GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
320110001001424,0.8,7.1,0,0,0
320110001001212,0,0,0,0,0
320110001001078,0,0,0,0,0
320110001001097,0,0,0,0,0
320110001001148,0,0,0,0,0
320110001001149,0,0,0,0,0
320110001001113,0,0,0,0,0
320110001001978,0,0,0,0,0
320110001001498,0,0,0,0,0
320110001001560,0,0,0,0,0
320110001001576,0,0,0,0,0
320110001001926,0,0,0,0,0
320110001001642,0,0,0,0,0
320110001001641,0,0,0,0,0
320110001001645,0,0,0,0,0
320110001001022,0,0,0,0,0
320110001001020,0,0,0,0,0
320110001001310,0,0,0,0,0
320110001001461,0,0,0,0,0
320110001001460,0,0,0,0,0
320110001001457,0,0,0,0,0
320110001001315,0,0,0,0,0
320110001001964,0,0,0,0,0
320110001001401,0,0,0,0,0
320110001001306,0,0,0,0,0
320110001001528,0,0,0,0,0
320110001001485,0,0,0,0,0
320110001001991,0,0,0,0,0
320110001001470,0,0,0,0,0
320110001001484,0,0,0,0,0
320110001001158,0,0,0,0,0
320110001001114,0,0,0,0,0
320110001001133,0,0,0,0,0
320110001001152,0,0,0,0,0
320110001001171,0,0,0,0,0
320110001001191,0,0,0,0,0
320110001001236,0,0,0,0,0
320110001001251,0,0,0,0,0
320110001001231,0,0,0,0,0
320110001001228,0,0,0,0,0
320110001001225,0,0,0,0,0
320110001001254,0,0,0,0,0
320110001001235,0,0,0,0,0
320110001001256,0,0,0,0,0
320110001001834,0,0,0,0,0
320110001002084,0,0,0,0,0
320110001001729,0,0,0,0,0
320110001002071,0,0,0,0,0
320110001002046,0,0,0,0,0
320110001001683,0,0,0,0,0
320110001001714,0,0,0,0,0
320110001001691,0.1,1.4,0,0,0
320110001002698,0,0,0,0,0
320110001002736,0,0,0,0,0
320110001002724,0,0,0,0,0
320110001002729,0,0,0,0,0
320110001001706,0,0,0,0,0
320110001002709,0,0,0,0,0
320110001002679,0.2,1,0,0,0
320110001002728,0,0,0,0,0
320110001002730,0,0,0,0,0
320110001002716,0,0,0,0,0
320110001002733,0,0,0,0,0
320110001002715,0,0,0,0,0
320110001002062,0,0,0,0,0
320110001002072,0.3,3.5,0,0,0
320110001001801,0,0,0,0,0
320110001001819,0,0,0,0,0
320110001002775,0.1,1.4,0,0,0
320110001001893,0,0,0,0,0
320110001002238,0,0,0,0,0
320110001002254,0,0,0,0,0
320110001002255,0,0,0,0,0
320110001002234,0,0,0,0,0
320110001001857,0,0,0,0,0
320110001002374,0,0,0,0,0
320110001002431,0,0,0,0,0
320110001002427,0,0,0,0,0
320110001002426,0,0,0,0,0
320110001001783,0.3,2.8,0,0,0
320110001001650,0,0,0,0,0
320110001001654,0,0,0,0,0
320110001001671,0,0,0,0,0
320110001001668,0,0,0,0,0
320110001001690,0,0,0,0,0
320110001002497,0,0,0,0,0
320110001001720,0,0,0,0,0
320110001001670,0,0,0,0,0
320110001001779,0,0,0,0,0
320110001001793,0,0,0,0,0
320110001002322,0,0,0,0,0
320110001002286,0,0,0,0,0
320110001002282,0,0,0,0,0
320110001002318,0,0,0,0,0
320110001002337,0,0,0,0,0
320110001002415,0,0,0,0,0
320110001002330,1.4,8.2,0,0.1,0.1
320110001002334,0.2,1,0,0,0
320110001002389,0,0,0,0,0
320110001002528,0.3,1.5,0,0,0
320110001002395,0.5,6.3,0.1,0,0
320110001002394,0.3,1.5,0,0,0
320110001002534,0.1,0.5,0,0,0
320110001002398,0,0,0,0,0
320110001002573,0,0,0,0,0
320110001002551,0,0,0,0,0
320110001001145,0,0,0,0,0
320110001001015,0,0,0,0,0
320110001002173,0.2,2.8,0,0,0
320110001002187,0,0,0,0,0
320110001002054,0,0,0,0,0
320110001002172,0.2,2.1,0,0,0
320110001002183,0,0,0,0,0
320110001002194,0,0,0,0,0
320110001002208,0,0,0,0,0
320110001002241,0.5,5.6,0.1,0,0
320110001001043,0,0,0,0,0
320110001001088,0,0,0,0,0
320110001001076,0,0,0,0,0
320110001001601,0,0,0,0,0
320110001001997,0,0,0,0,0
320110001001494,0,0,0,0,0
320110001001944,0,0,0,0,0
320110001001571,0,0,0,0,0
320110001001542,0,0,0,0,0
320110001001986,0.5,4.1,0,0,0
320110001001089,0,0,0,0,0
320110001001487,0,0,0,0,0
320110001001009,0,0,0,0,0
320110001001403,0.4,3.5,0,0,0
320110001001954,0,0,0,0,0
320110001001539,0,0,0,0,0
320110001001567,0,0,0,0,0
320110001001545,0,0,0,0,0
320110001001546,0,0,0,0,0
320110001001633,0,0,0,0,0
320110001001465,0,0,0,0,0
320110001001036,0,0,0,0,0
320110001001039,0,0,0,0,0
320110001001047,0,0,0,0,0
320110001001635,0,0,0,0,0
320110001001584,0,0,0,0,0
320110001001575,0,0,0,0,0
320110001001572,0,0,0,0,0
320110001001055,0,0,0,0,0
320110001001277,0.6,5,0.1,0,0.1
320110001001275,0.2,1.7,0,0,0
320110001001186,0,0,0,0,0
320110001001295,0,0,0,0,0
320110001001523,0,0,0,0,0
320110001001522,0.3,2.2,0,0,0
320110001001977,0,0,0,0,0
320110001001261,0.2,1.7,0,0,0
320110001001371,0,0,0,0,0
320110001001596,0,0,0,0,0
320110001001667,0,0,0,0,0
320110001002721,0,0,0,0,0
320110001002684,0,0,0,0,0
320110001002720,0,0,0,0,0
320110001002747,0,0,0,0,0
320110001001724,0,0,0,0,0
320110001002075,0,0,0,0,0
320110001002053,0,0,0,0,0
320110001002079,0,0,0,0,0
320110001002110,0,0,0,0,0
320110001002107,0,0,0,0,0
320110001001144,0,0,0,0,0
320110001001012,0,0,0,0,0
320110001001166,0,0,0,0,0
320110001001983,0,0,0,0,0
320110001001073,0,0,0,0,0
320110001002780,0,0,0,0,0
320110001002101,0,0,0,0,0
320110001002081,0,0,0,0,0
320110001002100,0,0,0,0,0
320110001002791,0,0,0,0,0
320110001002106,0.2,2.1,0,0,0
320110001001169,0,0,0,0,0
320110001001184,0.8,7.2,0.1,0.1,0.1
320110001001161,0,0,0,0,0
320110001001984,0,0,0,0,0
320110001001127,0,0,0,0,0
320110001002602,0,0,0,0,0
320110001002595,0,0,0,0,0
320110001002519,0.9,5.1,0,0,0.1
320110001002581,0,0,0,0,0
320110001002328,0,0,0,0,0
320110001002383,0.6,7.7,0.1,0,0
320110001002375,0,0,0,0,0
320110001002342,0,0,0,0,0
320110001001835,0,0,0,0,0
320110001001824,0,0,0,0,0
320110001001823,0,0,0,0,0
320110001001772,0,0,0,0,0
320110001001923,0,0,0,0,0
320110001001811,0,0,0,0,0
320110001001805,0,0,0,0,0
320110001001921,0,0,0,0,0
320110001001799,0,0,0,0,0
320110001001843,0,0,0,0,0
320110001002223,0,0,0,0,0
320110001002256,0,0,0,0,0
320110001002165,0,0,0,0,0
320110001001915,0,0,0,0,0
320110001001892,0,0,0,0,0
320110001001907,0,0,0,0,0
320110001002544,0.2,1,0,0,0
320110001002692,0,0,0,0,0
320110001002387,0,0,0,0,0
320110001002049,0,0,0,0,0
320110001002452,0,0,0,0,0
320110001002556,0.1,1.4,0,0,0
320110001002476,0,0,0,0,0
320110001002448,0,0,0,0,0
320110001002435,0,0,0,0,0
320110001002460,0,0,0,0,0
320110001002462,0,0,0,0,0
320110001002661,0.1,0.5,0,0,0
320110001002660,0,0,0,0,0
320110001002202,0,0,0,0,0
320110001002251,0,0,0,0,0
320110001002249,0,0,0,0,0
320110001002056,0,0,0,0,0
320110001002243,0.1,1.4,0,0,0
320110001002027,0,0,0,0,0
320110001001839,0,0,0,0,0
320110001002160,0.1,1.4,0,0,0
320110001002324,0.2,2.1,0,0,0
320110001002735,0,0,0,0,0
320110001002315,0,0,0,0,0
320110001001093,0,0,0,0,0
320110001001095,0,0,0,0,0
320110001001412,0,0,0,0,0
320110001001138,0,0,0,0,0
320110001001006,0,0,0,0,0
320110001001083,0,0,0,0,0
320110001002175,0,0,0,0,0
320110001002178,0.3,4.2,0,0,0
320110001002260,0,0,0,0,0
320110001002201,0,0,0,0,0
320110001002130,0.1,1.4,0,0,0
320110001002265,0.3,3.5,0,0,0
320110001001121,0,0,0,0,0
320110001001430,0.1,1.2,0,0,0
320110001001431,0.2,1.8,0,0,0
320110001001268,0,0,0,0,0
320110001001214,0,0,0,0,0
320110001001182,0.1,1.1,0,0,0
320110001001140,0,0,0,0,0
320110001001980,0,0,0,0,0
320110001001100,0,0,0,0,0
320110001001102,0,0,0,0,0
320110001001108,0,0,0,0,0
320110001001586,0,0,0,0,0
320110001001376,0,0,0,0,0
320110001001249,0,0,0,0,0
320110001001360,0.1,0.6,0,0,0
320110001001365,0.1,1.1,0,0,0
320110001001386,0.7,5.9,0,0,0
320110001001388,0.5,4.7,0,0,0
320110001001436,0.1,0.6,0,0,0
320110001001336,0,0,0,0,0
320110001001390,0.1,1.2,0,0,0
320110001001417,0.9,7.6,0,0,0
320110001001443,0,0,0,0,0
320110001001425,0.3,2.9,0,0,0
320110001001428,0.5,4.7,0,0,0
320110001001427,0.1,1.2,0,0,0
320110001001342,0,0,0,0,0
320110001001316,0,0,0,0,0
320110001001285,0,0,0,0,0
320110001001516,0.3,2.2,0,0,0
320110001001462,0,0,0,0,0
320110001002094,0,0,0,0,0
320110001002004,0,0,0,0,0
320110001002124,0,0,0,0,0
320110001002147,0,0,0,0,0
320110001002700,0,0,0,0,0
320110001002380,0,0,0,0,0
320110001002784,0,0,0,0,0
320110001001142,0,0,0,0,0
320110001001979,0,0,0,0,0
320110001001181,0,0,0,0,0
320110001001204,0.2,1.7,0,0,0
320110001001203,0,0,0,0,0
320110001001974,0,0,0,0,0
320110001001218,0,0,0,0,0
320110001001188,0.3,2.8,0,0,0
320110001001279,0.1,1.1,0,0,0
320110001001205,0.3,2.2,0,0,0
320110001001962,0.3,2.8,0,0,0
320110001001384,0.1,0.6,0,0,0
320110001001590,0,0,0,0,0
320110001001930,0,0,0,0,0
320110001001353,0,0,0,0,0
320110001001153,0,0,0,0,0
320110001001179,0,0,0,0,0
320110001001136,0,0,0,0,0
320110001001118,0,0,0,0,0
320110001001233,0.1,0.6,0,0,0
320110001001229,0.1,1.1,0,0,0
320110001001975,0,0,0,0,0
320110001001278,0,0,0,0,0
320110001001976,0,0,0,0,0
320110001001405,0,0,0,0,0
320110001001282,0,0,0,0,0
320110001001029,0,0,0,0,0
320110001001283,0,0,0,0,0
320110001001104,0,0,0,0,0
320110001001269,0.1,1.1,0,0,0
320110001002769,0,0,0,0,0
320110001002771,0,0,0,0,0
320110001002259,0,0,0,0,0
320110001002248,0,0,0,0,0
320110001002203,0,0,0,0,0
320110001002226,0,0,0,0,0
320110001002777,0,0,0,0,0
320110001002782,0,0,0,0,0
320110001001752,0,0,0,0,0
320110001001698,0,0,0,0,0
320110001001760,0,0,0,0,0
320110001002501,0,0,0,0,0
320110001002704,0,0,0,0,0
320110001002711,0,0,0,0,0
320110001002496,0,0,0,0,0
320110001002443,0,0,0,0,0
320110001002432,0,0,0,0,0
320110001002436,0,0,0,0,0
320110001001871,0,0,0,0,0
320110001002429,0,0,0,0,0
320110001001880,1.5,8.7,0,0.1,0.1
320110001002609,0,0,0,0,0
320110001001864,0,0,0,0,0
320110001001881,0.2,2.1,0,0,0
320110001002487,0,0,0,0,0
320110001002121,0,0,0,0,0
320110001002665,0,0,0,0,0
320110001002658,0,0,0,0,0
320110001002628,0,0,0,0,0
320110001001890,0.1,1.4,0,0,0
320110001001770,0,0,0,0,0
320110001001662,0,0,0,0,0
320110001001693,0,0,0,0,0
320110001001699,0.1,1.4,0,0,0
320110001002372,0,0,0,0,0
320110001002616,0.1,0.5,0,0,0
320110001001680,0,0,0,0,0
320110001001748,0,0,0,0,0
320110001001658,0,0,0,0,0
320110001001665,0,0,0,0,0
320110001001820,0,0,0,0,0
320110001002278,0,0,0,0,0
320110001002309,0,0,0,0,0
320110001002289,0,0,0,0,0
320110001002341,0,0,0,0,0
320110001002319,0,0,0,0,0
320110001002517,0.4,2.6,0,0,0
320110001002335,1.5,8.7,0,0.1,0.1
320110001002588,0,0,0,0,0
320110001002520,0.7,4.1,0,0,0
320110001002504,0,0,0,0,0
320110001002526,0.2,1,0,0,0
320110001002384,0.2,2.8,0,0,0
320110001002533,0.5,3.1,0,0,0
320110001002543,0,0,0,0,0
320110001002576,0,0,0,0,0
320110001002570,0.3,2.1,0,0,0
320110001002575,0.1,0.5,0,0,0
320110001002262,0,0,0,0,0
320110001002269,0,0,0,0,0
320110001002048,0,0,0,0,0
320110001001763,0,0,0,0,0
320110001002568,0,0,0,0,0
320110001002482,0,0,0,0,0
320110001002212,0.2,2.1,0,0,0
320110001002312,0,0,0,0,0
320110001001147,0,0,0,0,0
320110001001993,0,0,0,0,0
320110001002176,0,0,0,0,0
320110001002171,0,0,0,0,0
320110001002148,0,0,0,0,0
320110001002184,0,0,0,0,0
320110001002772,0,0,0,0,0
320110001002195,0,0,0,0,0
320110001002040,0,0,0,0,0
320110001002041,0,0,0,0,0
320110001002273,0,0,0,0,0
320110001001322,0,0,0,0,0
320110001001265,0,0,0,0,0
320110001001326,0,0,0,0,0
320110001001525,0.4,3.3,0,0,0
320110001001301,0,0,0,0,0
320110001001509,0,0,0,0,0
320110001001482,0,0,0,0,0
320110001001438,0,0,0,0,0
320110001001996,0,0,0,0,0
320110001001611,0,0,0,0,0
320110001001933,0,0,0,0,0
320110001001588,0,0,0,0,0
320110001001557,0,0,0,0,0
320110001001434,0.1,1.2,0,0,0
320110001001432,0.1,1.2,0,0,0
320110001001433,0.5,4.1,0,0,0
320110001001346,0.2,1.8,0,0,0
320110001001449,0,0,0,0,0
320110001001341,0,0,0,0,0
320110001001367,0,0,0,0,0
320110001001272,0,0,0,0,0
320110001001281,0,0,0,0,0
320110001001527,0,0,0,0,0
320110001001290,0,0,0,0,0
320110001001299,0.4,3.3,0,0,0
320110001001517,0,0,0,0,0
320110001001453,0,0,0,0,0
320110001001248,0,0,0,0,0
320110001001661,0,0,0,0,0
320110001001579,0,0,0,0,0
320110001001657,0,0,0,0,0
320110001001379,0.3,2.2,0,0,0
320110001001383,0,0,0,0,0
320110001001382,0,0,0,0,0
320110001001381,0,0,0,0,0
320110001001347,0,0,0,0,0
320110001001349,0,0,0,0,0
320110001001418,0.6,5.3,0,0,0
320110001001422,0,0,0,0,0
320110001001355,0,0,0,0,0
320110001001287,0,0,0,0,0
320110001001294,0,0,0,0,0
320110001001291,0,0,0,0,0
320110001002017,0,0,0,0,0
320110001002785,0,0,0,0,0
320110001001896,0,0,0,0,0
320110001001821,0,0,0,0,0
320110001001733,0,0,0,0,0
320110001001825,0,0,0,0,0
320110001002003,0,0,0,0,0
320110001001682,0,0,0,0,0
320110001001755,0,0,0,0,0
320110001002686,0,0,0,0,0
320110001002657,0,0,0,0,0
320110001002331,0.2,1,0,0,0
320110001002397,0.2,2.1,0,0,0
320110001002400,1.2,7.2,0,0.1,0.1
320110001002691,0,0,0,0,0
320110001001743,0,0,0,0,0
320110001002613,0,0,0,0,0
320110001002412,0,0,0,0,0
320110001002505,0,0,0,0,0
320110001002532,0.9,5.1,0,0,0.1
320110001002332,4.5,26.7,0,0.2,0.3
320110001002346,0,0,0,0,0
320110001002365,0,0,0,0,0
320110001002428,0,0,0,0,0
320110001002292,0,0,0,0,0
320110001001902,0,0,0,0,0
320110001002362,0,0,0,0,0
320110001001735,0,0,0,0,0
320110001001740,0,0,0,0,0
320110001001774,0,0,0,0,0
320110001001790,0,0,0,0,0
320110001001858,0,0,0,0,0
320110001002091,0,0,0,0,0
320110001001842,1.6,9.8,0,0.1,0.1
320110001002229,0,0,0,0,0
320110001001874,0,0,0,0,0
320110001002441,0,0,0,0,0
320110001002764,0,0,0,0,0
320110001002467,0,0,0,0,0
320110001002472,0,0,0,0,0
320110001002706,0,0,0,0,0
320110001002640,0,0,0,0,0
320110001002638,0,0,0,0,0
320110001002664,0,0,0,0,0
320110001002418,0,0,0,0,0
320110001002409,0,0,0,0,0
320110001002508,0,0,0,0,0
320110001002531,0.4,2.6,0,0,0
320110001002560,0.1,1.4,0,0,0
320110001002562,0,0,0,0,0
320110001002548,0,0,0,0,0
320110001002569,0,0,0,0,0
320110001002554,0,0,0,0,0
320110001002705,0,0,0,0,0
320110001002751,0,0,0,0,0
320110001002742,0,0,0,0,0
320110001002129,0.1,1.4,0,0,0
320110001002132,0,0,0,0,0
320110001002036,0,0,0,0,0
320110001002033,0.1,1.4,0,0,0
320110001002297,0.1,1.4,0,0,0
320110001002267,0,0,0,0,0
320110001002275,0,0,0,0,0
320110001001559,0,0,0,0,0
320110001001568,0,0,0,0,0
320110001001549,0,0,0,0,0
320110001001558,0,0,0,0,0
320110001001344,0.3,2.4,0,0,0
320110001001529,0,0,0,0,0
320110001001536,0,0,0,0,0
320110001001534,0,0,0,0,0
320110001001540,0,0,0,0,0
320110001001541,0,0,0,0,0
320110001001327,0,0,0,0,0
320110001001320,0,0,0,0,0
320110001001408,0,0,0,0,0
320110001001314,0,0,0,0,0
320110001001955,0,0,0,0,0
320110001001313,0,0,0,0,0
320110001001308,0,0,0,0,0
320110001001506,0,0,0,0,0
320110001001303,0,0,0,0,0
320110001001514,0.1,1.1,0,0,0
320110001001476,0,0,0,0,0
320110001001953,0,0,0,0,0
320110001001455,0,0,0,0,0
320110001001472,0,0,0,0,0
320110001001018,0,0,0,0,0
320110001001521,0,0,0,0,0
320110001001263,0,0,0,0,0
320110001001454,0,0,0,0,0
320110001001318,0,0,0,0,0
320110001001497,0,0,0,0,0
320110001001304,0,0,0,0,0
320110001001019,0,0,0,0,0
320110001001502,0,0,0,0,0
320110001001511,0,0,0,0,0
320110001001302,0,0,0,0,0
320110001002748,0,0,0,0,0
320110001002061,0,0,0,0,0
320110001002102,0,0,0,0,0
320110001002105,0,0,0,0,0
320110001002114,0,0,0,0,0
320110001002005,0,0,0,0,0
320110001002039,0,0,0,0,0
320110001002009,0,0,0,0,0
320110001002513,0,0,0,0,0
320110001002516,0,0,0,0,0
320110001002761,0,0,0,0,0
320110001002583,0.4,2.6,0,0,0
320110001002290,0,0,0,0,0
320110001002285,0,0,0,0,0
320110001002037,0,0,0,0,0
320110001002794,0,0,0,0,0
320110001001675,0,0,0,0,0
320110001002180,0.2,2.1,0,0,0
320110001002198,0,0,0,0,0
320110001002215,0.2,2.8,0,0,0
320110001002161,0.1,0.7,0,0,0
320110001002190,0,0,0,0,0
320110001002188,0,0,0,0,0
320110001002191,0,0,0,0,0
320110001001756,0,0,0,0,0
320110001001936,0,0,0,0,0
320110001001935,0,0,0,0,0
320110001002589,0,0,0,0,0
320110001001877,0,0,0,0,0
320110001002440,0,0,0,0,0
320110001002449,0,0,0,0,0
320110001002627,0,0,0,0,0
320110001001867,0.5,6.3,0.1,0,0
320110001001886,0.3,3.5,0,0,0
320110001002676,0,0,0,0,0
320110001002672,0,0,0,0,0
320110001002675,0,0,0,0,0
320110001001736,0,0,0,0,0
320110001001684,0.2,2.1,0,0,0
320110001002754,0,0,0,0,0
320110001001882,0.1,1.4,0,0,0
320110001002456,0,0,0,0,0
320110001002459,0,0,0,0,0
320110001002753,0,0,0,0,0
320110001002109,0,0,0,0,0
320110001002763,0,0,0,0,0
320110001002478,0,0,0,0,0
320110001002632,0,0,0,0,0
320110001002492,0,0,0,0,0
320110001002461,0,0,0,0,0
320110001002263,0,0,0,0,0
320110001001766,0,0,0,0,0
320110001001673,0,0,0,0,0
320110001002233,0.6,7.7,0.1,0,0
320110001002525,1.6,9.8,0,0.1,0.1
320110001002621,0,0,0,0,0
320110001002479,0,0,0,0,0
320110001002762,0.1,1.4,0,0,0
320110001002310,0,0,0,0,0
320110001001879,2.3,28,0.3,0,0.2
320110001001624,0,0,0,0,0
320110001001608,0,0,0,0,0
320110001001613,0,0,0,0,0
320110001001643,0,0,0,0,0
320110001001035,0,0,0,0,0
320110001001066,0,0,0,0,0
320110001001091,0,0,0,0,0
320110001001067,0,0,0,0,0
320110001001056,0,0,0,0,0
320110001001070,0,0,0,0,0
320110001001583,0,0,0,0,0
320110001001781,0,0,0,0,0
320110001001492,0,0,0,0,0
320110001001561,0,0,0,0,0
320110001001499,0,0,0,0,0
320110001001001,1.4,12.2,0.2,0.1,0.2
320110001001028,0,0,0,0,0
320110001001094,0,0,0,0,0
320110001001031,0,0,0,0,0
320110001001566,0,0,0,0,0
320110001001945,0,0,0,0,0
320110001001628,0,0,0,0,0
320110001001620,0,0,0,0,0
320110001001625,0,0,0,0,0
320110001001609,0,0,0,0,0
320110001001622,0,0,0,0,0
320110001001627,0,0,0,0,0
320110001001530,0,0,0,0,0
320110001001623,0,0,0,0,0
320110001001952,0,0,0,0,0
320110001001475,0,0,0,0,0
320110001001468,0,0,0,0,0
320110001001999,0,0,0,0,0
320110001001474,0,0,0,0,0
320110001001471,0,0,0,0,0
320110001001463,0,0,0,0,0
320110001001478,0,0,0,0,0
320110001001493,0,0,0,0,0
320110001001488,0,0,0,0,0
320110001001548,0,0,0,0,0
320110001001943,0,0,0,0,0
320110001001556,0,0,0,0,0
320110001002563,1.1,6.7,0,0.1,0.1
320110001001215,0,0,0,0,0
320110001001170,0,0,0,0,0
320110001001163,0,0,0,0,0
320110001001985,0,0,0,0,0
320110001001167,0,0,0,0,0
320110001001125,0,0,0,0,0
320110001001128,0,0,0,0,0
320110001001132,0,0,0,0,0
320110001001116,0,0,0,0,0
320110001002586,0,0,0,0,0
320110001002689,0,0,0,0,0
320110001002685,0.2,1,0,0,0
320110001002007,0,0,0,0,0
320110001002137,0,0,0,0,0
320110001002090,1.6,20.3,0.2,0,0.1
320110001002104,0,0,0,0,0
320110001002117,0.6,7,0.1,0,0
320110001002069,0,0,0,0,0
320110001001749,0,0,0,0,0
320110001001688,0,0,0,0,0
320110001001713,0,0,0,0,0
320110001001853,0,0,0,0,0
320110001002408,0,0,0,0,0
320110001002361,0,0,0,0,0
320110001002601,0.2,1,0,0,0
320110001002607,0,0,0,0,0
320110001002614,0,0,0,0,0
320110001001884,0.3,4.2,0,0,0
320110001002407,0,0,0,0,0
320110001002333,0,0,0,0,0
320110001002326,0.4,2.6,0,0,0
320110001002373,0,0,0,0,0
320110001002524,0,0,0,0,0
320110001002574,0,0,0,0,0
320110001001791,0,0,0,0,0
320110001001830,0,0,0,0,0
320110001002088,0,0,0,0,0
320110001001841,0,0,0,0,0
320110001001777,0,0,0,0,0
320110001001788,0.1,0.6,0,0,0
320110001001785,0,0,0,0,0
320110001002641,0,0,0,0,0
320110001002654,0,0,0,0,0
320110001001889,0.7,9.1,0.1,0,0.1
320110001001652,0,0,0,0,0
320110001001656,0,0,0,0,0
320110001001738,0,0,0,0,0
320110001001697,0,0,0,0,0
320110001002368,0,0,0,0,0
320110001002420,0,0,0,0,0
320110001002348,0,0,0,0,0
320110001002356,0,0,0,0,0
320110001002345,0,0,0,0,0
320110001002419,0,0,0,0,0
320110001002360,0,0,0,0,0
320110001002391,0.1,0.7,0,0,0
320110001002411,0,0,0,0,0
320110001002518,0,0,0,0,0
320110001002396,0.2,2.8,0,0,0
320110001002521,0.3,1.5,0,0,0
320110001002401,0.3,1.5,0,0,0
320110001002529,0.3,1.5,0,0,0
320110001001578,0,0,0,0,0
320110001001934,0,0,0,0,0
320110001001577,0,0,0,0,0
320110001001686,0,0,0,0,0
320110001001533,0,0,0,0,0
320110001001027,0,0,0,0,0
320110001001393,0,0,0,0,0
320110001001156,0,0,0,0,0
320110001001162,0,0,0,0,0
320110001001048,0,0,0,0,0
320110001001063,0,0,0,0,0
320130105001194,0,0,0,0,0
320130105001963,0,0,0,0,0
320130105001220,0,0,0,0,0
320130105001125,0,0,0,0,0
320130105001242,0.2,0.1,0,0,0
320130105001261,0,0,0,0,0
320130105001271,0,0,0,0,0
320130105001779,0,0,0,0,0
320130105001727,0,0,0,0,0
320130105001718,0.5,2.8,0,0,0
320130105001894,0,0,0,0,0
320130105001719,0.4,2.3,0,0,0
320130105001723,0.4,2.3,0,0,0
320130105001743,0,0,0,0,0
320130105001411,0,0,0,0,0
320130105001396,4.1,3,0,0.1,0.1
320130105005011,0,0,0,0,0
320130105003514,0,0,0,0,0
320130107013091,0,0,0,0,0
320130107014017,0.4,1.2,0,0,0
320130105005096,1.3,2.7,0.1,0,0.1
320130107014033,0.7,2,0,0,0
320130105005034,0.8,1.7,0.1,0,0
320130105005055,0.5,1,0,0,0
320130107014000,4.9,9.8,0.3,0,0.2
320130105003761,0,0,0,0,0
320130107013076,0,0,0,0,0
320130107013029,4.7,9.4,0.3,0,0.2
320130107013056,0,0,0,0,0
320130107013060,0.2,0.4,0,0,0
320130107013037,0,0,0,0,0
320130107013021,0,0,0,0,0
320130107023010,0,0,0,0,0
320130105003546,0,0,0,0,0
320130105003545,2.2,6.2,0.1,0,0
320130107022019,0,0,0,0,0
320130105003515,1.1,6.7,0.1,0,0
320130105003485,0,0,0,0,0
320130106001441,0,0,0,0,0
320130106001447,0,0,0,0,0
320130106001478,0,0,0,0,0
320130106001450,0,0,0,0,0
320130106001451,0,0,0,0,0
320130106002143,0,0,0,0,0
320130106002361,0,0,0,0,0
320130106002284,0,0,0,0,0
320130106002297,0,0,0,0,0
320130106002287,0,0,0,0,0
320130106002285,0,0,0,0,0
320130106002273,0,0,0,0,0
320130106002043,0,0,0,0,0
320130106001400,0.6,2.7,0.1,0,0
320130106001394,0,0,0,0,0
320130106002048,0,0,0,0,0
320130106002098,0,0,0,0,0
320130106002074,0.8,4.2,0.1,0,0
320130106002177,0,0,0,0,0
320130105003051,0,0,0,0,0
320130105003048,0,0,0,0,0
320130105003062,0,0,0,0,0
320130105003843,0,0,0,0,0
320130105003872,0,0,0,0,0
320130105003853,0,0,0,0,0
320130105003935,0,0,0,0,0
320130105003183,0,0,0,0,0
320130105003229,0,0,0,0,0
320130105003219,0,0,0,0,0
320130106001089,0,0,0,0,0
320130106001660,0,0,0,0,0
320130106001161,0,0,0,0,0
320130106001737,0,0,0,0,0
320130106001836,0,0,0,0,0
320130106001847,0,0,0,0,0
320130106001917,0,0,0,0,0
320130105001221,0,0,0,0,0
320130105001183,0,0,0,0,0
320130105001206,0,0,0,0,0
320130105001219,0,0,0,0,0
320130105001208,0,0,0,0,0
320130105001923,0,0,0,0,0
320130105001415,0,0,0,0,0
320130105001395,0,0,0,0,0
320130105001410,0,0,0,0,0
320130105001393,0,0,0,0,0
320130105001413,0,0,0,0,0
320130105001252,0,0,0,0,0
320130105001274,0,0,0,0,0
320130105001919,0,0,0,0,0
320130105001424,0,0,0,0,0
320130105001239,0,0,0,0,0
320130105001171,0,0,0,0,0
320130105001172,0,0,0,0,0
320130105001149,0,0,0,0,0
320130106001317,0,0,0,0,0
320130105003513,0,0,0,0,0
320130105003575,0,0,0,0,0
320130105003683,0,0,0,0,0
320130105003639,0,0,0,0,0
320130105003795,0,0,0,0,0
320130105003643,0,0,0,0,0
320130105003640,0,0,0,0,0
320130105003716,0,0,0,0,0
320130105003735,0,0,0,0,0
320130105003620,0,0,0,0,0
320130105005082,0.3,0.9,0,0,0
320130107012015,0,0,0,0,0
320130106001771,0,0,0,0,0
320130106001255,0.2,0.9,0,0,0
320130106001266,0,0,0,0,0
320130106002080,0,0,0,0,0
320130106001789,0,0,0,0,0
320130106001777,0,0,0,0,0
320130106001812,0.1,0.4,0,0,0
320130106002410,0,0,0,0,0
320130106001302,0,0,0,0,0
320130106001490,0,0,0,0,0
320130106001377,0,0,0,0,0
320130106001968,0,0,0,0,0
320130106002349,0.2,0.9,0,0,0
320130106001950,0.2,0.9,0,0,0
320130105001813,0,0,0,0,0
320130105001634,0,0,0,0,0
320130105001648,0,0,0,0,0
320130105001809,0,0,0,0,0
320130105001760,0,0,0,0,0
320130105001449,0,0,0,0,0
320130105001783,0.1,1.7,0,0,0
