GEOID,G18USSDCAR,G18USSRARL,G18USSGTHE,G18USSLFRO,G18HALDROC,G18HALRWAL,G18ATGDJEN,G18ATGRPEP,G18TREDDAV,G18TRERSIM,G18TREGCHA,G18AUDDMCG,G18AUDRSPA
100030168011119,11.4,8.1,0.3,0.2,11.5,7.8,11,8.7,10.1,9.5,0.3,10.7,8.9
100030168011112,69.1,49.4,1.6,1.3,70.2,47.6,66.7,52.9,61.2,57.7,1.7,64.8,54.2
100030166042073,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168042004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166041015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168011083,12.2,8.8,0.3,0.2,12.4,8.4,11.8,9.4,10.8,10.2,0.3,11.5,9.6
100030166011049,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166013129,8.3,5.6,0.1,0.2,8.6,5.2,8,6,7,6.8,0.3,7.6,6.3
100030168042023,26,12,0.3,0.5,27,11.4,25.7,12.5,22.6,14.8,0.9,24.8,13.5
100030166082002,23.1,21.6,0.6,0.4,23.9,20.8,23.2,21.6,18.7,25.6,0.8,21.2,23.6
100030166022043,15.2,12.8,0.2,0.4,15.7,12.3,14.9,13.6,12.5,15.5,0.2,13.6,14.7
100030168042030,17.8,8.2,0.2,0.3,18.5,7.8,17.6,8.6,15.4,10.1,0.6,16.9,9.3
100030168041047,184,98,3.4,2.5,191,91.2,178.4,106.3,165.8,114.6,4.9,176.9,106.9
100030169011052,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166043023,18.2,7.2,0.2,0.3,18.8,6.8,17,8.6,16.7,8.6,0.4,17.2,8.2
100030168011067,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042048,13.2,4.3,0.2,0.2,13.5,4.1,12.1,5.6,11.7,5.7,0.3,12.3,5.2
100030101041046,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108003027,12.7,4.1,0.2,0.4,13.3,4,12.4,4.9,10.5,6.5,0.4,11,6.3
100030101041003,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112052004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030117003049,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108003009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108003015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108002038,0,0,0,0,0,0,0,0,0,0,0,0,0
100030116001015,7,3.2,0.1,0.1,7.2,2.8,6.9,3.4,5.1,5,0.2,6.1,4.1
100030114002019,0,0,0,0,0,0,0,0,0,0,0,0,0
100030108001011,17.6,5.7,0.3,0.5,18.4,5.5,17.2,6.8,14.6,9,0.5,15.2,8.7
100030107022041,0,0,0,0,0,0,0,0,0,0,0,0,0
100030107022027,0,0,0,0,0,0,0,0,0,0,0,0,0
100030112021012,28.5,16.2,0.3,0.8,28.8,15.6,28.5,16.1,22.7,21.2,1,26,18.9
100030112021004,16.4,9,0.3,0.1,16.7,8.2,16.3,9,13.4,11.9,0.3,14.5,10.8
100030112031018,7.2,4.5,0.2,0.1,7.3,4.5,7.3,4.5,5.8,5.7,0.2,6.6,5.2
100030112012001,0,0,0,0,0,0,0,0,0,0,0,0,0
100030117004031,0,0,0,0,0,0,0,0,0,0,0,0,0
100030117004038,36.9,19.9,0.6,0.6,38.6,17.9,38.5,18.7,26.2,30.9,0.3,30.8,26
100030115001003,0.8,0.4,0,0,0.8,0.3,0.8,0.4,0.7,0.5,0,0.7,0.4
100030117004039,0,0,0,0,0,0,0,0,0,0,0,0,0
100030117004050,38.9,21,0.6,0.6,40.7,18.9,40.5,19.7,27.6,32.6,0.3,32.4,27.4
100030117001002,51,29.2,0.4,0.7,52,26.4,51.4,28.2,32.5,46.7,0.8,42.2,36.5
100030117001009,24.4,14,0.2,0.3,24.9,12.6,24.6,13.5,15.6,22.3,0.4,20.2,17.5
100030104002015,8.4,4.6,0.2,0.2,8.5,4.6,8.5,4.7,7.3,5.6,0.4,7.3,6
100030104003031,19.1,10.5,0.5,0.4,19.4,10.4,19.2,10.7,16.5,12.6,0.9,16.5,13.5
100030108003013,0,0,0,0,0,0,0,0,0,0,0,0,0
100030103001011,40.3,13.2,1,0.6,41.7,12.5,40.1,14,37.3,15.7,1.3,37,17.1
100030104001014,9,5,0.3,0.2,9.2,4.9,9.1,5.1,7.8,6,0.4,7.8,6.4
100030104002000,30,16.5,0.8,0.6,30.5,16.4,30.2,16.9,26,19.9,1.4,26,21.3
100030104004018,4.8,2.7,0.1,0.1,4.9,2.6,4.9,2.7,4.2,3.2,0.2,4.2,3.4
100030103001003,7.8,2.5,0.2,0.1,8,2.4,7.7,2.7,7.2,3,0.2,7.1,3.3
100030105021025,10.6,2.4,0.1,0.1,10.7,2.3,10.3,2.7,9.5,3.1,0.2,9.7,3.3
100030105025030,6.3,2.9,0.1,0.1,6.5,2.7,6.2,3.1,5.6,3.4,0.2,5.6,3.7
100030105025023,7,3.3,0.1,0.1,7.3,3,6.9,3.5,6.3,3.8,0.3,6.3,4.1
100030105024012,0,0,0,0,0,0,0,0,0,0,0,0,0
100030101012007,29,6.1,0.3,0.6,29.5,6,28.7,6.8,27.6,7.3,0.7,28,7.3
100030101013014,101.5,21.9,1.8,1.1,101.8,22.4,101.1,23,95.2,26.7,2.1,98.8,25.8
100030101011002,0,0,0,0,0,0,0,0,0,0,0,0,0
100030101011016,34.5,7.3,0.3,0.7,35.1,7.2,34.1,8.1,32.8,8.7,0.8,33.3,8.7
100030101011017,22,4.6,0.2,0.5,22.4,4.6,21.7,5.1,20.9,5.6,0.5,21.2,5.6
100030103002015,22.9,7.5,0.6,0.3,23.7,7.1,22.8,8,21.2,8.9,0.7,21,9.7
100030117004026,3.4,1.9,0.1,0.1,3.6,1.7,3.6,1.7,2.4,2.9,0,2.9,2.4
100030108003003,50.9,16.4,0.8,1.5,53.1,16,49.5,19.6,42.1,26.1,1.5,44.1,25.1
100030101041009,13.8,2.9,0.1,0.3,14,2.9,13.6,3.2,13.1,3.5,0.3,13.3,3.5
100030112011006,21.4,10.6,0.3,0.4,22.2,9.6,21.7,10.4,17,14.4,0.7,19.1,12.7
100030148054013,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148054032,12.1,4.3,0.3,0.2,12.3,4.2,11.8,4.7,10.8,5.6,0.3,11.3,5.2
100030148101009,7.1,5,0.1,0.1,7.3,4.6,7,5,6,5.9,0.2,6.5,5.5
100030148101013,9.3,6.5,0.1,0.1,9.5,6,9.1,6.5,7.7,7.6,0.3,8.4,7.1
100030148071005,147.7,68.4,3.8,2.4,153.9,66,146.6,71.9,127.3,86.9,5.2,136.3,82.8
100030148103013,31,7.3,0.5,0.6,32,6.9,30.6,8.5,28.7,9,1.1,30.1,8.6
100030148084004,2.4,0.5,0,0,2.5,0.5,2.4,0.6,2.4,0.6,0.1,2.4,0.6
100030148072006,23.7,10.6,0.5,0.5,24.7,9.6,24.3,10.1,20.3,13.3,0.8,22.1,12.1
100030148052013,12.2,6.9,0.2,0.2,12.2,6.8,12,7.3,10.6,8.4,0.3,11.1,7.9
100030148082035,3.8,1.7,0.1,0.1,3.9,1.5,3.9,1.6,3.2,2.1,0.1,3.5,1.9
100030148052033,14.7,8.4,0.2,0.2,14.8,8.3,14.5,8.8,12.8,10.1,0.4,13.4,9.5
100030148081019,1.2,0.6,0,0,1.2,0.6,1.2,0.6,1.1,0.7,0.1,1.2,0.7
100030148082024,31.6,14.1,0.7,0.6,32.9,12.8,32.4,13.5,27.1,17.7,1.1,29.5,16.2
100030148091049,40.9,36.6,0.4,0.2,41.1,34.2,39.6,37.6,31.4,44.6,1.7,34.8,42.2
100030147021038,0,0,0,0,0,0,0,0,0,0,0,0,0
100030147033009,57,27,1.7,1.3,61.3,24.4,60.3,25.4,52.2,30.7,3.1,56.2,28.5
100030144041000,5.3,2.3,0.3,0.1,5.5,2.2,5.3,2.4,4.2,3.4,0.2,4.5,3.4
100030148031026,27.3,15.1,0.5,0.6,28.3,14.2,26.5,15.9,22.9,19.2,0.8,23.9,18.5
100030136111000,206.6,76.6,5.5,3.9,214.6,71.8,204.6,85.3,168.7,113.8,7.8,184.6,104.4
100030147021050,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148032023,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148032024,0,0,0,0,0,0,0,0,0,0,0,0,0
100030147021018,60.2,37.8,2.3,1.2,62.2,36.1,59.8,39,52.4,44.2,2.8,54.4,44
100030147021019,10.3,6.5,0.4,0.2,10.6,6.2,10.2,6.7,9,7.6,0.5,9.3,7.5
100030144041010,3.4,1.4,0.2,0,3.5,1.4,3.4,1.6,2.7,2.2,0.1,2.8,2.2
100030136103000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030148032015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030141001008,0.3,0.1,0,0,0.3,0.1,0.3,0.1,0.2,0.1,0,0.3,0.1
100030136112003,12,8.7,0.2,0.2,12.5,8.2,12.4,8.4,9.8,10.7,0.4,10.5,10.1
100030141002008,12.1,7.1,0.4,0.5,13.1,6.6,12.4,7.3,11.4,8,0.4,11.8,8.1
100030147034001,12.5,5.9,0.4,0.3,13.5,5.4,13.2,5.6,11.5,6.8,0.7,12.4,6.3
100030147034006,5.4,2.6,0.2,0.1,5.8,2.3,5.7,2.4,4.9,2.9,0.3,5.3,2.7
100030147033012,12.3,5.8,0.4,0.3,13.2,5.3,13,5.5,11.3,6.6,0.7,12.1,6.1
100030147021009,43.7,27.4,1.6,0.9,45.1,26.2,43.4,28.3,38,32,2,39.5,31.9
100030137001014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030147052027,0,0,0,0,0,0,0,0,0,0,0,0,0
100030147052010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030143003022,14.8,7,0.4,0.3,15.4,6.7,14.8,7.3,11.9,9.7,0.5,13.2,8.9
100030148031017,5,2.8,0.1,0.1,5.2,2.6,4.9,2.9,4.2,3.5,0.2,4.4,3.4
100030136113011,0.8,0.6,0,0,0.9,0.6,0.9,0.6,0.7,0.7,0,0.7,0.7
100030147052016,15.1,7.2,0.4,0.4,15.7,7,15.2,7.5,13.2,9,0.7,14.1,8.5
100030148031023,0,0,0,0,0,0,0,0,0,0,0,0,0
100030147052028,0,0,0,0,0,0,0,0,0,0,0,0,0
100030145021006,5.5,1,0.2,0.1,5.8,1,5.5,1.3,4.7,1.6,0.4,5,1.6
100030145021012,19.8,3.5,0.8,0.5,20.8,3.6,20,4.5,16.9,5.9,1.4,18.2,5.9
100030141001012,13.5,7.9,0.5,0.6,14.6,7.4,13.8,8.1,12.7,8.9,0.5,13.2,9
100030126001005,25.5,12.1,0.4,0.2,25.9,11.6,25.5,11.9,22.6,14.4,0.8,23.7,14
100030120003051,5.3,1.4,0.1,0.1,5.6,1.3,5.2,1.7,5.1,1.5,0.2,5.3,1.6
100030123002013,0,0,0,0,0,0,0,0,0,0,0,0,0
100030123001001,12.2,4.4,0.3,0.4,12.7,4.1,12.3,4.6,11,5.6,0.4,11.7,5.2
100030123001033,7.1,2.6,0.1,0.2,7.4,2.4,7.2,2.7,6.4,3.2,0.2,6.8,3
100030125003009,4.9,2,0.2,0.2,5.2,1.9,4.9,2.1,4.5,2.3,0.3,4.8,2.2
100030125003007,6.9,2.8,0.3,0.2,7.4,2.6,6.9,3,6.3,3.3,0.4,6.8,3
100030125003019,5.8,2.4,0.3,0.2,6.2,2.2,5.8,2.5,5.3,2.7,0.3,5.7,2.6
100030125002005,3.8,1.5,0.2,0.1,4,1.4,3.8,1.6,3.5,1.8,0.2,3.7,1.7
100030124001045,8.7,2.7,0.2,0.1,8.8,2.8,8.6,2.9,7.9,3.5,0.2,8.1,3.4
100030125003004,7.4,3,0.3,0.2,7.8,2.8,7.4,3.2,6.7,3.5,0.4,7.3,3.2
100030125003015,7.8,3.2,0.3,0.2,8.3,3,7.8,3.4,7.1,3.7,0.5,7.7,3.4
100030127001013,4.1,2,0.1,0.1,4.3,2,4.3,1.9,3.6,2.7,0.1,4,2.3
100030127002019,9.7,4.8,0.3,0.2,10,4.7,9.7,4.9,8.6,5.6,0.5,9.2,5.5
100030127002006,5.6,2.8,0.2,0.1,5.8,2.7,5.6,2.9,5,3.2,0.3,5.3,3.2
100030127001025,8.3,4.1,0.2,0.2,8.6,4,8.5,3.9,7.2,5.3,0.2,8,4.6
100030127005018,0.8,0.4,0,0,0.8,0.4,0.8,0.4,0.7,0.4,0,0.7,0.4
100030129003027,7.4,3.4,0.2,0.5,8.3,3.2,8.1,3.4,7,4,0.4,7.2,4.2
100030129003028,6.6,3.1,0.2,0.4,7.5,2.8,7.2,3,6.3,3.6,0.4,6.4,3.8
100030129003063,0,0,0,0,0,0,0,0,0,0,0,0,0
100030127005035,0,0,0,0,0,0,0,0,0,0,0,0,0
100030126002007,8.6,4.1,0.1,0.1,8.7,3.9,8.6,4,7.6,4.9,0.3,8,4.7
100030126002014,11.8,5.6,0.2,0.1,12,5.3,11.8,5.5,10.4,6.7,0.4,11,6.5
100030126003032,4.8,2.8,0.1,0.1,5.1,2.5,5.1,2.6,4.4,3.2,0.2,4.6,3.1
100030166013089,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166042122,11.3,7.6,0.1,0.3,11.8,7.1,10.9,8.2,9.5,9.2,0.5,10.3,8.6
100030168042007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168042036,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168042040,5.2,5.4,0.1,0,5.4,5.1,5.4,5.1,4.4,6.1,0.3,4.9,5.7
100030166013070,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166011034,11.2,10.4,0.2,0.3,11.4,10,11,10.6,8.7,12.7,0.4,9.7,11.9
100030168041040,14.7,10.2,0.3,0.2,14.8,9.8,14.6,10.4,11.9,13,0.3,13.4,11.5
100030166022026,21.6,9,0.3,0.4,22.1,8.4,20.8,9.8,19.2,11.3,0.4,20.2,10.5
100030168011101,0,0,0,0,0,0,0,0,0,0,0,0,0
100030168011002,33.2,23.8,0.8,0.6,33.8,22.9,32.1,25.4,29.4,27.8,0.8,31.2,26.1
100030166041032,14,2.7,0.3,0.2,14.4,2.6,13.6,3.4,13.5,3.2,0.4,13.7,3.1
100030166021006,9.3,5.3,0.2,0.2,9.6,4.8,9.1,5.4,7.8,6.6,0.2,8.6,5.9
100030166011048,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166012026,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166013029,3,1.7,0,0,3.1,1.7,3,1.7,2.7,2,0,2.8,1.9
100030166011023,13,11.4,0.1,0.2,13.1,11.1,13,11.2,10.1,14.1,0.4,11.4,12.7
100030166011043,62.2,57.8,1.3,1.5,63.3,55.7,61.4,59,48.3,70.9,2.2,53.7,66.3
100030166011001,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021049,32.5,18.5,0.7,0.6,33.6,17,32,18.9,27.2,23,0.7,30.2,20.7
100030166011021,144.3,127.2,1.3,2.6,145.6,123.9,144.3,125.2,112.7,156.8,4,126.5,141.7
100030166012004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166021051,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081003,0.3,0.3,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0,0.3,0.3
100030166081016,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166082008,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081048,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081022,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166081018,0,0,0,0,0,0,0,0,0,0,0,0,0
100030166043005,21.4,8.5,0.2,0.3,22.2,8,20.1,10.2,19.7,10.2,0.5,20.2,9.6
100030166043010,24,9.5,0.3,0.4,24.8,9,22.5,11.4,22.1,11.4,0.5,22.7,10.8
100030161001016,3.2,0.5,0,0,3.3,0.5,3,0.8,3,0.6,0.1,3.1,0.6
100030150002014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149094013,7.8,0.7,0,0.1,7.9,0.7,7.5,1,7.6,0.8,0.2,7.6,0.8
100030163021047,28.6,8.8,0.5,0.3,29.1,8.5,27.3,10,26.1,11,0.5,27.3,10
100030163021032,37.4,11.5,0.6,0.3,37.9,11.1,35.7,13.1,34.1,14.4,0.7,35.6,13.1
100030149042006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150004015,4.6,1.2,0,0,4.6,1.2,4.4,1.4,4.2,1.5,0.1,4.3,1.4
100030150004022,0,0,0,0,0,0,0,0,0,0,0,0,0
100030150001021,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163021008,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149041010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030163022022,0,0,0,0,0,0,0,0,0,0,0,0,0
100030149042008,11.4,3.1,0.1,0.1,11.6,3,10.9,3.6,10.5,3.8,0.2,10.8,3.6
100030163021025,39.8,12.2,0.7,0.4,40.4,11.8,38,14,36.3,15.3,0.8,37.9,14
100030163021048,10.2,3.1,0.2,0.1,10.3,3,9.7,3.6,9.3,3.9,0.2,9.7,3.6
100030163023014,6.7,1.5,0.1,0.1,6.8,1.4,6.3,1.9,6.2,1.8,0.2,6.4,1.8
100030149034001,131,19.1,1.3,0.9,133.6,17.6,123.9,25.9,123.9,24.1,2.4,126.8,22.4
100039901000014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030151002009,6.7,3,0.1,0.2,6.8,3.1,6.8,3.1,6,3.7,0.2,6.3,3.5
100030151001037,6.8,3.6,0.1,0.1,7,3.2,7,3.3,6.1,4,0.2,6.5,3.8
100030151001012,9.5,5,0.1,0.1,9.9,4.5,9.8,4.6,8.5,5.6,0.2,9,5.3
100030151002005,7.7,3.4,0.2,0.2,7.8,3.5,7.8,3.6,6.9,4.2,0.2,7.2,4
100030160001027,14.3,2.4,0.2,0.2,14.7,2.3,13.4,3.4,13.6,2.9,0.3,14.1,2.7
100030159003004,32.2,4.7,0.2,0.8,33.1,4.7,30.8,6.3,30.6,6.2,0.3,31.9,5.2
100030162003014,13.1,5.8,0.2,0.2,13.4,5.3,12.7,5.9,10.8,7.8,0.4,12,6.9
100030162001019,14.8,6.5,0.3,0.2,15.2,6,14.4,6.7,12.2,8.8,0.5,13.5,7.8
100030162002016,17.2,5.4,0.3,0.4,17.9,5.2,17,5.8,16,6.8,0.3,16.7,6.3
100030162002007,13.2,4.1,0.2,0.3,13.8,4,13.1,4.5,12.3,5.3,0.2,12.9,4.9
100030163012010,13.2,2.4,0.2,0.2,13.5,2.3,12.9,3.1,12.5,3.1,0.3,12.8,3
100030163051043,0.6,0.4,0,0,0.6,0.4,0.6,0.4,0.5,0.4,0,0.6,0.4
100030163021019,24.3,7.4,0.4,0.2,24.6,7.2,23.2,8.5,22.1,9.4,0.5,23.1,8.5
100030150001004,9.3,3.3,0.1,0.2,9.5,3.2,9.1,3.6,8.5,3.9,0.3,8.9,3.7
100030158022000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030156002013,2.4,0.1,0,0,2.5,0.1,2.1,0.4,2.3,0.1,0,2.4,0.1
100030156001013,6.5,1.7,0,0.1,6.5,1.6,6.4,1.7,6.2,1.8,0.2,6.3,1.7
100030163051039,0,0,0,0,0,0,0,0,0,0,0,0,0
100030156001015,2.4,0.6,0,0,2.4,0.6,2.4,0.6,2.3,0.7,0.1,2.4,0.6
100030163052000,0,0,0,0,0,0,0,0,0,0,0,0,0
100030154001006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030161001014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030118002048,19,16,0.3,0.4,19.5,15.2,18.9,16.6,12.5,23,0.4,14.9,20.4
100030135061001,22.5,16.8,0.4,0.4,23,16.3,22.4,17,16.5,22.6,0.6,19.4,19.9
100030135052000,37.7,23.2,0.3,0.8,38.1,22.2,37.8,23,28.1,32.7,0.7,32.3,28.7
100030135062020,30.6,25.1,0.4,0.9,33.9,22.3,32.1,24.5,22.8,34.2,0.3,26.8,29.7
100030135052006,9,5.5,0.1,0.2,9.1,5.3,9,5.5,6.7,7.8,0.2,7.7,6.9
100030135031010,6.4,4.2,0.2,0.1,6.8,3.8,6.4,4.3,4.6,5.9,0.2,5.6,5
100030135031016,18,12.9,0.4,0.3,19.1,11.7,18.2,12.4,12.7,18.4,0.3,15.7,15.5
100030119003011,0,0,0,0,0,0,0,0,0,0,0,0,0
100030119003032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030135012001,62,37.3,1.2,1.7,66.8,32.7,65.2,35.4,49.8,49.7,1.5,56.3,44
100030135013011,15.4,9.3,0.2,0.3,16.4,8.3,16.2,8.7,12.2,12.7,0.2,13.8,11.2
100030135052003,40.9,25.2,0.3,0.9,41.4,24.1,41.1,25,30.6,35.5,0.8,35.1,31.2
100030135052001,11.5,7.1,0.1,0.2,11.6,6.8,11.5,7,8.6,9.9,0.2,9.8,8.7
100030119001040,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136043006,122.7,89.8,2.6,3.2,130.6,81.3,127.6,85.7,103.9,106.8,3.4,115.5,97.9
100030136071021,112.8,50.7,1.9,1.3,116.8,46.9,114.5,49.7,94.6,67.6,2.6,104.6,59.4
100030133001015,0,0,0,0,0,0,0,0,0,0,0,0,0
100030131001004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030133001018,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136151017,0,0,0,0,0,0,0,0,0,0,0,0,0
100030134001005,11.5,7.4,0.4,0.2,11.9,7,12,7.1,9.2,9.5,0.5,10.4,8.8
100030134002001,17.1,11,0.6,0.3,17.7,10.4,17.8,10.6,13.6,14.1,0.7,15.5,13.1
100030136071023,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136151020,2.3,1,0,0,2.4,1,2.3,1,2,1.3,0.1,2.2,1.2
100030136073000,68,30.2,2,1.5,72.3,27.5,68.5,30.2,56.7,40.1,2.9,62.8,36.5
100030136081021,0,0,0,0,0,0,0,0,0,0,0,0,0
100030131002000,42,23.7,1,1.5,44.7,21.9,45.2,21.2,36.9,28.1,1.5,39.6,27.3
100030136123008,6.5,3.4,0.1,0.1,6.6,3.3,6.6,3.4,5.1,4.7,0.2,5.9,4.1
100030136131005,97.5,75.1,1,2.4,99.9,72,96.8,76.5,75.8,96,2.4,84.7,89.1
100030136081010,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136141008,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136152004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136074006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030136081006,23.2,12.4,0.6,0.7,24.1,11.9,23.6,12.5,19.9,15.7,0.8,21.7,14.4
100030139043004,79.9,33.6,1.3,1.3,80.4,34.5,73.4,41.1,69.9,39.7,1.3,76.9,36.7
100030140001004,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139011019,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139011032,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139041022,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139041014,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139011002,8.8,4.8,0.1,0.2,9.1,4.6,9,4.7,8.1,5.3,0.3,8.5,5.2
100030139012000,23.6,12.9,0.4,0.6,24.5,12.3,24.3,12.7,21.9,14.3,0.8,22.9,14.1
100030139011001,21.5,11.7,0.3,0.5,22.3,11.2,22.1,11.5,19.9,13.1,0.8,20.9,12.8
100030139041036,30.7,10.4,0.4,0.5,31,10.2,29.5,12.1,27.7,12.5,1,29.5,11.7
100030139043007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139042012,20.4,7.3,0.3,0.5,20.9,7.2,20,8,18.7,8.9,0.4,19.3,8.4
100030138003007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030140001009,18.1,5.2,0.3,0.2,18.4,5,18,5.5,16.7,6.4,0.3,17.6,5.9
100030140003009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030138003011,0,0,0,0,0,0,0,0,0,0,0,0,0
100030139031017,25.2,7.9,0.5,0.4,26.2,7.5,25.3,8.3,23.5,9.4,0.7,24.6,8.8
100030139044003,17.8,4.2,0.2,0.4,18.3,4,17.7,4.5,16,5.5,0.6,17.1,4.9
100030002002013,0,0,0,0,0,0,0,0,0,0,0,0,0
100030002002020,16.2,1.4,0.1,0.2,16.8,1.2,14.6,3.3,14.9,2.5,0.3,15.5,2.1
100030002002026,11,0.9,0.1,0.2,11.4,0.8,9.9,2.2,10.1,1.7,0.2,10.5,1.4
100030002002024,0,0,0,0,0,0,0,0,0,0,0,0,0
100030005004012,6.3,0.3,0.1,0.1,6.4,0.2,5.8,0.8,5.8,0.5,0.1,6.1,0.5
100030005002004,37.4,1.5,0.6,0.4,38.2,1.3,34.2,4.9,34.6,2.8,0.8,36.1,2.7
100030005003005,14.6,0.6,0.2,0.2,14.9,0.5,13.3,1.9,13.5,1.1,0.3,14,1.1
100030005003007,0.4,0,0,0,0.4,0,0.4,0.1,0.4,0,0,0.4,0
100030009003009,0,0,0,0,0,0,0,0,0,0,0,0,0
100030009003015,9.1,0.3,0.3,0.2,9.6,0.3,8.3,1.5,8.8,0.5,0.3,9.1,0.5
100030028001089,0,0,0,0,0,0,0,0,0,0,0,0,0
100030028001082,0,0,0,0,0,0,0,0,0,0,0,0,0
100030009003016,6.6,0.2,0.2,0.1,6.9,0.2,6,1.1,6.3,0.3,0.2,6.5,0.4
100030009001007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030030023026,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022008,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022020,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006021019,17.3,1.5,0.3,0.2,17.8,1.3,15.7,3.1,15.5,2.4,0.3,16.2,2.3
100030006022002,41.1,1,0.4,0.4,40.9,0.9,35.4,6,38.9,1.1,0.5,38.7,1.7
100030006022003,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022024,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022017,0,0,0,0,0,0,0,0,0,0,0,0,0
100030006022019,0,0,0,0,0,0,0,0,0,0,0,0,0
100030030023007,0,0,0,0,0,0,0,0,0,0,0,0,0
100030029001019,13.6,0.5,0.3,0.1,14.2,0.5,11.7,2.8,13.2,0.7,0.3,13.3,0.7
100030011003006,0,0,0,0,0,0,0,0,0,0,0,0,0
100030023001002,14,1.1,0.3,0.2,14.1,1.3,12.9,2.4,13.3,1.5,0.4,13.3,1.8
100030014002007,12.6,1,0.2,0.2,12.8,1.1,11.7,2.2,12,1.4,0.4,12,1.7
100030015002014,18.9,1.1,0.4,0.7,19.9,1.4,18,3,18.7,1.2,0.7,18.7,2
100030022003005,6.7,0.3,0.2,0,6.7,0.2,6.1,1,6.5,0.3,0,6.5,0.3
100030022001008,29.8,1.8,0.7,1,31.2,2.2,28.3,4.7,29.4,1.9,1,29.4,3.2
100030022001017,9.9,0.4,0.3,0.1,10,0.3,9,1.4,9.7,0.5,0.1,9.7,0.5
100030022002003,13.7,0.5,0.4,0.1,13.7,0.4,12.4,2,13.4,0.7,0.1,13.3,0.7
100030019021018,17.2,1.1,0.1,0.2,17.4,1.2,15.4,3.1,15.8,2.3,0.3,16,2.3
100030019021019,9.2,0.6,0.1,0.1,9.2,0.6,8.2,1.7,8.4,1.2,0.2,8.5,1.2
100030015002002,49.2,6.2,1.7,0.5,52.5,4.6,48.9,8.4,43.5,12.2,1.6,42.8,14.1
100030022001007,18.6,1.1,0.4,0.7,19.6,1.4,17.7,2.9,18.4,1.2,0.7,18.4,2
100030021001008,0,0,0,0,0,0,0,0,0,0,0,0,0
