GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREIPIE,G20PREOWRI,G20USSRLUM,G20USSDDAV,G20USSOWRI,G20HALRCHE,G20HALDBUL,G20HALLBRU,G20HALCHAG,G20HALOWRI
560019639001336,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001335,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002136,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001844,1.7,0.7,0.1,0,0,1.7,0.8,0,1.6,0.7,0.1,0.1,0
560019639002128,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002727,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002726,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002719,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002624,2.2,1,0.1,0,0,2.3,1,0,2.2,0.9,0.1,0.1,0
560019639002747,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002903,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002628,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001657,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001467,1,0.4,0,0,0,1,0.4,0,1,0.4,0,0,0
560019639001692,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001949,3.3,1.5,0.1,0,0,3.4,1.5,0,3.3,1.4,0.2,0.1,0
560019639001930,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001931,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001094,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001054,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001075,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001045,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001012,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001128,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001092,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001110,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001091,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002078,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002224,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002642,3.3,1.5,0.1,0,0,3.4,1.5,0,3.3,1.4,0.2,0.1,0
560019639002986,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002662,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002658,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002028,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002372,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002980,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002214,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002236,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002029,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002273,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002258,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002067,0,0,0,0,0,0,0,0,0,0,0,0,0
560019629001042,16,10.3,0.9,0.3,0.2,16.6,10.4,0.1,15.1,9.7,1.2,0.9,0
560019631001033,4.8,5.6,0.5,0.1,0.1,5.2,5.6,0.1,4.7,5.3,0.5,0.2,0
560019637004025,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631004011,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637002015,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637001059,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631004007,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635002048,27.7,36.7,2.4,0.6,0.8,31.3,35.2,0.4,30.1,32.3,2.8,1.2,0.2
560019627002019,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001993,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001720,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001721,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001610,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001619,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001632,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.2,0,0,0
560019639002742,1.1,0.5,0,0,0,1.1,0.5,0,1.1,0.5,0.1,0,0
560019639002902,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002671,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002882,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002945,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002339,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002376,0.7,0.2,0,0,0,0.7,0.2,0,0.7,0.2,0,0,0
560019634002007,10.6,27.7,1.7,0.8,0.4,11.8,28.5,0.2,10.6,26.2,2.6,1.1,0.1
560019635002051,0,0,0,0,0,0,0,0,0,0,0,0,0
560019634002010,6.5,13,0.7,0.2,0.2,7.1,13.1,0.1,6.3,12.6,0.9,0.4,0.1
560019629002048,3.4,6.8,0.4,0.1,0.1,3.7,6.9,0,3.3,6.6,0.5,0.2,0
560019627001326,7.7,3.5,0.2,0.1,0.1,8,3.5,0,7.7,3.2,0.4,0.3,0
560019627001366,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001320,13.8,6.2,0.4,0.2,0.2,14.2,6.3,0,13.7,5.7,0.7,0.5,0
560019637004054,1.7,0.7,0.1,0,0,1.7,0.8,0,1.6,0.7,0.1,0.1,0
560019627002093,1.1,0.5,0,0,0,1.1,0.5,0,1.1,0.5,0.1,0,0
560019627002116,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002146,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002013,19,12.2,1,0.4,0.2,19.7,12.4,0.1,17.9,11.5,1.5,1,0
560019627002073,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631001066,1.4,1.6,0.2,0,0,1.5,1.6,0,1.4,1.5,0.2,0.1,0
560019634004010,0.9,1.7,0.1,0,0,1,1.7,0,0.9,1.6,0.1,0.1,0
560019635002033,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635002035,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635001002,0.4,0.6,0,0,0,0.5,0.6,0,0.5,0.5,0,0,0
560019627001085,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002090,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002386,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002392,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002075,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002384,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002060,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002064,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001834,3.6,2.4,0.2,0,0.1,3.8,2.4,0,3.7,2.3,0.1,0.1,0
560019639001841,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002015,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002312,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002322,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002276,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002499,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631001024,3.6,4.3,0.4,0.1,0.1,4,4.3,0,3.6,4.1,0.4,0.2,0
560019635002066,7,9.2,0.6,0.1,0.2,7.9,8.9,0.1,7.6,8.1,0.7,0.3,0
560019636004000,0,0,0,0,0,0,0,0,0,0,0,0,0
560019628002024,3.7,2.4,0.2,0.1,0,3.8,2.4,0,3.5,2.2,0.3,0.2,0
560019631004022,4.6,6.1,0.4,0.1,0.1,5.2,5.8,0.1,5,5.3,0.5,0.2,0
560019637004079,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637001047,0.5,1,0.1,0,0,0.6,1,0,0.5,1,0.1,0,0
560019627002072,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001135,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002141,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002131,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001086,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001119,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001124,12.7,5.7,0.4,0.2,0.1,13.1,5.8,0,12.6,5.2,0.6,0.5,0
560019628001004,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631004034,3.5,4.6,0.3,0.1,0.1,3.9,4.4,0,3.8,4.1,0.4,0.2,0
560019637004060,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001237,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002056,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002024,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002988,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002720,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002731,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002243,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002238,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002166,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002829,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002818,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001362,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001098,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001029,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001109,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001032,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635002036,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635002028,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002038,0,0,0,0,0,0,0,0,0,0,0,0,0
560019630002007,1.5,0.6,0,0,0,1.5,0.6,0,1.5,0.6,0,0,0
560019629001026,11.1,22.2,1.2,0.3,0.4,12.2,22.4,0.1,10.7,21.5,1.5,0.7,0.1
560019629001023,0,0,0,0,0,0,0,0,0,0,0,0,0
560019629001032,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637004048,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001575,4.2,0.6,0,0,0,4.1,0.6,0,3.9,0.6,0,0.2,0
560019639001347,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001350,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001601,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001424,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002577,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002801,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002836,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002800,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002602,1.1,0.5,0,0,0,1.1,0.5,0,1.1,0.5,0.1,0,0
560019639002768,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002130,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002117,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002141,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002144,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002948,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002610,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002616,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002062,0,0,0,0,0,0,0,0,0,0,0,0,0
560019629002052,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001446,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002041,0.6,0.2,0,0,0,0.6,0.3,0,0.5,0.2,0,0,0
560019637004082,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001613,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001875,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001338,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001064,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001252,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002348,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002906,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002889,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002893,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002892,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002282,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002970,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002958,1,0.7,0.1,0,0,1.1,0.7,0,1.1,0.7,0,0,0
560019639002237,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002318,2,0.7,0,0,0,2.1,0.7,0,2.1,0.6,0.1,0,0
560019639002283,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001787,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002667,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002858,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002758,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002393,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002079,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002993,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002122,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002735,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002266,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002987,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002080,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002668,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002289,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002012,1.1,0.5,0,0,0,1.1,0.5,0,1.1,0.5,0.1,0,0
560019639002651,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001440,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001475,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001656,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001659,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001927,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001678,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001868,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001872,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001893,0.5,0.2,0,0,0,0.5,0.2,0,0.5,0.2,0,0,0
560019639001465,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001454,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001476,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001658,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001664,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001409,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001403,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001432,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001448,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001384,2,0.8,0,0,0,2.1,0.8,0,2,0.8,0.1,0,0
560019639001114,3,1.3,0,0,0,3.1,1.2,0,2.9,1.2,0.1,0,0
560019639001121,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001113,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001119,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001038,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001219,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001174,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001154,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002313,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002954,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002126,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001350,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002785,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002112,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001690,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001691,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001477,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001479,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001480,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001406,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001469,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001413,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001291,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001304,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001603,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001866,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001545,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001555,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001156,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001235,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001504,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001311,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001292,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001499,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002328,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002354,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002317,10.9,3.5,0.2,0.1,0.1,11.2,3.5,0,11,3.1,0.3,0.2,0
560019639002899,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002526,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002942,2.7,0.9,0,0,0,2.8,0.9,0,2.8,0.8,0.1,0,0
560019627001438,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002017,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002231,3.6,2.4,0.2,0,0.1,3.8,2.4,0,3.7,2.3,0.1,0.1,0
560019639002278,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002281,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002285,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002505,0,0,0,0,0,0,0,0,0,0,0,0,0
560019630002021,1.1,1.3,0.1,0,0,1.2,1.3,0,1.1,1.3,0.1,0,0
560019631004024,5.4,6.4,0.6,0.1,0.1,6,6.4,0.1,5.4,6.1,0.6,0.2,0
560019631004019,1.7,2.3,0.1,0,0,2,2.2,0,1.9,2,0.2,0.1,0
560019631004040,3.3,4.3,0.3,0.1,0.1,3.7,4.2,0,3.6,3.8,0.3,0.1,0
560019631004048,4.6,6.1,0.4,0.1,0.1,5.2,5.8,0.1,5,5.3,0.5,0.2,0
560019631001034,4.3,5.1,0.5,0.1,0.1,4.7,5.1,0.1,4.3,4.8,0.5,0.2,0
560019631004032,5.7,7.5,0.5,0.1,0.2,6.4,7.2,0.1,6.2,6.6,0.6,0.3,0
560019629001043,68.6,44.2,3.7,1.3,0.7,71.1,44.8,0.5,64.7,41.6,5.4,3.7,0
560019628001065,1.7,1.1,0.1,0,0,1.7,1.1,0,1.6,1,0.1,0.1,0
560019629001009,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637004080,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001056,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631003007,10.9,14.4,0.9,0.2,0.3,12.3,13.9,0.1,11.9,12.7,1.1,0.5,0.1
560019631003014,15.1,19.9,1.3,0.3,0.4,17,19.1,0.2,16.4,17.6,1.5,0.7,0.1
560019627002005,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002003,0,0,0,0,0,0,0,0,0,0,0,0,0
560019630002030,8.2,9.6,0.9,0.2,0.2,9,9.6,0.1,8.1,9.1,0.9,0.4,0
560019637001054,0,0,0,0,0,0,0,0,0,0,0,0,0
560019629002053,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001436,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002054,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002508,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002504,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002513,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002272,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002435,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001236,0,0,0,0,0,0,0,0,0,0,0,0,0
560019628001059,5.3,3.4,0.3,0.1,0.1,5.5,3.5,0,5,3.2,0.4,0.3,0
560019628001069,9.7,6.2,0.5,0.2,0.1,10,6.3,0.1,9.1,5.9,0.8,0.5,0
560019628002007,7.7,4.9,0.4,0.1,0.1,7.9,5,0.1,7.2,4.6,0.6,0.4,0
560019628002009,4.3,2.8,0.2,0.1,0,4.5,2.8,0,4.1,2.6,0.3,0.2,0
560019627001248,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001272,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001273,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001125,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001226,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001289,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637002010,3.4,6.8,0.4,0.1,0.1,3.7,6.9,0,3.3,6.6,0.5,0.2,0
560019627001182,8.5,3.6,0.1,0.1,0,8.7,3.4,0.1,8.3,3.4,0.3,0.1,0
560019627001220,0,0,0,0,0,0,0,0,0,0,0,0,0
560019628001027,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631001027,7.5,8.8,0.9,0.2,0.2,8.2,8.8,0.1,7.4,8.4,0.8,0.3,0
560019628001000,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631001031,2,2.4,0.2,0.1,0,2.2,2.4,0,2,2.3,0.2,0.1,0
560019631004049,6.8,9,0.6,0.1,0.2,7.6,8.6,0.1,7.3,7.9,0.7,0.3,0
560019639002019,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002035,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002600,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001806,1.7,0.7,0.1,0,0,1.7,0.8,0,1.6,0.7,0.1,0.1,0
560019639002657,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002545,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002540,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002070,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002866,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002820,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002114,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001646,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001407,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001918,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001869,8.5,3.6,0.1,0.1,0,8.7,3.4,0.1,8.3,3.4,0.3,0.1,0
560019639001906,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001650,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001923,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001011,18,7.6,0.2,0.2,0.1,18.5,7.1,0.2,17.6,7.2,0.6,0.2,0
560019627001014,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637004022,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637004004,4.4,2,0.1,0.1,0.1,4.6,2,0,4.4,1.8,0.2,0.2,0
560019637002005,12,16.5,1.1,0.3,0.3,13.3,16.4,0.1,12.1,15.4,1.4,0.6,0
560019637004075,7.7,3.5,0.2,0.1,0.1,8,3.5,0,7.7,3.2,0.4,0.3,0
560019627002063,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627002060,0,0,0,0,0,0,0,0,0,0,0,0,0
560019635002050,0,0,0,0,0,0,0,0,0,0,0,0,0
560019631004042,7.9,10.4,0.7,0.2,0.2,8.9,10,0.1,8.5,9.2,0.8,0.4,0
560019636003009,4,5.4,0.3,0.1,0.1,4.4,5.4,0,4.2,5,0.4,0.2,0
560019637001029,11.4,20.3,1.2,0.3,0.4,12.4,20.4,0.2,11.3,19.3,1.2,1,0.1
560019627002123,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002538,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001361,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001348,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002048,3.9,1.7,0.1,0.1,0,4,1.8,0,3.8,1.6,0.2,0.1,0
560019639002381,6.8,2.2,0.1,0,0.1,7,2.2,0,6.9,1.9,0.2,0.1,0
560019639002595,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002764,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002773,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002771,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002676,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002096,5.4,1.8,0.1,0,0,5.6,1.7,0,5.5,1.6,0.2,0.1,0
560019639002712,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002877,3.9,1.7,0.1,0.1,0,4,1.8,0,3.8,1.6,0.2,0.1,0
560019639002698,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002708,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002398,10.9,3.5,0.2,0.1,0.1,11.2,3.5,0,11,3.1,0.3,0.2,0
560019639002323,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002362,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002389,2,0.7,0,0,0,2.1,0.7,0,2.1,0.6,0.1,0,0
560019639002406,23.8,7.7,0.4,0.1,0.2,24.4,7.6,0,24.1,6.8,0.7,0.4,0
560019639002408,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002388,1.4,0.4,0,0,0,1.4,0.4,0,1.4,0.4,0,0,0
560019639002421,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002320,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002349,0,0,0,0,0,0,0,0,0,0,0,0,0
560019637004014,8.7,11.8,0.6,0.3,0.2,9.5,11.8,0,9.1,10.8,0.8,0.3,0
560019636004015,7.3,9.8,0.5,0.2,0.2,7.9,9.8,0,7.6,9,0.7,0.3,0
560019637004017,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001199,0,0,0,0,0,0,0,0,0,0,0,0,0
560019634001043,0,0,0,0,0,0,0,0,0,0,0,0,0
560019628001035,4.4,2,0.1,0.1,0.1,4.6,2,0,4.4,1.8,0.2,0.2,0
560019637003039,0,0,0,0,0,0,0,0,0,0,0,0,0
560019627001184,2,0.8,0,0,0,2.1,0.8,0,2,0.8,0.1,0,0
560019631002014,1.3,1.7,0.1,0,0,1.5,1.7,0,1.4,1.5,0.1,0.1,0
560019628002034,8.7,5.6,0.5,0.2,0.1,9,5.7,0.1,8.2,5.3,0.7,0.5,0
560019634004001,1.4,1.6,0.2,0,0,1.5,1.6,0,1.4,1.5,0.2,0.1,0
560019639001704,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001506,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001514,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001600,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001485,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001830,1,0.7,0.1,0,0,1.1,0.7,0,1.1,0.7,0,0,0
560019639002633,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002115,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639001790,0,0,0,0,0,0,0,0,0,0,0,0,0
560019639002164,0,0,0,0,0,0,0,0,0,0,0,0,0
