GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,school,cd_1980,cd_1990
47097000501,47,097,000501,2011,18,1199,18,776,13,5,1643,16,926,16,673,10,2,233.29,177.85,NA,90088,NA,02310,3,8
47097000502,47,097,000502,3755,42,2843,42,840,29,0,2769,27,2153,27,545,17,0,454.91,313.82,31820,91472,NA,02310,3,8
47097000503,47,097,000503,2505,24,2035,24,429,16,1,1784,18,1486,18,250,11,1,293.09,202.18,28740,91376,NA,02310,3,8
47097000504,47,097,000504,3127,18,2868,18,210,31,0,2290,14,2102,14,142,18,0,325.15,247.89,NA,92800,NA,02310,3,8
47097000506,47,097,000506,2287,4,852,4,1427,1,2,1635,4,673,4,952,1,1,232.15,176.99,33360,91528,NA,02310,3,8
47097050501,47,097,050501,4357,39,3332,39,959,19,8,3249,21,2582,21,610,10,5,461.32,351.7,63340,92800,NA,02310,3,8
47097050502,47,097,050502,5449,33,2785,33,2609,18,4,3839,21,2129,21,1654,13,1,545.09,415.57,63340,92800,NA,02310,3,8
47099009601,47,099,009601,2670,27,2638,27,2,3,0,1969,21,1925,21,2,0,0,391.35,321.92,NA,93256,NA,02340,4,4
47099009602,47,099,009602,1945,7,1934,7,2,1,1,1409,6,1394,6,2,1,0,280.05,230.37,NA,90952,NA,02340,4,4
47099009603,47,099,009603,4179,32,4133,32,0,12,2,2875,20,2824,20,0,9,2,571.42,470.05,24460,91184,NA,02340,4,4
47099009604,47,099,009604,8250,35,8121,35,35,12,47,6282,19,6179,19,27,10,28,1248.58,1027.08,41340,91888,NA,02340,4,4
47099009605,47,099,009605,8148,20,7719,20,385,12,12,6088,9,5783,9,266,12,9,1210.02,995.36,41340,91888,NA,02340,4,4
47099009606,47,099,009606,2377,12,2306,12,56,2,1,1752,7,1691,7,44,2,1,348.22,286.45,66160,91672,NA,02340,4,4
47099009607,47,099,009607,3117,8,3099,8,1,6,3,2346,6,2327,6,0,5,2,466.28,383.56,43700,91992,NA,02340,4,4
47099009608,47,099,009608,2843,4,2829,4,1,8,1,2119,2,2108,2,1,5,1,421.16,346.45,NA,91920,NA,02340,4,4
47099009609,47,099,009609,1774,0,1766,0,0,3,5,1338,0,1334,0,0,3,1,265.93,218.76,NA,91256,NA,02340,4,4
47101009701,47,101,009701,2947,26,2861,26,56,1,0,2103,12,2046,12,32,1,0,496.88,335.28,NA,91080,NA,02430,2,7
47101009702,47,101,009702,6300,28,6174,28,63,23,7,4690,19,4579,19,53,17,3,1108.12,747.72,35160,91576,NA,02430,2,7
47103009750,47,103,009750,1646,3,1561,3,79,2,1,1232,1,1158,1,69,2,1,200.72,130.66,25920,92384,01200,02490,4,4
47103009751,47,103,009751,1999,7,1878,7,110,1,3,1515,5,1412,5,89,1,3,246.82,160.68,57740,92648,NA,02490,4,4
47103009752,47,103,009752,1523,12,1466,12,40,3,2,1153,6,1109,6,27,3,2,187.85,122.28,NA,90344,NA,02490,4,4
47103009753,47,103,009753,6412,27,4684,27,1661,10,30,4908,20,3711,20,1129,10,18,799.61,520.53,25920,91224,01200,02490,4,4
47103009754,47,103,009754,3767,11,3338,11,408,7,3,2901,9,2600,9,277,3,3,472.63,307.67,25920,91224,01200,02490,4,4
47103009755,47,103,009755,3980,25,3934,25,16,2,1,2946,17,2897,17,12,2,1,479.96,312.45,NA,91280,NA,02490,4,4
47103009756,47,103,009756,6461,41,6322,41,73,8,13,4867,29,4746,29,45,6,12,792.93,516.18,NA,90200,NA,02490,4,4
47103009757,47,103,009757,2369,11,2316,11,27,5,10,1740,4,1701,4,23,3,5,283.48,184.54,1640,90520,NA,02490,4,4
47105000601,47,105,000601,3408,5,3392,5,1,4,6,2613,4,2598,4,1,3,3,362.04,478.87,41760,91912,02400,02520,8,2
47105000602,47,105,000602,8619,27,8415,27,129,31,17,6418,18,6263,18,91,23,5,889.24,1176.19,41760,91912,02400,02520,8,2
47105000603,47,105,000603,5886,19,5789,19,62,6,7,4545,12,4473,12,37,5,6,629.72,832.94,41760,91912,02400,02520,8,2
47105000604,47,105,000604,3223,9,3203,9,3,6,2,2533,6,2510,6,3,6,2,278,599,30880,91432,NA,02520,8,2
47105000605,47,105,000605,4461,13,4429,13,17,1,1,3565,6,3538,6,14,1,0,392.49,644.02,43780,92000,NA,02520,8,2
47105000606,47,105,000606,3569,8,3417,8,130,2,12,2734,5,2619,5,96,2,7,301,493.9,43780,92000,NA,02520,8,2
47105000607,47,105,000607,2089,2,2023,2,58,2,4,1567,1,1514,1,45,2,4,172.52,283.08,57900,92656,NA,02520,8,2
47107009701,47,107,009701,7645,25,7400,25,197,11,11,5747,17,5549,17,149,11,4,830.58,1221.99,53380,90096,00120,02820,8,2
47107009702,47,107,009702,5614,25,4836,25,717,13,22,4210,19,3672,19,480,7,13,608.45,895.18,2320,90096,00120,02820,8,2
47107009703,47,107,009703,3283,18,2921,18,317,3,24,2556,12,2279,12,226,3,24,369.41,543.49,2320,90096,00120,02820,8,2
47107009704,47,107,009704,7201,30,7008,30,130,15,17,5528,22,5376,22,87,12,9,798.93,1175.43,2320,90096,00120,02820,8,2
47107009705,47,107,009705,3413,16,3384,16,1,7,5,2575,10,2543,10,1,7,4,372.15,547.53,24060,91152,NA,02820,8,2
47107009706,47,107,009706,6173,30,5956,30,154,11,22,4736,18,4586,18,97,8,9,684.47,1007.02,24480,91192,01140,02820,8,2
47107009707,47,107,009707,4171,13,3706,13,423,24,5,3184,9,2849,9,295,19,3,460.17,677.02,24480,91192,01140,02820,8,2
47107009708,47,107,009708,4883,17,4738,17,102,11,14,3590,11,3488,11,61,9,10,518.84,763.35,10440,90480,NA,02820,8,2
47109009901,47,109,009901,3495,14,3445,14,23,5,8,2744,11,2698,11,16,5,3,590.82,563.83,240,90016,NA,02880,9,7
47109009902,47,109,009902,1836,4,1820,4,12,0,0,1339,2,1327,2,8,0,0,288.3,275.13,26160,91240,NA,02880,9,7
47109009903,47,109,009903,2457,11,2289,11,152,2,3,1841,5,1723,5,105,2,1,396.39,378.28,5380,90224,NA,02880,9,7
47109009904,47,109,009904,1580,12,1517,12,49,2,0,1225,7,1173,7,36,2,0,263.76,251.71,70840,93216,NA,02880,9,7
47109009905,47,109,009905,7264,25,6451,25,756,3,29,5514,17,4960,17,496,3,21,1187.23,1133,66940,92936,NA,02880,9,7
47109009906,47,109,009906,3166,13,2855,13,293,5,0,2355,9,2141,9,193,3,0,507.06,483.9,22920,91096,NA,02880,9,7
47109009907,47,109,009907,2624,16,2459,16,145,4,0,1962,10,1840,10,98,4,0,422.44,403.15,48180,92208,NA,02880,9,7
47111009701,47,111,009701,3897,3,3874,3,1,11,8,2876,2,2857,2,1,9,5,345.49,390.42,62000,92768,NA,02550,2,6
47111009702,47,111,009702,3574,16,3551,16,1,5,1,2634,11,2608,11,0,3,1,316.42,357.57,40160,91816,NA,02550,2,6
47111009703,47,111,009703,5918,11,5859,11,32,14,1,4570,6,4524,6,25,8,1,548.98,620.39,40160,91816,NA,02550,2,6
47111009704,47,111,009704,2495,9,2473,9,9,4,0,1805,4,1787,4,7,3,0,216.83,245.03,NA,93032,NA,02550,2,6
47111970598,47,111,970598,22,0,21,0,1,0,0,19,0,18,0,1,0,0,2.28,2.58,NA,92768,NA,02550,2,6
47113000001,47,113,000001,2685,13,1942,13,714,1,8,1981,9,1515,9,443,1,4,405.55,422.04,37640,91688,NA,02040,3,8
47113000002,47,113,000002,6017,57,3789,57,2103,6,60,4584,39,3190,39,1267,5,44,938.44,976.6,37640,91688,NA,02040,3,8
47113000003,47,113,000003,4669,8,4261,8,380,1,18,3927,8,3631,8,265,1,14,803.94,836.63,37640,91688,NA,02040,3,8
47113000004,47,113,000004,3290,3,1856,3,1416,3,12,2412,2,1536,2,859,3,10,493.79,513.87,37640,91688,NA,02040,3,8
47113000005,47,113,000005,3949,40,400,40,3498,5,6,2831,22,342,22,2435,4,6,579.57,603.13,37640,91688,NA,02040,3,8
47113000006,47,113,000006,2323,14,1330,14,974,1,4,1777,10,1089,10,663,1,4,363.79,378.58,37640,91688,NA,02040,3,8
47113000007,47,113,000007,2878,29,2097,29,739,2,11,2350,20,1818,20,479,2,11,481.1,500.66,37640,91688,NA,02040,3,8
47113000008,47,113,000008,1192,1,274,1,915,0,2,809,1,224,1,581,0,2,165.62,172.35,37640,91688,NA,02040,3,8
47113000009,47,113,000009,2995,9,372,9,2607,4,3,2145,4,328,4,1805,2,2,439.13,456.98,37640,91688,NA,02040,3,8
47113000010,47,113,000010,3633,14,567,14,3046,2,4,2352,8,508,8,1823,2,3,481.51,501.08,37640,91688,NA,02040,3,8
47113000011,47,113,000011,1664,4,28,4,1631,1,0,1185,1,23,1,1160,0,0,242.6,252.46,37640,91688,NA,02040,3,8
47113000012,47,113,000012,1041,8,397,8,625,2,9,806,8,370,8,413,2,5,165.01,171.72,37640,91688,NA,02040,3,8
47113000013,47,113,000013,6009,32,5615,32,347,6,9,4665,24,4360,24,247,4,6,955.03,993.86,37640,91688,NA,02040,3,8
47113000015,47,113,000015,6543,22,6071,22,437,10,3,4726,14,4365,14,324,6,3,967.51,1006.86,37640,93176,NA,02580,3,8
47113000017,47,113,000017,1849,9,710,9,1130,0,0,1345,7,544,7,787,0,0,275.35,286.55,NA,91632,NA,02580,3,8
47113000018,47,113,000018,2892,15,1515,15,1360,1,1,2101,10,1135,10,945,1,0,430.12,447.61,47020,92184,NA,02580,3,8
47113000019,47,113,000019,4186,5,3912,5,267,1,1,3024,3,2831,3,185,1,1,619.08,644.25,37640,92672,NA,02580,3,8
47113001401,47,113,001401,2119,12,1688,12,414,4,1,1633,9,1310,9,300,4,1,334.31,347.9,37640,91688,NA,02580,3,8
47113001402,47,113,001402,2122,12,1888,12,212,1,9,1585,10,1411,10,149,1,4,324.48,337.68,37640,91688,NA,02580,3,8
47113001601,47,113,001601,11539,53,10432,53,970,6,77,8652,38,7862,38,659,5,50,1771.25,1843.27,37640,91688,NA,02040,3,8
47113001602,47,113,001602,4387,16,4075,16,280,7,7,3013,7,2786,7,204,4,5,616.83,641.91,36460,92696,NA,02580,3,8
47115000501,47,115,000501,8088,25,7966,25,83,13,1,5978,12,5883,12,60,10,1,1153.44,987.23,80620,93640,NA,02640,5,3
47115000502,47,115,000502,8995,38,8605,38,322,12,18,6575,18,6289,18,228,9,13,1268.63,1085.82,37820,91704,NA,02640,5,3
47115050398,47,115,050398,7777,22,7107,22,624,11,12,5825,15,5324,15,454,7,10,1123.92,961.96,70060,92288,NA,02640,5,3
47117009550,47,117,009550,2824,5,2707,5,107,4,1,2080,2,1985,2,88,3,0,351,246,12880,90592,NA,02670,2,6
47117009551,47,117,009551,3304,21,3083,21,190,8,2,2502,8,2320,8,159,5,2,366.48,286.56,41860,92824,NA,02670,2,6
47117009552,47,117,009552,4751,14,4191,14,520,7,19,3511,8,3103,8,375,5,12,514.27,402.13,41860,91928,NA,02670,2,6
47117009553,47,117,009553,3393,10,2535,10,834,3,9,2475,4,1897,4,560,3,7,362.53,283.47,41860,91928,NA,02670,2,6
47117009554,47,117,009554,3785,27,3566,27,173,0,19,2986,18,2824,18,112,0,14,437.37,342,41860,91928,NA,02670,2,6
47117009555,47,117,009555,3482,15,3380,15,82,2,3,2583,12,2489,12,66,2,2,378.35,295.84,17180,91128,NA,02670,2,6
47119000101,47,119,000101,2610,10,2510,10,81,8,1,1952,10,1864,10,61,7,0,313.34,277.39,NA,92912,NA,02760,2,7
47119000102,47,119,000102,3755,18,3376,18,358,0,3,2737,10,2459,10,255,0,3,439.35,388.95,70580,93192,NA,02760,2,7
47119000103,47,119,000103,3551,26,3342,26,161,5,17,2529,14,2368,14,120,3,10,405.96,359.39,16540,92008,NA,02760,2,7
47119000104,47,119,000104,4984,56,4461,56,450,5,12,3783,26,3455,26,262,5,9,607.26,537.59,16540,90776,NA,02760,2,7
47119000105,47,119,000105,4642,7,1823,7,2806,4,1,3484,5,1385,5,2086,2,1,559.26,495.1,16540,90776,NA,02760,2,7
47119000106,47,119,000106,4673,22,3211,22,1419,14,6,3558,15,2555,15,961,8,4,571.14,505.61,16540,90776,NA,02760,2,7
47119000107,47,119,000107,4699,19,4412,19,237,6,24,3648,13,3454,13,153,4,11,585.59,518.4,16540,90776,NA,02760,2,7
47119000108,47,119,000108,5963,58,5268,58,604,3,28,4578,30,4065,30,433,2,18,734.88,650.56,16540,90776,NA,02760,2,7
47119000109,47,119,000109,2341,11,2003,11,324,3,0,1706,8,1460,8,228,2,0,273.85,242.43,16540,92704,NA,02760,2,7
47119000110,47,119,000110,7734,28,6179,28,1500,5,21,5704,21,4608,21,1038,4,12,915.63,810.58,51080,93472,NA,02760,2,7
47119000111,47,119,000111,6442,57,5779,57,555,12,38,4594,29,4182,29,320,5,29,737.45,652.84,16540,90776,NA,02760,2,7
47119000112,47,119,000112,3418,11,3298,11,102,5,2,2450,10,2346,10,78,4,2,393.28,348.16,NA,90872,NA,02760,2,7
47121009601,47,121,009601,2170,9,2134,9,26,1,0,1690,5,1656,5,23,1,0,308.33,363.26,NA,93328,NA,02910,5,3
47121009602,47,121,009602,3365,5,3335,5,15,9,1,2525,3,2504,3,9,5,1,460.67,542.74,19880,90936,NA,02910,5,3
47121009603,47,121,009603,2498,3,2399,3,77,18,1,1832,3,1756,3,57,12,1,149,200,NA,90272,NA,02910,5,3
47123009850,47,123,009850,3857,9,3833,9,7,2,6,2887,6,2863,6,6,2,4,425.08,551.84,77480,93488,NA,03000,8,2
47123009851,47,123,009851,5253,23,5188,23,28,9,5,3950,14,3895,14,17,7,3,581.59,755.04,72540,93288,NA,03000,8,2
47123009852,47,123,009852,3857,13,3234,13,571,13,25,2949,8,2492,8,418,7,16,434.21,563.7,72540,93288,NA,04050,8,2
47123009853,47,123,009853,5255,28,5174,28,35,10,8,3906,13,3840,13,25,7,8,575.11,746.62,45320,92096,NA,03000,8,2
47123009854,47,123,009854,5885,27,5641,27,190,3,24,4456,19,4241,19,153,2,22,656.1,851.76,45320,92096,NA,03000,8,2
47123009855,47,123,009855,6434,23,6398,23,0,10,2,4740,19,4691,19,0,9,2,697.91,906.04,73260,93320,NA,03000,8,2
47125001001,47,125,001001,816,13,671,13,125,1,6,720,11,589,11,103,1,5,99.84,79.2,15160,90696,NA,03030,9,7
47125001002,47,125,001002,1990,47,1668,47,251,15,9,1609,37,1345,37,171,10,9,223.12,176.99,15160,90696,NA,03030,9,7
47125001003,47,125,001003,3821,58,2859,58,870,11,22,2707,29,2112,29,514,6,17,375.37,297.77,15160,90696,NA,03030,9,7
47125001004,47,125,001004,2921,64,1369,64,1465,5,17,2150,37,1079,37,978,4,15,298.13,236.5,15160,90696,NA,03030,9,7
47125001005,47,125,001005,3962,51,3446,51,427,8,30,3184,30,2772,30,323,7,22,441.52,350.25,15160,90696,NA,03030,9,7
47125001007,47,125,001007,1484,13,863,13,588,8,8,1167,11,706,11,428,7,4,161.82,128.37,15160,90696,NA,03030,9,7
47125001008,47,125,001008,3050,43,1384,43,1588,8,27,2487,37,1227,37,1160,7,19,344.86,273.57,15160,90696,NA,03030,9,7
47125001009,47,125,001009,3288,172,1986,172,1069,21,32,2461,97,1468,97,754,17,28,341.26,270.71,15160,90696,NA,03030,9,7
47125001012,47,125,001012,3543,196,2687,196,528,11,112,2660,113,1982,113,357,8,87,368.85,292.6,15160,90696,NA,03030,9,7
47125001014,47,125,001014,9714,613,6766,613,2047,51,224,8361,493,5372,493,1800,42,161,22,43,15160,91296,NA,88000,9,7
47125001015,47,125,001015,3645,47,3256,47,281,17,41,2739,33,2435,33,203,13,22,379.81,301.29,NA,93688,NA,03030,9,7
47125001016,47,125,001016,4632,58,4065,58,488,5,14,3353,32,2947,32,329,5,8,464.95,368.84,NA,90896,NA,03030,9,7
47125001017,47,125,001017,5928,26,5642,26,220,23,17,4427,19,4184,19,175,17,13,613.88,486.98,NA,91976,NA,03030,9,7
47125001018,47,125,001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15160,90696,NA,03030,9,7
47125001019,47,125,001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,92888,NA,03030,9,7
47125001020,47,125,001020,5748,104,4847,104,726,14,46,4170,69,3492,69,499,10,31,578.24,458.71,15160,92888,NA,03030,9,7
47125010102,47,125,010102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15160,90696,NA,03030,9,7
47125100601,47,125,100601,2225,13,2099,13,78,7,28,1856,9,1749,9,66,5,18,257.37,204.16,15160,90696,NA,03030,9,7
47125100602,47,125,100602,2737,35,2481,35,191,4,26,2220,25,2015,25,133,4,18,307.84,244.2,15160,90696,NA,03030,9,7
47125101001,47,125,101001,4530,268,3250,268,870,15,123,3415,166,2443,166,532,12,96,473.55,375.66,15160,90696,NA,03030,9,7
47125101002,47,125,101002,2838,144,2011,144,562,12,109,1919,90,1311,90,344,10,74,266.1,211.09,15160,90696,NA,03030,9,7
47125101101,47,125,101101,2766,135,1805,135,672,21,129,2021,83,1325,83,412,17,101,280.25,222.31,15160,90696,NA,03030,9,7
47125101102,47,125,101102,5232,266,3852,266,855,32,220,3643,147,2674,147,498,24,153,505.16,400.74,15160,90696,NA,03030,9,7
47125101103,47,125,101103,2128,78,1863,78,142,6,39,1548,55,1317,55,89,5,27,214.66,170.28,15160,90696,NA,03030,9,7
47125101301,47,125,101301,6118,456,3485,456,1893,39,232,4570,303,2512,303,1256,24,172,633.71,502.71,15160,90696,NA,03030,9,7
47125101302,47,125,101302,2889,169,1983,169,593,13,128,2129,110,1410,110,388,10,101,295.22,234.19,15160,90696,NA,03030,9,7
47125101801,47,125,101801,3545,27,3304,27,201,1,12,2607,19,2409,19,152,1,7,361.5,286.77,15160,90696,NA,03030,9,7
47125101802,47,125,101802,4783,44,4572,44,137,11,19,3499,24,3335,24,97,6,13,485.2,384.9,15160,90696,NA,03030,9,7
47125101901,47,125,101901,4598,56,3834,56,658,7,39,3257,31,2699,31,463,4,29,451.64,358.28,15160,92888,NA,03030,9,7
47125101902,47,125,101902,1567,32,1457,32,55,4,19,1090,20,997,20,37,2,14,151.15,119.9,15160,92888,NA,03030,9,7
47127009902,47,127,009902,2085,11,1927,11,142,4,1,1568,5,1443,5,111,3,1,298.27,217.61,44380,92048,NA,03060,4,4
47127990198,47,127,990198,2636,9,2591,9,32,3,1,1961,6,1919,6,27,3,0,373.02,272.15,44380,90112,NA,03060,4,4
47129001101,47,129,001101,2748,24,2705,24,1,13,5,1979,12,1943,12,0,7,5,278.54,278.54,NA,93272,NA,03090,4,3
47129001102,47,129,001102,2345,4,2337,4,0,3,1,1744,3,1735,3,0,3,0,245.46,245.46,NA,91848,NA,03090,4,3
47129001103,47,129,001103,3976,25,3792,25,147,11,1,3048,12,2867,12,146,10,1,452.52,328.89,78100,93512,NA,03090,4,3
47129001104,47,129,001104,4330,4,4192,4,109,17,7,3315,3,3183,3,108,11,7,492.16,357.7,55800,90744,NA,03090,4,3
47129001105,47,129,001105,3901,3,3881,3,6,1,10,2784,3,2768,3,5,1,4,413.32,300.41,54280,92504,NA,03090,4,3
47131009650,47,131,009650,4661,33,3960,33,651,5,12,3528,20,3030,20,446,5,7,669.18,506.08,69900,93136,NA,03270,3,8
47131009651,47,131,009651,2335,9,2258,9,64,1,3,1734,5,1678,5,43,1,2,328.9,248.74,81700,93456,NA,03270,3,8
47131009652,47,131,009652,2144,8,2124,8,8,3,1,1603,3,1587,3,8,1,1,304.05,229.95,NA,90984,NA,03270,3,8
47131009653,47,131,009653,3923,7,3901,7,1,13,1,2971,3,2953,3,1,10,1,563.53,426.18,66360,91608,NA,03270,3,8
47131009654,47,131,009654,4122,3,3957,3,153,4,4,3119,3,3001,3,107,3,2,591.6,447.41,55240,92536,NA,03270,3,8
47131009655,47,131,009655,2884,26,2629,26,217,4,6,2231,21,2039,21,144,3,3,423.17,320.03,75940,93456,NA,04260,3,8
47131009656,47,131,009656,4149,14,2398,14,1732,3,1,3000,9,1856,9,1123,2,1,569.03,430.34,75940,93456,NA,04260,3,8
47131009657,47,131,009657,4333,22,3967,22,320,8,16,3352,16,3108,16,197,7,8,635.8,480.84,75940,93456,NA,04260,3,8
47131009658,47,131,009658,1732,3,1654,3,70,1,2,1300,2,1247,2,46,1,2,246.58,186.48,63800,93456,NA,03270,3,8
47131009659,47,131,009659,1434,13,1393,13,22,5,1,1129,6,1098,6,15,3,1,214.15,161.95,39140,91752,NA,03270,3,8
47133009501,47,133,009501,1519,3,1510,3,0,6,0,1162,2,1153,2,0,5,0,185.32,107.91,NA,90056,NA,03330,2,6
47133009502,47,133,009502,1454,6,1447,6,1,0,0,1122,5,1111,5,1,0,0,178.94,104.19,NA,90032,NA,03330,2,6
47133009503,47,133,009503,7276,34,7210,34,27,1,4,5655,24,5585,24,20,0,2,901.86,525.14,43140,91960,NA,03330,2,6
47133009504,47,133,009504,1772,1,1770,1,0,1,0,1320,1,1317,1,0,1,0,210.51,122.58,NA,91552,NA,03330,2,6
47133009505,47,133,009505,3527,20,3505,20,2,0,0,2659,14,2630,14,1,0,0,424.06,246.92,NA,92784,NA,03330,2,6
47133950698,47,133,950698,2088,9,2077,9,0,2,0,1531,9,1512,9,0,1,0,244.16,142.17,NA,90840,NA,03330,2,6
47135009901,47,135,009901,2357,16,2327,16,6,4,4,1734,9,1703,9,6,3,4,347.64,193.67,43160,91968,NA,03390,9,7
47135009902,47,135,009902,4255,20,4115,20,113,4,3,3244,17,3134,17,71,3,2,650.36,362.33,42720,91944,NA,03390,9,7
47137009850,47,137,009850,1002,0,1002,0,0,0,0,757,0,757,0,0,0,0,140.53,173.86,NA,93224,NA,03420,2,4
47137009851,47,137,009851,2898,13,2881,13,0,4,0,2195,10,2171,10,0,4,0,407.47,504.14,10180,90472,NA,03420,2,4
47137009852,47,137,009852,648,0,646,0,0,0,2,489,0,487,0,0,0,2,51,131,NA,92232,NA,03420,2,4
47137985398,47,137,985398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90472,NA,03420,2,4
47139009501,47,139,009501,1582,0,1579,0,0,2,1,1170,0,1168,0,0,2,0,205.67,190,NA,93432,NA,03450,8,3
47139009502,47,139,009502,6178,18,6106,18,0,17,37,4676,14,4612,14,0,13,23,822,759.35,5040,90216,NA,03450,8,3
47139009503,47,139,009503,2728,11,2716,11,0,0,1,2020,9,2001,9,0,0,1,355.1,328.04,NA,92616,NA,03450,8,3
47139009504,47,139,009504,3155,7,3139,7,0,6,3,2510,4,2496,4,0,3,3,441.23,407.61,17000,91024,NA,03450,8,3
47141000002,47,141,000002,5431,28,5225,28,146,11,20,4163,22,3993,22,107,9,10,650.73,636.17,640,90792,NA,03480,2,6
47141000003,47,141,000003,7770,33,7586,33,75,16,58,6126,26,5957,26,58,10,49,957.57,936.15,16920,90792,NA,03480,2,6
47141000004,47,141,000004,3180,22,3090,22,23,3,42,2553,20,2459,20,18,3,33,399.06,390.14,16920,90792,NA,03480,2,6
47141000005,47,141,000005,1662,12,1602,12,33,1,12,1345,8,1294,8,23,1,11,210.24,205.54,16920,90792,NA,03480,2,6
47141000006,47,141,000006,2560,20,2473,20,27,1,39,2013,17,1935,17,20,1,23,314.66,307.62,16920,90792,NA,03480,2,6
47141000007,47,141,000007,2739,9,2517,9,195,3,15,2219,6,2045,6,152,3,7,346.86,339.1,16920,90792,NA,03480,2,6
47141000008,47,141,000008,5398,75,4840,75,259,9,207,4907,63,4359,63,235,4,183,767.02,749.87,16920,90792,NA,03480,2,6
47141000009,47,141,000009,3339,18,3292,18,21,7,1,2519,15,2469,15,13,6,1,393.75,384.94,16920,90792,NA,03480,2,6
47141000010,47,141,000010,2656,6,2595,6,32,9,14,2033,4,1982,4,25,8,10,317.78,310.68,3680,90432,NA,03480,2,6
47141000011,47,141,000011,4994,20,4966,20,2,1,5,3756,9,3732,9,0,1,5,587.11,573.98,3680,90144,NA,03480,2,6
47141000012,47,141,000012,5830,20,5720,20,49,10,31,4325,12,4244,12,29,7,21,676.05,660.93,16920,90792,NA,03480,2,6
47141000013,47,141,000013,1691,15,1661,15,9,1,5,1235,7,1211,7,5,1,4,193.05,188.73,NA,92296,NA,03480,2,6
47141000198,47,141,000198,4107,16,4077,16,2,7,5,3129,8,3102,8,2,5,4,489.1,478.16,49760,92296,NA,03480,2,6
47141001497,47,141,001497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90432,NA,03480,2,6
47141001498,47,141,001498,15,0,15,0,0,0,0,13,0,13,0,0,0,0,2.03,1.99,NA,90432,NA,03480,2,6
47141001597,47,141,001597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90792,NA,03480,2,6
47141001598,47,141,001598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90792,NA,03480,2,6
47141001697,47,141,001697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,92296,NA,03480,2,6
47141001698,47,141,001698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,92296,NA,03480,2,6
47141001798,47,141,001798,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.16,0.09,NA,92296,NA,03480,2,6
47143009750,47,143,009750,4385,11,4223,11,141,6,4,3415,6,3295,6,98,6,4,539.39,680.08,70400,93168,NA,03510,4,4
47143009751,47,143,009751,3714,28,3608,28,58,11,7,2849,21,2748,21,44,9,6,449.99,567.37,70400,93168,NA,03510,4,4
47143009752,47,143,009752,3690,7,3674,7,7,1,1,2682,5,2664,5,6,1,1,423.61,534.11,NA,90928,NA,03510,4,4
47143009753,47,143,009753,4536,54,4443,54,8,21,10,3310,23,3236,23,7,14,7,522.8,659.17,30760,90928,00930,03510,4,4
47143009754,47,143,009754,8019,32,7569,32,364,15,30,5997,19,5677,19,251,9,22,947.21,1194.27,19700,90928,00930,03510,4,4
47145000301,47,145,000301,2547,43,2372,43,37,3,92,1986,29,1845,29,24,3,56,352.63,397.93,55120,92528,NA,03590,5,3
47145000303,47,145,000303,4545,13,4500,13,16,11,5,3450,8,3413,8,10,7,4,571,769,NA,90128,NA,03590,5,3
47145000304,47,145,000304,5835,20,5728,20,58,18,11,4496,11,4410,11,41,15,8,798.3,900.85,64440,92832,NA,03590,5,3
47145000305,47,145,000305,3938,15,3585,15,326,5,7,3104,8,2838,8,242,4,4,551.14,621.94,64440,92832,NA,03590,5,3
47145000306,47,145,000306,3300,12,3214,12,59,6,9,2487,5,2429,5,38,5,5,441.59,498.31,32520,91496,NA,03590,5,3
47145000307,47,145,000307,4680,17,4563,17,90,6,4,3642,12,3547,12,64,4,3,646.66,729.73,32520,91496,NA,03590,5,3
47145000308,47,145,000308,6392,22,5781,22,559,14,14,4848,15,4408,15,386,13,11,860.8,971.37,32520,91496,NA,01710,5,3
47145000309,47,145,000309,5624,29,5468,29,103,17,5,4138,16,4017,16,72,14,3,734.73,829.11,55800,92528,NA,03590,5,3
47145030201,47,145,030201,4417,8,4387,8,1,8,13,3329,4,3301,4,1,7,12,591.09,667.02,55120,91768,NA,03590,5,3
47145030202,47,145,030202,5949,33,5676,33,207,7,26,4765,20,4556,20,141,5,23,846.06,954.74,39620,91768,NA,03590,5,3
47147000802,47,147,000802,4118,17,3782,17,312,4,1,3030,11,2754,11,249,4,1,510.57,335.56,200,90008,NA,03600,1,5
47147000803,47,147,000803,5289,29,2996,29,2259,3,1,3889,20,2314,20,1532,2,1,655.31,430.7,70500,93184,NA,03600,1,7
47147000805,47,147,000805,2141,4,2027,4,103,2,4,1518,2,1436,2,75,1,2,255.79,168.11,70500,93184,NA,03600,1,5
