GEOID,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
17051009511,2902,7,2892,7,0,1,2,2164,5,2151,5,0,1,2,107,312,25375,40533,NA,NA,00114,13,11
17053009616,2143,13,2114,13,4,4,6,1601,10,1572,10,3,4,2,23,77,60079,7978,NA,NA,15440,16,3
17053009617,3193,13,3174,13,0,0,6,2324,6,2310,6,0,0,2,16,73,58239,58122,33150,33180,30960,16,3
17053009618,3491,15,3466,15,1,2,7,2602,10,2574,10,1,1,6,441,1331,58239,58122,NA,NA,30960,16,3
17053009619,1945,13,1918,13,7,0,5,1406,7,1383,7,4,0,5,114.63,309.67,48268,73521,NA,NA,25560,16,3
17053009620,3503,27,3424,27,30,6,16,2703,19,2634,19,19,4,8,220.37,595.33,29119,20799,NA,NA,16620,16,3
17055000401,3146,11,3129,11,2,3,1,2379,7,2359,7,2,3,1,615,567,68705,30406,14640,05970,35940,13,10
17055000402,3240,4,3206,4,1,24,5,2427,3,2403,3,1,15,2,489.38,438.45,77148,76576,10110,10140,35940,13,10
17055000403,3317,11,3293,11,2,8,2,2577,9,2549,9,2,7,1,519.62,465.55,14286,76576,10110,10140,NA,13,10
17055000404,3948,12,3904,12,3,24,5,2987,6,2955,6,2,16,2,791,579,84155,70070,10110,10140,43800,13,10
17055000405,2703,4,2684,4,2,3,10,2160,2,2144,2,1,3,8,187,290,5300,5313,14640,05970,NA,13,10
17055000406,2901,10,2874,10,1,3,13,2220,4,2201,4,1,3,7,450,395,5300,5313,05950,05970,NA,13,10
17055000407,4819,14,4783,14,1,15,4,3647,12,3608,12,0,12,3,1534,1787,5300,5313,05950,05970,41580,13,10
17055000408,3254,12,3216,12,22,1,2,2460,8,2430,8,13,1,0,403.97,501.38,27858,19421,38820,38850,41580,13,10
17055000409,2856,7,2835,7,0,9,5,2230,4,2215,4,0,5,2,995,941,80333,19421,NA,NA,41580,13,10
17055000410,2970,8,2947,8,0,8,4,2301,6,2280,6,0,6,3,377.86,468.98,80333,27611,NA,NA,41580,13,10
17055000411,3695,9,3655,9,2,4,25,2790,5,2758,5,2,4,16,458.16,568.64,80333,27611,NA,NA,41580,13,10
17055000412,3470,8,3453,8,0,4,5,2521,2,2509,2,0,4,4,128,119,75159,11813,38820,05970,10790,13,10
17057009528,2801,18,2770,18,0,8,5,2115,8,2093,8,0,4,2,187.88,238.61,25531,25544,NA,NA,00044,4,8
17057009529,4092,20,4029,20,15,9,14,3097,13,3045,13,12,6,8,275.12,349.39,25063,11020,NA,NA,08280,4,8
17057009530,2906,5,2899,5,0,1,0,2102,4,2093,4,0,1,0,34,49,3207,76667,NA,NA,36960,4,8
17057009531,2749,11,2735,11,0,0,3,2038,10,2017,10,0,0,1,46,62,74301,60430,00008,22680,38490,8,8
17057009532,2983,4,2949,4,1,15,14,2181,4,2149,4,1,11,12,274,443,17991,62276,00008,22680,11400,4,8
17057009533,3259,32,3179,32,20,3,25,2549,23,2480,23,6,3,14,689.14,883.57,11007,11020,NA,NA,08280,4,8
17057009534,2078,4,2043,4,18,3,10,1627,2,1599,2,14,3,7,439.87,563.97,11007,11020,NA,NA,08280,4,8
17057009535,3909,94,3207,94,581,14,12,3122,90,2350,90,571,10,11,276,221,11007,11020,NA,NA,08280,4,8
17057009536,4180,19,4126,19,23,5,7,3192,15,3139,15,16,2,5,862.98,1106.46,11007,11020,NA,NA,08280,4,8
17057009537,2839,6,2825,6,0,5,3,2141,5,2123,5,0,5,3,112,141,66768,9265,00008,22680,08280,8,8
17057009538,2951,11,2931,11,4,3,2,2279,5,2260,5,4,3,2,511,657,43055,43068,00008,22680,NA,8,8
17057009539,3333,20,3295,20,1,13,4,2527,17,2479,17,0,12,2,60,99,77642,2648,00008,22680,04440,8,8
17059009727,2941,5,2924,5,6,1,5,2289,2,2279,2,3,1,2,278,338,64018,64031,NA,NA,00045,13,10
17059009728,3968,11,3906,11,36,9,6,2993,9,2936,9,29,4,6,521,379,69082,30302,NA,NA,00045,13,10
17061009736,3855,15,3804,15,1,29,6,2814,13,2769,13,0,16,3,45,116,31368,64824,NA,NA,17670,18,11
17061009737,2154,3,2134,3,6,7,4,1571,3,1556,3,1,6,2,339,444,65481,65494,NA,NA,42240,18,11
17061009738,2793,5,2783,5,1,4,0,2023,5,2009,5,0,4,0,119,159,35203,58096,NA,NA,42240,18,11
17061009739,2858,9,2841,9,1,5,2,2158,5,2145,5,0,2,1,405,574,81256,81269,NA,NA,42240,18,11
17061009740,3657,12,3639,12,5,0,1,2724,6,2708,6,4,0,0,496,795,11462,11475,NA,NA,08610,18,11
17063000001,3916,40,3855,40,0,10,11,2751,29,2682,29,0,4,7,285,635,49607,3090,26310,26340,NA,16,1
17063000002,3293,61,3218,61,4,2,8,2404,39,2317,39,2,2,5,30,127,50491,67678,35400,26640,NA,16,1
17063000003,3510,227,3262,227,4,4,12,2732,129,2459,129,2,2,11,276,783,50491,50504,26610,26640,NA,16,1
17063000004,4859,121,4685,121,2,3,48,3718,86,3512,86,2,1,31,61,327,50491,50504,26610,26640,NA,16,1
17063000005,2773,29,2738,29,0,0,6,1903,14,1872,14,0,0,3,237,654,50491,79345,26610,26640,25190,16,1
17063000006,2636,98,2533,98,2,1,2,1934,66,1799,66,1,1,1,36,118,47787,47800,17010,12870,25190,16,1
17063000007,5241,105,5118,105,2,5,11,3888,69,3735,69,1,5,9,149,351,15170,25778,26610,26640,10530,16,1
17063000008,2707,34,2667,34,0,4,2,2031,17,1991,17,0,4,2,514,768,15170,7653,06840,16260,10530,16,1
17063000009,3402,33,3357,33,1,6,5,2503,15,2463,15,1,5,4,198,210,28638,28677,16230,16260,18840,16,1
17065009730,2825,12,2805,12,0,5,3,2105,9,2079,9,0,5,3,50,85,18303,18316,NA,NA,10790,5,10
17065009731,3145,9,3118,9,1,5,12,2505,5,2480,5,1,5,9,847,1096,45824,45837,NA,NA,10790,5,10
17065009732,2529,8,2517,8,2,1,1,1867,7,1852,7,0,1,0,109,122,8875,47657,38820,38850,10790,5,10
17067009537,2692,5,2681,5,2,1,2,1994,2,1986,2,1,1,2,170,397,40832,40845,NA,NA,21690,8,8
17067009538,2781,12,2760,12,2,3,3,2153,7,2132,7,1,3,3,395,808,11527,11540,NA,NA,08680,8,8
17067009539,2255,3,2244,3,3,5,0,1688,3,1680,3,1,1,0,66,114,18420,18433,NA,NA,11670,8,8
17067009540,2861,9,2841,9,1,6,3,2137,6,2117,6,1,4,3,76,156,51791,51804,NA,NA,27780,8,8
17067009541,3692,17,3641,17,13,1,20,2715,11,2669,11,9,1,14,436,815,32434,50140,NA,NA,18060,8,8
17067009542,2924,6,2906,6,4,2,6,2130,6,2113,6,1,2,2,38,118,78942,78955,NA,NA,40890,8,8
17067009543,2023,5,2015,5,0,1,2,1517,4,1507,4,0,1,1,49,126,60833,67054,NA,NA,08680,8,8
17067009544,2145,1,2142,1,1,1,0,1592,1,1589,1,0,1,0,96,203,2986,2999,NA,NA,36610,8,8
17069009708,2517,18,2410,18,84,5,0,1974,15,1857,15,83,4,0,219,255,11826,90666,NA,NA,18200,13,10
17069009709,2672,12,2634,12,0,11,13,2004,5,1980,5,0,7,7,104,173,65897,93276,NA,NA,18200,13,10
17071009733,2452,12,2430,12,2,4,4,1852,9,1828,9,1,2,3,57,96,56237,56250,NA,NA,30030,4,8
17071009734,2426,17,2393,17,5,6,5,1842,14,1805,14,1,3,5,239,196,5898,29444,NA,NA,30030,4,8
17071009735,3218,27,3175,27,1,14,1,2368,13,2333,13,0,8,1,28,103,73261,73274,NA,NA,36850,4,8
17073000301,6041,199,5784,199,18,8,24,4310,127,4026,127,9,8,13,972,776,15664,15677,10690,39870,16350,4,8
17073000303,6583,34,6528,34,5,3,13,4966,14,4921,14,5,3,9,766,1820,28846,28859,NA,NA,16350,4,8
17073000304,2873,22,2844,22,2,5,0,2082,10,2056,10,1,5,0,40,94,2726,2739,NA,NA,16350,4,8
17073000305,2883,22,2853,22,4,2,2,2156,13,2124,13,3,2,1,39,97,1569,1582,NA,NA,03810,4,8
17073000306,1937,40,1835,40,61,1,0,1483,21,1406,21,34,1,0,315.99,312.65,39727,39740,NA,NA,21000,4,8
17073000307,1240,67,1080,67,91,1,1,957,38,816,38,63,1,1,203.92,201.76,39727,39740,NA,NA,21000,4,8
17073000308,3393,99,3130,99,143,6,8,2549,52,2366,52,70,6,3,543.14,537.39,39727,39740,NA,NA,21000,4,8
17073000309,4030,71,3802,71,141,1,15,2994,40,2812,40,90,0,12,637.95,631.2,39727,39740,NA,NA,21000,4,8
17073000310,3667,44,3474,44,127,3,19,2889,28,2736,28,81,2,14,545,1022,39727,80983,NA,NA,42060,4,8
17073000311,2964,65,2898,65,0,0,0,2265,31,2203,31,0,0,0,362,785,28430,28443,NA,NA,16140,4,8
17073000312,3248,42,3185,42,8,6,4,2403,22,2346,22,5,6,2,143,219,83063,57108,NA,NA,03660,4,8
17073030201,4428,43,4361,43,11,4,9,3187,26,3119,26,6,3,7,397,695,56601,80190,NA,NA,30200,4,8
17073030202,4185,14,4146,14,6,8,10,3005,6,2980,6,6,4,3,57,153,10643,10656,NA,NA,08160,4,8
17073030203,3687,35,3607,35,28,6,11,2605,20,2536,20,18,6,5,282,460,14923,32642,NA,NA,16350,4,8
17075009501,3204,23,3052,23,116,4,9,2352,12,2246,12,73,2,7,37,205,20331,4520,37120,37140,12510,16,3
17075009502,3944,20,3906,20,5,2,11,2878,9,2846,9,3,2,9,283,801,14936,12814,37120,37140,10410,16,3
17075009503,3454,22,3430,22,2,0,0,2551,10,2529,10,2,0,0,90,296,17406,2492,11130,11160,20180,16,3
17075009504,3935,66,3844,66,4,6,15,2989,36,2901,36,4,3,9,372,1047,79228,48814,NA,NA,20170,16,3
17075009505,4114,24,4075,24,4,3,8,3089,12,3053,12,4,2,6,151,390,69212,69225,25950,25980,36120,16,3
17075009506,3557,423,3108,423,7,4,15,2875,246,2366,246,4,3,10,214,593,29275,20487,11130,11160,20180,16,3
17075009507,2813,19,2767,19,22,2,3,2160,10,2118,10,18,2,2,79,359,44264,2401,NA,NA,07650,16,3
17075009508,2689,8,2676,8,0,4,1,1986,7,1969,7,0,2,1,45,295,14468,59767,07590,25980,10290,16,3
17075009509,3077,55,3008,55,3,5,6,2304,26,2241,26,2,4,5,41,110,49048,49061,25950,25980,19660,16,3
17077000101,2959,9,2937,9,1,9,3,2166,6,2146,6,1,4,3,55,84,3103,7731,NA,NA,08250,13,18
17077000102,4095,27,4019,27,32,6,11,2999,13,2939,13,23,6,5,249,339,19616,23217,12150,08370,13860,13,18
17077000103,3386,29,3348,29,1,4,4,2463,16,2425,16,1,4,1,113,151,30770,30783,39930,08370,17130,13,18
17077000104,4326,27,4218,27,69,7,5,3237,16,3145,16,49,7,4,451,839,51453,70408,12150,08370,27610,13,18
17077000106,6244,88,5774,88,334,17,30,4733,41,4434,41,186,15,16,569.42,860.16,51453,51466,NA,NA,27610,13,18
17077000107,3727,56,2893,56,745,7,20,2867,37,2293,37,478,5,17,344.93,521.04,51453,51466,NA,NA,27610,13,18
17077000108,4108,80,3352,80,563,13,91,3447,53,2898,53,348,13,82,400.53,553.73,11163,11170,08340,08370,27610,13,18
17077000109,2012,42,634,42,1317,1,16,1454,17,520,17,891,1,8,168.95,233.57,11163,11170,08340,08370,NA,13,18
17077000110,5618,95,4896,95,350,6,269,4577,64,4008,64,236,6,199,550.65,831.81,11163,11170,08340,08370,27610,13,18
17077000111,3479,90,2524,90,268,3,587,3426,90,2423,90,243,3,577,398.09,550.35,11163,11170,08340,08370,NA,13,18
17077000112,5580,155,3836,155,1419,8,156,4946,128,3531,128,1002,8,149,574.71,794.53,11163,11170,08340,08370,NA,13,18
17077000113,6729,196,5013,196,776,7,727,6407,170,4776,170,714,6,571,744.48,1029.22,11163,11170,08340,08370,NA,13,18
17077000114,3204,79,2738,79,250,3,128,3081,75,2578,75,225,3,125,358,494.93,11163,11170,08340,08370,NA,13,18
17077000115,2336,33,2117,33,105,6,74,1990,28,1796,28,68,6,64,231.23,319.67,11163,11170,39930,08370,NA,13,18
17077000116,3264,76,3110,76,29,4,43,2442,46,2303,46,15,1,31,495,872,46214,46227,39930,08370,10570,13,18
17079009773,3280,11,3257,11,0,5,7,2333,8,2308,8,0,4,5,119,266,34553,17653,NA,NA,20380,5,10
17079009774,2823,14,2806,14,0,1,2,2130,9,2109,9,0,1,2,747,1304,52844,78357,NA,NA,20380,5,10
17079009775,4506,7,4485,7,1,5,7,3172,7,3152,7,0,3,3,84,124,67002,67015,NA,NA,20380,5,10
17081000501,3638,15,3554,15,45,15,8,2643,9,2581,9,27,11,6,197,343,20123,65377,34590,27360,NA,13,11
17081000502,2842,8,2831,8,0,2,0,1999,2,1993,2,0,2,0,307,400,6964,79514,06630,41370,NA,13,11
17081000503,4023,10,4008,10,2,0,3,2982,8,2962,8,2,0,2,63,68,78708,23334,43170,43200,40650,13,11
17081000504,3445,15,3413,15,7,8,2,2441,9,2406,9,7,8,2,38,74,4806,58564,05570,27360,10790,13,11
17081000505,3306,4,3166,4,96,6,33,2519,3,2424,3,63,4,22,351.8,715.69,51180,69511,43170,27360,40650,13,11
17081000506,3241,16,3123,16,68,4,29,2486,5,2418,5,38,4,16,347.2,706.31,51180,69511,27340,27360,NA,13,11
17081000507,4210,15,4117,15,55,6,17,3121,9,3061,9,26,6,10,639.31,859.15,51180,51193,27340,27360,NA,13,11
17081000508,3580,13,3564,13,0,1,2,2652,9,2633,9,0,1,0,543.24,730.04,51180,51193,38190,27360,NA,13,11
17081000509,3086,20,2867,20,187,3,7,2324,14,2190,14,97,3,6,476.05,639.75,51180,51193,27340,27360,NA,13,11
17081000510,2151,11,1181,11,929,6,18,1486,10,941,10,507,4,14,304.4,409.06,51180,51193,27340,27360,NA,13,11
17081000511,3498,30,2932,30,528,1,7,2518,21,2184,21,286,1,5,347,468,51180,51193,27340,27360,NA,13,11
17083000101,4603,8,4567,8,3,15,10,3347,7,3315,7,2,11,5,90,152,38414,38401,NA,NA,20430,18,11
17083000102,2731,14,2697,14,14,0,6,1931,10,1900,10,8,0,3,334,411,8264,59598,NA,NA,31500,18,11
17083000103,4002,29,3919,29,32,10,10,3065,22,2973,22,28,10,10,290,448,23776,23789,NA,NA,20430,18,11
17083000104,7412,32,7362,32,9,3,5,5488,14,5451,14,2,3,4,71,98,38414,38401,NA,NA,20430,18,11
17083000105,1791,20,1722,20,36,12,1,1261,9,1232,9,2,8,1,100,78,30653,62354,NA,NA,20430,18,11
17085000201,4444,20,4419,20,1,3,1,3249,9,3226,9,1,3,1,54,175,78851,78864,NA,NA,40740,15,4
17085000202,5020,13,4983,13,6,7,11,3553,7,3521,7,2,7,9,112,140,21683,21202,NA,NA,13050,15,4
17085000203,4720,30,4673,30,5,6,6,3606,14,3567,14,1,5,5,146,265,28300,80359,NA,NA,16050,15,4
17085000204,4227,22,4197,22,1,2,5,3202,16,3164,16,1,2,3,97,322,23165,32720,NA,NA,00001,15,4
17085000205,3410,9,3398,9,0,1,2,2546,5,2534,5,0,1,1,217,699,72780,72793,NA,NA,37980,15,4
17087009776,5688,146,4505,146,1021,12,3,4973,146,3647,146,1021,10,3,75,180,52285,90450,28160,40290,00014,13,10
17087009777,2286,15,2260,15,1,7,3,1720,12,1689,12,0,6,1,98,181,30575,91188,07740,40290,00014,13,10
17087009778,3373,28,3311,28,20,7,7,2572,9,2535,9,10,6,3,52,131,77863,93546,40260,40290,39630,13,10
17089008501,5150,307,4744,307,22,7,64,3635,175,3237,175,11,2,35,272.13,794.78,685,21046,NA,NA,08550,3,20
17089008504,2414,50,2342,50,8,0,12,1850,28,1777,28,5,0,12,138.5,404.5,21696,21046,NA,NA,08550,3,20
17089008505,3608,69,3525,69,5,1,7,2755,46,2651,46,4,1,7,206.25,602.37,80125,21046,NA,NA,08550,3,20
17089008506,5294,94,5075,94,35,7,83,3833,63,3619,63,26,4,58,286.95,838.07,70161,21046,NA,NA,08550,3,20
17089008508,5931,756,4870,756,203,10,83,4836,467,3723,467,118,9,52,355.72,974.39,23074,23087,NA,NA,13710,3,20
17089008509,1015,415,340,415,218,0,39,839,215,261,215,129,0,19,61.71,169.05,23074,23087,NA,NA,13710,3,20
17089008510,6413,446,5278,446,565,10,101,5453,291,4358,291,438,9,66,401.1,1098.71,23074,23087,NA,NA,13710,3,20
17089008511,7373,941,6122,941,207,7,79,6008,583,4652,583,129,4,57,441.92,1210.54,23074,23087,NA,NA,13710,3,20
17089008512,367,175,116,175,34,0,42,389,119,100,119,22,0,29,28.61,78.38,23074,23087,NA,NA,13710,3,20
17089008513,10105,4724,3496,4724,1170,26,667,9529,2865,2670,2865,716,17,396,700.92,1919.97,23074,23087,NA,NA,13710,3,20
17089008514,6601,2350,3471,2350,585,10,179,5879,1438,2552,1438,334,6,111,432.44,1184.55,23074,23087,NA,NA,13710,3,20
17089008515,1011,365,403,365,227,3,9,905,218,308,218,153,3,5,66.57,182.35,23074,23087,NA,NA,13710,3,20
17089008516,5850,567,4919,567,273,16,75,4625,353,3700,353,165,11,43,340.2,931.88,23074,23087,NA,NA,13710,3,20
17089008517,978,57,581,57,323,3,14,1034,57,581,57,322,3,14,76.06,208.34,23074,23087,NA,NA,13710,3,20
17089008521,6145,56,6024,56,14,1,50,4321,45,4190,45,12,1,28,396,1405.14,66703,66716,NA,NA,37170,3,20
17089008523,2004,92,1880,92,7,3,22,1671,79,1495,79,4,2,12,153.14,543.39,66703,66716,NA,NA,37170,3,20
17089008525,5836,196,5418,196,144,11,67,4476,141,4005,141,132,8,49,443.05,1654.59,28872,28885,NA,NA,16380,3,20
17089008526,10189,96,9973,96,24,7,88,7435,57,7250,57,16,6,49,735.95,2748.41,28872,28885,NA,NA,16380,3,20
17089008527,5878,207,5341,207,251,4,59,4393,130,3913,130,182,3,35,449.71,1302.96,4078,4091,NA,NA,05220,3,20
17089008531,2563,288,2157,288,99,8,10,1997,171,1586,171,57,6,6,179.42,304.85,3012,3025,NA,NA,04710,3,20
17089008532,5591,1116,3406,1116,1004,16,42,4368,623,2467,623,613,9,33,392.44,666.79,3012,3025,NA,NA,04710,17,20
17089008533,2854,908,1861,908,71,4,7,2606,549,1461,549,39,4,4,234.14,397.82,3012,3025,NA,NA,04680,17,20
17089008534,7474,5382,1302,5382,722,9,38,7562,3082,945,3082,426,5,22,679.41,1154.37,3012,3025,NA,NA,04680,17,20
17089008535,4154,2107,980,2107,1037,5,13,3783,1186,745,1186,655,5,6,339.88,577.49,3012,3025,NA,NA,04680,17,20
17089008536,6917,3788,1790,3788,1288,8,27,6511,2179,1339,2179,793,4,17,584.98,993.93,3012,3025,NA,NA,04680,17,20
17089008537,614,196,332,196,81,1,4,688,151,312,151,69,1,4,61.81,105.03,3012,3025,NA,NA,04680,17,20
17089008538,1654,836,693,836,108,1,10,1570,471,539,471,83,1,5,141.06,239.67,3012,3025,NA,NA,04710,17,20
17089008539,5928,275,5411,275,205,7,30,4644,178,4106,178,153,5,24,417.24,708.92,3012,3025,NA,NA,04710,3,20
17089008541,3702,1313,2139,1313,227,4,17,3347,789,1604,789,150,4,11,300.71,510.93,3012,3025,NA,NA,04680,17,20
17089008542,3957,817,2962,817,145,14,16,3184,485,2122,485,76,7,9,286.07,486.05,3012,3025,NA,NA,04680,17,20
17089008543,7082,1043,5600,1043,385,17,37,5687,616,4187,616,231,12,25,510.95,868.14,3012,3025,NA,NA,04680,17,20
17089008544,5582,886,3830,886,826,6,18,4416,520,2905,520,456,4,11,396.75,674.12,3012,3025,NA,NA,04680,17,20
17089850201,5644,901,4556,901,101,25,50,4271,548,3083,548,42,18,32,319.74,933.84,11358,21046,NA,NA,33270,3,20
17089850202,6094,1073,4728,1073,168,9,103,4593,641,3162,641,73,5,71,343.84,1004.25,11358,21046,NA,NA,08550,3,20
17089850301,6932,1162,5070,1162,594,16,82,4995,582,3530,582,231,13,57,373.94,1092.14,11358,21046,NA,NA,08550,3,20
17089850302,3934,551,3242,551,102,3,34,3188,376,2351,376,55,3,27,238.66,697.05,11358,21046,NA,NA,08550,3,20
17089850701,5504,82,5393,82,8,8,12,3812,55,3684,55,7,4,7,123,513,29171,66430,NA,NA,08550,3,20
17089850702,5467,139,5297,139,7,11,13,4039,118,3785,118,5,6,7,211,782,32525,32538,NA,NA,08550,3,20
17089851801,5303,391,4709,391,67,7,129,4128,246,3507,246,40,5,84,303.64,831.74,70720,23087,NA,NA,13710,3,20
17089851802,4550,337,3654,337,458,5,84,3299,179,2659,179,228,5,49,242.66,664.71,70720,23087,NA,NA,13710,3,20
17089851902,4299,231,3818,231,136,5,108,3159,149,2701,149,71,5,84,232.36,636.5,23074,23087,NA,NA,13710,3,20
17089851903,7099,329,6337,329,178,15,238,5205,197,4549,197,95,12,155,382.86,1048.74,23074,23087,NA,NA,13710,3,20
17089851904,5443,428,4679,428,167,7,155,4398,277,3628,277,106,5,105,323.5,886.14,23074,23087,NA,NA,13710,3,20
17089852001,8757,255,8192,255,161,22,122,6241,134,5850,134,32,15,76,571.96,2029.5,66703,66716,NA,NA,37170,3,20
17089852002,6794,221,6422,221,42,9,97,4511,144,4131,144,23,7,62,413.41,1466.93,66703,66716,NA,NA,37170,3,20
17089852201,4792,61,4685,61,16,4,25,3599,41,3491,41,9,2,15,329.83,1170.35,66703,66716,NA,NA,37170,3,20
17089852202,4614,176,4189,176,196,8,42,3477,103,3188,103,49,4,30,318.65,1130.68,66703,66716,NA,NA,37170,3,20
17089852401,6126,79,5995,79,7,5,40,4087,38,3982,38,3,4,22,339.86,1428.34,NA,10903,NA,NA,37170,3,20
17089852402,3020,47,2945,47,14,4,10,2022,22,1968,22,5,1,4,168.14,706.66,22931,10903,NA,NA,37170,3,20
17089852403,5551,44,5486,44,15,0,6,3858,25,3797,25,10,0,1,117,342,46604,78188,NA,NA,24480,3,20
17089852801,5324,82,5128,82,47,6,59,3747,50,3570,50,31,5,41,383.58,1111.36,4078,4091,NA,NA,05220,3,20
17089852802,9104,356,8274,356,233,10,226,6415,213,5694,213,154,9,132,656.71,1902.68,4078,4091,NA,NA,05220,3,20
17089852902,7709,1182,5632,1182,759,7,121,6391,741,4366,741,451,7,85,574.2,975.61,3012,3025,NA,NA,04680,17,20
17089852903,3228,590,2163,590,435,5,33,2843,383,1752,383,294,3,28,255.43,433.99,3012,3025,NA,NA,04680,17,20
17089852904,2031,933,717,933,354,3,22,1787,547,510,547,168,3,12,160.55,272.79,3012,3025,NA,NA,04680,17,20
17089852905,4187,587,2558,587,977,10,47,3368,349,1999,349,633,7,31,302.6,514.14,3012,3025,NA,NA,04710,17,20
17089853001,1024,78,766,78,133,1,46,740,37,558,37,83,1,24,66.49,112.96,3012,3025,NA,NA,04710,3,20
17089853002,6427,1037,4074,1037,1217,21,74,4841,584,2904,584,701,17,51,434.94,739,3012,3025,NA,NA,04710,3,20
17089853003,7622,459,6374,459,684,13,84,5864,280,4793,280,448,6,57,526.85,895.16,3012,3025,NA,NA,04710,3,20
17089853004,2896,48,2789,48,30,7,22,2240,35,2130,35,22,6,12,201.25,341.94,53442,3025,NA,NA,04710,3,20
17089854001,3413,110,3224,110,34,4,39,2729,74,2523,74,25,2,31,245.19,416.59,3012,3025,NA,NA,04710,3,20
17089854002,5160,515,4150,515,442,7,35,3981,285,3163,285,220,5,23,357.67,607.71,50218,3025,NA,NA,04710,3,20
17089854501,3844,34,3792,34,3,9,6,2811,24,2751,24,1,7,4,262,956,22931,6262,NA,NA,24480,3,20
17089854502,5328,98,5116,98,55,5,54,3878,62,3678,62,39,5,32,393,1433,73391,73404,NA,NA,24480,3,20
17089854696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23087,NA,NA,13710,3,7
17089854697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23087,NA,NA,13710,3,20
17089854698,12,1,11,1,0,0,0,10,1,8,1,0,0,0,0.74,2.01,NA,23087,NA,NA,13710,6,20
17089854798,5,0,5,0,0,0,0,3,0,3,0,0,0,0,0.18,0.5,NA,23087,NA,NA,13710,3,20
17091000101,3047,91,2949,91,1,5,1,2240,50,2134,50,1,5,0,151,559,30991,83856,NA,NA,17370,16,1
17091000102,5639,52,5537,52,25,10,15,4213,33,4110,33,20,10,7,528,991,46500,46513,06750,06960,24390,16,1
17091000103,3312,20,3287,20,0,3,2,2318,10,2296,10,0,1,1,149,234,24452,24465,36840,16260,18840,16,1
17091000104,3979,35,3917,35,4,16,7,2811,19,2758,19,1,10,4,423,1071,38934,43497,NA,NA,18840,16,1
17091000105,3032,36,2833,36,22,2,138,2146,22,1998,22,19,1,84,283.93,551.81,7471,7484,06750,06960,24390,16,1
17091000106,7100,98,6832,98,91,5,71,5080,63,4840,63,61,5,48,672.11,1306.24,7471,7484,06750,06960,24390,16,1
17091000107,5587,88,5403,88,41,17,38,4005,45,3850,45,29,13,23,529.88,1029.82,7744,7484,06930,06960,20760,16,1
17091000108,3868,141,3210,141,489,6,22,2832,69,2373,69,310,5,6,314,533,49893,28456,37120,37140,26430,16,1
17091000109,3232,125,2990,125,101,5,11,2480,77,2240,77,74,5,7,291,625,49893,49906,NA,NA,26430,16,1
17091000110,3330,54,238,54,3023,6,4,2167,31,164,31,1933,5,3,619,127,36190,58538,31140,37140,26430,16,1
17091000111,2127,162,1934,162,20,5,6,1575,86,1385,86,10,4,4,152,470,66638,66651,37120,37140,20760,16,1
17091000112,1879,56,1795,56,26,0,2,1440,37,1345,37,19,0,2,240.22,571.33,2258,2245,37120,37140,20760,16,3
17091000113,2469,42,2343,42,75,0,9,1887,26,1782,26,45,0,8,314.78,748.67,2258,2245,NA,NA,20760,16,1
17091000114,1913,55,1124,55,713,3,12,1281,21,866,21,363,3,7,186.12,279.8,38934,38947,NA,NA,20760,16,3
17091000115,2831,72,410,72,2343,2,3,1752,35,337,35,1342,2,1,254.55,382.68,38934,38947,NA,NA,20760,16,3
17091000116,2673,30,94,30,2544,0,1,1622,20,69,20,1512,0,1,235.67,354.28,38934,38947,06930,06960,20760,16,3
17091000117,3353,50,2875,50,409,5,13,2602,28,2304,28,230,3,9,378.05,568.33,38934,38947,06930,06960,20760,16,3
17091000118,2720,27,2660,27,5,5,21,2168,19,2110,19,3,3,14,286.84,557.47,7744,7484,06930,06960,NA,16,1
17091000119,1526,42,1471,42,4,2,4,1162,26,1102,26,4,2,2,153.74,298.79,7744,7484,06930,06960,NA,16,1
17091000120,8776,155,8222,155,251,13,128,6708,93,6252,93,162,12,96,887.5,1724.86,7471,7484,06750,06960,NA,16,1
17091000121,3405,16,3358,16,12,3,14,2693,8,2657,8,8,2,10,391.28,588.21,38934,38947,NA,NA,20760,16,3
17091000122,3419,42,2900,42,456,6,12,2645,29,2284,29,292,4,7,384.3,577.73,38934,38947,NA,NA,20760,16,3
17091000123,5025,254,2653,254,2055,8,48,3598,157,2097,157,1161,4,22,522.77,785.88,38934,38947,NA,NA,20760,16,3
17091000124,4481,70,3338,70,1045,12,14,3269,39,2564,39,607,9,11,474.96,714.02,38934,38947,NA,NA,20760,16,3
