GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49049PR0003,49,049,PR0003,673,478,82,3,5,2,4,0,0,34,857,304,50,13,22,785,352,79,890,105,121,889,136,90
49049PR0004,49,049,PR0004,391,508,67,1,8,3,4,3,0,21,544,379,26,12,7,466,400,66,592,87,178,618,135,74
49049PR0005,49,049,PR0005,407.5,385.5,39.6,10,7,3,10.2,1,3,18.3,507,291.2,33.5,12.2,12.2,462.4,296.4,70.8,546.5,101.1,118.8,553.7,121.4,80.2
49049PR0006,49,049,PR0006,223,276,26,2,1,0,1,2,1,11,303,203,14,11,4,249,225,43,322,51,93,341,91,36
49049PR0007,49,049,PR0007,598,535,79,11,6,2,11,4,0,21,791,340,52,11,4,695,360,87,821,88,164,826,149,84
49049PR0008,49,049,PR0008,164,144,18,4,1,1,1,1,0,12,188,95,13,6,8,177,100,22,215,26,40,213,41,20
49049PR0009,49,049,PR0009,628,501,76,10,7,4,10,1,2,19,755,336,49,19,13,706,340,85,784,87,183,787,162,91
49049PR0010,49,049,PR0010,473,395,76,6,1,4,6,5,1,13,605,246,48,18,8,543,268,82,627,74,120,632,123,65
49049PR0011,49,049,PR0011,273,343,30,2,8,0,4,2,1,13,383,233,25,14,14,334,262,48,449,46,97,446,60,53
49049PR0012,49,049,PR0012,569.2,459.9,47.8,10.1,9.1,2,9.8,3.1,0,25,678.1,321.5,57.6,18.7,15.6,637,341.4,72.5,746.8,80.6,155.8,768.4,150.4,57.7
49049PR0013,49,049,PR0013,657,277,19,2,8,2,2,1,1,19,733,171,27,19,19,707,207,45,746,69,89,748,80,71
49049PR0014,49,049,PR0014,352,362,44,8,5,1,6,3,1,14,426,277,39,12,11,375,294,67,495,82,104,476,138,57
49049PR0015,49,049,PR0015,726.9,349.5,32,2,5,4,9,0,2,27,850.7,220.7,31,15,23,794.8,278.6,45.9,869.7,76.9,100.8,859.7,95.8,73.9
49049PR0016,49,049,PR0016,523,334,22,1,2,0,11,1,0,25,651,207,20,15,15,598,251,38,658,63,93,670,72,63
49049PR0017,49,049,PR0017,680.9,379.5,35.5,6.2,5.3,3.5,8,4.4,0,6.2,696.9,313.9,55.9,19.5,17.7,684.5,320.1,81.6,728.8,117,154.3,730.6,177.3,103.7
49049PR0018,49,049,PR0018,796.9,442.1,47.6,8.6,10.5,2.9,8.6,0.9,0,19.1,867.4,344,51.5,26.7,20,825.4,371.6,87.7,908.3,120.1,184.8,864.5,183.9,144.8
49049PR0019,49,049,PR0019,584,334,34,0,2,3,7,1,1,26,676,245,29,17,16,628,275,52,687,80,129,717,101,69
49049PR001N,49,049,PR001N,296.4,230.2,29.9,5,2.2,1.5,4.7,1.6,1.1,4.5,342.5,173.2,23.9,10.4,9.6,330.4,172.8,46.7,369.9,58.5,88.7,380.7,76,60.1
49049PR001S,49,049,PR001S,191.3,128.2,15.8,2.3,1.8,1,3.7,0.5,0.5,3,212.1,96.2,13.7,7.7,8,207.3,99.2,25.8,228,39.8,47.2,229,44,39.2
49049PR001U,49,049,PR001U,91,78.5,10.9,1.8,0.7,0.5,1.6,0.5,0.5,1.6,109.9,57.6,7.3,3.4,3.2,105.3,57.1,15.7,119.9,18.9,29.8,124.5,23.2,20.2
49049PR0020,49,049,PR0020,517.9,315.6,55.2,3.2,11.3,1.1,7.2,0,0,20.5,607.7,244,45.4,12.7,10.5,556.6,282.7,67.3,591.8,110.2,150.8,617.6,125.8,101.8
49049PR0021,49,049,PR0021,386,295,33,4,2,2,6,2,2,12,434,242,23,10,15,403,249,51,448,89,105,432,119,81
49049PR0022,49,049,PR0022,127,123,13,1,0,0,1,0,1,5,149,94,11,7,2,139,94,22,145,40,50,167,43,25
49049PR0023,49,049,PR0023,550,420,65,1,4,0,8,3,0,16,620,336,56,14,12,586,335,88,686,93,166,671,176,89
49049PR0024,49,049,PR0024,570,325,29,9,3,3,3,0,1,15,657,231,28,8,13,609,249,62,638,81,154,643,132,79
49049PR0025,49,049,PR0025,539,216,23,2,0,1,9,0,0,24,622,128,25,19,9,561,179,45,611,67,70,604,86,51
49049PR0026,49,049,PR0026,609,415,82,1,6,5,2,3,1,28,771,267,47,22,10,702,304,74,799,81,136,807,130,67
49049PR0027,49,049,PR0027,663,365,48,4,12,4,9,2,1,24,739,280,48,28,11,697,307,77,764,110,144,765,130,94
49049PR0028,49,049,PR0028,301.4,184.3,19.7,3,2.1,2,0.2,1,1,5.4,356.5,125.1,21.8,3.5,7.3,344.7,125.8,30.6,369.4,43.9,59.7,367.5,65.1,41.3
49049PR0029,49,049,PR0029,281,230,35,7,3,1,7,1,1,7,318,180,33,14,5,292,180,52,344,47,92,342,101,43
49049PR002I,49,049,PR002I,304,212.9,42.6,0.7,0.7,2.2,3.7,0,2.2,16.1,370.8,149,33.8,4.4,12.5,337,160.8,60.9,395.7,57.3,71.2,378.9,94,44.8
49049PR002U,49,049,PR002U,126,85.8,16.2,0.3,0.4,0.8,1.5,0.1,0.8,6.1,152.4,59.6,13,1.9,5,139.1,64.9,23.3,161.5,22.8,28.4,155.3,36.6,18.4
49049PR0030,49,049,PR0030,398,250,21,3,5,1,3,0,0,21,489,158,23,11,12,471,179,33,517,56,51,507,53,43
49049PR0031,49,049,PR0031,695,359,44,1,3,2,6,2,0,22,810,236,37,15,11,754,266,70,804,113,132,808,129,100
49049PR0032,49,049,PR0032,428.4,187.3,11.9,0,1,0,4.9,1,0,13.8,482.3,133.3,13.8,8.8,4,459.7,146.2,24.7,500.8,37.4,52.1,493,56.9,35.4
49049PR0033,49,049,PR0033,328,261,52,4,6,2,2,1,0,13,451,158,21,5,4,415,158,37,453,39,85,481,51,36
49049PR0034,49,049,PR0034,356,250,24,2,2,1,9,1,1,9,410,171,20,15,3,396,163,41,438,50,81,450,74,38
49049PR0035,49,049,PR0035,641,392.7,38.9,3,3,3,6,1,0,19.9,692.8,308,49.8,15.9,12,660.9,334.9,75.8,760.6,96.7,144.5,735.6,159.5,94.7
49049PR0036,49,049,PR0036,601.3,475.6,35.6,0.9,1.9,0,15.9,1.9,0.9,19.7,759.9,328.3,31.9,13.1,12.2,656.7,407.1,49.7,852.7,72.2,116.3,864.9,87.2,73.2
49049PR0037,49,049,PR0037,464,215,19,0,1,2,3,2,0,23,543,135,14,14,8,518,157,28,563,42,52,564,44,44
49049PR0038,49,049,PR0038,322,144,11,0,0,1,2,0,0,12,381,72,11,12,9,365,95,17,386,32,34,387,31,34
49049PR0039,49,049,PR0039,583,285,25,1,1,3,8,2,0,22,678,180,31,28,5,654,214,46,703,66,78,722,70,49
49049PR0040,49,049,PR0040,412,268,12,3,3,0,1,1,0,18,504,176,8,9,11,464,198,20,516,55,69,536,53,44
49049PR0041,49,049,PR0041,538,230,11,1,5,0,7,0,0,19,598,146,29,20,11,580,163,43,632,51,53,606,65,50
49049PR0043,49,049,PR0043,246,219.4,29.6,4.3,3.6,0.7,4.3,0.7,2.1,8,292.8,168.9,23.8,9.4,11.5,272.6,165.4,52.6,313.9,64.9,80.8,322.4,83.8,54.8
49049PR0044,49,049,PR0044,575,436.9,49.6,3.7,3.4,2.3,11.7,3.3,2.9,11.1,655.4,330.1,43.3,20.7,15.5,617.5,333.7,87.6,664.6,132.4,165.6,671,176.8,119.5
49049PR0045,49,049,PR0045,627,421,56,4,11,6,9,2,2,24,739,313,46,16,19,694,331,87,793,125,145,777,181,88
49049PR042N,49,049,PR042N,296.8,131,9.8,0.4,0.4,0,2.6,0.9,0,9.8,339.6,89.9,11.6,2.1,2.6,313.9,102.8,13.7,345.1,20.1,38.5,349.4,34.3,17.1
49049PR042S,49,049,PR042S,371.6,164,12.4,0.5,0.6,0,3.2,1.1,0,12.3,425.3,112.5,14.5,2.7,3.3,393.1,128.7,17.3,432.2,25.3,48.3,437.6,42.9,21.6
49049SA0001,49,049,SA0001,132.9,50.3,6.9,1.7,0.6,0.6,1.2,0,0,2.9,143.9,34.1,9.2,2.3,4.6,135.8,36.4,16.8,145.7,16.8,16.2,141.6,13.9,21.4
49049SA0003,49,049,SA0003,1217,275,37,3,5,5,6,2,3,17,1206,189,56,46,49,1218,227,81,1189,142,118,1160,120,159
49049SA0005,49,049,SA0005,174.8,29.2,3.1,1,1,0,0,0,0,0,169.7,15.9,6.3,4.2,12.2,169.6,29,4.4,172.7,10.6,11.5,168.5,13.6,11.6
49049SA002I,49,049,SA002I,1168.7,215.4,42.8,3.7,4.3,1.2,5.6,1.2,0.6,22.3,1173.7,123.6,50.9,29.2,57.7,1174.3,164.5,68.9,1177.4,100.5,68.9,1151.4,90,110.4
49049SA004U,49,049,SA004U,299.1,58.3,7.7,1.8,0.9,0,1.6,0.9,0,6,310,36.6,7.8,6.5,10.8,302.5,49.4,16.2,300.4,29,21.1,295.1,23.9,29
49049SA02UA,49,049,SA02UA,509.5,93.8,18.6,1.6,1.9,0.5,2.4,0.5,0.3,9.7,511.6,53.8,22.2,12.7,25.1,511.9,71.6,30,513.3,43.8,30,501.9,39.2,48.1
49049SA02UB,49,049,SA02UB,136.5,25.3,5,0.4,0.5,0.1,0.7,0.1,0.1,2.6,137.2,14.6,5.9,3.4,6.7,137.2,19.4,8,137.6,11.8,8.1,134.7,10.5,12.9
49049SA04IA,49,049,SA04IA,314.9,56.2,7.7,2.1,1,0,1.6,1,0,5.7,324.7,34.5,7.7,6.7,11.3,317.5,48.4,16.5,313.9,29.4,21.1,308.2,23.2,30.4
49049SA04IB,49,049,SA04IB,34,6.1,0.9,0.2,0.1,0,0.2,0.1,0,0.6,34.9,3.7,0.9,0.8,1.3,34.3,5.2,1.8,34,3.1,2.2,33.3,2.5,3.3
49049SF0001,49,049,SF0001,522,167,24,1,2,2,4,1,0,2,530,126,28,13,12,490,163,39,510,84,63,519,77,63
49049SF0003,49,049,SF0003,640.3,241.2,33.8,2,5,4,4,1,1,4,647.3,177.7,37.7,24.8,19.9,636.4,194.6,54.6,676.1,84.4,76.4,648.3,105.2,81.4
49049SF0004,49,049,SF0004,961.2,358.1,50.7,4.9,3.9,1,3.9,2,2,25.4,1035.3,250.8,43.9,28.3,35.1,981.7,287.9,89.8,1037.3,121,139.5,1020.7,154.2,109.3
49049SF0005,49,049,SF0005,837,289,61,3,5,0,2,0,0,6,834,214,58,32,40,828,248,84,857,139,101,827,135,137
49049SF0006,49,049,SF0006,524,119,28,0,4,3,1,3,0,11,562,81,19,7,9,533,115,22,560,54,35,537,47,52
49049SF0008,49,049,SF0008,1277.4,431,44.2,3,3,0,11.7,0,0,46,1381.4,296,50.1,33.4,47.2,1329.1,334.8,87.6,1367.8,162.1,129.2,1349.5,169.6,127.1
49049SF0009,49,049,SF0009,1592,395,64,3,6,3,6,6,1,38,1657,276,64,31,45,1615,327,95,1662,161,125,1644,158,135
49049SF0010,49,049,SF0010,529,173,28,1,2,1,3,0,1,9,576,118,20,18,5,534,152,35,562,73,52,548,68,73
49049SF0011,49,049,SF0011,1011,291,29,1,3,0,11,1,0,28,1100,175,32,21,24,1026,237,58,1066,87,94,1062,80,95
49049SF0012,49,049,SF0012,742.7,264.8,28.2,0,3,3,8,2,0,13,794.7,169.3,31.3,22.2,23.1,736.6,227.4,45.4,804.9,91.6,71.6,791.7,89.8,80.6
49049SF0013,49,049,SF0013,761,149,28,1,4,3,5,3,1,15,808,94,16,16,21,787,111,38,795,60,50,799,51,54
49049SF0014,49,049,SF0014,410.8,113.1,17.6,0.7,6.3,0.7,4.2,0.7,1.4,5.6,420,80.8,23.2,18.3,8.4,415.8,89.9,30.9,414.3,55.5,45.6,398.2,57.6,56.9
49049SF0015,49,049,SF0015,1042,314,62,5,9,5,9,0,2,32,1094,209,68,41,38,1073,245,113,1120,149,107,1085,140,146
49049SF0016,49,049,SF0016,1051,355,74,1,11,6,11,3,0,19,1126,235,80,31,37,1065,303,109,1105,148,140,1083,158,147
49049SF0017,49,049,SF0017,835.7,204.4,43.3,4.3,8.5,2.3,7.6,2.2,1.5,14.3,837,153.4,48.7,27.5,43.1,856.4,174.3,50.9,847.4,95.3,77.2,822.1,87.3,103.4
49049SF002U,49,049,SF002U,413.5,105.9,17.5,4.2,2.4,1.8,2.4,0,0,9.6,430.3,68.6,19.3,15,14.5,409.9,99.9,31.3,424.3,49.9,36.7,415.9,42.1,49.4
49049SF007S,49,049,SF007S,2,4,0,0,0,0,0,0,0,0,4,2,0,0,0,2,4,0,2,2,0,2,1,3
49049SF007U,49,049,SF007U,192.6,23,4.9,0.2,0.3,0.5,0.5,0,0,0.6,186.1,19.2,5.5,2.2,5.3,179.6,28.4,8.7,187.7,13.8,8.4,179.9,11.5,16.4
49049SF02IB,49,049,SF02IB,1.9,0.5,0.1,0,0,0,0,0,0,0,2,0.3,0.1,0.1,0.1,1.9,0.5,0.1,1.9,0.2,0.2,1.9,0.2,0.2
49049SF07IA,49,049,SF07IA,159.6,25.1,5.1,0.1,0.1,0.5,0.6,0,0,0.6,157.7,20.4,5.4,1.7,4.2,153,26.6,7.1,158.7,11.7,10.8,155,12.2,13.3
49049SF07IB,49,049,SF07IB,4.2,0.5,0.1,0,0,0,0,0,0,0,4.1,0.4,0.1,0,0.1,4,0.6,0.1,4.1,0.3,0.2,4,0.2,0.3
49049SL000U,49,049,SL000U,367.7,79.2,9.6,0.4,1.8,0.1,1.4,0.1,0.1,2.3,353.9,59.3,15,18.1,10.1,348.4,81.6,19.3,363.7,41.6,30.5,354.3,30.6,49
49049SP0001,49,049,SP0001,733,344,63,7,4,2,14,3,1,13,801,243,58,32,20,779,259,87,821,133,110,798,152,114
49049SP0002,49,049,SP0002,307,153,18,4,6,1,3,1,0,5,348,105,14,9,7,335,109,31,334,33,59,336,52,31
49049SP0003,49,049,SP0003,62,17,1,0,0,0,0,0,0,0,58,16,4,0,2,57,13,7,55,7,6,55,11,6
49049SP0005,49,049,SP0005,372.9,145.5,16.2,2.6,1.3,0.7,2.6,1.3,0,5.8,411.8,96.1,15.6,6.5,9.1,378.7,120.8,28.6,402.1,59.8,33.8,397.5,46.8,48.1
49049SP0006,49,049,SP0006,739.4,241.4,34.8,3,9.7,3.2,5.4,3.2,2,24.9,831.5,158.8,29.5,14.5,20.6,781.8,194.9,51.5,813.2,89.3,63,816.9,82,62
49049SP0008,49,049,SP0008,507,217,31,9,6,4,5,5,0,9,538,168,35,19,18,538,179,56,561,73,88,550,93,80
49049SP0009,49,049,SP0009,936.2,387.2,63.2,1,9.1,2,11,5,1,21.1,998.5,267.8,65.3,34,36.1,959.4,303.9,103.4,1047.6,143.4,111.4,999.5,147.5,151.4
49049SP0010,49,049,SP0010,651,273,39,0,1,0,5,2,1,7,707,190,42,15,12,650,241,55,696,91,93,706,92,81
49049SP0011,49,049,SP0011,700.8,327.1,38.8,3.9,8.7,1,10.7,4.8,0,15.5,802.7,211.6,46.6,12.6,19.4,741.5,258.2,64.1,799.8,94.2,102.9,802.7,99,81.5
49049SP0012,49,049,SP0012,533.5,285.7,38.8,3.7,6.5,0.9,0,1.9,0,8.3,592.6,195.1,31.4,19.4,23.1,564.9,239.4,48.1,621.3,70.3,105.4,625,96.2,69.3
49049SP0013,49,049,SP0013,437,240,31,2,7,0,5,1,1,8,491,148,44,19,8,453,186,57,497,77,71,480,97,69
49049SP0014,49,049,SP0014,541,192,16,0,4,2,3,2,0,23,624,111,15,6,19,574,160,27,582,58,63,599,47,47
49049SP0015,49,049,SP0015,484,281,37,2,6,0,5,3,0,21,557,191,29,17,25,540,196,65,557,103,86,543,115,85
49049SP0016,49,049,SP0016,481.9,229.5,21.9,1.8,5.2,2.5,10.3,0.1,0,7.1,489.1,177.9,30.4,20.3,23,487.3,195.9,46.7,514.7,99,79.3,496.6,97.4,88.6
49049SP0017,49,049,SP0017,248.1,139.5,15.9,2,1,3,5,0,0,3,264.1,105.6,17.9,9,10,249.1,114.6,31.9,278,42.9,61.8,278,70.8,29.9
49049SP0018,49,049,SP0018,343,167,13,3,1,0,1,1,0,6,371,114,15,10,19,372,116,32,385,40,63,402,55,40
49049SP004I,49,049,SP004I,188.5,102.1,10.3,0.6,1.6,0.3,1.6,0.7,0.3,2.8,213.4,67.2,9.2,4.2,6.7,201.1,79.8,14.8,216,24.5,32.4,215.5,31.6,25.2
49049SP004U,49,049,SP004U,588.2,289,27.8,2.1,3.5,1.1,5.6,2.1,0.7,8.8,662.9,188.9,26.1,10.6,17.6,618.2,226.2,44.4,658.4,82.4,81.8,653.8,88.8,78.2
49049SP007I,49,049,SP007I,315.7,104.6,10.8,0.6,1.9,0.3,2.8,0.3,0.3,14.4,361.3,53.7,12.7,6.4,11.1,333.1,75.8,26.6,351.9,30.4,25.4,352.7,27.7,25.2
49049SP007U,49,049,SP007U,822,272.3,28.1,1.4,5,0.7,7.2,0.7,0.7,37.4,940.7,139.8,33.1,16.6,28.9,867.3,197.6,69.1,916.2,79.4,66.3,918.2,72.2,65.7
49049SP02IA,49,049,SP02IA,246.9,63.2,10.4,2.5,1.4,1.1,1.4,0,0,5.8,257,41,11.5,9,8.6,244.7,59.7,18.7,253.4,29.8,21.9,248.3,25.2,29.5
49049SQ001I,49,049,SQ001I,1031.4,172,26.5,0.1,0.8,0.7,4.4,1.4,0,8.8,957.8,124.7,40.3,42.1,52.2,992.3,144.1,58.9,975.3,103.7,66.2,959.7,76.4,106.8
49049SQ001U,49,049,SQ001U,350.4,58.3,9,0,0.3,0.2,1.5,0.5,0,3,325.1,42.1,13.7,14.5,17.7,337.1,48.6,20,331.1,35.2,22.4,325.8,25.9,36.2
49049SQ002E,49,049,SQ002E,1413.4,273.8,32.2,0.8,8.3,3.8,6.9,6.1,2.3,15.3,1281.2,228.3,80.9,42.3,85.6,1357.5,240.8,113,1354.9,165.2,109.3,1293.3,167.8,162.2
49049SQ002W,49,049,SQ002W,444.2,86,10.1,0.2,2.6,1.2,2.2,1.9,0.7,4.8,402.6,71.8,25.5,13.2,26.9,426.6,75.7,35.6,425.9,51.9,34.4,406.4,52.8,51
49049SQ003U,49,049,SQ003U,435.2,72,11.7,1.3,1.7,0,1.3,0,0,3,414.8,58.9,14.3,9.6,22.6,415.7,72.4,25.6,419.6,43.8,29,410.1,32.1,48.6
49049SQ004I,49,049,SQ004I,234.2,32.9,3.6,0,0.9,0,0.4,0.9,0,1.8,218.4,21.7,6.8,9,12.6,224.7,32,9.5,226.9,21.6,9,222,15.3,20.3
49049SQ004U,49,049,SQ004U,283,39.7,4.3,0,1.1,0,0.5,1.1,0,2.2,264,26.1,8.2,10.9,15.2,271.6,38.6,11.4,274.3,26.1,10.9,268.3,18.5,24.5
49049SQ03IA,49,049,SQ03IA,482.5,80,13,1.4,1.9,0,1.4,0,0,3.4,459.9,65.5,15.9,10.6,25,460.8,80.4,28.4,465.2,48.6,32.2,454.6,35.6,53.9
49049SR0001,49,049,SR0001,1492,490.5,79.1,5,10,2,18,6,1,31.1,1599.2,305.4,90.1,46,69,1606.1,352.4,116.1,1635.2,180.2,132.2,1616.1,186.2,141.2
49049SR0002,49,049,SR0002,1312.3,567.9,80.6,9.1,12.1,2,12.1,4,1,21.1,1418.6,417.9,78.7,39.3,30.4,1378.8,460.9,114.9,1482.5,159.2,204.9,1486.1,230.6,121
49049SR0004,49,049,SR0004,996.9,451.6,66,1.7,6.2,3.4,5.6,2.7,1.5,16.5,1068.6,322,75.6,38.2,28.6,1072.8,341.6,107.4,1129,153.3,161,1117.8,202.7,114.4
49049SR0005,49,049,SR0005,783.1,344.2,53.1,0.9,4.4,1.8,15.9,1.8,0,20.4,915.8,218.6,36.3,23.9,16.8,874.2,234.5,84.1,913.1,103.5,111.5,901.6,119.4,92
49049SR0006,49,049,SR0006,1062.3,493.6,81.1,5.9,8.9,4,12.9,4,1,27.7,1192.9,327.4,78.1,31.6,31.6,1145.4,368.9,114.7,1217.6,157.3,159.2,1189.9,214.6,115.7
49049SR0007,49,049,SR0007,1158.6,361.1,56.4,5.9,5.9,1,11.9,3,1,12.9,1183.3,270.1,66.3,25.7,38.6,1206,272.1,86.1,1269.4,116.8,89,1226.8,151.4,98
49049SR0008,49,049,SR0008,891,308.2,44.1,1.7,3.5,1.7,5.2,0.9,0,13.1,916.6,224.6,45.2,13.2,40.7,928.9,242,63.2,980.4,91,86.5,934.6,136.7,82.2
49049SR003I,49,049,SR003I,833.9,223.8,42.1,2.2,3.7,1.5,8.1,0.7,0,26.6,901.1,156.6,41.4,20.7,13.3,892.3,172.1,57.6,909.3,77.6,73.1,876.8,102.7,69.4
49049SR003U,49,049,SR003U,61.6,18,3.7,0.3,0.4,0.1,0.5,0.1,0,1.8,66,12.9,3.4,1.7,1.5,65.8,14.1,4.6,67.1,6.6,6.2,64.6,8.6,5.9
49049SR005M,49,049,SR005M,30,13.2,2,0,0.2,0.1,0.6,0.1,0,0.8,35.1,8.4,1.4,0.9,0.6,33.5,9,3.2,35,4,4.3,34.6,4.6,3.5
49049SR009I,49,049,SR009I,792.3,207.9,26,1.4,4.3,2.4,6.2,1.2,0,11.2,805.1,139.2,35.7,19.1,22.2,797.7,169.6,52.5,830.3,75.7,61.2,806.1,92,68.4
49049SR009U,49,049,SR009U,803.3,201.5,28.5,1.6,4.3,2.3,7,1.2,0,15.5,829.5,134.3,36.8,20.9,17.6,819,162.9,53.3,844.8,75.6,62.1,820.9,90.4,68
49049SR010I,49,049,SR010I,740.3,221.7,37.8,2.3,4,1.2,7.4,3.9,0,15.3,741,166.4,51.5,24.4,34.4,761,186.5,53.4,782.7,87.8,70.8,747.2,115.4,72.6
49049SR010U,49,049,SR010U,525.3,157.7,27,1.6,2.8,0.8,5.2,2.8,0,10.9,525.7,118.6,36.7,17.4,24.6,540.2,132.7,37.9,555.5,62.5,50.4,530.1,82.3,51.6
49049UL001U,49,049,UL001U,29.6,9.8,1.5,0.1,0.2,0.1,0.3,0.2,0,0.6,29.7,7.6,2.1,1,1.3,30.4,8.3,2.3,31.4,3.7,3.3,30.1,5,3.1
49049UL002U,49,049,UL002U,0.5,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0.1,0.5,0.1,0,0.5,0,0.1
49049VI0100,49,049,VI0100,2097.7,941.5,132.5,2.8,8.4,4.7,22.4,3.7,1.9,42.9,2338.4,626.1,115.7,53.2,68.1,2264.7,690.5,179.2,2379.4,245.4,361.1,2386.9,347.1,221.2
49049VI01S1,49,049,VI01S1,17.8,9.7,0.5,0,0,0,0,0,0,0,18.8,8.2,0.5,0,0.5,18.8,7.3,1.9,22.1,2.4,2,24,1.1,1.5
49049VI01S2,49,049,VI01S2,10.7,3.7,0.3,0,0,0,0,0,0,0,14,1,0,0.3,0,12.3,1.7,0.3,12.3,0.3,0.3,12.7,0.3,0.3
49049VI01S3,49,049,VI01S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49049VI01UL,49,049,VI01UL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49049VI0200,49,049,VI0200,561.5,424.1,59,5,8,0,5,2,0,7,601.5,360.1,54,15,16,590.5,342.1,91,691.6,103,169.1,665.6,184.1,91
49049VIO1S4,49,049,VIO1S4,7.3,4,0.2,0,0,0,0,0,0,0,7.7,3.4,0.2,0,0.2,7.7,3,0.8,9.1,1,0.8,9.9,0.4,0.6
49049WH0001,49,049,WH0001,755.1,173.5,33.3,1.1,7.1,1,3.2,0,0,26.6,793.9,106.6,41.5,17.9,26.9,790,129,60,798,67.2,60,787.1,72.7,58.6
49051000010,49,051,000010,187,223,10,2,0,1,1,0,1,4,194,188,15,8,12,180,195,34,244,52,75,242,88,37
49051000011,49,051,000011,206,154,9,0,2,0,2,1,0,8,203,132,16,4,12,191,131,30,233,40,36,223,60,39
49051000012,49,051,000012,218,148,5,2,0,1,3,5,0,2,227,130,17,3,6,204,140,28,249,44,48,245,70,27
49051000013,49,051,000013,257,128,9,1,2,0,3,1,0,10,259,107,12,4,12,244,110,21,267,53,26,258,43,43
49051000014,49,051,000014,904,382,32,6,3,3,8,1,1,22,923,293,52,11,84,890,337,69,961,141,91,955,142,94
49051000020,49,051,000020,275.8,168.4,6.4,1.8,2.7,2.7,0.9,0,0,3.6,273,144.7,16.4,3.6,18.2,252.1,161.1,21.8,306.7,50.1,36.4,293.1,51.9,51
49051000021,49,051,000021,193,114,5,1,0,0,0,1,0,10,206,87,10,5,20,194,85,25,232,29,30,233,31,27
49051000022,49,051,000022,311,86,11,0,1,0,2,0,0,8,321,61,9,3,20,299,84,16,318,37,18,320,20,28
49051000023,49,051,000023,428.3,270.9,14.4,2.1,2.3,1,10.4,0,0,22.5,479.9,223,22.5,1.4,24.6,452.6,233.3,32.5,542.2,73.1,58.2,518.9,90,54
49051000025,49,051,000025,352,147,14,2,0,0,4,0,0,22,421,79,8,8,22,379,120,21,419,40,27,406,39,43
49051000040,49,051,000040,497,252,16,2,3,3,0,3,1,14,518,201,19,3,36,486,210,46,506,100,63,493,105,80
49051000041,49,051,000041,64,74,2,1,1,0,3,0,0,4,72,60,5,3,2,69,63,6,88,20,18,78,32,19
49051000051,49,051,000051,657.4,421.6,19,4,3,0,5,2,1,40,758.3,317.7,28,7,20,703.3,367.6,28,821.2,73.9,77.9,788.2,97.9,75.9
49051000052,49,051,000052,558.4,415.9,17.2,3,4.2,0,5.2,1,0,16.5,620.4,328.6,28.3,4.1,24.7,602.7,351.3,36.7,690.4,99.7,93,662.7,128.8,89.6
49051000053,49,051,000053,497.1,258.2,6.7,1.7,0.8,0,3.4,0,0,28.6,521.5,189.3,15.1,17.7,35.3,495.4,226.3,27.8,565.3,55.5,63.1,563.6,67.3,52.1
4905100034E,49,051,00034E,132.9,53.3,4,0,0.4,1.6,0.4,0.4,0,2.4,143.3,40.2,4.8,1.6,5.6,135.3,45.4,8.4,145.7,18.3,13.9,148.1,11.5,16.7
4905100034N,49,051,00034N,33.6,13.5,1,0,0.1,0.4,0.1,0.1,0,0.6,36.2,10.2,1.2,0.4,1.4,34.2,11.5,2.1,36.9,4.6,3.5,37.5,2.9,4.2
4905100034S,49,051,00034S,132.3,53.1,4,0,0.4,1.6,0.4,0.4,0,2.4,142.6,40,4.8,1.6,5.5,134.7,45.1,8.3,144.9,18.2,13.9,147.3,11.5,16.6
4905100034W,49,051,00034W,34.1,16.7,1,0,0.1,0.4,0.1,0.1,0,0.6,36.9,13,1.3,0.4,1.4,34.9,14.2,2.2,38.4,4.9,4.3,38.8,3.9,4.4
4905100043N,49,051,00043N,4.4,1.2,0,0,0,0,0,0,0,0,3.6,1.2,0,0.4,0.8,3.6,2,0,3.6,1.6,0.4,2.8,1.2,1.2
4905100043S,49,051,00043S,5.8,1.6,0,0,0,0,0,0,0,0,4.8,1.6,0,0.5,1.1,4.8,2.6,0,4.8,2.1,0.5,3.7,1.6,1.6
4905100050A,49,051,00050A,366,242,15,4,6,0,6,0,0,16,411,191,16,5,8,376,222,24,438,55,67,428,72,59
4905100050B,49,051,00050B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905100055I,49,051,00055I,165.1,81,3.8,0,0.9,0,0,2.8,0,18.8,181.1,63.1,6.6,3.8,17,157.6,91.4,12.3,195.2,26.4,17.9,182.9,29.2,26.4
