GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49011FA0150,49,011,FA0150,201.09,63.42,0.77,6.19,4.64,0
49011FA0160,49,011,FA0160,284.23,83.86,4.13,6.64,8.25,0
49011FH0010,49,011,FH0010,327.63,58.9,0.99,5.52,3.81,0
49011FH002I,49,011,FH002I,159.66,32.52,1.11,2.95,3.44,0
49011FH002U,49,011,FH002U,300.61,61.06,2.04,6.14,7.02,0.08
49011FH0030,49,011,FH0030,651.25,155.43,13.07,16.17,16.26,0
49011FH0040,49,011,FH0040,471.37,78.16,3.01,11.28,9.14,0
49011FH0050,49,011,FH0050,382.11,89.63,4.48,8.69,8.69,0
49011HA0010,49,011,HA0010,28.38,13.65,0.42,3.73,1.23,0.12
49011HA0020,49,011,HA0020,17.52,6.96,0.26,0.88,0.64,0
49011HA0030,49,011,HA0030,27.36,7.69,0.43,1.01,0.79,0
49011KA0010,49,011,KA0010,522,132,7,13,20,0
49011KA0020,49,011,KA0020,596.1,109.48,9.67,14.69,14.61,0
49011KA0030,49,011,KA0030,549,111.06,15.43,20.01,7.84,0
49011KA0040,49,011,KA0040,337,94,5,15,6,0
49011KA0050,49,011,KA0050,374.92,149.48,8.82,17.34,13.51,0
49011KA0060,49,011,KA0060,599.57,139.83,9.36,17.45,21.49,0
49011KA0070,49,011,KA0070,385.3,104.14,1.96,11.62,7.78,0
49011KA008I,49,011,KA008I,182.03,41.41,3.12,3.52,3.52,0
49011KA008U,49,011,KA008U,289.15,66.22,4.88,5.66,5.65,0
49011KA009U,49,011,KA009U,44.55,13.7,0.12,1.5,1.38,0
49011KA0100,49,011,KA0100,528.79,162.55,7.83,12.73,16.65,0
49011KA0110,49,011,KA0110,660.87,84.1,6.05,15.64,15.24,0
49011KA0120,49,011,KA0120,395.04,59.43,5.71,6.88,11.59,0
49011KA0130,49,011,KA0130,425,88,3,8,22,0
49011KA0140,49,011,KA0140,436,67,6,12,6,0
49011KA0150,49,011,KA0150,414.85,64.89,5.98,7.98,14.95,0
49011KA0160,49,011,KA0160,473.34,72.16,5.9,9.47,5.43,0
49011KA017I,49,011,KA017I,392.9,58.69,2.76,7.6,6.91,0
49011KA017U,49,011,KA017U,171.97,25.69,1.21,3.32,3.02,0
49011KA0180,49,011,KA0180,416,56,7,7,3,0
49011KA019I,49,011,KA019I,409.46,65.55,5.96,7.66,15.32,0
49011KA019U,49,011,KA019U,78.39,12.94,1.13,1.54,2.87,0
49011KA020I,49,011,KA020I,421.58,48.96,4.75,12.95,9.19,0
49011KA020U,49,011,KA020U,40.37,4.75,0.46,1.28,0.93,0
49011KA0210,49,011,KA0210,440.58,92.59,5.59,12.27,12.8,0
49011KA0220,49,011,KA0220,452.96,56.29,6.01,10.04,15.03,0
49011KA09IA,49,011,KA09IA,140.18,42.11,0.4,4.56,4.26,0
49011KA09IB,49,011,KA09IB,83.23,24.96,0.23,2.75,2.53,0
49011KA09IC,49,011,KA09IC,79.41,24.65,0.32,2.66,2.51,0
49011LA0020,49,011,LA0020,441.62,184.44,7.79,17.32,19.05,0
49011LA0030,49,011,LA0030,236.34,92.44,4.36,15.7,7.85,0
49011LA0040,49,011,LA0040,209.39,87.25,4.55,15.93,11.38,0
49011LA0050,49,011,LA0050,381.54,169.47,8.39,24.83,17.07,0
49011LA0060,49,011,LA0060,520.49,142.72,13.28,17.84,24.57,0
49011LA0070,49,011,LA0070,482,196,12,25,12,0
49011LA0080,49,011,LA0080,227.67,94.79,5.32,8.86,7.97,0
49011LA009I,49,011,LA009I,373.69,149.33,9.29,20.05,12.17,0
49011LA009U,49,011,LA009U,55.66,22.66,1.52,2.92,1.78,0
49011LA0100,49,011,LA0100,294.04,163.78,14.16,20.31,22.07,0
49011LA0110,49,011,LA0110,298.19,111.21,8.86,10.83,8.86,0
49011LA0120,49,011,LA0120,413.27,215.5,11.53,17.74,21.28,0
49011LA0130,49,011,LA0130,261.62,164.67,11.46,11.71,10.86,0
49011LA0140,49,011,LA0140,208,186,11,28,16,0
49011LA0150,49,011,LA0150,405,207,15,18,25,0
49011LA0160,49,011,LA0160,280,104,3,13,12,0
49011LA0170,49,011,LA0170,318,147,13,24,10,0
49011LA0180,49,011,LA0180,325,96,4,12,10,0
49011LA0190,49,011,LA0190,372,164,14,28,18,0
49011LA01IA,49,011,LA01IA,146.6,43.63,1.75,4.8,3.93,0
49011LA01IB,49,011,LA01IB,51.14,15.22,0.61,1.67,1.37,0
49011LA01UA,49,011,LA01UA,26.5,7.89,0.32,0.87,0.71,0
49011LA01UB,49,011,LA01UB,0.98,0.29,0.01,0.03,0.03,0
49011LA01UC,49,011,LA01UC,23.07,6.87,0.27,0.76,0.62,0
49011LA0200,49,011,LA0200,585,178,12,20,15,0
49011LA0210,49,011,LA0210,387,122,6,11,18,0
49011LA0220,49,011,LA0220,468.35,170.7,5.03,12.08,24.06,0
49011LA0230,49,011,LA0230,577.51,213.88,9.88,22.41,18.97,0
49011LA024U,49,011,LA024U,130.35,45.11,2.37,4.27,4.99,0
49011LA0250,49,011,LA0250,281.33,75.77,0.94,8.68,4.96,0
49011LA0260,49,011,LA0260,535.92,169.72,9.22,25.83,15.68,0
49011LA0270,49,011,LA0270,317,179,18,21,9,0
49011LA0280,49,011,LA0280,209,140,14,24,13,0
49011LA0290,49,011,LA0290,94,59,6,5,10,0
49011LA0300,49,011,LA0300,322,197,20,30,13,0
49011LA0310,49,011,LA0310,393,149,14,15,12,0
49011LA0320,49,011,LA0320,375,116,14,18,19,0
49011LA0330,49,011,LA0330,447,87,6,14,15,0
49011LA034I,49,011,LA034I,310,75,1,4,8,0
49011LA034U,49,011,LA034U,2,0.43,0.02,0.03,0.05,0
49011LA035I,49,011,LA035I,321.41,64.91,3.25,8.92,11.36,0
49011LA035U,49,011,LA035U,0,0,0,0,0,0
49011LA0360,49,011,LA0360,526.7,121.39,8.76,14.97,19.93,0
49011LA0370,49,011,LA0370,490.88,110.16,2.32,14.94,19.02,0
49011LA0380,49,011,LA0380,372.46,169.74,14.55,28.13,14.55,0
49011LA0390,49,011,LA0390,441.96,161.78,23.82,29.68,23.83,0
49011LA0400,49,011,LA0400,410.69,175.75,13.87,20.39,13.17,0
49011LA041I,49,011,LA041I,549.53,180.27,11.33,15.14,17.04,0
49011LA041U,49,011,LA041U,14.9,4.9,0.31,0.41,0.46,0
49011LA0420,49,011,LA0420,374.08,141.28,15.78,25.17,18.32,0
49011LA0430,49,011,LA0430,323,168,17,23,18,0
49011LA0440,49,011,LA0440,541.83,99.64,2.33,12.91,15.16,0
49011LA0450,49,011,LA0450,283,123,6,9,15,0
49011LA0460,49,011,LA0460,436,54,3,8,3,0
49011LA0470,49,011,LA0470,318,66,2,6,4,0
49011LA24IA,49,011,LA24IA,206.05,71.31,3.75,6.76,7.88,0
49011LA24IB,49,011,LA24IB,154.43,53.45,2.81,5.06,5.91,0
49011NS0010,49,011,NS0010,429.27,254.12,4.92,12.79,15.73,0.98
49011NS002I,49,011,NS002I,511.54,367.85,21.1,26.79,22.89,0
49011NS002U,49,011,NS002U,90.83,64.55,3.83,4.66,4.33,0
49011NS0030,49,011,NS0030,457.99,298.32,13.95,35.85,16.79,0
49011NS0040,49,011,NS0040,401.45,288.54,18.34,26.06,8.69,0
49011NS0050,49,011,NS0050,417.55,84.91,4,2,9.99,0
49011NS0060,49,011,NS0060,327.36,130.82,4.77,6.35,6.35,0
49011NS0070,49,011,NS0070,217.12,114.58,8.63,13.55,7.91,0
49011NS0080,49,011,NS0080,465.62,227.6,3.58,10.79,13.25,0
49011NS0090,49,011,NS0090,344.28,250.32,12.52,19.83,10.19,0
49011NS0100,49,011,NS0100,303.59,215.98,4.76,26.33,6.05,0
49011NS0110,49,011,NS0110,460.2,123.08,4.12,7.15,6.14,0
49011SU0010,49,011,SU0010,196.68,113.03,16,14.62,12,0
49011SU0020,49,011,SU0020,312.59,170.18,25.41,15.6,18.51,0
49011SU0030,49,011,SU0030,407.32,164.15,20.02,25.02,15.02,0
49011SW0010,49,011,SW0010,710.18,174.45,9.96,24.63,23.9,0.14
49011SW0020,49,011,SW0020,667.43,173.97,10.07,21.05,17.42,0
49011SW0030,49,011,SW0030,773.16,201.96,14.42,25.74,29.28,0.28
49011SW0040,49,011,SW0040,60.44,30.62,1.17,1.62,1.2,0.57
49011SY0010,49,011,SY0010,556,159,13,20,22,0
49011SY002I,49,011,SY002I,220.46,53.47,10.56,11.88,12.54,0
49011SY002U,49,011,SY002U,103.55,25.11,4.96,5.58,5.89,0
49011SY0030,49,011,SY0030,419.63,105.15,4.82,21.22,23.15,0
49011SY0040,49,011,SY0040,509,154,15,16,21,0
49011SY0050,49,011,SY0050,339,109,4,14,10,0
49011SY0060,49,011,SY0060,364,52,7,6,13,0
49011SY0070,49,011,SY0070,252,71,8,11,12,0
49011SY0080,49,011,SY0080,509.37,121.85,11.18,17.78,18.85,0
49011SY0090,49,011,SY0090,333.47,71.33,3.04,5.11,9.09,0
49011SY0100,49,011,SY0100,475,117,9,6,19,0
49011SY011I,49,011,SY011I,208.22,51.44,5.23,5.88,9.07,0
49011SY011U,49,011,SY011U,116.67,29.26,3.08,3.08,5.39,0
49011SY0120,49,011,SY0120,562,88,2,11,8,0
49011SY0130,49,011,SY0130,442.76,168.38,17.54,21.59,20.73,0
49011SY0140,49,011,SY0140,398,125,9,16,12,0
49011SY0150,49,011,SY0150,0,0,0,0,0,0
49011SY0160,49,011,SY0160,455.54,77.24,5.94,13.86,14.85,0
49011SY0170,49,011,SY0170,386,111,10,16,14,0
49011SY0180,49,011,SY0180,502.89,111.23,7.61,19.96,12.36,0
49011SY0190,49,011,SY0190,326.46,85.46,8.64,17.28,17.28,0
49011WB0010,49,011,WB0010,401.24,107.11,4.06,9.1,19.12,0
49011WB0020,49,011,WB0020,547.75,156.22,15.82,10.88,17.8,0
49011WB0030,49,011,WB0030,524.98,154.27,6.93,18.78,29.65,0
49011WB004I,49,011,WB004I,194.05,81.21,7.54,3.33,6.74,0
49011WB004U,49,011,WB004U,95.58,44.78,3.93,3.58,5.61,0
49011WP0010,49,011,WP0010,461,131,6,22,25,0
49011WP0020,49,011,WP0020,333.16,75.76,12.91,14.63,15.5,0
49011WP0030,49,011,WP0030,321.47,81.24,8.8,11.75,20.54,0
49011WP0040,49,011,WP0040,458,110,18,16,17,0
49011WP0050,49,011,WP0050,485.08,111.33,8.95,14.91,26.84,0
49011WP0060,49,011,WP0060,279,110,13,16,22,0
49011WP007I,49,011,WP007I,33.2,5.03,1.01,1.21,0.8,0
49011WP007U,49,011,WP007U,131.8,19.97,3.99,4.79,3.2,0
49011WP0080,49,011,WP0080,328.45,66.43,9.26,13.34,14.62,0
49011WX0010,49,011,WX0010,79.3,42.94,3.98,4.75,6.74,0
49011WX001U,49,011,WX001U,32.46,17.65,1.62,1.95,2.76,0
49011WX0020,49,011,WX0020,531.74,177.35,6.86,19.07,3.86,0
49011WX0030,49,011,WX0030,465.78,221.31,16.67,18.52,13.89,0
49011WX0040,49,011,WX0040,164.86,115.81,9.29,5.65,10.17,0
49011WX0050,49,011,WX0050,374.26,184.91,17.54,20.94,6.36,0
49011WX006I,49,011,WX006I,296.52,135.01,6.53,9.03,7.32,0
49011WX006U,49,011,WX006U,0.09,0.07,0,0,0,0
49011WX0070,49,011,WX0070,371.02,148.65,11.49,20.09,7.66,0
49013AL0012,49,013,AL0012,53,6,1,0,1,0
49013AL011N,49,013,AL011N,132.77,7.59,0.64,1.96,9.48,0.02
49013AL011S,49,013,AL011S,65.74,3.81,0.32,0.92,4.57,0
49013AR0011,49,013,AR0011,66.7,10.95,0,0,20.91,0
49013BB0011,49,013,BB0011,171.34,15.79,1.97,7.87,23.66,0.98
49013BB0021,49,013,BB0021,81.15,5.27,1.1,2.39,4.57,0.04
49013CE0011,49,013,CE0011,177.07,22.37,2.93,6.83,14.61,1.93
49013DU0011,49,013,DU0011,178.89,29.17,1.21,0.2,32.78,0.04
49013DU0012,49,013,DU0012,151.8,16.44,3.87,0.97,50.26,0
49013DU0021,49,013,DU0021,145.85,21.1,4.96,2.99,30.71,1.97
49013DU022N,49,013,DU022N,11.11,1.1,0.29,0,2.1,0.05
49013DU022S,49,013,DU022S,212.7,20.61,5.62,0,40.29,0.94
49013FR0011,49,013,FR0011,112.33,45.65,4.97,3.97,19.89,0
49013FR0021,49,013,FR0021,58.76,9.61,0,1.92,2.9,0
49013MH0011,49,013,MH0011,310.15,41.66,3.18,4.41,19.09,0
49013MY0011,49,013,MY0011,134.61,21.03,0.08,5.9,24.01,0
49013MY0012,49,013,MY0012,87,24,1,4,16,0
49013NE0011,49,013,NE0011,172.55,11.83,0.99,5.92,23.66,0
49013NE0021,49,013,NE0021,160.23,26.53,1.98,8.86,11.15,0.03
49013R00092,49,013,R00092,215.1,17.74,1.43,1.43,10.74,0
49013RO0012,49,013,RO0012,100.67,21.82,6.59,5.72,4.76,0
49013RO0021,49,013,RO0021,38.05,6.63,1.75,2.71,2.58,0
49013RO0022,49,013,RO0022,184.71,17.35,2.91,2.92,13.76,0
49013RO0032,49,013,RO0032,103,22,5,3,15,1
49013RO0041,49,013,RO0041,306.87,18.65,4.1,6.09,24.2,0
49013RO0042,49,013,RO0042,112.96,15.49,3.64,4.55,3.64,0
49013RO0051,49,013,RO0051,105,10,0,2,0,0
49013RO0052,49,013,RO0052,129.2,6.96,4.61,6.91,4.64,0.77
49013RO0062,49,013,RO0062,28.62,2.38,0.12,0.12,1.38,0
49013RO0072,49,013,RO0072,111.1,13.02,0,2,6.01,0
49013RO0082,49,013,RO0082,50,18,1,0,3,0
49013RO0091,49,013,RO0091,0.74,0.07,0.01,0.01,0.06,0
49013RO071A,49,013,RO071A,153.3,20.16,4.84,3.28,12.78,2.13
49013RO071B,49,013,RO071B,15.39,0.86,0.55,0.81,0.57,0.1
49013RO081A,49,013,RO081A,134,13,0,7,13,0
49013RO081B,49,013,RO081B,38.28,2.89,1.44,1.44,2.89,0
49013TA0012,49,013,TA0012,44.98,6,0,0,5,0
49013TA011N,49,013,TA011N,106.36,10.07,1.26,1.89,9.44,0
49013TA011S,49,013,TA011S,55.9,5.47,0.63,1.03,4.86,0
49015000921,49,015,000921,276.34,53.45,21.62,7.23,7.26,0
4901500101T,49,015,00101T,24.54,3.6,1.58,0.45,1.13,0
4901500102N,49,015,00102N,7.75,1.14,0.5,0.14,0.36,0
4901500102S,49,015,00102S,76.71,11.26,4.93,1.41,3.52,0
4901500203C,49,015,00203C,49.68,5.18,2.59,0.97,1.13,0.16
4901500204S,49,015,00204S,267.85,29.25,14.36,5.3,6.18,0.88
4901500305C,49,015,00305C,141.93,32.75,12.74,3.64,4.25,0.61
4901500306N,49,015,00306N,81.54,18.82,7.32,2.09,2.44,0.35
4901500407T,49,015,00407T,37.65,5.65,2.35,0.94,2.35,0
4901500408N,49,015,00408N,8.04,1.19,0.49,0.19,0.45,0
4901500408S,49,015,00408S,35.29,5.29,2.21,0.88,2.21,0
4901500509C,49,015,00509C,91.03,11.82,4.14,1.38,1.18,0.2
4901500510E,49,015,00510E,0,0,0,0,0,0
4901500510W,49,015,00510W,348.58,45.34,15.88,5.29,4.54,0.75
4901500611C,49,015,00611C,134.53,23.36,8.38,2.41,2.97,0.01
4901500613N,49,015,00613N,88.5,14.79,5.29,1.55,1.83,0.04
4901500714C,49,015,00714C,192.09,32.31,5.16,5.46,4.29,0.63
4901500715S,49,015,00715S,98.39,16.46,2.19,2.93,2.19,0.37
4901500817C,49,015,00817C,130.09,21.68,7.88,3.55,4.73,0
4901500818N,49,015,00818N,78.84,13.14,4.78,2.15,2.87,0
4901500818S,49,015,00818S,103.05,17.18,6.25,2.81,3.75,0
4901500920C,49,015,00920C,29.41,5.67,2.31,0.77,0.77,0
4901501022T,49,015,01022T,166.94,24.17,6.18,5.62,3.37,0
4901501023N,49,015,01023N,34.37,4.98,1.27,1.16,0.69,0
4901501023S,49,015,01023S,83.3,12.06,3.09,2.8,1.68,0
4901501124T,49,015,01124T,81.64,16.51,6.42,3.21,3.21,0
4901501125N,49,015,01125N,77.37,14.95,5.58,2.97,2.81,0
4901501125S,49,015,01125S,31.42,6.35,2.46,1.23,1.23,0
4901501226C,49,015,01226C,73.94,17.95,3.16,1.22,4.29,0.31
49015012270,49,015,012270,163.32,39.63,6.83,2.73,9.57,0.68
4901501228C,49,015,01228C,0,0,0,0,0,0
49015013290,49,015,013290,3.34,0.78,0.13,0.07,0.21,0.01
49017AN001I,49,017,AN001I,8.26,0.75,0,0.15,0.75,0
49017AN001U,49,017,AN001U,51.01,4.67,0.03,0.99,4.45,0
49017BO002I,49,017,BO002I,15.77,30.25,0,0.86,3.03,0
49017BO02UE,49,017,BO02UE,35.91,68.87,0,1.97,6.89,0
49017BO02UW,49,017,BO02UW,21.31,40.87,0,1.17,4.09,0
49017BR0011,49,017,BR0011,18.82,2.09,0,0,0,0
49017CA03I0,49,017,CA03I0,16.54,0.52,0.26,0.26,0.52,0
49017CA03UE,49,017,CA03UE,1.35,0.04,0.02,0.02,0.04,0
49017CA03UW,49,017,CA03UW,47.83,2.91,0.56,0.72,1.11,0
49017ES04I0,49,017,ES04I0,107.38,42.95,3.33,1.48,2.96,0
49017ES04UN,49,017,ES04UN,77.94,31.18,2.42,1.07,2.15,0
49017ES04US,49,017,ES04US,105.37,41.98,3.25,1.46,2.91,0
49017HA005I,49,017,HA005I,8.64,1.18,0.08,0.47,0.63,0
49017HA05UE,49,017,HA05UE,46.91,6.16,0.38,2.17,2.8,0
49017HA05UW,49,017,HA05UW,64.09,8.74,0.58,3.5,4.66,0
49017HE006I,49,017,HE006I,26.86,4,0,0.57,0.86,0
49017HE06UN,49,017,HE06UN,26.86,4,0,0.57,0.86,0
49017HE06US,49,017,HE06US,39.6,5.9,0,0.84,1.26,0
49017PA0007,49,017,PA0007,369.73,36.58,2.97,11.86,17.79,0
49017PA0008,49,017,PA0008,315,28,4,2,11,0
49017TI0009,49,017,TI0009,9.92,4.43,0.02,1,0.01,0
49017TR010I,49,017,TR010I,40.6,4.55,0.19,0.57,0.38,0
49017TR10UN,49,017,TR10UN,93.02,10.43,0.42,1.27,0.85,0
49017TR10US,49,017,TR10US,61.38,6.88,0.26,0.78,0.52,0
49019GD1047,49,019,GD1047,153.97,154.61,4.71,8.66,4.77,0
49019GD1057,49,019,GD1057,34.21,34.03,1.05,1.92,1.05,0
49019GD1157,49,019,GD1157,161.36,118.29,5.5,6.77,6.75,0
49019GD1470,49,019,GD1470,98.58,197.16,2.96,6.9,6.9,0
49019GD1570,49,019,GD1570,0,0,0,0,0,0
49019GD2470,49,019,GD2470,0,7.97,0,0,0,0
49019GD2569,49,019,GD2569,200.37,206.36,2.02,14.64,7.07,0
49019GD3470,49,019,GD3470,74.48,63.5,1.57,3.14,0,0
49019GD3570,49,019,GD3570,29.77,26.69,0.72,1.38,0.28,0
49019GD4470,49,019,GD4470,56.57,71.87,1.39,4.4,5.1,0
49019GD4570,49,019,GD4570,184.76,234.73,4.54,14.39,16.66,0
49019GD5470,49,019,GD5470,222,268.58,4,8,7,0
49019GD5569,49,019,GD5569,1.46,1.48,0.01,0.11,0.05,0
49019GD6569,49,019,GD6569,21.97,20.13,0.15,1.39,0.44,0
49019GD7569,49,019,GD7569,12.14,4.34,0.91,0.05,0,0
49019GD8469,49,019,GD8469,16.85,32.08,0.41,1.22,1.02,0
49019GD856N,49,019,GD856N,59.46,81.18,0.93,4.32,2.68,0
49019GD856S,49,019,GD856S,198.33,236.77,2.55,14.46,7.98,0
49019GD9470,49,019,GD9470,407.96,378.03,25.5,18.25,28.26,0
49021BERYLN,49,021,BERYLN,81.5,18.54,4.21,9.22,5.94,0
49021BERYLS,49,021,BERYLS,16.18,3.67,0.83,1.84,1.17,0
49021BHEAD0,49,021,BHEAD0,10.5,3.42,0.24,0.22,0.93,0.04
49021BHEADE,49,021,BHEADE,36.11,10.16,0.54,0.84,1.61,0
49021BHEADI,49,021,BHEADI,8.92,3.82,0.18,0.18,0.55,0
49021BHEADS,49,021,BHEADS,16.34,7,0.33,0.33,1,0
49021CC0001,49,021,CC0001,283.99,92.72,2.92,10.22,13.87,1.46
49021CC0002,49,021,CC0002,346.67,102.9,3,26.97,17.98,1
49021CC0003,49,021,CC0003,270.44,117.14,7.01,17.04,24.03,1
49021CC0004,49,021,CC0004,176,80,3,17,13,2
49021CC0006,49,021,CC0006,337,143,11,17,25,1
49021CC0007,49,021,CC0007,166,60,2,12,5,2
49021CC0008,49,021,CC0008,123,38,1,3,6,0
49021CC0009,49,021,CC0009,146,51,0,12,10,1
49021CC0010,49,021,CC0010,137.4,46.46,2.25,7.49,6.24,0
49021CC0011,49,021,CC0011,61.6,25.54,0.75,4.51,3.76,0
49021CC0012,49,021,CC0012,112,48,1,9,1,1
49021CC0013,49,021,CC0013,165,74,1,11,9,2
49021CC0014,49,021,CC0014,253,42,3,8,7,0
49021CC0015,49,021,CC0015,315.98,89.69,5.33,11.5,17.84,0.33
49021CC0017,49,021,CC0017,186.76,62.92,4.99,16.98,9.99,1
49021CC0018,49,021,CC0018,438.33,84.14,4.01,12.02,33.66,4.01
49021CC0019,49,021,CC0019,583.24,135.08,5.01,16.02,30.01,3
49021CC0021,49,021,CC0021,199.99,53.7,2.44,13.25,15.78,2
49021CC0022,49,021,CC0022,269.08,60.51,2.91,8.66,9.4,1.15
49021CC0023,49,021,CC0023,160.39,39.3,2.61,7.69,9.81,1.91
49021CC0024,49,021,CC0024,266.54,39.94,1.54,6.91,13.06,1.54
49021CC005I,49,021,CC005I,245.41,83.69,5.11,20.71,17.24,2
49021CC005U,49,021,CC005U,116.26,41.83,2.6,10.48,8.42,1
49021CC020I,49,021,CC020I,40.34,8.65,1.19,2.33,4.51,0.52
49021CC020U,49,021,CC020U,812.09,177.15,22.66,45.93,85.66,10.33
49021CC025I,49,021,CC025I,170.87,35.98,2.56,7.27,15.66,1.19
49021CC025U,49,021,CC025U,571.9,138.59,14.37,39.42,67.08,1.85
49021CC16I0,49,021,CC16I0,213.88,55.44,4.32,12.19,17.3,0
49021CC16UN,49,021,CC16UN,296.65,76.89,6,16.9,23.99,0
49021CC16US,49,021,CC16US,0,0,0,0,0,0
49021CHIGH0,49,021,CHIGH0,36.48,9.68,0,0.74,2.23,0
49021ENO002,49,021,ENO002,350.49,72.01,7.81,29.5,43.38,3.47
49021ENO003,49,021,ENO003,589.76,117.6,22.05,32.48,60.4,7
49021ENO01I,49,021,ENO01I,71.75,16.85,1.07,6.56,7.33,0.47
49021ENO01U,49,021,ENO01U,66.92,19.38,0.18,6.66,4.13,0
49021ENO04C,49,021,ENO04C,46.39,6.64,0.97,2.66,4.69,0.18
49021ENO04E,49,021,ENO04E,327.72,46.89,6.87,18.7,33.1,1.26
49021ENO04W,49,021,ENO04W,127.35,18.26,2.67,7.3,12.89,0.49
49021KANARE,49,021,KANARE,112.97,31.03,0.89,4.51,7.43,1.57
49021KANARI,49,021,KANARI,50.91,13.11,0.25,1.51,3.28,0.76
49021KANARU,49,021,KANARU,71.92,17.76,0.79,2.63,5.46,1.03
49021MIDV00,49,021,MIDV00,262.22,70.83,3.15,25.32,36.34,0.06
49021MODE0N,49,021,MODE0N,6.33,1.95,0.49,0.49,0.97,0
49021MODE0S,49,021,MODE0S,6.15,1.89,0.47,0.47,0.95,0
49021NEWCSN,49,021,NEWCSN,71.27,6.86,1.9,3.35,3.69,1.17
49021NEWCSS,49,021,NEWCSS,44.91,3.8,1.24,2.04,2.22,0.79
49021PARAGI,49,021,PARAGI,176.61,27.24,5.64,3.76,11.27,0
49021PARAUE,49,021,PARAUE,3.64,0.56,0.12,0.08,0.23,0
49021PARAUW,49,021,PARAUW,7.75,1.2,0.25,0.16,0.49,0
49021PARN0I,49,021,PARN0I,321.81,48.47,1.94,9.05,21.32,0.65
49021PARN0U,49,021,PARN0U,157.61,23.74,0.95,4.43,10.44,0.32
49021PARS0I,49,021,PARS0I,285.08,64.66,7.28,5.98,32.28,2.19
49021PARSUE,49,021,PARSUE,11.71,2.68,0.31,0.24,1.34,0.09
49021PARSUW,49,021,PARSUW,85.31,19.5,2.22,1.78,9.75,0.67
49021PARV0E,49,021,PARV0E,47.89,5.93,0.42,1.27,1.27,0
49021PARV0W,49,021,PARV0W,79.76,12.68,0.75,3.24,4.61,0.06
49021SUM000,49,021,SUM000,230.64,34.19,3.46,6.03,12.27,1.44
49023CA0011,49,023,CA0011,22,5,0,0,10,0
49023EUREKI,49,023,EUREKI,166.59,87.84,6.95,10.73,22.46,0
49023EUREKU,49,023,EUREKU,26.09,6.11,1.03,0.27,3.5,0
49023LEV06E,49,023,LEV06E,21.35,0.98,0.94,0.47,3.75,0
49023LEV06I,49,023,LEV06I,277.7,38.96,4.99,5.99,7.99,0
49023LEV06W,49,023,LEV06W,103.1,10.33,2.09,3.16,7.08,0
49023MONA5E,49,023,MONA5E,108.93,11.6,1.29,2.26,5.64,0
49023MONA5I,49,023,MONA5I,328.63,35,3.89,6.81,17.02,0
49023MONA5W,49,023,MONA5W,241.14,25.71,2.94,5.41,14.73,0
49023NEP1IA,49,023,NEP1IA,289.27,51.13,3.18,3.18,6.32,0
49023NEP1UA,49,023,NEP1UA,98.74,11.57,0.69,0.68,3.18,0.01
49023NEP2IA,49,023,NEP2IA,175.21,16.65,1.56,4.61,7.26,1.41
49023NEP2UA,49,023,NEP2UA,43.02,3.44,0.38,0.23,0.54,0.88
49023NEP2UB,49,023,NEP2UB,156.21,16.85,1.87,3.92,4.93,0.7
49023NEP3IA,49,023,NEP3IA,136.8,18.84,4.16,2.51,5.74,0
49023NEP3UE,49,023,NEP3UE,229.34,23.91,6.9,3.16,9.94,0
49023NEP3UW,49,023,NEP3UW,0.51,0.08,0.02,0.01,0.06,0
49023NEP4IA,49,023,NEP4IA,133.15,15.91,0.29,1.47,3.83,0
49023NEP4UA,49,023,NEP4UA,290,34.54,0.82,3.21,8.43,0
49023NEP5IA,49,023,NEP5IA,341.36,62.46,5.02,9.98,11.01,0
49023NEP5UA,49,023,NEP5UA,37.62,4.66,0.12,0.46,1.09,0
49023RR13II,49,023,RR13II,76.94,8.64,2.36,9.42,45.54,0
49023RR13UE,49,023,RR13UE,0.61,0.07,0.02,0.07,0.36,0
49023RR13UW,49,023,RR13UW,0,0,0,0,0,0
49023SANJUA,49,023,SANJUA,16.3,1.83,0.5,2,9.64,0
49025ALT00I,49,025,ALT00I,9.62,1.05,0.35,0,0,0
49025ALT00U,49,025,ALT00U,44.62,4.87,1.62,0,0,0
49025BIGW00,49,025,BIGW00,83.08,43.61,4.95,5.99,11.04,0
49025BULL00,49,025,BULL00,5.5,3.67,0.92,2.75,0,0
49025CM0000,49,025,CM0000,116,26,0,4,5,0
49025CW000B,49,025,CW000B,27.91,5.98,0,1.99,4.98,0
49025CW000C,49,025,CW000C,7.17,6.52,0.08,0.1,5.98,0
49025GLEN0I,49,025,GLEN0I,86.87,8.99,0.33,4,8,0.08
49025GLENUE,49,025,GLENUE,64.97,6.61,0.19,3.02,6.03,0.04
49025GLENUW,49,025,GLENUW,19.95,1.95,0,0.98,1.95,0
49025KAN01I,49,025,KAN01I,66.6,19.18,1.1,1.1,2.19,0
49025KAN01U,49,025,KAN01U,176.4,50.82,2.9,2.9,5.81,0
49025KAN02I,49,025,KAN02I,13.4,7.45,0.12,0.67,0.43,0.08
49025KAN02U,49,025,KAN02U,331.01,175.7,3.03,16.01,10.69,1.85
49025KAN03I,49,025,KAN03I,89.88,24.75,0.74,3.16,2.05,0.19
49025KAN04I,49,025,KAN04I,405,220,15,21,22,2
