GEOID,area_land,area_water,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150010203003012,15893,0,3.3,1.1,0.2,0.2,0.1,3.8,0.7,0,0.1,0.1
150010203003013,7640,0,22.6,7.5,1.2,1.3,0.4,25.9,4.9,0.2,0.6,0.5
150010203003014,11554,0,0,0,0,0,0,0,0,0,0,0
150010203003015,17809,0,0,0,0,0,0,0,0,0,0,0
150010203003016,1134,0,6.1,1.8,0.4,0.3,0.1,6.7,1.2,0.1,0.2,0.3
150010203003017,39242,0,49.1,14.5,3.3,2.1,0.9,54.2,9.7,0.4,1.3,2
150010203003018,5970,0,0,0,0,0,0,0,0,0,0,0
150010203003019,12067,0,0,0,0,0,0,0,0,0,0,0
150010203003020,19024,0,0,0,0,0,0,0,0,0,0,0
150010203003021,9002,0,0,0,0,0,0,0,0,0,0,0
150010203003022,9766,0,0,0,0,0,0,0,0,0,0,0
150010203003023,9858,0,15.6,4.6,1.1,0.7,0.3,17.2,3.1,0.1,0.4,0.7
150010203003024,21675,0,5.3,1.6,0.4,0.2,0.1,5.9,1.1,0,0.1,0.2
150010203003025,15273,0,33.1,9.8,2.2,1.4,0.6,36.6,6.6,0.3,0.8,1.4
150010203003026,21656,0,0,0,0,0,0,0,0,0,0,0
150010203003027,57842,0,0,0,0,0,0,0,0,0,0,0
150010203003028,24014,0,1.5,0.4,0.1,0.1,0,1.7,0.3,0,0,0.1
150010203003029,26274,0,0.8,0.2,0.1,0,0,0.8,0.2,0,0,0
150010203003030,18573,0,0,0,0,0,0,0,0,0,0,0
150010203003031,3362,0,0,0,0,0,0,0,0,0,0,0
150010203003032,4532,0,14.5,4.3,1,0.6,0.3,16,2.9,0.1,0.4,0.6
150010203003033,9521,0,13.3,4.4,0.7,0.8,0.2,15.2,2.9,0.1,0.4,0.3
150010203003034,22053,0,3.4,1,0.2,0.1,0.1,3.8,0.7,0,0.1,0.1
150010203003035,19393,0,0,0,0,0,0,0,0,0,0,0
150010203003036,33370,0,26.6,8.8,1.4,1.5,0.4,30.5,5.8,0.2,0.7,0.6
150010203003037,34474,0,38.5,12.7,2.1,2.2,0.6,44.2,8.4,0.3,1,0.9
150010203003038,23731,0,17.9,5.9,1,1,0.3,20.6,3.9,0.2,0.5,0.4
150010203003039,10308,0,22.6,7.5,1.2,1.3,0.4,25.9,4.9,0.2,0.6,0.5
150010203003040,4089,0,0.8,0.2,0.1,0,0,0.8,0.2,0,0,0
150010204001000,106375,0,2.3,0.7,0.2,0.1,0,2.5,0.5,0,0.1,0.1
150010204001001,82855,0,0,0,0,0,0,0,0,0,0,0
150010204001002,47442,0,0,0,0,0,0,0,0,0,0,0
150010204001003,13451,0,535.8,158.1,36,23,10,591.6,106.1,4.7,13.7,22.4
150010204001004,13130,0,12.6,3.7,0.8,0.5,0.2,13.9,2.5,0.1,0.3,0.5
150010204001005,11183,0,0,0,0,0,0,0,0,0,0,0
150010204001006,10792,0,0,0,0,0,0,0,0,0,0,0
150010204001007,11015,0,6.1,1.8,0.4,0.3,0.1,6.7,1.2,0.1,0.2,0.3
150010204001008,57209,0,12.6,3.7,0.8,0.5,0.2,13.9,2.5,0.1,0.3,0.5
150010204001009,24350,0,0,0,0,0,0,0,0,0,0,0
150010204001010,34238,0,7.6,2.2,0.5,0.3,0.1,8.4,1.5,0.1,0.2,0.3
150010204001011,39228,0,8.8,2.6,0.6,0.4,0.2,9.7,1.7,0.1,0.2,0.4
150010204002000,18356,0,0,0,0,0,0,0,0,0,0,0
150010204002001,206316,0,0,0,0,0,0,0,0,0,0,0
150010204002002,24746,0,0,0,0,0,0,0,0,0,0,0
150010204002003,145847,0,20.6,6.1,1.4,0.9,0.4,22.7,4.1,0.2,0.5,0.9
150010204002004,298343,0,0,0,0,0,0,0,0,0,0,0
150010204002005,66211,0,0,0,0,0,0,0,0,0,0,0
150010204003000,10410,0,0,0,0,0,0,0,0,0,0,0
150010204003001,15874,0,0,0,0,0,0,0,0,0,0,0
150010204003002,27061,0,13.7,4,0.9,0.6,0.3,15.1,2.7,0.1,0.4,0.6
150010204003003,13793,0,10.7,3.1,0.7,0.5,0.2,11.8,2.1,0.1,0.3,0.4
150010204003004,73944,0,0,0,0,0,0,0,0,0,0,0
150010204003005,43543,0,0,0,0,0,0,0,0,0,0,0
150010204003006,93396,0,8.8,2.6,0.6,0.4,0.2,9.7,1.7,0.1,0.2,0.4
150010204003007,0,1989823,0,0,0,0,0,0,0,0,0,0
150010204003008,0,155070,0,0,0,0,0,0,0,0,0,0
150010204003009,48573,0,55.6,16.4,3.7,2.4,1,61.4,11,0.5,1.4,2.3
150010204003010,1538,0,0,0,0,0,0,0,0,0,0,0
150010204003011,176226,0,0.8,0.2,0.1,0,0,0.8,0.2,0,0,0
150010204003012,113655,0,0,0,0,0,0,0,0,0,0,0
150010204003013,598,587,0,0,0,0,0,0,0,0,0,0
150010204003014,0,36930,22.9,6.7,1.5,1,0.4,25.2,4.5,0.2,0.6,1
150010204003015,0,34774,22.9,6.7,1.5,1,0.4,25.2,4.5,0.2,0.6,1
150010204003016,132397,0,17.1,5.1,1.2,0.7,0.3,18.9,3.4,0.1,0.4,0.7
150010204003017,31443,0,2.7,0.8,0.2,0.1,0,2.9,0.5,0,0.1,0.1
150010204003018,46704,0,0,0,0,0,0,0,0,0,0,0
150010204003019,16811,0,8,2.4,0.5,0.3,0.1,8.8,1.6,0.1,0.2,0.3
150010204003020,50846,0,0,0,0,0,0,0,0,0,0,0
150010204003021,32649,0,0,0,0,0,0,0,0,0,0,0
150010204003022,173231,0,2.7,0.8,0.2,0.1,0,2.9,0.5,0,0.1,0.1
150010204003023,13106,0,2.7,0.8,0.2,0.1,0,2.9,0.5,0,0.1,0.1
150010204003024,2897,0,3.4,1,0.2,0.1,0.1,3.8,0.7,0,0.1,0.1
150010204003025,6995,0,1.5,0.4,0.1,0.1,0,1.7,0.3,0,0,0.1
150010204003026,10523,0,0,0,0,0,0,0,0,0,0,0
150010204003027,7567,0,0,0,0,0,0,0,0,0,0,0
150010204003028,41347,0,0,0,0,0,0,0,0,0,0,0
150010204003029,2324,0,0,0,0,0,0,0,0,0,0,0
150010204003030,33652,0,0,0,0,0,0,0,0,0,0,0
150010204003031,52682,0,0,0,0,0,0,0,0,0,0,0
150010204003032,13664,0,0,0,0,0,0,0,0,0,0,0
150010204003033,29726,0,0.8,0.2,0.1,0,0,0.8,0.2,0,0,0
150010204003034,13376,0,0,0,0,0,0,0,0,0,0,0
150010204003035,14447,0,0,0,0,0,0,0,0,0,0,0
150010204003036,75524,0,14.5,4.3,1,0.6,0.3,16,2.9,0.1,0.4,0.6
150010204003037,70419,0,0,0,0,0,0,0,0,0,0,0
150010205001000,11034,0,0,0,0,0,0,0,0,0,0,0
150010205001001,242159,0,18.3,5.7,1.2,1.5,0.5,20.2,4.2,0.1,0.6,1.2
150010205001002,65146,0,4.2,1.3,0.3,0.3,0.1,4.6,1,0,0.1,0.3
150010205001003,23082,0,6.1,1.9,0.4,0.5,0.2,6.7,1.4,0,0.2,0.4
150010205001004,79821,0,17.5,5.5,1.1,1.4,0.5,19.4,4,0.1,0.6,1.2
150010205001005,20654,0,0,0,0,0,0,0,0,0,0,0
150010205001006,314462,0,284.6,84,19.1,12.2,5.3,314.2,56.4,2.5,7.3,11.9
150010205001007,34867,0,39.2,11.6,2.6,1.7,0.7,43.3,7.8,0.3,1,1.6
150010205001008,0,25058,0,0,0,0,0,0,0,0,0,0
150010205001009,35103,0,0,0,0,0,0,0,0,0,0,0
150010205001010,0,71287,0,0,0,0,0,0,0,0,0,0
150010205001011,64916,0,10.9,3.2,0.7,0.5,0.2,12,2.2,0.1,0.3,0.5
150010205001012,49790,0,9.1,2.7,0.6,0.4,0.2,10.1,1.8,0.1,0.2,0.4
150010205001013,39114,0,1.5,0.5,0.1,0.1,0,1.7,0.3,0,0.1,0.1
150010205001014,39151,0,0,0,0,0,0,0,0,0,0,0
150010205001015,38459,0,0,0,0,0,0,0,0,0,0,0
150010205001016,27596,0,0,0,0,0,0,0,0,0,0,0
150010205001017,38246,0,0,0,0,0,0,0,0,0,0,0
150010205001018,38676,0,0,0,0,0,0,0,0,0,0,0
150010205001019,39139,0,0,0,0,0,0,0,0,0,0,0
150010205001020,38528,0,1.9,0.6,0.1,0.2,0.1,2.1,0.4,0,0.1,0.1
150010205002000,46841,0,70,22,4.6,5.6,1.9,77.5,16,0.3,2.4,4.7
150010205002001,21391,0,5.7,1.8,0.4,0.5,0.2,6.3,1.3,0,0.2,0.4
150010205002002,21531,0,0,0,0,0,0,0,0,0,0,0
150010205002003,43183,0,1.5,0.5,0.1,0.1,0,1.7,0.3,0,0.1,0.1
150010205002004,3156,0,0,0,0,0,0,0,0,0,0,0
150010205002005,7385,0,0,0,0,0,0,0,0,0,0,0
150010205002006,11264,0,0,0,0,0,0,0,0,0,0,0
150010205002007,40984,0,9.1,2.9,0.6,0.7,0.3,10.1,2.1,0,0.3,0.6
150010205002008,40487,0,0,0,0,0,0,0,0,0,0,0
150010205002009,8874,0,0,0,0,0,0,0,0,0,0,0
150010205002010,9101,0,0,0,0,0,0,0,0,0,0,0
150010205002011,31897,0,0,0,0,0,0,0,0,0,0,0
150010205002012,52642,0,0,0,0,0,0,0,0,0,0,0
150010205002013,64123,0,0,0,0,0,0,0,0,0,0,0
150010205002014,40979,0,8.4,2.6,0.5,0.7,0.2,9.3,1.9,0,0.3,0.6
150010205002015,37794,0,0,0,0,0,0,0,0,0,0,0
150010205002016,83610,0,0,0,0,0,0,0,0,0,0,0
150010205002017,168771,0,0,0,0,0,0,0,0,0,0,0
150010205002018,35417,0,3,1,0.2,0.2,0.1,3.4,0.7,0,0.1,0.2
150010205002019,87660,0,13.3,4.2,0.9,1.1,0.4,14.7,3.1,0.1,0.5,0.9
150010205002020,125652,0,0,0,0,0,0,0,0,0,0,0
150010205002021,10151,0,0,0,0,0,0,0,0,0,0,0
150010205003000,748274,0,87.6,27.5,5.7,7,2.4,96.9,20.1,0.4,3,5.9
150010205003001,8305,0,0,0,0,0,0,0,0,0,0,0
150010205003002,156387,0,0.8,0.2,0,0.1,0,0.8,0.2,0,0,0.1
150010205003003,328203,0,8.4,2.6,0.5,0.7,0.2,9.3,1.9,0,0.3,0.6
150010205003004,55888,0,0,0,0,0,0,0,0,0,0,0
150010205003005,64160,0,1.5,0.4,0.1,0.1,0,1.7,0.3,0,0,0.1
150010205003006,254435,0,1,0.3,0.1,0,0,1.1,0.2,0,0,0
150010205003007,163127,0,5.8,1.7,0.4,0.3,0.1,6.4,1.2,0.1,0.1,0.2
150010205003008,248141,0,39,11.5,2.6,1.7,0.7,43.1,7.7,0.3,1,1.6
150010205003009,268523,0,1.7,0.5,0.1,0.1,0,1.9,0.3,0,0,0.1
150010205004000,42641,0,8,2.4,0.5,0.3,0.1,8.8,1.6,0.1,0.2,0.3
150010205004001,10700,0,0.8,0.2,0.1,0,0,0.8,0.2,0,0,0
150010205004002,10753,0,113.5,33.5,7.6,4.9,2.1,125.3,22.5,1,2.9,4.7
150010205004003,2885,0,0,0,0,0,0,0,0,0,0,0
150010205004004,7576,0,0,0,0,0,0,0,0,0,0,0
150010205004005,12458,0,0,0,0,0,0,0,0,0,0,0
150010205004006,8002,0,1.5,0.4,0.1,0.1,0,1.7,0.3,0,0,0.1
150010205004007,49616,0,0,0,0,0,0,0,0,0,0,0
150010205004008,27686,0,2.7,0.8,0.2,0.1,0,2.9,0.5,0,0.1,0.1
150010205004009,29929,0,0,0,0,0,0,0,0,0,0,0
150010205004010,43873,0,0,0,0,0,0,0,0,0,0,0
150010205004011,343414,0,0,0,0,0,0,0,0,0,0,0
150010205004012,1552,0,0,0,0,0,0,0,0,0,0,0
150010205004013,78952,0,12.9,3.8,0.9,0.6,0.2,14.3,2.6,0.1,0.3,0.5
150010205004014,18791,0,0,0,0,0,0,0,0,0,0,0
150010205004015,233359,0,6.5,1.9,0.4,0.3,0.1,7.1,1.3,0.1,0.2,0.3
150010205004016,48842,0,0,0,0,0,0,0,0,0,0,0
150010205004017,74179,0,0.4,0.1,0,0,0,0.4,0.1,0,0,0
150010205004018,9286,0,0,0,0,0,0,0,0,0,0,0
150010205004019,25134,0,0.4,0.1,0,0,0,0.4,0.1,0,0,0
150010205004020,9490,0,0,0,0,0,0,0,0,0,0,0
150010205004021,34303,0,1.5,0.5,0.1,0.1,0,1.7,0.3,0,0.1,0.1
150010205004022,38272,0,0,0,0,0,0,0,0,0,0,0
150010205004023,38501,0,0,0,0,0,0,0,0,0,0,0
150010205004024,39051,0,0,0,0,0,0,0,0,0,0,0
150010205004025,39020,0,5.7,1.8,0.4,0.5,0.2,6.3,1.3,0,0.2,0.4
150010205004026,4591,0,36.2,11.4,2.4,2.9,1,40,8.3,0.2,1.2,2.4
150010205004027,4762,0,0,0,0,0,0,0,0,0,0,0
150010205004028,38993,0,0,0,0,0,0,0,0,0,0,0
150010205004029,38453,0,0,0,0,0,0,0,0,0,0,0
150010205004030,38772,0,0,0,0,0,0,0,0,0,0,0
150010205004031,39156,0,1.9,0.6,0.1,0.2,0.1,2.1,0.4,0,0.1,0.1
150010205004032,35002,0,0,0,0,0,0,0,0,0,0,0
150010205004033,34895,0,0,0,0,0,0,0,0,0,0,0
150010205004034,49613,0,0,0,0,0,0,0,0,0,0,0
150010205004035,948,0,0,0,0,0,0,0,0,0,0,0
150010205004036,1227,0,0,0,0,0,0,0,0,0,0,0
150010206001000,0,12732,0,0,0,0,0,0,0,0,0,0
150010206001001,0,7235978,0,0,0,0,0,0,0,0,0,0
150010206001002,7598,2148400,0,0,0,0,0,0,0,0,0,0
150010206001003,580832,0,0,0,0,0,0,0,0,0,0,0
150010206001004,642915,0,66.2,17.9,4.1,2.4,1.5,75,10.6,0.1,1.4,3.7
150010206001005,216488,0,26.9,7.3,1.7,1,0.6,30.5,4.3,0,0.6,1.5
150010206001006,0,36497,0,0,0,0,0,0,0,0,0,0
150010206001007,0,94122,0,0,0,0,0,0,0,0,0,0
150010206001008,0,1700043,0,0,0,0,0,0,0,0,0,0
150010206001009,861327,0,0,0,0,0,0,0,0,0,0,0
150010206001010,3617357,0,0,0,0,0,0,0,0,0,0,0
150010206001011,24869,0,9.8,2.7,0.6,0.4,0.2,11.1,1.6,0,0.2,0.6
150010206001012,6124,0,20.6,5.6,1.3,0.8,0.5,23.3,3.3,0,0.4,1.2
150010206001013,8414,0,1.9,0.5,0.1,0.1,0,2.1,0.3,0,0,0.1
150010206001014,27785,0,0,0,0,0,0,0,0,0,0,0
150010206001015,31860,0,0,0,0,0,0,0,0,0,0,0
150010206001016,251064,0,0,0,0,0,0,0,0,0,0,0
150010206001017,21959,0,16.8,4.6,1,0.6,0.4,19.1,2.7,0,0.4,1
150010206001018,690656,0,39.9,14.1,1.5,2.2,0.8,47.4,8.3,0.1,0.7,1.1
150010206001019,51387,0,0.7,0.2,0,0,0,0.8,0.1,0,0,0
150010206001020,29111,0,26.9,7.3,1.7,1,0.6,30.5,4.3,0,0.6,1.5
150010206001021,83324,0,31.6,8.5,1.9,1.2,0.7,35.8,5,0.1,0.7,1.8
150010206001022,5356,0,0,0,0,0,0,0,0,0,0,0
150010206001023,5382,0,12.2,3.3,0.7,0.4,0.3,13.8,1.9,0,0.3,0.7
150010206001024,15202,0,0,0,0,0,0,0,0,0,0,0
150010206001025,26322,0,3.7,1,0.2,0.1,0.1,4.2,0.6,0,0.1,0.2
150010206001026,11018,0,23.4,6.3,1.4,0.9,0.5,26.5,3.7,0,0.5,1.3
150010206001027,57020,0,0,0,0,0,0,0,0,0,0,0
150010206001028,82493,0,109.7,34.5,7.2,8.8,3.1,121.4,25.1,0.5,3.8,7.4
150010206001029,200588,0,0,0,0,0,0,0,0,0,0,0
150010206001030,24097,0,0,0,0,0,0,0,0,0,0,0
150010206001031,304813,0,0,0,0,0,0,0,0,0,0,0
150010206001032,65094,7492,1.9,0.6,0.1,0.2,0.1,2.1,0.4,0,0.1,0.1
150010206001033,0,469616,0,0,0,0,0,0,0,0,0,0
150010206001034,0,885621,0,0,0,0,0,0,0,0,0,0
150010206001035,68890,0,0,0,0,0,0,0,0,0,0,0
150010206001036,20427,0,0,0,0,0,0,0,0,0,0,0
150010206001037,4343,310,5.3,1.6,0.4,0.2,0.1,5.9,1.1,0,0.1,0.2
150010206002000,921435,0,54.3,17.8,2,3.3,1,64,10.8,0.1,0.9,1.1
150010206002001,109584,0,48.7,15.3,3.2,3.9,1.4,53.9,11.2,0.2,1.7,3.3
150010206002002,420624,0,0,0,0,0,0,0,0,0,0,0
150010206002003,12446,0,19.2,5.2,1.2,0.7,0.4,21.7,3.1,0,0.4,1.1
150010206002004,277607,0,0,0,0,0,0,0,0,0,0,0
150010206002005,8784,0,22,6,1.4,0.8,0.5,24.9,3.5,0,0.5,1.2
150010206002006,567042,0,18.2,4.9,1.1,0.7,0.4,20.7,2.9,0,0.4,1
150010206002007,35469,0,1.2,0.3,0.1,0,0,1.3,0.2,0,0,0.1
150010206002008,8472,0,3,0.8,0.2,0.1,0.1,3.4,0.5,0,0.1,0.2
150010206002009,5156,0,0,0,0,0,0,0,0,0,0,0
150010206002010,6320037,0,26.4,7.2,1.6,1,0.6,29.9,4.2,0,0.6,1.5
150010206002011,986,0,0,0,0,0,0,0,0,0,0,0
150010206002012,27394,0,0,0,0,0,0,0,0,0,0,0
150010206002013,120261,0,33.2,9,2,1.2,0.8,37.6,5.3,0.1,0.7,1.9
150010206002014,47941,0,12.6,3.4,0.8,0.5,0.3,14.3,2,0,0.3,0.7
150010206002015,72064,0,8.8,2.8,0.6,0.7,0.2,9.7,2,0,0.3,0.6
150010206002016,323778,0,0,0,0,0,0,0,0,0,0,0
150010206002017,14329,0,0,0,0,0,0,0,0,0,0,0
150010206002018,9859333,0,79.3,28.1,3,4.4,1.6,94.1,16.4,0.2,1.5,2.1
150010206002019,188368,0,2.5,0.9,0.1,0.1,0.1,3,0.5,0,0,0.1
150010206002020,1453708,0,0,0,0,0,0,0,0,0,0,0
150010206002021,76199,0,1,0.4,0,0.1,0,1.2,0.2,0,0,0
150010206002022,25213,0,11.6,4.1,0.4,0.6,0.2,13.8,2.4,0,0.2,0.3
150010206002023,0,11204,0,0,0,0,0,0,0,0,0,0
150010206002024,617431,0,0,0,0,0,0,0,0,0,0,0
150010206002025,91743,0,0,0,0,0,0,0,0,0,0,0
150010206002026,79963,0,0,0,0,0,0,0,0,0,0,0
150010206002027,50896,0,23,7.5,0.8,1.4,0.4,27.1,4.6,0,0.4,0.4
150010206002028,1044995,0,11.1,3.7,0.4,0.7,0.2,13.1,2.2,0,0.2,0.2
150010206002029,852078,0,0,0,0,0,0,0,0,0,0,0
150010206002030,161324,0,116,31.4,7.1,4.2,2.7,131.4,18.5,0.2,2.5,6.5
150010206002031,1736,0,1.2,0.3,0.1,0,0,1.3,0.2,0,0,0.1
150010206002032,252673,0,0,0,0,0,0,0,0,0,0,0
150010206002033,187473,0,1.4,0.4,0.1,0.1,0,1.6,0.2,0,0,0.1
150010206002034,131950,0,104.5,37,4,5.8,2.1,124.1,21.6,0.2,1.9,2.8
150010206002035,496517,0,129.8,42.5,4.7,8,2.5,152.9,25.9,0.2,2.1,2.5
150010206002036,956458,0,0,0,0,0,0,0,0,0,0,0
150010206002037,0,12231,0,0,0,0,0,0,0,0,0,0
150010206002038,0,6866,8.3,2.7,0.3,0.5,0.2,9.8,1.7,0,0.1,0.2
150010206002039,1369243,0,7.1,2.5,0.3,0.4,0.1,8.4,1.5,0,0.1,0.2
150010206002040,1336192,0,208,73.7,7.9,11.6,4.2,247,43.1,0.5,3.8,5.6
150010206002041,33064,0,0,0,0,0,0,0,0,0,0,0
150010206002042,53775,0,15.2,4.8,1,1.2,0.4,16.8,3.5,0.1,0.5,1
150010206002043,24606,0,4.6,1.4,0.3,0.4,0.1,5.1,1,0,0.2,0.3
150010206002044,23083,0,0,0,0,0,0,0,0,0,0,0
150010206002045,12051,0,78.8,24.8,5.2,6.3,2.2,87.2,18.1,0.4,2.7,5.3
150010206002046,5184,0,0,0,0,0,0,0,0,0,0,0
150010206002047,806301,0,13.6,4.8,0.5,0.8,0.3,16.2,2.8,0,0.3,0.4
150010206002048,812999,0,0,0,0,0,0,0,0,0,0,0
150010206002049,9549,0,0,0,0,0,0,0,0,0,0,0
150010206002050,2373569,0,206.5,73.1,7.8,11.5,4.2,245.2,42.8,0.5,3.8,5.5
150010206002051,194739,0,0,0,0,0,0,0,0,0,0,0
150010206002052,261101,0,6.1,2.1,0.2,0.3,0.1,7.2,1.3,0,0.1,0.2
150010206002053,283340,0,0,0,0,0,0,0,0,0,0,0
150010206002054,23834,0,3.5,1.3,0.1,0.2,0.1,4.2,0.7,0,0.1,0.1
150010206002055,58461,0,20.2,7.2,0.8,1.1,0.4,24,4.2,0,0.4,0.5
150010206002056,33240,0,0.5,0.2,0,0,0,0.6,0.1,0,0,0
150010206002057,152939,0,67.6,24,2.6,3.8,1.4,80.3,14,0.2,1.2,1.8
150010206002058,8884,0,4.5,1.6,0.2,0.3,0.1,5.4,0.9,0,0.1,0.1
150010206003000,66145,0,0,0,0,0,0,0,0,0,0,0
150010206003001,66167,0,0,0,0,0,0,0,0,0,0,0
150010206003002,212017,0,0.9,0.3,0.1,0,0,1.1,0.1,0,0,0.1
150010206003003,880669,86914,0,0,0,0,0,0,0,0,0,0
150010206003004,67783,0,0,0,0,0,0,0,0,0,0,0
150010206003005,66266,0,29.7,8,1.8,1.1,0.7,33.6,4.7,0,0.6,1.7
150010206003006,65040,0,0,0,0,0,0,0,0,0,0,0
150010206003007,56333,0,13.3,3.6,0.8,0.5,0.3,15.1,2.1,0,0.3,0.8
150010206003008,29161,0,0,0,0,0,0,0,0,0,0,0
150010206003009,28307,0,0,0,0,0,0,0,0,0,0,0
150010206003010,57823,0,0,0,0,0,0,0,0,0,0,0
150010206003011,17079,0,0,0,0,0,0,0,0,0,0,0
150010206003012,12061,0,0,0,0,0,0,0,0,0,0,0
150010206003013,58191,0,0,0,0,0,0,0,0,0,0,0
150010206003014,58469,0,6.8,1.8,0.4,0.2,0.2,7.7,1.1,0,0.1,0.4
150010206003015,59746,0,0,0,0,0,0,0,0,0,0,0
150010206003016,163780,0,32,8.7,2,1.2,0.7,36.3,5.1,0.1,0.7,1.8
150010206003017,29484,0,0.9,0.3,0.1,0,0,1.1,0.1,0,0,0.1
150010206003018,67265,0,0,0,0,0,0,0,0,0,0,0
150010206003019,67939,0,0,0,0,0,0,0,0,0,0,0
150010206003020,7604,0,0,0,0,0,0,0,0,0,0,0
150010206003021,29581,0,0,0,0,0,0,0,0,0,0,0
150010206003022,15042,0,5.4,1.5,0.3,0.2,0.1,6.1,0.9,0,0.1,0.3
150010206003023,24676,0,0,0,0,0,0,0,0,0,0,0
150010206003024,3396,0,17.5,4.7,1.1,0.6,0.4,19.9,2.8,0,0.4,1
150010206004000,0,14862,0,0,0,0,0,0,0,0,0,0
150010206004001,23020,0,7.6,2.7,0.3,0.4,0.2,9,1.6,0,0.1,0.2
150010206004002,358071,0,1.8,0.6,0.1,0.1,0,2.2,0.4,0,0,0
150010206004003,309923,0,2.8,0.9,0.1,0.2,0.1,3.3,0.6,0,0,0.1
150010206004004,106690,0,0,0,0,0,0,0,0,0,0,0
150010206004005,65038,0,0,0,0,0,0,0,0,0,0,0
150010206004006,46115,0,525.7,172.1,19.2,32.4,9.9,619.4,104.8,0.7,8.6,10.2
150010206004007,12179,0,0,0,0,0,0,0,0,0,0,0
150010206004008,10015,0,1.8,0.6,0.1,0.1,0,2.2,0.4,0,0,0
150010206004009,144063,0,0,0,0,0,0,0,0,0,0,0
150010206004010,128921,0,0,0,0,0,0,0,0,0,0,0
150010206004011,59326,0,17.1,5.4,1.1,1.4,0.5,19,3.9,0.1,0.6,1.1
150010206004012,5083,0,2.7,0.8,0.2,0.2,0.1,2.9,0.6,0,0.1,0.2
150010206004013,35050,0,5.7,1.8,0.4,0.5,0.2,6.3,1.3,0,0.2,0.4
150010206004014,27993,0,0,0,0,0,0,0,0,0,0,0
150010206004015,60051,0,0,0,0,0,0,0,0,0,0,0
150010206004016,96842,0,6.5,2,0.4,0.5,0.2,7.2,1.5,0,0.2,0.4
150010206004017,7892,0,3,1,0.2,0.2,0.1,3.4,0.7,0,0.1,0.2
150010206004018,174122,0,6.1,1.9,0.4,0.5,0.2,6.7,1.4,0,0.2,0.4
150010206004019,3100,0,23,7.5,0.8,1.4,0.4,27.1,4.6,0,0.4,0.4
150010206004020,14763,0,0,0,0,0,0,0,0,0,0,0
150010206004021,32659,0,5.5,1.8,0.2,0.3,0.1,6.5,1.1,0,0.1,0.1
150010206004022,16343,0,0,0,0,0,0,0,0,0,0,0
150010206004023,19001,0,7.4,2.4,0.3,0.5,0.1,8.7,1.5,0,0.1,0.1
150010206004024,45910,0,11,3.6,0.4,0.7,0.2,13,2.2,0,0.2,0.2
150010206004025,49548,0,0,0,0,0,0,0,0,0,0,0
150010206004026,48992,0,20.3,6.6,0.7,1.2,0.4,23.9,4,0,0.3,0.4
150010206004027,35000,0,3.7,1.2,0.1,0.2,0.1,4.3,0.7,0,0.1,0.1
150010206004028,28836,0,0,0,0,0,0,0,0,0,0,0
150010206004029,235537,0,0,0,0,0,0,0,0,0,0,0
150010206004030,152273,0,43.3,14.2,1.6,2.7,0.8,51,8.6,0.1,0.7,0.8
150010206004031,236731,0,105.9,34.7,3.9,6.5,2,124.7,21.1,0.1,1.7,2.1
150010206004032,21178,0,0,0,0,0,0,0,0,0,0,0
150010206004033,77958,0,0,0,0,0,0,0,0,0,0,0
150010206004034,166600,0,45.4,16.1,1.7,2.5,0.9,54,9.4,0.1,0.8,1.2
150010206004035,155308,0,46.4,16.5,1.8,2.6,0.9,55.2,9.6,0.1,0.9,1.2
150010206004036,662403,26,19.2,6.8,0.7,1.1,0.4,22.8,4,0,0.4,0.5
150010206004037,11919,0,0,0,0,0,0,0,0,0,0,0
150010206004038,255775,0,8.3,2.7,0.3,0.5,0.2,9.8,1.7,0,0.1,0.2
150010206004039,18977,0,0.9,0.3,0,0.1,0,1.1,0.2,0,0,0
150010206004040,423643,0,9.6,3.4,0.4,0.5,0.2,11.4,2,0,0.2,0.3
150010207011000,153046,0,0,0,0,0,0,0,0,0,0,0
150010207011001,187121,0,0,0,0,0,0,0,0,0,0,0
150010207011002,154055,0,0,0,0,0,0,0,0,0,0,0
150010207011003,353542,0,0,0,0,0,0,0,0,0,0,0
150010207011004,18026,0,2.8,0.9,0.1,0.2,0.1,3.3,0.6,0,0,0.1
150010207011005,77173,0,7.4,2.4,0.3,0.5,0.1,8.7,1.5,0,0.1,0.1
150010207011006,68993,0,0,0,0,0,0,0,0,0,0,0
150010207011007,91194,0,0,0,0,0,0,0,0,0,0,0
150010207011008,4143,0,0.1,0,0,0,0,0.1,0,0,0,0
150010207011009,92181,0,41.4,13.6,1.5,2.6,0.8,48.8,8.3,0.1,0.7,0.8
150010207011010,113967,0,1.8,0.6,0.1,0.1,0,2.2,0.4,0,0,0
150010207011011,106886,0,416.1,136.2,15.2,25.6,7.9,490.2,83,0.5,6.8,8.1
150010207011012,9992,0,0,0,0,0,0,0,0,0,0,0
150010207011013,9414,0,0,0,0,0,0,0,0,0,0,0
150010207011014,16216,0,0,0,0,0,0,0,0,0,0,0
150010207011015,169408,0,3.7,1.2,0.1,0.2,0.1,4.3,0.7,0,0.1,0.1
150010207011016,165944,0,0,0,0,0,0,0,0,0,0,0
150010207012000,567216,0,13.9,4.5,0.5,0.9,0.3,16.3,2.8,0,0.2,0.3
