GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDWAR,G18USSRDIE,G18USSUAYY,G18USSOWRI,G18GOVRBAK,G18GOVDGON,G18GOVOWRI,G18ATGDHEA,G18ATGRMCM,G18ATGOWRI,G18SOCDGAL,G18SOCRAMO,G18SOCGSAN,G18SOCOWRI,G18TREDGOL,G18TRERORR,G18TREGGUE,G18TREOWRI,G18AUDDBUM,G18AUDRBRA,G18AUDLFIS,G18AUDGSTA,G18AUDOWRI
25025001594,25,025,001594,474.74,280.28,20.78,0.05,495.62,269.81,6.18,539.24,208.24,0,552.94,183.66,12.97,0.98,514.38,186,19.05,2.95,463.32,226.39,17.15,9.4,1.97
25025001595,25,025,001595,458,233,16,0,403,295,3,506,182,0,480,174,31,0,479,160,22,0,429,182,29,16,0
25025001596,25,025,001596,384.4,194.8,16.45,0.87,357.56,230.29,4.33,423.36,161.03,0,422.49,146.31,17.32,0,404.31,135.92,20.78,0,361.02,167.96,20.78,7.79,0
25025001597,25,025,001597,448,298,27,0,495,263,2,520,236,0,505,216,28,1,500,194,25,0,436,254,20,10,0
25025001598,25,025,001598,412,248,19,0,428,244,1,435,216,1,444,186,31,0,420,200,22,0,365,217,33,17,0
25025001599,25,025,001599,494,332,29,0,594,262,3,586,249,0,572,240,23,1,546,241,21,1,483,269,26,19,1
25025001600,25,025,001600,636.37,444.12,43.58,0.91,814.38,288.16,6.26,754.82,343.47,3.62,746.83,308.82,33.89,1.77,730.61,297.37,29.41,2.68,586.72,390.38,63.7,25.75,0.91
25025001601,25,025,001601,396,102,11,0,244,264,0,413,85,1,380,69,35,3,381,81,15,1,346,96,14,14,2
25025001602,25,025,001602,392.76,172.75,12.83,2.88,333.15,235.87,4.34,436.35,128.19,1.93,448.18,87.76,24.69,2.11,411.88,117.39,18.7,1.21,386.53,124.6,21.86,10.42,2.23
25025001603,25,025,001603,631.44,103.09,5.02,2.01,312.58,417.96,2,624.41,98.1,1,575.27,84.07,50.14,1,588.3,90.09,29.08,4,545.24,104.11,24.06,26.07,1
25025001604,25,025,001604,502,132,19,2,323,329,0,551,95,0,502,88,45,1,498,95,35,0,478,102,24,19,0
25025001605,25,025,001605,588,169,16,3,442,333,2,626,141,1,617,107,37,1,594,119,37,2,542,137,41,27,0
25025001606,25,025,001606,744,174,21,0,427,504,0,769,150,0,723,121,60,0,704,140,36,0,661,162,25,29,1
25025001607,25,025,001607,440,314,35,12,536,250,4,571,212,4,619,120,39,5,541,176,33,5,482,221,28,20,1
25025001608,25,025,001608,615,283,20,5,541,365,3,719,183,4,729,118,45,2,674,155,31,3,604,198,41,26,0
25025001609,25,025,001609,557.06,503.28,31.08,0.08,783.17,292.14,6.26,754,309.75,3.44,825.71,186.46,40.73,0.23,736.62,229.29,39.8,2.09,652.08,288.68,46.34,21.05,1.32
25025001610,25,025,001610,413.92,273.75,27.42,1.93,482.22,227.92,3.72,512.6,187.81,0.22,569.08,114.31,21.09,1.86,498.5,153.18,22.85,1.79,450.6,184.4,27.11,14.78,1.86
25025001611,25,025,001611,562.98,267.01,22.63,0,517.73,316.79,1.81,650.78,186.45,2.72,662.55,113.14,55.21,1.81,628.15,141.2,34.39,0.91,550.31,192.79,32.58,25.34,2.72
25025001612,25,025,001612,327.77,422.87,17.54,1.85,612.15,150.5,1.85,516.13,226.21,3.69,600.15,113.57,24.01,0.92,491.2,159.73,29.55,0,432.11,232.67,23.08,10.16,0.92
25025001701,25,025,001701,480,28,8,1,220,287,1,471,27,0,431,20,37,0,444,18,17,0,418,34,12,9,1
25025001702,25,025,001702,377,29,13,1,156,255,2,379,27,2,354,25,24,1,361,26,10,1,339,36,13,7,2
25025001703,25,025,001703,855,45,16,2,345,557,2,834,52,2,782,37,59,2,793,45,30,4,733,55,42,31,2
25025001704,25,025,001704,922,125,18,0,503,543,3,926,103,2,906,65,55,4,878,84,38,2,835,104,19,27,2
25025001705,25,025,001705,375,5,6,3,147,238,2,350,15,3,338,9,18,2,328,10,14,3,318,18,6,9,2
25025001706,25,025,001706,635,40,14,2,257,423,3,630,45,4,567,29,62,1,587,28,36,2,554,47,21,22,1
25025001707,25,025,001707,338,17,13,2,139,222,2,341,21,1,325,15,22,0,324,19,10,0,302,28,5,11,0
25025001708,25,025,001708,609,27,9,1,240,395,2,596,24,3,572,20,25,2,569,24,15,3,539,42,13,11,2
25025001709,25,025,001709,545.56,33.91,7.98,2.99,218.42,364.04,1,533.59,36.9,1,480.73,24.93,53.86,0,492.7,33.91,30.92,1,467.76,40.89,21.94,24.93,0
25025001710,25,025,001710,737.68,18.15,11.14,0,301.09,451.8,5.03,709.39,34.25,4,681.01,18.16,39.43,2,679.91,22.15,20.25,2.01,649.56,33.29,14.14,16.23,3
25025001711,25,025,001711,291,12,5,0,80,225,2,282,18,0,251,11,29,0,264,14,12,0,256,14,7,9,0
25025001712,25,025,001712,529,34,4,0,239,316,0,530,26,1,508,17,23,0,499,25,12,0,479,34,4,14,0
25025001713,25,025,001713,589.44,140.92,17.84,2.81,378.41,366.02,3.75,629.84,104.27,0.94,614.85,70.44,43.19,0.94,589.5,94.85,28.17,0.94,535.97,116.47,31.91,21.59,0.94
25025001714,25,025,001714,694.98,96.09,19.02,1,348.86,456.25,3,723.99,66.07,1,687.87,47.06,49.11,4,692.87,58.07,17.05,2,636.76,68.13,29.05,22.03,1.01
25025001801,25,025,001801,988.87,44.68,11.91,0,428.91,624.5,0,991.85,33.76,0.99,933.27,27.8,55.6,0.99,933.27,33.76,26.81,1.99,877.67,63.54,24.82,13.9,2.98
25025001802,25,025,001802,696.32,10.85,9.86,0,293.91,417.2,1.97,675.61,17.75,0,647.99,11.84,30.57,0,641.09,10.85,17.75,0.99,615.44,20.71,9.86,16.77,0
25025001803,25,025,001803,844,14,10,0,350,508,0,806,26,3,772,23,37,4,764,27,21,2,732,38,12,19,2
25025001804,25,025,001804,817.41,31.38,9.37,1.01,374.29,481.44,1.01,797.89,37.57,2.94,758.66,25.62,41.75,0.96,752.83,30.08,28.13,2.89,725.43,46.54,15.96,11.4,2.94
25025001805,25,025,001805,861.6,29.81,13.46,0.96,380.79,505.8,2.88,843.33,36.54,0.96,801.98,32.69,41.35,0,793.32,31.73,29.81,3.85,770.24,45.2,23.08,12.5,0.96
25025001806,25,025,001806,1136,48,17,2,499,686,0,1102,46,3,1038,31,68,4,1052,39,23,4,1016,59,22,20,4
25025001807,25,025,001807,764,93,11,0,379,476,1,765,88,2,728,67,52,0,736,74,26,0,693,92,21,16,0
25025001808,25,025,001808,1286,125,20,0,571,830,3,1277,108,1,1221,68,72,0,1229,85,27,0,1166,126,17,18,0
25025001809,25,025,001809,787,162,15,1,429,529,2,832,122,0,783,80,71,3,769,105,39,2,723,131,24,31,0
25025001810,25,025,001810,1214,196,25,3,590,825,4,1264,146,1,1166,117,112,2,1165,139,66,5,1074,160,54,64,6
25025001811,25,025,001811,675.86,84.48,10.05,2,338.89,431.48,0,684.03,73.34,1,645,60.21,44.12,1,648.96,66.27,22.06,1,618.83,78.35,17.06,21.03,2
25025001812,25,025,001812,771,174,11,1,496,431,8,785,147,1,757,94,74,4,741,113,48,4,707,133,33,28,0
25025001813,25,025,001813,447.54,54.86,12.51,0,210.78,291.62,0,467.75,38.5,0,435.03,28.87,35.61,0,437.92,29.84,14.44,0,403.27,46.2,17.32,12.51,0
25025001814,25,025,001814,468,40,9,1,200,312,1,471,36,1,444,24,39,1,451,30,17,1,432,39,7,18,1
25025001815,25,025,001815,769.76,59.09,17.47,1,318.93,513.91,0,778.54,43.46,1,731.31,33.1,46.35,4,743.41,42.13,18.55,1,698.1,60.75,18.66,17.47,0
25025001816,25,025,001816,721,330,26,3,671,391,3,818,247,2,841,157,53,1,784,193,49,1,687,267,51,25,0
25025001817,25,025,001817,718.96,144.96,13.62,1.95,433.91,431.96,6.81,748.15,107.02,1.95,749.12,64.21,38.92,0.97,732.58,77.83,17.51,0.97,680.05,113.83,23.35,13.62,0.97
25025001818,25,025,001818,929,183,28,1,540,575,1,947,140,1,926,91,68,1,885,131,35,0,850,144,42,22,1
25025001819,25,025,001819,1234.13,245.61,38.63,1.04,756.34,751.56,3.06,1305.06,187.75,4.04,1254.01,124.58,89.1,2,1244.61,150.35,44.92,0.09,1137.26,198.76,40.84,29.65,1.04
25025001820,25,025,001820,874.91,425.43,29.75,2.01,796.75,512.48,3.13,1003.79,300.23,2.01,1039.86,203.21,53.99,0.03,979.81,237.82,42.57,3.93,871.69,301.42,38.81,29.73,1.98
25025001821,25,025,001821,958,25,8,0,413,566,3,925,29,2,878,20,57,2,878,25,24,3,841,47,19,16,2
25025001822,25,025,001822,792.34,278.42,28.94,0,613.71,473.01,2,880.15,202.57,0,842.23,134.72,81.83,1,827.26,166.65,40.91,1,748.43,211.56,39.92,23.95,1
25025001901,25,025,001901,972,35,17,0,238,781,2,989,34,0,843,31,119,4,881,37,71,0,834,30,41,66,0
25025001902,25,025,001902,966.24,261.11,23.27,2.14,649.59,593.64,3.15,1022.28,219.27,1.12,998.57,121.32,88.28,3.36,1003.87,153.09,38.1,0.37,857.03,221.89,59.85,43.78,0.35
25025001903,25,025,001903,769.03,60,16,0,345.02,495.02,0,790.03,46,1,693.03,43,79,2,726.03,51,47,0,655.03,59,38,47,1
25025001904,25,025,001904,1158.78,34.28,13.11,1.01,311.95,883.22,2,1153.86,43.27,0,984.02,31.25,152.73,1.01,1063.19,34.29,62.43,1.01,991.83,39.32,46.33,66.38,1
25025001905,25,025,001905,875,53,20,0,304,631,4,884,55,1,756,46,108,7,804,49,52,1,741,73,33,50,2
25025001906,25,025,001906,1221.22,59.72,22.89,1.99,412.05,890.78,1,1238.14,57.73,0,1060.98,52.75,153.27,1.99,1096.81,61.71,90.57,1.99,1020.17,67.68,68.67,80.62,1
25025001907,25,025,001907,1172.6,86.51,30.47,2.14,372.16,903.17,3.37,1210.61,64.24,1.12,1063.37,50.97,138.1,1.96,1089.83,58.74,84.46,2.95,1031.28,69.05,52.43,66.33,1.01
25025001908,25,025,001908,603,50,9,0,240,413,1,613,41,1,531,30,65,3,558,43,39,2,516,41,27,37,1
25025001909,25,025,001909,530.24,31.97,15.1,0.89,175.86,399.68,0.89,534.68,35.53,0.89,478.73,29.31,53.29,2.66,486.72,34.64,32.86,2.66,453.86,31.97,25.76,39.97,2.66
25025001910,25,025,001910,971,114,19,3,441,657,2,993,89,1,909,64,96,1,942,79,41,0,867,101,44,41,0
25025001911,25,025,001911,896.92,55.47,9.4,0.14,304.4,642.62,0.14,884.46,64.9,0,831.67,42.2,60.42,0.14,842.55,53.69,28.06,0.29,814.89,65.34,17.68,22.89,0.14
25025001912,25,025,001912,722.24,104.1,9.03,1,328.4,500.96,4,751.29,86.07,2,697.13,55.05,74.15,0,697.16,74.06,46.09,1,651.1,88.08,20.06,43.07,2
25025001913,25,025,001913,515.56,62.89,9.49,0.86,226.82,360.1,0.86,528.23,55.31,0,492.68,36.29,51.85,0.86,493.65,46.65,27.61,1.71,462.63,57.87,18.11,25.85,0.86
25025002001,25,025,002001,974.6,238.83,29.87,0.26,584.94,633.46,7.26,1048.56,183.13,0.52,983.25,118.46,95.56,2.03,957.11,158.36,57.01,0.26,851.75,190.97,55.88,52.75,0.52
25025002002,25,025,002002,866.19,152.03,32.21,0.02,456.64,590.53,0.01,908.49,125.79,3.01,839.67,80.14,103.14,0.01,846.68,110.51,52.57,0,762.87,133.87,55.47,49.48,0.01
25025002003,25,025,002003,651.94,308.23,29.25,1.91,605.26,375.43,3.74,730.59,242.29,2.79,752.77,176.36,40.12,2.82,687.85,209.35,39.8,1.89,604.8,251.83,38.98,29.27,2.81
25025002004,25,025,002004,612.38,80.17,11.13,0.74,259.06,430.52,0.74,632.42,60.87,1.48,530.73,44.54,102.43,2.97,564.87,58.64,48.99,0.74,506.23,69.03,37.11,48.25,1.48
25025002005,25,025,002005,616.53,396.19,23.15,2.06,665.46,348.95,6.04,731.7,276.81,1,784.64,169.48,47.26,1,693.49,223.74,39.26,1.02,587.99,296.92,45.42,21.73,2.02
25025002006,25,025,002006,781.27,376.84,22.09,3.01,750.5,425.66,8.01,929.56,255.62,1,930.65,188.4,53.1,0,901.48,212.52,31.06,2,790.27,251.63,53.08,26.06,1
25025002007,25,025,002007,552.34,210.6,14.9,2.98,430.15,339.75,1.99,628.83,151,0.99,605.98,94.37,60.6,1.99,585.12,129.14,35.76,0,510.61,162.92,39.74,32.78,1.99
25025002008,25,025,002008,645.56,168.02,11.79,1.97,384.19,440.2,1.97,708.45,113,0.98,664.23,76.64,65.83,0.98,649.49,102.19,33.41,0.98,597.42,118.89,46.18,20.63,0.98
25025002009,25,025,002009,679.44,187.98,18.21,2.03,416.81,458.8,7.03,741.55,137,2.02,712.77,101.36,57.17,1.02,686.51,120.81,38.59,3.02,625.58,152.11,26.82,32.37,3.02
25025002010,25,025,002010,824.38,484.65,34.95,2.13,882.86,439.65,3.26,981.16,355.65,0.22,1038.42,248.47,40.7,0.22,911.48,315.45,47.64,1.14,808.96,381.17,61.46,27.02,1.21
25025002011,25,025,002011,431,167,15,3,355,247,7,488,125,0,496,80,28,2,456,106,23,0,397,131,32,21,0
25025002012,25,025,002012,446,254,16,4,488,224,7,550,169,1,565,110,31,0,525,135,30,1,425,184,48,18,1
25025002013,25,025,002013,444,271,14,4,481,239,2,543,178,1,576,105,33,2,513,156,24,1,446,190,31,18,1
25025002014,25,025,002014,412,268,26,6,465,223,10,511,188,2,556,123,25,2,471,177,21,0,424,186,42,15,0
25025002015,25,025,002015,722.19,422.85,26.05,1.01,750.35,396.68,6.01,870.46,291.59,2,913.57,191.36,49.08,1,809.35,260.52,40.08,2.01,720.18,318.62,37.09,28.05,3
25025002016,25,025,002016,704.9,503.21,27.96,3,798.75,402.37,3.99,860.65,351.45,0,929.54,212.66,47.93,1,800.75,304.52,47.92,3,697.91,368.42,50.92,27.96,2
25025002017,25,025,002017,862.46,544.79,35.6,5.07,945.87,444.85,9.05,1039.73,376,2.05,1101.43,245.25,48.55,4,988.03,315.47,45.52,1,845.76,384.33,75.02,31.42,2
25025002018,25,025,002018,498,190,15,3,398,290,3,562,138,0,560,90,43,1,523,109,37,0,452,152,26,25,0
25025002019,25,025,002019,380.65,252.84,27.78,1.85,450.11,197.27,3.7,469.56,187.08,0,495.49,120.4,30.56,0.93,444.56,157.45,16.67,0.93,382.5,189.86,23.15,18.52,0
25025002020,25,025,002020,853.08,386.32,21.12,2.14,756.39,483.07,10.28,971.88,284.29,2,995.86,200.2,50.34,3.07,916.97,242.03,44.27,2.07,817.22,287.51,58.77,30.42,1
25025002023,25,025,002023,693.49,40.22,9.81,1.96,293.29,439.44,0,664.06,44.14,0,637.58,39.24,39.24,1.96,644.45,37.27,21.58,0.98,616.98,46.1,21.58,13.73,0.98
25025002071,25,025,002071,662.26,608.05,50.64,1.98,966.78,318.37,5.95,843.89,465.17,0.99,862.62,378.94,40.74,0.99,806.04,401.75,47.64,1.01,713.57,458.3,53.73,22.88,0.99
25025002072,25,025,002072,625.6,612.11,31.97,4.08,946.46,292.14,4.16,856.73,403.22,0.04,874.37,335.68,39.74,0.08,806.26,373.82,39.5,0.04,694.08,440.83,48.42,23.05,0.12
25025002073,25,025,002073,643.34,396.49,39.73,0.85,714.35,331.39,4.23,776.06,297.58,0.85,773.53,251.08,35.51,0,730.41,264.61,34.66,2.54,641.65,303.49,56.64,22.83,0
25025002074,25,025,002074,624,469,32,2,832,265,7,768,348,0,774,305,26,0,726,336,21,0,613,390,38,24,1
25025002075,25,025,002075,701.65,547.12,44.39,1.92,934.61,339.88,4.83,879.66,401.97,2.85,911.98,311.76,43.28,0.96,838.23,347.08,28.26,1.92,721.2,414.19,42.67,25.96,1.9
25025002076,25,025,002076,736,460,47,2,844,373,6,888,349,1,884,313,38,1,856,315,41,2,741,348,74,37,2
25025002101,25,025,002101,941.16,111.06,30.23,3.44,443.36,630.86,3.04,964.34,101.71,1.08,915.79,95.68,42.55,2.93,894.44,116.62,32.63,1.96,850.85,103.03,61.7,23.12,1.96
25025002102,25,025,002102,348.68,34.08,8.32,0.12,127.99,260.23,0.13,355.32,32.65,0.02,329.37,34.47,17.69,0.1,334.73,29.75,14.7,0.02,321.72,28.49,13.93,13.16,0.1
25025002103,25,025,002103,590,54,18,0,206,446,2,604,49,0,558,43,49,0,557,53,35,0,527,53,33,26,0
25025002104,25,025,002104,515.61,33.05,11.33,1.89,140.71,415.51,0.94,521.27,38.72,0,454.22,34.94,56.66,0,474.06,35.88,33.05,0,449.5,29.27,33.05,25.5,0
25025002105,25,025,002105,994.56,71.21,30.66,1.43,356.08,734.49,0.69,1001.65,81.5,2,910.05,65.32,86.35,3.16,920.93,77.17,62.97,1,877.54,65.5,61.53,48.45,0.16
25025002106,25,025,002106,567,63,22,1,268,376,4,581,66,0,524,55,54,1,519,60,47,1,488,55,46,33,1
25025002107,25,025,002107,379.68,32.19,13.88,1.11,134.89,288.64,2.22,385.78,35.53,0,345.26,32.19,38.3,0.56,354.7,34.97,24.42,0,337.49,30.53,19.43,17.21,0.56
25025002108,25,025,002108,1140.15,94.55,26.13,1.57,380.33,878.36,2.14,1162.29,89.26,0,1051.46,94.55,91.69,1.29,1068.31,100.97,61.55,1,1010.47,85.69,74.99,46.84,2.29
25025002109,25,025,002109,777.66,93.02,15.81,3.72,317.2,568.36,2.79,789.75,86.51,1.86,733.01,84.65,43.72,3.72,722.78,93.02,38.14,1.86,691.15,88.37,44.65,21.39,0.93
25025002110,25,025,002110,707,98.77,20.42,2.9,312.29,512.09,1.96,717.53,97.41,0.14,669.56,88.53,49.61,0.28,676.66,89.15,35.21,0.14,623.58,107.16,39.19,22.59,0.07
25025002111,25,025,002111,829.37,98.69,28.47,2.85,354.9,601.63,2.85,850.25,87.3,1.9,800.9,79.71,55.04,0.95,808.49,76.86,43.65,0,743.97,80.66,53.14,36.06,0.95
25025002112,25,025,002112,717.11,115.6,21.67,4.32,336.86,514.12,4.98,730.31,109.17,1.58,690.16,98.46,42.9,2.36,686.56,106.34,36.16,2.36,648.55,114.49,35.09,20.35,2.36
25025002113,25,025,002113,1053.86,267.92,40.63,5.22,719.75,702.81,4.43,1082.16,237.61,1.53,1001.38,233.65,67.73,3.69,1001.51,224.62,60.85,2.64,929.75,217.32,70.93,44.61,0.69
25025002114,25,025,002114,551.79,63.6,14.96,0.94,247.84,378.77,1.87,563.02,64.53,0.94,528.41,63.6,25.25,0,522.8,69.21,25.25,0,493.81,65.47,31.8,22.45,0
25025002115,25,025,002115,689,77,19,4,270,513,2,711,72,2,664,64,51,1,652,84,37,0,609,79,44,38,0
25025002116,25,025,002116,783.21,168.4,23.04,2.06,474.16,504.23,3.13,821.98,148.47,0.06,779.59,122.4,48.75,0,765.2,144.79,35.75,0,707.19,140.53,52.2,39.55,0
25025002201,25,025,002201,956.17,145.58,23.31,0.25,436.9,676.78,3.99,976.33,125.9,1.06,909.47,105.84,73.61,1.08,871.83,122.84,72.6,1.02,829.5,137.6,52.84,49.07,1.08
25025002202,25,025,002202,1147.52,149.4,40.06,6,486.15,847.79,4.01,1164.57,142.35,5,1089.4,118.29,104.2,2,1070.29,131.34,84.2,2,993.18,154.38,67.14,63.13,1
25025002203,25,025,002203,899,193,37,4,515,615,2,940,174,1,902,136,73,1,860,168,58,0,796,173,72,37,3
25025002204,25,025,002204,670,127,42,3,398,435,2,711,125,4,688,92,52,4,639,119,50,4,577,118,70,40,3
25025002205,25,025,002205,496.78,97.78,19.75,0,264.69,338.76,0,515.54,78.02,0.99,483.94,47.41,55.31,0,469.13,73.08,34.57,0,439.5,74.07,27.65,30.62,0
25025002206,25,025,002206,590,84,19,1,261,418,2,609,68,2,591,49,35,2,564,71,33,2,520,84,36,30,0
25025002207,25,025,002207,842,137,40,1,455,556,2,861,138,2,845,95,67,5,805,126,57,2,729,135,64,52,0
25025002208,25,025,002208,494,187,22,4,389,292,4,537,153,1,547,117,26,0,503,143,24,1,464,153,32,17,1
25025002209,25,025,002209,615,175,29,0,403,405,2,654,148,0,640,113,45,0,597,153,34,1,545,148,49,35,1
25025002210,25,025,002210,771,161,26,5,433,516,9,805,132,5,778,98,59,4,714,142,54,5,662,137,47,49,3
25025002211,25,025,002211,497,131,21,3,325,312,3,535,101,1,543,68,29,1,505,88,32,1,449,111,31,28,2
25025002212,25,025,002212,449.55,125.03,22.91,0,272.97,314.97,0.95,482.95,97.35,0,500.13,57.27,29.59,0,462.91,88.76,21.95,0,415.19,96.4,25.77,18.13,0.95
25025002213,25,025,002213,473,130,34,1,337,288,2,521,107,0,533,60,39,0,486,95,37,0,431,123,36,24,0
2502500502A,25,025,00502A,487,60,9,1,246,313,2,484,65,1,460,59,25,0,465,62,14,0,420,68,33,16,0
25025016010,25,025,016010,443.43,229.64,24.62,0,448.31,240.45,1.97,501.33,182.4,1,482.61,161.73,35.48,0,466.74,170.64,20.7,0.97,420.7,194.1,25.65,17.7,0
25025016020,25,025,016020,487,292,22,0,472,307,6,551,232,1,549,201,25,0,532,203,20,0,486,228,34,10,1
25025016030,25,025,016030,447.48,485.22,27.03,0,709.44,226.27,5,564.52,355.19,1,563.51,340.17,17.03,0,534.49,331.17,22.02,0,457.43,404.19,21.04,14.02,1
25025016040,25,025,016040,452.16,441.02,26,0,646.21,262.75,6.5,545.93,350.96,1.86,532.01,331.46,22.28,1.86,511.58,315.68,25.07,1.86,423.38,380.67,26,13,0
25025016050,25,025,016050,471.99,253.55,27.82,0,469.78,268.58,2.41,521.07,211.16,0.14,513.41,189.09,30.96,0.14,495.83,195.19,20.61,0.14,432.6,217.43,42.1,19.1,0
25027000076,25,027,000076,1306,1363,127,2,2087,661,11,1592,1194,2,1653,1008,109,0,1531,1079,107,3,1363,1127,137,86,0
25027000084,25,027,000084,629.49,663.41,87.79,3.99,1072.43,309.26,5.99,798.09,576.62,1,827.02,474.86,65.84,2.99,758.18,522.75,70.83,0,653.43,595.57,46.89,58.86,0
25027000085,25,027,000085,547,627,68,0,981,259,4,672,568,2,714,467,53,0,645,500,71,0,589,514,57,54,0
25027000086,25,027,000086,629.61,564.93,66.23,0.03,968.74,278.43,5,753.2,497.01,0,805.24,395.95,49.66,0,712.08,437.08,79.22,0,645.79,467.68,47.06,58.46,0.03
25027000099,25,027,000099,782,770.94,69.44,0,1303.58,303.89,4.99,987.83,615.02,0,1035.28,511.1,37.98,0.03,949.57,558.41,45.44,0,836.67,614.61,58.2,29.07,0
25027000100,25,027,000100,759,765,59,0,1235,338,1,974,605,0,1016,496,41,1,941,519,60,0,856,574,54,30,0
25027000101,25,027,000101,784,746.06,69.56,0,1286.42,303.11,4.01,977.17,618.98,0,1028.72,507.9,31.02,0.97,938.43,555.59,49.56,0,847.33,607.39,53.8,25.93,0
25027000102,25,027,000102,694,649,89,2,1111,302,4,884,542,2,896,477,42,2,865,471,52,3,751,532,66,38,1
25027000103,25,027,000103,666,656,72,3,1089,297,0,854,534,0,928,417,34,0,838,465,49,0,747,514,50,30,0
25027000120,25,027,000120,583,548,58,2,851,320,6,680,506,1,704,402,65,1,660,422,75,1,592,463,39,56,1
25027000121,25,027,000121,410,590,49,2,821,213,6,531,510,1,563,429,42,1,526,441,52,1,456,492,36,31,1
25027000146,25,027,000146,942.57,715.91,70.89,3,1257.09,456.31,5.99,1101.33,619.06,0,1150.26,496.25,69.89,0,1030.44,574.13,82.87,0,880.66,655.01,75.88,68.9,0
25027000171,25,027,000171,475,562,29,1,831,230,1,580,476,0,630,390,27,0,568,434,34,1,494,471,35,24,0
25027000172,25,027,000172,568.24,647.85,42.79,0,983.23,266.71,1.99,688.66,564.26,0,754.34,465.74,35.83,0,680.7,510.52,46.77,0,619.99,538.39,47.77,20.9,0
25027000173,25,027,000173,473.01,693.02,46,0,948.03,242.01,4,607.02,596.01,1,658.02,503.01,29,0,607.02,542.01,28,0,532.01,569.01,52,11,0
25027000175,25,027,000175,1728.31,1095,106.1,3,2059.75,796.63,23.01,1929.53,971.86,2,1918.6,854.69,94.1,3,1784.43,937.8,101.12,1,1620.23,986.91,138.11,67.1,0
25027000441,25,027,000441,1203,1165,87,0,1923,497,0,1435,1000,0,1507,815,77,0,1383,878,84,0,1199,966,119,49,0
25027000493,25,027,000493,618,828,66,1,1175,306,8,760,738,1,784,625,68,1,705,659,78,0,629,695,67,53,1
25027000562,25,027,000562,537,781,73,0,1150,221,8,690,684,0,721,592,41,2,662,614,53,1,580,663,55,30,1
25027000563,25,027,000563,527,918,71,1,1251,238,2,717,783,1,754,697,41,1,668,731,64,1,589,783,53,31,1
25027000564,25,027,000564,584,833,66,3,1195,255,4,726,744,1,803,609,38,2,730,663,37,1,641,688,61,19,0
25027000565,25,027,000565,506,792,85,1,1116,246,8,681,694,2,740,584,35,4,663,614,61,3,578,657,67,29,1
25027000615,25,027,000615,766.64,576.84,65.13,0,1064.37,326.57,3.72,916.43,483.8,0.93,963.88,372.16,44.66,0,890.38,420.54,51.17,0,794.55,486.59,46.52,26.98,0
25027000616,25,027,000616,739,536,63,3,958,365,8,872,468,1,914,372,44,1,861,397,52,1,771,427,72,35,1
25027000617,25,027,000617,701,610,64,0,1017,340,4,846,521,1,889,411,62,2,844,451,56,1,758,482,66,40,1
25027000618,25,027,000618,706.36,623.16,68.87,1,991.63,382.43,6.28,895.57,500.2,2.07,951.12,384.84,50.34,2,874.62,430.46,57.83,2,786.45,495.41,55.48,30.02,2
25027000663,25,027,000663,471,827,77,0,1144,208,0,604,758,0,660,652,41,0,589,691,48,0,520,703,63,29,0
25027000664,25,027,000664,533,769,52,0,1110,226,0,668,667,0,733,561,31,0,643,615,39,0,546,660,56,26,0
25027000665,25,027,000665,444,690,51,0,956,215,4,552,629,1,596,550,32,0,551,578,36,0,474,607,42,29,0
25027000676,25,027,000676,678.65,924.47,73.96,0,1350.24,311.86,1,895.53,774.56,0,963.49,643.63,49.97,0,894.53,688.61,55.97,0,783.59,743.58,70.96,34.98,0
25027000677,25,027,000677,505.61,781,81.38,0,1103.57,249.18,0.13,679.46,686.41,1,704.63,595.89,49.14,0,681.43,607.58,53.19,0.03,576.22,664.13,71.34,27.54,0
25027000678,25,027,000678,460,718,52,0,1012,205,2,615,610,1,651,532,32,1,604,555,36,0,521,599,50,17,1
25027000690,25,027,000690,380.4,590.07,46.93,0,853.66,155.76,0,503.21,512.2,0,552.13,422.34,26.96,0,484.24,477.25,39.94,0,428.33,518.19,29.95,18.97,0
25027000765,25,027,000765,440,270,35,0,498,243,5,487,250,0,486,200,46,0,480,212,34,1,420,250,39,14,1
25027000766,25,027,000766,561,378,32,1,686,261,2,665,298,1,661,247,46,1,651,255,29,1,552,315,41,28,1
25027000767,25,027,000767,447,192,21,1,406,248,3,492,164,0,469,153,36,0,472,150,26,0,438,178,17,18,0
25027000768,25,027,000768,562,487,60,0,812,277,6,694,405,0,705,339,46,0,674,355,45,0,589,408,35,39,0
25027000769,25,027,000769,659.06,666.98,41.36,0,1072.63,275.42,4.4,822.73,531.47,0,881.68,418.84,41.36,0,801.61,472.52,38.72,0,700.42,541.15,38.72,29.04,0.88
25027000770,25,027,000770,620,483,48,0,831,301,1,720,420,0,701,359,69,1,676,371,61,0,586,418,45,58,0
25027000771,25,027,000771,273,199,24,0,335,151,1,318,174,0,313,142,24,1,294,156,24,0,260,164,30,17,0
25027000772,25,027,000772,469,235,28,0,493,236,0,515,217,0,495,183,37,0,482,187,37,0,436,221,35,21,0
25027000773,25,027,000773,690,703,50,1,1111,300,8,842,593,0,877,479,50,1,815,525,45,1,685,610,55,31,1
25027000774,25,027,000774,397,155,23,0,316,251,4,419,150,0,417,114,33,0,413,121,26,0,381,140,24,18,0
