GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI,G20USSDMAR,G20USSROCO,G20USSOAYY,G20USSOWRI
25021001545,25,021,001545,558,119,7,1,2,574,94,0,1
25021001546,25,021,001546,1271.8,513.29,17.94,7.97,6.98,1265.82,506.31,0,14.95
25021001547,25,021,001547,1129.37,608.35,23.82,3.97,8.93,1113.49,604.38,4.96,11.91
25021001548,25,021,001548,1274.63,777.65,20.18,9.03,10.07,1302.51,735.62,0.04,12.09
25021001549,25,021,001549,926,329,21,9,7,945,306,0,11
25021001550,25,021,001550,1011,464,20,9,7,1047,424,0,13
25021001551,25,021,001551,1228.72,388.85,29.61,9.87,8.88,1225.76,373.06,0,7.9
25021001552,25,021,001552,995,358,15,11,4,998,338,0,6
25021001553,25,021,001553,1179.63,466.68,22.05,8.28,8.16,1131.35,478.52,8.01,4.21
25021001554,25,021,001554,801.67,399.54,6.83,6.52,6.56,772.89,408.55,0.11,6.55
25021001555,25,021,001555,1139.38,561.81,25.79,9.82,11.17,1115.92,574.15,0,12.59
25021001556,25,021,001556,930.67,434.21,19.13,7.07,10.04,955.39,402.34,0,10.09
25021001557,25,021,001557,741,317,4,7,5,751,276,0,8
25021001558,25,021,001558,1333.26,676.92,25.13,7.05,11.07,1269.44,732.69,0,8.07
25021001559,25,021,001559,857.45,344.87,11.53,5.75,9.56,861.15,343.03,0,5.76
25021001560,25,021,001560,1248.49,886.03,19.55,13.27,12.46,1238.7,881.94,0,15.27
25021001561,25,021,001561,1137,261,7,9,8,1129,243,6,3
25021001562,25,021,001562,1266.7,350.9,13.9,5.9,1.6,1283.4,310.9,5.5,3.2
25021001563,25,021,001563,1178,427,13,8,4,1210,356,0,14
25021001564,25,021,001564,1258.2,424.71,15.06,2.03,10.02,1257.18,374.69,20,1.05
25021001565,25,021,001565,1026,198,6,11,3,1027,187,0,3
25021001566,25,021,001566,1193,249,4,8,4,1197,227,3,2
25021001567,25,021,001567,1208.84,279.81,7.97,1,6.97,1207.84,250.93,5.97,5.97
25021001568,25,021,001568,1064,352,11,4,5,1085,318,1,3
25021001569,25,021,001569,972,260,6,6,6,973,237,1,8
25021001570,25,021,001570,1134,285,9,6,6,1134,261,9,1
25021001571,25,021,001571,1178,230,12,6,8,1177,216,2,4
25021001572,25,021,001572,1059.3,206.1,8.1,8.1,5.4,1074.6,179.1,4.5,1.8
25021001670,25,021,001670,1816.65,562.29,43.09,11.05,12.01,1780.77,589.12,14.04,1
25021001671,25,021,001671,1676.76,534.93,23.23,6.06,15.02,1601.55,582.94,6.14,3.01
25021001672,25,021,001672,1829,502,25,12,10,1754,570,10,1
25021001673,25,021,001673,1873,463,36,9,8,1833,510,14,3
25021001674,25,021,001674,1592.44,547.99,11.99,10.97,3.01,1556.51,544.07,14.95,3.99
25021001811,25,021,001811,1444,662,15,5,2,1449,646,4,2
25021001812,25,021,001812,1263.29,601.19,17.01,9,1,1283.31,555.18,1,0
25021001813,25,021,001813,1326,640,25,8,7,1347,607,8,0
25021001814,25,021,001814,1376.24,837.07,32.77,8.94,2.98,1346.45,838.06,19.86,0.99
25021001815,25,021,001815,1082,594,25,9,8,1096,554,15,0
25021001816,25,021,001816,1549.35,762.71,29.91,17.95,3.99,1588.23,705.88,13.96,1
25021001817,25,021,001817,1174,517,24,6,5,1177,514,8,0
25021001818,25,021,001818,1025,459,20,5,0,1043,401,13,0
25021001897,25,021,001897,1219,690,20,9,11,1198,694,12,1
25021001898,25,021,001898,1231,909,42,15,17,1197,945,17,1
25021001899,25,021,001899,1247.22,822.83,24.96,8.99,16.98,1197.29,866.76,4.99,6.99
25021001900,25,021,001900,1228,653,35,7,11,1173,709,11,6
25021001901,25,021,001901,983,707,32,7,13,936,767,12,6
25021001902,25,021,001902,1236,794,34,7,10,1196,849,11,6
25021001903,25,021,001903,1173,838,46,10,11,1120,914,6,0
25021001904,25,021,001904,1179.87,838.51,35.55,7.18,19.4,1071.26,951.96,7.16,6.03
25021001956,25,021,001956,1760,421,28,5,25,1609,591,4,2
25021001957,25,021,001957,1942.95,493.43,25.13,10.03,21.06,1811.45,654.07,6.02,2.02
25021001958,25,021,001958,1462.66,568.66,30.07,2.73,37.36,1246.68,831.12,7.29,2.73
25021001959,25,021,001959,1829.64,401.37,25.15,4.74,17.6,1674.94,568.02,6.51,4.64
25021001960,25,021,001960,1696.24,409.21,17.41,8.03,22.19,1577.82,528.89,10.05,4.07
25021001961,25,021,001961,1032.63,265.86,22.16,3.85,16.38,903.55,422.88,0,0.96
25021001962,25,021,001962,934.7,170.81,15.18,3.04,7.12,875.09,247.67,2,2
25021001963,25,021,001963,1843.34,535.34,32.93,9.27,23.64,1654.32,740.88,7.71,3.27
25021002018,25,021,002018,1738.94,800.59,40.14,12.02,27.92,1620.44,970.31,11.2,3.01
25021002019,25,021,002019,1751.45,780.68,32.04,7.01,17.03,1560.37,953.82,7.01,2
25021002020,25,021,002020,1552.47,1023.53,34.09,9.04,14.03,1504.66,1061.2,13.06,0.01
25021002021,25,021,002021,1770.74,832.22,42.28,11.79,20.65,1642.92,966.92,19.63,2.96
25021002022,25,021,002022,1033.92,642.65,15.65,7.83,7.83,1017.29,658.3,2.93,3.91
25021002023,25,021,002023,848,509,17,5,5,856,502,10,2
25021002024,25,021,002024,1052.32,709.06,29.17,6.05,11.1,1034.31,737.08,4,5.05
25021002025,25,021,002025,1096,737,29,16,13,1049,790,7,3
25021002026,25,021,002026,939,504,17,12,3,938,498,2,9
25021002027,25,021,002027,1024.11,556.52,21.98,5.99,11.99,1024.11,573.5,2,4
25021002028,25,021,002028,1168.79,799.44,29.87,7.96,7.96,1162.82,831.3,4.98,3.98
25021002029,25,021,002029,1158,799,25,5,12,1100,858,8,4
25021002030,25,021,002030,955,548,15,5,8,924,579,5,6
25021002031,25,021,002031,1844,1048,36,12,11,1761,1128,0,20
25021002032,25,021,002032,1244.82,847.67,31.13,13.31,16.84,1218.04,885.16,11.15,0.58
25021002033,25,021,002033,1043.35,830.34,29.88,6.1,15.93,1044.14,833.62,2.15,11.75
25021002034,25,021,002034,1020.73,692.11,22.17,7.05,9.06,996.56,734.27,0.03,9.05
25021002035,25,021,002035,919.27,482.99,17.89,7.95,12.92,928.22,476.03,2.98,6.96
25021002036,25,021,002036,1151.44,727.83,22,5.03,6.03,1129.43,746.84,4,6
25021002037,25,021,002037,1040.73,639.01,33.11,6.05,12.08,1027.78,663.97,15.02,2.04
25021002038,25,021,002038,1071.63,630.69,17.9,4.96,9.95,1069.36,634.03,0.03,4.96
25021002039,25,021,002039,1122,797,28,5,6,1075,833,6,4
25021002142,25,021,002142,1426,1140,36,13,21,1369,1215,9,1
25021002143,25,021,002143,1352,1128,48,11,34,1246,1272,19,4
25021002144,25,021,002144,1465.11,1048.22,47.87,9.97,19.95,1439.18,1116.04,14.96,1
25023000001,25,023,000001,1037,764,29,6,8,1077,727,10,0
25023000002,25,023,000002,973.01,849.56,23.42,16.11,4.04,993.33,831.02,11.2,2.04
25023000003,25,023,000003,947.52,841.44,30.73,7.95,3.02,971.35,801.78,14.87,2.97
25023000004,25,023,000004,1158.63,936.18,29.28,7.29,6.11,1153.25,929.56,16.51,1
25023000005,25,023,000005,1099.37,849.82,33.72,7.71,2.89,1115.75,833.44,13.49,0
25023000457,25,023,000457,1501.03,1415.6,37.99,16.21,18.24,1511.78,1376.21,27.61,0.03
25023000458,25,023,000458,1256,1088,39,12,11,1258,1058,17,1
25023000459,25,023,000459,1513,1550,34,7,10,1528,1514,19,1
25023000460,25,023,000460,763.05,659.28,20.25,3.49,3.55,742.17,654.72,15.39,0.06
25023000461,25,023,000461,412,279,17,6,3,407,291,7,0
25023000462,25,023,000462,1102,749,36,14,12,1142,691,16,1
25023000463,25,023,000463,1259,958,39,14,7,1297,902,10,1
25023000465,25,023,000465,1004,189,13,6,1,1013,162,4,0
25023000466,25,023,000466,1209,345,19,5,6,1214,311,11,1
25023000467,25,023,000467,1038,331,9,5,0,1030,316,0,0
25023000468,25,023,000468,1325,624,12,13,0,1344,584,0,0
25023000469,25,023,000469,832,103,15,3,2,808,98,1,0
25023000470,25,023,000470,748,93,1,4,3,737,87,0,0
25023000471,25,023,000471,728,119,6,5,2,710,98,2,0
25023000472,25,023,000472,1023,259,12,3,1,1021,237,3,0
25023000473,25,023,000473,1032,249,6,3,0,1001,228,1,1
25023000474,25,023,000474,961,167,9,6,1,944,154,7,0
25023000475,25,023,000475,1235,516,10,6,3,1243,486,5,1
25023000476,25,023,000476,1188,590,15,6,4,1213,525,7,0
25023000477,25,023,000477,759,118,6,1,0,753,103,2,0
25023000478,25,023,000478,1139,297,15,3,0,1158,259,0,0
25023000479,25,023,000479,1057,404,17,3,5,1044,401,7,0
25023000480,25,023,000480,1034,379,9,3,7,1036,347,11,1
25023000481,25,023,000481,1047,195,10,3,4,1041,165,5,1
25023000482,25,023,000482,1129,411,24,6,1,1158,377,7,0
25023000483,25,023,000483,1093,245,12,6,0,1106,213,4,0
25023000484,25,023,000484,1093,435,16,3,0,1098,398,5,0
25023000485,25,023,000485,962,234,21,2,3,974,215,7,1
25023000486,25,023,000486,1220,532,17,5,1,1243,487,7,1
25023000487,25,023,000487,1147,355,12,8,5,1166,330,8,2
25023000488,25,023,000488,1060,553,15,10,4,1083,515,9,2
25023000489,25,023,000489,984,159,10,3,0,979,142,7,0
25023000490,25,023,000490,1231,240,9,11,1,1247,199,2,4
25023000491,25,023,000491,1089,205,12,8,3,1083,192,4,2
25023000492,25,023,000492,1108,342,16,3,0,1116,306,9,1
25023000558,25,023,000558,1017,1161,33,19,17,1035,1137,25,0
25023000559,25,023,000559,1025,1120,27,10,12,1039,1078,28,5
25023000560,25,023,000560,1235,1223,36,9,17,1268,1195,17,4
25023000680,25,023,000680,1376.96,788.22,30.28,4.35,13.39,1227.79,948.63,3.65,1.07
25023000681,25,023,000681,1129.11,630.9,25.05,1.86,19.48,968.64,817.34,7.42,0
25023000682,25,023,000682,1167.96,658.98,33,4,9,1090.96,756.97,2,1
25023000683,25,023,000683,1191.49,663.83,26.54,7.11,16.2,1097.62,785.31,1.46,0
25023000684,25,023,000684,1054.04,714.02,23,3,12,1009.04,766.03,7,3
25023000685,25,023,000685,1172.29,731.6,33.34,5.93,19.05,1084.43,836.1,10,2.53
25023000686,25,023,000686,1034,1098,36,9,11,1035,1072,25,1
25023000687,25,023,000687,1008,1088,36,12,11,1030,1060,23,2
25023000688,25,023,000688,1111.4,1159.38,26.02,11,6.01,1136.41,1124.36,13.01,0
25023000689,25,023,000689,1030,1021,42,11,7,1054,1006,14,0
25023000865,25,023,000865,1158.68,1296.81,40.74,13.91,8.94,1183.52,1261.03,24.84,18.88
25023000866,25,023,000866,1195.32,1101.19,34.26,16.09,8.06,1175.48,1115.97,16.16,1.12
25023000872,25,023,000872,1220,1185,54,13,18,1195,1236,8,3
25023000873,25,023,000873,1229.5,1119.85,32.02,5.82,14.56,1175.16,1168.37,17.47,0.97
25023000874,25,023,000874,1203,1038,28,4,10,1164,1066,23,2
25023000875,25,023,000875,1220,1130,38,5,11,1139,1224,11,1
25023000876,25,023,000876,1098,1123,42,11,7,1108,1118,19,2
25023000877,25,023,000877,1125,1095,43,16,12,1111,1139,4,2
25023000878,25,023,000878,1021,1096,40,7,5,1030,1095,12,2
25023000909,25,023,000909,1680.23,712.07,28.68,5.39,23.28,1498.56,915.22,3.59,6.26
25023000910,25,023,000910,1920.77,861.87,40.6,10.12,17.32,1765.86,1050.84,6.04,4.25
25023000911,25,023,000911,1910.24,835.01,35.68,8.37,28.19,1710.86,1072.29,8.11,0
25023000912,25,023,000912,1680.11,732.74,35.94,3.99,29.95,1468.47,978.31,4.99,6.99
25023000913,25,023,000913,1948.92,970.64,31.95,7.99,17.97,1803.14,1147.36,11.98,3.99
25023000914,25,023,000914,1579.1,834.05,33.15,7.04,18.05,1427.07,1004.2,10.02,1.02
25023000957,25,023,000957,1528.41,718.18,25.57,7.96,9.3,1475.37,778.22,9.42,2.42
25023000958,25,023,000958,1213.62,737.84,22.15,10.73,7.72,1183.37,768.87,3.84,0.15
25023000959,25,023,000959,1663.58,957.17,28.5,13.68,13.53,1628.4,985.78,17.89,4.91
25023000965,25,023,000965,1053.12,744.35,26.7,8.24,4.68,1050.87,744.88,12.79,1.83
25023000966,25,023,000966,1224.15,1118.53,40.27,5.4,8.22,1172.11,1163.48,11.61,1.09
25023000967,25,023,000967,1193,1063,58,8,9,1165,1114,13,4
25023000968,25,023,000968,1014.58,820.9,38.03,9,6.02,1034.41,817.09,7,1
25023000969,25,023,000969,1028.15,1215.28,36.52,10.13,6.09,1039.11,1193.43,35.25,0
25023000970,25,023,000970,1008.85,1243.72,57.48,13.87,9.91,1003.89,1260.57,27.75,0
25023000971,25,023,000971,1308.86,1329.99,46.29,14.09,15.08,1274.12,1359.35,25.28,0
25023001145,25,023,001145,2369,1244,52,11,20,2243,1362,20,0
25023001160,25,023,001160,1390.29,1072.96,25.78,11.9,0,1355.58,1107.67,8.92,0
25023001161,25,023,001161,1345,1067,44,12,0,1312,1128,3,0
25023001162,25,023,001162,1328.59,1056.56,31.26,11.15,0.01,1331.74,1073.48,4.02,0
25023001163,25,023,001163,1348.14,1035.65,33.73,10.91,0,1324.33,1080.29,5.95,0
25023001164,25,023,001164,1261.98,952.76,39.19,9.11,0.01,1219.36,1021.43,5.01,0
25023001165,25,023,001165,1485.85,1154.91,28.95,16.4,0.96,1393.23,1255.25,1.93,0
25023001166,25,023,001166,1471.62,1125.4,29.24,7.04,0.28,1402.2,1207.06,3.04,2.05
25023001172,25,023,001172,2739,1899.09,53.09,18.04,8.16,2679.62,1950.62,8.45,3.99
25023001230,25,023,001230,1234.19,1321.51,33.95,7.35,8.25,1191.51,1342.26,21.1,0.91
25023001231,25,023,001231,1119.89,1002.68,49.07,10.12,9.12,1142.94,981.44,14.59,2.06
25023001232,25,023,001232,1010.74,1252.38,29.85,10.94,8.95,1031.61,1186.76,34.81,0
25023001233,25,023,001233,899.33,926.68,39.72,11.9,9.92,937.88,885.7,22.82,0.04
25023001234,25,023,001234,1051.4,1391.94,51.1,14.04,12.03,1086.66,1316.1,28.07,3.96
25023001235,25,023,001235,916.58,1167.89,35.69,16.14,7.13,937.9,1124.6,26.2,1.03
25023001438,25,023,001438,1357,966,36,7,20,1281,1054,13,8
25023001439,25,023,001439,1522.42,1077.7,32.12,7.23,16.44,1389.66,1215.38,15.56,1.03
25023001440,25,023,001440,1446.32,910.39,25.88,4,27.72,1302.65,1077.9,3.98,4.95
25023001484,25,023,001484,1329,1135,38,16,16,1318,1161,0,14
25023001485,25,023,001485,1145,1021,27,11,11,1126,1051,0,8
25023001486,25,023,001486,1244,1029,42,20,17,1249,1047,8,21
25023001487,25,023,001487,1088.71,952.4,31.66,14.07,14.95,1060.57,977.9,0,18.47
25023001488,25,023,001488,1218,995,24,10,15,1212,997,0,16
25023001513,25,023,001513,1133.02,657.81,27.31,11.69,9.73,1135.93,649.07,11.71,3.89
25023001514,25,023,001514,892.16,702.61,14.08,5.01,6.04,876.04,711.68,8.04,0.01
25023001515,25,023,001515,1329,1086,29,10,9,1278,1130,21,2
25023001516,25,023,001516,1565.65,1187.92,47.11,14.04,21.03,1549.6,1235.03,24.02,2.01
25023001517,25,023,001517,1434.97,1098.21,25.98,8.99,10.99,1421.98,1109.21,15.99,2
25023001518,25,023,001518,1221.9,1163.57,43.5,18.78,15.82,1221.9,1202.13,16.81,2.97
25023001519,25,023,001519,2975.07,1735.78,57.89,10.79,29.44,2793.54,1975.2,14.72,3.92
25023001520,25,023,001520,1621.71,986.18,52.44,15.67,10.61,1625.16,1006.05,16.81,2.16
25023001521,25,023,001521,1183.79,640.99,33.35,6.48,6.48,1170.82,664.15,9.26,0.93
25023001522,25,023,001522,1188.98,739.93,20.91,3.64,10.91,1153.53,757.2,11.82,1.82
25023001523,25,023,001523,1573.54,1208.5,46.32,17.13,12.11,1547.36,1257.69,11.13,2.34
25023001524,25,023,001524,1378.18,841.88,38.52,12.52,9.63,1350.27,882.32,13.48,1.92
25023001525,25,023,001525,1311.09,1007.3,32.98,7.99,12.99,1304.09,1020.29,12.99,0
25023001526,25,023,001526,1391.84,1131.21,40.49,17.21,16.18,1347.84,1198.64,14.19,2.03
25023001527,25,023,001527,1059.78,960.9,49.94,5.99,10.99,1087.75,953.91,10.99,2
25023001528,25,023,001528,962,912,31,12,1,960,932,7,1
25023001607,25,023,001607,1761.25,1990.15,50.98,14.99,13.99,1744.26,1965.16,36.98,2
25023001608,25,023,001608,1032.36,787.7,22.27,9.11,14.1,1057.63,769.35,4.12,6.01
25023001609,25,023,001609,1009.12,773.3,23.58,9.83,8.84,1033.68,741.85,10.81,0.98
25023001610,25,023,001610,756,540,27,8,14,788,511,14,0
25023001611,25,023,001611,841,640,24,14,4,861,620,2,14
25023001612,25,023,001612,805,786,25,11,14,852,747,8,5
25023001613,25,023,001613,950,787,31,8,7,969,762,12,4
25023001660,25,023,001660,1430.86,853.69,31.09,12.01,17.06,1327.4,985.23,11.02,1.01
25023001661,25,023,001661,1421.86,783.7,34.36,7.07,12.09,1308.53,914.34,7.03,2.03
25023001662,25,023,001662,1529.77,702.51,33.86,5.34,10.94,1408.61,850.1,2.94,2.17
25023001663,25,023,001663,1387.28,818.15,33.33,7.08,8.69,1264.05,970.42,2.93,2.89
25023001664,25,023,001664,1384.31,659.98,24.98,10.57,6.72,1305.54,747.4,0.96,5.76
25023001665,25,023,001665,1387.34,770.41,25.75,11.88,12.87,1283.36,895.19,2.97,1.98
25023001926,25,023,001926,1007.63,816.12,32.41,7.86,8.84,1028.25,778.8,16.7,27.5
25023001927,25,023,001927,1298.53,913.82,33.99,7.03,5,1303.34,895.92,17.01,21.94
25023001928,25,023,001928,1286.77,943.03,26.31,12.08,11.05,1287.07,918.59,19.32,7.13
25023001929,25,023,001929,1126.75,936.85,30.02,16.01,9.01,1135.74,919.84,17.02,6
25023001930,25,023,001930,1139.15,984.65,40.42,18.1,11.12,1183.42,938.16,32.22,34.36
25023001931,25,023,001931,1023.61,925.13,38.8,11.94,4.97,1058.42,868.42,51.73,0
25023001969,25,023,001969,1156,1160,43,16,15,1188,1120,22,3
25023001970,25,023,001970,1068,1112,34,11,10,1079,1085,26,2
25023002041,25,023,002041,1307,1055,40,11,13,1370,984,14,4
25023002042,25,023,002042,1070,992,39,11,14,1095,970,22,9
25023002043,25,023,002043,1028.6,973.63,38.98,7,13.99,1061.59,943.64,16.99,8
25023002044,25,023,002044,1090,861,35,16,12,1093,870,10,1
25023ZZZZZZ,25,023,ZZZZZZ,108.37,59.15,2.09,0.67,0.66,103.3,65.05,0.57,0.19
25025000101,25,025,000101,1331.23,321.51,17.3,10.49,12.66,1328.01,327.77,0.55,8.25
25025000102,25,025,000102,436.97,102.05,5.23,3.27,5.23,441.55,94.2,0,5.23
25025000103,25,025,000103,1641.91,362.66,22.73,7.58,8.52,1629.6,345.62,4.73,5.68
25025000104,25,025,000104,908.55,174.02,12.41,3.77,4.98,892.42,172.69,8.86,1.21
25025000105,25,025,000105,690.66,169.2,16.14,3.41,5.11,692.34,154.83,5.09,1.71
25025000106,25,025,000106,701.49,155.27,11.76,3.07,3.5,714.26,126.89,2.08,0
25025000107,25,025,000107,651.63,162.46,9.82,3.57,7.14,655.2,146.39,2.68,0
25025000108,25,025,000108,950.17,264.32,8.26,9,8,963.6,214.36,6,1
25025000109,25,025,000109,736.29,182.12,7.35,5.94,0.94,751.04,144.22,0.49,5.67
25025000110,25,025,000110,533.66,146.06,9.34,2.49,2.35,553.48,118.3,3.26,2.5
25025000111,25,025,000111,712.6,322.94,11.86,4.01,3.02,735.85,265.39,0.03,9.75
25025000112,25,025,000112,710.01,367.34,8.86,4.1,1.7,739.59,305.55,0.5,9.83
25025000113,25,025,000113,970.74,395.78,11.51,4.84,8.46,1015.26,331.02,0,4.4
25025000114,25,025,000114,583.97,275.18,4.86,1.75,1.06,600.83,230.33,0.17,9.2
25025000115,25,025,000115,420.64,192.5,7.37,2.73,3.03,413.73,199.46,3.34,0.03
25025000201,25,025,000201,1511.45,454.45,28.5,3.06,11.49,1418.21,523.78,2.92,7.75
25025000202,25,025,000202,1813.33,462.25,19.56,8.25,14.06,1755.46,494.78,3.2,6.57
25025000203,25,025,000203,1057.11,212.94,18.06,0,13.02,961.91,312.08,4,3.02
25025000204,25,025,000204,1046.21,258.5,14.96,5.45,8.85,1003.93,291.42,1.11,4.4
25025000205,25,025,000205,852.64,231.36,11.33,6.47,8.09,794.39,285.56,1.62,5.66
25025000206,25,025,000206,1224,398,17,5,11,1168,435,3,9
25025000207,25,025,000207,1347.25,357.39,28.64,4.41,15.35,1286.09,430.78,0.4,7.12
25025000301,25,025,000301,1653.48,544.05,23.17,8.34,17.61,1560.8,614.49,5.56,7.41
25025000302,25,025,000302,1013.66,312.68,19.09,4.04,7.46,958.48,363.36,1.81,4.18
25025000303,25,025,000303,811.45,214.38,10.8,4.6,3.89,770.57,233.18,2.31,0.79
25025000304,25,025,000304,1116.63,319.88,17.68,7.79,7.03,1066.13,355.29,9.13,3.12
25025000305,25,025,000305,3307.18,607.72,43.19,16.51,34.33,3117.84,797.55,9.3,9.72
25025000306,25,025,000306,2802.14,666.13,48.03,11.47,29.9,2615.93,864.34,8.3,10.41
25025000307,25,025,000307,2545,225,26,6,16,2407,346,3,4
25025000308,25,025,000308,3159.13,553.03,30.62,14.4,18.01,3055.49,562.94,0,18.01
25025000401,25,025,000401,1327,148,22,3,5,1234,251,2,2
25025000402,25,025,000402,1954,319,21,9,12,1818,437,3,8
25025000403,25,025,000403,965.39,86.16,11.25,1.04,6.06,904.44,145,1,2.06
25025000404,25,025,000404,1342.62,119.39,24.32,4.15,6.51,1248.74,200.65,0,6.42
25025000405,25,025,000405,764.41,97.1,5.3,1.77,5.3,729.11,116.52,0,4.41
25025000406,25,025,000406,764.58,126.36,9.13,3.04,3.13,733.72,150.83,1,0.11
25025000407,25,025,000407,897.71,90.17,4.61,3.89,8.17,870.77,114.09,2.5,1.25
25025000408,25,025,000408,601,117,6,12,6,613,104,2,3
25025000409,25,025,000409,425.36,41.03,2.16,1.18,0.13,409.66,38.24,0.08,0.08
25025000410,25,025,000410,395.35,34.32,1.35,1.6,1.01,385.96,42.21,0.02,0.45
25025000501,25,025,000501,2527.9,357.15,34.56,9.6,19.2,2372.36,479.08,0.96,4.8
25025000502,25,025,000502,731.08,69.2,3.76,5.26,1.5,718.29,75.97,3.01,1.5
25025000503,25,025,000503,1270.1,178.85,20.44,7.4,17.8,1154.64,316.92,0.04,3.2
25025000504,25,025,000504,894.35,108.16,12.98,3.71,6.8,842.43,170.59,0.62,0.62
25025000505,25,025,000505,408.06,69.06,0.9,0,6.28,368.6,107.62,0,3.59
25025000506,25,025,000506,1123.86,206.16,26.71,7.81,12.15,991.13,350.91,0,6.89
25025000507,25,025,000507,1432.7,251.85,20.76,9.23,15.34,1326.91,375.98,1,8.2
25025000508,25,025,000508,1266,241,22,6,14,1163,364,0,1
25025000509,25,025,000509,1462.65,239.53,17.84,7.64,11.04,1374.32,328.71,5.95,5.1
25025000510,25,025,000510,1195.54,200.14,17.85,10.17,15.67,1151.48,253.16,4.97,4.82
25025000511,25,025,000511,390.95,58.4,4.98,0.45,5.58,360.71,92.08,0,1.3
25025000576,25,025,000576,319.76,113.39,2.27,3.78,0,330.34,80.88,1.51,0
25025000577,25,025,000577,277.64,82.24,2.81,0.31,0,282.34,60.14,0.06,0
25025000578,25,025,000578,388,81,5,0,0,377,73,1,0
25025000579,25,025,000579,376.27,57.4,3.93,3.79,0,357.45,41.86,0.02,0
25025000580,25,025,000580,853.07,236.78,15.41,3.24,0,838.48,239.22,5.68,0
25025000581,25,025,000581,665,118,10,4,0,655,95,0,0
25025000582,25,025,000582,267.19,53.44,0.94,4.69,0,269.06,37.5,0.94,0
25025000583,25,025,000583,429,90,3,2,0,424,65,0,0
25025000584,25,025,000584,498,88,6,3,0,490,72,1,0
25025000585,25,025,000585,522.49,107.62,6.57,1.64,0,518.38,87.9,0.82,0
25025000586,25,025,000586,454,147,6,2,0,453,109,4,0
25025000587,25,025,000587,510,124,0,4,0,509,100,1,0
25025000588,25,025,000588,564,160,5,9,0,576,130,5,0
25025000589,25,025,000589,566,254,13,9,0,585,204,1,0
25025000590,25,025,000590,564,207,6,1,0,571,172,6,0
25025000591,25,025,000591,451,172,4,4,0,473,129,1,0
25025000601,25,025,000601,4428.31,1171.05,79.17,19.1,35.27,4154.31,1440.27,11.93,14.57
25025000602,25,025,000602,803.86,241.41,21.17,4.05,9.07,769.39,266.87,8,1.02
25025000603,25,025,000603,1177,378,20,3,8,1099,442,8,7
25025000604,25,025,000604,1111.65,410.2,20.68,7.21,11.18,1056.54,459.23,0,12.07
25025000605,25,025,000605,1068.6,369.86,20.97,6.67,7.63,966.6,468.05,0,5.72
25025000606,25,025,000606,820,411,21,3,7,757,444,0,11
25025000607,25,025,000607,601.62,272.89,13.33,0,10.79,556.56,312.23,3.81,1.9
25025000608,25,025,000608,823,419,19,4,7,795,430,0,8
25025000609,25,025,000609,752.01,471.44,18.02,3,15.02,690.94,505.51,5.01,2
25025000701,25,025,000701,863.59,445.17,14.57,1,9.35,802.99,486.47,3.95,3.54
25025000702,25,025,000702,848.41,397.83,16.43,0,8.65,787.01,444.53,6.05,3.46
25025000703,25,025,000703,1029.62,474.55,21.07,0.05,8,962.79,514.5,0,8.02
25025000704,25,025,000704,933,359,18,4,4,875,389,6,4
25025000705,25,025,000705,946.55,255.24,17.86,5.48,7.74,894.98,304.89,0.28,2.35
25025000706,25,025,000706,762.19,258.73,20.98,0,6.99,758.2,253.73,0,4
25025000707,25,025,000707,659.53,155.71,3.9,2.43,0.72,665.4,111.88,0,1.38
25025000708,25,025,000708,865.45,244.49,11.55,9.49,8.18,869.39,237.58,5,4.31
25025000709,25,025,000709,659,184,12,6,2,654,183,4,2
25025000710,25,025,000710,700,72,3,2,1,680,69,2,0
25025000801,25,025,000801,1042.48,132.88,7.11,2.06,4.24,1004.09,135.55,0,4.24
25025000802,25,025,000802,1473,154.07,16.3,3.08,4.19,1401.44,202.49,2.01,2.16
25025000803,25,025,000803,676,64,4,5,3,685,44,0,5
25025000804,25,025,000804,416,36,5,1,2,430,25,1,0
25025000805,25,025,000805,784,79,7,2,4,775,63,0,2
25025000806,25,025,000806,300,35,3,3,1,297,32,0,1
25025000807,25,025,000807,603,38,3,6,0,590,42,0,1
25025000901,25,025,000901,1129,140,9,5,8,1082,150,0,5
25025000902,25,025,000902,1438.94,113.9,16.14,10.44,6.64,1389.58,165.16,0,1.9
25025000903,25,025,000903,1834.07,144.94,7.71,7.4,4.27,1785.47,142.8,0,5.97
25025000904,25,025,000904,1107.84,104.01,4.87,5.81,1.03,1086.06,78.45,0,4.85
25025000905,25,025,000905,1394.21,78.4,6.25,6.3,6.05,1376.1,68.04,0,8.25
25025001001,25,025,001001,608,58,1,4,1,585,53,0,3
25025001002,25,025,001002,548,66,3,3,4,528,72,0,2
25025001003,25,025,001003,522,60,6,3,2,519,63,0,1
25025001004,25,025,001004,1045.41,210.46,7.97,8.32,4.27,1034.21,161.64,0,1.45
25025001005,25,025,001005,682,72,11,7,8,678,84,0,7
25025001006,25,025,001006,841.23,78.53,10.08,9.11,11.3,841.81,77.79,0,4.12
25025001007,25,025,001007,928.24,67.75,2.94,2.93,5.73,924.56,46.54,0,1.92
25025001008,25,025,001008,1194.72,97.19,7.34,13.75,10.09,1161.71,112.78,0,11.92
25025001009,25,025,001009,1488.89,77.95,16.77,10.85,8.88,1491.85,92.75,0.99,5.92
