GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREIFUE,G16PREOLAR,G16PREOSAN,G16PREOWRI,G16USSDLEA,G16USSRMIL,G16USSOERI,G16USSITRU,G16USSODIA,G16USSOWRI,G16HALOWEL,G16HALOCLA,G16HALOWRI,G16GOVDMIN,G16GOVRSCO,G16GOVOLEE,G16GOVOWRI,G16LTGDZUC,G16LTGRBRO,G16LTGOWAR,G16LTGOWRI,G16TREOPEA,G16TREPSCH,G16TREONGO,G16TREOWRI,G16SOSOCON,G16SOSOHER,G16SOSOWRI,G16AUDDHOF,G16AUDRFEL,G16AUDOBRO,G16AUDOWRI,G16ATGDDON,G16ATGRBUC,G16ATGOJAC,G16ATGOWRI
500199512001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001059,18.5,21,1.7,0.8,0.1,0,2.6,1,22.4,20.5,0.6,1.7,0.3,0,37.2,5.2,0.2,11,33.3,1.3,0,17,26.8,0.8,0,35.2,4.5,1.5,0.1,37.1,4.2,0.1,17.7,19.8,4.6,0,24.3,18.2,1.3,0
500199513001029,15.7,17.8,1.5,0.6,0.1,0,2.2,0.9,19,17.4,0.5,1.5,0.3,0,31.5,4.4,0.2,9.3,28.2,1.1,0,14.4,22.7,0.7,0,29.8,3.8,1.3,0.1,31.5,3.6,0.1,15,16.7,3.9,0,20.6,15.4,1.1,0
500199512003021,15.2,17.3,1.4,0.6,0.1,0,2.1,0.9,18.5,16.9,0.5,1.4,0.3,0,30.6,4.3,0.2,9.1,27.4,1.1,0,14,22.1,0.7,0,28.9,3.7,1.3,0.1,30.6,3.5,0.1,14.6,16.3,3.8,0,20,15,1.1,0
500199513001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512003043,16.1,18.3,1.5,0.7,0.1,0,2.2,0.9,19.5,17.8,0.5,1.5,0.3,0,32.4,4.5,0.2,9.6,29,1.2,0,14.8,23.4,0.7,0,30.6,4,1.3,0.1,32.3,3.7,0.1,15.4,17.2,4,0,21.1,15.9,1.2,0
500199513001093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003087,5.3,4.7,0.3,0.2,0.1,0.1,0.8,0,5.8,5.1,0.3,0.4,0.1,0,9.4,1.5,0,2.9,8.2,0.6,0,4.8,6.5,0.3,0,9.1,1.2,0.7,0,9.6,1.3,0,5.3,4.5,1.1,0,6.7,4.1,0.5,0
500199513001088,0.7,0.7,0.1,0,0,0,0.1,0,0.8,0.7,0,0.1,0,0,1.3,0.2,0,0.4,1.2,0,0,0.6,0.9,0,0,1.2,0.2,0.1,0,1.3,0.1,0,0.6,0.7,0.2,0,0.9,0.6,0,0
500199512003045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001000,5.2,5.9,0.5,0.2,0,0,0.7,0.3,6.3,5.8,0.2,0.5,0.1,0,10.5,1.5,0.1,3.1,9.4,0.4,0,4.8,7.6,0.2,0,9.9,1.3,0.4,0,10.5,1.2,0,5,5.6,1.3,0,6.9,5.1,0.4,0
500199512002023,2.8,3.2,0.3,0.1,0,0,0.4,0.2,3.4,3.1,0.1,0.3,0,0,5.7,0.8,0,1.7,5.1,0.2,0,2.6,4.1,0.1,0,5.4,0.7,0.2,0,5.7,0.6,0,2.7,3,0.7,0,3.7,2.8,0.2,0
500199512002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512002040,1.3,1.5,0.1,0.1,0,0,0.2,0.1,1.6,1.4,0,0.1,0,0,2.6,0.4,0,0.8,2.3,0.1,0,1.2,1.9,0.1,0,2.5,0.3,0.1,0,2.6,0.3,0,1.2,1.4,0.3,0,1.7,1.3,0.1,0
500199512001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514002050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516001004,0.6,0.8,0.1,0,0,0,0.1,0,0.7,0.8,0,0.1,0,0,1.3,0.2,0,0.4,1.2,0.1,0,0.6,1,0,0,1.2,0.2,0.1,0,1.3,0.2,0,0.6,0.7,0.1,0,0.9,0.7,0.1,0
500199516002025,4.7,6.2,0.6,0.3,0.1,0.1,1,0,5.7,6.2,0.3,0.4,0.1,0,10.1,1.5,0,2.8,9.4,0.4,0,4.6,7.7,0.1,0,9.3,1.6,0.4,0,10.2,1.2,0,4.9,5.6,1.1,0,6.6,5.1,0.4,0
500199516001050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003034,0.3,0.2,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.5,0.1,0,0.2,0.4,0,0,0.3,0.3,0,0,0.5,0.1,0,0,0.5,0.1,0,0.3,0.2,0.1,0,0.4,0.2,0,0
500199517003043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199517003040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516003067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516003052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516004012,0.4,0.5,0,0,0,0,0.1,0,0.5,0.5,0,0,0,0,0.9,0.1,0,0.3,0.8,0,0,0.5,0.6,0,0,0.8,0.2,0,0,0.9,0.1,0,0.4,0.5,0.1,0,0.6,0.4,0,0
500199516004045,0.9,1.1,0.1,0,0,0,0.3,0,1.2,1.1,0.1,0,0,0,2,0.3,0,0.7,1.7,0.1,0,1.1,1.3,0,0,1.9,0.3,0.1,0,2,0.3,0,1.1,1,0.3,0,1.4,0.9,0.1,0
500199519002077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199519002122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199519002115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199519002089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003072,5.2,4.4,0.3,0.1,0,0,0.8,0.2,6,4.6,0.2,0.3,0.1,0,8.8,1.4,0.1,3.1,7.6,0.4,0,4.3,6.4,0.2,0,8.6,1.1,0.4,0,9,1.1,0,4.6,4.5,1.2,0,5.9,4.4,0.4,0
500199518001069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003069,7.3,6.2,0.5,0.1,0.1,0,1.2,0.3,8.4,6.4,0.3,0.4,0.1,0,12.3,2,0.1,4.3,10.6,0.6,0,6,8.9,0.3,0,12,1.6,0.6,0,12.6,1.6,0,6.4,6.3,1.7,0,8.2,6.1,0.6,0
500199518003057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518001016,2.1,1.7,0.1,0,0,0,0.3,0.1,2.4,1.8,0.1,0.1,0,0,3.5,0.6,0,1.2,3,0.2,0,1.7,2.5,0.1,0,3.4,0.4,0.2,0,3.5,0.4,0,1.8,1.8,0.5,0,2.3,1.7,0.2,0
500199518003095,0.9,0.8,0.1,0,0,0,0.1,0,1,0.8,0,0,0,0,1.5,0.3,0,0.5,1.3,0.1,0,0.7,1.1,0,0,1.5,0.2,0.1,0,1.6,0.2,0,0.8,0.8,0.2,0,1,0.8,0.1,0
500199518003077,4.6,3.9,0.3,0,0,0,0.7,0.2,5.2,4,0.2,0.2,0,0,7.7,1.3,0,2.7,6.6,0.3,0,3.7,5.6,0.2,0,7.5,1,0.4,0,7.9,1,0,4,3.9,1,0,5.1,3.8,0.4,0
500199518001033,0.5,0.4,0,0,0,0,0.1,0,0.5,0.4,0,0,0,0,0.8,0.1,0,0.3,0.7,0,0,0.4,0.6,0,0,0.7,0.1,0,0,0.8,0.1,0,0.4,0.4,0.1,0,0.5,0.4,0,0
500199518003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003064,9.8,8.3,0.6,0.1,0.1,0,1.6,0.4,11.3,8.6,0.4,0.5,0.1,0,16.5,2.7,0.1,5.8,14.3,0.7,0,8,12,0.4,0,16.1,2.1,0.8,0,16.9,2.1,0,8.7,8.4,2.2,0,11,8.2,0.8,0
500199511002077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199511002050,2.5,2.8,0.2,0.2,0,0.1,0.4,0,3,2.7,0.1,0.3,0.1,0,4.4,1.4,0,1.8,4.2,0.3,0,2.7,3.2,0.2,0,4.5,0.7,0.5,0,4.8,0.8,0,2.1,2.4,1.1,0,3.2,2.6,0.3,0
500199511002047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199511002088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199511002075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199511002058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001073,3.7,4.2,0.3,0.2,0,0,0.5,0.2,4.5,4.1,0.1,0.3,0.1,0,7.4,1,0,2.2,6.7,0.3,0,3.4,5.4,0.2,0,7,0.9,0.3,0,7.4,0.8,0,3.5,4,0.9,0,4.9,3.6,0.3,0
500199512002042,4.1,4.7,0.4,0.2,0,0,0.6,0.2,5,4.6,0.1,0.4,0.1,0,8.3,1.2,0.1,2.5,7.4,0.3,0,3.8,6,0.2,0,7.9,1,0.3,0,8.3,0.9,0,4,4.4,1,0,5.4,4.1,0.3,0
500199512001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516005027,4.5,4,0.2,0.1,0,0,0.7,0.2,5.3,2.9,0.9,0.4,0,0,8.1,0.9,0.1,2.9,6.5,0.4,0,4.7,4.4,0.2,0,7.4,1,0.2,0,7.7,0.9,0,4,4,0.8,0,6,2.9,0.3,0
500199516005038,0.6,0.5,0,0,0,0,0.1,0,0.7,0.4,0.1,0,0,0,1,0.1,0,0.4,0.8,0,0,0.6,0.6,0,0,0.9,0.1,0,0,1,0.1,0,0.5,0.5,0.1,0,0.8,0.4,0,0
500199516005046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516005033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516005055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516001023,11.2,14.7,1.4,0.7,0.1,0.1,2.4,0.1,13.6,14.9,0.8,1,0.1,0,24.2,3.7,0.1,6.8,22.6,1,0,11,18.3,0.3,0,22.2,3.8,1,0.1,24.4,2.8,0,11.8,13.3,2.6,0.1,15.7,12.2,1,0
500199516002031,1.6,2.1,0.2,0.1,0,0,0.3,0,2,2.2,0.1,0.1,0,0,3.5,0.5,0,1,3.3,0.1,0,1.6,2.7,0.1,0,3.2,0.6,0.1,0,3.6,0.4,0,1.7,1.9,0.4,0,2.3,1.8,0.1,0
500199516001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199516002010,4.3,5.6,0.5,0.3,0,0,0.9,0,5.2,5.7,0.3,0.4,0,0,9.2,1.4,0,2.6,8.6,0.4,0,4.2,7,0.1,0,8.5,1.5,0.4,0,9.3,1.1,0,4.5,5.1,1,0,6,4.7,0.4,0
500199516001038,2,2.7,0.2,0.1,0,0,0.4,0,2.5,2.7,0.2,0.2,0,0,4.4,0.7,0,1.2,4.1,0.2,0,2,3.3,0.1,0,4,0.7,0.2,0,4.4,0.5,0,2.1,2.4,0.5,0,2.9,2.2,0.2,0
500199516001034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199520001100,2.6,1.8,0.3,0.1,0,0,0.4,0.1,2.9,2.1,0.1,0.1,0.1,0,4.4,0.7,0,1.5,3.5,0.3,0,2.4,2.8,0.2,0,4.1,0.6,0.3,0,4.4,0.6,0,2.4,2,0.6,0,3,1.9,0.3,0
500199520001049,8.3,5.5,0.9,0.4,0.1,0,1.2,0.3,9,6.6,0.4,0.4,0.2,0,13.7,2.1,0,4.8,11.1,1,0,7.5,8.7,0.5,0,12.9,1.8,0.8,0,13.6,1.9,0,7.6,6.1,1.9,0,9.5,5.9,0.8,0
500199520001009,1.3,0.9,0.1,0.1,0,0,0.2,0.1,1.4,1.1,0.1,0.1,0,0,2.2,0.3,0,0.8,1.8,0.2,0,1.2,1.4,0.1,0,2.1,0.3,0.1,0,2.2,0.3,0,1.2,1,0.3,0,1.5,0.9,0.1,0
500199520001007,10.3,6.8,1.1,0.5,0.1,0,1.5,0.4,11.2,8.2,0.5,0.5,0.2,0,17,2.5,0,5.9,13.8,1.2,0,9.3,10.8,0.6,0,16,2.3,1,0,16.9,2.3,0,9.4,7.6,2.4,0,11.7,7.4,1,0
500199520001105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199520001062,5.6,3.7,0.6,0.3,0,0,0.8,0.2,6.1,4.5,0.3,0.3,0.1,0,9.3,1.4,0,3.3,7.5,0.7,0,5.1,5.9,0.3,0,8.8,1.2,0.6,0,9.3,1.3,0,5.2,4.2,1.3,0,6.4,4,0.6,0
500199520001023,0.7,0.4,0.1,0,0,0,0.1,0,0.7,0.5,0,0,0,0,1.1,0.2,0,0.4,0.9,0.1,0,0.6,0.7,0,0,1,0.1,0.1,0,1.1,0.2,0,0.6,0.5,0.2,0,0.8,0.5,0.1,0
500199520001041,6.9,4.6,0.7,0.4,0,0,1,0.3,7.6,5.6,0.4,0.4,0.1,0,11.5,1.7,0,4,9.3,0.8,0,6.3,7.3,0.4,0,10.8,1.5,0.7,0,11.4,1.6,0,6.4,5.1,1.6,0,7.9,5,0.7,0
500199520001080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199520001046,5.3,3.5,0.6,0.3,0,0,0.8,0.2,5.8,4.2,0.3,0.3,0.1,0,8.8,1.3,0,3.1,7.1,0.6,0,4.8,5.6,0.3,0,8.2,1.2,0.5,0,8.7,1.2,0,4.9,3.9,1.2,0,6.1,3.8,0.5,0
500199515001026,24.6,20.9,1.2,0.6,0.1,0,0,5.1,27.2,21.6,1.5,1.5,0.4,0.1,43,6.5,0.2,16.7,33.1,2.6,0.1,22.6,27.6,1.2,0.1,40.9,5.4,2.3,0.1,43.7,4.8,0.1,24.2,20.6,5,0,30.4,18.8,1.8,0.1
500199515002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514001027,8.3,7,0.4,0.2,0,0,0,1.7,9.1,7.3,0.5,0.5,0.1,0,14.5,2.2,0.1,5.6,11.1,0.9,0,7.6,9.3,0.4,0,13.8,1.8,0.8,0,14.7,1.6,0,8.1,6.9,1.7,0,10.2,6.3,0.6,0
500199514001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514001031,1.6,1.3,0.1,0,0,0,0,0.3,1.7,1.4,0.1,0.1,0,0,2.7,0.4,0,1.1,2.1,0.2,0,1.4,1.8,0.1,0,2.6,0.3,0.1,0,2.8,0.3,0,1.5,1.3,0.3,0,1.9,1.2,0.1,0
500199514002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514001002,6,5.1,0.3,0.2,0,0,0,1.3,6.7,5.3,0.4,0.4,0.1,0,10.6,1.6,0,4.1,8.1,0.6,0,5.6,6.8,0.3,0,10,1.3,0.6,0,10.7,1.2,0,5.9,5,1.2,0,7.5,4.6,0.4,0
500199514001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514001009,1.3,1.1,0.1,0,0,0,0,0.3,1.5,1.2,0.1,0.1,0,0,2.3,0.4,0,0.9,1.8,0.1,0,1.2,1.5,0.1,0,2.2,0.3,0.1,0,2.4,0.3,0,1.3,1.1,0.3,0,1.7,1,0.1,0
500199514001015,5.4,4.6,0.3,0.1,0,0,0,1.1,5.9,4.7,0.3,0.3,0.1,0,9.4,1.4,0,3.6,7.2,0.6,0,4.9,6,0.3,0,8.9,1.2,0.5,0,9.5,1,0,5.3,4.5,1.1,0,6.6,4.1,0.4,0
500199514002029,5.4,4.6,0.3,0.1,0,0,0,1.1,5.9,4.7,0.3,0.3,0.1,0,9.4,1.4,0,3.6,7.2,0.6,0,4.9,6,0.3,0,8.9,1.2,0.5,0,9.5,1,0,5.3,4.5,1.1,0,6.6,4.1,0.4,0
500199515001017,9.2,7.8,0.4,0.2,0.1,0,0,1.9,10.1,8.1,0.5,0.6,0.2,0,16,2.4,0.1,6.2,12.3,1,0.1,8.4,10.3,0.4,0,15.2,2,0.9,0,16.3,1.8,0.1,9,7.7,1.9,0,11.3,7,0.7,0
500199514002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199514002027,6,5.1,0.3,0.2,0,0,0,1.3,6.7,5.3,0.4,0.4,0.1,0,10.6,1.6,0,4.1,8.1,0.6,0,5.6,6.8,0.3,0,10,1.3,0.6,0,10.7,1.2,0,5.9,5,1.2,0,7.5,4.6,0.4,0
500199512003060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001129,4.6,5.2,0.4,0.2,0,0,0.6,0.3,5.5,5.1,0.1,0.4,0.1,0,9.2,1.3,0.1,2.7,8.2,0.3,0,4.2,6.6,0.2,0,8.7,1.1,0.4,0,9.2,1,0,4.4,4.9,1.1,0,6,4.5,0.3,0
500199513001137,0.4,0.5,0,0,0,0,0.1,0,0.5,0.5,0,0,0,0,0.9,0.1,0,0.3,0.8,0,0,0.4,0.6,0,0,0.8,0.1,0,0,0.9,0.1,0,0.4,0.5,0.1,0,0.6,0.4,0,0
500199513001039,0.9,1,0.1,0,0,0,0.1,0,1.1,1,0,0.1,0,0,1.8,0.2,0,0.5,1.6,0.1,0,0.8,1.3,0,0,1.7,0.2,0.1,0,1.7,0.2,0,0.8,0.9,0.2,0,1.1,0.9,0.1,0
500199512003054,1.7,2,0.2,0.1,0,0,0.2,0.1,2.1,1.9,0.1,0.2,0,0,3.5,0.5,0,1,3.1,0.1,0,1.6,2.5,0.1,0,3.3,0.4,0.1,0,3.5,0.4,0,1.7,1.9,0.4,0,2.3,1.7,0.1,0
500199513001114,1.1,1.2,0.1,0,0,0,0.2,0.1,1.3,1.2,0,0.1,0,0,2.2,0.3,0,0.6,2,0.1,0,1,1.6,0,0,2.1,0.3,0.1,0,2.2,0.2,0,1,1.2,0.3,0,1.4,1.1,0.1,0
500199512002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199513001108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199512003008,2.4,2.7,0.2,0.1,0,0,0.3,0.1,2.9,2.7,0.1,0.2,0,0,4.8,0.7,0,1.4,4.3,0.2,0,2.2,3.5,0.1,0,4.5,0.6,0.2,0,4.8,0.5,0,2.3,2.6,0.6,0,3.1,2.4,0.2,0
500199518001025,0.9,0.8,0.1,0,0,0,0.1,0,1,0.8,0,0,0,0,1.5,0.3,0,0.5,1.3,0.1,0,0.7,1.1,0,0,1.5,0.2,0.1,0,1.6,0.2,0,0.8,0.8,0.2,0,1,0.8,0.1,0
500199518003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518002018,4.3,3.7,0.3,0,0,0,0.7,0.2,5,3.8,0.2,0.2,0,0,7.3,1.2,0,2.6,6.3,0.3,0,3.5,5.3,0.2,0,7.1,0.9,0.4,0,7.5,0.9,0,3.8,3.7,1,0,4.9,3.6,0.4,0
500199518003078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500199518001012,0.5,0.4,0,0,0,0,0.1,0,0.5,0.4,0,0,0,0,0.8,0.1,0,0.3,0.7,0,0,0.4,0.6,0,0,0.7,0.1,0,0,0.8,0.1,0,0.4,0.4,0.1,0,0.5,0.4,0,0
500199518003058,5.2,4.4,0.3,0.1,0,0,0.8,0.2,6,4.6,0.2,0.3,0.1,0,8.8,1.4,0.1,3.1,7.6,0.4,0,4.3,6.4,0.2,0,8.6,1.1,0.4,0,9,1.1,0,4.6,4.5,1.2,0,5.9,4.4,0.4,0
500199518001019,1.1,1,0.1,0,0,0,0.2,0,1.3,1,0,0.1,0,0,1.9,0.3,0,0.7,1.7,0.1,0,0.9,1.4,0,0,1.9,0.2,0.1,0,2,0.2,0,1,1,0.3,0,1.3,0.9,0.1,0
