GEOID,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150030097013004,0.5,0.3,0.3,0.5,0,0
150030097013005,1.3,0.6,0.7,1.2,0,0
150030097013001,16.5,8,9.4,15.2,0.4,0.2
150030089312001,0,0,0,0,0,0
150030080053001,97.8,46.7,92.7,50.5,1.4,1.2
150030074001170,0,0,0,0,0,0
150030080072019,12.8,3.8,12.2,4.1,0.2,0.1
150030089061000,14.2,8,13.2,8.4,0.4,0.2
150030089063005,13,7.3,12.2,7.7,0.3,0.2
150030080062006,14.3,5.3,13.4,6,0.2,0.2
150030080062015,29.3,10.8,27.5,12.3,0.5,0.5
150030080011009,0.4,0.2,0.4,0.2,0,0
150030080021005,0,0,0,0,0,0
150030086142033,0,0,0,0,0,0
150030086142031,0,0,0,0,0,0
150030086142035,0,0,0,0,0,0
150030089081002,358.6,184.5,340.8,187.4,7.7,7.5
150030114003015,0,0,0,0,0,0
150030048003009,37.7,13.8,36,14.2,1.1,0.6
150030048003002,31,11.3,29.6,11.6,0.9,0.5
150030048003007,25.7,8.8,23.9,10.2,0.8,0.3
150030048003001,28.8,10.5,27.5,10.8,0.9,0.4
150030027021008,10.7,2.9,9.8,3.4,0.5,0.2
150030048001001,39.7,12.9,35.4,16.5,0.6,0.4
150030005002004,10.6,3.4,9.8,4,0.3,0.1
150030044001002,16.8,5.6,10.9,11.1,0.8,0.3
150039814001004,0.5,0.4,0.4,0.4,0,0
150039814001005,0,0,0,0,0,0
150030018041004,2.4,1.2,2.2,1.2,0.1,0
150030018041001,60.4,30,55.3,30,3.8,0.7
150030048004016,13.1,4.2,11.7,5.4,0.2,0.1
150030048004010,49.3,16,44,20.5,0.7,0.4
150039900010005,0,0,0,0,0,0
150039900010029,0,0,0,0,0,0
150030101004025,0,0,0,0,0,0
150030102013024,1.1,0.7,0.7,1,0,0
150030102013015,6.5,4.6,4.5,6.4,0.3,0.1
150030102013025,3.2,2.2,2.2,3.1,0.1,0
150030102013027,9.6,6.7,6.6,9.4,0.4,0.1
150030102013028,13.5,9.5,9.3,13.2,0.6,0.1
150030102013032,0,0,0,0,0,0
150030102021018,0.3,0.2,0.2,0.3,0,0
150030102021016,121.9,85.8,84.2,119.6,5.5,1.4
150030101002010,7.1,4.6,5.9,5.2,0.4,0.1
150030101001020,8.1,5.2,6.7,5.9,0.5,0.1
150030101002017,92,58.8,76.2,67.5,5.6,1.5
150030095022009,8.7,3.4,7.4,4,0.5,0.2
150030095022011,0,0,0,0,0,0
150030095021007,7.4,2.9,6.3,3.4,0.4,0.2
150030095022018,0,0,0,0,0,0
150030095031028,17,6.7,14.5,7.9,1,0.3
150030095031018,15.6,6.2,13.4,7.2,0.9,0.3
150030095031014,15.1,6,12.9,7,0.9,0.3
150030095031013,0,0,0,0,0,0
150030095031020,0,0,0,0,0,0
150030095031015,0,0,0,0,0,0
150030091002070,19.6,10,16.5,12.1,0.9,0.3
150030091002003,0,0,0,0,0,0
150030090001052,0,0,0,0,0,0
150030090001009,0.4,0.7,0.4,0.7,0,0
150030090001046,0,0,0,0,0,0
150030090001044,0,0,0,0,0,0
150030085021094,0,0,0,0,0,0
150030085021118,0,0,0,0,0,0
150030085021019,0,0,0,0,0,0
150030085021028,0,0,0,0,0,0
150030085021021,0,0,0,0,0,0
150030085021023,0,0,0,0,0,0
150030085021126,0,0,0,0,0,0
150030085021136,0,0,0,0,0,0
150030086148004,0,0,0,0,0,0
150030086147004,0,0,0,0,0,0
150030086149014,0,0,0,0,0,0
150030089072005,0,0,0,0,0,0
150030115003016,69.9,42.5,53.3,57.2,1.8,1.1
150030080021015,16.5,7.3,15.2,8.2,0.4,0.3
150030080021018,13.8,6.1,12.7,6.9,0.3,0.2
150030078112004,2.3,1.1,2.2,1.1,0.1,0
150039803001008,0,0,0,0,0,0
150030083011057,0,0,0,0,0,0
150030083011031,0,0,0,0,0,0
150030083012006,14,7.8,11.7,9.8,0.5,0.2
150030086091002,19.5,15.1,16.6,17,0.6,0.2
150030075032009,0,0,0,0,0,0
150030075032003,42.9,16.2,41.8,16.5,0.8,0.7
150030075032013,29.6,11.2,28.8,11.4,0.5,0.5
150030075032012,26.6,10.1,26,10.3,0.5,0.4
150030075032032,0,0,0,0,0,0
150030075032024,10.6,2.6,10.7,2.6,0,0.1
150030083021008,12.9,7.1,10.7,9,0.4,0.2
150030088001005,24.1,7.7,21.5,9.3,0.6,0.4
150030087032002,14.4,7.8,11.5,10.8,0.2,0.3
150030087032000,22,11.9,17.5,16.4,0.3,0.5
150030013004007,52.5,14.7,46.7,18.1,1.8,1.1
150030013004006,34,11.9,32,12.9,1,0.4
150030057001033,1.6,0.5,1.4,0.6,0,0
150030057001037,0,0,0,0,0,0
150030069001010,1.6,1.1,1.4,1.2,0.1,0.1
150030069001019,0,0,0,0,0,0
150030069001029,4.7,3.3,4,3.5,0.2,0.2
150030068022003,65,26.3,60.3,28.5,1.9,1
150030066001064,0,0,0,0,0,0
150030066001057,0,0,0,0,0,0
150030066001062,0,0,0,0,0,0
150030035012005,109.9,31.9,99.9,37.8,4.1,1.8
150030058001002,29.5,9.3,25.7,12.1,0.9,0.2
150030061002003,25.2,7.2,21.3,9.9,0.8,0.1
150030001113002,0,0,0,0,0,0
150030102023005,5.8,4.1,4,5.7,0.3,0.1
150030101001011,0.5,0.3,0.4,0.3,0,0
150030101001017,1.6,1,1.3,1.2,0.1,0
150030101001025,3.7,2.4,3.1,2.7,0.2,0.1
150039900010009,0,0,0,0,0,0
150030102012018,5.6,3.9,3.9,5.5,0.3,0.1
150030102022003,23.4,23.9,10.8,37,0.5,0.1
150030102022002,20.9,21.3,9.7,33.1,0.5,0.1
150030102022013,16,16.4,7.4,25.4,0.4,0.1
150030102024018,0,0,0,0,0,0
150030102021012,28.7,20.2,19.8,28.1,1.3,0.3
150030101002005,0,0,0,0,0,0
150030102021001,5,3.5,3.5,4.9,0.2,0.1
150030095012004,0,0,0,0,0,0
150030095022025,0,0,0,0,0,0
150030095022016,0.1,0.1,0.1,0.1,0,0
150030095031000,6.9,2.7,5.9,3.2,0.4,0.1
150030095011007,1.5,0.6,1.3,0.7,0.1,0
150030095022000,6.1,2.4,5.2,2.8,0.4,0.1
150030099043023,2.2,0.9,1.9,1,0.1,0
150030100002017,0,0,0,0,0,0
150030100002027,39.3,20.1,33.1,24.4,1.7,0.6
150030100001025,0,0,0,0,0,0
150030100001038,0,0,0,0,0,0
150030100001049,0,0,0,0,0,0
150030100001063,4.4,2,3.6,2.4,0.3,0.1
150030080052004,18,8.6,17,9.3,0.3,0.2
150030080052016,15.5,7.4,14.7,8,0.2,0.2
150030078091001,205.9,80.6,210.5,72.8,3.9,3.6
150030089241016,7.2,3.7,6.3,4.3,0.2,0.1
150030089241025,49.6,25.9,43.7,29.9,1.5,0.9
150030089253011,55.7,29.1,49.1,33.5,1.7,1
150030083023003,55.3,30.7,45.9,38.6,1.8,0.7
150030074001105,0,0,0,0,0,0
150030074001081,0,0,0,0,0,0
150030074001002,0,0,0,0,0,0
150030074001086,0,0,0,0,0,0
150030074001009,0,0,0,0,0,0
150030074001010,0,0,0,0,0,0
150030074001032,0,0,0,0,0,0
150030074001041,0,0,0,0,0,0
150030086143000,8.7,6.8,7.3,7.7,0.5,0.2
150030084061019,4.4,3.5,3.8,4,0.1,0.1
150030084061004,6.3,5,5.4,5.7,0.2,0.1
150030115002006,0,0,0,0,0,0
150030086092000,0,0,0,0,0,0
150030083011052,0,0,0,0,0,0
150030078076000,183.9,83.3,164,96.4,5,2.7
150030086173010,180.3,117.4,162.8,128.6,7,0
150030086063005,0,0,0,0,0,0
150030084081022,6.6,5.3,5.8,5.8,0.2,0.1
150030089211000,18.1,9.7,16.8,10.2,0.5,0.6
150030089203000,0,0,0,0,0,0
150030034041002,14.7,4.7,12.5,6.2,0.6,0.3
150030031012008,61.5,17.7,60,17,1.8,0.9
150030027011003,21.4,6.8,20.2,7.2,0.8,0.2
150030027011005,0,0,0,0,0,0
150039900010066,0,0,0,0,0,0
150030008001004,18.3,6.4,17.2,6.9,0.5,0.2
150030024021001,22,7,19.9,8.3,0.6,0.3
150030016003005,24.1,8.5,22.4,9.7,0.7,0.3
150030041001003,61.4,20.3,56.1,21.2,3.2,0.9
150030041001002,54.2,17.9,49.5,18.8,2.8,0.8
150030041001008,0,0,0,0,0,0
150030018011002,63.9,31.7,58.5,31.8,4,0.8
150030011001002,29.3,7.7,25.9,9.7,1,0.4
150030011001006,74.7,19.7,66,24.8,2.6,1
150030017001002,4.5,1.6,4.1,1.8,0.1,0.1
150030015003012,13.4,4.7,12.4,5.4,0.4,0.2
150030015003006,28.8,10.2,26.8,11.6,0.8,0.4
150030112011000,0,0,0,0,0,0
150030108021026,0,0,0,0,0,0
150030107021006,45,16.9,41,19.3,1.5,0.8
150030107021010,29.4,11.1,26.8,12.6,1,0.6
150030107021000,23.7,8.9,21.6,10.2,0.8,0.4
150030112015005,4.7,2.7,4.4,2.8,0.2,0.1
150039900010019,0,0,0,0,0,0
150030110002017,7.8,3.3,7.4,3.3,0.3,0.1
150030112014006,26.2,13.9,24.1,14.4,1.3,0.5
150030103032001,23.1,16.2,15.9,22.6,1,0.3
150030105041002,60,30.3,53.6,34.1,2.1,1
150030105041003,21.5,10.8,19.2,12.2,0.7,0.4
150030109051002,27.1,14.3,24.9,14.9,1.3,0.5
150030096081013,0,0,0,0,0,0
150030096081021,0,0,0,0,0,0
150030096081148,0,0,0,0,0,0
150039400021005,0,0,0,0,0,0
150030098021017,36.4,21.6,24.1,32.7,1.6,0.4
150030098021019,30.5,18.1,20.2,27.4,1.3,0.4
150030098021020,27.8,16.5,18.4,25,1.2,0.3
150030098021011,3.4,2,2.2,3,0.1,0
150030096082005,0,0,0,0,0,0
150030096082004,0.6,0.3,0.3,0.6,0,0
150030098012017,0,0,0,0,0,0
150030098012013,0,0,0,0,0,0
150030098012011,0,0,0,0,0,0
150039400022010,1.8,0.8,0.9,1.7,0,0
150030096036006,8,5.9,4.6,9.1,0.1,0.1
150030096035001,100.3,73.8,57.8,114,1.7,1.6
150030075031025,23.7,9,23.1,9.1,0.4,0.4
150030089182009,0,0,0,0,0,0
150030089071001,0,0,0,0,0,0
150030086148001,0,0,0,0,0,0
150030086149013,0,0,0,0,0,0
150030078101001,55,21.5,56.2,19.4,1,1
150030114001007,0,0,0,0,0,0
150030077011021,0,0,0,0,0,0
150030075051002,0,0,0,0,0,0
150030075051006,23.9,12.6,22.5,13.2,0.6,0.3
150030075051021,27.6,14.5,26,15.3,0.7,0.4
150030075051000,0,0,0,0,0,0
150030080051003,32.8,15.7,31.1,16.9,0.5,0.4
150030080051004,28.2,13.5,26.7,14.6,0.4,0.4
150030080072002,82.5,24.5,79,26.3,1.4,0.9
150030080072008,56.3,16.7,53.9,17.9,0.9,0.6
150030080072014,28.7,8.5,27.4,9.1,0.5,0.3
150030075061007,0,0,0,0,0,0
150030003011004,20.8,11.3,19.9,11.6,0.7,0.3
150030059001016,0,0,0,0,0,0
150030006002012,2.7,1.4,2.7,1.4,0.1,0
150030068091000,87.3,37,82.8,38.6,2.6,1.7
150030005005001,20.9,11.1,21.2,10.6,0.6,0.2
150030023005001,109.9,32.2,98,38.8,3.9,1.8
150030001081008,9.3,4.2,8.6,4.4,0.3,0.1
150030001061003,109.1,49.3,101.8,51.9,3.5,1.5
150030001082004,0,0,0,0,0,0
150030002004006,56,23.2,53.4,23.8,1.9,0.6
150030046002010,6.4,2.3,6.1,2.4,0.2,0.1
150030046001018,0,0,0,0,0,0
150030036012006,0,0,0,0,0,0
150030009031014,0,0,0,0,0,0
150030008002001,30.1,9.6,27.7,11.2,0.9,0.3
150030008003006,13.9,4.5,12.8,5.2,0.4,0.2
150030020061002,0,0,0,0,0,0
150030031011013,40.4,11.6,39.4,11.2,1.2,0.6
150030020031001,109.1,54.2,100.1,54.3,6.9,1.3
150030020041006,0,0,0,0,0,0
150030020031003,0,0,0,0,0,0
150030011002001,22.5,5.9,19.9,7.5,0.8,0.3
150030024012001,30.3,9.7,27.5,11.5,0.8,0.5
150030022012001,167.3,49,149.3,59.1,5.9,2.7
150030021001008,0,0,0,0,0,0
150030038001002,0,0,0,0,0,0
150030038003010,2.3,0.9,2.2,0.9,0.1,0
150030041002006,0,0,0,0,0,0
150030041002010,0,0,0,0,0,0
150030044002007,26.1,8.7,23.8,10.2,0.8,0.3
150030044002013,13.3,4.4,12.2,5.2,0.4,0.1
150030044002002,18.9,6.3,17.2,7.4,0.6,0.2
150039900010106,0,0,0,0,0,0
150030108021016,15.6,9,14.5,9.2,0.8,0.2
150030109012000,51.2,29.6,47.6,30.2,2.7,0.8
150039808001010,0,0,0,0,0,0
150030103083000,32.4,12.8,30.5,13.6,0.6,0.7
150030103032002,0,0,0,0,0,0
150030103061010,9.7,4.9,8.8,5.4,0.3,0.2
150030103033002,0,0,0,0,0,0
150030103033009,0,0,0,0,0,0
150030103051003,0,0,0,0,0,0
150039900010078,0,0,0,0,0,0
150030105071014,154.6,74.7,136.9,86.2,4.1,3.8
150030105071012,0,0,0,0,0,0
150039400022021,0,0,0,0,0,0
150039400021015,0,0,0,0,0,0
150030097041016,0.4,0.2,0.2,0.3,0,0
150030097041049,8.1,3.9,4.6,7.4,0.2,0.1
150030097011022,0,0,0,0,0,0
150030097041014,0,0,0,0,0,0
150030098012036,4.7,2.8,3.1,4.2,0.2,0.1
150030098023000,0,0,0,0,0,0
150030098012029,0,0,0,0,0,0
150039400024004,5.4,2.4,2.8,5,0.1,0.1
150030089181007,18.5,11.3,17.3,11.6,0.6,0.3
150030089312006,0,0,0,0,0,0
150030089132004,40.3,14,34.1,17.5,1.4,1.3
150030089132005,25.7,8.9,21.7,11.1,0.9,0.8
150030078111012,17.9,8.4,17,8.8,0.5,0.3
150030078111011,27.9,13.1,26.5,13.8,0.8,0.4
150030078111008,17.2,8.1,16.3,8.5,0.5,0.2
150030089311003,0,0,0,0,0,0
150030084023003,15.1,8.4,12.5,10.5,0.5,0.2
150030077013006,0,0,0,0,0,0
150030077013023,0,0,0,0,0,0
150030084061005,36,28.4,30.8,32.6,1.1,0.6
150030075041007,0,0,0,0,0,0
150030075042002,15.9,5,12.6,7.9,0.3,0.3
150030077021002,2.6,1.2,2.3,1.4,0.1,0
150030075021014,0,0,0,0,0,0
150030083011040,0,0,0,0,0,0
150030083011081,0,0,0,0,0,0
150030083011068,0,0,0,0,0,0
150030071001033,0.8,0.6,0.7,0.6,0,0
150030071001016,0.9,0.7,0.8,0.7,0,0
150030068021005,19.6,7.9,18.2,8.6,0.6,0.3
150030068021004,31.7,12.8,29.4,13.9,0.9,0.5
150030068043007,0,0,0,0,0,0
150030068043009,16.9,8.9,15.9,9.3,0.4,0.2
150030059002004,15.8,5,13.8,6.5,0.5,0.1
150030068043008,0,0,0,0,0,0
150030069001008,0.3,0.2,0.3,0.2,0,0
150030009022003,20.4,7.2,19.2,7.7,0.6,0.2
150030009022002,0,0,0,0,0,0
150030011002011,5.6,1.6,5,1.9,0.2,0.1
150030012021003,7.8,2.2,7,2.7,0.3,0.2
150030033001000,32.8,12.5,30.8,13,1.3,0.5
150030067013018,0,0,0,0,0,0
150030067013025,8.8,3.1,8.6,3.1,0.2,0.1
150030067013035,0,0,0,0,0,0
150030067013036,0,0,0,0,0,0
150030067013034,0,0,0,0,0,0
150030009031000,12.5,4.4,11.8,4.7,0.4,0.2
150030102011004,3.6,2.6,2.5,3.6,0.2,0
150030101004040,0,0,0,0,0,0
150030101003019,11.9,12.1,5.5,18.8,0.3,0.1
150030101003009,0,0,0,0,0,0
150030101003026,16.5,16.9,7.6,26.2,0.4,0.1
150030101003011,1.8,1.9,0.8,2.9,0,0
150030101004022,0,0,0,0,0,0
150030092001013,3.1,1.6,2.7,1.8,0.1,0.1
150030095041012,0,0,0,0,0,0
150030091001007,32.8,16.7,27.7,20.4,1.5,0.5
150030095022005,0,0,0,0,0,0
150030095022020,1.6,0.6,1.4,0.8,0.1,0
150030095021014,0,0,0,0,0,0
150030095021008,13.6,5.4,11.6,6.3,0.8,0.3
150030095031034,30.7,13.6,27.3,15.3,1,0.6
150030095031019,35.4,14.1,30.3,16.4,2.1,0.7
150030091002052,2.8,1.1,2.4,1.3,0.2,0.1
150030095031039,0,0,0,0,0,0
150030095031037,0,0,0,0,0,0
150030095031010,0,0,0,0,0,0
150030091002034,0,0,0,0,0,0
150030090001001,0.9,1.6,0.9,1.6,0,0
150030090001029,0,0,0,0,0,0
150030090001020,5.3,2.4,4.7,2.7,0.2,0.1
150030085021164,0,0,0,0,0,0
150030089072002,6.9,4.2,6.5,4.3,0.2,0.1
150030115003015,75,45.7,57.3,61.4,1.9,1.2
150030080021011,0,0,0,0,0,0
150039803001016,0,0,0,0,0,0
150039803001015,0,0,0,0,0,0
150039803001006,0,0,0,0,0,0
150030085021012,0,0,0,0,0,0
150030083013048,10.2,5.7,8.5,7.1,0.3,0.1
150030083013041,9.2,5.1,7.6,6.4,0.3,0.1
150030083013040,37.1,20.6,30.8,25.9,1.2,0.5
150030083013030,11.4,6.3,9.4,7.9,0.4,0.1
150030114002009,0,0,0,0,0,0
150030087013003,17.2,6.3,14.1,8.3,0.8,0.4
150030089151021,33.7,17.6,32,18.5,0.8,0.5
150030089201017,0,0,0,0,0,0
150030089201026,20.5,9.2,19.3,9.8,0.6,0.3
150030089132010,10,3.5,8.4,4.3,0.4,0.3
150030078111009,27.7,13,26.2,13.6,0.8,0.4
150030084023012,8,4.4,6.6,5.6,0.3,0.1
150030114001051,0,0,0,0,0,0
150030077023009,16.7,7,15.9,7.3,0.4,0.3
150030084061015,10.5,8.3,9,9.5,0.3,0.2
150030084061016,3.6,2.9,3.1,3.3,0.1,0.1
150030084061035,31,24.5,26.6,28.1,0.9,0.5
150030084051009,47.1,37.2,40.4,42.6,1.4,0.8
150030084051008,13.4,10.6,11.5,12.1,0.4,0.2
150030084051005,36.8,29,31.5,33.3,1.1,0.6
150030075041004,0,0,0,0,0,0
150030075041009,6.9,2.2,5.5,3.4,0.1,0.1
150030063011008,22.3,6.3,19.2,8.5,0.7,0.5
150030046002005,0,0,0,0,0,0
150030048003015,20.5,7.5,19.6,7.7,0.6,0.3
150030027021004,18.4,5,16.8,5.8,0.8,0.3
150030061001004,21.8,6.1,17.3,10,0.5,0.4
150030005005011,13.5,7.2,13.7,6.8,0.4,0.1
150030039001004,0,0,0,0,0,0
150030039001019,73.4,31.9,69.3,32,3.7,1.6
150030048004003,0,0,0,0,0,0
150030048004014,5.3,1.5,4.6,2,0.2,0.1
150030012012013,18.1,5.1,16.1,6.2,0.6,0.4
150030012012019,0,0,0,0,0,0
150030012011007,0,0,0,0,0,0
150030002005015,0,0,0,0,0,0
150030063011001,0,0,0,0,0,0
150030061002001,10.8,3.1,9.1,4.2,0.3,0.1
150030038002014,0,0,0,0,0,0
150030063012000,4.5,1.4,3.6,2.1,0.1,0.1
150030063013001,49.5,13.9,42.7,18.8,1.6,1
150030063013003,27,7.6,23.3,10.3,0.9,0.6
150030062021002,103.9,29.2,82.3,47.7,2.6,2.1
150030009021006,83.4,29.3,78.5,31.5,2.4,1
150030064011000,0,0,0,0,0,0
150030035021003,0,0,0,0,0,0
150030066001022,0,0,0,0,0,0
150030068043004,0,0,0,0,0,0
150030019041000,84.4,43,80.6,40.6,5,1.8
150030001122000,26.1,15.4,24.3,15.7,0.9,0.4
150030069001011,1.2,0.9,1.1,0.9,0,0
150030002004002,0,0,0,0,0,0
150030037004000,0,0,0,0,0,0
150030009022007,0,0,0,0,0,0
150030028001000,89.3,29.5,83.7,30.2,4.2,1.4
150030023002000,0,0,0,0,0,0
150030001111012,0,0,0,0,0,0
150030044001016,33.6,11.3,21.8,22.1,1.5,0.6
150030044001023,1.1,0.4,1,0.4,0.1,0
150030092002003,67.8,34.1,58.1,40,2.7,1.1
150030092002008,12.5,6.3,10.7,7.4,0.5,0.2
150030092001016,1.6,0.8,1.3,0.9,0.1,0
150030093004003,3.6,1.6,3.2,1.8,0.1,0.1
150030093003011,3.1,1.4,2.7,1.5,0.1,0.1
150030093004005,8.4,3.7,7.5,4.2,0.3,0.2
150030095041027,2.1,0.8,1.8,1,0.1,0
150030095041023,1.4,0.6,1.2,0.7,0.1,0
150030091002049,36.6,18.6,30.8,22.7,1.6,0.6
150030093002002,10.4,4.6,9.2,5.2,0.3,0.2
150030093004008,0,0,0,0,0,0
150030095022006,3.1,1.2,2.7,1.4,0.2,0.1
150030095021006,0,0,0,0,0,0
150030095022015,37.1,14.7,31.7,17.2,2.2,0.8
150030080021017,40.5,18.1,37.4,20.2,1,0.7
150030080021014,0,0,0,0,0,0
150030074001069,0,0,0,0,0,0
150030083013025,30.9,17.1,25.6,21.6,1,0.4
150030083013031,8,4.4,6.6,5.6,0.3,0.1
150030083013029,9.5,5.3,7.9,6.6,0.3,0.1
150030114003013,175,76.8,157.7,87.8,7.5,2.9
150030086173012,16.1,10.5,14.5,11.5,0.6,0
150030086174013,16.7,8.3,14,10.4,0.6,0.2
150030088002003,32.9,10.5,29.3,12.6,0.9,0.6
150030088002001,0,0,0,0,0,0
150030088002009,0,0,0,0,0,0
150030089233000,11.2,6,10.3,6.3,0.3,0.3
150030089211022,0,0,0,0,0,0
150030087012020,0.5,0.2,0.4,0.2,0,0
150030078052011,0,0,0,0,0,0
150030080021001,0.2,0.1,0.2,0.1,0,0
150030075032029,0,0,0,0,0,0
150030075053001,0,0,0,0,0,0
150030075052001,55.6,29.2,52.3,30.7,1.4,0.8
150030075021025,0,0,0,0,0,0
150030075021006,0,0,0,0,0,0
150030085021134,0,0,0,0,0,0
150030073021032,0,0,0,0,0,0
150030080021000,0,0,0,0,0,0
150030084071004,12.3,9.8,10.7,10.8,0.4,0.2
150030084071006,39,31.1,34,34.2,1.4,0.8
150030078082000,0,0,0,0,0,0
150030077012000,23.6,10.7,21.1,12.4,0.6,0.4
150030089182013,9.4,4.3,9.1,4.3,0.2,0.1
150030070003012,0,0,0,0,0,0
150030070003006,0,0,0,0,0,0
150030030004007,54.6,20.8,51.4,21.6,2.1,0.8
150030031011008,25.7,7.4,25.1,7.1,0.7,0.4
150030002001001,279.2,126.3,260.6,132.8,9,3.9
150030046001017,15.9,6.7,15.8,6.7,0.4,0.1
150030060003006,15.8,4.5,13.4,6.2,0.5,0.1
150030060003005,7.9,2.2,6.7,3.1,0.2,0
150030058002010,0,0,0,0,0,0
150030055001001,65.3,26.4,56.1,31.8,2.7,1.8
150030030004004,12.8,4.1,12.1,4.3,0.5,0.1
150030030004005,22.7,7.2,21.5,7.7,0.8,0.2
150030031021003,51.9,14.9,50.6,14.3,1.5,0.8
150030030003009,21.7,6.9,20.5,7.3,0.8,0.2
150030027012002,0,0,0,0,0,0
150030030002013,4,1.1,3.6,1.3,0.2,0.1
150030103061004,0,0,0,0,0,0
150039400011042,27.4,8.3,18.5,16.1,0.8,0.4
150030103082005,0,0,0,0,0,0
150039808001003,0,0,0,0,0,0
150039808001005,0,0,0,0,0,0
150030103082010,0,0,0,0,0,0
150030103082011,0,0,0,0,0,0
150039400011003,51.2,15.5,34.4,30.1,1.5,0.7
150030099023001,160.9,75.6,134,89.7,9.2,2.6
150030099024004,19.9,9.3,16.5,11.1,1.1,0.3
150030099021007,0,0,0,0,0,0
150030099045005,5.7,2.3,4.9,2.6,0.3,0.1
150030100002033,30.4,15.5,25.6,18.9,1.3,0.5
150030100002029,0,0,0,0,0,0
150030100001008,52.1,24.5,43.4,29,3,0.8
150030100001006,0,0,0,0,0,0
150030100001052,0,0,0,0,0,0
150030100001039,0,0,0,0,0,0
150030100001055,0,0,0,0,0,0
150030100001022,0,0,0,0,0,0
150030083023004,20,11.1,16.6,13.9,0.7,0.3
150039900010073,0,0,0,0,0,0
150039900010049,0,0,0,0,0,0
150030074001084,0,0,0,0,0,0
150030074001187,0,0,0,0,0,0
150030074001014,0,0,0,0,0,0
150030074001019,0,0,0,0,0,0
150030074001027,0,0,0,0,0,0
150030074001115,8.8,7,7.9,7.4,0.4,0
150030074001155,0,0,0,0,0,0
150030078102002,89.8,35.2,91.8,31.8,1.7,1.6
150030089291007,36.1,18.9,34.3,19.9,0.9,0.5
150030089291004,46.1,24.1,43.7,25.3,1.1,0.6
150030074001039,0,0,0,0,0,0
150030080011010,0,0,0,0,0,0
150030080071008,23.7,7.1,22.7,7.6,0.4,0.2
150030086121005,0,0,0,0,0,0
150030086172000,0,0,0,0,0,0
150030056001014,1.4,0.5,1.2,0.6,0.1,0
150030056001015,5.7,2.2,4.9,2.7,0.3,0.2
150030025002010,52.4,18.9,47.6,20,2.3,1.3
150030025002001,19.6,7.1,17.8,7.5,0.9,0.5
150030035011004,42.6,15.5,39.1,16.2,1.6,0.8
150030034061003,0,0,0,0,0,0
150039900010064,0,0,0,0,0,0
150030073031048,0,0,0,0,0,0
150030073031010,0,0,0,0,0,0
150030009012005,133.4,71,135.3,67.8,3.9,1
150030013001003,9.5,2.9,8.6,3.2,0.4,0.2
150030004021001,549.3,266.9,536.3,261.1,13.9,9
150030004021004,10.1,4.9,9.9,4.8,0.3,0.2
150030016002009,22,7.8,20.4,8.8,0.6,0.3
150030024022003,46.6,13.6,41.6,16.4,1.6,0.8
150030014001006,36,12.7,33.4,14.4,1,0.5
150030014001007,36.8,13,34.2,14.8,1,0.5
150030017001011,0,0,0,0,0,0
150030010001008,0,0,0,0,0,0
150030028002002,41.5,13.7,38.9,14.1,2,0.6
150030010002000,19.9,5.2,17.6,6.6,0.7,0.3
150030026003002,126.5,46,116.1,47.9,4.7,2.3
150030057002002,3.8,1.2,3.3,1.6,0.1,0
150030057002005,1.7,0.5,1.5,0.7,0.1,0
150030043003004,3.3,1.1,3,1.3,0.1,0
150030062012002,27.3,7.7,21.6,12.5,0.7,0.6
150030036011006,0,0,0,0,0,0
150030059001017,0,0,0,0,0,0
150030067013022,0,0,0,0,0,0
150030067013008,0,0,0,0,0,0
150030060001003,48.2,13.8,40.8,18.9,1.5,0.3
150030001082001,165.9,97.9,154.7,100,6,2.2
150039812001035,0,0,0,0,0,0
150039812001031,0,0,0,0,0,0
150039812001019,0,0,0,0,0,0
150030107021009,31.5,11.8,28.7,13.5,1,0.6
150030107021008,7.1,2.7,6.5,3,0.2,0.1
150030107021013,18.3,6.9,16.6,7.8,0.6,0.3
150030107021014,27.1,10.2,24.7,11.6,0.9,0.5
150030112015004,7.7,4.4,7.1,4.5,0.4,0.1
150030112015003,4.3,2.5,4,2.5,0.2,0.1
150030112021014,11.1,5.1,10.1,5.4,0.7,0.1
150030112021013,19.1,8.8,17.4,9.2,1.1,0.2
150030112021011,22.3,10.2,20.3,10.8,1.3,0.3
150030112021018,13.4,6.1,12.2,6.5,0.8,0.2
150030112014004,13.4,7.1,12.3,7.3,0.6,0.2
150030112014005,23,12.2,21.2,12.6,1.1,0.4
150030103032004,0,0,0,0,0,0
150030105041005,27.9,14.1,25,15.9,1,0.5
150030097032039,4.7,2.3,2.7,4.3,0.1,0
150030097041042,12.9,6.3,7.4,11.9,0.3,0.1
150030097031009,12.7,6.2,7.3,11.7,0.3,0.1
150030097031012,0,0,0,0,0,0
150030097031021,16.5,8,9.4,15.2,0.4,0.2
150030097032013,3.9,1.9,2.3,3.6,0.1,0
150030097041039,19.7,9.6,11.3,18.1,0.4,0.2
150030096031002,52.8,38.8,30.5,60.1,0.9,0.9
150030096032010,12.9,9.4,7.4,14.6,0.2,0.2
150030096032008,7.3,5.4,4.2,8.3,0.1,0.1
150030097011001,2.7,1.3,1.5,2.5,0.1,0
150030097011025,3.2,1.6,1.8,3,0.1,0
150030096081141,0,0,0,0,0,0
150030096081062,0,0,0,0,0,0
