GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREOPIE
150030013002004,24.8,8.2,0.2,0.1,0.1,0
150030010001004,8.5,3,0.1,0.1,0,0
150030012022003,37.9,13.8,0.3,0.2,0.1,0.1
150030015001007,42.7,14.1,0.3,0.1,0.1,0.1
150030015001004,23.5,8.5,0.2,0.2,0.1,0
150030003023004,57.5,27.9,0.6,0.2,0.1,0.2
150030003022001,60.4,29.3,0.7,0.2,0.1,0.2
150030046001004,0,0,0,0,0,0
150030067012006,58.5,29.8,0.2,0.4,0.1,0.2
150030067012009,57.7,29.5,0.2,0.4,0.1,0.2
150030068061013,33.7,19.7,0.3,0.3,0.1,0.1
150030068061012,26,15.2,0.3,0.2,0.1,0.1
150030067021003,5.5,2.9,0.1,0.1,0,0.1
150030037007000,349.5,160.4,3.9,2.1,0.4,0.2
150030009011000,0,0,0,0,0,0
150030070002000,0,0,0,0,0,0
150030068023000,36.1,23.9,0.6,0.3,0.1,0.1
150030001113001,0,0,0,0,0,0
150030001103000,539.5,270.3,7,4.8,0.6,0.7
150030044001001,15.8,6.2,0.2,0.2,0,0
150030001071000,0,0,0,0,0,0
150030067013033,0,0,0,0,0,0
150030062013000,0,0,0,0,0,0
150030068053000,16.1,8.8,0.2,0.2,0,0
150030102011017,0,0,0,0,0,0
150030102024019,4.2,7.7,0.1,0.1,0,0
150030101003039,0,0,0,0,0,0
150030101003030,3.4,2.2,0.1,0,0,0
150030101003014,17.1,31.2,0.5,0.2,0.1,0.2
150030101003015,1,1.8,0,0,0,0
150030103061020,80.2,42.4,1.4,1,0.2,0.4
150030103032007,0,0,0,0,0,0
150039806001038,0,0,0,0,0,0
150039806001006,0,0,0,0,0,0
150030094003002,0,0,0,0,0,0
150030094001002,38.2,26.8,0.8,0.4,0.1,0.2
150030094001001,104.1,72.9,2.1,1.2,0.4,0.6
150030094003001,62.1,43.5,1.3,0.7,0.2,0.3
150030094003006,19.5,13.6,0.4,0.2,0.1,0.1
150030094003007,16.7,11.7,0.3,0.2,0.1,0.1
150039806001027,0,0,0,0,0,0
150039806001019,0,0,0,0,0,0
150039806001017,0,0,0,0,0,0
150030089292001,52.7,27.4,0.5,0.2,0.2,0.2
150030086143001,292.5,259.3,7.8,0.9,1.4,1.4
150030083013014,0,0,0,0,0,0
150030083011047,0,0,0,0,0,0
150030083013003,0,0,0,0,0,0
150030083011041,0,0,0,0,0,0
150030086222001,34.4,31.8,1.1,0.3,0.2,0.2
150030086222006,26.3,24.4,0.8,0.2,0.2,0.2
150030086222017,74.5,69,2.3,0.6,0.4,0.4
150030085021153,0,0,0,0,0,0
150030085021148,0,0,0,0,0,0
150030085021125,0,0,0,0,0,0
150030085021176,0,0,0,0,0,0
150030085021154,0,0,0,0,0,0
150030085021046,0,0,0,0,0,0
150030078092006,23.8,10.2,0.2,0,0,0.1
150030086172029,0,0,0,0,0,0
150030086172035,3.1,1.9,0,0,0,0
150030083021006,23.4,23.6,0.4,0.3,0.1,0.1
150030086101010,0,0,0,0,0,0
150030087012022,0,0,0,0,0,0
150030087012039,0,0,0,0,0,0
150030088004005,58.9,44.3,0.6,0.5,0.2,0.2
150030088004006,19.7,14.8,0.2,0.2,0.1,0.1
150030088004000,33.2,24.9,0.3,0.3,0.1,0.1
150030088001004,37.8,28.4,0.4,0.3,0.1,0.2
150030087032001,42.5,45.3,0.9,0.2,0.2,0.7
150030087032003,15.8,16.8,0.3,0.1,0.1,0.3
150030087021005,37,31.4,0.5,0.2,0.1,0.1
150030087021002,17,14.4,0.2,0.1,0,0
150030087021010,4.5,3.8,0.1,0,0,0
150030087021014,12.5,10.6,0.2,0.1,0,0
150030089201004,0,0,0,0,0,0
150030089211016,0,0,0,0,0,0
150030059001013,0.6,0.5,0,0,0,0
150030059001007,5.1,4.5,0,0.1,0,0
150030059001018,8.3,7.3,0.1,0.1,0,0
150039813001008,0,0,0,0,0,0
150030071001023,10,7.7,0.4,0,0,0
150030071001017,0,0,0,0,0,0
150030071001011,0,0,0,0,0,0
150030059002011,15.9,14,0.1,0.2,0.1,0
150030075021031,0,0,0,0,0,0
150030069001007,4.6,2.8,0.3,0,0,0
150030009022006,50.4,16.8,0.6,0.3,0.1,0.1
150030012021005,39.6,14.4,0.4,0.2,0.1,0.1
150030069001012,0,0,0,0,0,0
150030069001009,11.3,7,0.7,0.1,0,0
150030068022002,69.5,40.6,0.7,0.6,0.2,0.2
150039900010053,0,0,0,0,0,0
150030102013008,4.4,4,0.1,0.1,0,0
150030102013001,13.2,11.9,0.3,0.3,0.1,0
150030102013018,23.9,21.5,0.5,0.5,0.2,0.1
150030102013030,6.3,5.7,0.1,0.1,0.1,0
150030102013006,0,0,0,0,0,0
150030102021017,0,0,0,0,0,0
150030101002007,0,0,0,0,0,0
150030101001028,41.7,27.3,0.8,0.5,0.1,0.1
150030101001036,28.9,19,0.6,0.3,0.1,0
150030101001010,45.8,30,0.9,0.5,0.1,0.1
150030101001033,3.4,2.2,0.1,0,0,0
150039807001034,0,0,0,0,0,0
150039807001033,0,0,0,0,0,0
150030095011022,0,0,0,0,0,0
150030095011004,0.7,0.4,0,0,0,0
150030095011013,1.4,0.8,0.1,0,0,0
150030091002074,15.2,13.6,0.3,0.1,0.1,0.1
150030095022027,6.7,4,0.2,0.1,0,0
150030095011006,0,0,0,0,0,0
150030095022002,2.6,1.6,0.1,0,0,0
150030099043007,0,0,0,0,0,0
150030099043003,0.5,0.3,0,0,0,0
150030099043004,0.6,0.4,0,0,0,0
150030099043010,0.6,0.4,0,0,0,0
150030087022004,19.7,15.8,0.2,0.2,0,0.1
150030075053009,0,0,0,0,0,0
150030075053011,0,0,0,0,0,0
150030078103004,33.3,20.1,0.5,0.3,0.1,0
150030089253003,27.6,21.7,0.4,0.2,0.1,0.1
150030089253001,56.9,44.7,0.8,0.4,0.2,0.2
150030074001104,0,0,0,0,0,0
150030074001083,0,0,0,0,0,0
150030074001096,0,0,0,0,0,0
150030074001111,0,0,0,0,0,0
150030074001124,0,0,0,0,0,0
150030074001116,0,0,0,0,0,0
150030074001034,0,0,0,0,0,0
150030074001022,0,0,0,0,0,0
150030074001088,0.4,0.3,0,0,0,0
150030074001103,0,0,0,0,0,0
150030074001162,0,0,0,0,0,0
150030025002011,19.1,9.4,0.2,0.2,0,0.1
150030025002012,33.8,16.7,0.4,0.3,0,0.1
150030027023005,50.4,16.3,0.7,0.6,0,0.1
150030035022001,185.5,79.2,2.6,1.6,0.4,0.6
150030035022003,62.8,28.1,0.5,0.8,0.2,0.2
150030035022008,0.3,0.1,0,0,0,0
150039814001010,0,0,0,0,0,0
150039802001001,0,0,0,0,0,0
150030071001014,6,4.6,0.3,0,0,0
150030073031005,7.1,5.4,0.3,0,0,0
150030073031047,0,0,0,0,0,0
150030009012006,0,0,0,0,0,0
150030013001009,42.7,14.1,0.3,0.1,0.1,0.1
150030009021005,47.4,15.8,0.6,0.3,0.1,0.1
150030004021008,1.6,0.7,0,0,0,0
150030014001008,50.5,19.8,0.5,0.5,0,0.2
150030014001010,11.1,4.3,0.1,0.1,0,0
150030028002004,63.9,21.7,0.4,0.4,0.1,0.1
150030009032007,36.4,12.1,0.4,0.2,0.1,0.1
150030017001005,29.1,9.8,0.2,0.3,0,0
150030017001012,12.3,4.1,0.1,0.1,0,0
150030016002002,53.7,19.7,1.2,0.3,0,0
150030016002005,25.8,9.5,0.6,0.1,0,0
150030015002001,31.1,11.3,0.3,0.3,0.1,0.1
150030004022001,58.6,25,0.6,0.2,0.2,0.1
150030004022004,25.3,10.8,0.3,0.1,0.1,0.1
150030004022005,67.2,28.6,0.7,0.3,0.2,0.2
150039800001000,0,0,0,0,0,0
150030001102001,0,0,0,0,0,0
150030001102012,20.8,10.4,0.3,0.2,0,0
150030001111003,0,0,0,0,0,0
150030001111007,32.7,16.4,0.4,0.3,0,0
150030005003008,27.9,12.5,0.4,0.1,0,0.1
150030005003010,16.2,7.2,0.2,0.1,0,0
150030109012004,23.8,11.2,0.7,0.3,0.1,0.1
150030111053000,261.5,119.9,4.7,2.9,1,0.5
150030105031009,131.9,69.7,2.3,1.6,0.3,0.7
150030105051015,0,0,0,0,0,0
150030105071018,0,0,0,0,0,0
150030112021000,0,0,0,0,0,0
150039400011026,20.5,12.2,0.3,0.4,0.1,0.1
150039400011035,0,0,0,0,0,0
150039400011012,2.8,1.9,0.1,0.1,0,0
150030103061008,0,0,0,0,0,0
150030097031015,51.8,53.1,0.8,1,0.4,0.5
150030097031017,15.3,15.6,0.2,0.3,0.1,0.1
150030097031019,0,0,0,0,0,0
150030097032032,3.9,4,0.1,0.1,0,0
150030097041013,0,0,0,0,0,0
150030097041019,14.1,14.5,0.2,0.3,0.1,0.1
150030096032009,6.9,7.8,0.1,0.1,0,0
150030097011007,0,0,0,0,0,0
150030097011003,43.5,44.6,0.7,0.8,0.3,0.4
150030097011023,17.2,17.6,0.3,0.3,0.1,0.2
150030097012005,45.4,46.6,0.7,0.9,0.3,0.4
150030074001106,0.7,0.6,0,0,0,0
150030074001175,0,0,0,0,0,0
150030087033003,0,0,0,0,0,0
150030086171007,6.5,5.8,0.1,0.1,0.1,0
150030075031011,45.7,21.1,0.4,0.2,0.1,0.1
150030075031022,19.2,8.8,0.2,0.1,0.1,0
150030075031018,14.5,6.7,0.1,0.1,0,0
150030075031026,19.2,8.8,0.2,0.1,0.1,0
150030089252003,25.2,19.8,0.3,0.2,0.1,0.1
150030086174008,22.6,19.6,0.4,0.3,0.1,0.1
150030089083011,37.5,23.6,0.7,0.5,0.1,0.2
150030089083014,64.2,38.6,0.9,0.6,0.1,0.2
150030089241001,0,0,0,0,0,0
150030089182007,0,0,0,0,0,0
150030001072003,22.9,11.5,0.3,0.2,0,0
150030001072002,33.8,16.9,0.4,0.3,0,0
150030001073000,0,0,0,0,0,0
150030006002011,32.8,14.7,0.4,0.1,0,0.1
150030006002009,28.9,12.9,0.4,0.1,0,0.1
150039813001020,0,0,0,0,0,0
150030005005007,15.7,7,0.2,0.1,0,0
150030005005020,10.3,4.6,0.1,0,0,0
150030005005017,13.2,5.9,0.2,0.1,0,0
150030001081006,0,0,0,0,0,0
150030044001005,0,0,0,0,0,0
150030036012007,95.9,44,1.1,0.6,0.1,0
150030038003006,0,0,0,0,0,0
150030038001010,5,2,0.1,0,0,0
150030038003011,0,0,0,0,0,0
150030038003002,0,0,0,0,0,0
150030041001007,0,0,0,0,0,0
150030044002006,63.1,25,1,0.7,0.2,0.1
150030044002008,17.6,7,0.3,0.2,0.1,0
150030044002017,25.3,10,0.4,0.3,0.1,0.1
150030044002019,83.3,32.9,1.3,0.9,0.3,0.2
150030056003013,0,0,0,0,0,0
150030056003007,11.9,7.7,0.1,0.1,0,0
150030060002001,5.2,4.5,0,0,0,0
150030066001018,0,0,0,0,0,0
150030056003009,2,1.3,0,0,0,0
150030047002000,45,20.4,0.7,0.2,0.1,0.2
150030022022003,0,0,0,0,0,0
150030073031051,0,0,0,0,0,0
150030019011013,63.9,36.5,1.1,0.5,0.1,0.1
150039802001006,0,0,0,0,0,0
150030047001000,23.5,9.1,0.2,0.2,0,0.1
150030103061006,15.9,8.6,0.3,0.1,0,0.1
150039808001008,0,0,0,0,0,0
150039808001012,0,0,0,0,0,0
150030103061027,0,0,0,0,0,0
150030110002000,58.3,21.7,1,0.8,0.2,0.1
150030108011010,0,0,0,0,0,0
150039808001001,0,0,0,0,0,0
150030112015000,0,0,0,0,0,0
150030105072000,26.5,14,0.5,0.3,0.1,0.1
150030108012030,4.5,2.1,0.1,0.1,0,0
150030108012006,3.7,1.7,0.1,0,0,0
150030085021123,0,0,0,0,0,0
150030085021102,0,0,0,0,0,0
150030085021182,0,0,0,0,0,0
150030085021035,0,0,0,0,0,0
150030085021051,0,0,0,0,0,0
150030085021099,0,0,0,0,0,0
150030085021097,19.7,12,0.3,0.2,0.2,0
150030085021115,0,0,0,0,0,0
150030078092007,0,0,0,0,0,0
150030086172014,6.8,6.1,0.1,0.1,0.1,0
150030086172043,4.7,4.2,0,0,0,0
150030086172024,9.4,8.4,0.1,0.1,0.1,0
150030086172046,5.5,4.9,0,0,0,0
150030086172008,5.5,4.9,0,0,0,0
150030086172023,0,0,0,0,0,0
150030086172040,3.4,2.1,0.1,0,0,0
150030074001050,22.4,17.1,0.3,0.2,0.1,0.1
150030074001193,2.9,2.2,0,0,0,0
150030074001197,0,0,0,0,0,0
150030074001188,0,0,0,0,0,0
150030085021116,0,0,0,0,0,0
150030083011028,0,0,0,0,0,0
150030083011077,0,0,0,0,0,0
150030083011070,0,0,0,0,0,0
150030083011059,0,0,0,0,0,0
150030083012003,0,0,0,0,0,0
150030083021004,0,0,0,0,0,0
150030084111001,350.6,319.5,7.3,2.8,1.1,0.9
150030075032007,0,0,0,0,0,0
150030075032019,5,1.7,0.1,0,0,0
150030075032036,0,0,0,0,0,0
150030083021000,47.4,47.8,0.7,0.6,0.3,0.3
150030085021013,0,0,0,0,0,0
150030087012026,0,0,0,0,0,0
150030087012006,0,0,0,0,0,0
150030059001021,0,0,0,0,0,0
150039813001006,0.2,0.1,0,0,0,0
150039813001014,0,0,0,0,0,0
150039814001011,0,0,0,0,0,0
150030071001041,0,0,0,0,0,0
150030068043010,0,0,0,0,0,0
150030059002001,0,0,0,0,0,0
150030059002013,10.7,9.4,0.1,0.2,0,0
150030059002024,0,0,0,0,0,0
150030059002015,12.5,11,0.1,0.2,0,0
150030038002026,0,0,0,0,0,0
150030075021033,27.8,14.8,0.3,0.3,0,0.3
150030067012003,29,14.8,0.1,0.2,0,0.1
150030067012024,28.7,14.6,0.1,0.2,0,0.1
150030012021006,29.3,10.7,0.3,0.2,0.1,0.1
150030013004004,0,0,0,0,0,0
150030057001032,0,0,0,0,0,0
150030057001038,0,0,0,0,0,0
150030101001029,8.1,5.3,0.2,0.1,0,0
150030101002012,9.1,6,0.2,0.1,0,0
150030102012003,13,11.7,0.3,0.3,0.1,0
150030102012016,10.1,9.1,0.2,0.2,0.1,0
150030102012004,8.6,7.7,0.2,0.2,0.1,0
150030102012008,4.6,4.1,0.1,0.1,0,0
150030102024023,0,0,0,0,0,0
150030102024024,19.5,17.6,0.4,0.4,0.2,0.1
150030102011006,0,0,0,0,0,0
150030102011005,0,0,0,0,0,0
150039807001029,0,0,0,0,0,0
150030091002001,0,0,0,0,0,0
150030095011008,3.2,1.9,0.1,0,0,0
150030095011030,0,0,0,0,0,0
150030091002075,0,0,0,0,0,0
150030095031002,5.1,3,0.2,0.1,0,0
150030095022024,0,0,0,0,0,0
150030095022023,2.3,1.4,0.1,0,0,0
150030095022029,3.1,1.9,0.1,0,0,0
150030095031006,3.3,2,0.1,0,0,0
150030095031003,14.9,8.8,0.6,0.2,0,0.1
150030091002000,0,0,0,0,0,0
150039806001000,0,0,0,0,0,0
150030084081006,19.7,17.8,0.5,0.2,0.1,0.1
150030084071022,57.3,51.6,1.3,0.5,0.2,0.2
150030084081011,72.9,65.7,1.7,0.6,0.3,0.2
150030084071016,29.2,26.3,0.7,0.2,0.1,0.1
150030083022007,37.1,37.4,0.6,0.4,0.2,0.2
150030078052002,2.1,0.9,0,0,0,0
150030089172000,33.8,19.3,0.5,0.3,0.1,0.1
150030078082001,1.3,0.8,0,0,0,0
150030078074000,0,0,0,0,0,0
150030077011008,49.4,24.1,0.7,0.3,0.1,0.1
150030077011007,17.8,8.7,0.2,0.1,0.1,0
150030078111003,37.1,20,0.6,0.2,0,0
150030075041008,0,0,0,0,0,0
150030075041018,0,0,0,0,0,0
150030085021006,0,0,0,0,0,0
150030085021133,0,0,0,0,0,0
150030075032016,0,0,0,0,0,0
150030078052010,0,0,0,0,0,0
150030075052013,0,0,0,0,0,0
150030089271012,18,10.2,0.2,0.2,0,0.1
150030114001001,0,0,0,0,0,0
150030073021000,3.3,2.6,0.1,0,0,0
150030089224003,0,0,0,0,0,0
150030089221004,29.2,18.3,0.4,0.3,0.1,0.1
150030089221006,16.7,10.5,0.2,0.2,0.1,0.1
150030089242004,222.6,175,3,1.4,0.6,0.6
150030086121024,8.9,8.4,0.3,0.1,0,0
150030084081019,33.4,30.1,0.8,0.3,0.1,0.1
150030084101011,6.6,6,0.1,0.1,0,0
150030089292003,40.2,20.9,0.4,0.1,0.1,0.1
150030089221009,0,0,0,0,0,0
150030084082001,0,0,0,0,0,0
150030031012013,100.6,27.8,0.6,0.7,0.1,0.1
150030031012014,65.9,18.2,0.4,0.5,0.1,0.1
150030031012003,67.1,18.5,0.4,0.5,0.1,0.1
150030026002007,18.1,7.9,0.1,0.2,0,0.1
150030026002005,3.5,1.5,0,0,0,0
150030026002010,23.5,10.3,0.1,0.2,0,0.1
150030026002014,33.4,14.6,0.1,0.3,0,0.1
150030014001002,0,0,0,0,0,0
150030051001008,0,0,0,0,0,0
150030032001005,51.6,19.1,0.9,0.6,0.1,0.1
150030044001012,1.2,0.4,0,0,0,0
150030045001004,43.3,18.2,0.4,0.3,0.1,0.1
150030008001001,0,0,0,0,0,0
150030008001007,9,3,0.1,0.1,0,0
150030008001014,0,0,0,0,0,0
150030008001013,0,0,0,0,0,0
150030044001017,26.8,10.6,0.2,0.3,0.1,0.1
150030106023005,125.4,56.8,1.5,1.3,0.2,0.4
150030111061003,47.2,24,0.9,0.3,0.1,0.2
150030111064009,51.6,26.3,1,0.3,0.1,0.2
150030103053003,0,0,0,0,0,0
150030111043007,0,0,0,0,0,0
150030108012022,4.3,2,0.1,0,0,0
150030108012023,9.9,4.7,0.3,0.1,0,0
150030108012034,5.7,2.7,0.2,0.1,0,0
150030108011003,0,0,0,0,0,0
150030108011042,135.8,63.8,4.1,1.6,0.3,0.3
150030103061012,0,0,0,0,0,0
150030103061002,0.9,0.5,0,0,0,0
150030100002001,28.3,18.2,0.4,0.3,0.1,0.2
150030099043000,0,0,0,0,0,0
150030099022000,0,0,0,0,0,0
150030096082016,40.8,40.7,0.9,0.8,0.3,0.3
150030096082019,6.9,6.9,0.2,0.1,0.1,0.1
150030098023009,21.4,18.5,0.4,0.4,0.2,0.1
150039400023013,27.3,27.2,0.6,0.5,0.2,0.2
150039400024002,5.4,5.4,0.1,0.1,0,0
150039400022006,0,0,0,0,0,0
150039400022005,0,0,0,0,0,0
150039400022012,0,0,0,0,0,0
150030097011014,0,0,0,0,0,0
150030089271005,221,125.5,2.5,1.9,0.2,0.7
150030080071019,60.9,26.1,0.5,0.2,0.1,0.2
150030080071014,55.8,23.9,0.5,0.2,0.1,0.1
150030080071017,46.4,19.9,0.4,0.2,0.1,0.1
150030086121004,0,0,0,0,0,0
150030086111001,5.8,5.8,0.1,0.1,0,0
150030086121012,0,0,0,0,0,0
150030078041006,43,18.4,0.4,0.1,0.1,0.1
150030078041001,46,19.7,0.4,0.2,0.1,0.1
150030089121007,39.5,29.6,0.4,0.3,0.1,0.2
150030077012020,0,0,0,0,0,0
150030074001154,0,0,0,0,0,0
150030074001182,0,0,0,0,0,0
150030089241004,0,0,0,0,0,0
150030086146002,69.8,61.9,1.9,0.2,0.3,0.3
150030047003001,140.8,54.9,1.5,1.2,0.1,0.4
150030047003004,17.8,6.9,0.2,0.2,0,0
150030047003003,19.4,7.6,0.2,0.2,0,0.1
150030040001014,0,0,0,0,0,0
150030040001005,95,44.2,1,1,0.2,0
150030052001001,132.5,70.3,1.5,1.5,0.3,0.5
150030052001010,0,0,0,0,0,0
150030052002000,0,0,0,0,0,0
150030052001008,0.7,0.4,0,0,0,0
150030064011001,124.1,85.1,1.9,0.6,0.4,0.4
150030003012001,551.2,267.7,5.9,2,0.7,2.2
150030003011001,144.1,70,1.6,0.5,0.2,0.6
150030003011009,30.9,15,0.3,0.1,0,0.1
150030003011010,16.9,8.2,0.2,0.1,0,0.1
150030003011008,26.1,12.7,0.3,0.1,0,0.1
150030001072008,48.9,24.5,0.6,0.4,0.1,0.1
150030006001002,0,0,0,0,0,0
150030001103009,0,0,0,0,0,0
150030002005007,19.7,9,0.2,0.1,0,0
150030002005004,17.8,8.2,0.2,0.1,0,0
150030019041001,74.9,42.8,1.3,0.6,0.1,0.1
150030027013005,0,0,0,0,0,0
150030020032004,188,96.4,2.9,1.8,0.4,1.1
150030020032003,12.2,6.3,0.2,0.1,0,0.1
150030009032001,74.8,25,0.9,0.5,0.1,0.2
150030009032005,40.9,13.6,0.5,0.3,0.1,0.1
150030017002001,326,109.4,1.8,3.2,0,0.5
150030067011011,17.9,7.6,0.2,0.1,0,0
150030004022008,54.8,23.3,0.6,0.2,0.1,0.1
150030004022000,23.6,10.1,0.2,0.1,0.1,0.1
150030004021003,17.2,7.3,0.2,0.1,0,0
150030006002007,0,0,0,0,0,0
150030103032013,0.6,0.5,0,0,0,0
150030105041001,166.9,94.9,2.6,1.7,0.7,0.5
150030109051004,60,27.5,1.1,0.7,0.2,0.1
150030109051006,163.3,74.9,2.9,1.8,0.6,0.3
150030109051000,84.4,38.7,1.5,0.9,0.3,0.2
150039400012025,17.1,10.2,0.2,0.3,0.1,0.1
150039811001004,0,0,0,0,0,0
150030109042003,143.6,74.3,3,2,0.4,0.2
150030111042001,60,32.9,0.9,0.6,0.1,0.2
150030111042003,20.2,11,0.3,0.2,0,0.1
150030111042009,51.1,28,0.7,0.5,0.1,0.2
150030106011001,0,0,0,0,0,0
150039400012013,12.2,7.2,0.2,0.2,0,0.1
150030097011008,12.4,12.7,0.2,0.2,0.1,0.1
150030097012001,48.1,49.3,0.7,0.9,0.3,0.5
150030097012008,0,0,0,0,0,0
150030097012004,28.8,29.5,0.4,0.5,0.2,0.3
150030097012006,18,18.4,0.3,0.3,0.1,0.2
150030096081105,0,0,0,0,0,0
150030096081097,0,0,0,0,0,0
150030096081068,0,0,0,0,0,0
150030096081087,0,0,0,0,0,0
150030096081088,0,0,0,0,0,0
150030098011000,8.1,7,0.1,0.2,0.1,0
150030097032015,4.1,4.2,0.1,0.1,0,0
150030098012045,0,0,0,0,0,0
150039400022013,0,0,0,0,0,0
150030089252002,66.9,52.6,0.9,0.4,0.2,0.2
150030084022011,21.6,19.5,0.5,0.2,0.1,0.1
150030084022009,35.2,53.9,0,0.7,0,0.7
150030086142021,0,0,0,0,0,0
150030075021003,0.3,0.2,0,0,0,0
150030074001093,0,0,0,0,0,0
150030074001095,0,0,0,0,0,0
150030074001140,0.1,0.1,0,0,0,0
150030074001176,0,0,0,0,0,0
150030074001202,0,0,0,0,0,0
150030087033006,0,0,0,0,0,0
150030086171002,12.2,10.9,0.1,0.1,0.1,0
150030086171005,5.2,4.7,0,0,0,0
150030086171017,19,17,0.1,0.1,0.1,0.1
150030013001007,12.8,4.2,0.1,0,0,0
150030013001002,4.4,1.6,0,0,0,0
150030009021002,50.9,17,0.6,0.3,0.1,0.1
150030014001009,18.6,7.3,0.2,0.2,0,0.1
150030028002003,110.4,37.5,0.6,0.7,0.2,0.2
150030028002008,72.3,24.5,0.4,0.5,0.1,0.1
150030028002007,79.2,26.9,0.5,0.5,0.1,0.1
150030007003001,13.3,5.1,0.1,0.1,0,0.1
150030014002005,17.9,5.9,0.1,0.1,0.1,0
150030014002001,52.1,17.3,0.4,0.2,0.2,0.1
150030014002000,14.9,4.9,0.1,0.1,0.1,0
150030013002008,62.8,24.5,0.6,0.6,0,0.3
150030004011001,942.3,401.5,9.8,3.9,2.5,2.2
150030009011009,0,0,0,0,0,0
150030004022015,0,0,0,0,0,0
150030070002011,0,0,0,0,0,0
150030070002017,0,0,0,0,0,0
150039812001018,0,0,0,0,0,0
150039812001020,0,0,0,0,0,0
150039812001047,0,0,0,0,0,0
150039812001006,0,0,0,0,0,0
150030001112009,140.9,70.6,1.8,1.2,0.2,0.2
150030001112008,38.5,19.3,0.5,0.3,0,0.1
150030001112001,27.5,11.4,0.2,0.2,0.1,0.1
150030001112005,16.8,7,0.1,0.1,0.1,0
150030026001004,0.5,0.2,0,0,0,0
150030009032009,71.3,23.8,0.9,0.5,0.1,0.2
150030103053005,51.7,27.9,1.1,0.4,0.2,0.2
150030103052005,17.4,9,0.2,0.2,0.1,0.1
150030110003000,0,0,0,0,0,0
150030111063000,0,0,0,0,0,0
150030108021014,17.9,8.4,0.5,0.2,0,0
150030108021013,10.3,4.9,0.3,0.1,0,0
150030108021051,2.7,1.3,0.1,0,0,0
150030108022005,0,0,0,0,0,0
150030107021002,146.2,65.9,1.7,1.1,0.5,0.4
150030103061014,52.6,28.3,1.1,0.4,0.2,0.2
150030112015001,88.5,45.8,1.8,1.2,0.3,0.1
150030112015002,8,3.8,0.2,0.1,0,0
150030097032034,0.8,0.8,0,0,0,0
150030096081066,0,0,0,0,0,0
150030096081083,0,0,0,0,0,0
150030096081086,0,0,0,0,0,0
150030096081084,0,0,0,0,0,0
150030096081175,2.3,2.3,0.1,0,0,0
150030096081167,19.6,19.5,0.4,0.4,0.2,0.2
150030096081169,22.5,22.4,0.5,0.4,0.2,0.2
150030096081173,10.4,10.4,0.2,0.2,0.1,0.1
150030096081157,23.1,23.1,0.5,0.5,0.2,0.2
150030097013025,2.1,2.2,0,0,0,0
150030097013014,5.4,5.5,0.1,0.1,0,0.1
150030097033002,0,0,0,0,0,0
150030097033004,33.2,34.1,0.5,0.6,0.2,0.3
150030097041040,11.4,11.7,0.2,0.2,0.1,0.1
150030097031016,12,12.3,0.2,0.2,0.1,0.1
150030097031020,12.6,12.9,0.2,0.2,0.1,0.1
150030089091001,102.7,64.7,2,1.5,0.3,0.5
150030089184006,19.5,11.2,0.3,0.2,0,0
150030089184007,32.9,18.8,0.4,0.3,0.1,0.1
150030089184004,17.3,9.9,0.2,0.1,0,0
150030080031007,20.5,11,0.3,0.3,0.1,0.1
150030080031009,24.5,13.1,0.4,0.3,0.1,0.2
150030084121007,89.1,77.1,1.8,1.2,0.4,0.5
150030083011011,0,0,0,0,0,0
150030089061002,4.5,2.9,0.1,0.1,0,0
150030080022006,21.3,9.1,0.2,0.1,0,0.1
150030080022016,25.6,11,0.2,0.1,0.1,0.1
150030080022001,59.7,25.6,0.5,0.2,0.1,0.2
150030077023007,18.6,9.1,0.2,0.1,0.1,0
150030077023014,16.5,8,0.2,0.1,0,0
150030077023021,29.9,14.6,0.4,0.2,0.1,0
150030086121035,73,68.3,2.1,0.8,0.1,0.3
150030068043001,41.3,27.3,0.7,0.4,0.1,0.1
150030068042008,0,0,0,0,0,0
150030068042010,0,0,0,0,0,0
150030068042016,0,0,0,0,0,0
150030008003002,44.1,16.8,0.5,0.4,0.1,0.2
150030008002003,32.2,12.3,0.3,0.3,0,0.2
150030063011009,13.9,9.5,0.2,0.1,0,0
150030048003010,110.7,50.1,1.7,0.5,0.3,0.5
150030048003008,106.4,41.5,1.1,0.9,0.1,0.3
150030048003016,30.3,11.8,0.3,0.3,0,0.1
150030027021020,14.1,4.6,0.2,0.2,0,0
150030027021017,51.7,16.7,0.7,0.6,0,0.1
150030027021002,14.1,4.6,0.2,0.2,0,0
150030061001010,28.9,24.1,0.4,0.2,0.1,0
150030061001006,19.9,16.6,0.3,0.1,0.1,0
150030061001008,0,0,0,0,0,0
150030061001011,10.5,8.7,0.2,0.1,0,0
150030005005012,27.9,12.5,0.4,0.1,0,0.1
150030102011030,0.2,0.2,0,0,0,0
150039900010027,0,0,0,0,0,0
150030101004002,15.3,27.9,0.5,0.2,0.1,0.2
150030101004037,3.4,6.2,0.1,0,0,0
150030101004059,0.2,0.3,0,0,0,0
150030101004010,0.6,1.2,0,0,0,0
150030101004030,0.6,1.2,0,0,0,0
150030101004042,39.5,72.2,1.2,0.6,0.3,0.5
150030102024012,0,0,0,0,0,0
150030102024005,0,0,0,0,0,0
150030101001016,36.3,23.8,0.7,0.4,0.1,0.1
150030102013002,6.3,5.7,0.1,0.1,0.1,0
