GEOID,G16PREDCli,G16PRERTru,G16PREGSte,G16PRELJoh,G16PRECCas,G16USSDSch,G16USSRCar,G16USSAGiu,G16USSLKok,G16USSCAll
150010221022029,2.1,0.6,0.1,0.1,0,2.2,0.4,0,0.1,0.1
150010221022040,0,0,0,0,0,0,0,0,0,0
150010221021206,0,0,0,0,0,0,0,0,0,0
150010221021522,10,2.7,0.5,0.5,0.1,10.8,1.9,0.1,0.3,0.3
150010216044005,2.5,1.7,0.2,0.2,0,2.7,1.5,0,0.1,0.2
150010215071054,0,0,0,0,0,0,0,0,0,0
150010215071057,0,0,0,0,0,0,0,0,0,0
150010215071058,0,0,0,0,0,0,0,0,0,0
150010215071000,0,0,0,0,0,0,0,0,0,0
150010215073032,32.5,20.8,2.1,2.5,0.6,39.2,14.3,0.2,1.3,1.5
150010215071096,0,0,0,0,0,0,0,0,0,0
150010215071081,0,0,0,0,0,0,0,0,0,0
150010215042049,0,0,0,0,0,0,0,0,0,0
150010215042064,0,0,0,0,0,0,0,0,0,0
150010215042069,0,0,0,0,0,0,0,0,0,0
150010215042087,0,0,0,0,0,0,0,0,0,0
150010215042057,0,0,0,0,0,0,0,0,0,0
150010215042023,0,0,0,0,0,0,0,0,0,0
150010215042029,0,0,0,0,0,0,0,0,0,0
150010215041002,138.4,88.5,8.9,10.9,2.7,167,61.1,0.9,5.7,6.5
150010215042047,0,0,0,0,0,0,0,0,0,0
150010215042003,0,0,0,0,0,0,0,0,0,0
150010215042098,0,0,0,0,0,0,0,0,0,0
150010201001332,0,0,0,0,0,0,0,0,0,0
150010201001352,0,0,0,0,0,0,0,0,0,0
150010201001331,0,0,0,0,0,0,0,0,0,0
150010201001308,0,0,0,0,0,0,0,0,0,0
150010201001358,0,0,0,0,0,0,0,0,0,0
150010201001146,0,0,0,0,0,0,0,0,0,0
150010201001105,0,0,0,0,0,0,0,0,0,0
150010201003028,0.6,0.2,0,0,0,0.7,0.1,0,0,0
150010201003024,0,0,0,0,0,0,0,0,0,0
150010201001112,0,0,0,0,0,0,0,0,0,0
150010201001152,1.2,0.4,0.1,0.1,0,1.4,0.3,0,0,0
150010201003143,0,0,0,0,0,0,0,0,0,0
150010209001006,0,0,0,0,0,0,0,0,0,0
150010206002148,17.5,6.2,0.7,1,0.4,20.8,3.6,0,0.3,0.5
150010202021238,1.1,0.4,0,0.1,0,1.2,0.2,0,0,0
150010207021015,23,5.7,0.5,1.1,0.4,26.1,3.4,0.1,0.3,0.3
150010207022007,16.2,4,0.4,0.8,0.3,18.4,2.4,0,0.2,0.2
150010209002004,14.4,5.1,0.5,0.8,0.3,17.1,3,0,0.3,0.4
150010206002144,0,0,0,0,0,0,0,0,0,0
150010209002003,14.7,5.2,0.6,0.8,0.3,17.5,3.1,0,0.3,0.4
150010208024003,12,4,0.6,0.7,0.2,13.8,2.6,0.1,0.3,0.3
150010202021237,0,0,0,0,0,0,0,0,0,0
150010206002114,0,0,0,0,0,0,0,0,0,0
150010209001001,1.4,0.5,0.1,0.1,0,1.7,0.3,0,0,0
150010205004037,0,0,0,0,0,0,0,0,0,0
150010205001009,0,0,0,0,0,0,0,0,0,0
150010204004006,53,15.7,3.6,2.3,1,58.6,10.5,0.5,1.4,2.2
150010205003016,3.8,1.1,0.3,0.2,0.1,4.2,0.8,0,0.1,0.2
150010204001039,1.5,0.4,0.1,0.1,0,1.6,0.3,0,0,0.1
150010204002006,7.1,2.1,0.5,0.3,0.1,7.8,1.4,0.1,0.2,0.3
150010205003010,10.3,3,0.7,0.4,0.2,11.4,2,0.1,0.3,0.4
150010212022439,0,0,0,0,0,0,0,0,0,0
150010212022500,0,0,0,0,0,0,0,0,0,0
150010212022499,1.4,1,0.2,0.1,0,1.6,0.8,0,0.1,0.1
150010212022481,0.9,0.7,0.1,0.1,0,1,0.5,0,0.1,0.1
150010212022696,1.2,0.9,0.1,0.1,0,1.4,0.7,0,0.1,0.1
150010212022619,0.5,0.4,0.1,0,0,0.6,0.3,0,0,0
150010212022491,0.4,0.3,0,0,0,0.4,0.2,0,0,0
150010212024021,0,0,0,0,0,0,0,0,0,0
150010212022639,0,0,0,0,0,0,0,0,0,0
150010212022437,3.2,2.4,0.4,0.2,0.1,3.7,1.7,0.1,0.2,0.2
150010212022504,1.2,0.9,0.1,0.1,0,1.4,0.7,0,0.1,0.1
150010212022489,0.4,0.3,0,0,0,0.4,0.2,0,0,0
150010212022691,0.2,0.1,0,0,0,0.2,0.1,0,0,0
150010212022661,0.5,0.4,0.1,0,0,0.6,0.3,0,0,0
150010212022419,0,0,0,0,0,0,0,0,0,0
150010212022005,0,0,0,0,0,0,0,0,0,0
150010212022078,0,0,0,0,0,0,0,0,0,0
150010210103004,17.2,6.6,1.4,1.2,0.4,19.6,4.8,0.1,0.6,0.7
150010210112021,0,0,0,0,0,0,0,0,0,0
150010210112006,0,0,0,0,0,0,0,0,0,0
150010210133055,0,0,0,0,0,0,0,0,0,0
150010210131075,1.3,0.4,0.1,0.1,0,1.5,0.3,0,0,0.1
150010210131079,0,0,0,0,0,0,0,0,0,0
150010210132074,0,0,0,0,0,0,0,0,0,0
150010210131225,0,0,0,0,0,0,0,0,0,0
150010210133029,0,0,0,0,0,0,0,0,0,0
150010210132037,0,0,0,0,0,0,0,0,0,0
150010210112000,0.5,0.2,0,0,0,0.6,0.1,0,0,0
150010210031016,0,0,0,0,0,0,0,0,0,0
150010210102048,0,0,0,0,0,0,0,0,0,0
150010210102079,0,0,0,0,0,0,0,0,0,0
150010210102060,10.3,4,0.8,0.7,0.2,11.8,2.9,0.1,0.4,0.4
150010210131206,0,0,0,0,0,0,0,0,0,0
150010210131234,0,0,0,0,0,0,0,0,0,0
150010210133021,3.2,1.2,0.3,0.2,0.1,3.6,0.9,0,0.1,0.1
150010210101030,2.6,1.2,0.2,0.2,0.1,3,0.8,0,0.1,0.2
150010215091030,32.2,13,1.5,1.8,0.5,35.1,10.4,0.1,0.6,1.7
150010215042044,0.3,0.2,0,0,0,0.3,0.1,0,0,0
150010216045014,11.1,8.2,0.6,0.7,0.1,11.9,7.1,0.1,0.5,0.5
150010216013003,2.8,2,0.2,0.2,0,3.3,1.5,0,0.1,0.1
150010216011007,27.7,19.2,1.8,1.5,0.5,32.4,14.8,0.2,0.8,0.9
150010215091001,65.9,26.7,3.1,3.6,1,71.9,21.4,0.2,1.3,3.4
150010215093021,17.6,7.1,0.8,1,0.3,19.2,5.7,0.1,0.3,0.9
150010216044006,0.4,0.3,0,0,0,0.5,0.2,0,0,0
150010215071069,0,0,0,0,0,0,0,0,0,0
150010215071031,0,0,0,0,0,0,0,0,0,0
150010215071152,0,0,0,0,0,0,0,0,0,0
150010215071049,0.6,0.4,0,0.1,0,0.7,0.3,0,0,0
150010201003057,0,0,0,0,0,0,0,0,0,0
150010201003136,0,0,0,0,0,0,0,0,0,0
150010201003109,0,0,0,0,0,0,0,0,0,0
150010201003107,1.6,0.5,0.1,0.1,0,1.7,0.4,0,0,0
150010201003071,0,0,0,0,0,0,0,0,0,0
150010201003126,1.9,0.6,0.1,0.1,0,2.1,0.4,0,0,0.1
150010201004048,15.2,5.5,0.8,1,0.2,17.3,3.5,0.1,0.5,0.5
150010201001343,53.6,19.2,2.9,3.7,0.7,61,12.3,0.4,1.6,1.8
150010201004007,0,0,0,0,0,0,0,0,0,0
150010201001279,4.8,1.7,0.3,0.3,0.1,5.5,1.1,0,0.1,0.2
150010201004042,0,0,0,0,0,0,0,0,0,0
150010219021180,0,0,0,0,0,0,0,0,0,0
150010219021216,0,0,0,0,0,0,0,0,0,0
150010219021204,0,0,0,0,0,0,0,0,0,0
150010219021197,0,0,0,0,0,0,0,0,0,0
150010219021088,0,0,0,0,0,0,0,0,0,0
150010219021113,0,0,0,0,0,0,0,0,0,0
150010219021265,0,0,0,0,0,0,0,0,0,0
150010219021314,0,0,0,0,0,0,0,0,0,0
150010219021189,0,0,0,0,0,0,0,0,0,0
150010219021042,0,0,0,0,0,0,0,0,0,0
150010212024032,0,0,0,0,0,0,0,0,0,0
150010212024011,0,0,0,0,0,0,0,0,0,0
150010212024061,0,0,0,0,0,0,0,0,0,0
150010212021073,0,0,0,0,0,0,0,0,0,0
150010212021059,0,0,0,0,0,0,0,0,0,0
150010212021071,0,0,0,0,0,0,0,0,0,0
150010212021078,0,0,0,0,0,0,0,0,0,0
150010212021105,0,0,0,0,0,0,0,0,0,0
150010212021064,0,0,0,0,0,0,0,0,0,0
150010212021102,0,0,0,0,0,0,0,0,0,0
150010212021324,0,0,0,0,0,0,0,0,0,0
150010212021343,9.7,2.3,0.2,0.1,0.1,10.5,1.2,0,0.2,0.3
150010212021296,0,0,0,0,0,0,0,0,0,0
150010212022471,5.5,4.1,0.7,0.3,0.1,6.3,2.9,0.1,0.4,0.4
150010212022529,3,2.2,0.4,0.2,0.1,3.5,1.6,0.1,0.2,0.2
150010212022590,2.5,1.8,0.3,0.1,0,2.8,1.3,0,0.2,0.2
150010212022514,3.7,2.8,0.4,0.2,0.1,4.3,2,0.1,0.3,0.3
150010212022477,2.3,1.7,0.3,0.1,0,2.6,1.2,0,0.2,0.2
150010212022476,4.3,3.1,0.5,0.3,0.1,4.9,2.3,0.1,0.3,0.3
150010212022543,2,1.4,0.2,0.1,0,2.2,1,0,0.1,0.1
150010212022425,2.9,2.1,0.3,0.2,0.1,3.3,1.5,0.1,0.2,0.2
150010212022521,1.8,1.3,0.2,0.1,0,2,0.9,0,0.1,0.1
150010212022544,3.2,2.4,0.4,0.2,0.1,3.7,1.7,0.1,0.2,0.2
150010212022513,4.1,3,0.5,0.2,0.1,4.7,2.2,0.1,0.3,0.3
150010212024017,0,0,0,0,0,0,0,0,0,0
150010212023113,0,0,0,0,0,0,0,0,0,0
150010212022426,1.8,1.3,0.2,0.1,0,2,0.9,0,0.1,0.1
150010210102005,6.1,2.9,0.6,0.4,0.2,7.2,1.9,0.1,0.3,0.4
150010210102004,4.5,2.1,0.4,0.3,0.1,5.2,1.4,0.1,0.2,0.3
150010210103042,7.7,2.9,0.6,0.5,0.2,8.8,2.1,0,0.3,0.3
150010210102056,17,6.5,1.4,1.2,0.4,19.3,4.7,0.1,0.6,0.7
150010210131008,0,0,0,0,0,0,0,0,0,0
150010210131272,0,0,0,0,0,0,0,0,0,0
150010210131258,0,0,0,0,0,0,0,0,0,0
150010210131301,0,0,0,0,0,0,0,0,0,0
150010210131010,0,0,0,0,0,0,0,0,0,0
150010210131217,8.3,2.5,0.6,0.4,0.1,9.5,1.7,0,0.1,0.3
150010210131190,0,0,0,0,0,0,0,0,0,0
150010210131120,0,0,0,0,0,0,0,0,0,0
150010210131035,0,0,0,0,0,0,0,0,0,0
150010210131304,0,0,0,0,0,0,0,0,0,0
150010210131048,0,0,0,0,0,0,0,0,0,0
150010210131309,0,0,0,0,0,0,0,0,0,0
150010210131029,0,0,0,0,0,0,0,0,0,0
150010210131187,0,0,0,0,0,0,0,0,0,0
150010210032025,5,1.9,0.4,0.4,0.1,5.7,1.4,0,0.2,0.2
150010221021211,2.4,0.6,0.1,0.1,0,2.6,0.5,0,0.1,0.1
150010221021182,0,0,0,0,0,0,0,0,0,0
150010221021180,0,0,0,0,0,0,0,0,0,0
150010221021360,0,0,0,0,0,0,0,0,0,0
150010221021345,0,0,0,0,0,0,0,0,0,0
150010221021368,0,0,0,0,0,0,0,0,0,0
150010221021216,0,0,0,0,0,0,0,0,0,0
150010221021193,0,0,0,0,0,0,0,0,0,0
150010221021429,0,0,0,0,0,0,0,0,0,0
150010221021434,0,0,0,0,0,0,0,0,0,0
150010221021433,0,0,0,0,0,0,0,0,0,0
150010221021174,0,0,0,0,0,0,0,0,0,0
150010221021220,0,0,0,0,0,0,0,0,0,0
150010218004060,0,0,0,0,0,0,0,0,0,0
150010218002092,1.3,0.5,0.1,0.1,0,1.4,0.4,0,0,0
150010218003004,1.9,0.7,0.1,0.1,0,2.2,0.6,0,0,0.1
150010216013010,25.1,17.4,1.6,1.4,0.4,29.4,13.4,0.2,0.8,0.8
150010215041003,16.7,10.7,1.1,1.3,0.3,20.2,7.4,0.1,0.7,0.8
150010215021056,1.3,0.9,0.1,0.1,0,1.5,0.7,0,0,0
150010215073012,10.8,6.9,0.7,0.8,0.2,13.1,4.8,0.1,0.4,0.5
150010215071125,0.3,0.2,0,0,0,0.3,0.1,0,0,0
150010215021045,16.2,11,1,1.5,0.2,18.9,9.2,0.1,0.6,0.7
150010215021022,0,0,0,0,0,0,0,0,0,0
150010216043006,21.1,15.7,1.1,1.4,0.2,22.7,13.6,0.2,0.9,1
150010220001138,0,0,0,0,0,0,0,0,0,0
150010220001147,0,0,0,0,0,0,0,0,0,0
150010220001213,0,0,0,0,0,0,0,0,0,0
150010220001222,0,0,0,0,0,0,0,0,0,0
150010220001156,0,0,0,0,0,0,0,0,0,0
150010220001152,0,0,0,0,0,0,0,0,0,0
150010220001154,0,0,0,0,0,0,0,0,0,0
150010220001209,0,0,0,0,0,0,0,0,0,0
150010220001181,1.6,0.6,0.1,0.1,0,1.8,0.4,0,0,0
150010220001201,0,0,0,0,0,0,0,0,0,0
150010220001191,0,0,0,0,0,0,0,0,0,0
150010220001158,0,0,0,0,0,0,0,0,0,0
150010220001171,0,0,0,0,0,0,0,0,0,0
150010220001179,0,0,0,0,0,0,0,0,0,0
150010220001183,0,0,0,0,0,0,0,0,0,0
150010220001108,5,1.9,0.5,0.3,0.1,5.9,1.4,0,0.2,0.1
150010201003013,0.6,0.2,0,0,0,0.7,0.1,0,0,0
150010201002107,0,0,0,0,0,0,0,0,0,0
150010201002186,0,0,0,0,0,0,0,0,0,0
150010201001065,0,0,0,0,0,0,0,0,0,0
150010201003032,0,0,0,0,0,0,0,0,0,0
150010201001102,0,0,0,0,0,0,0,0,0,0
150010201001144,0,0,0,0,0,0,0,0,0,0
150010201001155,10.3,3.4,0.6,0.5,0.2,11.4,2.4,0.1,0.2,0.3
150010201001187,0,0,0,0,0,0,0,0,0,0
150010201001164,18.4,6.2,1,0.9,0.3,20.4,4.3,0.1,0.4,0.5
150010201003122,15.6,5.2,0.9,0.8,0.3,17.3,3.7,0.1,0.4,0.4
150010201003036,0,0,0,0,0,0,0,0,0,0
150010201003040,0,0,0,0,0,0,0,0,0,0
150010201003106,0,0,0,0,0,0,0,0,0,0
150010213001059,2.2,0.6,0.2,0.1,0,2.3,0.4,0,0.1,0.1
150010213001076,0,0,0,0,0,0,0,0,0,0
150010213001074,0,0,0,0,0,0,0,0,0,0
150010213002026,0,0,0,0,0,0,0,0,0,0
150010213002053,0,0,0,0,0,0,0,0,0,0
150010213003002,0,0,0,0,0,0,0,0,0,0
150010213003013,0.9,0.3,0.1,0,0,1,0.2,0,0,0
150010214021058,0.6,0.2,0,0,0,0.7,0.2,0,0,0
150010214021044,0,0,0,0,0,0,0,0,0,0
150010214021055,0,0,0,0,0,0,0,0,0,0
150010214021010,0,0,0,0,0,0,0,0,0,0
150010213001020,32.9,8.5,2.4,1.5,0.4,35.4,5.9,0.3,1.2,1.2
150010219021063,0,0,0,0,0,0,0,0,0,0
150010219021221,0,0,0,0,0,0,0,0,0,0
150010219021244,4.3,1.4,0.3,0.3,0.1,4.9,1.1,0,0.1,0.1
150010219021312,0.6,0.2,0,0,0,0.7,0.1,0,0,0
150010219021188,0,0,0,0,0,0,0,0,0,0
150010219021318,0,0,0,0,0,0,0,0,0,0
150010219021139,0,0,0,0,0,0,0,0,0,0
150010219021200,0,0,0,0,0,0,0,0,0,0
150010219021212,0,0,0,0,0,0,0,0,0,0
150010219021198,0,0,0,0,0,0,0,0,0,0
150010219021196,0,0,0,0,0,0,0,0,0,0
150010219021170,0,0,0,0,0,0,0,0,0,0
150010219021064,0,0,0,0,0,0,0,0,0,0
150010212022111,0,0,0,0,0,0,0,0,0,0
150010212021325,8.8,2.1,0.1,0.1,0.1,9.5,1.1,0,0.2,0.3
150010212022450,0,0,0,0,0,0,0,0,0,0
150010212022347,0,0,0,0,0,0,0,0,0,0
150010212021047,0,0,0,0,0,0,0,0,0,0
150010212024033,0,0,0,0,0,0,0,0,0,0
150010212022455,0,0,0,0,0,0,0,0,0,0
150010212022634,0.5,0.4,0.1,0,0,0.6,0.3,0,0,0
150010212023194,0,0,0,0,0,0,0,0,0,0
150010212023023,0,0,0,0,0,0,0,0,0,0
150010212023198,0,0,0,0,0,0,0,0,0,0
150010212023002,0.5,0.4,0.1,0,0,0.6,0.3,0,0,0
150010212023195,0,0,0,0,0,0,0,0,0,0
150010212022469,0.4,0.3,0,0,0,0.4,0.2,0,0,0
150010212021070,0,0,0,0,0,0,0,0,0,0
150010212021065,0,0,0,0,0,0,0,0,0,0
150010212022458,2.5,1.8,0.3,0.1,0,2.8,1.3,0,0.2,0.2
150010212024049,0,0,0,0,0,0,0,0,0,0
150010212024015,0,0,0,0,0,0,0,0,0,0
150010218004125,2.3,0.8,0.2,0.1,0,2.5,0.6,0,0.1,0.1
150010218002010,0,0,0,0,0,0,0,0,0,0
150010218003028,5.2,1.9,0.4,0.3,0.1,5.8,1.5,0,0.1,0.2
150010218002131,1.3,0.5,0.1,0.1,0,1.4,0.4,0,0,0
150010218003002,0.6,0.2,0,0,0,0.7,0.2,0,0,0
150010218002046,19.7,7.1,1.5,1.3,0.3,22.1,5.6,0.1,0.5,0.7
150010218002109,0,0,0,0,0,0,0,0,0,0
150010218001011,1,0.3,0.1,0.1,0,1.1,0.3,0,0,0
150010218001013,20.4,7.3,1.5,1.3,0.3,22.8,5.8,0.1,0.5,0.7
150010218001021,13.9,5,1,0.9,0.2,15.6,4,0,0.3,0.5
150010218004006,0,0,0,0,0,0,0,0,0,0
150010218002001,0,0,0,0,0,0,0,0,0,0
150010218003005,0,0,0,0,0,0,0,0,0,0
150010201001088,0,0,0,0,0,0,0,0,0,0
150010201003119,11.8,4,0.7,0.6,0.2,13.2,2.8,0.1,0.3,0.3
150010201004058,8.6,3.1,0.5,0.6,0.1,9.8,2,0.1,0.3,0.3
150010201001003,3.8,1.4,0.2,0.3,0.1,4.3,0.9,0,0.1,0.1
150010201001243,0,0,0,0,0,0,0,0,0,0
150010201003146,0,0,0,0,0,0,0,0,0,0
150010201004001,0,0,0,0,0,0,0,0,0,0
150010201003091,0,0,0,0,0,0,0,0,0,0
150010201002195,0,0,0,0,0,0,0,0,0,0
150010201001348,0,0,0,0,0,0,0,0,0,0
150010201003007,5.6,1.9,0.3,0.3,0.1,6.2,1.3,0,0.1,0.2
150010201001000,0.3,0.1,0,0,0,0.4,0.1,0,0,0
150010201002074,3.1,1,0.2,0.2,0.1,3.5,0.7,0,0.1,0.1
150010201003149,2.4,0.9,0.1,0.2,0,2.8,0.6,0,0.1,0.1
150010201002045,2.2,0.7,0.1,0.1,0,2.4,0.5,0,0.1,0.1
150010201001232,0,0,0,0,0,0,0,0,0,0
150010217023173,0,0,0,0,0,0,0,0,0,0
150010217023055,10.8,3.8,0.7,0.7,0.2,12.3,3.1,0,0.2,0.3
150010217022005,0,0,0,0,0,0,0,0,0,0
150010217023072,0,0,0,0,0,0,0,0,0,0
150010217021005,0,0,0,0,0,0,0,0,0,0
150010217022004,0,0,0,0,0,0,0,0,0,0
150010217023006,0,0,0,0,0,0,0,0,0,0
150010217041038,0,0,0,0,0,0,0,0,0,0
150010217023108,0,0,0,0,0,0,0,0,0,0
150010217023069,0,0,0,0,0,0,0,0,0,0
150010217021021,0,0,0,0,0,0,0,0,0,0
150010217041104,0,0,0,0,0,0,0,0,0,0
150010217043041,0,0,0,0,0,0,0,0,0,0
150010202021203,4.9,1.6,0.4,0.2,0.1,5.3,1.1,0.1,0.1,0.3
150010202021209,2.4,0.8,0.2,0.1,0,2.6,0.5,0,0,0.1
150010202022001,3.4,1.1,0.3,0.1,0.1,3.7,0.7,0,0.1,0.2
150010202021141,0,0,0,0,0,0,0,0,0,0
150010203003003,16.8,5.6,0.9,1,0.3,19.3,3.6,0.1,0.5,0.4
150010204001043,0,0,0,0,0,0,0,0,0,0
150010203003040,64.8,19.1,4.4,2.8,1.2,71.6,12.8,0.6,1.7,2.7
150010203003012,0,0,0,0,0,0,0,0,0,0
150010203002010,50.6,16.1,3.8,2,0.9,54.7,10.9,0.7,1,2.8
150010202021142,0,0,0,0,0,0,0,0,0,0
150010207013002,64,21,2.3,3.9,1.2,75.4,12.8,0.1,1,1.2
150010207011020,58,19,2.1,3.6,1.1,68.3,11.6,0.1,0.9,1.1
150010207011015,41.3,13.5,1.5,2.5,0.8,48.6,8.2,0.1,0.7,0.8
150010212022422,0,0,0,0,0,0,0,0,0,0
150010212022766,0,0,0,0,0,0,0,0,0,0
150010212022151,0.6,0.1,0,0,0,0.7,0.1,0,0,0
150010212021151,0.6,0.1,0,0,0,0.7,0.1,0,0,0
150010212021366,0,0,0,0,0,0,0,0,0,0
150010212022383,0,0,0,0,0,0,0,0,0,0
150010212022079,0,0,0,0,0,0,0,0,0,0
150010212022389,0,0,0,0,0,0,0,0,0,0
150010212022393,0,0,0,0,0,0,0,0,0,0
150010212022127,0,0,0,0,0,0,0,0,0,0
150010212022001,0,0,0,0,0,0,0,0,0,0
150010212022114,0,0,0,0,0,0,0,0,0,0
150010212022215,0,0,0,0,0,0,0,0,0,0
150010212022188,0,0,0,0,0,0,0,0,0,0
150010210132041,12.5,4.8,1,0.9,0.3,14.2,3.5,0.1,0.5,0.5
150010210101011,0,0,0,0,0,0,0,0,0,0
150010210102059,15.4,5.9,1.3,1.1,0.3,17.5,4.3,0.1,0.6,0.7
150010210131205,0,0,0,0,0,0,0,0,0,0
150010210133072,1.6,0.6,0.1,0.1,0,1.8,0.4,0,0.1,0.1
150010221021002,0,0,0,0,0,0,0,0,0,0
150010221021056,0,0,0,0,0,0,0,0,0,0
150010221021057,0,0,0,0,0,0,0,0,0,0
150010221021502,3.8,1,0.2,0.2,0.1,4.1,0.7,0,0.1,0.1
150010221021099,0,0,0,0,0,0,0,0,0,0
150010221021101,0,0,0,0,0,0,0,0,0,0
150010221021112,0,0,0,0,0,0,0,0,0,0
150010221021055,0,0,0,0,0,0,0,0,0,0
150010220001276,0,0,0,0,0,0,0,0,0,0
150010220001281,0,0,0,0,0,0,0,0,0,0
150010220001275,0,0,0,0,0,0,0,0,0,0
150010220001255,0,0,0,0,0,0,0,0,0,0
150010220001063,0,0,0,0,0,0,0,0,0,0
150010220001267,0,0,0,0,0,0,0,0,0,0
150010220001254,0,0,0,0,0,0,0,0,0,0
150010220001231,0,0,0,0,0,0,0,0,0,0
150010220001241,0,0,0,0,0,0,0,0,0,0
150010201003017,0,0,0,0,0,0,0,0,0,0
150010201003113,0,0,0,0,0,0,0,0,0,0
150010201003111,0,0,0,0,0,0,0,0,0,0
150010201003155,0,0,0,0,0,0,0,0,0,0
150010201003074,0,0,0,0,0,0,0,0,0,0
150010201003067,1.6,0.5,0.1,0.1,0,1.7,0.4,0,0,0
150010201003078,0,0,0,0,0,0,0,0,0,0
150010201003100,0,0,0,0,0,0,0,0,0,0
150010201003096,0,0,0,0,0,0,0,0,0,0
150010201003104,0,0,0,0,0,0,0,0,0,0
150010201003087,0,0,0,0,0,0,0,0,0,0
150010201004013,3.5,1.2,0.2,0.2,0,3.9,0.8,0,0.1,0.1
150010201001225,0,0,0,0,0,0,0,0,0,0
150010201001209,0,0,0,0,0,0,0,0,0,0
150010206002049,0,0,0,0,0,0,0,0,0,0
150010206001027,14.1,3.8,0.9,0.5,0.3,16,2.3,0,0.3,0.8
150010206004051,81,28.7,3.1,4.5,1.6,96.2,16.8,0.2,1.5,2.2
150010206002100,0,0,0,0,0,0,0,0,0,0
150010206002149,0,0,0,0,0,0,0,0,0,0
150010206004052,0,0,0,0,0,0,0,0,0,0
150010207021006,90.2,22.2,2,4.4,1.6,102.6,13.5,0.3,1.1,1.3
150010207021002,11.9,2.9,0.3,0.6,0.2,13.6,1.8,0,0.1,0.2
150010209002006,20,7.1,0.8,1.1,0.4,23.7,4.1,0,0.4,0.5
150010203001014,104.4,34.6,5.6,6,1.8,119.9,22.7,0.9,2.8,2.5
150010208023002,32.9,10.9,1.8,1.9,0.6,37.7,7.1,0.3,0.9,0.8
150010208022001,22.6,7.5,1.2,1.3,0.4,26,4.9,0.2,0.6,0.5
150010212021299,0,0,0,0,0,0,0,0,0,0
150010212021269,0,0,0,0,0,0,0,0,0,0
150010212021282,0,0,0,0,0,0,0,0,0,0
150010212021290,0,0,0,0,0,0,0,0,0,0
150010212021293,0,0,0,0,0,0,0,0,0,0
150010212021315,0,0,0,0,0,0,0,0,0,0
150010212021307,0,0,0,0,0,0,0,0,0,0
150010212021323,0,0,0,0,0,0,0,0,0,0
150010212021376,0,0,0,0,0,0,0,0,0,0
150010212024009,0,0,0,0,0,0,0,0,0,0
150010212024088,0,0,0,0,0,0,0,0,0,0
150010212021350,1.9,0.4,0,0,0,2,0.2,0,0,0.1
150010212021360,0,0,0,0,0,0,0,0,0,0
150010212021367,0,0,0,0,0,0,0,0,0,0
150010212022558,5.7,4.2,0.7,0.3,0.1,6.5,3,0.1,0.4,0.4
150010221021175,0,0,0,0,0,0,0,0,0,0
150010221021190,0,0,0,0,0,0,0,0,0,0
150010221021435,0,0,0,0,0,0,0,0,0,0
150010221021432,0.4,0.1,0,0,0,0.5,0.1,0,0,0
150010221022041,1,0.3,0,0.1,0,1.1,0.2,0,0,0
150010221021079,0,0,0,0,0,0,0,0,0,0
150010221021068,0,0,0,0,0,0,0,0,0,0
150010221021080,0,0,0,0,0,0,0,0,0,0
150010221021087,0,0,0,0,0,0,0,0,0,0
150010221022048,0,0,0,0,0,0,0,0,0,0
150010221021066,0,0,0,0,0,0,0,0,0,0
150010220001098,0,0,0,0,0,0,0,0,0,0
150010220001271,0,0,0,0,0,0,0,0,0,0
150010220001095,0,0,0,0,0,0,0,0,0,0
150010220001055,34,13.1,3.1,2,0.6,39.9,9.5,0.3,1.1,1
150010220001322,0,0,0,0,0,0,0,0,0,0
150010220001290,0,0,0,0,0,0,0,0,0,0
150010220001474,0,0,0,0,0,0,0,0,0,0
150010220001416,0,0,0,0,0,0,0,0,0,0
150010220001495,0,0,0,0,0,0,0,0,0,0
150010201003093,0,0,0,0,0,0,0,0,0,0
150010201003156,0,0,0,0,0,0,0,0,0,0
150010201003094,0,0,0,0,0,0,0,0,0,0
150010201001346,0,0,0,0,0,0,0,0,0,0
150010201001218,0,0,0,0,0,0,0,0,0,0
150010201001217,0,0,0,0,0,0,0,0,0,0
150010201001219,0,0,0,0,0,0,0,0,0,0
150010201004005,2.8,1,0.1,0.2,0,3.1,0.6,0,0.1,0.1
150010201003135,0,0,0,0,0,0,0,0,0,0
150010201004022,2.1,0.7,0.1,0.1,0,2.4,0.5,0,0.1,0.1
150010201004049,4.1,1.5,0.2,0.3,0.1,4.7,0.9,0,0.1,0.1
150010202021132,0,0,0,0,0,0,0,0,0,0
150010202021211,0,0,0,0,0,0,0,0,0,0
150010202021198,0,0,0,0,0,0,0,0,0,0
150010202021019,0,0,0,0,0,0,0,0,0,0
150010207012005,0,0,0,0,0,0,0,0,0,0
150010203003024,18.3,5.4,1.2,0.8,0.3,20.2,3.6,0.2,0.5,0.8
150010208012010,0,0,0,0,0,0,0,0,0,0
150010203003013,7.1,2.1,0.5,0.3,0.1,7.8,1.4,0.1,0.2,0.3
150010203003041,0,0,0,0,0,0,0,0,0,0
150010207012008,27.4,9,1,1.7,0.5,32.3,5.5,0,0.4,0.5
150010207023003,31.3,10.2,1.1,1.9,0.6,36.9,6.2,0,0.5,0.6
150010207012015,28.5,9.3,1,1.8,0.5,33.5,5.7,0,0.5,0.6
150010207012012,27.4,9,1,1.7,0.5,32.3,5.5,0,0.4,0.5
150010207013001,28.8,9.4,1.1,1.8,0.5,33.9,5.7,0,0.5,0.6
