GEOID,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGJAN,G20PRECBLA,G20PREIPIE,G20PREOFUE,G20USSRSUL,G20USSDGRO,G20USSOHOW,G20HALRYOU,G20HALDGAL
020200025013010,12.5,14.5,0.6,0.1,0,0,0,13.4,13,0.9,13,14
020200028212000,138.5,71,6.2,0.9,0,0.5,0,149.5,69.4,4.4,145.7,77.2
020200025024008,9.1,6.7,0.2,0.2,0.1,0,0,9.1,6.4,0.7,8.8,7.5
020200009011028,0,0,0,0,0,0,0,0,0,0,0,0
020200009011006,0,0,0,0,0,0,0,0,0,0,0,0
020200009013010,3.3,6.3,0.3,0.1,0,0,0,3.4,6.3,0.3,3.3,6.6
020200009013002,4,8.4,0.2,0.1,0,0,0,3.8,8.1,0.7,3.9,8.6
020200009013008,2.5,5.3,0.1,0,0,0,0,2.4,5.1,0.4,2.5,5.4
020200009011037,0,0,0,0,0,0,0,0,0,0,0,0
020200009011002,0,0,0,0,0,0,0,0,0,0,0,0
020200009011023,0,0,0,0,0,0,0,0,0,0,0,0
020200009021000,14.2,27.1,1.2,0.3,0.1,0.2,0,14.5,27.1,1.5,14.1,28.5
020200015001004,15.9,22.7,0.7,0.3,0,0,0,16.8,21.4,0.4,16,22.3
020200015001003,11.1,15.9,0.5,0.2,0,0,0,11.8,15,0.3,11.2,15.6
020200027025008,0.7,0.8,0,0,0,0,0,0.8,0.8,0.1,0.8,0.8
020200007014000,50.5,66.2,1.9,0.7,0.6,0.5,0.8,49.6,63.4,7.4,51.7,67.6
020200017321013,11.9,11.9,0.6,0,0.1,0.2,0,12.3,11.5,1,12.4,12.4
020200007031010,0,0,0,0,0,0,0,0,0,0,0,0
020200002032018,1.7,1,0.1,0,0,0,0,1.8,0.9,0.1,1.8,1
020200028112007,0,0,0,0,0,0,0,0,0,0,0,0
020200027122006,19.3,24.6,0.3,0.3,0,0,0,19.9,22,2,19.7,24.4
020200027121012,6.8,8.6,0.1,0.1,0,0,0,7,7.7,0.7,6.9,8.6
020200027121011,28.6,36.4,0.4,0.5,0,0,0,29.6,32.7,2.9,29.2,36.2
020200027121014,6.4,8.1,0.1,0.1,0,0,0,6.6,7.3,0.7,6.5,8
020200025022012,0,0,0,0,0,0,0,0,0,0,0,0
020200025021007,31.6,31.4,2.4,0,0.2,0.3,0.6,30,32.3,4.7,31.7,34.1
020200025012008,0.6,0.7,0,0,0,0,0,0.6,0.6,0,0.6,0.7
020200019005027,0,0,0,0,0,0,0,0,0,0,0,0
020200023024004,31.4,34.1,1.2,0.5,0.8,0.5,0,33.7,33.9,1.7,32.5,37.4
020200027111000,23.5,23.3,1.2,0.1,0.1,0,0,25.5,21,1.2,24,23.6
020200003001168,0,0,0,0,0,0,0,0,0,0,0,0
020200003001172,0,0,0,0,0,0,0,0,0,0,0,0
020200009023007,0,0,0,0,0,0,0,0,0,0,0,0
020200001013025,43.7,18.9,2,0.1,0.1,0.1,0,44.8,17.5,1.8,43.3,20.9
020200024003014,16.3,18.7,0.4,0.1,0.1,0.1,0,16,18.4,1.2,16.2,19
020200027122003,13.1,16.7,0.2,0.2,0,0,0,13.6,15,1.4,13.4,16.6
020200020001004,0,0,0,0,0,0,0,0,0,0,0,0
020200027121041,0,0,0,0,0,0,0,0,0,0,0,0
020200025022024,0,0,0,0,0,0,0,0,0,0,0,0
020200025021003,6.7,6.6,0.5,0,0,0.1,0.1,6.4,6.8,1,6.7,7.2
020200018012001,33.7,45.3,2.2,0.2,0.4,0.3,0.4,35.6,42.4,2.9,33.9,48
020200001011018,2,1.2,0.1,0,0,0,0,2.1,1,0.1,2.1,1.2
020200001011001,0,0,0,0,0,0,0,0,0,0,0,0
020200003001003,0,0,0,0,0,0,0,0,0,0,0,0
020200003001024,0,0,0,0,0,0,0,0,0,0,0,0
020200003001195,0,0,0,0,0,0,0,0,0,0,0,0
020200001022021,44.9,20,1.3,0.6,0.4,0.1,0,44.9,16.9,3.1,45.2,19
020200001024014,9.4,4.2,0.3,0.1,0.1,0,0,9.4,3.5,0.6,9.4,4
020200002032022,10.3,5.9,0.4,0.1,0.1,0,0,11,5.4,0.5,10.5,6.3
020200002011017,23.2,13.6,1.8,0.2,0,0.1,0,22.4,13.5,2.6,22.5,15.4
020200002012000,3.1,1.8,0.2,0,0,0,0,3,1.8,0.3,3,2.1
020200015001021,6,8.6,0.3,0.1,0,0,0,6.4,8.1,0.1,6.1,8.5
020200015002007,0,0,0,0,0,0,0,0,0,0,0,0
020200009012008,0,0,0,0,0,0,0,0,0,0,0,0
020200006002006,21.8,33.4,1.7,0.4,0.4,0,0,18.8,34.1,4.2,20.9,35.6
020200006003003,12.3,20.2,0.9,0.2,0.2,0,0.3,11.7,19.5,2.1,12.5,20.8
020200009012016,17.1,24.5,0.4,0.5,0.1,0,0,16.1,24.2,1.9,16.4,25.5
020200009012020,19,27.1,0.4,0.5,0.1,0,0,17.8,26.8,2.1,18.2,28.2
020200016013018,9.6,22.9,0.4,0.5,0,0.3,0.1,10,20.8,1.8,11,21.3
020200014006002,0,0,0,0,0,0,0,0,0,0,0,0
020200017014009,12.8,15,1,0.2,0.1,0,0,13.2,14.4,1.2,13.5,15.2
020200026011006,0,0,0,0,0,0,0,0,0,0,0,0
020200025022035,1.3,1.3,0.1,0,0,0,0,1.4,1.3,0.2,1.4,1.4
020200025024006,0,0,0,0,0,0,0,0,0,0,0,0
020200004001029,0,0,0,0,0,0,0,0,0,0,0,0
020200004001116,0,0,0,0,0,0,0,0,0,0,0,0
020200004001069,0,0,0,0,0,0,0,0,0,0,0,0
020200003001142,0,0,0,0,0,0,0,0,0,0,0,0
020200003001158,0,0,0,0,0,0,0,0,0,0,0,0
020200004001000,0,0,0,0,0,0,0,0,0,0,0,0
020200027123003,0,0,0,0,0,0,0,0,0,0,0,0
020200019005005,0,0,0,0,0,0,0,0,0,0,0,0
020200009011033,0,0,0,0,0,0,0,0,0,0,0,0
020200019005006,0,0,0,0,0,0,0,0,0,0,0,0
020200019005015,3.4,3.4,0.3,0,0,0,0.1,3.2,3.5,0.5,3.4,3.7
020200019004001,0,0,0,0,0,0,0,0,0,0,0,0
020200018023012,0,0,0,0,0,0,0,0,0,0,0,0
020200019001019,0,0,0,0,0,0,0,0,0,0,0,0
020200013001004,1.3,2.7,0.1,0,0,0,0,1.5,2.6,0,1.4,2.6
020200028122008,11.4,8.8,0.4,0.2,0,0,0,12.5,7.9,0.4,11.8,9
020200005001022,0,0,0,0,0,0,0,0,0,0,0,0
020200024003017,0,0,0,0,0,0,0,0,0,0,0,0
020200019005020,28.8,28.6,2.2,0,0.2,0.3,0.5,27.3,29.4,4.3,28.9,31.1
020200023014013,0,0,0,0,0,0,0,0,0,0,0,0
020200027124004,0,0,0,0,0,0,0,0,0,0,0,0
020200004001067,0,0,0,0,0,0,0,0,0,0,0,0
020200019004002,12.8,17.2,0.9,0.2,0,0,0,13.5,14.7,1.4,14.2,16.1
020200023011051,0,0,0,0,0,0,0,0,0,0,0,0
020200019003011,0,0,0,0,0,0,0,0,0,0,0,0
020200002012007,2,1.2,0.2,0,0,0,0,1.9,1.1,0.2,1.9,1.3
020200029002011,0,0,0,0,0,0,0,0,0,0,0,0
020200017023001,15.3,16.3,0.6,0.2,0.1,0,0,16.2,14.7,1.1,15.9,16.2
020200013002002,13.1,27.6,0.7,0.2,0,0,0,15.1,26.4,0.4,14.4,26.4
020200018011013,7.4,9.9,0.5,0,0.1,0.1,0.1,7.8,9.3,0.6,7.4,10.5
020200027025003,33.6,35.4,1.8,0.2,0,0,0,34.8,35.1,2.3,35.2,35.6
020200001024019,10.5,5.9,0.6,0,0,0.1,0,11.2,4.5,0.6,10.6,5.8
020200025023026,0,0,0,0,0,0,0,0,0,0,0,0
020200005001015,6.1,14.1,0.6,0.2,0,0,0.1,6.5,13.2,1,6.6,14.1
020200002041013,0,0,0,0,0,0,0,0,0,0,0,0
020200005001009,5,11.4,0.5,0.2,0,0,0.1,5.2,10.6,0.8,5.3,11.4
020200005001027,9.2,21.1,1,0.3,0,0,0.1,9.7,19.8,1.4,9.9,21.2
020200011002002,0,0,0,0,0,0,0,0,0,0,0,0
020200011002003,0,0,0,0,0,0,0,0,0,0,0,0
020200002041001,0,0,0,0,0,0,0,0,0,0,0,0
020200011002019,0.5,0.9,0,0,0,0,0,0.5,0.9,0.1,0.5,0.9
020200011002030,0,0,0,0,0,0,0,0,0,0,0,0
020200010004007,11.9,28.9,0.7,0.3,0,0.2,0,13.5,26.2,1.3,12.5,28.5
020200001022009,4.9,2.2,0.2,0,0,0,0,4.9,2,0.4,4.9,2.3
020200010002004,0,0,0,0,0,0,0,0,0,0,0,0
020200010002010,0,0,0,0,0,0,0,0,0,0,0,0
020200010002022,2.8,5.1,0.1,0,0,0,0,2.7,5.2,0.3,2.8,5.4
020200010002027,5.3,12.8,0.3,0.1,0,0.1,0,6,11.6,0.6,5.5,12.6
020200005001028,6.1,14.1,0.6,0.2,0,0,0.1,6.5,13.2,1,6.6,14.1
020200005001059,8,18.4,0.8,0.3,0,0,0.1,8.5,17.2,1.3,8.7,18.5
020200005001002,4.5,10.3,0.5,0.1,0,0,0,4.7,9.6,0.7,4.8,10.3
020200009011017,0.3,0.7,0,0,0,0,0,0.3,0.6,0.1,0.3,0.7
020200010003008,5.6,13.5,0.3,0.1,0,0.1,0,6.3,12.3,0.6,5.8,13.3
020200029002014,5.4,9.5,0.2,0,0.1,0.1,0,5.1,10.4,0.7,5.6,10.1
020200029001003,5.4,9.5,0.2,0,0.1,0.1,0,5.1,10.4,0.7,5.6,10.1
020200015003002,1.1,1.8,0,0.1,0,0,0,1.1,1.8,0.1,1.2,1.7
020200027121023,0,0,0,0,0,0,0,0,0,0,0,0
020200015003010,3.8,6.3,0,0.2,0,0,0,3.7,6.3,0.4,4.2,5.8
020200012003016,15.2,36.8,1,0.2,0,0,0,17.7,34.5,0.6,16.3,36.3
020200027124025,11.8,9.7,0.3,0,0,0,0,12.9,8.4,0.3,12.1,9.7
020200023011055,0,0,0,0,0,0,0,0,0,0,0,0
020200017313017,13.2,16.2,0.5,0.3,0.2,0.1,0,13.7,16.2,1,13.7,17
020200017313015,4.5,5.5,0.2,0.1,0.1,0,0,4.7,5.5,0.3,4.7,5.8
020200019004013,8.6,8.5,0.7,0,0.1,0.1,0.2,8.1,8.8,1.3,8.6,9.2
020200019005014,9,9,0.7,0,0.1,0.1,0.2,8.6,9.2,1.4,9.1,9.8
020200018013006,21.9,29.4,1.4,0.1,0.2,0.2,0.2,23.1,27.5,1.9,22,31.2
020200004001092,0,0,0,0,0,0,0,0,0,0,0,0
020200010004014,0,0,0,0,0,0,0,0,0,0,0,0
020200027114015,106.8,86.9,3.2,0.9,0.6,0.5,0.5,116.7,79.1,2.9,114.7,80.3
020200023034005,89.5,93.8,2.5,1.2,0.3,0.6,0,93.8,85.2,7,91.4,95.9
020200027121028,0,0,0,0,0,0,0,0,0,0,0,0
020200018024013,2.6,4,0.2,0.1,0,0,0,2.6,4,0.3,2.6,4.4
020200002033016,0,0,0,0,0,0,0,0,0,0,0,0
020200002035008,47.9,31.7,2.1,0.2,0.5,0.2,0,48,32.1,3.4,47.5,34.6
020200021001008,8.1,14.8,0.4,0.4,0.1,0,0,8.6,14.6,0.7,8.5,15.9
020200016022014,22.6,26.3,1.3,0.9,0.2,0,0,22.9,25,2.9,23.5,26.8
020200024002015,15.7,15.9,0.7,0.2,0.2,0,0,15.1,16.8,1.2,15.1,17.7
020200021002020,5.4,8.1,0.5,0.2,0.1,0.1,0,5.6,7.9,0.7,5.7,8.3
020200008012005,4.4,5.5,0.2,0,0,0,0,4.4,4.9,0.6,4.3,5.7
020200013003003,3.5,4.7,0.1,0,0,0,0,3.7,4.3,0.1,3.4,4.9
020200012001009,3,4.7,0.2,0.2,0,0,0,3.4,4.7,0.3,3.4,4.8
020200021005015,6.8,6.9,0.3,0.1,0.1,0,0,6.5,7.2,0.5,6.5,7.6
020200008012010,1.5,1.8,0.1,0,0,0,0,1.5,1.6,0.2,1.4,1.9
020200018013010,4.5,6,0.3,0,0,0,0,4.7,5.6,0.4,4.5,6.4
020200003001118,1.4,1,0.1,0,0,0,0,1.4,1,0.1,1.4,1.1
020200003001161,0,0,0,0,0,0,0,0,0,0,0,0
020200025023014,0,0,0,0,0,0,0,0,0,0,0,0
020200011002021,0,0,0,0,0,0,0,0,0,0,0,0
020200001021007,0,0,0,0,0,0,0,0,0,0,0,0
020200029002025,1,1.7,0,0,0,0,0,0.9,1.9,0.1,1,1.8
020200028131009,40.9,30.4,1.6,0.6,0,0.4,0,44.5,27.8,1.1,43,31
020200023011091,20.5,20.3,0.8,0.4,0.1,0,0,21.5,19.5,1.2,21.3,21
020200029001014,0,0,0,0,0,0,0,0,0,0,0,0
020200017014010,17.2,20.2,1.3,0.3,0.2,0,0,17.8,19.4,1.6,18.1,20.5
020200028213016,118,60.5,5.3,0.8,0,0.5,0,127.3,59.1,3.7,124,65.7
020200016021025,0,0,0,0,0,0,0,0,0,0,0,0
020200007031001,0,0,0,0,0,0,0,0,0,0,0,0
020200018022002,0,0,0,0,0,0,0,0,0,0,0,0
020200017311001,0,0,0,0,0,0,0,0,0,0,0,0
020200007034020,4.6,4.3,0.3,0,0.1,0,0,4.5,4.1,0.3,4.5,4.4
020200016013002,4.1,5.9,0.1,0.1,0,0,0,3.8,5.8,0.4,3.9,6.1
020200009011020,0.7,1.5,0,0,0,0,0,0.7,1.5,0.1,0.7,1.6
020200009011051,3.5,7.3,0.2,0.1,0,0,0,3.3,7,0.6,3.4,7.4
020200009013017,4.5,8.6,0.4,0.1,0,0.1,0,4.6,8.6,0.5,4.5,9.1
020200014004005,9,17.4,0.3,0.3,0,0,0,8.3,18.6,0.4,8.2,19.5
020200019001020,0,0,0,0,0,0,0,0,0,0,0,0
020200010001000,0,0,0,0,0,0,0,0,0,0,0,0
020200014004002,0,0,0,0,0,0,0,0,0,0,0,0
020200009021007,0,0,0,0,0,0,0,0,0,0,0,0
020200015005001,0,0,0,0,0,0,0,0,0,0,0,0
020200018023007,1,1.4,0.1,0,0,0,0,1,1.4,0.2,1,1.5
020200026031005,5.2,5.5,0.3,0.1,0,0,0,5.4,5.1,0.4,5.2,5.8
020200001024016,190.2,106.4,11.2,0.4,0.4,2.6,0.6,203.6,82.4,10.6,193.3,106.1
020200003001043,0,0,0,0,0,0,0,0,0,0,0,0
020200001013016,86.2,37.3,4,0.3,0.1,0.1,0,88.3,34.4,3.5,85.3,41.3
020200028132005,13.2,11.6,0.8,0,0,0,0.2,15.1,10.1,0.5,14.4,11.2
020200003001175,0,0,0,0,0,0,0,0,0,0,0,0
020200026031001,40.9,43.7,2.4,0.8,0.1,0,0.3,42.6,40.7,3.3,41.3,46.1
020200003001074,0,0,0,0,0,0,0,0,0,0,0,0
020200009022001,0,0,0,0,0,0,0,0,0,0,0,0
020200023034008,0,0,0,0,0,0,0,0,0,0,0,0
020200028232000,18.1,13.9,0.7,0.1,0,0,0,20.5,11,0.5,19.4,12.9
020200001012071,0,0,0,0,0,0,0,0,0,0,0,0
020200028213005,14.1,7.2,0.6,0.1,0,0.1,0,15.2,7,0.4,14.8,7.8
020200028232006,26.2,17.2,0.8,0.3,0,0.1,0,29,14.6,0.8,27.5,17.4
020200028223016,12.3,8.1,0.4,0.1,0,0,0,13.6,6.9,0.4,12.9,8.2
020200028212011,11.1,9.4,0.3,0,0.1,0,0,12,8.7,0.4,11.5,9.4
020200028213015,6,3.1,0.3,0,0,0,0,6.5,3,0.2,6.3,3.4
020200028223025,0,0,0,0,0,0,0,0,0,0,0,0
020200029003018,0,0,0,0,0,0,0,0,0,0,0,0
020200006008000,14.7,22.6,1.1,0.3,0.3,0,0,12.7,23,2.8,14.1,24
020200006007001,12.6,19.3,1,0.2,0.2,0,0,10.9,19.7,2.4,12.1,20.6
020200006006003,10.2,15.6,0.8,0.2,0.2,0,0,8.8,16,2,9.8,16.6
020200016011002,3,4.3,0.1,0.1,0,0,0,2.8,4.2,0.3,2.9,4.4
020200008017004,7.5,8.9,0.5,0.1,0,0,0,6.2,9.8,1.3,7.2,10.1
020200008022000,132.8,211.7,9.5,1.4,0.9,0.5,0,125.7,214.1,20.8,139.4,209.8
020200012003003,0,0,0,0,0,0,0,0,0,0,0,0
020200027024019,0,0,0,0,0,0,0,0,0,0,0,0
020200027114018,0,0,0,0,0,0,0,0,0,0,0,0
020200012001000,0.5,0.8,0,0,0,0,0,0.6,0.8,0,0.6,0.8
020200024003006,21.5,24.6,0.5,0.1,0.2,0.2,0,21.1,24.2,1.6,21.3,24.9
020200025011009,77.2,89.5,4,0.5,0,0.3,0.1,82.4,79.9,5.3,79.9,86
020200025012012,8.6,9.8,0.2,0,0.1,0.1,0,8.4,9.7,0.7,8.5,10
020200029004040,0,0,0,0,0,0,0,0,0,0,0,0
020200023011025,0,0,0,0,0,0,0,0,0,0,0,0
020200023013004,99.1,107.1,3.5,1.2,0,0,0,99.1,103.3,11.1,98.9,116.7
020200021001002,20.5,37.7,1.1,1.1,0.3,0.1,0,21.9,37,1.8,21.5,40.4
020200023013000,31.1,31.8,1,0,0,0.5,0,35.2,25.8,2.3,34.5,30.1
020200006001007,0,0,0,0,0,0,0,0,0,0,0,0
020200017023006,22.4,23.8,1,0.2,0.1,0.1,0,23.7,21.5,1.6,23.3,23.7
020200023011031,0,0,0,0,0,0,0,0,0,0,0,0
020200001012022,0,0,0,0,0,0,0,0,0,0,0,0
020200023011026,0,0,0,0,0,0,0,0,0,0,0,0
020200029004010,0,0,0,0,0,0,0,0,0,0,0,0
020200029004073,0,0,0,0,0,0,0,0,0,0,0,0
020200003001026,0,0,0,0,0,0,0,0,0,0,0,0
020200026032001,4.8,5.1,0.3,0.1,0,0,0,5,4.7,0.4,4.8,5.4
020200029001015,0,0,0,0,0,0,0,0,0,0,0,0
020200003001032,0,0,0,0,0,0,0,0,0,0,0,0
020200025022010,1.1,1.1,0.1,0,0,0,0,1.1,1,0.1,1.1,1.1
020200018024011,4.9,7.7,0.3,0.3,0,0,0,5,7.6,0.7,4.9,8.4
020200023011036,0,0,0,0,0,0,0,0,0,0,0,0
020200029002037,0,0,0,0,0,0,0,0,0,0,0,0
020200029002036,0,0,0,0,0,0,0,0,0,0,0,0
020200001024011,13.7,7.7,0.8,0,0,0.2,0,14.7,5.9,0.8,14,7.7
020200002041027,0,0,0,0,0,0,0,0,0,0,0,0
020200001012013,0,0,0,0,0,0,0,0,0,0,0,0
020200001012039,0,0,0,0,0,0,0,0,0,0,0,0
020200028232038,51.3,39.3,1.8,0.4,0,0,0,58,31.2,1.5,54.9,36.5
020200001024020,14.4,8,0.8,0,0,0.2,0,15.4,6.2,0.8,14.6,8
020200001022001,45.6,20.3,2.2,0.4,0.3,0,0.1,46.1,18.7,3.3,46,21.3
020200023034007,0,0,0,0,0,0,0,0,0,0,0,0
020200022013008,0,0,0,0,0,0,0,0,0,0,0,0
020200023014005,13.1,9.6,0.4,0.1,0,0.1,0,14.4,8.1,0.8,14.1,9
020200023014003,0,0,0,0,0,0,0,0,0,0,0,0
020200027112003,27.3,27.1,1.3,0.1,0.1,0,0,29.7,24.5,1.4,27.9,27.4
020200013002004,9.3,19.6,0.5,0.1,0,0,0,10.7,18.8,0.3,10.2,18.8
020200022011005,45.1,82.1,3.1,0.5,0.3,0.5,0.1,49.9,76.2,3.9,48.6,80
020200013001013,5.1,10.7,0.3,0.1,0,0,0,5.9,10.2,0.2,5.6,10.2
020200013001005,12.4,26.2,0.7,0.2,0,0,0,14.4,25.2,0.4,13.7,25.2
020200013002005,18.1,38.3,1,0.3,0,0,0,21,36.7,0.5,20,36.7
020200022022009,13.2,23.9,0.8,0.4,0.1,0.1,0,12.8,24.7,1.9,13,26
020200022014000,13.2,17.2,0.9,0.5,0,0.1,0,14.1,16.5,1.4,14.1,17.6
020200012003000,0,0,0,0,0,0,0,0,0,0,0,0
020200012003009,19.4,46.8,1.3,0.2,0,0,0,22.5,43.9,0.8,20.7,46.1
020200013003010,12.7,17,0.4,0,0.2,0.1,0,13.5,15.8,0.4,12.4,17.8
020200008015009,8.1,10.4,0.5,0.2,0.2,0,0,8.2,10.1,1,8.6,10.5
020200008015010,9.3,12.1,0.6,0.2,0.2,0,0,9.5,11.7,1.1,10,12.2
020200023011019,2.1,3.8,0.1,0,0,0,0,2.3,3.5,0.2,2.3,3.7
020200013003004,21.2,28.4,0.6,0,0.3,0.2,0,22.6,26.5,0.6,20.7,29.8
020200025011003,0,0,0,0,0,0,0,0,0,0,0,0
020200025011007,37.6,43.6,1.9,0.3,0,0.1,0.1,40.1,38.9,2.6,38.9,41.9
020200025012009,5.4,6.2,0.1,0,0,0,0,5.3,6.1,0.4,5.4,6.3
020200025014007,39.4,37.8,1.9,0.7,0.4,0,0.2,41.2,36,3.4,40.7,40.3
020200025015005,15.3,14.7,0.8,0.3,0.2,0,0.1,16,14,1.3,15.8,15.6
020200025015003,22.4,21.5,1.1,0.4,0.2,0,0.1,23.4,20.5,1.9,23.2,22.9
020200025015001,100,95.9,4.9,1.8,1,0,0.5,104.4,91.3,8.5,103.3,102.1
020200023034001,20.4,31.3,1.5,0.2,0.3,0,0,23.4,27.4,2,22.4,30.4
020200027122008,14,17.8,0.2,0.2,0,0,0,14.5,16,1.4,14.3,17.7
020200027122010,4.4,5.7,0.1,0.1,0,0,0,4.6,5.1,0.5,4.5,5.6
020200025013009,21.8,25.3,1.1,0.1,0,0.1,0,23.3,22.6,1.5,22.6,24.3
020200027121010,5.9,7.6,0.1,0.1,0,0,0,6.1,6.8,0.6,6,7.5
020200004001005,0,0,0,0,0,0,0,0,0,0,0,0
020200001012075,0,0,0,0,0,0,0,0,0,0,0,0
020200001012018,0,0,0,0,0,0,0,0,0,0,0,0
020200028223010,4.3,2.8,0.1,0,0,0,0,4.7,2.4,0.1,4.5,2.8
020200028223002,16,10.5,0.5,0.2,0,0.1,0,17.7,8.9,0.5,16.9,10.7
020200013003016,34.5,46.2,1,0,0.4,0.3,0,36.8,43.1,1,33.7,48.5
020200027123017,119.6,185.6,6.8,0.8,0.8,1.1,0,125.6,185.2,7.5,122.6,191.7
020200001021012,11.9,5.3,0.3,0.2,0.1,0,0,11.9,4.5,0.8,11.9,5
020200002011002,22.9,12.8,1.3,0,0,0.3,0.1,24.5,9.9,1.3,23.3,12.8
020200001013036,3.7,1.6,0.2,0,0,0,0,3.8,1.5,0.2,3.7,1.8
020200027111001,89.3,88.5,4.4,0.2,0.2,0,0,96.9,79.9,4.5,91.3,89.6
020200008015008,10.6,13.7,0.6,0.3,0.2,0,0,10.8,13.3,1.3,11.3,13.9
020200006006002,22.9,35.1,1.8,0.4,0.4,0,0,19.8,35.9,4.4,22,37.5
020200004001077,0,0,0,0,0,0,0,0,0,0,0,0
020200008013000,0,0,0,0,0,0,0,0,0,0,0,0
020200004001084,123.5,62.5,14.8,0,0.7,0,0,119.2,63,16.8,119.8,77.1
020200008012001,13.9,17.3,0.6,0.1,0.1,0.1,0,14,15.3,1.8,13.6,17.9
020200008014002,2.7,3.4,0.1,0,0,0,0,2.7,3,0.3,2.7,3.5
020200016024005,0,0,0,0,0,0,0,0,0,0,0,0
020200008013006,5.7,7.1,0.2,0.1,0,0,0,5.7,6.3,0.7,5.6,7.3
020200017025000,4.7,6.1,0.2,0.1,0.1,0,0.1,4.6,5.9,0.7,4.8,6.3
020200007011009,7.4,9.2,0.5,0.1,0,0,0,7.2,9.3,0.9,7.3,9.9
020200017021003,11.3,14.8,0.4,0.2,0.1,0.1,0.2,11.1,14.2,1.7,11.6,15.1
020200001012050,229.9,135.2,9,1.2,0,0.7,0,238.9,118.2,13,234.1,132.9
020200001012058,6.1,3.6,0.2,0,0,0,0,6.3,3.1,0.3,6.2,3.5
020200021003000,9.8,14.8,1,0.3,0.1,0.1,0,10.2,14.5,1.2,10.4,15.1
020200024001000,22.9,29.9,1.5,0.8,0,0.1,0,24.4,28.6,2.3,24.4,30.5
020200021004000,13.2,20,1.4,0.4,0.2,0.2,0,13.8,19.6,1.6,14.1,20.5
020200014005001,4.8,8,0.2,0.1,0,0,0,4.3,8.1,0.9,4.5,9
020200019005013,26.6,26.4,2,0,0.2,0.3,0.5,25.3,27.2,4,26.7,28.8
020200025022013,0,0,0,0,0,0,0,0,0,0,0,0
020200019005000,0,0,0,0,0,0,0,0,0,0,0,0
020200025021006,13.7,13.6,1,0,0.1,0.2,0.2,13,14,2.1,13.8,14.8
020200019004017,0,0,0,0,0,0,0,0,0,0,0,0
020200003001174,0,0,0,0,0,0,0,0,0,0,0,0
020200019003020,0,0,0,0,0,0,0,0,0,0,0,0
020200025012000,17.5,20,0.4,0.1,0.1,0.1,0,17.2,19.6,1.3,17.3,20.3
020200025011004,0,0,0,0,0,0,0,0,0,0,0,0
020200019005001,0,0,0,0,0,0,0,0,0,0,0,0
020200018013000,40.8,54.9,2.7,0.2,0.4,0.4,0.4,43.2,51.4,3.6,41.1,58.2
020200026011010,53.4,68.9,1.5,1.5,0,0,0,52.1,64.9,7.3,56.4,64.7
020200026032003,139.3,148.9,8.2,2.9,0.3,0,1.1,145.2,138.6,11.3,140.7,157.1
020200018021002,0,0,0,0,0,0,0,0,0,0,0,0
020200022011007,6.3,11.4,0.4,0.1,0,0.1,0,6.9,10.6,0.5,6.8,11.1
020200013003007,47.8,64,1.3,0,0.6,0.4,0,51,59.6,1.3,46.6,67.2
020200022022004,6.5,11.8,0.4,0.2,0.1,0.1,0,6.3,12.2,0.9,6.4,12.8
020200012001010,11.7,18.5,0.7,0.8,0.1,0,0,13.5,18.4,1,13.5,19
020200003001135,10.4,7.2,1,0.1,0,0,0,10.1,7,1.1,10.1,7.8
020200027123024,60.9,94.5,3.5,0.4,0.4,0.6,0,64,94.3,3.8,62.4,97.6
020200002022006,17.1,8.4,1,0.2,0.1,0,0,17.6,7.7,0.9,17,9.1
020200022012007,20.2,36.8,1.4,0.2,0.1,0.2,0,22.4,34.2,1.8,21.8,35.9
020200026021001,48.3,43.1,2.9,0.7,0.3,0.2,0,50.1,40.7,4.5,49.7,45.4
020200016021013,0,0,0,0,0,0,0,0,0,0,0,0
020200001022015,4.3,1.9,0.2,0,0,0,0,4.4,1.8,0.3,4.4,2
020200023012003,31.4,34.1,1.2,0.5,0.8,0.5,0,33.7,33.9,1.7,32.5,37.4
020200017024015,29.6,31,1.8,0.9,0.1,0.4,0,30.2,31.5,2.5,29.8,34.1
020200017025009,4.7,6.1,0.2,0.1,0.1,0,0.1,4.6,5.9,0.7,4.8,6.3
020200006001018,0.2,0.3,0,0,0,0,0,0.2,0.3,0,0.2,0.3
020200016023008,14.2,16.5,0.8,0.6,0.1,0,0,14.3,15.7,1.8,14.7,16.8
020200016022008,6.4,7.5,0.4,0.3,0,0,0,6.5,7.1,0.8,6.7,7.6
020200017025003,7.9,10.3,0.3,0.1,0.1,0.1,0.1,7.7,9.9,1.2,8.1,10.6
020200017024004,19.9,20.9,1.2,0.6,0.1,0.2,0,20.3,21.2,1.7,20.1,22.9
020200017012003,28.5,31.2,1.9,0.5,0.1,0.2,0.1,31.1,28.5,2.2,29.5,32.7
020200026022009,8.2,7.4,0.5,0.1,0.1,0,0,8.5,6.9,0.8,8.5,7.7
020200026023000,72.9,74.1,1.4,1,0.8,0.2,0,73.7,74.2,4.8,73.5,77.3
020200028122004,18.3,21.6,0.8,0.2,0,0,0,20,19.2,0.6,18.7,20.8
020200023023012,15.3,23.4,1.1,0.1,0.2,0,0,17.5,20.5,1.5,16.8,22.8
020200023021011,35,34.6,1.4,0.8,0.2,0,0.1,36.7,33.2,2,36.3,35.8
020200023013018,9.6,12.1,0.6,0.1,0.2,0,0.1,9.8,12.3,0.7,9.9,12.2
