GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOKEN,G16PREOFUE,G16PREOMOO,G16PREOLAR
34029025102,34,029,025102,182,458,20,9,3,1,0,0,1
34029025103,34,029,025103,122.9,310.5,9.2,2,0.3,0.1,0,0,0
34029025104,34,029,025104,277.3,714.4,26.4,7,2.6,0,2,0,0
34029025107,34,029,025107,265.2,492.4,16.6,11.5,4.3,0,0,0,0
34029025116,34,029,025116,218.8,510.4,13.3,4.1,7,0,0,0,0
34029025134,34,029,025134,166.9,429.4,8.6,7.4,0.1,0,0,0,1
34029025137,34,029,025137,275.5,471.3,11,10.3,2.1,1,0,0,0
34029025139,34,029,025139,144.3,340.6,11.8,2.9,2,1,0,0,0
34029025205,34,029,025205,324.5,669.9,33,7,1,1,0,0,0
34029025206,34,029,025206,222.2,604,24.7,13.3,4.8,0,0,0,0
34029025211,34,029,025211,129.1,250.1,9,3.5,2.1,0,0,0,0
34029025233,34,029,025233,114.8,244.5,0,1,0,1,0,0,0
34029025235,34,029,025235,234,650,18,7,7,0,0,0,0
34029025236,34,029,025236,212.7,607,22.1,7,1,1,0,0,0
34029025240,34,029,025240,111,275,10,3,0,1,0,0,0
34029025301,34,029,025301,201.7,62.4,4,1,0,0,0,0,1
34029025308,34,029,025308,193,328,3,0,1,0,0,0,0
34029025313,34,029,025313,137.7,301.3,1,1.9,1,0,0,0,0
34029025319,34,029,025319,126.8,256.5,4.9,2.9,1,0,0,0,0
34029025320,34,029,025320,75,306,14,4,1,0,0,0,0
34029025326,34,029,025326,257.1,578.1,7.2,2.1,3.1,0,0,0,0
34029025327,34,029,025327,221.1,424.4,5.9,4,2,1,0,0,0
34029025329,34,029,025329,242,415,3,4,1,2,0,0,1
34029025330,34,029,025330,248.5,546.3,4.9,2,2.9,0,0,0,0
34029025331,34,029,025331,260.5,501.3,5,2.1,2,0,0,0,0
34029025332,34,029,025332,230.7,482.3,2.3,5.8,1.9,0,0,0,0
34029025409,34,029,025409,120.8,324.6,1,1.8,0.9,0.9,0,2.7,0
34029025410,34,029,025410,158.4,350.8,0,0,1,0,0,0,0
34029025412,34,029,025412,141,275.1,1.1,1.1,0,0,0,0,0
34029025414,34,029,025414,178.2,441.7,3,4,3,0,0,0,0
34029025415,34,029,025415,144,290,5.3,2.4,1.2,0.1,0,0.3,0
34029025417,34,029,025417,130.9,264.4,2.7,0.9,2.7,0,0,0,0
34029025418,34,029,025418,145,324,2,0,8,0,0,0,0
34029025421,34,029,025421,101.3,176.4,1.8,1.8,0.9,0,0,0,0
34029025422,34,029,025422,159.8,278.8,5.3,0.1,0.3,0,0,0,0
34029025423,34,029,025423,143.2,284.8,3.4,1.1,1.1,0,0,0,0
34029025424,34,029,025424,191.8,325.2,4.6,0.9,0.9,0,0,0,0
34029025425,34,029,025425,214,404,3,4,7,0,0,0,0
34029025428,34,029,025428,138.9,258.7,1,1.9,2.9,0,0,0,0
34029025438,34,029,025438,117.2,262.8,2,2,1.1,0,0,0,0
34029030001,34,029,030001,211.7,458,12.6,8,1,2,0,0,0
34029030002,34,029,030002,202.6,373.4,8.1,3,0,0,0,0,2
34029030003,34,029,030003,258,418,21,10,2,0,0,0,0
34029030004,34,029,030004,247.3,559.4,19.3,5.5,4.3,0.1,0,0,0
34029030005,34,029,030005,233.3,626.3,20.9,5.7,5.1,0,0.1,0,0
34029030006,34,029,030006,313.6,402.9,28.5,8.6,0.9,1.9,0,0,0
34029030007,34,029,030007,276.7,531.9,24.4,14.7,10.8,2,0,2,0
34029030008,34,029,030008,234.6,556.9,10,5,0.1,0,0,0,1
34029030009,34,029,030009,177.4,360.6,12.6,15.5,1.9,0,1,0,1
34029030010,34,029,030010,266,506,20,9,5,0,0,0,0
34029030011,34,029,030011,177.5,438,11.4,3.8,0.9,0,0.9,0,0
34029030012,34,029,030012,240,517,15,4,2,1,0,0,1
34029030013,34,029,030013,250.2,552.5,10,8.9,1,0,0,0,0
34029030014,34,029,030014,313,659,14,4,5,0,0,0,0
34029030015,34,029,030015,223,562,18,7,0,0,0,0,0
34029030016,34,029,030016,214.1,419,13.2,11.1,1.1,0.1,0,0,0
34029030017,34,029,030017,143,405,10,5,0,0,0,0,0
34029030018,34,029,030018,190.2,521.1,15.5,2.9,0,0,0,0,0
34029030019,34,029,030019,148.6,435,9.7,3.9,0,0,0,0,0
34029030020,34,029,030020,150.6,392,8,5,3,0,0,0,1
34029030021,34,029,030021,207.5,443.2,22.2,11.1,5,0,1,0,0
34029030022,34,029,030022,252,475,21,5,2,0,0,0,0
34029030023,34,029,030023,173.3,354.5,3.9,2,2.9,0,0,0,0
34029030024,34,029,030024,215.9,439,13.1,3.2,2,0,0,0,0
34029030025,34,029,030025,126,366.3,8.9,0.9,0.9,0,0,0,0
34029030026,34,029,030026,106,304.7,8.1,1.1,2.1,0,0,0,0
34029030027,34,029,030027,201.1,382.1,12,12,2,0,0,0,1
34029030028,34,029,030028,148,304,1,2,1,0,0,0,0
34029030029,34,029,030029,303,396,22.1,16.3,7.7,0,1,0,1
34029030030,34,029,030030,213.1,465.9,9.4,1.1,3,1,0,0,0
34029030031,34,029,030031,222.6,455.9,8.9,2,1.1,0,0,0,0.9
34029030032,34,029,030032,185.1,336.4,11.9,10.8,0,0,0,0,0
34029030033,34,029,030033,144,341,4,1,2,0,0,0,0
34029030034,34,029,030034,265.4,466.3,16.9,8.3,5,0.1,0,0,0
34029030035,34,029,030035,103.2,271,3.7,1.1,2.1,1,0,0,0
34029030036,34,029,030036,135.9,313.9,3.8,1.9,0.9,0,0,0,0.9
34029030037,34,029,030037,248,564,19,10,1,0,0,0,0
34029030038,34,029,030038,219,548,21,3,5,0,0,0,0
34029030039,34,029,030039,362.1,558.3,24,16.7,1.3,0,0,0,0
34029030040,34,029,030040,189.3,441.1,6.7,1,1,0,0,0,0
34029030041,34,029,030041,226.8,496.1,14.2,1.1,0,0,0,0,0
34029030042,34,029,030042,239,463,18,16,6,1,1,0,0
34029030043,34,029,030043,201,432,15,2,0,1,0,0,0
34029030044,34,029,030044,134.1,312.1,9.3,1.9,1.9,0,0,0,0
34029030045,34,029,030045,273,554,30,13,5,1,0,0,1
34029030046,34,029,030046,192.1,467.8,20,10,2,1,0,0,0
34029030047,34,029,030047,289,461,18,4,2,0,0,0,1
34029030048,34,029,030048,135,302,0,3,2,0,0,0,1
34029030049,34,029,030049,93,237,3,0,1,0,0,0,0
34029030050,34,029,030050,199.9,255.1,2.8,1.9,0.9,0.9,0,0,0
34029030051,34,029,030051,128,315,11,10,1,0,0,0,0
34029030052,34,029,030052,157,313,14,4,5,0,0,0,0
34029030053,34,029,030053,157,369,13,7,0,0,0,0,0
34029030054,34,029,030054,387.9,482.9,14,9,3,0,0,0,0
34029030055,34,029,030055,104,277,11,2,1,0,0,0,0
34029030056,34,029,030056,134,284,14,4,2,1,1,0,0
34029030057,34,029,030057,177,339,16,5,1,0,0,0,0
34029035001,34,029,035001,156,235,5,3,2,0,0,0,0
34029035002,34,029,035002,210,314,9,11,4,0,0,0,0
34029035003,34,029,035003,153,303,5,2,0,0,0,0,0
34029035004,34,029,035004,399.7,725.2,29.1,9.2,2,0,0,0,0
34029035005,34,029,035005,138,287,11,1,1,0,0,0,0
34029035006,34,029,035006,325,585,12,5,5,0,0,0,0
34029035007,34,029,035007,347,572,26,13,4,0,0,0,0
34029035008,34,029,035008,242.8,527.8,11.8,1,2,0,0,0,0
34029035009,34,029,035009,300,506,12,7,4,0,0,0,0
34029035010,34,029,035010,223,190,12,3,2,0,0,0,1
34029035011,34,029,035011,291,726.4,19.4,4.5,1.4,0,0,0,1
34029035012,34,029,035012,199.3,522.2,14.5,1.2,0,0,0,0,0
34029035013,34,029,035013,235.1,387.3,10.4,3.5,1.9,1.9,0.9,0,0
34029035014,34,029,035014,290.6,380.8,14.1,2.1,4,1,0,0,0
34029035015,34,029,035015,210.5,372.8,6.7,3.5,4.1,0,0,0,0
34029035016,34,029,035016,290,653,19,13,0,0,0,0,1
34029035017,34,029,035017,178.5,426.9,10.3,2.7,2.7,0,0,0,0
34029035018,34,029,035018,176,284,10,2,1,0,0,0,0
34029035019,34,029,035019,203,358,20,10,8,1,0,0,0
34029035020,34,029,035020,228.2,542.9,13.2,8.4,1.9,0,0,0,0
34029035021,34,029,035021,259.9,445.5,27.2,7.1,3,1,0,0,0
34029035022,34,029,035022,312.7,573.6,6.7,3.4,4,0,0,0,1
34029035023,34,029,035023,170.5,386.7,15.4,7.7,1,0,0,0,0
34029035024,34,029,035024,322,813.8,29.4,8.5,6.2,0,0,0,0
34029035025,34,029,035025,204.5,351.6,8.6,2.9,1,0,1,0,0
34029035026,34,029,035026,183,495,12,7,3,0,0,0,0
34029035027,34,029,035027,273,554,20,14,3,0,0,0,0
34029035028,34,029,035028,234,468,21,4,0,0,0,0,0
34029035029,34,029,035029,156.1,387.9,12.2,4,1,0,0,2,1
34029035030,34,029,035030,400.1,411.1,10,10,7,0,0,2,0
34029035031,34,029,035031,163,445,9,6,5,0,0,0,0
34029035032,34,029,035032,279,569,28,9,3,0,0,0,0
34029035033,34,029,035033,246,652,10,7,2,0,0,0,0
34029035034,34,029,035034,249,442.8,24,11.1,3,0,0,0,0
34029035035,34,029,035035,300,722,31,2,7,0,1,0,0
34029035036,34,029,035036,288,391,12,6,2,1,1,0,1
34029035037,34,029,035037,192.9,221.7,5.6,3.5,0.1,0.1,0.1,0,0
34029035038,34,029,035038,161,468,14,8,2,0,0,0,0
34029035039,34,029,035039,344.8,678.8,22.5,7.8,1,0,1,1,1
34029035040,34,029,035040,141,245,8,9,5,0,0,0,0
34029035041,34,029,035041,310,600,13,12,5,0,0,0,0
34029035042,34,029,035042,152.2,476.3,8.4,1.9,1.9,0,0,0,0
34029035043,34,029,035043,138.8,326.4,2,5,0,0,0,0,0
34029035044,34,029,035044,117.3,304.7,4.6,1.5,0.8,0,0,0,0
34029035045,34,029,035045,391,698,19,4,3,0,0,0,0
34029035046,34,029,035046,208,521,13,5,5,0,0,0,0
34029035047,34,029,035047,182,414,2,1,2,0,0,0,0
34029035048,34,029,035048,190.2,380.6,0,0,1.9,0,0,0,1
34029035049,34,029,035049,194,292,5,1,3,0,0,0,0
34029035050,34,029,035050,195,368,14,1,1,0,0,0,1
34029035051,34,029,035051,197,344,16,4,0,0,0,0,0
34029035052,34,029,035052,332.1,698.4,18,2,0,1,0,0,0
34029035053,34,029,035053,120.2,426.1,2,2.9,1,1,0,0,1
34029035054,34,029,035054,229,423,9,4,1,0,0,0,0
34029035055,34,029,035055,145.2,487.3,17.1,2.1,2,0,0,0,0
34029035056,34,029,035056,195.2,442.5,13,1,3,0,0,0,0
34029035057,34,029,035057,221.3,368.8,4.8,7.8,1,0,0,0,0
34029035058,34,029,035058,389.6,669.3,17,8,3.1,1,0,0,1
34029035059,34,029,035059,196,356,3,0,0,0,0,0,0
34029035060,34,029,035060,197,331,15,6,1,0,0,0,1
34029035061,34,029,035061,173,548,18,6,0,0,0,0,1
34029035062,34,029,035062,162,409,5,3,5,0,0,0,0
34029035063,34,029,035063,161.1,320.1,7,8,2,0,1,0,0
34029040001,34,029,040001,215.2,569.5,18.3,8.7,4.8,0,0,0,0
34029045001,34,029,045001,133.8,124.4,11.3,0.9,3.8,0,0,0,0
34029050001,34,029,050001,264.2,253,15.9,2.8,1.9,0,0,0,0
34029050002,34,029,050002,155.9,267.9,5.4,7,1,1,0,0,0
34029055001,34,029,055001,308.1,738.2,23.1,8.1,1,0,0,0,0
34029055002,34,029,055002,385,787.8,34.2,5.1,6,0,0,0,2
34029055003,34,029,055003,260.4,483,16.1,15.1,2,0,0,0,0
34029055004,34,029,055004,239.5,541.8,15,9.4,1.9,0,0,0,0
34029055005,34,029,055005,239,358,6,3,2,2,0,0,0
34029055006,34,029,055006,347.4,554.3,29.5,8.3,3.1,0,0,0,0
34029055007,34,029,055007,258.4,387.1,15.5,8.7,6.8,0,0,0,0
34029055008,34,029,055008,364.6,513.8,21.2,7.6,0,0,0,0,0
34029055009,34,029,055009,350,591,17,9,3,0,1,0,0
34029055010,34,029,055010,396.1,678.5,29.8,6,6.1,1,0,0,0
34029055011,34,029,055011,194.9,391.8,13.9,11.9,5,0,0,0,0
34029055012,34,029,055012,207.2,346,13.3,3.8,2.9,0,0,0,0
34029055013,34,029,055013,179,435,19,1,2,0,0,0,0
34029055014,34,029,055014,157.2,399.5,6.1,6,0,0,0,0,0
34029055015,34,029,055015,329,533.5,18.6,5.6,1.1,0,0,0,0
34029055016,34,029,055016,385.3,460.7,21.1,16.2,4.8,0,0,0,0
34029055017,34,029,055017,454,786.2,26.7,4.7,4.1,1,0.5,1,0
34029055018,34,029,055018,335.1,618.3,27.3,1.2,5.1,1,0,0,0
34029055019,34,029,055019,326.2,615.1,17.1,7.2,1.7,0.3,0,0,0
34029055020,34,029,055020,358.4,822.8,17,12,10,0,0,0,2
34029055021,34,029,055021,340.6,726,20.9,11.9,5,0,0,0,0
34029055022,34,029,055022,302.1,525.6,5.7,1.3,0,0,0,0,0
34029055023,34,029,055023,229,499,16,4,1,0,0,0,0
34029055024,34,029,055024,245.1,555.6,20.2,2.2,2,1,0,0,0
34029055025,34,029,055025,345,679,17,10,2,0,1,0,0
34029055026,34,029,055026,268,404.2,2.2,1.4,2.2,0.7,0,0,0
34029055027,34,029,055027,176,248,9,3,1,0,0,0,0
34029055028,34,029,055028,210.3,339.8,2.8,0,0,0,0,0,0
34029055029,34,029,055029,176.4,318.4,7.4,2.8,0.5,0,0.3,0,0
34029055030,34,029,055030,222.3,339.8,16.8,9.2,1,0,0,0,0
34029055031,34,029,055031,136,324,8,5,0,0,0,0,0
34029055032,34,029,055032,131,317.6,12.9,9.9,0,0,0,0,0
34029055033,34,029,055033,235.4,257.6,3.2,4,1,0,0,0,0
34029055034,34,029,055034,157.9,286.6,6.8,2.5,0.4,0,0.2,0,0
34029060001,34,029,060001,256.4,665.6,16.8,6.5,4.3,0,0,0,0.1
34029060002,34,029,060002,313.7,747.6,30.2,3.9,2.6,1,0,0,0
34029060003,34,029,060003,142.9,463.4,14.6,4,0.1,0,0,0,0
34029060004,34,029,060004,238,494,16,9,0,0,0,0,0
34029060005,34,029,060005,190.7,575,17.6,4.2,4,0,0,0,0
34029060006,34,029,060006,231.4,545.2,17,1.6,5.1,0,0,0,0
34029060007,34,029,060007,264,747.1,22.4,18.5,2.9,0,1,0,0
34029060008,34,029,060008,166,486.9,7.6,8.5,1.1,0,0,0,0
34029060009,34,029,060009,248.3,592.6,24.7,19.8,1,0,0,0,1
34029060010,34,029,060010,358.6,866.5,25.4,8.7,1.3,0,0,1,0
34029060011,34,029,060011,131.8,332.6,9,3.7,0,0,0,0,0.9
34029060012,34,029,060012,238,599,19,4,2,0,0,0,0
34029060013,34,029,060013,121,338.9,5.1,0,0,0,0,0,0
34029060014,34,029,060014,235,632.8,12.9,8,0,1,0,0,0
34029060015,34,029,060015,93.3,310.7,8.9,2.7,0.9,0,0,0,0
34029060016,34,029,060016,331,716,16,11,0,0,0,0,0
34029060017,34,029,060017,102.6,361.2,4.2,2.3,1.1,0,0,0,0
34029060018,34,029,060018,128.1,363.6,10.4,1,0.9,0,0,0,0
34029065001,34,029,065001,341.6,584.6,23.3,15.1,4.1,1,0,0,3
34029070001,34,029,070001,55,431,2,0,3,0,0,0,0
34029070002,34,029,070002,29,403,3,0,1,0,1,0,0
34029070003,34,029,070003,190.4,281.9,9,1,1,1,0,0,0
34029070004,34,029,070004,67.6,374,1,0,0,0,0,0,0
34029070005,34,029,070005,46.9,477.9,2.6,0.9,0.9,0,0,0,0
34029070006,34,029,070006,146,787.4,3,0,3,0,0,0,0
34029070007,34,029,070007,247.6,496.1,4.7,1.9,0.9,0,0,0,0
34029070008,34,029,070008,172.4,469.9,2.3,0.1,1,0,0,0,0
34029070009,34,029,070009,524,463,10,6,5,0,0,0,0
34029070010,34,029,070010,23.6,596.2,1.7,1.7,5.9,0.8,0,0,0
34029070011,34,029,070011,35.5,559.2,6.2,0.1,0,0,0,0,0.1
34029070012,34,029,070012,35.3,798.5,8,2,4,0,0,0,0
34029070013,34,029,070013,210.1,544.7,9.2,2.8,0,0,0.9,0,0.9
34029070014,34,029,070014,138,293,2,1,1,0,1,0,0
34029070015,34,029,070015,276.6,836.7,11.9,9.9,3,0,0,0,0
34029070016,34,029,070016,106.7,771.3,5.4,5.1,0,0,0,0,0
34029070017,34,029,070017,24.2,521.2,2.4,1.1,0.1,0,0,0,0
34029070018,34,029,070018,156,166,6,0,4,0,0,0,0
34029070019,34,029,070019,149.5,168.2,2,1,0,0,0,0,0
34029070020,34,029,070020,112.6,140.7,4.5,3.6,1.8,0,0,0,0
34029070021,34,029,070021,99.9,200.9,3.2,1.2,0.1,0.1,0,0,0.9
34029070022,34,029,070022,188.5,221.8,1,3,0,0,0,0,0
34029070023,34,029,070023,190,208,2,2,0,0,0,0,0
34029070024,34,029,070024,223,289.7,8.1,3.1,0,0,0,0,0
34029070025,34,029,070025,117.2,421.6,5,3.3,1.7,0.8,0,0,0
34029070026,34,029,070026,50.2,509.9,1.1,1,0.1,0,1,0,0
34029070027,34,029,070027,11,494,8,0,2,0,0,0,0
34029070028,34,029,070028,156,251.7,1,0,0,0,0,0,0
34029070029,34,029,070029,328.4,332.3,6.5,0.4,1.2,0,0,0,0
34029070030,34,029,070030,161.2,286,4.8,1.9,1.9,0,0,0,0
34029070031,34,029,070031,253,407.9,3.1,1,1,1,0,0,0
34029070032,34,029,070032,198,382,1,1,2,0,0,0,0
34029070033,34,029,070033,276,482,5,3,1,1,0,0,1
34029070034,34,029,070034,142.1,236.3,4,0,0,0,0,0,0
34029070035,34,029,070035,39.4,463.3,0.7,1.4,5.2,3.1,0,0,0
34029070036,34,029,070036,3,296,3,0,0,0,0,0,0
34029070037,34,029,070037,39.3,633.9,1.1,0,0,0,0,0,0
34029070038,34,029,070038,156,313,2,3,4,1,0,0,0
34029070039,34,029,070039,69.7,452.8,4,1,1,0,0,0,0
34029070040,34,029,070040,44,563,4,0,1,0,0,0,0
34029070041,34,029,070041,89.7,470.5,1,2,1,0,0,0,0
34029070042,34,029,070042,41.1,291.9,5.9,2,3.9,0,0,0,0
34029070043,34,029,070043,288,205,8,9,2,0,0,0,0
34029075001,34,029,075001,203.7,512.2,12.1,9,2,0,0,0,0
34029075002,34,029,075002,162.9,307.2,4.9,2,4.9,0,0,0,0
34029080001,34,029,080001,158.9,382.6,3.8,8.2,1.1,0,1,0,0
34029080002,34,029,080002,230,564,26,10,4,1,0,0,0
34029080003,34,029,080003,140.6,354.4,3.9,2.9,1,0,0,0,0
34029080004,34,029,080004,306,628,33,14,2,0,0,1,0
34029080005,34,029,080005,160.3,377.8,17,3.4,3.3,0.8,0,0,0.8
34029080006,34,029,080006,190.8,453.3,11.8,3,3.9,0,0,0,0
34029080007,34,029,080007,170.3,316.7,5.1,3,1,0,0,0,0
34029080008,34,029,080008,129.8,352.4,7.4,1.2,2,0,0,0,0
34029080009,34,029,080009,243.3,466.5,16.2,11.3,3,0,0,0,0
34029080010,34,029,080010,226,350,19,6,3,0,0,0,0
34029080011,34,029,080011,307.4,650.9,26.5,10.1,3.1,2,1,0,0
34029080012,34,029,080012,151.6,321.7,3.9,2.9,1.9,0,0,0,0
34029080013,34,029,080013,280.4,422.9,22.8,2.9,0,0.9,0,0,0
34029080014,34,029,080014,132.6,371,10.8,3,1,0,0,0,0
34029080015,34,029,080015,119.4,263.6,0.9,2.9,0.9,0,0,0,0
34029080016,34,029,080016,215.6,375.1,12.6,5.1,5.1,0,0,0,0
34029085001,34,029,085001,322.4,518,27.5,4.9,0,0,0,0,0
34029085002,34,029,085002,336.2,491,17.4,2.1,3,0,1,0,0
34029085003,34,029,085003,165.1,293.2,5,2.1,0,0,0,0,0
34029090001,34,029,090001,187.7,508.9,14.6,5.8,6.8,0,2,0,0
34029090002,34,029,090002,545.4,787.2,9.9,8,13.6,2,0,0,0.1
34029090003,34,029,090003,284.5,589,19,12,3,1,0,0,0
34029090004,34,029,090004,130,195,2,2,3,0,0,0,0
34029090005,34,029,090005,200.1,353.1,8,2,3,0,0,0,0
34029090006,34,029,090006,236.9,487.8,3,1,2,0,1,0,0
34029090007,34,029,090007,286,519,8,5,4,0,0,0,1
34029090008,34,029,090008,133,337.1,2,1,0,0,0,0,0
34029090009,34,029,090009,154.1,299.1,7,0,2,1,0,0,1
34029090010,34,029,090010,296.9,322.7,14.7,3.4,7.1,0,0,1,0
34029090011,34,029,090011,165,253,3,3,0,0,0,0,0
34029090012,34,029,090012,161,265,10,3,0,0,0,0,0
34029090013,34,029,090013,170,285,2,2,2,1,0,0,0
34029090014,34,029,090014,228,374.9,7,6,4,0,0,0,0
34029090015,34,029,090015,179.4,314.3,6.3,6.3,2.1,0,0,0,0
34029090016,34,029,090016,308,604,12,8,1,1,0,0,0
34029090017,34,029,090017,163.4,263,2,2,0,0,0,0,0
34029090018,34,029,090018,161.3,254.7,5,5,0,0,0,0,0
34029090019,34,029,090019,167.3,348.9,6,1,4,0,0,0,0
34029090020,34,029,090020,208.1,355.8,9,5.1,2.1,0,0,0,0
34029090021,34,029,090021,188.4,239.4,2,2,1,0,0,0,0
34029090022,34,029,090022,192,258,1,3,0,0,0,0,0
34029090023,34,029,090023,232,265,1,0,1,1,0,0,0
34029090024,34,029,090024,456,746,36,15,12,0,0,0,0
34029090025,34,029,090025,158.1,283.1,5,0,2,0,0,0,0
34029090026,34,029,090026,167.2,383.4,3,3,0,0,0,0,0
34029090027,34,029,090027,208.6,335.7,5.7,4.7,1.9,0,0,0,0
34029090028,34,029,090028,220.6,248.6,3,3,1,1,0,0,0
34029090029,34,029,090029,277.4,353.5,1.9,2.9,1.9,0,0,0,0
34029090030,34,029,090030,139.7,367.9,8.4,3.2,0.2,0,1,0,0
34029090031,34,029,090031,300.5,539.5,0.5,6,1,0,0,0,1
34029090032,34,029,090032,274.7,473.1,13.9,7,2,0,1,0,0
34029090033,34,029,090033,236,388,12,4,8,1,0,0,0
34029090034,34,029,090034,157.8,372.2,4.7,0.9,0.9,0,0,0,0
34029090035,34,029,090035,102.7,188.9,0,0.9,0.9,0,0,0,0
34029090036,34,029,090036,196.3,413.3,1.9,1,1,0,0,0,0
34029090037,34,029,090037,150.5,395.4,0,1.9,0.9,0.9,0,0,0.9
34029090038,34,029,090038,152.3,315,4.5,0.9,0,0,0,0,0
34029090039,34,029,090039,339.8,579,18.4,7.8,1,0,1,0,0
34029090040,34,029,090040,220.3,520,12.9,8.6,1.5,0.1,0,0,2.9
34029095001,34,029,095001,64.2,140.1,7.8,1,0,0,0,0,0
34029102001,34,029,102001,342.9,838.5,20.6,19.6,5.9,1,0,0,0
34029102002,34,029,102002,148.5,434,9.4,5.9,2.2,0,0,0,0
34029102003,34,029,102003,197.4,490.5,17.7,8,1.8,2.7,0,0,0
34029102004,34,029,102004,198,448.4,20.1,10.1,4,0,0,0,0
34029102005,34,029,102005,237.5,571.6,7.2,1.1,1.1,0,0,0,0
34029102006,34,029,102006,365,724.4,9.5,2.8,1.9,0.9,0,0,0
34029105001,34,029,105001,333.4,545.8,23.5,15.5,4.9,1,0,0,0
34029110001,34,029,110001,188.8,274.2,8.3,0.2,3.2,0,0,0,0
34029110002,34,029,110002,220.8,369,17.9,5.7,4.7,0,0,0,0
34029115001,34,029,115001,115,352,16,5,5,0,0,0,0
34029115002,34,029,115002,285.9,671.1,45.6,12.9,3,0,0,0,1
34029115003,34,029,115003,166.8,389.4,10,10,2,0,0,0,1
34029115004,34,029,115004,196.2,483.4,21,7,1,0,0,1,0
34029115005,34,029,115005,153,507,22,5,1,0,0,0,0
34029115006,34,029,115006,163.1,300.1,13,0,2,0,0,0,0
34029120001,34,029,120001,231.4,420.1,15.4,2.1,1,0,0,0,0
34029120002,34,029,120002,268.5,332.7,11.7,5.8,0,0,0,0,0
34029120003,34,029,120003,288,468,12,4,1,0,0,0,0
34029120004,34,029,120004,218,353,12,2,1,1,0,0,0
34029120005,34,029,120005,335.4,629.1,24.3,10.3,0,0,0,0,1
34029120006,34,029,120006,164.4,249.4,14.4,4,3.2,0,0,0,0
34029120007,34,029,120007,178.4,383.6,13.9,3,1,0,0,0,0
34029120008,34,029,120008,181,387,12,3,3,0,0,0,0
34029120009,34,029,120009,131.1,283.7,7.6,0.7,0,0,0,0,0
34029120010,34,029,120010,296.7,435.8,10.7,8.8,0,0,0,0,0
34029120011,34,029,120011,253.2,450.8,23,10.6,1,1,0,1,0
34029120012,34,029,120012,233.8,484.9,23.5,5.1,0,1,1,0,0
34029120013,34,029,120013,161,271,10,4,1,0,0,0,0
34029120014,34,029,120014,167.8,322.2,14,4.4,1,1,0,0,0
34029120015,34,029,120015,208.8,468.8,16,5,1,0,0,0,0
34029120016,34,029,120016,167,363,8,8,1,0,0,0,0
34029123001,34,029,123001,131.6,208.2,7.7,1.8,0.8,0,0,0,0
34029123002,34,029,123002,253.4,414.5,20.8,4.6,1.7,0,0,0,0
34029123003,34,029,123003,262.1,456.8,16.8,9.9,3.9,0,0,0,0
34029123004,34,029,123004,225.5,508.7,12.7,6.9,2,0,0,0,0
34029130001,34,029,130001,171.5,427.8,11.9,10,2.7,0.9,0,0,0
34029135001,34,029,135001,114.5,271.2,3.9,2.9,0,0,0,0,0
34029135002,34,029,135002,161.3,337.6,7,6,3,0,0,0,0
34029140001,34,029,140001,294.8,419.7,10,4,1,0,0,0,0
34029145001,34,029,145001,160,99.2,2.5,1.7,0.9,0,0,0,0
34029145002,34,029,145002,268.5,318,13.1,10.1,1.1,0,0,0,0
34029145003,34,029,145003,173.8,214.9,7.9,3.1,0.1,1,0,0,0
34029150001,34,029,150001,203,377.4,11.7,11.1,4,0,0,1,0
34029150002,34,029,150002,164.1,491.2,10.2,3.8,2.6,0,0.3,0,0.3
34029150003,34,029,150003,239.9,553.2,6.2,1.8,0,0,0,0,0
34029150004,34,029,150004,244.8,500.1,11.3,1.9,3.8,0,0,0,0
34029150005,34,029,150005,220,435,6,3,5,0,0,0,0
34029150006,34,029,150006,264,492,17,2,0,0,0,0,0
34029150007,34,029,150007,260,501,17,7,4,0,0,0,0
34029150008,34,029,150008,242,595,21,5,3,0,1,0,0
34029150009,34,029,150009,288.8,539.2,17.1,8.1,7,1,2,0,0
34029150010,34,029,150010,258,559,17,10,2,0,0,0,0
34029150011,34,029,150011,243,486,22,4,3,0,0,0,0
34029150012,34,029,150012,230,485,17,8,5,1,0,0,0
34029150013,34,029,150013,157.9,347.4,8.7,0.2,1,0,0.7,0,0.7
34029150014,34,029,150014,75.2,192.8,0.9,0.9,0,0,0,0,0
34029150015,34,029,150015,252.3,433.7,13.8,10.8,2,0,0,0,0
34029150016,34,029,150016,178.5,379.5,6,4.4,2.4,0,0,0,0
34029150017,34,029,150017,61.5,158.6,4.6,3.2,0.5,0,0,0,0
34029150018,34,029,150018,135,426,10,1,2,0,0,0,0
34029150019,34,029,150019,221,431,18,13,0,1,0,0,0
34029150020,34,029,150020,229,443,4,9,3,0,0,0,0
34029150021,34,029,150021,195.4,380,6.1,6,3,0,0,0,0
34029155001,34,029,155001,316,442,18,8,1,0,0,0,0
34029160001,34,029,160001,296.5,547.7,15.8,19.1,7.2,0,0,0,2
34029160002,34,029,160002,185.6,452.3,20.1,13.9,7,0,0,0,0
34029ZZZZZZ,34,029,ZZZZZZ,68.3,115.6,4.8,1.5,0.8,0.1,0,0,0.1
34031005001,34,031,005001,466.4,596.7,32.8,13.1,1.5,1,0,0,0.9
34031005002,34,031,005002,369.5,479.2,28.1,10.3,0,0,0,0,0
