GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDMEN,G18USSRHUG,G18USSLSAB,G18USSGHOF,G18USSORIV,G18USSOFLA,G18USSOKIM,G18USSOSCH
34023077109,34,023,077109,87,138,0,1,0,1,0,1
34023077110,34,023,077110,73,87,4,2,0,2,0,0
34023077201,34,023,077201,1100,1094,17,18,30,27,7,4
34023077202,34,023,077202,285.05,283.05,2,3,2,5,1,1
34023077203,34,023,077203,260.19,286.23,3,1,1,1,1,2
34023077204,34,023,077204,262.28,167.9,0,7.95,0.99,3.97,0.99,1.99
34023077205,34,023,077205,245,318,4,0,1,8,0,2
34023077206,34,023,077206,23,37,0,2,0,1,0,0
34023077207,34,023,077207,182.72,171.69,2.9,1.05,0.26,4.75,0,0
34023077208,34,023,077208,151.74,208.12,0,1.05,0.01,5.03,0.01,1.01
34023077301,34,023,077301,185.48,177.5,1,3.99,1.99,4.99,0,0
34023077302,34,023,077302,182,225,3,1,4,4,2,0
34023077303,34,023,077303,317.61,34.1,2.92,1.94,3.87,1,1.93,0
34023077304,34,023,077304,284.65,71.05,5.08,3.06,3.13,7,0.07,0
34023077305,34,023,077305,232.12,154.09,0,0,2,4,0,1
34023077306,34,023,077306,129,182,0,2,1,3,0,1
34023077307,34,023,077307,101,128,6,1,2,4,2,0
34023077401,34,023,077401,233.9,198.07,1.47,4.27,0.84,2.47,2.34,0.94
34023077402,34,023,077402,145,108,2,4,2,4,0,0
34023077403,34,023,077403,202.63,245.14,1.98,1.98,1.98,4.94,0,0.99
34023077404,34,023,077404,103,101,2,2,1,1,0,1
34023077405,34,023,077405,136,157,4,1,2,4,0,1
34023077406,34,023,077406,227,232,4,3,3,2,1,0
34023077407,34,023,077407,118,136,0,3,1,3,0,1
34023077408,34,023,077408,204,157,0,3,5,3,2,0
34023077409,34,023,077409,69.41,92.84,0.91,0.91,1.79,0.94,0,0.01
34023077501,34,023,077501,104,195,2,2,3,3,1,0
34023077502,34,023,077502,86,199,0,1,2,1,0,1
34023077503,34,023,077503,116,167,3,2,0,4,1,1
34023077504,34,023,077504,107,217,2,3,1,2,1,0
34023077505,34,023,077505,138,206,4,3,2,3,1,1
34023077506,34,023,077506,165.1,242.38,1.02,3.01,1.03,7,1,2
34023077507,34,023,077507,236.94,212.13,2.13,1.03,1.89,3.24,0,0
34023077508,34,023,077508,192,249,4,3,0,2,0,0
34023077509,34,023,077509,137.9,158.62,0.98,0.99,1.97,0,0,0
34023077510,34,023,077510,185,205,2,0,3,4,0,2
34023077601,34,023,077601,164.17,196.03,2.64,2.85,4.27,2.78,2.67,0.11
34023077602,34,023,077602,140,231,2,1,4,0,2,0
34023077603,34,023,077603,59,107,4,1,2,2,0,0
34023077604,34,023,077604,117.86,171.89,0.01,0.97,0.97,0.03,0,0
34023077605,34,023,077605,162.14,214.11,4.99,3.03,4.03,11.97,0,1
34023077606,34,023,077606,188.29,201.2,0.09,4.04,1.09,0.13,2,0
34023077607,34,023,077607,178,237,1,1,3,6,0,2
34023077608,34,023,077608,256,226,3,1,1,4,0,1
34023080101,34,023,080101,1308.26,240.05,1.3,8.46,17.56,6.51,0.65,1.95
34023080102,34,023,080102,152,23,0,0,3,0,0,0
34023080103,34,023,080103,174,35,1,1,1,0,0,0
34023080104,34,023,080104,51.41,10.14,0.7,0.35,0.35,0,0.35,0
34023080105,34,023,080105,836.38,156.68,1.34,5.57,11.17,3.49,0.67,1.05
34023080201,34,023,080201,281,55,0,0,0,1,0,0
34023080202,34,023,080202,229,51,2,1,2,1,0,0
34023080301,34,023,080301,119,13,0,0,0,0,0,0
34023080302,34,023,080302,125,23,0,0,0,1,0,0
34023080401,34,023,080401,88,22,1,0,1,0,0,0
34023080402,34,023,080402,228.98,36.85,0.73,2.51,2.56,1.05,1.35,0.03
34023080403,34,023,080403,137,17,0,1,1,0,0,0
34023080404,34,023,080404,120.07,24.01,1,0,1,2,0,0
34023080405,34,023,080405,201,32,2,0,1,0,0,1
34023080406,34,023,080406,183,46,0,0,0,1,0,1
34023080501,34,023,080501,153,18,1,1,0,0,0,0
34023080502,34,023,080502,212.06,31.81,0,0,0,1.93,0,0.96
34023080503,34,023,080503,398.02,36.27,1,3,3,0.07,1,0.04
34023080601,34,023,080601,97.67,7.71,0,0.86,0,0,0,0
34023080602,34,023,080602,151,25,1,1,0,1,1,0
34023080603,34,023,080603,231.46,56.87,2,0,3.99,1,0,0
34023080604,34,023,080604,231.08,77.08,0,0,4,2,0,1
34023080605,34,023,080605,202.98,61.99,0,1,1,3,0,1
34023080606,34,023,080606,120,26,1,0,1,0,0,1
34023080607,34,023,080607,159,35,0,4,3,1,1,1
34023080608,34,023,080608,153.33,30.29,1,1.14,0,0,0,0
34023080609,34,023,080609,233.52,60.64,0.91,0.91,1.81,0.91,0,0
34023080610,34,023,080610,196.93,33.31,0,0,0,1.96,0,0
34023080611,34,023,080611,184.07,49.69,1,0,0,2.04,0,0
34023080612,34,023,080612,226.02,65.01,4,2,6,2,0,0
34023080613,34,023,080613,186.62,36.93,1.02,0.09,2.04,0.09,0.93,0.93
34023080614,34,023,080614,269.74,87.4,0.07,1,1.15,2,0.07,0.07
34023085101,34,023,085101,396.98,30.41,1.83,0.96,1.86,0.92,0.03,0.92
34023085102,34,023,085102,599,220,3,6,13,11,2,3
34023085103,34,023,085103,464.7,128.62,3.28,1.38,5.76,2.38,0,0
34023085104,34,023,085104,162.3,69.38,3.72,0.62,1.24,0.62,0,0
34023085105,34,023,085105,269,165,0,8,1,5,1,1
34023085106,34,023,085106,200,135,1,2,0,9,1,0
34023085107,34,023,085107,473.29,97.62,0.99,2.96,3.94,3.94,0.99,0
34023085108,34,023,085108,260,151,1,1,3,5,0,0
34023085109,34,023,085109,201,120,4,2,1,3,0,0
34023085201,34,023,085201,772.42,366.98,8.88,12.82,12.82,7.89,0.99,1.97
34023085202,34,023,085202,223.37,125.2,0.08,0.04,2.11,5.07,5.03,0
34023085203,34,023,085203,272.54,93.55,0.74,1.47,2.21,2.95,0.74,0.74
34023085204,34,023,085204,171.59,114.04,3.97,0.99,1.98,4.96,0,0.99
34023085205,34,023,085205,206.9,56.97,0,1,1,2,0,2
34023085206,34,023,085206,355.51,153.99,5.03,2.01,4.02,4.04,2,0.01
34023085207,34,023,085207,362,179,0,2,5,4,0,1
34023085208,34,023,085208,337.91,61.86,2.37,2.34,0.37,4.34,0.04,0.04
34023085209,34,023,085209,301.06,112.78,2.15,1.42,3.57,2.84,1.2,0.23
34023085210,34,023,085210,487,104,2,4,4,7,0,1
34023085301,34,023,085301,752.91,377.92,7.34,12.25,7.22,15.02,4.04,0.98
34023085302,34,023,085302,267.49,126.24,3.53,3.53,2.65,9.71,0.88,0
34023085303,34,023,085303,256.6,138.84,0.13,3.22,3.13,2.27,3.07,1.02
34023085304,34,023,085304,457,74,2,1,2,3,0,0
34023085305,34,023,085305,246.72,91.81,5.23,2,0,3.11,0.11,1.11
34023085306,34,023,085306,202.35,40.93,1.5,6.69,1.3,1,1.1,1.2
34023085307,34,023,085307,270,77,0,4,0,1,0,2
34023085308,34,023,085308,284.58,100.68,3.81,2.87,2.86,6.67,0.95,2.87
34023085309,34,023,085309,182,63,3,0,0,1,2,0
34023085310,34,023,085310,244.57,164.08,1.53,3.47,2.35,3.54,0.05,3.17
34023085401,34,023,085401,589,218,0,6,4,5,0,3
34023085402,34,023,085402,159.68,24.44,0.81,0.81,0.81,0,0,0.81
34023085403,34,023,085403,189.6,63.97,0.32,0.4,1.42,2.16,0.03,0.21
34023085404,34,023,085404,197.43,43.48,4.34,6.09,2.61,0,0.87,1.74
34023085405,34,023,085405,419.29,78.47,4.79,3.73,3.8,2.83,0.06,0.06
34023085406,34,023,085406,235.71,44.78,0.89,7.1,0.89,1.77,0.89,0.89
34023085407,34,023,085407,283.59,84.43,2,2.01,2,3,1,1.01
34023085408,34,023,085408,210.97,118.73,1.83,0.91,1.83,0.91,1.83,0
34023085409,34,023,085409,212,59,0,3,1,0,1,0
34023085410,34,023,085410,195.21,68.98,1.95,1.16,0.21,1.07,0.98,1.02
34023090001,34,023,090001,1460.69,528.67,16.93,28.89,12.96,16.01,6.96,1.99
34023090002,34,023,090002,234,58,5,3,3,4,3,1
34023090003,34,023,090003,293.54,135.16,0.97,1.93,0.97,2.9,0,0
34023090004,34,023,090004,333,159.52,2.99,2.99,2.99,6.98,1.99,0
34023090005,34,023,090005,567.79,182.26,3.16,8.15,2.12,10.13,2.97,1.98
34023090006,34,023,090006,263.16,125.44,1.27,1.2,1.08,0.23,1.04,2.04
34023090007,34,023,090007,236.74,93.94,0.14,2.07,1.07,1.14,0.97,0.98
34023090008,34,023,090008,164,32,2,1,3,2,2,0
34023090009,34,023,090009,308,103,4,3,6,2,0,1
34023090010,34,023,090010,232.09,117.43,0,2.77,0.92,5.55,0,0
34023090011,34,023,090011,114.46,25.15,1.01,5.02,3,1,0,1
34023090012,34,023,090012,181.54,59.85,2.99,7.98,1,1,0,0
34023090013,34,023,090013,304.64,108.8,2.97,0,1.98,2.97,0,0.99
34023095001,34,023,095001,902.27,847.54,11.11,12.81,14.52,21.36,0.85,6.83
34023095002,34,023,095002,252.53,206.83,2.96,0.01,2.96,3,0.01,0.98
34023095003,34,023,095003,325.12,249.98,2.03,0.12,0.06,3,1.03,2.03
34023095004,34,023,095004,128.88,187.02,0.97,3.88,1.94,0,0.97,0.97
34023095005,34,023,095005,142.16,170.56,2.95,1.99,3.92,2,0.99,0.98
34023095006,34,023,095006,84.43,146.59,2.01,2.19,2.15,3.32,1,0.15
34023095007,34,023,095007,106.05,129.04,3,4,7,3,2,1
34023095008,34,023,095008,104.88,111.69,0,6.82,0.85,1.71,0,0.85
34023095009,34,023,095009,112.02,137.13,1.15,0.16,1.12,4.2,0.05,0.03
34023095010,34,023,095010,211,160,2,2,2,3,0,1
34023095011,34,023,095011,203,231,3,4,2,2,2,0
34023095012,34,023,095012,245.59,224.69,7.01,2.01,2.01,4.01,0.01,0
34023095013,34,023,095013,147.46,194.6,1.02,1,2,4.02,0.01,1
34023095014,34,023,095014,108.02,144.03,0,0,0,3,0,0
34023095015,34,023,095015,128.79,168.72,0,1.87,0.01,2.8,0,0
34023095016,34,023,095016,149.54,193.4,4.98,0,1,5.98,1.99,0
34023095017,34,023,095017,89,105.89,0.04,0.08,1.08,2.05,1.93,0
34023095018,34,023,095018,140.06,211.85,1.1,1.99,0.06,8.99,0.02,0
34023095019,34,023,095019,79,122,2,1,2,1,0,0
34023095020,34,023,095020,148.78,69.9,2,3,2,4.99,1,2
34023095021,34,023,095021,148,149,0,1,0,2,0,2
34023095022,34,023,095022,112,157,2,0,0,1,2,1
34023095023,34,023,095023,110.29,139.64,1,2.03,1.03,1.08,0,0
34023095024,34,023,095024,133,235,1,0,1,5,1,0
34023095025,34,023,095025,100.79,182.38,0.96,1.92,2.88,2.88,0,0
34023095026,34,023,095026,178.41,207.31,2.99,2.99,2.99,2.99,1.99,0
34023095027,34,023,095027,218,174,3,1,1,3,0,0
34023095028,34,023,095028,325.92,233.23,3.3,3.55,3.72,6.54,0.11,0.88
34023095029,34,023,095029,122.9,139.19,0.43,0.49,1.53,1.79,0.03,0.26
34023095030,34,023,095030,311.72,224.14,3.07,4.98,3.08,6.22,2.01,0.99
34023095031,34,023,095031,339.73,213.86,2.67,5.69,5.27,5.69,0.04,0.03
34023095032,34,023,095032,175.18,137.99,4.89,0,2.94,1.96,0.98,0
34023095033,34,023,095033,399.8,46.09,6.58,0,3.76,4.7,0,0.94
34023095034,34,023,095034,337.6,152.46,0,0.06,4.02,4.04,0,0
34023100101,34,023,100101,264.44,325.1,4.08,2.47,7.39,10.16,0.08,1
34023100102,34,023,100102,120.24,135.35,1.01,7.01,1.01,6.01,1,0
34023100103,34,023,100103,123.56,166.9,0.92,5.53,4.61,1.84,0.92,0
34023100201,34,023,100201,109,110,0,1,1,6,1,0
34023100202,34,023,100202,126.99,115.74,0.17,2.17,2.08,3.41,0,0.08
34023100203,34,023,100203,163.75,126.62,4,3.29,4.59,3,0,0
34023100301,34,023,100301,56,71,1,0,1,6,1,2
34023100302,34,023,100302,219.72,216.99,1.82,1.82,0.91,4.56,0,0.91
34023100303,34,023,100303,127.96,187.36,2.99,3.99,6.02,4.07,0.07,0
34023105001,34,023,105001,2470.81,1181.53,36.07,31.21,19.53,25.36,9.76,4.89
34023105002,34,023,105002,259.68,169.69,0.01,2.98,2,1.01,0,0
34023105003,34,023,105003,268.9,151.38,3.98,6.97,1,1.99,1,1
34023105004,34,023,105004,178.76,250.94,2,3.13,2.04,2.08,0,0
34023105005,34,023,105005,221,177,3,4,4,8,0,1
34023105006,34,023,105006,158.33,168.02,4.04,3.99,2.09,4.13,0.02,2
34023105007,34,023,105007,432.44,200.13,0.91,2.41,2.83,2.83,0,0.91
34023105008,34,023,105008,251.76,128.88,2,4,1,3,0,0
34023105009,34,023,105009,178,146,4,0,2,7,5,0
34023105010,34,023,105010,159.31,142.08,2.05,0.06,4,5.92,1.03,0.06
34023105011,34,023,105011,201,159,5,4,1,5,1,0
34023105012,34,023,105012,139,133,1,0,1,0,1,0
34023105013,34,023,105013,284,100,1,3,2,1,0,3
34023105014,34,023,105014,230,98,0,1,2,1,1,3
34023105015,34,023,105015,347.59,157.99,6.7,4.79,1.92,5.75,0.96,0.96
34023105016,34,023,105016,229.4,99.39,0,1.51,1,1,0,0
34023105017,34,023,105017,278,89.96,3.28,2,6.46,4.28,0.09,2.09
34023105018,34,023,105018,268,111,3,3,2,4,1,0
34023105019,34,023,105019,227.38,72.57,2.9,1.94,2.9,1.94,1.94,1.94
34023105020,34,023,105020,233,84,3,0,2,1,1,1
34023105021,34,023,105021,229,176,3,0,3,3,0,0
34023105022,34,023,105022,315.24,155.12,1,2,3,3,2,2
34023105023,34,023,105023,264,68.04,2.72,0,4.54,2.72,0.91,0.91
34023105024,34,023,105024,218.19,151.51,2.09,2.09,3.17,4.17,0,0.09
34023105025,34,023,105025,297.03,95.92,2.03,4.04,2.02,4.02,0.01,0.01
34023105026,34,023,105026,395.94,195.98,2.96,3.94,4.92,7.88,0.99,0.98
34023105027,34,023,105027,359.95,152.62,0.99,1.02,2.01,1,0,0
34023105028,34,023,105028,404.75,200.23,7.95,3.82,3.51,9.67,1.25,2.13
34023105029,34,023,105029,293,112,0,3,2,3,2,1
34023105030,34,023,105030,271.25,93.57,1.02,1.02,1.01,6.02,0,0
34023110001,34,023,110001,860.46,723.09,10,15,11.01,35,4.01,2.01
34023110002,34,023,110002,201,256,2,5,1,3,0,0
34023110003,34,023,110003,239,237,1,1,3,4,1,3
34023110004,34,023,110004,322,355,0,3,5,4,1,0
34023110005,34,023,110005,155,218,0,3,0,1,1,0
34023110006,34,023,110006,240.03,248.83,3.92,5.04,1.12,5.89,1.05,0
34023110007,34,023,110007,332,224,3,2,2,2,0,2
34023110008,34,023,110008,229.69,253.42,5.04,1.04,3.04,6.13,0,3
34023110009,34,023,110009,203,264,1,2,3,4,1,0
34023110010,34,023,110010,387,257,7,8,4,7,1,3
34023110011,34,023,110011,193.7,206.19,3.07,3.08,2.02,2.1,1.02,0
34023110012,34,023,110012,168,262,6,2,2,3,0,1
34023110013,34,023,110013,332.52,266.6,4.01,1.01,1,8.01,3,0
34023110014,34,023,110014,229,298,0,1,2,4,0,1
34023110015,34,023,110015,332.91,160.55,3.09,3.36,1.09,6,1.09,0
34023115001,34,023,115001,427,357,7,8,3,11,4,2
34023115002,34,023,115002,81,93,1,0,1,4,1,1
34023115003,34,023,115003,74,135,2,1,2,2,0,1
34023115004,34,023,115004,78,130,0,0,0,5,1,0
34023115005,34,023,115005,99,146,2,1,1,3,0,3
34023115006,34,023,115006,120,137,1,1,2,1,1,0
34023115007,34,023,115007,101,117,2,1,1,2,0,0
34023115008,34,023,115008,90.73,156.54,0,1.99,1.99,3.99,2.99,1
34023115009,34,023,115009,126.61,89.62,2.02,2.02,1.07,2.15,0.95,0
34023115010,34,023,115010,243.53,207.19,1.03,0.03,2.04,4.07,0,1.01
34023115011,34,023,115011,145,166,0,1,2,3,0,1
34023115012,34,023,115012,115,100,3,3,1,4,0,3
34023115013,34,023,115013,124,122,6,2,1,2,2,0
34023115014,34,023,115014,110,134,1,2,3,3,0,0
34023120001,34,023,120001,415.82,588.29,7.02,6.01,4.02,17.03,7,0
34023120002,34,023,120002,127.51,257.63,1.21,1.08,1.09,5.1,2.98,2.07
34023120003,34,023,120003,93.88,179.78,3.99,2.99,2.99,6.99,1,0
34023120004,34,023,120004,131.38,192.09,1.99,1,1.99,3.98,0,0
34023120005,34,023,120005,159.47,252.58,4.95,2.97,2.97,1.98,0,2.97
34023120006,34,023,120006,124,157,1,2,4,2,1,0
34023120007,34,023,120007,107.09,241.86,5.08,1.04,3.04,5.08,1,0.08
34023125101,34,023,125101,2514.61,1889.05,36.73,39.68,32.55,51.52,8.95,12.82
34023125102,34,023,125102,140.74,187.33,6.66,3.8,1.9,10.46,0,0.95
34023125103,34,023,125103,161.42,113.47,2.01,2.01,1.01,4.01,0,0
34023125104,34,023,125104,227.01,192.75,3.37,2.25,3.11,2.61,1,0.07
34023125105,34,023,125105,203.64,180.86,3.25,3.27,0.44,3.41,1.04,0.15
34023125106,34,023,125106,123.78,80.14,0,0.89,0.89,0.89,0,0
34023125107,34,023,125107,311.56,190.05,5.03,0.02,3.02,1.02,0.02,3
34023125108,34,023,125108,92.79,42.26,0,1.84,6.43,1.84,0,0
34023125109,34,023,125109,170.63,132.65,1.13,5.17,2.22,6.15,0.1,1.03
34023125110,34,023,125110,253.19,164.07,6,3,4,4,0,0
34023125111,34,023,125111,139.58,158.53,3.99,1.99,3.99,1.99,0,0
34023125112,34,023,125112,244.7,73.85,0,3.93,2.95,2.95,0.98,1.96
34023125113,34,023,125113,224.14,201.02,1.78,0,5.34,5.34,0.89,0
34023125114,34,023,125114,210.55,114.37,2.86,2.91,2.87,2.92,1.9,0.96
34023125115,34,023,125115,185.7,172.83,5.22,1,1.66,2.66,0.11,0
34023125201,34,023,125201,131.3,43.87,0.98,0,1.94,0.99,0,0
34023125202,34,023,125202,173.64,125.15,0.97,2.89,1.93,2.89,0,0
34023125203,34,023,125203,205.9,138.98,1.04,3.11,3.08,2.11,0,1
34023125204,34,023,125204,149,151,3,3,4,3,0,2
34023125205,34,023,125205,156.02,136.36,1.03,2.03,2.03,1.03,1,0.03
34023125206,34,023,125206,162,121,0,4,2,5,2,2
34023125207,34,023,125207,209,99,1,1,4,3,1,0
34023125208,34,023,125208,268,150,5,0,3,8,0,2
34023125209,34,023,125209,174.31,157.48,3.16,0.04,3.05,2.08,1.04,0.01
34023125210,34,023,125210,156.3,112.15,0,1.07,2.05,2.05,0.02,0.04
34023125211,34,023,125211,163,121,4,1,4,2,1,0
34023125212,34,023,125212,196.98,144.52,6.93,0,0.99,3.96,0,0.99
34023125213,34,023,125213,263,124,2,3,2,1,1,0
34023125214,34,023,125214,240.9,39.19,0,2.87,2.87,0,0,0
34023125215,34,023,125215,160.15,65.95,1.88,0.94,0.94,0.94,0.94,0
34023125301,34,023,125301,109,108,0,0,2,1,0,0
34023125302,34,023,125302,231,189,1,3,2,4,1,0
34023125303,34,023,125303,130,154,1,0,1,1,0,0
34023125304,34,023,125304,113.49,89.33,1.01,1.01,0.01,6.01,0,0
34023125305,34,023,125305,188.75,113.4,0.95,1.9,3.78,4.73,0.95,0.94
34023125306,34,023,125306,204.8,127.47,2.12,3.09,3.07,3.22,0,1
34023125307,34,023,125307,151.87,125.66,4,3.02,2.05,4,0,0
34023125308,34,023,125308,173,105,0,5,3,4,0,0
34023125309,34,023,125309,181,95,7,4,4,5,2,0
34023125310,34,023,125310,320,149,1,3,1,5,0,1
34023125311,34,023,125311,179.59,32.31,0,0,2.85,0.95,0,0
34023125312,34,023,125312,294.68,45.99,1.88,0.94,0.94,2.82,0,0
34023125313,34,023,125313,211,161,3,3,2,4,1,1
34023125401,34,023,125401,344.6,121.3,0.01,1.01,1.01,4.01,0,1.01
34023125402,34,023,125402,193,143,4,4,0,8,1,0
34023125403,34,023,125403,119,73,1,1,2,2,0,0
34023125404,34,023,125404,120.18,76.19,2,1.01,0,3,0,0
34023125405,34,023,125405,167.24,88.8,2.03,2.03,0.08,5.02,0,1.09
34023125406,34,023,125406,125.37,106.46,0,0,0,2.98,0.99,0
34023125407,34,023,125407,263,153,3,1,1,3,3,1
34023125408,34,023,125408,231.07,146.04,4,3,1,5,0,1
34023125409,34,023,125409,238.42,182.97,2,4.16,6.57,4.16,0,0
34023125410,34,023,125410,248,121,2,3,4,2,0,1
34023125411,34,023,125411,214.16,102.9,1.97,1.97,1.92,3.96,0,2.9
34023125412,34,023,125412,117,66,0,3,0,2,0,0
34023125413,34,023,125413,138,95,0,5,3,2,0,1
34023125414,34,023,125414,154,94,1,1,2,6,0,2
34023125501,34,023,125501,107.38,199.85,0.99,2.98,0.99,0.99,0,0
34023125502,34,023,125502,139.66,94.1,2.97,1.98,2.97,1.98,0,0
34023125503,34,023,125503,136.23,157.55,1.99,0.02,0.01,2.98,0.99,0
34023125504,34,023,125504,125.07,134.06,3.01,0.01,0.04,1.01,0.01,0.01
34023125505,34,023,125505,176,220,1,1,3,0,2,0
34023125506,34,023,125506,195.45,170.52,1,1,1.99,1.99,1,0
34023125507,34,023,125507,211,212,2,3,0,4,1,0
34023125508,34,023,125508,187.26,207.07,2.97,0.99,4.95,0,0,2.97
34023125509,34,023,125509,256.74,144.93,2.03,3.01,3.05,5,0,0.03
34023125510,34,023,125510,172.49,195.42,2.99,3.99,10.97,1,1,3.99
34023125511,34,023,125511,167,157,2,1,5,4,0,1
34023125512,34,023,125512,186,215,8,4,1,6,1,1
34023125513,34,023,125513,152.07,193.96,1.99,2.24,0,4.98,0.06,0.12
34023125514,34,023,125514,135.82,139.81,3,3.99,1,2,0,0
34023125515,34,023,125515,95,110,0,3,2,1,0,3
34023125516,34,023,125516,213.63,212.54,1,3,3,1.02,3.01,0
34023125517,34,023,125517,130.34,180.9,2.03,2.02,1.03,1.02,1,0
34023125518,34,023,125518,101.79,109.77,0,1,0,0,0,0
34025003001,34,025,003001,380.96,354.82,4.55,9.39,1.05,1.18,9.11,5.11
34025003002,34,025,003002,613,181,6,8,7,5,5,1
34025003003,34,025,003003,217,226,3,7,2,1,5,2
34025003004,34,025,003004,624.06,445.34,16.45,11.45,2,2.49,10.45,1.49
34025003005,34,025,003005,171,162,2,3,0,0,2,0
34025003006,34,025,003006,184.64,258.32,1.02,2.01,0,1,2.01,2.01
34025003007,34,025,003007,201.22,261.78,5.02,0.04,0,0,6.98,0.02
34025003008,34,025,003008,202.64,138.16,2.43,2.48,0.02,0.52,2.47,0.54
34025003009,34,025,003009,269,258,1,6,1,1,6,3
34025003010,34,025,003010,202,267,0,3,1,2,4,0
34025003011,34,025,003011,160,167,7,4,3,0,1,1
34025003012,34,025,003012,281,341,6,2,4,1,4,2
34025003013,34,025,003013,195.69,238.61,3,4.92,0.01,0.03,3.94,3.95
34025005001,34,025,005001,87,123,0,0,0,2,1,0
34025010001,34,025,010001,210.09,165.48,7.12,4.37,1.25,6,2.5,1.5
34025010002,34,025,010002,288.29,273.7,7.91,2.64,1.76,0.02,3.57,3.51
34025015001,34,025,015001,356,37,4,9,3,0,3,1
34025015002,34,025,015002,395.92,35.16,2.02,3.1,5.97,0.08,5.98,0.04
34025015003,34,025,015003,331.59,12.98,0,4,2,0,1,1
34025015004,34,025,015004,541.45,113.77,1.85,2.78,2.78,1.85,4.63,5.55
34025015005,34,025,015005,356,95,2,11,7,1,6,5
34025015006,34,025,015006,350.14,120.43,3.05,8.16,0.07,0,0.11,0.02
34025015007,34,025,015007,207.97,82.62,1.58,5.35,2.3,0.01,3.79,0.75
34025015008,34,025,015008,316.03,96.1,7.93,4.95,1.98,0.99,1.98,0
34025015009,34,025,015009,336,57,6,1,1,1,1,3
34025025001,34,025,025001,282.05,294.99,4.93,12.53,0.03,3.9,2.01,0.04
34025025002,34,025,025002,292,255,9,2,5,1,7,0
34025025003,34,025,025003,223.06,246.96,6.02,7.19,1.97,1.08,4.96,0.98
34025025004,34,025,025004,263,274,2,9,3,0,5,4
34025030001,34,025,030001,184.21,285.59,3.98,3.98,0,1,1.99,3.98
34025030002,34,025,030002,162.34,308.54,1.9,2.85,2.85,0,3.8,5.7
34025035001,34,025,035001,152.06,198.88,1.02,1.02,0.03,0.04,1.99,3
34025035002,34,025,035002,256.31,314.95,1.37,3.11,8.97,3.1,6.35,6.46
34025035003,34,025,035003,350.78,388.22,3.56,11.29,1.05,6.1,5.58,15.06
34025035004,34,025,035004,211.13,337.66,4.96,5.97,0.01,1.98,2.98,9.05
34025035005,34,025,035005,169.29,254.89,3.8,2.85,0,1.9,2.85,5.71
34025040001,34,025,040001,234.19,215.52,3.03,8.06,5.04,3,0.01,3.02
34025040002,34,025,040002,238.74,165.38,10.08,4.16,1.1,1,3.02,0.06
34025040003,34,025,040003,242.52,210.01,8.24,2.31,2.09,1.04,4.27,3.43
34025040004,34,025,040004,210.75,165.81,1,4.99,2,2,1,2
34025045001,34,025,045001,336.84,637,2.93,1,0.08,7.71,4.8,37.4
34025045002,34,025,045002,297.47,618.8,7.04,2.22,4.38,2.04,1.11,19.1
34025045003,34,025,045003,153.85,569.18,0.96,7.69,0.96,0,2.88,13.46
34025047001,34,025,047001,123.46,301.56,0.14,0.12,1,0.05,1.06,0.01
34025047002,34,025,047002,229.88,567.57,6.76,8.49,3.23,3.36,2.18,2.02
34025047003,34,025,047003,170,409,4,1,3,1,1,1
34025047004,34,025,047004,115,268,2,4,3,0,0,0
34025047005,34,025,047005,137.85,347.62,4.03,4,0.01,0.01,2.02,0.02
34025047006,34,025,047006,191,488,4,2,2,0,4,0
34025047007,34,025,047007,269.91,625.6,5.9,3.93,0.01,1.97,2.95,0
34025047008,34,025,047008,166.63,425.4,3.49,1.02,0.1,1.14,6.54,0.27
34025050001,34,025,050001,78.99,134.86,1.93,1.93,0,0,0,0
34025055001,34,025,055001,228.78,230.85,2.01,8.8,2.95,0.98,4.94,13.55
34025055002,34,025,055002,263.49,195.62,2,10.98,3.99,2,4.99,2
34025055003,34,025,055003,249,283,4,4,2,2,4,5
34025055004,34,025,055004,343.79,516.18,11.48,8.68,5,1.26,5.05,6.94
34025055005,34,025,055005,266.6,145.64,5.57,10.35,7.96,2.39,3.18,3.18
34025055006,34,025,055006,305.33,144.21,2.07,8.07,8,1,4.04,0
34025055007,34,025,055007,188.13,339.08,0.77,4.64,3.1,0.77,3.1,3.1
34025055008,34,025,055008,196.33,185.68,3.36,4.54,6.95,0.58,4.78,4.78
34025055009,34,025,055009,126.59,195.09,1.73,1.73,0,0,0.87,0
34025060001,34,025,060001,245.7,433.75,11.06,4.04,3.01,1.03,6.01,1
34025065001,34,025,065001,191.99,263.99,5,7,0,0,1,0
34025065002,34,025,065002,255,279,3,5,0,0,1,2
34025065003,34,025,065003,243.43,260.26,4.95,0,0.99,3.96,6.93,0
34025065004,34,025,065004,240,247,3,6,3,3,4,2
34025065005,34,025,065005,186,230,3,3,0,0,2,1
34025065006,34,025,065006,340,263,7,3,1,1,2,1
34025070001,34,025,070001,229.94,375.29,6.97,5.97,1.99,3.98,2.99,2.99
34025075001,34,025,075001,209.15,180.02,3.51,4.35,1.17,0.11,0.64,2.02
34025075002,34,025,075002,224.42,265.22,3.1,2.09,1.04,2.02,0.11,4.02
34025075003,34,025,075003,143.01,164.01,3,1,3,2,1,2
34025075004,34,025,075004,243.28,165.59,5,2.18,2.04,1.02,3.18,0.02
34025075005,34,025,075005,259,68,3,4,6,0,4,2
34025075006,34,025,075006,310.15,243.19,6,5,9,1,1,2
