GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230110150001003,0,0,0,0,0,0,0,0,0
230110155001044,24.5,25,0.8,0.7,0.1,18.6,29.2,2.1,1.1
230110155001038,28.7,29.3,0.9,0.8,0.2,21.8,34.2,2.4,1.3
230110155001036,0,0,0,0,0,0,0,0,0
230110155001061,1.7,1.7,0.1,0,0,1.3,2,0.1,0.1
230110155001051,0,0,0,0,0,0,0,0,0
230110155001042,0,0,0,0,0,0,0,0,0
230110155001013,0,0,0,0,0,0,0,0,0
230110155001028,0.8,0.9,0,0,0,0.6,1,0.1,0
230110155001005,0,0,0,0,0,0,0,0,0
230110155001026,0,0,0,0,0,0,0,0,0
230110170002004,0,0,0,0,0,0,0,0,0
230110103003001,3.3,2.2,0.1,0.1,0,2.8,2.5,0.3,0.1
230110103001029,0,0,0,0,0,0,0,0,0
230110103004015,4.5,3,0.1,0.1,0,3.9,3.4,0.4,0.2
230110103003019,12.7,8.4,0.4,0.4,0,10.8,9.6,1,0.5
230110104002061,0,0,0,0,0,0,0,0,0
230110103004010,7.3,4.8,0.2,0.2,0,6.2,5.5,0.6,0.3
230110105003010,3.1,2.1,0.1,0,0,2.4,2.5,0.2,0.1
230110103004027,0,0,0,0,0,0,0,0,0
230110105003008,17.7,12.1,0.6,0.3,0,13.8,14.5,1.4,0.4
230110104002053,11.2,7.4,0.3,0.4,0,9.5,8.4,0.9,0.5
230110103004020,0,0,0,0,0,0,0,0,0
230110103004025,0,0,0,0,0,0,0,0,0
230110104002049,0,0,0,0,0,0,0,0,0
230110101002033,7.4,6.3,0.3,0.1,0,5.8,7.4,0.6,0.3
230110102003012,0,0,0,0,0,0,0,0,0
230110104001017,0,0,0,0,0,0,0,0,0
230110105002028,6.2,4.2,0.2,0.1,0,4.8,5.1,0.5,0.1
230110104001026,5,3.4,0.2,0.1,0,3.9,4.1,0.4,0.1
230110104001034,2.8,1.9,0.1,0,0,2.2,2.3,0.2,0.1
230110104001033,6.2,4.2,0.2,0.1,0,4.8,5.1,0.5,0.1
230110104001031,4,2.8,0.1,0.1,0,3.1,3.3,0.3,0.1
230110130002067,2.8,3.6,0.2,0.1,0,2.2,4,0.3,0.1
230110130002064,1.7,2.2,0.1,0.1,0,1.4,2.5,0.2,0.1
230110130001022,4.8,6.2,0.3,0.2,0,3.9,7,0.5,0.2
230110130001037,24.9,32,1.5,0.8,0.1,19.9,35.8,2.6,0.9
230110130001033,0,0,0,0,0,0,0,0,0
230110130001048,22.9,29.3,1.4,0.7,0.1,18.2,32.8,2.4,0.9
230110130001034,0,0,0,0,0,0,0,0,0
230110130001032,0,0,0,0,0,0,0,0,0
230110130002078,0,0,0,0,0,0,0,0,0
230110130003028,10,12.9,0.6,0.3,0,8,14.4,1,0.4
230110130001043,0,0,0,0,0,0,0,0,0
230110130003010,9,11.6,0.6,0.3,0,7.2,12.9,0.9,0.3
230110130001055,7.6,9.8,0.5,0.2,0,6.1,10.9,0.8,0.3
230110130001050,4.5,5.8,0.3,0.1,0,3.6,6.5,0.5,0.2
230110130002065,0,0,0,0,0,0,0,0,0
230110130001007,2.4,3.1,0.1,0.1,0,1.9,3.5,0.3,0.1
230110145002001,6.9,4.7,0.2,0.1,0,5.5,5.6,0.6,0.2
230110145002010,2.1,1.4,0.1,0,0,1.7,1.7,0.2,0.1
230110145002000,0,0,0,0,0,0,0,0,0
230110145002031,43.2,29.1,1.1,0.6,0,34.5,34.7,4,1.1
230110145002059,0,0,0,0,0,0,0,0,0
230110140003048,24.1,20.1,0.8,0.7,0,19.2,23.8,2,0.8
230110140004003,5.7,4.8,0.2,0.2,0,4.6,5.7,0.5,0.2
230110140003014,0,0,0,0,0,0,0,0,0
230110140003055,0,0,0,0,0,0,0,0,0
230110140003023,8.6,7.1,0.3,0.2,0,6.8,8.5,0.7,0.3
230110140005012,33,27.5,1.2,0.9,0,26.3,32.7,2.8,1.1
230110140005016,2,1.7,0.1,0.1,0,1.6,2,0.2,0.1
230110140003040,0,0,0,0,0,0,0,0,0
230110140002008,0,0,0,0,0,0,0,0,0
230110140003059,4.5,3.7,0.2,0.1,0,3.6,4.4,0.4,0.2
230110108022039,7.9,6.7,0.4,0.2,0.1,6.3,8,0.7,0.3
230110145001042,15.6,16.8,0.6,0.2,0.1,12.8,18.2,1.7,0.5
230110145001010,0,0,0,0,0,0,0,0,0
230110145001014,0,0,0,0,0,0,0,0,0
230110145001058,10.5,11.3,0.4,0.1,0.1,8.6,12.3,1.2,0.3
230110145001047,0.8,0.9,0,0,0,0.7,1,0.1,0
230110145001048,0,0,0,0,0,0,0,0,0
230110145001031,4.6,5,0.2,0,0,3.8,5.4,0.5,0.2
230110145001040,0,0,0,0,0,0,0,0,0
230110145001029,3.4,3.6,0.1,0,0,2.8,3.9,0.4,0.1
230110180001005,6.1,7.8,0.3,0.1,0,4.7,8.8,0.5,0.3
230110180003028,38.3,49.3,2,0.8,0.2,29.7,55.7,3.4,1.8
230110180001010,0.3,0.4,0,0,0,0.2,0.5,0,0
230110180002058,11.5,14.8,0.6,0.2,0.1,8.9,16.7,1,0.5
230110180002008,15.3,19.7,0.8,0.3,0.1,11.9,22.3,1.3,0.7
230110180002019,0,0,0,0,0,0,0,0,0
230110180001008,0,0,0,0,0,0,0,0,0
230110180003009,7,9,0.4,0.1,0,5.5,10.2,0.6,0.3
230110180003021,31,39.8,1.6,0.6,0.2,24,45,2.7,1.5
230110101003008,16.3,13.8,0.7,0.3,0.1,12.7,16.3,1.2,0.6
230110104002036,0,0,0,0,0,0,0,0,0
230110103004007,9.1,6,0.3,0.3,0,7.7,6.8,0.7,0.4
230110105003033,12.1,8.3,0.4,0.2,0,9.4,9.9,1,0.3
230110104001022,0,0,0,0,0,0,0,0,0
230110105002033,0,0,0,0,0,0,0,0,0
230110103003000,0,0,0,0,0,0,0,0,0
230110101001036,0,0,0,0,0,0,0,0,0
230110101001029,0,0,0,0,0,0,0,0,0
230110105001001,27.7,18.9,1,0.4,0,21.6,22.6,2.2,0.6
230110101001026,2.2,1.9,0.1,0,0,1.7,2.2,0.2,0.1
230110105001018,9.6,6.6,0.3,0.2,0,7.5,7.9,0.8,0.2
230110101001011,0,0,0,0,0,0,0,0,0
230110101001007,0,0,0,0,0,0,0,0,0
230110101001009,0,0,0,0,0,0,0,0,0
230110130002060,3.8,4.9,0.2,0.1,0,3,5.5,0.4,0.1
230110130003004,0.3,0.4,0,0,0,0.3,0.5,0,0
230110130002027,0,0,0,0,0,0,0,0,0
230110130002000,1.4,1.8,0.1,0,0,1.1,2,0.1,0.1
230110130002040,2.8,3.6,0.2,0.1,0,2.2,4,0.3,0.1
230110155002005,29.8,28.7,0.8,0.3,0,24,32.3,2.8,0.6
230110155002073,1.8,1.7,0,0,0,1.4,1.9,0.2,0
230110155002066,19.5,18.8,0.5,0.2,0,15.8,21.2,1.8,0.4
230110155002078,4.4,4.3,0.1,0,0,3.6,4.8,0.4,0.1
230110155002000,20.9,20.1,0.6,0.2,0,16.8,22.7,2,0.4
230110155002075,7.1,6.9,0.2,0.1,0,5.7,7.7,0.7,0.1
230110140001001,50.6,42.1,1.8,1.4,0,40.3,50,4.3,1.7
230110140001018,2.9,2.4,0.1,0.1,0,2.3,2.8,0.2,0.1
230110140001010,7.8,6.5,0.3,0.2,0,6.2,7.7,0.7,0.3
230110140004011,1.2,1,0,0,0,1,1.2,0.1,0
230110140004006,2.9,2.4,0.1,0.1,0,2.3,2.8,0.2,0.1
230110140003004,11,9.2,0.4,0.3,0,8.8,10.9,0.9,0.4
230110140001012,45.7,38.1,1.6,1.3,0,36.4,45.2,3.9,1.5
230110140002010,3.7,3.1,0.1,0.1,0,2.9,3.6,0.3,0.1
230110140002031,0,0,0,0,0,0,0,0,0
230110140003049,9.4,7.8,0.3,0.3,0,7.5,9.3,0.8,0.3
230110140003027,2.4,2,0.1,0.1,0,2,2.4,0.2,0.1
230110109002000,38.1,32.8,1.6,0.8,0.1,31.2,37.4,3.6,1.2
230110110002013,10.6,9.1,0.4,0.2,0,8.7,10.4,1,0.3
230110110002003,11.3,9.7,0.5,0.3,0,9.3,11.1,1.1,0.3
230110110004018,43.3,37.3,1.8,1,0.1,35.6,42.6,4.1,1.3
230110110004027,3,2.6,0.1,0.1,0,2.5,3,0.3,0.1
230110110005010,33.9,29.2,1.4,0.8,0.1,27.8,33.4,3.2,1
230110110005019,0,0,0,0,0,0,0,0,0
230110110004006,0,0,0,0,0,0,0,0,0
230110110004040,1.9,1.6,0.1,0,0,1.5,1.9,0.2,0.1
230110242005009,108.8,56.5,3.5,1.8,0.2,91.4,66,10,3.3
230110242002002,16.5,8.6,0.5,0.3,0,13.9,10,1.5,0.5
230110242002026,68,35.3,2.2,1.1,0.1,57.1,41.3,6.2,2.1
230110242002000,15.7,8.2,0.5,0.3,0,13.2,9.5,1.4,0.5
230110242004001,258.5,134.2,8.4,4.3,0.6,217.1,156.9,23.6,7.8
230110241024020,0,0,0,0,0,0,0,0,0
230110241021000,37.3,19.4,1.2,0.6,0.1,31.3,22.7,3.4,1.1
230110241014020,0,0,0,0,0,0,0,0,0
230110241014018,0,0,0,0,0,0,0,0,0
230110241013002,9.4,4.9,0.3,0.2,0,7.9,5.7,0.9,0.3
230110242001018,28.3,14.7,0.9,0.5,0.1,23.8,17.2,2.6,0.9
230110241013009,24.8,12.8,0.8,0.4,0.1,20.8,15,2.3,0.8
230110105001022,3.1,2.1,0.1,0,0,2.4,2.5,0.2,0.1
230110105001033,3.7,2.5,0.1,0.1,0,2.9,3.1,0.3,0.1
230110102001020,62.9,58.2,3.6,1.1,0.2,52.8,65.2,7.7,3.7
230110102001010,3.4,3.1,0.2,0.1,0,2.8,3.5,0.4,0.2
230110104002006,11.2,7.4,0.3,0.4,0,9.5,8.4,0.9,0.5
230110104002012,5.5,3.6,0.2,0.2,0,4.6,4.1,0.4,0.2
230110103002016,0,0,0,0,0,0,0,0,0
230110101002043,0,0,0,0,0,0,0,0,0
230110102001058,0,0,0,0,0,0,0,0,0
230110103002012,3,2,0.1,0.1,0,2.6,2.3,0.2,0.1
230110104002028,0,0,0,0,0,0,0,0,0
230110160002010,37.5,43.6,1.3,0.7,0,29.5,48.8,3.6,1.2
230110160001037,4.5,5.2,0.2,0.1,0,3.5,5.8,0.4,0.1
230110130003005,34.3,44,2.1,1.1,0.1,27.3,49.2,3.6,1.3
230110130001031,0,0,0,0,0,0,0,0,0
230110130001041,1.7,2.2,0.1,0.1,0,1.4,2.5,0.2,0.1
230110130001038,0,0,0,0,0,0,0,0,0
230110130001010,0,0,0,0,0,0,0,0,0
230110130002032,5.5,7.1,0.3,0.2,0,4.4,8,0.6,0.2
230110242002044,15.3,8,0.5,0.3,0,12.9,9.3,1.4,0.5
230110241024009,9.4,4.9,0.3,0.2,0,7.9,5.7,0.9,0.3
230110241024010,18.5,9.6,0.6,0.3,0,15.5,11.2,1.7,0.6
230110242005013,3.5,1.8,0.1,0.1,0,3,2.1,0.3,0.1
230110242005015,0,0,0,0,0,0,0,0,0
230110242005023,0,0,0,0,0,0,0,0,0
230110241022013,0,0,0,0,0,0,0,0,0
230110242002050,0,0,0,0,0,0,0,0,0
230110241014010,24,12.4,0.8,0.4,0.1,20.1,14.5,2.2,0.7
230110241011004,11,5.7,0.4,0.2,0,9.2,6.7,1,0.3
230110102004002,10.9,10.1,0.6,0.2,0,9.2,11.3,1.3,0.6
230110105001016,7.2,4.9,0.3,0.1,0,5.6,5.9,0.6,0.2
230110102001057,0,0,0,0,0,0,0,0,0
230110102001033,5.3,4.9,0.3,0.1,0,4.4,5.5,0.6,0.3
230110102004005,0,0,0,0,0,0,0,0,0
230110200001043,0,0,0,0,0,0,0,0,0
230110200001012,0,0,0,0,0,0,0,0,0
230110200003011,0,0,0,0,0,0,0,0,0
230110210002038,9.2,15.6,0.5,0.2,0,7.2,16.5,1.3,0.5
230110210001019,6.8,11.5,0.4,0.1,0,5.3,12.1,1,0.4
230110210001002,46,78.2,2.4,1,0.1,36.1,82.7,6.7,2.7
230110210002045,2.4,4.1,0.1,0.1,0,1.9,4.3,0.3,0.1
230110210001004,12.8,21.7,0.7,0.3,0,10,23,1.9,0.7
230110210002058,0,0,0,0,0,0,0,0,0
230110130002015,0,0,0,0,0,0,0,0,0
230110130002017,7.6,9.8,0.5,0.2,0,6.1,10.9,0.8,0.3
230110130002070,0,0,0,0,0,0,0,0,0
230110130002053,0,0,0,0,0,0,0,0,0
230110130001039,0,0,0,0,0,0,0,0,0
230110130003014,0,0,0,0,0,0,0,0,0
230110130002004,17,21.8,1,0.5,0,13.5,24.4,1.8,0.6
230110130002041,8,10.2,0.5,0.2,0,6.3,11.4,0.8,0.3
230110180003034,1.9,2.5,0.1,0,0,1.5,2.8,0.2,0.1
230110180002050,1,1.2,0,0,0,0.7,1.4,0.1,0
230110180002062,0,0,0,0,0,0,0,0,0
230110180002046,0.6,0.8,0,0,0,0.5,0.9,0.1,0
230110155003040,6.3,7,0.2,0.2,0,4.9,7.3,1.2,0.3
230110155003010,27.6,30.7,0.7,0.9,0,21.3,31.9,5.1,1.2
230110155003030,3.2,3.5,0.1,0.1,0,2.4,3.6,0.6,0.1
230110140001030,24.9,20.7,0.9,0.7,0,19.8,24.6,2.1,0.8
230110140001006,2.4,2,0.1,0.1,0,2,2.4,0.2,0.1
230110140001000,26.1,21.8,0.9,0.7,0,20.8,25.8,2.2,0.9
230110140003025,6.5,5.4,0.2,0.2,0,5.2,6.5,0.6,0.2
230110140001041,5.3,4.4,0.2,0.1,0,4.2,5.2,0.5,0.2
230110140001025,9,7.5,0.3,0.3,0,7.2,8.9,0.8,0.3
230110140002022,15.1,12.6,0.5,0.4,0,12,14.9,1.3,0.5
230110105002037,0,0,0,0,0,0,0,0,0
230110101002037,0,0,0,0,0,0,0,0,0
230110104002034,35.2,23.3,1.1,1.1,0,29.8,26.4,2.8,1.5
230110103001030,0,0,0,0,0,0,0,0,0
230110104002022,0,0,0,0,0,0,0,0,0
230110102001050,0,0,0,0,0,0,0,0,0
230110102001064,0,0,0,0,0,0,0,0,0
230110102001069,0,0,0,0,0,0,0,0,0
230110101002049,2.6,2.2,0.1,0,0,2,2.6,0.2,0.1
230110102002035,0,0,0,0,0,0,0,0,0
230110101002048,0,0,0,0,0,0,0,0,0
230110102004023,12.1,11.1,0.7,0.2,0,10.1,12.5,1.5,0.7
230110103004023,0,0,0,0,0,0,0,0,0
230110102002028,0,0,0,0,0,0,0,0,0
230110105001008,4,2.8,0.1,0.1,0,3.1,3.3,0.3,0.1
230110103001004,0,0,0,0,0,0,0,0,0
230110160003036,0.8,0.9,0,0,0,0.6,1.1,0.1,0
230110160001042,0,0,0,0,0,0,0,0,0
230110155002095,4.9,4.7,0.1,0.1,0,3.9,5.3,0.5,0.1
230110155002030,7.1,6.9,0.2,0.1,0,5.7,7.7,0.7,0.1
230110155002091,8.9,8.6,0.2,0.1,0,7.2,9.6,0.8,0.2
230110155002024,0,0,0,0,0,0,0,0,0
230110155002063,0,0,0,0,0,0,0,0,0
230110155002023,0,0,0,0,0,0,0,0,0
230110155002026,0,0,0,0,0,0,0,0,0
230110155002083,2.2,2.1,0.1,0,0,1.8,2.4,0.2,0
230110155002059,0,0,0,0,0,0,0,0,0
230110250003002,2.5,2.7,0.1,0.1,0,1.9,3.1,0.3,0.1
230110230014001,99.9,107.1,3.9,2.1,0.2,76.4,123.4,9.4,4.1
230110230021012,2.2,2.3,0.1,0,0,1.7,2.7,0.2,0.1
230110230023002,1.8,1.9,0.1,0,0,1.4,2.2,0.2,0.1
230110230014005,12.3,13.2,0.5,0.3,0,9.4,15.2,1.2,0.5
230110230014004,26.8,28.7,1,0.6,0,20.5,33.1,2.5,1.1
230110230014010,9,9.7,0.4,0.2,0,6.9,11.2,0.8,0.4
230110230013012,7.2,7.8,0.3,0.2,0,5.5,8.9,0.7,0.3
230110230023020,1.1,1.2,0,0,0,0.8,1.3,0.1,0
230110230023004,0.7,0.8,0,0,0,0.6,0.9,0.1,0
230110230023003,8.7,9.3,0.3,0.2,0,6.6,10.7,0.8,0.4
230110230012038,8.7,9.3,0.3,0.2,0,6.6,10.7,0.8,0.4
230110230012015,152.4,163.3,5.9,3.2,0.3,116.5,188.2,14.3,6.2
230110230022034,0,0,0,0,0,0,0,0,0
230110230022008,0,0,0,0,0,0,0,0,0
230110230012009,0,0,0,0,0,0,0,0,0
230110210002064,0.7,1.2,0,0,0,0.6,1.3,0.1,0
230110210001044,9.6,16.4,0.5,0.2,0,7.6,17.3,1.4,0.6
230110210002046,1,1.6,0.1,0,0,0.8,1.7,0.1,0.1
230110210001018,0,0,0,0,0,0,0,0,0
230110210001012,1.2,2,0.1,0,0,0.9,2.2,0.2,0.1
230110210002010,4.3,7.4,0.2,0.1,0,3.4,7.8,0.6,0.3
230110210002057,0,0,0,0,0,0,0,0,0
230110210001003,3.6,6.1,0.2,0.1,0,2.8,6.5,0.5,0.2
230110210002033,1.4,2.5,0.1,0,0,1.1,2.6,0.2,0.1
230110210002002,0,0,0,0,0,0,0,0,0
230110108021002,0,0,0,0,0,0,0,0,0
230110108021008,4,3.3,0.2,0.1,0,3.1,4,0.3,0.2
230110108022017,44.8,37.7,2.1,0.9,0.3,35.3,45.1,3.9,1.9
230110108022024,5.9,5,0.3,0.1,0,4.7,6,0.5,0.2
230110108022011,2.8,2.3,0.1,0.1,0,2.2,2.8,0.2,0.1
230110108022003,3.6,3,0.2,0.1,0,2.8,3.6,0.3,0.1
230110108022022,6.3,5.3,0.3,0.1,0,5,6.4,0.6,0.3
230110108021017,0,0,0,0,0,0,0,0,0
230110170001000,70,99,3.6,1,0.3,53.1,110.9,6.7,3.2
230110170002006,11.6,16.4,0.6,0.2,0,8.8,18.4,1.1,0.5
230110170002002,13.1,18.5,0.7,0.2,0.1,9.9,20.8,1.2,0.6
230110170001005,0,0,0,0,0,0,0,0,0
230110170002030,0,0,0,0,0,0,0,0,0
230110170001048,0,0,0,0,0,0,0,0,0
230110170002007,12,16.9,0.6,0.2,0.1,9.1,19,1.1,0.5
230110170002029,5.6,7.9,0.3,0.1,0,4.3,8.9,0.5,0.3
230110170002005,25.8,36.5,1.3,0.4,0.1,19.6,40.9,2.5,1.2
230110105002029,7.2,4.9,0.3,0.1,0,5.6,5.9,0.6,0.2
230110104001002,55.7,37.9,2,0.9,0,43.4,45.5,4.4,1.2
230110102002038,67.5,62.3,3.8,1.2,0.2,56.6,69.9,8.2,4
230110105001028,0,0,0,0,0,0,0,0,0
230110101002012,0,0,0,0,0,0,0,0,0
230110101004011,8.9,7.6,0.4,0.1,0,6.9,8.9,0.7,0.3
230110102001047,0,0,0,0,0,0,0,0,0
230110102004004,0,0,0,0,0,0,0,0,0
230110104002000,0,0,0,0,0,0,0,0,0
230110104001021,0,0,0,0,0,0,0,0,0
230110101004013,5.6,4.7,0.2,0.1,0,4.3,5.6,0.4,0.2
230110103001024,8.3,7.7,0.5,0.1,0,7,8.6,1,0.5
230110103001018,2.6,2.4,0.1,0,0,2.2,2.7,0.3,0.2
230110103001007,17.3,11.5,0.5,0.5,0,14.7,13,1.4,0.7
230110105003016,0,0,0,0,0,0,0,0,0
230110103004017,0,0,0,0,0,0,0,0,0
230110103003002,0,0,0,0,0,0,0,0,0
230110130001029,9.3,12,0.6,0.3,0,7.4,13.4,1,0.4
230110130002062,6.9,8.9,0.4,0.2,0,5.5,9.9,0.7,0.3
230110130001047,0,0,0,0,0,0,0,0,0
230110130001042,8.3,10.7,0.5,0.3,0,6.6,11.9,0.9,0.3
230110155002014,14.7,14.1,0.4,0.2,0,11.8,15.9,1.4,0.3
230110155002065,4.9,4.7,0.1,0.1,0,3.9,5.3,0.5,0.1
230110155002048,0,0,0,0,0,0,0,0,0
230110155002081,8,7.7,0.2,0.1,0,6.4,8.7,0.8,0.2
230110155002077,1.8,1.7,0,0,0,1.4,1.9,0.2,0
230110155002052,4.9,4.7,0.1,0.1,0,3.9,5.3,0.5,0.1
230110145002030,4.8,3.2,0.1,0.1,0,3.8,3.9,0.4,0.1
230110145002013,0,0,0,0,0,0,0,0,0
230110108024040,5.6,7.4,0.2,0.1,0,4.3,8.4,0.5,0.2
230110108025060,30.5,39.8,1.3,0.5,0.1,23.1,45.2,2.6,1.3
230110108025078,2.3,2.9,0.1,0,0,1.7,3.3,0.2,0.1
230110108024013,0,0,0,0,0,0,0,0,0
230110108024035,0,0,0,0,0,0,0,0,0
230110108024030,0,0,0,0,0,0,0,0,0
230110108025065,0,0,0,0,0,0,0,0,0
230110108025018,0,0,0,0,0,0,0,0,0
230110108024017,0,0,0,0,0,0,0,0,0
230110108025000,5.6,7.4,0.2,0.1,0,4.3,8.4,0.5,0.2
230110140003032,2.9,2.4,0.1,0.1,0,2.3,2.8,0.2,0.1
230110140003060,8.6,7.1,0.3,0.2,0,6.8,8.5,0.7,0.3
230110140004028,0.4,0.3,0,0,0,0.3,0.4,0,0
230110140001016,76.7,63.9,2.7,2.2,0,61.1,75.9,6.5,2.6
230110140003073,0,0,0,0,0,0,0,0,0
230110140003054,2,1.7,0.1,0.1,0,1.6,2,0.2,0.1
230110140001039,0,0,0,0,0,0,0,0,0
230110140001024,0,0,0,0,0,0,0,0,0
230110140001002,0,0,0,0,0,0,0,0,0
230110140002014,3.3,2.7,0.1,0.1,0,2.6,3.2,0.3,0.1
230110140003045,0,0,0,0,0,0,0,0,0
230110140002016,0,0,0,0,0,0,0,0,0
230110205001017,0,0,0,0,0,0,0,0,0
230110145001016,7.2,7.7,0.3,0.1,0,5.9,8.4,0.8,0.2
230110145001028,1.3,1.4,0,0,0,1,1.5,0.1,0
230110109001014,0,0,0,0,0,0,0,0,0
230110109001017,0,0,0,0,0,0,0,0,0
230110110001003,0,0,0,0,0,0,0,0,0
230110110005018,1.5,1.3,0.1,0,0,1.2,1.5,0.1,0
230110110002015,20,17.2,0.9,0.4,0,16.4,19.6,1.9,0.6
230110110001016,22.2,19.1,0.9,0.5,0.1,18.2,21.9,2.1,0.7
230110110003011,21.1,18.2,0.9,0.5,0,17.3,20.8,2,0.7
230110110001019,20.3,17.5,0.9,0.5,0,16.7,20,1.9,0.6
230110110003015,7.2,6.2,0.3,0.2,0,5.9,7,0.7,0.2
230110110004016,3.8,3.2,0.2,0.1,0,3.1,3.7,0.4,0.1
230110110004014,30.5,26.3,1.3,0.7,0.1,25.1,30,2.9,0.9
230110110004012,0,0,0,0,0,0,0,0,0
230110180003036,15.7,20.1,0.8,0.3,0.1,12.1,22.7,1.4,0.7
230110180003007,0,0,0,0,0,0,0,0,0
230110180002056,0.6,0.8,0,0,0,0.5,0.9,0.1,0
230110155003016,25.3,28.1,0.7,0.8,0,19.5,29.2,4.7,1.1
230110155003020,0,0,0,0,0,0,0,0,0
230110155003042,3.9,4.4,0.1,0.1,0,3,4.6,0.7,0.2
230110155003032,6.3,7,0.2,0.2,0,4.9,7.3,1.2,0.3
230110241011003,41.6,21.6,1.3,0.7,0.1,35,25.3,3.8,1.3
230110242002037,20.8,10.8,0.7,0.3,0,17.5,12.6,1.9,0.6
230110242005022,1.2,0.6,0,0,0,1,0.7,0.1,0
230110101001039,0,0,0,0,0,0,0,0,0
230110105001014,0,0,0,0,0,0,0,0,0
230110105001031,3.1,2.1,0.1,0,0,2.4,2.5,0.2,0.1
230110101001008,0,0,0,0,0,0,0,0,0
230110105001020,33.9,23.1,1.2,0.5,0,26.4,27.7,2.7,0.7
230110101001002,4.8,4.1,0.2,0.1,0,3.8,4.8,0.4,0.2
230110101001030,3,2.5,0.1,0,0,2.3,3,0.2,0.1
230110101001010,0.7,0.6,0,0,0,0.6,0.7,0.1,0
230110102001004,2.3,2.1,0.1,0,0,1.9,2.3,0.3,0.1
230110105002006,0,0,0,0,0,0,0,0,0
230110102003010,0.8,0.7,0,0,0,0.6,0.8,0.1,0
230110103002005,0,0,0,0,0,0,0,0,0
230110104002039,0,0,0,0,0,0,0,0,0
230110102001023,0,0,0,0,0,0,0,0,0
230110102002008,0,0,0,0,0,0,0,0,0
230110101002011,0,0,0,0,0,0,0,0,0
230110155002100,8.4,8.1,0.2,0.1,0,6.8,9.2,0.8,0.2
230110155002061,0,0,0,0,0,0,0,0,0
230110155002031,6.7,6.4,0.2,0.1,0,5.4,7.2,0.6,0.1
230110155002104,0,0,0,0,0,0,0,0,0
230110155002028,7.1,6.9,0.2,0.1,0,5.7,7.7,0.7,0.1
230110155002079,0,0,0,0,0,0,0,0,0
230110155002003,0,0,0,0,0,0,0,0,0
230110250002000,30.3,33.1,1,0.7,0.1,22.8,37.8,3.5,1.2
230110250005015,2.1,2.3,0.1,0,0,1.6,2.6,0.2,0.1
230110250002030,5.6,6.2,0.2,0.1,0,4.2,7,0.6,0.2
230110250001013,0,0,0,0,0,0,0,0,0
230110140005001,0,0,0,0,0,0,0,0,0
230110140003015,0,0,0,0,0,0,0,0,0
230110140002023,0.4,0.3,0,0,0,0.3,0.4,0,0
230110140003053,0,0,0,0,0,0,0,0,0
230110140005022,0,0,0,0,0,0,0,0,0
230110140005003,7.8,6.5,0.3,0.2,0,6.2,7.7,0.7,0.3
230110140002028,0,0,0,0,0,0,0,0,0
230110140002009,12.6,10.5,0.4,0.4,0,10.1,12.5,1.1,0.4
230110140002025,5.7,4.8,0.2,0.2,0,4.6,5.7,0.5,0.2
230110140003051,0,0,0,0,0,0,0,0,0
230110140005000,2.9,2.4,0.1,0.1,0,2.3,2.8,0.2,0.1
230110140003019,0,0,0,0,0,0,0,0,0
230110140005023,0,0,0,0,0,0,0,0,0
230110140004021,2.4,2,0.1,0.1,0,2,2.4,0.2,0.1
230110140004022,2.9,2.4,0.1,0.1,0,2.3,2.8,0.2,0.1
230110110005008,27.9,24,1.2,0.6,0.1,22.9,27.4,2.6,0.9
230110110003000,0,0,0,0,0,0,0,0,0
230110110003005,9.8,8.4,0.4,0.2,0,8,9.6,0.9,0.3
230110110003008,0,0,0,0,0,0,0,0,0
230110110001008,0,0,0,0,0,0,0,0,0
230110110005007,2.3,1.9,0.1,0.1,0,1.9,2.2,0.2,0.1
230110110004009,0,0,0,0,0,0,0,0,0
230110107003017,49.1,17,1.1,1,0.1,40,21.9,5.7,0.6
230110107003019,57.3,19.8,1.3,1.2,0.1,46.8,25.6,6.7,0.8
230110107003026,10.2,3.5,0.2,0.2,0,8.3,4.5,1.2,0.1
230110241012001,13.4,6.9,0.4,0.2,0,11.2,8.1,1.2,0.4
230110241012000,22.4,11.6,0.7,0.4,0,18.8,13.6,2,0.7
230110241013022,6.7,3.5,0.2,0.1,0,5.6,4.1,0.6,0.2
230110241013024,9.4,4.9,0.3,0.2,0,7.9,5.7,0.9,0.3
230110241022027,0,0,0,0,0,0,0,0,0
230110241012007,10.6,5.5,0.3,0.2,0,8.9,6.4,1,0.3
230110241022029,0,0,0,0,0,0,0,0,0
230110241025012,4.7,2.4,0.2,0.1,0,4,2.9,0.4,0.1
230110242003004,3.5,1.8,0.1,0.1,0,3,2.1,0.3,0.1
230110241025013,8.3,4.3,0.3,0.1,0,6.9,5,0.8,0.3
230110242002017,1.6,0.8,0.1,0,0,1.3,1,0.1,0
230110242003017,14.9,7.7,0.5,0.3,0,12.5,9.1,1.4,0.5
230110241025023,22,11.4,0.7,0.4,0,18.5,13.4,2,0.7
230110241024013,0,0,0,0,0,0,0,0,0
230110242003014,6.3,3.3,0.2,0.1,0,5.3,3.8,0.6,0.2
230110241025025,16.9,8.8,0.5,0.3,0,14.2,10.3,1.5,0.5
230110242003019,19.6,10.2,0.6,0.3,0,16.5,11.9,1.8,0.6
230110241022042,0,0,0,0,0,0,0,0,0
