GEOID,G18GOVDMIL,G18GOVRMOO,G18GOVIHAY,G18GOVOWRI,G18USSDRIN,G18USSRBRA,G18USSIKIN,G18USSOWRI
230010106002018,0,0,0,0,0,0,0,0
230010106002016,0,0,0,0,0,0,0,0
230010104002015,3.8,3.8,0.7,0,0.7,3.5,4.1,0
230010106002036,0,0,0,0,0,0,0,0
230010107002006,0,0,0,0,0,0,0,0
230010106002046,0.4,0.4,0.1,0,0.1,0.4,0.5,0
230010415002028,4.3,6.4,1.2,0,0.7,6.1,5.3,0
230010415003009,0,0,0,0,0,0,0,0
230010415003034,4.3,6.4,1.2,0,0.7,6.1,5.3,0
230010415003044,1.4,2,0.4,0,0.2,1.9,1.7,0
230010415001028,30.7,57.1,5.9,0,4,48.5,42.1,0
230010415001002,35.5,65.9,6.8,0,4.6,55.9,48.5,0
230010415001046,2.9,5.4,0.6,0,0.4,4.6,4,0
230010415001007,31.4,58.4,6,0,4.1,49.5,43,0
230010415001049,15.9,29.6,3.1,0,2.1,25.1,21.8,0
230010415001062,10.3,19.2,2,0,1.3,16.3,14.1,0
230010415001074,0,0,0,0,0,0,0,0
230010415001016,1.3,2.5,0.3,0,0.2,2.1,1.8,0
230010460003007,5.7,11.5,1.4,0,1,9.7,8,0
230010460003011,13.2,26.4,3.2,0,2.4,22.1,18.3,0
230010460003032,0.9,1.9,0.2,0,0.2,1.6,1.3,0
230010460002014,70.6,141.5,17.2,0,12.9,118.6,98.4,0
230010460001048,0,0,0,0,0,0,0,0
230010460003014,4.8,9.7,1.2,0,0.9,8.1,6.7,0
230010460002003,13,26,3.2,0,2.4,21.8,18.1,0
230010460003019,10.2,20.4,2.5,0,1.9,17.1,14.2,0
230010460001039,3,5.9,0.7,0,0.5,5,4.1,0
230010460002035,4.8,9.7,1.2,0,0.9,8.1,6.7,0
230010460001052,0,0,0,0,0,0,0,0
230010460003005,2,4.1,0.5,0,0.4,3.4,2.8,0
230010460001001,2.4,4.8,0.6,0,0.4,4,3.4,0
230010415003000,0,0,0,0,0,0,0,0
230010415001036,0,0,0,0,0,0,0,0
230010415001043,0,0,0,0,0,0,0,0
230010415001085,1.1,2.1,0.2,0,0.1,1.8,1.5,0
230010415001080,0,0,0,0,0,0,0,0
230010415001006,17.3,32.1,3.3,0,2.2,27.2,23.6,0
230010415001022,0.7,1.3,0.1,0,0.1,1.1,0.9,0
230010415001014,0.9,1.7,0.2,0,0.1,1.4,1.2,0
230010415001058,17.5,32.5,3.4,0,2.3,27.6,24,0
230010410002050,55.8,73.4,10.5,0.1,10.9,65.2,64.7,0.1
230010410002030,53.2,70,10,0,10.4,62.1,61.7,0.1
230010410001026,11.9,15.7,2.2,0,2.3,13.9,13.8,0
230010410001054,0,0,0,0,0,0,0,0
230010410002079,2.6,3.4,0.5,0,0.5,3,3,0
230010410002074,12.7,16.7,2.4,0,2.5,14.9,14.7,0
230010207001031,5.3,6.3,0.9,0,1,5.1,6.5,0
230010202001011,29.3,11.9,2.7,0,9.8,10.4,23.3,0
230010202001014,0,0,0,0,0,0,0,0
230010202001010,12.5,5.1,1.1,0,4.2,4.4,9.9,0
230010202002012,3.7,0.9,0.4,0,1.4,0.8,2.7,0
230010201001006,4.5,1.1,0.4,0,1.7,1,3.3,0
230010201001012,1.1,0.3,0.1,0,0.4,0.2,0.8,0
230010201001016,0,0,0,0,0,0,0,0
230010201001017,0,0,0,0,0,0,0,0
230010201001025,5.7,2.3,0.7,0,2.3,1.9,4.2,0
230010203001015,22,9,2,0,7.4,7.8,17.5,0
230010203001013,44.9,11.1,4.3,0.1,17.1,10,33.3,0
230010205003011,0,0,0,0,0,0,0,0
230010208001002,11,15,1.8,0,2.2,12.9,13.3,0
230010203003009,5.7,2.3,0.7,0,2.3,1.9,4.2,0
230010204003002,34.1,13.4,4.1,0,13.4,11.5,25.1,0
230010203004002,19.6,4.8,1.9,0,7.4,4.4,14.5,0
230010201001064,8.1,8.3,1.3,0,1.8,7,8.9,0
230010204002000,28.6,11.3,3.4,0,11.3,9.6,21,0
230010204001011,6.8,7,1.1,0,1.6,5.9,7.5,0
230010203001003,6.9,8.2,1.1,0,1.3,6.6,8.5,0
230010203002002,23.5,5.8,2.2,0,9,5.2,17.4,0
230010206001001,3.8,3.9,0.6,0,0.9,3.3,4.2,0
230010206001011,5.3,5.4,0.8,0,1.2,4.6,5.9,0
230010207001011,6.4,7.6,1,0,1.2,6.1,7.8,0
230010205003007,5.2,7.2,0.9,0,1,6.2,6.4,0
230010106002007,1.5,1.5,0.3,0,0.3,1.4,1.6,0
230010108002000,59,39.6,7.1,0.1,10.7,36.8,58.7,0
230010108002037,24.6,16.5,3,0,4.5,15.3,24.4,0
230010107001015,20.1,22.5,2.9,0,3.3,18.7,24.1,0
230010107001019,3.2,3.6,0.5,0,0.5,3,3.8,0
230010108002031,7.7,5.2,0.9,0,1.4,4.8,7.7,0
230010108002043,1.8,1.2,0.2,0,0.3,1.1,1.7,0
230010108001015,18.6,12.5,2.2,0,3.4,11.6,18.5,0
230010107002021,2.1,2.1,0.4,0,0.4,2,2.3,0
230010440003006,0,0,0,0,0,0,0,0
230010440003012,3.6,3.4,0.7,0,0.8,2.9,3.9,0
230010440003018,0,0,0,0,0,0,0,0
230010440003015,0,0,0,0,0,0,0,0
230010440001033,0,0,0,0,0,0,0,0
230010440001012,12.4,11.7,2.3,0,2.9,10.2,13.5,0.1
230010440001005,4.4,4.1,0.8,0,1,3.6,4.8,0
230010440003043,0,0,0,0,0,0,0,0
230010440003037,0.2,0.2,0,0,0,0.2,0.2,0
230010440003074,0.6,0.6,0.1,0,0.1,0.5,0.7,0
230010440002006,13.8,13,2.6,0,3.3,11.4,15.1,0.1
230010460003036,0.4,0.7,0.1,0,0.1,0.6,0.5,0
230010460001022,19.5,39,4.7,0,3.6,32.7,27.1,0
230010460001043,17.1,34.2,4.2,0,3.1,28.6,23.8,0
230010460002033,0,0,0,0,0,0,0,0
230010460001023,0,0,0,0,0,0,0,0
230010460001032,0,0,0,0,0,0,0,0
230010460002010,0,0,0,0,0,0,0,0
230010460001049,11.1,22.3,2.7,0,2,18.7,15.5,0
230010460003004,1.1,2.2,0.3,0,0.2,1.9,1.5,0
230010460003016,0,0,0,0,0,0,0,0
230010450001051,0,0,0,0,0,0,0,0
230010465003059,25.8,42.2,5.2,0,5.2,37,32.4,0
230010465001006,0,0,0,0,0,0,0,0
230010465003043,0,0,0,0,0,0,0,0
230010465003068,2.9,4.7,0.6,0,0.6,4.1,3.6,0
230010465001026,3.4,5.6,0.7,0,0.7,4.9,4.3,0
230010465003033,2.5,4.1,0.5,0,0.5,3.6,3.1,0
230010465003071,0,0,0,0,0,0,0,0
230010465002010,0,0,0,0,0,0,0,0
230010465003014,0,0,0,0,0,0,0,0
230010465001008,3.1,5,0.6,0,0.6,4.4,3.8,0
230010465002006,4.8,7.8,1,0,1,6.9,6,0
230010465001020,0.6,0.9,0.1,0,0.1,0.8,0.7,0
230010465002003,3.6,5.9,0.7,0,0.7,5.2,4.6,0
230010465002000,16.6,27.2,3.3,0,3.3,23.9,20.9,0
230010465003067,2.1,3.4,0.4,0,0.4,3,2.6,0
230010102001019,8.5,7.7,1.4,0.1,1.9,6.9,9.2,0
230010103001011,2.3,2.6,0.3,0,0.4,2.1,2.7,0
230010101001013,14,14.3,2.5,0,2.5,13.2,15.4,0
230010101001014,0,0,0,0,0,0,0,0
230010101001006,5.7,6.4,0.8,0,0.9,5.3,6.8,0
230010101001016,8.8,9,1.6,0,1.6,8.3,9.7,0
230010101002013,1.3,1.3,0.2,0,0.2,1.2,1.4,0
230010101002023,0,0,0,0,0,0,0,0
230010105002002,0,0,0,0,0,0,0,0
230010102002025,0,0,0,0,0,0,0,0
230010106002020,0,0,0,0,0,0,0,0
230010106001010,16.5,16.5,2.8,0,3.2,15.4,17.6,0
230010105002009,0.8,0.8,0.1,0,0.1,0.7,0.8,0
230010105001012,9.4,9.4,1.6,0,1.8,8.8,10,0
230010105002018,1.8,1.8,0.3,0,0.3,1.7,1.9,0
230010108002032,4.9,3.3,0.6,0,0.9,3.1,4.9,0
230010108002034,8.1,5.4,1,0,1.5,5,8,0
230010106002009,0.3,0.3,0,0,0,0.2,0.3,0
230010105001025,4.1,4.1,0.7,0,0.8,3.8,4.3,0
230010106002012,0,0,0,0,0,0,0,0
230010102001020,7.6,6.8,1.3,0.1,1.7,6.1,8.1,0
230010108002023,0,0,0,0,0,0,0,0
230010415001086,8.8,16.3,1.7,0,1.1,13.8,12,0
230010415001052,24.2,45,4.7,0,3.1,38.2,33.2,0
230010415001057,5.4,10,1,0,0.7,8.5,7.4,0
230010415001079,3.4,6.3,0.6,0,0.4,5.3,4.6,0
230010415001031,7,12.9,1.3,0,0.9,11,9.5,0
230010415001013,4,7.5,0.8,0,0.5,6.4,5.5,0
230010450001094,0.2,0.3,0,0,0,0.3,0.3,0
230010203003006,27.5,6.8,2.6,0,10.5,6.1,20.4,0
230010206002063,6.8,9.4,1.1,0,1.4,8,8.3,0
230010206002061,16.4,22.6,2.7,0,3.3,19.3,19.9,0
230010206002026,0,0,0,0,0,0,0,0
230010206002042,0,0,0,0,0,0,0,0
230010206002005,0,0,0,0,0,0,0,0
230010207002020,0,0,0,0,0,0,0,0
230010207003012,36.6,43.1,6,0.1,6.8,34.8,44.6,0
230010209003000,0,0,0,0,0,0,0,0
230010209003007,11.8,4.8,1.1,0,4,4.2,9.4,0
230010209003009,6.6,2.7,0.6,0,2.2,2.3,5.2,0
230010207001030,8,9.4,1.3,0,1.5,7.6,9.8,0
230010208004007,0,0,0,0,0,0,0,0
230010201001015,0,0,0,0,0,0,0,0
230010202002005,1,0.4,0.1,0,0.3,0.3,0.8,0
230010465004001,0,0,0,0,0,0,0,0
230010465004043,6.9,16.3,1.7,0,0.9,14.5,9.8,0
230010102003040,7.1,6.4,1.2,0.1,1.6,5.7,7.6,0
230010106002091,5.8,5.8,1,0,1.1,5.5,6.2,0
230010108002026,5.7,6.4,0.8,0,0.9,5.3,6.8,0
230010107001014,9.6,10.8,1.4,0,1.6,8.9,11.5,0
230010102003069,0.5,0.4,0.1,0,0.1,0.4,0.5,0
230010108002003,5.3,3.5,0.6,0,1,3.3,5.2,0
230010108002027,3,3.3,0.4,0,0.5,2.8,3.6,0
230010107001016,3.4,3.8,0.5,0,0.6,3.2,4.1,0
230010104001014,15.8,17.7,2.3,0,2.6,14.6,18.9,0
230010107001012,0,0,0,0,0,0,0,0
230010104001009,2.3,2.6,0.3,0,0.4,2.1,2.7,0
230010430002020,0,0,0,0,0,0,0,0
230010430001030,0,0,0,0,0,0,0,0
230010430002036,0,0,0,0,0,0,0,0
230010430001025,0,0,0,0,0,0,0,0
230010430002052,0,0,0,0,0,0,0,0
230010430001009,0,0,0,0,0,0,0,0
230010430002033,0,0,0,0,0,0,0,0
230010430001017,0,0,0,0,0,0,0,0
230010430002003,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230010430002049,0,0,0,0,0,0,0,0
230010440001034,0,0,0,0,0,0,0,0
230010107001002,4.8,4.9,0.9,0,0.9,4.5,5.3,0
230010102003027,0,0,0,0,0,0,0,0
230010106002056,0,0,0,0,0,0,0,0
230010400002018,43.3,53.1,5.3,0,8,43,52.3,0.2
230010400001007,79.5,97.4,9.6,0,14.8,78.8,95.9,0.3
230010400001014,24.3,29.8,2.9,0,4.5,24.1,29.3,0.1
230010400001025,4.4,5.3,0.5,0,0.8,4.3,5.3,0
230010400002028,11.5,14.1,1.4,0,2.1,11.4,13.9,0
230010400001010,10.3,12.6,1.2,0,1.9,10.2,12.4,0
230010400001017,10.3,12.6,1.2,0,1.9,10.2,12.4,0
230010400001035,7.8,9.5,0.9,0,1.4,7.7,9.4,0
230010415001015,0,0,0,0,0,0,0,0
230010415001011,2.2,4.2,0.4,0,0.3,3.5,3.1,0
230010415001023,1.6,2.9,0.3,0,0.2,2.5,2.1,0
230010415001003,1.6,2.9,0.3,0,0.2,2.5,2.1,0
230010415001038,0,0,0,0,0,0,0,0
230010415001056,0,0,0,0,0,0,0,0
230010410001048,14.5,19.1,2.7,0,2.8,17,16.8,0
230010410003015,59.2,77.9,11.1,0.1,11.5,69.1,68.6,0.1
230010410001000,6.2,8.2,1.2,0,1.2,7.3,7.2,0
230010410003001,0,0,0,0,0,0,0,0
230010410002071,6,7.9,1.1,0,1.2,7,6.9,0
230010410003040,0,0,0,0,0,0,0,0
230010410003032,3.6,4.8,0.7,0,0.7,4.2,4.2,0
230010410001044,0,0,0,0,0,0,0,0
230010410002006,0,0,0,0,0,0,0,0
230010460003013,0,0,0,0,0,0,0,0
230010460003025,1.9,3.7,0.5,0,0.3,3.1,2.6,0
230010460002024,0,0,0,0,0,0,0,0
230010460001046,0,0,0,0,0,0,0,0
230010460002026,0,0,0,0,0,0,0,0
230010460002012,0,0,0,0,0,0,0,0
230010460002018,0.9,1.9,0.2,0,0.2,1.6,1.3,0
230010410001004,0,0,0,0,0,0,0,0
230010410001060,0,0,0,0,0,0,0,0
230010410001023,6.5,8.5,1.2,0,1.3,7.6,7.5,0
230010410002067,0.5,0.7,0.1,0,0.1,0.6,0.6,0
230010410002036,0,0,0,0,0,0,0,0
230010410003014,0.3,0.3,0,0,0.1,0.3,0.3,0
230010410003027,7.8,10.2,1.5,0,1.5,9.1,9,0
230010410002085,0,0,0,0,0,0,0,0
230010410002041,0,0,0,0,0,0,0,0
230010410003013,7,9.2,1.3,0,1.4,8.2,8.1,0
230010410003018,0,0,0,0,0,0,0,0
230010410003007,2.6,3.4,0.5,0,0.5,3,3,0
230010410003030,8.6,11.3,1.6,0,1.7,10,9.9,0
230010205002022,5.3,5.4,0.8,0,1.2,4.6,5.9,0
230010205003026,3.7,5,0.6,0,0.7,4.3,4.4,0
230010205003027,3.2,4.4,0.5,0,0.6,3.8,3.9,0
230010205003030,3,4.1,0.5,0,0.6,3.5,3.6,0
230010206002015,2.5,3.4,0.4,0,0.5,2.9,3,0
230010205002018,5.5,5.7,0.9,0,1.3,4.8,6.1,0
230010206002008,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230010207001012,3.5,4.1,0.6,0,0.6,3.3,4.2,0
230010207003006,2.4,2.8,0.4,0,0.4,2.3,2.9,0
230010207001013,5.6,6.6,0.9,0,1,5.3,6.8,0
230010203001009,1.3,1.6,0.2,0,0.2,1.3,1.6,0
230010203001010,4.8,5.7,0.8,0,0.9,4.6,5.9,0
230010205002003,4.7,4.8,0.7,0,1.1,4.1,5.2,0
230010205002002,3.4,3.5,0.5,0,0.8,2.9,3.8,0
230010205002001,4.7,4.8,0.7,0,1.1,4.1,5.2,0
230010202001001,0,0,0,0,0,0,0,0
230010209002020,0,0,0,0,0,0,0,0
230010209002019,0,0,0,0,0,0,0,0
230010201001009,0,0,0,0,0,0,0,0
230010209003028,0.5,0.6,0.1,0,0.1,0.5,0.7,0
230010205001006,5.9,2.3,0.7,0,2.3,2,4.4,0
230010205001016,4.3,4.3,0.7,0,1,3.7,4.7,0
230010205003023,8.7,8.9,1.4,0,2,7.5,9.6,0
230010205002011,8.1,8.3,1.3,0,1.8,7,8.9,0
230010107002030,36.4,37.2,6.4,0,6.5,34.3,40,0
230010107002075,0,0,0,0,0,0,0,0
230010104001024,5.3,5.9,0.8,0,0.9,4.9,6.3,0
230010107001009,2.5,2.6,0.4,0,0.5,2.4,2.8,0
230010107001024,0,0,0,0,0,0,0,0
230010104001025,4.1,4.6,0.6,0,0.7,3.8,4.9,0
230010104001020,5.3,5.9,0.8,0,0.9,4.9,6.3,0
230010107001020,5,5.6,0.7,0,0.8,4.7,6,0
230010107002033,0.6,0.6,0.1,0,0.1,0.6,0.7,0
230010102003020,2.7,2.4,0.5,0,0.6,2.2,2.9,0
230010107002073,0,0,0,0,0,0,0,0
230010415002002,0,0,0,0,0,0,0,0
230010415003027,1.2,1.8,0.3,0,0.2,1.7,1.5,0
230010415002032,3.5,5.3,1,0,0.6,5,4.4,0
230010415002037,5.5,8.2,1.6,0,0.9,7.8,6.8,0
230010415003024,3.2,4.7,0.9,0,0.5,4.4,3.9,0
230010415002015,0,0,0,0,0,0,0,0
230010415003007,5.5,8.2,1.6,0,0.9,7.8,6.8,0
230010415003002,0.4,0.6,0.1,0,0.1,0.6,0.5,0
230010415002006,0,0,0,0,0,0,0,0
230010415001041,1.8,3.3,0.3,0,0.2,2.8,2.5,0
230010450001069,8.3,12.6,1.9,0,1.7,10.9,10.4,0
230010450001083,6.7,10.1,1.5,0,1.4,8.7,8.3,0
230010450001099,5.8,8.8,1.3,0,1.2,7.6,7.3,0
230010450001093,0,0,0,0,0,0,0,0
230010450001065,0,0,0,0,0,0,0,0
230010450001079,0,0,0,0,0,0,0,0
230010450001098,0,0,0,0,0,0,0,0
230010450001042,0,0,0,0,0,0,0,0
230010450001013,7.1,10.7,1.6,0,1.5,9.2,8.9,0
230010450001092,0,0,0,0,0,0,0,0
230010450001120,0,0,0,0,0,0,0,0
230010450001100,2.5,3.8,0.6,0,0.5,3.3,3.1,0
230010465003021,0,0,0,0,0,0,0,0
230010465003000,1,1.6,0.2,0,0.2,1.4,1.2,0
230010465002016,8.6,14.1,1.7,0,1.7,12.3,10.8,0
230010465001010,0,0,0,0,0,0,0,0
230010420001029,0,0,0,0,0,0,0,0
230010420001017,25.8,44,6.1,0,4,37.9,34.3,0
230010420003012,2.7,4.6,0.6,0,0.4,3.9,3.6,0
230010420004005,0,0,0,0,0,0,0,0
230010420002030,0,0,0,0,0,0,0,0
230010420001016,14.3,24.3,3.4,0,2.2,20.9,18.9,0
230010420002032,0,0,0,0,0,0,0,0
230010107002054,0,0,0,0,0,0,0,0
230010106002047,0,0,0,0,0,0,0,0
230010106002057,0,0,0,0,0,0,0,0
230010106002011,0,0,0,0,0,0,0,0
230010102003057,0,0,0,0,0,0,0,0
230010102003049,3.4,3.1,0.6,0,0.8,2.8,3.7,0
230010102003051,6.1,5.5,1,0,1.4,5,6.6,0
230010102003039,2.9,2.7,0.5,0,0.7,2.4,3.1,0
230010108002011,5.3,3.5,0.6,0,1,3.3,5.2,0
230010102003024,0,0,0,0,0,0,0,0
230010107002061,1.5,1.5,0.3,0,0.3,1.4,1.6,0
230010415001029,0.9,1.7,0.2,0,0.1,1.4,1.2,0
230010415001061,9,16.7,1.7,0,1.2,14.1,12.3,0
230010415001018,1.1,2.1,0.2,0,0.1,1.8,1.5,0
230010415001064,0,0,0,0,0,0,0,0
230010415001020,0.4,0.8,0.1,0,0.1,0.7,0.6,0
230010415001054,0,0,0,0,0,0,0,0
230010415001069,2.7,5,0.5,0,0.3,4.2,3.7,0
230010410002005,12.7,16.7,2.4,0,2.5,14.9,14.7,0
230010410002027,22.8,30.1,4.3,0,4.5,26.7,26.5,0
230010410002018,0,0,0,0,0,0,0,0
230010410001013,0,0,0,0,0,0,0,0
230010410002063,1,1.4,0.2,0,0.2,1.2,1.2,0
230010410002061,8.8,11.6,1.7,0,1.7,10.3,10.2,0
230010410002035,0,0,0,0,0,0,0,0
230010410003025,0,0,0,0,0,0,0,0
230010201001044,0.3,0.1,0,0,0.1,0.1,0.2,0
230010201001038,0,0,0,0,0,0,0,0
230010202001012,0.5,0.1,0.1,0,0.2,0.1,0.4,0
230010208004008,5.7,5.8,1.1,0,1.1,4.9,7,0
230010201001060,4.3,4.3,0.7,0,1,3.7,4.7,0
230010209002003,136.8,55.7,12.5,0.2,45.9,48.4,108.9,0.1
230010209002013,6.6,2.7,0.6,0,2.2,2.3,5.2,0
230010202001002,6.2,2.5,0.6,0,2.1,2.2,5,0
230010208004002,120.4,121.7,23.2,0.3,22.4,102.1,146.2,0
230010207001025,4,4.7,0.7,0,0.7,3.8,4.9,0
230010202002008,0,0,0,0,0,0,0,0
230010206002037,0.2,0.3,0,0,0,0.3,0.3,0
230010207001004,11,12.9,1.8,0,2,10.4,13.3,0
230010205002005,76.1,77.8,11.9,0.2,17.4,65.9,84,0
230010107002027,0.6,0.6,0.1,0,0.1,0.6,0.7,0
230010107002022,4.8,4.9,0.9,0,0.9,4.5,5.3,0
230010107002011,2.5,2.8,0.4,0,0.4,2.3,3,0
230010107002017,7.3,8.2,1,0,1.2,6.8,8.8,0
230010107002009,4.2,4.3,0.7,0,0.8,3.9,4.6,0
230010107002016,3,3.3,0.4,0,0.5,2.8,3.6,0
230010107002024,4.6,4.7,0.8,0,0.8,4.3,5.1,0
230010107002035,0,0,0,0,0,0,0,0
230010106002017,10.2,10.1,1.7,0,2,9.5,10.8,0
230010107002043,0,0,0,0,0,0,0,0
230010107002064,2.1,2.1,0.4,0,0.4,2,2.3,0
230010440003068,3.4,3.2,0.6,0,0.8,2.8,3.7,0
230010440003042,12.6,11.9,2.3,0,3,10.4,13.7,0.1
230010440003038,1.3,1.2,0.2,0,0.3,1,1.4,0
230010440002038,0,0,0,0,0,0,0,0
230010440002008,2.7,2.6,0.5,0,0.6,2.3,3,0
230010440003034,1,1,0.2,0,0.2,0.9,1.1,0
230010440002029,5,4.7,0.9,0,1.2,4.2,5.5,0
230010400001027,0,0,0,0,0,0,0,0
230010400002044,6.5,8,0.8,0,1.2,6.5,7.9,0
230010400002025,28.1,34.4,3.4,0,5.2,27.8,33.9,0.1
230010400002021,0,0,0,0,0,0,0,0
230010400002034,15.9,19.5,1.9,0,3,15.8,19.2,0.1
230010400001006,0,0,0,0,0,0,0,0
230010400001000,0,0,0,0,0,0,0,0
230010460003009,15.9,31.9,3.9,0,2.9,26.8,22.2,0
230010460001028,49.7,99.5,12.1,0,9.1,83.4,69.2,0
230010460001044,0,0,0,0,0,0,0,0
230010410001024,9.6,12.6,1.8,0,1.9,11.2,11.1,0
230010410003019,4.2,5.5,0.8,0,0.8,4.9,4.8,0
230010410001006,0.3,0.3,0,0,0.1,0.3,0.3,0
230010410002043,0,0,0,0,0,0,0,0
230010410002039,3.1,4.1,0.6,0,0.6,3.6,3.6,0
230010410003002,0,0,0,0,0,0,0,0
230010410002037,1.6,2,0.3,0,0.3,1.8,1.8,0
230010410003004,3.6,4.8,0.7,0,0.7,4.2,4.2,0
230010410002000,0,0,0,0,0,0,0,0
230010410003039,0,0,0,0,0,0,0,0
230010450001067,3.8,5.7,0.9,0,0.8,4.9,4.7,0
230010450001068,55.6,84.2,12.6,0,11.5,72.6,69.6,0
230010450001087,19.6,29.6,4.5,0,4,25.6,24.5,0
230010450001111,2.3,3.5,0.5,0,0.5,3,2.9,0
230010450001008,0,0,0,0,0,0,0,0
230010450001011,0,0,0,0,0,0,0,0
230010450001061,3.1,4.7,0.7,0,0.6,4.1,3.9,0
230010450001117,0,0,0,0,0,0,0,0
230010450001088,0,0,0,0,0,0,0,0
230010450001103,1.7,2.5,0.4,0,0.3,2.2,2.1,0
230010450001040,0,0,0,0,0,0,0,0
230010450001014,0.6,0.9,0.1,0,0.1,0.8,0.8,0
230010465003004,5.9,9.7,1.2,0,1.2,8.5,7.4,0
230010465001016,6.5,10.6,1.3,0,1.3,9.3,8.2,0
230010465001023,10.5,17.2,2.1,0,2.1,15.1,13.2,0
230010465003007,17.6,28.8,3.5,0,3.5,25.2,22.1,0
230010465003028,2.7,4.4,0.5,0,0.5,3.8,3.4,0
230010465002015,0,0,0,0,0,0,0,0
230010465003025,3.8,6.3,0.8,0,0.8,5.5,4.8,0
230010465003026,5.7,9.4,1.2,0,1.2,8.2,7.2,0
230010465002018,5.5,9.1,1.1,0,1.1,8,7,0
230010465002019,4.8,7.8,1,0,1,6.9,6,0
230010465002009,0.4,0.6,0.1,0,0.1,0.5,0.5,0
230010465002020,1.9,3.1,0.4,0,0.4,2.7,2.4,0
230010465003022,2.7,4.4,0.5,0,0.5,3.8,3.4,0
230010208003008,11.9,12,2.3,0,2.2,10.1,14.5,0
230010208004006,3.5,3.6,0.7,0,0.7,3,4.3,0
230010208004021,4.1,5.6,0.7,0,0.8,4.8,5,0
230010208001035,0,0,0,0,0,0,0,0
230010208001030,0,0,0,0,0,0,0,0
230010206002007,0,0,0,0,0,0,0,0
230010208001018,0,0,0,0,0,0,0,0
230010206002069,0.5,0.6,0.1,0,0.1,0.5,0.6,0
230010204002014,1.9,2,0.3,0,0.4,1.7,2.1,0
230010206002068,0,0,0,0,0,0,0,0
230010302001017,32.2,43,6.8,0,6.6,36.4,40.2,0
230010301001011,12.9,17.3,2.7,0,2.6,14.6,16.2,0
230010301002002,0.9,1.2,0.2,0,0.2,1,1.1,0
230010301001001,2,2.7,0.4,0,0.4,2.3,2.6,0
230010107002057,45,46,8,0.1,8.1,42.3,49.5,0
230010106002030,8.8,9,1.6,0,1.6,8.3,9.7,0
230010106002044,0,0,0,0,0,0,0,0
230010106002039,23.6,23.5,4,0.1,4.6,22.1,25.1,0
230010106002041,24.5,25,4.3,0,4.4,23,26.9,0
230010106002072,2.5,2.6,0.4,0,0.5,2.4,2.8,0
230010415001025,3.1,5.8,0.6,0,0.4,5,4.3,0
230010415001027,1.1,2.1,0.2,0,0.1,1.8,1.5,0
230010415001026,42.4,78.8,8.1,0,5.5,66.9,58,0
230010415001044,0,0,0,0,0,0,0,0
230010415001004,2.2,4.2,0.4,0,0.3,3.5,3.1,0
230010415001070,3.1,5.8,0.6,0,0.4,5,4.3,0
230010415001073,0,0,0,0,0,0,0,0
230010415001008,0,0,0,0,0,0,0,0
230010415001048,4.3,7.9,0.8,0,0.6,6.7,5.8,0
230010415001005,9.2,17.1,1.8,0,1.2,14.5,12.6,0
230010450001049,0,0,0,0,0,0,0,0
230010450001057,1,1.6,0.2,0,0.2,1.4,1.3,0
230010450001084,0,0,0,0,0,0,0,0
230010450001118,3.3,5,0.8,0,0.7,4.3,4.2,0
230010450001096,0,0,0,0,0,0,0,0
230010207001001,9.9,11.6,1.6,0,1.8,9.4,12,0
230010208001015,73.2,100.6,12,0.2,14.5,86,88.8,0.1
230010208001041,0,0,0,0,0,0,0,0
230010207002009,0,0,0,0,0,0,0,0
230010207001026,10.7,12.6,1.7,0,2,10.2,13,0
230010208002000,211.4,248.9,34.5,0.4,39.1,201.2,257.3,0.2
230010209003027,28.6,33.7,4.7,0.1,5.3,27.2,34.8,0
230010209003029,0.8,0.9,0.1,0,0.1,0.8,1,0
230010202002001,5.6,2.3,0.5,0,1.9,2,4.5,0
230010420002054,0,0,0,0,0,0,0,0
230010420004021,2.9,4.9,0.7,0,0.4,4.3,3.8,0
230010420004058,0,0,0,0,0,0,0,0
230010420002057,2.5,4.2,0.6,0,0.4,3.6,3.3,0
230010420002014,0.4,0.7,0.1,0,0.1,0.6,0.5,0
230010420002048,11.4,19.4,2.7,0,1.8,16.7,15.1,0
230010420001027,0,0,0,0,0,0,0,0
230010420003031,0,0,0,0,0,0,0,0
230010420003004,0,0,0,0,0,0,0,0
230010420001003,0,0,0,0,0,0,0,0
230010400001020,71.1,87.1,8.6,0,13.2,70.5,85.8,0.3
230010400002022,81.4,99.7,9.9,0,15.1,80.7,98.2,0.3
230010400001009,0.6,0.8,0.1,0,0.1,0.6,0.8,0
230010400002029,22.1,27.1,2.7,0,4.1,21.9,26.7,0.1
230010400002013,0,0,0,0,0,0,0,0
230010400001019,8.4,10.3,1,0,1.6,8.3,10.2,0
230010400002036,0.3,0.4,0,0,0.1,0.3,0.4,0
230010400002041,23.1,28.3,2.8,0,4.3,22.9,27.8,0.1
230010410002015,0,0,0,0,0,0,0,0
230010410002045,0,0,0,0,0,0,0,0
230010410002047,4.7,6.1,0.9,0,0.9,5.5,5.4,0
230010410001051,2.3,3.1,0.4,0,0.5,2.7,2.7,0
230010410001056,9.6,12.6,1.8,0,1.9,11.2,11.1,0
230010410003038,1,1.4,0.2,0,0.2,1.2,1.2,0
230010410002014,0.5,0.7,0.1,0,0.1,0.6,0.6,0
