GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOVAC,G16PREOKAH,G16PREIMCM,G16PREIFUE,G16PREORIV,G16PREOWRI,G16USSRGRA,G16USSDJUD,G16USSLALD,G16USSOHEN,G16USSILUI,G16USSOWRI
19119119005,19,119,119005,103,16.4,2.8,1.8,0,0,0.5,1.3,0.2,0,0.5,106.3,14.9,1.8,0.3,0.2,0
19119119006,19,119,119006,167.1,30.9,5.7,0.2,0.5,0.5,0.7,0.7,0,0,2,169.8,25.2,4.7,2.2,0.5,0.2
19119119007,19,119,119007,213,31.8,5.7,0.2,1,0.7,0.5,0.5,0,0,1.6,215.5,26.7,6,2.1,0.3,0.2
19119119008,19,119,119008,215.5,23.8,4.1,0,1.4,0.7,0,0,0,0,0.7,216.9,21.1,6.1,1.4,0,0
19119119009,19,119,119009,110.6,14.9,2.2,0,0.3,0.1,0.1,0.4,0,0,0.4,112.9,12.2,1.1,0.6,0.3,0
19119119010,19,119,119010,151.2,20.8,3.1,0,0.4,0.1,0.2,0.5,0,0,0.6,154.5,17.1,1.6,0.9,0.4,0
19119119011,19,119,119011,185.6,36.4,5.3,0.4,0.8,0.2,0.9,0.2,0,0,1.1,190.3,30.4,3.8,1.7,0.6,0
19119119012,19,119,119012,541.3,102.6,17.2,0.9,1.9,1.2,2.5,1.6,0,0,5.1,552.2,84.5,13.5,6.3,1.6,0.5
19119119013,19,119,119013,349.8,68.7,10,0.7,1.4,0.4,1.8,0.4,0,0,2.1,358.8,57.2,7.2,3.2,1.1,0
19119119014,19,119,119014,285.9,34.8,7.2,2.8,0.3,0,1,3.1,0.4,0,1.1,295,30.3,4.3,0.7,0.6,0.1
19119119015,19,119,119015,115.1,34.1,3.8,0.9,0.6,0.2,0.5,1.6,0,0.1,1.1,120,28.4,3.1,1.7,0.1,0.2
19119119016,19,119,119016,206.2,34.2,4,1,0.4,0.3,0.4,3.1,0,0,0.8,211.6,26.3,6,1.5,0.4,0
19119119017,19,119,119017,193.2,16.3,4.3,0.1,0.5,0,0.3,1.9,0,0,0.5,199.1,12.3,2.9,0.6,0.3,0.2
19119119018,19,119,119018,281.6,53.1,5.2,1.7,0.6,0.6,0.6,4.6,0,0,1.2,288.6,41,9.2,2.3,0.6,0
19119119019,19,119,119019,435.6,31.5,9.9,0,1.1,0,0.6,3.8,0,0,1.1,449.3,23.8,5.5,1.1,0.6,0.5
19119119020,19,119,119020,201.5,39.5,5.8,0.4,0.8,0.2,1,0.2,0,0,1.2,206.6,33,4.1,1.9,0.6,0
19119119021,19,119,119021,187.3,25.2,3.8,0,0.5,0.2,0.2,0.7,0,0,0.7,191.3,20.7,1.9,1,0.5,0
19119119022,19,119,119022,199.9,26.9,4.1,0,0.6,0.2,0.2,0.7,0,0,0.7,204.2,22,2,1.1,0.6,0
19119119023,19,119,119023,188.8,25.4,3.9,0,0.5,0.2,0.2,0.7,0,0,0.7,192.9,20.8,1.9,1,0.5,0
19119119024,19,119,119024,248.4,33.4,5.1,0,0.7,0.2,0.2,0.9,0,0,0.9,253.7,27.4,2.5,1.4,0.7,0
19121121001,19,121,121001,235.5,122.1,17.3,1,3,0,0.7,7,0,0,5.3,271.5,95,12.3,3.7,1.3,0.7
19121121002,19,121,121002,244.9,127,18,1,3.1,0,0.7,7.3,0,0,5.6,282.3,98.8,12.8,3.8,1.4,0.7
19121121003,19,121,121003,225.7,117,16.6,1,2.9,0,0.6,6.7,0,0,5.1,260.2,91.1,11.8,3.5,1.3,0.6
19121121004,19,121,121004,194.8,92.4,5.7,1.4,1.8,0.7,0.7,6.1,0,0.4,2.5,221,74.1,3.9,3.6,0.4,0.7
19121121005,19,121,121005,349.1,165.6,10.3,2.6,3.2,1.3,1.3,10.9,0,0.6,4.5,396,132.8,7.1,6.4,0.6,1.3
19121121006,19,121,121006,188.3,97.3,14.1,0.8,0.5,0.2,0.5,3,0,0,2.3,203.4,84.6,10.6,3.2,0.3,0.2
19121121007,19,121,121007,208.5,107,15.6,0.8,0.6,0.3,0.6,3.3,0,0,2.5,224.6,93.4,11.7,3.6,0.3,0.3
19121121008,19,121,121008,62.3,32,4.7,0.2,0.2,0.1,0.2,1,0,0,0.8,67.1,27.9,3.5,1.1,0.1,0.1
19121121009,19,121,121009,207.2,80.5,11.7,1.6,2.8,0,0.4,2.8,0,0,2.4,218,70.2,12.8,3.6,0.4,0
19121121010,19,121,121010,1512.9,949.5,104.7,14.1,7.1,2,2.1,18.4,1,0,22.2,1731.8,755.7,88.4,20.5,5,2
19121121011,19,121,121011,135.9,52.4,7.6,1,1.8,0,0.3,1.8,0,0,1.6,142.8,45.8,8.4,2.4,0.3,0
19121121012,19,121,121012,115.7,31,4.1,0.7,0.3,0,0,0,0,0,1.4,118.8,27.9,2.4,1.7,0.7,0
19121121013,19,121,121013,168.3,64.9,9.5,1.3,2.3,0,0.3,2.3,0,0,2,176.8,56.8,10.4,2.9,0.3,0
19121121014,19,121,121014,271.4,139.3,20.3,1.1,0.7,0.4,0.7,4.3,0,0,3.3,292.4,121.6,15.2,4.7,0.4,0.4
19121121015,19,121,121015,512,260,42,7,3,0,2,5,0,0,3,558,216,31,12,2,1
19121121016,19,121,121016,265.4,95,19.5,2.1,1.6,0,0,2.1,0,0,2.1,277.6,83.9,16.9,4.8,1.1,0
19121121017,19,121,121017,237.6,85,17.5,1.9,1.4,0,0,1.9,0,0,1.9,248.4,75.1,15.1,4.2,0.9,0
19121121018,19,121,121018,101.5,27.2,3.6,0.6,0.3,0,0,0,0,0,1.2,104.2,24.5,2.1,1.5,0.6,0
19121121019,19,121,121019,122.8,32.9,4.3,0.7,0.4,0,0,0,0,0,1.4,126,29.6,2.5,1.8,0.7,0
19123123001,19,123,123001,370.1,104.7,8,0.4,2.6,0.4,0,4,0,0,4,384.6,96.3,8,1.3,0,0
19123123002,19,123,123002,263.7,74.6,5.7,0.3,1.9,0.3,0,2.8,0,0,2.8,274,68.6,5.7,0.9,0,0
19123123003,19,123,123003,204.3,57.8,4.4,0.2,1.5,0.2,0,2.2,0,0,2.2,212.3,53.1,4.4,0.7,0,0
19123123004,19,123,123004,117.3,24.2,3,0.3,0.3,0,0,0.5,0,0,3,122.4,19.3,1.9,1.9,0.5,0
19123123005,19,123,123005,68.9,14.2,1.8,0.2,0.2,0,0,0.3,0,0,1.8,71.9,11.3,1.1,1.1,0.3,0
19123123006,19,123,123006,22.4,4.6,0.6,0,0,0,0,0.1,0,0,0.6,23.4,3.7,0.4,0.4,0.1,0
19123123007,19,123,123007,141.6,29.2,3.6,0.3,0.3,0,0,0.7,0,0,3.6,147.8,23.3,2.3,2.3,0.7,0
19123123008,19,123,123008,81.9,16.9,2.1,0.2,0.2,0,0,0.4,0,0,2.1,85.5,13.4,1.3,1.3,0.4,0
19123123009,19,123,123009,293.9,60.4,7.5,1.1,1.1,0.4,0.4,3,0,0,2.2,299.1,61.5,5.2,3,1.9,0
19123123010,19,123,123010,167.1,26.4,6.2,0,0.9,0,0.6,2.8,0,0,5,182.6,21.4,1.2,1.6,0.3,0
19123123011,19,123,123011,374.6,59.4,13.9,0,2.1,0,1.4,6.2,0,0,11.1,409.1,48.3,2.9,3.5,0.7,0
19123123012,19,123,123012,333.2,69.5,8.5,1.3,1.3,0.4,0.4,3.4,0,0,2.5,339.2,70.5,6,3.4,2.1,0
19123123013,19,123,123013,151.3,31.8,3.9,0.6,0.6,0.2,0.2,1.5,0,0,1.2,154.1,32.3,2.8,1.6,1,0
19123123014,19,123,123014,2940.6,1449.9,164.5,22.6,10.5,4.6,5.9,30.2,0,0,38.2,3121.4,1247.9,143.6,43.6,10.3,3.6
19123123015,19,123,123015,496.8,153.3,12.4,2.1,1,0,1,7,0,0,2.1,531.1,127,8.3,4.1,1,1
19123123016,19,123,123016,362.2,169.1,21.2,4.3,2.5,0.4,1.1,4,0,0,5.7,398.1,141.8,15.1,5.4,0.7,0.4
19123123017,19,123,123017,256.8,66.4,14.8,0.7,1,0.7,0.3,1,0,0,2,259.8,63.7,9.1,3.4,1.4,0
19123123018,19,123,123018,284.7,73.6,16.4,0.8,1.1,0.8,0.4,1.1,0,0,2.2,288,70.6,10.1,3.7,1.5,0
19123123019,19,123,123019,172.7,44.7,9.9,0.5,0.7,0.4,0.2,0.7,0,0,1.4,174.7,42.9,6.1,2.2,0.9,0
19123123020,19,123,123020,49.6,12.8,2.8,0.1,0.2,0.1,0.1,0.2,0,0,0.4,50.2,12.3,1.8,0.7,0.3,0
19123123021,19,123,123021,100.8,27.4,2.5,0.7,1.8,0,0.3,0.4,0,0,0.4,102.3,26.4,3.9,0.7,1.1,0
19123123022,19,123,123022,47.9,13,1.2,0.3,0.8,0,0.2,0.2,0,0,0.2,48.5,12.5,1.9,0.3,0.5,0
19123123023,19,123,123023,129.8,35.3,3.2,0.9,2.3,0,0.5,0.5,0,0,0.5,131.7,34,5,0.9,1.4,0
19123123024,19,123,123024,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
19125125001,19,125,125001,345.8,130,20.3,2.5,1.7,0,0.4,5.5,0.4,0,5.5,382.6,107.3,13.7,4.3,0.9,0.4
19125125002,19,125,125002,474.6,177,28,3.5,2.3,0,0.6,7.6,0.6,0,7.6,525.2,146.2,18.6,5.8,1.2,0.6
19125125003,19,125,125003,1010.3,283.2,34.5,3.8,12.6,1.9,1,34.3,0,0,19.6,1170.4,203.3,23.2,2.5,0.4,0.9
19125125004,19,125,125004,3728.1,1548.2,292.8,26.2,32.1,2.1,8,114.8,2,0,78.9,4455.1,1160.9,110.3,40.4,8.6,2
19125125005,19,125,125005,326.6,116,13.5,1.8,4.6,0.9,1.7,0.9,0,0,9,342.4,106.5,14.2,9.5,0.9,0
19125125006,19,125,125006,51,18.6,2.2,0.3,0.7,0.1,0.3,0,0,0,1.4,53.1,17.2,2.3,1.6,0.1,0
19125125007,19,125,125007,2788,1944,195,24,30,10,9,26,3,0,64,3114,1689,136,65,21,4
19125125008,19,125,125008,233.8,130.9,12.3,1.6,2.3,0.4,0.8,2,0,0,3.7,255.3,105.9,12.9,3.7,1.2,0.6
19125125009,19,125,125009,565.1,316.6,29.8,4,5.5,1,2,5,0,0,8.9,617.2,256,31.3,8.9,3,1.5
19125125010,19,125,125010,334.7,187.5,17.6,2.4,3.2,0.6,1.2,2.9,0,0,5.3,365.6,151.6,18.5,5.3,1.8,0.9
19125125011,19,125,125011,390,308,37,1,8,0,3,3,0,0,3,428,285,21,8,1,2
19125125012,19,125,125012,181,77,8,1,3,0,0,1,0,0,6,178,80,9,3,1,0
19125125013,19,125,125013,263,120,8,0,2,2,0,1,0,0,3,257,121,8,5,1,0
19125125014,19,125,125014,270,125,7,1,3,0,0,0,1,1,7,263,132,10,3,2,0
19127127001,19,127,127001,149,56.6,9.9,0.6,0,0,0.6,0,0,0,2.2,157.2,52.8,2.8,1.1,0.6,0
19127127002,19,127,127002,214.8,93.5,8,0.7,0.7,0,0.7,5.1,0,0,5.8,230.9,86.2,7.3,1.5,0.7,0
19127127003,19,127,127003,44.6,19.4,1.7,0.1,0.1,0,0.1,1.1,0,0,1.2,47.9,17.9,1.5,0.3,0.1,0
19127127004,19,127,127004,247.8,108.2,11.6,3.9,3.3,0,0.6,2.2,0,0,5.5,269.4,97.7,9.4,5,0,0
19127127005,19,127,127005,202.9,90,9.5,3.2,2.7,0,0.5,1.8,0,0,4.5,220.6,81.3,7.7,4.1,0,0
19127127006,19,127,127006,371.2,226.7,23.1,3,4,4,3,6,0,0,11,413.3,198.5,21.1,8.1,1,0
19127127007,19,127,127007,34.6,15.1,1.3,0.1,0.1,0,0.1,0.8,0,0,0.9,37.2,13.9,1.2,0.2,0.1,0
19127127008,19,127,127008,78.3,28.3,3.9,0.3,0.3,0,0,0,0,0.3,0.8,82.4,24.2,3.4,0.3,0.3,0
19127127009,19,127,127009,114.4,43.5,7.6,0.4,0,0,0.4,0,0,0,1.7,120.7,40.5,2.1,0.8,0.4,0
19127127010,19,127,127010,7.6,2.9,0.5,0,0,0,0,0,0,0,0.1,8.1,2.7,0.1,0.1,0,0
19127127011,19,127,127011,670,335,41,2,2,1,2,12,0,0,14,748,291,27,10,3,0
19127127012,19,127,127012,222.7,80.7,11.1,0.7,0.7,0,0,0,0,0.7,2.2,234.6,68.8,9.6,0.7,0.7,0
19127127013,19,127,127013,409,204,15,2,1,1,0,0,0,0,6,433,182,11,3,3,0
19127127014,19,127,127014,382.7,204,27.6,2.3,1.5,0.8,1.5,3.8,0.8,0,7.7,408.8,177.9,25.3,6.1,0,0.8
19127127015,19,127,127015,112.5,60,8.1,0.7,0.4,0.2,0.4,1.1,0.2,0,2.2,120.2,52.3,7.4,1.8,0,0.2
19127127016,19,127,127016,358,161,19,5,4,0,1,4,0,1,2,374,144,20,11,0,0
19127127017,19,127,127017,273,163,19,2,3,0,0,5,0,0,4,301,151,13,2,0,0
19127127018,19,127,127018,64.3,37.1,4.1,0.5,0.6,0.1,0.1,0.2,0.1,0,1.4,68.9,34.8,2.2,1,0.2,0
19127127019,19,127,127019,53,30.6,3.3,0.4,0.5,0.1,0.1,0.2,0.1,0,1.1,56.7,28.6,1.8,0.9,0.2,0
19127127020,19,127,127020,437.7,252.3,27.6,3.1,3.9,0.8,0.8,1.6,0.8,0,9.5,468.4,236.6,15,7.1,1.6,0
19127127021,19,127,127021,159,523,22,8,2,1,4,1,0,0,10,210,452,26,17,2,2
19127127022,19,127,127022,294,504,22,10,6,5,0,4,0,1,14,381,413,22,14,5,2
19127127023,19,127,127023,522.6,687.2,48.9,13,8,4,5,10,0,1,18,598.4,606.4,46.9,20,7,0
19127127024,19,127,127024,780.2,761.1,40,16,7,2,3,8,0,3,25,915.3,640.1,44,12,6,1
19127127025,19,127,127025,733.5,707.6,43.9,10,7,7,3,3,1,0,17.9,868.1,590,39.9,14.9,4,2
19127127026,19,127,127026,785.4,741.3,45,6.8,8.5,1.7,2.5,10.2,0.8,0,22.1,985.8,572.3,42.5,9.3,4.2,0
19127127027,19,127,127027,546,682.8,39.1,8,4,3,3,6,0,0,14,615,615.7,30.1,20,5,1
19127127028,19,127,127028,877,833.1,63.1,14.2,5.5,2.3,0.5,16.8,1.1,0,23,1057.1,712.7,40.7,9.7,3.8,1
19129129001,19,129,129001,507.9,184.8,26.5,5.4,0.9,0,0.5,6.3,0,0,5.4,511.8,153.9,27,9.6,1.8,0.9
19129129002,19,129,129002,625.5,226,32.7,6.7,1.1,0,0.6,7.8,0,0,6.7,629.9,188.3,33.2,11.6,2.2,1.1
19129129003,19,129,129003,197,68,14,2,3,0,0,6,0,0,6,217,56,11,4,1,0
19129129004,19,129,129004,176,64,7,3,0,1,0,1,0,0,3,180,52,12,5,0,0
19129129005,19,129,129005,308,99,15,2,3,1,0,2,0,0,0,328,72,13,6,0,0
19129129007,19,129,129007,236.1,89,15.8,1.3,1.3,0.3,0.5,2.1,0,0,2.4,240.8,76.1,11.3,4.2,1.6,0.8
19129129008,19,129,129008,195.9,78.9,13.4,1.4,1.1,0.2,0.4,1.8,0.1,0,2.4,200.6,67.1,9.9,3.8,1.6,0.6
19129129009,19,129,129009,506.8,191.7,35,2.3,2.1,0,1,7.1,0,0,6.4,540.4,165.3,18,6.4,2.3,2
19129129010,19,129,129010,1313.5,717.1,91.1,21.3,9.8,4,3,28.6,1.9,0,20.9,1429.6,589.9,79.4,20.9,12.3,2
19129129011,19,129,129011,257.4,98.1,12.1,4,0,0.7,0,5.4,0,0,0.7,257.4,83.3,11.4,8.1,2,0.7
19129129012,19,129,129012,125.6,47.9,5.9,2,0,0.3,0,2.6,0,0,0.3,125.6,40.6,5.6,3.9,1,0.3
19129129013,19,129,129013,119,44.9,8,0.7,0.7,0.1,0.3,1.1,0,0,1.2,121.4,38.4,5.7,2.1,0.8,0.4
19129129014,19,129,129014,4.9,1.8,0.3,0,0,0,0,0,0,0,0,5,1.6,0.2,0.1,0,0
19129129015,19,129,129015,102.9,34,4.6,1.6,0.8,0,0,0.8,0,0,0,104.4,30.9,3.1,0.8,0.8,0
19129129016,19,129,129016,30.1,10,1.4,0.4,0.2,0,0,0.2,0,0,0,30.6,9.1,0.9,0.2,0.2,0
19129129017,19,129,129017,364.8,137.6,24.4,2,2,0.4,0.8,3.3,0,0,3.7,372.2,117.7,17.5,6.5,2.4,1.2
19131131001,19,131,131001,150.1,75.1,3.5,0,0.6,0,1.2,0,0.6,0,2.9,166.4,59.9,4.1,2.9,0.6,0
19131131002,19,131,131002,160.9,76.3,7.2,0.9,0.6,0.3,0.6,1.1,0,0,1,180,60.2,3.5,1,0.8,0
19131131003,19,131,131003,196.7,115.4,13,2.8,0.8,1.7,1.6,0.8,0,0,3.9,234,84.2,9.6,4.2,0.6,0.5
19131131004,19,131,131004,92.7,58.3,5.9,1.7,0.4,0.8,1.3,0.4,0,0,2.5,112,43.2,4.6,2.1,0,0.4
19131131005,19,131,131005,92.7,62.6,3.4,0.4,0.8,0,0,2.6,0,0,1.1,100.6,57.7,3.8,1.1,0,0
19131131006,19,131,131006,35.5,24,1.3,0.1,0.3,0,0,1,0,0,0.4,38.5,22.1,1.4,0.4,0,0
19131131007,19,131,131007,73.9,49.9,2.7,0.3,0.6,0,0,2.1,0,0,0.9,80.2,46,3,0.9,0,0
19131131008,19,131,131008,43.9,29.6,1.6,0.2,0.4,0,0,1.2,0,0,0.5,47.6,27.3,1.8,0.5,0,0
19131131009,19,131,131009,67.5,29.9,2.3,0.3,0.3,0,0,0.7,0,0,0.7,79.3,22.7,1.3,0.7,0,0
19131131010,19,131,131010,128.8,67.2,9.1,1,0.5,1,0,0.5,0,0,1,149.5,47.5,6.1,2.5,1,0
19131131011,19,131,131011,141.9,62.5,10.2,0.6,0.9,1.2,0.6,1.5,0,0,0.3,156.6,56.2,3,1.5,0.3,0.3
19131131012,19,131,131012,438.8,204.2,19.3,2.2,1.5,0.7,1.5,3,0,0,2.2,488.5,161.8,8.9,2.2,2.2,0
19131131013,19,131,131013,107.9,53.9,2.5,0,0.4,0,0.8,0,0.4,0,2.1,119.6,43.1,2.9,2.1,0.4,0
19131131014,19,131,131014,78.1,34.4,5.6,0.3,0.5,0.7,0.3,0.8,0,0,0.2,86.2,31,1.7,0.8,0.2,0.2
19131131015,19,131,131015,252,111,18.1,1.1,1.6,2.1,1.1,2.7,0,0,0.5,278.2,99.8,5.3,2.7,0.5,0.5
19131131016,19,131,131016,48.7,25.8,3.5,0.4,0.2,0.4,0,0.2,0,0,0.4,56.6,18.3,2.3,1,0.4,0
19131131017,19,131,131017,69.4,30.8,2.4,0.3,0.3,0,0,0.7,0,0,0.7,81.6,23.4,1.4,0.7,0,0
19131131018,19,131,131018,68.1,30.2,2.3,0.3,0.3,0,0,0.7,0,0,0.7,80.1,22.9,1.3,0.7,0,0
19131131019,19,131,131019,942.3,746.8,96,15,5,1,5,5,0,1,12,1144.3,608.8,36,18,4,2
19133133001,19,133,133001,96.6,30.6,4,0.6,0.4,0.2,0.2,0.4,0,0,0.4,100.6,28.4,2.3,1.5,0.4,0
19133133002,19,133,133002,37.7,12,1.6,0.2,0.1,0.1,0.1,0.1,0,0,0.1,39.3,11.1,0.9,0.6,0.1,0
19133133003,19,133,133003,128.2,40.6,5.3,0.8,0.5,0.2,0.2,0.5,0,0,0.5,133.5,37.6,3,2,0.5,0
19133133004,19,133,133004,136.1,43.1,5.6,0.8,0.5,0.3,0.3,0.5,0,0,0.5,141.7,40,3.2,2.1,0.5,0
19133133005,19,133,133005,221.9,89.5,7.6,1.2,0.4,0,0,1.2,0,0.4,3.2,233.1,78.3,6.8,3.2,0.4,0
19133133006,19,133,133006,100.2,40.4,3.4,0.5,0.2,0,0,0.5,0,0.2,1.4,105.2,35.4,3,1.4,0.2,0
19133133007,19,133,133007,235.9,95.1,8,1.3,0.4,0,0,1.3,0,0.4,3.4,247.7,83.3,7.2,3.4,0.4,0
19133133008,19,133,133008,221,76,4,0,1,0,0,0,0,0,1,221,66,7,1,0,0
19133133009,19,133,133009,28.3,11.5,1,0,0.2,0,0.4,0,0,0,0.2,31.1,8.3,1.8,0.8,0,0
19133133010,19,133,133010,40.9,18.4,1.1,0,0.1,0.1,0,0.3,0,0.1,0.1,45,13.4,1.9,0.4,0,0.1
19133133011,19,133,133011,34.3,13.9,1.2,0,0.2,0,0.5,0,0,0,0.2,37.6,10.1,2.2,1,0,0
19133133012,19,133,133012,71.8,32.4,1.9,0,0.2,0.2,0,0.5,0,0.2,0.2,79,23.6,3.3,0.7,0,0.2
19133133013,19,133,133013,93.5,40.3,2.6,0.4,0.4,0.2,0,0.7,0,0.2,0.8,102.5,30.6,3.7,1.2,0,0.3
19133133014,19,133,133014,112.4,35.6,4.6,0.7,0.4,0.2,0.2,0.4,0,0,0.4,117,33,2.6,1.8,0.4,0
19133133015,19,133,133015,149.6,65,4.5,0.5,0.6,0.3,0,0.8,0,0.2,1.5,164.7,49.6,4.6,1.9,0.2,0.3
19133133016,19,133,133016,839.2,376.9,33.7,10.1,2.6,1,1,3.5,0,0,16.7,912.2,304.8,31,13.7,4,0.8
19133133017,19,133,133017,43.8,19.7,1.2,0,0.1,0.1,0,0.3,0,0.1,0.1,48.1,14.3,2,0.4,0,0.1
19133133018,19,133,133018,81.2,33,2.8,0,0.6,0,1.1,0,0,0,0.6,89.1,23.9,5.1,2.2,0,0
19133133019,19,133,133019,60.1,21.5,2.9,1,0,0.2,0,0.2,0,0,1,61,21.1,2.7,1,0.2,0.4
19133133020,19,133,133020,131.9,47.2,6.4,2.3,0,0.5,0,0.5,0,0,2.3,133.7,46.2,6,2.3,0.5,0.9
19133133021,19,133,133021,96,34.3,4.7,1.7,0,0.3,0,0.3,0,0,1.7,97.3,33.7,4.3,1.7,0.3,0.7
19133133022,19,133,133022,38.2,16.8,1,0,0.2,0,0,0,0,0,0.6,41.8,13.5,0.6,0.4,0.2,0
19133133023,19,133,133023,121.2,53.2,3.1,0,0.6,0,0,0,0,0,1.8,132.8,42.8,1.8,1.2,0.6,0
19135135001,19,135,135001,58,20,1.4,0.6,0.6,0,0.1,0.3,0,0,0.1,54.4,24.8,0.8,0.6,0.3,0.1
19135135002,19,135,135002,328.3,113.1,7.8,3.1,3.1,0,0.8,1.6,0,0,0.8,307.9,140.6,4.7,3.1,1.6,0.8
19135135003,19,135,135003,31.7,10.9,0.8,0.3,0.3,0,0.1,0.1,0,0,0.1,29.8,13.6,0.5,0.3,0.1,0.1
19135135004,19,135,135004,228.4,64.4,7.5,0.2,1.9,0,0,2.2,0,0,0.5,214.4,80.2,7.8,0.7,0.5,0
19135135005,19,135,135005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19135135006,19,135,135006,110.8,31.3,3.6,0.1,0.9,0,0,1.1,0,0,0.2,104,38.9,3.8,0.3,0.2,0
19135135007,19,135,135007,1344.7,620.8,71.3,8.3,9.4,3,0,6.7,1,0,11.6,1228.3,774.2,42.6,8.9,3.6,0
19135135008,19,135,135008,71.1,20.1,2.3,0.1,0.6,0,0,0.7,0,0,0.1,66.8,25,2.4,0.2,0.1,0
19135135009,19,135,135009,38.6,18.8,0.2,0,0.2,0,0,0,0,0,0,39.1,17,0.7,0.2,0,0
19135135010,19,135,135010,100.6,49.1,0.5,0,0.5,0,0,0,0,0,0,102,44.5,1.9,0.5,0,0
19135135011,19,135,135011,11.6,5.7,0,0,0,0,0,0,0,0,0,11.8,5.1,0.2,0,0,0
19135135012,19,135,135012,64.2,31.3,0.3,0,0.3,0,0,0,0,0,0,65,28.4,1.2,0.3,0,0
19135135013,19,135,135013,138.2,39,4.5,0.1,1.2,0,0,1.3,0,0,0.3,129.7,48.5,4.7,0.4,0.3,0
19135135014,19,135,135014,103.1,29.1,3.4,0.1,0.9,0,0,1,0,0,0.2,96.7,36.2,3.5,0.3,0.2,0
19135135015,19,135,135015,8.7,2.4,0.3,0,0.1,0,0,0.1,0,0,0,8.1,3,0.3,0,0,0
19137137001,19,137,137001,156.6,36.6,3.8,1.2,0.8,0.4,0,0,0,0.4,1.7,159.9,30.8,5.4,0.8,1.2,0
19137137002,19,137,137002,144.9,50.7,5.5,1.5,0.7,0.2,0.2,0.7,0,0.3,2,153.6,41.4,5.4,1.9,0.8,0.2
19137137003,19,137,137003,62.2,14.6,1.5,0.5,0.3,0.2,0,0,0,0.2,0.7,63.5,12.2,2.1,0.3,0.5,0
19137137004,19,137,137004,102.2,40.8,4.8,1,0.5,0.3,0.1,0.8,0.1,0,1.2,110.1,32.2,4.5,1.5,0.6,0.1
19137137005,19,137,137005,102.4,34,5,1,0,0.5,0,2,0.5,0,0,110.9,23,4.5,2.5,1,0
19137137006,19,137,137006,74.3,24.6,3.6,0.7,0,0.4,0,1.4,0.4,0,0,80.5,16.7,3.3,1.8,0.7,0
19137137007,19,137,137007,132.4,54.7,6.4,1.6,0.7,0.6,0.2,1.2,0.1,0,1.1,141.3,43.3,7,2.6,0.9,0.2
19137137008,19,137,137008,1577.9,728.7,81.9,19.9,7.6,2.4,3.5,14.8,0,0.9,23.6,1722.7,584.6,70.6,31.2,6.7,3.5
19137137009,19,137,137009,65.1,15.2,1.6,0.5,0.3,0.2,0,0,0,0.2,0.7,66.4,12.8,2.2,0.3,0.5,0
19137137010,19,137,137010,166.9,42.6,6.2,1.6,1.6,0,0,1.3,0,0.3,1,169.9,37.6,6.2,3.3,0.3,0
19137137011,19,137,137011,231.6,59,8.6,2.3,2.3,0,0,1.8,0,0.4,1.4,235.7,52.2,8.6,4.5,0.4,0
19137137012,19,137,137012,23.9,6.1,0.9,0.2,0.2,0,0,0.2,0,0,0.1,24.3,5.4,0.9,0.5,0,0
19137137013,19,137,137013,116.9,38.4,4.4,1.1,1.1,0,0.6,0.6,0,0.1,1,119.2,32.7,5.2,3.1,0.4,0
19137137014,19,137,137014,50.2,12.8,1.9,0.5,0.5,0,0,0.4,0,0.1,0.3,51.1,11.3,1.9,1,0.1,0
19137137015,19,137,137015,428.4,155.2,16,4.2,4.2,0,3.4,1.7,0,0,4.2,436.9,130.7,20.2,12.7,1.7,0
19139139001,19,139,139001,569,1074,59,18,6,7,1,14,0,0,13,759,900,42,30,7,5
19139139002,19,139,139002,131,86,30,3,1,2,0,2,0,0,3,158,71,19,4,0,1
19139139003,19,139,139003,247.7,97.4,12,1.2,3,0,0.6,1.8,0,0,2.4,268.2,78.2,6,7.2,0,0.6
19139139004,19,139,139004,163.6,64.3,7.9,0.8,2,0,0.4,1.2,0,0,1.6,177.1,51.6,4,4.8,0,0.4
19139139005,19,139,139005,781.7,543.3,66,16,5,5,6,3,0,0,8,888.7,442.2,41,23,2,1
19139139006,19,139,139006,295.2,153.5,15,3.2,1.6,1.6,1.1,1.6,0,0,3.2,308,130,14.4,16,1.6,1.1
19139139007,19,139,139007,11.8,6.2,0.6,0.1,0.1,0.1,0,0.1,0,0,0.1,12.3,5.2,0.6,0.6,0.1,0
19139139008,19,139,139008,7.4,3.8,0.4,0.1,0,0,0,0,0,0,0.1,7.7,3.2,0.4,0.4,0,0
19139139010,19,139,139010,237.6,123.5,12.1,2.6,1.3,1.3,0.9,1.3,0,0,2.6,247.9,104.6,11.6,12.9,1.3,0.9
19139139011,19,139,139011,448.3,231.6,21.2,5.3,5.3,0.8,0.8,5.3,0,0,3,508.9,179.4,15.2,6.8,0.8,1.5
19139139012,19,139,139012,820.3,476.4,53.8,5,7,1,3,16.9,0,0,19.9,973.8,357.8,22.9,21.9,2,1
19139139013,19,139,139013,106.3,66.9,4.2,0.3,0.7,0,0.3,5.2,0,0.3,1.8,124.8,54,3.5,2.8,0,0
