GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRREY,G18GOVDHUB,G18GOVLPOR,G18GOVOSIE,G18GOVOWRI,G18ATGDMIL,G18ATGLBAT,G18ATGOWRI,G18SOSRPAT,G18SOSDDEJ,G18SOSLOFE,G18SOSOWRI,G18TRERDAV,G18TREDFIT,G18TRELHIR,G18TREOWRI,G18AUDRMOS,G18AUDDSAN,G18AUDLPER,G18AUDOWRI,G18AGRRNAI,G18AGRDGAN,G18AGRLSTE,G18AGROWRI
19053053010,19,053,053010,117,40,5,0,0,92,44,0,113,33,7,0,91,56,4,0,96,49,7,0,109,38,7,0
19053053011,19,053,053011,35.81,14.7,0.8,0,0.27,30.2,10.16,0,35.55,14.16,1.07,0,27.8,21.92,0.53,0,29.4,19.78,1.07,0,32.87,18.44,0.27,0
19053053012,19,053,053012,183.84,162.12,5.63,1.21,0.8,229.7,79.25,0.8,186.25,151.66,6.44,0.4,152.86,180.22,9.25,0.4,169.76,163.72,9.65,0.4,177,154.47,10.06,0.4
19053053013,19,053,053013,49.47,11.45,1.84,0.2,0,35.36,16.15,0,47.22,11.65,2.25,0,39.04,20.24,1.84,0,42.93,16.56,1.64,0,44.77,14.51,1.84,0
19053053014,19,053,053014,60.13,30.95,1.89,0.33,0.11,59.91,20.3,0.67,59.8,26.96,3.33,0,45.82,42.05,2.55,0.11,52.92,34.39,3.33,0.11,55.36,30.51,3.99,0
19053053015,19,053,053015,44.37,17.42,2.09,0,0,34.84,19.05,0,41.58,18.58,2.32,0,36,24.62,2.09,0,37.63,22.07,3.02,0,39.95,19.98,2.79,0
19053053016,19,053,053016,41.98,9.71,1.56,0.17,0,30.01,13.7,0,40.07,9.89,1.91,0,33.13,17.17,1.56,0,36.43,14.05,1.39,0,37.99,12.32,1.56,0
19053053017,19,053,053017,38.77,8.97,1.44,0.16,0,27.72,12.66,0,37.01,9.13,1.76,0,30.6,15.86,1.44,0,33.65,12.98,1.28,0,35.09,11.38,1.44,0
19053053018,19,053,053018,54.05,12.75,2.01,0.22,0,38.83,17.68,0,51.61,12.95,2.45,0,42.67,22.32,2.01,0,46.92,18.29,1.79,0,48.93,16.06,2.02,0
19053053019,19,053,053019,55.72,12.89,2.07,0.23,0,39.83,18.19,0,53.18,13.12,2.53,0,43.97,22.79,2.07,0,48.35,18.65,1.84,0,50.42,16.35,2.07,0
19053053020,19,053,053020,39.6,34.92,1.21,0.26,0.17,49.47,17.07,0.17,40.12,32.67,1.39,0.09,32.92,38.82,1.99,0.09,36.56,35.26,2.08,0.09,38.12,33.27,2.17,0.09
19053053021,19,053,053021,235.58,206.19,7.23,1.54,1.02,293.07,101.3,1.02,238.53,192.94,8.27,0.51,195.78,229.58,11.82,0.51,217.4,208.48,12.33,0.51,226.67,196.65,12.85,0.51
19055055001,19,055,055001,109.05,77.07,3.85,3.08,0,129.86,38.15,1.16,115.99,72.83,3.47,0,87.47,98.65,4.24,0,91.32,95.18,5.39,0,106.74,79.38,6.17,0.39
19055055002,19,055,055002,170.91,82.94,2.93,5.86,0,172.17,48.59,1.26,182.22,72.89,4.19,0,137.4,113.94,3.77,0,141.59,107.66,4.61,0,165.88,88.81,3.77,0
19055055003,19,055,055003,25.21,12.23,0.43,0.86,0,25.39,7.17,0.19,26.87,10.75,0.62,0,20.26,16.8,0.56,0,20.88,15.88,0.68,0,24.46,13.1,0.56,0
19055055004,19,055,055004,211.88,102.83,3.64,7.27,0,213.44,60.24,1.56,225.9,90.36,5.19,0,170.34,141.26,4.67,0,175.53,133.47,5.71,0,205.65,110.1,4.67,0
19055055005,19,055,055005,155.12,74.28,5.83,2.91,0,161.67,43.69,1.46,169.68,62.63,2.91,0,119.43,103.41,8.74,0,129.63,100.5,2.91,0,148.56,75.74,8.74,0
19055055006,19,055,055006,57.88,27.72,2.17,1.09,0,60.33,16.31,0.54,63.32,23.37,1.09,0,44.57,38.59,3.26,0,48.37,37.5,1.09,0,55.44,28.26,3.26,0
19055055007,19,055,055007,137.32,52.58,3.18,1.84,0.17,118.06,36.84,0.5,140.17,47.22,3.68,0,109.85,73.01,4.19,0,114.54,71.34,3.35,0,130.45,54.76,4.69,0
19055055008,19,055,055008,463.89,177.64,10.75,6.22,0.57,398.83,124.46,1.7,473.5,159.53,12.45,0,371.11,246.65,14.14,0,386.95,241,11.31,0,440.69,184.99,15.84,0
19055055009,19,055,055009,382.27,172.45,5.69,8.59,0.02,347.21,115.34,6.02,405.93,149.48,10.66,0.02,329.34,221.65,10.38,0.03,334.45,210.04,11.91,0.01,376.99,174.68,6.74,0.01
19055055010,19,055,055010,173.95,122.93,6.15,4.92,0,207.14,60.85,1.84,185.01,116.17,5.53,0,139.53,157.35,6.76,0,145.68,151.82,8.61,0,170.26,126.62,9.83,0.61
19055055011,19,055,055011,142.24,62.9,3.14,1.21,0,125.79,43.79,1.45,145.39,59.03,3.39,0,114.18,84.91,4.35,0,122.41,81.04,2.9,0,133.05,69.91,3.63,0
19055055012,19,055,055012,432.4,192.81,9.65,3.77,0.03,384.04,133.35,4.47,442.16,180.82,10.39,0.03,347.07,259.89,13.26,0.04,372.33,247.75,8.93,0.01,404.62,213.99,11.12,0.01
19055055013,19,055,055013,1104.76,892.1,38.54,32.44,1.95,1415.54,356.7,12.07,1227.21,755.91,51.58,1.95,875.94,1088.9,49.03,2.93,984.38,988.51,41.27,0.98,1085.98,880.68,50.53,1.98
19055055014,19,055,055014,332.44,134.82,7.39,10.16,0,296.43,113.58,2.77,344.44,122.82,12,0.92,276.11,177.3,21.24,0.92,286.27,178.22,13.85,0.92,315.82,139.44,22.16,0.92
19055055015,19,055,055015,28.98,11.72,0.65,0.86,0,25.8,9.8,0.23,30.01,10.67,1.03,0.08,24.03,15.46,1.8,0.08,24.92,15.52,1.18,0.08,27.54,12.13,1.89,0.08
19055055016,19,055,055016,177.64,68.02,4.12,2.38,0.22,152.73,47.66,0.65,181.32,61.09,4.77,0,142.11,94.45,5.42,0,148.18,92.29,4.33,0,168.76,70.84,6.07,0
19055055017,19,055,055017,39.06,14.96,0.9,0.52,0.05,33.58,10.48,0.14,39.87,13.43,1.05,0,31.25,20.77,1.19,0,32.58,20.29,0.95,0,37.1,15.58,1.33,0
19055055018,19,055,055018,252.01,178.99,4.71,7.07,0,308.53,82.43,0,271.63,154.66,9.42,0,198.62,228.45,8.64,0,215.11,211.97,10.99,0,247.3,175.07,11.78,0.79
19055055019,19,055,055019,68.99,49.01,1.29,1.93,0,84.47,22.57,0,74.37,42.34,2.58,0,54.38,62.55,2.36,0,58.89,58.03,3.01,0,67.7,47.93,3.22,0.21
19055055020,19,055,055020,197.54,100.35,1.89,1.89,0,200.07,55.54,1.89,213.32,80.15,6.31,0,154,135.69,4.42,0,168.51,123.7,3.16,0,186.82,101.61,8.2,0.63
19055055021,19,055,055021,78.47,39.86,0.75,0.75,0,79.47,22.06,0.75,84.73,31.84,2.51,0,61.17,53.9,1.75,0,66.93,49.13,1.25,0,74.2,40.36,3.26,0.25
19055055022,19,055,055022,36.99,18.79,0.35,0.35,0,37.46,10.4,0.35,39.94,15.01,1.18,0,28.84,25.41,0.83,0,31.55,23.16,0.59,0,34.98,19.03,1.54,0.12
19057057001,19,057,057001,143.04,57.33,1.16,1.74,0,100.77,52.7,0,143.04,53.86,2.9,0,132.04,64.86,3.47,0,127.41,71.23,1.74,0,137.83,57.91,4.63,0
19057057002,19,057,057002,422.35,251.29,11.14,2.79,0,386.13,156.01,2.23,422.91,224.55,13.37,0,360.5,286.95,16.16,0,372.76,280.82,13.93,0,413.44,236.25,18.94,0.56
19057057003,19,057,057003,223.49,120.69,2.31,0.58,0.58,184.79,80.27,2.89,228.68,102.79,3.46,0.58,194.03,136.29,2.31,0.58,198.65,128.78,5.2,0.58,212.51,114.34,4.62,0.58
19057057004,19,057,057004,91.83,49.59,0.95,0.24,0.24,75.93,32.98,1.19,93.97,42.24,1.42,0.24,79.73,56,0.95,0.24,81.63,52.92,2.14,0.24,87.32,46.98,1.9,0.24
19057057005,19,057,057005,71.68,38.71,0.74,0.19,0.19,59.27,25.75,0.93,73.35,32.97,1.11,0.19,62.24,43.71,0.74,0.19,63.72,41.31,1.67,0.19,68.16,36.68,1.48,0.19
19057057006,19,057,057006,335.65,199.71,8.86,2.21,0,306.87,123.99,1.77,336.09,178.45,10.63,0,286.5,228.05,12.84,0,296.24,223.18,11.07,0,328.56,187.75,15.06,0.44
19057057007,19,057,057007,103.96,41.67,0.84,1.26,0,73.23,38.3,0,103.96,39.14,2.1,0,95.96,47.14,2.53,0,92.59,51.77,1.26,0,100.17,42.09,3.37,0
19057057008,19,057,057008,419.67,297.67,8.97,6.91,0.01,417.01,167.24,3.1,426.06,262.44,15.99,0,376.93,310.55,25.79,0,384.12,320.13,14,0,403.05,278.45,31.78,0
19057057009,19,057,057009,103.7,99.54,2.13,0.92,0.17,126.92,42.5,0.88,107.18,91.37,4.76,0,94.26,105.3,2.28,0,93.81,105.05,3.54,0,100.65,93.9,5.58,0
19057057010,19,057,057010,481.75,469.02,9.96,4.12,0.82,595.94,197.69,4.15,498.21,431,22.28,0,438.07,496.07,10.01,0,435.63,494.47,16.52,0.01,467.74,442.45,25.67,0
19057057011,19,057,057011,300.42,294.4,3.44,1.72,0,371.34,122.92,4.73,313.31,263.89,9.46,0,263.03,307.73,10.31,0,266.9,305.58,13.32,0,286.24,276.78,12.89,0
19057057012,19,057,057012,264.21,347.93,5.21,2.18,0.03,409.43,121.37,2.47,264.35,328.81,10.88,0,232.96,357.27,11.56,0,235.75,357.05,11.69,0,247.48,341.11,13.38,0.03
19057057013,19,057,057013,219.94,172.34,2.12,0.05,0.01,229.78,81.92,2.08,228.16,148.9,4.18,0,202.54,172.46,7.16,0,204.72,172.34,7.16,0,210.91,165.96,8.22,0
19057057014,19,057,057014,473.1,736.8,19.71,4.34,1,875.5,200.25,8.25,488.99,683.24,29.01,0,429.81,747.22,26.25,0,429.89,752.05,22.26,0.99,460.44,682.82,43.79,0
19057057015,19,057,057015,400.25,393.79,4.71,2.31,0,496.17,164.1,6.32,417.39,353.15,12.78,0,350.5,411.43,13.94,0,355.69,408.6,17.87,0,381.33,370.32,17.37,0.01
19057057016,19,057,057016,367.76,669.93,13.27,5.69,0,779.87,147.87,4.74,399.98,625.39,17.06,0,348.8,672.79,23.69,0,350.69,670.89,21.79,0,375.34,632.98,32.22,0
19057057017,19,057,057017,321.84,546.33,22.85,4.97,0,611.89,181.78,7.95,328.79,516.53,37.75,0,291.05,544.34,39.73,0,300.98,546.33,31.79,0,301.97,528.45,41.72,0.99
19057057018,19,057,057018,245,477,26,7,1,538,152,3,259,456,29,1,232,481,29,1,224,488,33,1,229,471,40,1
19057057019,19,057,057019,435.99,546.07,8.54,4.23,0.04,664.47,150.85,4.12,442.54,514.54,9.75,0,392.5,557.4,14.61,0,403.06,552.06,12.77,0,415.31,526.13,17.88,0.04
19057057020,19,057,057020,141.13,315.2,10,4,1,339.23,83.06,2,134.14,310.19,19.01,1,121.12,321.21,22.01,0,128.12,315.21,18.01,1,130.13,302.2,25.01,0
19057057021,19,057,057021,429,719,16,12,1,825,227,9,444,686,28,0,392,728,31,0,386,740,29,0,421,689,33,0
19057057022,19,057,057022,381.54,496.72,7.2,3,0,585.51,175.77,3.6,380.94,469.73,15.6,0,335.95,510.52,16.8,0,340.75,509.32,16.8,0,356.94,487.72,19.2,0
19057057023,19,057,057023,453.99,701.52,14.95,6.54,0.93,807.73,199.4,3.77,468.81,657.51,20.65,0,408.75,711.95,17.89,0,399.55,727.68,21.6,0,433.19,674.49,25.34,0.93
19059059001,19,059,059001,141.88,63.41,3.15,1.4,0,128.22,35.03,1.4,136.28,64.11,4.55,0,116.66,82.68,3.5,0,122.61,77.77,3.85,0,145.03,57.45,4.55,0
19059059002,19,059,059002,192.13,85.86,4.27,1.9,0,173.62,47.44,1.9,184.54,86.81,6.17,0,157.97,111.95,4.74,0,166.03,105.31,5.22,0,196.4,77.8,6.17,0
19059059003,19,059,059003,223.74,103.1,1.1,1.65,0,205.65,60.87,0.55,227.03,94.87,2.74,0,192.48,129.42,1.65,0,201.81,115.71,2.74,0,230.87,93.77,1.1,0
19059059004,19,059,059004,214.61,117.06,1.72,2.87,0,200.84,48.78,3.44,218.05,107.88,4.59,0,184.77,137.72,4.59,0,196.82,129.11,4.02,0,221.49,106.16,4.59,0
19059059005,19,059,059005,112.05,61.33,0.95,1.5,0.01,104.98,25.66,1.78,113.75,56.58,2.42,0.02,96.6,72,2.45,0.01,102.73,67.66,2.13,0.01,115.71,55.54,2.46,0.01
19059059006,19,059,059006,24.3,17.56,0.61,0.2,0,27.16,6.94,0.2,25.94,15.93,0.2,0,21.03,20.01,0,0,21.65,19.4,1.02,0,26.34,15.32,0.61,0
19059059007,19,059,059007,71.65,51.78,1.81,0.6,0,80.08,20.47,0.6,76.47,46.96,0.6,0,62.02,59.01,0,0,63.82,57.2,3.01,0,77.67,45.16,1.81,0
19059059008,19,059,059008,23.05,16.66,0.58,0.19,0,25.76,6.58,0.19,24.6,15.11,0.19,0,19.95,18.98,0,0,20.53,18.4,0.97,0,24.98,14.53,0.58,0
19059059009,19,059,059009,576.39,285.14,6.69,5.49,0.64,504.59,166.6,4.74,583.88,260.5,7.63,0.18,503.41,331.34,9.75,0.14,512.25,327.68,15.21,0.04,590.12,250.77,10.82,0.04
19059059010,19,059,059010,183.25,84.44,0.9,1.35,0,168.43,49.86,0.45,185.95,77.7,2.25,0,157.65,106,1.35,0,165.29,94.77,2.25,0,189.09,76.8,0.9,0
19059059011,19,059,059011,1626.84,1040.31,37.32,12.68,2.14,1640.14,523.2,26.61,1655.79,948.21,49.83,3.23,1453.26,1145.57,60.57,1.28,1491.4,1122.83,57.07,1.95,1717.75,892.88,55.79,1.95
19059059012,19,059,059012,139,83,2,4,0,143,43,3,139,82,5,0,114,106,5,0,118,105,5,0,149,76,4,0
19059059013,19,059,059013,278.9,196.5,3.21,2.4,0.78,291.42,79.35,4.82,287.78,177.29,4,1.57,252.84,205.89,5.61,1.57,253.69,212.78,7.27,0,298.78,166.93,4.84,0
19059059014,19,059,059014,253.32,131.86,3.13,3.05,0.42,231.01,70.18,0.62,252.99,122.53,3.57,0,218.1,151.83,4.04,0,224.18,151.14,6.32,0,256.49,119.66,4.55,0
19059059015,19,059,059015,82.7,46.76,1.14,0.29,0,76.99,26.23,0.29,85.55,40.77,1.43,0,74.71,52.18,0.86,0,77.56,49.9,1.43,0,87.83,39.06,1.99,0
19059059016,19,059,059016,203.8,115.21,2.81,0.71,0,189.73,64.67,0.72,210.77,100.5,3.52,0,184.07,128.55,2.14,0,191.02,123.02,3.53,0,216.37,96.28,4.92,0
19059059017,19,059,059017,70.99,31.73,1.58,0.7,0,64.16,17.53,0.7,68.19,32.08,2.28,0,58.37,41.37,1.75,0,61.35,38.91,1.93,0,72.57,28.75,2.28,0
19059059018,19,059,059018,35.92,10.71,0,0.63,0,28.99,6.93,0,37.18,9.45,0,0,28.36,17.01,0,0.63,30.25,14.49,0,0.63,39.07,7.56,0.63,0
19059059019,19,059,059019,139.57,70.04,1.39,1.41,0,126.59,43.29,1.39,140.42,64.56,2.43,0,120.43,80.91,3.59,0.37,119.34,83.25,2.89,0.49,143.27,61.02,3.61,0
19059059020,19,059,059020,160.83,86.18,6.16,0.87,0,150.4,56.72,2.16,161.93,84.22,3.03,0,137.57,103.16,4.99,0,141.74,101.35,3.41,0.1,174.38,71.2,4.7,0
19059059021,19,059,059021,809.1,435.36,9.49,7.11,0.01,748.24,267.66,9.44,809.92,402.93,16.57,0,708.74,484.41,24.42,0,693.94,510.3,19.74,0.79,821.79,386.37,22.09,0
19061061001,19,061,061001,315.75,119.82,5.83,4.01,0,269.5,91.41,0.36,310.65,104.52,7.28,0,232.35,181,8.38,0,227.98,182.09,8.01,0,284.06,130.74,8.38,0.36
19061061002,19,061,061002,134.57,51.07,2.48,1.71,0,114.86,38.96,0.16,132.4,44.55,3.1,0,99.03,77.14,3.57,0,97.17,77.61,3.41,0,121.07,55.72,3.57,0.16
19061061003,19,061,061003,579.63,378.85,16.5,16.5,0.69,600.25,204.9,1.38,554.19,366.48,18.56,0,444.17,457.93,26.13,0.69,435.24,466.86,25.44,0,500.56,405.67,27.5,0.69
19061061004,19,061,061004,72.61,47.25,2.06,2.05,0.09,75.05,25.62,0.17,69.44,45.68,2.32,0,55.62,57.2,3.26,0.09,54.5,58.31,3.17,0,62.73,50.6,3.43,0.09
19061061005,19,061,061005,29.47,19.26,0.84,0.84,0.03,30.51,10.42,0.07,28.17,18.63,0.94,0,22.58,23.28,1.33,0.03,22.13,23.73,1.29,0,25.45,20.62,1.4,0.03
19061061006,19,061,061006,162.07,105.93,4.61,4.61,0.19,167.84,57.29,0.38,154.96,102.47,5.19,0,124.2,128.04,7.31,0.19,121.7,130.54,7.11,0,139.96,113.43,7.69,0.19
19061061007,19,061,061007,916.35,681.16,33.94,9.23,0,991.25,347.07,8.42,921.45,619.26,42.97,0,746.54,773.12,43.61,0.03,762.27,763.56,41.65,0,848.09,657.78,44.16,0.11
19061061008,19,061,061008,1115.75,827.54,23.88,15.04,0.09,1211.64,423.62,10.64,1119.2,762.7,34.91,0.09,905.67,967.44,34.38,0.18,923.95,946.47,29.3,0.09,1038.86,809.43,38.22,0.09
19061061009,19,061,061009,1087.33,1128.03,26.62,10.24,0.02,1519.88,419.21,6.31,1087.29,1044.3,39.72,0.02,885.52,1240.43,36.31,1.01,878.88,1230.16,44.7,0.02,1002.26,1092.03,44.03,0.02
19061061010,19,061,061010,182.33,151.76,5.49,2.35,0.26,231.17,68.18,1.31,183.63,138.18,8.1,0.26,139.23,181.54,8.1,0,143.14,176.06,8.62,0.52,166.39,153.85,9.14,0
19061061011,19,061,061011,412.04,156.36,7.6,5.23,0,351.68,119.29,0.48,405.39,136.4,9.5,0,303.21,236.2,10.93,0,297.51,237.62,10.46,0,370.69,170.61,10.93,0.48
19061061012,19,061,061012,417.66,187.73,6.31,3.4,0,392.44,111.08,2.91,415.72,169.78,8.73,0,309.49,274.56,13.58,0.49,317.25,263.89,11.16,0,372.06,205.19,13.1,0
19061061013,19,061,061013,1084.68,553.21,18.9,13.65,0,1049.8,332.18,12.23,1081.13,505.28,26.78,1,792.82,788.45,28.5,0.37,812.71,748.29,29.64,0,986.37,566.72,44.13,0
19061061014,19,061,061014,515.91,429.41,15.52,6.65,0.74,654.11,192.9,3.69,519.61,390.98,22.91,0.74,393.95,513.68,22.91,0,405.03,498.16,24.39,1.48,470.82,435.34,25.87,0
19061061015,19,061,061015,380.87,280.22,10.04,7.02,0,460.63,124.75,0.02,383.85,256.1,17.05,0,284.13,353.82,20.09,0,286.18,346.75,18.07,0,336.56,304.34,13.09,0
19061061016,19,061,061016,727.19,476.29,11.86,11.86,0,739.05,258.61,7.12,726,437.14,23.13,0,573.56,581.87,25.5,0,591.95,559.92,24.91,0,674.99,457.9,28.47,0
19061061017,19,061,061017,229.31,151.66,3.86,3.66,0,234.06,82.13,2.24,229.08,139.27,7.22,0,181.46,184.49,7.89,0,187.06,177.84,7.59,0,212.95,146.17,8.78,0
19061061018,19,061,061018,711.14,543.41,10.99,19.15,0.11,804.31,280.74,5.31,707.65,494.98,32.6,0.16,573.44,626.59,27.98,0,565.97,635.78,32.71,0.08,661.23,532.36,34.76,0
19061061019,19,061,061019,501.83,415.2,10.73,9.77,0.6,594.13,194.42,2.88,504.93,385.98,18.23,1.11,411.48,471.59,19.4,0,404.89,482.76,18.69,0.55,453.64,414.75,25.94,0.04
19061061020,19,061,061020,256.92,213.03,5.56,4.97,0.29,304.32,99.78,1.46,258.97,197.81,9.36,0.59,210.98,241.7,9.95,0,207.47,247.56,9.66,0.29,232.34,212.73,13.17,0
19061061021,19,061,061021,51.08,42.35,1.11,0.99,0.06,60.5,19.84,0.29,51.48,39.32,1.86,0.12,41.94,48.05,1.98,0,41.24,49.21,1.92,0.06,46.19,42.29,2.62,0
19061061022,19,061,061022,180,104,3,10,0,176,49,0,175,101,5,0,136,135,5,0,139,128,5,0,168,112,5,0
19061061023,19,061,061023,141.43,116.46,3.63,1.36,0,184.57,41.54,0.68,143.93,107.83,4.31,0,106.47,138.94,7.04,0.23,105.56,140.3,5.9,0,128.27,121.46,5.22,0
19061061024,19,061,061024,165.5,136.27,4.25,1.59,0,215.97,48.61,0.8,168.42,126.18,5.05,0,124.59,162.57,8.23,0.27,123.52,164.17,6.91,0,150.09,142.12,6.11,0
19061061025,19,061,061025,316.07,260.26,8.12,3.04,0,412.47,92.84,1.52,321.65,240.99,9.64,0,237.94,310.49,15.73,0.51,235.91,313.54,13.19,0,286.65,271.43,11.67,0
19061061026,19,061,061026,827.56,720.06,27.43,14.15,0.91,998.85,351.41,2.89,821.3,692.15,37.11,0.03,708.14,787.11,38.81,0,716.76,782.24,38.02,0.02,769.58,708.12,42.72,0
19061061027,19,061,061027,783.13,909.47,22.18,10.61,0.96,1194.95,305.73,6.75,775.42,851.61,40.51,1.93,627.86,987.6,37.61,0,657.75,959.63,35.68,0,720.44,878.61,37.61,0
19061061028,19,061,061028,404,531,19,6,0,674,168,5,388,510,28,0,312,591,23,0,322,578,26,0,369,517,23,1
19061061029,19,061,061029,778.48,896.58,21.14,11.61,0.92,1166.53,314.67,5.73,771.31,824.49,47.51,0.89,634.46,969.37,39.51,1.78,632.45,965.27,43.77,0.89,715.79,854.13,53.05,0.89
19061061030,19,061,061030,719.44,865.69,24.39,8.11,0,1132.79,280.7,1.06,682.64,814.84,38.48,0,561.8,936.58,42.47,0,555.04,960.43,42.43,0,628,841.18,50.48,0.01
19061061031,19,061,061031,633.6,667.87,28.12,9.59,0,874.15,253.82,2.94,650.05,604.54,34.37,0,526.65,726.46,32.66,0,544.36,714.1,29.65,0,611.68,625.44,35.05,0.88
19061061032,19,061,061032,695,922,19,17,0,1154,265,8,657,876,39,0,543,994,40,0,555,972,40,0,605,903,44,0
19061061033,19,061,061033,419.35,519.06,21.51,13.69,0,692.08,146.63,4.89,400.78,511.24,27.37,0,323.56,580.64,32.26,0,328.44,584.55,24.44,0,357.77,535.68,28.35,0
19061061034,19,061,061034,403,625,17,21,1,751,187,3,416,591,24,1,352,640,37,1,351,633,30,0,384,596,36,0
19061061035,19,061,061035,488,829,39,24,0,980,248,3,483,803,43,0,412,869,46,0,408,858,51,0,447,805,59,0
19061061036,19,061,061036,442.77,597.83,18.68,19.62,0,743.55,194.3,2.8,433.43,572.61,30.83,0,362.44,650.14,29.89,0,363.37,635.2,27.09,0,400.73,587.56,40.17,0
19061061037,19,061,061037,502.32,711.58,19.83,8.99,0,897.24,198.33,6.3,491.59,676.44,27.92,0,417.48,761.19,24.35,0,412.17,762.05,26.13,0,440.26,710.61,35.98,0
19061061038,19,061,061038,326,522,21,7,2,614,178,4,316,512,35,0,285,536,38,0,290,539,37,0,306,517,35,0
19061061039,19,061,061039,219,404,22,11,0,458,118,6,213,389,31,1,183,419,33,1,185,418,30,1,187,406,33,3
19061061040,19,061,061040,422.65,690.46,21.97,14.85,0,825.38,199.73,0.69,406.64,669.83,39.68,0,351.11,723.54,42.26,0,342.63,716.7,48.39,0,374.36,674.5,55.42,0
19061061041,19,061,061041,159.45,417.46,20.16,8.13,1,456.56,95.64,2.99,164.29,408.31,22.33,1,134.86,428.72,24.36,1,147.76,420.67,20.43,1,156.03,400.33,29.47,1
19061061042,19,061,061042,190,341,20,4,0,391,102,4,202,328,22,0,173,354,21,0,177,346,23,0,186,331,24,0
19061061043,19,061,061043,261.56,576.05,17.1,9.09,1.01,620.23,160.58,1.03,250.49,561.91,36.17,0.01,234.93,576.36,39.18,0,247.05,562.29,38.15,0,251.26,553.04,39.19,0
19061061044,19,061,061044,376,797,26,14,0,912,203,1,388,774,28,0,332,827,30,0,333,815,41,0,351,789,46,0
19061061045,19,061,061045,685.42,940.84,19.05,15.93,1.07,1169.36,301.21,6.32,672.98,913.56,32.06,1.06,564.87,1000.53,35.02,0,588.13,987.41,29.96,0,628.72,937.1,37.2,0
19061061048,19,061,061048,120.42,54.13,1.82,0.98,0,113.15,32.03,0.84,119.86,48.95,2.52,0,89.23,79.16,3.92,0.14,91.47,76.09,3.22,0,107.28,59.16,3.78,0
19063063001,19,063,063001,60.68,20.91,0.29,0,0,44.48,15.32,0.88,60.09,17.97,0.59,0,49.78,27.39,1.77,0,51.55,25.92,1.47,0,62.44,17.38,0.88,0
19063063002,19,063,063002,49.34,18.73,1.83,0,0,37.92,13.25,0,47.97,16.45,0,0,37.47,25.59,1.37,0,40.21,22.39,1.37,0,53.91,15.08,0.46,0
19063063003,19,063,063003,58.66,22.27,2.17,0,0,45.08,15.75,0,57.03,19.55,0,0,44.53,30.41,1.63,0,47.79,26.61,1.63,0,64.09,17.92,0.54,0
19063063004,19,063,063004,77.84,30.38,0.89,1.11,0,59.87,27.5,0.89,74.95,30.16,1.11,0,66.53,39.25,2.22,0,66.31,37.92,2.88,0,76.51,30.16,1.33,0
19063063005,19,063,063005,273.16,106.62,3.11,3.89,0,210.13,96.5,3.11,263.05,105.84,3.89,0,233.47,137.75,7.78,0,232.69,133.08,10.12,0,268.49,105.84,4.67,0
19063063006,19,063,063006,80.8,25.66,1.64,1.09,0,52.96,31.12,0.55,77.53,26.21,1.64,0,68.79,33.85,1.09,0,72.61,32.21,1.09,0,81.35,24.57,1.09,0
19063063007,19,063,063007,67.03,21.29,1.36,0.91,0,43.93,25.81,0.45,64.31,21.74,1.36,0,57.06,28.08,0.91,0,60.23,26.72,0.91,0,67.48,20.38,0.91,0
19063063008,19,063,063008,1277.49,975.14,42.71,15,0,1436.64,483.75,13.12,1234.08,948.09,50.41,0,1074.37,1104.68,57.24,0,1101.61,1076.15,53.53,0,1343.73,871.67,54.12,1
19063063009,19,063,063009,66.84,32.69,1.47,1.47,0,59.49,22.4,0,63.53,31.58,3.31,0,55.82,39.3,2.57,0,53.99,40.4,2.2,0,76.76,23.14,0.73,0.37
19063063010,19,063,063010,76.13,37.23,1.67,1.67,0,67.77,25.52,0,72.37,35.98,3.76,0,63.58,44.76,2.93,0,61.49,46.02,2.51,0,87.43,26.35,0.84,0.42
19063063011,19,063,063011,39.03,19.08,0.86,0.86,0,34.74,13.08,0,37.1,18.44,1.93,0,32.59,22.94,1.5,0,31.52,23.59,1.29,0,44.82,13.51,0.43,0.21
19063063012,19,063,063012,41.43,17.69,0.97,0,0,39.01,11.15,0.48,39.5,15.99,1.7,0,29.56,27.14,1.21,0,35.62,20.11,1.45,0,47.49,11.39,0.97,0
19063063013,19,063,063013,129.57,55.31,3.03,0,0,121.99,34.85,1.52,123.5,50.01,5.3,0,92.44,84.86,3.79,0,111.38,62.89,4.55,0,148.51,35.61,3.03,0
19065065001,19,065,065001,137,81,2,1,0,145,45,1,138,73,3,0,114,98,2,0,118,94,3,0,131,80,3,0
19065065002,19,065,065002,151,88,5,3,0,168,42,3,164,70,6,0,111,122,5,0,137,100,3,0,148,89,6,0
19065065003,19,065,065003,171,72,4,1,0,148,51,1,176,63,5,1,144,97,4,0,143,99,3,0,159,80,3,1
19065065004,19,065,065004,131.44,63.66,4.11,4.11,0,134,41.07,1.03,136.06,56.99,4.62,0,101.14,88.31,7.19,0,108.33,82.66,6.16,0,126.81,61.61,10.27,0
19065065005,19,065,065005,124.56,60.34,3.89,3.89,0,127,38.93,0.97,128.94,54.01,4.38,0,95.86,83.69,6.81,0,102.67,78.34,5.84,0,120.19,58.39,9.73,0
19065065006,19,065,065006,243,166,8,13,0,296,72,0,284,131,11,0,201,212,9,0,229,184,7,0,271,144,12,0
19065065007,19,065,065007,682,488,19,18,0,864,169,6,767,385,36,0,529,618,30,0,563,591,30,0,692,447,45,2
