GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT,school,cd_1990,cd_2000,ndv,nrv
48201000227,TX,201,0227,2193,126,1986,15,3,32,0,1,30,1629,91,1474,13,3,28,0,1,19,NA,35000,91835,NA,23640,20,26,207.21246691862063,239.1469252120686
48201000228,TX,201,0228,1360,29,82,1121,0,108,0,1,19,1080,22,76,869,0,99,0,1,13,NA,35000,91835,NA,23640,25,19,137.37843110626784,158.55044765441014
48201000229,TX,201,0229,2596,1961,567,45,5,2,0,0,16,1728,1204,477,28,5,2,0,0,12,NA,37156,91835,NA,23640,29,30,219.80548977002852,253.68071624705618
48201000230,TX,201,0230,1983,395,38,1543,0,1,1,0,5,1423,232,32,1154,0,1,1,0,3,NA,35000,91835,NA,23640,25,19,181.0088032076103,208.9048953816904
48201000231,TX,201,0231,7354,5902,977,309,10,95,1,6,54,4854,3650,855,225,8,74,1,4,37,NA,35000,91835,NA,23640,29,30,617.4397264720593,712.5961786245433
48201000232,TX,201,0232,2206,161,1761,72,2,187,0,4,19,1683,117,1369,44,2,141,0,0,10,NA,35000,91835,NA,23640,10,26,214.08138847393403,247.07444759478912
48201000233,TX,201,0233,4847,454,3885,151,7,257,0,9,84,4537,395,3699,125,7,236,0,8,67,NA,35000,91835,NA,23640,20,26,577.1166128973492,666.058686118573
48201000234,TX,201,0234,4102,266,3634,43,5,100,0,4,50,3372,188,3020,36,4,80,0,3,41,NA,35000,91835,NA,23640,20,2,428.92599045401397,495.0297310098805
48201000235,TX,201,0235,2207,324,63,1807,1,0,0,4,8,1669,198,56,1406,0,0,0,3,6,NA,35000,91835,NA,23640,25,19,212.3005569595935,245.0191640140838
48201000236,TX,201,0236,3991,1115,90,2725,4,36,0,2,19,2691,620,81,1947,3,30,0,0,10,NA,35000,91835,NA,23640,25,19,342.30125750645067,395.05486540557195
48201000237,TX,201,0237,3057,453,36,2545,7,4,0,3,9,2138,252,27,1849,4,1,0,0,5,NA,35000,91835,NA,23640,25,19,271.95841269000056,313.8711639677119
48201000238,TX,201,0238,2883,514,50,2295,3,0,4,0,17,1959,302,42,1603,2,0,2,0,8,NA,35000,91835,NA,23640,25,19,249.18920975664693,287.59289532869394
48201000239,TX,201,0239,2747,369,28,2329,2,1,0,7,11,1954,205,24,1713,2,1,0,2,7,NA,35000,91835,NA,23640,25,19,248.55319850152532,286.85886547844206
48201000240,TX,201,0240,3164,101,22,3017,0,9,1,1,13,2359,62,21,2256,0,8,1,1,10,NA,35000,91835,NA,23640,25,19,300.07011016637574,346.3152833488458
48201000241,TX,201,0241,7567,4028,2859,329,9,265,6,10,61,5095,2416,2203,226,9,199,3,3,36,NA,01696,91835,NA,07710,29,30,648.0954689689208,747.9764174066847
48201000242,TX,201,0242,5078,2487,2290,134,24,75,3,1,64,3393,1499,1724,66,17,51,1,0,35,NA,56000,92975,NA,34320,10,26,431.59723772552474,498.11265638093846
48201000243,TX,201,0243,3492,2414,988,20,8,38,0,2,22,2277,1423,784,14,7,30,0,2,17,NA,56000,92975,NA,34320,29,30,289.63952558238134,334.27719380471467
48201000244,TX,201,0244,2281,509,1699,34,3,17,0,1,18,1889,354,1477,29,3,14,0,1,11,NA,35000,91835,NA,23640,25,19,240.2850521849444,277.31647742516736
48201000245,TX,201,0245,1718,350,1294,26,3,18,0,1,26,1390,234,1100,18,3,14,0,1,20,NA,35000,91835,NA,23640,25,19,176.81112892380767,204.06029837002785
48201000246,TX,201,0246,4000,2733,1135,35,6,46,0,0,45,2608,1621,897,25,3,30,0,0,32,NA,56000,92975,NA,34320,29,30,331.74347067143196,382.86996989139044
48201000247,TX,201,0247,2957,186,30,2698,4,14,0,5,20,1895,83,23,1756,4,9,0,3,17,NA,35000,91835,NA,23640,25,19,241.04826569109028,278.1973132454696
48201000248,TX,201,0248,6230,4466,890,785,7,4,2,5,71,3885,2620,686,515,6,3,2,4,49,NA,06128,90225,NA,21150,10,26,494.1807452294912,570.3411936457253
48201000249,TX,201,0249,5276,1328,3108,662,16,59,1,3,99,3767,783,2470,394,14,45,1,0,60,NA,06128,90225,NA,21150,22,10,479.1708796086212,553.0180891797805
48201000250,TX,201,0250,1526,82,67,1355,2,3,0,0,17,1083,54,49,960,2,2,0,0,16,NA,06128,92795,NA,21150,10,26,137.76003785934077,158.99086556456126
48201000251,TX,201,0251,2903,199,198,2469,9,0,0,6,22,2040,114,157,1742,8,0,0,4,15,NA,05696,92795,NA,15750,10,26,259.492592089617,299.48417890277466
48201000252,TX,201,0252,2998,214,54,2715,2,2,0,0,11,2261,135,50,2068,2,2,0,0,4,NA,35000,91835,NA,33060,25,19,287.6042895659922,331.9282982839086
48201000253,TX,201,0253,3390,249,78,3018,1,2,0,9,33,2237,142,71,2003,1,2,0,6,12,NA,35000,91835,NA,33060,25,19,284.55143554140847,328.4049550026995
48201000254,TX,201,0254,5244,4119,814,251,21,14,1,4,20,3324,2468,641,177,15,9,1,2,11,NA,35000,91835,NA,07710,29,30,422.8202824048465,487.9830444474623
48201000255,TX,201,0255,2858,218,2277,173,4,131,0,13,42,2310,154,1867,146,4,107,0,6,26,NA,35000,91835,NA,23640,10,26,293.83719986618394,339.1217908163772
48201000256,TX,201,0256,6142,2861,2644,191,25,364,0,3,54,4521,1828,2229,128,19,290,0,2,25,NA,35000,91835,NA,23640,12,26,575.0813768809601,663.7097905977669
48201000257,TX,201,0257,5567,3089,1004,1101,8,298,1,3,63,3731,1933,825,692,5,237,1,1,37,NA,35000,91835,NA,34320,10,26,474.59159857174564,547.7330742579669
48201000258,TX,201,0258,2932,134,2647,20,5,92,0,0,34,2039,82,1849,18,4,64,0,0,22,NA,35000,91835,NA,41100,20,2,259.36538983859265,299.3373729327243
48201000259,TX,201,0259,2847,75,26,2721,4,1,1,0,19,2284,46,22,2201,3,1,0,0,11,NA,35000,91835,NA,23640,29,19,290.52994133955156,335.30483559506735
48201000260,TX,201,0260,6306,1330,3546,363,4,929,0,7,127,4302,803,2517,244,4,651,0,7,76,NA,35000,91835,NA,16110,20,2,547.2240839066335,631.5592831567337
48201000261,TX,201,0261,1359,1145,147,56,4,2,0,0,5,867,702,126,35,1,2,0,0,1,NA,35000,91835,NA,23640,29,30,110.28435163808722,127.28077603367925
48201000262,TX,201,0262,3389,2521,694,118,3,34,3,0,16,2246,1593,554,62,3,24,1,0,9,NA,35000,91835,NA,41100,20,2,285.69625580062734,329.72620873315293
48201000263,TX,201,0263,9497,7150,1232,561,9,439,3,7,96,6487,4736,995,346,9,334,2,4,61,NA,35000,91835,NA,41100,20,2,825.1610023947771,952.3303277168134
48201000264,TX,201,0264,1659,415,1169,16,2,44,1,0,12,1291,262,969,11,2,38,1,0,8,NA,35000,91835,NA,41100,25,19,164.2181060723998,189.52650733504026
48201000265,TX,201,0265,2636,80,2345,2,1,180,3,0,25,1904,58,1708,2,1,118,3,0,14,NA,35000,91835,NA,41100,20,2,242.1930859503092,279.5185669759231
48201000266,TX,201,0266,5297,2429,2642,153,21,23,0,0,29,3643,1409,2081,93,19,21,0,0,20,NA,35000,91835,NA,20250,29,30,463.39780048160526,534.8141488935335
48201000267,TX,201,0267,5693,2798,2783,23,21,38,0,1,29,3990,1703,2199,11,16,35,0,0,26,NA,56000,92975,NA,34320,10,26,507.53698158704503,585.7558205010153
48201000268,TX,201,0268,3030,200,2527,26,21,224,2,0,30,2103,130,1769,17,11,160,2,0,14,NA,07300,91835,NA,23640,10,26,267.5063339041493,308.7329550159486
48201000269,TX,201,0269,2076,109,1874,23,6,40,1,6,17,1799,90,1635,16,6,34,1,2,15,NA,35000,91835,NA,23640,20,2,228.83684959275539,264.1039401206332
48201000270,TX,201,0270,3852,1223,2281,181,6,112,1,5,43,2986,802,1915,130,6,96,0,3,34,NA,35000,91835,NA,23640,25,19,379.8259215586257,438.362626570434
48201000271,TX,201,0271,2733,84,11,2623,0,2,5,2,6,2076,47,9,2013,0,2,2,0,3,NA,35000,91835,NA,23640,10,19,264.0718731264926,304.7691938245884
48201000272,TX,201,0272,4678,936,2738,346,14,489,6,11,138,4358,812,2625,319,14,454,1,10,123,NA,35000,91835,NA,23640,20,2,554.3474099639955,639.7804174795549
48201000273,TX,201,0273,2985,101,2569,18,0,256,3,2,36,2129,66,1826,10,0,199,2,2,24,NA,57800,91835,NA,41100,20,2,270.8135924307817,312.5499102372585
48201000274,TX,201,0274,4466,386,3525,98,7,385,2,1,62,3674,314,2943,79,7,281,1,1,48,NA,35000,91835,NA,41100,20,2,467.34107026335926,539.3651339650952
48201000275,TX,201,0275,7943,3786,711,3175,3,195,2,5,66,5500,2468,633,2189,3,151,2,5,49,NA,35000,91835,NA,23640,10,26,699.6123806337714,807.4328352770887
48201000276,TX,201,0276,3266,151,18,3069,1,11,0,1,15,2381,99,18,2245,1,8,0,1,9,NA,35000,91835,NA,23640,25,19,302.86855968891086,349.5450146899542
48201000277,TX,201,0277,4151,2437,1606,27,16,25,1,3,36,2836,1471,1286,22,16,18,1,3,19,NA,56000,92975,NA,34320,10,26,360.74558390497737,416.341731062877
48201000278,TX,201,0278,5979,3197,2606,58,8,64,5,1,40,4225,1938,2162,40,6,48,5,1,25,NA,56000,92975,NA,34320,29,30,537.4295105777607,620.2552234628545
48201000279,TX,201,0279,4060,1676,2232,52,21,40,0,2,37,2886,1046,1729,36,14,33,0,1,27,NA,56000,92975,NA,16530,10,26,367.1056964561934,423.6820295653959
48201000280,TX,201,0280,4417,2338,1133,658,5,221,1,9,52,3096,1486,949,443,4,180,1,7,26,NA,35000,91835,NA,34320,10,26,393.8181691713011,454.51128327597576
48201000281,TX,201,0281,2288,89,2042,34,1,106,0,0,16,1681,58,1517,29,1,69,0,0,7,NA,35000,91835,NA,23640,10,26,213.8269839718854,246.7808356546884
48201000282,TX,201,0282,4498,1115,2074,806,9,358,0,11,125,3716,846,1789,652,9,305,0,9,106,NA,35000,91835,NA,23640,12,2,472.6835648063808,545.5309847072111
48201000283,TX,201,0283,4568,4048,306,159,6,18,0,6,25,3024,2677,199,110,5,14,0,2,17,NA,35000,91835,NA,23640,20,26,384.6596070975499,443.94125343234833
48201000284,TX,201,0284,2605,573,1312,417,5,245,0,1,52,2122,406,1170,298,5,205,0,1,37,NA,35000,91835,NA,23640,12,26,269.9231766736114,311.52226844690585
48201000285,TX,201,0285,4087,1481,297,2252,5,30,0,4,18,2886,866,280,1695,3,27,0,3,12,NA,35000,91835,NA,23640,25,19,367.1056964561934,423.6820295653959
48201000286,TX,201,0286,6118,2069,337,3636,7,54,1,0,14,4056,1244,284,2473,6,40,0,0,9,NA,35000,91835,NA,23640,10,26,515.9323301546503,595.4450145243403
48201000287,TX,201,0287,4322,792,2848,313,8,289,0,6,66,3398,527,2383,207,6,230,0,3,42,NA,35000,91835,NA,23640,10,26,432.23324898064635,498.8466862311904
48201000288,TX,201,0288,2700,103,39,2535,3,1,0,3,16,2015,69,33,1898,2,1,0,1,11,NA,35000,91835,NA,23640,25,19,256.312535814009,295.8140296515152
48201000289,TX,201,0289,3322,1881,1238,77,4,94,1,4,23,2354,1167,1056,41,4,69,1,1,15,NA,35000,91835,NA,34320,10,26,299.4340989112541,345.5812534985939
48201000290,TX,201,0290,2100,300,1636,99,1,30,0,2,32,1444,189,1146,68,1,22,0,0,18,NA,41440,93645,NA,26190,12,23,183.68005047912106,211.98782075274838
48201000291,TX,201,0291,2489,844,1075,354,1,191,3,2,19,1790,557,867,221,0,136,1,1,7,NA,35000,91835,NA,23640,10,26,227.69202933353648,262.7826863901797
48201000292,TX,201,0292,2773,1482,188,1064,6,10,0,8,15,1822,904,163,734,2,9,0,2,8,NA,35000,91835,NA,23640,10,26,231.76250136631478,267.4804774317919
48201000293,TX,201,0293,3101,935,1468,402,6,218,0,8,64,2285,569,1267,250,6,153,0,5,35,NA,35000,91835,NA,23640,10,26,290.6571435905759,335.45164156511777
48201000294,TX,201,0294,2448,51,9,2356,3,4,0,2,23,1893,23,7,1842,1,4,0,2,14,NA,35000,91835,NA,23640,25,19,240.79386118904165,277.9037013053689
48201000295,TX,201,0295,2934,122,28,2747,9,5,0,3,20,2114,74,27,1989,4,4,0,1,15,NA,35000,91835,NA,23640,25,19,268.90555866541683,310.3478206865028
48201000296,TX,201,0296,2668,577,1421,120,2,490,0,5,53,2116,390,1223,91,1,370,0,2,39,NA,35000,91835,NA,23640,12,2,269.1599631674655,310.64143262660355
48201000297,TX,201,0297,7557,3920,1214,1190,14,1043,1,19,156,5497,2610,1036,882,12,837,1,10,109,NA,35000,91835,NA,23640,12,2,699.2307738806983,806.9924173669375
48201000298,TX,201,0298,4149,1091,2357,370,6,250,3,4,68,3491,848,2083,301,6,204,2,4,43,NA,35000,91835,NA,23640,12,2,444.0630583259083,512.4996414458757
48201000299,TX,201,0299,7000,5898,742,178,10,134,1,3,34,4590,3738,610,116,5,98,1,0,22,NA,35000,91835,NA,41100,25,19,583.8583322016383,673.8394025312431
48201000300,TX,201,0300,7127,3211,1685,956,8,1158,7,15,87,4923,1976,1381,559,8,922,4,9,64,NA,35000,91835,NA,07830,12,2,626.2166817927375,722.7257905580195
48201000301,TX,201,0301,4888,2911,1883,18,10,14,2,1,49,3208,1659,1482,12,9,9,2,1,34,NA,56000,92975,NA,34320,29,30,408.06482128602516,470.95355192161827
48201000302,TX,201,0302,6707,3228,3307,50,26,33,0,0,63,4486,1907,2466,32,15,29,0,0,37,NA,56000,92975,NA,16530,10,26,570.6292980951088,658.5715816460036
48201000303,TX,201,0303,3932,116,3693,21,8,52,1,3,38,3237,100,3038,17,6,41,1,3,31,NA,35000,91835,NA,23640,20,2,411.7536865657305,475.2109250530792
48201000304,TX,201,0304,3674,608,2605,74,2,315,1,19,50,2794,389,2056,51,1,246,0,13,38,NA,35000,91835,NA,23640,12,26,355.40308936195584,410.17588032076105
48201000305,TX,201,0305,1015,57,859,2,1,85,0,0,11,947,51,822,2,1,61,0,0,10,NA,35000,91835,NA,41100,20,2,120.46053172003299,139.02525363770962
48201000306,TX,201,0306,2438,112,1984,31,9,269,2,6,25,1713,70,1405,21,6,193,1,5,12,NA,35000,91835,NA,14280,12,23,217.89745600466367,251.4786266963005
48201000307,TX,201,0307,4170,262,3554,78,20,163,6,3,84,3532,211,3045,63,18,135,6,3,51,NA,50376,91835,NA,14280,22,10,449.2783506179055,518.5186862179413
48201000308,TX,201,0308,3602,1893,666,933,9,55,14,5,27,2470,1194,588,604,7,50,12,2,13,NA,35000,91835,NA,23640,10,26,314.18956003007554,362.610746024438
48201000309,TX,201,0309,3429,103,2959,33,15,300,0,2,17,2393,74,2099,17,5,191,0,0,7,NA,35000,91835,NA,41100,20,2,304.3949867012027,351.30668633055876
48201000310,TX,201,0310,2212,290,1687,67,3,134,0,3,28,1948,222,1538,57,3,104,0,3,21,NA,35000,91835,NA,41100,20,2,247.78998499537937,285.97802965813975
48201000311,TX,201,0311,6357,1961,1759,745,4,1792,0,20,76,4774,1230,1550,482,4,1442,0,10,56,NA,35000,91835,NA,23640,12,2,607.2635463901134,700.8517010205129
48201000312,TX,201,0312,7032,1124,4674,425,14,520,6,23,246,6256,967,4238,363,14,455,6,15,198,NA,35000,91835,NA,23640,20,2,795.7772824081588,918.4181486351757
48201000313,TX,201,0313,5078,742,3587,228,14,352,1,9,145,4631,645,3338,181,14,316,1,6,130,NA,35000,91835,NA,23640,20,2,589.0736244936354,679.8584473033086
48201000314,TX,201,0314,4314,1911,832,1295,4,140,4,17,111,3155,1268,730,964,4,110,3,11,65,NA,35000,91835,NA,23640,10,26,401.3231019817361,463.1728355089481
48201000315,TX,201,0315,2349,206,1879,119,4,101,0,9,31,1894,165,1527,89,3,85,0,6,19,NA,35000,91835,NA,23640,12,26,240.92106344006598,278.05050727541925
48201000316,TX,201,0316,1958,117,1608,5,1,201,0,13,13,1519,76,1273,5,1,149,0,8,7,NA,35000,91835,NA,23640,12,26,193.2202193059452,222.99826850652684
48201000317,TX,201,0317,3551,464,2129,375,4,496,0,16,67,2900,349,1828,293,3,367,0,11,49,NA,35000,91835,NA,23640,10,26,368.88652797053396,425.73731314610126
48201000318,TX,201,0318,4829,941,132,3695,7,24,0,2,28,3287,579,124,2538,4,22,0,2,18,NA,35000,91835,NA,23640,10,19,418.1137991169466,482.55122355559826
48201000319,TX,201,0319,3530,1122,200,2182,4,6,1,0,15,2437,722,172,1527,1,4,1,0,10,NA,35000,91835,NA,23640,10,19,309.9918857462729,357.7661490127755
48201000320,TX,201,0320,3631,1856,1610,104,6,34,0,6,15,2615,1165,1332,76,6,28,0,1,7,NA,35000,91835,NA,23640,29,30,332.63388642860224,383.8976116817431
48201000321,TX,201,0321,6622,5139,1323,76,10,46,0,2,26,4188,3008,1059,56,6,40,0,0,19,NA,35000,91835,NA,23640,29,30,532.7230272898607,614.8234025709904
48201000322,TX,201,0322,6845,2166,816,3710,7,83,0,3,60,4463,1427,694,2225,6,70,0,2,39,NA,35000,91835,NA,23640,25,19,567.7036463215493,655.1950443348449
48201000323,TX,201,0323,7033,4502,1439,925,16,68,1,9,73,5009,3022,1217,653,11,53,1,6,46,NA,35000,91835,NA,23640,25,19,637.1560753808292,735.3511039823522
48201000324,TX,201,0324,2640,441,2009,135,6,27,0,1,21,2106,311,1668,89,6,22,0,0,10,NA,35000,91835,NA,23640,25,19,267.88794065722226,309.1733729260998
48201000325,TX,201,0325,5744,3041,813,1768,5,45,2,13,57,3849,1901,730,1136,5,26,2,8,41,NA,35000,91835,NA,23640,25,19,489.6014641926156,565.0561787239117
48201000326,TX,201,0326,1793,1215,534,37,0,1,0,0,6,1193,725,435,26,0,1,0,0,6,NA,35000,91835,NA,23640,29,30,151.75228547201624,175.13952227010307
48201000327,TX,201,0327,2412,92,35,2268,3,5,0,0,9,1722,51,28,1632,2,3,0,0,6,NA,35000,91835,NA,23640,25,19,219.0422762638826,252.79988042675396
48201000328,TX,201,0328,5550,3229,1451,645,8,148,6,8,55,3735,2028,1124,416,5,114,4,8,36,NA,35000,91835,NA,34320,10,26,475.1004075758429,548.3202981381684
48201000329,TX,201,0329,4333,2821,985,411,14,72,1,1,28,3031,1818,895,234,8,54,1,1,20,NA,35000,91835,NA,23640,29,30,385.5500228547201,444.968895222701
48201000330,TX,201,0330,5387,2692,1866,355,10,405,0,12,47,4028,1764,1603,269,9,344,0,5,34,NA,35000,91835,NA,41100,20,2,512.3706671259692,591.3344473629297
48201000331,TX,201,0331,1996,1516,460,0,3,6,0,0,11,1266,906,343,0,3,4,0,0,10,NA,35000,91835,NA,23640,29,30,161.03804979679174,185.85635808378078
48201000332,TX,201,0332,311,208,93,4,0,6,0,0,0,232,137,87,4,0,4,0,0,0,NA,35000,91835,NA,23640,29,30,29.510922237642717,34.058985051688104
48201000333,TX,201,0333,4354,505,3523,70,13,181,1,1,60,3165,317,2621,52,9,126,1,1,38,NA,66392,93645,NA,14280,12,23,402.59512449197933,464.6408952094519
48201000334,TX,201,0334,1608,285,816,346,6,113,13,2,27,1301,218,690,265,5,88,11,1,23,NA,35000,91835,NA,07710,29,9,165.490128582643,190.99456703554407
48201000335,TX,201,0335,7652,6359,407,360,12,448,4,13,49,5057,4142,316,220,5,330,3,8,33,NA,35000,91835,NA,23640,20,26,643.2617834299967,742.3977905447705
48201000336,TX,201,0336,1303,289,80,928,1,2,0,0,3,928,187,69,666,1,2,0,0,3,NA,35000,91835,NA,23640,10,19,118.04368895057087,136.23594020675242
48201000337,TX,201,0337,2229,1402,272,501,5,20,0,0,29,1430,867,239,291,1,14,0,0,18,NA,35000,91835,NA,23640,10,26,181.89921896478054,209.93253717204306
48201000338,TX,201,0338,9409,2625,1944,3139,23,1411,3,33,231,6417,1691,1589,1845,16,1128,3,19,126,NA,35000,91835,NA,07830,12,2,816.2568448230746,942.0539098132869
48201000339,TX,201,0339,4059,3721,163,144,1,6,0,8,16,2720,2446,136,115,1,5,0,5,12,NA,35000,91835,NA,23640,25,19,345.990122786156,399.31223853703295
48201000340,TX,201,0340,5177,454,4438,103,10,118,4,3,47,3675,306,3183,72,8,76,2,2,26,NA,35000,91835,NA,23910,21,9,467.4682725143836,539.5119399351456
48201000341,TX,201,0341,3501,2367,415,662,1,42,0,0,14,2142,1439,362,301,1,31,0,0,8,NA,35000,91835,NA,23640,29,30,272.4672216940979,314.45838784791346
48201000342,TX,201,0342,6465,2139,1373,2784,14,48,26,14,67,4285,1338,1146,1687,12,39,16,8,39,NA,35000,91835,NA,07710,29,30,545.06164563922,629.0635816658772
48201000343,TX,201,0343,6240,5531,546,65,1,79,0,0,18,4108,3495,487,50,1,65,0,0,10,NA,35000,91835,NA,23640,29,30,522.546847207915,603.07892496696
48201000344,TX,201,0344,2133,852,22,1238,4,1,0,0,16,1479,503,18,939,4,1,0,0,14,NA,35000,91835,NA,23640,25,19,188.13212926497235,217.12602970451167
48201000345,TX,201,0345,6200,4390,786,645,5,296,0,9,69,4457,2985,639,506,3,257,0,7,60,NA,35000,91835,NA,23640,20,26,566.9404328154034,654.3142085145425
48201000346,TX,201,0346,3,0,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,NA,41440,93645,NA,26190,10,26,0.3816067530729662,0.4404179101511393
48201000347,TX,201,0347,6070,2147,3597,79,21,139,2,4,81,4255,1329,2685,51,16,116,2,2,54,NA,56000,92975,NA,34320,10,26,541.2455781084903,624.6594025643658
48201000348,TX,201,0348,4031,778,2995,91,16,107,1,8,35,3353,575,2579,66,16,85,1,4,27,NA,56000,92975,NA,34320,10,26,426.5091476845519,492.24041757892337
48201000349,TX,201,0349,6886,1057,4641,564,20,485,3,5,111,4908,704,3368,396,11,364,2,4,59,NA,35000,91835,NA,14280,22,10,624.3086480273726,720.5237010072638
48201000350,TX,201,0350,4646,473,3340,185,4,519,5,13,107,4308,419,3138,168,4,470,5,12,92,NA,35000,91835,NA,23640,10,26,547.9872974127794,632.440118977036
48201000351,TX,201,0351,5220,297,4600,162,7,106,1,2,45,3875,193,3466,106,6,78,1,2,23,NA,04462,91835,NA,23910,21,9,492.908722719248,568.8731339452215
48201000352,TX,201,0352,6272,1461,4423,155,22,122,8,10,71,4402,896,3228,117,16,90,5,8,42,NA,41440,93645,NA,26190,10,23,559.9443090090657,646.2398801617717
48201000353,TX,201,0353,8655,3401,952,3735,13,438,0,11,105,5633,2091,720,2417,10,320,0,8,67,NA,35000,91835,NA,20250,29,30,716.5302800200061,826.9580292937891
48201000354,TX,201,0354,6645,1635,1890,2593,14,360,5,23,125,4655,1041,1531,1704,11,262,4,19,83,NA,35000,91835,NA,20250,29,30,592.1264785182192,683.3817905845177
48201000355,TX,201,0355,1239,43,52,1142,0,1,0,0,1,888,25,45,817,0,1,0,0,0,NA,35000,91835,NA,23640,10,19,112.95559890959798,130.3637014047372
48201000356,TX,201,0356,4498,1393,2336,448,15,258,2,0,46,3318,901,1871,309,7,202,2,0,26,NA,35000,91835,NA,23640,20,2,422.0570688987006,487.10220862716005
48201000357,TX,201,0357,1020,639,17,356,1,0,0,5,2,668,383,15,266,1,0,0,1,2,NA,35000,91835,NA,23640,25,19,84.97110368424714,98.06638799365368
48201000358,TX,201,0358,9485,4591,858,3345,20,517,3,6,145,6360,2959,669,2248,12,379,3,5,85,NA,35000,91835,NA,07710,29,30,809.0063165146884,933.6859695204153
48201000359,TX,201,0359,14631,4832,1125,7264,38,1133,10,15,214,10273,3346,987,4886,29,857,7,12,149,NA,35000,91835,NA,07830,10,26,1306.7487247728607,1508.1377303275513
48201000360,TX,201,0360,3293,295,2734,71,1,162,0,5,25,2945,249,2473,61,1,136,0,5,20,NA,35000,91835,NA,23640,20,26,374.61062926662845,432.34358179836835
48201000361,TX,201,0361,979,104,643,51,2,156,0,1,22,966,101,635,51,2,154,0,1,22,NA,35000,91835,NA,23640,10,26,122.87737448949511,141.81456706866683
48201000362,TX,201,0362,7549,826,5944,205,16,453,1,13,91,4764,505,3777,137,11,289,1,6,38,NA,14929,91835,NA,25170,20,32,605.9915238798702,699.3836413200091
48201000363,TX,201,0363,7522,1456,3689,2200,22,79,1,5,70,5766,1054,2724,1856,18,63,1,2,48,NA,04462,91835,NA,23910,22,10,733.448179406241,846.4832233104897
48201000364,TX,201,0364,5635,1979,3140,308,16,155,0,2,35,4039,1190,2487,209,10,115,0,1,27,NA,35000,91835,NA,16110,25,19,513.7698918872368,592.9493130334838
48201000365,TX,201,0365,1398,84,181,1113,2,0,0,2,16,1186,62,171,939,2,0,0,2,10,NA,35000,91835,NA,23640,25,19,150.86186971484597,174.1118804797504
48201000366,TX,201,0366,3952,2034,773,570,3,515,4,2,51,2523,1165,587,369,3,370,2,0,27,NA,35000,91835,NA,07710,25,19,320.93127933436455,370.39146243710815
48201000367,TX,201,0367,1546,769,125,637,5,4,0,0,6,1053,455,112,472,5,3,0,0,6,NA,35000,91835,NA,23640,25,19,133.94397032861113,154.5866864630499
48201000368,TX,201,0368,1529,555,470,407,4,72,0,0,21,1056,357,355,279,4,51,0,0,10,NA,14236,91835,NA,20250,29,30,134.3255770816841,155.027104373201
48201000369,TX,201,0369,5489,1663,1252,2497,2,63,1,0,11,5240,1528,1219,2427,2,57,1,0,6,NA,35000,91835,NA,23640,25,19,666.5397953674476,769.2632830639899
48201000370,TX,201,0370,3379,1199,1823,126,6,162,0,4,59,2549,768,1517,81,2,137,0,2,42,NA,35000,91835,NA,41100,20,2,324.2385378609969,374.208417658418
