GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,DISTRICT.x,DISTRICT.y,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
09005007403,CT,005,07403,1728,27,1658,7,8,7,1,2,18,1271,10,1233,5,8,5,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,239.69180064308682,424.82459807073957
09005007404,CT,005,07404,171,1,163,2,4,0,0,0,1,137,1,131,2,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,25.836173633440517,45.791479099678455
09005008701,CT,005,08701,2301,20,2224,16,3,19,0,3,16,1736,12,1684,11,3,11,0,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,299,502
09005009201,CT,005,09201,3047,58,2921,21,2,21,1,1,22,2258,34,2183,15,2,16,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,426.32501685772087,621.7239829175096
09005009202,CT,005,09202,3041,24,2970,12,1,24,3,1,6,2191,11,2148,8,1,16,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,413.67498314227913,603.2760170824904
09005009601,CT,005,09601,6528,173,6091,88,3,85,0,11,77,4573,100,4302,65,3,55,0,5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,504.1102362204724,988.2419100838201
09005009603,CT,005,09603,2183,62,1979,31,10,65,5,4,27,1539,38,1416,22,6,41,3,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,169.6535433070866,332.5834899669799
09005009604,CT,005,09604,1610,42,1508,23,2,16,1,4,14,1202,24,1141,17,2,8,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,132.50393700787401,259.75656591313185
09005009605,CT,005,09605,2889,54,2716,24,3,43,0,7,42,2067,31,1956,17,2,28,0,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,227.85826771653544,446.68620777241557
09005009606,CT,005,09606,6538,207,5971,105,2,136,0,19,98,4850,137,4457,83,2,101,0,13,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,534.6456692913385,1048.1026162052324
09005009801,CT,005,09801,1660,16,1602,8,4,9,0,8,13,1267,11,1229,8,4,7,0,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,304,416
09005010001,CT,005,10001,3350,79,3196,36,4,5,0,0,30,2570,53,2461,32,3,2,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,451,725
09005011108,CT,005,11108,7071,96,6804,54,13,43,0,7,54,5271,58,5107,34,9,28,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1068.1160259379342,1159.058476146364
09005011131,CT,005,11131,4563,51,4411,33,4,5,0,8,51,3365,33,3274,21,4,3,0,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,681.8839740620657,739.9415238536359
09005012001,CT,005,12001,2136,28,2056,5,4,20,0,9,14,1650,22,1595,3,3,15,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,264,575
09005012201,CT,005,12201,3977,61,3766,64,13,38,0,3,32,3085,35,2956,49,8,19,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,688,1022
09005012501,CT,005,12501,2968,58,2833,28,9,17,0,0,23,2335,32,2251,19,9,11,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,387,676
09005014001,CT,005,14001,7503,109,7268,44,8,37,0,3,34,5604,74,5450,27,6,23,0,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1066,1644
09005014301,CT,005,14301,7766,127,7342,84,5,146,0,4,58,5736,68,5480,55,5,102,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1133.3951496807058,1264.4565353807536
09005014302,CT,005,14302,5022,103,4765,74,7,53,0,1,19,3961,64,3781,55,6,42,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,782.6670480971541,873.1716068066886
09005014303,CT,005,14303,4688,124,4329,98,10,77,2,1,47,3779,74,3530,76,9,56,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,746.7050681037983,833.0511239895169
09005014304,CT,005,14304,5546,186,5029,122,5,119,1,12,72,4370,141,4006,85,4,87,1,7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,863.482706433871,963.3324720386845
09005014305,CT,005,14305,9013,478,7946,229,21,152,3,3,181,6850,248,6212,153,15,119,3,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1353.5140821675097,1510.02916097597
09005014306,CT,005,14306,3167,144,2789,87,9,87,1,2,48,2395,77,2168,49,8,63,1,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,473.23594551696135,527.9591008083866
09005014901,CT,005,14901,1254,3,1226,2,4,10,0,0,9,970,3,946,2,4,8,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,140,305
09005015001,CT,005,15001,3596,77,3389,21,2,56,0,8,43,2720,50,2581,10,2,44,0,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,506,920
09005015301,CT,005,15301,6825,98,6548,35,4,106,0,4,30,5120,61,4942,24,4,71,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,896.282838202799,1457.2452737539897
09005015302,CT,005,15302,4703,47,4540,10,13,57,0,3,33,3477,29,3379,10,7,36,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,608.6670758654554,989.6175423520746
09005015303,CT,005,15303,4441,102,4215,37,4,42,6,2,33,3421,61,3271,27,3,32,6,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,598.8639823226124,973.6789221703905
09005015304,CT,005,15304,5692,159,5325,67,4,68,0,3,66,4274,89,4054,42,4,50,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,748.1861036091334,1216.4582617235453
09005016201,CT,005,16201,10664,338,9961,89,21,98,1,20,136,8180,207,7738,54,17,68,1,11,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1816,2014
09005016801,CT,005,16801,9198,152,8819,46,18,101,4,7,51,6988,94,6745,34,14,78,4,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1057,2229
0900509602A,CT,005,09602A,4763,145,4341,82,12,106,1,9,67,3562,102,3266,62,11,69,1,6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,392.6614173228346,769.7611379222758
0900509602B,CT,005,09602B,2610,68,2432,18,2,64,0,1,25,1892,53,1763,18,2,43,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,208.56692913385828,408.8680721361443
09007002601,CT,007,02601,3743,64,3580,25,12,30,2,0,30,2910,40,2810,14,9,22,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,558,666
09007002701,CT,007,02701,1183,30,1111,6,3,7,1,0,25,820,21,773,6,3,6,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,68.98267188373393,98.58487050493758
09007002702,CT,007,02702,11911,493,11093,61,23,141,1,8,91,8989,313,8467,46,18,95,1,5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,756.2015092230296,1080.7065865474194
09007003301,CT,007,03301,12871,410,11751,386,7,158,1,10,148,10094,258,9331,281,7,131,0,5,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2029,2170
09007003601,CT,007,03601,4610,136,4289,99,2,37,3,2,42,3491,75,3313,40,2,28,3,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,747,924
09007003801,CT,007,03801,6627,102,6347,62,12,56,0,0,48,4706,40,4574,20,6,39,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,893,1214
09007004101,CT,007,04101,8333,82,8064,67,19,33,0,7,61,6210,44,6054,31,16,25,0,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1058,1250
09007004201,CT,007,04201,13352,226,12328,260,26,319,7,7,179,10497,188,9626,229,22,287,5,6,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1755,1674
09007005001,CT,007,05001,3229,38,3137,16,2,19,0,0,17,2638,27,2574,13,2,11,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,442.34914386931706,745.0364101554812
09007005002,CT,007,05002,2586,44,2489,17,3,14,1,0,18,1849,17,1797,12,3,10,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,310.04684117299746,522.203306435741
09007005003,CT,007,05003,690,11,669,1,1,2,0,0,6,594,5,581,1,1,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,99.6040149576855,167.7602834087778
09007006101,CT,007,06101,2160,23,2060,29,2,26,0,1,19,1635,15,1573,21,1,17,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,376.07122982749024,430.9654980523094
09007006102,CT,007,06102,2279,26,2199,26,4,10,0,1,13,1735,18,1679,18,4,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,399.0725282878872,457.3242441105547
09007006103,CT,007,06103,316,4,299,0,0,7,1,0,5,241,3,232,0,0,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,55.43312928955667,63.52457800037099
09007006104,CT,007,06104,2402,23,2316,19,1,16,1,1,25,1780,14,1730,10,1,8,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,409.42311259506585,469.18567983676496
09007007001,CT,007,07001,6018,71,5808,25,3,50,0,10,51,4386,42,4267,16,3,31,0,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,750,1084
09007008200,CT,007,08200,2341,32,2269,20,0,8,1,0,11,1715,18,1671,16,0,3,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,446.8967150979153,464.77258370183193
09007008282,CT,007,08282,1862,24,1804,10,1,7,0,3,13,1451,12,1414,10,1,3,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,378.1032849020846,393.227416298168
09007008301,CT,007,08301,3347,390,2107,647,18,76,4,1,104,2601,245,1808,414,14,62,1,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,591.6365115522291,405.1198118510191
09007008302,CT,007,08302,1266,66,1006,115,1,26,0,4,48,1004,44,814,90,1,21,0,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,228.374877969411,156.37842795018193
09007008303,CT,007,08303,6517,298,5155,630,11,295,1,17,110,5348,207,4378,450,9,233,1,7,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1216.48291571754,832.9799130254712
09007008304,CT,007,08304,6349,245,5194,621,6,159,5,5,114,4837,141,4081,422,6,123,4,5,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1100.248291571754,753.3889003934562
09007008305,CT,007,08305,2759,139,2116,307,5,78,2,5,107,2186,94,1727,233,4,60,1,5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,497.23852912463394,340.48131822619297
09007008306,CT,007,08306,4852,289,3353,839,10,179,5,5,172,3597,137,2757,465,6,153,5,2,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,818.1916693784575,560.252196550602
09007008307,CT,007,08307,2416,51,2082,184,2,56,0,4,37,1915,28,1686,123,2,51,0,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,435.5955092743248,298.2716031121498
09007008308,CT,007,08308,5916,269,4907,538,10,61,0,8,123,4703,172,4015,382,8,50,0,4,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1069.7679791734463,732.5176759459221
09007008309,CT,007,08309,3647,333,2343,750,16,80,2,5,118,3046,228,2114,549,14,71,2,5,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,692.8584445167588,474.43096766559177
09007008310,CT,007,08310,6098,207,5172,480,4,125,0,7,103,4566,123,3989,305,3,91,0,4,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1038.6052717214448,711.179185279413
09007010601,CT,007,10601,6218,135,5897,58,5,79,4,4,36,5037,91,4806,54,3,56,4,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,883.6624368609092,1436.5720093630653
09007010602,CT,007,10602,4149,59,3898,45,3,95,1,13,35,3080,34,2926,35,1,66,1,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,540.3375631390908,878.4279906369347
09007011301,CT,007,11301,8732,171,8205,203,13,45,2,8,85,6507,95,6188,136,12,28,2,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1767,1572
09007015401,CT,007,15401,6292,158,5931,42,4,98,1,10,48,4923,117,4662,30,4,76,1,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,414.1484069312465,591.8698993851314
09009000201,CT,009,00201,3109,247,2315,438,11,42,0,0,56,2360,140,1859,287,8,34,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,490.4571631709918,564.9569854248134
09009000204,CT,009,00204,2530,312,1541,543,19,31,0,0,84,1806,179,1235,303,17,27,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,375.32442232491996,432.33572698186987
09009000205,CT,009,00205,2617,251,2147,154,7,27,0,4,27,1993,155,1685,109,7,22,0,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,414.1869178812655,477.10138642019194
09009000206,CT,009,00206,2494,74,2325,51,9,12,0,0,23,1918,45,1814,32,7,8,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,398.6003554923569,459.1472449342339
09009000207,CT,009,00207,2998,103,2807,55,1,20,1,1,10,2345,69,2212,40,1,16,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,487.3398506932101,561.3661571276218
09009000601,CT,009,00601,5246,112,5001,34,4,54,2,2,37,3922,75,3744,28,4,42,2,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,637,965
09009000801,CT,009,00801,5040,102,4713,92,14,77,5,5,32,3664,63,3453,75,7,44,5,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,745,1281
09009001401,CT,009,01401,8586,193,8003,105,4,176,12,6,87,6811,140,6407,79,3,130,6,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,980.6385949669532,1205.5091693300649
09009001402,CT,009,01402,4363,52,4157,28,1,77,0,1,47,3301,32,3164,23,1,56,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,475.27352840785676,584.258665094486
09009001404,CT,009,01404,9874,356,8765,189,13,428,2,12,109,7834,248,7049,156,6,303,2,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1127.928755391442,1386.5744872312036
09009001405,CT,009,01405,2884,43,2757,14,3,33,0,7,27,2369,28,2279,11,3,25,0,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,341.08542526452976,419.29984174760295
0900900202A,CT,009,00202A,53,0,51,1,0,0,0,0,1,50,0,48,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,10.39104159260576,11.969427657305369
0900900202B,CT,009,00202B,2221,195,1756,134,3,57,1,8,67,1612,119,1330,79,2,37,0,7,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,335.00718094560966,385.89434767152505
0900900203A,CT,009,00203A,1802,124,1536,83,4,14,0,2,39,1420,74,1245,68,3,9,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,295.10558123000357,339.93174546747247
0900900203B,CT,009,00203B,730,70,588,52,2,6,0,2,10,561,42,477,30,1,3,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,116.58748666903662,134.29697831496622
09009002501,CT,009,02501,4381,118,4088,31,5,113,0,2,24,3151,91,2937,23,3,81,0,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,498.31896349749314,896.3835340424536
09009002502,CT,009,02502,5491,707,3499,1084,31,67,3,2,98,4526,642,2723,985,27,58,3,2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,715.7701138653297,1287.537884822642
09009002503,CT,009,02503,4117,59,3838,42,2,135,0,13,28,2992,39,2810,36,1,81,0,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,473.1737032004124,851.1518672976899
09009002504,CT,009,02504,6153,77,5811,47,4,167,1,6,40,4518,44,4296,42,2,113,0,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,714.5049435359167,1285.2620776908298
09009002505,CT,009,02505,2940,59,2731,23,1,110,0,5,11,2173,40,2038,18,1,65,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,343.6518907267701,618.1661121784359
09009002506,CT,009,02506,3172,40,2983,22,1,99,1,0,26,2275,26,2145,18,1,68,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,359.7828124267841,647.1826531090389
09009002507,CT,009,02507,2289,37,2155,21,0,52,1,7,16,1706,22,1625,12,0,35,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,269.79757274729394,485.31587085891005
09009003704,CT,009,03704,6258,725,4995,329,9,104,7,6,83,4838,462,4024,207,7,86,3,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,884.4406430338005,1162.6356141797198
09009003714,CT,009,03714,6133,225,5614,112,3,108,1,2,68,4866,131,4527,76,3,79,1,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,889.5593569661996,1169.3643858202804
09009004402,CT,009,04402,5331,170,5025,34,6,56,0,3,37,4257,114,4036,27,6,48,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,612.9171191857758,753.4653551369969
09009006001,CT,009,06001,6635,178,6277,56,1,70,0,7,46,5215,129,4968,37,1,50,0,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,750.8486672665778,923.0260340708103
09009006002,CT,009,06002,4868,137,4504,67,3,103,0,2,52,3635,86,3385,60,3,70,0,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,985.1205211726385,1412.0511865984179
09009006003,CT,009,06003,6699,94,6371,45,3,144,0,3,39,4803,53,4602,33,3,89,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1301.65993485342,1865.772173103769
09009006004,CT,009,06004,3196,46,3057,24,2,34,0,1,32,2307,27,2216,20,2,21,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,625.2195439739413,896.1766402978129
09009006201,CT,009,06201,3910,75,3278,309,2,203,2,4,37,3329,58,2839,233,2,164,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,741.2252005478381,730.3695297723864
09009006202,CT,009,06202,5918,369,4365,922,3,135,2,12,110,4563,219,3554,623,3,103,2,7,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1015.9839561729602,1001.1042848757581
09009006203,CT,009,06203,8165,558,3351,3870,18,158,3,23,184,5918,330,2739,2579,16,126,3,14,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1317.6842105263156,1298.3859649122805
09009006204,CT,009,06204,3246,125,2679,218,2,183,0,3,36,2563,83,2151,161,2,142,0,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,570.669927607122,562.3121372203743
09009006205,CT,009,06205,4525,196,3477,651,6,110,0,10,75,3640,118,2941,453,5,84,0,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,810.4715319898258,798.6017087327984
09009006206,CT,009,06206,3633,271,2718,462,6,116,1,1,58,2741,150,2178,292,6,84,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,610.3028761494816,601.3646383617036
09009006207,CT,009,06207,3098,117,2146,696,6,61,0,2,70,2338,66,1720,472,4,39,0,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,520.572099393465,512.9480206091437
09009006208,CT,009,06208,5794,249,4440,637,6,362,1,7,92,4700,164,3703,488,6,271,1,5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1046.4879671297201,1031.161546990152
09009006209,CT,009,06209,4595,108,4084,227,5,124,3,2,42,3428,62,3084,163,5,83,2,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,763.2682449618469,752.0897410813278
09009006210,CT,009,06210,2505,38,2291,61,2,90,1,3,19,1960,33,1796,43,2,73,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,436.40774799452157,430.0163047022761
09009006211,CT,009,06211,7123,211,5936,471,4,382,0,20,99,5815,154,4942,358,4,294,0,11,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1294.7505380551752,1275.7881693080285
09009006212,CT,009,06212,4401,108,4047,118,6,76,2,5,39,4085,104,3768,103,6,66,2,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,909.553903345725,896.2329615861215
09009007601,CT,009,07601,8909,137,8582,36,4,79,0,6,65,6736,93,6516,20,3,52,0,4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,566.66741196199,809.8386435625116
09009007602,CT,009,07602,8949,103,8488,34,6,225,1,1,91,6080,55,5817,21,1,146,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2044,4289
09009008001,CT,009,08001,3889,212,3493,90,8,52,1,4,29,3082,133,2825,58,7,39,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,645.9110864642544,635.3714127270207
09009008002,CT,009,08002,4299,1834,1962,320,8,56,1,11,107,2810,997,1503,192,8,42,1,7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,588.9066038171819,579.2971024539027
09009008003,CT,009,08003,4015,2101,1268,495,20,31,2,6,92,2618,1237,987,303,15,22,2,4,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,548.668145478072,539.7152363787606
09009008004,CT,009,08004,3489,366,2790,165,7,89,0,1,71,2756,242,2287,116,7,61,0,0,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,577.5895374093074,568.164702620269
09009008005,CT,009,08005,5441,2035,2596,567,15,62,0,11,155,3691,1177,2025,364,7,48,0,7,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,773.5424465086187,760.920144184112
09009008006,CT,009,08006,2334,113,2152,40,3,19,0,1,6,1895,71,1772,28,3,14,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,397.1452007948611,390.6647719395536
09009008007,CT,009,08007,2871,186,2556,68,1,28,0,0,32,2318,124,2093,57,1,25,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,485.79555432321274,477.8685706363511
09009008008,CT,009,08008,3168,308,2592,153,0,65,0,3,47,2493,211,2090,109,0,51,0,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,522.4712324968806,513.9457923194233
09009008009,CT,009,08009,3356,180,3026,86,2,44,0,2,16,2565,117,2344,56,2,34,0,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,537.5606543740469,528.7889920976015
09009008010,CT,009,08010,3241,483,2484,177,15,47,0,2,33,2455,311,1979,105,10,36,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,514.5073709505984,506.11188132538473
09009008011,CT,009,08011,2720,330,2135,116,17,98,0,0,24,2105,225,1714,71,8,71,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,441.15601460326263,433.9574379592402
09009008012,CT,009,08012,2867,1142,1350,268,7,26,0,3,71,1923,653,1048,170,3,18,0,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,403.013309302648,396.4371274088452
09009008013,CT,009,08013,4500,788,3245,300,7,54,1,23,82,3555,488,2744,203,7,41,1,18,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,745.0402051850824,732.882989047553
09009008014,CT,009,08014,1902,227,1589,43,0,19,0,0,24,1417,139,1222,30,0,13,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,296.96820555478536,292.12241785664776
09009008015,CT,009,08015,3781,1321,2102,254,4,23,0,3,74,2835,872,1711,182,4,20,0,1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,594.1459864134202,584.4509912657702
09009008016,CT,009,08016,4084,509,3314,152,9,45,0,3,52,3035,313,2558,99,7,29,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,636.0610471833264,625.6821017607099
09009008017,CT,009,08017,2287,161,2055,27,0,25,0,2,17,1725,106,1569,25,0,16,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,361.5173991404409,355.61832801885487
09009008101,CT,009,08101,4312,48,4138,9,2,70,2,9,34,3210,34,3093,5,1,55,0,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,559.0634627233518,1286.9008009858287
09009008102,CT,009,08102,2139,31,2069,12,2,13,0,1,11,1659,16,1615,11,2,9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,288.9365372766482,665.0991990141713
09009008404,CT,009,08404,10280,357,9438,163,16,199,2,25,80,8035,248,7430,123,11,157,2,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1322.845262945256,2000.048257131955
09009008405,CT,009,08405,10349,298,9625,152,19,142,0,14,99,8131,194,7644,105,13,108,0,10,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1338.650259241802,2023.9442910690639
09009009301,CT,009,09301,4347,297,2735,307,27,748,8,41,184,4283,287,2717,289,27,735,7,40,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1174.3012707877524,450.328466325825
09009009303,CT,009,09303,3492,1402,344,1583,10,4,8,7,134,2393,925,317,1052,8,3,7,7,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,656.10622017163,251.60775622640654
09009009304,CT,009,09304,3575,1798,144,1540,6,2,0,14,71,2237,1060,128,993,3,2,0,10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,613.3345652001406,235.20541190074027
09009009305,CT,009,09305,3479,1838,276,1238,2,15,0,11,99,2223,1159,222,753,1,14,0,9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,609.4960833437249,233.73340664074456
09009009309,CT,009,09309,4039,376,2625,529,2,373,1,8,125,3572,278,2438,401,2,346,1,7,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,979.3612279369255,375.57162776461524
09009009313,CT,009,09313,4651,1262,2093,1093,21,61,0,17,104,3394,778,1776,699,17,49,0,12,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,930.5576729053541,356.8561323160985
09009009314,CT,009,09314,4750,1781,1641,1135,3,87,0,15,88,3384,1119,1447,688,1,54,0,10,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,927.8159001507714,355.80469998753017
09009009315,CT,009,09315,4422,2619,729,912,9,33,0,31,89,2855,1613,604,540,8,25,0,20,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,782.7761214333487,300.18392980626436
09009009316,CT,009,09316,3950,2561,526,765,4,19,0,2,73,2468,1554,410,431,2,18,0,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,676.6695158309999,259.4934986906692
09009009317,CT,009,09317,4396,665,3159,418,8,82,0,6,58,3493,436,2663,288,6,61,0,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,957.7012231757225,367.2653123689252
