GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,cd_1990,cd_2000,ndv,nrv
12055960600,12,055,9606,7180,6425,182,451,11,45,1,3,62,6238,5742,110,302,10,34,1,2,37,NA,NA,NA,NA,NA,19,20,758.1313754920562,1169.7464529466738
12055960700,12,055,9607,3553,3235,79,139,17,53,1,1,28,3026,2819,41,95,15,38,1,1,16,NA,NA,NA,NA,NA,19,20,367.76299170230243,567.4339157769534
12055960800,12,055,9608,2773,1916,317,470,8,15,0,11,36,2124,1497,236,340,7,8,0,8,28,NA,NA,NA,NA,NA,19,20,258.13899351476874,398.29135396901813
12055960900,12,055,9609,2954,1069,1496,331,10,1,0,9,38,2128,935,931,226,5,1,0,8,22,NA,NA,NA,NA,NA,19,20,258.625130979015,399.04143184843247
12055961000,12,055,9610,3987,3560,59,307,6,14,0,5,36,3320,3030,38,208,6,13,0,4,21,NA,NA,NA,NA,NA,19,20,403.49409532440313,622.5646399139079
12055961100,12,055,9611,3413,2831,229,276,10,22,3,11,31,2877,2486,147,183,10,19,2,9,21,NA,NA,NA,NA,NA,19,20,349.65437115912886,539.4935147687689
12055961200,12,055,9612,4385,3442,302,559,29,16,0,5,32,3398,2825,175,350,17,12,0,2,17,NA,NA,NA,NA,NA,19,20,412.9737758772054,637.1911585624877
12055961300,12,055,9613,9124,8402,156,380,27,86,1,14,58,7671,7206,90,255,20,55,1,11,33,NA,NA,NA,NA,NA,19,20,932.2901220582821,1438.4618532468637
12055961400,12,055,9614,4558,4197,53,233,12,29,0,1,33,3902,3660,34,154,8,22,0,1,23,NA,NA,NA,NA,NA,19,20,474.2270963722353,731.7009713686953
12055961500,12,055,9615,4791,4249,127,340,26,24,0,6,19,3938,3602,74,213,17,17,0,1,14,NA,NA,NA,NA,NA,19,20,478.6023335504517,738.4516722834245
12055961600,12,055,9616,7365,5656,378,1182,52,40,3,9,45,5773,4713,207,750,41,29,3,2,28,NA,NA,NA,NA,NA,19,20,701.6178952734276,1082.549899464756
12055961700,12,055,9617,5779,3124,906,1687,15,15,0,2,30,4551,2714,611,1192,8,8,0,0,18,NA,NA,NA,NA,NA,19,20,553.1028999461925,853.401107303673
12057000100,12,057,0001,7754,3614,2120,1560,22,215,5,29,189,5648,2957,1322,1056,12,165,3,10,123,NA,NA,NA,NA,NA,16,9,754.0196378220354,852.6235933302196
12057000200,12,057,0002,8074,2708,3098,1771,33,152,67,16,229,5730,2231,1917,1219,22,118,65,10,148,NA,NA,NA,NA,NA,16,9,764.9668067847491,865.0023353013736
12057000300,12,057,0003,7228,2892,2478,1528,34,81,4,28,183,4887,2347,1389,970,26,56,4,12,83,NA,NA,NA,NA,NA,16,9,652.4245697656315,737.7428294271924
12057000401,12,057,000401,2350,1402,358,508,8,41,0,1,32,1673,1093,196,321,8,31,0,0,24,NA,NA,NA,NA,NA,16,9,223.34894725146341,252.55652826513057
12057000402,12,057,000402,2422,1831,130,383,9,18,1,1,49,1921,1517,88,267,9,13,1,1,25,NA,NA,NA,NA,NA,16,9,256.45745826064626,289.99467471447446
12057000500,12,057,0005,3859,3253,66,425,12,38,3,8,54,3045,2611,46,302,10,33,2,6,35,NA,NA,NA,NA,NA,16,9,406.5137742861363,459.67401588004935
12057000600,12,057,0006,6712,3387,983,1979,46,188,5,15,109,4986,2732,625,1363,31,153,3,7,72,NA,NA,NA,NA,NA,16,9,665.6412737572006,752.6878959533419
12057000700,12,057,0007,6308,1583,3575,909,27,22,1,29,162,3730,1259,1797,553,20,17,0,3,81,NA,NA,NA,NA,NA,16,9,497.9626857429518,563.0817994195678
12057000800,12,057,0008,3675,1419,1552,513,12,67,1,14,97,2460,1140,864,324,12,59,1,2,58,NA,NA,NA,NA,NA,16,9,328.4150688814106,371.3622591346211
12057000900,12,057,0009,6614,2678,2455,1176,9,135,7,8,146,4955,2207,1673,837,8,114,5,4,107,NA,NA,NA,NA,NA,16,9,661.5027098810526,748.0081276471739
12057001000,12,057,0010,7372,828,5689,694,12,40,2,13,94,5224,745,3880,483,12,34,1,6,63,NA,NA,NA,NA,NA,16,9,697.4147641611744,788.6164397232768
12057001100,12,057,0011,2345,1533,421,279,8,20,1,11,72,1800,1259,273,197,7,18,1,7,38,NA,NA,NA,NA,NA,16,9,240.3037089376175,271.72848229362523
12057001200,12,057,0012,2798,1117,1027,564,5,11,2,9,63,1845,887,573,332,4,7,1,6,35,NA,NA,NA,NA,NA,16,9,246.31130166105794,278.52169435096584
12057001300,12,057,0013,5440,3311,363,1568,11,97,1,10,79,4222,2644,285,1154,5,76,0,5,53,NA,NA,NA,NA,NA,16,9,563.645699519234,637.354251246492
12057001400,12,057,0014,4187,2131,402,1567,7,26,1,1,52,3181,1736,241,1144,5,22,1,1,31,NA,NA,NA,NA,NA,16,9,424.67005451697855,480.2046123200122
12057001500,12,057,0015,2554,1972,137,388,6,14,2,0,35,1964,1566,91,257,6,14,2,0,28,NA,NA,NA,NA,NA,16,9,262.19804686304485,296.4859662359333
12057001600,12,057,0016,1991,1491,145,267,6,23,0,2,57,1607,1252,95,193,6,18,0,2,41,NA,NA,NA,NA,NA,16,9,214.53781125708406,242.59315058103095
12057001700,12,057,0017,4272,2359,1080,663,14,58,0,12,86,3221,1941,683,460,14,47,0,6,70,NA,NA,NA,NA,NA,16,9,430.0101369378145,486.24302303764824
12057001800,12,057,0018,3334,303,2840,154,5,1,0,4,27,2373,242,1995,103,5,1,0,3,24,NA,NA,NA,NA,NA,16,9,316.8003896160924,358.22871582376257
12057001900,12,057,0019,2647,27,2460,118,5,0,0,1,36,1798,22,1682,66,4,0,0,0,24,NA,NA,NA,NA,NA,16,9,240.0367048165757,271.4265617577434
12057002000,12,057,0020,2638,529,1690,361,3,16,1,5,33,1861,457,1101,264,3,14,1,1,20,NA,NA,NA,NA,NA,16,9,248.44733462939234,280.9370586380203
12057002100,12,057,0021,2939,931,1187,710,23,18,0,15,55,2065,771,733,501,17,11,0,4,28,NA,NA,NA,NA,NA,16,9,275.6817549756557,311.7329532979645
12057002200,12,057,0022,1870,1079,258,483,6,5,0,5,34,1397,897,164,307,4,4,0,4,17,NA,NA,NA,NA,NA,16,9,186.50237854769537,210.89149431344134
12057002300,12,057,0023,3160,1811,481,751,12,33,0,2,70,2370,1452,321,522,9,30,0,2,34,NA,NA,NA,NA,NA,16,9,316.3998834345297,357.7758350199399
12057002400,12,057,0024,4066,2060,626,1275,6,36,1,8,54,3207,1726,428,972,5,32,1,6,37,NA,NA,NA,NA,NA,16,9,428.14110809052187,484.12957928647563
12057002500,12,057,0025,6293,2109,698,3173,17,199,2,19,76,5136,1846,548,2486,15,168,2,12,59,NA,NA,NA,NA,NA,16,9,685.6665828353352,775.3319361444773
12057002600,12,057,0026,2091,687,236,989,4,151,1,3,20,1616,566,160,754,3,112,1,3,17,NA,NA,NA,NA,NA,16,9,215.7393298017722,243.9517929924991
12057002700,12,057,0027,6592,1793,357,4295,11,73,0,10,53,5468,1576,248,3534,9,53,0,6,42,NA,NA,NA,NA,NA,16,9,729.9892669282737,825.4507451008571
12057002800,12,057,0028,2913,1584,354,922,8,18,1,0,26,2327,1337,245,703,8,12,1,0,21,NA,NA,NA,NA,NA,16,9,310.6592948321311,351.284543498481
12057002900,12,057,0029,2218,695,689,776,5,11,0,9,33,1609,597,459,519,4,7,0,2,21,NA,NA,NA,NA,NA,16,9,214.80481537812588,242.8950711169128
12057003000,12,057,0030,3526,342,2497,620,12,7,1,12,35,2038,285,1325,390,7,5,1,2,23,NA,NA,NA,NA,NA,16,9,272.0771993415914,307.6570260635601
12057003100,12,057,0031,2498,253,1339,868,6,4,0,2,26,1688,218,810,629,5,4,0,1,21,NA,NA,NA,NA,NA,16,9,225.35147815927687,254.8209322842441
12057003200,12,057,0032,2569,240,1000,1278,5,5,0,6,35,1792,212,656,885,3,5,0,4,27,NA,NA,NA,NA,NA,16,9,239.23569245345033,270.520800150098
12057003300,12,057,0033,1987,103,1326,518,1,0,0,2,37,1421,84,940,367,1,0,0,1,28,NA,NA,NA,NA,NA,16,9,189.70642800019692,214.514540744023
12057003400,12,057,0034,2388,26,2245,61,5,0,1,18,32,1559,14,1475,35,4,0,1,14,16,NA,NA,NA,NA,NA,16,9,208.12971235208093,235.34705771986762
12057003500,12,057,0035,2398,62,2251,50,2,1,2,4,26,1671,54,1562,34,2,1,2,2,14,NA,NA,NA,NA,NA,16,9,223.0819431304216,252.25460772924873
12057003600,12,057,0036,3753,665,2656,357,11,17,0,7,40,2462,508,1671,227,9,15,0,5,27,NA,NA,NA,NA,NA,16,9,328.6820730024524,371.6641796705029
12057003700,12,057,0037,3137,1632,996,424,20,13,1,4,47,2639,1368,859,339,20,10,1,4,38,NA,NA,NA,NA,NA,16,9,352.3119377146515,398.3841470960428
12057003800,12,057,0038,1411,177,1099,123,3,0,0,4,5,1029,163,787,73,3,0,0,1,2,NA,NA,NA,NA,NA,16,9,137.37362027600466,155.3381157111891
12057003900,12,057,0039,1660,127,1137,362,1,0,0,5,28,1180,117,734,306,1,0,0,1,21,NA,NA,NA,NA,NA,16,9,157.53243141466038,178.13311617026542
12057004000,12,057,0040,1479,36,1304,84,2,32,0,0,21,820,33,710,46,2,19,0,0,10,NA,NA,NA,NA,NA,16,9,109.47168962713687,123.78741971154038
12057004100,12,057,0041,1176,197,717,240,2,3,0,5,12,881,173,485,206,2,3,0,3,9,NA,NA,NA,NA,NA,16,9,117.61531531891168,132.99599605593545
12057004200,12,057,0042,1530,348,903,246,7,2,0,0,24,1155,292,667,173,5,2,0,0,16,NA,NA,NA,NA,NA,16,9,154.1948799016379,174.35910947174284
12057004300,12,057,0043,2988,44,2342,463,11,37,1,1,89,1616,39,1246,253,8,21,0,1,48,NA,NA,NA,NA,NA,16,9,215.7393298017722,243.9517929924991
12057004400,12,057,0044,2261,71,1707,449,8,4,0,0,22,1571,51,1210,294,5,4,0,0,7,NA,NA,NA,NA,NA,16,9,209.73173707833172,237.15858093515845
12057004500,12,057,0045,4076,576,639,2770,2,51,0,13,25,3139,470,432,2173,2,39,0,7,16,NA,NA,NA,NA,NA,16,9,419.0629679751008,473.86428106649424
12057004600,12,057,0046,2506,282,1708,412,4,57,0,7,36,1937,260,1254,331,4,52,0,6,30,NA,NA,NA,NA,NA,16,9,258.5934912289806,292.41003900152896
12057004700,12,057,0047,2676,1440,239,873,6,55,4,7,52,2259,1272,172,707,5,50,4,4,45,NA,NA,NA,NA,NA,16,9,301.58115471671,341.0192452784997
12057004800,12,057,0048,4300,1514,582,2015,18,84,0,4,83,3473,1277,427,1613,15,75,0,4,62,NA,NA,NA,NA,NA,16,9,463.65265618908086,524.2850105587557
12057004900,12,057,0049,3438,1513,1394,423,3,44,0,7,54,2824,1420,996,322,3,34,0,0,49,NA,NA,NA,NA,NA,16,9,377.0098189110177,426.3117966651098
12057005000,12,057,0050,3184,1267,1599,213,7,33,20,6,39,2630,1244,1119,174,6,32,20,5,30,NA,NA,NA,NA,NA,16,9,351.1104191699634,397.0255046845746
12057005101,12,057,005101,709,333,152,198,2,6,7,0,11,685,327,145,190,2,6,7,0,8,NA,NA,NA,NA,NA,16,9,91.44891145681555,103.40778353951849
12057005102,12,057,005102,1711,1516,24,110,0,38,0,0,23,1529,1358,21,97,0,32,0,0,21,NA,NA,NA,NA,NA,16,9,204.124650536454,230.81824968164054
12057005300,12,057,0053,2203,582,121,1442,10,8,1,4,35,1615,466,63,1047,3,8,1,3,24,NA,NA,NA,NA,NA,16,9,215.6058277412513,243.8008327245582
12057005400,12,057,0054,5436,4756,53,442,11,108,1,6,59,4285,3759,40,355,10,83,1,3,34,NA,NA,NA,NA,NA,16,9,572.0563293320506,646.864748126769
12057005500,12,057,0055,1597,1302,72,160,4,36,1,1,21,1462,1208,63,135,4,32,1,1,18,NA,NA,NA,NA,NA,16,9,195.18001248155377,220.70391172960004
12057005700,12,057,0057,4220,2883,395,740,19,80,6,8,89,3523,2549,264,573,12,57,1,5,62,NA,NA,NA,NA,NA,16,9,470.32775921512587,531.833023955801
12057005800,12,057,0058,4356,3609,75,490,14,106,0,5,57,3445,2873,64,370,12,84,0,3,39,NA,NA,NA,NA,NA,16,9,459.91459849449575,520.0581230564105
12057005900,12,057,0059,5507,4926,36,419,13,69,0,3,41,4070,3658,20,308,6,55,0,0,23,NA,NA,NA,NA,NA,16,9,543.3533863200573,614.4082905194748
12057006000,12,057,0060,4959,4516,51,312,5,32,2,4,37,3787,3438,42,241,5,29,1,1,30,NA,NA,NA,NA,NA,16,9,505.57230319264306,571.6865346921993
12057006100,12,057,0061,6652,5940,115,445,7,69,10,7,59,5887,5311,78,378,6,62,4,5,43,NA,NA,NA,NA,NA,16,9,785.9266302865302,888.7030973680954
12057006200,12,057,0062,3268,2795,33,348,7,56,0,2,27,2666,2297,28,273,6,40,0,2,20,NA,NA,NA,NA,NA,16,9,355.91649334871573,402.4600743304471
12057006300,12,057,0063,3531,3125,27,303,7,39,0,0,30,2736,2439,20,219,4,34,0,0,20,NA,NA,NA,NA,NA,16,9,365.2616375851786,413.02729308631035
12057006400,12,057,0064,3763,3358,28,279,9,46,2,3,38,2744,2458,21,202,6,31,2,2,22,NA,NA,NA,NA,NA,16,9,366.3296540693458,414.2349752298375
12057006500,12,057,0065,5913,4710,276,601,12,194,4,5,111,5068,4186,184,448,12,151,4,2,81,NA,NA,NA,NA,NA,16,9,676.5884427199143,765.0666379244959
12057006600,12,057,0066,3647,2847,162,430,7,118,3,5,75,3042,2424,119,339,7,94,3,2,54,NA,NA,NA,NA,NA,16,9,406.11326810457365,459.2211350762267
12057006700,12,057,0067,4903,4322,90,330,17,89,0,6,49,3902,3460,60,263,12,71,0,2,34,NA,NA,NA,NA,NA,16,9,520.9250401525464,589.0469655054031
12057006801,12,057,006801,4321,3099,327,586,16,175,1,6,111,3398,2566,216,391,13,149,1,1,61,NA,NA,NA,NA,NA,16,9,453.6400016500135,512.962990463188
12057006802,12,057,006802,2963,2438,136,229,5,97,1,3,54,2458,2088,92,168,2,80,1,1,26,NA,NA,NA,NA,NA,16,9,328.1480647603688,371.06033859873935
12057006900,12,057,0069,4999,3535,494,561,18,215,6,18,152,3807,2810,333,384,15,173,6,7,79,NA,NA,NA,NA,NA,16,9,508.24234440306105,574.7057400510173
12057007000,12,057,0070,6142,3596,815,931,11,559,16,9,205,4526,2886,502,598,8,403,10,3,116,NA,NA,NA,NA,NA,16,9,604.2303259175872,683.2461727005265
12057007100,12,057,0071,5787,4044,588,720,11,222,7,13,182,4622,3354,435,518,9,188,5,6,107,NA,NA,NA,NA,NA,5,8,617.0465237275935,697.7383584228533
12057007200,12,057,0072,3317,1806,882,377,18,87,12,14,121,2327,1350,585,237,11,71,8,3,62,NA,NA,NA,NA,NA,16,9,310.6592948321311,351.284543498481
12057007300,12,057,0073,2692,1522,641,323,15,76,11,11,93,1622,966,370,182,10,54,3,2,35,NA,NA,NA,NA,NA,16,9,216.54034216489757,244.8575546001445
12057010103,12,057,010103,3969,3591,66,229,18,21,3,6,35,2817,2592,34,137,14,17,1,4,18,NA,NA,NA,NA,NA,14,18,376.0753044873714,425.25507478952346
12057010105,12,057,010105,4003,3482,21,444,12,15,0,11,18,2849,2531,18,266,8,11,0,4,11,NA,NA,NA,NA,NA,14,18,380.34737042404015,430.08580336363235
12057010106,12,057,010106,4714,4072,19,545,18,18,1,0,41,3395,2998,14,328,12,15,1,0,27,NA,NA,NA,NA,NA,14,18,453.2394954684508,512.5101096593654
12057010107,12,057,010107,3501,3198,29,233,10,15,0,1,15,2961,2753,22,150,10,11,0,1,14,NA,NA,NA,NA,NA,1,18,395.2996012023808,446.9933533730135
12057010108,12,057,010108,1646,1426,95,99,8,9,0,0,9,1242,1103,65,54,6,7,0,0,7,NA,NA,NA,NA,NA,1,18,165.8095591669561,187.4926527826014
12057010203,12,057,010203,2019,1503,269,187,7,7,1,13,32,1448,1116,181,116,6,6,0,4,19,NA,NA,NA,NA,NA,16,14,193.3109836342612,218.5904679784274
12057010204,12,057,010204,3853,2687,576,404,29,90,0,6,61,2669,1973,323,250,20,62,0,3,38,NA,NA,NA,NA,NA,16,14,356.31699953027845,402.91295513426985
12057010205,12,057,010205,4824,3702,280,450,10,294,4,8,76,3414,2654,185,310,7,201,4,5,48,NA,NA,NA,NA,NA,14,18,455.77603461834786,515.3783547502425
12057010206,12,057,010206,2141,1530,168,222,1,166,1,3,50,1514,1107,114,146,1,116,1,2,27,NA,NA,NA,NA,NA,14,18,202.1221196286405,228.55384566252698
12057010207,12,057,010207,6581,5274,294,482,11,444,5,7,64,4433,3577,195,324,7,286,5,4,35,NA,NA,NA,NA,NA,14,18,591.8146342891436,669.2068677820225
12057010208,12,057,010208,2212,1597,422,105,17,9,5,12,45,1659,1214,308,77,15,7,3,6,29,NA,NA,NA,NA,NA,14,18,221.4799184041708,250.4430845139579
12057010303,12,057,010303,2703,2469,52,120,10,5,2,2,43,1914,1768,28,77,10,3,2,1,25,NA,NA,NA,NA,NA,14,14,255.52294383699996,288.9379528388882
12057010304,12,057,010304,3388,2811,246,263,17,12,0,5,34,2552,2139,195,171,13,10,0,4,20,NA,NA,NA,NA,NA,14,18,340.6972584493333,385.25060378518424
12057010305,12,057,010305,2882,2064,524,170,27,20,1,6,70,2129,1535,396,115,22,12,1,2,46,NA,NA,NA,NA,NA,16,14,284.2258868489931,321.39441044618223
12057010401,12,057,010401,5206,3315,964,686,16,90,13,20,102,3980,2679,623,500,12,81,8,12,65,NA,NA,NA,NA,NA,16,14,531.3382008731766,600.8218664047936
12057010402,12,057,010402,4291,1961,1472,587,8,117,2,20,124,3071,1528,990,390,3,86,0,10,64,NA,NA,NA,NA,NA,16,9,409.9848278596796,463.5989828465128
12057010500,12,057,0105,7578,1751,4966,642,27,52,6,20,114,5119,1478,3064,430,22,44,4,10,67,NA,NA,NA,NA,NA,16,9,683.39704780648,772.765611589482
12057010600,12,057,0106,2666,2037,315,248,3,27,2,5,29,2025,1623,195,163,3,19,1,4,17,NA,NA,NA,NA,NA,16,9,270.3416725548197,305.6945425803284
12057010701,12,057,010701,6149,4224,752,782,28,188,9,15,151,4467,3233,444,533,20,137,6,5,89,NA,NA,NA,NA,NA,16,18,596.3537043468541,674.3395168920132
12057010702,12,057,010702,3462,2594,252,465,12,46,3,2,88,2747,2166,162,327,6,35,3,0,48,NA,NA,NA,NA,NA,16,14,366.7301602509085,414.6878560336603
12057010803,12,057,010803,7775,5037,938,913,28,555,5,41,258,7058,4746,753,772,27,503,4,37,216,NA,NA,NA,NA,NA,16,9,942.2575431565024,1065.4775711268926
12057010804,12,057,010804,10054,6841,1207,1167,23,534,6,30,246,8335,5955,798,894,20,459,5,20,184,NA,NA,NA,NA,NA,16,18,1112.7396744416899,1258.2538332874256
12057010805,12,057,010805,3643,1173,1574,708,12,55,7,12,102,2565,966,977,485,10,48,3,7,69,NA,NA,NA,NA,NA,16,9,342.43278523610496,387.21308726841596
12057010806,12,057,010806,8554,2666,3793,1532,21,318,4,23,197,6412,2523,2422,1039,18,285,3,10,112,NA,NA,NA,NA,NA,16,9,856.015212060002,967.9572380370695
12057010807,12,057,010807,7741,2569,2736,2127,31,51,3,33,191,5442,2119,1696,1430,21,42,3,19,112,NA,NA,NA,NA,NA,16,9,726.5182133547303,821.5257781343936
12057010808,12,057,010808,3023,1043,1100,655,1,119,2,14,89,2246,896,704,467,1,105,1,6,66,NA,NA,NA,NA,NA,16,9,299.8456279299383,339.0567617952679
12057010900,12,057,0109,2541,1391,795,206,17,109,0,15,8,2525,1387,788,201,17,109,0,15,8,NA,NA,NA,NA,NA,16,9,337.09270281526904,381.17467655077985
12057011003,12,057,011003,4537,3065,528,733,18,85,3,6,99,3575,2500,379,524,17,69,3,6,77,NA,NA,NA,NA,NA,16,9,477.26986636221255,539.6829578887279
12057011005,12,057,011005,1883,1609,41,150,6,44,1,1,31,1412,1236,26,95,4,28,0,0,23,NA,NA,NA,NA,NA,14,18,188.50490945550885,213.1558983325549
12057011006,12,057,011006,4763,4065,157,424,15,54,0,9,39,3450,3000,96,267,12,44,0,3,28,NA,NA,NA,NA,NA,14,18,460.58210879710026,520.812924396115
12057011007,12,057,011007,3266,2867,85,211,5,53,0,6,39,2427,2133,60,161,5,35,0,5,28,NA,NA,NA,NA,NA,14,18,324.0095008842209,366.38057029257135
12057011008,12,057,011008,3436,2575,169,333,5,264,0,14,76,2544,1941,131,224,2,188,0,7,51,NA,NA,NA,NA,NA,14,18,339.62924196516605,384.04292164165696
12057011009,12,057,011009,2256,1671,161,221,2,128,0,17,56,1711,1281,115,173,1,93,0,11,37,NA,NA,NA,NA,NA,14,18,228.42202555125752,258.29301844688484
12057011010,12,057,011010,2795,2025,261,331,13,111,2,8,44,2136,1581,175,248,8,90,2,6,26,NA,NA,NA,NA,NA,14,9,285.1604012726395,322.4511323217686
12057011011,12,057,011011,7396,5450,461,778,13,503,5,23,163,5783,4321,350,589,10,392,5,13,103,NA,NA,NA,NA,NA,14,18,772.0424159923567,873.0032295022415
12057011103,12,057,011103,3228,2886,40,241,5,25,0,0,31,2340,2110,25,163,5,19,0,0,18,NA,NA,NA,NA,NA,14,18,312.39482161890277,353.2470269817128
12057011104,12,057,011104,1745,1582,20,101,9,20,0,0,13,1328,1196,17,79,9,16,0,0,11,NA,NA,NA,NA,NA,14,18,177.29073637175335,200.47523582551904
12057011105,12,057,011105,1353,1094,58,183,3,6,1,0,8,964,795,37,122,2,5,1,0,2,NA,NA,NA,NA,NA,14,18,128.69598634214626,145.5256982950304
12057011106,12,057,011106,2093,1334,180,411,2,111,0,8,47,1667,1115,129,310,2,82,0,4,25,NA,NA,NA,NA,NA,14,18,222.547934888338,251.65076665748515
12057011107,12,057,011107,5870,4393,251,951,23,178,2,17,55,4309,3293,177,651,13,134,1,11,29,NA,NA,NA,NA,NA,14,18,575.2603787845521,650.4877945573506
12057011108,12,057,011108,1539,1399,15,87,2,18,1,2,15,1346,1229,12,72,2,16,1,1,13,NA,NA,NA,NA,NA,14,9,179.69377346112955,203.19252064845531
12057011203,12,057,011203,3420,2628,151,480,5,89,0,0,67,2659,2085,111,351,5,64,0,0,43,NA,NA,NA,NA,NA,16,18,354.9819789250694,401.4033524548608
12057011204,12,057,011204,6194,4774,388,781,17,117,1,18,98,4925,3911,283,555,15,92,1,11,57,NA,NA,NA,NA,NA,16,9,657.4976480654257,743.4793196089468
12057011205,12,057,011205,2666,2302,65,229,12,32,0,2,24,2177,1892,50,180,10,27,0,1,17,NA,NA,NA,NA,NA,16,9,290.6339857539963,328.6405033073456
12057011206,12,057,011206,2796,1912,382,408,9,44,2,3,36,2119,1553,253,252,6,34,2,0,19,NA,NA,NA,NA,NA,16,9,282.89086624378416,319.88480776677324
12057011301,12,057,011301,3108,2502,108,379,6,57,1,8,47,2352,1911,74,278,6,45,1,5,32,NA,NA,NA,NA,NA,16,18,313.9968463451536,355.0585501970036
12057011302,12,057,011302,8262,6578,229,1108,23,223,4,12,85,6381,5177,161,802,17,171,2,3,48,NA,NA,NA,NA,NA,16,18,851.8766481838541,963.2774697309014
12057011406,12,057,011406,8843,6331,462,1581,10,299,5,13,142,6729,4955,341,1106,7,220,5,6,89,NA,NA,NA,NA,NA,14,9,898.3353652451268,1015.8116429743357
12057011407,12,057,011407,2405,2067,55,206,6,45,0,6,20,1985,1723,37,159,6,36,0,5,19,NA,NA,NA,NA,NA,14,18,265.00159013398377,299.6561318626923
12057011408,12,057,011408,2711,1957,103,477,6,114,5,6,43,1981,1471,75,317,6,75,5,3,29,NA,NA,NA,NA,NA,14,18,264.4675818919002,299.0522907909286
12057011409,12,057,011409,3110,2528,67,409,3,69,1,6,27,2422,1998,54,295,2,50,1,6,16,NA,NA,NA,NA,NA,14,18,323.34199058161647,365.62576895286685
12057011410,12,057,011410,5504,4167,342,718,20,151,6,14,86,3898,2969,249,496,12,113,4,10,45,NA,NA,NA,NA,NA,14,18,520.3910319104629,588.4431244336396
12057011411,12,057,011411,1208,850,68,233,2,34,1,0,20,927,657,49,177,2,29,1,0,12,NA,NA,NA,NA,NA,14,9,123.75641010287303,139.940168381217
12057011412,12,057,011412,2372,1826,76,383,6,40,0,1,40,1756,1368,52,271,6,30,0,1,28,NA,NA,NA,NA,NA,14,9,234.429618274698,265.0862305042255
12057011413,12,057,011413,5155,3370,415,1043,11,216,8,18,74,3672,2455,272,720,8,161,6,8,42,NA,NA,NA,NA,NA,14,9,490.2195662327397,554.3261038789955
12057011414,12,057,011414,5026,2754,501,1514,13,126,1,23,94,3429,1960,303,998,7,100,1,13,47,NA,NA,NA,NA,NA,14,9,457.7785655261614,517.6427587693561
12057011415,12,057,011415,4186,2724,282,894,12,192,0,5,77,3159,2118,189,644,8,145,0,0,55,NA,NA,NA,NA,NA,14,9,421.73300918551877,476.8834864253123
12057011416,12,057,011416,6870,3566,840,2000,10,315,1,18,120,5028,2747,574,1381,8,247,1,4,66,NA,NA,NA,NA,NA,14,9,671.2483602990783,759.0282272068598
12057011504,12,057,011504,2110,1902,31,136,9,16,0,0,16,1606,1456,25,91,5,15,0,0,14,NA,NA,NA,NA,NA,14,18,214.40430919656316,242.44219031309007
12057011505,12,057,011505,5944,5043,227,456,8,133,1,5,71,4443,3814,152,324,7,100,1,5,40,NA,NA,NA,NA,NA,14,18,593.1496548943526,670.7164704614315
12057011506,12,057,011506,3407,2293,276,624,4,159,0,6,45,2496,1702,192,431,4,139,0,4,24,NA,NA,NA,NA,NA,14,18,333.22114306016294,376.7968287804936
12057011507,12,057,011507,4206,3451,145,392,3,180,0,0,35,3127,2607,107,268,1,124,0,0,20,NA,NA,NA,NA,NA,14,18,417.46094324884996,472.0527578512034
12057011508,12,057,011508,3503,2906,130,306,2,112,0,3,44,2450,2056,98,193,1,78,0,1,23,NA,NA,NA,NA,NA,14,18,327.0800482762016,369.8526564552121
12057011509,12,057,011509,4398,3558,154,503,19,112,4,8,40,3147,2572,95,358,10,86,4,1,21,NA,NA,NA,NA,NA,14,18,420.130984459268,475.07196321002147
12057011510,12,057,011510,1090,912,23,110,1,33,0,7,4,784,666,17,75,1,21,0,3,1,NA,NA,NA,NA,NA,14,18,104.66561544838453,118.35285006566788
12057011511,12,057,011511,6947,5222,327,911,11,352,6,16,102,5385,4150,255,658,11,237,6,9,59,NA,NA,NA,NA,NA,14,18,718.9085959050391,812.9210428617622
12057011512,12,057,011512,3153,2631,121,254,9,106,1,1,30,2203,1855,84,168,7,74,1,1,13,NA,NA,NA,NA,NA,14,18,294.10503932753966,332.56547027380907
12057011513,12,057,011513,5689,4141,325,836,15,242,4,16,110,4439,3297,247,624,9,173,2,11,76,NA,NA,NA,NA,NA,14,18,592.615646652269,670.112629389668
12057011514,12,057,011514,6283,4590,401,943,5,224,9,28,83,4387,3254,267,641,4,161,5,13,42,NA,NA,NA,NA,NA,14,18,585.6735395051822,662.262695456741
12057011515,12,057,011515,3860,2866,177,631,2,123,3,15,43,2770,2082,123,441,2,88,3,8,23,NA,NA,NA,NA,NA,14,9,369.80070764288917,418.1599421963011
12057011516,12,057,011516,2443,1872,91,322,10,109,1,1,37,1781,1367,67,227,7,89,1,0,23,NA,NA,NA,NA,NA,14,18,237.76716978772043,268.86023720274807
12057011603,12,057,011603,3911,2502,309,941,8,86,3,11,51,2979,1948,207,709,6,70,3,5,31,NA,NA,NA,NA,NA,16,9,397.70263829175695,449.71063819594974
