GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
19075075002,IA,075,075002,544,6,531,0,0,1,0,0,6,389,3,382,0,0,1,0,0,3,NA,75720,90159,09120,021,011,2,5,59.98598130841122,140.87616822429908
19075075003,IA,075,075003,2020,7,2006,2,0,4,0,0,1,1532,7,1523,0,0,2,0,0,0,NA,66315,90249,12660,021,011,2,5,279,522
19075075004,IA,075,075004,474,0,469,0,1,1,0,0,3,327,0,325,0,1,1,0,0,0,NA,05140,90675,04440,021,011,2,5,68.85752688172043,113.98118279569893
19075075005,IA,075,075005,580,0,576,0,0,4,0,0,0,433,0,431,0,0,2,0,0,0,NA,36705,90762,13290,021,011,2,5,66,175
19075075006,IA,075,075006,1057,6,1042,0,0,0,0,0,9,789,2,781,0,0,0,0,0,6,NA,15825,90675,04440,021,011,2,5,166.14247311827958,275.0188172043011
19075075007,IA,075,075007,944,2,929,2,0,3,0,0,8,701,1,695,2,0,0,0,0,3,NA,21405,91656,09120,021,011,2,5,135.39169675090253,196.76083032490973
19075075008,IA,075,075008,527,9,518,0,0,0,0,0,0,385,5,380,0,0,0,0,0,0,NA,21405,91281,09120,021,011,2,5,87,125
19075075009,IA,075,075009,258,0,248,0,0,6,0,0,4,197,0,193,0,0,2,0,0,2,NA,15825,91329,04440,021,011,2,5,49,109
19075075010,IA,075,075010,296,4,289,2,0,0,0,0,1,222,2,217,2,0,0,0,0,1,NA,NA,91560,03060,021,011,2,5,29,103
19075075011,IA,075,075011,398,9,387,0,0,1,0,0,1,284,4,280,0,0,0,0,0,0,NA,21405,91656,09120,021,011,2,5,54.851985559566785,79.71480144404332
19075075012,IA,075,075012,153,3,150,0,0,0,0,0,0,123,1,122,0,0,0,0,0,0,NA,NA,91656,09120,021,011,2,5,23.756317689530686,34.52436823104693
19075075013,IA,075,075013,74,0,74,0,0,0,0,0,0,71,0,71,0,0,0,0,0,0,NA,33195,93258,13290,021,011,2,5,11.266757865937072,24.443684450524394
