GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
08059012024,08,059,012024,4655,4323,28,210,11,40,0,1,42,3266,3063,17,127,7,27,0,0,25,NA,NA,NA,NA,NA,NA,NA,1,6,623.4989739900807,648.6413912341146
08059012026,08,059,012026,3459,3301,6,86,18,12,5,1,30,2629,2529,4,50,15,9,4,1,17,NA,NA,NA,NA,NA,NA,NA,1,6,501.891856282891,522.1305013945154
08059012027,08,059,012027,2846,2692,5,72,13,12,2,5,45,2252,2142,5,58,9,7,1,4,26,NA,NA,NA,NA,NA,NA,NA,1,6,429.9202968235339,447.2567094486301
08059012030,08,059,012030,3854,3653,7,104,13,29,1,4,43,2815,2692,4,63,13,13,1,2,27,NA,NA,NA,NA,NA,NA,NA,1,6,537.4003710294173,559.0708868107877
08059012031,08,059,012031,3847,3630,12,115,14,11,10,3,52,2798,2673,3,66,11,4,6,1,34,NA,NA,NA,NA,NA,NA,NA,1,6,534.1549691439822,555.6946150254295
08059012032,08,059,012032,2477,2363,5,68,13,16,0,1,11,1806,1745,3,32,9,12,0,1,4,NA,NA,NA,NA,NA,NA,NA,1,6,344.77622382917497,358.6792261386438
08059012033,08,059,012033,2865,2691,10,100,19,24,0,0,21,2158,2057,5,60,14,12,0,0,10,NA,NA,NA,NA,NA,NA,NA,1,6,411.97513345700975,428.58791251782577
08059012034,08,059,012034,3350,3190,15,81,5,31,4,3,21,2427,2318,11,53,5,24,4,2,10,NA,NA,NA,NA,NA,NA,NA,1,6,463.3288456441904,482.01244841555297
08059012035,08,059,012035,5851,5497,14,144,14,80,6,5,91,3685,3493,11,92,7,54,2,3,23,NA,NA,NA,NA,NA,NA,NA,1,6,703.4885851663954,731.8565605320613
08059012036,08,059,012036,1304,1228,7,51,1,3,0,4,10,953,903,3,35,1,2,0,3,6,NA,NA,NA,NA,NA,NA,NA,1,6,181.93341157763223,189.26982420272844
08059012037,08,059,012037,3437,3216,8,86,21,40,0,3,63,2553,2413,4,57,15,24,0,3,37,NA,NA,NA,NA,NA,NA,NA,1,6,487.383000795063,507.0365804717374
08059012038,08,059,012038,3246,2895,22,235,20,31,0,3,40,2304,2083,12,144,13,28,0,3,21,NA,NA,NA,NA,NA,NA,NA,1,6,439.84740847310036,457.5841290273729
08059012039,08,059,012039,4934,4278,35,479,19,65,1,6,51,3384,2998,30,275,14,44,1,4,18,NA,NA,NA,NA,NA,NA,NA,1,6,646.0258811948662,672.076689508954
08059012040,08,059,012040,836,730,1,80,7,10,0,1,7,581,517,1,48,5,7,0,0,3,NA,NA,NA,NA,NA,NA,NA,1,6,110.91638208457957,115.38905337018387
08059012041,08,059,012041,4314,3769,38,341,17,64,4,7,74,3189,2860,25,205,10,47,3,0,39,NA,NA,NA,NA,NA,NA,NA,1,6,608.7992125089918,633.3488660886685
08059012042,08,059,012042,3725,3188,15,312,32,107,2,3,66,2563,2246,10,192,17,69,2,1,26,NA,NA,NA,NA,NA,NA,NA,1,6,489.2920607276719,509.0226226984187
08059012043,08,059,012043,4886,4264,26,405,19,94,3,12,63,3244,2874,16,241,10,65,3,8,27,NA,NA,NA,NA,NA,NA,NA,1,6,619.2990421383411,644.2720983354156
08059012044,08,059,012044,3732,3260,34,271,3,101,0,6,57,2514,2222,24,168,3,70,0,2,25,NA,NA,NA,NA,NA,NA,NA,1,6,479.9376670578882,499.2910157876803
08059012045,08,059,012045,5215,4573,23,391,14,146,2,1,65,3541,3144,22,240,11,91,0,0,33,NA,NA,NA,NA,NA,NA,NA,1,6,675.9981221368266,703.2575524678505
08059012046,08,059,012046,2479,2089,15,241,12,75,1,1,45,1714,1474,12,150,8,50,1,1,18,NA,NA,NA,NA,NA,NA,NA,1,6,327.2128724491728,340.40763765317587
08059012047,08,059,012047,3982,3499,30,329,11,49,5,3,56,2851,2549,21,200,8,38,3,2,30,NA,NA,NA,NA,NA,NA,NA,1,6,544.2729867868095,566.2206388268404
08059012048,08,059,012048,2262,2067,1,134,2,35,0,0,23,1657,1523,1,99,1,24,0,0,9,NA,NA,NA,NA,NA,NA,NA,1,6,316.3312308333018,329.0871969610924
08059012049,08,059,012049,3203,2946,11,163,3,56,1,3,20,2254,2095,10,103,3,34,1,1,7,NA,NA,NA,NA,NA,NA,NA,1,6,430.30210881005564,447.65391789396637
08059012050,08,059,012050,2833,2467,22,177,3,126,0,6,32,2228,1962,20,121,3,96,0,2,24,NA,NA,NA,NA,NA,NA,NA,1,7,425.33855298527243,442.490208104595
08059012051,08,059,012051,3588,3355,24,136,12,28,8,0,25,2674,2531,14,88,8,18,3,0,12,NA,NA,NA,NA,NA,NA,NA,1,6,510.4826259796312,531.0676914145812
08059012052,08,059,012052,5685,5078,27,420,27,54,8,5,66,4054,3667,18,268,19,41,4,1,36,NA,NA,NA,NA,NA,NA,NA,1,6,773.9328966796654,805.1415186966015
08059012053,08,059,012053,4052,3651,23,266,10,29,2,2,69,2932,2671,18,173,9,22,2,2,35,NA,NA,NA,NA,NA,NA,NA,1,6,559.7363722409419,582.307580862959
08059012054,08,059,012054,4478,4014,41,210,20,153,0,4,36,3060,2763,27,138,13,101,0,3,15,NA,NA,NA,NA,NA,NA,NA,1,6,584.1723393783363,607.7289213644796
08059012055,08,059,012055,3587,3277,17,185,11,50,9,1,37,2699,2490,15,133,6,38,3,0,14,NA,NA,NA,NA,NA,NA,NA,1,6,515.2552758111536,536.0327969812845
08059012056,08,059,012056,7045,6245,70,466,29,143,4,10,78,4902,4385,54,303,19,99,3,4,35,NA,NA,NA,NA,NA,NA,NA,1,6,935.8211789649037,973.5578995191761
08059012057,08,059,012057,4419,3933,24,327,18,50,1,5,61,3107,2781,18,213,10,44,0,4,37,NA,NA,NA,NA,NA,NA,NA,1,6,593.1449210615984,617.0633198298817
08059012058,08,059,012058,3657,3500,13,88,14,10,0,5,27,2781,2670,11,58,12,8,0,5,17,NA,NA,NA,NA,NA,NA,NA,6,6,530.909567258547,552.3183432400712
08061990100,08,061,9901,1622,1530,8,51,18,0,1,3,11,1202,1142,1,35,12,0,0,2,10,NA,NA,NA,NA,NA,NA,NA,2,4,367,477
08063992100,08,063,9921,5151,3991,136,960,20,20,3,4,17,3806,3018,135,611,16,11,1,3,11,NA,NA,NA,NA,NA,NA,NA,2,4,866.2378194207837,1121.7001703577514
08063992200,08,063,9922,1517,1396,0,105,3,5,0,0,8,1061,1002,0,52,3,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,4,241.48143100511075,312.6967632027257
08063992300,08,063,9923,1343,1291,0,30,13,1,0,0,8,1003,970,0,18,10,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,4,228.28074957410564,295.603066439523
08065961600,08,065,9616,1402,440,0,934,6,3,0,0,19,890,336,0,536,5,3,0,0,10,NA,NA,NA,NA,NA,NA,NA,6,5,196.63515406162466,115.14530812324931
08065961700,08,065,9617,5467,3735,6,1591,49,19,2,1,64,4166,3029,5,1035,39,10,2,1,45,NA,NA,NA,NA,NA,NA,NA,6,5,920.4292717086835,538.983543417367
08065961800,08,065,9618,943,634,6,298,1,0,0,0,4,656,483,2,166,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,6,5,144.93557422969187,84.87114845938375
08067940200,08,067,9402,4825,4232,4,393,115,9,2,17,53,3561,3160,2,272,71,7,2,9,38,NA,NA,NA,NA,NA,NA,NA,6,3,541.7910460940719,571.663448519456
08067940300,08,067,9403,5211,2942,13,1099,1046,8,1,18,84,3601,2157,10,671,697,5,1,15,45,NA,NA,NA,NA,NA,NA,NA,6,3,547.8768764349209,578.0848295755578
08067941000,08,067,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,0,0
08067970600,08,067,9706,6584,5950,9,440,79,10,0,11,85,4935,4521,8,269,56,8,0,10,63,NA,NA,NA,NA,NA,NA,NA,6,3,750.839318302231,792.2378877965502
08067970701,08,067,970701,4019,3631,7,256,38,11,2,25,49,3013,2775,4,155,29,5,1,13,31,NA,NA,NA,NA,NA,NA,NA,6,3,458.4151704244422,483.6905280508624
08067970702,08,067,970702,7505,6630,13,648,108,18,1,13,74,5765,5210,9,399,73,15,1,12,46,NA,NA,NA,NA,NA,NA,NA,6,3,877.1202978748455,925.4815447106611
08067970800,08,067,9708,5321,4379,40,365,381,59,4,7,86,4612,3799,39,292,351,53,4,7,67,NA,NA,NA,NA,NA,NA,NA,6,3,701.6962382998763,740.3852357685289
08067970900,08,067,9709,3593,3054,7,355,106,12,7,2,50,2875,2480,6,254,82,12,5,2,34,NA,NA,NA,NA,NA,NA,NA,6,3,437.41905574851353,461.5367634073114
08067971000,08,067,9710,3168,2727,9,272,105,20,0,0,35,2494,2196,5,200,57,17,0,0,19,NA,NA,NA,NA,NA,NA,NA,6,3,379.45152175192794,400.37310884794255
08067971100,08,067,9711,3715,2623,18,743,227,27,4,9,64,3118,2312,15,554,161,24,4,9,39,NA,NA,NA,NA,NA,NA,NA,6,3,474.3904750691705,500.5466533231295
08069000100,08,069,0001,2485,2115,26,242,18,31,2,10,41,2293,1983,21,201,17,31,2,5,33,NA,NA,NA,NA,NA,NA,NA,2,4,385.52115636359844,374.1960164598751
08069000200,08,069,0002,5479,4398,34,873,33,46,9,16,70,4659,3857,28,627,31,44,8,11,53,NA,NA,NA,NA,NA,NA,NA,2,4,783.3157730039272,760.3049457856774
08069000300,08,069,0003,2749,2402,11,273,11,14,2,3,33,2082,1849,7,178,8,11,2,3,24,NA,NA,NA,NA,NA,NA,NA,2,4,350.04581227606275,339.7628025597296
08069000400,08,069,0004,4907,3938,51,751,24,43,4,3,93,3950,3296,36,491,18,39,4,2,64,NA,NA,NA,NA,NA,NA,NA,2,4,664.111891686094,644.6028194577003
08069000501,08,069,000501,5854,5102,27,528,34,72,3,7,81,4910,4361,24,367,26,65,3,5,59,NA,NA,NA,NA,NA,NA,NA,2,4,825.5163008047398,801.2657831740022
08069000502,08,069,000502,7819,6311,115,636,35,426,19,19,258,6830,5664,96,481,30,344,16,13,186,NA,NA,NA,NA,NA,NA,NA,2,4,1148.325119042031,1114.5917106066058
08069000600,08,069,0006,5526,4384,148,536,25,299,6,2,126,5317,4310,134,463,23,259,6,2,120,NA,NA,NA,NA,NA,NA,NA,2,4,893.9450450873322,867.684352166226
08069000700,08,069,0007,2714,2397,23,212,13,30,4,2,33,2409,2156,19,164,13,21,4,2,30,NA,NA,NA,NA,NA,NA,NA,2,4,405.0241891321014,393.12612457559493
08069000800,08,069,0008,2901,2549,13,251,9,27,0,4,48,2486,2227,12,177,7,27,0,4,32,NA,NA,NA,NA,NA,NA,NA,2,4,417.9701677801595,405.69179979034004
08069000901,08,069,000901,5181,4563,32,390,26,76,6,5,83,4344,3909,24,275,19,64,5,3,45,NA,NA,NA,NA,NA,NA,NA,2,4,730.3549512618716,708.8999108162659
08069000902,08,069,000902,3620,3195,32,256,5,69,6,3,54,2776,2491,18,168,5,49,4,3,38,NA,NA,NA,NA,NA,NA,NA,2,4,466.727749701417,453.0170700796395
08069001003,08,069,001003,5418,4614,48,522,41,85,3,7,98,4454,3885,36,368,24,73,3,2,63,NA,NA,NA,NA,NA,NA,NA,2,4,748.8492064733831,726.8508754087587
08069001004,08,069,001004,3649,3310,22,157,10,100,4,8,38,2693,2479,14,100,7,69,3,2,19,NA,NA,NA,NA,NA,NA,NA,2,4,452.77299349636746,439.4722513416676
08069001007,08,069,001007,2455,2134,26,172,9,80,0,3,31,1931,1702,21,121,7,61,0,2,17,NA,NA,NA,NA,NA,NA,NA,2,4,324.6582437584425,315.121023891853
08069001008,08,069,001008,2031,1851,7,106,3,44,0,0,20,1507,1384,4,77,2,30,0,0,10,NA,NA,NA,NA,NA,NA,NA,2,4,253.37129639770728,245.92821491715299
08069001009,08,069,001009,5075,4576,37,245,15,137,4,9,52,3707,3368,30,160,13,100,4,5,27,NA,NA,NA,NA,NA,NA,NA,2,4,623.256400627937,604.9475067670114
08069001010,08,069,001010,2647,2486,3,70,3,53,1,0,31,1885,1794,3,42,2,32,0,0,12,NA,NA,NA,NA,NA,NA,NA,2,4,316.9242824881741,307.6142568804469
08069001104,08,069,001104,6180,5435,39,489,24,81,9,5,98,4655,4168,25,307,16,75,9,3,52,NA,NA,NA,NA,NA,NA,NA,2,4,782.6432546325996,759.6521834368594
08069001106,08,069,001106,4949,4348,37,366,15,69,5,0,109,3698,3308,26,237,12,48,5,0,62,NA,NA,NA,NA,NA,NA,NA,2,4,621.7432342924496,603.4787914821711
08069001107,08,069,001107,5694,4926,45,440,29,126,5,6,117,4311,3803,34,292,17,99,5,5,56,NA,NA,NA,NA,NA,NA,NA,2,4,724.8066746984181,703.5146214385179
08069001109,08,069,001109,4732,4131,54,348,10,118,3,2,66,3289,2913,36,208,8,93,3,2,26,NA,NA,NA,NA,NA,NA,NA,2,4,552.9782308241932,536.7338413155383
08069001110,08,069,001110,5083,4296,78,401,34,142,5,10,117,4176,3600,63,285,23,117,5,5,78,NA,NA,NA,NA,NA,NA,NA,2,4,702.1091796661086,681.4838921659131
08069001111,08,069,001111,1827,1507,42,100,2,145,1,2,28,1576,1344,28,74,2,105,1,2,20,NA,NA,NA,NA,NA,NA,NA,2,4,264.97223830311,257.1883654342622
08069001112,08,069,001112,4680,4050,19,470,23,58,2,2,56,3171,2790,13,278,15,47,2,0,26,NA,NA,NA,NA,NA,NA,NA,2,4,533.1389388700264,517.4773520254095
08069001113,08,069,001113,2553,2314,10,136,11,45,1,2,34,1710,1560,9,82,8,31,1,0,19,NA,NA,NA,NA,NA,NA,NA,2,4,287.50160374258763,279.05590411966267
08069001114,08,069,001114,2231,2068,12,45,3,56,1,0,46,1469,1369,8,27,1,46,1,0,17,NA,NA,NA,NA,NA,NA,NA,2,4,246.98237187009423,239.7269726033827
08069001301,08,069,001301,3890,3452,16,300,30,19,1,4,68,2857,2608,6,161,19,13,1,4,45,NA,NA,NA,NA,NA,NA,NA,2,4,480.34624672080275,466.2355076432025
08069001302,08,069,001302,4820,4454,13,224,15,64,1,1,48,3798,3561,9,143,13,44,1,1,26,NA,NA,NA,NA,NA,NA,NA,2,4,638.5561935756419,619.7978502026192
08069001304,08,069,001304,2732,1531,11,1109,19,6,2,8,46,2027,1261,9,697,14,5,2,6,33,NA,NA,NA,NA,NA,NA,NA,2,4,340.798684670307,330.7873202634832
08069001305,08,069,001305,2182,1642,7,432,25,25,0,1,50,1432,1121,4,253,16,16,0,1,21,NA,NA,NA,NA,NA,NA,NA,2,4,240.76157693531312,233.68892087681692
08069001306,08,069,001306,2155,1327,9,757,10,11,1,3,37,1490,981,6,462,8,9,1,1,22,NA,NA,NA,NA,NA,NA,NA,2,4,250.5130933195646,243.15397493467682
08069001601,08,069,001601,1753,1470,6,233,3,17,1,0,23,1367,1175,6,153,3,13,1,0,16,NA,NA,NA,NA,NA,NA,NA,2,4,229.83315340123812,223.08153270852563
08069001602,08,069,001602,2848,2463,29,181,9,126,1,1,38,1980,1743,19,111,4,85,1,1,16,NA,NA,NA,NA,NA,NA,NA,2,4,332.89659380720667,323.1173626648726
08069001603,08,069,001603,4724,4077,42,409,20,109,2,6,59,3105,2722,26,227,16,77,2,4,31,NA,NA,NA,NA,NA,NA,NA,2,4,522.0423857431196,506.70677326991375
08069001604,08,069,001604,5236,4478,54,380,39,181,1,12,91,3699,3238,43,234,22,129,1,4,28,NA,NA,NA,NA,NA,NA,NA,2,4,621.9113638852815,603.6419820693756
08069001704,08,069,001704,4908,3869,21,900,24,19,1,12,62,3713,3047,13,576,20,12,1,8,36,NA,NA,NA,NA,NA,NA,NA,2,4,624.2651781849285,605.9266502902383
08069001705,08,069,001705,7156,6439,21,494,24,78,0,5,95,5108,4668,14,299,14,62,0,3,48,NA,NA,NA,NA,NA,NA,NA,2,4,858.8059601854604,833.5775194404894
08069001706,08,069,001706,6053,5224,29,592,43,62,2,1,100,4347,3843,19,357,26,52,2,0,48,NA,NA,NA,NA,NA,NA,NA,2,4,730.8593400403674,709.3894825778793
08069001707,08,069,001707,5342,4711,15,498,18,39,0,2,59,3573,3204,10,282,17,31,0,1,28,NA,NA,NA,NA,NA,NA,NA,2,4,600.7270351884592,583.0799680816109
08069001804,08,069,001804,3904,3448,6,345,23,37,1,1,43,2914,2637,6,202,18,27,0,1,23,NA,NA,NA,NA,NA,NA,NA,2,4,489.9296335122223,475.5373711138579
08069001805,08,069,001805,8213,7622,42,333,27,85,5,2,97,6080,5718,34,199,19,60,2,2,46,NA,NA,NA,NA,NA,NA,NA,2,4,1022.2279244180892,992.1987702032451
08069001806,08,069,001806,4271,4011,4,149,15,40,1,1,50,3128,2965,3,105,10,23,1,1,20,NA,NA,NA,NA,NA,NA,NA,2,4,525.9093663782538,510.46015677561684
08069001807,08,069,001807,5480,4967,17,358,22,59,1,1,55,3884,3569,11,223,13,42,1,1,24,NA,NA,NA,NA,NA,NA,NA,2,4,653.0153385591872,633.8322407022046
08069001901,08,069,001901,3962,3511,19,333,19,23,4,1,52,3032,2762,7,192,17,21,1,1,31,NA,NA,NA,NA,NA,NA,NA,2,4,509.76892546638913,494.7938604039866
08069001902,08,069,001902,4392,4078,16,237,4,18,2,0,37,3478,3288,12,142,4,12,2,0,18,NA,NA,NA,NA,NA,NA,NA,2,4,584.7547238694267,567.5768622971852
08069001903,08,069,001903,3577,3425,4,90,10,10,3,0,35,2906,2790,3,67,8,6,2,0,30,NA,NA,NA,NA,NA,NA,NA,2,4,488.584596769567,474.2318464162221
08069002005,08,069,002005,4370,3889,13,354,11,39,0,2,62,3112,2808,7,220,10,32,0,1,34,NA,NA,NA,NA,NA,NA,NA,2,4,523.2192928929429,507.8491073803451
08069002007,08,069,002007,3112,2588,12,418,26,29,0,4,35,2365,2014,6,277,19,20,0,3,26,NA,NA,NA,NA,NA,NA,NA,2,4,397.6264870474968,385.94573873859775
08069002008,08,069,002008,3731,3314,15,322,26,26,0,5,23,2725,2458,13,206,18,18,0,2,10,NA,NA,NA,NA,NA,NA,NA,2,4,458.153140466989,444.69435013221096
08069002009,08,069,002009,6877,6459,12,255,31,33,0,14,73,4918,4665,5,153,23,21,0,8,43,NA,NA,NA,NA,NA,NA,NA,2,4,826.8613375473951,802.5713078716379
08069002300,08,069,0023,2811,2579,10,122,20,25,2,0,53,2207,2053,8,86,16,13,2,0,29,NA,NA,NA,NA,NA,NA,NA,2,4,371.0620113800531,360.16162596028977
08069002400,08,069,0024,3860,3650,3,94,37,11,2,0,63,3195,3042,2,66,28,8,2,0,47,NA,NA,NA,NA,NA,NA,NA,2,4,537.1740490979926,521.393926118317
08069002500,08,069,0025,10754,9610,27,841,55,62,4,4,151,7767,7098,18,491,35,44,3,2,76,NA,NA,NA,NA,NA,NA,NA,2,4,1305.8625475255426,1267.5012908172048
08069002600,08,069,0026,5949,5556,11,265,32,26,3,6,50,4297,4056,8,166,19,11,3,6,28,NA,NA,NA,NA,NA,NA,NA,2,4,722.4528603987712,701.2299532176552
08069002700,08,069,0027,5104,4590,11,407,26,26,3,1,40,3600,3278,7,256,23,12,3,1,20,NA,NA,NA,NA,NA,NA,NA,2,4,605.2665341949212,587.4861139361319
08069002800,08,069,0028,8889,8325,25,364,43,63,3,6,60,7347,6964,17,252,28,44,2,2,38,NA,NA,NA,NA,NA,NA,NA,2,4,1235.248118536135,1198.9612441913227
08071000100,08,071,0001,3898,1864,8,1886,56,5,2,1,76,2910,1510,4,1301,38,3,0,1,53,NA,NA,NA,NA,NA,NA,NA,2,3,811.3645833333334,429.1744791666667
08071000200,08,071,0002,2440,1481,19,872,26,18,0,6,18,1893,1205,19,615,20,14,0,5,15,NA,NA,NA,NA,NA,NA,NA,2,3,527.8052083333333,279.1846354166667
08071000300,08,071,0003,2472,1533,4,860,12,9,6,4,44,1925,1212,4,658,7,7,5,4,28,NA,NA,NA,NA,NA,NA,NA,2,3,536.7274305555555,283.90407986111114
08071000400,08,071,0004,2117,1018,11,1029,13,11,1,2,32,1575,789,11,735,10,7,1,2,20,NA,NA,NA,NA,NA,NA,NA,2,3,439.140625,232.28515625
08071000500,08,071,0005,2144,933,6,1146,33,5,2,0,19,1639,770,4,826,16,5,2,0,16,NA,NA,NA,NA,NA,NA,NA,2,3,456.9850694444445,241.7240451388889
08071000600,08,071,0006,1281,819,0,424,15,3,2,0,18,932,604,0,301,11,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,2,3,259.8597222222222,137.45381944444446
08071000700,08,071,0007,855,739,4,87,6,2,0,3,14,646,559,2,67,3,2,0,3,10,NA,NA,NA,NA,NA,NA,NA,2,3,180.1173611111111,95.27378472222223
08073991700,08,073,9917,3718,2888,291,439,37,21,1,0,41,2867,2166,281,350,29,18,1,0,22,NA,NA,NA,NA,NA,NA,NA,2,4,536.7499460159793,668.6158497084863
08073991800,08,073,9918,2369,2238,7,80,13,12,1,0,18,1764,1690,7,42,7,8,0,0,10,NA,NA,NA,NA,NA,NA,NA,2,4,330.2500539840207,411.3841502915137
08075995900,08,075,9959,1100,1020,0,70,0,2,0,1,7,795,741,0,48,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,4,174.84235400751004,181.99663343260391
08075996000,08,075,9960,2310,2140,1,129,2,7,2,0,29,1615,1517,1,70,2,6,2,0,17,NA,NA,NA,NA,NA,NA,NA,2,4,355.18289524796063,369.71643143856016
08075996100,08,075,9961,6983,5940,44,892,26,23,5,2,51,4999,4411,22,499,18,18,4,0,27,NA,NA,NA,NA,NA,NA,NA,2,4,1099.417519098796,1144.403988087531
08075996200,08,075,9962,3245,2545,33,594,20,14,2,0,37,2513,2072,29,367,16,8,1,0,20,NA,NA,NA,NA,NA,NA,NA,2,4,552.6777806551858,575.2925029133756
08075996300,08,075,9963,3874,3519,13,286,12,17,0,0,27,2987,2773,11,169,10,14,0,0,10,NA,NA,NA,NA,NA,NA,NA,2,4,656.923410591739,683.8037032241357
08075996400,08,075,9964,2992,2146,320,468,29,14,2,0,13,2537,1725,313,447,26,14,2,0,10,NA,NA,NA,NA,NA,NA,NA,2,4,557.9560403988088,580.7867409037939
08077000200,08,077,0002,2221,1754,21,374,9,12,3,0,48,1846,1495,19,273,8,10,3,0,38,NA,NA,NA,NA,NA,NA,NA,6,3,286.8469055374593,351.63517915309444
08077000300,08,077,0003,1504,1224,5,236,19,6,3,1,10,1224,1015,4,173,16,5,1,1,9,NA,NA,NA,NA,NA,NA,NA,6,3,190.19534798366746,233.1535532412717
08077000400,08,077,0004,3342,2928,12,303,27,28,11,2,31,2621,2358,9,184,19,18,8,2,23,NA,NA,NA,NA,NA,NA,NA,6,3,407.27288158920953,499.26099922007614
08077000500,08,077,0005,2471,2135,46,212,19,23,6,3,27,2164,1900,39,165,14,22,3,1,20,NA,NA,NA,NA,NA,NA,NA,6,3,336.2604028077258,412.2093866128366
08077000601,08,077,000601,3275,2824,23,344,15,23,4,1,41,2625,2319,15,228,11,21,3,1,27,NA,NA,NA,NA,NA,NA,NA,6,3,407.8944350139928,500.02293893655093
08077000602,08,077,000602,4589,3811,19,587,26,67,4,1,74,3632,3119,16,382,22,47,4,1,41,NA,NA,NA,NA,NA,NA,NA,6,3,564.3705097031701,691.8412625590677
08077000700,08,077,0007,4326,3351,37,798,37,16,2,4,81,3205,2583,21,517,25,12,1,1,45,NA,NA,NA,NA,NA,NA,NA,6,3,498.01968160756064,610.5041978253888
08077000800,08,077,0008,5845,4764,28,895,36,29,3,4,86,4187,3500,17,568,31,21,2,1,47,NA,NA,NA,NA,NA,NA,NA,6,3,650.6110473918429,797.5603982199385
08077000900,08,077,0009,1720,1129,9,509,32,11,3,2,25,1341,918,6,363,22,9,1,2,20,NA,NA,NA,NA,NA,NA,NA,6,3,208.37578565857686,255.44028994815798
08077001001,08,077,001001,3907,3662,5,176,11,20,3,2,28,3086,2929,3,109,10,13,2,1,19,NA,NA,NA,NA,NA,NA,NA,6,3,479.52846722025964,587.8364912602651
08077001002,08,077,001002,5019,4672,17,233,13,35,4,6,39,4075,3856,12,145,12,26,1,1,22,NA,NA,NA,NA,NA,NA,NA,6,3,633.2075514979125,776.2260861586457
08077001101,08,077,001101,6981,6022,31,779,26,40,0,3,80,5218,4624,23,470,16,34,0,2,49,NA,NA,NA,NA,NA,NA,NA,6,3,810.8164426297197,993.9503601413039
08077001102,08,077,001102,4194,3827,2,261,17,29,1,10,47,3182,2929,2,178,16,20,1,6,30,NA,NA,NA,NA,NA,NA,NA,6,3,494.4457494150571,606.123044455659
08077001200,08,077,0012,1896,1678,2,177,10,11,0,1,17,1427,1285,1,114,8,6,0,1,12,NA,NA,NA,NA,NA,NA,NA,6,3,221.73918429141625,271.821993852365
08077001301,08,077,001301,6797,5794,26,827,41,14,4,8,83,4933,4307,18,504,35,13,4,7,45,NA,NA,NA,NA,NA,NA,NA,6,3,766.5307611139148,939.6621553424783
08077001302,08,077,001302,2942,2674,4,189,16,14,3,13,29,2206,2030,2,123,13,11,3,6,18,NA,NA,NA,NA,NA,NA,NA,6,3,342.7867137679497,420.2097536358214
08077001402,08,077,001402,4749,4494,2,171,13,20,0,4,45,3595,3427,2,111,9,13,0,2,31,NA,NA,NA,NA,NA,NA,NA,6,3,558.6211405239253,684.7933201816764
08077001403,08,077,001403,3400,3063,11,226,17,25,3,3,52,2624,2393,8,154,12,18,1,3,35,NA,NA,NA,NA,NA,NA,NA,6,3,407.7390466577969,499.8324540074322
08077001404,08,077,001404,3514,3310,4,130,8,26,4,2,30,2748,2619,3,84,5,20,3,0,14,NA,NA,NA,NA,NA,NA,NA,6,3,427.00720282607693,523.4525852181492
08077001501,08,077,001501,6732,5741,24,809,51,18,2,11,76,4889,4249,13,515,40,14,2,4,52,NA,NA,NA,NA,NA,NA,NA,6,3,759.6936734412992,931.2808184612561
08077001502,08,077,001502,5272,4812,11,341,30,14,4,2,58,3854,3561,8,220,22,8,4,2,29,NA,NA,NA,NA,NA,NA,NA,6,3,598.8667247786392,734.128916823416
08077001600,08,077,0016,2874,2652,4,163,5,15,1,4,30,2120,1975,3,102,5,12,1,4,18,NA,NA,NA,NA,NA,NA,NA,6,3,329.42331513511033,403.82804973161444
08077001702,08,077,001702,4411,4022,6,247,37,16,7,0,76,3365,3124,5,145,25,14,4,0,48,NA,NA,NA,NA,NA,NA,NA,6,3,522.8818185988898,640.9817864843786
08077001703,08,077,001703,3423,3044,17,250,26,16,2,3,65,2449,2214,8,153,20,10,2,3,39,NA,NA,NA,NA,NA,NA,NA,6,3,380.54608432353075,466.49759141166214
08077001704,08,077,001704,8433,6905,35,1218,88,32,3,12,140,5781,4916,22,687,55,22,3,4,72,NA,NA,NA,NA,NA,NA,NA,6,3,898.300087167959,1101.1933752351242
08077001705,08,077,001705,5264,4341,31,724,56,15,1,0,96,3572,3076,15,379,37,9,1,0,55,NA,NA,NA,NA,NA,NA,NA,6,3,555.0472083314218,680.4121668119467
08077001800,08,077,0018,3112,2850,21,168,34,6,0,0,33,2252,2106,9,91,22,5,0,0,19,NA,NA,NA,NA,NA,NA,NA,6,3,349.9345781529568,428.972060375281
08077001900,08,077,0019,4042,3627,7,304,9,12,24,8,51,2967,2733,5,167,8,8,7,3,36,NA,NA,NA,NA,NA,NA,NA,6,3,461.03725283295864,565.1687846951415
08079973600,08,079,9736,831,793,0,17,4,0,0,0,17,661,636,0,11,4,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,6,3,191,172
