GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,COUNTYFP,COUSUBFP,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
49005000L20,UT,005,L20,1431,22,1368,2,4,26,0,3,6,953,12,914,1,3,22,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,115.69909869741075,279.6415650179942
49005000L21,UT,005,L21,722,14,673,3,0,26,1,0,5,520,11,487,2,0,18,1,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,63.13067295136788,152.58511417561067
49005000L22,UT,005,L22,2555,32,2438,5,1,66,1,2,10,1616,22,1541,3,1,43,1,1,4,NA,NA,NA,NA,NA,NA,NA,1,3,196.19070671040478,474.1875855918978
49005000L23,UT,005,L23,1598,26,1425,11,2,118,3,1,12,1544,26,1380,11,2,110,3,1,11,NA,NA,NA,NA,NA,NA,NA,1,3,187.44953660944617,453.0604159368133
49005000L24,UT,005,L24,761,85,657,3,2,2,0,1,11,540,42,485,3,2,2,0,1,5,NA,NA,NA,NA,NA,NA,NA,1,3,65.55877575718972,158.45377241313417
49005000L25,UT,005,L25,3514,297,2920,30,34,178,5,2,48,2483,179,2120,19,15,123,4,0,23,NA,NA,NA,NA,NA,NA,NA,1,3,301.4489633427816,728.593920188541
49005000L26,UT,005,L26,1228,77,1095,1,10,12,14,0,19,929,40,863,1,4,11,4,0,6,NA,NA,NA,NA,NA,NA,NA,1,3,112.78537533042453,272.599175132966
49005000L27,UT,005,L27,2999,636,2239,6,38,47,1,2,30,1948,341,1531,4,24,33,1,1,13,NA,NA,NA,NA,NA,NA,NA,1,3,236.49721328704734,571.6073123347877
4900500AM28,UT,005,AM28,490,44,443,0,0,2,1,0,0,297,30,265,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,3,36.057326666454344,87.14957482722379
4900500BE29,UT,005,BE29,563,38,518,0,0,1,0,0,6,331,19,310,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,40.18510143635148,97.12629383101374
4900500CL30,UT,005,CL30,730,15,698,0,3,0,0,0,14,465,7,450,0,3,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,3,56.453390235357816,136.4463040224211
4900500CO32,UT,005,CO32,299,6,288,0,0,2,0,0,3,188,2,184,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,22.82416637472531,55.165387432720784
4900500CV33,UT,005,CV33,501,15,467,0,1,2,0,0,16,278,8,263,0,1,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,1,3,33.750629000923595,81.57434950157649
4900500CY31,UT,005,CY31,1210,40,1153,1,8,1,2,0,5,792,26,756,1,5,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,1,3,96.15287111054492,232.39886620593012
4900500HP34,UT,005,HP34,1127,13,1105,1,2,2,0,0,4,696,8,683,1,0,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,3,84.49797764260009,204.2293066658174
