GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,DISTRICT.x,DISTRICT.y,school,cd_1990,cd_2000,ndv,nrv
06067007008,06,067,007008,1171,868,41,94,11,108,0,5,44,1012,778,38,68,11,89,0,3,25,NA,64000,92690,33240,15750,00036,9,6,210.02339868061188,284.92507052768343
06067007009,06,067,007009,1194,848,51,140,7,82,5,6,55,1020,771,41,99,4,68,3,2,32,NA,64000,92690,NA,NA,00036,9,6,211.6836627018025,287.1774426267165
06067007010,06,067,007010,2653,1596,267,403,18,209,19,14,127,2272,1452,195,312,16,179,16,14,88,NA,64000,92690,27600,15750,00036,9,6,471.5149820181326,639.6736761253921
06067007011,06,067,007011,5978,2295,908,1561,23,809,41,15,326,4260,1853,587,954,20,611,26,11,198,NA,64000,92690,NA,NA,00036,9,6,884.0905912839987,1199.3881427351103
06067007012,06,067,007012,3448,1713,538,772,22,235,15,3,150,2481,1361,352,474,17,178,11,2,86,NA,64000,92690,NA,NA,00036,9,6,514.8893795717372,698.5168972126311
06067007013,06,067,007013,2767,1064,475,776,12,270,20,18,132,1926,831,318,472,8,203,14,15,65,NA,64000,92690,27600,15750,00036,9,6,399.70856310163884,542.2585828422118
06067007014,06,067,007014,7095,2725,1255,2000,50,569,100,44,352,5014,2236,799,1228,34,461,58,26,172,NA,64000,92690,27600,15750,00036,9,6,1040.5704752812135,1411.6742130689772
06067007100,06,067,0071,1150,768,47,200,10,90,0,6,29,858,591,31,134,10,65,0,5,22,NA,64000,92690,32790,15750,00036,7,1,178.06331627269267,241.56690762129682
06067007202,06,067,007202,3743,2897,108,428,43,106,15,4,142,2666,2113,71,268,34,77,10,4,89,NA,60942,92690,32790,15750,NA,7,1,553.2829850617701,750.6030020027708
06067007204,06,067,007204,4233,2364,461,671,41,466,38,23,169,2949,1763,273,418,29,329,21,10,106,NA,64000,92690,33240,15750,NA,9,6,612.0148248113878,830.2806650060658
06067007206,06,067,007206,4196,3143,114,525,52,114,36,11,201,2924,2265,79,309,35,83,22,7,124,NA,60942,92690,12600,15750,07900,7,1,606.8264997451672,823.2420021965875
06067007207,06,067,007207,3965,3136,50,440,55,121,7,7,149,2677,2202,34,235,38,73,5,5,85,NA,60942,92690,32790,15750,07900,7,1,555.5658480909071,753.7000136389413
06067007208,06,067,007208,4008,3069,71,480,44,133,28,7,176,2786,2249,44,270,31,82,12,6,92,NA,60942,92690,32790,15750,NA,7,1,578.1869453796292,784.3885834882669
06067007209,06,067,007209,3579,2866,68,383,61,78,8,0,115,2476,2055,37,199,45,57,6,0,77,NA,60942,92690,32790,15750,NA,7,1,513.8517145584931,697.1091646507355
06067007300,06,067,0073,662,350,131,79,2,54,7,6,33,519,290,100,55,2,44,6,4,18,NA,51924,92690,32790,15750,34620,7,6,107.70962837474067,146.12263992477045
06067007402,06,067,007402,6244,4030,579,1017,57,214,40,11,296,4337,2994,363,582,40,163,30,7,158,NA,51924,92690,32790,15750,NA,7,6,900.0706324879583,1221.0672241883035
06067007403,06,067,007403,4594,2718,486,813,63,212,29,8,265,3028,1943,295,458,36,147,18,6,125,NA,51924,92690,32790,15750,NA,7,1,628.409932020645,852.5228394840173
06067007404,06,067,007404,4073,2309,402,907,32,153,7,10,253,2688,1704,238,475,29,112,5,8,117,NA,51924,92690,32790,15750,NA,7,6,557.8487111200443,756.7970252751119
06067007406,06,067,007406,6981,4208,880,908,48,480,34,11,412,4767,3045,596,514,28,328,26,6,224,NA,51924,92690,32790,15750,07900,7,1,989.3098236269534,1342.132224511331
06067007413,06,067,007413,6332,3584,775,1028,76,450,24,25,370,4289,2682,458,586,60,279,18,12,194,NA,51924,92690,32790,15750,34620,7,6,890.1090483608147,1207.5529915941052
06067007414,06,067,007414,4338,2667,490,598,32,261,27,8,255,2791,1823,307,327,21,181,21,5,106,NA,51924,92690,32790,15750,NA,7,6,579.2246103928733,785.7963160501625
06067007415,06,067,007415,3172,2221,314,369,44,108,16,10,90,2342,1721,225,225,25,85,10,3,48,NA,24722,92690,32790,15750,NA,7,1,486.0422922035504,659.3819319919314
06067007416,06,067,007416,4038,2677,379,533,30,208,31,3,177,2903,2055,274,292,20,156,20,3,83,NA,24722,92690,32790,15750,NA,7,6,602.4683066895418,817.3295254366257
06067007417,06,067,007417,3143,1711,300,343,37,486,25,7,234,2082,1173,214,196,33,327,20,3,116,NA,51924,92690,32790,15750,07900,7,1,432.0837115148557,586.1798387733567
06067007418,06,067,007418,10826,6602,1047,1073,53,1441,66,29,515,7118,4470,653,607,37,1033,50,15,253,NA,NA,92690,11490,33630,07900,7,1,1477.2199128543432,2004.0480751146747
06067007419,06,067,007419,10122,6481,865,1100,57,1048,44,44,483,6563,4376,531,597,38,711,29,27,254,NA,51924,92690,11490,33630,07900,7,1,1362.0390963842449,1847.7897607442555
06067007420,06,067,007420,8166,4631,1100,1036,67,802,53,39,438,5334,3181,702,579,43,565,28,24,212,NA,51924,92690,32790,15750,07900,7,1,1106.9810361288378,1501.7690970303001
06067007421,06,067,007421,4164,2792,248,356,17,487,13,29,222,2750,1890,171,191,17,345,10,14,112,NA,62938,92690,11490,33630,34620,7,1,570.7157572842715,774.2529090426182
06067007422,06,067,007422,2428,1592,235,363,18,94,9,1,116,1643,1116,151,215,14,76,8,1,62,NA,24722,92690,32790,15750,NA,7,1,340.9767233520211,462.58091983891694
06067007423,06,067,007423,5019,2383,1022,1026,57,210,27,21,273,3466,1786,675,619,49,175,18,10,134,NA,24722,92690,32790,15750,NA,7,6,719.3093871808308,975.8402119060779
06067007424,06,067,007424,3760,2133,587,622,33,127,22,11,225,2499,1540,341,365,25,94,15,10,109,NA,51924,92690,32790,15750,NA,7,6,518.6249736194161,703.5847344354555
06067007425,06,067,007425,8103,5453,734,970,52,472,40,13,369,5763,4020,518,583,41,368,31,7,195,NA,51924,92690,32790,15750,NA,7,1,1196.012694265184,1622.5525508409482
06067007501,06,067,007501,6301,4738,412,570,61,270,22,8,220,4561,3564,270,340,41,206,19,6,115,NA,24722,92690,32790,15750,34620,7,1,946.5580250812952,1284.1336429612295
06067007503,06,067,007503,5231,3286,476,638,43,516,27,12,233,3790,2509,289,406,34,383,23,12,134,NA,51924,92690,32790,15750,34620,7,1,786.5500800390504,1067.0612819169173
06067007504,06,067,007504,2108,1557,130,241,20,55,16,2,87,1567,1210,73,154,17,46,10,2,55,NA,51924,92690,32790,15750,34620,7,1,325.2042151507103,441.18338489810276
06067007601,06,067,007601,6553,5198,217,513,40,284,24,18,259,5125,4228,135,337,22,217,20,11,155,NA,11390,92690,NA,NA,34620,7,1,1063.606638575233,1442.925875943061
06067007602,06,067,007602,4470,3604,121,354,39,151,13,4,184,3396,2846,78,219,32,109,13,3,96,NA,11390,92690,NA,NA,34620,7,1,704.782076995413,956.1319560395386
06067007701,06,067,007701,6036,4778,177,534,51,265,12,11,208,4680,3787,136,367,37,198,11,10,134,NA,11390,92690,NA,NA,34620,7,1,971.2544523965055,1317.6376779343464
06067007702,06,067,007702,4571,3908,87,228,15,185,17,13,118,3629,3187,54,147,13,142,11,11,64,NA,11390,92690,NA,NA,34620,12,1,753.1372666125894,1021.7322934238767
06067007801,06,067,007801,5604,4591,181,391,55,154,9,14,209,4230,3574,125,237,42,114,6,8,124,NA,11390,92690,NA,NA,34620,7,1,877.8646012045339,1190.9417473637363
06067007802,06,067,007802,5016,4230,165,324,39,114,8,4,132,3761,3265,103,188,29,86,6,3,81,NA,11390,92690,NA,NA,34620,7,1,780.5316229622345,1058.8964330579224
06067007903,06,067,007903,4583,3778,137,312,26,189,7,9,125,3538,3025,74,190,21,148,6,6,68,NA,11390,92690,NA,NA,34620,7,1,734.2517633715462,996.1115607973755
06067007904,06,067,007904,5172,4416,81,348,48,123,20,9,127,3787,3309,43,209,33,98,13,5,77,NA,11390,92690,NA,NA,34620,8,1,785.927481031104,1066.21664237978
06067007905,06,067,007905,4075,3529,80,218,17,139,9,10,73,3134,2755,63,141,16,97,8,7,47,NA,11390,92690,NA,NA,34620,7,1,650.4084303014206,882.3667697962055
06067007906,06,067,007906,3662,3049,63,257,28,143,6,5,111,2864,2444,55,164,16,111,5,4,65,NA,11390,92690,NA,NA,34620,7,1,594.3745195862376,806.3492114538394
06067008005,06,067,008005,5207,4328,81,300,34,320,2,3,139,3893,3286,60,210,19,240,2,1,75,NA,23294,92690,NA,NA,34620,8,1,807.9259793118796,1096.0605726919682
06067008006,06,067,008006,5579,4724,86,291,21,310,18,17,112,4314,3703,65,210,20,229,15,8,64,NA,23294,92690,NA,NA,34620,8,1,895.2973734270353,1214.5916544035836
06067008007,06,067,008007,3494,2839,143,280,11,83,6,11,121,2634,2198,95,191,6,67,5,8,64,NA,23294,92690,NA,NA,34620,8,1,546.6419289770076,741.5935136066386
06067008008,06,067,008008,4578,3920,51,300,17,160,10,6,114,3641,3198,38,187,10,133,9,3,63,NA,23294,92690,NA,NA,34620,8,1,755.6276626443754,1025.1108515724263
06067008009,06,067,008009,4338,3715,51,292,30,117,4,10,119,3394,2972,44,191,20,86,2,7,72,NA,23294,92690,NA,NA,34620,8,1,704.3670109901153,955.5688630147803
06067008010,06,067,008010,4812,4033,88,304,37,178,3,15,154,3758,3209,65,213,25,147,3,11,85,NA,23294,92690,NA,NA,34620,8,1,779.909023954288,1058.0517935207852
06067008111,06,067,008111,6628,5488,140,562,58,141,31,6,202,4861,4144,86,336,45,111,18,5,116,NA,13588,92690,NA,NA,34620,7,1,1008.817925875943,1368.5975966749695
06067008113,06,067,008113,3896,3058,87,515,27,83,6,3,117,2773,2227,62,313,21,72,5,1,72,NA,13588,92690,33600,33630,34620,8,1,575.4890163451944,780.7284788273382
06067008117,06,067,008117,2110,1741,38,173,22,40,4,7,85,1608,1363,25,117,15,31,4,4,49,NA,11390,92690,32790,15750,34620,7,1,333.71306825931214,452.72679190564725
06067008119,06,067,008119,6004,4831,168,544,67,141,17,17,219,4381,3632,116,333,49,119,10,9,113,NA,13588,92690,NA,NA,34620,8,1,909.2020846045067,1233.4552707329856
06067008120,06,067,008120,4427,3501,111,406,42,181,5,15,166,3318,2653,77,271,35,164,5,8,105,NA,13588,92690,NA,NA,34620,8,1,688.5945027888046,934.171328073966
06067008122,06,067,008122,3402,2828,60,201,28,164,5,2,114,2700,2295,41,134,21,134,3,2,70,NA,13588,92690,NA,NA,34620,8,1,560.3391071518301,760.1755834236614
06067008124,06,067,008124,4806,4020,95,384,31,133,6,8,129,3545,3028,65,249,21,95,5,5,77,NA,13588,92690,33600,33630,34620,8,1,735.704494390088,998.0823863840295
06067008125,06,067,008125,5489,4606,109,408,43,134,9,7,173,4000,3423,80,257,35,107,9,2,87,NA,13588,92690,NA,NA,34620,8,1,830.1320105953039,1126.1860495165354
06067008127,06,067,008127,5107,3928,141,592,53,201,17,17,158,3532,2804,82,357,39,141,8,12,89,NA,13588,92690,32790,15750,34620,7,1,733.0065653556534,994.4222817231008
06067008128,06,067,008128,2542,2019,50,293,17,76,4,1,82,1872,1539,31,182,13,52,4,1,50,NA,13588,92690,33600,33630,34620,7,1,388.5017809586022,527.0550711737385
06067008129,06,067,008129,3575,2826,104,325,29,106,11,2,172,2604,2138,73,197,27,78,9,2,80,NA,13588,92690,32790,15750,34620,7,1,540.4159388975429,733.1471182352645
06067008130,06,067,008130,3964,3024,212,354,44,148,18,7,157,2736,2142,129,212,29,118,12,6,88,NA,13588,92690,32790,15750,34620,7,1,567.8102952471878,770.3112578693102
06067008131,06,067,008131,5184,4005,247,500,41,145,24,5,217,4073,3265,176,320,32,118,21,4,137,NA,13588,92690,32790,15750,34620,7,1,845.2819197886681,1146.7389449202121
06067008132,06,067,008132,3284,2817,34,225,14,89,13,11,81,2569,2250,29,145,10,69,8,9,49,NA,13588,92690,NA,NA,34620,7,1,533.1522838048339,723.2929903019949
06067008133,06,067,008133,2724,2047,164,262,31,64,12,11,133,1961,1519,117,166,19,43,8,6,83,NA,51924,92690,32790,15750,34620,7,1,406.97221819434776,552.1127107754816
06067008134,06,067,008134,4762,3721,203,465,67,102,11,8,185,3602,2930,129,302,42,83,8,3,105,NA,13588,92690,32790,15750,34620,7,1,747.5338755410712,1014.1305375896402
06067008135,06,067,008135,4013,3352,141,285,30,74,14,13,104,3351,2880,119,188,23,61,12,9,59,NA,13588,92690,NA,NA,34620,7,1,695.4430918762158,943.4623629824775
06067008136,06,067,008136,2312,1996,49,142,7,57,7,1,53,1977,1743,43,90,7,47,7,1,39,NA,13588,92690,NA,NA,34620,7,1,410.29274623672893,556.6174549735476
06067008137,06,067,008137,2237,1843,51,132,9,69,5,0,128,1587,1344,30,79,6,49,4,0,75,NA,13588,92690,NA,NA,34620,8,1,329.3548752036868,446.81431514568544
06067008138,06,067,008138,3670,2781,127,485,33,132,3,6,103,2839,2237,83,319,24,104,3,4,65,NA,13588,92690,NA,NA,34620,8,1,589.186194520017,799.3105486443611
06067008139,06,067,008139,3203,2210,105,631,24,108,9,12,104,2647,1954,73,424,21,91,8,6,70,NA,13588,92690,NA,NA,34620,8,1,549.3398580114423,745.2536182675673
06067008140,06,067,008140,3063,2526,78,231,10,86,6,2,124,2249,1907,51,152,5,66,5,0,63,NA,13588,92690,NA,NA,34620,8,1,466.7417229572096,633.198106340672
06067008141,06,067,008141,6559,4645,294,1012,76,206,28,15,283,4687,3495,177,609,53,142,21,12,178,NA,13588,92690,NA,NA,34620,8,1,972.7071834150473,1319.6085035210003
06067008142,06,067,008142,3391,2751,116,284,16,91,11,2,120,2525,2089,77,182,13,72,8,2,82,NA,13588,92690,NA,NA,34620,8,1,524.0208316882856,710.9049437573129
06067008143,06,067,008143,4043,3297,64,389,41,80,14,10,148,3096,2581,47,251,30,68,12,9,98,NA,13588,92690,33600,33630,34620,8,1,642.5221762007652,871.6680023257985
06067008144,06,067,008144,2541,2131,37,193,8,93,6,2,71,1863,1578,26,126,8,70,5,2,48,NA,13588,92690,NA,NA,34620,8,1,386.6339839347628,524.5211525623264
06067008145,06,067,008145,7766,6494,109,588,65,248,16,11,235,5472,4645,74,355,46,204,11,6,131,NA,13588,92690,NA,NA,34620,8,1,1135.6205904943756,1540.6225157386205
06067008203,06,067,008203,4942,4289,53,270,38,94,5,14,179,3628,3225,30,169,28,79,3,12,82,NA,54092,92690,13080,33630,34620,8,37,752.9297336099406,1021.4507469114976
06067008204,06,067,008204,4496,3830,35,296,26,118,3,10,178,3307,2899,25,188,14,84,2,8,87,NA,54092,92690,NA,NA,34620,8,37,686.3116397596675,931.0743164377957
06067008206,06,067,008206,5506,4684,58,419,42,117,12,1,173,3974,3462,33,246,31,96,7,0,99,NA,54092,92690,NA,NA,34620,8,37,824.7361525264345,1118.865840194678
06067008207,06,067,008207,4474,3836,45,265,34,162,4,13,115,3395,2949,28,183,18,135,2,8,72,NA,54092,92690,NA,NA,34620,8,37,704.5745439927642,955.8504095271595
06067008208,06,067,008208,4633,3792,88,401,80,104,9,4,155,3377,2836,46,268,50,90,7,3,77,NA,54092,92690,NA,NA,34620,8,37,700.8389499450852,950.782572304335
06067008209,06,067,008209,4158,3546,66,213,17,236,5,10,65,3298,2833,57,148,15,195,4,7,39,NA,24638,91010,NA,NA,13890,8,1,12122.437307702086,16445.721412769853
06067008210,06,067,008210,4716,4164,62,166,8,193,6,8,109,3826,3444,41,116,6,149,6,0,64,NA,24638,91010,13080,33630,13890,8,1,14063.203498868463,19078.632542528034
06067008211,06,067,008211,2654,2328,9,165,13,51,8,6,74,1928,1722,4,95,10,41,3,5,48,NA,54092,92690,13080,33630,34620,8,37,400.1236291069365,542.82167586697
06067008300,06,067,0083,6842,2349,2424,1860,60,87,4,12,46,6826,2341,2421,1857,60,87,4,12,44,NA,24638,91010,NA,NA,13890,8,1,25090.284130495587,34038.35487069952
06067008402,06,067,008402,5757,4873,32,477,22,194,14,12,133,4076,3525,24,284,16,134,9,7,77,NA,24638,91010,NA,NA,13890,8,1,14982.12688483739,20325.276069875657
06067008403,06,067,008403,4224,3269,87,311,30,380,11,13,123,3151,2505,56,200,20,285,7,8,70,NA,24638,91010,NA,NA,13890,8,1,11582.110356752359,15712.69501868945
06067008404,06,067,008404,3381,2780,39,279,32,89,16,13,133,2567,2170,21,178,28,71,12,8,79,NA,24638,91010,NA,NA,13890,8,1,9435.505327128945,12800.535738805402
06067008501,06,067,008501,4657,3870,58,372,15,207,3,16,116,3069,2605,35,206,12,137,3,11,60,NA,24638,91010,32310,12070,13890,8,1,11280.703486154549,15303.795941719429
06067008502,06,067,008502,5927,4567,111,428,17,627,8,16,153,4065,3170,84,257,12,448,7,11,76,NA,24638,91010,06270,12070,13890,8,1,14941.694255854756,20270.423754672363
06067008503,06,067,008503,8045,6042,140,551,28,1015,19,6,244,5581,4243,109,361,23,721,16,5,103,NA,24638,91010,06270,12070,13890,8,1,20514.04566837033,27830.07010450835
06067008504,06,067,008504,4177,3040,67,257,8,665,7,6,127,2868,2134,49,142,5,467,6,1,64,NA,24638,91010,NA,NA,13890,8,1,10541.889083835533,14301.494545731939
06067008600,06,067,0086,5412,4550,134,396,35,160,3,4,130,4267,3698,97,238,31,117,2,4,80,NA,59506,93030,21180,12070,12330,12,1,144554,196107
06067008701,06,067,008701,4751,3527,73,209,18,769,8,11,136,3645,2811,52,136,15,544,7,5,75,NA,30345,91920,NA,NA,34620,12,1,7412.973493908101,10056.698486170124
06067008702,06,067,008702,3420,2746,25,125,4,445,4,2,69,2514,2066,21,70,4,316,2,1,34,NA,30345,91920,NA,NA,34620,12,1,5112.816286333324,6936.22496412392
06067008800,06,067,0088,914,373,118,139,17,62,20,8,177,629,284,62,96,16,51,20,8,92,NA,59444,91920,NA,NA,13890,12,1,1279.2209403753623,1735.435760713582
06067008905,06,067,008905,5003,3214,408,730,47,349,13,6,236,3578,2504,243,451,30,214,7,5,124,NA,59444,91920,NA,NA,13890,12,6,7276.713075775908,9871.842848701426
06067008907,06,067,008907,5235,3641,398,541,26,386,13,22,208,3716,2655,253,353,19,295,9,14,118,NA,59444,91920,NA,NA,13890,12,1,7557.368862376545,10252.590281099638
06067008908,06,067,008908,4986,3552,398,593,36,230,7,20,150,3761,2813,250,388,27,179,4,12,88,NA,59444,91920,NA,NA,13890,12,1,7648.88705365936,10376.747052533836
06067008909,06,067,008909,2164,1409,191,225,12,224,6,8,89,1627,1105,133,139,11,183,5,6,45,NA,59444,91920,NA,NA,13890,12,1,3308.8910492698164,4488.957047187597
06067008910,06,067,008910,3581,2465,260,441,38,156,16,12,193,2589,1898,164,268,25,125,11,3,95,NA,59444,91920,NA,NA,13890,12,1,5265.346605138017,7143.152916514251
06067008911,06,067,008911,2309,1213,393,418,17,103,18,1,146,1473,879,226,214,13,75,11,1,54,NA,59444,91920,NA,NA,13890,12,1,2995.695461324179,4064.0649849461156
06067008912,06,067,008912,3364,2374,258,352,13,230,9,11,117,2546,1865,187,226,11,176,5,9,67,NA,59444,91920,NA,NA,13890,12,1,5177.895889023326,7024.514223810462
06067008913,06,067,008913,4534,3460,295,372,32,202,6,5,162,3098,2424,177,225,20,154,6,2,90,NA,59444,91920,NA,NA,13890,12,1,6300.51903542587,8547.503953403304
06067009004,06,067,009004,3999,2041,651,533,30,508,19,8,209,2839,1539,437,324,27,387,13,4,108,NA,59444,91920,NA,NA,33840,12,6,5773.781001153662,7832.9127578153575
06067009005,06,067,009005,3258,1834,414,481,18,341,8,10,152,2405,1436,277,302,12,276,6,9,87,NA,59444,91920,NA,NA,33840,12,1,4891.138889670502,6635.489673316638
06067009006,06,067,009006,4660,2522,691,564,37,519,17,10,300,3417,1983,450,343,32,411,12,7,179,NA,59444,91920,NA,NA,33840,12,6,6949.281324741833,9427.637510903514
06067009007,06,067,009007,2552,1105,563,459,10,186,47,8,174,1727,803,357,286,9,144,29,5,94,NA,59444,91920,NA,NA,13890,12,6,3512.264807676074,4764.8609837080385
06067009008,06,067,009008,5273,2995,689,823,40,326,35,13,352,3493,2085,438,504,32,220,26,6,182,NA,59444,91920,NA,NA,13890,12,6,7103.845381130589,9637.32450265905
06067009009,06,067,009009,3903,1995,408,518,38,706,40,8,190,3096,1745,286,345,21,566,24,3,106,NA,59444,91920,NA,NA,13890,12,1,6296.451560257745,8541.985874672895
06067009103,06,067,009103,3235,1915,404,425,8,299,7,8,169,2076,1397,184,213,6,193,4,5,74,NA,62910,91920,NA,NA,33840,9,6,4222.039224513914,5727.765722164382
06067009105,06,067,009105,2815,1679,340,390,12,220,27,1,146,2173,1385,224,258,11,185,25,1,84,NA,40410,91920,NA,NA,33840,9,6,4419.311770167985,5995.392540589211
06067009106,06,067,009106,4126,2944,269,423,29,283,19,13,146,3409,2498,201,311,25,250,12,10,102,NA,40410,91920,NA,NA,33840,9,6,6933.011424069332,9405.565195981879
06067009107,06,067,009107,3332,2280,230,352,7,306,9,12,136,2653,1863,177,240,7,263,6,7,90,NA,40410,91920,NA,NA,33840,9,6,5395.505810518022,7319.731435887335
06067009108,06,067,009108,3684,2348,256,435,34,454,12,8,137,2750,1822,188,268,27,354,8,5,78,NA,62910,91920,NA,NA,33840,9,6,5592.7783561720935,7587.358254312165
06067009109,06,067,009109,5096,3400,404,553,18,474,11,4,232,3875,2652,290,373,15,397,11,2,135,NA,62910,91920,NA,NA,33840,9,6,7880.733138242494,10691.27754016714
06067009110,06,067,009110,1687,685,503,271,22,97,14,0,95,1210,578,288,177,18,84,7,0,58,NA,62910,91920,NA,NA,33840,9,6,2460.8224767157208,3338.437631897352
06067009111,06,067,009111,5627,3195,449,821,52,724,26,21,339,4201,2539,312,535,37,572,19,13,174,NA,62910,91920,NA,NA,33840,9,6,8543.731590646894,11590.724373223782
06067009112,06,067,009112,3573,1986,357,518,38,455,19,6,194,2578,1502,251,328,25,362,15,1,94,NA,62910,91920,NA,NA,33840,9,6,5242.975491713329,7112.803483497003
06067009200,06,067,0092,1447,869,27,223,35,219,0,2,72,1081,703,19,125,22,166,0,2,44,NA,64000,92690,NA,NA,12330,12,1,224.34317586338088,304.3517798818437
06067009307,06,067,009307,4822,3789,157,479,24,171,21,15,166,3293,2661,98,285,18,133,10,8,80,NA,22020,90870,NA,NA,12330,9,1,9522.230886177234,12918.190658131625
06067009308,06,067,009308,5929,4345,155,904,63,191,5,15,251,4143,3167,105,533,43,150,3,6,136,NA,22020,90870,NA,NA,12330,9,1,11980.14046809362,16252.676555311062
06067009309,06,067,009309,2479,2013,26,224,18,107,2,6,83,1887,1583,20,130,15,89,2,4,44,NA,22020,90870,NA,NA,12330,9,1,5456.559271854371,7402.558691738348
06067009310,06,067,009310,7509,5299,189,1056,63,300,12,13,577,5121,3768,126,605,42,215,8,10,347,NA,22020,90870,NA,NA,12330,9,1,14808.182316463291,20089.296799359872
06067009311,06,067,009311,3549,2162,196,389,17,636,21,1,127,2379,1469,134,228,15,462,16,1,54,NA,82852,90870,NA,NA,12330,12,1,6879.255171034207,9332.637587517504
06067009312,06,067,009312,3957,2275,307,554,27,590,13,6,185,2638,1562,196,325,22,425,8,4,96,NA,82852,90870,NA,NA,12330,12,1,7628.194678935787,10348.675055011001
06067009313,06,067,009313,1001,588,57,152,6,134,7,5,52,663,416,38,95,4,86,3,3,18,NA,82852,90870,NA,NA,12330,12,1,1917.1694738947788,2600.8989997999597
06067009314,06,067,009314,2982,1840,194,316,6,455,17,12,142,2052,1334,130,186,5,312,11,7,67,NA,22020,90870,NA,NA,12330,12,1,5933.682896579317,8049.841248249651
