GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,shd,ssd,cd_1990,cd_2000,ndv,nrv
39113165000,39,113,1650,5911,5786,33,43,6,15,0,0,28,4317,4231,31,27,5,9,0,0,14,NA,29932,29904,04874,40,6,6,11,688.8988589211618,1135.9740663900416
39115968800,39,115,9688,3151,3030,48,13,9,2,0,5,44,2361,2288,33,11,7,2,0,2,18,NA,NA,12980,04877,96,20,18,18,124,249
39115968900,39,115,9689,3976,3733,121,7,11,3,0,9,92,3026,2883,87,5,7,3,0,2,39,NA,45822,52122,04877,96,20,18,18,413,754
39115969000,39,115,9690,4158,4014,46,23,19,5,0,2,49,3096,2994,31,18,10,4,0,2,37,NA,NA,78484,04877,96,20,18,18,84,129
39115969100,39,115,9691,3612,3131,289,18,12,2,0,13,147,2646,2301,218,13,11,1,0,8,94,NA,74748,86016,04877,96,20,18,18,175,276
39117985000,39,117,9850,4017,3948,1,25,9,3,0,2,29,2977,2934,0,12,7,3,0,2,19,NA,29162,56224,04881,80,19,7,12,221,347
39117985100,39,117,9851,5327,5227,12,28,15,10,0,4,31,3778,3712,10,18,11,6,0,3,18,NA,52738,18294,04881,80,19,7,12,193,342
39117985200,39,117,9852,4764,4634,37,44,9,13,0,2,25,3621,3521,35,33,7,9,0,1,15,NA,52738,30128,04553,80,19,7,12,807,1466
39117985300,39,117,9853,5309,5207,9,21,26,5,0,8,33,3833,3757,9,14,22,1,0,6,24,NA,12084,12098,04879,80,19,7,12,127,217
39117985400,39,117,9854,5467,5364,8,23,20,7,1,2,42,3863,3802,4,12,13,3,1,1,27,NA,14114,33600,04880,80,19,7,12,194,271
39117985500,39,117,9855,6744,6604,17,42,11,8,0,6,56,4915,4825,11,28,8,4,0,4,35,NA,47558,05508,04880,80,19,7,12,289,526
39119981000,39,119,9810,4495,4431,21,5,4,2,2,3,27,3260,3213,17,2,2,2,2,2,20,NA,00380,46536,04887,95,20,18,18,95,211
39119981100,39,119,9811,5159,5024,47,32,6,6,1,5,38,3674,3591,31,18,6,5,1,5,17,NA,22610,12406,04887,95,20,18,18,148,267
39119981200,39,119,9812,6093,5942,47,40,9,10,0,1,44,4376,4281,35,23,8,5,0,0,24,NA,28574,37926,04887,95,20,18,18,253,433
39119981300,39,119,9813,5831,5666,60,26,12,0,0,3,64,4136,4045,36,16,8,0,0,0,31,NA,29064,36372,04888,95,20,18,18,356,519
39119981400,39,119,9814,3934,3149,591,21,17,2,0,6,148,2730,2253,392,17,14,2,0,1,51,NA,88084,88084,04517,96,20,18,18,323.80113221329435,631.6490138787436
39119981500,39,119,9815,4879,4561,182,26,8,13,1,3,85,3864,3694,103,12,7,9,0,2,37,NA,88084,88084,04888,95,20,18,18,458.3031409788167,894.0262965668371
39119981600,39,119,9816,5528,5262,111,32,3,75,1,5,39,4358,4184,81,19,3,53,1,1,16,NA,88084,26502,04517,95,20,18,18,516.895726807889,1008.3246895544193
39119981700,39,119,9817,3412,3163,149,11,3,20,2,4,60,2681,2541,90,7,3,15,1,1,23,NA,88084,88084,04517,96,20,18,18,1235.1200399301224,1399.713501372598
39119981800,39,119,9818,3602,3055,421,35,12,3,0,11,65,2726,2345,304,24,10,3,0,8,32,NA,88084,88084,04517,96,20,18,18,1255.8512602944847,1423.2073870726229
39119981900,39,119,9819,2790,2561,141,25,7,4,2,3,47,2101,1943,106,16,7,2,2,3,22,NA,88084,88084,04517,96,20,18,18,566,852
39119982000,39,119,9820,3553,3317,116,38,4,4,1,17,56,2576,2440,73,24,4,4,1,2,28,NA,88084,88084,04517,96,20,18,18,259.80777471686565,389.90878481787576
39119982100,39,119,9821,3765,2857,672,30,34,4,0,35,133,2607,2035,458,14,27,3,0,8,62,NA,88084,88084,04517,96,20,18,18,1201.028699775393,1361.079111554779
39119982200,39,119,9822,3761,3065,530,17,18,4,0,14,113,2666,2233,343,8,11,4,0,5,62,NA,88084,88084,04517,96,20,18,18,385.4403389830508,453.67186440677966
39119982300,39,119,9823,4267,4143,75,8,6,3,1,3,28,3234,3157,48,3,4,3,1,0,18,NA,73894,74125,04885,95,20,18,18,467.5596610169492,550.3281355932204
39119982400,39,119,9824,4316,4209,38,18,6,9,0,2,34,3155,3099,17,13,5,7,0,0,14,NA,73894,55608,04885,95,20,18,18,777,947
39119982500,39,119,9825,4906,4797,30,20,8,3,6,2,40,3524,3462,21,11,7,3,2,1,17,NA,62442,33936,04884,95,20,18,18,203,173
39119982600,39,119,9826,3012,2967,8,2,3,3,0,0,29,2245,2216,6,0,1,2,0,0,20,NA,NA,82236,04884,96,20,18,18,29,59
39119982700,39,119,9827,5235,5067,77,21,6,14,0,8,42,3958,3833,65,15,5,11,0,7,22,NA,63478,81522,04884,95,20,18,18,399.1922252831344,599.0912151821243
39119982800,39,119,9828,6047,5886,48,29,5,51,0,2,26,4784,4657,41,22,5,48,0,2,9,NA,54446,78498,04883,96,20,18,18,408,785
39121968300,39,121,9683,4020,3955,10,21,13,2,0,0,19,2798,2758,7,9,12,1,0,0,11,NA,70520,47810,04890,99,20,18,14,58,136
39121968400,39,121,9684,6861,5853,927,25,22,11,0,0,23,5740,4749,926,20,19,10,0,0,16,NA,10940,56028,04525,99,20,18,14,423,456
39121968500,39,121,9685,3177,3151,1,14,2,0,0,0,9,2340,2320,0,11,2,0,0,0,7,NA,21910,37940,04525,99,20,18,14,573,940
39123000000,39,123,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,64150,00000,99998,53,2,8,17,0,0
39123050100,39,123,0501,763,753,2,4,1,0,0,0,3,627,618,2,3,1,0,0,0,3,NA,65032,65046,04897,53,2,8,17,127,184
39123050200,39,123,0502,3157,3066,9,60,1,16,0,0,5,2587,2519,7,45,1,13,0,0,2,NA,NA,12588,04465,53,2,8,17,511,934
39123050300,39,123,0503,4631,4484,21,77,19,6,2,1,21,3832,3723,16,59,11,5,2,1,15,NA,47502,20058,04893,53,2,8,17,970,903
39123050400,39,123,0504,3975,3687,28,226,8,7,1,0,18,3151,2948,16,154,8,6,1,0,18,NA,64150,25578,04465,53,2,8,17,107.05928154308972,100.36807644664661
39123050500,39,123,0505,3391,3055,97,171,11,12,1,4,40,2633,2403,72,120,9,6,0,1,22,NA,64150,64150,04465,53,2,8,17,1323,1219
39123050600,39,123,0506,3281,2918,73,243,10,10,1,0,26,2500,2264,50,155,8,9,1,0,13,NA,64150,64150,04465,53,2,8,17,84.94071845691028,79.63192355335339
39123050700,39,123,0507,3483,3378,3,64,5,14,9,0,10,2542,2480,2,36,4,9,5,0,6,NA,57582,69946,04892,53,2,8,17,814,981
39123050800,39,123,0508,3965,3843,9,84,5,7,0,1,16,3033,2962,6,45,3,5,0,1,11,NA,57582,12266,04892,53,2,8,17,328,281
39123050900,39,123,0509,5630,5400,3,186,7,6,1,1,26,4094,3963,2,105,7,3,1,1,12,NA,25144,05620,04892,53,2,12,17,442,389
39123051000,39,123,0510,5118,4702,8,339,6,14,5,0,44,3786,3517,5,218,3,12,2,0,29,NA,29722,15546,04894,53,2,12,17,915,816
39123051100,39,123,0511,3591,3481,7,81,6,1,0,0,15,2658,2586,5,54,3,1,0,0,9,NA,15588,01322,04894,53,2,12,17,571,502
39125960100,39,125,9601,3285,3092,21,117,13,7,1,0,34,2413,2297,20,65,9,3,1,0,18,NA,61252,25298,04557,83,1,8,13,185,226
39125960200,39,125,9602,4521,4372,23,79,10,3,0,1,33,3285,3186,13,54,7,2,0,1,22,NA,02204,12308,04899,83,1,8,13,465,633
39125960300,39,125,9603,4356,4153,37,107,12,7,1,0,39,3168,3049,25,60,9,3,0,0,22,NA,61322,33950,04903,83,1,8,13,197,282
39125960400,39,125,9604,4071,3650,92,267,8,10,0,3,41,3043,2757,66,185,5,8,0,0,22,NA,61252,61266,04557,83,1,8,13,618,897
39125960500,39,125,9605,4060,3960,15,42,10,4,1,0,28,2948,2883,12,23,7,1,1,0,21,NA,57792,09512,04903,83,1,8,13,170,266
39127965800,39,127,9658,6553,6395,16,23,35,5,0,0,79,4752,4644,9,14,26,4,0,0,55,NA,76680,76659,04905,78,31,18,15,239,387
39127965900,39,127,9659,6174,6079,10,30,21,8,0,0,26,4466,4395,4,26,18,7,0,0,16,NA,72977,65760,04905,78,31,18,15,547,796
39127966000,39,127,9660,5176,5094,8,22,12,1,0,0,39,3673,3631,3,11,8,1,0,0,19,NA,19456,33964,04535,78,31,18,15,810,697
39127966100,39,127,9661,4284,4208,21,4,7,2,0,0,42,3147,3094,11,4,7,2,0,0,29,NA,18770,51520,04906,78,31,18,15,114,160
39127966200,39,127,9662,5856,5767,11,26,11,8,1,2,30,4223,4170,6,14,9,6,1,1,16,NA,54866,62680,04447,78,31,18,15,1161,1179
39127966300,39,127,9663,6035,5930,7,47,7,9,0,5,30,4233,4169,5,28,4,7,0,2,18,NA,39508,37968,04906,78,31,18,15,45,126
39129020100,39,129,0201,1981,1869,62,13,8,6,0,2,21,1487,1411,45,5,6,5,0,1,14,NA,15070,15070,04376,91,17,10,15,243.82294715097265,397.41220519882944
39129020200,39,129,0202,2767,2644,57,30,7,3,0,2,24,2037,1953,45,22,7,1,0,2,7,NA,15070,15070,04376,91,17,10,15,334.0062833534171,544.4039421587191
39129020310,39,129,020310,5089,4894,48,38,8,42,8,3,48,3923,3798,33,28,6,29,2,2,25,NA,15070,15070,04376,91,17,10,15,643.2531416767087,1048.4519710793597
39129020320,39,129,020320,3335,3088,159,25,3,16,0,0,44,2349,2270,34,12,3,10,0,0,20,NA,15070,15077,04376,91,17,10,15,385.16483043553103,627.7883456705113
39129020400,39,129,0204,2543,2437,39,20,6,10,0,3,28,1822,1763,26,13,2,7,0,0,11,NA,15070,15077,04376,91,17,10,15,298.75279738337065,486.9435358925805
39129021100,39,129,0211,6910,6781,24,29,20,12,2,0,42,5152,5069,17,16,18,8,0,0,24,NA,15070,80598,04909,91,17,10,15,271,532
39129021200,39,129,0212,6424,6222,11,54,27,10,0,5,95,4568,4445,8,37,17,8,0,1,52,NA,02680,33978,04909,91,17,10,15,525,876
39129021300,39,129,0213,3665,1662,1947,20,20,5,1,0,10,3663,1660,1947,20,20,5,1,0,10,NA,58800,70870,04909,29,16,2,15,103.19272388059701,207.06884328358208
39129021400,39,129,0214,8992,7887,963,44,19,8,1,3,67,7057,6009,953,31,16,6,0,2,40,NA,18070,20156,04909,29,16,2,15,198.80727611940299,398.93115671641795
39129021500,39,129,0215,2987,2915,15,27,4,1,2,1,22,2160,2111,13,17,3,1,1,0,14,NA,20212,51534,04910,29,16,10,15,80,133
39129021600,39,129,0216,3528,3441,28,14,11,1,2,5,26,2544,2488,20,10,6,0,1,1,18,NA,85414,21168,04910,29,16,10,15,197,280
39129021700,39,129,0217,4506,4410,30,19,8,2,0,0,37,3178,3119,23,11,5,0,0,0,20,NA,76148,70184,04908,91,17,10,15,213,421
39131952200,39,131,9522,5592,5285,109,29,55,2,0,3,109,4028,3817,79,22,43,1,0,0,66,NA,04696,70884,04912,88,14,9,7,188,312
39131952300,39,131,9523,5067,4866,41,19,26,14,4,1,96,3710,3584,25,16,18,11,3,0,53,NA,62708,71171,04913,88,14,9,7,556,534
39131952400,39,131,9524,3368,3257,43,2,21,16,3,4,22,2694,2617,29,2,13,13,3,1,16,NA,81942,61434,04914,88,14,9,7,261,224
39131952500,39,131,9525,3753,3647,13,22,21,10,1,0,39,2777,2707,8,14,16,9,1,0,22,NA,81942,61434,04914,88,14,9,7,1461,1829
39131952600,39,131,9526,5573,5367,20,57,52,5,2,1,69,3883,3745,13,30,36,3,1,0,55,NA,NA,61392,04915,88,14,9,7,314,200
39131952700,39,131,9527,4342,4244,14,26,21,4,0,0,33,3081,3016,7,13,20,1,0,0,24,NA,72578,55622,04913,88,14,9,7,220,165
39133600102,39,133,600102,3538,3383,64,34,4,19,0,1,33,2761,2636,62,21,2,18,0,1,21,NA,35658,35672,04918,75,28,16,5,470,512
39133600103,39,133,600103,5219,5123,27,19,7,6,1,0,36,3817,3745,22,13,7,6,0,0,24,NA,29442,53858,04920,75,28,16,5,406,409
39133600200,39,133,6002,5707,5589,24,37,9,4,0,0,44,4293,4216,13,25,8,3,0,0,28,NA,47180,47194,04918,75,28,16,5,943,1028
39133600301,39,133,600301,7703,7274,205,48,6,116,1,1,52,5654,5358,152,31,6,75,1,0,31,NA,03086,03086,04917,75,28,16,5,759.9703953904233,1303.1273594277768
39133600302,39,133,600302,5853,5643,86,30,4,52,0,3,35,4412,4282,53,22,1,37,0,2,15,NA,03086,03086,04917,75,28,16,5,593.0296046095768,1016.8726405722234
39133600401,39,133,600401,4404,4106,117,45,3,85,0,3,45,3354,3126,97,32,2,67,0,0,30,NA,75014,75014,04923,75,28,1,9,550.2821917808219,472.52876712328765
39133600402,39,133,600402,3580,3390,66,18,3,72,1,2,28,2773,2630,47,12,3,62,1,2,16,NA,75014,75014,04923,75,28,1,9,454.959009483667,390.67449947312963
39133600403,39,133,600403,4554,4400,58,36,4,11,0,4,41,3363,3272,31,24,4,10,0,1,21,NA,75014,75014,04923,75,28,1,9,551.758798735511,473.7967334035827
39133600500,39,133,6005,5976,5751,79,39,12,17,0,8,70,4208,4077,53,28,7,11,0,2,30,NA,75014,71731,04918,75,28,16,9,717,768
39133600602,39,133,600602,2779,2711,12,19,5,3,0,2,27,2040,1994,9,10,5,2,0,2,18,NA,29442,28742,04920,75,28,16,9,398,424
39133600603,39,133,600603,4866,4626,150,20,8,3,0,3,56,3312,3198,78,12,6,3,0,0,15,NA,85946,85960,04566,75,28,16,9,634,486
39133600703,39,133,600703,2003,1961,3,13,6,0,0,0,20,1425,1396,2,9,4,0,0,0,14,NA,NA,13610,04922,75,28,16,9,259,263
39133600704,39,133,600704,1827,1796,7,2,1,2,0,0,19,1379,1356,7,2,1,2,0,0,11,NA,73118,59822,04922,75,28,16,9,243,258
39133600705,39,133,600705,2344,2288,2,11,10,7,0,3,23,1724,1691,2,6,5,6,0,1,13,NA,NA,24584,04922,75,28,16,9,317,394
39133600706,39,133,600706,2785,2716,32,17,9,0,1,0,10,2048,1996,24,13,6,0,1,0,8,NA,NA,59668,04922,75,28,16,9,437,424
39133600800,39,133,6008,3558,3295,151,42,5,23,0,3,39,2843,2644,116,33,5,19,0,1,25,NA,65592,65592,04468,75,28,1,9,677.3191329876945,553.8957461427947
39133600901,39,133,600901,4157,3669,340,34,18,8,1,7,80,3039,2730,220,21,15,8,0,2,43,NA,65592,65606,04468,75,28,1,9,724.0143669186083,592.0820163657943
39133600902,39,133,600902,4918,4653,141,39,8,11,0,3,63,3658,3475,109,24,5,8,0,1,36,NA,65592,65592,04468,75,28,1,9,871.4855393840965,712.6804922231245
39133601000,39,133,6010,2918,2521,271,17,12,13,2,10,72,2224,1968,194,13,10,9,2,2,26,NA,65592,65592,04468,75,28,1,9,529.8479605222062,433.29727028546444
39133601100,39,133,6011,5490,5312,55,29,10,6,0,4,74,4245,4123,42,19,9,5,0,1,46,NA,65592,65606,04468,75,28,1,9,1011.3330001873946,827.0444749828223
39133601200,39,133,6012,4353,3904,201,48,7,106,2,14,71,3585,3255,151,34,4,94,2,6,39,NA,39872,39872,04416,75,28,1,9,726.8132913708556,511.52437239259314
39133601300,39,133,6013,6592,5543,765,67,10,52,2,17,136,4738,4152,440,37,8,43,2,3,53,NA,39872,39872,04416,75,28,1,9,960.5694210641881,676.0397423699042
39133601400,39,133,6014,4798,4190,392,56,7,62,0,2,89,3822,3390,287,39,5,55,0,1,45,NA,39872,39872,04416,75,28,1,9,774.8620361560418,545.3406279733587
39133601501,39,133,601501,2114,1948,67,32,2,30,0,6,29,1836,1717,44,24,2,23,0,2,24,NA,39872,39872,04416,75,28,1,9,372.225719095367,261.96896728390544
39133601502,39,133,601502,6817,5704,758,118,20,127,1,4,85,6759,5664,751,118,20,126,1,4,75,NA,39872,39872,04416,75,28,1,9,1370.3015443167678,964.4053648539852
39133601503,39,133,601503,4608,3798,343,38,4,309,0,11,105,3796,3223,225,28,3,247,0,7,63,NA,39872,39872,04416,75,28,1,9,769.5908658420551,541.6308277830638
39133601600,39,133,6016,3637,3502,24,25,11,22,0,1,52,2790,2706,17,16,5,17,0,0,29,NA,08168,28392,04416,75,28,1,9,565.6371221547245,398.0900973431896
39133601701,39,133,601701,3547,3229,202,20,5,19,0,0,72,2680,2478,134,12,2,15,0,0,39,NA,39872,08840,04919,48,28,1,9,590.4469525959368,526.3205417607223
39133601702,39,133,601702,5402,5225,83,25,14,12,1,2,40,3965,3860,52,15,7,11,1,2,17,NA,08826,08840,04919,48,28,1,9,873.5530474040632,778.6794582392777
39133601801,39,133,601801,3571,3497,21,13,2,6,0,1,31,2631,2589,14,6,1,6,0,0,15,NA,NA,68392,04921,48,28,1,9,591.1143925233645,663.4054205607476
39133601802,39,133,601802,3641,3567,7,18,4,16,0,0,29,2719,2668,5,12,4,15,0,0,15,NA,NA,68392,04921,48,28,16,9,610.8856074766355,685.5945794392524
39133601901,39,133,601901,2762,2695,4,31,13,4,0,0,15,2040,1995,4,13,11,3,0,0,14,NA,43596,02862,04924,48,28,16,9,411,455
39133601902,39,133,601902,3211,3150,19,10,2,3,0,7,20,2371,2327,14,9,2,3,0,4,12,NA,NA,21210,04922,75,28,16,9,427,452
39133602000,39,133,6020,5504,5409,25,26,10,5,0,0,29,4022,3965,18,14,8,1,0,0,16,NA,NA,65452,04924,48,28,16,9,862,868
39133602100,39,133,6021,7325,7257,11,17,5,7,1,5,22,5626,5585,9,12,2,3,1,2,12,NA,51058,75189,04919,48,28,1,9,1194,1183
39135400100,39,135,4001,3449,3403,13,6,1,6,0,0,20,2612,2575,11,5,1,6,0,0,14,NA,55188,38780,04927,60,4,11,16,529,662
39135410100,39,135,4101,2290,2243,9,18,6,0,0,0,14,1672,1646,4,9,4,0,0,0,9,NA,24766,51548,04927,60,4,11,16,339,487
39135420100,39,135,4201,4601,4514,2,31,12,20,0,1,21,3306,3254,1,16,10,13,0,1,11,NA,42938,33992,04926,60,4,11,16,575,905
39135430100,39,135,4301,2831,2800,6,7,4,2,0,0,12,2072,2055,2,3,4,2,0,0,6,NA,82880,77994,04900,60,4,11,16,370,563
39135440100,39,135,4401,3931,3858,11,8,19,12,0,1,22,2872,2828,9,5,13,7,0,0,10,NA,82880,41846,04900,60,4,11,16,498,733
39135450100,39,135,4501,2078,2056,7,3,3,3,0,0,6,1589,1571,5,3,3,3,0,0,4,NA,24234,81564,04393,60,4,11,16,278,483
39135455000,39,135,4550,8159,7962,29,45,7,47,0,3,66,6161,6030,23,30,7,28,0,1,42,NA,24234,24234,04393,60,4,11,16,977,1628
39135460100,39,135,4601,3053,3016,9,9,3,1,2,0,13,2286,2260,6,5,2,1,2,0,10,NA,16700,37590,04393,60,4,11,16,83,150
39135470100,39,135,4701,7474,7335,38,33,17,13,0,3,35,5420,5312,33,26,14,11,0,1,23,NA,11024,29484,04928,60,4,11,16,490,832
39135480100,39,135,4801,4471,4390,11,21,12,5,0,2,30,3320,3256,11,16,12,3,0,1,21,NA,31472,31486,04928,60,4,11,16,565,863
39137030100,39,137,0301,4703,3856,3,795,11,9,1,1,27,3279,2789,2,464,8,5,1,0,10,NA,42602,79450,04935,83,1,8,13,200,437
39137030200,39,137,0302,6008,5860,11,107,6,3,0,6,15,4233,4145,9,60,4,3,0,3,9,NA,18504,51562,04932,83,1,8,13,193,343
39137030300,39,137,0303,7961,7518,9,368,1,25,0,1,39,5677,5423,6,208,1,18,0,1,20,NA,58982,58996,04937,83,1,8,13,1057,2096
39137030400,39,137,0304,3423,3315,8,72,5,4,0,1,18,2477,2409,4,54,2,0,0,0,8,NA,59738,06880,04939,83,1,8,13,148,343
39137030500,39,137,0305,3955,3801,11,112,14,6,0,0,11,2760,2678,3,58,10,4,0,0,7,NA,18014,63380,04931,83,1,8,13,448,1115
39137030600,39,137,0306,3713,3636,0,50,8,7,0,0,12,2570,2530,0,26,6,3,0,0,5,NA,39536,78526,04934,83,1,8,13,126,398
39137030700,39,137,0307,4963,4930,3,17,1,7,0,0,5,3414,3394,2,11,1,3,0,0,3,NA,59052,51660,04938,83,1,8,13,122,258
39139000100,39,139,0001,387,251,117,4,2,6,0,0,7,358,244,96,4,2,6,0,0,6,NA,47138,47138,04429,79,19,7,12,78.37198778142324,91.03908813214166
39139000200,39,139,0002,2683,1177,1408,39,12,5,0,14,28,2592,1118,1387,38,12,5,0,12,20,NA,47138,47138,04429,79,19,7,12,567.4307048308632,659.1433420070143
39139000300,39,139,0003,2257,787,1331,25,3,4,0,3,104,1454,544,850,17,2,3,0,1,37,NA,47138,47138,04429,79,19,7,12,318.3041067994117,369.75093336350267
39139000400,39,139,0004,3126,2584,409,47,8,8,0,15,55,2171,1899,222,21,3,5,0,2,19,NA,47138,47138,04429,79,19,7,12,475.26699852924537,552.0834087566467
39139000500,39,139,0005,4749,3746,706,76,12,15,0,17,177,3605,2959,479,52,8,11,0,6,90,NA,47138,47138,04429,79,19,7,12,789.1927819889128,916.7483595429347
39139000600,39,139,0006,4515,2474,1752,63,24,18,2,23,159,3050,1811,1103,38,18,15,2,3,60,NA,47138,47138,04429,79,19,7,12,667.694309311008,775.6123430252292
39139000700,39,139,0007,3493,1496,1859,41,4,3,3,12,75,2317,1045,1201,30,3,2,2,1,33,NA,47138,47138,04429,79,19,7,12,507.2287589093788,589.2110815703134
39139000800,39,139,0008,2996,2368,466,52,11,12,5,8,74,2199,1783,327,35,6,10,1,1,36,NA,47138,47138,04429,79,19,7,12,481.39665120488746,559.2037843647472
39139000900,39,139,0009,5038,4843,74,29,14,6,1,6,65,3767,3631,57,21,10,6,1,2,39,NA,47138,46578,04945,79,19,7,12,650.1275295914471,645.2371897670866
39139001000,39,139,0010,5738,5051,484,76,22,24,2,11,68,4317,3877,333,42,12,13,2,3,35,NA,47138,47138,04945,79,19,7,12,745.049255441008,739.4449026345933
39139001100,39,139,0011,2493,2342,106,17,2,6,0,0,20,2132,2015,88,12,2,6,0,0,9,NA,47138,47138,04429,79,19,7,12,466.72926801674396,542.1657427310781
39139001200,39,139,0012,3564,3320,128,32,0,35,7,3,39,2855,2696,84,22,0,29,5,1,18,NA,47138,47138,04429,79,19,7,12,625.005656748501,726.0240128973866
39139001300,39,139,0013,3332,2964,221,42,15,30,1,8,51,2608,2374,147,28,11,23,1,2,22,NA,47138,47138,04429,79,19,7,12,570.9333635026586,663.212128068786
39139001400,39,139,0014,2455,2132,235,36,9,9,0,1,33,1965,1745,161,26,9,9,0,1,14,NA,47138,47138,04429,79,19,7,12,430.170268129879,499.69778821133616
39139001500,39,139,0015,2605,2500,30,23,5,6,1,2,38,1968,1906,18,20,3,4,1,0,16,NA,47138,46578,04429,79,19,7,12,339.6471935853379,337.0923253150057
39139001600,39,139,0016,2129,1901,165,33,12,1,0,0,17,1596,1433,127,17,10,1,0,0,8,NA,47138,47138,04429,79,19,7,12,349.39020251159633,405.8614096617264
39139001700,39,139,0017,2737,1298,1393,21,6,3,0,6,10,2650,1216,1389,20,6,3,0,6,10,NA,47138,47138,04945,79,19,7,12,580.1278425161217,673.8926914809367
39139001800,39,139,0018,3907,3683,90,59,3,25,0,1,46,3043,2886,78,35,3,17,0,1,23,NA,47138,46578,04945,79,19,7,12,525.176021382207,521.2255822833142
39139001900,39,139,0019,6218,5850,230,38,7,31,2,9,51,4794,4532,173,25,6,24,2,1,31,NA,NA,50092,04945,79,19,7,12,1098,1414
39139002000,39,139,0020,5647,5521,46,18,7,28,0,0,27,4230,4136,38,14,5,18,0,0,19,NA,45276,51576,04944,79,19,7,12,372,640
39139002101,39,139,002101,4761,4391,181,30,6,99,0,0,54,3804,3548,139,19,6,73,0,0,19,NA,47138,47138,04943,79,19,7,12,832.7570992193687,967.3538861862202
39139002102,39,139,002102,4813,4575,127,20,1,54,0,4,32,3585,3431,83,14,1,39,0,1,16,NA,47138,81578,04943,79,19,7,12,934,2047
39139002200,39,139,0022,6456,6258,60,56,5,44,0,4,29,4671,4564,31,31,4,24,0,3,14,NA,42994,77616,04943,80,19,7,12,763,1742
39139002300,39,139,0023,5562,5304,112,36,5,41,2,7,55,4201,4045,65,28,5,29,2,1,26,NA,58520,74128,04947,80,19,7,12,685.1102548166563,1137.8469857054072
39139002400,39,139,0024,5039,4715,150,41,2,75,1,8,47,3844,3624,108,28,2,57,1,2,22,NA,58520,74128,04947,80,19,7,12,626.8897451833437,1041.1530142945928
39139002500,39,139,0025,4480,4396,7,33,3,12,4,2,23,3306,3251,7,20,3,8,2,1,14,NA,72102,71830,10009,79,19,7,12,731.4282115869017,1106.6263643996642
39139002600,39,139,0026,5240,5114,2,67,14,13,0,3,27,3840,3773,0,32,10,8,0,0,17,NA,72102,71830,10009,79,19,7,12,849.5717884130983,1285.3736356003358
39139002700,39,139,0027,5589,5334,134,50,6,19,0,2,44,4117,4010,44,24,3,13,0,2,21,NA,72102,38038,10009,79,19,7,12,400,665
39139002800,39,139,0028,3897,3822,1,26,8,3,0,1,36,2656,2611,1,16,8,2,0,0,18,NA,63800,63814,04946,79,19,7,12,171,230
39139002900,39,139,0029,4279,4171,39,26,10,3,1,0,29,2802,2742,25,12,7,2,1,0,13,NA,47138,07230,04942,79,19,7,12,93,139
39139003001,39,139,003001,4870,4802,11,24,4,4,1,1,23,3593,3549,8,16,4,2,1,0,13,NA,05284,38794,04941,79,19,7,12,576,1056
39139003002,39,139,003002,3797,3740,8,20,5,9,0,0,15,2749,2719,2,10,5,7,0,0,6,NA,10632,86618,04941,79,19,7,12,309,585
39141955500,39,141,9555,5388,5248,36,24,8,11,1,4,56,4045,3947,19,16,6,11,1,1,44,NA,40376,31822,04954,91,17,10,18,489,734
39141955601,39,141,955601,2078,1993,30,18,5,17,0,0,15,1444,1384,27,10,4,11,0,0,8,NA,NA,78540,04953,91,17,10,15,760,1040
39141955602,39,141,955602,4923,2740,2111,16,7,10,0,11,28,4778,2623,2092,16,7,10,0,10,20,NA,14184,70898,04953,91,17,10,18,801.5807309785945,1036.2469610772316
39141955603,39,141,955603,3861,3732,72,3,11,3,0,6,34,2711,2647,43,2,5,0,0,0,14,NA,15336,21224,04949,91,17,10,15,129,214
39141955700,39,141,9557,4267,4154,44,34,7,3,0,2,23,3084,3009,29,20,5,2,0,0,19,NA,73698,10016,04540,91,17,9,18,173,231
39141955800,39,141,9558,6824,6431,243,23,27,16,3,6,75,5045,4764,187,17,22,13,3,3,36,NA,28182,18238,04949,91,17,10,18,440,685
39141955900,39,141,9559,4257,3726,374,47,0,46,1,5,58,3188,2846,255,27,0,32,1,0,27,NA,14184,70898,04374,91,17,9,18,534.8345270740391,691.4096508820038
39141956000,39,141,9560,4549,4113,291,27,6,46,1,4,61,3454,3164,206,15,6,33,1,0,29,NA,14184,70898,04374,91,17,10,18,579.4599926329146,749.0994147259854
