GEOID,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ai_an_nh,place,mcd,school,cd_1990,cd_2000,ndv,nrv
27043000155,MN,043,0155,2494,118,2344,1,4,17,0,0,10,1914,61,1831,0,3,17,0,0,2,NA,69106,69106,00005,1,3,554,597
27043000160,MN,043,0160,1487,99,1363,0,7,10,0,0,8,1174,63,1097,0,1,8,0,0,5,NA,70924,70924,00130,1,3,228,467
27043000165,MN,043,0165,221,1,218,0,0,1,0,0,1,160,1,159,0,0,0,0,0,0,NA,70924,70978,00130,1,3,39,68
27045000005,MN,045,0005,405,3,397,0,0,2,0,0,3,251,2,246,0,0,2,0,0,1,NA,NA,01396,18540,1,3,73,54
27045000010,MN,045,0010,333,0,332,0,1,0,0,0,0,241,0,240,0,1,0,0,0,0,NA,56302,02098,28290,1,3,49,79
27045000015,MN,045,0015,243,4,239,0,0,0,0,0,0,170,1,169,0,0,0,0,0,0,NA,NA,04402,18060,1,3,57,45
27045000020,MN,045,0020,414,0,410,1,0,2,0,0,1,295,0,293,0,0,1,0,0,1,NA,49030,06544,00007,1,3,76,91
27045000025,MN,045,0025,499,0,497,0,0,1,0,0,1,309,0,308,0,0,0,0,0,1,NA,NA,07804,00100,1,3,73,85
27045000030,MN,045,0030,343,1,342,0,0,0,0,0,0,268,1,267,0,0,0,0,0,0,NA,09802,09802,18540,1,3,79,70
27045000035,MN,045,0035,684,13,655,1,0,1,0,0,14,387,8,376,0,0,1,0,0,2,NA,09802,09820,18540,1,3,58,71
27045000040,MN,045,0040,272,3,269,0,0,0,0,0,0,210,1,209,0,0,0,0,0,0,NA,52450,09910,00100,1,3,66,89
27045000045,MN,045,0045,321,0,318,0,0,1,0,0,2,221,0,221,0,0,0,0,0,0,NA,35450,10090,17910,1,3,47,93
27045000050,MN,045,0050,1257,19,1222,7,1,3,0,1,4,978,16,955,2,1,3,0,0,1,NA,11008,11008,08220,1,3,197,271
27045000055,MN,045,0055,489,1,485,1,0,0,0,0,2,358,0,357,1,0,0,0,0,0,NA,11008,11026,08220,1,3,96,82
27045000060,MN,045,0060,485,1,477,3,1,1,0,0,2,355,0,353,0,0,1,0,0,1,NA,71950,21068,00007,1,3,89,115
27045000065,MN,045,0065,386,5,379,0,0,0,0,0,2,285,3,281,0,0,0,0,0,1,NA,NA,21860,00007,1,3,73,110
27045000070,MN,045,0070,343,0,338,0,2,0,0,0,3,253,0,249,0,2,0,0,0,2,NA,22094,22094,00100,1,3,59,87
27045000075,MN,045,0075,316,4,311,0,0,1,0,0,0,234,2,232,0,0,0,0,0,0,NA,22094,22112,00100,1,3,67,100
27045000080,MN,045,0080,1080,6,1068,2,0,1,0,0,3,857,5,850,0,0,0,0,0,2,NA,27188,27188,00100,1,3,195,262
27045000085,MN,045,0085,396,0,396,0,0,0,0,0,0,271,0,271,0,0,0,0,0,0,NA,27188,27206,00100,1,3,65,81
27045000090,MN,045,0090,307,0,305,0,0,0,0,0,2,232,0,231,0,0,0,0,0,1,NA,69808,29852,17910,1,3,49,59
27045000095,MN,045,0095,412,1,397,7,0,0,0,0,7,292,1,289,2,0,0,0,0,0,NA,NA,32156,08220,1,3,70,90
27045000100,MN,045,0100,788,2,781,2,0,1,0,0,2,646,1,641,2,0,1,0,0,1,NA,35450,35450,17910,1,3,170,240
27045000105,MN,045,0105,766,5,755,0,0,0,0,1,5,612,2,606,0,0,0,0,1,3,NA,38888,38888,18540,1,3,165,205
27045000110,MN,045,0110,444,1,440,0,0,1,0,0,2,319,1,317,0,0,1,0,0,0,NA,38888,45466,18540,1,3,103,87
27045000115,MN,045,0115,335,1,329,0,0,2,0,0,3,237,1,231,0,0,2,0,0,3,NA,56302,47392,28290,1,3,59,59
27045000120,MN,045,0120,212,1,211,0,0,0,0,0,0,172,1,171,0,0,0,0,0,0,NA,49030,49030,18060,1,3,50,67
27045000125,MN,045,0125,269,2,266,0,0,1,0,0,0,218,2,215,0,0,1,0,0,0,NA,50596,50596,28290,1,3,51,63
27045000130,MN,045,0130,364,4,358,0,0,1,0,0,1,266,1,263,0,0,1,0,0,1,NA,NA,51010,08220,1,3,60,80
27045000135,MN,045,0135,272,0,272,0,0,0,0,0,0,192,0,192,0,0,0,0,0,0,NA,NA,52396,18540,1,3,50,49
27045000140,MN,045,0140,474,1,471,1,0,0,0,0,1,358,1,356,0,0,0,0,0,1,NA,52450,52450,00100,1,3,95.4885426214482,130.27131072410631
27045000145,MN,045,0145,952,5,937,1,2,2,0,0,5,733,4,721,1,2,1,0,0,4,NA,52450,52450,00100,1,3,195.5114573785518,266.72868927589366
27045000150,MN,045,0150,374,4,369,0,0,1,0,0,0,221,0,221,0,0,0,0,0,0,NA,52450,52468,00100,1,3,40,66
27045000155,MN,045,0155,1696,5,1679,4,2,4,0,0,2,1306,1,1297,4,2,2,0,0,0,NA,56284,56284,28290,1,3,291,285
27045000160,MN,045,0160,714,1,707,1,0,2,0,0,3,516,1,514,0,0,1,0,0,0,NA,56302,56302,28290,1,3,118,147
27045000165,MN,045,0165,1162,4,1145,0,4,2,0,0,7,845,0,837,0,3,2,0,0,3,NA,62104,62104,00007,1,3,193.32438238453275,268.203544575725
27045000170,MN,045,0170,1356,7,1336,2,2,0,0,0,9,1017,4,1006,1,0,0,0,0,6,NA,62104,62104,00007,1,3,232.67561761546722,322.79645542427494
27045000175,MN,045,0175,590,0,585,1,3,0,0,0,1,453,0,449,1,2,0,0,0,1,NA,62104,62122,00007,1,3,85,129
27045000180,MN,045,0180,436,0,428,0,0,0,0,0,8,314,0,311,0,0,0,0,0,3,NA,NA,63418,00007,1,3,85,98
27045000185,MN,045,0185,64,0,64,0,0,0,0,0,0,53,0,53,0,0,0,0,0,0,NA,69808,69808,17910,1,3,29,19
27045000190,MN,045,0190,460,4,452,0,3,0,0,0,1,367,3,361,0,2,0,0,0,1,NA,71950,71950,00007,1,3,98,155
27045000195,MN,045,0195,409,5,401,0,0,1,0,0,2,297,1,294,0,0,0,0,0,2,NA,NA,72076,00100,1,3,69,82
27047000005,MN,047,0005,3191,35,3118,2,1,28,0,1,6,2514,24,2466,2,0,18,0,0,4,NA,00694,00694,02970,1,3,737.1211517449708,632.9030143325407
27047000015,MN,047,0015,3122,334,2718,11,3,25,0,1,30,2440,201,2201,5,3,19,0,1,10,NA,00694,00694,02970,1,3,715.4238704286907,614.2734108875892
27047000025,MN,047,0025,2906,193,2671,4,5,23,1,0,9,2402,132,2241,2,4,17,1,0,5,NA,00694,00694,02970,1,3,704.2820232662768,604.7068577672087
27047000035,MN,047,0035,3194,162,2988,3,3,15,0,0,23,2468,86,2358,2,2,12,0,0,8,NA,00694,00694,02970,1,3,723.6336525483644,621.3224500289222
27047000045,MN,047,0045,3164,769,2298,22,22,24,0,0,29,2249,461,1744,12,14,11,0,0,7,NA,00694,00694,02970,1,3,659.4214281123465,566.188893887782
27047000050,MN,047,0050,2779,247,2444,12,14,25,1,0,36,2070,141,1883,7,9,17,1,0,12,NA,00694,00694,02970,1,3,606.9374638472909,521.1253936628318
27047000060,MN,047,0060,795,25,769,0,1,0,0,0,0,616,16,600,0,0,0,0,0,0,NA,00694,00712,02970,1,3,180.61520663281703,155.0788611093258
27047000061,MN,047,0061,13,0,11,0,0,0,0,0,2,11,0,11,0,0,0,0,0,0,NA,00694,00712,02970,1,3,3.2252715470145894,2.769265376952246
27047000065,MN,047,0065,652,20,626,0,0,6,0,0,0,490,8,479,0,0,3,0,0,0,NA,00838,00838,03030,1,3,144,142
27047000070,MN,047,0070,338,6,332,0,0,0,0,0,0,260,1,259,0,0,0,0,0,0,NA,00838,00856,03030,1,3,70,85
27047000075,MN,047,0075,1065,22,1038,1,0,3,0,0,1,789,13,774,0,0,1,0,0,1,NA,00694,03466,02970,1,3,231.33993187222828,198.6318529468475
27047000080,MN,047,0080,479,10,460,3,1,1,0,0,4,339,6,330,2,0,0,0,0,1,NA,11674,03934,00089,1,3,114,118
27047000085,MN,047,0085,332,1,329,0,0,2,0,0,0,244,0,244,0,0,0,0,0,0,NA,00838,10000,03030,1,3,77,94
27047000090,MN,047,0090,734,39,693,0,0,2,0,0,0,521,25,495,0,0,1,0,0,0,NA,11674,11674,02970,1,3,123,137
27047000095,MN,047,0095,133,0,132,1,0,0,0,0,0,110,0,110,0,0,0,0,0,0,NA,12952,12952,03030,1,3,33,47
27047000100,MN,047,0100,432,19,408,2,1,0,0,0,2,319,8,310,0,0,0,0,0,1,NA,19340,19340,00148,1,3,113,103
27047000105,MN,047,0105,305,1,301,0,1,0,0,0,2,244,1,240,0,1,0,0,0,2,NA,22526,22526,00005,1,3,76,75
27047000110,MN,047,0110,327,1,323,0,0,1,0,1,1,235,0,234,0,0,0,0,0,1,NA,22526,22544,00005,1,3,91,68
27047000115,MN,047,0115,528,7,518,1,0,2,0,0,0,405,3,401,1,0,0,0,0,0,NA,24056,22634,00148,1,3,132,103
27047000120,MN,047,0120,449,2,445,0,1,1,0,0,0,335,1,332,0,1,1,0,0,0,NA,23354,23354,00089,1,3,74,90
27047000125,MN,047,0125,439,11,423,1,0,1,0,0,3,312,6,304,1,0,0,0,0,1,NA,23354,23372,00089,1,3,98,94
27047000130,MN,047,0130,720,5,711,0,1,2,0,0,1,538,3,533,0,1,1,0,0,0,NA,24056,24056,00148,1,3,201,135
27047000135,MN,047,0135,288,4,284,0,0,0,0,0,0,229,2,227,0,0,0,0,0,0,NA,27404,27404,00089,1,3,83,65
27047000140,MN,047,0140,298,8,286,0,1,0,0,0,3,223,4,216,0,1,0,0,0,2,NA,27404,27422,00089,1,3,83,62
27047000145,MN,047,0145,249,10,238,0,0,0,0,1,0,191,5,185,0,0,0,0,1,0,NA,27944,27944,02970,1,3,76,58
27047000150,MN,047,0150,438,4,431,0,1,0,0,0,2,312,2,309,0,0,0,0,0,1,NA,27944,27962,02970,1,3,118,92
27047000155,MN,047,0155,292,24,268,0,0,0,0,0,0,225,14,211,0,0,0,0,0,0,NA,29636,29636,02970,1,3,38,113
27047000160,MN,047,0160,334,0,333,0,0,0,0,0,1,254,0,253,0,0,0,0,0,1,NA,44890,37916,00148,1,3,96,78
27047000165,MN,047,0165,81,0,81,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,NA,39716,39716,02970,1,3,28,12
27047000170,MN,047,0170,469,3,465,0,0,0,0,0,1,336,2,334,0,0,0,0,0,0,NA,39716,39734,02970,1,3,118,100
27047000175,MN,047,0175,289,4,285,0,0,0,0,0,0,229,2,227,0,0,0,0,0,0,NA,NA,39950,00148,1,3,87,80
27047000180,MN,047,0180,605,22,578,1,0,2,0,0,2,447,14,431,0,0,0,0,0,2,NA,NA,44404,03450,1,3,145,133
27047000185,MN,047,0185,63,0,61,0,0,2,0,0,0,51,0,51,0,0,0,0,0,0,NA,44890,44890,00148,1,3,25,13
27047000190,MN,047,0190,500,16,478,0,0,1,0,0,5,361,9,349,0,0,1,0,0,2,NA,NA,45934,05760,1,3,100,111
27047000195,MN,047,0195,318,5,308,1,1,2,0,0,1,248,2,243,1,1,0,0,0,1,NA,65920,47608,00148,1,3,95,72
27047000200,MN,047,0200,430,8,416,0,0,2,0,0,4,318,6,310,0,0,2,0,0,0,NA,NA,47788,03450,1,3,112,94
27047000205,MN,047,0205,746,17,725,0,1,0,0,0,3,546,12,532,0,1,0,0,0,1,NA,00694,50722,02970,1,3,158,193
27047000210,MN,047,0210,489,3,484,0,0,0,0,0,2,360,3,355,0,0,0,0,0,2,NA,29636,54088,02970,1,3,120,123
27047000215,MN,047,0215,430,9,420,0,0,1,0,0,0,337,5,332,0,0,0,0,0,0,NA,24056,59548,00148,1,3,101,97
27047000220,MN,047,0220,168,3,164,0,1,0,0,0,0,136,1,134,0,1,0,0,0,0,NA,65920,65920,02970,1,3,41,31
27049000005,MN,049,0005,133,3,127,0,2,0,0,0,1,96,0,93,0,2,0,0,0,1,NA,04798,04798,12900,1,4,37,19
27049000010,MN,049,0010,437,0,431,0,0,0,1,0,5,303,0,297,0,0,0,1,0,5,NA,NA,04816,12900,1,4,126,80
27049000015,MN,049,0015,458,0,445,0,2,6,0,0,5,300,0,295,0,1,3,0,0,1,NA,04798,05032,12900,1,4,59,157
27049000020,MN,049,0020,1404,14,1380,4,3,1,0,0,2,1020,7,1007,1,3,1,0,0,1,NA,09730,09730,07500,1,4,220.2439024390244,212.92682926829266
27049000025,MN,049,0025,2391,27,2325,3,6,23,0,0,7,1768,18,1728,2,6,9,0,0,5,NA,09730,09730,07500,1,4,381.7560975609756,369.0731707317073
27049000030,MN,049,0030,1236,9,1220,2,2,3,0,0,0,874,3,869,0,2,0,0,0,0,NA,09730,09748,07500,1,4,231,257
27049000035,MN,049,0035,430,3,423,1,0,0,0,0,3,302,3,298,0,0,0,0,0,1,NA,NA,11188,17100,1,4,81,87
27049000040,MN,049,0040,159,0,145,0,1,3,0,0,10,113,0,106,0,1,2,0,0,4,NA,15706,15706,23880,1,4,37,29
27049000045,MN,049,0045,785,6,773,0,2,2,0,0,2,590,4,583,0,2,1,0,0,0,NA,53620,20780,30480,1,4,159,246
27049000050,MN,049,0050,1450,5,1427,6,6,4,0,0,2,1109,3,1096,2,4,2,0,0,2,NA,34172,21392,17520,1,4,219,308
27049000055,MN,049,0055,778,39,729,0,1,1,0,0,8,551,26,520,0,1,1,0,0,3,NA,24398,24398,12900,1,4,116.824043715847,211.96939890710382
27049000060,MN,049,0060,530,6,519,0,0,4,0,0,1,364,5,357,0,0,2,0,0,0,NA,24398,24416,12900,1,4,77.175956284153,140.03060109289618
27049000065,MN,049,0065,862,5,840,0,10,4,0,0,3,595,5,585,0,4,0,0,0,1,NA,53620,27818,30480,1,4,139,144
27049000070,MN,049,0070,457,0,449,0,0,7,1,0,0,309,0,308,0,0,1,0,0,0,NA,32840,29546,17100,1,4,61,145
27049000075,MN,049,0075,1661,46,1585,2,3,17,0,0,8,1264,28,1223,1,2,9,0,0,1,NA,32840,32840,17100,1,4,305,468
27049000080,MN,049,0080,437,7,423,0,2,2,0,0,3,315,2,311,0,1,1,0,0,0,NA,32840,32858,17100,1,4,63,132
27049000085,MN,049,0085,620,1,602,12,1,1,0,0,3,475,0,467,5,1,1,0,0,1,NA,34172,34172,17520,1,4,82,123
27049000090,MN,049,0090,942,7,924,0,2,1,0,0,8,671,5,659,0,2,0,0,0,5,NA,NA,36476,07500,1,4,182,199
27049000095,MN,049,0095,657,1,639,1,1,4,0,4,7,469,1,461,0,1,2,0,2,2,NA,72328,43072,45735,1,4,115,149
27049000100,MN,049,0100,2219,15,2162,3,2,10,0,2,25,1606,8,1573,3,2,8,0,1,11,NA,51136,51136,28950,1,4,363,434
27049000105,MN,049,0105,628,3,620,2,2,1,0,0,0,451,1,446,2,2,0,0,0,0,NA,51136,51154,28950,1,4,114,151
27049000110,MN,049,0110,686,7,658,6,7,3,0,0,5,510,3,499,3,4,1,0,0,0,NA,53620,53620,30480,1,4,121.74843595653606,139.5908791570629
27049000115,MN,049,0115,1358,6,1317,13,6,7,0,1,8,1027,5,1006,6,6,3,0,0,1,NA,53620,53620,30480,1,4,245.16792887718142,281.097711557458
27049000120,MN,049,0120,1904,26,1626,14,214,7,0,1,16,1402,12,1238,6,137,5,0,0,4,2985,53620,53620,30480,1,4,334.68883766875206,383.7380638788278
27049000125,MN,049,0125,740,31,685,9,1,8,3,0,3,596,22,558,6,1,6,2,0,1,NA,53620,53620,30480,1,4,142.27856437273624,163.12973328943036
27049000130,MN,049,0130,1277,13,1238,5,5,2,1,0,13,1032,8,1011,4,4,1,1,0,3,NA,53620,53620,30480,1,4,246.36154099440236,282.4662495884096
27049000135,MN,049,0135,1957,9,1920,12,6,3,1,0,6,1489,5,1469,5,3,3,1,0,3,NA,53620,53620,30480,1,4,355.4576885083965,407.5506256173856
27049000140,MN,049,0140,1046,23,982,1,17,11,0,0,12,768,16,729,1,12,6,0,0,4,NA,53620,53620,30480,1,4,183.33882120513667,210.2074415541653
27049000145,MN,049,0145,1171,11,1126,8,8,11,0,0,7,886,8,861,5,6,5,0,0,1,NA,53620,53620,30480,1,4,211.50806717155086,242.50493908462298
27049000150,MN,049,0150,2101,20,1981,58,4,21,2,1,14,1473,11,1416,23,3,11,2,1,6,NA,53620,53620,30480,1,4,351.6381297332894,403.17130391834047
27049000155,MN,049,0155,1188,18,1026,62,44,24,1,0,13,826,9,748,32,17,15,1,0,4,NA,53620,53620,30480,1,4,197.1847217648996,226.08248271320383
27049000160,MN,049,0160,1350,36,1261,15,15,20,0,0,3,1137,32,1067,14,7,16,0,0,1,NA,53620,53620,30480,1,4,271.4273954560422,311.20554823839313
27049000165,MN,049,0165,1338,5,1301,3,13,2,0,1,13,1002,4,984,2,3,2,0,0,7,NA,53620,53620,30480,1,4,239.1998682910767,274.25502140270004
27049000170,MN,049,0170,784,0,779,2,1,2,0,0,0,535,0,534,0,1,0,0,0,0,NA,51136,55492,28950,1,4,151,148
27049000175,MN,049,0175,1080,8,1050,0,2,5,1,2,12,766,5,752,0,2,2,0,0,5,NA,09730,62428,07500,1,4,184,199
27049000180,MN,049,0180,872,7,861,1,1,0,0,0,2,608,2,603,0,1,0,0,0,2,NA,53620,66640,30480,1,4,232,140
27049000185,MN,049,0185,410,2,397,1,5,3,0,0,2,300,2,291,0,3,3,0,0,1,NA,53620,67486,30480,1,4,91,117
27049000190,MN,049,0190,1007,2,992,0,0,4,0,0,9,737,1,733,0,0,0,0,0,3,NA,67972,67972,17100,1,4,131,248
27049000195,MN,049,0195,504,4,498,0,0,2,0,0,0,351,2,347,0,0,2,0,0,0,NA,67972,67990,17100,1,4,76,139
27049000200,MN,049,0200,603,1,592,1,2,0,0,2,5,430,0,423,1,2,0,0,1,3,NA,15706,68242,07500,1,4,108,137
27049000205,MN,049,0205,697,4,679,1,9,1,0,0,3,526,1,517,1,6,1,0,0,0,2985,53620,69052,30480,1,4,115,164
27049000210,MN,049,0210,1372,26,1309,18,0,5,0,4,10,992,12,965,6,0,2,0,4,3,NA,72328,72328,45735,1,4,222.54545454545456,281.21212121212125
27049000215,MN,049,0215,1417,15,1360,5,4,13,1,7,12,1054,8,1019,4,4,7,1,4,7,NA,72328,72328,45735,1,4,236.45454545454544,298.78787878787875
27049000220,MN,049,0220,591,2,579,2,0,2,0,2,4,433,1,427,0,0,2,0,2,1,NA,72328,72346,45735,1,4,125,141
27051000005,MN,051,0005,472,0,461,1,1,0,0,0,9,384,0,374,0,1,0,0,0,9,NA,02422,02422,03300,3,7,136,122
27051000010,MN,051,0010,355,0,351,0,2,0,0,0,2,300,0,297,0,1,0,0,0,2,NA,03682,03682,00104,3,7,132,73
27051000015,MN,051,0015,119,0,119,0,0,0,0,0,0,87,0,87,0,0,0,0,0,0,NA,NA,15508,13890,3,7,46,42
27051000020,MN,051,0020,1275,17,1236,0,3,6,0,0,13,958,12,932,0,1,5,0,0,8,NA,18458,18458,00104,3,7,360,367
27051000025,MN,051,0025,157,0,155,0,0,1,0,0,1,116,0,114,0,0,1,0,0,1,NA,NA,18476,00104,3,7,58,33
27051000030,MN,051,0030,298,5,285,8,0,0,0,0,0,223,2,214,7,0,0,0,0,0,NA,03682,18620,00104,3,7,83,71
27051000035,MN,051,0035,343,0,340,0,1,0,0,0,2,260,0,257,0,1,0,0,0,2,NA,NA,19538,00104,3,7,98,69
27051000040,MN,051,0040,64,1,63,0,0,0,0,0,0,49,1,48,0,0,0,0,0,0,NA,46492,24650,13890,3,7,43,13
27051000045,MN,051,0045,452,3,443,0,4,2,0,0,0,346,1,340,0,3,2,0,0,0,NA,28646,28646,13890,3,7,136,127
27051000050,MN,051,0050,672,1,661,3,5,0,0,0,2,529,1,524,0,2,0,0,0,2,NA,29474,29474,00104,3,7,143,190
27051000055,MN,051,0055,244,0,244,0,0,0,0,0,0,173,0,173,0,0,0,0,0,0,NA,29474,35396,00104,3,7,48,69
27051000060,MN,051,0060,96,0,94,1,0,0,0,0,1,70,0,69,0,0,0,0,0,1,NA,NA,35882,00104,3,7,22,42
27051000065,MN,051,0065,117,0,117,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,NA,03682,36998,00104,3,7,40,47
27051000070,MN,051,0070,115,0,115,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,NA,28646,37862,13890,3,7,45,27
27051000075,MN,051,0075,128,0,128,0,0,0,0,0,0,97,0,97,0,0,0,0,0,0,NA,28646,39194,13890,3,7,43,43
27051000080,MN,051,0080,59,0,59,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,NA,46492,46492,13890,3,7,23,18
27051000085,MN,051,0085,69,0,68,0,0,0,0,0,1,51,0,50,0,0,0,0,0,1,NA,NA,47140,00104,3,7,19,37
27051000090,MN,051,0090,425,0,415,0,0,0,0,0,10,319,0,314,0,0,0,0,0,5,NA,02422,50128,03300,3,7,106,106
27051000095,MN,051,0095,165,0,165,0,0,0,0,0,0,118,0,118,0,0,0,0,0,0,NA,NA,51838,00104,3,7,72,32
27051000100,MN,051,0100,154,0,149,0,0,2,0,0,3,104,0,104,0,0,0,0,0,0,NA,NA,55816,00104,3,7,35,44
27051000105,MN,051,0105,169,1,167,0,0,0,0,0,1,117,0,116,0,0,0,0,0,1,NA,18458,58468,00104,3,7,51,42
27051000110,MN,051,0110,164,5,158,0,0,0,0,0,1,117,3,113,0,0,0,0,0,1,NA,69142,62986,00104,3,7,57,37
27051000115,MN,051,0115,177,0,177,0,0,0,0,0,0,137,0,137,0,0,0,0,0,0,NA,69142,69142,00104,3,7,62,61
27053000010,MN,053,0010,2602,43,2397,39,4,87,1,0,31,2155,26,2019,30,4,56,1,0,19,NA,06616,06616,05790,6,5,576.4637684461558,770.9370229442457
27053000015,MN,053,0015,2308,33,2074,39,1,116,0,1,44,1843,20,1695,26,1,83,0,1,17,NA,06616,06616,05790,6,5,493.00358480105115,659.3210827314361
27053000020,MN,053,0020,3739,90,2989,243,21,289,0,11,96,3076,61,2563,168,18,216,0,2,48,NA,06616,06616,05790,6,5,822.8318105523783,1100.4186926109048
27053000025,MN,053,0025,4037,68,3521,151,11,225,0,12,49,3370,51,2994,109,11,180,0,5,20,NA,06616,06616,05790,6,5,901.4769836025731,1205.5952516575908
27053000030,MN,053,0030,2224,54,2065,29,2,62,0,0,12,1732,30,1628,21,1,46,0,0,6,NA,06616,06616,05790,6,5,463.3110194657735,619.6115655403404
27053000035,MN,053,0035,2417,17,2291,30,8,50,0,0,21,1891,14,1810,23,5,31,0,0,8,NA,06616,06616,05790,6,5,505.8436130541442,676.4927658410992
27053000055,MN,053,0055,3824,70,3359,103,2,234,0,1,55,3049,45,2731,72,2,176,0,1,22,NA,06616,06616,05790,6,5,815.6092946600135,1090.7596208617192
27053000065,MN,053,0065,3253,42,2840,101,4,219,0,6,41,2567,23,2285,72,4,163,0,2,18,NA,06616,06616,05790,6,5,686.674010951871,918.3273029688532
27053000075,MN,053,0075,2560,50,2183,112,10,141,2,3,59,1973,29,1741,57,5,109,2,2,28,NA,06616,06616,05790,6,5,527.7786613198448,705.8277244867735
27053000080,MN,053,0080,3598,36,3305,28,3,178,0,2,46,2778,26,2579,21,2,131,0,2,17,NA,06616,06616,05790,6,5,743.1166351477592,993.811159971747
27053000085,MN,053,0085,2115,27,1982,39,4,34,1,0,28,1585,17,1506,24,3,25,1,0,9,NA,06616,06616,05790,6,5,423.9884329406761,567.0232860169974
27053000090,MN,053,0090,3214,40,2924,48,6,139,2,7,48,2485,30,2289,34,4,101,2,3,22,NA,06616,06616,05790,6,5,664.7389626861705,888.992344323179
27053000095,MN,053,0095,2030,52,1756,111,5,77,1,3,25,1525,28,1375,57,2,52,1,1,9,NA,06616,06616,05790,6,5,407.9383976243098,545.5586821299187
27053000100,MN,053,0100,3216,20,3040,30,0,102,2,0,22,2662,15,2536,26,0,67,2,0,16,NA,06616,06616,05790,6,5,712.086566869451,952.3129257900613
27053000105,MN,053,0105,3646,206,3069,109,11,196,5,0,50,2912,128,2515,81,9,145,4,0,30,NA,06616,06616,05790,6,5,778.9617140209772,1041.7487753195562
27053000110,MN,053,0110,3028,44,2752,76,3,101,6,3,43,2453,23,2281,49,2,79,4,0,15,NA,06616,06616,05790,6,5,656.1789438507751,877.5445555834036
27053000115,MN,053,0115,2537,23,2353,43,4,81,1,5,27,2051,18,1919,31,3,65,1,2,12,NA,06616,06616,05790,6,5,548.643707231121,733.7317095399759
27053000120,MN,053,0120,1570,10,1471,10,1,55,0,0,23,1160,5,1106,9,1,32,0,0,7,NA,06616,06616,05790,6,5,310.3006827830816,414.9823418168562
27053000125,MN,053,0125,2054,7,1973,9,5,38,0,3,19,1678,7,1619,9,4,26,0,0,13,NA,06616,06616,05790,6,5,448.86598768104386,600.2934220419695
27053000135,MN,053,0135,2415,126,1858,205,12,164,0,5,45,2072,105,1659,144,8,130,0,4,22,NA,06616,06616,05790,6,5,554.2612195918491,741.2443209004534
27053000140,MN,053,0140,4664,561,2887,560,51,439,1,16,149,3520,402,2353,345,39,312,1,6,62,NA,06616,06616,05790,6,5,941.6020718934889,1259.2567613752876
27053000145,MN,053,0145,3700,195,2976,171,32,234,2,13,77,2891,125,2462,94,21,154,2,4,29,NA,06616,06616,05790,6,5,773.3442016602489,1034.2361639590786
27053000150,MN,053,0150,3944,181,3283,121,26,258,0,7,68,3049,107,2623,86,21,183,0,4,25,NA,06616,06616,05790,6,5,815.6092946600135,1090.7596208617192
27053000155,MN,053,0155,2580,57,2148,79,11,246,1,7,31,2058,32,1770,51,11,183,1,3,7,NA,06616,06616,05790,6,5,550.5162113513636,736.2359133268017
27053000160,MN,053,0160,1112,13,1011,23,0,47,2,3,13,915,8,845,17,0,33,2,1,9,NA,06616,06616,05790,6,5,244.7630385745859,327.3352092779512
27053000180,MN,053,0180,3930,103,2928,403,42,307,0,12,135,2859,53,2328,232,30,153,0,4,59,NA,07948,07948,06240,6,5,986.3039978044094,720.7002561522276
27053000185,MN,053,0185,4516,226,2993,735,47,380,1,9,125,3535,159,2588,469,31,236,1,6,45,NA,07948,07948,06240,6,5,1219.5119385234655,891.1071722623732
27053000190,MN,053,0190,4459,106,2992,771,35,414,0,12,129,3254,63,2388,469,30,251,0,2,51,NA,07948,07948,03180,6,5,1122.5719513310767,820.272344707712
27053000195,MN,053,0195,3893,50,2841,606,29,241,0,5,121,2987,33,2400,343,17,140,0,3,51,NA,07948,07948,25200,6,5,1030.4617143902663,752.9666544689416
27053000200,MN,053,0200,2338,74,1704,199,18,275,0,7,61,1716,45,1358,111,13,155,0,4,30,NA,07948,07948,25200,6,5,591.9893879791418,432.5714024334461
27053000205,MN,053,0205,4262,123,2792,772,30,397,0,17,131,3028,74,2215,437,21,220,0,6,55,NA,07948,07948,25200,6,5,1044.6059829841734,763.301985179764
27053000210,MN,053,0210,2622,32,1920,274,5,318,0,6,67,2033,21,1642,165,5,168,0,4,28,NA,07948,07948,25200,6,5,701.3487329613027,512.481154514683
27053000215,MN,053,0215,3152,109,2360,328,23,217,3,2,110,2450,67,1970,221,17,123,1,1,50,NA,07948,07948,31780,6,5,845.2062940261642,617.5990302808526
27053000225,MN,053,0225,2393,80,1462,466,6,283,9,6,81,1681,46,1164,275,3,155,2,2,34,NA,07966,07966,25200,6,5,342.48823970974604,328.5377413570207
27053000230,MN,053,0230,2623,139,1480,720,13,172,1,1,97,1944,90,1197,471,9,123,1,0,53,NA,07966,07966,25200,6,5,396.07206305517326,379.938946578256
27053000235,MN,053,0235,3190,187,1527,1027,27,248,1,11,162,2322,131,1251,638,21,176,1,6,98,NA,07966,07966,25200,6,5,473.0860753159014,453.8159639684724
