GEOID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16PUCRNEL,G16PUCDRED,G16HALRNOE,G16HALDHAW
460619641001312,0,0,0,0,0,0,0,0,0,0
460619641001042,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001009,0,0,0,0,0,0,0,0,0,0
460619641001027,0,0,0,0,0,0,0,0,0,0
460619641001206,0,0,0,0,0,0,0,0,0,0
460619641001216,0,0,0,0,0,0,0,0,0,0
460619641001273,0,0,0,0,0,0,0,0,0,0
460619641001270,0,0,0,0,0,0,0,0,0,0
460619641001285,0,0,0,0,0,0,0,0,0,0
460619641001276,0,0,0,0,0,0,0,0,0,0
460619641001287,0.2,0,0,0,0.2,0.1,0.2,0,0.2,0.1
460619641001284,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641002021,0,0,0,0,0,0,0,0,0,0
460619641002181,0,0,0,0,0,0,0,0,0,0
460619641002202,0,0,0,0,0,0,0,0,0,0
460619641002330,0,0,0,0,0,0,0,0,0,0
460619641002213,1.4,0.2,0,0,1.4,0.3,1.4,0.2,1.3,0.4
460619641001056,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001060,0,0,0,0,0,0,0,0,0,0
460619641001239,6.1,2,0.2,0.1,6.1,2,5.7,1.8,5.8,2.3
460619641001228,0,0,0,0,0,0,0,0,0,0
460619641001230,7.6,2.6,0.3,0.1,7.6,2.5,7.2,2.3,7.2,2.8
460619641001248,16.7,5.6,0.7,0.3,16.8,5.4,15.8,5,15.9,6.2
460619641001232,9.1,3.1,0.4,0.2,9.2,2.9,8.6,2.7,8.7,3.4
460619641001157,0,0,0,0,0,0,0,0,0,0
460619641001192,125.7,42.5,5.1,2.4,126.6,40.7,118.9,37.4,119.8,47.1
460619641001243,19.7,6.7,0.8,0.4,19.8,6.4,18.6,5.9,18.8,7.4
460619641001251,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001225,1.5,0.5,0.1,0,1.5,0.5,1.4,0.5,1.4,0.6
460619641003010,0,0,0,0,0,0,0,0,0,0
460619641003060,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003071,2.6,0.6,0,0.1,2.6,0.7,2.8,0.4,2.6,0.8
460619641003089,0,0,0,0,0,0,0,0,0,0
460619641003079,0,0,0,0,0,0,0,0,0,0
460619641003092,0,0,0,0,0,0,0,0,0,0
460619641003073,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001303,0,0,0,0,0,0,0,0,0,0
460619641001302,0,0,0,0,0,0,0,0,0,0
460619641001308,0,0,0,0,0,0,0,0,0,0
460619641001082,0,0,0,0,0,0,0,0,0,0
460619641001311,0,0,0,0,0,0,0,0,0,0
460619641003194,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003203,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641003201,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003104,3.2,0.5,0.1,0.1,3.1,0.7,3.3,0.5,3.1,0.8
460619641003116,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003133,0,0,0,0,0,0,0,0,0,0
460619641003310,0,0,0,0,0,0,0,0,0,0
460619641003117,0,0,0,0,0,0,0,0,0,0
460619641003167,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003234,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.1
460619641003120,0,0,0,0,0,0,0,0,0,0
460619641003113,10.7,1.8,0.4,0.2,10.5,2.3,11,1.8,10.3,2.7
460619641003235,0,0,0,0,0,0,0,0,0,0
460619641003128,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641001147,0,0,0,0,0,0,0,0,0,0
460619641001152,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001313,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001222,0,0,0,0,0,0,0,0,0,0
460619641001133,0,0,0,0,0,0,0,0,0,0
460619641001139,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641003313,0,0,0,0,0,0,0,0,0,0
460619641003389,0,0,0,0,0,0,0,0,0,0
460619641003356,0,0,0,0,0,0,0,0,0,0
460619641003307,0,0,0,0,0,0,0,0,0,0
460619641003382,0,0,0,0,0,0,0,0,0,0
460619641003332,0,0,0,0,0,0,0,0,0,0
460619641003329,0,0,0,0,0,0,0,0,0,0
460619641003326,0,0,0,0,0,0,0,0,0,0
460619641003339,0,0,0,0,0,0,0,0,0,0
460619641001280,0,0,0,0,0,0,0,0,0,0
460619641001288,0.9,0.2,0,0,0.9,0.2,0.9,0.1,0.9,0.3
460619641001301,0,0,0,0,0,0,0,0,0,0
460619641001211,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001213,0,0,0,0,0,0,0,0,0,0
460619641001272,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002023,3.4,1.2,0.2,0,3.7,1.3,4,0.8,3.4,1.5
460619641002015,0,0,0,0,0,0,0,0,0,0
460619641002243,0,0,0,0,0,0,0,0,0,0
460619641002242,0,0,0,0,0,0,0,0,0,0
460619641002201,0,0,0,0,0,0,0,0,0,0
460619641002195,0,0,0,0,0,0,0,0,0,0
460619641002183,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.5,0.2
460619641002174,4.5,1.5,0.2,0.1,4.6,1.5,4.3,1.4,4.3,1.7
460619641002254,0,0,0,0,0,0,0,0,0,0
460619641002113,4.8,1.7,0.4,0,5.2,1.8,5.7,1.2,4.9,2.2
460619641002276,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641001063,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001073,0,0,0,0,0,0,0,0,0,0
460619641001105,0,0,0,0,0,0,0,0,0,0
460619641001124,0,0,0,0,0,0,0,0,0,0
460619641001116,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001134,0,0,0,0,0,0,0,0,0,0
460619641001049,0,0,0,0,0,0,0,0,0,0
460619641001258,4.5,1.5,0.2,0.1,4.6,1.5,4.3,1.4,4.3,1.7
460619641001197,27.3,9.2,1.1,0.5,27.5,8.8,25.8,8.1,26,10.2
460619641001194,9.1,3.1,0.4,0.2,9.2,2.9,8.6,2.7,8.7,3.4
460619641001294,0,0,0,0,0,0,0,0,0,0
460619641001229,7.6,2.6,0.3,0.1,7.6,2.5,7.2,2.3,7.2,2.8
460619641001223,22.7,7.7,0.9,0.4,22.9,7.4,21.5,6.8,21.7,8.5
460619641001234,0,0,0,0,0,0,0,0,0,0
460619641003009,0,0,0,0,0,0,0,0,0,0
460619641003004,3.7,0.8,0,0.1,3.6,1,4,0.6,3.6,1.1
460619641003022,0,0,0,0,0,0,0,0,0,0
460619641003023,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003058,2.6,0.6,0,0.1,2.6,0.7,2.8,0.4,2.6,0.8
460619641003069,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641003136,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003137,0,0,0,0,0,0,0,0,0,0
460619641003215,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003232,1.6,0.3,0.1,0,1.6,0.3,1.7,0.3,1.5,0.4
460619641003119,5.3,0.9,0.2,0.1,5.2,1.2,5.5,0.9,5.2,1.3
460619641003265,0,0,0,0,0,0,0,0,0,0
460619641003248,2.7,0.4,0.1,0,2.6,0.6,2.8,0.4,2.6,0.7
460619641003157,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641003147,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.2
460619641003166,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.2
460619641003152,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003143,0,0,0,0,0,0,0,0,0,0
460619641003220,0,0,0,0,0,0,0,0,0,0
460619641003222,3.2,0.7,0,0.1,3.1,0.9,3.4,0.5,3.1,0.9
460619641003032,0,0,0,0,0,0,0,0,0,0
460619641003037,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003031,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003041,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003050,1.6,0.3,0.1,0,1.6,0.3,1.7,0.3,1.5,0.4
460619641003046,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.1
460619641003099,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003095,0,0,0,0,0,0,0,0,0,0
460619641003047,0,0,0,0,0,0,0,0,0,0
460619641003097,0,0,0,0,0,0,0,0,0,0
460619641001132,0,0,0,0,0,0,0,0,0,0
460619641001137,4.5,1.5,0.2,0.1,4.6,1.5,4.3,1.4,4.3,1.7
460619641001138,1.5,0.5,0.1,0,1.5,0.5,1.4,0.5,1.4,0.6
460619641001172,0,0,0,0,0,0,0,0,0,0
460619641001113,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001159,0,0,0,0,0,0,0,0,0,0
460619641003324,0,0,0,0,0,0,0,0,0,0
460619641003390,0,0,0,0,0,0,0,0,0,0
460619641003309,0,0,0,0,0,0,0,0,0,0
460619641003364,3.2,0.5,0.1,0.1,3.1,0.7,3.3,0.5,3.1,0.8
460619641003295,0,0,0,0,0,0,0,0,0,0
460619641003282,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.1
460619641003369,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003334,0,0,0,0,0,0,0,0,0,0
460619641003378,0,0,0,0,0,0,0,0,0,0
460619641003345,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003306,0,0,0,0,0,0,0,0,0,0
460619641003276,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003301,0,0,0,0,0,0,0,0,0,0
460619641003316,1.6,0.3,0.1,0,1.6,0.3,1.7,0.3,1.5,0.4
460619641003363,0,0,0,0,0,0,0,0,0,0
460619641003365,0,0,0,0,0,0,0,0,0,0
460619641003303,0,0,0,0,0,0,0,0,0,0
460619641001006,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001016,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001020,0,0,0,0,0,0,0,0,0,0
460619641001046,3.7,0.8,0,0.1,3.6,1,4,0.6,3.6,1.1
460619641001007,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001041,0,0,0,0,0,0,0,0,0,0
460619641001315,0,0,0,0,0,0,0,0,0,0
460619641001051,0,0,0,0,0,0,0,0,0,0
460619641001024,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001221,0,0,0,0,0,0,0,0,0,0
460619641001282,0,0,0,0,0,0,0,0,0,0
460619641001300,0,0,0,0,0,0,0,0,0,0
460619641001271,0,0,0,0,0,0,0,0,0,0
460619641002246,0,0,0,0,0,0,0,0,0,0
460619641002019,0,0,0,0,0,0,0,0,0,0
460619641002001,0,0,0,0,0,0,0,0,0,0
460619641002194,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002192,1.4,0.2,0,0,1.4,0.3,1.4,0.2,1.3,0.4
460619641002044,3.9,1.4,0.3,0,4.2,1.4,4.6,1,3.9,1.8
460619641002094,4.3,1.6,0.3,0,4.7,1.6,5.2,1.1,4.4,2
460619641002097,3.9,1.4,0.3,0,4.2,1.4,4.6,1,3.9,1.8
460619641002093,2.9,1,0.2,0,3.1,1.1,3.4,0.7,2.9,1.3
460619641002250,0,0,0,0,0,0,0,0,0,0
460619641002228,0,0,0,0,0,0,0,0,0,0
460619641002306,0,0,0,0,0,0,0,0,0,0
460619641002324,0.9,0.2,0,0,0.9,0.2,0.9,0.1,0.9,0.3
460619641002336,0,0,0,0,0,0,0,0,0,0
460619641002332,0,0,0,0,0,0,0,0,0,0
460619641002291,0,0,0,0,0,0,0,0,0,0
460619641002344,0,0,0,0,0,0,0,0,0,0
460619641001099,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641001095,0,0,0,0,0,0,0,0,0,0
460619641001103,0,0,0,0,0,0,0,0,0,0
460619641001061,0,0,0,0,0,0,0,0,0,0
460619641001200,6.1,2,0.2,0.1,6.1,2,5.7,1.8,5.8,2.3
460619641001260,12.1,4.1,0.5,0.2,12.2,3.9,11.5,3.6,11.6,4.5
460619641001296,6.1,2,0.2,0.1,6.1,2,5.7,1.8,5.8,2.3
460619641001191,9.1,3.1,0.4,0.2,9.2,2.9,8.6,2.7,8.7,3.4
460619641001257,4.5,1.5,0.2,0.1,4.6,1.5,4.3,1.4,4.3,1.7
460619641001233,1.5,0.5,0.1,0,1.5,0.5,1.4,0.5,1.4,0.6
460619641001224,7.6,2.6,0.3,0.1,7.6,2.5,7.2,2.3,7.2,2.8
460619641003006,0,0,0,0,0,0,0,0,0,0
460619641003140,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641003146,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003388,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003091,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.2
460619641003138,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003056,0,0,0,0,0,0,0,0,0,0
460619641003093,0,0,0,0,0,0,0,0,0,0
460619641001306,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001081,0,0,0,0,0,0,0,0,0,0
460619641003197,0,0,0,0,0,0,0,0,0,0
460619641003196,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641003199,4.8,1,0.1,0.1,4.7,1.3,5.1,0.8,4.6,1.4
460619641003204,4.8,1,0.1,0.1,4.7,1.3,5.1,0.8,4.6,1.4
460619641003269,2.7,0.4,0.1,0,2.6,0.6,2.8,0.4,2.6,0.7
460619641003379,0,0,0,0,0,0,0,0,0,0
460619641003230,0,0,0,0,0,0,0,0,0,0
460619641003315,0,0,0,0,0,0,0,0,0,0
460619641003118,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003114,3.2,0.5,0.1,0.1,3.1,0.7,3.3,0.5,3.1,0.8
460619641003121,0,0,0,0,0,0,0,0,0,0
460619641003246,0,0,0,0,0,0,0,0,0,0
460619641003245,0,0,0,0,0,0,0,0,0,0
460619641003384,0,0,0,0,0,0,0,0,0,0
460619641003274,0,0,0,0,0,0,0,0,0,0
460619641003153,0,0,0,0,0,0,0,0,0,0
460619641003144,3.7,0.8,0,0.1,3.6,1,4,0.6,3.6,1.1
460619641003145,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003164,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003221,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003154,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641003017,0,0,0,0,0,0,0,0,0,0
460619641003016,0,0,0,0,0,0,0,0,0,0
460619641001164,0,0,0,0,0,0,0,0,0,0
460619641001250,0,0,0,0,0,0,0,0,0,0
460619641001128,0,0,0,0,0,0,0,0,0,0
460619641001129,0,0,0,0,0,0,0,0,0,0
460619641001145,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001136,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001176,0,0,0,0,0,0,0,0,0,0
460619641001148,0,0,0,0,0,0,0,0,0,0
460619641001171,0,0,0,0,0,0,0,0,0,0
460619641001169,0,0,0,0,0,0,0,0,0,0
460619641001314,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001162,0,0,0,0,0,0,0,0,0,0
460619641001186,0,0,0,0,0,0,0,0,0,0
460619641001114,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001111,0,0,0,0,0,0,0,0,0,0
460619641001177,0,0,0,0,0,0,0,0,0,0
460619641003373,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003359,0,0,0,0,0,0,0,0,0,0
460619641003376,0,0,0,0,0,0,0,0,0,0
460619641003331,16.6,2.7,0.2,0,16.1,3.6,16.3,2.4,15.1,4.9
460619641003299,0,0,0,0,0,0,0,0,0,0
460619641003357,0,0,0,0,0,0,0,0,0,0
460619641003279,0,0,0,0,0,0,0,0,0,0
460619641003281,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003297,1.6,0.3,0.1,0,1.6,0.3,1.7,0.3,1.5,0.4
460619641003342,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003321,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003305,0,0,0,0,0,0,0,0,0,0
460619641003348,0,0,0,0,0,0,0,0,0,0
460619641001033,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001005,0,0,0,0,0,0,0,0,0,0
460619641001265,0,0,0,0,0,0,0,0,0,0
460619641001207,0,0,0,0,0,0,0,0,0,0
460619641001204,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001278,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002166,0,0,0,0,0,0,0,0,0,0
460619641002020,0,0,0,0,0,0,0,0,0,0
460619641002147,0,0,0,0,0,0,0,0,0,0
460619641002149,0,0,0,0,0,0,0,0,0,0
460619641002000,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641002187,0,0,0,0,0,0,0,0,0,0
460619641002173,6.1,2,0.2,0.1,6.1,2,5.7,1.8,5.8,2.3
460619641002208,0,0,0,0,0,0,0,0,0,0
460619641002034,0,0,0,0,0,0,0,0,0,0
460619641002197,0.9,0.2,0,0,0.9,0.2,0.9,0.1,0.9,0.3
460619641002215,0.2,0,0,0,0.2,0.1,0.2,0,0.2,0.1
460619641002247,0,0,0,0,0,0,0,0,0,0
460619641002184,0,0,0,0,0,0,0,0,0,0
460619641002010,0,0,0,0,0,0,0,0,0,0
460619641002121,1.4,0.2,0,0,1.4,0.3,1.4,0.2,1.3,0.4
460619641002169,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641002206,1.4,0.2,0,0,1.4,0.3,1.4,0.2,1.3,0.4
460619641002167,0,0,0,0,0,0,0,0,0,0
460619641002011,0,0,0,0,0,0,0,0,0,0
460619641002027,1,0.3,0.1,0,1,0.4,1.1,0.2,1,0.4
460619641002284,0.9,0.2,0,0,0.9,0.2,0.9,0.1,0.9,0.3
460619641002320,0,0,0,0,0,0,0,0,0,0
460619641002323,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002321,0,0,0,0,0,0,0,0,0,0
460619641002293,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002370,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002111,0,0,0,0,0,0,0,0,0,0
460619641002041,2.9,1,0.2,0,3.1,1.1,3.4,0.7,2.9,1.3
460619641002085,0,0,0,0,0,0,0,0,0,0
460619641002137,1.4,0.5,0.1,0,1.6,0.5,1.7,0.4,1.5,0.7
460619641002098,1,0.3,0.1,0,1,0.4,1.1,0.2,1,0.4
460619641002161,1,0.3,0.1,0,1,0.4,1.1,0.2,1,0.4
460619641002163,0,0,0,0,0,0,0,0,0,0
460619641002046,1.4,0.5,0.1,0,1.6,0.5,1.7,0.4,1.5,0.7
460619641002062,1.4,0.5,0.1,0,1.6,0.5,1.7,0.4,1.5,0.7
460619641002135,0,0,0,0,0,0,0,0,0,0
460619641002162,1.4,0.5,0.1,0,1.6,0.5,1.7,0.4,1.5,0.7
460619641002289,0,0,0,0,0,0,0,0,0,0
460619641002226,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002331,0,0,0,0,0,0,0,0,0,0
460619641002263,0,0,0,0,0,0,0,0,0,0
460619641002262,0,0,0,0,0,0,0,0,0,0
460619641002233,0,0,0,0,0,0,0,0,0,0
460619641002353,0,0,0,0,0,0,0,0,0,0
460619641002236,0,0,0,0,0,0,0,0,0,0
460619641001083,0,0,0,0,0,0,0,0,0,0
460619641001070,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001123,0,0,0,0,0,0,0,0,0,0
460619641001094,0,0,0,0,0,0,0,0,0,0
460619641001078,0.5,0.1,0,0,0.5,0.1,0.6,0.1,0.5,0.2
460619641001093,0,0,0,0,0,0,0,0,0,0
460619641001062,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001053,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641001058,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641001115,0,0,0,0,0,0,0,0,0,0
460619641001106,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001071,0,0,0,0,0,0,0,0,0,0
460619641001100,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001122,0,0,0,0,0,0,0,0,0,0
460619641001075,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641001057,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001054,0,0,0,0,0,0,0,0,0,0
460619641001201,12.1,4.1,0.5,0.2,12.2,3.9,11.5,3.6,11.6,4.5
460619641001238,1.5,0.5,0.1,0,1.5,0.5,1.4,0.5,1.4,0.6
460619641001235,0,0,0,0,0,0,0,0,0,0
460619641001236,4.5,1.5,0.2,0.1,4.6,1.5,4.3,1.4,4.3,1.7
460619641001247,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001237,0,0,0,0,0,0,0,0,0,0
460619641001246,0,0,0,0,0,0,0,0,0,0
460619641003005,0,0,0,0,0,0,0,0,0,0
460619641003080,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003075,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641003086,0,0,0,0,0,0,0,0,0,0
460619641003067,2.6,0.6,0,0.1,2.6,0.7,2.8,0.4,2.6,0.8
460619641001305,0,0,0,0,0,0,0,0,0,0
460619641003173,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641003251,0,0,0,0,0,0,0,0,0,0
460619641002220,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002327,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002256,0,0,0,0,0,0,0,0,0,0
460619641002239,0,0,0,0,0,0,0,0,0,0
460619641002238,0,0,0,0,0,0,0,0,0,0
460619641002186,0,0,0,0,0,0,0,0,0,0
460619641002116,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641002032,0,0,0,0,0,0,0,0,0,0
460619641002182,5.3,1.9,0.4,0,5.8,2,6.3,1.3,5.4,2.4
460619641002004,0,0,0,0,0,0,0,0,0,0
460619641002117,0,0,0,0,0,0,0,0,0,0
460619641002104,0,0,0,0,0,0,0,0,0,0
460619641002103,1,0.3,0.1,0,1,0.4,1.1,0.2,1,0.4
460619641002114,0,0,0,0,0,0,0,0,0,0
460619641002179,0,0,0,0,0,0,0,0,0,0
460619641002002,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641002302,0,0,0,0,0,0,0,0,0,0
460619641002283,0,0,0,0,0,0,0,0,0,0
460619641002287,0,0,0,0,0,0,0,0,0,0
460619641002303,1.2,0.2,0,0,1.2,0.3,1.2,0.2,1.1,0.4
460619641002305,0.7,0.1,0,0,0.7,0.2,0.7,0.1,0.6,0.2
460619641002304,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002143,0.5,0.2,0,0,0.5,0.2,0.6,0.1,0.5,0.2
460619641002076,3.9,1.4,0.3,0,4.2,1.4,4.6,1,3.9,1.8
460619641002134,0,0,0,0,0,0,0,0,0,0
460619641002153,2.9,1,0.2,0,3.1,1.1,3.4,0.7,2.9,1.3
460619641002217,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002224,1.4,0.2,0,0,1.4,0.3,1.4,0.2,1.3,0.4
460619641002225,0,0,0,0,0,0,0,0,0,0
460619641002325,0,0,0,0,0,0,0,0,0,0
460619641002335,0.5,0.1,0,0,0.5,0.1,0.5,0.1,0.4,0.1
460619641002346,0,0,0,0,0,0,0,0,0,0
460619641002355,0,0,0,0,0,0,0,0,0,0
460619641002257,0,0,0,0,0,0,0,0,0,0
460619641002351,0,0,0,0,0,0,0,0,0,0
460619641001066,1.6,0.3,0,0,1.6,0.4,1.7,0.3,1.5,0.5
460619641001074,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001087,1.1,0.2,0,0,1,0.3,1.1,0.2,1,0.3
460619641001317,0,0,0,0,0,0,0,0,0,0
460619641001196,12.1,4.1,0.5,0.2,12.2,3.9,11.5,3.6,11.6,4.5
460619641001255,0,0,0,0,0,0,0,0,0,0
460619641001190,3,1,0.1,0.1,3.1,1,2.9,0.9,2.9,1.1
460619641001193,1.5,0.5,0.1,0,1.5,0.5,1.4,0.5,1.4,0.6
460619641001241,9.1,3.1,0.4,0.2,9.2,2.9,8.6,2.7,8.7,3.4
460619641001199,13.6,4.6,0.6,0.3,13.7,4.4,12.9,4.1,13,5.1
460619641001262,24.2,8.2,1,0.5,24.4,7.8,22.9,7.2,23.1,9.1
460619641001253,0,0,0,0,0,0,0,0,0,0
460619641003007,4.2,0.9,0.1,0.1,4.2,1.2,4.5,0.7,4.1,1.2
460619641003076,3.7,0.8,0,0.1,3.6,1,4,0.6,3.6,1.1
460619641003077,0,0,0,0,0,0,0,0,0,0
460619641003267,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003266,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003124,0,0,0,0,0,0,0,0,0,0
460619641003292,0,0,0,0,0,0,0,0,0,0
460619641003132,0,0,0,0,0,0,0,0,0,0
460619641003256,0,0,0,0,0,0,0,0,0,0
460619641003254,0,0,0,0,0,0,0,0,0,0
460619641003111,9.6,1.6,0.4,0.2,9.4,2.1,9.9,1.6,9.3,2.4
460619641003211,0,0,0,0,0,0,0,0,0,0
460619641003156,2.6,0.6,0,0.1,2.6,0.7,2.8,0.4,2.6,0.8
460619641003013,0,0,0,0,0,0,0,0,0,0
460619641003034,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003043,1.1,0.2,0,0,1,0.2,1.1,0.2,1,0.3
460619641003052,2.1,0.4,0.1,0,2.1,0.5,2.2,0.4,2.1,0.5
460619641003018,0,0,0,0,0,0,0,0,0,0
460619641001141,0,0,0,0,0,0,0,0,0,0
460619641001112,0,0,0,0,0,0,0,0,0,0
460619641001120,0,0,0,0,0,0,0,0,0,0
460619641003322,0.2,0,0,0,0.2,0.1,0.2,0,0.2,0.1
460619641003296,0,0,0,0,0,0,0,0,0,0
460619641001048,0,0,0,0,0,0,0,0,0,0
460619641001002,7.9,1.7,0.1,0.2,7.8,2.2,8.5,1.3,7.7,2.3
460619641001003,0,0,0,0,0,0,0,0,0,0
460619641001000,2.1,0.4,0,0.1,2.1,0.6,2.3,0.3,2.1,0.6
460619641001019,0,0,0,0,0,0,0,0,0,0
460619641001035,4.2,0.9,0.1,0.1,4.2,1.2,4.5,0.7,4.1,1.2
