GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPOL,G18GOVRSTA,G18GOVLHEL,G18GOVOHAM,G18ATGDWEI,G18ATGRBRA,G18ATGLROB,G18SOSDGRI,G18SOSRWIL,G18SOSCCAM,G18SOSOHUB,G18TREDYOU,G18TRERWAT,G18TRECKIL,G18RGTDSMI,G18RGTRMON,G18RGTLTRE,G18RGTOOTW
08099099008,08,099,099008,126.59,290.22,9.4,6.13,125.39,279.52,20.3,137.55,272.37,17.21,0.05,121.43,288.27,16.33,121.37,262.2,13.18,3.11
08099099009,08,099,099009,69.4,138.17,10.02,2.01,62.36,145.18,9.02,74.36,139.18,4.03,1.01,69.39,136.14,6.03,67.36,126.11,8.02,2.01
08099099010,08,099,099010,147.51,434.72,8.79,4.88,134.81,437.65,6.84,133.83,436.67,9.77,1.95,144.58,421.04,10.75,132.86,410.29,8.79,2.93
08099099011,08,099,099011,107.27,208.94,10.89,7.92,106.28,219.66,10.01,116.21,211.73,9,3.93,108.21,214.82,10.95,105.26,200.83,8.96,5.93
08099099012,08,099,099012,79.92,230.02,14.62,4.87,77,236.85,15.59,87.72,229.05,9.75,0.97,73.1,236.85,13.65,76.02,230.02,7.8,3.9
08099099013,08,099,099013,59.22,259.18,3.51,1.58,57.01,257.22,5.74,56.35,256.92,4.78,0,55.04,255.44,7.4,50.71,254.81,4.34,3.05
08101101001,08,101,101001,427.15,456.96,17.29,5.25,407.83,458.84,27.16,441.08,446.35,19.11,4.08,413.71,450.61,30.29,406.19,429.92,28.3,8.97
08101101002,08,101,101002,591.01,431.31,29.16,16.05,591.83,433.32,30.26,630.14,407.21,19.18,8.04,593.88,431.25,25.29,576.82,416.05,33.27,8.09
08101101003,08,101,101003,485.08,430.43,18.51,10.73,464.74,459.51,19.51,490,437.18,13.66,4.87,463.75,447.88,25.33,443.34,446.89,24.33,3.93
08101101004,08,101,101004,427.05,491.46,22.79,6.94,399.31,500.37,33.69,416.15,496.41,17.84,4.95,398.32,515.24,18.83,390.39,486.5,27.74,4.95
08101101005,08,101,101005,178.95,277.44,11.89,5.23,164.32,295.75,6.2,187.16,276.19,3.74,2.17,169.53,294.51,5.09,170.14,271.88,13.27,0.31
08101101006,08,101,101006,179,174,9,6,172,172,14,178,172,10,0,179,171,9,155,184,11,1
08101101007,08,101,101007,441.77,293.5,25.84,10.3,421.88,314.09,24.08,454.6,289.14,18.96,4.12,430.48,313.14,21.73,415,296.73,27.9,7.83
08101101008,08,101,101008,431,354,21,8,434,358,26,451,352,15,3,434,360,20,425,346,21,11
08101101009,08,101,101009,273,153,17,5,269,163,12,284,152,8,3,284,153,10,273,153,6,5
08101101010,08,101,101010,412,230,23,16,403,242,30,434,217,26,3,420,235,20,419,223,21,7
08101101011,08,101,101011,371.86,278.69,18.27,21.8,358.11,301.5,20.74,406.66,258.49,20.21,3.13,361.45,293.22,24.14,350.32,289.22,25.01,7.6
08101101012,08,101,101012,359.86,260.11,17.71,11.19,335.62,285.28,24.24,371.05,257.31,16.78,1.86,340.28,267.56,29.83,338.42,253.58,27.97,8.39
08101101013,08,101,101013,337.73,155.3,21.64,5.31,337.76,162.42,20.7,355.87,145.25,19.68,2.02,330.94,164.18,25.59,333.8,162.33,9.44,12.16
08101101014,08,101,101014,227.95,82.88,20.42,9.36,228.8,87.13,22.13,233.94,80.32,21.26,0.85,233.05,80.34,19.58,229.65,84.55,13.63,5.98
08101101015,08,101,101015,270,172.86,27.16,9.88,274.93,176.16,27.16,294.69,165.45,15.64,4.12,273.29,172.86,25.52,265.06,168.75,20.58,13.17
08101101016,08,101,101016,375,252.46,30.75,21.07,384.04,243.19,40.73,398.25,237.91,30.28,6.87,377.7,249.47,40.37,362.97,240.61,29.34,19.78
08101101017,08,101,101017,373,299,26,11,366,308,28,382,291,27,3,367,303,26,363,297,16,13
08101101018,08,101,101018,503.1,317.54,33.74,18.85,497.15,321.51,45.65,518.98,301.66,31.75,13.89,501.12,322.5,36.72,494.17,312.58,28.78,15.88
08101101019,08,101,101019,117,60,2,1,110,65,4,126,50,3,2,116,57,8,115,59,2,4
08101101020,08,101,101020,50.73,45.54,6.6,1.91,58.15,43.69,3.85,58.21,39.92,6.6,1.9,58.16,40.91,6.61,53.49,44.6,5.66,0.98
08101101021,08,101,101021,258.09,98.89,20.45,6.14,267.2,100.88,14.43,273.32,98.65,9.47,1.11,264.33,102.65,13.49,266.79,95.86,10.58,4.09
08101101022,08,101,101022,191.68,65.12,22.28,9.08,193.7,74.17,20.27,205.79,63.12,16.16,2.02,195.68,70.18,19.2,195.54,67.14,14.24,8.08
08101101023,08,101,101023,339.53,201.93,25.74,7.92,341.51,205.89,24.75,350.42,201.93,13.86,1.98,339.53,206.88,18.81,327.65,203.91,21.78,6.93
08101101024,08,101,101024,379,198,23,9,372,200,29,400,180,20,1,377,201,24,352,192,32,8
08101101025,08,101,101025,232.04,93.63,13.96,13.93,233.05,98.61,20.9,249.96,88.65,14.95,3.97,239,101.59,14.96,231.03,108.52,11.97,3.99
08101101026,08,101,101026,332.33,97.61,19.08,7.02,337.33,99.64,16.08,350.4,94.57,6.08,4.01,339.3,94.65,18.1,327.31,101.64,13.04,8.05
08101101027,08,101,101027,298,88,19,12,309,82,21,315,84,12,3,316,79,17,314,74,10,8
08101101028,08,101,101028,223.4,52.14,6.04,6.02,215.4,53.15,17.04,218.41,53.14,13.04,0,213.41,61.14,12.03,214.4,61.15,6.02,3.01
08101101029,08,101,101029,172.4,53.25,9.03,3.61,167.89,53.25,13.54,172.4,53.25,7.22,4.51,168.79,57.77,8.12,163.38,61.38,9.93,0.9
08101101030,08,101,101030,335,97,29,12,344,93,30,363,84,20,3,352,93,20,342,103,14,10
08101101031,08,101,101031,346,98,15,14,330,109,29,359,93,12,4,335,102,28,339,94,17,13
08101101032,08,101,101032,202.52,51.77,19.39,9.17,218.76,47.77,16.26,223.69,41.91,19.24,0.04,214.51,54.06,18.25,205.57,52.87,15.16,7.19
08101101033,08,101,101033,78,32,5,5,79,35,4,84,30,4,1,82,31,5,83,32,1,3
08101101034,08,101,101034,253,79,10,5,248,78,19,261,79,9,1,252,81,13,249,79,7,10
08101101035,08,101,101035,87.1,23.75,4.95,0.99,84.13,24.74,4.95,86.11,21.77,6.93,0.99,84.13,24.74,4.95,78.19,22.76,7.92,2.97
08101101036,08,101,101036,254.19,188.15,5.51,3.67,233.09,192.74,14.68,252.36,179.89,8.26,2.75,240.43,184.48,11.93,230.34,182.64,11.01,3.67
08101101037,08,101,101037,258.59,204.3,12.83,4.93,238.85,213.19,20.73,249.71,213.19,6.91,0,246.74,210.23,11.84,231.94,205.29,19.74,2.96
08101101038,08,101,101038,286,183,19,11,277,195,19,293,178,21,4,277,187,29,267,192,20,8
08101101039,08,101,101039,149.93,44.72,14.15,7.05,146,53.73,13.11,152.05,51.72,8.07,2.01,140.98,58.75,11.1,144,49.7,8.08,6.03
08101101040,08,101,101040,212,107,13,2,201,113,11,206,113,5,1,199,114,7,198,104,12,3
08101101041,08,101,101041,228,77,11,2,222,89,6,229,78,8,3,222,82,11,210,82,12,6
08101101042,08,101,101042,173,71,15,6,163,84,16,174,74,12,3,176,72,14,159,86,9,4
08101101043,08,101,101043,199.99,59.51,16.33,8.2,203.05,65.06,14.66,207.3,57.62,13.5,2.19,207.3,52.48,18.59,201.76,56.53,13.74,5.27
08101101044,08,101,101044,184.71,72.93,4.76,2.85,169.61,81.43,9.47,172.43,74.83,7.59,2.84,173.36,72.95,7.59,163.91,72.92,12.31,3.8
08101101045,08,101,101045,59.68,23.82,6.66,1.89,65.36,22.87,2.88,60.71,27.54,3.78,0.02,57.9,29.43,3.8,60.67,23.81,1.94,3.77
08101101046,08,101,101046,263.48,72.82,18.67,2.98,276.08,69.06,10.82,278.15,71.9,6.93,2.92,276.12,74.82,8.93,272.19,70.89,9.85,5.91
08101101047,08,101,101047,191.4,68.2,12.2,8.11,189.42,78.18,10.22,202.55,63.17,10.16,3,187.31,70.32,16.19,185.38,67.2,9.14,6.06
08101101048,08,101,101048,192.68,43.7,8.94,5.96,182.75,51.65,16.88,195.66,42.71,8.94,3.97,187.71,38.73,22.84,188.71,46.68,3.97,7.95
08101101049,08,101,101049,164,80,11,3,163,84,8,179,67,8,4,167,71,16,162,78,11,3
08101101050,08,101,101050,296,89,17,15,300,90,19,314,78,18,6,306,79,26,301,82,15,9
08101101051,08,101,101051,375,148,29,14,376,150,34,403,141,16,3,383,149,28,373,151,19,11
08101101052,08,101,101052,283,123,27,7,286,126,25,298,126,8,4,283,126,23,283,121,19,10
08101101053,08,101,101053,199,130,18,14,199,149,14,212,133,7,7,195,143,20,196,137,10,6
08101101054,08,101,101054,180,65,16,10,187,67,16,195,65,9,1,182,64,23,180,73,11,4
08101101055,08,101,101055,248,169,10,4,239,173,17,256,164,5,1,245,172,10,240,152,14,5
08101101056,08,101,101056,201,190,12,4,189,203,14,212,186,8,1,190,198,11,177,198,11,4
08101101057,08,101,101057,355.14,251.22,11.53,5.66,329.93,271.88,19.97,345.22,256.12,14.88,3.11,345.69,253.56,15.2,333.47,245.69,22.99,6.55
08101101058,08,101,101058,228.86,245.78,12.47,5.34,219.07,251.12,16.03,245.78,236.88,7.12,0.89,233.31,240.44,9.8,231.53,233.31,8.01,4.45
08101101059,08,101,101059,126,115,10,9,121,118,18,135,109,10,4,130,113,14,124,117,9,5
08101101060,08,101,101060,310.28,207.88,12.33,6.67,290.87,231.84,16.11,309.37,210.83,12.45,0.83,305.33,207.88,21.95,290.81,213.01,18.17,2.56
08101101061,08,101,101061,325,174,8,11,333,171,8,351,160,8,0,334,162,18,323,166,8,5
08101101062,08,101,101062,304.57,233.21,11.51,7.99,288.55,244.24,11.16,314.88,233.55,4.34,2,302.85,238.1,12.99,293.2,235.9,7.17,1
08101101063,08,101,101063,449.4,303.02,14.09,14.02,433.27,318.15,23.05,470.31,290.07,15.05,2.01,440.18,306.27,20.01,430.21,303.12,15.03,7
08101101064,08,101,101064,71.33,55.69,5.4,3.92,71.76,56.43,6.37,72.06,57.33,2.5,1.94,73.76,57.25,2.75,68.95,57.99,3.66,1.08
08101101065,08,101,101065,38.85,28.18,2.31,0.05,34.37,32.68,0.82,35.86,29.71,1.52,0.02,31.4,36.44,0.02,32.84,31.22,0.78,0.01
08101101066,08,101,101066,336.97,324.86,10.4,2.93,314.06,333.15,13.23,337.06,317.57,10.26,1,320.51,325.02,17.61,316.76,309.3,15.85,2.83
08101101067,08,101,101067,229,135,14,8,219,150,16,245,141,2,2,227,152,7,231,133,9,4
08101101068,08,101,101068,220,123,13,6,222,120,16,228,120,10,1,224,118,17,223,113,6,12
08101101069,08,101,101069,305,165,24,18,319,160,30,329,162,14,2,323,162,15,319,144,18,10
08101101070,08,101,101070,196,89,19,9,198,95,14,217,82,10,2,200,89,19,198,97,10,2
08101101071,08,101,101071,284,91,17,9,291,92,20,301,80,18,3,299,85,17,282,88,15,10
08101101072,08,101,101072,278,130,16,9,271,142,16,286,123,15,3,265,139,21,267,132,17,7
08101101073,08,101,101073,244,83,12,6,240,87,16,260,74,8,4,248,79,20,250,82,6,5
08101101074,08,101,101074,239,80,23,14,243,85,19,258,78,15,1,245,85,20,241,84,16,7
08101101075,08,101,101075,300.81,147.37,21.16,9.13,305.68,140.37,21.29,322.04,133.21,19.16,0,311.72,133.41,27.22,310.75,141.37,13.19,7
08101101076,08,101,101076,175,51,14,7,180,57,10,192,48,8,1,184,55,9,182,53,7,3
08101101077,08,101,101077,128.83,62.85,16.06,5.48,125.42,66.46,13.39,134.28,62.89,8.97,3.52,132.39,63.9,14.25,133.25,61.09,8.93,3.61
08101101078,08,101,101078,190.95,104.04,11.92,9.52,195.37,108.43,10.58,199.49,106,9.01,0.47,193.38,111.99,9.72,192.52,103.81,7.05,4.39
08101101079,08,101,101079,234.22,76.11,13.03,10.01,235.21,84.11,16.02,246.23,74.11,15.02,1.01,241.23,76.11,17.02,243.23,70.1,7.02,11.01
08101101080,08,101,101080,385,177,20,13,367,205,22,397,190,11,2,375,201,25,369,198,22,2
08101101081,08,101,101081,318,127,19,8,313,138,17,342,118,11,3,321,130,17,319,128,13,5
08101101082,08,101,101082,455.01,279.81,20.92,9.59,448.91,285.04,22.66,467.21,278.06,15.69,2.62,459.37,278.06,19.18,444.55,281.55,13.08,8.72
08101101083,08,101,101083,318,128,20,14,336,130,14,351,119,13,3,331,127,23,336,129,13,6
08101101084,08,101,101084,382.87,152.95,20.72,10.85,367.08,165.78,27.63,392.74,151.96,14.8,5.92,380.9,159.86,18.75,373,153.94,24.67,4.93
08101101085,08,101,101085,287,152,17,8,274,175,15,291,159,7,6,273,161,23,274,158,18,5
08101101086,08,101,101086,409.13,256.05,21.28,8.15,406.92,272.22,18.37,419.26,258.04,22.2,1.08,407.1,267.14,21.25,392,267.06,20.33,11.07
08101101087,08,101,101087,307,347,12,5,280,374,13,303,355,10,3,292,360,14,277,363,10,2
08101101088,08,101,101088,564.33,605.32,30.82,7.3,536.3,634.75,30.96,572.58,610.99,14.71,1.09,536.77,634.29,18.07,515.32,627.74,24.88,4.28
08101101101,08,101,101101,165.22,39.04,4.54,3.63,161.59,39.04,8.17,171.58,34.5,4.54,0,162.5,39.94,6.35,163.41,39.04,5.45,0
08101101102,08,101,101102,207.7,213.61,17.06,8.05,204.65,223.59,11.15,221.82,207.55,10.06,1.01,203.71,224.59,12.11,196.73,212.6,13.09,5.99
08101101103,08,101,101103,244.25,245.25,22.93,10.97,247.24,256.22,18.94,269.18,243.26,8.97,4.98,254.22,256.22,16.95,241.26,246.25,19.94,5.98
08101101104,08,101,101104,265.69,345.88,26.44,9.11,242.98,376.65,19.47,278.99,349.8,17.23,1.15,265.83,346.06,29.25,252.75,348.91,22.33,7.16
08101101105,08,101,101105,386,503,23,13,356,532,33,416,480,22,9,370,506,42,354,499,28,17
08101101106,08,101,101106,258.49,438.97,16.56,6.82,252.72,457.25,8.98,279.82,430.31,5.96,1.95,253.7,448.63,11.85,248.93,427.32,14.63,6.92
08101101107,08,101,101107,375.56,610.47,23.15,16.05,368.29,627.75,24.15,416.61,578.45,18.17,6.02,383.38,592.6,35.19,368.45,571.6,36.11,6.04
08101101108,08,101,101108,143.17,226.69,13.77,4.86,118.16,252.53,13.77,147.23,225.07,15.38,1.63,126.21,238.81,17.83,132.67,237.98,9.74,4.06
08101101109,08,101,101109,207.09,201.46,9.05,7.9,204.19,207.36,9.03,214.04,189.71,11.91,3.99,199.23,205.42,15.96,193.41,202.35,12.96,2.08
08101101110,08,101,101110,26.09,123.51,2.88,0.01,24.17,122.56,1.92,29.92,119.67,0.97,0.96,27.03,119.69,2.89,28.93,114.91,2.88,0.96
08101101111,08,101,101111,129.48,275.83,20.01,8.17,129.54,280.94,18.99,139.42,270.28,16.48,6.34,123.45,280.73,26.91,124.76,270.53,21.17,8.78
08101101112,08,101,101112,41.42,204.87,10.03,2.01,45.4,200.87,9.02,49.44,194.83,6.02,5.01,41.41,200.86,13.04,44.41,194.83,9.03,0.01
08101101113,08,101,101113,191.92,215.83,18.12,7.45,190.28,221.53,23.01,208.39,212.55,13.6,2.44,191.41,221.47,22.71,191.66,206.35,17.13,13.02
08101101201,08,101,101201,283.27,626.62,37.03,11.01,263.24,642.64,41.04,304.28,624.6,19.03,1.01,280.26,624.62,33.03,258.24,597.6,49.05,12.01
08101101202,08,101,101202,221.86,509.91,25.06,7.71,203.53,527.29,25.04,226.69,508.95,18.3,2.89,206.43,511.88,35.63,198.73,488.72,39.5,7.7
08101101203,08,101,101203,251.9,580.96,30.6,7.42,229.14,596.86,37.44,268.43,563.69,23.32,7.02,244.11,580.7,32.58,229.59,560.18,44.29,7.2
08101101204,08,101,101204,218.02,319.45,22.69,9.24,219.17,322.98,16.96,234.11,311.33,12.65,1.16,210.76,314.5,35.63,221.19,292.95,24.14,12.03
08101101205,08,101,101205,165.72,280.57,16.22,8.57,161.02,283.42,18.11,177.13,271.08,11.46,2.88,170.35,276.82,10.69,170.38,266.34,14.33,2.02
08101101206,08,101,101206,277.76,312.85,17.54,5.85,278.74,314.8,22.42,294.33,300.18,17.54,1.95,273.86,311.87,22.42,269.97,288.48,30.21,15.59
08101101207,08,101,101207,282,374,27,15,283,379,32,301,361,30,2,293,364,37,294,355,27,10
08101101208,08,101,101208,329,387,22,17,310,423,20,351,373,23,4,325,400,25,318,393,25,12
08101101209,08,101,101209,251.16,470.8,10.19,3.71,243.74,460.61,29.66,272.47,450.41,13.9,5.56,258.57,453.19,18.54,258.57,430.03,22.24,3.71
08101101210,08,101,101210,134,184,11,9,127,196,13,148,178,11,2,131,189,19,133,186,12,7
08101101211,08,101,101211,280,338,13,9,274,347,13,293,317,20,2,274,328,28,272,331,14,6
08101101212,08,101,101212,224,251,13,8,212,253,24,214,255,18,2,203,265,21,200,258,22,6
08101101213,08,101,101213,367,650,20,10,355,667,24,389,652,7,3,368,653,18,345,639,29,8
08101101214,08,101,101214,403,614,24,11,354,649,35,387,623,31,5,372,621,43,355,609,34,14
08101101215,08,101,101215,311.24,572.15,19.46,5.15,279.26,593.2,28.58,310.67,564.82,18.46,5.05,281.14,579.13,32.58,282.03,553.52,36.79,6.41
08101101216,08,101,101216,193,408,11,5,171,416,16,196,389,17,0,174,404,23,167,390,20,7
08101101217,08,101,101217,151,302,20,6,142,306,22,157,290,17,3,138,299,29,143,286,16,6
08101101218,08,101,101218,313.28,611.57,30.03,5.01,277.27,639.58,32.04,311.29,622.56,16.02,2,287.26,623.6,29.03,270.28,609.55,41.03,7.01
08101101219,08,101,101219,343,479,18,11,320,507,20,332,493,22,0,316,505,17,317,467,30,5
08101101220,08,101,101220,218,518,24,7,214,529,25,242,502,20,4,221,516,29,212,493,27,10
08101101301,08,101,101301,394.6,796.22,26.44,17.69,379.58,812.15,28.06,410.51,783.19,25.88,7.57,385.57,788.82,39.82,376.31,763.68,33.75,13.46
08101101302,08,101,101302,212.38,469.66,18.15,8.1,200.28,476.76,25.16,217.47,462.57,16.16,6.05,198.32,478.6,23.24,202.26,448.47,28.19,10.08
08101101303,08,101,101303,59.39,190.35,10.04,0.84,58.46,190.48,10.14,68.47,185.79,4.74,0.02,62.08,189.92,4.8,59.36,178.17,8.62,0.87
08101101304,08,101,101304,84.31,202.87,7.58,6.39,84.2,206.84,9.88,86.36,208.89,4.96,2.41,82.03,209.09,8.99,82.78,199.85,9.89,1.67
08101101401,08,101,101401,356.23,379.61,28.25,9.69,349.84,397.03,28.26,380.07,376.84,17.39,1.44,362.05,379.21,23.21,361.59,361.98,23.89,4.79
08101101402,08,101,101402,288.06,498.54,25.46,6.61,275.7,505.26,33.19,300.51,491.07,19.49,1.75,271.92,516.38,23.3,286.24,479.2,29.16,8.35
08101101403,08,101,101403,261,315,10,9,242,325,16,263,314,8,5,247,333,5,240,304,17,5
08103103001,08,103,103001,79.05,520.33,21.01,3,78.05,516.32,13.01,70.05,517.32,19.01,2,71.05,518.32,12.01,63.04,486.31,19.01,3
08103103002,08,103,103002,72.82,460.67,8.99,3.99,67.84,445.77,15.93,70.86,448.66,12.98,4.97,65.82,451.7,17.95,59.92,428.61,13.98,4.98
08103103003,08,103,103003,148.58,649.22,24.35,7.07,145.38,636.67,22.46,152.26,627.77,25.54,2.1,128.18,634.71,35.49,151.51,567.28,24.71,6.15
08103103004,08,103,103004,186.05,792.18,19.58,3.92,176.26,764.76,24.48,171.36,768.68,28.4,4.9,164.51,766.72,27.42,136.11,691.32,36.23,7.83
08103103005,08,103,103005,1.5,50.6,0.06,0.03,0.47,51.49,0.11,2.47,46.57,1.08,0.03,1.45,50.54,0.13,0.42,42.48,2.07,0.03
08105105001,08,105,105001,102,98,10,1,89,109,11,96,106,7,1,91,103,10,89,99,9,4
08105105002,08,105,105002,189.69,158.39,16.12,1.9,189.69,160.29,12.33,184,162.19,16.12,1.9,184,162.19,13.28,176.42,148.91,12.33,2.85
08105105003,08,105,105003,212.97,295.75,17.77,4.08,223.9,281.94,17.56,226.58,283.03,14.79,0.11,218.63,283.04,14.63,212.26,252.51,11.6,7.11
08105105004,08,105,105004,105,90,10,3,101,98,8,106,98,4,2,110,96,6,110,90,7,1
08105105005,08,105,105005,75,254,10,2,73,252,12,78,250,5,1,74,249,13,68,234,11,7
08105105006,08,105,105006,32,77,1,2,30,70,6,32,74,6,0,32,79,2,31,68,3,1
08105105007,08,105,105007,95,266,4,3,97,258,9,110,252,7,0,100,261,3,97,241,7,1
08105105008,08,105,105008,135.41,294.72,13.94,5.97,131.43,301.69,12.94,141.39,298.7,7.97,3.98,135.41,299.7,11.95,124.46,292.73,10.95,5.97
08105105009,08,105,105009,142.11,100.24,7.01,8,142.11,106.25,8.01,144.12,98.25,17.01,0,138.11,104.25,16.01,142.1,100.24,6.01,3
08105105010,08,105,105010,225,461,17,7,216,464,23,222,460,18,7,214,469,15,196,457,17,8
08105105011,08,105,105011,130.26,229.27,17.54,8.07,141.47,224.47,16.25,144.44,215.34,20.42,3.05,143.34,217.29,15.37,145.48,200.37,15.4,2.1
08105105012,08,105,105012,135,78,8,2,143,78,3,143,77,5,1,137,81,6,138,74,4,1
08105105013,08,105,105013,78.08,147.59,8.57,0.95,80.94,153.3,2.86,79.98,150.45,6.67,0.95,79.03,149.49,5.71,82.84,135.21,6.67,0.95
08105105014,08,105,105014,127.37,181.8,12.04,6.02,127.36,186.82,8.04,127.38,187.81,11.02,0.01,130.37,186.81,8.03,120.34,178.8,7.03,3.02
08105105015,08,105,105015,127.11,63.23,12.01,4,142.1,60.23,9.01,148.11,54.23,3.01,4,150.11,53.23,8.01,144.1,51.23,5.01,2
08107107001,08,107,107001,329.44,320.86,12.34,5.14,285.06,347.33,14.38,294.8,333.69,16.28,2.04,288.79,330.7,18.26,272.62,294.61,22.41,4.15
08107107002,08,107,107002,123.76,278.04,21.37,8.74,132.42,265.47,24.28,124.68,276.12,20.4,2.91,121.76,275.15,20.41,106.2,254.71,29.15,8.74
08107107003,08,107,107003,513.92,313.07,17.16,9.06,510.98,310.97,15.18,491.92,334.05,11.15,0.02,476.9,334.04,15.15,442.79,292.89,22.22,5.06
08107107004,08,107,107004,316.51,177.33,10.54,0.2,302.12,177.88,11.73,292.34,186.11,8.38,1.08,292.12,183.77,10.6,270.94,169.5,12.92,3.3
08107107005,08,107,107005,337.95,471.92,30.12,8.1,316.98,481.66,36.25,316.79,484.8,23.24,7.05,297.75,486.99,43.12,292.96,434.67,41.3,20.09
08107107006,08,107,107006,457.67,413.11,12.6,1.95,450.86,402.53,19.37,421.87,429.57,9.69,4.84,414.13,441.15,7.79,396.73,371.53,25.17,4.86
08107107007,08,107,107007,222.37,205.11,8.78,3.29,218.98,200.3,10.86,217.32,203.54,5.45,0.2,205.08,210.26,2.9,191.51,174.05,25.19,1.33
08107107008,08,107,107008,369.87,276.67,17.46,7.02,360.62,272.45,24.66,353.86,278.32,18.22,5.12,343.55,286.49,23.27,313.3,251.22,28.87,12.1
08107107009,08,107,107009,380.19,217.65,15.68,4.9,376.27,207.85,24.5,374.31,219.6,11.76,1.96,364.51,219.61,12.74,324.34,185.29,31.36,3.92
08107107010,08,107,107010,122.28,243.76,8.13,5.04,119.25,241.67,11.21,128.23,230.78,9.1,2.02,113.15,240.78,13.1,110.8,201.5,12.27,3.03
08107107011,08,107,107011,606.77,240.83,17.93,9.95,558.04,257.7,32.86,562.92,259.77,16.93,3.99,546,255.83,30.84,505.19,213.87,43.81,12.94
08107107012,08,107,107012,434,143,9,4,415,146,12,400,164,2,4,407,160,4,379,132,14,6
08107107013,08,107,107013,740.33,172.42,25.04,4.01,709.23,179.46,23.05,720.24,180.51,10.02,4,684.25,190.46,22.03,642.15,151.36,26.06,6.03
08107107014,08,107,107014,526.49,155.28,15.63,4.88,492.32,166.02,19.53,497.2,181.63,6.84,1.95,494.25,167.98,12.7,456.16,133.8,22.46,8.79
08107107015,08,107,107015,719,376,20,8,678,385,28,676,400,14,1,668,390,14,613,336,43,1
08107107016,08,107,107016,617.04,353.58,18.2,6.71,584.47,381.36,20.12,569.13,387.11,10.54,4.79,563.38,380.4,21.08,549.97,328.66,27.79,7.66
08107107017,08,107,107017,610.41,198.37,24.01,5,581.4,199.36,35.02,578.38,201.38,21.01,4,562.37,212.39,23.01,524.35,162.33,50.02,11
08107107018,08,107,107018,735,230,21,6,705,238,33,705,247,18,5,685,259,22,653,220,35,8
08109109001,08,109,109001,323,419,38,9,307,429,35,327,417,22,6,313,413,39,306,374,45,13
08109109002,08,109,109002,23,45,4,1,20,48,6,23,47,1,2,22,46,5,20,42,7,0
08109109003,08,109,109003,117,54,6,1,116,54,8,114,53,8,2,113,55,8,113,53,6,6
08109109004,08,109,109004,59.76,105.29,9.08,0.03,60.69,107.3,7.12,61.77,109.29,7.09,1.01,61.69,107.28,9.16,59.65,105.25,8.11,2.06
08109109005,08,109,109005,602.24,63.71,17.92,6.97,587.31,64.7,26.88,605.23,62.71,19.91,1.99,587.31,60.72,33.84,579.35,53.75,23.89,13.94
08109109006,08,109,109006,195.91,159.92,10.99,10,192.91,167.92,11.99,213.9,154.93,11.99,1,219.9,154.93,7,210.9,141.93,9,3
08109109007,08,109,109007,208.09,167.08,7.01,6,191.09,169.08,10.01,203.1,166.07,9.01,1,204.1,162.07,10,208.1,150.07,5,3
08111111001,08,111,111001,271,167,8,4,259,173,15,274,164,10,2,261,166,13,243,141,24,5
08113113001,08,113,113001,589.5,85.68,12.33,1.03,574.56,84.96,19.56,581.54,87.88,6.31,2.94,565.28,96.14,13.61,545.02,73.03,25.14,4.96
08113113002,08,113,113002,1400.47,229.31,29.67,4.97,1355.41,244.04,36.44,1376.44,249.11,8.69,6.06,1338.69,260.86,20.39,1255.96,209.96,59.86,14.04
08113113003,08,113,113003,366,96,21,5,352,105,25,363,114,7,3,355,108,16,331,94,29,12
08113113004,08,113,113004,307.13,360.67,17.9,5.01,304.1,359.66,19.93,301.1,369.59,10.12,4.97,301.1,356.68,17,289.15,338.78,18.96,6.95
08113113005,08,113,113005,11.87,50.33,1.1,1.99,9.9,49.34,3.07,8.9,49.41,7.88,0.03,8.9,49.32,5,7.85,48.22,4.04,0.05
08113113006,08,113,113006,372.03,101.01,12,3,363.03,98.01,22,361.03,106.01,6,6,359.03,106.01,12,339.03,93.01,28,6
08115115001,08,115,115001,73.23,215.05,2.05,6.04,68.24,224.09,3.03,85.28,202.07,3.03,0.01,72.19,216.1,2.07,69.2,198.98,5.04,2.02
08115115002,08,115,115002,51.18,192.33,6.27,3.16,47.1,191.35,7.29,46.52,192.14,7.13,1.03,49.23,190.38,4.24,40.12,179.93,7.21,3.08
08115115003,08,115,115003,79.55,158.28,9.71,5.83,76.64,159.26,10.67,92.16,151.5,4.85,0.97,81.47,160.23,8.74,77.6,143.72,7.77,2.91
08115115004,08,115,115004,52.14,138.28,8.02,5.01,47.14,140.28,10.02,48.16,145.27,1.01,1,45.15,143.28,7.02,52.14,119.26,6.01,6.01
