GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRNEW,G18USSDKLO,G18USSMSCH,G18USSGOVE,G18USSOWRI,G18GOVRJOH,G18GOVDWAL,G18GOVMWRI,G18GOVLWEL,G18GOVOWRI,G18SOSRHOW,G18SOSDSIM,G18SOSIDEN,G18SOSOWRI,G18AUDRMYH,G18AUDDBLA,G18AUDMFOR,G18AUDLDOC,G18AUDOWRI,G18ATGRWAR,G18ATGDELL,G18ATGMJOH,G18ATGOWRI
27145000418,27,145,000418,513.9,543.7,26,10,0,580,460.5,26,20,1,621,420.5,36,0,575,397.5,62.1,25,0,600,397.5,71.1,2
27145000419,27,145,000419,652,698.9,25.5,9.8,0,754.9,591.8,21.4,18.8,0,775.5,542.3,47.3,1,738,517.7,55.4,34.8,0,777.2,524.4,64.2,0
27145000420,27,145,000420,925.7,619.9,31.3,5.9,0,1020.9,510.1,31.3,20.5,0,1035.4,466.1,59.7,0,1011,471,54.7,26.5,0,1053,447.4,67.6,0
27145000430,27,145,000430,367.3,159.1,8.7,1.1,0,408.1,115.9,10.7,2.5,0,405.6,106.9,19.3,0,402.9,108,13.3,9.5,0,409,97.6,22.4,0
27145000434,27,145,000434,14,16,0,0,0,22,9,0,0,0,22,7,1,0,21,7,0,0,0,23,7,0,0
27145000435,27,145,000435,88,61,1,2,0,105,44,1,2,0,110,29,5,0,100,39,2,4,0,111,34,3,0
27145000440,27,145,000440,403.4,448.9,47.3,7,0.3,464.5,389.1,35.9,16.6,2,479.9,363.4,47.2,0.3,465.4,336.1,65.5,28.6,0.2,472.5,353.2,73.9,1.2
27145000441,27,145,000441,453.5,848.5,50,8,1,520.6,783.4,43,14,0,544.6,736.4,53,0,513.6,710.4,82,26,0,542.6,710.4,96,3
27145000442,27,145,000442,183.7,205.2,2.1,1,0,231.8,149.1,8,3,0,238.8,139.3,12.8,0,225.1,138.3,12.9,4.9,0,243.6,129.6,15.8,0
27145000443,27,145,000443,55.6,53,6.9,1,0,68.3,35.3,9,4,0,75.3,33.1,7.1,0,72,31.1,8.1,2.1,0,70.5,33.9,10.1,1
27145000445,27,145,000445,791.9,610.6,26.3,6.9,0,944.1,444.4,23.4,18.2,0,981.9,403.3,37,0,934.5,393.7,54.2,29,0,970.1,393.5,57.3,1
27145000450,27,145,000450,86,50,1,1,0,110,24,1,1,0,105.1,23,6,0,106,21,2,1,0,109,20,2,1
27147000005,27,147,000005,139,106,7,2,0,171,77,3,0,0,169,70,8,0,157,76,9,1,0,168,58,17,0
27147000010,27,147,000010,154,115,8,4,0,168,104,7,3,0,180,86,11,0,165,79,19,6,0,171,77,22,0
27147000015,27,147,000015,358,485,46,9,0,403.1,436,42,9,1,441.1,395,42,1,410.1,366,66,16,0,428.1,348,74,3
27147000020,27,147,000020,116,111,7,3,0,127.9,97,7,5,0,136.9,84,13,0,127.9,71,16,8,0,131.9,72,16,2
27147000025,27,147,000025,136.6,101.6,5.9,3.3,0,171.7,67.6,3.8,4.3,0,175,57.7,10.4,0,161.6,58,7.7,3.6,0,171,52.8,13.9,0.1
27147000030,27,147,000030,172,101,6,3,0,194,78,9,0,0,189,74,14,0,184,69,17,5,0,190,66,19,0
27147000035,27,147,000035,129,138.8,17,10,0,154.1,120.7,14,4,0,163.1,98.6,25.1,0,155.1,93.5,26.1,8,0,156.2,94.5,29.1,0
27147000040,27,147,000040,173,134,7,3,0,212,97,7,0,0,215,77,15,0,199,82,11,5,0,221,65,14,2
27147000045,27,147,000045,146,114,4,0,0,166,88,7,2,0,167,82,7,1,163,74,5,7,0,166,69,15,0
27147000050,27,147,000050,269.6,224.3,15.5,1.9,1,306.4,180.8,15.4,9.7,0,302.6,173,26.1,0,292.9,167.2,25.1,10.6,0,309.3,152.7,32.8,1.9
27147000055,27,147,000055,130.3,117.7,7.5,3.1,0,153.6,95.2,3.5,6.3,0,157.4,86,7.9,0,145.1,82.8,12.9,3.4,0,154.7,82.3,9.2,0.1
27147000060,27,147,000060,150,152,10,1,0,173,120,14,1,0,180,106,17,0,163,103,21,6,0,179,103,17,0
27147000065,27,147,000065,100,70,2,1,0,118,47,4,5,0,114,45,9,0,105,45,4,6,0,113,39,5,0
27147000070,27,147,000070,427,631,45,14,0,495,571,40,13,0,518,525,58,1,501,489,73,25,0,517,489,76,1
27147000075,27,147,000075,563,707.2,34.6,14.8,2,690.5,595.6,22.7,10.9,0,706.3,513.6,71.1,0,665.8,507.7,58.3,26.7,1,719.1,475.1,71.1,2
27147000085,27,147,000085,391,481,49,10,0,450,418,49,14,1,475,376,60,0,442,355,84,23,0,475,336,85,5
27147000090,27,147,000090,751.5,789.1,20,8,0,911.7,627.9,23,7,1,930.8,554.8,47.1,0,906.7,528.8,44,33,1,952.8,516.7,52.1,5
27147000100,27,147,000100,294,356.1,28.3,10.1,0,327.1,324,24.2,11.1,0,332.7,300.3,45.3,0,326.7,268.9,54.2,20,0.1,331.5,271.9,60.5,1.1
27147000105,27,147,000105,361.9,459,28.7,11.4,0.9,418.1,405.7,23.8,9.6,0,437.5,368.8,40.2,0.9,404.7,365.2,46.7,13.5,1.9,431.5,337.9,60.2,3.9
27147000115,27,147,000115,492,600,43,9,1,573,534,24,17,0,583,487,60,0,548,446,72,28,0,574,438,84,2
27147000120,27,147,000120,565.9,650.8,29,16,1,647.8,568.9,33,9,0,686.8,501.9,56,0,648.8,496.9,61,20,0,699.8,466.9,56,2
27147000130,27,147,000130,506.3,550.9,24,10,0,590.6,477.6,24,4,0,611.6,427.5,35.1,0,577.5,403.5,49.1,20,1,619.6,387.4,55.1,2
27147000135,27,147,000135,467,564,24,12,0,531,498,22,11,0,554,437,49,0,519,437,42,25,0,557,403,62,1
27147000145,27,147,000145,207.8,162.2,4.5,1.2,0,237.5,132.8,2.4,2.1,0,249.2,112.5,8.9,0,235.1,116.1,5,5.2,0,241.8,98.4,9.1,2
27147000150,27,147,000150,185,183,14,9,0,225,150,10,4,0,222,138,17,1,207,130,22,8,0,223,114,31,0
27147000155,27,147,000155,104,87.2,5,1,0,116.9,79.3,1,0,1,121.9,59.5,6.9,0,114.9,57.5,8.9,4,0,126.8,54.5,8.9,0
27149000005,27,149,000005,29,22,1,0,0,32,17,1,1,0,37,13,1,0,32,13,5,0,0,32,15,5,0
27149000010,27,149,000010,45.2,21.2,0,0,0,50,16.4,0,0,0,52.9,13.5,0,0,48.1,13.5,2.9,0,0,48.1,16.4,1,0
27149000015,27,149,000015,88.8,103.8,9,2,0,104,84.7,10,2,1,146.1,52.5,5,1,102.9,78.5,13.1,4,0,104.9,78.7,17,0
27149000020,27,149,000020,100.9,31.7,1,0,0,105.8,26.8,0,1,0,108.8,20.9,2,0,104.9,21.8,2,3.9,0,107.7,18,4.9,0
27149000025,27,149,000025,55.1,47.1,3,0,0,64.1,40.1,1,1,0,67.1,34.1,3,0,64.1,34.1,5,1,0,71.1,30.1,4,0
27149000030,27,149,000030,23.9,24.9,1,0,0,26.9,21.9,0,0,0,26.9,21.9,0,0,24.9,20.9,1,1,0,25.9,20.9,0,0
27149000035,27,149,000035,31,29,3,0,0,39,19,3,1,0,37,20,1,0,36,20,3,1,0,43,16,3,0
27149000040,27,149,000040,31,28,1,0,0,40,20,0,0,0,49,11,0,0,40,19,1,0,0,40,17,3,0
27149000045,27,149,000045,94.2,101.3,3.2,0,0,113.3,79.2,2.2,2,0,118.4,71,7.3,0,114.4,68.8,5.3,5.1,0,119.3,70.8,5.4,0.1
27149000050,27,149,000050,157.4,117.1,12,1,0,180.4,87,13,6,0,89.4,81,15,0,179.4,71,23,8,0,189.4,74,21,0
27149000055,27,149,000055,115.9,35,0,0,0,124.9,25,1,2,0,124.9,22,6,0,123.9,22,1,2,0,123.9,22,3,0
27149000060,27,149,000060,82,9,0,0,0,87,4,0,0,0,86,5,0,0,84,4,0,0,0,85,2,1,0
27149000065,27,149,000065,79.7,21,0,0,0,86.7,11,2,0,0,85.7,13,0,0,86.7,10,1,0,0,84.7,14,1,0
27149000072,27,149,000072,104.8,214,7,3,0,122.8,192.1,11.9,4,0,135.8,177,13.9,0,127.7,166.1,21.9,7,0,120.9,177.9,22.9,0
27149000073,27,149,000073,151.8,257.7,10.5,3.8,0,198.6,210.9,6.7,3.8,0,209.1,193.7,13.4,0,195.7,193.7,18.1,8.6,0,208.1,187,20,0
27149000075,27,149,000075,111.1,256.5,9,10,0,127.6,239.9,12.1,6,1,132.6,227.8,19.1,1,123.4,228.9,20,7,0,136.6,216.9,26.1,2
27149000076,27,149,000076,49.9,221,10.1,8,0,56.4,210.4,16.1,5,0,55.6,207.2,22.2,0,53.4,194.2,27.2,7.1,0,60.6,200.2,23.2,0
27149000080,27,149,000080,120.1,278.4,11.5,1.9,0,139.4,258.2,9.6,3.8,0,149,241,19.1,0,144.2,232.4,17.2,8.6,0,147.1,234.3,21,2.9
27149000081,27,149,000081,178.2,208.3,11,2,0,217.4,168.2,5.1,5,0,220.5,163.1,8.1,0,210.4,158,11.1,8.1,0,217.4,155.1,16.2,0
27149000085,27,149,000085,113,92.1,2.7,0.2,0,139.8,63.3,3.5,1.2,0,143.4,56.3,6,0,134.9,61,3.1,2.5,0,142.3,56.8,4.3,0.1
27149000090,27,149,000090,28,28,0,1,0,40,16,1,0,0,37,18,2,0,35,18,1,3,0,37,18,2,0
27149000095,27,149,000095,33,31,2,0,0,38,22,3,3,0,39,24,2,0,39,21,4,0,0,39,18,6,0
27149000100,27,149,000100,26,36,0,2,0,32,31,0,1,0,41,18,4,0,33,24,2,3,0,37,22,5,0
27149000105,27,149,000105,21,11,0,1,0,24,9,0,0,0,22,8,3,0,22,9,0,1,0,22,9,0,0
27149000110,27,149,000110,76,48,0,1,0,87,34,0,3,0,93,25,5,0,85,31,0,1,0,87,35,2,0
27149000115,27,149,000115,22,17,0,0,0,29,9,0,0,0,32,6,0,0,27,10,0,0,0,28,10,0,0
27151000005,27,151,000005,232,299.6,17.8,3.9,0,296.5,239.2,11.9,3.9,0,287.6,231.2,24.7,0,283.4,226,24.8,7.9,0,295.6,222.9,28.7,0
27151000010,27,151,000010,56,52.4,2.2,0.1,0,64.5,45.9,1.1,0.1,0,63.4,43.9,1.3,0,60.5,41,3.2,1.1,0,65.4,39.1,3.3,0
27151000015,27,151,000015,260.9,375.9,18.9,5.9,0,323.4,310.5,20.8,5.9,0,323.5,296.7,32.9,0,320.8,292.2,28,10.9,0,331.4,277.1,39.6,0.1
27151000020,27,151,000020,254.6,338.3,14.1,5,0,300.2,289.6,17.1,2.1,1,301,269.6,30.3,1,301.1,262.5,30.1,6.1,1,314.4,250.3,35.2,3
27151000025,27,151,000025,58.1,78.3,2.9,0,0,73.3,64,1.1,0,0,65,63.9,3.9,0,65.9,58.4,4.8,1,0,74.3,55.5,3.1,0.9
27151000030,27,151,000030,22,61,1,0,0,29,53,1,0,0,26,58,0,0,27,54,3,0,0,32,47,4,0
27151000035,27,151,000035,48,24,0,0,0,51,20,1,0,0,50,19,2,0,49,20,1,1,0,55,13,2,0
27151000040,27,151,000040,24.5,41.2,0,0,0,26.5,38.2,0,0,0,27.4,35.3,1,0,28.4,32.4,2,1,0,33.3,27.5,2.9,0
27151000045,27,151,000045,9.4,21.6,0,0,0,11.4,19.5,0,1,0,11.5,18.5,1,0,11.5,18.4,1,0,0,10.6,18.3,1,0
27151000050,27,151,000050,22,23,0,0,0,26,17,1,0,0,27,15,1,0,26,16,1,0,0,28,15,1,0
27151000055,27,151,000055,21.2,23.2,2,1,0,25.2,20.2,1,1,0,26.2,20.2,1,0,22.2,18.2,6,1,0,23.2,18.1,6,0
27151000060,27,151,000060,41.2,28,0,0,0,43.2,26,0,0,0,45.1,23.2,1,0,47.9,21.2,0.1,0,0,47,20.3,1,0
27151000065,27,151,000065,18.4,30.9,1,3,0,23.5,26.8,0,3,0,25.5,20.7,7,0,22.6,23.6,2.1,4,0,30.6,17.7,4.1,0
27151000070,27,151,000070,36,28,3,0,0,50,13,2,1,0,46,12,4,0,43,14,5,1,0,49,14,2,0
27151000075,27,151,000075,37.5,52.3,2,2,0,51.3,41.4,1,0,0,44.4,40.5,7.9,0,45.4,42.4,3,2,0,51.3,32.6,3,3
27151000080,27,151,000080,20,27,1,0,0,24,22,2,0,0,26,18,1,0,22,20,2,0,0,28,15,4,0
27151000085,27,151,000085,16.6,27.1,1,0,0,20.9,20.8,2,0,0,21.7,16,4.9,0,19.8,19.8,2.9,0,0,24.6,14.1,3.9,0
27151000090,27,151,000090,148.8,133.9,5.9,2,0,187.9,94.8,3.9,4.9,0,186.9,92.9,8.8,0,181.1,92.9,10.8,2.9,0,189.9,89,12.7,0
27151000095,27,151,000095,48.4,57.9,1.9,0.9,0,53.1,52.2,1.9,1.9,0,57,44.6,5.7,0,57,44.6,3.8,0.9,0,64.5,34.2,6.6,0
27151000100,27,151,000100,37,31.2,1,0,0,40.2,28.9,0,0,0,37.1,29.9,2.1,0,37.2,30.9,0,1,0,42.3,21.8,4,0
27151000105,27,151,000105,7,25,0,0,0,14,17,1,0,0,12,18,1,0,12,14,1,2,0,11,15,4,0
27151000110,27,151,000110,17.4,31.9,0,0,0,25.1,24.2,0,0,0,22.3,25,0.1,0,24.2,24.2,0.1,0,0,22.4,25,0.1,0
27151000115,27,151,000115,38.6,39.9,1,3,0,44.6,33.9,2,1,0,41.8,33.8,6,0,41.9,29.7,5.9,3,0,46.8,28.7,6,0
27151000120,27,151,000120,88.8,46.4,2.1,0.1,0,101.8,35.4,0.1,0.1,0,97.8,33.3,3.2,0,95.7,34.3,3.3,1.1,0,100.9,34.2,1.3,0
27151000125,27,151,000125,22,22,1,0,0,23,20,1,0,0,23,20,1,0,22,20,1,0,0,28,15,2,0
27151000130,27,151,000130,43.3,40.4,0,0,0,50.1,32.5,0,1,0,47.2,33.5,2,0,46.2,33.5,1,1,0,52.1,26.6,3,0
27151000135,27,151,000135,33,32,0,1,0,41,23,2,0,0,39,25,2,0,40,21,3,2,0,44,16,6,0
27151000140,27,151,000140,22,13,1,0,0,25,10,2,0,0,24,11,1,0,22,11,2,0,0,25,10,1,0
27151000145,27,151,000145,80.1,94,0.1,0,0,96.7,72.6,2,2,0,89,72.5,9.7,0,95.7,69.6,2.1,2,0,104.4,61.8,3.1,0
27151000150,27,151,000150,25.3,43.9,2,0,0,33.1,36.1,2,0,0,33.1,34.2,1,0,31.1,34.1,2,0,0,33.1,30.2,3.9,0
27153000005,27,153,000005,120.1,65.6,2.3,1.1,0,139.4,45.3,3.4,0.1,0,132.8,44,5.3,0,132.4,44.7,5.7,1.1,0,136.6,42.9,8.6,0
27153000010,27,153,000010,88,76,6,1,0,99,68,4,0,0,107,56,6,0,100,64,5,1,0,102,65,4,0
27153000015,27,153,000015,65.6,52.7,3.7,0.9,0,71.2,46.2,4.6,0.9,0,74.9,41.6,4.6,0,71.2,38.8,9.2,1.9,0,73,40.7,8.3,0
27153000020,27,153,000020,217.6,161,6,5,0,261.3,116.3,8,3,1,246.4,114.3,23.9,0,252.4,106.3,16.9,7,0,262.3,98.4,24.8,0
27153000025,27,153,000025,141.6,128.4,6.1,1.2,0,159.5,108,4.8,2.9,0,159,100.7,12.1,0,155.3,98.6,11.8,5.3,0,162,104,9.4,0
27153000030,27,153,000030,152.9,81,3,2,0,166.9,70,2,1,0,167.9,60,8,0,174.9,53,4,4,0,178.9,48,7,0
27153000035,27,153,000035,94,51,5,0,0,111,36,1,1,0,107,36,6,0,109,33,2,2,0,110,35,2,0
27153000040,27,153,000040,181.6,143.3,6.9,2,0,210,112.9,6.9,2.9,0,208.1,108.9,13.7,0,210,102.1,11.8,4.9,0,213.9,93.2,22.6,1
27153000045,27,153,000045,17,16,5,0,0,18,14,6,0,0,25,12,1,0,20,11,6,0,0,19,12,8,0
27153000050,27,153,000050,91,148,4,3,0,112,117,8,5,0,115,112,9,0,115,107,15,3,0,118,107,15,0
27153000055,27,153,000055,91,96,1,3,0,105,79,2,4,0,104,69,12,0,101,76,4,4,0,109,71,8,0
27153000060,27,153,000060,101,76,3,1,0,119,61,1,0,0,114,61,3,0,113,60,3,2,0,119,59,2,0
27153000065,27,153,000065,138.7,74.5,2.8,0.9,0.9,152.5,58,5.5,1.8,0,153.4,57,2.8,0,148.8,57,4.6,2.8,0,146.1,51.5,14.7,0
27153000070,27,153,000070,96.1,51,1,0,0,108.1,34,6,0,0,112.1,33,2,0,104.1,34,5,2,0,110.1,31,6,0
27153000075,27,153,000075,227.2,122.9,9,1.4,0,260.2,88.9,8.8,0.4,0,259.8,89.2,7.7,0,254.7,79.9,13.4,7.3,0,263.4,74.3,16.3,1
27153000080,27,153,000080,71,62,0,0,0,77,54,1,1,0,75,48,8,0,75,48,4,2,0,77,47,7,0
27153000085,27,153,000085,186,127,3,2,0,205,105,2,5,0,215,87,12,0,214,87,7,4,0,220,85,9,0
27153000090,27,153,000090,123.5,102.7,3.9,1.8,0,138.6,89.1,1.2,1.1,0,141.1,77.3,6.9,0,134.8,81.5,5.2,4.7,0,143.1,75,7.6,0
27153000095,27,153,000095,44,35.9,3.6,0.9,0,52.1,23.3,7.2,0.9,0,51.2,28.7,4.5,0,45.8,27.8,7.2,1.8,0,52.1,23.3,4.5,0
27153000100,27,153,000100,64,60,1,0,0,76,45,1,2,0,75,43,1,0,74,45,2,2,0,78,40,5,0
27153000105,27,153,000105,229.6,141.6,13,1,0,261.8,109.4,11,2,1,257.7,102.4,20.1,1,251.8,99.3,19,9,0,266.8,93.3,20.1,1
27153000110,27,153,000110,154.1,144.1,5.2,5,0,186.5,112.5,7.1,2.1,0,184.4,108.2,9.3,0,177.3,110.3,8.2,6.1,0,191.8,97.9,15.4,0
27153000115,27,153,000115,71.6,53,2,1,0,83.3,40.2,1,0,0,78.4,40.2,2.9,0,81.4,41.2,2,1,0,84.3,35.3,6.9,0
27153000120,27,153,000120,233.6,104.1,7.9,1,0,274.1,62.5,3,4,0,258.3,71.4,11.9,0,262.3,64.5,8.9,6,0,268.2,64.4,7,0
27153000126,27,153,000126,486.8,382.7,19.6,9.8,0,549.1,316.4,22.5,9.8,0,568.7,287.7,28.6,0,551.1,277.9,29.4,15.8,0,573.8,264.1,45.3,0
27153000135,27,153,000135,243.3,158.3,3.4,1.2,0,290.9,109.6,1.5,3.2,0,293.3,85.3,14.4,0,294.9,86.1,6.6,7.2,0,304.3,77.9,18.7,0
27153000140,27,153,000140,175.4,82.2,2,0,0,196.5,59.2,2,3,0,193.5,57.2,4,0,191.5,57.2,4,4,0,199.5,57.2,3,0
27153000145,27,153,000145,39.8,33.1,1,1.6,0,46.8,26.1,0.2,1.6,0,45.2,23.8,3.3,0,44.3,25.1,2.6,1.7,0,47.6,22.7,2.7,0
27153000150,27,153,000150,131.1,97.3,5,1,0,144.3,79.3,3.9,3.9,0,142.1,71.7,9.8,0,139.2,74.5,5.9,4,0,152.9,61,11.7,1
27153000155,27,153,000155,156,108,5,3,0,180.9,84,4,2,0,173,85,11,0,174,83,11,3,0,192.9,72,7,0
27153000160,27,153,000160,351.2,325.1,28.2,2.1,0,377.2,274.6,41.2,9.8,0,396.8,271.3,32.6,0,388.5,257.7,46.1,10.1,0,391.9,250.9,55,0
27153000165,27,153,000165,181.5,79.8,1.8,2.9,0,193.8,63.1,7.8,1.2,0,198,58.3,8.5,0,189.3,57.9,8.9,5.9,0,197,56.7,10.2,0
27153000170,27,153,000170,146,67.1,3.4,0.1,0,156.9,53.7,4.8,2.1,0,150.8,50.3,10.5,1,153.2,51.2,6.8,3.2,0,156.9,45.7,9.5,4
27153000173,27,153,000173,4.4,2.7,0.1,0,0,5,2.1,0.1,0.1,0,4.9,2.1,0.3,0,5,1.9,0.2,0.1,0,5,1.8,0.4,0
27153000175,27,153,000175,73,59.7,2,0,0,80.2,51.5,1,1,0,80.1,45.5,6,0,77.2,43.6,8,2,0,85.2,42.5,4.1,0
27153000180,27,153,000180,176.6,82.5,9.3,1.8,0,188.3,69.8,8.4,2.8,0,187,65.5,15,0,187.8,64.2,12.4,3,0,191.2,59.2,18.8,0
27153000185,27,153,000185,132.9,81.9,6,0,0,150.9,68,1,1,0,153.9,57,6,0,148.9,55,7,5,1,157.9,58,6,0
27153000188,27,153,000188,32.5,9.1,1.9,1,0,32.6,9,1.9,1,0,33.6,8,2,0,33.5,7.1,2.9,1,0,31.7,8.9,3.9,0
27153000190,27,153,000190,78.5,48.9,1.1,0,0,91.4,34,0.1,2,0,91.4,31,3,0,83.5,37.9,1.1,4,0,94.3,28.1,4.1,1
27153000195,27,153,000195,84,60,0,1,0,88,53,2,2,0,90,47,5,0,90,52,1,0,0,96,42,2,0
27155000005,27,155,000005,19,11,0,0,0,18,10,0,0,0,19,10,0,0,18,10,1,0,0,19,11,0,0
27155000010,27,155,000010,52.4,99.5,10,0,0,73.4,74.4,9,1,0,69.4,77.4,12,0,68.4,74.4,15,1,0,66.5,73.3,17,0
27155000015,27,155,000015,18,22,0,0,0,24,14,1,1,0,23,11,3,0,19,12,0,2,0,25,8,1,0
27155000020,27,155,000020,21,18,0,0,0,29,9,0,0,0,28,9,1,0,26,10,1,0,0,25,11,2,0
27155000025,27,155,000025,25,14,0,0,0,30,9,0,0,0,27,10,2,0,29,7,0,1,0,29,9,1,0
27155000027,27,155,000027,18,21,2,0,0,24,15,1,1,0,26,12,4,0,23,16,2,1,0,21,19,2,0
27155000030,27,155,000030,25.6,32.5,0,0,0,25.6,30.6,0,0,0,27.6,26.6,2,0,28.6,25.6,0,1,0,32.5,21.7,1,0
27155000035,27,155,000035,60.4,61.8,1,2,0,65.5,51.6,2,5,0,67.6,49.6,6,0,64.5,51.6,2.1,5,0,65.6,48.6,7.1,1
27155000040,27,155,000040,35,9,1,0,0,35,8,1,1,0,38,7,0,0,36,8,0,1,0,37,7,1,0
27155000045,27,155,000045,38,24,0,0,0,38,24,0,0,0,39,23,0,0,43,16,0,0,0,44,17,0,0
27155000050,27,155,000050,16,15,0,0,0,18,13,0,0,0,17,12,1,0,18,11,1,0,0,17,10,2,0
27155000055,27,155,000055,2,11,0,1,0,6,8,0,0,0,4,7,1,0,5,7,0,0,0,9,5,0,0
27155000060,27,155,000060,22,22,0,0,0,32,11,0,0,0,30,8,1,0,29,6,4,1,0,29,10,2,0
27155000065,27,155,000065,31,19,0,0,0,35,15,0,0,0,35,15,0,0,35,15,0,0,0,37,13,0,0
27155000070,27,155,000070,17,11,0,1,0,24,3,0,1,0,22,4,2,0,21,4,3,0,0,19,6,3,0
27155000075,27,155,000075,12,6,0,0,0,13,5,0,0,0,12,4,2,0,13,4,1,0,0,13,5,0,0
27155000080,27,155,000080,15,20,0,0,0,23,12,0,0,0,22,10,2,0,21,11,0,1,0,21,13,0,0
27155000085,27,155,000085,104,182,8,2,0,121,155,12,3,0,130,140,14,0,122,139,17,5,0,126,141,15,0
27155000090,27,155,000090,111.6,207.2,11,1,0,146.5,167.4,12,3,1,155.4,161.4,11,0,145.5,156.4,16.9,6,0,152.4,152.4,19.9,2
27155000095,27,155,000095,22,19,0,0,0,25,14,1,0,0,24,14,2,0,24,15,1,0,0,25,13,3,0
27157000005,27,157,000005,10,6,0,0,0,12,4,0,0,0,13,3,0,0,13,2,1,0,0,13,3,0,0
27157000010,27,157,000010,108.4,77.9,3.9,3.9,0,124.2,65,3,1,0,130.1,56.2,3.9,0,131.1,49.3,8.9,1,0,127.2,49.3,9.9,0
27157000015,27,157,000015,223.3,180.5,10.2,5.6,0,240.3,162.6,9.3,6.5,0,242.2,137.6,29.7,0,239.4,126.3,25.1,14.8,0,249.7,134.6,26.1,0
27157000020,27,157,000020,201.5,175.3,2.8,2.4,0,228.4,146.3,5.7,1.5,0,226.6,137.3,12.3,0,226.4,127.5,10.9,6.2,0,238.1,120.3,16.9,0
27157000025,27,157,000025,129.4,82.3,3,1,0,140.5,69.3,3,2,0,145.5,57.3,7,0,142.6,58.1,8.1,4,0,145.5,59.1,6.1,1
27157000030,27,157,000030,71.3,56,1,3.1,0,81,47.1,2.1,1.1,0,81.1,43.1,6.2,0,84,40.1,4.3,3,0,79,39.9,7.4,0
27157000035,27,157,000035,358.5,366.2,15,5.4,0,397.1,329.2,10.4,6.4,0,406.1,296.6,27.6,0,404.2,286.3,35.9,8.4,0,413.8,286.3,38.6,1
27157000040,27,157,000040,9.3,25.1,2.1,0,0,11.6,23.9,0.1,0,0,13.6,16.8,3.1,0,14.6,14.7,4.1,1,0,15.6,16.8,2.1,0
27157000045,27,157,000045,104.8,114.8,1,3,0,126.8,86.8,4,4,1,124.8,81.8,12,0,123.8,88.8,4,5,0,132.8,81.8,8,0
27157000050,27,157,000050,46.5,51.5,2.1,2,0,54.8,42.4,4.9,0,0,55.9,39.2,5,0,55.8,35.4,4.1,3.9,0,55.8,32.6,9.9,0.9
27157000055,27,157,000055,91.5,107.8,12,2.6,0,100.9,101.8,8.6,2.6,0,112.9,86.4,9.4,0,107.8,84.7,17.1,2.6,0,111.2,84.7,15.4,0
27157000060,27,157,000060,94.6,139.7,4.8,0.3,0,115.9,116.4,4.7,2.2,0,128.9,92.7,15.7,0,116.5,104.2,8.6,6.1,0,122,103.2,12.3,0
27157000065,27,157,000065,252.3,343.4,24,7,0,281.3,311.3,28,6,0,291.4,268.2,47,0,265.3,278.3,61,7,0,285.3,271.3,55,1
27157000070,27,157,000070,225.5,352.7,20.2,9,0,257.6,317.5,23.2,5.1,0,267.2,285.4,37.8,0,260.6,291,35.4,7.3,0,269.8,281.9,46.6,0
27157000075,27,157,000075,286.7,423.3,21,5.7,0,339.2,370.7,19.1,6.7,0,375.5,307.7,32.5,0,352.6,310.5,43,9.6,0,369.8,308.6,42,1
27157000080,27,157,000080,161.3,186.7,11.1,4.1,0,185.7,159.4,12.1,6.1,0,192.9,143.8,19.4,0,177.8,142.8,24.4,8.2,0,194.1,133.8,24.4,1
27157000085,27,157,000085,227.9,166.6,7.4,5.2,0,248.7,148.1,5.2,4.6,0,259.2,124.4,16.4,0.8,255.4,120.6,16.4,9.6,0,266.1,121.2,17.8,0
27157000090,27,157,000090,35.3,30.4,2,0,0,46.1,13.8,5.9,0,0,42.2,14.8,3.9,0,44.1,18.7,2.9,0,0,44.1,16.7,4.9,0
27157000095,27,157,000095,23,15,0,0,0,25,13,0,0,0,23,13,2,0,23,15,0,0,0,24,13,1,0
27157000100,27,157,000100,38,35,0,1,0,41,30,2,1,0,41,27,5,0,41,31,1,1,0,42,26,6,0
27157000105,27,157,000105,113.5,93.9,5,1,0,129.6,68.8,5,8,0,139.7,56.7,14.1,0,132.6,66.7,7.1,5,0,133.7,61.7,14.1,1
27157000110,27,157,000110,76.1,62.6,3.6,3.6,0,81.8,60.4,1.9,2.7,0,87,53.2,4.6,0,82.6,51.5,6.3,2.7,0,86.2,49.7,7.3,0
27157000115,27,157,000115,72.5,127.6,1,3.9,0,94.7,99.6,4.8,3.9,0,98.6,97.6,4.8,0,95.7,98.6,9.7,1,0,96.7,93.8,14.5,0
27157000120,27,157,000120,390.2,312.1,20,15,0,417.2,291.1,18,9,0,441.2,250.1,35,0,428.2,235.1,32,24,0,457.2,226.1,44,0
27157000125,27,157,000125,354.1,265,25,0,0,383.1,240,18,5,0,398.1,203,27,0,392.1,191,30,16,0,399.1,187,48,0
27157000130,27,157,000130,122.8,87.8,4,0,0,141.8,67.9,3,2,0,142.8,56.9,11,0,139.8,52.9,12,5,0,142.8,49.9,14,1
27157000140,27,157,000140,140.2,279.4,11,4,0,167.3,246.3,16,4,0,175.3,232.3,19,0,168.3,217.3,35,7,0,179.3,213.3,32,2
27157000145,27,157,000145,181.8,263.3,8,5,0,213.6,234.5,7,1,0,220.6,214.6,14.9,0,221.6,199.7,20.9,7,0,226.5,194.7,28.8,4
