GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDPRI,G18GOVRRAU,G18GOVCMCC,G18GOVLJAC,G18ATGDRAO,G18ATGRHAR,G18ATGLHAR,G18SOSDWHI,G18SOSRHEL,G18SOSLDUT,G18COMDMEN,G18COMRSEN,G18COMLBAL,G18TREDFRE,G18TRERDOD,G18TRELLEH
1719300MS01,17,193,00MS01,20,93,9,4,17,106,2,34,89,3,25,96,4,21,100,2
1719300MS02,17,193,00MS02,25,106.99,9,1,24,116.99,6,47,102.99,0,30,113.99,3,31,114.99,1
1719300PH26,17,193,00PH26,112,325,27,13,110,334,17,237,240,6,160,302,12,135,317,15
1719500AL01,17,195,00AL01,186.64,194.23,31.14,8.03,190.66,212.28,12.07,248.12,157.86,16.05,204.82,197.11,14.08,196.64,199.23,19.1
1719500CL01,17,195,00CL01,55.23,136.11,15.23,9.09,57.23,149.26,7.07,95.06,118.58,4.04,65.44,140.07,9.09,61.34,146.13,7.1
1719500CO01,17,195,00CO01,166.94,117.65,18.83,11.05,167.84,141.11,7.51,210.55,104.21,6.47,190.74,123.07,3.97,181.08,130.21,4.35
1719500CO02,17,195,00CO02,197,147,19,11,202,156,15,254,110,14,223,138,12,213,137,17
1719500CO03,17,195,00CO03,104,61,10,5,94,75,7,120,57,4,107,65,7,101,70,8
1719500CO04,17,195,00CO04,129,93,18,17,142,98,12,168,75,13,150,90,13,149,93,12
1719500CO05,17,195,00CO05,172,118,15,9,180,122,11,209,95,11,194,109,9,178,120,14
1719500CO06,17,195,00CO06,198,180,21,15,208,201,8,265,143,9,232,171,14,212,185,13
1719500CO07,17,195,00CO07,182,110,30,7,178,142,7,235,93,2,201,113,9,192,125,5
1719500CO08,17,195,00CO08,231.79,129.76,14.86,11.89,225.85,141.65,16.84,267.45,100.05,16.84,260.52,112.92,11.89,234.76,134.72,13.87
1719500CO09,17,195,00CO09,216.48,156.6,17.5,9.21,215.56,168.58,9.21,272.67,117.91,11.05,238.59,146.47,12.9,223.85,157.52,13.82
1719500CO10,17,195,00CO10,256.72,267.82,34.49,16.19,256.43,299.4,17.32,341.01,226.94,12.26,288.94,266.9,18.34,276.83,278.9,16.38
1719500ER01,17,195,00ER01,161,282,20,9,152,304,8,238,226,11,177,281,9,164,287,14
1719500ER02,17,195,00ER02,118.99,217.72,19.03,7,114.05,226.83,9.95,189.89,166.83,4.01,133.97,208.9,5.99,122.04,215.82,8.02
1719500FE01,17,195,00FE01,60.78,164.32,16.16,4.06,62.77,178.42,4.06,112.25,133.05,1.03,75.93,163.29,2.04,66.9,167.27,5.06
1719500FU01,17,195,00FU01,102,206,19,7,109,214,9,168,158,9,120,203,9,117,208,7
1719500FU02,17,195,00FU02,91,118,15,2,94,125,8,136,86,7,111,109,8,104,113,10
1719500FU03,17,195,00FU03,142.89,186.74,25.8,6.94,144.87,200.63,10.91,191.54,160.9,7.94,155.8,192.67,11.91,145.86,196.65,16.87
1719500FU04,17,195,00FU04,178.07,348.24,19.02,10.01,189.09,351.24,4.01,273.15,276.19,8.01,198.11,334.22,17.01,188.08,349.23,9.02
1719500GE01,17,195,00GE01,104.63,195.32,20.93,9.97,103.64,215.25,9.97,172.4,159.44,6.98,121.58,201.3,7.97,117.59,202.29,10.96
1719500GP01,17,195,00GP01,130.7,306.54,24.11,5.04,131.72,317.62,10.05,200.7,254.66,10.03,152.68,295.7,12.04,130.76,307.64,17.06
1719500HA01,17,195,00HA01,35,75,7,5,39,74,2,70,49,2,53,58,4,43,66,4
1719500HO01,17,195,00HO01,178.87,215.39,38.44,11.62,178.92,237.66,19.22,218.73,206.52,14.4,189.74,225.02,20.15,176.31,232.76,26.73
1719500HO02,17,195,00HO02,186.93,232.91,24.99,9,179.93,262.9,12,250.91,197.93,11,198.93,245.91,11,193.93,248.91,12
1719500HU01,17,195,00HU01,47.04,99.61,17.08,8.48,48.9,115.64,8.54,81.91,87.38,5.7,62.99,104.34,7.61,58.22,110.01,4.85
1719500JO01,17,195,00JO01,133,240,29,5,131,258,9,189,210,8,147,241,11,138,250,13
1719500LY01,17,195,00LY01,128.04,212.97,25.25,9.18,125.07,229.4,10.21,203.34,168.98,5.23,152.27,209.1,6.3,147.14,205.51,9.13
1719500MP01,17,195,00MP01,153,185,23,6,144,201,12,226,137,7,178,170,10,152,192,12
1719500MP02,17,195,00MP02,222.13,366.57,40.84,14.94,223.13,386.49,7.97,372.54,260.98,4.98,260.98,350.63,14.94,239.07,364.58,15.94
1719500MP03,17,195,00MP03,143.01,177.03,14,11,153.01,176.03,11,227.02,114.02,8,180.02,150.03,11,155.01,166.03,15
1719500MP04,17,195,00MP04,150,249,20,14,157,256,14,254,172,11,188,226,12,168,237,18
1719500MP05,17,195,00MP05,53,122,14,1,46,146,0,90,100,4,61,130,0,54,134,3
1719500MT01,17,195,00MT01,161,174,22,6,166,184,8,220,137,7,184,162,9,170,169,13
1719500MT02,17,195,00MT02,360.28,326.39,36.17,27.13,369.23,347.53,22.17,466.67,266.09,18.17,413.58,304.24,26.12,382.33,330.45,23.14
1719500NE01,17,195,00NE01,33.99,106.96,14.99,3,42.99,111.96,1,58.98,94.97,2,44.98,105.96,4,42.99,109.96,3
1719500PO01,17,195,00PO01,67.91,109.24,12.8,3.94,68.88,121.06,2.96,103.33,86.62,2.95,75.78,115.15,2.96,72.82,114.16,5.91
1719500PR01,17,195,00PR01,176,254,42,13,176,279,18,261,205,15,209,241,23,179,264,27
1719500PR02,17,195,00PR02,84,99,16,4,84,105,8,123,72,8,99,89,10,91,94,13
1719500PR03,17,195,00PR03,121.16,194.99,15.32,4.13,110.23,209.15,9.1,186.9,142.72,9.99,135.48,180.08,11.98,130.44,185.94,14.02
1719500ST01,17,195,00ST01,119,82,17,3,127,84,13,143,70,11,132,83,11,127,87,9
1719500ST02,17,195,00ST02,179,110,17,10,168,129,11,213,92,9,190,111,8,177,117,13
1719500ST03,17,195,00ST03,192,74,12,3,181,91,9,207,61,14,190,79,9,176,82,20
1719500ST04,17,195,00ST04,165,59,13,6,155,67,12,176,55,8,165,65,8,157,67,8
1719500ST05,17,195,00ST05,133,77,7,10,135,76,12,161,55,11,146,62,14,132,75,11
1719500ST06,17,195,00ST06,89,46,13,5,88,58,5,103,47,3,93,57,4,92,56,5
1719500ST07,17,195,00ST07,185,93,11,13,189,90,15,217,73,8,202,80,10,190,91,13
1719500ST08,17,195,00ST08,185,92,18,5,188,105,5,210,77,12,196,93,10,190,97,12
1719500ST09,17,195,00ST09,234,108,18,7,237,116,13,262,92,14,251,101,15,246,108,12
1719500ST10,17,195,00ST10,181,134,21,10,191,150,10,226,113,9,196,140,12,189,146,11
1719500ST11,17,195,00ST11,144.86,144.86,24.98,3,141.86,161.84,9.99,181.82,124.88,9.99,161.84,146.85,6.99,151.85,149.85,12.99
1719500ST12,17,195,00ST12,269,198,26,15,257,228,15,335,163,9,287,201,13,280,203,17
1719500ST13,17,195,00ST13,179,128,16,14,174,146,13,234,104,4,194,133,11,180,146,8
1719500ST14,17,195,00ST14,218.81,210.61,29.43,8.26,221.84,236.19,5.16,267.82,192.33,7.13,243.39,204.77,10.06,224.18,223.93,11.06
1719500ST15,17,195,00ST15,292.88,236.86,21.62,8.85,278.13,263.39,14.74,356.76,190.66,12.78,300.74,239.8,17.69,296.81,238.82,19.66
1719500ST16,17,195,00ST16,231,206,27,14,241,224,15,311,155,14,259,197,19,244,212,24
1719500ST17,17,195,00ST17,301,237,31,7,296,259,8,366,201,7,321,231,11,308,235,15
1719500ST18,17,195,00ST18,85.14,69.14,11.02,6,91.14,74.16,5.01,115.18,56.12,3.01,102.16,63.15,6.01,91.15,70.15,7.01
1719500TA01,17,195,00TA01,127.88,176.84,22.98,5.99,119.89,192.82,6.99,192.82,140.87,4,139.87,175.84,6.99,118.89,191.82,7.99
1719500UG01,17,195,00UG01,177.06,354.23,41.01,9.01,172.08,378.22,14.01,295.13,276.18,8.01,207.1,358.2,10.01,187.07,365.22,18.01
1719500US01,17,195,00US01,61.85,207.5,13.97,10.97,72.82,206.5,7.98,127.69,160.61,5.99,91.78,184.56,7.98,71.83,199.52,12.97
1719700CH01,17,197,00CH01,297.07,521.5,40.67,24.99,294.39,563.74,27.28,464.93,401.45,24.96,354.88,493.72,35.63,311.89,527.5,36.56
1719700CH02,17,197,00CH02,370.86,566.58,44.02,26.22,379.29,599.35,33.71,551.6,433.6,25.29,444.85,519.76,43.07,392.41,566.57,41.21
1719700CH03,17,197,00CH03,354.81,504.21,54.07,22.32,378.38,529.84,25.98,512.36,398.86,27.41,437.82,468.28,26.1,392.72,494.53,35.47
1719700CH04,17,197,00CH04,291.2,409.84,43.14,35.29,297.08,453.95,33.33,445.13,323.55,19.61,343.17,408.85,32.35,311.79,427.48,35.3
1719700CH05,17,197,00CH05,355.7,438.71,48.68,19.4,341.83,487.21,30.52,476.48,364.67,22.39,392.84,429.99,37.66,355.03,461.71,36.63
1719700CR01,17,197,00CR01,578.83,169.95,24.84,18.86,566.92,207.68,18.87,625.56,138.13,26.8,600.69,167.95,24.83,566.92,185.84,29.79
1719700CR02,17,197,00CR02,368.65,201.53,26.54,12.78,364.72,217.26,30.48,436.48,154.34,19.66,395.19,194.65,20.64,370.62,207.43,28.51
1719700CR03,17,197,00CR03,318.72,249.25,29.83,16.87,323.55,274.01,17.17,402.14,194.58,19.92,358.35,235.43,22.88,323.65,254.25,34.76
1719700CR04,17,197,00CR04,544.51,249.58,29.59,10.1,549.66,273.24,14.95,621.11,201.72,17.09,568.42,246.66,20.72,543.58,264.91,20.99
1719700CR05,17,197,00CR05,539.04,216.8,15.52,19.29,565.04,214.01,12.57,647.23,132.76,11.63,581.54,183.05,28.94,558.33,201.4,29.93
1719700CR06,17,197,00CR06,432.93,348.75,32.12,15.77,444.74,369.17,16.64,560.4,250.65,21.43,480.79,321.46,25.5,447.52,342.02,32.39
1719700CR07,17,197,00CR07,521,246,19,7,536,250,10,621,161,12,562,216,20,539,231,22
1719700CR08,17,197,00CR08,437.97,309.91,34.15,14.13,434.88,337.17,23.12,545.19,237.76,15.19,468.1,294.92,28.16,435.88,325.02,27.2
1719700CR09,17,197,00CR09,323.34,320.22,28.41,12.2,314.49,359.47,17.21,418.89,254.05,17.27,358.93,312.89,17.33,329.51,336.15,21.43
1719700CR10,17,197,00CR10,211.36,271.09,28.12,11.12,204.16,300.01,16.38,311.17,197.07,16.27,262.79,242.4,16.3,219.63,272.42,24.41
1719700CR11,17,197,00CR11,214.58,351.17,42.66,5.85,206.81,387.06,15.54,291.38,305.41,11.67,237.03,357.81,12.64,225.25,362.77,17.51
1719700CR12,17,197,00CR12,303.07,335.75,28.21,8.03,299.03,365.93,16.08,402.45,258.52,19.06,333.18,323.78,20.06,320.12,340.81,16.09
1719700CU01,17,197,00CU01,173.32,336.03,48.89,23.52,160.68,393.64,21.62,267.67,293.56,17.66,199.01,353.35,21.64,187.02,368.21,17.74
1719700DU01,17,197,00DU01,450.19,446.77,27.62,20.46,486.43,441.25,21.47,618.96,305.56,26.6,494.39,426.27,27.71,482.45,430.09,30.46
1719700DU02,17,197,00DU02,470.63,560.56,23.31,18.12,493.79,556.43,24.61,686.03,366.33,18.76,523.31,522.63,24.89,520.99,513.66,24.95
1719700DU03,17,197,00DU03,432.08,536.33,27.82,14.88,468.66,532.51,19.21,631.15,377.65,15.43,484.75,506.5,27.07,468.86,520.18,25.95
1719700DU04,17,197,00DU04,362.17,269.04,12.23,21.64,370.64,290.68,13.17,468.47,192.85,13.17,398.86,257.75,16.93,359.35,279.39,28.22
1719700DU05,17,197,00DU05,409.28,252.47,43.39,17.75,410.27,291.92,22.68,509.88,196.26,19.72,447.74,252.47,21.7,413.23,278.11,24.66
1719700DU06,17,197,00DU06,440,249,17,16,438,276,12,523,190,17,479,229,21,444,252,29
1719700DU07,17,197,00DU07,377.65,483.65,20.76,8.64,422.83,453.8,16.07,568.46,311.89,16.1,437.98,437.65,17.03,425.5,421.93,31.15
1719700DU08,17,197,00DU08,541.67,182.95,28.81,18.6,541.82,214.85,18.53,604.82,153.91,17.49,583.81,173.76,18.58,553.68,193.48,25.81
1719700DU09,17,197,00DU09,413.12,227.23,20.68,13.87,426.67,242.88,11.26,517.69,157.47,8.49,456.11,205.77,19.79,433.22,217.17,28.25
1719700DU10,17,197,00DU10,805.92,310.35,27.24,30.53,839.58,319.89,26.22,949.68,206.3,31.82,877.1,275.91,26.81,826.92,295.94,45.15
1719700DU11,17,197,00DU11,531.77,187.8,34.49,25.87,539.44,225.16,19.16,631.42,128.39,23,584.47,169.59,29.7,553.81,188.76,31.62
1719700DU12,17,197,00DU12,489.87,215.87,36.92,21.77,503.17,245.69,17.67,577.86,172.03,22.64,536.23,211.37,21.93,506.36,225.88,33.01
1719700DU13,17,197,00DU13,604.3,253.04,24.83,28.78,624.13,254.08,34.74,720.39,176.66,19.86,635.08,239.16,39.69,606.28,252.09,45.64
1719700DU14,17,197,00DU14,493.67,314.26,36.1,11.08,516.79,318.33,20.04,628.2,205.85,24.09,552.97,272.11,30.08,524.78,288.24,33.1
1719700DU15,17,197,00DU15,509.45,240.2,19.37,15.5,530.75,252.79,7.75,610.17,162.71,16.47,565.62,212.11,15.5,529.79,235.35,19.37
1719700DU16,17,197,00DU16,538.67,246.09,33.6,23.71,551.52,260.94,28.64,662.19,157.16,24.7,578.19,237.2,27.67,550.51,257.95,25.71
1719700DU17,17,197,00DU17,424.16,170.21,15.66,13.62,420.08,190.63,14.3,490.2,118.47,18.38,454.8,153.19,14.98,422.12,171.57,21.11
1719700DU18,17,197,00DU18,491.2,203.89,32.59,18.53,483.36,234.44,31.51,563.4,159.42,28.48,522.16,193.47,32.69,494.2,212.99,34.95
1719700DU19,17,197,00DU19,528.38,181.95,25.45,27.24,528.54,216.36,21.17,620.47,132.24,15.32,558.18,186.5,22.39,532.81,198.78,29.34
1719700DU20,17,197,00DU20,483.21,134.33,21.69,20.91,493,151.32,23.6,555.62,91.69,19.67,519.77,118.64,26.61,482.39,144.13,33.48
1719700DU21,17,197,00DU21,523,226,31,16,529,253,20,602,167,27,570,196,32,520,231,39
1719700DU22,17,197,00DU22,525.9,227.01,36.17,30.1,525.99,262.1,39.11,623.39,177.74,24.09,561.07,220.98,36.14,516.94,259.07,39.14
1719700DU23,17,197,00DU23,754.18,275.98,23.16,22.13,768.36,284.08,20.06,848.01,207.34,24.14,788.65,255.75,26.13,743.35,273.94,45.16
1719700DU24,17,197,00DU24,454.78,197.3,25.65,15.78,464.64,221.96,10.85,542.57,138.11,14.8,479.44,195.33,19.73,453.79,206.18,29.59
1719700DU25,17,197,00DU25,493,196,28,17,492,219,22,579,136,17,521,185,26,493,198,34
1719700DU26,17,197,00DU26,431.12,172.64,21.46,19.51,437.95,192.15,18.53,510.13,120.95,16.58,465.26,158.01,25.36,431.12,176.55,35.11
1719700DU27,17,197,00DU27,616.69,168.33,15.79,28.18,629.34,184.96,17.75,695.74,118.63,17.65,661.48,142.18,26.41,624.31,165.7,29.44
1719700DU28,17,197,00DU28,508.64,170.21,35.83,17.92,521.58,197.08,19.91,591.25,130.39,17.92,542.48,167.22,23.89,515.61,191.11,21.9
1719700DU29,17,197,00DU29,608.7,252.57,41.37,16.29,595.1,297.8,29.15,691.61,197.09,31.31,633.76,252.03,32.3,582.08,293.47,34.37
1719700DU30,17,197,00DU30,607.72,147.84,28.12,27.42,616.4,184.91,16.03,699.39,100.88,18.03,636.01,147.71,32.48,609.96,158.97,36.78
1719700DU31,17,197,00DU31,279.84,183.18,23.07,11.04,278.89,204.22,11.05,353.37,126.75,13.05,307.09,174.99,12.06,280.97,191.08,16.08
1719700DU32,17,197,00DU32,508.97,314.64,53.41,19.25,504.09,357.96,34.25,624.34,253.78,22.24,543.51,316.44,33.37,498.07,349.65,41.55
1719700DU33,17,197,00DU33,439.99,268.34,30.58,18.74,448.87,292.01,18.74,540.62,205.2,17.76,479.45,253.54,27.62,446.9,269.32,40.45
1719700DU34,17,197,00DU34,298.16,417.82,24.93,12.96,315.11,430.78,17.95,483.63,265.25,16.95,385.91,350.01,22.94,343.03,381.92,27.92
1719700DU35,17,197,00DU35,374.16,106.7,17.18,18.92,377.13,127.74,14.06,408.75,93.29,16.94,397.28,104.64,17.03,378.18,115.75,22.03
1719700DU36,17,197,00DU36,484.87,348.33,43.83,13.08,484.9,380.28,24.94,602.3,280.72,13.06,528.76,338.39,24.97,491.86,366.28,30.97
1719700DU37,17,197,00DU37,381,266,33,16,384,289,19,488,193,21,417,259,20,384,277,30
1719700FL01,17,197,00FL01,128.46,226.05,21.91,11.95,132.44,238,19.92,222.07,156.34,12.95,171.28,201.16,16.93,143.4,223.06,20.91
1719700FR01,17,197,00FR01,418.66,650.47,50.96,22.98,413.66,687.44,38.97,603.51,508.59,28.98,508.59,588.52,38.97,436.64,646.47,49.96
1719700FR02,17,197,00FR02,304.19,581.01,45,19,292.18,634,26.01,479.17,458.01,21.02,363.19,560,31.01,323.18,597.01,28.01
1719700FR03,17,197,00FR03,404.28,433.66,25.51,23.1,402.21,461.07,20.37,550.2,323.9,14.45,471.42,390.77,20.42,425.19,420.1,25.34
1719700FR04,17,197,00FR04,344.98,381.55,30.67,14.99,331.26,411.27,27.66,445.79,301.79,25.62,381.12,363.35,27.66,352.12,390.16,24.8
1719700FR05,17,197,00FR05,450.31,629.43,66.93,22.98,464.25,665.32,40.96,661.83,482.55,28.11,517.91,601.62,48.93,451.71,660.33,49.38
1719700FR06,17,197,00FR06,308,416,45,10,306,449,19,444,323,17,348,399,27,312,435,24
1719700FR07,17,197,00FR07,324,439,23,8,322,451,21,458,325,17,387,394,16,341,418,29
1719700FR08,17,197,00FR08,409,421,40,17,403,455,26,529,333,24,439,411,26,408,429,31
1719700FR09,17,197,00FR09,395.69,422.16,30.24,13.13,394.67,451.38,16.19,544.59,302.47,18.18,443.04,393.98,19.2,405.77,417.2,30.2
1719700FR10,17,197,00FR10,431.38,344.06,37.03,12.09,429.31,375.18,19.05,559.63,253.86,12.06,472.52,332.95,20.07,432.45,354.01,26.07
1719700FR11,17,197,00FR11,361,730,33,10,379,738,17,551,561,19,440,675,19,410,697,18
1719700FR12,17,197,00FR12,334.57,426.45,21.97,16.98,316.59,465.4,14.98,471.39,315.59,13.98,384.5,395.49,17.98,342.56,418.46,28.96
1719700FR13,17,197,00FR13,322.66,380.46,40.8,10.96,325.62,413.33,18.92,411.35,322.63,26.87,351.56,381.41,24.89,327.64,400.34,23.91
1719700FR14,17,197,00FR14,404.82,349.6,33.07,22,378.87,409.6,22.03,489.14,299.36,21,423.94,355.55,27.02,397.84,372.59,34.03
1719700FR15,17,197,00FR15,328.53,334.5,42.81,18.92,320.56,369.34,29.87,431.07,269.79,27.87,360.38,333.5,26.88,328.53,349.43,32.85
1719700FR16,17,197,00FR16,392.6,488.89,36.58,21.73,405.45,520.5,21.76,543.1,376,22.71,453.99,459.13,25.71,406.55,491.75,30.64
1719700FR17,17,197,00FR17,372.03,840.18,42.14,14.42,378.7,859.69,25.42,590.79,647.52,24.51,446.13,782.92,29.62,391.82,807.99,51.56
1719700FR18,17,197,00FR18,286.83,519.67,29.41,9.79,287.82,542.23,17.62,447.85,387.04,14.74,354.12,474.92,17.65,304.37,509.08,25.43
1719700FR19,17,197,00FR19,382.89,371.42,25.08,32.03,389.91,390.47,33.05,497.39,289.03,26.02,438.1,344.28,29.06,380.01,378.34,42.05
1719700FR20,17,197,00FR20,359.47,395.5,41.19,25.08,351.44,447.66,27.13,458.93,335.21,33.13,407.62,389.5,26.12,362.47,408.57,43.15
1719700FR21,17,197,00FR21,323.08,459,39.4,11.82,330.96,485.6,12.8,488.55,322.09,23.64,382.18,420.59,26.59,335.88,458.02,25.61
1719700FR22,17,197,00FR22,324.95,519.92,28.56,10.83,333.81,536.66,18.71,510.07,377.14,6.89,402.74,467.73,20.68,370.24,490.38,19.69
1719700FR23,17,197,00FR23,294.17,537.78,24.83,11.28,285.19,567.44,16.49,467.74,388.01,12.42,338.07,505.52,22.5,316.66,512.48,24.72
1719700FR24,17,197,00FR24,446.94,350.46,39.38,15.75,456.78,371.13,24.61,572.95,255.96,24.61,493.21,328.8,26.58,463.67,351.45,26.58
1719700FR25,17,197,00FR25,288.18,490.37,39.71,20.77,304.58,514.28,21.13,490.17,328.86,23.07,369.08,448.38,20.62,318.51,481.18,30.78
1719700FR26,17,197,00FR26,383.62,553.94,22.74,8.89,374.08,585.13,15.06,539.44,412.79,20.21,414.69,534.33,23.03,381.26,555.25,27.84
1719700FR27,17,197,00FR27,246.77,405.55,22.96,8.61,238.17,436.16,7.65,361.55,306.08,13.39,283.12,382.6,11.48,250.6,398.86,20.09
1719700FR28,17,197,00FR28,423.32,543.22,50.04,12.87,447.81,560.02,23.58,593.79,417.93,25.54,476.72,520.4,30.38,438.24,553.82,34.38
1719700GG01,17,197,00GG01,234.33,577.17,30.14,14.06,235.34,596.29,22.09,381.96,454.64,21.1,277.47,550.12,26.12,239.27,581.21,26.18
1719700GG02,17,197,00GG02,257,548,62,19,263,602,27,396,468,29,308,548,32,270,571,41
1719700HO01,17,197,00HO01,236.12,421.34,29.17,20.07,241.18,451.47,19.08,380.86,313.77,19.09,287.34,401.24,21.12,251.25,432.31,23.12
1719700HO02,17,197,00HO02,296,620.28,44.95,18.98,312.93,653.24,20.01,492.79,468.43,24.97,354.96,593.31,32.94,330.91,613.32,30.98
1719700HO03,17,197,00HO03,288.11,420.65,30.48,13.27,288.18,442.11,22.29,427.79,311.55,16.26,335.73,401.43,17.39,299.01,424.06,26.35
1719700HO04,17,197,00HO04,314.39,540.47,46.15,9.05,308.36,575.71,28.04,473.98,418.04,21.06,353.66,528.39,27.06,322.5,554.5,28.04
1719700HO05,17,197,00HO05,238.26,421.15,26.7,8.9,233.32,458.7,9.9,343.08,344.01,11.87,281.74,407.31,11.87,255.06,427.08,9.9
1719700HO06,17,197,00HO06,296,448,39,11,292,491,14,442,343,13,352,431,14,320,455,17
1719700HO07,17,197,00HO07,317.12,442.1,36.55,19.72,321.03,474.78,22.68,451.5,349.2,19.74,365.57,424.32,27.61,313.28,467.71,27.6
1719700HO08,17,197,00HO08,294.37,427.14,32.03,20.98,288.35,484.03,16.03,425.52,344.91,19.02,332.54,432.9,21.01,305.45,448,25.99
1719700HO09,17,197,00HO09,278.63,340.86,27.97,12.02,270.65,365.97,16.97,400.48,242.09,17.98,334.46,306.1,16.99,300.55,333,18.01
1719700HO10,17,197,00HO10,364,534,41,13,363,551,34,544,391,24,419,495,35,377,523,42
1719700HO11,17,197,00HO11,327,464,27,15,326,495,16,477,353,15,367,444,22,346,461,20
1719700HO12,17,197,00HO12,296.55,534.21,34.95,14.98,289.56,567.16,24.96,428.35,427.37,23.96,333.5,519.23,25.96,290.56,552.18,31.95
1719700HO13,17,197,00HO13,305.71,490.51,30.47,13.76,304.73,516.07,16.71,442.35,377.47,13.76,339.13,476.75,20.64,310.62,496.41,21.63
1719700HO14,17,197,00HO14,516.73,703.5,56.61,28.31,510.88,754.81,37.43,719.91,548.77,37.32,576.64,677.99,51.46,535.09,704.34,53.5
1719700HO15,17,197,00HO15,430.56,488.93,40.73,26.35,431.3,531.78,26.43,614.4,349.83,25.32,496.16,450.85,39.43,458.38,491.34,29.58
1719700HO16,17,197,00HO16,270.15,453.3,23.88,13.91,281.97,457.43,22.82,397.14,344.24,17.89,314.75,423.61,23.86,297.84,432.59,25.84
1719700HO17,17,197,00HO17,261.44,633.75,27.05,13.02,282.42,643.8,11.04,429.62,494.6,14.04,330.49,587.74,19.04,295.42,615.79,25.05
1719700HO18,17,197,00HO18,422.85,446.76,47.3,22.67,406.13,501.91,27.61,541.21,375.7,20.71,461.32,441.79,27.61,411.08,473.32,37.46
1719700JA01,17,197,00JA01,354.66,442.38,55.79,26.9,351.68,501.14,29.9,529.03,330.78,25.9,403.5,444.35,27.9,361.66,478.22,30.89
1719700JA02,17,197,00JA02,290.25,454.51,43.2,28.09,305.23,477.73,42.1,497.83,311.14,21.09,374.4,415.54,33.09,332.25,447.65,34.1
1719700JO01,17,197,00JO01,492.57,161.61,31.93,21.29,506.12,180,20.32,573.86,118.06,16.45,539.99,136.45,30,511.93,153.87,34.84
1719700JO02,17,197,00JO02,311.91,199.89,24.14,17.38,328.32,212.45,15.45,421.03,126.5,11.59,356.33,186.37,13.52,333.15,196.03,23.18
1719700JO03,17,197,00JO03,261,171,22,17,279,181,21,343,127,19,299,163,22,277,179,25
1719700JO04,17,197,00JO04,380.88,163.66,25.79,9.92,361.04,196.39,25.79,432.45,127.95,22.81,376.91,177.54,29.76,365.01,185.48,31.74
1719700JO05,17,197,00JO05,370.76,26.95,8.94,7.93,372.39,35.14,7.1,390.31,20.01,6.23,383.58,25.01,5.16,372.52,32.89,6.32
1719700JO06,17,197,00JO06,434.22,25.96,7.99,10.98,439.21,34.94,5.99,455.18,17.97,4.99,443.21,26.95,9.98,436.21,26.96,14.97
1719700JO07,17,197,00JO07,468.7,68.23,7.91,10.88,471.67,79.11,8.9,505.29,46.47,10.88,480.57,71.2,10.88,474.63,69.22,12.85
1719700JO08,17,197,00JO08,429.11,221.34,20.85,11.57,418.47,251.83,11.54,496.28,168.17,19.44,441.37,214.67,24.8,418.62,222.14,33.92
1719700JO09,17,197,00JO09,418,113,31,15,421,137,22,470,94,17,433,124,22,421,128,27
1719700JO10,17,197,00JO10,356,215,20,28,348,247,26,429,171,21,385,209,30,354,228,30
1719700JO11,17,197,00JO11,356,173,16,14,354,190,16,411,139,13,377,162,22,367,165,26
1719700JO12,17,197,00JO12,393.93,117.28,27.2,13.07,401.76,138.54,15.2,447.33,89.01,19.18,425.88,109.4,21.23,407.79,123.46,24.25
1719700JO13,17,197,00JO13,424.02,27.09,7.07,5.09,409.4,43.92,11.91,425.5,22.02,16.78,430.22,27.04,11.86,415.27,31.15,19.71
1719700JO14,17,197,00JO14,436,50,4,9,447,56,11,460,42,10,458,41,16,439,50,21
1719700JO15,17,197,00JO15,329.19,115.65,16.69,12.49,334.52,124.14,19.67,371.2,90.45,17.69,353.07,110.54,16.69,331.14,124.98,21.89
1719700JO16,17,197,00JO16,478.16,102.82,15.97,14.97,486.14,115.8,14.97,513.09,93.83,12.98,500.12,101.82,16.97,480.15,117.79,16.97
1719700JO17,17,197,00JO17,384.81,268.01,31.69,16.3,391.14,302.41,18.11,497.98,206.44,9.05,434.6,258.05,19.01,391.14,296.07,18.11
1719700JO18,17,197,00JO18,459,408,40,16,455,455,20,599,326,11,503,400,23,449,425,34
1719700JO19,17,197,00JO19,380.19,212.06,48.01,21.01,389.2,247.07,31.01,459.22,188.04,22.01,414.21,231.05,20.01,400.2,238.06,29.01
1719700JO20,17,197,00JO20,384,209,24,19,389,234,15,487,143,15,423,191,21,400,204,30
1719700JO21,17,197,00JO21,426,302,41,17,423,344,16,535,225,27,473,293,20,437,308,34
1719700JO22,17,197,00JO22,444.59,168.6,19.12,18.06,446.59,194.7,20.08,524.79,125.47,12.12,473.68,166.54,18.13,456.55,166.61,31.16
1719700JO23,17,197,00JO23,439.41,102.4,19.88,9.94,440.41,118.3,13.92,473.21,80.53,19.88,455.32,92.46,21.87,433.45,104.39,26.84
1719700JO24,17,197,00JO24,363.61,110.1,24.06,13.88,368.24,129.53,14.8,408.02,99,9.25,382.12,118.43,15.73,373.79,122.13,12.95
1719700JO25,17,197,00JO25,384,253,29,18,395,276,19,509,166,15,436,233,22,405,254,25
1719700JO26,17,197,00JO26,359,149,30,17,385,158,13,434,108,19,389,148,20,376,150,28
1719700JO27,17,197,00JO27,192,41,12,9,199,54,4,214,36,7,204,40,14,194,47,15
1719700JO28,17,197,00JO28,379,32,10,8,391,38,8,409,16,10,398,24,10,386,32,13
