GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
1711700VD01,17,117,00VD01,117.03,303.93,17.09,2.6,2.59,151.99,261.79,14.75,6.91,0.01,158.02,262.55,6.45,7.8
1711700VD02,17,117,00VD02,125.11,255.14,21.31,5.05,4.02,162.74,220.27,16.34,11.09,0.02,147.43,228.43,16.34,13.11
1711700VD03,17,117,00VD03,112.99,275.35,16.54,2.9,0.99,147.12,228.84,18.32,4.83,0.96,130.53,237.7,18.31,5.84
1711700VD04,17,117,00VD04,47.81,121.43,12.05,1.44,1.4,76.06,94.99,6.58,2.17,0.02,61.94,106.19,5.89,4.25
1711700WM00,17,117,00WM00,19,121,6,3,3,44,97,3,2,0,32,107,2,1
17119000101,17,119,000101,186.49,616.86,28.69,11.48,6.69,297.43,512.61,28.69,9.56,0,214.23,573.82,29.65,17.21
17119000102,17,119,000102,122.01,322.03,30,13,2,188.02,265.03,19,6,0,142.01,289.03,28,10
17119000103,17,119,000103,184.48,347.32,42.09,16.03,8.02,244.69,277.09,36.09,18.03,0,201.54,313.23,43.06,14.03
17119000104,17,119,000104,180.65,499.26,34.74,10.92,8.93,260.05,412.91,35.73,11.91,0,205.46,465.51,22.83,11.91
17119000105,17,119,000105,162.03,459.57,37.24,9.49,17.29,250.81,379.08,29.24,8.41,1,208.23,396.72,38.28,14.74
17119000106,17,119,000106,269.04,658.13,46.01,10,11,371.06,551.11,37.01,16,0,296.05,596.12,38.01,16
17119000201,17,119,000201,230.86,608.39,50.17,10.05,15.04,339.25,490.98,38.17,25.06,0,267.98,546.23,37.11,27.06
17119000202,17,119,000202,133.89,406,19.28,12.34,7.31,213.95,311.16,17.37,12.55,1.01,170.36,350.01,21.79,12.49
17119000203,17,119,000203,213.19,782.48,45.17,7.87,8.83,331.96,646.14,36.28,12.72,0.98,249.34,693.52,38.2,21.57
17119000204,17,119,000204,130.69,427.71,25.74,5.94,3.96,193.06,366.33,14.85,2.97,0,132.67,416.82,11.88,8.91
17119000205,17,119,000205,67.35,254.23,14.83,4.85,3.91,100.23,209.72,18.51,7.76,0.01,86.81,235.02,7.15,5.03
17119000301,17,119,000301,70.89,256.58,18.97,3,4.99,123.8,215.65,4.99,0,0,105.83,223.64,11.98,2
17119000401,17,119,000401,89,170,8,2,3,137,117,6,6,1,96,153,15,5
17119000501,17,119,000501,193,540,47,6,10,302,435,35,12,1,257,454,40,18
17119000502,17,119,000502,198.86,506.5,32.16,9.01,8.01,305.38,409.93,11.11,13.02,0.02,235.05,447.16,24.11,17.06
17119000601,17,119,000601,160,390,22,7,4,256,288,23,8,0,195,338,19,11
17119000602,17,119,000602,154.15,445.54,27.85,0.99,1.99,246.64,344.1,18.9,3.98,2.98,187.96,384.87,19.89,9.95
17119000701,17,119,000701,162,390,28,4,8,237,303,26,15,0,199,324,31,14
17119000702,17,119,000702,94,222,17,4,4,147,167,6,6,0,114,183,10,11
17119000801,17,119,000801,212,380,24,8,7,322,264,17,17,2,257,306,14,29
17119000802,17,119,000802,60.96,141.27,1.94,2.9,1.94,93.86,95.79,9.68,1.94,0,77.41,105.47,8.71,5.81
17119000901,17,119,000901,297.65,629.57,49.19,12.61,7.8,397.94,519.83,35.74,11.92,3.04,346.72,562.15,33.01,16.06
17119000902,17,119,000902,247.45,465.16,45.08,13.43,18.22,334.73,391.31,36.45,20.14,0.96,289.65,420.09,41.24,22.06
17119000903,17,119,000903,170,385,28,3,4,243,313,21,5,1,189,346,29,9
17119000904,17,119,000904,260.16,529.6,41.19,12.39,10.33,349.34,449.5,31.03,7.39,0.06,291.91,493.59,32.99,6.33
17119000905,17,119,000905,366.71,655.14,53.59,5.24,18.99,483.13,548.33,28.73,11.12,5,380.71,625.02,36.48,18.24
17119000906,17,119,000906,181.38,369.55,36.86,11.64,9.7,244.43,310.39,31.04,11.64,1.94,203.69,341.43,30.07,9.7
17119000907,17,119,000907,205.13,364.24,36.02,8,12.01,284.18,297.2,15.01,14,0,233.14,329.23,27.01,21.01
17119000908,17,119,000908,174.02,373.03,33,2,11,229.02,325.03,24,8,2,185.02,344.03,24,11
17119000909,17,119,000909,307,650,59,16,21,411,573,32,19,2,347,592,50,26
17119000910,17,119,000910,213,542,54,7,20,297,472,30,18,1,249,504,36,11
17119001001,17,119,001001,246.05,517.08,32.28,11.25,11.78,292.94,462.68,31.2,9.59,2,244.08,496.91,32.2,11.38
17119001002,17,119,001002,458.81,642.89,55.35,14.76,29.35,531.56,600.08,33.54,15.53,0.08,449.03,654.1,40.76,10.99
17119001003,17,119,001003,195.93,441.33,24.74,2.97,1.98,248.37,385.92,16.82,5.94,0,220.67,394.82,23.75,10.88
17119001101,17,119,001101,155,446,32,8,9,230,374,21,9,2,173,422,23,13
17119001102,17,119,001102,259,536,46,7,11,344,455,26,10,1,292,494,29,14
17119001201,17,119,001201,235.51,584.79,35.93,11.98,2,369.23,435.1,30.94,13.97,0,311.35,457.05,34.93,25.95
17119001202,17,119,001202,118,299,14,4,10,184,234,14,8,0,156,257,15,11
17119001301,17,119,001301,236,231,19,7,11,281,184,13,12,1,249,195,24,21
17119001302,17,119,001302,259,319,29,15,9,326,247,27,16,0,280,265,32,22
17119001303,17,119,001303,453.37,379.28,20.68,14.37,15.33,507.6,333.94,17.74,15.42,1.04,459.29,359.01,19.88,19.51
17119001304,17,119,001304,187.78,244.7,22.62,6.89,6.88,233.98,196.57,19.65,11.79,0,206.45,209.38,21.61,13.75
17119001305,17,119,001305,188.75,215.71,15.98,5.99,6.99,227.69,181.75,10.99,9.99,0,185.75,201.73,19.97,15.98
17119001306,17,119,001306,365,240,21,8,20,431,181,16,17,0,384,199,32,22
17119001307,17,119,001307,238.55,292.73,18.45,7.09,5.16,294.71,240.52,14.32,6.11,0,271.14,256.24,19.58,8.26
17119001308,17,119,001308,285,450,47,11,9,369,365,38,9,3,321,396,45,18
17119001309,17,119,001309,261,422,36,8,18,320,377,16,14,1,275,401,29,12
17119001310,17,119,001310,256.05,399.02,25.85,7.85,8.88,318.27,336.99,13.95,11.76,0.98,265.11,366.57,24.65,16.67
17119001311,17,119,001311,280,492,26,5,17,365,417,24,4,0,316,437,28,14
17119001312,17,119,001312,299.98,402.24,31.78,11.92,16.88,373.47,348.6,22.84,10.93,0,307.92,393.29,30.79,13.92
17119001313,17,119,001313,145.38,121.48,6.48,3.1,3.17,179.12,81.65,7.36,5.21,0.02,155.53,96.14,10.38,6.26
17119001314,17,119,001314,254,245,12,8,4,285,209,13,9,0,258,222,21,5
17119001315,17,119,001315,253,407,27,10,5,320,341,22,11,1,276,367,23,14
17119001316,17,119,001316,239,342,30,14,14,322,260,26,21,4,281,284,34,22
17119001317,17,119,001317,248.53,433.9,32.12,2.76,3.67,305.64,379.66,20.5,3.64,0.01,258.45,417.82,20.56,3.66
17119001318,17,119,001318,236.71,403.41,28.57,10.81,12.83,314.45,349.29,9.89,12.78,0.99,267.17,381.82,11.88,14.77
17119001319,17,119,001319,168,294,29,3,6,187,284,13,9,0,166,288,15,14
17119001320,17,119,001320,174,226,15,7,11,217,199,11,6,0,177,207,22,13
17119001321,17,119,001321,220.53,379.56,15.86,4.61,5.43,283.77,316.23,12.08,4.28,0.11,241.19,337.95,18.78,8.01
17119001322,17,119,001322,216.14,196.49,20.14,6.04,8.04,251.42,159.2,25.12,9.07,0,223.25,176.27,26.13,11.08
17119001323,17,119,001323,323.26,560.11,23.43,12.52,10.66,366.65,513.88,24.99,6.96,1.92,310.26,557.3,24.35,5.2
17119001324,17,119,001324,350.02,373.76,35.71,12.23,12.3,412.84,304.17,30.73,15.3,2,369.85,322.41,37.73,25.3
17119001325,17,119,001325,178.44,380.82,16.95,8.97,8.97,255.21,293.09,21.93,9.97,0,200.38,336.95,20.93,10.97
17119001326,17,119,001326,124.29,213.59,11.43,2.19,7.17,147.55,196.71,8.11,2.22,1.01,128.83,212.18,10.12,5.23
17119001327,17,119,001327,109.14,168.06,9.3,3.72,4.96,131.47,150.07,6.2,1.86,0,104.18,171.16,7.44,3.72
17119001328,17,119,001328,185,323,20,1,6,224,280,19,7,0,195,296,19,5
17119001329,17,119,001329,151.59,192.5,13.68,7.74,6.78,198.08,143.12,15.55,8.76,0.96,170.96,165.26,18.45,10.7
17119001330,17,119,001330,229.24,249.93,33.09,10.05,8.09,280.57,213.69,17.1,13.02,0,247.22,241.9,19.15,9.06
17119001401,17,119,001401,323.47,226.4,22.89,14.91,13.89,341.54,191.39,31.78,23.86,0.99,322.54,202.34,29.85,20.89
17119001402,17,119,001402,325.92,215.04,27.21,14.13,12.13,366.08,182.72,21.29,9.22,0.01,332.91,190.82,24.27,19.19
17119001403,17,119,001403,166,115,21,7,7,199,100,7,3,0,176,112,7,7
17119001404,17,119,001404,415.49,270.02,34.87,18.93,9.96,441.39,256.07,21.92,12.95,0,387.59,289.94,18.93,21.92
17119001405,17,119,001405,245.41,155.62,13.97,9.98,6.98,282.32,120.71,9.98,9.98,1,258.38,132.68,17.96,11.97
17119001406,17,119,001406,376.98,476.99,50.97,12.5,14.43,387.55,490.45,23.08,13.46,0,344.28,501.99,28.85,19.23
17119001407,17,119,001407,376.02,480.65,65.67,23.11,29.15,483.55,427.29,36.97,19.21,1.99,421.19,453.17,47.01,22.23
17119001408,17,119,001408,397.64,285.31,46.32,14.52,19.46,427.8,283.04,22.29,14.58,2.41,371.75,325.12,20.96,19.45
17119001409,17,119,001409,408.56,244.26,23.13,10.83,20.87,434.7,235.21,23.25,7.35,0.1,376.16,269.33,29.01,15.1
17119001410,17,119,001410,272,175,26,10,12,287,164,20,17,0,261,165,26,19
17119001411,17,119,001411,235.02,267.61,34.56,5.92,7.9,259.71,263.66,12.84,9.88,0,227.12,279.46,19.75,11.85
17119001412,17,119,001412,179.67,189.3,11.47,5.05,1.15,215.56,135.55,9.35,12.08,0.01,192.91,143.03,15.33,11.15
17119001413,17,119,001413,393.8,430.54,30.82,9.81,17.26,427.6,409.76,19.49,7.06,0.92,358.18,459.35,22.49,12.87
17119001414,17,119,001414,312.33,194.9,32.38,9.19,15.17,344.39,180.02,26.24,13.19,0.03,305.04,200.24,34.27,15.17
17119001415,17,119,001415,500.09,368.82,41.11,17.77,18.09,505.88,384.5,23.69,17.75,2.63,467.08,411.61,24.28,17.11
17119001416,17,119,001416,400,321,39,16,14,429,314,24,9,0,377,334,36,11
17119001417,17,119,001417,357.87,477.99,46.79,3.77,25.27,357.14,485.29,31.82,8.42,0,315.78,503.24,45.84,5.64
17119001418,17,119,001418,404.98,493.52,54.28,6.94,10.89,481.54,438.5,29.64,8,0.98,418.16,474.13,31.69,13.94
17119001419,17,119,001419,496,606,56,14,16,521,613,30,7,0,468,633,38,9
17119001420,17,119,001420,405.32,489.69,61.2,8.65,19.67,434.61,494.93,29.99,8.83,0.14,390.93,526.28,27.6,7.83
17119001421,17,119,001421,586.3,151.53,48.53,19.81,10.89,534.8,181.24,40.6,18.82,0.99,514.99,159.45,48.53,25.75
17119001422,17,119,001422,71.48,157.26,4.77,0,4.77,75.3,154.41,4.77,1.91,0,69.58,157.26,2.86,1.91
17119001423,17,119,001423,560,326,51,17,19,601,308,35,14,4,565,314,51,19
17119001424,17,119,001424,328.27,303.38,31.42,7.96,11.86,316.31,326.15,20.62,9.03,0.94,278.43,351.63,24.93,11.17
17119001425,17,119,001425,90,99.69,11.56,3.12,3.44,103.44,93.75,6.25,3.44,0,90,102.5,7.5,1.88
17119001426,17,119,001426,313.62,297.57,31.11,12,4.11,307.71,305.51,20.11,11.04,0,284.58,313.57,24.06,17.04
17119001427,17,119,001427,400.97,473.93,35.28,15.85,23.51,435.43,463.16,17.14,10.27,1.86,353.31,505.28,21.67,20.52
17119001428,17,119,001428,251.91,254.94,21.23,8.32,9.18,263.24,254.23,13.08,3.82,0.91,236.72,256.89,20.37,11.1
17119001429,17,119,001429,348,223,45,8,13,393,203,20,7,0,362,209,24,13
17119001501,17,119,001501,247.03,490.76,25.54,3.95,17.6,299.48,442.93,19.75,6.99,0.97,241.58,483.17,26.58,10.91
17119001502,17,119,001502,216,423,29,6,6,311,314,26,15,0,278,338,23,19
17119001503,17,119,001503,249.27,568.62,36.03,15.01,10.01,375.39,437.47,28.04,24.02,2,336.32,446.52,52.04,26.03
17119001504,17,119,001504,283.98,564.19,47.68,9.96,11.9,414.17,435,23.86,14.91,2.97,334.86,493.42,30.84,18.88
17119001505,17,119,001505,305,630,32,8,14,413,503,20,20,2,362,535,32,14
17119001506,17,119,001506,138.87,309.81,17.52,4.13,7.38,196.52,238.87,19.08,11,0.03,160.94,263.89,21.42,13.14
17119001601,17,119,001601,145.17,388.32,20.22,13.61,9.41,237.56,306.64,20.86,8.41,0,171.23,360.62,21.91,16.5
17119001602,17,119,001602,157.72,334.68,23.64,11.61,7.78,223.74,281.95,16.6,7.87,0.04,178.93,319.69,17.71,9.84
17119001603,17,119,001603,302,657,35,10,16,432,532,29,12,1,363,583,37,16
17119001701,17,119,001701,233.49,427.05,32.02,9.49,7.46,378.59,285.78,19.12,16.57,3.16,343.51,307.78,26.44,19.36
17119001702,17,119,001702,164.86,106.38,7.27,3.21,2.36,192.84,71.45,6.94,5.24,0.16,177.35,83.91,6.75,7.42
17119001703,17,119,001703,186.5,347.83,24.73,7.26,12.76,308.49,230.8,10.73,13.35,0.82,272.27,243.63,24.3,19.7
17119001704,17,119,001704,96.89,112.16,8.89,3.95,1.02,134.44,69.6,7.91,3.99,0,125.4,74.69,5.96,7.91
17119001705,17,119,001705,130.11,225.07,12.38,7.08,2.62,182.32,165.21,10.53,8.5,1.05,164.16,170.25,13.7,12.67
17119001706,17,119,001706,253.77,332.04,17.1,2.7,7.2,341.97,226.76,9.9,11.7,1.8,292.48,256.46,17.1,19.79
17119001707,17,119,001707,220.59,351.29,23.82,4.96,9.93,311.76,253.69,18.76,12.03,1.02,270.27,285.74,22.9,13.27
17119001708,17,119,001708,205.52,350.13,23.29,8.06,5.11,312.63,231.96,19.22,12.14,3.01,268.17,268.32,25.27,24.16
17119001801,17,119,001801,169.15,304.35,22.37,4.14,2.23,250.96,224,8.51,10.37,0.02,213.25,244.29,15.59,12.49
17119001802,17,119,001802,139.93,236.89,18.99,1,3,201.9,151.94,21.99,9,0,178.92,155.93,27.98,15.99
17119001803,17,119,001803,141,244,13,4,6,214,156,12,9,0,179,188,13,11
17119001804,17,119,001804,187.58,386.67,21.56,5.53,3.42,306.42,259.76,13.14,12.38,0.25,245.97,299.94,18.98,23.35
17119001805,17,119,001805,199.49,321.24,20.94,6.04,7.88,300.79,205.23,15.96,15.89,0.03,249.46,231.98,25.73,20.81
17119001806,17,119,001806,167.35,341.1,29.21,11.71,3.7,282.59,215.63,24.52,19.18,1.72,238.28,246.19,24.8,21.78
17119001807,17,119,001807,118.37,209.72,13.09,3.99,5.93,163.73,152.55,17.84,9.98,0.98,158.32,151.82,14.98,12.96
17119001901,17,119,001901,192.46,347.41,29.61,11.84,8.88,284.22,257.61,15.8,15.79,0,269.4,242.84,31.58,22.69
17119001902,17,119,001902,56,108,8,2,3,96,65,4,5,0,76,79,7,9
17119001903,17,119,001903,115.48,174.74,16.07,14.98,5.99,175.76,110.45,16.02,16.05,0,151.67,135.46,12.11,18.02
17119001904,17,119,001904,181,241,24,11,4,246,168,27,10,0,220,183,19,21
17119001905,17,119,001905,155,250,29,8,1,219,176,20,19,0,192,195,23,16
17119001906,17,119,001906,216,333,26,11,3,305,229,22,19,0,267,258,29,20
17119001907,17,119,001907,161.41,240.63,19.81,15.84,8.91,229.74,171.3,19.8,16.83,0,202.01,190.12,24.76,22.77
17119001908,17,119,001908,239,316,28,19,5,345,208,27,17,0,296,232,34,23
17119001909,17,119,001909,237.09,305.3,27.85,13.05,4.73,339.1,193.84,21.61,25.03,0.3,298.96,220.42,31.6,21.93
17119001910,17,119,001910,206.22,324.88,14.57,12.18,3.39,285.25,243.66,9.38,9.38,2,254.11,267.23,14.38,10.57
17119001911,17,119,001911,210,310,27,4,6,290,218,15,18,0,264,224,25,18
17119001912,17,119,001912,230.85,396.74,29.98,6,4,295.8,310.79,28.98,17.99,1,244.84,351.77,27.98,15.99
17119001913,17,119,001913,206.76,317.96,21.18,7.12,9.1,270.45,247.17,24.14,10.1,0,245.14,260.23,23.28,16.16
17119001914,17,119,001914,183.93,262.9,16.99,9,7,245.91,202.92,15.99,7,0,219.92,217.92,16.99,12
17119001915,17,119,001915,127.22,229.12,11.14,6.03,3.04,190.74,150.55,16.1,13.09,0,161.47,157.73,23.11,24.09
17119001916,17,119,001916,252.2,546.92,47.35,15.46,7.73,392.31,406.81,28.02,16.43,0.97,352.7,419.37,40.58,20.29
17119001917,17,119,001917,160.24,269.91,14.94,3.24,5.03,239.61,172.66,15.07,15.07,0.98,202.92,201.3,13.22,18
17119001918,17,119,001918,119.02,220.87,14.51,3.15,4.25,182.78,156.14,12.38,2.23,2,155.89,182.59,8.38,3.36
17119001919,17,119,001919,212.64,420.29,27.69,11.87,7.91,312.52,330.3,19.78,16.81,0,263.08,355.02,23.74,18.79
17119001920,17,119,001920,86.78,163.12,6.43,4.82,1.61,123.75,121.34,5.62,5.62,0,110.89,127.77,5.62,6.43
17119001921,17,119,001921,183,263,20,10,3,260,179,22,11,0,231,197,25,13
17119001922,17,119,001922,188,291,20,10,8,271,210,13,14,1,245,230,21,12
17119001923,17,119,001923,203.06,340.91,20.92,13.9,11.94,281.73,250.26,15.98,11.96,0,246.82,257.35,31.85,18.92
17119001924,17,119,001924,140.51,298,22.33,6.14,5.09,220.72,218.9,13.24,8.2,2,198.13,234.19,17.28,8.23
17119001925,17,119,001925,153.98,301.13,19.49,5.85,9.75,221.22,234.86,14.62,8.77,0,187.11,252.41,14.62,13.64
17119001926,17,119,001926,281.09,494.12,35.99,8.99,11,376.23,405.87,20.02,13.04,0,319.19,437.93,28.99,12.05
17119001927,17,119,001927,57.59,147.96,8.94,1.99,2.98,113.2,91.36,8.94,4.96,0,93.34,98.31,9.93,9.93
17119002001,17,119,002001,195,488,22,8,6,296,377,18,13,0,245,411,22,21
17119002002,17,119,002002,72,130,19,1,4,97,112,6,6,0,79,124,10,6
17119002003,17,119,002003,147.88,317.75,16.1,2.36,10.18,239.15,229.49,7.65,6.38,1.02,191.22,262.78,10.95,12.47
17119002004,17,119,002004,133.7,285.36,11.97,2.99,3.99,174.61,232.48,16.96,7.98,1,143.68,256.43,17.96,7.98
17119002005,17,119,002005,154.01,338.14,18.19,3.65,6.95,212.47,281.7,10.63,5.27,0.02,183.56,302,11.66,10.59
17119002101,17,119,002101,375.74,5.44,6.81,2.01,2.97,368.05,7.2,2.08,3.04,0,360.08,11.96,7.15,2.11
17119002102,17,119,002102,98.4,100.19,8.32,4.04,1.9,127.54,69.52,6.35,4.49,0,120.68,71.58,10.04,5.03
17119002103,17,119,002103,120.33,0.01,1.67,0,0.84,117.82,2.51,0.83,0.84,0,114.48,2.51,4.17,0.83
17119002104,17,119,002104,391.5,6.82,0,1.95,2.92,380.78,5.84,3.9,2.92,0,382.73,1.95,3.9,1.95
17119002105,17,119,002105,70.56,13.1,0.97,0.5,0.26,69.71,8.93,0.76,0.51,0,67.14,10.02,1.24,1.49
17119002106,17,119,002106,357.5,134.85,12.52,3.85,4.82,421.06,71.28,8.67,7.71,0.96,395.05,80.91,16.37,12.52
17119002107,17,119,002107,484.06,41.74,6.49,6.04,3.25,493.05,23.42,7.15,8.18,0,479.42,28.57,15.72,9.1
17119002201,17,119,002201,124.64,104.09,8.47,6.14,2.18,168.03,56.7,9.32,9.28,0.04,154.05,75.05,8.62,6.47
17119002202,17,119,002202,196.21,302.19,30.12,7.09,4.06,299,203.4,18.12,10.1,0,289.67,198.69,26.08,11.12
17119002203,17,119,002203,174.96,328.83,16.99,8.99,8,291.87,220.91,8,9.99,0,234.91,266.86,14.99,9
17119002204,17,119,002204,162.73,251.53,10.04,2.78,6.46,237.42,171.52,9.97,7.57,0.85,217.94,189.29,11.77,7.18
17119002205,17,119,002205,215.39,313.89,19.6,3.44,8.32,296.67,232.93,13.44,6.51,3.94,257.23,253.18,16.76,9.52
17119002206,17,119,002206,275,363,28,9,3,379,266,17,11,1,352,274,17,14
17119002207,17,119,002207,232,180,26,4,9,285,121,24,13,0,263,136,32,15
17119002208,17,119,002208,110.35,145.06,12.25,4.03,0.03,157.87,87.36,8.09,5.22,0,141.33,91.7,11.25,13.2
17119002209,17,119,002209,82.25,144.18,8.71,0.97,0.97,137.41,83.22,2.9,7.74,0,118.06,95.8,8.71,6.77
17119002210,17,119,002210,108.9,113.19,7.74,5.8,0,142.71,71.59,6.77,6.77,0,133.99,73.54,8.71,7.75
17119002211,17,119,002211,195.87,176.82,12.02,5.02,7.97,253.79,112.89,17.97,10.99,1.99,226.79,139.84,20.94,11.03
17119002212,17,119,002212,143.15,233.18,17.11,6.3,3.6,213.37,153.05,18.01,9,0,186.36,173.76,18.01,11.7
17119002213,17,119,002213,196.34,162.52,15.73,7.8,3.64,244.55,104.35,14.1,9.75,0.85,216.16,125.81,13.29,16.56
17119002214,17,119,002214,216,246,21,6,5,286,172,17,18,1,252,196,17,21
17119002215,17,119,002215,195,228,24,8,3,264,156,20,9,1,242,175,19,10
17119002216,17,119,002216,217.56,333.3,22.02,8.01,3.2,323.49,206.03,18.1,14.54,0.18,278.64,229.26,21.34,24.08
17119002217,17,119,002217,239,272,24,9,7,331,173,21,15,2,305,195,21,17
17119002218,17,119,002218,264,339,17,8,6,379,210,20,15,2,325,238,31,22
17119002219,17,119,002219,184,169,16,8,5,221,107,22,23,2,205,122,29,20
17119002220,17,119,002220,285.79,282.81,15.88,11.91,7.94,388,180.6,14.88,12.9,0,345.33,218.31,9.92,14.88
17119002221,17,119,002221,228,301,18,12,7,316,203,19,14,1,288,211,20,15
17119002222,17,119,002222,196.97,314.1,18.49,9.48,9.54,288.89,225.43,14.21,12.4,0.14,262.92,239.61,21.45,14.3
17119002223,17,119,002223,241,363,22,19,10,347,265,20,10,0,305,284,25,17
17119002224,17,119,002224,176.94,289.18,21.65,8.6,3.99,282.41,183.73,14.39,10.93,0.87,237.22,209,22.33,14.8
17119002225,17,119,002225,208,336.07,12.99,5.99,9.24,309,225.23,10.36,10.94,1.12,270.1,248.03,17.09,18.49
17119002301,17,119,002301,312.3,194.54,8.23,8.11,7.03,323.56,169.23,12.13,13.13,2.01,313.36,178.34,16.22,14.14
17119002302,17,119,002302,136.94,133.11,6.7,9.58,2.87,164.71,94.81,11.49,15.32,0,150.35,105.34,12.45,12.45
17119002303,17,119,002303,337.17,304.72,36.03,12.06,11.03,385.25,266.61,23.04,12.06,0,345.23,286.58,29.08,17.08
17119002304,17,119,002304,405.91,105.21,13.04,4.02,6.02,420.95,64.18,35.04,8.01,0,410.93,91.19,11.04,4.03
17119002305,17,119,002305,322.35,391.44,31.63,14.56,4.42,397.16,303.51,18,22.88,0,356.22,322.64,24.32,25.86
17119002306,17,119,002306,193,221,17,6,4,238,163,14,13,0,209,173,24,13
17119002307,17,119,002307,187.58,116.12,3.97,9.92,4.96,201.47,97.26,5.95,9.92,0,197.5,91.31,13.89,13.89
17119002308,17,119,002308,276.96,78.19,9.62,6.75,6.73,294.31,55.07,11.54,9.63,0,268.36,70.42,18.28,11.56
17119002309,17,119,002309,186.17,133.56,8.9,8.9,4.84,218.55,100.17,7.84,9.9,0,204.75,105.06,10.91,10.91
17119002310,17,119,002310,144.95,195.2,16.11,4.74,5.68,176.28,152.51,19.89,10.43,0.95,163.94,159.16,15.17,19.89
17119002311,17,119,002311,224.58,150.38,21.77,10.88,2.97,249.31,120.7,12.86,12.86,0.99,230.51,130.59,20.78,13.85
17119002312,17,119,002312,213,186,20,12,8,241,166,15,8,1,218,174,20,12
17119002313,17,119,002313,254,195,14,7,1,289,150,13,13,1,270,164,16,10
17119002314,17,119,002314,215.53,191.1,13.33,7.37,4.19,246.02,160.44,9.7,9.65,1,227.85,162.09,16.75,9.51
17119002315,17,119,002315,163.45,205.82,12.3,5.19,7.02,218.34,141.09,13.13,6.19,1,194.7,155.59,18.15,11.23
17119002316,17,119,002316,252.99,229.29,31.28,6.28,6.16,313.03,161.21,24.25,13.32,0,274.59,181.37,24.35,17.35
17119002317,17,119,002317,125,176,17,8,7,173,118,12,16,0,146,149,14,7
17119002318,17,119,002318,274.05,57.15,5.28,7.81,0.88,282.2,35.18,10.42,12.16,1.72,266.54,48.21,14.77,6.11
17119002319,17,119,002319,465.09,108.79,22.96,8.98,8.98,488.05,93.82,20.96,6.99,1,475.07,95.81,21.96,13.97
17119002320,17,119,002320,206.44,132.44,12.32,6.28,3.03,232.26,98.3,13.34,11.4,0.03,219.72,105.65,15.52,14.33
17119002321,17,119,002321,365.66,437.81,37.55,20.75,8.89,494.14,313.28,23.72,21.74,0.99,417.05,369.62,30.64,30.64
17119002322,17,119,002322,260.56,71.02,5.69,3.13,4.07,273.88,51.01,9.25,6.29,0,265.74,58.25,9.34,6.13
17119002323,17,119,002323,256.44,68.98,17.31,3.87,2.93,268.12,61.99,8.75,8.71,0,262.26,69.75,10.66,4.87
17119002324,17,119,002324,114.2,169.93,12.79,4.57,1.83,148,117.85,19.19,5.48,0,136.13,130.64,16.44,7.31
17119002325,17,119,002325,88.65,76.13,7.71,7.71,0,106,56.85,3.85,8.67,0,96.36,58.78,10.6,10.6
17119002401,17,119,002401,248,328.04,24,14,11,323.99,252.03,24,14,1,294.98,286.02,19,12
17119002402,17,119,002402,128.81,219.37,6.51,7.33,3.7,158.4,166.97,13.76,12.82,0,135.4,179.88,14.68,10.11
17119002403,17,119,002403,193.56,308.34,16.54,7.78,10.7,223.72,280.13,17.51,7.78,0.97,189.67,298.61,21.4,8.75
17119002404,17,119,002404,194,365,29,3,3,233,332,16,6,0,191,360,19,9
17119002405,17,119,002405,230,454,26,7,5,297,388,19,6,0,237,431,22,15
17119002406,17,119,002406,291.44,486.66,36.46,8.22,14.3,374.28,395.87,32.49,12.22,0.03,314.33,455.39,27.6,10.25
17119002407,17,119,002407,249,392,40,9,10,291,344,28,13,0,250,378,26,14
17119002408,17,119,002408,142.67,232.45,17.1,6.02,7,189.84,175.24,20.11,7.04,8.01,170.61,196.4,17.11,8.06
17119002409,17,119,002409,285.49,623.64,39.18,12.05,9.88,406.28,486.32,41.1,20.84,3.13,331.23,552.12,34.81,24.5
17119002410,17,119,002410,314.27,514.9,22.69,12.32,7.1,400.8,419.86,20.66,12.6,0.14,353.85,449.61,26.11,17.39
17119002411,17,119,002411,157.68,349.1,23.74,4.05,6.09,211.24,308.85,11.25,5.15,0.06,171.67,338.54,10.16,12.43
17119002412,17,119,002412,170.86,193.8,16.56,16.62,2.81,178.71,164.13,21.1,18.25,0.81,175.24,166.69,19.73,24.17
17119002413,17,119,002413,244.01,531.58,25.04,7.43,11.13,321.01,448.06,29.69,12.07,0,267.2,483.32,30.62,15.77
17119002414,17,119,002414,248,525,29,9,8,315,443,23,15,5,284,463,28,12
17119002415,17,119,002415,216.86,365.58,18.94,5.69,13.15,249.39,326.43,21.76,13.22,0.02,226.48,338.99,21.72,18.85
17121001001,17,121,001001,35.21,205.07,2.11,1.03,2.04,67.19,170.93,8.15,1.08,0,57.66,180.3,4.14,1.11
