GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREOFUE,G20PREOLAR,G20PREOCAR,G20PREOWRI,G20USSDREE,G20USSRWAT,G20USSOWRI
440070170004006,13.6,9.1,0.2,0.1,0,0.1,0,14.1,6.9,0
440070155002011,20.5,10.1,0.3,0.1,0.1,0.1,0.1,21,7.6,0.1
440070161004004,30.8,7.6,0.1,0,0.1,0,0.1,28.3,4.7,0.2
440070161003022,11.7,2.8,0,0,0,0,0,11.4,1.8,0.1
440070161003004,20.9,3.9,0.2,0,0.1,0,0.1,20.1,3.2,0.1
440070161003021,0.8,0.2,0,0,0,0,0,0.8,0.1,0
440070161001012,9.7,2.4,0,0.1,0.1,0,0.1,9.3,1.5,0
440070161002022,0,0,0,0,0,0,0,0,0,0
440070167002010,0,0,0,0,0,0,0,0,0,0
440070160002015,19.6,4.4,0.2,0,0.1,0,0.1,19.1,2.9,0.3
440070167002029,12.9,5.2,0.1,0,0.1,0,0.1,13.1,3.9,0.1
440070160001003,0.5,0.2,0,0,0,0,0,0.5,0.1,0
440070160001010,29.9,10.5,0.3,0,0.3,0.1,0.3,29.2,8,0.2
440070160001011,0,0,0,0,0,0,0,0,0,0
440070153001009,0,0,0,0,0,0,0,0,0,0
440070152001012,17.8,4.3,0.1,0.1,0.1,0.1,0.1,17.1,2.8,0.1
440070153001020,30.7,10.8,0.3,0,0.3,0.1,0.3,29.9,8.2,0.2
440070164003029,12.5,3,0,0,0,0,0,12.2,1.9,0.1
440070164003030,13.6,3.2,0,0,0,0,0,13.3,2.1,0.1
440070164002016,0,0,0,0,0,0,0,0,0,0
440070161003001,0,0,0,0,0,0,0,0,0,0
440070161001027,0,0,0,0,0,0,0,0,0,0
440070161001018,0,0,0,0,0,0,0,0,0,0
440070161002004,0,0,0,0,0,0,0,0,0,0
440070161002000,0,0,0,0,0,0,0,0,0,0
440070171002017,3.1,1.7,0,0,0,0,0,3.3,1.2,0
440070158001012,0,0,0,0,0,0,0,0,0,0
440070169003010,18.7,12.3,0.4,0,0,0,0.1,20.1,9,0
440070169003011,20.5,13.5,0.5,0,0,0,0.1,22,9.9,0
440070015001026,0,0,0,0,0,0,0,0,0,0
440070015002011,29.5,8.5,0.2,0.1,0.1,0.1,0.1,29.9,6.1,0.1
440070006001038,0,0,0,0,0,0,0,0,0,0
440070006001035,0,0,0,0,0,0,0,0,0,0
440070006001065,0,0,0,0,0,0,0,0,0,0
440070006001062,0,0,0,0,0,0,0,0,0,0
440070037002015,69.8,6.8,0.5,0,0.3,0,0.8,68.4,6.2,0.3
440070037002000,0,0,0,0,0,0,0,0,0,0
440070009001021,7.3,1.1,0.1,0,0.1,0,0.1,7.2,0.9,0.1
440070008001057,0,0,0,0,0,0,0,0,0,0
440070009001056,0,0,0,0,0,0,0,0,0,0
440070008001063,0,0,0,0,0,0,0,0,0,0
440070021023019,35.3,11.4,0.2,0.1,0.1,0.1,0.2,36.1,8.1,0.2
440070019006002,5.6,1.4,0.1,0,0,0,0,5.5,1,0
440070022002019,16.1,2.6,0.5,0,0.2,0,0.2,15.7,2.7,0.2
440070019002000,27.2,6.5,0.3,0.1,0.2,0.1,0.1,26.8,4.8,0.1
440070022002016,0.7,0.2,0,0,0,0,0,0.7,0.1,0
440070022002007,3.9,1,0,0,0,0,0,3.8,0.8,0
440070006002016,10.4,2.4,0.1,0,0,0,0,10.2,1.4,0.1
440070001013009,0,0,0,0,0,0,0,0,0,0
440070001022003,67,15.1,0.3,0.3,0.6,0,0.7,68,10.7,0.2
440070001022013,0,0,0,0,0,0,0,0,0,0
440070035001006,42.5,4.3,0.5,0,0,0,0.3,41.4,4.6,0.1
440070034002028,0,0,0,0,0,0,0,0,0,0
440070035004007,1.4,0.1,0,0,0,0,0,1.4,0.2,0
440070035003000,12.9,1.5,0.1,0,0,0,0.1,12.7,1.4,0
440070035004006,28.3,2.9,0.3,0,0,0,0.2,27.6,3.1,0.1
440070035004004,24.1,2.4,0.3,0,0,0,0.2,23.5,2.6,0.1
440070014004009,0,0,0,0,0,0,0,0,0,0
440070014004017,10.9,2.9,0,0,0,0,0,10.7,2,0
440070014004029,12,3.2,0,0,0,0,0,11.7,2.2,0
440070127021037,45.5,44.9,0.9,0.1,0,0.1,0.4,53.2,35.4,0.1
440070127022006,7.2,7.2,0.2,0,0,0,0.1,8.7,5.6,0
440070127022002,2.2,2.2,0.1,0,0,0,0,2.7,1.7,0
440070127013021,24.3,24.2,0.6,0.1,0,0.1,0.2,29.3,18.6,0.1
440070127013035,12.6,12.6,0.3,0,0,0,0.1,15.2,9.7,0
440070127013033,9.5,9.6,0.1,0,0,0,0.2,10.7,8,0
440070127021054,16.4,16.1,0.3,0.1,0,0,0.1,19.1,12.7,0
440070127021062,0,0,0,0,0,0,0,0,0,0
440070127021016,10.8,10.6,0.2,0,0,0,0.1,12.6,8.4,0
440070127023001,3.8,3.8,0.1,0,0,0,0,4.6,2.9,0
440070127021017,13.2,13,0.3,0,0,0,0.1,15.4,10.2,0
440070127023006,4.7,4.7,0.1,0,0,0,0,5.7,3.6,0
440070127023011,12.9,12.9,0.3,0,0,0,0.1,15.6,9.9,0
440070127023013,4.1,4.1,0.1,0,0,0,0,4.9,3.1,0
440070127011025,0,0,0,0,0,0,0,0,0,0
440070108001001,18.6,5.4,0.3,0.1,0.1,0,0.2,18,3.7,0
440070108001015,0,0,0,0,0,0,0,0,0,0
440070108001013,4.7,1.4,0.1,0,0,0,0,4.5,0.9,0
440070141003015,0,0,0,0,0,0,0,0,0,0
440070140001004,0,0,0,0,0,0,0,0,0,0
440070134001000,31.1,6.8,0.2,0.1,0,0.1,0.3,30.8,6.4,0
440070145011001,149.2,207.3,2.9,0.4,0.7,0.2,1.5,183.4,167,0.2
440070145022005,22.2,21.4,0.4,0.1,0,0,0.2,25.4,17.4,0.1
440070143003008,8.2,8.3,0.1,0,0,0,0.1,9.7,6.4,0.1
440070143003009,5.8,5.9,0.1,0,0,0,0.1,6.9,4.5,0
440070136002029,0.9,0.7,0,0,0,0,0,1,0.5,0
440070135005013,1.8,0.7,0,0,0,0,0,1.9,0.6,0
440070134002008,14.6,3.2,0.1,0.1,0,0,0.2,14.4,3,0
440070142002008,0,0,0,0,0,0,0,0,0,0
440070142002063,0,0,0,0,0,0,0,0,0,0
440070114022011,1.3,1.2,0,0,0,0,0,1.4,1.1,0
440070114021018,1,0.8,0,0,0,0,0,1.1,0.7,0
440070114032010,8.2,6.8,0.1,0,0,0,0.1,8.7,5.8,0
440070114032048,12.1,10,0.2,0.1,0,0,0.1,12.9,8.6,0
440070114022050,19.5,13.5,0.1,0.1,0,0,0.2,21,11.1,0
440070114022054,77.2,61.3,2.4,0.5,0.2,0.1,0.9,80,56.9,0.1
440070114015019,0,0,0,0,0,0,0,0,0,0
440070114034026,0,0,0,0,0,0,0,0,0,0
440070114034015,4.9,3.7,0.1,0,0,0,0.1,5.4,3.1,0
440070113012016,0,0,0,0,0,0,0,0,0,0
440070114014015,0,0,0,0,0,0,0,0,0,0
440070114015006,60.2,47.8,1.8,0.4,0.1,0,0.7,62.4,44.4,0
440070114015009,10.3,8.2,0.3,0.1,0,0,0.1,10.7,7.6,0
440070114013008,5.7,4.5,0.2,0,0,0,0.1,5.9,4.2,0
440070114013010,14.9,11.8,0.5,0.1,0,0,0.2,15.5,11,0
440070114015000,82.8,65.8,2.5,0.5,0.2,0.1,0.9,85.8,61.1,0.1
440070131023010,3.9,4.4,0.1,0,0,0,0,4.3,3.8,0
440070131023030,5.4,6.2,0.1,0,0,0,0.1,6.1,5.3,0
440070131023037,3.1,3.5,0,0,0,0,0,3.5,3,0
440070131023048,0,0,0,0,0,0,0,0,0,0
440070131012031,1,1.3,0,0,0,0,0,1.1,1.2,0
440070131012037,0,0,0,0,0,0,0,0,0,0
440070131022012,0,0,0,0,0,0,0,0,0,0
440070131022006,8.5,11.1,0.2,0.1,0,0,0.2,9.3,9.8,0
440070131022040,3.4,4.4,0.1,0,0,0,0.1,3.7,3.9,0
440070131011018,15.7,20.2,0.4,0,0,0.1,0.3,17.4,18.1,0
440070131021058,0,0,0,0,0,0,0,0,0,0
440070159002007,8.4,4.3,0.1,0,0,0,0.1,8.7,3.3,0
440070168001000,0,0,0,0,0,0,0,0,0,0
440070160001014,1,0.4,0,0,0,0,0,1,0.3,0
440070163001005,0,0,0,0,0,0,0,0,0,0
440070171001001,28.4,11.5,0.2,0.1,0.3,0.1,0.2,28.8,8.7,0.1
440070168003007,17.4,8.8,0.4,0.1,0.2,0,0.1,17.8,7.4,0.1
440070168002002,8.5,4.3,0.2,0,0.1,0,0,8.7,3.6,0
440070169002011,0,0,0,0,0,0,0,0,0,0
440070160001015,1.3,0.4,0,0,0,0,0,1.2,0.3,0
440070152001023,17.8,4.3,0.1,0.1,0.1,0.1,0.1,17.1,2.8,0.1
440070161002003,0,0,0,0,0,0,0,0,0,0
440070167001002,34,11.6,0.2,0.1,0.2,0,0.2,32.6,9,0.1
440070167002001,12.1,4.2,0.1,0,0.1,0,0.1,11.6,3.2,0
440070171004002,13.9,5.6,0.1,0,0.1,0,0.1,14.1,4.2,0.1
440070167002042,23,9.3,0.2,0.1,0.2,0.1,0.1,23.3,7,0.1
440070171004006,5,2,0,0,0,0,0,5.1,1.5,0
440070171001003,12.9,5.2,0.1,0,0.1,0,0.1,13.1,3.9,0.1
440070161001000,17.1,4.2,0.1,0.1,0.1,0.1,0.1,16.5,2.7,0.1
440070171003040,19.7,11,0.3,0.1,0,0,0.2,20.8,7.8,0.1
440070171002020,6.9,3.8,0.1,0,0,0,0.1,7.3,2.7,0
440070171002013,1.7,1,0,0,0,0,0,1.8,0.7,0
440070171002015,3.8,2.1,0.1,0,0,0,0,4,1.5,0
440070171003012,13.5,7.5,0.2,0,0,0,0.1,14.2,5.4,0.1
440070168003015,19,10.6,0.3,0.1,0,0,0.2,20.1,7.5,0.1
440070171003026,9.7,5.4,0.1,0,0,0,0.1,10.2,3.8,0.1
440070171001019,18.2,8.2,0.2,0,0.2,0,0.2,19,5.3,0
440070171003036,9.7,5.4,0.1,0,0,0,0.1,10.2,3.8,0.1
440070170001015,6.2,3.5,0.1,0,0,0,0.1,6.6,2.5,0
440070152001011,90.9,22.2,0.3,0.5,0.5,0.3,0.7,87.3,14.3,0.3
440070153001003,4.3,1.5,0,0,0,0,0,4.2,1.1,0
440070154002002,28,9,0.1,0,0.1,0.1,0.1,27.6,6.2,0.1
440070160003016,15.1,3.4,0.1,0,0,0,0,14.8,2.3,0.2
440070150002018,36.3,14.5,0.3,0.1,0.2,0.1,0.4,36.7,10.5,0.2
440070150002022,12.5,5,0.1,0,0.1,0,0.1,12.6,3.6,0.1
440070163003003,23.1,9.2,0.2,0.1,0.1,0.1,0.3,23.3,6.7,0.1
440070163001020,22.7,9.1,0.2,0.1,0.1,0.1,0.3,23,6.6,0.1
440070150001015,30.4,12.1,0.2,0.1,0.1,0.1,0.4,30.7,8.8,0.2
440070150001017,22,8.8,0.2,0.1,0.1,0.1,0.3,22.2,6.4,0.1
440070150001026,18.7,7.4,0.1,0,0.1,0.1,0.2,18.9,5.4,0.1
440070150001020,19.1,7.6,0.1,0,0.1,0.1,0.2,19.3,5.5,0.1
440070150001008,17.8,5.6,0.2,0.3,0.1,0,0.2,17.4,4.2,0.1
440070150001030,1.8,0.7,0,0,0,0,0,1.9,0.5,0
440070150002033,19.1,7.6,0.1,0,0.1,0.1,0.2,19.3,5.5,0.1
440070163001023,21.2,9.6,0.1,0.1,0,0,0.2,21.5,7.6,0.1
440070163002000,17.2,7.8,0.1,0.1,0,0,0.1,17.4,6.2,0.1
440070163002003,8.8,4,0,0,0,0,0.1,8.9,3.2,0
440070151003009,10.4,2.8,0,0,0.1,0,0.1,9.7,1.9,0.1
440070151002007,0,0,0,0,0,0,0,0,0,0
440070151002010,13.5,3.3,0.1,0,0.1,0,0.1,12.4,2.1,0.1
440070165001021,11.1,2.1,0.1,0,0.1,0,0,10.7,1.7,0
440070150002013,2,1.5,0,0,0,0,0,2.3,1.1,0
440070151003003,28.6,7.6,0.1,0,0.2,0.1,0.1,26.7,5.1,0.2
440070163001000,0,0,0,0,0,0,0,0,0,0
440070161004001,2.5,0.7,0,0,0,0,0,2.3,0.4,0
440070161004013,0,0,0,0,0,0,0,0,0,0
440070161003010,19,4.5,0,0,0,0,0,18.6,3,0.1
440070164003006,13,3.1,0,0,0,0,0,12.7,2,0.1
440070001024023,0,0,0,0,0,0,0,0,0,0
440070001024003,0,0,0,0,0,0,0,0,0,0
440070001024065,0,0,0,0,0,0,0,0,0,0
440070020001007,12,4.6,0.1,0,0,0.1,0.1,12.9,3.1,0
440070020003013,0,0,0,0,0,0,0,0,0,0
440070017003005,23.6,9.1,0.2,0.1,0.1,0,0,25.7,5.3,0.1
440070017001000,16.1,6.3,0.1,0.1,0,0,0,17.6,3.6,0
440070019003003,0,0,0,0,0,0,0,0,0,0
440070018002001,1.7,0.4,0,0,0,0,0,1.5,0.3,0
440070016001005,0,0,0,0,0,0,0,0,0,0
440070013004010,0,0,0,0,0,0,0,0,0,0
440070016002006,4.7,1.4,0,0,0.1,0,0.1,4.7,0.9,0.1
440070001024030,0,0,0,0,0,0,0,0,0,0
440070001022015,7.1,0.9,0,0,0,0,0.1,7.4,0.7,0
440070008001038,0,0,0,0,0,0,0,0,0,0
440070008001004,100.1,18.5,0,0.4,0,0,1.1,98.6,17,0
440070009001044,10.3,1.6,0.1,0,0.1,0,0.1,10,1.3,0.1
440070037002008,0,0,0,0,0,0,0,0,0,0
440070001024012,0,0,0,0,0,0,0,0,0,0
440070006001008,0,0,0,0,0,0,0,0,0,0
440070037002003,0,0,0,0,0,0,0,0,0,0
440070020001006,0,0,0,0,0,0,0,0,0,0
440070025002061,0,0,0,0,0,0,0,0,0,0
440070003001000,0,0,0,0,0,0,0,0,0,0
440070016003000,0.7,0.2,0,0,0,0,0,0.7,0.2,0
440070017003001,13.9,5.4,0.1,0.1,0,0,0,15.1,3.1,0
440070011002021,8.1,1.3,0.1,0,0.1,0,0.1,7.9,1,0.1
440070005001004,20.1,3.9,0.1,0.2,0,0,0.1,19.6,2.4,0.1
440070003001005,54.1,11.7,0.2,0.2,0.4,0.2,0.8,53.3,7.8,0.2
440070031005006,0,0,0,0,0,0,0,0,0,0
440070033004027,0,0,0,0,0,0,0,0,0,0
440070001022019,0,0,0,0,0,0,0,0,0,0
440070026003011,33.3,6.4,0.3,0,0.1,0.1,0.2,33.8,4.2,0.1
440070025001011,44.6,7.2,0.3,0,0.1,0.3,0.4,44.7,4.7,0.1
440070032002013,30.5,3.3,0.3,0.1,0,0,0.3,29.8,3.1,0.1
440070034004023,27.6,3,0.3,0.1,0,0,0.3,27,2.8,0.1
440070036022008,30.6,3.1,0.3,0,0.1,0,0.2,29.8,3.4,0.1
440070036011005,24,2.5,0.2,0,0.1,0,0.2,23.4,2.7,0.1
440070036011006,18.1,1.8,0.2,0,0,0,0.1,17.6,2,0
440070036011003,0,0,0,0,0,0,0,0,0,0
440070020003014,0,0,0,0,0,0,0,0,0,0
440070018006009,14.7,6.1,0.1,0,0,0,0.1,15,4.5,0
440070018001012,17.1,7.1,0.1,0,0,0,0.1,17.4,5.2,0
440070018001015,22.6,9.3,0.1,0.1,0.1,0.1,0.1,23,6.9,0
440070018001006,19.9,8.2,0.1,0,0,0,0.1,20.2,6.1,0
440070018001003,7.2,3,0,0,0,0,0,7.3,2.2,0
440070025002052,0,0,0,0,0,0,0,0,0,0
440070009001023,2.9,0.5,0,0,0,0,0,2.9,0.4,0
440070010001007,4.3,0.8,0,0,0.1,0,0,4.2,0.7,0
440070011001014,10.7,2,0.1,0,0.2,0,0.1,10.6,1.7,0
440070010001008,18.8,3.6,0.2,0,0.3,0,0.1,18.7,3,0.1
440070010001005,5.9,0.9,0,0,0,0,0.1,5.7,0.8,0
440070010001009,13.2,2.1,0.1,0,0.1,0,0.1,12.9,1.7,0.1
440070011003002,27.2,4.2,0.2,0,0.2,0,0.3,26.5,3.5,0.2
440070009001019,8.1,1.3,0.1,0,0.1,0,0.1,7.9,1,0.1
440070025002021,0,0,0,0,0,0,0,0,0,0
440070009001008,1.8,0.3,0,0,0,0,0,1.8,0.2,0
440070011003000,37.1,5.8,0.3,0,0.3,0,0.4,36.2,4.8,0.3
440070008002011,62.2,11.1,0.7,0,0.3,0.3,0.4,60.7,9.2,0.4
440070033004019,18.5,1.6,0.2,0,0,0,0,17.9,1.6,0
440070029003009,9.5,2.5,0.1,0,0,0.1,0.1,9.5,2,0
440070027003005,26.7,5.3,0.1,0.2,0.1,0.1,0.1,26.2,4.1,0.1
440070001011008,0,0,0,0,0,0,0,0,0,0
440070016002025,3.2,1.1,0,0,0,0,0,3.4,0.7,0
440070025002018,0,0,0,0,0,0,0,0,0,0
440070008002005,0,0,0,0,0,0,0,0,0,0
440070033004044,0,0,0,0,0,0,0,0,0,0
440070033004014,0,0,0,0,0,0,0,0,0,0
440070033004023,0,0,0,0,0,0,0,0,0,0
440070008002021,0,0,0,0,0,0,0,0,0,0
440070031004012,17.5,1.8,0.2,0,0,0,0.1,17,1.9,0
440070132023006,0,0,0,0,0,0,0,0,0,0
440070132012004,6.3,9.4,0.1,0,0,0,0.1,7.5,7.9,0
440070132013004,0,0,0,0,0,0,0,0,0,0
440070127012008,7,7.1,0.1,0,0,0,0.1,7.9,5.9,0
440070127012014,0,0,0,0,0,0,0,0,0,0
440070126011004,0,0,0,0,0,0,0,0,0,0
440070127022000,92,91.9,2.1,0.3,0.1,0.2,0.7,110.9,70.6,0.3
440070127021057,2,2,0,0,0,0,0,2.3,1.6,0
440070127022019,0,0,0,0,0,0,0,0,0,0
440070183001015,0,0,0,0,0,0,0,0,0,0
440070180001010,3.7,2.5,0.1,0,0,0,0,3.9,1.6,0
440070181002010,19.9,15.2,0.3,0,0.1,0,0.1,20.7,12.1,0.1
440070181002019,15.5,10.9,0.2,0,0.1,0,0.2,17,6.5,0
440070181002020,10.8,8.2,0.2,0,0,0,0.1,11.2,6.5,0
440070183001010,11.8,6.6,0.4,0,0.1,0.3,0,11.8,5.5,0.1
440070174002000,0,0,0,0,0,0,0,0,0,0
440070130024019,0,0,0,0,0,0,0,0,0,0
440070130011057,0,0,0,0,0,0,0,0,0,0
440070130011012,8.3,13.3,0.3,0,0,0,0,9,12.1,0
440070130012031,0,0,0,0,0,0,0,0,0,0
440070130012036,0,0,0,0,0,0,0,0,0,0
440070130022026,9.6,13.1,0.3,0,0,0,0.1,10.6,11.7,0
440070143004000,127.3,122.3,2.3,0.5,0.2,0.2,0.9,145.5,99.7,0.5
440070143004013,4.5,4.4,0.1,0,0,0,0,5.1,3.6,0
440070143004008,9.5,9.2,0.1,0,0,0,0.1,10.7,7.5,0
440070143004017,26.1,22.2,0.1,0.2,0,0,0.1,28.4,19.1,0
440070143002041,12.3,12.5,0.2,0.1,0,0,0.2,14.6,9.5,0.1
440070143003024,16.9,14.4,0.1,0.1,0,0,0.1,18.4,12.4,0
440070143003027,6.1,5.2,0,0,0,0,0,6.7,4.5,0
440070143003020,13.2,12.8,0.2,0,0,0,0.1,14.9,10.5,0
440070143003025,4.9,4.8,0.1,0,0,0,0,5.6,3.9,0
440070143003023,6.6,6.4,0.1,0,0,0,0.1,7.5,5.2,0
440070143004027,9,8.8,0.1,0,0,0,0.1,10.3,7.2,0
440070144001021,17.3,16.7,0.3,0.1,0,0,0.1,19.6,13.7,0
440070144001032,13.2,12.8,0.2,0,0,0,0.1,14.9,10.5,0
440070144002018,5.1,5.1,0.1,0,0,0,0,6,4,0
440070144002017,14.7,14.6,0.3,0,0,0.1,0.1,17.3,11.5,0
440070144002002,0,0,0,0,0,0,0,0,0,0
440070144001011,7.8,7.6,0.1,0,0,0,0.1,8.9,6.2,0
440070145013008,3.7,4.5,0.1,0,0,0,0.1,4.6,3.6,0
440070113023028,9.7,8,0.2,0,0,0.1,0.1,10.6,6.7,0
440070113023013,7.3,6,0.2,0,0,0,0.1,7.9,5,0
440070114032038,0,0,0,0,0,0,0,0,0,0
440070114021004,13.1,10.1,0.3,0,0,0,0.1,13.7,8.9,0
440070114022055,24.2,19.2,0.7,0.1,0.1,0,0.3,25.1,17.8,0
440070114031003,10.3,11.2,0.3,0,0,0,0.1,11.8,9.1,0.1
440070105024011,0,0,0,0,0,0,0,0,0,0
440070105021035,0.4,0.2,0,0,0,0,0,0.4,0.2,0
440070130012027,0,0,0,0,0,0,0,0,0,0
440070130011040,0.5,0.9,0,0,0,0,0,0.6,0.8,0
440070130021110,3.9,5.4,0.2,0,0,0,0.1,4.4,4.9,0
440070130022040,0.7,1,0,0,0,0,0,0.8,0.9,0
440070129001012,3.5,4.4,0.1,0,0,0,0,4.1,3.7,0
440070129003007,13.2,21,0.5,0,0.1,0,0.1,14.3,19.1,0.1
440070130021009,11.4,15.6,0.4,0.1,0,0,0.1,12.5,13.9,0
440070130022027,7.9,10.7,0.3,0,0,0,0.1,8.6,9.6,0
440070130021078,4.1,5.9,0.1,0,0,0,0.1,4.7,5.1,0
440070130021099,1.8,2.5,0.1,0,0,0,0,2,2.3,0
440070130012014,0,0,0,0,0,0,0,0,0,0
440070130012012,3.8,5.8,0.1,0,0,0,0,4.5,4.9,0
440070129002008,4.9,6.1,0.2,0,0,0,0,5.7,5.1,0
440070129002017,6.8,8.5,0.3,0,0,0,0.1,7.9,7.1,0
440070129003005,10.5,16.7,0.4,0,0,0,0.1,11.4,15.2,0
440070129004005,4,6.1,0.1,0,0,0,0,4.7,5.2,0
440070114011000,61.8,47.7,1.5,0.1,0,0.1,0.5,64.7,41.9,0.2
440070114022051,4.5,4.1,0.1,0,0,0,0.1,4.8,3.6,0
440070114033017,7.2,5,0,0,0,0,0.1,7.7,4.1,0
440070114033006,4.1,2.8,0,0,0,0,0,4.4,2.3,0
440070114034012,17.9,12.4,0.1,0.1,0,0,0.2,19.3,10.2,0
440070114034021,0,0,0,0,0,0,0,0,0,0
440070114034018,29.2,21.7,0.6,0.1,0,0.1,0.3,31.8,18.2,0.1
440070113012018,0,0,0,0,0,0,0,0,0,0
440070113012012,5.2,3.6,0.1,0,0,0,0,5.5,2.9,0
440070114013006,0,0,0,0,0,0,0,0,0,0
440070114013012,2.1,1.6,0.1,0,0,0,0,2.1,1.5,0
440070114014026,7.2,5.7,0.2,0,0,0,0.1,7.5,5.3,0
440070114013026,6.2,4.9,0.2,0,0,0,0.1,6.4,4.6,0
440070131022045,26.1,34.1,0.6,0.2,0.1,0.1,0.5,28.7,30.2,0.1
440070131022008,1.7,2.2,0,0,0,0,0,1.9,2,0
440070131022010,0.3,0.4,0,0,0,0,0,0.4,0.4,0
440070131011043,0.7,0.9,0,0,0,0,0,0.8,0.8,0
440070131011062,0,0,0,0,0,0,0,0,0,0
440070131023003,18.6,21.3,0.3,0.1,0,0,0.2,20.9,18.2,0
440070131021007,8.5,11.1,0.2,0.1,0,0,0.2,9.3,9.8,0
440070131013005,0,0,0,0,0,0,0,0,0,0
440070119012011,6.5,4.9,0.1,0,0,0,0.1,7.3,3.7,0
440070119012027,12.6,9.6,0.2,0,0.1,0,0.1,14.2,7.2,0
440070119023038,13.5,13.4,0.2,0,0,0,0,15.6,9.7,0.1
440070120004012,14.5,10.2,0.2,0,0,0,0.1,15.8,7.9,0
440070120004013,16.8,11.8,0.2,0,0,0,0.1,18.3,9.1,0
440070121022009,10.1,6.4,0.1,0,0,0.1,0.1,10.7,5.2,0.1
440070121022008,5.7,4,0.1,0,0,0,0,6.2,3.1,0
440070120003012,14.2,9.1,0.2,0.1,0.1,0.1,0.1,15,7.3,0.1
440070120003016,12.6,8.9,0.1,0,0,0,0.1,13.7,6.9,0
440070120001025,12.3,8.4,0.3,0,0,0,0.1,13.3,6.6,0.1
440070120001015,9.7,6.7,0.2,0,0.1,0,0.2,10.8,5.1,0.1
440070120001019,10.5,7.3,0.3,0,0.1,0,0.2,11.7,5.5,0.1
440070120001021,12.9,8.9,0.3,0,0.1,0.1,0.2,14.4,6.8,0.1
440070120003009,7.9,5,0.1,0,0,0,0.1,8.3,4,0
440070120002014,0,0,0,0,0,0,0,0,0,0
440070118002003,15.7,9.8,0.3,0.1,0.1,0,0.2,17.6,7,0
440070121043009,9.4,8.7,0,0,0,0,0,10.6,6.5,0
440070120002012,9.3,6.4,0.2,0,0.1,0,0.1,10.3,4.9,0.1
440070118004001,3.7,2.9,0.1,0,0,0,0,4.2,2.1,0
440070119023040,8.9,8.8,0.1,0,0,0,0,10.2,6.4,0.1
440070121042008,10.2,6.7,0.1,0,0,0,0,11.3,4.9,0
440070121042001,6.9,4.5,0.1,0,0,0,0,7.6,3.3,0
440070121043026,11.9,11,0.1,0.1,0,0.1,0,13.5,8.2,0.1
440070121032004,11.9,11,0.1,0.1,0,0.1,0,13.5,8.2,0.1
440070121043017,5.4,5,0,0,0,0,0,6.1,3.7,0
440070121042018,34.6,22.5,0.4,0.1,0.2,0,0.2,38.2,16.7,0.1
440070121041007,0,0,0,0,0,0,0,0,0,0
440070031005046,0,0,0,0,0,0,0,0,0,0
440070031005043,0,0,0,0,0,0,0,0,0,0
440070031005037,0,0,0,0,0,0,0,0,0,0
440070027002010,0,0,0,0,0,0,0,0,0,0
440070031005008,0,0,0,0,0,0,0,0,0,0
440070031005040,0,0,0,0,0,0,0,0,0,0
440070032002004,24.2,2.1,0.2,0,0.1,0,0,23.3,2.1,0
440070008001039,0,0,0,0,0,0,0,0,0,0
440070034002000,0,0,0,0,0,0,0,0,0,0
440070024005009,3.7,1.4,0,0,0,0,0,4,1,0
440070011001003,0,0,0,0,0,0,0,0,0,0
440070009001004,0,0,0,0,0,0,0,0,0,0
440070008001059,0,0,0,0,0,0,0,0,0,0
440070025002059,0,0,0,0,0,0,0,0,0,0
440070025002060,0,0,0,0,0,0,0,0,0,0
440070008001025,0,0,0,0,0,0,0,0,0,0
440070009001016,0,0,0,0,0,0,0,0,0,0
440070037003004,8.5,0.8,0.1,0,0,0,0.1,8.4,0.8,0
440070037002032,14,1.4,0.1,0,0.1,0,0.2,13.7,1.2,0.1
440070127011021,3.2,3.4,0.1,0,0,0,0,3.7,2.8,0
440070127012000,42.8,45.4,1,0.1,0.2,0,0.4,49.7,37.7,0
440070126025000,2,2.1,0,0,0,0,0,2.3,1.7,0
440070126026017,9.8,11.3,0.2,0.1,0,0,0.1,11.4,9.5,0
440070126026021,0,0,0,0,0,0,0,0,0,0
440070126023025,0,0,0,0,0,0,0,0,0,0
440070126012054,14,13.8,0.3,0,0,0,0.1,16.3,10.9,0
440070126023004,11.9,11.3,0.3,0.1,0,0,0.1,13.3,9.4,0
440070126023016,1.6,1.6,0,0,0,0,0,1.9,1.2,0
440070127012016,11.5,11.7,0.1,0,0,0,0.2,13,9.8,0
440070127012005,0.8,0.8,0,0,0,0,0,0.9,0.7,0
440070126011037,7.5,7.9,0.2,0,0,0,0.1,8.7,6.6,0
440070127013011,16.5,16.7,0.2,0,0.1,0,0.3,18.5,14,0
440070127011022,0,0,0,0,0,0,0,0,0,0
440070126025008,0,0,0,0,0,0,0,0,0,0
440070126011026,0,0,0,0,0,0,0,0,0,0
440070145011035,8.2,11.4,0.2,0,0,0,0.1,10.1,9.2,0
440070145013019,6.6,8.1,0.1,0,0,0,0.1,8.1,6.4,0
440070146003025,7,8.6,0.1,0,0,0,0.1,8.6,6.8,0
440070146003009,12.9,12.1,0.1,0,0,0,0.1,14.9,9.5,0
440070145012016,8.5,7.9,0.1,0,0,0,0.1,9.8,6.2,0
440070145012007,0,0,0,0,0,0,0,0,0,0
440070145021006,3.6,3.4,0.1,0,0,0,0,4.1,2.8,0
440070145022027,6.1,5.9,0.1,0,0,0,0,7,4.8,0
