GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREAFUE,G16PREOWRI
440070019002005,10.1,1.4,0.2,0.2,0,0.2
440070022002015,0,0,0,0,0,0
440070019001004,10.1,1.4,0.2,0.2,0,0.2
440070022002008,1.4,0.2,0,0,0,0
440070006002022,10.2,0.7,0.1,0.1,0,0.1
440070001014002,0,0,0,0,0,0
440070001023001,29.9,2.9,0.5,0.4,0.1,0.6
440070001023010,20.2,2,0.3,0.3,0.1,0.4
440070001021013,28.7,2.6,0.5,0.3,0,0.3
440070001022004,59.9,5.8,0.9,0.8,0.2,1.2
440070001014010,40.4,3.7,0.7,0.4,0,0.4
440070001013022,31.8,2.9,0.6,0.3,0,0.3
440070001022042,2,0.5,0,0,0,0
440070036011010,8.8,1.1,0.3,0.1,0,0.1
440070036012013,2.5,0.4,0.1,0,0,0.1
440070036012019,25.4,3,0.9,0.8,0,0.6
440070035002015,45.7,5.5,1.6,1.4,0,1
440070016003002,32,3.7,0.4,0.4,0,0.4
440070016002018,12.5,1.4,0.1,0.1,0,0.2
440070016003001,19.3,2.2,0.2,0.2,0,0.3
440070010002018,0,0,0,0,0,0
440070013001001,35.7,3.1,0.6,1.3,0,0.7
440070013001002,43.8,3.8,0.8,1.6,0.1,0.8
440070003004004,12.9,1.1,0.2,0.2,0,0.1
440070003004010,35.6,3.1,0.6,0.5,0,0.3
440070015002004,25.6,4.1,0.4,0.4,0,0.4
440070002001012,0,0,0,0,0,0
440070007001007,22.6,1.2,0.4,0,0.1,0.3
440070006001075,0,0,0,0,0,0
440070006001063,50.4,3.5,0.9,0.9,0,1.8
440070006002002,0,0,0,0,0,0
440070036023004,5.5,0.7,0.2,0.1,0,0.1
440070036021005,0.3,0,0,0,0,0
440070020001013,3.7,1.4,0.1,0.1,0,0.1
440070015002008,19.8,3.1,0.3,0.3,0,0.3
440070015002009,21.7,3.4,0.4,0.4,0,0.3
440070024004003,12.1,5.9,0.3,0.3,0,0.5
440070024006008,17.2,9.1,0.9,0.4,0,0.8
440070024006015,10.9,4,0.3,0.2,0,0.4
440070021012004,11.6,3.4,0.4,0.2,0,0.3
440070021011001,13.5,4,0.4,0.2,0,0.4
440070020004016,17.5,5.2,0.6,0.3,0,0.5
440070021021000,10.8,3.2,0.3,0.2,0,0.3
440070034001005,0,0,0,0,0,0
440070028002020,7.1,4.1,0.4,0.1,0,0.1
440070028002012,23.7,13.8,1.2,0.2,0,0.3
440070029005006,0,0,0,0,0,0
440070144002022,6.7,8.1,0.5,0.2,0,0.4
440070144001036,2.6,3.2,0.1,0,0,0.1
440070145023029,9.8,11.9,0.5,0.3,0,0.4
440070142003020,1.7,2,0.1,0,0,0.1
440070142001002,5,6.1,0.4,0.1,0,0.3
440070142001010,2.3,2.8,0.2,0.1,0,0.1
440070145011000,0,0,0,0,0,0
440070145011038,5.2,8.5,0.3,0.1,0,0.3
440070145013015,7.5,13.7,0.5,0.1,0,0.3
440070136002005,0,0,0,0,0,0
440070146002051,0,0,0,0,0,0
440070146002061,6.9,11.4,0.3,0.2,0,0.3
440070144001003,44.2,53.8,2.3,0.8,0.1,1.4
440070145022000,2.6,3.1,0.1,0.1,0,0.1
440070143002018,8.8,9.7,0.4,0.1,0,0.3
440070143002040,6.8,7.4,0.3,0.1,0,0.2
440070143002044,9.1,10,0.4,0.1,0,0.3
440070105023013,21.9,13.5,1.3,0.5,0.1,1
440070105011018,6.8,5.4,0.3,0.3,0,0.3
440070103002001,0,0,0,0,0,0
440070105011003,21.9,12.4,0.4,0.4,0.2,0.9
440070105013020,12.2,7.8,0.5,0.2,0,0.4
440070105013016,15.7,12.3,0.6,0.6,0.1,0.6
440070106003002,9.7,6.5,0.5,0.3,0,0.3
440070106003000,23.5,15.9,1.2,0.8,0.1,0.8
440070105011025,15.7,12.3,0.6,0.6,0.1,0.6
440070105013025,4.6,3,0.2,0.1,0,0.2
440070105023003,0,0,0,0,0,0
440070104001005,10.7,6,0.6,0.2,0,0.3
440070104001017,12,6.8,0.7,0.2,0,0.4
440070105024008,0,0,0,0,0,0
440070104003021,0,0,0,0,0,0
440070105021020,0,0,0,0,0,0
440070105011049,0,0,0,0,0,0
440070124014002,9.8,13.8,0.4,0.2,0.1,0.2
440070124021000,0,0,0,0,0,0
440070122004065,0,0,0,0,0,0
440070122003036,0,0,0,0,0,0
440070124021017,0,0,0,0,0,0
440070124021001,0,0,0,0,0,0
440070124012024,7,8.5,0.1,0.2,0,0.3
440070123002052,8.9,9.8,0.4,0.1,0.1,0.3
440070125001022,2,2.2,0.1,0.1,0,0.1
440070123001008,16.3,20.1,1,0.3,0,0.5
440070123001028,2.9,3.6,0.2,0.1,0,0.1
440070122003028,0,0,0,0,0,0
440070124011001,16.6,21.9,1.2,0.5,0.1,0.6
440070124015002,5.9,8.7,0.2,0.1,0,0.2
440070124021007,5.1,6.3,0.2,0.1,0,0.1
440070124011018,0,0,0,0,0,0
440070123002050,3.8,4.2,0.2,0,0,0.1
440070123002007,9.4,12.7,0.4,0.7,0,0.4
440070123002044,0,0,0,0,0,0
440070168001018,9.8,6.1,0.5,0.3,0.1,0.5
440070168001003,0,0,0,0,0,0
440070159002008,5.5,2.9,0.3,0.1,0,0.2
440070159002009,22.7,12.1,1.4,0.5,0,0.9
440070169003003,0,0,0,0,0,0
440070158002005,4.2,2.3,0.3,0.1,0,0.2
440070158001016,14.8,11.1,0.8,0.2,0.1,0.4
440070158001008,13.9,10.5,0.7,0.2,0.1,0.4
440070163002026,0,0,0,0,0,0
440070152001024,0,0,0,0,0,0
440070167002041,0,0,0,0,0,0
440070167002038,17.5,6,0.5,0.4,0,0.3
440070171004005,16.4,5.6,0.5,0.4,0,0.2
440070171003005,2.7,1.7,0.1,0.1,0,0.1
440070171001011,0,0,0,0,0,0
440070171003002,14.6,9.1,0.5,0.3,0,0.5
440070171003011,11.7,7.3,0.4,0.2,0,0.4
440070168003003,0,0,0,0,0,0
440070168003004,1.9,1.2,0.1,0,0,0.1
440070170003010,0,0,0,0,0,0
440070168003020,7.7,4.8,0.3,0.1,0,0.2
440070171001020,14.8,7.6,0.7,0.3,0.2,0.3
440070171003034,5.3,3.3,0.2,0.1,0,0.2
440070170001006,5.6,3.5,0.2,0.1,0,0.2
440070170003006,6.1,3.8,0.2,0.1,0,0.2
440070170001001,12,7.4,0.4,0.2,0,0.4
440070170001000,12.8,7.9,0.4,0.2,0,0.4
440070170001008,5.6,3.5,0.2,0.1,0,0.2
440070168002011,5.8,4.2,0.3,0.1,0,0.1
440070008001064,0,0,0,0,0,0
440070008001081,127.8,30.3,1.1,2.2,0.6,1.1
440070011002014,0,0,0,0,0,0
440070008001071,1.3,0.2,0.1,0.1,0,0
440070021023013,31.6,6.6,1.2,0.8,0,0.3
440070021023012,17.5,3.7,0.7,0.4,0,0.1
440070019002001,18.6,2.6,0.3,0.3,0,0.5
440070019006007,28.4,4,0.5,0.4,0,0.7
440070022002012,1.8,0.3,0,0,0,0
440070025002045,0,0,0,0,0,0
440070019001008,11.4,1.6,0.2,0.2,0,0.3
440070019001010,2.6,0.4,0,0,0,0.1
440070019002013,0.3,0,0,0,0,0
440070010002010,0,0,0,0,0,0
440070006002009,13.2,0.7,0.2,0.2,0,0.1
440070001011014,0,0,0,0,0,0
440070001022006,5.7,1.5,0,0.1,0,0.1
440070001022005,55.3,5.4,0.9,0.7,0.2,1.1
440070001022029,0,0,0,0,0,0
440070001014009,35.2,3.2,0.6,0.4,0,0.4
440070036012015,1.2,0.2,0,0,0,0
440070036012017,1.2,0.2,0,0,0,0
440070036012007,34.7,4.1,1.2,1.1,0,0.8
440070019001015,0,0,0,0,0,0
440070010002009,69.5,13.3,1.6,2.9,0,2
440070016002017,24.6,2.9,0.3,0.3,0,0.3
440070016003006,16.4,1.9,0.2,0.2,0,0.2
440070177003014,10.8,12,1,0.5,0,0.4
440070178003001,12.8,9.6,1,0.5,0,0.5
440070178003000,6,4.5,0.5,0.2,0,0.2
440070178002000,9.4,12.1,0.9,0.3,0,0.6
440070177002005,7.2,9.2,0.7,0.2,0,0.5
440070177002015,4.7,6.1,0.4,0.1,0,0.3
440070177001006,10,8.3,0.7,0.3,0,0.2
440070177001018,3.2,4.1,0.3,0.1,0,0.2
440070177001007,15.2,19.6,1.4,0.5,0.1,1
440070177001005,9.8,12.6,0.9,0.3,0,0.6
440070185002010,4.7,5.1,0.5,0.1,0,0.2
440070185002018,4.7,5.1,0.5,0.1,0,0.2
440070185002001,11.1,12.3,0.8,0.3,0,0.2
440070184004006,0,0,0,0,0,0
440070181002018,0,0,0,0,0,0
440070174001006,0,0,0,0,0,0
440070185003024,1.4,1.5,0.1,0,0,0
440070177001026,10.9,14.1,1,0.3,0,0.7
440070130021000,11.7,21,1.3,0.3,0.1,0.9
440070129002031,2.5,4,0.3,0.1,0,0.2
440070130011033,17.8,30.4,2,0.9,0.2,0.9
440070141003023,9.7,7,0.4,0.3,0,0.3
440070148002001,6.8,8.6,0.4,0.1,0,0.3
440070145021001,16,19.3,0.9,0.5,0.1,0.6
440070148002022,6.8,8.6,0.4,0.1,0,0.3
440070148001042,5.1,6.4,0.3,0.1,0,0.2
440070148001043,3.3,4.1,0.2,0.1,0,0.1
440070148001020,1.7,1.9,0.1,0,0,0
440070148001044,3.8,4.8,0.2,0.1,0,0.2
440070148001048,2.3,2.9,0.1,0,0,0.1
440070148001049,7.6,9.6,0.5,0.2,0,0.3
440070148003030,10.7,11.1,0.5,0.3,0,0.2
440070147006007,10.9,12.5,0.6,0.3,0,0.3
440070147005002,0,0,0,0,0,0
440070139003002,0,0,0,0,0,0
440070139003027,0,0,0,0,0,0
440070147001006,16,7,0.4,0.3,0,0.3
440070139001008,0,0,0,0,0,0
440070141001009,5.9,2.6,0.2,0.1,0,0.1
440070145023006,0,0,0,0,0,0
440070147005004,14.2,14.7,0.6,0.4,0,0.3
440070147006022,9.2,10.6,0.5,0.3,0,0.2
440070147004005,11.1,12.8,0.6,0.3,0,0.3
440070147004017,4.3,4.9,0.2,0.1,0,0.1
440070147004002,0,0,0,0,0,0
440070137011003,0.7,0.3,0,0,0,0
440070133001019,8,10.9,0.8,0.3,0,0.5
440070133001016,1.6,2.1,0.2,0,0,0.1
440070133002008,0,0,0,0,0,0
440070133003017,0.3,0.4,0,0,0,0
440070133001020,1,1.4,0.1,0,0,0.1
440070133001040,0,0,0,0,0,0
440070133004003,0,0,0,0,0,0
440070119012024,15,14.4,0.6,0.4,0,0.4
440070118003017,50.7,43.2,2,1.5,0,1.5
440070121042004,16.1,12.7,1.3,0.5,0.1,0.7
440070121031001,13.2,12.5,0.8,0.2,0,0.4
440070121041004,0,0,0,0,0,0
440070121041008,2.3,1.8,0.2,0.1,0,0.1
440070120005003,0,0,0,0,0,0
440070119023011,3.2,3.9,0.1,0,0,0.1
440070120003027,2.2,1.6,0.1,0,0,0.1
440070120002024,6.7,6.1,0.5,0.1,0,0.2
440070120003026,0,0,0,0,0,0
440070121023015,4.7,3.4,0.2,0.1,0,0.2
440070120001027,29.3,26.7,2,0.5,0.1,0.7
440070121043025,5.6,5.7,0.2,0.1,0,0.2
440070120002000,206.9,161.5,6.6,5.6,1.4,2.8
440070118001003,6.2,5.7,0.3,0.1,0,0.1
440070119012001,5.9,5.6,0.2,0.1,0,0.1
440070121024010,24.4,17.7,1.1,0.5,0,1
440070016005007,8.3,1.7,0.2,0.2,0,0.2
440070007001004,1.5,0.1,0,0,0,0
440070007001008,104,5.4,1.6,0,0.3,1.4
440070037002034,22.5,3,0.5,1,0,0.4
440070001024037,0,0,0,0,0,0
440070001022036,0,0,0,0,0,0
440070001022017,3.7,0.9,0,0.1,0,0.1
440070008001028,0,0,0,0,0,0
440070009001007,0,0,0,0,0,0
440070037002007,0,0,0,0,0,0
440070024002001,7.5,3,0.3,0.1,0,0.3
440070023002006,0,0,0,0,0,0
440070023004001,18.6,7.1,0.7,0.6,0.1,0.8
440070029004028,0,0,0,0,0,0
440070029004021,0,0,0,0,0,0
440070031005019,0,0,0,0,0,0
440070031005025,5.3,0.6,0,0,0,0
440070025002014,0,0,0,0,0,0
440070031005016,0,0,0,0,0,0
440070018002000,0,0,0,0,0,0
440070019006005,0,0,0,0,0,0
440070132023009,0,0,0,0,0,0
440070132021029,4.2,6.5,0.3,0.2,0,0.2
440070132023038,0,0,0,0,0,0
440070132023049,0.2,0.4,0,0,0,0
440070132023056,0,0,0,0,0,0
440070132023075,1,1.5,0.1,0,0,0.1
440070132014007,0,0,0,0,0,0
440070132013043,0,0,0,0,0,0
440070132021001,17.4,27,1.3,0.9,0.1,1
440070132011009,0,0,0,0,0,0
440070115004008,0,0,0,0,0,0
440070117021017,26.6,26.7,1.9,0.8,0,1.4
440070116002053,10.7,15.9,0.6,0.3,0,0.6
440070115004001,0,0,0,0,0,0
440070116002011,2.5,3.7,0.1,0.1,0,0.1
440070117023019,0,0,0,0,0,0
440070132021023,17.4,27,1.3,0.9,0.1,1
440070132012005,0,0,0,0,0,0
440070132011030,0.8,1.3,0.1,0,0,0
440070132011024,10.7,16.5,0.8,0.5,0.1,0.6
440070132013003,0,0,0,0,0,0
440070132021000,2.5,3.9,0.2,0.1,0,0.1
440070132011007,0.6,0.9,0,0,0,0
440070132023011,0.5,0.9,0.1,0,0,0
440070132021031,1.1,1.7,0.1,0.1,0,0.1
440070129001010,52,77,6.7,2.5,0.1,2.5
440070130021089,1.7,3.1,0.2,0,0,0.1
440070130022031,23.6,37,2.4,0.9,0,1.5
440070130012017,1.3,1.9,0.2,0.1,0,0.1
440070129001023,4.8,7.6,0.5,0.2,0,0.3
440070129001006,3.3,5.2,0.3,0.1,0,0.2
440070129002027,1.3,1.9,0.2,0.1,0,0.1
440070130012020,0,0,0,0,0,0
440070138005014,0,0,0,0,0,0
440070144002006,33.6,40.8,2.4,0.9,0.1,2.1
440070145022043,15.1,17.9,1.1,0.6,0,0.6
440070145023024,0,0,0,0,0,0
440070146002014,22.8,37.4,1.1,0.6,0.1,1.1
440070142002055,0,0,0,0,0,0
440070134002014,3.1,0.9,0.1,0.1,0,0.1
440070142002029,0,0,0,0,0,0
440070142002050,0,0,0,0,0,0
440070142002040,0,0,0,0,0,0
440070142002049,0,0,0,0,0,0
440070145013005,10.4,17,0.5,0.3,0,0.5
440070145011017,0,0,0,0,0,0
440070143001031,0,0,0,0,0,0
440070142002013,0,0,0,0,0,0
440070144001037,0,0,0,0,0,0
440070107025000,203.4,150.9,14.4,5,0.8,11.4
440070106005015,6.2,4.6,0.4,0.2,0,0.3
440070106001020,20.5,12.1,0.8,0.3,0,0.7
440070106002022,1.5,0.9,0.1,0,0,0.1
440070106002046,0,0,0,0,0,0
440070107011002,8,6.2,0.5,0.2,0,0.2
440070107011013,15,11.6,1,0.4,0,0.5
440070107025001,8.4,6.2,0.6,0.2,0,0.5
440070107022008,7.2,5.3,0.5,0.2,0,0.4
440070107022020,9,6.7,0.6,0.2,0,0.5
440070107022006,6.8,5.1,0.5,0.2,0,0.4
440070107022021,0.6,0.5,0,0,0,0
440070107022023,8.4,7.4,0.8,0.2,0,0.6
440070106006011,7.5,5.5,0.5,0.2,0,0.4
440070107025006,5.6,4.2,0.4,0.1,0,0.3
440070107024010,0,0,0,0,0,0
440070107024006,15.3,11.9,1,0.4,0,0.5
440070107025012,2.8,2.1,0.2,0.1,0,0.2
440070107024002,4.5,3.5,0.3,0.1,0,0.1
440070107023010,8.1,6,0.6,0.2,0,0.5
440070107024017,5.6,4.3,0.4,0.1,0,0.2
440070115001020,129.4,136.3,10,2.2,0.4,4.8
440070116003002,39.4,37,2.3,0.9,0.1,1
440070116004063,0,0,0,0,0,0
440070117022014,50.5,53.6,2.8,0.6,0,0.8
440070117021015,0,0,0,0,0,0
440070115001008,43.5,40.9,2.6,1,0.1,1.1
440070116002012,5.4,8,0.3,0.1,0,0.3
440070115003002,61,61.6,5.5,2.8,0.4,3.1
440070127013024,8.6,10.4,0.8,0.3,0,0.5
440070127013005,5.7,6.9,0.5,0.2,0,0.3
440070127021038,4,5.2,0.4,0.1,0,0.1
440070127021011,13.5,17.5,1.2,0.3,0,0.4
440070127021015,4.9,6.4,0.4,0.1,0,0.1
440070126026022,0,0,0,0,0,0
440070127013036,4.5,4.8,0.3,0.1,0,0.2
440070127023008,10.7,11.4,0.8,0.3,0.1,0.4
440070127023015,11.8,12.6,0.8,0.3,0.1,0.5
440070183001014,0,0,0,0,0,0
440070180003010,0,0,0,0,0,0
440070183001017,0,0,0,0,0,0
440070185002012,0,0,0,0,0,0
440070181001009,0,0,0,0,0,0
440070181002001,7.6,5.2,0.5,0.2,0,0.3
440070184005000,22.7,25,2.2,0.6,0.1,1.1
440070130013012,0,0,0,0,0,0
440070130024018,0,0,0,0,0,0
440070129004016,0,0,0,0,0,0
440070129001017,9,13.3,1.2,0.4,0,0.4
440070129001026,0,0,0,0,0,0
440070130022042,0,0,0,0,0,0
440070130022025,0.4,0.7,0,0,0,0
440070130011018,0.7,1.1,0.1,0,0,0
440070130012024,0,0,0,0,0,0
440070130023003,0,0,0,0,0,0
440070108002007,72.8,10,1.6,1.5,0.1,0.6
440070110002004,26.1,3.8,0.6,0.1,0,0.6
440070110001011,18.9,3.9,0.4,0.3,0,0.4
440070142002067,0,0,0,0,0,0
440070134003014,1.4,0.6,0,0,0,0
440070148003021,0.3,0.3,0,0,0,0
440070143003019,0,0,0,0,0,0
440070145011003,4,7.3,0.3,0.1,0,0.2
440070134001004,0,0,0,0,0,0
440070136001001,18.5,7.9,0.8,0.4,0,0.5
440070142002044,0.1,0,0,0,0,0
440070142002061,21.9,26.6,1.6,0.6,0.1,1.4
440070148002016,0,0,0,0,0,0
440070148003001,8.8,9.1,0.4,0.2,0,0.2
440070145021019,4.8,5,0.2,0.1,0,0.1
440070147006010,2.1,2.4,0.1,0.1,0,0.1
440070148003029,7.2,7.5,0.3,0.2,0,0.2
440070141004025,0,0,0,0,0,0
440070137012006,0,0,0,0,0,0
440070135001001,82.9,22,2.6,2,0.6,3.1
440070146002034,4.3,7.1,0.2,0.1,0,0.2
440070105012031,5.5,2.4,0.3,0.1,0,0.2
440070105011039,0,0,0,0,0,0
440070105023001,0,0,0,0,0,0
440070105011000,0,0,0,0,0,0
440070103002018,0,0,0,0,0,0
440070103002023,8.1,4.2,0.4,0.2,0,0.2
440070103003013,15.1,6.7,0.5,0.3,0,0.6
440070104001002,0,0,0,0,0,0
440070104001012,2.9,1.7,0.2,0,0,0.1
440070104001018,3.5,2,0.2,0.1,0,0.1
440070104002007,7.5,3.2,0.4,0.1,0,0.3
440070104001000,3.5,2,0.2,0.1,0,0.1
440070105012003,7.7,4.4,0.4,0.1,0,0.2
440070105011014,3.3,1.9,0.1,0.1,0,0.1
440070105012011,8,4.5,0.4,0.1,0,0.3
440070105012017,4,2.3,0.2,0.1,0,0.1
440070133003015,5,7.5,0.5,0.2,0,0.3
440070133003012,14.2,21.2,1.4,0.6,0.1,0.8
440070133004036,1.9,2.9,0.2,0.1,0,0.1
440070133003016,0,0,0,0,0,0
440070133002014,6.7,9.2,0.7,0.2,0,0.4
440070133001018,1.3,1.8,0.1,0,0,0.1
440070133002034,0.3,0.4,0,0,0,0
440070133003009,0,0,0,0,0,0
440070133001047,3.6,4.9,0.4,0.1,0,0.2
440070133004023,14.2,21.2,1.4,0.6,0.1,0.8
440070133002028,1.8,2.5,0.2,0.1,0,0.1
440070133003004,0,0,0,0,0,0
440070133001050,0,0,0,0,0,0
440070115001044,0,0,0,0,0,0
440070115004012,4.7,4.7,0.4,0.2,0,0.2
440070115003025,1.7,1.7,0.2,0.1,0,0.1
440070115004026,5.9,6,0.5,0.3,0,0.3
440070115002015,8.2,8.2,0.7,0.4,0.1,0.4
440070116004047,0,0,0,0,0,0
440070116004048,2.1,2,0.1,0.1,0,0.1
440070117021033,0,0,0,0,0,0
440070116002047,3.8,5.6,0.2,0.1,0,0.2
440070116003014,26,24.4,1.5,0.6,0.1,0.7
440070116004011,0,0,0,0,0,0
440070116002026,7.9,11.7,0.4,0.2,0,0.4
440070116002020,3.2,4.7,0.2,0.1,0,0.2
440070116002015,1.9,2.8,0.1,0,0,0.1
440070117023062,0,0,0,0,0,0
440070116004035,0,0,0,0,0,0
440070116004044,0,0,0,0,0,0
440070116003011,11.2,10.5,0.7,0.3,0,0.3
440070116003013,0,0,0,0,0,0
440070116002007,0,0,0,0,0,0
440070132014023,4.1,7.4,0.5,0.1,0,0.3
440070132011016,51.9,80.6,4,2.7,0.4,2.9
440070132011015,0,0,0,0,0,0
440070132022006,0,0,0,0,0,0
440070132023086,7.5,13.8,0.8,0.2,0,0.4
440070132013005,0,0,0,0,0,0
440070132021018,20.7,32.2,1.6,1.1,0.1,1.2
440070132023034,5.2,9.5,0.5,0.2,0,0.3
440070132014014,0.5,0.8,0.1,0,0,0
440070127022003,5.9,6.3,0.4,0.2,0,0.2
440070126012009,1.6,1.9,0.1,0,0,0.1
440070126012023,0,0,0,0,0,0
440070126011020,0,0,0,0,0,0
440070126012035,0,0,0,0,0,0
440070126012024,0,0,0,0,0,0
440070126012042,0,0,0,0,0,0
440070126012032,0.9,1.1,0.1,0,0,0.1
440070180003015,0,0,0,0,0,0
440070173003012,4,3.5,0.3,0.1,0,0.1
440070175001019,6.2,4.7,0.5,0.2,0,0.3
440070179001006,0,0,0,0,0,0
440070174001007,7.2,3.4,0.3,0.2,0,0.2
440070173001017,10.4,9.2,0.8,0.4,0,0.3
440070173003014,0,0,0,0,0,0
440070173001002,5.1,4.5,0.4,0.2,0,0.2
440070173001001,11.6,10.2,0.8,0.4,0,0.4
440070181001007,0,0,0,0,0,0
440070180001008,0.8,0.4,0,0,0,0
440070181001010,0,0,0,0,0,0
440070181001008,21,12,0.9,0.5,0.1,0.7
440070130021050,1.3,2.3,0.1,0,0,0.1
440070129002006,2.2,3.7,0.2,0.1,0,0.1
440070130011038,0,0,0,0,0,0
440070130021058,5.5,9.9,0.6,0.1,0.1,0.4
440070130011024,18.5,31.5,2.1,0.9,0.2,0.9
440070130011015,5.3,9,0.6,0.3,0,0.3
440070129003013,1.3,2.2,0.1,0.1,0,0.1
440070130024029,4.7,7.8,0.6,0.2,0,0.3
440070129003011,2.6,4.5,0.3,0.1,0,0.1
440070130022017,0,0,0,0,0,0
440070130024047,0,0,0,0,0,0
440070130012033,0,0,0,0,0,0
440070130022016,0,0,0,0,0,0
440070130021095,5.1,8.4,0.6,0.2,0,0.4
440070130011023,0.4,0.7,0,0,0,0
440070130013016,3.5,5.3,0.5,0.2,0,0.2
440070130013031,0,0,0,0,0,0
440070130021011,1.9,3.4,0.2,0,0,0.1
440070130021006,8.6,13.5,0.9,0.3,0,0.5
440070104004002,0,0,0,0,0,0
440070102005022,0,0,0,0,0,0
440070102007001,0,0,0,0,0,0
440070104003016,0,0,0,0,0,0
440070102004006,2,0.9,0.1,0,0,0.1
440070105023011,14.8,9.5,0.6,0.2,0,0.5
440070106006018,7.2,5.3,0.5,0.2,0,0.4
440070106006025,0,0,0,0,0,0
440070101022006,18.1,11.5,0.9,0.4,0,0.6
440070101013006,2.2,1.4,0.1,0.1,0,0.1
440070101013005,0,0,0,0,0,0
440070101013022,0,0,0,0,0,0
440070101023031,0,0,0,0,0,0
440070105023036,11,7.1,0.4,0.2,0,0.4
440070104004025,16.6,9.4,0.9,0.3,0,0.5
440070104003030,11.5,6.5,0.6,0.2,0,0.4
440070104005014,9.9,5.6,0.6,0.2,0,0.3
440070105021019,0,0,0,0,0,0
440070101022019,8.3,5.3,0.4,0.2,0,0.3
440070103003021,1.3,0.8,0.1,0,0,0
440070101023018,1,0.5,0.1,0,0,0
440070101023023,15.6,7.3,0.9,0.2,0,0.5
440070101023027,0,0,0,0,0,0
440070133004011,10,14.9,1,0.4,0,0.6
440070133001045,0.3,0.4,0,0,0,0
440070133004024,0,0,0,0,0,0
440070133001070,0,0,0,0,0,0
440070133002027,11.2,15.2,1.2,0.4,0,0.6
440070133001046,0,0,0,0,0,0
440070133004028,0,0,0,0,0,0
440070131011013,34,48.5,3.3,1.5,0,1.8
440070131021010,3.3,5.3,0.3,0.2,0,0.1
440070131012077,7.9,11.2,0.8,0.3,0,0.4
440070131012074,0,0,0,0,0,0
440070131012061,0,0,0,0,0,0
440070037001007,32.3,4.3,0.7,1.5,0.1,0.6
440070037002002,0,0,0,0,0,0
440070001011012,13.5,1.2,0.2,0.1,0,0.1
440070001011013,19.7,1.8,0.4,0.2,0,0.2
440070028002006,10.3,4.6,0.4,0.2,0,0.3
440070028002007,4.2,1.9,0.2,0.1,0,0.1
440070028002017,27.6,3.1,0.4,0.3,0.1,0.3
440070024002015,8.8,3.5,0.3,0.2,0,0.4
440070027001004,14.2,1.6,0.2,0.2,0,0.2
440070018006020,2.6,0.9,0.1,0,0,0.1
440070021022009,46.1,5.3,0.7,0.7,0.4,1.1
440070022003000,60,13,0,0,0,1
440070019001001,16.5,2.3,0.3,0.3,0,0.4
440070019001011,10.6,1.5,0.2,0.2,0,0.3
440070029001028,0,0,0,0,0,0
440070014005009,0,0,0,0,0,0
440070015001003,0,0,0,0,0,0
440070014005006,0,0,0,0,0,0
440070014005008,0,0,0,0,0,0
440070003006013,0,0,0,0,0,0
440070003006007,19.8,3.1,0.3,0.3,0,0.3
440070029005023,17.9,8,0.7,0.3,0,0.5
440070024004004,10.6,5.1,0.3,0.3,0,0.4
440070028001004,21.2,4.8,0.6,0.4,0,0.3
440070024003012,15.2,7.4,0.4,0.4,0,0.6
440070143002047,11.5,12.6,0.5,0.2,0.1,0.3
440070143004025,11.2,13.6,0.6,0.2,0,0.4
440070143004026,3,3.6,0.2,0.1,0,0.1
440070143004032,5.3,6.4,0.3,0.1,0,0.2
440070144001019,4,4.8,0.2,0.1,0,0.1
440070144001012,11.2,13.6,0.6,0.2,0,0.4
440070144001034,6.9,8.4,0.4,0.1,0,0.2
440070143001002,5.6,4.9,0.3,0.2,0,0.2
440070143001022,8.7,7.6,0.4,0.3,0,0.3
440070143003022,5.3,6.4,0.3,0.1,0,0.2
440070143001001,0,0,0,0,0,0
440070143001014,0,0,0,0,0,0
440070139001010,26.5,28.3,1.4,0.7,0,0.8
440070137022014,6.6,3.9,0.3,0.2,0,0.2
440070139002004,0,0,0,0,0,0
440070139002017,6.9,7.3,0.4,0.2,0,0.2
440070139002011,0,0,0,0,0,0
440070139002013,4.4,4.7,0.2,0.1,0,0.1
440070139003007,5,5.3,0.3,0.1,0,0.1
440070144002011,2.1,2.5,0.2,0.1,0,0.1
440070141001004,0,0,0,0,0,0
440070137012010,0.4,0.2,0,0,0,0
440070137023013,16.6,9.7,0.7,0.4,0,0.4
440070137021007,13.1,7.5,0.7,0.3,0,0.5
440070137023001,19.9,11.7,0.9,0.5,0,0.5
440070137023012,0,0,0,0,0,0
440070105023019,0,0,0,0,0,0
440070102002005,34,17.5,1.8,0.7,0,0.9
440070102007004,0,0,0,0,0,0
440070106004010,3.5,2.4,0.2,0.1,0,0.1
440070106002008,7.5,4.6,0.4,0.2,0,0.3
440070106002017,6.6,4.1,0.4,0.2,0,0.3
440070106004022,4.1,2.8,0.2,0.1,0,0.1
440070106005011,3.8,2.6,0.2,0.1,0,0.1
440070106005007,1.8,1.2,0.1,0.1,0,0.1
440070106005001,9.1,6.1,0.5,0.3,0,0.3
440070106004000,6.5,4.4,0.3,0.2,0,0.2
440070106005021,9.6,7.2,0.7,0.2,0,0.5
440070106005024,0.9,0.7,0.1,0,0,0.1
440070106005020,12.7,9.5,0.9,0.3,0,0.7
440070106005025,8.4,6.2,0.6,0.2,0,0.5
440070106001007,6.8,4,0.3,0.1,0,0.2
440070106001021,12,7.1,0.5,0.2,0,0.4
