GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVDSMI,G18GOVRMCM,G18GOVOWRI,G18SOSDWHI,G18SOSRHAM,G18SOSOWRI,G18TREDGLE,G18TREWGLE,G18TRERLOF,G18TREAWOR,G18TREOWRI,G18ATGDANA,G18ATGWANA,G18ATGRWIL,G18ATGOWRI,G18COMRECK,G18COMOWRI,G18SPIRMIT,G18SPIOWRI,G18AGRUNEL,G18AGRGEDM,G18AGRRWEA,G18AGROWRI
45055000146,45,055,000146,361.8,62.6,0,362.8,62.6,0,349.8,8,59.6,7,0,356.8,10,65.6,0,117.8,1,68.7,1,50.2,46.1,82.7,0
45055000147,45,055,000147,241,545,0,217,559,0,209,12,553,7,0,229,14,537,0,615,6,571,2,36,53,580,1
45055000149,45,055,000149,227,280,0,206,294,0,196,8,295,4,0,212,12,281,0,331,4,306,0,23,44,307,0
45055000150,45,055,000150,391.9,411,0.8,353.9,443,0,341.2,10.1,436.2,11.8,0,369.1,16.9,416.9,0.8,547.7,8.4,459.9,6.8,53.2,87.8,475.9,0
45055000152,45,055,000152,264.1,556.7,0,232.7,581.2,2.9,224.9,15.7,567.5,7.8,0,245.4,17.6,561.7,0,635,3.9,592,1,43,47.9,595.9,1
45055000154,45,055,000154,331,527,0,303,552,0,289,22,529,8,0,303,21,531,0,631,12,567,2,43,84,569,1
45057000001,45,057,000001,132,350,0,98,384,0,95,19,359,9,0,92,15,376,0,407,2,377,0,19,28,382,2
45057000002,45,057,000002,629.3,966.6,0,615.2,980.7,0,607.1,20,957.8,9,0,615,12.1,967.8,0,1072,6.1,990,4,59,154.2,995.8,0
45057000003,45,057,000003,104,367,0,74,390,0,75,15,368,5,0,75,9,379,0,406,4,389,2,14,40,388,1
45057000004,45,057,000004,134,161,0,128,170,0,131,2,164,2,0,127,0,171,0,196,2,173,0,28,22,175,0
45057000005,45,057,000005,448.6,80.7,0,442.1,94.2,0,439,9.5,82.6,7.2,0,431.9,14.6,84.9,0,165.3,11.1,92.1,1,103.6,70.4,89.1,5.1
45057000006,45,057,000006,417.5,522.7,2,369.4,572.8,0,373.3,16.7,543.3,14.7,0,376.3,13.8,558,0,657.2,13.8,570.8,3.9,80.6,92.3,569.8,3
45057000007,45,057,000007,220.6,762,0,161.4,818.2,0,163.4,31,762,17,1,159.4,23,791.1,0,867.3,6,822.1,2,44.1,44.1,820.2,3
45057000008,45,057,000008,352,496,0,296,553,0,299,25,508,13,1,294,26,519,3,627,18,548,2,69,87,548,3
45057000009,45,057,000009,403.5,325.5,0,365.3,367.8,0,369.4,18.1,337.6,7,0,371.3,18.1,348.6,0,442.3,9.1,369.8,1,94.5,71.5,361.8,5
45057000010,45,057,000010,439.6,331.1,2,412.2,361.9,1,405.3,28.4,328.1,12.5,0,401.9,31.8,343.8,0,439.6,8.6,358.6,2.1,107,85.9,356.1,4
45057000011,45,057,000011,255.5,429.3,0,239.4,447.4,0,238.4,10,432.3,6,0,233.5,8,442.3,0,483.5,4,450.4,0,41,40.2,450.4,0
45057000012,45,057,000012,312,453,1,282,489,1,287,15,461,9,0,282,18,470,0,566,7,492,2,78,50,490,3
45057000013,45,057,000013,203.6,335.4,0,181.5,362.5,0,183.6,8,337.5,10,0,182.5,9,345.5,0,401.7,6,355.5,1,41.1,47.1,348.5,4
45057000014,45,057,000014,332,485,1,293,523,0,296,14,492,11,0,292,8,510,0,563,6,525,4,54,52,523,1
45057000015,45,057,000015,208.1,652.4,0,160.2,696.2,0.1,158.1,11.4,685.6,3.3,0,169.7,9.6,676.3,0,736.8,8.1,703.5,6.1,29.2,36.8,708.4,1
45057000016,45,057,000016,422,232,0,386,265,0,393,21,235,4,0,396,16,242,0,333,20,265,0,96,69,254,1
45057000017,45,057,000017,240,162,0,212,192,0,213,16,169,3,0,209,14,180,0,254,8,196,5,49,65,193,0
45057000018,45,057,000018,456.9,580.2,0.9,394.7,634.9,0,393.7,30.1,596.2,11.3,0,402.2,21.7,612.3,0,746,12.2,644.3,1.9,123.4,85.7,651.8,0.9
45057000019,45,057,000019,68,312,0,46,333,0,46,9,313,3,1,49,3,324,0,341,4,330,1,11,16,325,0
45057000020,45,057,000020,252,422,4,220,457,0,213,19,431,10,0,214,16,445,0,507,3,453,2,51,50,461,1
45057000021,45,057,000021,813.4,919.5,3,790.4,940.5,1,756.4,40,895.5,37,3,772.4,33,927.5,2,1174.7,40,971.6,8,149.1,346.1,941.6,8
45057000022,45,057,000022,121.4,442,0,88.6,475.8,0,92.6,11.9,449,9,1,86.6,9,467.9,0,503.7,2,468.9,5,25.9,22.9,475.8,1
45057000023,45,057,000023,246.8,185.8,1,220.2,217.3,1,229.1,7.9,195.7,3,1,224.2,8.8,202.6,1,282.2,8.8,214.3,3.9,54.1,50.1,220.2,3.9
45057000024,45,057,000024,141,484,1,107,517,0,113,18,487,7,0,100,18,503,0,554,3,523,5,26,44,515,1
45057000025,45,057,000025,207,508,0,177,540,0,173,13,512,15,0,176,8,528,0,588,6,538,4,43,63,533,1
45057000026,45,057,000026,206.9,370.1,0,188.9,388.2,1,181.8,13.6,376.3,6.4,0,180.6,10.6,386.8,0,434.2,1.2,391.4,2.1,32.4,56.4,390.5,1.1
45057000032,45,057,000032,615.9,888.9,1,598.6,908.1,4,561.4,32.3,888.8,21.4,1,593.4,22.4,889,0,1085.9,39.2,933.4,15.1,80.2,254.3,933.4,5
45057000033,45,057,000033,273,385,1,188,463,1,206,7,426,12,1,206,4,444,1,531,12,482,7,27,82,471,3
45057000034,45,057,000034,499,601,1,477,622,3,451,34,586,26,1,473,26,588,1,773,19,636,13,91,203,630,3
45057000035,45,057,000035,759.2,1042.4,1,732.7,1074.7,1,700.4,35.3,1033.6,41.1,1,710.2,44,1055.1,0,1302.9,32.4,1106.1,9.8,143.9,299.8,1108,3
45057000036,45,057,000036,215.8,407.3,0,212.4,414.2,0,202.6,7.2,414.5,3.2,0,211.2,7,406.8,0,453.4,11.1,419.9,1.2,32.1,61.6,415.4,0.1
45057000037,45,057,000037,745.8,1060.6,1,729.8,1079.2,0,685.6,38.3,1056.8,25.2,1,716.4,14.2,1081.2,0,1285.5,37.5,1122.2,9.1,101.7,287.6,1122.7,4.9
45057000038,45,057,000038,870.7,1123.1,0,840.4,1158.4,0,789.5,47,1133.9,25.4,1,823.8,41.1,1136.8,0,1355,32.3,1180.9,13.7,151.6,271,1174,4.9
45057000039,45,057,000039,379.4,692.5,0,371.6,703.4,0,351.5,18.6,688.6,12.4,0,358.5,20.1,695.6,0,815.5,16.2,724.2,4.6,62,135.7,715,3.8
45057000040,45,057,000040,785.7,1323.4,0,740.9,1365.4,0,724.6,16.1,1346.5,18,0,721.9,20.1,1363.2,0,1523.8,11.3,1417.3,5,60.7,213.8,1407.2,3
45057000041,45,057,000041,240,457,0,195,501,1,195,22,469,9,0,204,12,477,1,555,6,500,5,47,63,492,4
45059000001,45,059,000001,235.1,107.7,0,224.7,115.8,1,220.1,1.5,114.9,6.3,0,221.9,6.5,115.2,0,155,8.3,122.7,7,41.4,31.4,128.7,5
45059000002,45,059,000002,185.5,37,0,184.4,40.1,0,180.3,5,36,1.1,0,175.4,9,38,0,66.2,3,41.1,0,30,17.2,44.1,0
45059000003,45,059,000003,183.1,140,0,181.5,141.4,0,184,5.4,134.4,2.1,0,181.2,4.4,138.4,0,169.9,5.2,137.8,3,37.1,37.8,141.1,2.1
45059000004,45,059,000004,306.1,64.7,0,298.3,70.6,0,289.6,11.5,66.7,2.9,0,291.6,9.6,70.5,0,112.8,6.7,76.3,1.9,45,31.8,83,2
45059000005,45,059,000005,305.6,442.4,0,262.6,473.3,2,253.6,10,472.3,8,0,272.6,13,457.4,1,567.2,12,495.3,6,62.9,66.9,507.3,1
45059000006,45,059,000006,202.5,365.3,0.9,169.5,392.8,0,155.5,10.9,393.1,6.6,0,173.9,11.9,378.2,0.9,446.4,6.5,414,0.4,34.8,35.9,412.3,0.9
45059000007,45,059,000007,218.2,303.6,0,201.5,316.4,1,191.6,10.2,314.1,2.1,1,196.4,10.2,312.4,0,361.2,8.1,320.4,3,39.4,37.8,328.4,4
45059000008,45,059,000008,291.2,503.2,0.1,261.7,528.4,0,258.3,8.6,521.1,7.2,0,263.1,10.6,516.7,1,603.7,6.3,536.3,5.6,52.8,66.8,537.1,1
45059000009,45,059,000009,189.1,428.6,1,174.8,437.8,0,163.8,10.1,424.9,13.9,0,169.8,12.1,428.8,1,484.3,10,439,2,36.4,48.2,444.9,2
45059000010,45,059,000010,171,323,1,165,329,0,156,6,329,4,0,163,3,332,0,379,2,332,4,33,54,338,2
45059000011,45,059,000011,175.2,446,2,164.2,457,0,155.2,13,447,3,0,166.2,17,442,0,497.1,3,464.1,3,39,37,461.1,1
45059000012,45,059,000012,293.4,358.9,1,279.4,373,1,272.3,12,360,8,1,286.3,8.1,360,0,426.9,8,382,6,49.9,50.9,386,2
45059000013,45,059,000013,334.9,397.1,1,278.1,451,1,259.9,10.1,457,6.2,1,282.9,12.3,435,0,558.9,14.2,506,10,38.3,84.5,510.1,2.1
45059000014,45,059,000014,245,612.4,0,207.9,646.5,0,195.9,12.1,639.4,9.1,0,208,14.1,629.4,1,705.9,6,659.6,3,35.3,52.4,663.6,1
45059000015,45,059,000015,348.6,181.5,0,350.5,181.5,0,333.8,7.9,178.5,11.8,0,338.7,18.6,179.5,0,251.2,10.8,188.4,2,87.3,41.3,194.2,5.9
45059000016,45,059,000016,125,218,0,123,218,0,121,2,213,7,0,120,2,221,0,250,0,226,1,17,20,225,0
45059000017,45,059,000017,250,582,2,207,618,0,191,13,611,10,1,207,18,601,0,694,7,640,10,31,53,659,0
45059000018,45,059,000018,321,478,6,304,498,2,293,15,486,11,1,300,15,491,1,564.9,20,507.9,5,49,78,500,5
45059000019,45,059,000019,145.5,272.2,1,136.3,280.5,0,126.9,7.3,282.2,2.3,0,134.1,8.2,280.4,0,313.9,6.2,286.3,1.1,28.4,26.4,285.5,1.1
45059000020,45,059,000020,283.5,382.8,2,273.7,393.5,1,261.1,12.7,381.8,10.7,0,265.9,6.8,390.6,0,447.1,8.8,388.7,2.9,53.6,53.6,396.5,3.9
45059000021,45,059,000021,191.8,692.7,1,179.2,703.4,1,157.9,12.6,704.4,13.6,1,171.5,16.5,696.6,1,765.4,2.9,708.2,4.8,25.2,45.5,727.6,1
45059000022,45,059,000022,374.9,659.7,1.9,363.7,674.6,0,340.4,11.2,671.8,18.7,0,351.6,21.4,662.5,0,781.9,31.7,674.6,9.3,69.9,107.2,698.9,8.4
45059000023,45,059,000023,108.8,405.2,0,87.8,422.9,0,80.9,16.4,409.1,7.8,0,82.8,8.8,422.6,0,448.5,2,429.5,3.5,16.7,28.4,428.1,0.9
45059000024,45,059,000024,203.3,313.4,0,178.4,329.5,0,170.3,11.2,323,4.3,0,177.2,10.1,322.4,0,380.4,2,340.5,2,29.1,40.2,339.3,0
45059000025,45,059,000025,149.2,514.5,1,134,531.6,1.1,119.5,12.6,529.3,5.3,1.1,129.6,14.4,527.7,0.1,571,8.6,545.8,2.1,25.2,27.3,546,2.5
45059000026,45,059,000026,360,552,0,338,570,0,330,10,566,5,0,342,15,552,0,620,6,569,1,46,49,580,1
45059000027,45,059,000027,322,567,0,309,582,0,297,7,577,8,0,311,8,572,0,652,4,590,2,56,55,597,1
45059000028,45,059,000028,66.2,285.3,1,53.6,299.9,0,52.6,2.9,287.2,10.7,0,49.7,7.8,294,0,320.3,5.8,299.9,1,7.8,20.5,303.8,3.9
45059000029,45,059,000029,62,228,0,56,233,0,55,5,229,2,0,55,7,229,0,247,1,237,2,7,24,232,0
45059000030,45,059,000030,75,445.5,2,59.9,456.5,1,52.8,4.2,453.4,10.1,1,60.8,12.2,447.5,0,483.1,2.1,465.8,1,12.4,32.4,459.8,0
45059000031,45,059,000031,214.6,912.9,7.7,192.5,936.9,1,165.5,17.3,928.2,23.1,0,191.5,16.4,925.3,1,1005.2,13.5,958.1,13.5,37.5,72.2,961.9,4.8
45059000033,45,059,000033,43.9,369.7,0,39.7,371.8,0,37.7,5.1,364.7,3.1,0,40.7,4.1,366.7,0,388.2,4.1,378.8,2.1,8.4,14.4,377.9,1
45059000034,45,059,000034,390.5,158.8,0.9,383.8,164.6,1.9,372.4,13.3,158,6.6,1.9,375.3,11.4,164.6,2.8,235.8,13.3,171.3,2.9,65.4,68.3,174.2,9.5
45061000001,45,061,000001,55,210,0,58,208,0,56,1,208,0,0,58,3,205,0,216,1,208,0,10,8,211,0
45061000002,45,061,000002,112,241,0,110,241,0,105,6,237,2,0,108,6,240,1,270,3,249,0,27,26,250,0
45061000003,45,061,000003,305,50,0,299,56,0,297,3,52,3,0,297,2,55,0,82,3,54,3,40,21,60,2
45061000004,45,061,000004,323,63,0,321,64,0,316,3,59,6,0,322,3,58,0,94,6,63,3,48,29,66,0
45061000005,45,061,000005,250,187,0,238,199,0,231,6,197,1,1,238,5,193,0,231,6,205,3,27,32,217,3
45061000006,45,061,000006,417,90,0,415,93,0,416,2,87,5,1,419,3,91,0,129,5,95,3,62,20,98,1
45061000007,45,061,000007,78,102,0,73,106,0,74,1,106,0,0,73,0,105,0,115,1,108,0,16,7,106,0
45061000008,45,061,000008,188,89,2,186,87,1,182,6,86,1,1,184,5,86,1,108,4,87,3,38,18,94,1
45061000009,45,061,000009,269,29,0,271,24,0,271,0,22,5,0,274,1,25,0,59,5,24,0,49,27,29,0
45061000010,45,061,000010,96,92,0,99,88,0,94,2,92,0,0,96,2,92,0,97,0,92,0,10,5,97,0
45061000011,45,061,000011,132,179,0,126,184,0,124,1,181,4,0,131,5,177,0,204,3,185,0,14,27,189,0
45061000012,45,061,000012,356,66,1,359,66,0,357,3,66,0,0,355,5,63,0,99,3,66,0,34,27,69,1
45061000013,45,061,000013,245,77,0,232,88,0,232,2,84,1,0,236,1,82,0,117,5,87,0,37,24,90,0
45061000014,45,061,000014,134,28,0,133,28,0,132,3,26,0,0,129,2,27,1,44,3,27,3,29,14,32,1
45061000015,45,061,000015,103.4,98.5,0,91.6,107.3,0,90.6,3,108.3,0,0,92.6,4.9,106.3,0,116.2,0,105.3,0,15.8,12.8,111.3,0
45061000016,45,061,000016,152,127,0,142,134,0,139,3,137,1,0,143,9,128,0,159,1,142,1,26,13,148,0
45061000017,45,061,000017,179,57,0,184,55,0,180,2,55,0,0,179,2,55,0,68,0,57,0,19,9,61,0
45061000018,45,061,000018,280.6,109.5,1,279.4,108.7,0,277.4,5,104.7,2,0,276.4,5.1,107.7,0,143.8,10,110.7,2,51.2,29.2,110.7,2
45061000019,45,061,000019,352,142,0,348,145,1,342,5,146,3,0,342,4,143,0,190,5,154,0,63,31,156,1
45061000020,45,061,000020,38,73,0,42,71,0,37,0,76,0,0,39,0,72,0,79,0,76,0,9,5,74,0
45061000021,45,061,000021,39,43,0,38,43,0,37,1,42,0,0,40,2,38,0,46,2,42,0,7,1,43,0
45061000024,45,061,000024,86,21,0,86,21,0,86,0,21,0,0,86,0,23,0,27,1,22,1,5,12,23,1
45063000001,45,063,000001,549,510,4,509,543,2,494,21,535,9,1,515,24,523,0,615,8,599,3,73,119,549,2
45063000002,45,063,000002,178.8,565.3,1,132.6,605.5,0,124.5,15.1,595.4,3.1,0,142.6,22.1,579.4,0,634.9,6,625.6,6,16.3,47.4,621.6,0
45063000003,45,063,000003,328.7,976.3,1,215.9,1075.4,0,186.4,19.6,1052.8,34.3,0,254.1,30.4,1011.6,0,1147,8.8,1129.4,11.8,19.6,106,1108.8,2
45063000004,45,063,000004,388,953,1,271,1053,4,245,17,1030,31,0,291,37,1005,6,1156,12,1105,15,36,120,1090,1
45063000005,45,063,000005,344,468.6,5,293.1,509.5,2,270.2,20.9,498.5,20.9,0,304.1,34.9,475.6,1,589.2,12,545.4,10,60.8,96.7,537.4,2
45063000006,45,063,000006,296,1171,1,208,1248,1,178,15,1237,24,0,255,33,1179,0,1323,10,1327,4,27,81,1296,0
45063000007,45,063,000007,238.2,954.7,1,173.7,1008.6,0,163.2,25.1,967,25.3,0,185.9,33.6,972,0,1072.1,5.2,1045.9,7.2,31.7,54.6,1037.1,2.1
45063000008,45,063,000008,185.4,792.3,0,147.3,823.4,1,142.3,21,788.3,19,1,157.3,22,803.3,0,876.5,6,846.4,6,36.1,58.1,832.4,1
45063000009,45,063,000009,597.1,373.2,1.1,536.2,433.5,0.1,501,31.3,427,13.4,0.1,533,40.6,396.6,1.1,602.4,29.4,513.6,40.9,125.3,188.5,463.6,2.5
45063000010,45,063,000010,260,1026,0,175,1098,0,157,21,1084,17,1,187,41,1051,0,1147,9,1138,9,28,73,1121,1
45063000011,45,063,000011,168.8,506.3,0,129.3,540.4,0,124.8,9.9,526,11.7,0,131.1,22.4,518,0,588.9,1.8,561.1,1.8,15.3,40.4,562.9,0.9
45063000012,45,063,000012,513,807,0,470,831,1,446,24,819,25,4,496,23,797,1,920,6,880,3,49,138,845,5
45063000013,45,063,000013,290,748,1,237,796,0,217,21,771,28,0,244,32,764,0,878,8,827,7,55,97,795,2
45063000014,45,063,000014,349,741,1,275,799,3,261,24,785,12,0,292,24,761,1,900,15,812,11,58,92,828,2
45063000015,45,063,000015,299,1048,2,233,1104,0,204,22,1093,21,1,247,32,1060,5,1185,9,1176,8,28,84,1146,4
45063000016,45,063,000016,271.8,861.2,4,226.5,898.5,2,203.4,23.1,880.4,21.1,1,217.5,27.1,884.3,0,966,8.1,942.6,18.1,48.2,79.6,925.6,2
45063000017,45,063,000017,162,335,1,148,348,0,146,12,334,4,0,150,9,337,0,381,9,352,2,30,39,352,1
45063000018,45,063,000018,505.1,1057.6,4.9,450.7,1102.1,1,416.1,31.6,1072.4,41.5,1,453.7,40.5,1067.5,0,1235.6,16.8,1196,20.8,98.8,152.2,1144.6,4
45063000019,45,063,000019,610.2,1124.8,2,514.5,1212.5,0,479.6,23.9,1183.6,34.9,4,521.5,46.9,1162.7,1,1379,28.9,1268.4,35.9,83.8,194.4,1269.4,8
45063000020,45,063,000020,164.2,493.7,0,147.4,509.5,0,136.5,10.9,501.6,7.9,1,150.4,9.9,500.6,0,550.1,1,522.4,1,26.7,38.6,518.4,0
45063000021,45,063,000021,515.4,656.4,0,389.3,758.2,0,359.7,20.4,767.9,12.5,0,432.1,33.6,697.9,1,878.1,9.2,817.8,25.4,48.5,143.7,803.6,1
45063000022,45,063,000022,122,530,1,105,541,2,87,16,528,20,0,105,31,514,0,584,2,550,12,22,52,548,0
45063000023,45,063,000023,112,318,1,88,341,1,86,3,328,9,0,96,14,320,0,370,0,341,9,19,31,349,0
45063000024,45,063,000024,337,354,4,317,376,1,322,10,359,6,0,330,16,354,1,409,12,392,13,55,59,375,2
45063000025,45,063,000025,200,335,2,184,351,0,167,10,351,11,0,173,24,340,0,409,2,360,1,34,46,368,0
45063000026,45,063,000026,149,521,2,120,551,0,109,13,529,17,0,126,19,524,0,585,5,557,1,25,33,560,0
45063000027,45,063,000027,278.5,559.9,4,230.7,612.6,0,212.8,28.8,578.8,21.9,0,232.7,34.8,573.8,0,673.3,7,620.6,8,69.6,67.6,609.6,1
45063000028,45,063,000028,531,1115.2,2,402,1227.2,1,389,16,1197.2,28,1,441,37,1153.2,0,1338.2,15,1293.2,13,72,155,1242.2,4
45063000029,45,063,000029,260.4,251.6,0,237.4,267.4,0,219.8,11.5,263,11.5,0,246.2,15.9,248.9,0.9,350.4,14.1,296.6,8.8,43.2,80.3,293,1.8
45063000030,45,063,000030,407.1,661.7,1.9,294.4,755,0,262.4,25.3,739.5,24.3,0,338.2,35,684.1,1,860,11.7,790,22.4,29.1,151.6,778.3,1
45063000031,45,063,000031,570.2,777.4,0,485.3,843.4,3,462,22.1,827.4,27.1,2,507.2,31.1,803.3,3,976.2,22,916.5,45.9,84.6,139,917.3,6
45063000032,45,063,000032,280,530,0,237,567,0,216,11,563,15,0,244,23,539,0,662,18,621,8,43,81,609,6
45063000033,45,063,000033,614.2,924.7,2,478.1,1049.6,1,419.8,35.4,1035.5,30.2,2,496.3,30.5,1000.1,5,1226.2,39.1,1154.8,37.3,69.8,202.5,1117.2,6.1
45063000034,45,063,000034,440.1,553.6,2.1,372.2,616.1,1,348,15.9,605.2,20.1,0.1,399.3,30.5,561.4,1.2,713.6,12.6,665,18.8,48.8,115.6,638,1.2
45063000035,45,063,000035,494.7,322.1,1,429,378.7,1,386.5,23.3,371.7,22.2,2,445.2,35.4,325.2,0,517.4,34.3,434.1,33.2,48,202,419,6
45063000036,45,063,000036,548,254.3,1,527.1,272.2,0,491.1,18.1,271.2,19.9,0,527,18,255.4,2,414.4,14.4,317.3,12,98.3,156.5,294.4,2
45063000037,45,063,000037,236.6,258.1,1,189.6,299,0,162.1,14.4,298.9,13.2,0,192.8,25.5,266.3,1,356.4,9.3,318.4,12.3,27.6,73.7,318.4,1
45063000038,45,063,000038,1120.1,328.7,0,1111.2,339.6,0,1059.5,38.7,340.6,16.9,0,1103.2,32.8,324.7,0,551.1,32.8,453.8,15.9,242.3,219.5,389.3,5
45063000039,45,063,000039,201,706,1,166,735,0,155,14,718,16,1,159,27,713,2,782,7,745,7,34,51,751,0
45063000040,45,063,000040,492.4,575,4,439.5,618,3,381.3,21.5,629.4,28.4,1,449.6,33,580.6,0.1,736.8,15.8,650.8,15.1,67.6,141.3,669.3,2.2
45063000041,45,063,000041,506.1,494.2,2,433.8,564.6,0,390.2,18.8,562.6,27.7,0,440.8,33.7,524,2,672.5,19.8,631.9,18.8,69.3,177.3,598.2,2
45063000042,45,063,000042,431,775.4,1,334.9,858.5,1,297.8,27.1,850.5,22.1,0,373.9,41.1,779.4,0,964.8,18,885.6,15,60.2,139.3,887.6,2
45063000043,45,063,000043,252.2,521,2,214.2,546,1,213.1,7,540,10,0,223.2,16,530,2,620.9,13,581,8.1,43,78.9,578,0
45063000044,45,063,000044,271.9,192.9,1,232.9,226.9,0,209.9,6,219.9,25,0,243.9,15,203.9,0,307.9,15,264.9,13,24,100,260.9,2
45063000045,45,063,000045,269,70,1,266,70,0,265,6,65,6,0,266,10,65,0,96,2,77,0,43,35,67,1
45063000046,45,063,000046,173.5,251.1,1,131.6,286.1,1,116,12.7,288.1,3.9,0,144.2,18.5,257.9,0,331.9,12.6,291.1,10.7,10.8,56.5,302.7,1
45063000047,45,063,000047,366.9,472.6,2,318.1,520.3,0,282.2,22,514.3,18,1,330,29.9,483.5,0,625.9,13.9,551.4,24.8,44,117.6,558.1,4
45063000048,45,063,000048,629.1,529.1,4,548.1,607.1,1,512.1,26,597.1,26,1,565.1,32,565.1,2,763.1,40,676.1,22,92,187,658.1,7
45063000049,45,063,000049,534.2,300.5,0.9,485.9,342.5,0.9,473.1,23.3,318.4,14.6,0.8,502.1,26.4,306.2,0.9,489,25.1,430,27.6,119.7,164,367.7,5.3
45063000050,45,063,000050,657.7,736.9,1,557.7,816.9,0,505.3,24.2,831,25.1,0,600.5,39.2,754.9,1,972.6,20.2,898.1,23,77.8,191.7,886.2,2
45063000051,45,063,000051,538.2,390.4,1,490.9,432.8,1,458.4,19.7,423.9,25.6,1,495.9,25.6,407.1,1,579.6,15.8,493.9,18.7,104.5,149.8,482,3.9
45063000052,45,063,000052,463.2,298.2,0,442.2,311.2,1,411.2,21,303.2,24,0,455.2,25,280.2,0,441.4,20,337.2,9,107.3,135.3,339.2,4
45063000053,45,063,000053,348,692,2,268,763,1,250,19,744,21,0,302,33,703,0,858,14,794,14,46,124,774,1
45063000054,45,063,000054,706.9,689.9,0.1,585.1,797.9,1.1,535.7,29.7,789,23.7,2.1,632.2,36.1,723.4,0.1,1005.6,20.9,932.7,24.4,94.6,226.5,880.4,6.6
45063000055,45,063,000055,297.6,399.5,2,265.7,431.3,0,238.9,23.7,420.5,12.9,0,261,23.8,410.4,1,507.9,7,477.6,14,48.4,89.4,449.4,1
45063000056,45,063,000056,230.2,540.3,1,177.2,588.5,0,152.2,13.5,585.6,10.6,0,178.2,21.2,569.2,0,647.2,13.5,620.3,7.7,28.9,52,619.3,1.9
45063000057,45,063,000057,516,654,3,443,717,6,400,19,719,25,2,468,23,667,4,858,31,770,16,64,135,790,5
45063000058,45,063,000058,646.5,366.9,0,592.4,421,0,545,32.3,416.1,21.1,0,594.1,35.3,385,0,588,25.4,448.2,13.1,132.2,193.1,464.4,2
45063000059,45,063,000059,430,1013,1,323,1105,0,308,16,1094,18,1,389,30,1020,1,1219,17,1197,16,40,144,1157,2
45063000060,45,063,000060,540,688,1,458,765,0,423,16,772,12,0,479,30,717,0,899,31,831,12,71,185,813,4
45063000061,45,063,000061,510.7,1501.1,8,368,1640.7,0,323.1,18,1608.8,52.9,0,429.9,51.9,1541,0,1756.4,21.9,1719.5,9,45.9,163.6,1691.6,1
45063000062,45,063,000062,442,473,2,386,529,1,343,23,531,17,0,396,25,488,5,668,20,587,14,68,143,574,4
45063000063,45,063,000063,342,1033,2,217,1161,0,198,16,1136,28,1,263,35,1076,1,1249,3,1203,9,24,100,1191,0
45063000064,45,063,000064,485,1023,2,367,1135,0,327,29,1102,39,5,383,30,1081,0,1272,21,1219,21,46,176,1180,5
45063000065,45,063,000065,434,793,3,379,849,0,346,26,828,28,0,367,42,819,0,979,21,941,25,89,139,873,2
45063000066,45,063,000066,323.7,472,1,255.5,533.1,0,237.5,13.1,519.1,23,0,259.6,23.1,508,5,644.3,5,565.3,13,37.1,107.2,573.2,1
45063000067,45,063,000067,357,622,2,323,653,0,295,16,635,27,0,318,29,633,1,760,12,667,5,80,94,686,1
45063000068,45,063,000068,401.3,1188.7,2,270.1,1310.6,1,243.6,14.4,1304.2,21.7,0,300.9,32.6,1254.4,4,1431,16.2,1374.6,19.2,36.4,132,1357.2,1
45063000069,45,063,000069,144.6,528.7,1,123.7,538.6,1,112.7,14,529.7,10,0,119.7,17,532.7,0,582.5,6,555.6,4,24.9,46.9,556.6,4
45063000070,45,063,000070,471,956,6,357,1057,2,310,14,1057,34,2,393,35,993,6,1191,22,1155,25,58,143,1107,6
45063000071,45,063,000071,635.1,936.3,5,504.3,1053.2,0,457.8,44.6,1031.4,29.7,2,527.1,58.5,982.9,4,1238.5,17.8,1188,33.7,101.1,186.3,1116.7,8.9
45063000072,45,063,000072,236,572,0,161,641,0,135,7,649,10,1,182,10,613,0,705,7,691,11,25,62,676,1
45063000073,45,063,000073,382.8,701.7,0,313.8,751.5,2,292.8,18.5,738.4,20.4,1,328.8,19.8,730.8,1,861.8,24.5,838.7,36.3,46.1,145,790.7,2.1
45063000074,45,063,000074,158.8,245.4,1,139.6,267.6,0,124.4,7.1,266.5,6.1,1,137.6,11.1,258.4,0,322,12,286.8,3.1,25.3,50.5,291.6,1
45063000075,45,063,000075,266,483.2,0,232,513.1,0,213.7,23.4,493.9,13.3,0,240.2,25.5,479.5,0,580.9,6.3,537.9,3.2,44.4,58.9,529.5,1
45063000076,45,063,000076,537,1107,6,426,1208,1,384,26,1190,37,2,445,41,1165,0,1363,15,1344,21,62,207,1263,5
45063000077,45,063,000077,210,418,1,178,446,1,163,13,440,10,0,182,14,430,1,505,6,454,1,45,41,462,1
45063000078,45,063,000078,534,1007,1,444,1086,0,414,20,1063,27,2,470,34,1036,0,1242,20,1148,25,99,161,1119,1
45063000079,45,063,000079,297,457,0,244,504,0,223,11,501,16,0,256,19,477,0,594,17,535,14,55,75,520,1
45063000080,45,063,000080,226,435,0,218,437,0,202,19,426,9,0,218,23,420,1,502,3,454,2,47,49,460,0
45063000081,45,063,000081,169,615,1,139,641,0,141,16,607,18,0,160,21,601,0,683,10,638,4,27,59,644,1
45063000082,45,063,000082,287,406,0,259,429,0,248,13,417,9,0,259,27,406,0,483,2,441,0,47,64,434,0
45063000083,45,063,000083,183,522,0,148,557,0,141,18,529,15,0,157,26,520,2,592,1,579,2,21,49,559,0
