GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45031000003,45,031,000003,284.6,223.7,4,0,0,272.7,231.7,8,1
45031000004,45,031,000004,677.5,218.4,7.4,1,2,654.9,230.9,18.4,1.1
45031000005,45,031,000005,374.1,180.7,7.1,1,1,364,189.9,12.1,0
45031000007,45,031,000007,103.2,125.6,1,1,0,99.2,128.6,3,1
45031000008,45,031,000008,327.4,694,9,3,1,322.3,702.1,8.1,0
45031000010,45,031,000010,376,665,4,2,1,369,676,3,0
45031000011,45,031,000011,143.3,1048.6,4,7,1,130.3,1069.7,6,0
45031000012,45,031,000012,398.9,658.5,3.8,1.9,0.9,388.5,666,7.5,0
45031000013,45,031,000013,637,321,18,0,0,645,320,11,1
45031000016,45,031,000016,201.2,422.9,4.4,3.1,1,193.2,434.6,6,0
45031000017,45,031,000017,964,727,28.9,6,2,965,741.9,25.9,0
45031000018,45,031,000018,35.4,991.3,2.1,4,4,26.4,1004.4,1.1,2
45031000019,45,031,000019,325.8,299.1,4.6,1.9,0,313.8,309.4,11,0
45031000020,45,031,000020,1568,461,24,2,3,1547,478,34,6
45031000021,45,031,000021,888.3,886.1,15.4,6.8,1.9,866.9,913.2,14.6,2.9
45031000022,45,031,000022,303.9,128.5,3.8,1.9,1.9,287,138.8,14.1,0
45031000023,45,031,000023,1127,321,22,3,0,1127,324,19,1
45031000024,45,031,000024,533.5,417,4.8,1,0,513.3,427.6,15.4,0
45031000025,45,031,000025,221.2,420.9,0.2,0.1,0,218.1,418.1,2.2,0
45031000026,45,031,000026,665.2,434.7,8.8,2.9,1,661.3,442.5,9.8,0
45031000027,45,031,000027,170.1,311.6,3.9,0,1,163.2,320.5,4.9,0
45031000028,45,031,000028,611.6,682.5,11.4,0,1,602.6,694.9,9.4,1.2
45031000031,45,031,000031,619.5,117.6,9.6,0,0,604.1,128.1,11.6,2.9
45031000032,45,031,000032,482,265,2,3,1,475,271,10,1
45031000033,45,031,000033,648,770,6,2,1,634,781,16,0
45031000036,45,031,000036,195,350,2,1,0,187.8,353.3,7,1
45031000037,45,031,000037,437.4,237.9,4.1,0.1,1.1,427.7,238.5,14.5,0
45031000038,45,031,000038,1266,849,13,8,0,1231,884,23,5
45031000040,45,031,000040,653.4,522.9,11,5,1,624.3,540.9,25,1
45031000041,45,031,000041,688,515,11,5,0,671,528,21,1
45033000001,45,033,000001,1239,371,2,3,0,1223,375,14,2
45033000002,45,033,000002,310,993,4,6,2,270,1035,11,0
45033000003,45,033,000003,217,882,3,3,1,197,894,13,2
45033000004,45,033,000004,921,929,9,0,1,876,970,16,0
45033000005,45,033,000005,186,89,0,0,0,177,94,3,0
45033000006,45,033,000006,535,356,1,2,0,515,367,8,1
45033000007,45,033,000007,209,173,2,0,2,200,181,6,0
45033000009,45,033,000009,496,849,4,12,0,456,886,17,1
45033000010,45,033,000010,129,71,0,0,1,126,73,1,0
45033000011,45,033,000011,202,94,1,0,0,196,96,5,0
45033000012,45,033,000012,376,253,1,0,0,370,255,6,0
45033000013,45,033,000013,258.2,401.7,2,4,1,248.2,415.6,1,0
45033000014,45,033,000014,79.8,111.3,1,0,0,75.8,115.4,1,0
45033000015,45,033,000015,183,312,0,0,1,159,328,8,0
45033000016,45,033,000016,61,80,1,1,0,61,82,1,0
45033000017,45,033,000017,465.6,207.9,3,3,0,445.6,223.8,11.2,0
45033000018,45,033,000018,147,114,1,1,0,148,115,1,0
45033000019,45,033,000019,365,86,2,1,0,353,96,3,0
45033000020,45,033,000020,214,70,1,0,0,212,68,4,0
45035000025,45,035,000025,526,471,4,0,1,501,482,14,2
45035000026,45,035,000026,295,230,5,0,1,294,234,4,0
45035000027,45,035,000027,428,427,5,1,2,398,446,19,2
45035000028,45,035,000028,343,295,2,2,0,320,304,16,1
45035000029,45,035,000029,447,388.2,7,4.4,0.1,428.8,405.5,10.8,1
45035000030,45,035,000030,311.8,174,2.1,0,0,294.6,181.1,12.2,0
45035000031,45,035,000031,439.8,334.8,7.7,1.9,0,428.2,340.6,12.5,1.9
45035000033,45,035,000033,485,277,7,1,0,457,290,20,0
45035000034,45,035,000034,356.8,250.8,10,0,0,345.8,252.8,15,2
45035000035,45,035,000035,517.4,249.7,10,3,1,502.4,257.7,18,2
45035000036,45,035,000036,208.5,378.6,7,2,2,210.5,385.6,4,0
45035000037,45,035,000037,314,156.4,5.6,1.4,0.1,319.2,151.1,8.6,0
45035000038,45,035,000038,276.6,457.4,17.2,4.5,0.9,259.5,481.8,13.6,1.8
45035000039,45,035,000039,325,410,15,4,1,317,427,11,1
45035000040,45,035,000040,339.8,254.3,13.9,0.3,1,326.7,266,16.3,0.1
45035000041,45,035,000041,723,362,15,5,2,738,358,9,1
45035000042,45,035,000042,1274.8,685.8,20.2,6.1,3,1287.3,681.1,20.5,3.1
45035000043,45,035,000043,619,330,17,2,1,606,338,22,0
45035000044,45,035,000044,1027,413,27,5,2,1033,417,17,4
45035000045,45,035,000045,609,411,11,1,1,615,402,16,0
45035000046,45,035,000046,424.9,363.9,13.1,2,0,401.9,380.9,20.1,0
45035000047,45,035,000047,589,312,18,0,0,599,310,15,0
45035000048,45,035,000048,566.7,743.3,15.9,3,1,558.7,752.2,20.8,2
45035000049,45,035,000049,449,355,14,3,2,455,363,7,1
45035000050,45,035,000050,393.6,421.9,20.3,4.1,1,388.5,436.2,16.1,2
45035000052,45,035,000052,516,272.9,13.3,3,0,501.1,286,13.1,4
45035000054,45,035,000054,144,306,3,1,0,143,303,7,0
45035000055,45,035,000055,687,337,19,3,5,686,344,20,1
45035000056,45,035,000056,201,141,4,3,0,200,142,7,1
45035000057,45,035,000057,415,200,12,2,2,403,211,13,1
45035000058,45,035,000058,348.3,160.2,14.9,4,0,347.3,162.2,15.9,1
45035000060,45,035,000060,439,415,11,4,3,419,432,22,0
45035000061,45,035,000061,316,350.8,10.6,2.9,2.9,303.5,363.4,14.5,1
45035000062,45,035,000062,289.3,169.1,6,3,2,291.3,168.3,10,0.1
45035000063,45,035,000063,832.2,851.9,35.3,14.5,1,830,874.6,28.5,0
45035000064,45,035,000064,242.5,322.1,11,0,0,239.4,322.9,11.8,0
45035000066,45,035,000066,1108,769,29,2,3,1094,790,25,3
45035000067,45,035,000067,294,209.4,14.8,2,1,299.9,213.3,6.9,0
45035000068,45,035,000068,443,385,9,3,0,429,388,16,0
45035000069,45,035,000069,1027.3,637.7,35.1,3,1,1029.3,654.8,25.2,1
45035000070,45,035,000070,695.3,388.6,9,1,0,680.3,395.6,23,0
45035000071,45,035,000071,1192.6,1130.1,50,7,1,1187.7,1153.3,30.2,1
45035000072,45,035,000072,1182,856.8,38.9,3.9,2,1132.3,889.9,54.5,0
45035000073,45,035,000073,625,570.2,10.4,1.9,0.9,621.3,575.8,12.3,0
45035000074,45,035,000074,302.4,646.6,5,4,2,304.4,645.6,6,1
45035000075,45,035,000075,862,640,21,4,1,837,660,22,4
45035000076,45,035,000076,1044.7,1281.6,54.4,7.8,0,1013.6,1331,35.1,2.9
45035000077,45,035,000077,247.6,773.4,13,2,2,233.6,779.4,18,2
45035000078,45,035,000078,723,390,22,1,1,718,402,12,1
45035000079,45,035,000079,668.4,552.5,20.8,1.5,2.1,652.5,568.2,20.4,2.2
45035000080,45,035,000080,264,239,7,2,3,262,247,7,2
45035000081,45,035,000081,583.2,596.5,14.7,2.7,0,570.2,613.5,16.4,0
45035000082,45,035,000082,363.9,141.8,5.8,0,0.7,371.5,132.2,9.1,1.4
45035000083,45,035,000083,602.7,275.3,20,5,2,587.7,283.2,33,0
45035000084,45,035,000084,862,463,20,4,1,857,465,24,5
45035000085,45,035,000085,603.5,480.2,14,4,1.2,607.2,482.8,13.2,3.5
45035000086,45,035,000086,390,288,22,1,1,380,298,21,0
45035000087,45,035,000087,342,179,9,1,0,328,188,13,1
45035000088,45,035,000088,627,449,21,6,1,612,462,30,5
45035000089,45,035,000089,1092,694,27,6,1,1069,701,34,2
45035000090,45,035,000090,539.5,388.9,12.6,0.9,0.9,501,402.3,34,0.9
45035000091,45,035,000091,750,883,30,14,1,741,912,27,3
45035000092,45,035,000092,563,293,17,2,0,585,292,4,1
45035000093,45,035,000093,562,415,17,4,0,546,426,24,1
45035000094,45,035,000094,521.2,345.2,6.8,1.9,1,506.7,355.9,14.5,1.9
45035000095,45,035,000095,284,364,6,3,0,276,373,11,2
45035000096,45,035,000096,158,126,7,2,1,144,141,8,0
45035000097,45,035,000097,311.6,160,10.2,2.1,0.1,315.1,162.4,5.4,0
45035000098,45,035,000098,777.5,663.5,21.7,2,0,789.6,664.9,10.4,1
45035000099,45,035,000099,372.1,174.2,10.9,1,1,363.1,178.1,13.8,1
45035000100,45,035,000100,307.4,655.5,6.8,3.9,1,303.5,650.7,13.6,1
45035000101,45,035,000101,218.5,261.1,4.2,1,0,219.2,265.3,3.2,0
45035000102,45,035,000102,428,506,27,5,3,402,537,26,2
45035000103,45,035,000103,375.7,304.4,15,5,0,355.7,333.4,16,0
45035000104,45,035,000104,318,440,13,3,0,309,451,14,1
45035000105,45,035,000105,322,267,9,1,0,318,268,8,2
45035000106,45,035,000106,591,455,14,2,1,586,459,16,3
45035000107,45,035,000107,430,205,15,2,3,406,221,26,0
45035000108,45,035,000108,568,441,25,5,0,555,468,11,1
45035000109,45,035,000109,467.8,425.4,21.7,2,0,456.9,435.3,18.7,1
45035000110,45,035,000110,175.9,358.9,7,4,3,171.9,369.9,8,1
45037000001,45,037,000001,448,271,6,2,0,448,276,8,0
45037000002,45,037,000002,648,647,13,5,2,630,671,18,0
45037000004,45,037,000004,377.4,550.2,9,3,1,362.5,566.1,15.9,0
45037000005,45,037,000005,410,485,8,3,1,402,492,11,4
45037000006,45,037,000006,462.1,405.2,3.1,4,0,441.1,418.3,14.1,0
45037000007,45,037,000007,1679.6,416.5,27.4,3.9,0,1644.4,439,40.1,1
45037000008,45,037,000008,737.2,60.5,7.2,0,0,722,62.7,16.2,0
45037000009,45,037,000009,510.4,171.3,12,1,0,500.4,180.3,14,1
45037000010,45,037,000010,155,201,2,2,1,157,198,4,0
45037000011,45,037,000011,187.4,280.8,0.1,2.1,0,179.3,290,4.1,1
45037000012,45,037,000012,1961.2,558.8,18.9,4,2,1914.4,580.7,45.8,1
45037000013,45,037,000013,592.1,916,13.2,9,1,572,940.1,25.2,0
45039000001,45,039,000001,12,48,0,0,0,12,47,0,0
45039000002,45,039,000002,59,260,0,0,0,54,264,0,0
45039000003,45,039,000003,141,73,4,3,0,144,70,5,0
45039000004,45,039,000004,64,167,2,0,0,62,170,0,0
45039000005,45,039,000005,519,933,8,2,0,508,933,20,0
45039000006,45,039,000006,30.7,26.4,0,0,0,30.6,25.4,1.1,0
45039000007,45,039,000007,88.6,314.9,3.8,0.9,0,88.6,318.6,2,0
45039000008,45,039,000008,48,221,0,2,0,45,227,1,0
45039000009,45,039,000009,239,451,3,1,0,232,452,4,2
45039000010,45,039,000010,278,302,1,0,0,271,305,7,0
45039000011,45,039,000011,279.5,253.1,1.9,1.9,0.9,273.8,258.8,5.7,0.9
45039000012,45,039,000012,118,317,1,1,0,115,314,4,1
45039000013,45,039,000013,35,19,1,0,0,33,20,1,0
45039000014,45,039,000014,569.6,1120.2,8,6,0,558.6,1135.2,13,0
45039000015,45,039,000015,328.4,383.8,9,3,0,329.4,392.8,6,0
45039000016,45,039,000016,81,414.4,1,2.9,1,76.1,422.1,4.8,0
45039000017,45,039,000017,213,274.6,9,7.1,3,223.9,280.9,4.2,0
45039000018,45,039,000018,244,775,5,2,0,231,788,10,0
45039000019,45,039,000019,382.3,465.3,7.1,2.1,0,374.1,471.6,6.2,1
45039000020,45,039,000020,49.9,141.2,0,4,2,48.8,147.2,3,0
45039000021,45,039,000021,22.6,78.9,0,0.1,0,22.6,77,0,0
45039000022,45,039,000022,823,317,13,2,3,823,317,17,0
45041000001,45,041,000001,235.8,132.2,6,1,1,216.9,143.2,15.9,3
45041000002,45,041,000002,102,357,6,2,0,99,361,6,1
45041000003,45,041,000003,309.6,258.4,4,3,0,299.6,271.4,6,1
45041000004,45,041,000004,1034,559,6,3,1,1018,576,14,0
45041000005,45,041,000005,1079,965,26,7,3,1055,1001,23,3
45041000006,45,041,000006,424,180,2,3,0,414,187,9,0
45041000007,45,041,000007,498,152,2,3,0,487,157,8,0
45041000008,45,041,000008,687.8,855.2,21.1,1,0,673,884.1,12.1,1
45041000009,45,041,000009,1048.8,428,9.8,4.9,1,1047.8,433.9,15.7,1
45041000010,45,041,000010,1848,988.7,31.1,4,2,1830.4,995,47.4,1
45041000011,45,041,000011,1165,977,21,5,1,1157,995,19,0
45041000012,45,041,000012,744.4,345.5,5.1,3,1,740.4,347.7,11,0
45041000013,45,041,000013,471,137,1,0,2,453,147,6,1
45041000014,45,041,000014,901,346,6,3,0,874,361,22,0
45041000015,45,041,000015,558,228,4,1,1,548,232,12,0
45041000016,45,041,000016,27,776,4,4,0,23,788,1,0
45041000017,45,041,000017,48.4,626.9,1.9,3.9,1,40.7,645.2,2,1
45041000018,45,041,000018,18,753,5,3,0,9,780,2,0
45041000019,45,041,000019,200,252,11,2,1,205,259,3,1
45041000020,45,041,000020,187,450,8,4,1,184,464,4,2
45041000022,45,041,000022,352,200,13,2,0,361,201,8,0
45041000023,45,041,000023,833.1,542.5,11.9,2,0,852.8,532.6,4.9,1
45041000024,45,041,000024,1028,450,18,5,1,1070,429,12,0
45041000025,45,041,000025,24.6,984.6,7.9,1,2,21.6,1001.3,4.9,0
45041000026,45,041,000026,14.4,410.4,0.1,1,0,11.4,411.7,2.1,0
45041000027,45,041,000027,323,289,13,2,1,319,302,10,0
45041000028,45,041,000028,1268.9,712.8,17.8,4.7,1.1,1255.3,725.2,22.1,2
45041000029,45,041,000029,987.6,633.9,13.9,5,1,1000.5,627.9,16.9,0
45041000030,45,041,000030,56,223,1,0,0,50,232,3,0
45041000031,45,041,000031,327,61,1,0,0,320,63,6,0
45041000032,45,041,000032,175.6,1053.2,4.1,4.1,1,163.3,1061.8,13.1,0
45041000033,45,041,000033,768.9,841.9,19.1,7.1,0,754.8,868.1,19,1
45041000034,45,041,000034,418,62,2,1,0,419,59,6,0
45041000035,45,041,000035,279,89,2,0,0,269,94,6,0
45041000036,45,041,000036,1023.6,417,9,4,1,1005.7,433.9,20,0
45041000037,45,041,000037,344.1,381.8,2.1,1,0,341,384.1,3.1,1
45041000038,45,041,000038,196,777,12,6,1,195,790,7,0
45041000039,45,041,000039,545,340.5,4,2,0,536.1,349.4,10.9,0
45041000040,45,041,000040,401,663,4,6,2,394,679,7,0
45041000041,45,041,000041,68,1108,7,5,0,66,1120,4,1
45041000042,45,041,000042,159,97.5,1,0,0,153.9,100.6,2.1,1
45041000043,45,041,000043,791,752.6,10,1.1,2,776.8,766.8,14.1,0
45041000044,45,041,000044,672.3,396.4,2,2.9,0,671.4,392.4,8.8,0
45041000045,45,041,000045,349,151,3,4,0,339,155,12,0
45041000046,45,041,000046,166,277,3,3,0,163,286,2,0
45041000047,45,041,000047,631,131,3,1,0,605,145,17,0
45041000048,45,041,000048,562,393,2,2,1,543,401,14,0
45041000049,45,041,000049,589,210,1,2,0,574,215,11,0
45041000050,45,041,000050,142,306,1,1,1,136,315,4,0
45041000051,45,041,000051,223.5,10.6,0,0,0,219.7,10.6,3.8,0
45041000052,45,041,000052,174.2,540.8,4,2,0,171.1,546.9,3.1,0
45041000053,45,041,000053,340,33,2,1,0,336,36,5,0
45041000054,45,041,000054,1333.4,1571.2,20.4,17.4,1.9,1319.9,1605,27.2,1
45041000055,45,041,000055,316,237,7,0,0,314,240,5,1
45041000056,45,041,000056,1059.4,990.1,32.1,8,1,1068.5,999.1,21.1,3
45041000057,45,041,000057,254.1,1050.1,8.9,9.9,1,242.2,1077.9,7,1
45041000058,45,041,000058,27,821,6,3,1,27,838,2,1
45041000059,45,041,000059,694,613,9,1,0,678,622,21,0
45041000060,45,041,000060,207,778,3,4,3,197,792,6,2
45041000061,45,041,000061,446,401,1,2,1,434,411,7,1
45041000062,45,041,000062,358.5,86.5,3,0,0,357.3,89.5,2.2,0
45041000063,45,041,000063,1370.4,941.6,23.5,8.2,3.1,1359.6,965.5,22.6,1.1
45041000064,45,041,000064,776.6,409.3,14,1,2,795.6,398.3,8,2
45043000101,45,043,000101,336,707,11,10,5,320,739,11,1
45043000102,45,043,000102,328,386.8,4,2,0,325,390.8,6,0
45043000103,45,043,000103,653.7,100.4,5.2,0,0,644.8,99.6,15.1,1
45043000104,45,043,000104,805.9,286.3,7.6,4.7,0,797.4,302.5,9.5,0
45043000105,45,043,000105,250.6,1002.6,1.9,4.8,0.9,244.9,1013.1,3,0
45043000106,45,043,000106,120,45,0,0,0,119,45,2,0
45043000107,45,043,000107,314.2,69.8,1,0,0,312.3,69.8,3,0
45043000108,45,043,000108,229.3,485,2,2,0,224.4,489,6.9,0
45043000109,45,043,000109,23.4,605.4,5,2,1,19.3,617.5,2.2,0
45043000110,45,043,000110,439.5,170,1,1,0,433.7,172.9,3.9,1
45043000111,45,043,000111,368.7,359.7,7.1,2.1,0,372.4,362,2.3,0
45043000112,45,043,000112,97.3,718,1.9,0.9,3.8,80.1,732.4,3.8,0
45043000113,45,043,000113,236,138,2,0,1,244,135,0,0
45043000114,45,043,000114,710.1,446.7,9.9,5,2,678.5,466.5,25.8,3
45043000115,45,043,000115,111.1,321.7,3.9,0,0,105.3,326.5,3.9,1
45043000116,45,043,000116,637.2,263.4,3.1,2,1.2,631.3,263.2,12.2,2
45043000117,45,043,000117,1658.9,719.4,17.7,8.8,0.9,1675.7,713.2,16.8,0.9
45043000118,45,043,000118,1162,584,9,8,1,1169,576,19,1
45043000119,45,043,000119,455.8,201.6,4.9,2,1,451.9,201.8,9.8,0
45043000120,45,043,000120,1015.2,261.4,8.4,1.1,0,994.3,272.6,18.3,2
45043000121,45,043,000121,34.9,278.2,1,2,0,31.9,286.2,2.1,0
45043000122,45,043,000122,1711.2,902.8,15.9,6,3,1748,872,22.8,1
45043000123,45,043,000123,1466.8,1289.2,27.1,5,2,1462,1287,35.2,2
45043000124,45,043,000124,1346.6,756.4,16.3,5,3,1390,735,14.5,1
45043000125,45,043,000125,1540.4,641.9,15.4,1.9,0,1556.8,623.5,25.1,0
45043000126,45,043,000126,1670,826,26,6,1,1727,793,16,1
45043000127,45,043,000127,223,173,2,0,1,223,171,2,0
45043000128,45,043,000128,218,381.3,2.7,1.3,0,218.8,382.9,2,0
45043000129,45,043,000129,446.7,240.4,3,1,0,437.7,240.4,12,1
45043000130,45,043,000130,311.8,229.9,2.9,0.2,0,313.4,233.2,1.1,0
45043000131,45,043,000131,153.5,582.2,2.1,0.1,1,151,589.6,2.5,0
45043000132,45,043,000132,156.1,683.9,7,2,0,154.1,688,4.1,1
45043000133,45,043,000133,542.9,649.3,4.8,3.8,0,525.9,665.4,18.1,1.9
45043000134,45,043,000134,496.9,223.3,2.1,1,0,495.6,220.5,6.2,0
45045000201,45,045,000201,818,618,41,3,0,842,628,15,2
45045000203,45,045,000203,905,1124,48,6,2,973,1104,12,1
45045000204,45,045,000204,475.1,1144.4,38,4,0,478.1,1169.4,18,2
45045000205,45,045,000205,693,1341,47,11,4,698,1375,23,2
45045000206,45,045,000206,48.9,246.6,4,1,1,47.9,252.6,1,1
45045000207,45,045,000207,390,1139,30,3,1,391,1159,16,0
45045000208,45,045,000208,652.7,1608.2,44.2,4.1,1,671.6,1632.3,13.2,2
45045000210,45,045,000210,740,1199,43,5,1,767,1195,19,6
45045000214,45,045,000214,105.8,1006.2,13.7,1,0,99.9,1023.8,4.9,0
45045000216,45,045,000216,843.9,748,35.6,4,1,914.6,714.6,6.1,5.9
45045000217,45,045,000217,784.2,615.8,25.3,2,2,846.1,589.2,4.1,0
45045000218,45,045,000218,760,515,19,2,1,810,484,7,3
45045000219,45,045,000219,277,1191.8,21.9,6,3,272,1219.7,7,3
45045000220,45,045,000220,580.9,476.6,12.9,3,1,635.5,440.9,3,0
45045000221,45,045,000221,529,584,29,4,1,573,571,5,0
45045000222,45,045,000222,1122,695,46,7,2,1170,683,20,2
45045000223,45,045,000223,1167.1,554.4,22.1,0,0,1223.5,522.1,8,1
45045000224,45,045,000224,1433,1616.4,46.8,9,3,1447,1630.3,28.9,0
45045000225,45,045,000225,503,586.6,26.2,5,3,487,621.7,15.1,2
45045000226,45,045,000226,409,904,30,5,4,412,920,24,1
45045000227,45,045,000227,579,228,26,3,1,597,237,9,2
45045000228,45,045,000228,272,394,16,5,0,265,408,12,2
45045000229,45,045,000229,333.6,1041.9,21,5.5,1.2,309.9,1074.2,19.1,2
45045000230,45,045,000230,287,426,5,6,2,263,448,13,1
45045000231,45,045,000231,864.7,355.9,18.5,2.3,0.2,875.5,360.5,9.7,3.2
45045000232,45,045,000232,1752,878,36,4,3,1808,849,14,6
45045000233,45,045,000233,854,406,29,3,0,856,421,18,2
45045000234,45,045,000234,81,1042,8,4,0,70,1059,4,1
45045000235,45,045,000235,1527,799,26,2,2,1512,808,33,3
45045000236,45,045,000236,196.3,388.9,5.7,3.7,0.9,191.5,394.7,10.2,0
45045000237,45,045,000237,469,465,9,3,1,456,480,11,0
45045000238,45,045,000238,1047,615,33,7,1,1083,613,14,0
45045000239,45,045,000239,767,488,20,7,1,772,495,15,1
45045000240,45,045,000240,546,320,9,3,1,527,335,17,0
45045000241,45,045,000241,1426.8,849,43.2,5,3,1471.8,838.1,23.2,0
45045000242,45,045,000242,217.4,699.1,9,3.9,0,191.1,723.6,9.9,3
45045000243,45,045,000243,516.7,616.7,12.6,6.8,1,508,623.5,13.6,1.9
45045000244,45,045,000244,1541.3,871.9,51.1,3,0,1566.9,864,30.5,1
45045000245,45,045,000245,1082,297,32,3,0,1072,311,36,2
45045000246,45,045,000246,850.5,857.6,23.1,12.9,3,834.2,886.9,18.1,2
45045000247,45,045,000247,1671,467,43,3,0,1666,487,32,5
45045000248,45,045,000248,954,732,28,4,3,950,749,23,1
45045000249,45,045,000249,1015,510,30,3,4,1056,502,14,1
45045000250,45,045,000250,351.9,783.5,9.6,4.9,1,330.6,801.7,14.3,0.4
45045000251,45,045,000251,881,586,38,4,4,914,571,19,6
45045000252,45,045,000252,1546.9,272.3,18.1,4,2,1521,279.7,45.4,0
45045000253,45,045,000253,1174,680,33,1,2,1165,705,20,0
45045000254,45,045,000254,1434.8,372.6,22.8,1.1,2,1422.8,386.3,26.4,1
45045000255,45,045,000255,1150,584,26,4,3,1137,596,29,4
45045000256,45,045,000256,1386,1018,41,6,1,1355,1046,50,2
45045000257,45,045,000257,450.1,417.2,6.8,5.8,1,454,419.2,10.7,1.9
45045000258,45,045,000258,1266.7,290.5,26,2,1,1238.6,305.5,39,3
45045000259,45,045,000259,1373,1198,36,8,0,1362,1226,25,5
45045000260,45,045,000260,692.4,369.5,16,4,0,692.3,377.6,10,2
45045000262,45,045,000262,1358,824,32,3,3,1380,825,17,0
45045000264,45,045,000264,1309.8,323.5,26,2,1,1307.8,333.5,20,2
45045000266,45,045,000266,517.1,700.4,10.7,5.2,0,509.9,715.3,11,2.1
45045000269,45,045,000269,1044.9,432.2,15.2,6,1.1,1058.4,414.3,21.6,4
45045000270,45,045,000270,794,882,33,17,1,774,926,19,5
45045000271,45,045,000271,1300,579,24,10,0,1276,614,23,3
45045000272,45,045,000272,878,697,32,7,4,876,728,14,4
45045000274,45,045,000274,1008.3,549.2,21.4,8.1,2,969,589.6,29.4,4
45045000275,45,045,000275,1168.5,298.1,19.8,5,0,1148.7,322.8,21.8,1
45045000276,45,045,000276,707.5,742.9,29.2,4.9,2.9,697.4,772.4,19.6,2
45045000277,45,045,000277,1528,1341,50,7,1,1548,1349,37,2
45045000278,45,045,000278,717,1049,22,6,0,691,1084,16,1
45045000279,45,045,000279,1358,999,27,6,2,1334,1022,34,4
45045000280,45,045,000280,996,1036.5,42.5,4.9,2,1010.8,1051.3,16.8,4
45045000281,45,045,000281,856.7,816.2,23.5,2.1,1,843.9,834.4,20.2,2
45045000282,45,045,000282,855.4,624.3,33,6,4,869.3,641.3,9,0
45045000283,45,045,000283,1221,781,25,2,2,1247,767,17,3
45045000284,45,045,000284,595,613,38,4,4,578,648,22,2
45045000285,45,045,000285,1223.5,446.5,31.8,3.7,2.8,1259,441.9,9.3,2.8
45045000286,45,045,000286,1527,271,27,3,4,1513,274,33,4
45045000287,45,045,000287,1655,1092,54,7,3,1659,1109,39,4
45045000288,45,045,000288,1005,544,37,1,3,1013,560,17,4
45045000289,45,045,000289,1571,867,27,8,1,1613,839,28,3
45045000291,45,045,000291,778.9,649.8,31.2,9.2,3,786,668.8,19.4,3.1
45045000292,45,045,000292,753.8,354.6,23.7,1,0,771.5,356.6,4.9,2
45045000293,45,045,000293,1176,504,28,5,3,1181,513,18,3
45045000294,45,045,000294,616.6,313,15.5,1,3.9,632.7,309.9,10.3,1
45045000295,45,045,000295,1210.2,760.8,39.8,3,1,1181.4,794.6,40.8,3
45045000296,45,045,000296,760.4,200.5,12,3,0,750.3,210.6,15,0
45045000297,45,045,000297,1314,845,44,5,1,1286,892,32,3
45045000298,45,045,000298,1454,1043.6,46.2,6,2,1408.8,1090.8,49.2,2
45045000299,45,045,000299,965.6,879.5,21.2,12.1,0,945.5,899.6,26.3,5
45045000300,45,045,000300,1368,686,36,4,1,1407,669,21,2
45045000302,45,045,000302,996,739,27,5,2,994,754,23,0
45045000303,45,045,000303,790,692,17,1,0,793,705,10,1
45045000304,45,045,000304,1006,497,18,0,0,1024,486,8,0
45045000305,45,045,000305,152,846,6,2,0,136,857,8,2
45045000306,45,045,000306,657.5,476,18.8,2,1,646.6,488.9,20.8,2
45045000307,45,045,000307,2194.4,587.3,46.7,6,1,2180.4,608.1,40.8,6
45045000308,45,045,000308,1335,633,37,5,1,1337,647,27,4
45045000309,45,045,000309,1167,646,30,5,1,1199,641,15,1
45045000310,45,045,000310,1178,760,27,10,1,1161,785,25,4
45045000311,45,045,000311,861.4,592.9,37.4,1,1,828.9,619.5,37.4,2
45045000312,45,045,000312,1242,609,31,12,0,1237,632,25,0
45045000313,45,045,000313,709,610.5,15.5,3.9,3.9,692.6,632.7,10.6,4.8
45045000314,45,045,000314,892,964.5,33.8,6,0,860.2,1002.2,31.8,2
45045000315,45,045,000315,1115,836.5,29.5,1.1,1.1,1094.4,867.3,23.4,1.2
45045000316,45,045,000316,1823.8,224.9,22,1,3,1797.9,244.8,31,0
45045000317,45,045,000317,1879.7,380.4,46.8,3.2,1,1837,413.8,56.5,1.1
45045000318,45,045,000318,768.7,979.1,18.6,1.1,1,811.9,952.5,6.1,2.1
45045000319,45,045,000319,726,704,32,7,2,734,723,18,1
45045000321,45,045,000321,975,612,49,3,2,967,643,27,1
45045000322,45,045,000322,1037,611,23,0,0,1060,602,12,2
45045000323,45,045,000323,1510.8,936.4,49.1,9,2,1524.7,969.5,18.1,0
45045000324,45,045,000324,1258,597,34,5,1,1309,573,15,4
45045000325,45,045,000325,1133.2,539.2,30.6,8.8,0,1119.2,561,21,2.9
45045000326,45,045,000326,1688,772,32,1,3,1683,786,20,4
45045000327,45,045,000327,746.2,868.1,16.9,8.2,2.1,707.8,910.4,28.3,0.1
45045000328,45,045,000328,771,645,41,2,1,773,673,23,0
45045000329,45,045,000329,1439,903,29,4,6,1459,893,21,1
45045000330,45,045,000330,1813.9,473.1,34.3,6.1,0,1821.3,474.6,37.5,4.1
45045000331,45,045,000331,1116,769,52,7,3,1161,762,22,3
45045000332,45,045,000332,849.7,683,36.6,5,2,824,713.7,34.6,4
45045000334,45,045,000334,1535,434,25,1,1,1536,444,17,2
