GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREOWRI
090093481242006,9.9,9.6,0.2,0.1,0
090093481222007,80.3,78.2,1.4,0.6,0
090093481222028,41.3,40.2,0.7,0.3,0
090093481231004,8,7.1,0.1,0,0
090093481252000,89.2,86.8,1.6,0.6,0
090093481112001,42.5,38,0.7,0.2,0
090093509002004,26.8,16.5,0.2,0.1,0
090093523002035,0,0,0,0,0
090093508004006,20.7,8.6,0.1,0.1,0
090093508003004,13.3,5.5,0.1,0,0
090093508002005,34.5,21.3,0.3,0.2,0
090093508002004,13.3,5.5,0.1,0,0
090093518002000,8.3,6.5,0.1,0,0
090093523002044,0,0,0,0,0
090093501002013,3.2,1.3,0,0,0
090093523002043,0,0,0,0,0
090093517001002,0,0,0,0,0
090093509001025,0.7,0.4,0,0,0
090093508001010,0,0,0,0,0
090093508002001,43.4,18.1,0.2,0.1,0
090093510003020,4.7,1.4,0,0.1,0
090093502003005,11,3.3,0.1,0.2,0
090093501002006,8.3,2.9,0,0,0
090093519002001,0,0,0,0,0
090093501002002,3.5,1.2,0,0,0
090093501002031,5.7,2,0,0,0
090093505002012,4.8,1.7,0,0,0
090093501001004,35.3,12.4,0.2,0,0
090091253003019,26.7,15.3,0.4,0.2,0
090091254002012,0,0,0,0,0
090091252002009,0,0,0,0,0
090091252002004,6.7,5.2,0.1,0.1,0
090091252002016,24.1,18.8,0.4,0.3,0
090091252002019,0,0,0,0,0
090091252002039,12.5,9.7,0.2,0.1,0
090091252002037,0,0,0,0,0
090091251002003,8.1,9.2,0.1,0.1,0
090091253003012,6.4,4.7,0.1,0.1,0
090091252001016,14.8,11,0.1,0.1,0
090091251002020,16.8,19.2,0.2,0.2,0
090091252001005,19.9,24.8,0.2,0.1,0
090091251001012,8.5,10.6,0.1,0.1,0
090091251001016,24.9,30.9,0.2,0.2,0
090091251001028,13.1,16.3,0.1,0.1,0
090091251001030,8.8,11,0.1,0.1,0
090091252001006,0,0,0,0,0
090091253003013,2.4,1.4,0,0,0
090091252003027,15.1,11.8,0.3,0.2,0
090091660021037,3.7,2.5,0,0,0
090091660024008,4.2,1.6,0,0.1,0
090091660023001,0,0,0,0,0
090091660023018,7.3,2.8,0,0.1,0
090091660023008,1.6,0.6,0,0,0
090091660024011,0,0,0,0,0
090091660023019,8.7,3.3,0,0.1,0
090091658024029,0,0,0,0,0
090091651002009,2.5,0.8,0,0,0
090091652003028,0,0,0,0,0
090091652003026,0,0,0,0,0
090091652003030,0,0,0,0,0
090091652003031,0,0,0,0,0
090091941001082,0,0,0,0,0
090091942011012,36,23.3,0.6,0.3,0
090091941001130,0,0,0,0,0
090091941001060,0,0,0,0,0
090091941001062,0,0,0,0,0
090091941001063,0,0,0,0,0
090091941001114,0,0,0,0,0
090091942014003,1.1,0.7,0,0,0
090091942011021,0,0,0,0,0
090091942014038,0,0,0,0,0
090091942014040,0,0,0,0,0
090091941001030,11.9,6.8,0.2,0.1,0
090091941001079,0,0,0,0,0
090091941001087,3.4,2,0,0,0
090091941001106,0,0,0,0,0
090091941001109,0,0,0,0,0
090091941001125,0,0,0,0,0
090091941001102,0,0,0,0,0
090091941001074,0,0,0,0,0
090091941001075,0,0,0,0,0
090091942011004,0,0,0,0,0
090091941001034,0,0,0,0,0
090091862004010,26.2,37.2,0.6,0.2,0
090091862004008,7.3,10.4,0.2,0,0
090091862003032,21.7,30.9,0.5,0.1,0
090091861004012,8.9,10.5,0.2,0.1,0
090091862003014,18.5,26.3,0.5,0.1,0
090091862002012,1.6,2.3,0,0,0
090091862003034,2.2,3.2,0.1,0,0
090091862003037,16.6,23.6,0.4,0.1,0
090091862003001,13.4,19.1,0.3,0.1,0
090091862001027,1.9,2.7,0,0,0
090091862001033,0.3,0.5,0,0,0
090091861002006,41.6,49.2,1,0.6,0
090091861002002,16.4,19.3,0.4,0.2,0
090091861006001,1.4,1.6,0,0,0
090091673001010,24.8,30.1,0.6,0.1,0
090091671001018,0,0,0,0,0
090091671005004,30.3,25.9,0.4,0.3,0
090091672022029,0,0,0,0,0
090091673003056,0,0,0,0,0
090091672021023,10.7,13,0.3,0,0
090091673002000,33,44.2,0.5,0.3,0
090091671007014,34.9,37.5,0.6,0.3,0
090091671007005,0,0,0,0,0
090091672013007,0,0,0,0,0
090091672013004,1.4,1.7,0,0,0
090091672013036,11.2,13.1,0.1,0.1,0
090091672013020,15.1,17.8,0.1,0.1,0
090091672013018,7.9,9.3,0.1,0.1,0
090091672013029,30.6,36,0.2,0.2,0
090091672013023,19.1,22.4,0.2,0.1,0
090091672022000,0,0,0,0,0
090091673003060,4.5,6,0.1,0,0
090091673003045,6.2,8.3,0.1,0.1,0
090091671001014,0,0,0,0,0
090091671001013,5.9,6.4,0.1,0.1,0
090091671005015,2.9,1.5,0,0,0
090091671006009,50.5,25.6,0.8,0.4,0
090091671006007,26.7,13.6,0.4,0.2,0
090091671005006,9.3,8,0.1,0.1,0
090091671004003,6.1,5.2,0.1,0.1,0
090091671002003,0,0,0,0,0
090091671002012,0,0,0,0,0
090091673002029,17.2,23,0.2,0.2,0
090091672021027,2.3,2.8,0.1,0,0
090091672011006,1.1,1.3,0,0,0
090091673002036,5.9,7.8,0.1,0.1,0
090091672021033,0,0,0,0,0
090091672012030,9.4,11,0.1,0.1,0
090091672023008,0,0,0,0,0
090091511003001,172.9,138.4,2.8,1.2,0.3
090091511001002,36.8,29.4,0.6,0.2,0.1
090091507003029,0,0,0,0,0
090091504001004,40.9,31.8,0.9,0.3,0
090091509001021,17,12.9,0.3,0.1,0
090091508001026,0,0,0,0,0
090091512002024,11.8,9.5,0.2,0.1,0
090091507003027,3.8,3.8,0.1,0,0
090091507002006,81.5,80.8,1.5,0.5,0
090091672022023,0,0,0,0,0
090091672021032,1,1.2,0,0,0
090091673001002,30.2,36.6,0.7,0.1,0
090091672011019,0,0,0,0,0
090091672012040,0.7,0.8,0,0,0
090091672022017,0,0,0,0,0
090091672012011,0.7,0.8,0,0,0
090091573003001,16,14.6,0.3,0.1,0
090091573002016,4.2,3.9,0.1,0,0
090091573003012,12.8,11.4,0.2,0.1,0
090091573002009,7.6,6.9,0.1,0.1,0
090091572002030,24.7,21.9,0.5,0.2,0
090091572002014,15.5,13.8,0.3,0.1,0
090091574003012,12.7,11.6,0.2,0.1,0
090091572002013,12.7,11.6,0.2,0.1,0
090091574001045,0,0,0,0,0
090091574001044,0,0,0,0,0
090091574003008,0,0,0,0,0
090091574001026,2.8,2.6,0,0,0
090091574004004,14.2,12.9,0.2,0.1,0
090091574001002,0,0,0,0,0
090091574002013,0,0,0,0,0
090091574002003,9,8.1,0.2,0.1,0
090091574002007,9.4,8.6,0.2,0.1,0
090091573001001,0,0,0,0,0
090091574004021,13.2,12,0.2,0.1,0
090091571001008,51.6,45,0.6,0.5,0.1
090093461022014,0,0,0,0,0
090093461022042,1.4,2.1,0,0,0
090093461022067,11.9,18.7,0.4,0.1,0
090093461022044,3.4,5.3,0.1,0,0
090093461022064,0,0,0,0,0
090093461013002,40.2,62.9,1.3,0.2,0
090093461022036,0,0,0,0,0
090093461013008,4.8,7.5,0.2,0,0
090093461021030,27.6,43.2,0.9,0.1,0
090093461012028,2.7,4.3,0.1,0,0
090093472002009,1.8,3.9,0.1,0,0
090093472002016,0.3,0.6,0,0,0
090093471003006,15.2,25.4,0.2,0.2,0
090093471003000,38.1,63.5,0.5,0.4,0
090093472001012,9.4,19.9,0.3,0.1,0
090093471003007,18.4,30.7,0.2,0.2,0
090093471003008,6,10.1,0.1,0.1,0
090093471002025,0,0,0,0,0
090093471001036,0,0,0,0,0
090093471002029,2.2,3.7,0,0,0
090093472002008,14.1,29.8,0.5,0.1,0
090093472002010,0.5,1.1,0,0,0
090093472001001,0.8,1.7,0,0,0
090093471001012,0,0,0,0,0
090093471001017,4.7,9.9,0.2,0,0
090091301012025,6.6,8,0.2,0.1,0
090091302004025,2.2,3.9,0,0,0
090091301022041,0.6,0.7,0,0,0
090091302001006,10.7,13,0.3,0.1,0
090091301012005,0,0,0,0,0
090091301021008,22.7,27.4,0.6,0.2,0
090093481232020,6.7,7.1,0.2,0,0
090093481233024,47.9,50.8,1.1,0.3,0
090093481233030,4,4.2,0.1,0,0
090093481111018,28.4,25.3,0.5,0.2,0
090093481112038,31.3,27.9,0.5,0.2,0
090093481221022,162,157.7,2.9,1.1,0
090093481252015,32.9,32,0.6,0.2,0
090093481221026,0,0,0,0,0
090093481232007,0,0,0,0,0
090093481232005,30.9,27.6,0.5,0.2,0
090093481231025,0,0,0,0,0
090093481111007,0,0,0,0,0
090093481111008,0.7,0.6,0,0,0
090093481111033,0,0,0,0,0
090093481111013,9.1,8.1,0.1,0,0
090093481252014,0,0,0,0,0
090093481241008,0,0,0,0,0
090091755001014,15.5,12.9,0.3,0.1,0
090091755003005,1.5,1.2,0,0,0
090091760001021,9.7,10.1,0.2,0,0
090091755004002,0,0,0,0,0
090091752001000,11.7,8.1,0.3,0.1,0
090091760002001,8.5,7.5,0.2,0.1,0
090091602001035,158.5,71.8,1.6,1.3,0
090091602001036,0,0,0,0,0
090091602001047,0,0,0,0,0
090091602001019,19.8,9,0.2,0.2,0
090091602002029,0,0,0,0,0
090091602001011,14.7,6.7,0.1,0.1,0
090091602004004,2.3,1,0,0,0
090091602004002,35.1,15.9,0.3,0.3,0
090091602003002,9.1,4.1,0.1,0.1,0
090091602002003,11.9,5.4,0.1,0.1,0
090091602002026,2.3,1,0,0,0
090091602001021,52.7,23.9,0.5,0.4,0
090091602003018,0,0,0,0,0
090091843002003,203.6,85.4,3.9,1.1,0.2
090091846002002,0,0,0,0,0
090091846002013,0,0,0,0,0
090091846002030,0,0,0,0,0
090099900000010,0,0,0,0,0
090091843002014,34.9,14.6,0.7,0.2,0
090091841001001,296.6,224,6.6,2.1,0.6
090093433002011,1,0.7,0,0,0
090093431022016,10.8,8.3,0.2,0.1,0
090093433003005,32.4,22.9,0.6,0.2,0
090093434004018,71.2,50.3,1.4,0.5,0
090093434004020,42.8,30.2,0.8,0.3,0
090093434002002,22,15.1,0.5,0.2,0
090093433002021,70.6,48.3,1.6,0.5,0
090093434001006,10.7,7.4,0.2,0.1,0
090093433002018,109.4,75,2.4,0.8,0
090093434002008,103.3,70.8,2.3,0.8,0
090093433001006,0,0,0,0,0
090093433001002,10,7,0.2,0.1,0
090093431011003,0,0,0,0,0
090093434001023,0,0,0,0,0
090091903021019,13.9,8.2,0.2,0.1,0
090091903032003,3.3,2.6,0.1,0,0
090091902002001,0,0,0,0,0
090091902002005,0,0,0,0,0
090091902001004,8.6,3.7,0.1,0.1,0
090091903033023,12.9,9.9,0.3,0.1,0
090091903013009,5.3,2.7,0.1,0,0
090091902003015,1.9,0.7,0,0,0
090091903011030,28.1,14.5,0.4,0.2,0
090091903021021,2.5,1.5,0,0,0
090091901001003,0,0,0,0,0
090091901001006,102,38.6,0.9,0.9,0.1
090091901001013,5.2,2,0,0,0
090091901002003,7.1,2.7,0.1,0.1,0
090091901002006,24.7,9.3,0.2,0.2,0
090091901002005,1.9,0.7,0,0,0
090091942021000,20.8,13.4,0.4,0.2,0
090091942011045,19.7,12.7,0.3,0.2,0
090091942014031,27.8,16,0.4,0.2,0
090091941002012,0,0,0,0,0
090091941005009,6.2,3.6,0.1,0,0
090091941003009,26.1,15,0.4,0.1,0
090091942022001,34.9,22.5,0.6,0.3,0
090091942012013,116.4,75.2,2,0.9,0.1
090093441003011,0,0,0,0,0
090093441003076,11.1,12.9,0.3,0.1,0
090093441003078,2.8,3.2,0.1,0,0
090093441001034,8.3,10.8,0.3,0.1,0
090093442001107,10.7,12.5,0.2,0.1,0
090093442001106,2,2.3,0,0,0
090093442001014,5.2,6.7,0.2,0,0
090093442001003,3.2,3.7,0.1,0,0
090093442001016,0,0,0,0,0
090093442001053,12.2,14.3,0.3,0.1,0
090093442001047,12.6,14.8,0.3,0.1,0
090093442001085,0,0,0,0,0
090093441003051,0,0,0,0,0
090093441002005,40.3,47,0.9,0.3,0.1
090093442001050,3.6,4.2,0.1,0,0
090091420003008,24.9,2.2,0.1,0.1,0
090091401001009,28.1,2.5,0.1,0.1,0
090091403002012,0,0,0,0,0
090091403002025,0,0,0,0,0
090091402001039,0,0,0,0,0
090091403001006,12.1,3,0,0,0
090091422002018,0,0,0,0,0
090091420002002,69.5,6.3,0.3,0.4,0.1
090091413001003,57.6,6.6,0.2,0.7,0
090091412004009,26.4,3.1,0.2,0.2,0.1
090091412004010,20.1,2.4,0.2,0.2,0
090091412002002,98.9,13.4,0.8,0.8,0
090091412003004,52.2,6.3,0.2,0.2,0
090091412002001,7.6,1,0.1,0.1,0
090091412002014,52.8,7.1,0.4,0.4,0
090091411002013,33.3,3.9,0.3,0.3,0.1
090091411002006,27,3.2,0.2,0.2,0.1
090091411002001,174,20.6,1.3,1.3,0.4
090091412003006,30.1,3.6,0.2,0.2,0.1
090091411001003,25.8,3,0.2,0.2,0.1
090091411001017,32.7,3.9,0.2,0.2,0.1
090091412001012,1,0.1,0,0,0
090091672021013,14.7,17.9,0.3,0.1,0
090091672021021,6.7,8.1,0.2,0,0
090091672021028,10.4,12.6,0.2,0,0
090091671007012,7.9,8.5,0.1,0.1,0
090091672011020,10.8,12.7,0.1,0.1,0
090091672011021,7.6,8.9,0.1,0.1,0
090091672012036,16.9,19.9,0.1,0.1,0
090091673001032,0,0,0,0,0
090091672021031,1.7,2,0,0,0
090091672011011,21.6,25.4,0.2,0.2,0
090091671004007,76.4,65.4,0.9,0.8,0
090091671003003,13,11.2,0.2,0.1,0
090091672012017,0,0,0,0,0
090091672012041,8.3,9.7,0.1,0.1,0
090091673002032,18.6,24.8,0.3,0.2,0
090091673002033,34.1,45.6,0.5,0.3,0
090091671002031,18.6,9.4,0.3,0.1,0
090093481112000,1.5,1.3,0,0,0
090093481232018,11.5,12.2,0.3,0.1,0
090093481221033,0,0,0,0,0
090093481221031,3.8,3.7,0.1,0,0
090093481222023,9.9,9.6,0.2,0.1,0
090093481221015,11.7,11.4,0.2,0.1,0
090093481222021,0,0,0,0,0
090093481221014,0.5,0.5,0,0,0
090093481241002,66.2,64.4,1.2,0.5,0
090093481241007,16.4,16,0.3,0.1,0
090093481252034,0,0,0,0,0
090093481252036,0,0,0,0,0
090093481242042,29.6,28.8,0.5,0.2,0
090093481241009,15.3,13.6,0.3,0.1,0
090093481252023,0,0,0,0,0
090093517002010,9.8,3.5,0,0,0
090093515002012,14.4,12.1,0.2,0.1,0
090093528002021,28.3,32.2,0.4,0.1,0
090093517002017,24.8,24.7,0.6,0.1,0
090093516022009,6.8,6.7,0.2,0,0
090093516012010,7,7,0.2,0,0
090093516012004,13.8,13.7,0.3,0.1,0
090093516012014,5,5,0.1,0,0
090093516013008,9.3,9.2,0.2,0,0
090093516024015,25.6,25.4,0.6,0.1,0
090093516014009,8.3,8.2,0.2,0,0
090093516014007,7.3,7.2,0.2,0,0
090093519002014,0,0,0,0,0
090093519002034,0,0,0,0,0
090093502002001,10.9,2.5,0.1,0.1,0
090093520002027,1.1,0.9,0,0,0
090093519002024,1.8,0.9,0,0,0
090093514001010,14.3,7.3,0.1,0.1,0
090093519002027,0,0,0,0,0
090093519002043,0,0,0,0,0
090093516014002,6,6,0.1,0,0
090093411004030,0,0,0,0,0
090093411004010,0,0,0,0,0
090093411003016,4,5.7,0.1,0,0
090093411003014,42,59.6,1.6,0.3,0
090093411001000,183.8,261,6.8,1.4,0
090093411004033,18,25.5,0.7,0.1,0
090093411001003,4.3,6.1,0.2,0,0
090093411001013,24.3,34.5,0.9,0.2,0
090093411003018,7,9.9,0.3,0.1,0
090093411003024,0,0,0,0,0
090093411004038,2,2.8,0.1,0,0
090093411002017,0.7,0.9,0,0,0
090091941001033,0,0,0,0,0
090091941001059,0,0,0,0,0
090091942012005,19.7,12.7,0.3,0.2,0
090091941003015,6.8,3.9,0.1,0,0
090091941001067,0,0,0,0,0
090091942024025,0,0,0,0,0
090091942024013,0,0,0,0,0
090091942011032,81.5,52.7,1.4,0.6,0
090091941001027,0,0,0,0,0
090091941001023,1.1,0.7,0,0,0
090091942014025,15.9,9.1,0.2,0.1,0
090091717003004,0,0,0,0,0
090091712003032,18.1,13.7,0.4,0.2,0
090091704001019,1,0.6,0,0,0
090091712004001,252.3,197.1,3.5,1.6,0.1
090091716002007,13.5,9,0.3,0.1,0
090093510003001,60,23.9,0.3,0.4,0.2
090093525001002,3.5,2.1,0.1,0,0
090093511001003,82.4,32.8,0.4,0.5,0.2
090093511001006,13.2,5.3,0.1,0.1,0
090093525001004,4.1,2.4,0.1,0,0
090093511002006,112.9,44.9,0.6,0.7,0.3
090093520002015,8,6.2,0.1,0,0
090093520001005,10.2,9.1,0.1,0.1,0
090093520002009,10,7.8,0.1,0.1,0
090093520001008,9.1,8,0.1,0.1,0
090093520002036,16.2,12.7,0.2,0.1,0
090093518003008,28.2,22.1,0.4,0.2,0.1
090093518003010,9.7,7.6,0.1,0.1,0
090093518003002,0.6,0.4,0,0,0
090093518001020,5.7,4.5,0.1,0,0
090093501002025,0,0,0,0,0
090093518002006,0,0,0,0,0
090093519001011,0,0,0,0,0
090093516022003,22,28,0.4,0.1,0
090093520002008,0,0,0,0,0
090093508004000,21,12.9,0.2,0.1,0
090093508004010,10.8,4.5,0,0,0
090093508004005,19.1,7.9,0.1,0.1,0
090093518001027,0,0,0,0,0
090093518002002,2.3,1.8,0,0,0
090093516011006,17.1,13.4,0.3,0.1,0
090093523002040,0,0,0,0,0
090093516011008,25.4,32.3,0.5,0.2,0
090093508001017,17.6,10.8,0.1,0.1,0
090093508003003,22.2,9.2,0.1,0.1,0
090093508001014,15.2,9.4,0.1,0.1,0
090093508003001,3.5,1.4,0,0,0
090093508003000,1.7,0.7,0,0,0
090093508001024,13.2,8.1,0.1,0.1,0
090093502004003,14.4,4.3,0.1,0.2,0
090093502004006,5,1.5,0,0.1,0
090093501004000,31.2,9.3,0.2,0.4,0
090093501004001,13.9,5.8,0.1,0,0
090093516012005,14.5,14.5,0.3,0.1,0
090093516012003,11.8,11.7,0.3,0.1,0
090093516013002,11.3,11.2,0.3,0.1,0
090093516013013,11.8,11.7,0.3,0.1,0
090093517001003,9.2,3.2,0,0,0
090093516024000,18.8,18.7,0.4,0.1,0
090093516024013,9,9,0.2,0,0
090093517002013,0,0,0,0,0
090093517002004,0,0,0,0,0
090093517002023,19,9.7,0.1,0.1,0
090093527022009,0,0,0,0,0
090093527021005,12.8,8.3,0.2,0.1,0
090093516014003,8.8,8.7,0.2,0,0
090093502004010,0.3,0.1,0,0,0
090093503003000,15.5,3.5,0.1,0.1,0
090093502002000,18.7,4.3,0.1,0.1,0
090093503002004,22.4,5.1,0.1,0.1,0
090093503001000,2.1,0.5,0,0,0
090093503001002,28.8,6.6,0.1,0.1,0
090093512001007,21.9,5,0.1,0.1,0
090093504001001,15.5,3.5,0.1,0.1,0
090093504003002,7.4,2.6,0,0,0
090093504002010,4.4,1.5,0,0,0
090093527023018,5.6,3.8,0.1,0,0
090093526004017,9.7,5.9,0.1,0,0
090093527021013,0.5,0.3,0,0,0
090093527021002,0.7,0.5,0,0,0
090093527012012,0,0,0,0,0
090093516021009,0.4,0.6,0,0,0
090093515002004,11,5.6,0.1,0.1,0
090093527021015,20.7,13.4,0.3,0.1,0
090093524001010,0,0,0,0,0
090093511001001,1.4,0.6,0,0,0
090093511002013,0,0,0,0,0
090093511002002,0,0,0,0,0
090093501001008,0,0,0,0,0
090093505002001,0,0,0,0,0
090093524002015,3.8,2.3,0.1,0,0
090093519001007,14.5,14.5,0.3,0.1,0
090093528001016,11.2,7.3,0.2,0,0
090093505002000,0,0,0,0,0
090093527012007,6.4,4.2,0.1,0,0
090093515001002,7.8,4,0,0,0
090093511001010,56.8,13,0.3,0.3,0
090093518001008,20.2,15.8,0.3,0.1,0
090093515001000,26.2,13.3,0.1,0.1,0
090093526002007,13.8,8.4,0.2,0.1,0
090093527012023,0.2,0.2,0,0,0
090093513002023,21,12.7,0.2,0.1,0
090091542001000,53.1,15.3,0.2,0.3,0
090091542001009,31.4,9.1,0.1,0.2,0
090091542004008,0,0,0,0,0
090091547003003,52.1,49.3,0.6,0.4,0
090091546004003,12,4.9,0.1,0.1,0
090091551002003,0,0,0,0,0
090091541002004,10.4,3.8,0.1,0.1,0
090093615004021,10.6,3.4,0,0.1,0
090091545001008,20.7,6.6,0,0.1,0
090091545001016,29.8,9.4,0.1,0.1,0
090091541002012,21.2,7.8,0.1,0.1,0
090091541005005,4.7,1.1,0,0,0
090091541002015,19.4,7.1,0.1,0.1,0
090091541003001,0,0,0,0,0
090091541005008,8.9,2,0.1,0,0
090093615003001,1.9,0.4,0,0,0
090091542001005,20,5.8,0.1,0.1,0
090091542001013,10.3,3,0,0.1,0
090091542002013,3.1,0.9,0,0,0
090091542002007,17.9,5.2,0.1,0.1,0
090091542005006,0,0,0,0,0
090091547001002,0,0,0,0,0
090093615003019,32.3,10.3,0.1,0.2,0
090093615002005,8,2.5,0,0,0
090093615004020,8.3,2.6,0,0,0
090091546002000,25.3,20.8,0.3,0.2,0
090091547006018,11.8,11.1,0.1,0.1,0
090091546002013,16.5,13.5,0.2,0.1,0
090091547005000,26.4,25,0.3,0.2,0
090091547007011,31.7,30.1,0.4,0.3,0
090091547005004,3.9,3.7,0,0,0
090091547005005,7.5,7.1,0.1,0.1,0
090091546004004,0,0,0,0,0
090091541004000,0.8,0.2,0,0,0
090091549003001,7.7,6.3,0.1,0,0
090093611003004,7.4,12.7,0.3,0.1,0
090093611003003,5.5,9.4,0.2,0.1,0
090093611003002,11.6,19.7,0.4,0.1,0
090093611001012,1.7,2.8,0.1,0,0
090093611001022,17.1,29.1,0.7,0.2,0
090093613003015,2.2,4.8,0.1,0,0
090093612002031,0.3,0.5,0,0,0
090093612001020,11.8,23,0.3,0.2,0
090093612002005,5.3,10.4,0.1,0.1,0
090093613003003,11.2,24.6,0.3,0.1,0
090093613001003,7.3,16.1,0.2,0.1,0
090093612001023,1,2.1,0,0,0
090093612002014,11.2,21.9,0.3,0.2,0
090093613003019,0,0,0,0,0
090093612002026,12,23.5,0.3,0.2,0
090093613002013,0,0,0,0,0
090093611004023,1.7,2.8,0.1,0,0
090091601001021,12.4,7.1,0.1,0.1,0
090091602004010,130.2,59,1.3,1.1,0
090091602001023,0,0,0,0,0
090091602001028,0,0,0,0,0
090091602001034,2.3,1,0,0,0
090091601001024,0,0,0,0,0
090091601002001,0,0,0,0,0
090091602003019,13,5.9,0.1,0.1,0
090091602003012,8.5,3.8,0.1,0.1,0
090091602001018,27.7,12.6,0.3,0.2,0
090091602002021,13,5.9,0.1,0.1,0
090091602004007,14.7,6.7,0.1,0.1,0
090091941001115,0,0,0,0,0
090099900000036,0,0,0,0,0
090099900000027,0,0,0,0,0
090099900000042,0,0,0,0,0
090099900000009,0,0,0,0,0
090091505003023,0,0,0,0,0
090099900000022,0,0,0,0,0
090091901003045,0,0,0,0,0
090091251002001,162.4,186.1,2.2,1.7,0
090091253001022,28.9,21.2,0.6,0.3,0
090091254001006,30.1,17.6,0.3,0.1,0
090091253001011,0,0,0,0,0
090091253001016,11.8,8.6,0.3,0.1,0
090091253001025,20,14.7,0.4,0.2,0
090091253001020,19.7,14.4,0.4,0.2,0
090091253003010,18.1,13.3,0.4,0.2,0
090091253001023,9.5,7,0.2,0.1,0
090091253003004,36.5,26.8,0.8,0.4,0
090091254001027,47.6,27.8,0.5,0.2,0
090091254001018,5.9,3.5,0.1,0,0
090091254002007,0,0,0,0,0
090091254002008,18.5,10.8,0.2,0.1,0
090091254002009,10.5,6.1,0.1,0,0
090091254002018,21.7,12.7,0.2,0.1,0
090091252002018,0,0,0,0,0
090091252002001,0,0,0,0,0
090091252002005,7.8,6.1,0.1,0.1,0
090091252003007,9,6.6,0.1,0.1,0
090091253002007,17.9,10.3,0.3,0.2,0
090091252003006,8.4,6.2,0.1,0.1,0
090091252003023,10.2,7.9,0.2,0.1,0
090091252002025,0.3,0.2,0,0,0
090091252002017,5.5,4.3,0.1,0.1,0
090091252002003,48.5,37.8,0.9,0.6,0
090091252002022,0.3,0.2,0,0,0
090091253002015,13.2,7.6,0.2,0.1,0
090091251001036,14.7,18.3,0.1,0.1,0
090091251002017,58.4,66.9,0.8,0.6,0
090091251001035,18,22.4,0.2,0.1,0
090091251001039,2,2.4,0,0,0
090091251001024,8.5,10.6,0.1,0.1,0
090091251001019,0,0,0,0,0
090091251001023,5.6,6.9,0.1,0,0
090091254001001,0.6,0.5,0,0,0
090091251002010,26.4,30.2,0.4,0.3,0
090091252002038,53.5,41.6,1,0.6,0
090091252002040,0,0,0,0,0
090093411002001,200.8,285.2,7.4,1.6,0
090093411004007,0,0,0,0,0
090093411004021,0,0,0,0,0
090093411004023,0,0,0,0,0
090093411002010,25,35.5,0.9,0.2,0
090093411001012,8,11.3,0.3,0.1,0
090093411001011,11.7,16.6,0.4,0.1,0
090093411004045,2,2.8,0.1,0,0
090093411003023,0.3,0.5,0,0,0
090093411004027,0,0,0,0,0
090091846001013,50.7,31.2,0.3,0.1,0
090091846001004,14.6,9,0.1,0,0
090091846001006,20.1,12.3,0.1,0.1,0
090091847002010,2.1,1.8,0,0,0
090091841005016,40.1,30.3,0.9,0.3,0.1
090091841005005,0,0,0,0,0
090091844001029,49.4,33,0.9,0.3,0
090091845001004,16.9,12.8,0.4,0.1,0
090091841005009,11.4,8.6,0.3,0.1,0
090091842003001,59.7,38.6,1.1,0.5,0
090091847003019,71.2,61.7,0.9,0.3,0.1
090091841002018,0,0,0,0,0
090091842002008,0,0,0,0,0
090091846001020,48.2,29.6,0.3,0.1,0
090093431013013,0,0,0,0,0
090093432001027,0,0,0,0,0
090093432001030,0,0,0,0,0
090093431012006,0,0,0,0,0
090093431013012,0,0,0,0,0
090093434001009,34.8,23.8,0.8,0.3,0
090093432002027,37.4,26.6,0.9,0.3,0
090093434003027,0,0,0,0,0
090093431013028,0,0,0,0,0
090093433003020,13.9,9.8,0.3,0.1,0
090091202004029,0,0,0,0,0
090091202004005,0.6,0.6,0,0,0
090091202004023,0,0,0,0,0
090091202004028,0,0,0,0,0
090091202003007,3.1,2.1,0.1,0,0
090091202003023,14.1,9.6,0.3,0.1,0
090091202001010,24.1,16.4,0.5,0.1,0
090091202004015,1.4,0.9,0,0,0
090091202002000,31.1,21.1,0.6,0.1,0
090091202002014,17.2,11.7,0.3,0.1,0
090091202001023,0,0,0,0,0
090091202001018,0,0,0,0,0
090091901002009,61.1,23.1,0.5,0.6,0
090091901003041,0,0,0,0,0
090091903011018,0,0,0,0,0
090091901002012,46.8,17.7,0.4,0.4,0
090091901002002,0,0,0,0,0
090091901003007,44.8,16.9,0.4,0.4,0
090091903011015,132.1,68.3,1.7,0.8,0
090091903011027,3.2,1.2,0,0,0
090091901003005,0.6,0.2,0,0,0
090091901003013,0,0,0,0,0
090091902001023,6.8,2.9,0.1,0.1,0
090091902001015,6.8,2.9,0.1,0.1,0
090091941004016,0,0,0,0,0
090091942021024,70.8,45.8,1.2,0.6,0
090091942013003,18.6,12,0.3,0.1,0
090091942014018,0,0,0,0,0
090091942014011,25,14.4,0.3,0.1,0
090091942014029,0,0,0,0,0
090091941004004,8,4.6,0.1,0,0
090091941004034,23.9,13.7,0.3,0.1,0
090091942014005,12.5,7.2,0.2,0.1,0
090091942023006,18.7,10.8,0.3,0.1,0
090093442001069,0,0,0,0,0
090093442001001,3.9,4.6,0.1,0,0
090091512002012,19,15.2,0.3,0.1,0
090091512001017,12.3,9.8,0.2,0.1,0
090091509001006,49.1,37.3,0.7,0.2,0
090091512002015,0,0,0,0,0
090091505003004,52.2,40.5,1.1,0.3,0
