GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDBLU,G16USSRCAR,G16USSLLIO,G16USSGRUS,G16USSOWRI
090053202003026,5.5,8.8,0.4,0.4,0,7.5,6.6,0.2,0.3,0
090053202002026,0.8,1.3,0.1,0.1,0,1.1,1,0,0,0
090053201001012,26.8,42.8,2.2,1.8,0.1,36.7,32.4,0.9,1.3,0
090053202003010,4.3,6.8,0.3,0.3,0,5.8,5.2,0.1,0.2,0
090053202004003,2.2,3.6,0.2,0.2,0,3.1,2.7,0.1,0.1,0
090053621013032,7.6,9.6,0.5,0.3,0.2,8.7,8.8,0.1,0.2,0
090053621024013,4.8,6,0.3,0.2,0.1,5.4,5.5,0.1,0.1,0
090053621024019,0.6,0.8,0,0,0,0.7,0.7,0,0,0
090053621012010,13.9,17.6,0.8,0.5,0.4,15.9,16.2,0.3,0.3,0
090053621024018,6,7.6,0.4,0.2,0.2,6.9,7,0.1,0.1,0
090053621024007,2.9,3.6,0.2,0.1,0.1,3.2,3.3,0.1,0.1,0
090053621023010,0,0,0,0,0,0,0,0,0,0
090053621024053,4.1,5.2,0.2,0.1,0.1,4.7,4.8,0.1,0.1,0
090053621012012,1.6,2,0.1,0.1,0,1.8,1.8,0,0,0
090053621013004,9.5,12,0.6,0.3,0.3,10.8,11.1,0.2,0.2,0
090053621022029,1.7,2.5,0.1,0,0,2,2.1,0,0,0
090053621011021,1.3,1.6,0.1,0,0,1.4,1.5,0,0,0
090053621012020,0,0,0,0,0,0,0,0,0,0
090053421002006,11.8,20.6,0.9,0.7,0.1,14.7,17.6,0.5,0.6,0
090053421001026,9.8,17.2,0.7,0.6,0.1,12.2,14.6,0.4,0.5,0
090053421001035,0,0,0,0,0,0,0,0,0,0
090053421003003,0,0,0,0,0,0,0,0,0,0
090053421003033,17.6,30.9,1.3,1,0.1,22,26.3,0.7,0.9,0
090053421003025,2.2,3.9,0.2,0.1,0,2.8,3.3,0.1,0.1,0
090053421003028,0.6,1,0,0,0,0.7,0.8,0,0,0
090053421003037,4.2,7.4,0.3,0.2,0,5.2,6.3,0.2,0.2,0
090052661002053,1.3,0.7,0.1,0,0,1.4,0.6,0,0,0
090052661002091,0,0,0,0,0,0,0,0,0,0
090052661002062,0,0,0,0,0,0,0,0,0,0
090052661001021,5.8,3,0.2,0.1,0,6.2,2.7,0.1,0.1,0
090052661001114,12.1,6.3,0.5,0.3,0,12.8,5.7,0.2,0.2,0
090052661002094,0,0,0,0,0,0,0,0,0,0
090052661002082,9.4,4.9,0.4,0.2,0,10,4.4,0.1,0.2,0
090052661001062,0,0,0,0,0,0,0,0,0,0
090052661002033,0,0,0,0,0,0,0,0,0,0
090052661001103,0,0,0,0,0,0,0,0,0,0
090053004002018,0,0,0,0,0,0,0,0,0,0
090053001001041,0.8,0.7,0.1,0,0,0.8,0.6,0,0,0
090053005001008,0,0,0,0,0,0,0,0,0,0
090053001001043,0,0,0,0,0,0,0,0,0,0
090053001001004,12.9,11.4,0.9,0.3,0.1,14.3,10.4,0.3,0.2,0
090053001001034,0,0,0,0,0,0,0,0,0,0
090053004001000,2.3,2,0.2,0.1,0,2.5,1.8,0.1,0,0
090053004002010,0,0,0,0,0,0,0,0,0,0
090052984001002,19.4,37.3,2,0.6,0.2,25.5,31.8,0.5,0.3,0
090052983003007,21.2,40.8,2.1,0.7,0.2,27.9,34.8,0.6,0.3,0
090052983001026,5.5,9.4,0.6,0.3,0,7.4,7.5,0.3,0.3,0
090052984002011,23.6,45.3,2.4,0.8,0.3,30.9,38.6,0.7,0.4,0
090052984002013,0.8,1.5,0.1,0,0,1,1.3,0,0,0
090052983002020,0,0,0,0,0,0,0,0,0,0
090052984001006,2.1,4,0.2,0.1,0,2.7,3.4,0.1,0,0
090052984002004,0.3,0.5,0,0,0,0.3,0.4,0,0,0
090052671004005,12,7.1,0.5,0.4,0,12.7,6.7,0.2,0.3,0
090052671003005,0,0,0,0,0,0,0,0,0,0
090052671003024,0,0,0,0,0,0,0,0,0,0
090052671003039,0,0,0,0,0,0,0,0,0,0
090052671004047,4.3,2.5,0.2,0.1,0,4.5,2.4,0.1,0.1,0
090052671002045,0,0,0,0,0,0,0,0,0,0
090052671004021,0,0,0,0,0,0,0,0,0,0
090052671002037,35.1,20.8,1.6,1.2,0.1,37.1,19.7,0.6,0.8,0
090052671003028,0,0,0,0,0,0,0,0,0,0
090053602001004,4.7,9.6,0.4,0.2,0,6.1,7.9,0.1,0.1,0
090053602001019,13.1,26.8,1,0.4,0,17.1,22.1,0.4,0.2,0
090053602001041,5.7,11.6,0.4,0.2,0,7.4,9.6,0.2,0.1,0
090053602003022,0,0,0,0,0,0,0,0,0,0
090053601001002,3.9,8,0.3,0.1,0,5.4,6.3,0.1,0.1,0
090053601002015,23,47,1.7,0.8,0,30.1,38.8,0.6,0.4,0
090053601002014,22,45,1.7,0.8,0,28.8,37.1,0.6,0.4,0
090053601005007,1.3,2.7,0.1,0,0,1.8,2.1,0,0,0
090053601002016,15.6,31.9,1.2,0.5,0,20.4,26.3,0.4,0.3,0
090053601002011,3.1,6.2,0.3,0.1,0,4.2,4.9,0.1,0.1,0
090053601002006,3.3,6.6,0.3,0.1,0,4.5,5.3,0.1,0.1,0
090053602004014,19.7,41.4,1.5,0.7,0,29,31.3,0.5,0.5,0
090053201001022,0,0,0,0,0,0,0,0,0,0
090053201002008,0,0,0,0,0,0,0,0,0,0
090053201001024,9.9,15.9,0.8,0.7,0,13.6,12,0.3,0.5,0
090053201001020,1.6,2.6,0.1,0.1,0,2.2,2,0.1,0.1,0
090053201001011,0,0,0,0,0,0,0,0,0,0
090053202004002,0,0,0,0,0,0,0,0,0,0
090053201001002,8.3,13.3,0.7,0.6,0,11.4,10.1,0.3,0.4,0
090053201003014,15.2,24.3,1.2,1,0.1,20.8,18.4,0.5,0.8,0
090053202002018,0,0,0,0,0,0,0,0,0,0
090053201003016,1.2,1.9,0.1,0.1,0,1.7,1.5,0,0.1,0
090053201004022,0,0,0,0,0,0,0,0,0,0
090053621012021,0,0,0,0,0,0,0,0,0,0
090053621011030,3.2,4,0.2,0.1,0.1,3.6,3.7,0.1,0.1,0
090053621011023,9.8,12.4,0.6,0.3,0.3,11.2,11.4,0.2,0.2,0
090053621011028,6.3,8,0.4,0.2,0.2,7.2,7.4,0.1,0.1,0
090053621011029,1,1.2,0.1,0,0,1.1,1.1,0,0,0
090053621022032,6.8,10.1,0.4,0.1,0,8.2,8.5,0.1,0.1,0
090053621022024,12.7,18.9,0.8,0.2,0,15.3,16,0.2,0.3,0
090053621011011,13,19.3,0.8,0.2,0,15.6,16.3,0.2,0.3,0
090053621011048,0.6,0.8,0,0,0,0.7,0.7,0,0,0
090053421003005,0,0,0,0,0,0,0,0,0,0
090053421002013,0,0,0,0,0,0,0,0,0,0
090053421002020,1.7,2.9,0.1,0.1,0,2.1,2.5,0.1,0.1,0
090053421002022,0,0,0,0,0,0,0,0,0,0
090052501001030,12.6,13.8,0.8,0.4,0,15.3,11.3,0.4,0,0
090052501002004,5.2,5.7,0.3,0.2,0,6.3,4.7,0.2,0,0
090052501002031,0.4,0.4,0,0,0,0.4,0.3,0,0,0
090052501001000,7.4,8.1,0.5,0.2,0,9,6.7,0.2,0,0
090052501002042,0,0,0,0,0,0,0,0,0,0
090052984002019,0,0,0,0,0,0,0,0,0,0
090052984002036,0,0,0,0,0,0,0,0,0,0
090052983002008,0,0,0,0,0,0,0,0,0,0
090052984002043,0,0,0,0,0,0,0,0,0,0
090052984002044,0,0,0,0,0,0,0,0,0,0
090052984002020,0,0,0,0,0,0,0,0,0,0
090052984002048,6,11.4,0.6,0.2,0.1,7.8,9.8,0.2,0.1,0
090052984002025,0,0,0,0,0,0,0,0,0,0
090052984002026,0,0,0,0,0,0,0,0,0,0
090052661001009,0,0,0,0,0,0,0,0,0,0
090052661001048,1.8,0.9,0.1,0,0,1.9,0.8,0,0,0
090052661001051,0,0,0,0,0,0,0,0,0,0
090052661001082,0,0,0,0,0,0,0,0,0,0
090052661001039,0,0,0,0,0,0,0,0,0,0
090052661001145,0.9,0.5,0,0,0,0.9,0.4,0,0,0
090052661001129,66.3,34.3,2.8,1.7,0.2,70.1,31.1,1,1.2,0
090052661001100,3.6,1.9,0.1,0.1,0,3.8,1.7,0.1,0.1,0
090052661002005,0.9,0.5,0,0,0,0.9,0.4,0,0,0
090052661002015,0,0,0,0,0,0,0,0,0,0
090052661002105,8.1,4.2,0.3,0.2,0,8.5,3.8,0.1,0.1,0
090052661001008,29.1,15.1,1.2,0.7,0.1,30.8,13.7,0.4,0.5,0
090052661001000,0,0,0,0,0,0,0,0,0,0
090052661001032,0,0,0,0,0,0,0,0,0,0
090052661001084,9.4,4.9,0.4,0.2,0,10,4.4,0.1,0.2,0
090052661001124,0,0,0,0,0,0,0,0,0,0
090052661001034,0,0,0,0,0,0,0,0,0,0
090052661002004,1.3,0.7,0.1,0,0,1.4,0.6,0,0,0
090052661002065,0,0,0,0,0,0,0,0,0,0
090052661002089,0,0,0,0,0,0,0,0,0,0
090053004002002,0,0,0,0,0,0,0,0,0,0
090053001001003,9.9,8.7,0.7,0.2,0,10.9,8,0.2,0.2,0
090053001001039,19,16.8,1.3,0.4,0.1,21,15.3,0.5,0.4,0
090053004001030,0.4,0.3,0,0,0,0.4,0.3,0,0,0
090053005001012,0,0,0,0,0,0,0,0,0,0
090053004002017,28.5,25.1,2,0.7,0.1,31.5,23,0.7,0.5,0
090053005002007,31.2,27.5,2.2,0.7,0.1,34.4,25.2,0.8,0.6,0
090053005001064,11.7,31.6,2.3,0.7,0.1,17.4,27,0.8,0.2,0
090053004001015,0,0,0,0,0,0,0,0,0,0
090052983002021,4.7,9,0.5,0.1,0.1,6.1,7.6,0.1,0.1,0
090052983002012,1.6,2.7,0.2,0.1,0,2.1,2.2,0.1,0.1,0
090052983002014,2.9,4.9,0.3,0.1,0,3.9,4,0.2,0.1,0
090052984002009,0,0,0,0,0,0,0,0,0,0
090052983003001,4.9,9.5,0.5,0.2,0.1,6.5,8.1,0.1,0.1,0
090052983003000,1,2,0.1,0,0,1.4,1.7,0,0,0
090052983001025,0.3,0.4,0,0,0,0.4,0.4,0,0,0
090052984001026,16.8,32.4,1.7,0.5,0.2,22.1,27.6,0.5,0.3,0
090052984001027,0,0,0,0,0,0,0,0,0,0
090052984001043,0,0,0,0,0,0,0,0,0,0
090052984002035,6,11.4,0.6,0.2,0.1,7.8,9.8,0.2,0.1,0
090053108031010,14.2,20.8,1.4,0.6,0.1,19.8,14.8,0.5,0.5,0
090053108031012,9.3,13.5,0.9,0.4,0,12.9,9.6,0.3,0.3,0
090053108031003,14.4,21,1.4,0.6,0.1,20.1,15,0.5,0.5,0
090053102001017,0,0,0,0,0,0,0,0,0,0
090053108031008,2.8,4.2,0.3,0.1,0,4,3,0.1,0.1,0
090053108032015,8.3,15.1,0.9,0.3,0,11.6,12.3,0.2,0.1,0
090053108032042,9.8,14.3,0.9,0.4,0,13.6,10.2,0.3,0.4,0
090053108033015,15.5,22.6,1.5,0.7,0.1,21.6,16.1,0.5,0.6,0
090053108032011,2,3.6,0.2,0.1,0,2.8,2.9,0.1,0,0
090053108012011,0,0,0,0,0,0,0,0,0,0
090053107001018,0.4,0.8,0,0,0,0.5,0.6,0,0,0
090053108041020,0,0,0,0,0,0,0,0,0,0
090053108033002,0,0,0,0,0,0,0,0,0,0
090053108041034,13.7,27.2,1.5,0.4,0,18.2,22.4,0.7,0.4,0
090053107001028,12.2,24.1,1.4,0.4,0,16.1,19.8,0.6,0.4,0
090053107001047,0.6,1.2,0.1,0,0,0.8,1,0,0,0
090053107001056,0,0,0,0,0,0,0,0,0,0
090053107003076,0,0,0,0,0,0,0,0,0,0
090053107003039,103.5,132.4,11.4,4.6,1.5,138.5,102.7,3,3,0
090053107003063,0,0,0,0,0,0,0,0,0,0
090053106011012,24.4,40.8,2,0.7,0,33,32.6,0.7,0.6,0
090053106023013,7.4,12.4,0.6,0.2,0,10.1,9.9,0.2,0.2,0
090053101003007,16.9,21.8,1.5,0.6,0.1,22.2,16.6,0.5,0.5,0
090053103002004,0.9,1.3,0.1,0,0,1.2,0.9,0,0,0
090053108011000,0,0,0,0,0,0,0,0,0,0
090053107003062,0,0,0,0,0,0,0,0,0,0
090053106021025,9.1,15.2,0.7,0.3,0,12.3,12.1,0.2,0.2,0
090053107003081,0,0,0,0,0,0,0,0,0,0
090053108012028,1.2,1.8,0.1,0.1,0,1.7,1.3,0,0,0
090053107002005,5,9.9,0.6,0.2,0,6.6,8.1,0.3,0.2,0
090053107001063,3.4,6.7,0.4,0.1,0,4.5,5.5,0.2,0.1,0
090053107003019,10.2,17.1,0.8,0.3,0,13.8,13.7,0.3,0.2,0
090053108032026,9.4,13.8,0.9,0.4,0,13.1,9.8,0.3,0.3,0
090053106012004,0,0,0,0,0,0,0,0,0,0
090053107001017,0,0,0,0,0,0,0,0,0,0
090053102002009,9.3,13.5,0.9,0.4,0,12.9,9.6,0.3,0.3,0
090053106023017,3.9,6.6,0.3,0.1,0,5.3,5.3,0.1,0.1,0
090053106021014,0,0,0,0,0,0,0,0,0,0
090053107001004,0,0,0,0,0,0,0,0,0,0
090053107003017,1.2,1.9,0.1,0,0,1.6,1.6,0,0,0
090053107001048,1,2,0.1,0,0,1.3,1.6,0.1,0,0
090053101001015,0,0,0,0,0,0,0,0,0,0
090052651001008,0.3,0.4,0,0,0,0.4,0.3,0,0,0
090052651001029,1.5,2,0.2,0.1,0,1.8,1.7,0,0,0
090052651001015,6.1,7.9,0.6,0.3,0.1,7.3,6.9,0.2,0.1,0
090052651001050,3.7,4.7,0.4,0.2,0,4.4,4.2,0.1,0.1,0
090052651001061,1.5,2,0.2,0.1,0,1.8,1.7,0,0,0
090052651001128,0,0,0,0,0,0,0,0,0,0
090052651001068,0,0,0,0,0,0,0,0,0,0
090052671003053,0,0,0,0,0,0,0,0,0,0
090053603002036,11.9,25.5,1,0.4,0,18,18.9,0.5,0.3,0
090053604002003,2,4.2,0.1,0.1,0,2.9,3.2,0.1,0.1,0
090053602003025,0,0,0,0,0,0,0,0,0,0
090053602003018,0,0,0,0,0,0,0,0,0,0
090053601005012,0,0,0,0,0,0,0,0,0,0
090053602003033,0,0,0,0,0,0,0,0,0,0
090053604005000,4.6,9.6,0.3,0.2,0,6.7,7.3,0.1,0.1,0
090053603002018,0.9,2,0.1,0,0,1.4,1.5,0,0,0
090053604001011,4.2,9,0.4,0.1,0,6.4,6.7,0.2,0.1,0
090053604001009,8.1,17.3,0.7,0.3,0,12.2,12.8,0.3,0.2,0
090053602004017,0,0,0,0,0,0,0,0,0,0
090053604004008,2.8,5.9,0.2,0.1,0,4.1,4.4,0.1,0.1,0
090053604006000,6.2,13.3,0.5,0.2,0,9.4,9.9,0.3,0.1,0
090053604001020,4.2,9,0.4,0.1,0,6.4,6.7,0.2,0.1,0
090053604002004,1.6,3.3,0.1,0.1,0,2.3,2.5,0,0,0
090053604004012,11.9,25.1,0.9,0.4,0,17.6,19,0.3,0.3,0
090053604004013,4.6,9.6,0.3,0.2,0,6.7,7.3,0.1,0.1,0
090053601003015,4.2,8.4,0.3,0.1,0,5.7,6.7,0.1,0.1,0
090053602004032,8.6,18,0.6,0.3,0,12.6,13.6,0.2,0.2,0
090053602004037,3.2,6.7,0.2,0.1,0,4.7,5.1,0.1,0.1,0
090053601001003,4.8,9.7,0.4,0.1,0,6.6,7.7,0.2,0.1,0
090053602003021,0,0,0,0,0,0,0,0,0,0
090053602001025,0,0,0,0,0,0,0,0,0,0
090053602003003,0,0,0,0,0,0,0,0,0,0
090053602004007,0,0,0,0,0,0,0,0,0,0
090053602002004,0.5,1,0,0,0,0.6,0.8,0,0,0
090053603001004,36.7,78.5,3.2,1.2,0,55.5,58,1.6,0.9,0
090053602004005,8.4,17.6,0.6,0.3,0,12.3,13.3,0.2,0.2,0
090053601002010,0,0,0,0,0,0,0,0,0,0
090053602004008,5,10.5,0.4,0.2,0,7.3,7.9,0.1,0.1,0
090053202003022,29.8,47.7,2.4,2,0.1,40.8,36.1,1,1.5,0
090053202001014,0.4,0.6,0,0,0,0.6,0.5,0,0,0
090053202002028,13.8,22.1,1.1,0.9,0.1,18.9,16.7,0.5,0.7,0
090053202002011,0,0,0,0,0,0,0,0,0,0
090053202001021,0.4,0.6,0,0,0,0.6,0.5,0,0,0
090053202001048,0,0,0,0,0,0,0,0,0,0
090053201002003,3.7,5.8,0.3,0.2,0,5,4.4,0.1,0.2,0
090053201003000,17.3,27.6,1.4,1.2,0.1,23.6,20.9,0.6,0.9,0
090053201001016,9.1,14.6,0.7,0.6,0,12.5,11,0.3,0.5,0
090053201001037,6.7,10.7,0.5,0.5,0,9.2,8.1,0.2,0.3,0
090053201002023,15,24,1.2,1,0.1,20.6,18.2,0.5,0.8,0
090053201002021,10.2,16.2,0.8,0.7,0,13.9,12.3,0.3,0.5,0
090053202004038,4.1,6.5,0.3,0.3,0,5.6,4.9,0.1,0.2,0
090053201003009,6.5,10.4,0.5,0.4,0,8.9,7.9,0.2,0.3,0
090053201002028,0,0,0,0,0,0,0,0,0,0
090053201001034,0,0,0,0,0,0,0,0,0,0
090053621022020,7.6,11.3,0.5,0.1,0,9.2,9.6,0.1,0.2,0
090053621024027,0,0,0,0,0,0,0,0,0,0
090053621024031,6.3,8,0.4,0.2,0.2,7.2,7.4,0.1,0.1,0
090053621013000,67.8,85.7,4.1,2.3,2,77.2,78.8,1.2,1.4,0.1
090053621024033,1.3,1.6,0.1,0,0,1.4,1.5,0,0,0
090053621024038,9.2,11.6,0.6,0.3,0.3,10.5,10.7,0.2,0.2,0
090053621013037,0,0,0,0,0,0,0,0,0,0
090053621012004,7.6,9.6,0.5,0.3,0.2,8.7,8.8,0.1,0.2,0
090053621013009,1.9,2.4,0.1,0.1,0.1,2.2,2.2,0,0,0
090053621022034,8.5,12.6,0.5,0.1,0,10.2,10.7,0.1,0.2,0
090053621022050,0.6,0.8,0,0,0,0.7,0.7,0,0,0
090052632002135,1.1,0.4,0,0,0,1.1,0.4,0,0,0
090052632002026,1.1,0.4,0,0,0,1.1,0.4,0,0,0
090052632002085,0,0,0,0,0,0,0,0,0,0
090052961002070,11.7,24.3,1.5,0.6,0,15,21.9,0.6,0.3,0
090052961001079,3.2,4.1,0.2,0.1,0,3.6,3.8,0.1,0.1,0
090052961002003,1.7,3.5,0.2,0.1,0,2.1,3.1,0.1,0,0
090052961001060,0,0,0,0,0,0,0,0,0,0
090052961002036,3.8,7.9,0.5,0.2,0,4.9,7.1,0.2,0.1,0
090052961002086,0,0,0,0,0,0,0,0,0,0
090052961001089,0,0,0,0,0,0,0,0,0,0
090052961002056,2.9,6,0.4,0.1,0,3.7,5.4,0.1,0.1,0
090052984002010,32.4,62.2,3.3,1,0.4,42.5,53.1,0.9,0.5,0
090052984002008,0,0,0,0,0,0,0,0,0,0
090052984002056,2.3,4.5,0.2,0.1,0,3.1,3.8,0.1,0,0
090052983003025,0,0,0,0,0,0,0,0,0,0
090052983002005,0,0,0,0,0,0,0,0,0,0
090052984002003,11.9,22.9,1.2,0.4,0.1,15.6,19.5,0.3,0.2,0
090052983002007,1.3,2.2,0.1,0.1,0,1.8,1.8,0.1,0.1,0
090052984001004,0,0,0,0,0,0,0,0,0,0
090052983001010,0.3,0.4,0,0,0,0.4,0.4,0,0,0
090052983001017,0,0,0,0,0,0,0,0,0,0
090052984002016,2.1,4,0.2,0.1,0,2.7,3.4,0.1,0,0
090052983003020,7.1,12.1,0.8,0.3,0,9.5,9.7,0.4,0.4,0
090052984002041,0,0,0,0,0,0,0,0,0,0
090052661001071,0,0,0,0,0,0,0,0,0,0
090052661001002,0.9,0.5,0,0,0,0.9,0.4,0,0,0
090052661001031,0.4,0.2,0,0,0,0.5,0.2,0,0,0
090052661001050,1.8,0.9,0.1,0,0,1.9,0.8,0,0,0
090052661001027,0,0,0,0,0,0,0,0,0,0
090052661002038,0,0,0,0,0,0,0,0,0,0
090052534003024,2.4,3.4,0.2,0.1,0,3.1,2.8,0.1,0.1,0
090052536001025,0,0,0,0,0,0,0,0,0,0
090052532003019,27.3,25.6,1.9,0.8,0.2,32.6,19.7,1,0.8,0
090052532003042,0,0,0,0,0,0,0,0,0,0
090052534004025,1.8,1.5,0.1,0.1,0,2.1,1.5,0,0,0
090052532002034,0.6,0.8,0,0,0,0.8,0.6,0,0,0
090052602003040,0,0,0,0,0,0,0,0,0,0
090052602003008,0.6,0.5,0,0,0,0.7,0.4,0,0,0
090052602001016,3.3,3.2,0.2,0.1,0,4.3,2.5,0.1,0.1,0
090052602002011,0,0,0,0,0,0,0,0,0,0
090052602003016,0,0,0,0,0,0,0,0,0,0
090052602002048,0,0,0,0,0,0,0,0,0,0
090052602002039,10.6,10.2,0.8,0.3,0,13.5,8,0.2,0.3,0.1
090054254003008,1.2,2.3,0.1,0,0,1.7,1.7,0,0,0
090053005001044,1.3,3.4,0.2,0.1,0,1.9,2.9,0.1,0,0
090053005001033,2,5.3,0.4,0.1,0,2.9,4.6,0.1,0,0
090053001002022,5.7,6.7,0.5,0.3,0,7.2,5.4,0.2,0.2,0
090053001003031,0,0,0,0,0,0,0,0,0,0
090053061003013,36.5,56.3,2.9,1.5,0,43.4,50.2,0.6,0.8,0
090053061003035,16.4,25.3,1.3,0.7,0,19.5,22.6,0.3,0.4,0
090053061003025,1.8,2.8,0.1,0.1,0,2.2,2.5,0,0,0
090053061004041,0.6,0.9,0,0,0,0.7,0.8,0,0,0
090052535002014,5.8,7.2,0.3,0.2,0,7.2,5.7,0.2,0.1,0
090052531001013,0.8,0.7,0.1,0,0,0.9,0.6,0,0,0
090052532002000,32.8,41,1.9,1.1,0,40.7,32.1,1,0.8,0
090052532001006,0,0,0,0,0,0,0,0,0,0
090052532002045,6.9,5.6,0.4,0.2,0,8.1,5.6,0.2,0,0
090053001002025,2.3,2.7,0.2,0.1,0,2.9,2.2,0.1,0.1,0
090053001002052,0,0,0,0,0,0,0,0,0,0
090053005002078,0,0,0,0,0,0,0,0,0,0
090053005002076,0,0,0,0,0,0,0,0,0,0
090053061004057,0.9,1.4,0.1,0,0,1.1,1.3,0,0,0
090053061001020,54.5,64.7,5.2,2.8,0.1,63.7,58.4,1.7,1.7,0
090052532002039,9.4,7.6,0.6,0.3,0,11.1,7.6,0.2,0,0
090052534002006,0,0,0,0,0,0,0,0,0,0
090052534001023,12.3,13.7,1.2,0.4,0,15.1,11.3,0.4,0.3,0
090052531001040,4.3,4.1,0.3,0.1,0,5.2,3.1,0.2,0.1,0
090052532001010,16.4,20.5,0.9,0.5,0,20.3,16.1,0.5,0.4,0
090052534002008,5.8,8,0.5,0.2,0,7.4,6.6,0.1,0.1,0
090052534002015,0.9,1.2,0.1,0,0,1.1,1,0,0,0
090052535001014,0.6,0.8,0,0,0,0.8,0.6,0,0,0
090053005002042,0,0,0,0,0,0,0,0,0,0
090053005002010,0,0,0,0,0,0,0,0,0,0
090053005002019,0.8,0.7,0.1,0,0,0.8,0.6,0,0,0
090053005002020,13.3,11.7,0.9,0.3,0.1,14.7,10.7,0.3,0.3,0
090053005002006,28.2,24.8,2,0.7,0.1,31,22.7,0.7,0.5,0
090053005002031,0,0,0,0,0,0,0,0,0,0
090053061004000,48.8,58,4.7,2.5,0.1,57.1,52.3,1.5,1.5,0
090053061001043,4.4,5.2,0.4,0.2,0,5.2,4.7,0.1,0.1,0
090053061001009,4.4,5.2,0.4,0.2,0,5.2,4.7,0.1,0.1,0
090052535001046,37.8,38.9,2.1,1.7,0,46.5,31.9,0.7,1.3,0
090052535001039,0,0,0,0,0,0,0,0,0,0
090052535001037,4.6,4.7,0.3,0.2,0,5.7,3.9,0.1,0.2,0
090052535001035,1,1,0.1,0,0,1.2,0.8,0,0,0
090052534001011,4.3,4.4,0.2,0.2,0,5.3,3.6,0.1,0.1,0
090052535004004,38.5,39.5,2.1,1.7,0,47.3,32.5,0.7,1.3,0
090053005002048,6.9,6,0.5,0.2,0,7.5,5.5,0.2,0.1,0
090053004001045,0,0,0,0,0,0,0,0,0,0
090053004001034,10.3,9.1,0.7,0.2,0,11.3,8.3,0.3,0.2,0
090053061002046,2.4,3.8,0.2,0.1,0,2.9,3.3,0,0.1,0
090053061001040,17,20.2,1.6,0.9,0,19.9,18.2,0.5,0.5,0
090053061001034,4.4,5.2,0.4,0.2,0,5.2,4.7,0.1,0.1,0
090053005002001,38.8,34.2,2.7,0.9,0.2,42.8,31.3,1,0.7,0
090053005001053,21.3,18.8,1.5,0.5,0.1,23.5,17.2,0.5,0.4,0
090053005002060,0,0,0,0,0,0,0,0,0,0
090053005001062,2.9,7.8,0.6,0.2,0,4.3,6.6,0.2,0.1,0
090053005001037,7,12.2,0.4,0.1,0,7.8,11.4,0.2,0.1,0
090053061002078,0,0,0,0,0,0,0,0,0,0
090053061002070,0,0,0,0,0,0,0,0,0,0
090053061002050,0,0,0,0,0,0,0,0,0,0
090053061002031,0,0,0,0,0,0,0,0,0,0
090053061002058,2.1,3.3,0.2,0.1,0,2.5,2.9,0,0,0
090053061004004,10.1,12,1,0.5,0,11.8,10.8,0.3,0.3,0
090053061002017,1.6,1.9,0.2,0.1,0,1.8,1.7,0,0,0
090052534001009,2.6,2.7,0.1,0.1,0,3.2,2.2,0,0.1,0
090052535004010,0,0,0,0,0,0,0,0,0,0
090052534002030,0,0,0,0,0,0,0,0,0,0
090052531001020,0,0,0,0,0,0,0,0,0,0
090052532001022,10,12.5,0.6,0.3,0,12.4,9.8,0.3,0.2,0
090053005001074,5,13.6,1,0.3,0.1,7.5,11.6,0.4,0.1,0
090053001001027,0,0,0,0,0,0,0,0,0,0
090053001001019,1.5,1.3,0.1,0,0,1.7,1.2,0,0,0
090053001002005,0,0,0,0,0,0,0,0,0,0
090053001001018,4.2,3.7,0.3,0.1,0,4.6,3.4,0.1,0.1,0
090053001003002,0,0,0,0,0,0,0,0,0,0
090053005002052,0,0,0,0,0,0,0,0,0,0
090053005002067,0,0,0,0,0,0,0,0,0,0
090053061003023,35,53.9,2.8,1.5,0,41.5,48.1,0.6,0.8,0
090053061003040,3.3,5.2,0.3,0.1,0,4,4.6,0.1,0.1,0
090053061003043,0,0,0,0,0,0,0,0,0,0
090052534004003,0,0,0,0,0,0,0,0,0,0
090052531001011,7.4,6.9,0.5,0.2,0,8.8,5.3,0.3,0.2,0
090052535004021,0,0,0,0,0,0,0,0,0,0
090052531001024,1.5,1.9,0.1,0,0,1.9,1.5,0,0,0
090052536001029,0,0,0,0,0,0,0,0,0,0
090053001003029,0.3,0.3,0,0,0,0.4,0.3,0,0,0
090053005002069,2.7,2.3,0.2,0.1,0,2.9,2.1,0.1,0.1,0
090053005002050,0,0,0,0,0,0,0,0,0,0
090053005001018,0,0,0,0,0,0,0,0,0,0
090053061002003,0.9,1.1,0.1,0,0,1.1,1,0,0,0
090053061004056,0,0,0,0,0,0,0,0,0,0
090053061002088,0,0,0,0,0,0,0,0,0,0
090053061003036,8.2,12.7,0.7,0.3,0,9.8,11.3,0.1,0.2,0
090052534001059,0,0,0,0,0,0,0,0,0,0
090052532002010,4.6,5.7,0.3,0.1,0,5.6,4.5,0.1,0.1,0
090052531001008,0,0,0,0,0,0,0,0,0,0
090052533001000,0,0,0,0,0,0,0,0,0,0
090052534001030,11.4,12.7,1.1,0.4,0,14,10.5,0.3,0.3,0
090052531001001,2,1.9,0.1,0.1,0,2.4,1.5,0.1,0.1,0
090053001001014,5.3,4.7,0.4,0.1,0,5.9,4.3,0.1,0.1,0
090053005002016,0,0,0,0,0,0,0,0,0,0
090053001002063,0,0,0,0,0,0,0,0,0,0
090053005001025,0,0,0,0,0,0,0,0,0,0
