GEOID,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREILAR,G20PREIPIE,G20PREOWRI,G20DELDNOR,G20DELLHYN,G20DELGSTR,G20DELSMUS,G20DELIFRA,G20DELIKRU,G20DELILOW,G20DELICHE,G20DELOWRI,G20COUDWHI,G20COURPIC,G20COULBIS,G20COUGWIL,G20COUIHEN,G20COUIORA,G20COUILAZ,G20COUIGOO,G20COUIBAT,G20COUIPAL,G20COUIGAR,G20COUILEW,G20COUIJAY,G20COUIBAR,G20COUIHOW,G20COUIMER,G20COUIHE2,G20COUIPAD,G20COUIGUR,G20COUISCR,G20COUISIL,G20COUICRI,G20COUIMUR,G20COUIROG,G20COUOWRI,G20USSDSTR,G20USSRWEI,G20USSGORY,G20USSOWRI,G20HALDOWO,G20HALGROB,G20HALISYE,G20HALOWRI
110010009022014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009022015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009011002,17.3,2.3,0.2,0,0,0,0.4,14.8,1.3,0.3,0.3,0.7,0.7,0.3,0.2,0.3,5.6,2.7,0.5,0.6,5.4,1.9,3.8,7.1,0.7,0.9,0.4,0.2,1,0.2,0,0.2,0.3,0.2,0,0.1,0.1,0.1,0.1,0.1,0.2,12.6,3.4,1.3,0.3,11,1.2,2.5,0.4
110010009011009,76.5,10.3,0.9,0.1,0.1,0.1,1.7,65.3,5.7,1.4,1.2,3.2,3.1,1.1,0.9,1.3,24.8,12,2.4,2.5,23.8,8.3,16.8,31.4,3.2,4.1,1.7,0.8,4.5,0.9,0.2,1,1.3,0.9,0.1,0.6,0.4,0.5,0.3,0.2,0.7,55.4,15.1,5.6,1.2,48.6,5.2,11.2,1.8
110010009022021,23.1,3.1,0.3,0,0,0,0.5,19.8,1.7,0.4,0.4,1,0.9,0.3,0.3,0.4,7.5,3.6,0.7,0.7,7.2,2.5,5.1,9.5,1,1.2,0.5,0.2,1.4,0.3,0.1,0.3,0.4,0.3,0,0.2,0.1,0.2,0.1,0.1,0.2,16.8,4.6,1.7,0.4,14.7,1.6,3.4,0.6
110010009022031,18,2.4,0.2,0,0,0,0.4,15.4,1.4,0.3,0.3,0.8,0.7,0.3,0.2,0.3,5.8,2.8,0.6,0.6,5.6,2,3.9,7.4,0.8,1,0.4,0.2,1.1,0.2,0,0.2,0.3,0.2,0,0.1,0.1,0.1,0.1,0.1,0.2,13,3.6,1.3,0.3,11.4,1.2,2.6,0.4
110010009022032,41.8,5.6,0.5,0.1,0,0.1,0.9,35.7,3.1,0.8,0.7,1.8,1.7,0.6,0.5,0.7,13.6,6.5,1.3,1.3,13,4.6,9.1,17.1,1.8,2.2,0.9,0.4,2.5,0.5,0.1,0.6,0.7,0.5,0.1,0.3,0.2,0.3,0.2,0.1,0.4,30.3,8.3,3.1,0.7,26.6,2.8,6.1,1
110010011002001,19.1,1.4,0.2,0.1,0,0,0.2,16.6,0.7,0.5,0.3,0.3,0.4,0.3,0.1,0.2,6.8,1.6,0.3,0.7,6.7,1.4,6.1,6.2,0.8,1.4,0.4,0.3,0.5,0.3,0.1,0.6,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,14.5,1.8,1.6,0.2,12.8,1.4,1.6,0.4
110010011001005,19.1,1.4,0.2,0.1,0,0,0.2,16.6,0.7,0.5,0.3,0.3,0.4,0.3,0.1,0.2,6.8,1.6,0.3,0.7,6.7,1.4,6.1,6.2,0.8,1.4,0.4,0.3,0.5,0.3,0.1,0.6,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,14.5,1.8,1.6,0.2,12.8,1.4,1.6,0.4
110010014012011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010014011015,50.8,4.4,0.4,0.3,0.1,0.1,0.6,43.6,2.1,1,0.8,1.2,1.2,1,0.5,0.5,20,4.9,0.7,1.9,16.7,4.8,14.6,15.5,2.3,2.9,1.5,1.3,1,0.8,0.2,1,0.7,0.5,0.1,0.4,0.3,0.2,0.2,0.3,0.3,37.8,6.1,4.8,0.8,35.1,3.9,4.4,1
110010015002012,44.3,3.8,0.3,0.1,0,0.1,0.6,38.5,2.1,0.8,0.6,1.1,0.8,0.7,0.4,0.7,16.5,4,0.9,1.1,15,3.6,12.3,16.4,1.8,1.9,0.9,1,0.5,0.4,0.2,0.8,0.9,0.4,0.3,0.4,0.2,0.3,0.2,0.2,0.3,32.7,5.4,2.9,0.6,29.5,3,3.8,0.9
110010019021014,53.3,1.8,0.2,0.4,0.2,0.1,0.2,48.2,0.7,0.9,1.1,1.4,0.2,0.7,0.4,0.2,28.7,1.2,0.4,1.7,10.5,15.5,7.7,8.2,2.9,2.1,2,1.6,0.2,0.8,1,0.3,0.4,0.2,1.1,0.4,0.6,0.3,0.2,0.4,0.6,44.1,1.7,5,0.5,41.3,5.7,2.1,0.5
110010095052022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010021023003,79.1,3.2,0.4,0.5,0.1,0.1,0.5,70.9,1.2,1.3,1.9,2.2,0.7,0.9,0.9,0.6,40,2.1,0.5,2,16.3,20.7,13.5,11.6,4.9,3.8,3.3,3.2,0.5,1,1.2,1.1,0.8,0.7,1.1,0.7,0.5,0.9,0.5,0.4,0.6,64.8,3.1,8.5,0.8,64.5,7,4,0.7
110010056004001,153,24.6,1.2,0.7,0.5,0.2,2.1,129.6,10.7,3,3.7,6.7,5.2,2,2,1.6,66.1,22.7,6,9,45,12.8,26.9,35.9,6.9,7.9,2.7,2.6,4.5,3.8,1.5,2.5,1.9,1.7,0.6,1.9,0.9,1.6,1.2,0.6,1.6,109.2,26.9,16.8,2.1,105.1,13.3,17.8,3.9
110010056004003,15.7,2.5,0.1,0.1,0.1,0,0.2,13.3,1.1,0.3,0.4,0.7,0.5,0.2,0.2,0.2,6.8,2.3,0.6,0.9,4.6,1.3,2.8,3.7,0.7,0.8,0.3,0.3,0.5,0.4,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.2,11.2,2.8,1.7,0.2,10.8,1.4,1.8,0.4
110010107002008,264.7,34.3,3.2,1.3,0.4,0,4.1,220.9,19.4,4.6,6.6,8.5,9.8,4.9,3,1.4,116.7,37.3,10.3,10.2,79.5,13.9,48.8,63,11.6,17,6.4,4.9,6.9,5.8,2.8,4.1,4.5,3.3,0.9,2.6,2.8,2.4,3.2,1.8,1.8,200.3,45.4,22.9,2.4,195.8,15.5,34.3,4.1
110010107001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010055005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107001007,99.7,12.9,1.2,0.5,0.1,0,1.5,83.2,7.3,1.7,2.5,3.2,3.7,1.8,1.1,0.5,44,14,3.9,3.8,30,5.2,18.4,23.7,4.4,6.4,2.4,1.8,2.6,2.2,1.1,1.5,1.7,1.3,0.3,1,1.1,0.9,1.2,0.7,0.7,75.5,17.1,8.6,0.9,73.8,5.9,12.9,1.5
110010107001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010107001032,21.7,1.7,0.2,0.1,0,0,0.2,18.6,1.2,0.3,0.4,0.5,0.5,0.3,0.3,0.2,9.7,1.8,0.7,0.8,6.2,1.8,4.6,4.2,1.1,1.3,0.7,0.4,0.4,0.5,0.2,0.5,0.3,0.5,0.1,0.2,0.1,0.2,0.1,0.1,0.2,17,2.4,1.7,0.3,16.5,1.5,2.1,0.4
110010056003000,170.1,27.4,1.3,0.8,0.6,0.2,2.3,144.1,11.9,3.4,4.1,7.5,5.8,2.2,2.2,1.7,73.5,25.3,6.6,10,50.1,14.2,29.9,40,7.7,8.7,3,2.9,5,4.2,1.6,2.8,2.1,1.9,0.7,2.1,1,1.7,1.3,0.7,1.7,121.4,29.9,18.6,2.3,116.8,14.8,19.8,4.3
110010056003005,177.9,28.6,1.3,0.9,0.6,0.2,2.4,150.7,12.4,3.5,4.3,7.8,6.1,2.3,2.3,1.8,76.9,26.4,6.9,10.5,52.4,14.9,31.3,41.8,8,9.1,3.2,3,5.2,4.4,1.7,2.9,2.2,1.9,0.7,2.2,1.1,1.8,1.3,0.7,1.8,127,31.3,19.5,2.4,122.2,15.5,20.7,4.5
110010062021078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010011003001,31.9,2.3,0.3,0.1,0.1,0,0.3,27.7,1.2,0.8,0.5,0.5,0.7,0.4,0.2,0.4,11.4,2.7,0.5,1.1,11.1,2.3,10.2,10.3,1.4,2.3,0.7,0.4,0.8,0.5,0.2,0.9,0.4,0.4,0.1,0.1,0.1,0.2,0.1,0.1,0.3,24.2,3.1,2.6,0.4,21.3,2.3,2.7,0.7
110010011001020,21.3,1.5,0.2,0.1,0,0,0.2,18.5,0.8,0.5,0.3,0.4,0.5,0.3,0.2,0.2,7.6,1.8,0.4,0.7,7.4,1.5,6.8,6.9,0.9,1.6,0.5,0.3,0.5,0.4,0.1,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,16.1,2.1,1.7,0.3,14.2,1.5,1.8,0.4
110010006004017,40.7,2.4,0.2,0.2,0.1,0,0.5,34.8,1.5,1,0.6,1.2,0.7,0.6,0.3,0.5,12.5,2.7,0.6,1.3,15.8,2.1,13.2,13.7,1.8,2.9,0.8,0.8,1.6,0.6,0.2,0.8,0.5,0.4,0.1,0.2,0.1,0.3,0.1,0.3,0.2,29.6,3.8,3.9,0.6,25.8,3.3,4.2,0.8
110010108002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010052012005,87.2,5.6,0.9,0.3,0.1,0.1,0.5,75.5,4.2,1.6,1,1.5,1.5,1.3,0.7,0.7,35,6.9,2.5,2.6,29.8,5.7,19.9,22.5,3.8,4.5,2.1,1.3,1.9,1.5,0.5,1.3,0.9,2.5,0.2,0.4,0.3,0.4,0.5,0.5,0.5,68.2,8.3,6.6,0.9,65.2,5.2,7.3,1.7
110010107002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010101002001,288,21.9,2.2,1,0.3,0.6,3,247.6,16.1,4.2,5.8,6.2,6,3.6,3.4,2.4,129.4,23.4,9.7,10.8,82.8,24.4,61.4,55.4,15.3,17.4,9.1,5.8,4.8,6.8,2.7,6.2,3.3,6.2,1.2,2.1,1.7,2.6,1.7,1.7,2.4,225.6,32.1,22.8,3.3,219,19.3,27.4,5.1
110010107001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010101002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099021000,1.4,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0.7,0,0,0,0.2,0.5,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.1,0,1.1,0.1,0.1,0
110010099021003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076014009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027023004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010056002009,1.7,0.3,0,0,0,0,0,1.5,0.1,0,0,0.1,0.1,0,0,0,0.7,0.3,0.1,0.1,0.5,0.1,0.3,0.4,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.3,0.2,0,1.2,0.1,0.2,0
110010002024033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010041002004,18.5,2,0.2,0.1,0.1,0,0.4,15.8,1.2,0.3,0.4,0.5,0.7,0.3,0.2,0.3,7.2,2.3,0.5,0.6,6.4,1.3,4.6,6.2,1,0.8,0.4,0.2,0.5,0.3,0.2,0.2,0.3,0.2,0,0.1,0.1,0.1,0,0.1,0.2,13.5,2.8,1.3,0.3,12.8,1,2.1,0.5
110010041003001,36.4,4,0.4,0.1,0.2,0.1,0.8,31.2,2.3,0.7,0.7,1,1.4,0.6,0.4,0.5,14.2,4.5,1,1.1,12.6,2.6,9.1,12.2,1.9,1.5,0.7,0.3,1.1,0.7,0.3,0.4,0.6,0.4,0.1,0.2,0.2,0.2,0,0.2,0.4,26.6,5.5,2.6,0.6,25.2,1.9,4.1,1
110010016004025,44.8,1.8,0.1,0.2,0,0,0.3,40.7,0.8,0.7,0.6,1.1,0.4,0.6,0.3,0.5,24.4,1.2,0.4,0.9,10,12.1,7.4,14.5,1.7,1.9,0.9,0.9,0.3,0.4,0.4,0.3,0.6,0.3,0.7,0.3,0.2,0.2,0.1,0.1,0.5,37.1,2,3.3,0.5,34.7,3.8,2,0.5
110010041002005,9.5,1,0.1,0,0,0,0.2,8.2,0.6,0.2,0.2,0.3,0.4,0.1,0.1,0.1,3.7,1.2,0.3,0.3,3.3,0.7,2.4,3.2,0.5,0.4,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0,0,0,0.1,0,0,0.1,7,1.4,0.7,0.2,6.6,0.5,1.1,0.3
110010040013007,174.1,8.4,1.3,0.9,0.3,0.1,1.4,148.8,6.9,4.7,4.4,3.3,2.8,2.4,1.3,1.1,67.2,10.7,4.2,7.5,57.9,9.2,60.2,39.7,10.7,11.6,3.8,4.1,2.8,2.9,1.1,4.8,1.5,2.1,0.4,1.5,0.6,1.9,0.6,0.8,0.5,133.4,13.5,19.5,1.9,125.9,14.1,14,2.2
110010040012003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010040023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010040022002,259.5,12.5,1.9,1.3,0.4,0.2,2.1,221.8,10.2,6.9,6.6,4.9,4.2,3.6,1.9,1.7,100.2,15.9,6.2,11.2,86.3,13.7,89.7,59.1,15.9,17.3,5.7,6.2,4.2,4.4,1.6,7.1,2.3,3.2,0.6,2.2,1,2.9,0.9,1.2,0.8,198.8,20.1,29,2.8,187.6,21,20.8,3.3
110010055001002,25.1,2.4,0.3,0.1,0.1,0,0.2,21.4,1.4,0.5,0.6,0.8,0.6,0.4,0.3,0.2,10.9,2.3,0.8,1.1,8.3,1.7,6.4,5.6,1.3,1.3,0.7,0.4,0.7,0.7,0.2,0.5,0.3,0.4,0.1,0.2,0.1,0.3,0.1,0.1,0.2,19.3,3,2.5,0.3,18.9,1.7,2.7,0.5
110010042022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010042021006,89.2,8.5,1.1,0.4,0.2,0.1,0.9,76.2,5.1,1.6,2.2,2.7,2.2,1.5,1,0.8,38.6,8,2.9,3.9,29.3,6.1,22.8,19.8,4.7,4.5,2.6,1.3,2.3,2.6,0.6,1.9,1,1.3,0.4,0.8,0.5,1,0.3,0.5,0.9,68.5,10.7,8.8,1.2,67.2,5.9,9.6,1.8
110010042022004,216.9,20.6,2.7,1,0.6,0.2,2.1,185.3,12.4,3.9,5.4,6.5,5.4,3.8,2.4,1.8,93.9,19.5,6.9,9.4,71.3,14.8,55.4,48.3,11.3,11,6.4,3.3,5.7,6.2,1.4,4.6,2.4,3.3,1,2,1.3,2.6,0.8,1.3,2.1,166.7,25.9,21.3,3,163.3,14.4,23.4,4.3
110010055001005,32.3,3.1,0.4,0.2,0.1,0,0.3,27.6,1.9,0.6,0.8,1,0.8,0.6,0.4,0.3,14,2.9,1,1.4,10.6,2.2,8.2,7.2,1.7,1.6,0.9,0.5,0.8,0.9,0.2,0.7,0.4,0.5,0.1,0.3,0.2,0.4,0.1,0.2,0.3,24.8,3.9,3.2,0.4,24.3,2.1,3.5,0.6
110010028012002,320.4,15.6,0.8,3.6,0.6,0.6,1.7,278,5.6,7.8,12.4,9.4,3.1,7.8,2.8,0.9,147.6,12.6,4.1,12.7,81.1,44.6,99.6,38.9,22.8,24.3,14.9,9.7,2.9,7.6,3.5,8.6,2.9,3.7,1.5,2.2,2,4.9,1.7,1.5,2.1,259.9,16.2,41.3,2.6,254.6,28.1,20.3,3
110010028012003,48.3,2.4,0.1,0.5,0.1,0.1,0.3,41.9,0.8,1.2,1.9,1.4,0.5,1.2,0.4,0.1,22.3,1.9,0.6,1.9,12.2,6.7,15,5.9,3.4,3.7,2.2,1.5,0.4,1.1,0.5,1.3,0.4,0.6,0.2,0.3,0.3,0.7,0.3,0.2,0.3,39.2,2.4,6.2,0.4,38.4,4.2,3.1,0.5
110010027021006,58.9,2.2,0.2,0.5,0.2,0.2,0.4,50.8,1.3,1.7,1.8,1.3,0.7,1.2,0.4,0.2,22.6,1.7,0.6,2.2,18.3,5.9,20.4,9.8,3.9,5.8,2.7,1.4,0.9,1,0.5,1.3,0.4,0.6,0.2,0.5,0.2,0.9,0.2,0.4,0.3,44.2,2.8,8.9,0.6,43.3,6,3.3,0.7
110010039002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010039001000,4.6,0.2,0,0,0,0,0,3.9,0.1,0.1,0.1,0.1,0.1,0.1,0,0,1.8,0.1,0,0.2,1.4,0.5,1.6,0.8,0.3,0.4,0.2,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,3.4,0.2,0.7,0,3.4,0.5,0.3,0.1
110010047021003,201,10.2,1.4,1.4,0.3,0.2,1.3,170,6.2,4.3,3.6,4.1,2.7,2.6,1.6,1.1,56,9.3,3.3,4.5,28.3,19.6,20.3,18.5,6.1,5.5,3.7,2.5,2.2,2.9,1.8,2.3,1.4,2.3,1,1.2,2.6,1.1,1,0.8,0.9,97.7,12,10,1,93.4,9.2,9.4,1.7
110010059001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010087022000,18.1,0.7,0.1,0.1,0,0,0.2,15.9,0.4,0.3,0.6,0.4,0.3,0.2,0.1,0.1,7.9,0.7,0.4,0.5,4.7,3.8,4,3,1.3,0.7,0.6,0.5,0.2,0.4,0.4,0.2,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,14.8,1.1,2.2,0.2,14.4,1.7,1.2,0.2
110010106002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010059001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010106002038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010106002059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010108002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010083012004,87.4,7.8,1.1,0.3,0,0.1,1.2,74.9,5.6,1.9,1.6,2.4,2.6,1.4,0.8,1.4,33.7,9.1,2.8,2.8,33.1,6.4,28.3,20.8,5.2,3.8,1.5,1.7,6.8,1.3,0.4,1.9,0.8,1,0.6,0.6,0.5,0.3,0.1,0.6,0.7,65.7,12,9,1.5,63.5,6.1,9,2.4
110010082002007,2.4,0.5,0,0,0,0,0.1,2,0.3,0.1,0,0.1,0.1,0.1,0,0,0.9,0.5,0.1,0.1,0.9,0.1,0.7,0.5,0.1,0.1,0.1,0,0.4,0.1,0,0.1,0,0,0,0,0,0,0,0,0,1.7,0.6,0.2,0,1.6,0.2,0.4,0.1
110010062021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096042004,16.5,0.7,0.1,0.1,0.1,0,0.1,15.5,0.3,0.1,0.2,0.4,0.2,0.2,0.1,0.1,8.2,0.5,0.2,0.3,2,6.6,1.5,2.3,0.9,0.3,0.4,0.3,0.1,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.2,0.1,0.1,0.1,0.1,14,0.7,1.5,0.1,13.8,1.5,0.8,0.1
110010096042008,71.6,2.9,0.3,0.4,0.2,0.1,0.6,67.3,1.1,0.6,0.9,1.7,0.8,0.7,0.5,0.5,35.6,2.2,0.8,1.4,8.8,28.6,6.6,10.1,4.1,1.3,1.7,1.5,0.4,0.9,2.5,0.9,1.1,0.5,2.6,0.9,0.7,0.5,0.4,0.5,0.4,60.9,3,6.5,0.4,59.9,6.3,3.4,0.5
110010096041005,60.6,2.4,0.3,0.3,0.2,0,0.5,56.9,0.9,0.5,0.7,1.5,0.7,0.6,0.4,0.4,30.1,1.9,0.7,1.2,7.4,24.2,5.6,8.5,3.4,1.1,1.5,1.3,0.3,0.7,2.1,0.8,1,0.4,2.2,0.7,0.6,0.4,0.3,0.4,0.3,51.5,2.5,5.5,0.3,50.7,5.3,2.9,0.4
110010109002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
