GEOID,G18DELDNOR,G18DELRRIM,G18DELLMAJ,G18DELGSTR,G18DELICHE,G18DELOWRI,G18MAYDBOW,G18MAYLMOU,G18MAYGWIL,G18MAYICAN,G18MAYOWRI,G18ATGDRAC,G18ATGLHEN,G18ATGOWRI,G18CHADMEN,G18CHALBIS,G18CHAOWRI,G18COUDBON,G18COURCHI,G18COUGSCH,G18COUIREE,G18COUISIL,G18COUILEW,G18COUOWRI,G18HALDGAR,G18HALOWRI,G18USSDBRO,G18USSGORY,G18USSOWRI
110010001003007,14.2,2.1,0.6,0.7,0.5,0.2,14.4,1,1.3,1,0.4,15.2,2.2,0.2,15.3,2.2,0.3,10.2,2.5,2,3,7.9,0.6,0.2,13.9,0.7,12.4,2.9,0.6
110010001002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010012001003,229.4,11.9,5.1,12.9,7.6,2.7,200.6,7.6,27.4,15.1,9.9,245.2,16.6,1.5,233.9,21.2,5.7,139.3,17.1,31.4,53.3,158.9,9.3,2.3,213.5,8.2,190.1,45.8,5
110010037003002,192.7,5.7,3.6,8.1,3.7,1.5,162.3,7.6,19.2,14.1,9.3,197,12.6,0.5,184.5,17.6,7.4,140,9.7,28.7,41.4,93.7,8,2.2,186.4,5.7,165.7,36.4,2.3
110010111003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010089031005,59.5,0.8,0.8,1.9,1.7,0.1,48.3,1.6,6.3,4.9,2.7,60.2,3,0.1,58,4.3,0.9,51.9,1.4,8.5,14,13.7,2.3,0.5,59.3,0.7,55.9,7.1,0.2
110010089031008,19,0.3,0.3,0.6,0.5,0,15.4,0.5,2,1.6,0.9,19.2,1,0,18.5,1.4,0.3,16.6,0.4,2.7,4.5,4.4,0.7,0.1,18.9,0.2,17.8,2.3,0.1
110010089042009,45.1,0.8,0.4,1.3,1.1,0.2,37.7,0.9,3.4,3,3.2,45.2,2.7,0.3,44.3,2.8,0.8,39.8,1.2,6.2,11.6,10.4,2.2,0.4,44.4,1,42,5.4,0.5
110010089041000,85.9,1.5,0.8,2.5,2.2,0.4,71.9,1.8,6.4,5.7,6.1,86.1,5.1,0.6,84.4,5.3,1.4,75.8,2.3,11.9,22.2,19.9,4.2,0.8,84.6,2,80.1,10.3,0.9
110010080012010,50.8,3.3,1.1,2.3,1.6,0.8,42,2.1,6.4,4.8,3.1,54,3.9,0.6,51.6,4.8,1.6,38.7,4.1,6.2,11.1,25,2.3,0.9,51.4,2.3,45.5,9.4,1.6
110010080022012,103.7,7.5,2.6,5.4,3.1,1.8,92.3,5.1,11.5,7.4,5.5,110.4,10.3,0.6,106.6,11.1,3,74.5,9.1,12.4,20,63.4,4,1.6,101.1,5.2,92,18.3,3.8
110010067001009,24.7,2.2,0.5,1.4,0.7,0.4,20.8,1.3,3.6,1.7,1.3,26.3,2.6,0.3,25.4,2.8,0.8,15.1,2.5,3.5,5.4,19.3,0.8,0.4,23,1.4,20.2,5.3,1
110010067001000,78,6.9,1.6,4.4,2.1,1.2,65.7,4,11.4,5.3,4.2,83,8.3,0.9,80.3,8.9,2.6,47.7,7.8,10.9,17,60.9,2.5,1.3,72.6,4.3,63.6,16.7,3.2
110010068012001,24.5,2,0.5,1.1,0.8,0.5,21.3,1.2,2.9,2.1,1.4,26.2,2.6,0.1,24.9,3,0.9,17.9,2.1,3.3,5.4,13.9,1.1,0.4,24.7,1.2,21.8,4.9,0.8
110010069001000,41,3.4,0.9,1.8,1.4,0.8,35.6,2,4.9,3.6,2.4,43.9,4.3,0.1,41.6,5,1.5,29.9,3.5,5.6,9.1,23.3,1.8,0.7,41.3,2.1,36.5,8.1,1.4
110010069001015,7.4,0.6,0.2,0.3,0.3,0.2,6.5,0.4,0.9,0.6,0.4,8,0.8,0,7.6,0.9,0.3,5.4,0.6,1,1.7,4.2,0.3,0.1,7.5,0.4,6.6,1.5,0.3
110010079012005,47.9,3.1,1,2.2,1.5,0.7,39.6,2,6.1,4.5,2.9,51,3.7,0.6,48.7,4.5,1.5,36.5,3.8,5.8,10.4,23.6,2.1,0.8,48.5,2.1,42.9,8.9,1.5
110010079012004,48.9,3.2,1,2.2,1.5,0.7,40.4,2,6.2,4.6,3,52,3.8,0.6,49.7,4.6,1.6,37.2,3.9,5.9,10.6,24.1,2.2,0.8,49.5,2.2,43.8,9.1,1.5
110010099022002,64.5,0.8,0.2,1.1,1.8,0.2,53.9,1.4,4.3,5.7,2.7,64.3,1.9,0.3,62.5,3.4,1,52.7,1.6,4.7,20,14.5,3.7,0.8,62.3,1,59.9,6.2,0.5
110010099022001,112.2,1.4,0.4,2,3.1,0.3,93.8,2.4,7.4,9.9,4.7,112,3.3,0.5,108.7,5.9,1.7,91.8,2.9,8.2,34.8,25.2,6.5,1.4,108.4,1.8,104.2,10.7,0.9
110010099022007,109.1,1.3,0.4,1.9,3,0.3,91.3,2.3,7.2,9.6,4.6,108.9,3.2,0.5,105.7,5.7,1.7,89.3,2.8,7.9,33.8,24.5,6.3,1.3,105.4,1.7,101.4,10.4,0.8
110010099021011,19.8,0.2,0.1,0.4,0.5,0.1,16.6,0.4,1.3,1.7,0.8,19.8,0.6,0.1,19.2,1,0.3,16.2,0.5,1.4,6.1,4.4,1.1,0.2,19.1,0.3,18.4,1.9,0.2
110010077072013,27,0.4,0.3,0.4,0.6,0.2,23.2,0.6,1.9,2.2,0.9,27.4,0.8,0.1,27,1.3,0.4,24.3,0.6,2.2,8.8,4.4,1.2,0.5,26.8,0.5,26,1.8,0.3
110010006003002,50.8,3.6,1.2,3.2,1.6,0.8,46,2.2,5.8,4.2,1.7,54.9,4.5,0.3,53,5.6,1.3,30.4,4.3,6.9,13.6,37.3,1.8,0.5,48,1.8,41.2,11.3,1.5
110010006004015,21.9,1.6,0.5,1.4,0.7,0.3,19.8,1,2.5,1.8,0.7,23.6,1.9,0.1,22.8,2.4,0.5,13.1,1.8,3,5.8,16,0.8,0.2,20.6,0.8,17.7,4.8,0.7
110010006003001,20.8,1.5,0.5,1.3,0.7,0.3,18.8,0.9,2.4,1.7,0.7,22.5,1.8,0.1,21.7,2.3,0.5,12.5,1.8,2.8,5.6,15.3,0.7,0.2,19.7,0.7,16.9,4.6,0.6
110010006003007,14.7,1.1,0.4,0.9,0.5,0.2,13.3,0.6,1.7,1.2,0.5,15.9,1.3,0.1,15.4,1.6,0.4,8.8,1.2,2,3.9,10.8,0.5,0.1,13.9,0.5,12,3.3,0.4
110010004001016,8.8,1.7,0.4,0.3,0.4,0,7.9,0.8,1,1.4,0.3,9.7,1.6,0,10.1,1.4,0.1,5.6,2.1,1.2,2.6,6.1,0.4,0.1,8.7,0.5,7.7,2.2,0.3
110010004001006,11.2,2.1,0.6,0.4,0.5,0.1,10,1,1.2,1.7,0.4,12.3,2,0,12.8,1.7,0.1,7,2.6,1.6,3.3,7.8,0.6,0.2,11,0.6,9.7,2.8,0.4
110010003004009,36.6,3.1,1.1,2.3,1.3,0.3,33.9,2.1,4.2,2.7,1.1,39.4,4,0.3,38.7,4.1,0.9,25.9,3.8,5.6,7.5,21.2,1.6,0.4,37.5,1.4,32.3,8.4,0.8
110010020023004,38.5,0.8,0.6,2,1,0.2,32,0.6,5,2.4,1.8,40.3,1.9,0.1,38.2,2.7,0.9,30.2,1.2,5.6,10.1,17,1.5,0.7,38.4,0.8,34.4,6.2,0.6
110010026002024,24.6,0.6,0.4,1.4,0.7,0.2,21.5,0.6,2.8,1.5,1.3,26,1.3,0.1,24.4,2,0.9,18.9,1,3.5,6.7,12.7,1,0.3,23.9,0.6,21.3,4.7,0.4
110010026002022,14.9,0.4,0.2,0.9,0.5,0.1,13,0.4,1.7,0.9,0.8,15.8,0.8,0.1,14.8,1.2,0.5,11.5,0.6,2.1,4,7.7,0.6,0.2,14.5,0.4,13,2.8,0.2
110010025012007,33.7,0.8,0.5,2,1,0.2,29.5,0.8,3.9,2,1.7,35.7,1.8,0.1,33.5,2.7,1.2,25.9,1.4,4.7,9.1,17.4,1.4,0.5,32.8,0.8,29.3,6.4,0.5
110010025024001,46.4,0.8,0.6,2.5,1.4,0.3,36.6,0.9,7,3.6,2.5,48,2.2,0.3,44.6,3.8,2.1,32.5,1.3,7.3,10,25.5,1.7,0.8,45.4,1.3,38.2,10,1
110010001004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010020021023,7.2,0.2,0.1,0.4,0.2,0.1,6.3,0.2,0.8,0.4,0.4,7.6,0.4,0,7.2,0.6,0.3,5.6,0.3,1,2,3.7,0.3,0.1,7,0.2,6.3,1.4,0.1
110010005011007,65.2,4.5,1.7,4.6,1,0.8,56.9,2.5,8.4,4.9,3.1,70.8,4.8,0.3,66.4,6.3,2,45.2,5.5,11.4,16.6,42.1,3.6,0.8,67.2,2,55.2,16,1
110010005011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010005011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027023013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027022006,95.4,2,1.8,7.2,1.8,0.9,74.8,2.8,15.2,6.6,6.7,100.5,6.2,0.5,90.6,8.7,5.7,61.8,3.3,18.6,17.2,64.1,3.2,1.5,92.4,3.2,76.3,24.1,1.8
110010039002003,113.3,3.2,2.2,8.3,2.1,1,92.4,2.8,19,7.2,5.8,120.6,6.8,0.5,111.4,9,4.5,74.7,4.4,16.9,21.2,73.3,3.9,1.4,110.5,3.7,92.7,28.1,1.7
110010028021000,203.7,6.4,3.9,8.9,5,0.8,168.2,6.5,24.5,15.5,9.8,211.4,11.8,0.5,197.8,17.8,6.9,153.6,8.8,32.4,48,94.5,8.8,2.2,203,4.8,179,37.8,2
110010050024002,90,5.3,2.8,3.7,2.2,0.8,80.7,4.6,7.6,6.8,3.7,93.7,8.6,0.7,88.6,10.3,3,69.6,7.6,12.2,16.3,44.8,3.7,1.5,92.3,3,82,15.3,2
110010092042000,87.1,3.1,1.9,3.4,2.3,0.5,71.6,3.2,9.5,6.9,5.2,89.3,6.4,0.4,84.1,8.1,2.8,68.6,4.9,10.4,19.8,35.5,4.2,0.8,85.8,2.4,78.9,13.6,1.4
110010090002002,328.4,5.6,3.8,5.4,8,2.6,294.1,8.4,19,19.7,9.4,331,14.5,0.2,321.4,19,4,304.2,8.9,32.6,107.9,65,17.1,2.3,320.4,4,314.6,27.7,2.3
110010072002047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078092015,20.3,0.1,0.2,0.3,0.6,0.1,17.3,0.5,1.2,2.1,0.6,20.1,0.9,0.1,20.2,1.1,0.1,18.1,0.3,1.9,6.2,2.9,0.9,0.2,19.9,0.4,19.3,1.7,0.2
110010053013005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010027023015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010039002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009013023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077072019,18.3,0.2,0.2,0.2,0.4,0.1,15.7,0.4,1.3,1.5,0.6,18.6,0.6,0,18.3,0.9,0.3,16.4,0.4,1.5,6,3,0.8,0.3,18.1,0.3,17.6,1.2,0.2
110010077072023,11.2,0.2,0.1,0.2,0.3,0.1,9.6,0.3,0.8,0.9,0.4,11.4,0.3,0,11.2,0.5,0.2,10.1,0.3,0.9,3.7,1.8,0.5,0.2,11.1,0.2,10.8,0.7,0.1
110010077072020,15.8,0.2,0.2,0.2,0.4,0.1,13.5,0.4,1.1,1.3,0.6,16,0.5,0,15.8,0.7,0.2,14.2,0.4,1.3,5.2,2.6,0.7,0.3,15.7,0.3,15.2,1,0.2
110010077071006,111.2,1.5,1.2,1.5,2.7,0.6,95.5,2.6,7.7,8.9,3.9,113.1,3.4,0.3,111.2,5.2,1.6,100.1,2.6,9.1,36.5,18.1,5,2.1,110.4,1.9,107.1,7.4,1.2
110010077071007,20.3,0.3,0.2,0.3,0.5,0.1,17.5,0.5,1.4,1.6,0.7,20.7,0.6,0,20.3,1,0.3,18.3,0.5,1.7,6.7,3.3,0.9,0.4,20.2,0.3,19.6,1.3,0.2
110010077071000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010099051011,28,0.2,0.3,0.6,0.8,0.1,23.5,0.5,1.8,2.8,1.3,28.5,0.7,0.1,27.9,1.5,0.2,24.2,0.5,2.2,9.5,4.5,1.1,0.3,28.5,0.3,27.3,2,0.1
110010099053005,20.8,0.3,0.2,0.3,0.5,0.1,16.9,0.5,1.1,2.3,0.9,20.7,0.8,0.1,20.4,1,0.2,18.4,0.5,1.6,5.8,2.4,0.8,0.3,20.5,0.3,20,1.4,0.1
110010078072000,144.7,1,1.9,2.9,3.5,0.8,121.8,3.9,9.3,13,6,145.3,5.8,0.4,143.2,9.3,1,127.8,2.1,14.4,47.1,19.6,7,1.4,145.3,0.8,139.1,12.8,0.6
110010078072005,16.5,0.1,0.2,0.3,0.4,0.1,13.9,0.4,1.1,1.5,0.7,16.6,0.7,0,16.4,1.1,0.1,14.6,0.2,1.6,5.4,2.2,0.8,0.2,16.6,0.1,15.9,1.5,0.1
110010078083002,1.9,0,0,0,0,0,1.6,0.1,0.1,0.2,0.1,1.9,0.1,0,1.9,0.1,0,1.7,0,0.2,0.6,0.3,0.1,0,1.9,0,1.9,0.2,0
110010099032001,62.4,0.4,0.6,1.3,1.7,0.1,52.4,1.1,4,6.1,2.8,63.4,1.6,0.2,62.2,3.4,0.4,54,1.1,4.8,21.2,10.1,2.4,0.7,63.5,0.7,60.9,4.4,0.3
110010078083001,17.7,0.1,0.2,0.4,0.4,0.1,14.9,0.5,1.1,1.6,0.7,17.8,0.7,0.1,17.5,1.1,0.1,15.6,0.3,1.8,5.8,2.4,0.9,0.2,17.8,0.1,17,1.6,0.1
110010078083011,26.7,0.2,0.3,0.4,0.5,0.1,22,0.6,2.2,1.9,0.9,26,1.2,0.1,25.1,1.8,0.3,23,0.5,2.5,7.5,2.7,1,0.3,25.8,0.3,25.4,1.7,0.1
110010078082012,20.9,0.1,0.2,0.3,0.4,0.1,17.3,0.5,1.7,1.5,0.7,20.3,1,0.1,19.7,1.4,0.2,18,0.4,1.9,5.8,2.1,0.8,0.2,20.2,0.2,19.9,1.4,0.1
110010078082007,44,0.3,0.5,0.7,0.9,0.2,36.3,1,3.6,3.2,1.4,42.9,2,0.2,41.4,2.9,0.5,38,0.8,4.1,12.3,4.4,1.6,0.5,42.5,0.5,41.8,2.9,0.2
110010102002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010005012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010040013009,184.9,9.3,5.4,11.7,5.3,1.9,160.8,8.3,23.8,12.7,7.8,199.2,15.1,0.8,186.4,19.3,6.2,118.2,12.1,26,38.9,123.3,7.3,2.2,180.3,7.7,153.7,41.6,4.4
110010095053009,39.5,0.4,0.4,1.2,1,0.2,34.7,0.6,3,2.5,1.4,39.6,1.7,0.1,38.7,2.7,0.6,34.9,0.6,3.8,11,9.8,1.8,0.4,38.3,0.7,37,4.4,0.3
110010095013004,14.4,0.7,0.1,0.3,0.4,0.1,12.8,0.4,1,1.1,0.6,14.5,0.9,0.1,14,1.2,0.3,12.7,0.9,1.6,4.1,3.3,0.9,0.2,14.1,0.4,13.7,1.5,0.2
110010031001006,113.5,2.7,1.7,5.1,2.7,0.4,91.9,3.3,13.4,8.1,7.1,117,6.9,0.7,109.7,8,4.9,81.5,4.2,16.2,27,53.5,3.4,2.3,112.5,2.5,99.1,19.9,1.8
110010031001009,77.3,1.8,1.2,3.5,1.8,0.3,62.5,2.3,9.1,5.5,4.8,79.6,4.7,0.5,74.6,5.4,3.3,55.4,2.9,11,18.4,36.4,2.3,1.6,76.6,1.7,67.4,13.6,1.2
110010031001002,68.8,1.7,1.1,4.2,1.4,0.1,54.2,2.3,9.5,4.9,4.3,72,3.5,0.6,64.8,6,3.5,51.2,2,11,16.5,34,2.9,1.7,68,1.9,58.3,13.9,1.2
110010032001003,76.5,1.9,1.3,4.7,1.6,0.1,60.4,2.6,10.6,5.4,4.8,80.1,3.9,0.7,72.1,6.7,3.9,57,2.2,12.3,18.4,37.8,3.2,1.9,75.7,2.1,64.9,15.4,1.3
110010032002002,51.7,1.3,0.9,3.2,1.1,0.1,40.8,1.8,7.2,3.7,3.2,54.1,2.7,0.5,48.7,4.5,2.7,38.5,1.5,8.3,12.4,25.5,2.2,1.3,51.2,1.4,43.9,10.4,0.9
110010032002001,17.6,0.4,0.3,1.1,0.4,0,13.9,0.6,2.4,1.2,1.1,18.4,0.9,0.2,16.6,1.5,0.9,13.1,0.5,2.8,4.2,8.7,0.7,0.4,17.4,0.5,14.9,3.5,0.3
110010032002003,153.1,3.9,2.5,9.4,3.1,0.3,120.7,5.2,21.2,10.9,9.5,160.2,7.9,1.3,144.3,13.4,7.9,114,4.5,24.6,36.8,75.6,6.4,3.7,151.4,4.2,129.8,30.9,2.7
110010031001015,29.2,0.5,0.6,1.5,0.5,0.3,24.3,0.9,3.6,1.9,1.6,30.3,1.8,0.2,28.3,2.5,1.2,22.2,1,4.4,7.4,13.6,1.2,0.3,29.4,0.6,25.9,5.3,0.3
110010035001004,56.2,1,1.2,2.8,1,0.6,46.7,1.7,6.9,3.7,3.1,58.4,3.4,0.3,54.5,4.7,2.3,42.8,1.9,8.4,14.2,26.1,2.3,0.6,56.6,1.2,49.8,10.1,0.6
110010032002004,53.8,1.4,0.9,3.3,1.1,0.1,42.4,1.8,7.4,3.8,3.4,56.3,2.8,0.5,50.7,4.7,2.8,40.1,1.6,8.6,12.9,26.5,2.3,1.3,53.2,1.5,45.6,10.8,0.9
110010032003000,24.8,0.6,0.4,1.1,0.6,0.1,20,0.7,2.9,1.8,1.6,25.5,1.5,0.2,23.9,1.7,1.1,17.8,0.9,3.5,5.9,11.7,0.7,0.5,24.5,0.5,21.6,4.3,0.4
110010015004009,59.3,5.7,1.6,3.3,2.2,1.5,58.1,2.5,6.6,3.1,2.1,66.1,5.4,0.5,64.1,6.2,1.5,38.9,6.9,7.3,14.3,46,2.1,1.1,57.6,2.5,51.8,11.7,2.1
110010015003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010014021005,14.8,1,0.3,0.6,0.6,0.2,13.5,0.5,1.6,0.9,0.6,15.8,1,0.1,15.3,1.4,0.4,9.9,1.3,1.9,3.6,10.7,0.4,0.2,13.5,0.7,12.4,2.5,0.5
110010027023018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098101004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010088031016,9.8,0.3,0.2,0.4,0.2,0.1,8.1,0.4,1,0.9,0.4,10,0.8,0,9.8,0.8,0.2,8.3,0.4,1.6,2.4,3.3,0.5,0.2,10.1,0.2,9.1,1.6,0.1
110010008022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049021002,13.2,1.2,0.5,0.7,0.4,0.1,12.3,0.7,1.1,1.1,0.5,14,1.6,0.1,13.3,1.9,0.4,10.1,1.5,2.3,2.8,7,0.6,0.3,13.9,0.5,12.1,2.6,0.3
110010049021003,10.4,0.9,0.4,0.5,0.3,0.1,9.7,0.6,0.9,0.8,0.4,11,1.3,0.1,10.5,1.5,0.3,7.9,1.2,1.8,2.2,5.5,0.5,0.2,10.9,0.4,9.6,2.1,0.2
110010077032003,19.6,0.1,0.2,0.3,0.7,0.1,15.8,0.6,1.5,2,0.9,19.5,0.8,0.1,19.5,1,0.1,17.2,0.3,1.3,5.6,2.1,0.6,0.2,19.2,0.3,19.1,1.3,0.1
110010074042004,22.5,0.2,0.2,0.7,0.5,0,18,0.6,1.7,2.2,1.3,22.9,0.9,0.1,22.5,1.2,0.1,20.3,0.3,2.3,6.1,3.2,0.9,0.4,23.2,0.1,22.6,1.4,0.1
110010099021010,35,0.4,0.1,0.6,1,0.1,29.3,0.7,2.3,3.1,1.5,35,1,0.2,33.9,1.8,0.5,28.7,0.9,2.6,10.9,7.9,2,0.4,33.8,0.6,32.5,3.4,0.3
110010027022004,69.4,1.5,1.3,5.3,1.3,0.6,54.4,2,11,4.8,4.9,73,4.5,0.4,65.8,6.3,4.2,44.9,2.4,13.6,12.5,46.6,2.3,1.1,67.2,2.3,55.5,17.5,1.3
110010025022005,25.9,0.3,0.3,1.5,0.3,0,19.7,0.4,4.2,1.9,1.8,26.3,1.5,0.1,24.3,1.7,1.5,17.8,0.5,4.9,5.5,14.5,1,0.5,24.9,1,21.2,5.9,0.3
110010010011009,7.8,0.7,0.3,0.5,0.2,0.1,7.2,0.4,0.8,0.6,0.3,8.4,0.8,0,8.2,1,0.2,4.7,0.8,1,1.8,6.1,0.2,0.1,7.3,0.3,6.9,1.6,0.2
110010002023010,6.8,0.9,0.2,0.3,0.2,0.1,6.7,0.5,0.6,0.5,0.2,7.2,1,0.1,7.2,0.9,0.1,4.9,1.1,0.9,1.3,3.3,0.2,0.1,6.8,0.4,6.1,1.4,0.3
110010011003008,14.2,1.1,0.3,0.7,0.4,0.2,12.9,0.6,1.7,0.8,0.6,15.4,1.1,0.1,14.9,1.3,0.4,8.7,1.3,1.7,3.4,10.8,0.4,0.2,13.4,0.5,12.2,2.6,0.3
110010097001009,25.1,0.2,0.5,0.5,0.4,0.1,20.1,0.7,2.2,2.1,1.2,24.9,1,0.1,24.6,1.4,0.3,22.2,0.4,2.4,7.6,3.1,0.7,0.3,24.8,0.3,23.9,2.1,0.1
110010097001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010011004002,16.1,1.3,0.3,0.8,0.4,0.2,14.6,0.6,1.9,0.9,0.7,17.4,1.3,0.2,16.9,1.4,0.4,9.8,1.4,2,3.8,12.2,0.5,0.2,15.2,0.5,13.9,2.9,0.4
110010011004006,8.5,0.7,0.2,0.4,0.2,0.1,7.7,0.3,1,0.5,0.4,9.2,0.7,0.1,8.9,0.8,0.2,5.2,0.8,1,2,6.5,0.3,0.1,8.1,0.3,7.3,1.5,0.2
110010011004024,9.5,0.7,0.2,0.5,0.2,0.1,8.6,0.4,1.1,0.5,0.4,10.3,0.7,0.1,9.9,0.9,0.2,5.8,0.8,1.2,2.3,7.2,0.3,0.1,8.9,0.3,8.2,1.7,0.2
110010011003007,101.6,8,2,5.3,2.6,1.4,92,4.1,12.2,5.7,4.6,109.8,8,1,106.1,9.1,2.7,61.9,9,12.3,24.1,76.9,3.2,1.5,95.7,3.4,87.2,18.2,2.4
110010023021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010095093005,11.7,0.2,0.1,0.3,0.3,0.1,10,0.2,0.9,0.9,0.5,11.9,0.5,0,11.4,0.8,0.2,10.1,0.3,1.1,3.2,3.5,0.7,0.1,11.5,0.2,10.6,1.5,0.1
110010026002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010005022006,298.6,19.3,9.3,16.9,8.7,2.5,266.1,15.6,33.5,23.7,8.7,321.8,27.9,1,307.3,33.5,5.6,200.9,26.6,43.5,67,197,13.9,3.5,293,10.8,254.5,65.2,5.9
110010006002005,73.2,5.2,1.7,4.6,2.3,1.1,66.2,3.2,8.4,6,2.4,79,6.5,0.5,76.3,8.1,1.8,43.8,6.2,10,19.6,53.7,2.5,0.7,69.1,2.6,59.4,16.2,2.2
110010013021001,938.9,53.4,21.3,50.1,16,6.9,817.5,38.3,114.9,64.8,31.1,981.5,74.6,4.6,931.4,94.9,27.5,642,66.1,150.3,200.7,603.4,37.6,10.8,923.9,25.9,799.5,190.9,14.7
110010080021005,68.8,5,1.7,3.6,2,1.2,61.2,3.4,7.7,4.9,3.7,73.3,6.8,0.4,70.7,7.4,2,49.4,6,8.2,13.3,42.1,2.7,1.1,67.1,3.5,61,12.1,2.5
110010080021013,65.6,4.7,1.7,3.4,1.9,1.1,58.4,3.2,7.3,4.7,3.5,69.9,6.5,0.4,67.5,7,1.9,47.1,5.7,7.8,12.7,40.1,2.6,1,64,3.3,58.2,11.6,2.4
110010068011005,61.2,5.1,1.3,2.8,2.1,1.2,53.2,3,7.3,5.3,3.5,65.5,6.4,0.2,62.1,7.5,2.3,44.7,5.3,8.3,13.6,34.7,2.7,1.1,61.7,3.1,54.6,12.1,2.1
110010065002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065001000,22.5,3.5,0.6,1.2,0.7,0.6,19.8,1.7,2.8,2.1,1.4,24.3,3.3,0.4,23.1,3.8,1,13.2,3.8,2.9,4.8,18.1,1,0.4,21.6,1.5,18.2,5.4,1.3
110010072002012,8.2,1.3,0.2,0.3,0.3,0.1,7.6,0.7,0.7,0.9,0.4,8.7,1.3,0.1,8.5,1.3,0.3,6.4,1.5,0.8,1.8,3.8,0.5,0.1,8.5,0.6,7.7,1.4,0.5
110010070002006,8.3,1,0.3,0.5,0.3,0.2,7.3,0.5,1.2,0.8,0.5,9.1,1.2,0.1,8.7,1.3,0.3,5.6,1.1,1.1,1.9,6.2,0.4,0.2,8.4,0.5,7.2,1.9,0.4
110010070002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071001007,72,4.9,1.9,3.9,2.2,1.2,60,3.4,9,6.6,4.7,76.8,6.9,0.4,72.5,8.6,2.8,49.8,6.7,10,13.6,43.8,2.9,1.5,72,2.8,62.6,15.2,2
