GEOID,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16DELDNOR,G16DELLMOU,G16DELGSTR,G16DELOWRI,G16COUDWHI,G16COURCEL,G16COULKLO,G16COUGAIK,G16COUIGRO,G16COUICHE,G16COUOWRI,G16HALDGAR,G16HALOWRI
110010026001002,22.9,0.6,0.1,0.5,0.2,21.2,0.9,1.4,0.2,18.8,1.1,0.9,2.9,9.4,1.5,0.3,20.5,0.4
110010026001007,8.5,0.3,0.1,0.2,0.1,7.9,0.4,0.5,0.1,7.1,0.5,0.3,0.9,3.7,0.7,0.1,7.4,0.2
110010026002018,26.2,0.8,0.3,0.6,0.4,24.4,1.1,1.4,0.2,21.7,1.5,0.8,2.9,11.3,2.2,0.4,22.7,0.6
110010026002028,34,1,0.4,0.8,0.5,31.7,1.4,1.8,0.2,28.2,1.9,1.1,3.7,14.6,2.9,0.5,29.5,0.8
110010020012003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010020012000,1,0.1,0,0,0,1,0,0.1,0,0.9,0.1,0,0.1,0.4,0.1,0,0.9,0
110010024003003,28.8,0.6,0.4,0.6,0.4,27.3,0.9,1.6,0.2,23.5,1.3,1.1,3.2,12.5,2,0.3,25.8,0.5
110010024004009,54.7,1.1,0.7,1.2,0.8,51.8,1.8,3,0.4,44.7,2.5,2,6,23.7,3.8,0.6,49,1
110010022021003,82.8,2,0.8,1.4,1.4,79.4,2.4,3.4,0.6,70.7,4.5,3.4,8,27.4,7.4,1.5,74,1.5
110010023011004,8.6,0.2,0.1,0.2,0.2,8.2,0.3,0.4,0,7.2,0.4,0.3,0.8,3.4,0.7,0.1,7.8,0.2
110010023011005,45.5,1.1,0.6,0.9,0.9,43.6,1.5,2.3,0.2,38,2.3,1.5,4.5,18.2,3.8,0.7,41.2,0.8
110010023012003,77.8,1.9,1,1.6,1.5,74.5,2.6,4,0.3,65,3.9,2.6,7.7,31.2,6.4,1.2,70.4,1.4
110010024001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065002003,44.7,4.8,1.5,0.5,3.3,40.2,7.2,3.1,1.4,34.4,11.5,3.4,3.8,26.3,2.6,0.6,38.2,3.1
110010065002015,56.9,6.2,1.9,0.6,4.2,51.2,9.2,3.9,1.8,43.9,14.7,4.3,4.8,33.5,3.3,0.8,48.7,4
110010072001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010070002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010070002013,10.8,0.5,0.3,0.1,0.6,9.8,1.3,0.7,0.3,8.3,2,0.8,1,5.8,0.7,0.1,9.6,0.6
110010070002014,71.8,3.5,2.3,0.9,4.2,64.9,8.4,4.6,1.8,54.8,13.2,5.4,7,38.6,4.6,0.8,63.6,4.2
110010078082015,17.8,0.2,0.1,0.2,0.2,17.2,0.4,0.4,0.1,15.7,0.5,0.4,1.4,2.6,1.9,0.2,15.7,0.2
110010020021011,18.4,0.7,0.1,0.4,0.2,17.6,0.6,1.1,0.1,16.1,1.2,0.5,1.9,7,1.8,0.2,16.9,0.3
110010009013008,4.6,0.9,0.2,0,0.3,4.4,0.8,0.3,0.1,3.3,1.7,0.4,0.4,2.1,0.4,0.1,3.9,0.3
110010010023005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010079014006,2.1,0.1,0,0,0.1,1.9,0.2,0.1,0,1.7,0.2,0.1,0.2,0.8,0.2,0,1.9,0.1
110010068041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074071000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010041003000,12.9,1.1,0.4,0.1,0.4,11.6,1.6,0.7,0.2,9.2,2.3,0.9,1.1,5.8,0.7,0.1,10.6,0.2
110010041003028,66.7,5.5,1.8,0.7,1.8,59.7,8.3,3.8,0.9,47.7,11.8,4.5,5.6,30.1,3.6,0.7,54.7,1.3
110010039003003,171,3.9,2.6,3.2,2.8,155.7,8.7,11.9,1.1,138.3,12.4,7.9,21.3,90.2,7.7,1.5,152.7,3.3
110010039003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010042022007,107.5,8.2,3,1.3,2.9,96.7,12,7.2,0.8,84.5,17.9,8.4,11.2,47.1,6.8,1.3,96,3
110010042021002,94.3,7.2,2.6,1.2,2.6,84.8,10.5,6.3,0.7,74.1,15.7,7.4,9.8,41.3,6,1.1,84.2,2.6
110010027013000,213.6,6.7,3.9,6,3.6,199.2,11.1,16.9,1,180.3,14.8,8.9,35.3,123.4,12.7,1.8,189.6,4.7
110010028011003,479.2,13.9,6.2,9.2,7.9,436.8,24.1,31.5,2.6,395.8,34.3,21.1,65.2,200.8,33.3,5.5,428.7,8.5
110010028022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010038003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010029002001,58.3,1.7,0.7,1.1,1,53.1,2.9,3.8,0.3,48.1,4.2,2.6,7.9,24.4,4,0.7,52.1,1
110010035002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010034002020,25.8,0.6,0.4,0.5,0.4,23.5,1.3,1.6,0.1,22,1.5,1.1,3,9.5,2.1,0.4,23.2,0.4
110010034002022,54,1.2,0.8,1.1,0.8,49.1,2.8,3.2,0.3,46,3.1,2.3,6.2,19.8,4.4,0.8,48.5,0.8
110010049012006,55.1,1.4,1.1,0.5,1.2,51.3,3.8,2.2,0.4,45.1,4.9,2.9,4.7,20.2,4.7,0.7,49.4,1.5
110010048011010,19.8,0.5,0.4,0.2,0.4,18.4,1.4,0.8,0.1,16.2,1.8,1.1,1.7,7.3,1.7,0.2,17.8,0.5
110010034001003,191.7,2.9,1.5,2.6,1.5,175.9,7.8,5,1.4,163.5,8.7,13.2,19.1,46.2,18.5,2.1,174.3,2.9
110010033012002,106.1,3.3,2.4,1.7,1.2,100.1,5.4,6,0.7,88.2,8.2,4.7,13.4,46.7,8.9,1.1,98.3,2.3
110010023021021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010110002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010105001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010065001010,17.5,2.6,0.8,0.2,1.8,15.9,3.9,1.4,0.6,12.6,6.3,1.7,2,9,1.3,0.4,15.4,1.7
110010070001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002001,32.3,1.7,0.8,0.5,0.8,30.3,2.6,2,0.3,27.1,3.2,2,4.4,12.7,3.7,0.4,29.8,0.9
110010072002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002026,301.7,27.8,13.8,3.3,20.5,276,51,17.8,7.4,235.9,77.4,31.3,30.4,132.2,36,5.4,290,17.4
110010064002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010064002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010072002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010073011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058002016,54.3,5.5,2.1,0.6,2.7,48.9,9.1,3.6,0.8,42.3,13.7,6.5,6.8,19.9,5.4,1,52.3,2
110010059001041,41.9,4.2,1.6,0.4,2.1,37.7,7,2.8,0.6,32.6,10.5,5,5.3,15.4,4.2,0.7,40.3,1.5
110010105002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104002015,36.2,2,0.5,0.6,0.4,35.1,1.9,1.4,0.2,31.9,2.6,1.8,3.4,7.3,5,0.6,34.1,0.7
110010104002016,45.9,2.5,0.6,0.7,0.5,44.4,2.4,1.7,0.3,40.5,3.3,2.2,4.3,9.2,6.3,0.8,43.1,0.8
110010073011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010104001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077092001,62.5,1.2,0.4,1,0.5,60.8,1.6,1.8,0.3,54.4,2.2,1.8,5.6,14,6.5,0.6,56,0.9
110010099011004,14.2,0.3,0.1,0.2,0.3,13.9,0.3,0.5,0.2,13,0.7,0.3,1.5,4.5,1.9,0.2,13.1,0.4
110010076013012,34.1,0.5,0.1,0.4,0.4,33.2,0.7,0.9,0.1,31.2,1.3,0.9,3,6.9,3.9,0.5,30.7,0.3
110010076012006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076051001,36,0.4,0.2,0.5,0.5,35.3,0.7,0.8,0.1,31.9,1.1,1.2,2.4,6.5,3.7,0.6,31.5,0.3
110010076041005,55.5,1.1,0.4,0.9,0.4,54.1,1.4,1.6,0.3,48.3,2,1.6,5,12.4,5.8,0.5,49.7,0.8
110010076043004,44.6,0.9,0.3,0.7,0.3,43.4,1.1,1.3,0.2,38.8,1.6,1.3,4,10,4.6,0.4,39.9,0.7
110010099011009,59.5,1.3,0.3,0.7,1.2,58.4,1.2,1.9,0.7,54.7,2.9,1.1,6.1,18.9,8,0.9,54.9,1.7
110010009011016,88.3,11.1,3.3,0.9,4.7,81.8,12.6,6.9,2,65.6,24.6,6,8.5,38.2,4.8,1.6,73.4,4.2
110010095032010,9.8,0.5,0.2,0.2,0.3,9.4,0.6,0.7,0.1,8.4,1,0.5,1.4,5,1,0.1,9.3,0.3
110010056001008,24.9,3.9,0.7,0.5,0.9,23.6,3.6,1.7,0.4,18.6,5.9,1.8,2.8,9.6,2.1,0.3,22.9,1
110010062021108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098112007,35,0.3,0.1,0.2,0.4,33.3,0.9,0.6,0.1,30.2,1,0.9,2.2,4.1,2.8,0.5,30.3,0.3
110010068041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010001004043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010096041002,90.6,1.3,0.2,0.9,0.6,88.2,1.5,1.8,0.4,79.5,2,3.1,9.1,20.9,11.2,1.2,79.5,1.1
110010096041010,60.4,0.8,0.1,0.6,0.4,58.8,1,1.2,0.3,53,1.3,2.1,6.1,13.9,7.5,0.8,53,0.7
110010077082001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010012004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010012003007,29,1.9,0.6,0.4,0.7,26.4,2.4,2.1,0.3,23.1,4,1.5,3,16.6,1.4,0.2,24,1
110010012004022,32.1,2.1,0.7,0.4,0.7,29.1,2.6,2.3,0.4,25.5,4.4,1.7,3.3,18.3,1.5,0.3,26.6,1.1
110010012002001,25.4,1.7,0.5,0.3,0.6,23.1,2.1,1.8,0.3,20.2,3.5,1.3,2.6,14.5,1.2,0.2,21,0.9
110010012003009,16.9,1.1,0.4,0.2,0.4,15.4,1.4,1.2,0.2,13.5,2.3,0.9,1.7,9.7,0.8,0.1,14,0.6
110010012004001,25.4,1.7,0.5,0.3,0.6,23.1,2.1,1.8,0.3,20.2,3.5,1.3,2.6,14.5,1.2,0.2,21,0.9
110010013011019,503.4,33.7,12.1,7.9,15,464.5,42.9,32.3,10.8,413.3,75.1,28.8,54.7,252.2,37.4,8.4,434.5,24.1
110010006004004,16.1,1.3,0.6,0.4,0.4,14.5,1.8,1.4,0.1,12.4,3.1,1.1,2.4,7.8,1.4,0.1,14.6,0.5
110010017022007,32.5,1,0.3,0.9,0.4,30.8,1.1,2,0.2,27.7,1.5,1.1,4.4,14.5,2.8,0.5,29.3,0.6
110010017022022,21.7,0.6,0.2,0.6,0.3,20.5,0.7,1.4,0.1,18.5,1,0.7,2.9,9.7,1.9,0.3,19.6,0.4
110010019022007,36.4,1.1,0.4,0.7,0.6,35.5,1.2,1.8,0.2,32.7,1.6,1.4,4.4,14.7,4.2,0.4,33.1,0.8
110010019022001,17.9,0.6,0.2,0.4,0.3,17.4,0.6,0.9,0.1,16,0.8,0.7,2.1,7.2,2.1,0.2,16.2,0.4
110010019022011,35,1.1,0.4,0.7,0.5,34.2,1.1,1.7,0.2,31.5,1.5,1.3,4.2,14.2,4,0.4,31.9,0.7
110010095052016,15.1,0.3,0.1,0.3,0.2,14.5,0.4,0.6,0.1,13.3,0.6,0.6,1.8,5.5,1.8,0.2,13.6,0.3
110010095052017,10.6,0.2,0.1,0.2,0.1,10.2,0.3,0.5,0.1,9.3,0.4,0.4,1.2,3.9,1.3,0.1,9.5,0.2
110010095052003,27.2,0.6,0.2,0.5,0.4,26.2,0.7,1.2,0.2,24,1,1,3.2,10,3.3,0.4,24.5,0.6
110010095052007,58.8,1.2,0.4,1.1,0.8,56.7,1.5,2.5,0.4,51.9,2.2,2.2,6.9,21.6,7.1,0.8,53,1.2
110010013011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010015001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078071004,17.2,0.2,0.1,0.3,0.1,16.9,0.4,0.4,0.1,15.3,0.6,0.6,1.6,3.3,2.6,0.1,15.5,0.2
110010078081003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010078081008,44.7,0.5,0.1,0.4,0.4,43.3,0.9,0.9,0.2,39.4,1.3,1.1,3.4,6.6,4.8,0.6,39.6,0.6
110010078083010,16.5,0.2,0.1,0.2,0.1,15.9,0.3,0.3,0.1,14.5,0.5,0.4,1.3,2.4,1.8,0.2,14.6,0.2
110010099031000,180.7,2,1,2.1,2.1,175.8,3.7,4.1,0.7,158.6,5.4,6.7,13.9,32.1,21.7,1.4,162.1,1.6
110010093012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010026002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010016004031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010023021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010090001001,287.8,9,2.7,3.8,3.2,287.3,8.2,6.7,1.1,261.9,12,9.6,25.9,104.9,36.3,3.7,266.2,3.8
110010005011004,1,0,0,0,0,0.9,0.1,0.1,0,0.8,0.1,0.1,0.1,0.5,0.1,0,0.9,0
110010022021001,202.5,6.3,1.8,4.1,3.9,197.8,5.7,9.4,0.8,175.5,8.6,6.4,22.4,72.2,22.2,3.1,188.1,2.3
110010080022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068012004,79,3.4,1.8,1.3,2.7,73.9,6.3,4.2,1.5,63.5,10,4.3,8.2,36.1,6.9,1.3,71,3.1
110010068011001,78.3,3.4,1.8,1.3,2.7,73.2,6.3,4.1,1.5,62.9,9.9,4.3,8.1,35.8,6.8,1.3,70.3,3.1
110010068011008,85.9,3.7,1.9,1.5,3,80.3,6.9,4.5,1.6,69,10.8,4.7,8.9,39.3,7.4,1.5,77.2,3.4
110010015001031,86.1,5.9,0.7,1.9,2,79.9,5.6,5.9,1.4,67.1,11.3,2.7,6.5,53.8,4.3,1,70,2.6
110010014021006,2.2,0.1,0,0,0.1,2,0.1,0.1,0,1.7,0.3,0.1,0.2,1.3,0.1,0,1.8,0.1
110010014021015,19.4,1.3,0.2,0.4,0.5,18,1.3,1.3,0.3,15.1,2.5,0.6,1.5,12.1,1,0.2,15.8,0.6
110010010015016,8.8,0.8,0.2,0.1,0.3,8.4,0.8,0.6,0.1,7.1,1.5,0.4,0.8,5.2,0.5,0.1,7.6,0.3
110010010015007,25.2,2.4,0.6,0.4,0.8,23.9,2.3,1.6,0.3,20.4,4.1,1.2,2.3,14.7,1.4,0.3,21.7,0.8
110010010015014,18.9,1.8,0.4,0.3,0.6,17.9,1.8,1.2,0.3,15.3,3.1,0.9,1.7,11.1,1.1,0.2,16.3,0.6
110010009012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010010013014,18.9,1.8,0.4,0.3,0.6,17.9,1.8,1.2,0.3,15.3,3.1,0.9,1.7,11.1,1.1,0.2,16.3,0.6
110010010016002,14,1.5,0.3,0.2,0.5,12.9,1.4,1.1,0.3,11.3,2.7,0.6,1,8.6,0.8,0.2,11.9,0.6
110010010016009,28.9,3.1,0.7,0.3,1.1,26.7,2.9,2.3,0.6,23.3,5.7,1.2,2.1,17.9,1.7,0.4,24.7,1.2
110010010013015,18.9,1.8,0.4,0.3,0.6,17.9,1.8,1.2,0.3,15.3,3.1,0.9,1.7,11.1,1.1,0.2,16.3,0.6
110010004002019,2,0.4,0.1,0,0.1,1.8,0.4,0.2,0,1.3,0.7,0.2,0.2,1.2,0.2,0,1.8,0.1
110010004002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010003003013,22.3,3.1,0.9,0.3,1.2,20.2,3.6,1.7,0.3,15.6,7.1,1.8,2,8.6,1.7,0.2,20,0.8
110010001001000,145.6,18.3,6.2,2,8.1,132.7,24.6,9.5,2.3,100.2,46.1,11.6,14.8,55.5,7.6,1.6,122.8,5.1
110010005021007,37.1,2.1,0.9,0.3,0.9,33.9,3.2,1.9,0.2,28.7,5.6,2.3,3.7,18.9,1.9,0.3,31.9,1
110010006002007,120.9,6.6,2.8,1.5,4,109.4,10.5,8.6,1.9,94.7,18.2,5.9,13.5,61.8,6.6,1,99.1,4.5
110010005021013,22.2,4.1,1,0.1,1.4,19.8,4.8,2.2,0.6,14.8,8.4,2.2,2.1,13.2,1.8,0.2,20.3,1.5
110010005021014,16.7,3.1,0.8,0.1,1,14.9,3.7,1.7,0.4,11.2,6.3,1.6,1.6,9.9,1.4,0.2,15.4,1.1
110010073011078,16.6,0.9,0.2,0.3,0.2,16,0.9,0.6,0.1,14.6,1.2,0.8,1.6,3.3,2.3,0.3,15.6,0.3
110010062021182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010062021201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049012013,48.5,3.4,1.7,0.5,1.5,43.7,5.9,2.4,0.8,37.3,8.6,4.3,5.2,20.9,4,0.7,45.3,1.3
110010095053019,21.2,0.4,0.2,0.3,0.2,20.4,0.6,0.7,0.1,18.3,0.8,0.6,2.1,6.5,2.3,0.1,18.7,0.3
110010095052015,0.8,0,0,0,0,0.7,0,0,0,0.7,0,0,0.1,0.3,0.1,0,0.7,0
110010101001011,40.5,2.8,1.4,0.4,1.2,36.5,4.9,2,0.7,31.1,7.2,3.6,4.3,17.5,3.3,0.6,37.8,1.1
110010101001001,97.9,6.8,3.5,1.1,3,88.4,11.9,4.9,1.6,75.4,17.5,8.8,10.5,42.2,8,1.5,91.5,2.6
110010101001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010049022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001003,2,0.1,0.1,0,0.1,1.8,0.2,0.1,0,1.5,0.4,0.2,0.2,0.9,0.2,0,1.9,0.1
110010048022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058002002,135.9,9.4,4.8,1.5,4.1,122.6,16.5,6.9,2.3,104.6,24.2,12.1,14.6,58.6,11.1,2,126.9,3.7
110010058002005,109.4,7.6,3.9,1.2,3.3,98.7,13.3,5.5,1.8,84.2,19.5,9.8,11.7,47.2,8.9,1.6,102.2,2.9
110010047012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010047021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010058001039,33.1,3.3,1.3,0.3,1.7,29.9,5.6,2.2,0.5,25.8,8.3,3.9,4.2,12.2,3.3,0.6,31.9,1.2
110010058002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010108002010,189,14.7,7.7,3.2,5.7,164.6,26.2,9.5,2,144.9,33.9,21.7,23.2,39.7,18.2,2.2,180.5,5
110010046002019,27.3,0.5,0.5,0.5,0.4,25.4,1.6,1.7,0.2,22.9,1.6,1.3,3.5,11.9,2.2,0.4,25,0.7
110010033022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010071002007,93.6,4,1.6,1.2,3.3,86.3,7,5.8,1.5,75.6,11.1,4,8.6,42.3,8.6,1.1,83.4,3.2
110010069002002,10.3,0.4,0.2,0.1,0.4,9.5,0.8,0.6,0.2,8.3,1.2,0.4,0.9,4.7,0.9,0.1,9.2,0.3
110010069002008,22.7,1,0.4,0.3,0.8,20.9,1.7,1.4,0.4,18.4,2.7,1,2.1,10.3,2.1,0.3,20.2,0.8
110010071002012,29.6,1.3,0.5,0.4,1.1,27.3,2.2,1.8,0.5,23.9,3.5,1.3,2.7,13.4,2.7,0.3,26.4,1
110010068021006,92,3.9,2.1,1.6,3.2,86,7.4,4.9,1.8,73.9,11.6,5,9.5,42.1,8,1.6,82.6,3.7
110010068022002,95.7,4.1,1.6,1.2,3.4,88.2,7.1,5.9,1.5,77.3,11.4,4.1,8.8,43.2,8.8,1.1,85.2,3.2
110010068022008,1.4,0.1,0,0,0,1.3,0.1,0.1,0,1.1,0.2,0.1,0.1,0.6,0.1,0,1.2,0
110010068022014,58.5,2.5,1,0.7,2.1,53.9,4.4,3.6,0.9,47.3,6.9,2.5,5.4,26.4,5.4,0.7,52.1,2
110010068022001,92.7,4,2.1,1.6,3.2,86.7,7.4,4.9,1.8,74.5,11.7,5,9.6,42.4,8,1.6,83.3,3.7
110010068022006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010068041014,23.6,1,0.5,0.4,0.8,22,1.9,1.2,0.5,18.9,3,1.3,2.4,10.8,2,0.4,21.2,0.9
110010076015004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010077091009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010074011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010076015018,73.8,1.2,0.2,0.5,1.1,71.2,2.2,1.7,0.1,64.2,2.3,2,7.4,13.2,6.7,0.8,64.8,0.8
110010075031011,46.5,0.8,0.4,0.8,0.7,45.3,1.1,1.3,0.2,40.6,1.6,1.9,4.5,8.7,4.6,0.6,42.3,0.5
110010075031019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010098072010,230.2,4.3,2.1,4,2.4,222.4,7,6.3,0.3,204.5,7.5,6.1,18.5,32.3,22,2.4,205.4,1.9
110010023021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010023021022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010009013012,13.7,2.8,0.5,0.1,0.9,13.1,2.4,0.9,0.4,9.9,5.2,1.1,1.2,6.2,1.2,0.2,11.8,0.9
110010010011001,0.6,0.1,0,0,0,0.6,0.1,0,0,0.5,0.1,0,0.1,0.4,0,0,0.5,0
110010010011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110010010012003,29,2.7,0.7,0.5,0.9,27.5,2.7,1.9,0.4,23.4,4.8,1.4,2.7,17,1.6,0.3,25,0.9
110010010012004,8.2,0.8,0.2,0.1,0.3,7.8,0.8,0.5,0.1,6.6,1.3,0.4,0.8,4.8,0.5,0.1,7.1,0.3
110010010011013,41,3.8,1,0.6,1.3,38.8,3.8,2.7,0.6,33.1,6.7,1.9,3.8,24,2.3,0.5,35.3,1.3
110010010011010,42.9,4,1,0.7,1.3,40.6,4,2.8,0.6,34.6,7.1,2,3.9,25.1,2.4,0.5,36.9,1.4
110010010012005,40.3,3.8,0.9,0.6,1.3,38.3,3.7,2.6,0.6,32.6,6.6,1.9,3.7,23.6,2.3,0.5,34.7,1.3
110010011002006,24.7,1.8,0.4,0.3,0.6,22.7,1.9,1.6,0.4,19.8,3.7,1,2.2,13.5,1.2,0.4,20.7,0.7
110010011002028,28.6,2.1,0.4,0.3,0.7,26.3,2.2,1.8,0.5,22.9,4.3,1.1,2.5,15.6,1.4,0.4,24,0.8
110010010012013,67.5,6.3,1.6,1.1,2.1,64,6.2,4.4,0.9,54.5,11.1,3.2,6.2,39.4,3.8,0.8,58,2.1
110010011004016,31.2,2.3,0.5,0.4,0.8,28.7,2.4,2,0.5,25,4.7,1.2,2.7,17,1.5,0.5,26.1,0.9
110010011002026,24.7,1.8,0.4,0.3,0.6,22.7,1.9,1.6,0.4,19.8,3.7,1,2.2,13.5,1.2,0.4,20.7,0.7
110010010014018,27.4,2.9,0.7,0.3,1.1,25.3,2.7,2.2,0.6,22.1,5.4,1.1,2,17,1.6,0.4,23.4,1.1
110010010012025,34,3.2,0.8,0.5,1.1,32.3,3.2,2.2,0.5,27.5,5.6,1.6,3.1,19.9,1.9,0.4,29.3,1.1
110010010012031,17.7,1.6,0.4,0.3,0.6,16.7,1.6,1.2,0.2,14.2,2.9,0.8,1.6,10.3,1,0.2,15.2,0.6
110010016001002,38.4,1.5,0.3,0.6,0.5,36.4,1.5,2.1,0.4,34.8,2,0.7,3.8,18.7,3.3,0.6,33.6,1.2
110010016001017,42.7,1.7,0.3,0.7,0.6,40.6,1.7,2.3,0.4,38.8,2.3,0.8,4.3,20.8,3.7,0.7,37.4,1.3
110010095033013,20.3,1.1,0.4,0.5,0.7,19.5,1.2,1.5,0.2,17.3,2.1,1,3,10.2,2.1,0.3,19.2,0.6
110010095031014,38.9,1.3,0.3,0.5,0.5,37.9,1,1.4,0.4,35,2,1.1,4.2,17.3,5.2,0.7,36,0.7
110010095032015,3.4,0.1,0,0,0,3.3,0.1,0.1,0,3.1,0.2,0.1,0.4,1.5,0.5,0.1,3.2,0.1
110010095032009,8.1,0.4,0.2,0.2,0.3,7.8,0.5,0.6,0.1,6.9,0.9,0.4,1.2,4.1,0.8,0.1,7.7,0.3
110010094001013,28.6,0.8,0.1,0.5,0.3,27.7,0.7,1.1,0.2,25.6,1,0.8,3.1,11.4,3.5,0.4,26.1,0.5
110010094002000,8.4,0.2,0,0.1,0.1,8.1,0.2,0.3,0.1,7.5,0.3,0.2,0.9,3.3,1,0.1,7.6,0.2
110010095032012,6.4,0.4,0.1,0.1,0.2,6.2,0.4,0.5,0.1,5.5,0.7,0.3,0.9,3.2,0.7,0.1,6.1,0.2
110010092041002,97.3,3.6,1.5,1.7,2.5,91.8,6.1,5.2,0.9,82,7.9,5.1,10.9,35.6,9.8,1.7,90.8,2.3
