GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRLIT,G18GOVDJOR,G18GOVLBOE,G18GOVCBAY,G18GOVOWRI,G18LTGRMCG,G18LTGDCOL,G18SOSRDEN,G18SOSDHUM,G18CONRWOO,G18TRERELL,G18ATGRWAS,G18ATGDBIS,G18SPIRYBA,G18SPIDWIL
16085858005,16,085,858005,220.7,84.4,1.2,3,0,227.3,77.9,230.4,70.4,257.6,260.4,236.1,64.8,202.7,102.9
16085858006,16,085,858006,65.2,16,0.1,0.1,0,58.3,21.1,58.6,22.6,69.9,67,63.9,17.2,56.3,25.8
16085858007,16,085,858007,15.6,22.6,0,0,0,19.1,19.1,20.8,17.4,28.4,28.4,18,17.4,13.3,22
16085858008,16,085,858008,223.9,111.4,1.8,7.7,1.7,236.6,102.1,244.3,94.1,272.6,269.2,248.9,84.4,207.4,127.8
16087879001,16,087,879001,329.3,90.2,0,3.9,0,322.5,100,337.2,85.3,370.5,375.4,351.9,65.7,286.2,127.4
16087879002,16,087,879002,225,106,2,5,0,219,111,223,106,270,273,231,94,187,142
16087879003,16,087,879003,149.8,81.3,2,4,0,153.8,81.3,156.8,79.2,197.9,200.9,170.8,66.2,151.7,84.3
16087879004,16,087,879004,260,147.9,1,0,0,263,140.9,277.9,128,340.4,336.4,293.7,108.2,222.3,182.6
16087879005,16,087,879005,188.6,105.2,2,3,0,192.6,100.3,198.6,94.3,237.3,242.2,200.5,90.3,187.6,107.2
16087879006,16,087,879006,214.8,77,3,1.1,0,215,77.8,224.3,68.5,255.3,252.4,227.6,63.1,194.9,93
16087879007,16,087,879007,358.2,40.1,5,9.1,0,365.2,40.7,358.8,47.1,380.9,372.9,367.6,38.3,322.8,85.1
16087879008,16,087,879008,375.2,83.2,3,0,0,373.2,83.2,377.2,77.2,406.9,405.9,370.3,76.2,309.9,148.5
16087879009,16,087,879009,214,140,3,5,0,215,140,228,129,288,284,231,121,198,162
16087879010,16,087,879010,301.9,74.1,2,4.9,0,309.8,69.2,318.7,59.3,349.4,349.4,320.7,53.4,273.3,106.7
16087879011,16,087,879011,225.8,58.1,0,1.9,0,226.5,53.7,233.3,47,250.7,249.9,244.5,35.6,203.8,77.2
