GEOID,G18USSRMOR,G18USSDMAN,G18USSLHOL
540890006005046,0,0,0
540890006005047,0,0,0
540890006005048,4.7,5.4,0.3
540890006005049,2.4,3.2,0.4
540890006005050,0,0,0
540890006005051,0,0,0
540890006005052,0.6,0.9,0.1
540890006005053,0.1,0.2,0
540890006005054,0,0,0
540890006005055,3.1,5.7,0.2
540890006005056,0.1,0.2,0
540890006005057,0,0,0
540890006005058,0.2,0.4,0
540890006005059,0,0,0
540890006005060,0,0,0
540890006005061,0.2,0.3,0
540890006005062,2,2.3,0.1
540890006005063,0.9,1,0.1
540890006005064,0.9,1,0.1
540890006005065,0,0,0
540890006005066,0,0,0
540890006005067,0.4,0.5,0
540890006005068,0.2,0.3,0
540890006005069,0,0,0
540890006005070,0,0,0
540890006005071,0,0,0
540890006005072,1.8,2.1,0.1
540890006005073,0,0,0
540890006005074,0,0,0
540890006005075,2,2.3,0.1
540890006005076,0,0,0
540890006005077,2.5,2.8,0.2
540890006005078,0,0,0
540890006005079,4.5,5.2,0.3
540890006005080,0,0,0
540890006005081,0,0,0
540890006005082,0,0,0
540890006005083,0,0,0
540890006005084,0,0,0
540890006005085,0,0,0
540890006005086,0,0,0
540890006005087,0,0,0
540890006005088,0,0,0
540890006005089,0,0,0
540890006005090,0.4,0.5,0
540890006005091,0.7,0.8,0
540890006005092,0,0,0
540890006005093,0,0,0
540890006005094,10.6,15.2,1.1
540890006005095,2.7,3.8,0.3
540890006005096,0.5,0.7,0
540890006005097,1.6,2.3,0.2
540890006005098,0.3,0.5,0
540890006005099,0.9,1.4,0.1
540890006005100,0,0,0
540890006005101,20.6,29.4,2
540890006005102,0,0,0
540890006005103,0.5,0.7,0
540890006005104,1.4,2,0.1
540890006005105,0,0,0
540890006005106,4.7,6.8,0.5
540890006005107,2.5,3.6,0.3
540890006005108,2.7,3.8,0.3
540890006005109,0,0,0
540890006005110,0,0,0
540890006005111,0,0,0
540890006005112,0,0,0
540890006005113,0.4,0.5,0
540890006005114,0,0,0
540890006005115,0.9,1.4,0.1
540890006005116,0.6,0.9,0.1
540890007001000,0,0,0
540890007001001,0,0,0
540890007001002,0,0,0
540890007001003,0,0,0
540890007001004,0,0,0
540890007001005,0,0,0
540890007001006,4.3,6.7,0.9
540890007001007,0.2,0.3,0
540890007001008,0.5,0.7,0.1
540890007001009,1.6,2.5,0.3
540890007001010,1.8,2.8,0.4
540890007001011,4.2,6.5,0.9
540890007001012,1.5,2.4,0.3
540890007001013,0,0,0
540890007001014,0,0,0
540890007001015,0,0,0
540890007001016,2.6,5.3,0.2
540890007001017,0,0,0
540890007001018,0,0,0
540890007001019,0,0,0
540890007001020,0,0,0
540890007001021,0,0,0
540890007001022,0.7,1.3,0.1
540890007001023,0.2,0.4,0
540890007001024,0.4,0.9,0
540890007001025,0.3,0.7,0
540890007001026,1.1,1.8,0.2
540890007001027,0.4,0.6,0.1
540890007001028,1.9,3,0.4
540890007001029,1.9,3,0.4
540890007001030,1.5,2.4,0.3
540890007001031,1.2,1.9,0.3
540890007001032,1.3,2.1,0.3
540890007001033,1.1,1.6,0.2
540890007001034,1.6,2.5,0.3
540890007001035,1.5,2.4,0.3
540890007001036,2,4,0.2
540890007001037,1.9,3.8,0.2
540890007001038,0.1,0.2,0
540890007001039,0.3,0.7,0
540890007001040,1.4,2.9,0.1
540890007001041,0,0,0
540890007001042,0,0,0
540890007001043,0,0,0
540890007001044,0.3,0.6,0
540890007001045,1.7,3.1,0.1
540890007001046,0.2,0.4,0
540890007001047,1.2,2.4,0.1
540890007001048,1,2,0.1
540890007001049,0,0,0
540890007001050,0.2,0.4,0
540890007001051,0.3,0.6,0
540890007001052,0.4,0.8,0
540890007001053,0,0,0
540890007001054,20.9,36.5,1.5
540890007001055,1.1,2,0.1
540890007001056,0,0,0
540890007001057,1.7,3.1,0.1
540890007001058,0,0,0
540890007001059,0,0,0
540890007001060,0.2,0.4,0
540890007001061,0,0,0
540890007001062,2.2,4.1,0.2
540890007001063,1,1.8,0.1
540890007001064,2.1,3.9,0.2
540890007001065,0,0,0
540890007001066,0,0,0
540890007001067,0,0,0
540890007001068,0,0,0
540890007001069,1.3,2.5,0.1
540890007001070,3.2,5.9,0.2
540890007001071,0,0,0
540890007001072,0,0,0
540890007001073,0,0,0
540890007001074,0,0,0
540890007001075,0,0,0
540890007001076,0,0,0
540890007001077,0,0,0
540890007001078,0,0,0
540890007001079,0,0,0
540890007001080,1.2,2.2,0.1
540890007001081,2.8,4.9,0.2
540890007001082,1.4,2.5,0.1
540890007001083,1.2,2.2,0.1
540890007001084,1.2,2.2,0.1
540890007001085,2.5,4.3,0.2
540890007001086,0,0,0
540890007001087,0.4,0.6,0
540890007001088,1.2,2.2,0.1
540890007001089,0.7,1.2,0.1
540890007001090,0.5,0.9,0
540890007001091,1.8,3.1,0.1
540890007001092,0.4,0.6,0
540890007001093,3.5,6.2,0.3
540890007001094,2.1,3.7,0.2
540890007001095,5.8,10.2,0.4
540890007001096,2.5,4.3,0.2
540890007001097,0.7,1.2,0.1
540890007001098,1.2,2.2,0.1
540890007001099,0.5,0.9,0
540890007001100,0.5,0.9,0
540890007001101,0.7,1.2,0.1
540890007001102,1.2,2.2,0.1
540890007001103,0,0,0
540890007001104,2.1,3.7,0.2
540890007001105,1.8,3.1,0.1
540890007001106,1.4,2.5,0.1
540890007001107,0,0,0
540890007001108,0,0,0
540890007001109,0.2,0.3,0
540890007001110,0,0,0
540890007001111,0.9,1.5,0.1
540890007001112,4.6,8,0.3
540890007001113,3.4,5.9,0.2
540890007001114,1.4,2.5,0.1
540890007001115,1.2,2.2,0.1
540890007001116,1.1,1.9,0.1
540890007001117,2.3,4,0.2
540890007001118,2.3,4,0.2
540890007001119,2.5,4.3,0.2
540890007001120,2.1,3.7,0.2
540890007001121,1.4,2.5,0.1
540890007001122,2.1,3.7,0.2
540890007001123,2.3,4,0.2
540890007001124,2.8,4.9,0.2
540890007001125,0.7,1.2,0.1
540890007001126,0,0,0
540890007001127,0,0,0
540890007001128,0,0,0
540890007001129,0,0,0
540890007001130,0,0,0
540890007001131,0,0,0
540890007001132,1,2,0.1
540890007001133,2.7,5.6,0.2
540890007001134,0.5,1.1,0
540890007001135,2,4,0.2
540890007001136,0.9,1.3,0.2
540890007001137,1.4,2.2,0.3
540890007001138,1.1,2.2,0.1
540890007001139,1.3,2.7,0.1
540890007001140,1.1,2.2,0.1
540890007001141,1.4,2.9,0.1
540890007001142,1.6,2.8,0.1
540890007001143,1.1,1.9,0.1
540890007001144,0.7,1.2,0
540890007001145,0,0,0
540890007001146,1,1.8,0.1
540890007001147,0.2,0.3,0
540890007001148,0,0,0
540890008001000,0,0,0
540890008001001,0,0,0
540890008001002,0,0,0
540890008001003,0,0,0
540890008001004,0,0,0
540890008001005,0,0,0
540890008001006,0,0,0
540890008001007,0,0,0
540890008001008,40.4,30.4,1.6
540890008001009,0,0,0
540890008001010,0,0,0
540890008001011,0,0,0
540890008001012,0,0,0
540890008001013,0,0,0
540890008001014,0,0,0
540890008001015,16.3,12.3,0.6
540890008001016,0.7,0.5,0
540890008001017,0.5,0.4,0
540890008001018,0,0,0
540890008001019,0,0,0
540890008001020,10.3,7.8,0.4
540890008001021,1.4,1.1,0.1
540890008001022,0.5,0.4,0
540890008001023,0,0,0
540890008001024,4.1,3.1,0.2
540890008001025,0,0,0
540890008001026,3.4,2.5,0.1
540890008001027,0,0,0
540890008001028,0,0,0
540890008001029,0,0,0
540890008001030,0,0,0
540890008001031,0,0,0
540890008001032,0,0,0
540890008001033,0.5,0.4,0
540890008001034,0,0,0
540890008001035,0,0,0
540890008001036,0,0,0
540890008001037,0,0,0
540890008001038,0,0,0
540890008001039,0,0,0
540890008001040,0,0,0
540890008001041,0,0,0
540890008001042,0,0,0
540890008001043,0,0,0
540890008001044,0,0,0
540890008001045,0,0,0
540890008001046,0,0,0
540890008001047,0,0,0
540890008001048,0,0,0
540890008001049,0,0,0
540890008001050,0,0,0
540890008001051,0,0,0
540890008001052,0,0,0
540890008001053,0,0,0
540890008001054,0,0,0
540890008001055,0,0,0
540890008001056,0,0,0
540890008001057,0,0,0
540890008001058,0,0,0
540890008001059,0,0,0
540890008001060,0,0,0
540890008001061,0,0,0
540890008001062,0,0,0
540890008001063,13.2,9.9,0.5
540890008001064,0.7,0.5,0
540890008001065,0,0,0
540890008001066,3.4,2.5,0.1
540890008001067,0,0,0
540890008001068,0.2,0.2,0
540890008001069,0,0,0
540890008001070,0,0,0
540890008001071,0,0,0
540890008001072,2.2,1.6,0.1
540890008001073,19,14.3,0.7
540890008001074,0,0,0
540890008001075,0,0,0
540890008001076,0,0,0
540890008001077,0,0,0
540890008001078,1,0.7,0
540890008001079,3.8,2.9,0.1
540890008001080,0.5,0.4,0
540890008001081,0,0,0
540890008001082,5.3,4,0.2
540890008001083,0,0,0
540890008001084,0.7,0.5,0
540890008001085,0,0,0
540890008001086,2.4,1.8,0.1
540890008001087,29.8,22.4,1.1
540890008001088,0,0,0
540890008001089,0,0,0
540890008001090,0,0,0
540890008001091,0,0,0
540890008001092,0,0,0
540890008001093,0,0,0
540890008001094,0,0,0
540890008001095,0.5,0.4,0
540890008001096,6.7,5.1,0.3
540890008001097,0,0,0
540890008001098,0,0,0
540890008001099,2.6,2,0.1
540890008001100,1.4,1.1,0.1
540890008001101,0,0,0
540890008001102,0,0,0
540890008001103,0,0,0
540890008001104,13.5,10.1,0.5
540890008001105,0.2,0.2,0
540890008001106,0,0,0
540890008001107,0,0,0
540890008001108,0,0,0
540890008001109,6,4.5,0.2
540890008001110,0,0,0
540890008001111,0,0,0
540890008001112,0,0,0
540890008001113,0,0,0
540890008001114,2.6,2,0.1
540890008001115,18.5,13.9,0.7
540890008001116,0.7,0.5,0
540890008001117,0,0,0
540890008001118,0,0,0
540890008001119,0.7,0.5,0
540890008001120,0,0,0
540890008001121,1,0.7,0
540890008001122,3.8,2.9,0.1
540890008001123,4.8,3.6,0.2
540890008001124,0.5,0.4,0
540890008001125,0,0,0
540890008001126,0,0,0
540890008001127,0,0,0
540890008001128,1.7,1.3,0.1
540890008001129,0,0,0
540890008001130,0,0,0
540890008001131,0,0,0
540890008001132,0,0,0
540890008001133,0,0,0
540890008001134,0,0,0
540890008001135,1.9,1.4,0.1
540890008001136,0.2,0.2,0
540890008001137,0,0,0
540890008001138,0,0,0
540890008001139,0,0,0
540890008001140,0,0,0
540890008001141,0,0,0
540890008001142,4.3,3.3,0.2
540890008001143,0,0,0
540890008001144,0,0,0
540890008001145,0,0,0
540890008001146,0,0,0
540890008001147,0,0,0
540890008001148,0,0,0
540890008001149,0,0,0
540890008001150,0,0,0
540890008001151,0,0,0
540890008001152,0,0,0
540890008001153,0,0,0
540890008001154,0.5,0.4,0
540890008001155,0,0,0
540890008001156,0,0,0
540890008001157,0,0,0
540890008001158,0,0,0
540890008001159,0,0,0
540890008001160,0,0,0
540890008001161,0,0,0
540890008001162,0,0,0
540890008001163,0,0,0
540890008001164,0,0,0
540890008001165,0,0,0
540890008001166,0,0,0
540890008001167,0,0,0
540890008001168,0,0,0
540890008001169,0,0,0
540890008001170,0,0,0
540890008001171,0,0,0
540890008001172,0,0,0
540890008001173,1.4,1.1,0.1
540890008001174,0,0,0
540890008001175,0,0,0
540890008001176,0,0,0
540890008001177,0,0,0
540890008001178,0,0,0
540890008001179,0,0,0
540890008001180,0,0,0
540890008001181,0,0,0
540890008001182,0,0,0
540890008001183,0,0,0
540890008001184,0,0,0
540890008001185,0,0,0
540890008001186,0,0,0
540890008001187,0,0,0
540890008001188,0,0,0
540890008002000,0,0,0
540890008002001,6.8,12.6,0.9
540890008002002,0,0,0
540890008002003,0,0,0
540890008002004,0,0,0
540890008002005,0.2,0.3,0
540890008002006,0.3,0.3,0
540890008002007,0.2,0.4,0
540890008002008,0,0,0
540890008002009,0,0,0
540890008002010,0.2,0.4,0
540890008002011,0.2,0.3,0
540890008002012,5.7,10.5,0.8
540890008002013,0,0,0
540890008002014,0,0,0
540890008002015,0.3,0.6,0
540890008002016,0.8,0.6,0
540890008002017,0,0,0
540890008002018,16.6,30.6,2.3
540890008002019,0.2,0.4,0
540890008002020,0.5,0.4,0
540890008002021,0,0,0
540890008002022,0,0,0
540890008002023,0.6,0.5,0
540890008002024,0.2,0.4,0
540890008002025,0,0,0
540890008002026,0,0,0
540890008002027,0.6,0.5,0
540890008002028,0,0,0
540890008002029,4,7.3,0.5
540890008002030,0,0,0
540890008002031,0.2,0.4,0
540890008002032,0,0,0
540890008002033,0.4,0.7,0.1
540890008002034,1.4,2.5,0.2
540890008002035,0,0,0
540890008002036,0.2,0.3,0
540890008002037,0,0,0
540890008002038,0.2,0.3,0
540890008002039,0,0,0
540890008002040,0,0,0
540890008002041,0,0,0
540890008002042,15.6,12.3,0.6
540890008002043,0.5,0.4,0
540890008002044,0.5,0.4,0
540890008002045,1.6,3,0.2
540890008002046,0.3,0.2,0
540890008002047,9.8,7.8,0.4
540890008002048,0,0,0
540890008002049,0.5,0.4,0
540890008002050,0,0,0
540890008002051,18.1,14.3,0.7
540890008002052,0,0,0
540890008002053,0,0,0
540890008002054,0,0,0
540890008002055,0,0,0
540890008002056,0,0,0
540890008002057,0,0,0
540890008002058,2.3,1.8,0.1
540890008002059,0,0,0
540890008002060,0,0,0
540890008002061,3.3,2.6,0.1
540890008002062,0,0,0
540890008002063,5.8,4.6,0.2
540890008002064,0,0,0
540890008002065,0,0,0
540890008003000,0,0,0
540890008003001,0.3,0.6,0
540890008003002,0.1,0.1,0
540890008003003,0.1,0.1,0
540890008003004,4.7,8.7,0.6
540890008003005,0.4,0.7,0.1
540890008003006,0,0,0
540890008003007,0,0,0
540890008003008,0,0,0
540890008003009,0,0,0
540890008003010,0,0,0
540890008003011,0,0,0
540890008003012,0,0,0
540890008003013,14.1,10.6,0.9
540890008003014,0,0,0
540890008003015,0,0,0
540890008003016,0,0,0
540890008003017,0,0,0
540890008003018,0,0,0
540890008003019,0,0,0
540890008003020,0,0,0
540890008003021,0,0,0
540890008003022,0,0,0
540890008003023,76.2,57.7,4.8
540890008003024,0,0,0
540890008003025,0.6,0.5,0
540890008003026,0,0,0
540890008003027,0,0,0
540890008003028,0,0,0
540890008003029,0,0,0
540890008003030,0,0,0
540890008003031,0,0,0
540890008003032,6.3,4.8,0.4
540890008003033,0,0,0
540890008003034,0,0,0
540890008003035,0,0,0
540890008003036,0,0,0
540890008003037,16.4,12.5,1
540890008003038,0,0,0
540890008003039,1.2,0.9,0.1
540890008003040,0,0,0
540890008003041,0,0,0
540890008003042,0.5,0.4,0
540890008003043,0,0,0
540890008003044,35.9,27.2,2.3
540890008003045,3,2.3,0.2
540890008003046,0.6,0.5,0
540890008003047,0,0,0
540890008003048,0,0,0
540890008003049,0.9,0.7,0.1
540890008003050,34.7,26.3,2.2
540890008003051,3,2.3,0.2
540890008003052,3.9,2.9,0.2
540890008003053,7.5,6,0.3
540890008003054,2.4,1.8,0.2
540890008003055,21.4,16.9,0.8
540890008003056,0.8,0.6,0
540890008003057,0,0,0
540890008003058,0,0,0
540890008003059,10.6,8.4,0.4
540890008003060,0,0,0
540890008003061,3.5,2.8,0.1
540890008003062,0,0,0
540890008003063,0,0,0
540890008003064,0,0,0
540890008003065,0.3,0.2,0
540890008003066,1,0.8,0
540890008003067,0,0,0
540890008003068,0,0,0
540890008003069,0,0,0
540890008003070,0,0,0
540890008003071,0,0,0
540890008003072,0,0,0
540890008003073,0,0,0
540890008003074,0,0,0
540890008003075,0,0,0
540890008003076,0,0,0
540890008003077,2.8,2.2,0.1
540890008003078,0,0,0
540890008003079,0,0,0
540890008003080,0.3,0.2,0
540890008003081,0,0,0
540890008003082,1,0.8,0
540890008003083,0,0,0
540890008003084,1.5,1.2,0.1
540890008003085,0,0,0
540890008003086,0,0,0
540890008003087,0,0,0
540890008003088,0,0,0
540890008003089,5.8,4.6,0.2
540890008003090,1.8,1.4,0.1
540890008003091,0,0,0
540890008003092,1.5,1.2,0.1
540890008003093,0,0,0
540890008003094,8.6,6.8,0.3
540890008003095,0.5,0.4,0
540890008003096,0,0,0
540890008003097,0.5,0.4,0
540890008003098,13.1,10.3,0.5
540890008003099,0,0,0
540890008003100,0,0,0
540890008003101,13.8,10.9,0.5
540890008003102,0,0,0
540890008003103,0,0,0
540890008003104,0.3,0.2,0
540890008003105,2.8,2.2,0.1
540890008003106,0,0,0
540890008003107,0,0,0
540890008003108,0,0,0
540890008003109,1,0.8,0
540890008003110,3.5,2.8,0.1
540890008003111,0,0,0
540890008003112,3.3,2.6,0.1
540890008003113,0,0,0
540890008003114,0,0,0
540890008003115,0,0,0
540890008003116,0,0,0
540890008003117,14.8,11.7,0.5
540890008003118,0.8,0.6,0
540890008003119,0,0,0
540890008003120,0,0,0
540890008003121,0,0,0
540890008003122,0,0,0
540890008003123,0,0,0
540890008003124,0,0,0
540890008003125,0,0,0
540890008003126,0.3,0.2,0
540890008003127,7,5.6,0.3
540890008003128,0,0,0
540890008003129,0,0,0
540890008003130,0,0,0
540890008003131,0.5,0.4,0
540890008003132,2.3,1.8,0.1
540890008003133,0,0,0
540890008003134,0,0,0
540890008003135,0,0,0
540890008003136,0,0,0
540890008003137,0,0,0
540890008003138,0,0,0
540890008003139,0,0,0
540890008003140,0,0,0
540890008003141,0,0,0
540890008003142,0,0,0
540890008003143,0,0,0
540890008003144,0,0,0
540890008003145,0,0,0
540890008003146,0,0,0
540890008003147,5.7,4.3,0.4
540890008003148,0,0,0
540919646001000,1.1,0.9,0.1
540919646001001,0.5,0.5,0
540919646001002,0.8,0.7,0
540919646001003,0,0,0
540919646001004,0,0,0
540919646001005,0,0,0
540919646001006,0,0,0
540919646001007,26.2,22.3,1.4
540919646001008,9.1,7.7,0.5
540919646001009,0,0,0
540919646001010,1.6,1.4,0.1
540919646001011,0,0,0
540919646001012,0.8,0.7,0
540919646001013,3.5,3,0.2
540919646001014,2.1,1.8,0.1
540919646001015,0,0,0
540919646001016,1.6,1.4,0.1
540919646001017,0.8,0.7,0
540919646001018,2.4,2,0.1
540919646001019,0,0,0
540919646001020,2.7,2.3,0.1
540919646001021,4,3.4,0.2
540919646001022,4.8,4.1,0.3
540919646001023,6.3,2.5,0.2
540919646001024,0,0,0
540919646001025,2.7,2.3,0.1
540919646001026,2.9,1.2,0.1
540919646001027,2.1,0.8,0.1
540919646001028,30.7,26.1,1.6
540919646001029,1.3,1.1,0.1
540919646001030,2.4,2,0.1
540919646001031,0,0,0
540919646001032,0,0,0
540919646001033,3.5,3,0.2
540919646001034,0.8,0.7,0
540919646001035,3.2,3.1,0.3
540919646001036,1.9,1.9,0.2
540919646001037,1.9,1.6,0.1
540919646001038,2.7,2.3,0.1
540919646001039,4,3.4,0.2
540919646001040,1.6,1.4,0.1
540919646001041,5.3,4.5,0.3
540919646001042,0.8,0.7,0
540919646001043,1.3,1.1,0.1
540919646001044,0.8,0.7,0
540919646001045,1.3,1.1,0.1
540919646001046,8,6.8,0.4
540919646001047,0.3,0.2,0
540919646001048,8,6.8,0.4
540919646001049,0,0,0
540919646001050,0.3,0.2,0
540919646001051,0,0,0
540919646001052,0,0,0
540919646001053,2.7,2.3,0.1
540919646001054,1.3,0.5,0.1
540919646001055,2.1,0.8,0.1
540919646001056,1.8,0.7,0.1
540919646001057,1.6,0.6,0.1
540919646001058,5.9,5,0.3
540919646001059,0.3,0.2,0
540919646001060,0,0,0
540919646001061,0,0,0
540919646001062,2.4,0.9,0.1
540919646001063,0.5,0.5,0
540919646001064,1.6,1.4,0.1
540919646001065,0.5,0.5,0
540919646001066,0,0,0
540919646001067,4.4,4.4,0.4
540919646001068,8.4,8.3,0.8
540919646001069,1.3,1.2,0.1
540919646001070,1.5,1.5,0.1
540919646001071,0,0,0
540919646002000,0,0,0
540919646002001,1.1,1,0.1
540919646002002,0.4,0.4,0
540919646002003,7.4,7.3,0.7
540919646002004,1,1.2,0.1
540919646002005,0,0,0
540919646002006,0,0,0
540919646002007,0.4,0.5,0
540919646002008,0.4,0.5,0
540919646002009,3.4,4.1,0.3
540919646002010,20.8,24.8,1.8
540919646002011,2.4,2.7,0.2
540919646002012,1,1.2,0.1
540919646002013,1.4,1.6,0.1
540919646002014,0,0,0
540919646002015,0,0,0
540919646002016,1.6,1.9,0.1
540919646002017,3.7,4.4,0.3
540919646002018,0.4,0.5,0
540919646002019,0.6,0.7,0
540919646002020,5,5.9,0.4
540919646002021,0.9,1,0.1
540919646002022,2,2.4,0.2
540919646002023,0,0,0
540919646002024,3.2,2.7,0.4
540919646002025,2.3,2.3,0.2
540919646002026,0,0,0
540919646002027,0.9,1,0.1
540919646002028,2.7,3.2,0.2
540919646002029,10.4,11.5,1
540919646002030,1,1.1,0.1
540919646002031,1.1,1.2,0.1
540919646002032,0.7,0.8,0.1
540919646002033,0.5,0.6,0
540919646002034,1,1.1,0.1
540919646002035,0,0,0
540919646002036,0,0,0
540919646002037,0,0,0
540919646002038,1.5,1.5,0.1
540919646002039,1,1.2,0.1
540919646002040,0,0,0
540919646003000,3.5,2.4,0.4
540919646003001,0,0,0
540919646003002,0.5,0.4,0.1
540919646003003,0,0,0
540919646003004,0,0,0
540919646003005,1.6,1.1,0.2
540919646003006,0,0,0
540919646003007,1.6,1.1,0.2
540919646003008,1.9,1.3,0.2
540919646003009,0.8,0.6,0.1
540919646003010,17,12.1,2.1
540919646003011,1.1,0.8,0.1
540919646003012,1,1,0.2
540919646003013,0.8,0.6,0.1
540919646003014,0,0,0
540919646003015,0.8,0.6,0.1
540919646003016,1.6,1.1,0.2
540919646003017,3.2,2.3,0.4
540919646003018,2.4,1.7,0.3
540919646003019,0,0,0
540919646003020,4,2.8,0.5
540919646003021,0,0,0
540919646003022,0,0,0
540919646003023,0,0,0
540919646003024,0,0,0
540919646003025,0,0,0
540919646003026,10.4,7.3,1.3
540919646003027,1.6,1.1,0.2
540919646003028,0,0,0
540919646003029,1.1,0.8,0.1
540919646003030,2.5,2.7,0.6
540919646003031,1.3,1.4,0.3
540919646003032,1.3,1.4,0.3
540919646003033,0.7,0.7,0.2
540919646003034,3.7,2.6,0.5
540919646003035,0.4,0.5,0.1
540919646003036,1.4,1.5,0.3
540919646003037,1.5,1.6,0.4
540919646003038,0.3,0.3,0.1
540919646003039,0.7,0.7,0.2
540919646003040,7.8,8.2,1.9
540919646003041,0.2,0.2,0.1
540919646003042,0.6,0.6,0.1
540919646003043,1.9,1.3,0.2
540919646003044,1.9,1.3,0.2
540919646003045,5.6,4,0.7
540919646003046,4.5,3.2,0.6
540919646003047,0,0,0
540919646003048,3.6,3.5,0.3
540919646003049,0.4,0.4,0
540919646003050,0,0,0
540919646003051,1.1,0.8,0.1
540919646003052,0,0,0
540919646003053,3,3.1,0.7
540919646003054,3.2,3.3,0.8
540919646003055,1.3,1.4,0.3
540919646003056,1.3,1.4,0.3
540919646003057,0,0,0
540919646003058,0.1,0.1,0
540919646003059,0.4,0.5,0.1
540919646003060,0.2,0.2,0.1
540919646003061,2.7,2.7,0.3
540919646003062,1.1,1,0.1
540919646003063,0,0,0
540919646004000,1.3,1.5,0.1
540919646004001,0.3,0.3,0
540919646004002,0.6,0.7,0.1
540919646004003,0,0,0
540919646004004,0.3,0.3,0
540919646004005,0.4,0.4,0
540919646004006,1,1.1,0.1
540919646004007,0.2,0.2,0
540919646004008,2.3,2.6,0.2
540919646004009,0.8,0.9,0.1
540919646004010,2.5,2.8,0.2
540919646004011,0.6,0.7,0.1
540919646004012,0.5,0.6,0
540919646004013,5.4,5.9,0.5
540919646004014,2.7,3,0.3
540919646004015,1.5,1.7,0.1
540919646004016,0.6,0.7,0.1
540919646004017,1.4,1.6,0.1
540919646004018,3.6,4,0.3
540919646004019,3.4,3.8,0.3
540919646004020,2.2,2.5,0.2
540919646004021,3.6,4,0.3
540919646004022,2.8,3.1,0.3
540919646004023,1.6,1.8,0.2
540919646004024,0,0,0
540919646004025,0.2,0.2,0
540919646004026,0.5,0.6,0
540919646004027,0,0,0
540919646004028,0,0,0
540919646004029,0,0,0
540919646004030,0.4,0.4,0
540919646004031,0,0,0
540919646004032,0,0,0
540919646004033,0,0,0
540919646004034,0.1,0.1,0
540919646004035,1.7,1.9,0.2
540919646005000,0,0,0
540919646005001,0.9,0.9,0.2
540919646005002,0,0,0
540919646005003,0,0,0
540919646005004,0,0,0
540919646005005,1.5,1.6,0.4
540919646005006,0.8,0.8,0.2
540919646005007,1.1,1.2,0.3
540919646005008,0.2,0.2,0.1
540919646005009,0,0,0
540919646005010,0,0,0
540919646005011,4.6,4.8,1.1
540919646005012,0.3,0.3,0.1
540919646005013,1.8,1.8,0.4
540919646005014,5.9,6.2,1.5
