state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bla,uss_18_dem_bre,uss_20_rep_hag,uss_20_dem_bra,gov_18_rep_lee,gov_18_dem_dea,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
47,043,2340,790,768,1,10,1,0,0,0,10,610,598,1,7,1,0,0,0,3,235.5,84.3,302.1,120.8,188.2,114.1,300.9,104.7,204.3,98,84.3,105.6,112,235.5,195.4,301.6,104,246.1
47,043,2344,1336,1279,17,23,3,2,0,0,12,1012,968,14,16,3,2,0,0,9,344.9,113.60000000000001,478.9,160,252.9,157.2,459.6,155.9,283.4,134.6,113.60000000000001,146.70000000000002,158.3,344.9,267.9,469.2,143.6,363.8
47,043,2348,2883,2633,154,60,2,2,0,0,32,2194,2017,120,39,1,2,0,0,15,832.9,262.5,1131.8,306.8,651.3,323.6,1101.4,282.3,729.4,265.6,262.5,294.3,294.2,832.9,689.9,1117.3,288.5,889.2
47,043,2356,3993,3241,371,232,15,17,5,7,105,2975,2503,281,123,13,16,4,6,29,824.4,451.9,978.7,559.2,559.9,522.5,969,489.7,648.8,450.1,451.9,486,523.5,824.4,603.8,973.7,494,796.7
47,043,2360,1267,1198,30,11,4,8,0,1,15,972,928,25,4,4,3,0,0,8,327.8,119,448.09999999999997,121.8,266.6,137.9,433.7,109.1,287.2,119.6,119,128.5,114.7,327.8,276.4,441.2,121.7,352.8
47,043,2364,1516,1432,27,25,6,12,0,2,12,1146,1093,22,16,2,9,0,0,4,593.5,180.3,819.3,303,548.3,270.3,802.7,286.9,578.1,240.8,180.3,255.1,294.9,593.5,563.2,810.9,256.3,668.6
47,043,2368,1713,1581,46,37,10,5,0,0,34,1290,1206,37,23,10,2,0,0,12,484.1,148.8,645.2,181,397.6,177.4,634.3,165.2,422.3,154.3,148.8,165.2,172.3,484.1,409.7,640.1,165.6,516.3
47,043,2380,3682,3193,188,184,15,33,2,6,61,2812,2483,144,126,13,22,2,1,21,1107,381.9,1435.3,550.3,894.4,520.9,1427.1,480,967,448.5,381.9,485,514.5,1107,929.8,1431.6,476.2,1166.5
47,043,2384,3821,3582,149,36,18,1,0,0,35,2878,2699,127,19,15,1,0,0,17,967.5,364.7,1322.6,391.4,751.1,448.5,1287.3,360,819,392.8,364.7,420.7,374.59999999999997,967.5,785.1,1305.2,390.59999999999997,1030.3
47,043,2392,4690,3650,472,398,18,33,5,8,106,3373,2727,336,233,11,24,4,2,36,814.9,444.90000000000003,1088.1,578.2,608.7,491.7,1049.2,515.4,671.3,442,444.90000000000003,467.3,545.5,814.9,639.4,1067.4,493.3,846.1
47,043,2396,4353,3886,200,155,7,33,0,7,65,3199,2917,133,98,5,22,0,3,21,1138.5,372.5,1543.6,528.5,882.5,494,1493.2,511.5,948.4,447.2,372.5,469.9,520.1,1138.5,915.6,1517.8,471.9,1200.6
47,043,2400,3187,2975,57,59,13,9,0,0,74,2385,2262,41,36,9,6,0,0,31,1085,316.6,1533.2,454.6,893.3,436.7,1492.8,427.4,984.3,364.1,316.6,401.3,441.2,1085,938.7,1513.3,400,1197.5
47,043,2408,3956,3530,215,121,5,11,0,6,68,3009,2752,157,70,5,9,0,1,15,1003.5,388.3,1290,501.8,778.6,480.2,1246.2,463.5,839.7,424,388.3,452.3,481.7,1003.5,810,1268,452.4,1031.8
47,043,2416,1103,1045,21,13,7,2,0,0,15,817,779,15,8,5,2,0,0,8,343.4,90.9,434.1,114.60000000000001,271.3,122.5,424.9,98.1,296.2,102.7,90.9,112.39999999999999,106.2,343.4,283.5,429.5,105.8,354
47,043,2420,1964,1851,33,38,8,12,1,0,21,1490,1414,22,27,6,6,1,0,14,556.7,176,719.3,191.4,462.6,209.6,709.1,170.5,492.1,183.7,176,196.4,180,556.7,477.4,714.5,186.4,587.7
47,043,2424,2598,2514,15,29,1,2,0,1,36,1933,1877,9,19,1,2,0,0,25,656.5,225.9,891.9,231,545.8,261.2,860.8,202.3,583.5,227.5,225.9,243.5,215.5,656.5,563.6,877.5,230.6,707.8
47,043,2428,2756,2616,23,59,15,7,0,2,34,2032,1946,15,36,11,6,0,2,16,872,279,1122.6,417.8,686.5,401.5,1106.7,371.3,755.3,351.5,279,376.4,394.59999999999997,872,721.3,1114.1,364,908.5
47,043,2432,4058,3906,16,83,13,12,2,0,26,3102,3005,10,49,12,12,2,0,12,1038.6,314.3,1444.6,387,817.2,417.1,1405.5,357.1,892,351.4,314.3,384.2,372,1038.6,855.6,1426.4,364.6,1119.6
47,045,2444,3280,3075,109,37,9,11,0,0,39,2509,2375,81,20,8,7,0,0,18,1316.4,172.29999999999998,1577.2,176.1,1078.7,185.1,1519.4,153.4,1106,161,172.29999999999998,172.5,164.2,1316.4,1092.2,1547.9,169.3,1319
47,045,2448,4278,3334,713,98,3,82,2,0,46,3252,2635,479,59,3,56,2,0,18,1306.2,414.6,1449.8,510.3,1111.3,433.2,1403.8,437.1,1181.4,360.1,414.6,396.59999999999997,473.6,1306.2,1146.8,1427,431.2,1290.4
47,045,2452,892,864,2,8,1,8,0,0,9,693,672,2,5,1,8,0,0,5,369.3,60.5,416.5,65,306,53,400.4,62.6,314.7,45.7,60.5,49.4,64,369.3,309.8,408.4,57.1,361.6
47,045,2456,1659,1463,119,53,3,1,0,0,20,1265,1136,81,30,3,1,0,0,14,567.2,108.6,679.2,115.4,435.6,108.6,648.6,103.3,461.2,83.6,108.6,96,108.9,567.2,447.6,663.8,104,558.4
47,045,2460,2867,829,1915,55,5,0,0,0,63,1956,611,1291,25,5,0,0,0,24,95.4,422.5,100.2,430.8,58,343.9,101.9,370.2,69,315.6,422.5,329.1,400.5,95.4,63.3,101.2,376.8,84.7
47,045,2464,2418,1878,382,88,2,13,0,3,52,1822,1485,239,58,2,12,0,2,24,460.9,184.6,546.6,220.9,383.9,198.9,526.1,184.6,406.6,180.5,184.6,189.9,202.3,460.9,395.5,536.2,193.7,464.6
47,045,2468,3865,2924,746,89,6,16,1,7,76,3002,2378,523,57,6,15,1,0,22,683.2,304,746.4,353,545,308.9,713.9,313.9,598,255.9,304,281.9,333.2,683.2,571.8,730.8,307.5,657.5
47,045,2472,1885,1698,130,27,3,0,0,0,27,1426,1293,102,15,1,0,0,0,15,552,108.1,644.5,126.3,417.2,116.9,614,107.5,428.3,108.1,108.1,112.2,116.3,552,423,630.1,113.4,531.8
47,045,2476,1975,1834,60,57,3,5,0,0,16,1521,1432,39,36,1,4,0,0,9,530.4,99.5,644.6,93.8,411.7,103,589.4,84.4,447,81.4,99.5,91.4,88.3,530.4,429.7,616.6,93.1,524.3
47,045,2484,1017,941,38,13,3,3,0,0,19,789,744,26,7,1,3,0,0,8,371.8,55.1,445.8,60.6,314.2,64.7,427.7,50.9,329.2,58,55.1,61.4,55.9,371.8,321.3,436.6,58,377.4
47,045,2492,3717,2765,648,183,9,19,1,7,85,2696,2156,398,97,9,12,1,1,22,696.8,304.7,807.2,331.8,506.5,311.3,767.6,288.6,570.8,250.1,304.7,280.9,309.6,696.8,539.2,787.2,298.1,670
47,045,2496,2076,1956,41,50,0,9,0,0,20,1608,1538,31,25,0,5,0,0,9,738.2,78.6,849.8,114.9,566.3,114.2,806.8,98.7,602.4,81.5,78.6,97.8,106.8,738.2,583.7,827.9,98.1,712.6
47,045,2500,4192,3512,432,176,6,15,4,2,45,2992,2572,278,107,5,11,3,0,16,1188.1,285.9,1331.3,333.8,889,304.3,1270.2,288.4,956.6,246.8,285.9,275.7,310.9,1188.1,922.2,1301.4,291.4,1126.9
47,045,2508,1693,1561,58,36,10,3,0,0,25,1291,1210,46,14,8,3,0,0,10,451,98.6,546.8,96.3,333.1,105.7,520.3,86.3,357,83.2,98.6,94.3,91.1,451,345,533.7,94,441.4
47,045,2516,1214,1155,21,17,8,2,0,0,11,926,890,17,7,4,2,0,0,6,375,47.6,457.1,60.7,285.9,62.5,430,49.2,301.6,49.2,47.6,55.4,54.800000000000004,375,293.5,443.59999999999997,53.8,370.2
47,045,2520,1307,1255,19,15,1,1,0,0,16,1035,1004,14,11,1,1,0,0,4,473.9,71.6,524,68.8,369.7,85.4,498.4,57.9,386,71.6,71.6,79.2,63.1,473.9,378,510.3,71.4,450.9
47,047,2533,1476,877,542,25,6,13,0,2,11,1191,721,431,18,6,9,0,0,6,570.8,329.4,730.4,393.1,551.4,305.7,720.4,304,580.4,273.5,329.4,289.1,348.5,570.8,565.2,725.3,322.1,631.5
47,047,2537,1774,1115,611,21,3,10,0,0,14,1450,952,466,12,3,8,0,0,9,954.4,310.1,1367.5,442.9,943.8,316.4,1363.2,342,977.8000000000001,272.6,310.1,294.8,392.6,954.4,961,1364.9,337.3,1121.5
47,047,2540,1723,1231,427,37,10,6,0,0,12,1379,999,346,16,8,3,0,0,7,654.3,212.9,754.6,243.3,563.6,203.8,740.6,195.9,589.9,172,212.9,188,219.6,654.3,576.4,747.4,205.6,660.5
47,047,2545,2381,1119,1175,50,6,4,1,1,25,1760,932,781,23,5,2,1,0,16,527.8,574.8,603.8,584.3,450.1,498.5,596.2,478,473.8,452.3,574.8,474.7,530.7,527.8,462.3,599.8,517.5,530.8
47,047,2549,840,566,248,18,0,1,0,0,7,662,449,195,10,0,1,0,0,7,223.6,158.9,246.9,175.8,174.4,147.6,249.6,141.4,186.8,129.2,158.9,137.9,157.3,223.6,181.4,248.8,149.7,216.9
47,047,2553,1769,1433,279,36,2,10,0,0,9,1356,1120,204,21,2,4,0,0,5,634.5,224.1,732.9,241.1,542.9,217.2,711.4,193.9,567.5,190.20000000000002,224.1,203.3,217.6,634.5,555,722.5,213.6,637.7
47,047,2556,1471,1067,380,9,4,1,0,2,8,1126,807,303,7,4,1,0,1,3,445.8,179.8,522.2,182.2,359.4,156.9,513.9,147.2,379.9,129.7,179.8,142.4,165.4,445.8,369.3,518.4,159.2,445.1
47,047,2559,1685,1084,517,54,8,3,1,1,17,1319,880,376,35,8,3,1,1,15,411.5,244.1,486.1,265.9,363.4,203.8,467,227.1,373.7,188.6,244.1,195.9,245.79999999999998,411.5,368.8,476.6,225.9,420.4
47,047,2561,4288,2159,1990,78,6,16,0,0,39,3266,1785,1412,43,5,12,0,0,9,970.1,725.5,1160.4,692.7,851.1,596.2,1135.4,549.3,893.8000000000001,518.2,725.5,557.2,621.5,970.1,871.7,1148.1,616.4,1002.1
47,047,2564,1637,1139,432,36,14,6,0,0,10,1219,860,320,21,8,5,0,0,5,440.7,206.6,468.3,235.2,348,209.9,464.9,184.7,373.6,174.3,206.6,191.3,209.3,440.7,360.1,466.2,201.9,418.5
47,047,2572,796,395,376,19,1,0,0,1,4,548,311,227,8,0,0,0,1,1,204.3,106.3,233.3,111.1,176.3,96.8,227.70000000000002,91,186.2,83.6,106.3,89.7,101.1,204.3,181.1,230.1,97.8,205.79999999999998
47,047,2576,1210,338,855,9,2,0,0,3,3,964,272,681,6,2,0,0,1,2,245.7,268.4,299.6,269.7,218.5,209.6,293,222.5,228.2,188.8,268.4,198.3,245.9,245.7,223.5,296.1,231.7,257.3
47,047,2581,549,366,171,9,0,2,0,0,1,457,313,136,6,0,1,0,0,1,107.9,135.3,132.9,134.79999999999998,95.9,104,130.8,111.2,100.5,93.7,135.3,98.7,123.2,107.9,98.4,132,115.39999999999999,113.5
47,047,2588,4709,3654,717,235,15,32,1,8,47,3632,2893,539,133,13,22,1,5,26,1896.5,535,2179.9,673.9,1704.3,582.4,2141.1,595.1,1768.7,511.8,535,546,633.5,1896.5,1736.4,2160.9,579.4,1938.3
47,047,2593,8831,7260,1227,184,20,68,0,4,68,6583,5493,877,116,12,53,0,0,32,3454.4,1180.1,4249.8,1801.2,2860,1328.4,4163.8,1571.3,2986.1,1176.3,1180.1,1250.9,1685.5,3454.4,2922.3,4207.3,1411.1,3542.9
47,047,2596,921,666,237,8,3,1,0,0,6,742,559,172,4,3,0,0,0,4,283.5,137,329,139.7,245.5,120.7,321.9,112.3,257.3,103.7,137,111.8,126,283.5,251.7,325.1,123.1,287.7
47,047,2600,2353,1724,558,30,6,13,0,1,21,1881,1388,446,21,5,9,0,0,12,1030.4,346.2,1195.7,442.7,921.4,339.9,1175.1,353.3,958.1,285.5,346.2,312.1,397.4,1030.4,939.2,1185.3,354.1,1056
47,049,2608,1683,1631,5,24,10,2,0,0,11,1325,1299,2,13,3,2,0,0,6,516.1,91.39999999999999,585.1,60.5,412.8,101.3,542.2,55.8,427.7,90.5,91.39999999999999,95.9,57.9,516.1,419.9,563.6,80.1,496.3
47,049,2612,1746,1682,2,42,3,0,1,0,16,1332,1293,1,23,3,0,0,0,12,395.3,101.5,461.40000000000003,65.3,276.1,107,423.4,53.8,289,98.5,101.5,103.7,59.2,395.3,282.8,442.4,84.9,369.1
47,049,2616,1957,1915,2,10,4,4,0,0,22,1480,1449,0,6,4,4,0,0,17,695.1,118.2,812.6,133.1,565.2,178.5,776.4,113,592.5,163.6,118.2,170.6,122.6,695.1,579,794.1,141.8,688
47,049,2620,630,613,0,13,1,0,0,0,3,510,501,0,5,1,0,0,0,3,232.4,42.1,255,56.7,174,65.5,239.6,50.5,190.5,52.6,42.1,58,53.6,232.4,181.7,246.89999999999998,52.9,218.1
47,049,2624,582,571,1,0,0,5,0,0,5,466,458,1,0,0,4,0,0,3,231.3,39.1,249.1,41.1,177.4,59.4,233,31.6,200.5,43.1,39.1,51.1,36.4,231.3,189.3,240.70000000000002,42.9,218.5
47,049,2628,1408,1382,0,14,5,2,2,0,3,1068,1052,0,10,2,1,2,0,1,498.7,81.1,612.1,92.1,389.5,117.9,591.6,75.6,423,99,81.1,108.8,84.1,498.7,406,601.8,92.89999999999999,503.2
47,049,2632,1913,1869,5,13,5,1,0,0,20,1450,1418,2,11,3,1,0,0,15,655.6,103.5,862.5,109.9,496.6,137.8,815,99.7,520.5,117.8,103.5,127.4,104.6,655.6,508.7,838.5,113.8,670.4
47,049,2636,542,538,0,3,0,1,0,0,0,427,423,0,3,0,1,0,0,0,213.1,37.1,256.4,48.1,166.79999999999998,51.2,246,41.6,180.5,44.8,37.1,48.1,44.7,213.1,173.6,251.2,44.5,212.8
47,049,2640,2676,2607,0,31,5,6,1,0,26,2017,1969,0,16,5,4,1,0,22,872.1,154.2,1147.3,161.2,688.1,175.5,1096.3,146,723.7,146.5,154.2,160,153.6,872.1,705.8,1121.3,156.5,906
47,049,2644,1322,1285,1,22,0,3,0,2,9,984,963,1,9,0,2,0,2,7,421.8,69.3,527.7,81.9,322.7,88.4,492.40000000000003,73.9,344.3,76.4,69.3,82.4,77.8,421.8,333.4,509.5,77.9,422.2
47,049,2648,1605,1550,10,13,3,10,0,0,19,1253,1222,6,10,1,4,0,0,10,564,124.7,770.8,182.6,496,169.7,747.7,157.8,523.7,152.7,124.7,160.9,170.1,564,510.3,758.5,157.6,620.6
47,049,2652,1311,1304,0,2,1,0,0,0,4,1013,1007,0,1,1,0,0,0,4,485.1,104.2,602.5,125.9,373.2,136.4,575,106.3,401.4,129.5,104.2,132.7,116.4,485.1,387.3,588.6,120.3,487.3
47,049,2656,584,575,0,2,5,0,0,0,2,480,473,0,1,4,0,0,0,2,259.7,35.5,299.4,54.7,206.6,52.7,287,50.2,225.6,41.1,35.5,46.6,52.6,259.7,216,293.4,47.4,256.1
47,051,2664,1421,1372,21,6,4,1,1,0,16,1133,1100,15,5,4,1,0,0,8,399.1,152.8,519.2,123.39999999999999,301.9,155.4,495.3,122.8,317.8,146.6,152.8,150.3,123.2,399.1,312.3,507.3,141.3,406.1
47,051,2668,694,637,7,35,0,5,0,0,10,535,504,6,21,0,1,0,0,3,258.6,64.1,314.8,83.1,203.2,83.1,300.7,73.3,221.6,65.8,64.1,74.1,78.5,258.6,212,307.5,73.60000000000001,259.8
47,051,2672,1714,1610,9,66,0,6,0,0,23,1347,1268,9,49,0,5,0,0,16,623.9,156,760.6,159.9,497.8,158,730,146.7,504.1,156.6,156,157.2,152.9,623.9,500.6,745,155.8,623.5
47,051,2676,1944,1823,18,64,1,5,1,1,31,1493,1405,17,46,1,5,1,1,17,534.2,140.3,654.4,139.5,370.9,152.5,612.6,133.9,386.2,146.1,140.3,149.3,136.7,534.2,378.09999999999997,634.7,142.6,512.2
47,051,2678,1558,1425,65,18,1,22,1,1,25,1172,1082,47,11,1,17,1,0,13,504.4,135.1,620.9,204.4,385.3,171.8,610.3,170.5,399.7,155.7,135.1,163.7,187.2,504.4,392.6,615.6,167.9,504.1
47,051,2684,5456,4715,407,151,19,56,2,0,106,4272,3755,323,87,18,45,1,0,43,1734.9,573.7,2013.8999999999999,692.8,1356,663.6,1969.2,617.7,1440.1,599.1,573.7,631.6,654.4,1734.9,1397.3,1991.4,628.2,1703.4
47,051,2688,5763,4857,553,178,21,66,2,11,75,4480,3826,426,115,16,46,2,4,45,1515.9,687.7,1883.6,765.6,1191.6,722,1836.5,691.9,1256.8,658,687.7,690,728.4,1515.9,1225.1,1859.5,703.6,1536.3
47,051,2692,3137,2737,259,55,14,9,1,1,61,2382,2104,197,32,13,7,1,0,28,850.5,291.7,1066.6,328.6,657.6,313.3,1037.2,284.6,685.4,301.2,291.7,306.8,305.6,850.5,671.3,1051.5,304.5,858.8
47,051,2696,2609,2099,335,92,14,11,2,2,54,1971,1623,267,40,10,7,2,0,22,474.4,270,614,306.7,333,274.8,597.8,260.9,356.7,252.1,270,262.1,286,474.4,344.2,608.7,272.9,474.8
47,051,2700,2389,2274,35,19,4,15,0,9,33,1899,1816,29,13,4,11,0,4,22,797.4,217,896.3,239.6,620.3,234.3,841.5,209.4,656.2,209.3,217,220.7,223.2,797.4,638.4,869.9,222,761.5
47,051,2704,2349,2167,53,80,19,1,5,0,24,1755,1642,43,38,16,1,3,0,12,572.1,148,725.8,143.6,421.9,151.5,687.2,134.8,433.1,142.4,148,147.3,138.8,572.1,428.4,705.3,143.8,569.1
47,051,2708,343,326,7,5,0,1,0,0,4,285,275,4,2,0,1,0,0,3,143.7,41,168,37.1,124.10000000000001,36.8,155.9,31.5,126.9,33.9,41,35.2,34.199999999999996,143.7,125.6,162.1,36,143.70000000000002
47,051,2712,1249,1126,53,40,2,7,0,0,21,943,856,43,27,1,5,0,0,11,456.3,77.3,533.1,84.8,352.7,102.10000000000001,511.1,67.3,372.4,79.3,77.3,90.5,76.3,456.3,363,522.1,82.2,445.1
47,051,2716,1314,1110,79,70,6,4,0,1,44,962,818,64,43,4,4,0,1,28,337.9,110.7,434.5,105.3,262.90000000000003,116.6,397.1,103.8,278.3,106.3,110.7,111.1,104.4,337.9,270.5,416.2,108.3,341.8
47,051,2720,3367,3033,122,89,13,73,0,0,37,2969,2683,118,61,12,70,0,0,25,309.8,827.3,353.8,863.9,269.3,852.1,355.8,821.1,291.2,826.5,827.3,839.6,841.9,309.8,280.5,355,836.7,315.2
47,051,2724,420,416,0,1,0,0,0,0,3,348,344,0,1,0,0,0,0,3,98.1,18.900000000000002,144.1,18.2,85.1,14.100000000000001,137.1,16.7,85.1,18.2,18.900000000000002,15.7,17.2,98.1,85.1,140.3,17.6,109.7
47,051,2728,2324,2243,22,25,10,4,0,0,20,1804,1755,15,19,3,4,0,0,8,887.5,199.2,1022.1,229.2,696.1,248.4,977.3000000000001,203.7,735.3,221.8,199.2,235,215.9,887.5,715.7,999.7,220.7,863.7
47,051,2730,3001,2869,41,35,9,13,4,0,30,2343,2258,32,22,8,9,3,0,11,1035,263.1,1262.2,336.8,852.2,325,1235.7,290.8,887.8,295.4,263.1,309.8,313.3,1035,870.6,1248.9,302.2,1053.5
47,053,2736,1356,1254,74,11,3,2,0,0,12,1035,965,57,7,3,1,0,0,2,365.2,102.8,461.8,112.2,266,120.8,428.8,97.1,290.3,96.3,102.8,107.7,104.5,365.2,278.5,445.8,105.4,362.5
47,053,2740,768,725,27,9,0,0,0,0,7,600,575,20,2,0,0,0,0,3,253.2,47.8,289.5,55.5,188.4,62,263.8,47.4,212.3,42.2,47.8,52.2,51.1,253.2,200.3,276.5,50.6,240.9
47,053,2748,809,780,12,9,0,0,0,0,8,612,594,10,4,0,0,0,0,4,269.7,41.8,296.5,49.2,197.6,54,287.5,39.8,218.9,37.1,41.8,45.8,44.1,269.7,208.1,292.1,44.4,254.5
47,053,2752,407,392,3,4,0,5,0,0,3,319,309,3,3,0,3,0,0,1,113.5,23.6,129.3,26,88.4,29.4,122.5,22.7,95.7,21.8,23.6,25.7,24.5,113.5,92.1,125.8,24.5,110.2
47,053,2756,3432,2820,509,35,3,3,0,1,61,2611,2186,378,19,2,3,0,0,23,966.8,369.5,1113.3,379.1,673.9,368.5,1041.3,313.2,749.1,301.1,369.5,335.8,346.3,966.8,711.3,1077.5,346.6,908.4
47,053,2760,488,448,33,5,0,0,0,0,2,382,358,22,2,0,0,0,0,0,165.8,32.4,190.5,32.8,125.9,37.4,178.6,27.1,141.3,24.900000000000002,32.4,31.1,29.5,165.8,133.1,184.4,30.8,160.5
47,053,2764,381,309,68,3,0,0,0,0,1,311,257,51,2,0,0,0,0,1,105.4,52.2,122.4,56.2,84,59.8,114.4,51.5,96.7,50.7,52.2,55.3,53.9,105.4,90.9,118.5,54.1,104.9
47,053,2768,216,213,0,0,1,0,0,0,2,182,181,0,0,1,0,0,0,0,75.4,20,86.2,18.6,58.6,19.4,76.9,14.3,66.2,14.1,20,16.6,16.3,75.4,62,82.1,16.900000000000002,73
47,053,2772,1446,225,1173,39,3,0,0,0,6,1071,186,846,32,3,0,0,0,4,63.6,381.4,67.3,335.9,46.6,286.7,68.2,278.5,49.4,260.2,381.4,272.8,308.1,63.6,47.7,67.8,309.6,59.2
47,053,2776,1032,895,111,14,1,1,0,1,9,803,690,99,7,1,1,0,1,4,302.7,105.6,362.5,116.9,228.1,109.6,343.2,95.9,256.7,85.9,105.6,97.7,106,302.7,243.1,353,102.9,298.9
47,053,2780,1535,1338,159,20,1,4,0,0,13,1113,975,124,7,1,2,0,0,4,444.5,107.6,559.3,124.89999999999999,340.5,130.4,534.8,106.4,369.3,107.4,107.6,119.1,115.5,444.5,354.5,547.4,115.5,449.5
47,053,2784,1966,1510,360,68,1,3,0,1,23,1569,1280,229,44,1,2,0,1,12,537.3,213.4,586.6,284.2,427.6,243.5,560.9,245.8,465.4,206.6,213.4,225.2,265.1,537.3,446.8,574,239.1,515.6
47,053,2788,1089,1019,40,13,1,0,0,0,16,815,770,27,8,1,0,0,0,9,297.8,51.6,348.6,56.2,232.9,64.7,329.1,49.6,251.29999999999998,54.300000000000004,51.6,59.3,52.300000000000004,297.8,241.4,338,55.4,292.6
47,053,2796,1772,838,837,76,3,1,0,1,16,1312,716,536,48,3,0,0,0,9,187.2,362.1,211.9,367.3,146.1,299.4,208.5,304.9,165.4,276.7,362.1,288.2,335.5,187.2,155.6,210.1,322.1,183.7
47,053,2800,606,544,54,7,0,0,0,0,1,475,429,42,4,0,0,0,0,0,172.5,64,200.5,78,139.1,69.7,193.4,67.3,152.1,58.4,64,63.8,72.4,172.5,145.4,196.7,67.7,171.7
47,053,2804,1446,169,1243,17,1,4,0,0,12,1069,143,904,13,1,3,0,0,5,95,335.4,116.1,316.1,73.7,276,113.1,258,85,255.4,335.4,265.4,287.3,95,78.7,114.8,288.4,96.7
47,053,2812,579,540,20,3,5,0,1,0,10,460,438,10,1,4,0,1,0,6,162.1,46,205.4,50.1,117.6,53.8,190.9,43.4,128.9,42.8,46,48.2,46.6,162.1,123.7,198.6,47.1,161.1
47,053,2816,980,787,162,26,0,3,0,0,2,746,611,122,11,0,1,0,0,1,298.5,87.7,339.2,84.1,232.8,84.1,291.9,64,262,61.8,87.7,73.1,74.3,298.5,247.1,315.6,76.1,285
47,053,2820,722,691,26,0,0,0,0,0,5,551,532,17,0,0,0,0,0,2,216.4,51.7,268.8,41.7,158.1,59.3,253.5,33.4,177.8,42.5,51.7,50.6,37.2,216.4,167.9,261,45.2,215.2
47,053,2828,4739,4403,168,96,13,21,0,3,35,3195,2993,108,52,10,14,0,1,17,2065.7,301.6,2565.1,423.1,1566.7,379.7,2541.6,353.3,1706.9,278.2,301.6,328.1,387.9,2065.7,1636.7,2553.4,346.8,2089.5
47,053,2832,1710,1310,327,31,5,0,0,0,37,1268,1004,229,19,5,0,0,0,11,340.8,178.1,437.2,192.4,253.5,170.8,414.9,171.6,281.4,154.29999999999998,178.1,162.6,182.4,340.8,267.5,426.3,173.4,345.3
47,053,2836,2043,1851,118,40,7,12,0,6,9,1612,1479,96,23,4,9,0,0,1,751.6,177.7,848,248.9,562.5,218.20000000000002,821.3,209.2,622.3,177.7,177.7,198.2,229.2,751.6,592.5,834.8,206.7,720.9
47,053,2838,2096,1710,245,74,9,7,0,0,51,1498,1276,157,47,5,4,0,0,9,579.2,232,688.1,274.3,412.2,247.5,670.1,248,453.3,225.3,232,235.9,260.8,579.2,432.1,679.2,245.4,560.8
47,053,2840,1657,491,1071,40,4,8,0,0,43,1164,377,753,20,4,2,0,0,8,139.4,337.5,161,382.9,88.4,289.9,154.2,349.3,95.8,276,337.5,283.3,366.2,139.4,92,157.9,326.9,127.39999999999999
47,053,2842,863,798,34,18,0,7,0,0,6,664,627,26,7,0,4,0,0,0,282.8,45,317.3,52.7,206.1,59.2,307.8,42.7,228.3,41.7,45,50.7,47.2,282.8,217.1,312.6,48.2,269
47,053,2844,885,787,58,28,1,1,1,0,9,701,631,49,11,1,1,1,0,7,325.9,62.5,353.5,75.4,240.4,73.6,344.2,65.3,264,57,62.5,64.9,70.3,325.9,251.7,348.8,66.4,305.90000000000003
47,053,2856,1594,1364,202,11,1,0,0,1,15,1238,1070,160,5,1,0,0,1,1,529,156.5,608.1,134.7,423.7,134.8,533.7,105.6,446.5,106.4,156.5,120.2,119.6,529,435.1,571.4,126,508.4
47,053,2860,1292,1096,153,26,2,3,2,0,10,951,810,120,11,2,3,0,0,5,502.2,88.3,599.7,120.3,388.8,121.7,592,99.2,429.2,92.2,88.3,106.8,109.8,502.2,409.2,596.2,104.60000000000001,502.3
47,053,2864,615,606,0,7,0,0,0,0,2,478,473,0,3,0,0,0,0,2,198.6,25.3,239.2,24.9,148.5,28.5,234.3,19.2,156.6,27.2,25.3,27.8,21.4,198.6,152.7,236.4,24.8,195.6
47,053,2868,1239,1132,66,36,0,1,0,1,3,880,810,45,22,0,1,0,0,2,505.2,87.9,614.6,123.6,388.3,105.9,606.3,104.7,420.6,81.8,87.9,94,114,505.2,404.4,610.4,100.8,506.8
47,053,2872,940,742,148,41,3,2,0,0,4,731,590,116,19,3,2,0,0,1,235,112.9,276.2,119.7,176.2,116.60000000000001,259.7,100.3,196.5,95.8,112.9,106.2,109.7,235,186.9,268.2,109.7,228.9
47,053,2876,3522,2201,1153,89,23,1,0,5,50,2606,1746,776,54,10,1,0,1,18,600.7,520.4,689.5,543.2,433.7,500,639.6,449.6,476.2,428.90000000000003,520.4,465.1,497.6,600.7,455.2,663.4,489,567.7
47,053,2880,1784,1470,239,40,0,11,0,0,24,1386,1151,191,25,0,7,0,0,12,475.2,146.2,545.3,138.8,348.4,171.5,516.6,120.5,377.5,139.5,146.2,154.8,129.4,475.2,363.1,531.4,143,452.8
47,053,2884,1836,1334,407,59,2,5,0,2,27,1490,1147,286,39,2,4,0,0,12,552.9,196.1,648.3,242.7,481.8,204.8,647.1,205.9,505.4,178.5,196.1,191.2,224.4,552.9,493.6,647.8,205.7,567.4
