state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_isa,uss_16_dem_bar,uss_20_rep_per,uss_20_dem_oss,gov_18_rep_kem,gov_18_dem_abr,atg_18_rep_car,atg_18_dem_bai,sos_18_rep_raf,sos_18_dem_bar,sos_r18_rep_raf,sos_r18_dem_bar,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
13,135,018,3712,1287,846,1100,5,395,0,17,62,2727,1090,587,698,2,303,0,6,41,515.2,992.6999999999999,597.3,1187.9,544.8,840.9,578.3,1157.8999999999999,420.40000000000003,945.9,425.8,924.9,407.4,920.5,181.9,254,916.5,930.6,1173.1,530,418.2,587.6,903.2,459
13,135,019,3791,1663,725,1099,8,227,2,5,62,2705,1355,481,660,4,174,2,3,26,611,818.3,682.2,1091.9,656.1,694.1,669,1064.9,552.2,828,561.1,801.2,549.9,798.8,242.6,254.9,756.2,809.6999999999999,1078.4,633.4,554,675.8000000000001,794.1999999999999,565.5
13,135,020,5843,674,1167,3538,9,340,5,16,94,4016,580,819,2271,9,270,3,12,52,239.20000000000002,992.1,361.9,1283,260.2,879.9,348.1,1242.1,204.1,1046.1,227.9,1024.1,203.2,998.7,50,252.1,935.9,1023,1262.3,249.7,211.6,354.9,964.6,237
13,135,021,4032,581,706,2027,9,645,4,3,57,2883,519,484,1356,5,485,3,3,28,191.3,485.5,276.2,612.7,201.3,419.90000000000003,262.6,601.8000000000001,171.1,483,178.3,468.7,169.5,460.6,69.9,125.2,452.6,470.6,607.2,196.3,173.1,269.5,457,189.8
13,135,022,2228,1525,276,140,10,214,0,8,55,1764,1244,199,114,7,169,0,5,26,613,623,741.1,889,687.2,481.1,792.8,813,626.2,632.1,623,633.1,600,615.9,302.9,271,552.2,627,850.9,650.2,616.4,767,619.7,623.3
13,135,023,8032,835,1983,4389,22,679,2,10,112,5389,719,1374,2696,15,517,1,7,60,241.4,1022.8,407,1296.6,261.2,895.4,379.2,1258.3,227.5,1024.4,228.7,1000,216.4,979.7,77,221.3,959.2,1001,1277.4,251.20000000000002,224.5,392.7,962.5,254.7
13,135,024,5878,2990,612,2022,9,154,0,5,86,4167,2378,410,1227,7,107,0,1,37,1104.6,710.8,1416,1230.7,1089.5,604.5,1416.7,1167.1,1048.4,821.5,1068.6,803.2,1032,796.1,325.9,200.7,656.8,806.4,1199.8999999999999,1096.5,1049.4,1416.5,792.6,1062.8
13,135,025,7975,5010,861,1508,8,409,3,31,145,5513,3667,555,906,6,310,1,12,56,2044.4,1223.4,2519.4,2116.7,2042.2,1042.9,2510.3,2008.8999999999999,1834.6,1384.1,1854,1370.8,1787.6,1342.5,602.5,356,1133,1365.8,2063,2043.4,1825.8,2514.8,1355.2,1899.1
13,135,026,5827,2796,1197,957,8,656,1,46,166,4280,2225,809,631,7,494,1,23,90,1177,1350.8999999999999,1325.8999999999999,2110.2,1230.9,1141.9,1336.1,2059.2,947.9,1504.1999999999998,958.8000000000001,1475.1000000000001,941.9,1441.8999999999999,348.09999999999997,405,1246.5,1473.7,2084.7,1204.1,949.5,1331,1435.9,1033.3
13,135,027,5696,3594,860,631,11,476,0,7,117,4016,2653,574,399,6,329,0,4,51,1767.1,1096.9,1883,1622.3,1787.1,917.2,1837.8999999999999,1599.2,1553,1175.2,1581,1130.8,1519,1143.1,610.9,390.1,1007.1,1149.7,1610.5,1776.9,1551.1,1860.5,1134.2,1567.7
13,135,028,5918,3475,1472,617,12,177,0,27,138,3978,2457,936,382,9,133,0,9,52,1786.1000000000001,1170.5,2094.5,1931.2,1814.2,983,2099.4,1865.7,1686.8,1271.9,1704,1255.6,1672,1245.1,608,362.9,1076.8,1257.3,1898.8,1800.1,1687.6,2096.9,1260.9,1683.3
13,135,029,2128,1619,170,183,2,102,3,8,41,1640,1302,118,118,2,74,3,3,20,679,371.1,639,530.9,742.1,289.1,641,496.9,627.9,380.09999999999997,637.1,387.1,612.9,371.1,281.2,165,330.2,379.59999999999997,513.9,710.5,625.9,640,374,607.6
13,135,030,3781,1832,1498,272,5,68,3,15,88,2770,1547,948,169,5,54,3,2,42,676.5,962.1,669.7,1394.8,688.5,851.5,659.6,1366,573.5,1057.8,568.7,1042.8999999999999,563.7,1025.6,236.4,318.2,906.8000000000001,1042.3999999999999,1379.8999999999999,682.8,568.7,664.5,1002.2,579.4
13,135,031,1784,967,205,105,8,452,0,9,38,1278,747,122,67,3,314,0,4,21,465.5,411.2,447.7,630.3,515.6,339,466,599.8,433.1,443.6,445.1,432.5,422.3,427.6,202.3,164.8,375.09999999999997,434.4,615.3,490.40000000000003,433.6,456.9,431.3,424.8
13,135,032,1978,1317,236,158,6,240,0,2,19,1472,1035,144,106,3,171,0,2,11,525.5,472.9,505.9,731,582.7,391.8,526.8,696.5,488.8,513.4,501.8,500.8,476,495.59999999999997,224.29999999999998,186.1,432.3,503.2,714.1,554,488.8,516.6,498.5,479
13,135,033,2623,1599,312,182,4,473,0,5,48,1992,1305,190,112,2,354,0,3,26,715.8000000000001,597.8,789.1,766.9,786,502,802.9,733.1,693.2,599.7,705.1,588.9,678,592.8000000000001,326.1,223.9,550.2,593.7,750.1,750.7,692.4,796.1,575.6,687
13,135,034,3936,1201,682,992,4,917,0,30,110,2828,1040,442,612,4,649,0,17,64,410,628.1,564.4,872.8000000000001,410.90000000000003,545,543,867.1999999999999,372.9,685.9,377,673.9,364.7,658.1,163.1,187,586.6,672.8,870.3,410.4,371.6,553.6,639.5,400.6
13,135,035,4349,2637,663,384,9,547,1,31,77,3203,2090,438,248,5,372,1,16,33,1095.2,930.6,1162.1,1629.1,1127.7,778.8,1148.3,1568.6,961.9,1042.1,983.9,1012.4,941.3,1005.8,446.8,357,854.3,1020,1599.1,1111.6,962,1154.7,1040.9,983.4
13,135,036,3202,2356,367,190,3,236,0,6,44,2301,1773,233,110,3,155,0,3,24,1009.8,869.1,1041,1287,1116.8,698.1,1066.1,1229.9,938.2,955.8,964.1,933.9,924.8,928.2,446.7,357.1,783.7,939.5,1258.2,1063.4,942.1999999999999,1053.6,907.4,938.5
13,135,037,4890,767,1800,2042,8,120,2,22,129,3430,687,1273,1268,7,110,2,12,71,199.79999999999998,769.9,277.2,1016.9,214.9,661.2,264,983.9,182.2,835.1,198.79999999999998,817,178.79999999999998,806.1,70.2,191,715.7,819.3000000000001,1000.2,207.1,186.6,270.3,760.1,198.2
13,135,038,5894,994,712,3311,12,778,0,7,80,4196,845,522,2152,7,623,0,3,44,294.9,698.4,452.2,1064.9,307.9,590.8000000000001,444.09999999999997,1025.7,281,808,306.09999999999997,774.2,275.2,775,104,194.8,644.9,785.7,1045,301.4,287.4,448.1,741.4,308.1
13,135,039,2172,1178,409,103,6,421,0,18,37,1694,981,274,75,4,330,0,11,19,249.4,366,310.5,500.9,286.3,299.4,322.6,474.3,242.4,377.5,256.3,370.5,239.79999999999998,366.59999999999997,98.4,106.7,332.9,371.5,487.40000000000003,267.6,246,316.8,357.8,250.8
13,135,040,5362,2724,1000,544,5,929,6,9,145,4051,2171,690,371,5,737,3,6,68,1165,1342.3,1484.9,1979.6,1317.8,1116.3,1511.7,1901.1,1215.7,1525.9,1278,1473.1,1214.4,1463.1,514.3,572.9,1229.2,1487.7,1940,1241.4,1236.1,1498.1000000000001,1421.9,1213.2
13,135,041,6986,2895,3173,576,19,119,1,25,178,4772,2186,2053,346,12,87,0,15,73,1188.9,2068.7,1178.9,2998,1180.4,1857.1,1145.1,2945.2,1016.1,2340.6,1025.1,2303.9,982.4,2292,418.1,710.5,1963,2312,2971.6,1184.2,1007.9,1162.2,2189.6,1017
13,135,042,6707,3284,1676,1322,27,260,5,14,119,5620,2720,1416,1147,26,204,5,7,95,1063.8999999999999,624.1,1174.1000000000001,981.9,1079,525.1,1163.7,950.8,958.9,697,975.0999999999999,681.7,942.1999999999999,655,336.4,187.79999999999998,574.1999999999999,677.9,966.5,1071.5,958.7,1169.2,662.8,961.4000000000001
13,135,043,3462,643,1203,1295,6,243,0,13,59,2396,542,832,790,5,191,0,6,30,163.2,802.9,342,1022.9,181.1,711.1,318,1017.9,157,835,172.1,814.1,164.1,800,38.9,186,757,816.3000000000001,1020.6,171.9,164.3,329.9,773.8000000000001,192.1
13,135,044,5673,1942,2680,663,13,204,3,16,152,3865,1551,1690,372,9,148,3,10,82,620,1630.7,641.6,2081.9,630,1450.3,620.9,2046.8,499.2,1673.2,514,1634.1,485.4,1630.7,213.79999999999998,451.2,1540.5,1645.8,2064.1,625.1,499.3,630.9,1575,528.4
13,135,045,3693,1543,1561,255,9,238,1,5,81,2852,1358,1062,155,8,214,1,5,49,713.1,1219,742,1549.1,764,1076.2,726.8,1517.2,662,1260,651,1240.9,634.9,1228.9,286.8,507.8,1147.5,1243.4,1533.1,738.3,649.6,734.3,1200,648
13,135,046,2296,1750,240,109,5,147,0,14,31,1823,1473,154,64,3,102,0,7,20,788.8,403,755.6,659.5,813.1,325,749.2,642.1,698.8,430.90000000000003,709.1,418.8,683.2,414.1,316.8,154.8,364.2,421.2,650.7,800.9,697.1,752.6,431,689.5
13,135,047,2989,2389,263,95,2,187,0,0,53,2229,1854,165,56,2,127,0,0,25,1216.8,643.8,1209,1132.9,1305,493.9,1237.1,1062,1095.2,712.1,1106.8,700.8,1075.9,703.1,481.3,299.9,568.6,705.1,1097.1,1261,1092.7,1223.1,718.2,1091.1
13,135,048,5476,2541,578,636,6,1621,1,11,82,4256,2077,420,428,6,1274,1,6,44,1018.1,866.7,1145.1,1312,1052.8,721.3,1148.8,1264.9,953,924,963,923.3,932.1,902.3,421.6,289.9,794.1,916.4,1288.7,1035.4,949.5,1147,900.6,954.1999999999999
13,135,049,2978,1493,711,248,12,423,0,6,85,2254,1222,496,153,7,328,0,4,44,551.9,604.1,559.8,855,580,516.2,562.4,828,512.9,629,506.7,633.4,485.2,617.8,216,208.9,559.8,627,841.7,566.3,501.6,560.6,611.2,497
13,135,050,5347,951,1817,1533,5,915,0,6,120,3967,826,1287,989,4,777,0,5,79,310.09999999999997,987.9,434.1,1154.1000000000001,346.8,852.2,425.9,1124.3,284.9,962.9,305.1,930,290.8,916.9,102.1,208.9,920.1,936.4,1139,328.40000000000003,293.4,430.09999999999997,892.1,312.3
13,135,051,6127,513,766,4492,14,286,0,4,52,4232,427,564,2976,6,227,0,2,30,120,681.4,185.1,838.6999999999999,142.4,589,183,808.1,105.60000000000001,653.7,106.2,642.9,96.4,636.9,32.8,135,635.4,644.1999999999999,823.6,131.4,103,183.9,623.1999999999999,121.39999999999999
13,135,052,1952,1390,227,121,14,141,0,2,57,1470,1094,142,87,10,107,0,2,28,604,528.6,666.6,767.2,638.4,436.5,671.1,727.4,582.9,562.3,598.3,550.9,557.7,553.1,267.1,240.4,482.3,555.5,747.5,621.3,579.7,668.7,545.7,573.4
13,135,053,5358,1952,2437,653,11,143,7,23,132,3713,1594,1517,395,9,110,6,18,64,683,1306.7,710.3,1779.3,678.9,1168.7,692,1725.5,594.8,1453.2,592,1433,575.3,1413,251,390.7,1237.6,1433,1752,680.9,587.8,701.1,1333.7,597.1
13,135,054,6652,4524,790,851,18,335,4,26,104,4670,3348,488,537,13,235,3,5,41,1946.9,1062.6,2331.2,1764.2,1949.1,880.8,2334.2,1672.9,1799.6,1183.1,1806.3,1168,1751.4,1147.1,557.5,297.6,971.1,1166.4,1718.4,1948,1786.1,2333,1147.1,1809.3
13,135,055,4399,1946,826,1519,3,26,1,8,70,3134,1600,616,867,2,21,1,5,22,987.8000000000001,586.2,1255.3,1006.5,964,500.3,1237.9,972.1,962.1,696,953,696.8,936.8,681.2,308.3,171.70000000000002,542.3,691.8,988.7,976.3,950.6,1246.9,663.9,950.2
13,135,056,3611,1756,580,865,10,318,1,7,74,2702,1451,391,574,4,250,1,6,25,625.1,691,680,887.1,679.3000000000001,592.1,712.8,828.9,580,731,594,725,586,705.8,263.3,269.3,641.3000000000001,720.7,858,652.3,586.5,696.1,679.1,590.2
13,135,057,8023,2888,1317,2065,13,1592,0,7,141,6109,2393,937,1407,9,1298,0,3,62,913,1422.5,1247.3,2119.6,946.5,1222.1,1218.3,2056.2,884.6,1569,934.2,1532.6,882.3,1494,340.7,422,1322.3,1532.4,2088.2,929.6,900.3,1233.2,1479.8,920.3
13,135,058,8522,1219,1989,4343,18,766,8,29,150,5869,1037,1385,2748,11,585,7,20,76,350,1326.9,488.8,1693.8,363.1,1156.4,483.2,1633.2,298.9,1297.2,326.1,1248.2,295.2,1244,122.39999999999999,308.2,1241.7,1263.1,1663.3999999999999,356.6,307.1,485.9,1238.6,341.2
13,135,059,7220,1174,2726,2759,16,372,4,31,138,5175,1030,1948,1787,11,298,2,15,84,317.4,1408.3,382.4,1917,353.6,1244.7,368.5,1877,245.7,1497.2,270.7,1479.2,246.7,1448,81,334,1326.4,1474.9,1897.1,335.4,254.1,375.6,1400.5,283.1
13,135,060,5775,1412,2867,1199,11,100,0,27,159,3888,1189,1807,717,11,76,0,13,75,339.1,1094.7,405.90000000000003,1364.3,359.3,947.6,396.5,1325,274.7,1105.4,291.2,1074.7,276.5,1065.2,97.5,222.1,1021.4,1081.3,1344.4,349.2,280.4,401,1024.9,305.1
13,135,061,2973,1895,475,419,3,141,5,3,32,2370,1628,345,264,3,100,5,3,22,820.8,632.9,792.9,859.7,820.2,528.7,792.9,841.9,738.3,643.2,729.8,645.7,723.9,626.2,317,185.5,580.6,638.5,850.5,820.5,730.3,792.9,620.6,716.5
13,135,062,2878,2422,63,117,0,227,2,4,43,1985,1679,42,70,0,168,2,1,23,1040.1,622.1,1089,897.8000000000001,1223.7,460.90000000000003,1166.8,814.9,989.1,667,1044.2,617,1009.9,612.9,474.90000000000003,285,541.3,632.2,856.4,1131.8,1014.4,1128.1,622.4,1004.8000000000001
13,135,063,3221,2594,92,93,3,389,0,11,39,2184,1761,63,62,3,283,0,2,10,1124.1000000000001,649.9,1265.1,950,1303.8,467,1384.8999999999999,835.2,1135.3,669.1,1198.9,607.1,1144.1,617,476.9,262.3,558.4,631,892.3,1213.9,1159.4,1325.1,632,1129
13,135,064,4638,1421,2064,957,7,67,2,17,103,3314,1235,1419,533,7,52,2,8,58,533.9,1337,537.1,1806.8999999999999,566.9,1194.2,532.1,1759.2,478.1,1443.1,494.1,1413.1,467.09999999999997,1395.1,200.1,533.9,1266,1417,1783,550.6999999999999,479.8,535.1,1360.3,476.2
13,135,065,2508,607,418,1017,4,409,0,12,41,1797,493,281,649,4,334,0,7,29,225.3,406.2,309.7,531.7,235.4,346.4,297.8,518.8,187.7,420.3,198.6,413.9,187.7,409.9,86.3,113.9,376.3,414.6,525.1,230.20000000000002,191.3,303.8,395,216
13,135,066,9215,1085,2228,5069,6,684,2,12,129,6579,940,1639,3357,4,564,2,8,65,350.90000000000003,1343,481.5,1464.8,388,1159.5,456.3,1444.5,302.7,1241.8,319,1212,297.8,1185.7,107.2,317,1251.4,1213.1000000000001,1454.9,369.59999999999997,306.2,468.9,1171,338
13,135,067,2941,2006,368,121,7,378,7,2,52,2284,1644,238,74,6,292,3,2,25,946.5,692.9,945.4,1043.6,994,569.1,972.1,992.2,886.4,743.2,897.1,726.4,866.3,709,447.5,332.40000000000003,631.1,726.4,1018.3,970.7,883.6,958.5,725.9,869.4
13,135,068,5195,2888,880,364,14,920,1,5,123,3578,2106,529,215,9,646,1,3,69,1111,1107,1122.9,1606,1217,920.1,1147,1564.9,988.1,1178.3,1036.1,1132.8,988.1,1134.9,429,384.2,1013.8000000000001,1148.6,1585.8,1164.1,1003.9,1134.7,1128.6,1005
13,135,069,4267,2276,1104,254,4,495,0,21,113,3124,1840,713,156,2,355,0,7,51,954.4,1138.8,997.6,1639,1010.1999999999999,995.1999999999999,1006.6,1574.8,834.6,1329.1,853.1999999999999,1304.3,816.4,1283.5,351.8,447.3,1067,1305.3,1606.9,982.3,834.6,1002.1,1214.1000000000001,853
13,135,070,4845,3157,557,399,12,594,0,12,114,3511,2373,374,258,9,428,0,7,62,1418.8,933.1,1478,1443,1518.9,739,1507.9,1370.8,1252.1,991.8000000000001,1287,957.1999999999999,1247.3,959,535.2,370.1,836.3,969.4,1406.7,1468.8,1262.1,1492.9,970.4,1280.5
13,135,071,5965,1658,2664,1002,18,434,0,48,141,4011,1266,1699,649,11,296,0,25,65,606.9,1636,681.1,2077.9,666,1423.9,656.1,2040.8999999999999,489.1,1680.9,505.2,1652.7,489.1,1621.9,185.3,431,1529.9,1652,2059.4,636.5,494.6,668.8,1570.6,534.5
13,135,072,12893,1457,5497,4552,29,995,10,51,302,9079,1267,3852,2921,16,823,6,32,162,294,2197.1,473.9,2765.6,355.2,1941.9,445,2687.5,202.1,2200.1,229.1,2146.8,200.9,2133.1,49,396.2,2069.2,2160.1,2726.5,324.5,210.7,459.40000000000003,2058.8,281.3
13,135,073,2521,1373,613,331,2,166,2,6,28,2016,1207,444,208,2,135,1,2,17,592.1,672.8,649,972,667.9,569.9,683,919.1,592.9,724.1999999999999,602.2,715,588,701,288.3,260.9,621.3000000000001,713.6,945.3000000000001,629.7,594.2,666.1,692,583.2
13,135,074,4392,408,1281,2347,7,260,2,6,81,2938,338,870,1480,5,206,2,2,35,128,761.9,191.9,939,144,678.1,174,920,97.9,770.2,108,751,95,745.1,37.1,208.1,719.8000000000001,755.4,929.6,135.9,100.2,182.9,721.7,121.89999999999999
13,135,075,5852,1714,3173,472,9,262,2,29,191,4150,1455,2084,275,6,205,1,12,112,647.1999999999999,2307.2,664.3,3055,690.5,2093.2,648.4,3005,525.5,2516.6,563.1,2459.4,513.3,2454,260.1,903.7,2200,2476.7,3029.9,669,534.2,656.6,2349.7999999999997,564.2
13,135,076,4605,1499,2497,365,12,122,9,13,88,3245,1227,1627,234,7,96,3,6,45,654.3,1572,649.4,2010.9,684.5,1398.6,628.4,1998,530.2,1615.1,557.4,1575.4,533.2,1569.3,245.5,512.7,1485.3,1586.7,2004.4,669.3,540.3,638.6,1531.6,560.2
13,135,077,5847,1195,1823,1772,11,922,3,25,96,4114,1007,1209,1086,6,745,3,6,52,473.4,1129.4,624.4,1709.8,528.1,968.9,614.1,1663.2,403.6,1208.6,415.59999999999997,1183,395.90000000000003,1168.5,128.4,265.9,1049.5,1186.5,1686.1000000000001,500.90000000000003,405,619.3,1162.1,447.9
13,135,078,4511,470,1067,2386,13,505,3,5,62,2993,398,712,1475,3,358,3,5,39,153,646.9,196.4,737.9,158,563.6,184.9,722.8,120.3,611.4,134.5,586.5,120.8,585.4,41.8,128.1,604.9,594.4,730.3,155.79999999999998,125.3,190.6,572.9,138.5
13,135,079,3309,2227,461,379,5,171,0,13,53,2363,1709,268,229,5,125,0,3,24,932,627,970.1,1138.1,1023,506.90000000000003,978.8,1075.8999999999999,856,775,869,770.3,833.1,740.9,367,269.1,566.9,762,1107,977.6,852.6,974.4,737.9,853.7
13,135,080,7481,3637,2696,642,18,288,1,29,170,5035,2608,1714,404,13,193,1,16,86,1562.1,2115.8,1709.8,3085.7999999999997,1600,1843,1708.1000000000001,3028.8,1413.1,2333.8,1403.1,2313.1,1390,2271.7999999999997,533.2,746.9,1979.5,2306.3,3057.5,1581.2,1402.1,1709,2217.4,1415.1000000000001
13,135,081,5140,2699,1589,412,15,256,6,39,124,3717,2103,1067,260,11,190,4,26,56,1037.8,1296,1086.1,1774.6000000000001,1076,1151.1,1080.3,1716.8,922.1,1330.9,939.7,1312,896.5,1295.2,370.8,411.9,1223.4,1312.7,1745.8,1056.6,919.4,1082.9,1286,926.1999999999999
13,135,082,2847,1027,570,315,7,846,4,3,75,2197,860,405,220,7,644,2,3,56,295.7,629.8,365,897,326.2,538.3,363.09999999999997,866.4000000000001,255.29999999999998,666.1,271.2,646.6,254.5,640.5,94.8,180.9,584.2,651.1,881.9,311.1,260.3,364.1,633.2,278.2
13,135,083,7310,3731,1197,1301,12,868,1,30,170,5165,2808,798,817,9,620,1,14,98,1477.1,1400.2,1668.3,2028.8,1522.6000000000001,1181.7,1638.6,1991.8999999999999,1295.3,1524.6,1321.7,1497.8,1273.6,1474.2,524.8,458.6,1291.1,1498.8,2010.2,1500,1297.1,1653.4,1444.8999999999999,1340.4
13,135,084,4107,1049,1437,775,10,732,2,13,89,2827,817,932,492,8,528,2,6,42,413.4,1119.7,542.4,1403.9,451.7,963.4,537.6,1361.4,355.59999999999997,1087,364.4,1063.8999999999999,353.9,1043.7,164.5,290.9,1041.4,1064.5,1382.7,432.6,357.90000000000003,539.8,1041.9,397.59999999999997
13,135,085,3950,2555,502,407,12,350,3,23,98,2883,1976,341,260,8,246,2,6,44,1111.3,836.9,1116.1,1321.2,1127.5,707.5,1113.3,1274.6000000000001,945.5,917.4,954.1,911.4,932.6,880.8,359.1,287.59999999999997,772.3,903.1,1298,1119.3,943.8,1114.7,892.1999999999999,957.2
13,135,086,4647,861,1341,1827,21,503,2,10,82,3431,766,989,1224,18,396,2,5,31,307.9,917.1,421.2,1076.2,324.1,802,392.9,1043,280.9,920.9,285.1,904,267.8,904,99.8,186.1,859.7,909.7,1060,316,278.1,407.1,844.2,297.4
13,135,087,5502,1570,961,2052,20,785,9,20,85,3900,1358,600,1284,11,596,4,6,41,586.8,1006.9,751.2,1418.3,622.2,826,745.9,1353.6,535.8,1097.3,537,1086,518,1057.9,238.3,282.9,916.3,1080.6,1385.8,604.4,530.4,748.6,1016,567.1
13,135,088,6207,1983,3095,670,12,271,1,32,143,4362,1638,1994,436,10,204,1,19,60,573,1773.6,619.9,2311,610.3,1554,592,2276.8,501.9,1790.1,505,1767.3,485.90000000000003,1751.9,219.7,587.1,1663.3999999999999,1769.8,2293.4,591.5,497.7,605.6,1726.2,513.5
13,135,089,4212,2651,491,616,4,369,0,5,76,2991,2008,305,377,3,263,0,3,32,1099,670.5,1373,1237.7,1138.5,558.3000000000001,1378.3,1183,1040.3999999999999,813.6,1066,794,1016.8,795,305.7,227.4,614.7,800.6,1210.1,1118.7,1040.7,1375.2,784.6,1052.7
13,135,090,5157,2617,1273,836,7,312,1,17,94,3886,2172,859,555,3,244,1,7,45,722,1077.1000000000001,774.2,1368.1,788,904,770.1,1332.1,633.1,1102.3,656.9,1070.8,617.1,1066.1000000000001,238.20000000000002,308,990.5,1079.9,1350.3999999999999,755.2,635.7,772.1,1028.3,649.9
13,135,091,7261,4555,1701,452,8,357,1,31,156,4993,3289,1109,269,6,242,1,13,64,2096.3,1638.7,2060.7,2719.2999999999997,2141.2,1394.5,2057.8,2632.7,1766.5,1925,1794.4,1877.3,1733.3,1859.3,710.2,606.6,1516.5,1887.1,2676.1,2118.5,1764.8,2059.2,1831.6,1794.9
13,135,092,3129,2037,348,147,10,511,1,11,64,2320,1619,221,101,3,342,1,6,27,969,754.7,931.5,1082.3,1068.6,602.1,966.4,1021.9,907,777.9,937.1,755.4,894.9,736.6,471.2,346.3,678.5,756.6,1051.9,1018.6,913,948.9,759.4,893.2
13,135,093,4603,3533,383,283,8,305,3,13,75,3262,2588,238,179,5,215,1,6,30,1581.1,1022,1532.7,1647.1,1728,824.7,1575.5,1544.1,1424.9,1133.3,1456.1,1130.9,1413.7,1111.8999999999999,574.1,387,923.5,1125.3,1595.1,1654.8,1431.8,1554.1,1100.3,1410.7
13,135,094,3132,2240,372,280,9,165,0,17,49,2404,1833,251,162,7,125,0,9,17,1196.1,505.8,1127.9,831,1215.9,418.1,1138.8999999999999,796.9,1012.9,591.1,1022.8,579.9,1004.7,564.2,496,212.9,461.6,578.5,813.9,1205.9,1013.4,1133.5,562.6,1026.7
13,135,095,6016,1144,1447,720,12,2560,2,10,121,4532,1019,990,494,6,1939,2,7,75,367.9,1181.9,549.4,1818.3000000000002,413.6,1026.3,526.6,1770.6,307,1292.2,320.90000000000003,1263.1,298.8,1252.1,70.3,252,1104.1000000000001,1269.1,1794.5,390.7,308.8,538,1232.1,356.9
13,135,096,3829,1858,399,266,6,1234,3,13,50,2847,1496,269,179,6,863,2,8,24,933.6,732.1,1093.3,1101.8,1002.2,576.7,1103.2,1055,899,746.4,918.8,733.7,887.3,728.1,380,268.2,654.5,736,1078.6,967.8,901.1999999999999,1098.4,742.4,902.1999999999999
13,135,097,7172,3776,1137,745,5,1304,1,27,177,5161,2828,754,489,3,981,1,13,92,1505.9,1478.8,1682.3,2189.9,1610.1,1254.2,1676.4,2119,1291.5,1574.8,1313,1542.2,1269.1,1507,467.1,489.3,1366.9,1541.7,2154.6,1558.3,1291.5,1679.6,1520,1352.1
13,135,098,4217,2175,653,659,7,646,0,7,70,3077,1700,441,418,4,470,0,6,38,838,902.7,872,1317.2,881.7,764.6,874.8,1265.7,704.8,939.3,720.8,923.4,704.2,907.8000000000001,259.4,284.6,833.6,923.4,1291.5,859.9,709.9,873.3000000000001,913.4,731.9
13,135,099,6083,1973,609,2348,16,1012,4,21,100,4334,1656,412,1417,10,770,3,10,56,652.4,919.7,801.8,1257.1,673,771.4,777.7,1243.9,567.8,962.5,590,950.8,547,933.6999999999999,221.3,286.2,845.1,949.4,1250.9,663,567.9,790.2,915.7,603.8
13,135,100,5671,3146,660,340,12,1366,0,13,134,3882,2233,429,221,7,944,0,4,44,1350.2,1078.1,1724.9,1817.8000000000002,1476,887.9,1760.8,1736,1301.1,1220,1350.8999999999999,1174,1289.3,1165.8,438.2,341.3,983,1186.6,1776.9,1413.2,1314,1742.6,1177.5,1336.3
13,135,101,2221,1228,605,221,1,114,0,8,44,1677,1012,414,132,1,98,0,2,18,462.3,710.9,527.9,954.9,547.1,591.8,536.8,934.9,460.8,749.1,489.1,730.9,466.1,718.1,239.2,250.1,651.5,732.6,945,504.5,472.09999999999997,532.5,704.9,466.3
13,135,102,4137,2692,445,352,5,540,4,13,86,2809,1916,271,225,5,348,2,7,35,1282.2,580.8000000000001,1391.1,956.9,1273.1,484.8,1394.2,900.9,1144.3,653.9,1152.8,633,1121.2,631.1,424.4,192.9,533,639.3,929.1,1278,1139.5,1392.8,629.5,1147.7
13,135,103,5822,1204,1568,2087,17,817,3,20,106,4061,1027,1077,1257,13,617,3,12,55,396.8,1174.2,550.8,1514.3,441.9,1006,545,1471.6,374,1187,374,1172.2,363.8,1160.9,146,279.3,1090.3,1173.6,1492.5,419.6,371,548,1120.9,398.8
13,135,104,6725,1719,4402,302,10,130,2,22,138,4626,1433,2831,193,9,97,2,10,51,713.1,2650.2,747.2,3370,791.1,2356.9,710.3,3294.2,602.9,2836.7,625.1,2772.2,602.9,2738.9,242,856.7,2503.6,2782.6,3332.4,752.2,610.2,728.5,2609.8,629.5
13,135,105,6239,3459,649,1032,10,956,1,8,124,4308,2587,426,608,10,627,1,2,47,1381.1,872.6999999999999,1568,1379,1428.1,718.7,1554.8999999999999,1309.1000000000001,1222.1,930.5,1250.3,912.4,1198.4,891.2,429.5,238.1,795.6999999999999,911.7,1344.1,1404.7,1223.6,1561.7,906.1999999999999,1253.9
13,135,106,6007,3375,588,397,10,1527,0,7,103,4351,2573,388,244,8,1094,0,2,42,1508.7,1218.2,1858.9,2189.8,1637.2,920.9,1893.3,2063,1426.9,1370,1457.5,1321.8,1407.5,1310.9,486.8,353,1069.9,1334,2126,1572.8,1430.3,1876.3999999999999,1343.8,1459.4
13,135,107,1856,1027,250,104,1,406,4,0,64,1344,810,156,59,1,278,4,0,36,488.09999999999997,382,521.1,588.9,509.9,321,533.8,565.1,441.8,404.7,457,388.1,433,396,211.9,164.1,351.4,396.1,577.1,499,444,527.6,401.3,449.5
