state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_mor,uss_18_dem_man,uss_20_rep_cap,uss_20_dem_swe,gov_16_rep_col,gov_16_dem_jus,gov_20_rep_jus,gov_20_dem_sal,atg_16_rep_mor,atg_16_dem_rey,atg_20_rep_mor,atg_20_dem_pet,sos_16_rep_war,sos_16_dem_ten,sos_20_rep_war,sos_20_dem_ten,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
54,037,14,284,265,12,3,2,0,0,0,2,235,219,11,3,2,0,0,0,0,43.7,115.9,41.6,147.8,28.8,119.8,41.6,146,35.9,98.1,42.8,135.7,61.3,97.2,46.9,144.5,38.6,120.8,46.9,142.8,108,119.8,143.1,45.199999999999996,28.8,43.7,127,43
54,037,15,1047,970,47,14,2,3,0,0,11,864,808,39,8,2,3,0,0,4,265.3,182.3,259.1,259.8,166.8,210.8,286.3,234.70000000000002,226,178,236.6,225.8,306.9,142.6,279.1,243.3,235.7,207,253.5,262.3,177.4,210.8,245.3,258.8,166.8,262.9,214.9,251.5
54,037,16,1806,1522,133,84,4,25,0,0,38,1384,1201,96,50,4,19,0,0,14,449.7,270.4,501.8,367.9,315.8,307.1,523.4,332.5,400.9,278.8,466.6,312.5,501.90000000000003,225.9,538.3,327.4,418.2,294,490.8,375.5,267.5,307.1,342.9,442.4,315.8,504.2,309.3,460.9
54,037,17,1985,1896,9,41,4,8,0,5,22,1562,1497,6,32,4,8,0,4,11,465.7,214.2,487.2,236.9,325.8,219.1,493.5,218.8,385.2,243.2,448.3,209.2,488.5,190.4,504.5,221.7,411.2,245.8,470.3,253,223.1,219.1,227.4,437.5,325.8,480.5,225.2,447.90000000000003
54,037,19,749,687,29,12,0,6,1,0,14,557,514,24,8,0,6,1,0,4,229.8,120.9,272.7,157.8,168.7,144.8,283.3,139.6,206.79999999999998,125.7,259.9,130.8,255.9,92.5,284.5,142.3,206.6,137.1,260.5,161.3,119.10000000000001,144.8,146.29999999999998,224.9,168.7,272.3,135.3,242.8
54,037,2,1739,1208,301,138,4,18,1,16,53,1380,980,267,90,4,15,1,5,18,327.9,380.4,323.1,387.5,203.7,306.5,342.6,349.2,302.6,354.1,299.8,315.8,399.9,309.7,349.3,344.1,287.1,415.2,286.3,397.4,364.9,306.5,359,329.5,203.7,320.2,356.2,311.7
54,037,20,1143,1064,19,25,1,16,0,0,18,920,871,14,15,1,11,0,0,8,366.8,202.4,421.8,272.9,260.7,241.4,441.4,238.9,330.59999999999997,207.2,398.1,224.7,412,157.5,445.4,240.5,333.59999999999997,226.3,406.3,273.9,198.4,241.4,250.5,360.4,260.7,422.8,228.7,381.8
54,037,21,4015,3721,37,130,5,37,4,2,79,3032,2846,31,70,5,30,3,2,45,1189.8,602.3,1352.3,720.8,929.6,684.7,1348.8,676.3,1084.4,592.7,1232.5,627.3,1283.1,497.1,1407.1,668.6,1126.7,633.3,1318.8,743.4,583.3,684.7,686.1,1172.7,929.6,1332,644,1227.2
54,037,22,3408,2792,262,208,16,46,1,6,77,2345,1950,189,132,12,33,1,3,25,953.5,633.3,1085.1,816.7,670.5,703.3,1113.5,751.1,859.1,656.1,990.7,735.4,1043.6,544.6,1156.4,749.1,863,694.7,1051.6,835.6,632.4,703.3,777.6,930.3000000000001,670.5,1079.6,712.2,978.9
54,037,23,2973,2534,152,169,7,40,4,11,56,2217,1923,121,112,5,28,2,5,21,905.8,514.1,991.2,682.5,644.6999999999999,598.6,1050.3,594.3,794.2,602.4,971.9,578.5,1016.3,421,1068.9,602.9,806.8,620.1,959.2,705.2,539.4,598.6,632.5,881,644.6999999999999,1008,592.1,920.7
54,037,25,2653,2437,80,62,6,9,0,1,58,2002,1866,63,34,5,9,0,0,25,786.1,296.9,928.1,397.4,534.4,384.4,931.9,356.1,640.8,381,832.9,355.2,812.8,254.2,964.1,346.7,660.3,377.1,852.4,456.3,327.3,384.4,382.3,725.2,534.4,901.9,360.4,794.6
54,037,26,2089,1958,42,56,2,8,0,1,22,1664,1569,35,37,2,8,0,1,12,671.3,236.9,689,283.1,446.6,315,677.5,271.4,499.9,331.1,594.1,255.4,630.4,235.9,678.1,276,528.1,310.9,625.2,322.5,279,315,281.6,582.5,446.6,652.9,283.7,603.8
54,037,27,2798,2292,266,139,12,24,6,4,55,2113,1769,200,83,10,17,6,2,26,590.3,346.9,700.4,440.9,412.6,386.1,709.5,397.6,499.5,366.5,626.6,373.2,634.4,291.1,723,406.8,516.9,400.9,647.5,472.3,351.09999999999997,386.1,417.9,560.3,412.6,681.3,388.3,606.2
54,037,28,1824,1495,193,65,2,10,5,3,51,1411,1203,146,35,1,8,3,0,15,380.4,233.2,448.3,277.1,263.7,244.29999999999998,456.9,249.2,312.6,265.8,416.2,231.8,400.5,211.70000000000002,471.8,247.1,304.6,283.2,413.8,301.7,248.4,244.29999999999998,261.2,349.2,263.7,441.2,254.6,387
54,037,3,2492,1859,250,257,7,59,2,6,52,1812,1397,174,160,7,47,2,4,21,552.8,480.3,693.3,624.2,400.6,545.3,730.6,571.5,502.5,476.5,657.4,537.6,639.8,400.8,750.5,565.9,508.6,522.5,660.8,648.6,469.5,545.3,588.8,550.5,400.6,698.3,537.4,609.8
54,037,31,1690,1576,32,43,2,13,0,0,24,1350,1267,30,28,2,10,0,0,13,428.2,463.2,555.6,585.6,324.4,542.6,577.9,553.4,399,396.9,506.4,549.4,501.1,390.4,572,565.2,402.1,505.5,518.2,620.2,438.8,542.6,574.7,432.7,324.4,545.7,517.3,478.2
54,037,32,1900,1750,20,57,6,14,1,1,51,1472,1384,16,37,6,10,1,0,18,558,374,597,451.2,421,432,607,434.7,508.7,376.2,548.8,396.1,609.2,327.3,633.1,418.2,500.09999999999997,427.4,554.1,492.9,376.3,432,438.8,544.2,421,588.2,413.1,553.7
54,037,33,1210,1027,114,30,1,10,1,2,25,1115,952,101,25,1,10,1,1,24,67.5,300.8,60.1,403.1,36.2,311.7,79.3,383.6,61.1,228.4,63.800000000000004,371.4,108,240,74.6,390.1,68.5,296.3,60.5,407.4,266.2,311.7,391.1,76.2,36.2,67.3,333.8,67.7
54,037,34,2002,1732,130,43,7,33,0,2,55,1594,1401,105,28,5,22,0,2,31,511,592.8,613.3,761.1,382.3,674.7,656.9,695,470.1,558.9,586,673.9,584,513.7,669.8,710.6,460.90000000000003,648.9,582,796.4000000000001,578.4,674.7,727.1,506.3,382.3,621.7,662.6,551.4
54,037,35,3343,2924,211,58,5,69,0,3,73,2833,2511,173,48,5,56,0,3,37,580.7,941.6,604.5,1097.9,401.9,1020,695.7,996.7,527.4,799.4,615.4,985.2,689.7,783,657.1,1033.2,520.3,991.5,571.4,1117,878.7,1020,1046,579.4,401.9,628.7,976.1999999999999,586.2
54,037,4,3789,3148,298,189,13,44,1,7,89,2797,2372,237,111,11,34,1,2,29,958.9,678.9,1152.9,902.6,700.4,739.7,1217.4,804,860.2,695.7,1094.9,770.5,1097.3,554.6,1256.8,811.1999999999999,893.9,731.1,1104.8,942.4,665,739.7,846,952.4,700.4,1165.3,763,1033.5
54,037,6,732,546,104,49,0,3,0,0,30,557,436,85,28,0,3,0,0,5,119.9,96.7,115.1,134.9,56.4,98.1,128.5,107.6,83,108.2,117.9,100.8,127.3,85.60000000000001,133.6,110.1,86.4,123.4,99.3,141.6,103.6,98.1,119,104.3,56.4,119,110.4,106.7
54,037,7,2379,1535,372,355,3,23,3,1,87,1749,1205,266,230,3,17,3,1,24,414.2,361.09999999999997,458,499.09999999999997,260.6,407,475.4,449.6,343.3,391.9,428.3,424.5,476.9,315.4,497.2,457.1,344,440.9,427.7,512.2,377.2,407,468.7,394.6,260.6,457.4,425.6,412.4
54,039,103,1027,943,59,1,2,0,0,0,22,822,752,54,1,2,0,0,0,13,183.6,128.4,205.2,149.5,81.9,181.4,212.6,127.1,60.1,234,179.2,160.1,120.6,182.6,173.8,161.8,95.5,207.2,143,200.4,187.6,181.4,159.4,115,81.9,183,172.7,145.5
54,039,105,905,883,13,3,0,1,0,0,5,736,718,13,2,0,1,0,0,2,202,109.6,210,105,69.2,158,220.79999999999998,84.1,73.5,220.4,182.9,128.2,117.7,178.9,180,132.1,99,194.1,143.8,163.9,175.8,158,122.60000000000001,123.1,69.2,187.4,147.2,149.8
54,039,106,997,956,14,9,2,1,0,0,15,747,723,10,5,2,1,0,0,6,220.7,100.1,237,117.10000000000001,85.6,169.6,237.5,102.5,85.9,218,191.7,145.9,142.2,167.7,184.3,152.5,118.8,197.7,150.7,185.6,171.2,169.6,140.8,141.9,85.6,200.1,155.3,165.4
54,039,108,769,756,6,0,0,0,0,2,5,602,593,6,0,0,0,0,0,3,158.9,43.6,167.7,38.1,50.1,80.6,167.1,33.2,70.5,125.2,132.8,63.2,102.2,92.6,131.3,61.9,96.6,100.7,109.1,89.2,90.6,80.6,57.3,107.3,50.1,141.7,72.60000000000001,118.7
54,039,110,1839,1810,8,5,3,3,0,0,10,1434,1411,6,5,3,3,0,0,6,371.1,135.9,409.9,154.4,142.3,246.70000000000002,423.2,125.1,149.4,345.8,353.6,188.7,225.7,264.5,330.5,218.4,225.8,278.7,291,264,256.5,246.70000000000002,189.8,243.3,142.3,362,222,292
54,039,111,609,600,2,1,0,1,1,0,4,471,465,2,1,0,1,1,0,1,100.5,29.4,107.3,41.2,46.5,51.699999999999996,106.5,37.9,45.9,72.2,91.39999999999999,52.3,70.1,57.6,88.7,56.2,70.1,57.800000000000004,78.7,68.2,54.4,51.699999999999996,51.1,71.5,46.5,94.7,52.6,80.5
54,039,112,597,575,4,8,0,2,0,0,8,469,459,3,4,0,2,0,0,1,155.6,88.8,173.4,104.8,77.3,139.6,187.1,89.5,75.8,156.3,144.8,130.2,100.7,139.1,144.5,126.4,95.3,140.8,135.9,143.1,131.3,139.6,119.10000000000001,107,77.3,156.9,126,129.1
54,039,113,663,643,4,8,2,2,0,0,4,535,519,4,6,2,2,0,0,2,175,98.3,194.6,117.1,86.9,155.2,209.6,99.5,85.2,174.3,162.8,145.1,113.5,154.9,161.9,141.3,107.7,156.9,152.4,160,146.1,155.2,132.70000000000002,120.6,86.9,176.2,140.29999999999998,144.8
54,039,114,798,787,2,5,0,2,0,0,2,661,650,2,5,0,2,0,0,2,224.4,115.1,247,146.6,98.2,206.3,272.9,118.5,97,224.2,209.7,178.5,137.1,197.1,184.6,201.1,136,197.7,180.70000000000002,211,183.8,206.3,171.2,148.5,98.2,219.1,179.8,178.6
54,039,115,1223,783,367,18,4,1,0,6,44,938,630,277,10,4,1,0,3,13,159.7,293.8,178.6,323.40000000000003,62.7,292.4,221.4,265.3,84.2,316.9,154.2,336.5,112,329.6,160.9,327,112,331,144.29999999999998,353.7,317.9,292.4,320.8,116.8,62.7,172.2,316.8,139.3
54,039,116,578,332,202,8,3,1,0,2,30,451,269,163,7,2,1,0,0,9,76.3,134.7,116.5,157.2,31.8,145.2,136,132.1,42,153.2,99.1,169.8,59.2,153.8,105.1,164.9,55,157.5,96.5,179.3,149.5,145.2,160.9,58.4,31.8,110.7,154.9,81.6
54,039,117,831,792,13,4,8,1,0,0,13,658,633,11,3,6,0,0,0,5,157.7,61,158.2,69,68.5,101.8,154.1,67,81.2,124.60000000000001,125.1,94.8,91.4,121.9,124.4,97.6,95.5,116.3,105.4,118.7,106.1,101.8,89.4,106.4,68.5,133.4,97.1,116.2
54,039,118,987,977,2,4,2,0,0,0,2,791,785,1,2,2,0,0,0,1,260.7,66.1,300.9,86.10000000000001,115.8,154.3,290.4,82.3,104,213.9,258.9,108.6,161.5,157.1,251.1,123.8,154.7,170.1,226.2,148.70000000000002,152.1,154.3,110,170.2,115.8,265.9,130.9,212.3
54,039,119,1254,1243,2,3,0,0,0,0,6,1009,1006,1,1,0,0,0,0,1,335.5,98.7,376.3,116.3,154.8,205.3,362.09999999999997,115.5,150.9,273.9,314.2,154.2,210.70000000000002,212.4,313.2,166.7,231.1,198.8,282.9,200.5,196.4,205.3,150.9,232.5,154.8,329.5,174.3,273.1
54,039,120,1487,1470,2,4,1,2,0,0,8,1183,1171,0,4,1,1,0,0,6,312.5,131.6,347,142.7,144.9,229,337.4,141.7,143.5,284.3,295.1,178.6,183,243.7,280.4,203.70000000000002,199.1,247.5,255,237,226.9,229,181,209.5,144.9,303.3,204.1,249.7
54,039,123,834,765,28,16,8,2,2,0,13,676,628,21,11,7,1,2,0,6,254.5,179.3,275.6,240.4,99.8,256.1,300.3,210.5,129.7,273.1,227.6,276.7,185.2,242,247.9,271.3,192.20000000000002,248.20000000000002,231,295.5,235.7,256.1,258.9,190.4,99.8,256.6,249.2,214.4
54,039,131,743,515,180,9,1,5,1,0,32,592,418,149,7,1,5,1,0,11,85.8,115.3,92.7,113,32.2,111,103.9,94.3,37.8,147.3,96.2,104.7,60.1,142.8,78.5,124.1,52,151.1,67.4,132.9,138.9,111,113.8,59,32.2,87.7,123.7,70.9
54,039,133,409,371,22,2,0,0,0,0,14,310,282,22,2,0,0,0,0,4,69.9,33.9,63.9,33,26.4,53.2,65,24.9,22.6,73.8,60.5,36.4,34.4,59.300000000000004,46.800000000000004,44,39.7,57.9,49.5,44.6,55.9,53.2,36.5,41.8,26.4,57.1,46.2,48.1
54,039,134,602,575,15,7,1,1,0,0,3,471,455,8,3,1,1,0,0,3,147.3,79.4,175.3,81.4,58.7,138.7,183.7,72.8,53.8,168.6,161.7,97.8,89.8,133.1,141.3,105.5,87.1,136.7,127,131,129.3,138.7,97.9,94.2,58.7,157.9,114.3,122.5
54,039,136,1217,1158,21,12,0,8,0,3,15,921,878,18,9,0,4,0,1,11,200,147.6,258.2,151.1,79,206.2,256.1,147.1,77.1,252.4,232.6,170,129,211.6,200.2,203.6,98.2,243.8,179.8,230.3,213.4,206.2,180.6,125.3,79,225.5,196.4,171
54,039,138,959,938,7,3,4,1,0,0,6,759,742,6,3,3,1,0,0,4,268.9,108.2,291.2,135,111,182,307.8,106,83.9,282.9,239.9,172.3,158.8,206.9,252.20000000000002,159.8,154.1,223.9,195,223.3,205.6,182,159.20000000000002,166.4,111,257.1,180.3,206.4
54,039,140,498,494,0,2,0,0,0,0,2,378,375,0,2,0,0,0,0,1,63,22.9,77.7,24.9,17.6,40.8,71.2,30.1,18.1,64,67,35.9,37.7,46.7,61.8,38.6,33.9,52.4,54.9,46.7,46.4,40.8,35.4,38,17.6,66.6,40.3,50.6
54,039,142,490,473,0,9,0,1,0,0,7,379,370,0,5,0,1,0,0,3,91.9,39,105.2,36.3,32.3,69.2,103,34.3,31.2,92.9,90.2,48.300000000000004,49.2,77.1,80.2,57.3,50.199999999999996,78.3,69.89999999999999,65.8,71.8,69.2,48.5,55.4,32.3,90.1,59.9,70.5
54,039,145,1091,1074,0,8,1,0,0,0,8,856,847,0,4,1,0,0,0,4,218.4,95.2,239.7,95.2,76.3,177.5,232.6,83.8,71.9,227.4,205.2,116.8,116.8,190.5,178.5,135,117,194,145.5,165.2,176.9,177.5,119.1,130.7,76.3,200.4,148,159.9
54,039,147,1389,1340,9,15,2,2,0,0,21,1132,1103,7,7,2,2,0,0,11,286.6,137.4,296.3,135.9,117.4,213.9,294.3,124.8,110.3,301.9,255,168,188.1,231.1,228,181.9,168.5,253.6,196.29999999999998,212.2,230.4,213.9,164.6,188,117.4,254.2,196.5,214.5
54,039,148,704,680,3,2,0,1,0,0,18,571,555,2,1,0,1,0,0,12,204.9,67.39999999999999,223.9,76.8,92.1,107.1,226.5,63.3,84,177.1,184.6,108.5,127,134.4,194.29999999999998,91.9,120.6,143.3,167.9,123.3,130.1,107.1,92.7,134.3,92.1,199.4,109.5,162.4
54,039,149,613,606,1,2,2,0,0,0,2,486,482,1,1,2,0,0,0,0,193.1,78.1,187.2,84.1,68.89999999999999,137.1,187.2,79.9,71,189,155.1,118,114.8,142,149.9,112.1,121.9,145.8,133.9,132.1,138.8,137.1,105.3,125.4,68.89999999999999,162.8,121.9,138.6
54,039,150,510,483,10,1,1,0,0,0,15,404,389,8,0,1,0,0,0,6,102.8,43.4,111.4,45.2,38.8,88.3,99.7,46.300000000000004,31.1,107.6,88.3,64.1,57.7,83.1,88.3,64.1,51.9,93.3,76.1,77.1,81.4,88.3,59.5,60.4,38.8,92.6,71.5,74.7
54,039,151,431,282,138,5,0,0,0,2,4,341,225,111,2,0,0,0,0,3,74.4,80.60000000000001,66.7,85.8,22.2,98.7,81.2,65.1,31.1,108.60000000000001,64.8,87,48.5,100.9,58.7,87,38.2,115.8,50.9,100.60000000000001,101.8,98.7,85.4,48,22.2,64.5,93,53.3
54,039,152,312,293,8,2,1,3,0,0,5,241,230,5,2,1,0,0,0,3,71.39999999999999,33.6,71.7,41.4,27.5,59,73.2,37.4,28.7,71.8,58.800000000000004,52,45.4,54.6,57.9,52,40.199999999999996,62.8,49.300000000000004,61.5,55.7,59,48.8,46.6,27.5,62,52.5,52.4
54,039,153,622,596,9,1,2,0,0,0,14,516,499,7,1,2,0,0,0,7,152.8,71.89999999999999,153.4,88.8,59.3,126.60000000000001,156.8,80.1,61.6,153.6,126,111.3,96.89999999999999,116.5,124.1,111.3,86.1,134.5,105.7,131.7,119.1,126.60000000000001,104.7,99.3,59.3,133.1,112.6,112.4
54,039,154,569,556,7,2,0,0,0,0,4,468,458,7,2,0,0,0,0,1,138.7,65.10000000000001,139,80.7,53.6,114.9,142.1,72.8,55.800000000000004,139.4,114,101.2,88.1,105.5,112.60000000000001,101.2,77.9,122.10000000000001,95.9,119.6,108,114.9,95.1,90.1,53.6,120.7,102.3,101.8
54,039,158,903,870,2,5,2,1,0,0,23,730,705,2,5,2,1,0,0,15,184.1,62.8,187.6,72.6,82.6,107.6,178.9,64.9,78.8,163.6,157.3,93.6,121.3,112.2,157.3,95.60000000000001,105.7,133.7,136.5,123.3,118.10000000000001,107.6,89.9,122.4,82.6,163.6,103.1,139.1
54,039,160,1408,1310,47,18,2,18,0,0,13,1177,1105,40,11,2,12,0,0,7,332.3,386.7,362.8,460,166.5,481.4,442.7,366.4,221.79999999999998,464.9,348.3,464.9,260.2,460,322.8,485.9,274.9,450.7,348.3,470.3,440.9,481.4,449.4,272.2,166.5,364.3,449.2,307.7
54,039,161,1219,1011,112,21,0,54,0,0,21,1019,872,80,19,0,38,0,0,10,280.59999999999997,265.4,292,343.8,151.2,373.9,362.6,273,159.8,377.09999999999997,280.40000000000003,354.3,211.4,337.7,264.9,366.90000000000003,198.8,347.7,264.8,367.8,331.9,373.9,341.1,212.7,151.2,292.9,340.8,246.79999999999998
54,039,163,1149,1023,24,33,4,42,0,2,21,960,867,17,26,3,35,0,1,11,304.8,298.6,298.6,394.9,156.8,388.40000000000003,371.1,308.3,183.1,409.9,288,389.5,242.4,359.6,272.7,402.1,241.9,381.9,264.4,416.1,362.7,388.40000000000003,383.6,242.4,156.8,298.6,375.3,262.8
54,039,164,1268,1075,96,29,0,43,0,0,25,1076,944,72,18,0,31,0,0,11,211.1,261.1,234.3,315.2,105.7,294.8,259.7,277.8,118.6,324.9,219.4,313.6,169.6,306,196.8,337.7,149.4,326.5,184.1,355.6,304.7,294.8,320,161.9,105.7,219.8,311.5,185
54,039,165,1100,966,51,20,3,37,0,1,22,932,842,40,15,3,23,0,1,8,211.7,215.4,230.3,244.1,113.9,266,273.9,207.3,108,294.1,203.3,261.8,147.2,259.3,206.7,267.7,153.9,270.9,198.3,283.9,259.4,266,253.2,154.9,113.9,222.8,257,185.4
54,039,166,704,560,118,4,1,2,0,2,17,575,471,86,3,1,2,0,2,10,109.9,111,127.89999999999999,167.5,48,152.8,152.9,138.4,60,145,126.6,166.6,82.9,139.8,120.69999999999999,170.8,95.39999999999999,132.9,108.30000000000001,188.2,132.3,152.8,166.4,87.2,48,127.30000000000001,151.4,103.3
54,039,167,791,373,340,20,3,21,2,2,30,689,354,277,14,3,20,2,2,17,64.3,193,56.3,172.8,28.3,177.1,84.39999999999999,126.4,45.3,183.5,71.3,151.9,50.2,191.8,63.300000000000004,157.3,46.5,205.20000000000002,54.9,172.1,193.29999999999998,177.1,156.2,51.6,28.3,66.1,173,56.4
54,039,168,893,458,345,17,4,3,0,5,61,626,358,229,7,3,3,0,1,25,58.5,129.2,51.4,134.5,29.2,119.7,66.39999999999999,115.2,39.9,123.10000000000001,54,124.9,55,130,49.800000000000004,139,49.800000000000004,141.7,49.800000000000004,139.9,130.7,119.7,130.5,50.8,29.2,54.3,129.6,50.5
54,039,169,1467,923,400,17,4,55,1,5,62,1255,836,310,14,4,49,1,2,39,139,392.9,141.4,440.9,71,404.5,202,370.8,107.1,352.1,139.6,435,118.2,420.6,142.1,435.6,115.3,428.6,134.7,451.7,398.5,404.5,426.6,119.8,71,152.1,413.5,131
54,039,170,715,379,290,20,3,0,0,3,20,580,327,218,18,3,0,0,1,13,64.4,186.1,56.1,214.6,38.5,187,85.9,177.7,43.1,164.1,58,206.5,50.7,195.7,59.8,204.29999999999998,46.5,201.2,57.4,212.1,186.8,187,203,51.4,38.5,63.4,194.9,56.1
54,039,172,688,545,107,6,3,12,0,0,15,647,521,95,6,3,12,0,0,10,82.5,190.4,76.4,215.4,44.7,200.8,108.8,179,67.9,174.6,74,216.3,71.5,204.6,78.5,214.1,70.6,212.8,77.2,219.3,195.6,200.8,208.8,72.9,44.7,82.8,202.8,75
54,039,174,1315,1054,169,35,5,11,0,2,39,1146,928,151,28,5,8,0,2,24,149.7,426.90000000000003,163,463.9,90.5,467.2,218,396.5,117.7,378.1,152.5,460.1,131.2,457.6,157.9,460.8,134.7,450.7,160.4,462,428.3,467.2,448.6,133.4,90.5,170.5,442.4,147.6
54,039,175,760,670,18,7,0,45,0,4,16,580,522,16,5,0,32,0,1,4,203.7,173.8,196.2,228.8,104.2,247.8,241.9,177.5,134.9,225.70000000000002,183.4,237.2,154.3,223.6,177,245.49999999999997,162.1,217.8,184.70000000000002,243.7,210.1,247.8,226.6,163.8,104.2,196.7,222.1,174.2
54,039,177,878,766,63,9,0,27,0,1,12,681,590,57,6,0,21,0,0,7,239.6,202.2,230.6,266.3,122.39999999999999,288.8,283.6,206.4,158.1,263.5,215.29999999999998,275.7,181.2,261.1,208,285.7,190.29999999999998,254.1,216.70000000000002,283.7,245.29999999999998,288.8,263.5,192.29999999999998,122.39999999999999,231,258.9,204.6
54,039,178,1364,878,399,33,1,18,1,3,31,1233,816,353,29,1,13,1,2,18,129,332.2,129.9,370.5,71.2,320.8,180.9,304.9,84.9,298.5,134.3,353.7,96.6,352.8,131.5,357.5,91.3,361.5,127.10000000000001,370.5,336.2,320.8,351.4,100.4,71.2,140.5,342.3,117.9
54,039,179,1096,751,290,5,3,6,0,0,41,856,616,214,3,2,6,0,0,15,150.9,138.9,164.2,129.2,92.6,149.5,184.5,97,85,180.2,156.8,130,112.2,179.9,148.1,139.8,119.7,181.6,148.9,145,170.20000000000002,149.5,128.2,116.9,92.6,160.5,147,136.3
54,039,202,2564,2456,13,14,3,31,0,6,41,2062,1987,10,12,3,23,0,2,25,736.4,220.8,825.8,340.4,436,395.1,882.6,271,405.5,530.5,725,410.9,547.9,391.2,729.3,401.6,568.7,376.4,703.7,451.1,379.4,395.1,374.8,563.9,436,773.6,379,655.6
54,039,205,2033,1971,4,31,3,7,0,0,17,1631,1590,4,18,2,5,0,0,12,630.6,185.6,609.3,220.5,328.4,327.3,615.6,189.3,356.7,442,507.8,290.9,444.09999999999997,364,514.4,292.9,444.2,357.3,500.9,311.2,338.1,327.3,262.3,470.3,328.4,548.1,297.8,495.6
54,039,208,878,819,30,11,0,9,0,4,5,723,683,19,9,0,8,0,2,2,268.1,256.5,288.9,312.6,160,360.8,335.6,265.3,178.8,331.8,269.4,323.3,209.2,331.2,265.40000000000003,335.4,243.5,303.7,279.7,327.3,305.8,360.8,313,224.79999999999998,160,287.7,314.9,249.79999999999998
54,039,209,1131,1072,8,12,3,20,0,1,15,889,846,8,9,3,14,0,0,9,263.8,166.7,296.2,202,134.5,238.5,323.6,174.5,154.8,269.3,259.5,236.4,201.7,236.4,257.8,236.9,220,222.2,267.2,236.1,223.9,238.5,217.3,209.9,134.5,280.7,222,237.5
54,039,213,727,625,61,12,1,3,0,0,25,608,533,48,8,1,3,0,0,15,108.4,101.2,127,122.9,54.7,119.1,138,106.5,56.8,126.7,115.4,128,80.2,125.7,115.8,126,79.6,126.6,103.5,141.3,120.4,119.1,125.1,80.8,54.7,120.4,121.9,97.7
54,039,217,718,608,52,16,2,13,0,0,27,591,526,40,8,2,11,0,0,4,106.89999999999999,99.5,124.7,122.1,54.2,118.1,136,105.3,56.4,125.2,113.5,126.7,79,124.6,113.8,125.2,79,124.8,101.6,139.9,119,118.1,123.9,79.9,54.2,118.5,120.60000000000001,96.5
54,039,223,1664,1512,78,13,1,7,0,0,53,1319,1223,64,7,1,7,0,0,17,383.40000000000003,330.8,381.7,450.1,204.4,451.5,440.1,388,225.5,455.3,343.1,472.2,289.90000000000003,424.6,359.2,467,316.2,419.2,336.3,500.8,407.8,451.5,455.7,303.9,204.4,371.90000000000003,436.1,327.90000000000003
54,039,224,430,391,26,2,2,0,0,0,9,323,303,15,1,2,0,0,0,2,92.10000000000001,74.2,91.2,103.3,47.4,102,102.4,90.7,52.099999999999994,104.8,80.9,109.4,68.8,96.9,86.9,106.7,75.2,95.8,79,116.4,92.9,102,105.3,72.1,47.4,88,100,77.7
54,039,226,544,506,20,3,1,1,0,0,13,442,416,17,2,1,1,0,0,5,128,197.3,127.2,243.9,74.2,247.10000000000002,172.9,200.7,85.7,237.3,137.9,235.7,96.2,235.7,114.2,252,99.6,238.1,114.8,262.6,227,247.10000000000002,238.9,102.39999999999999,74.2,133.4,234.9,114.9
54,039,227,927,826,67,14,1,3,0,2,14,757,689,55,6,1,3,0,1,2,211.4,200,212.4,268.7,102.9,276,258.9,217.4,123.4,270.6,187,288.3,165.8,252.2,188.2,289.6,180.5,244.1,176,312.5,241.79999999999998,276,275.4,170.1,102.9,204.8,261.8,180.6
54,039,228,548,502,18,9,1,8,0,1,9,410,387,12,3,0,7,0,0,1,114.6,108.3,115.30000000000001,145.6,55.8,149.4,140.4,117.7,66.9,146.6,101.4,156.4,89.8,136.5,102.4,157.1,97.9,132.4,95.39999999999999,169.6,130.9,149.4,149.2,92.3,55.8,111,141.9,98
54,039,233,1546,1258,184,10,1,43,0,4,46,1185,997,128,7,1,34,0,3,15,280.6,289.6,310.4,379,157.7,394,385.8,300.9,199,351.09999999999997,290.3,388.6,228.5,360.1,293.2,387,257.3,338.3,297.2,394,334.6,394,369.7,241.4,157.7,315.1,357.8,270
54,039,234,997,890,42,9,1,35,0,0,20,749,692,25,3,1,22,0,0,6,310.4,299.1,309,383.8,169.8,416.7,386.7,316.3,190.4,387.3,291.7,402.4,253.6,375.2,292,408,263.5,360.2,301.4,407,355.3,416.7,383.5,254.4,169.8,316.3,375.5,276.7
54,039,238,1216,867,179,28,1,56,0,1,84,843,661,104,11,1,41,0,0,25,162,182.6,181.6,230.6,82.39999999999999,225.9,222.4,193.6,108.3,223.5,180.5,229.9,143.9,214,175.20000000000002,244.8,141.4,223.6,165,258.5,211,225.9,231.6,139,82.39999999999999,185,222.8,156.2
54,039,239,1012,871,47,19,1,43,0,2,29,792,698,30,12,1,34,0,2,15,259.7,224.2,278.40000000000003,293.3,164.70000000000002,314.09999999999997,346.2,223.9,188,283.6,241.8,312.2,218.8,269.6,247.8,315.3,246.5,252.9,270.6,305.5,257.59999999999997,314.09999999999997,290,228.1,164.70000000000002,276.9,279.4,246.3
