state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_kai,uss_18_rep_ste,uss_20_dem_war,uss_20_rep_gad,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
51,049,501,1982,1187,691,37,10,9,0,4,44,1537,952,531,20,7,8,0,1,18,391.4,445.1,506.3,510.5,340,364.1,531.2,484.1,391.4,340,518.5,445.1,364.1,495.6
51,051,101,3163,3116,9,10,4,3,0,4,17,2530,2494,3,9,3,3,0,4,14,292.4,1008.7,186,805.6,325.4,610.7,260.7,730.3,292.4,325.4,222.5,1008.7,610.7,766.6
51,051,201,1120,1114,4,0,1,1,0,0,0,884,879,3,0,1,1,0,0,0,70.9,316.4,100.1,446.09999999999997,89.1,171.8,163.1,386.6,70.9,89.1,131.8,316.4,171.8,416.4
51,051,202,432,425,3,2,2,0,0,0,0,351,345,3,1,2,0,0,0,0,24.900000000000002,150.1,46.6,220,35.5,90.9,81.2,189.4,24.900000000000002,35.5,63.9,150.1,90.9,204.9
51,051,203,1148,1115,18,5,4,1,0,0,5,908,883,13,4,4,1,0,0,3,119.2,385.2,144.4,445.9,137.4,220,181.4,398.8,119.2,137.4,163,385.2,220,422.2
51,051,301,435,420,0,5,0,0,0,0,10,340,328,0,5,0,0,0,0,7,20,181.3,37.9,322,18.8,156.9,60.4,306,20,18.8,49.199999999999996,181.3,156.9,314.40000000000003
51,051,302,1088,1071,0,8,2,1,0,0,6,815,805,0,4,2,1,0,0,3,49.5,369.9,77.7,602.9,60.7,239.4,101.6,575.3,49.5,60.7,89.4,369.9,239.4,589.1
51,051,303,1038,1010,0,23,0,0,0,0,5,811,799,0,10,0,0,0,0,2,63.3,334,77.1,330,64.4,197.7,101.9,301.3,63.3,64.4,89.4,334,197.7,315.8
51,051,304,791,783,3,0,0,1,0,2,2,627,622,1,0,0,1,0,2,1,48.9,258,59.8,254.9,49.6,152.7,78.9,233.1,48.9,49.6,69.3,258,152.7,244.2
51,051,401,1708,1687,2,7,4,4,0,0,4,1320,1309,2,4,3,1,0,0,1,162.4,433.4,223.9,618.6,183.1,215.7,310.2,520.6,162.4,183.1,266.3,433.4,215.7,570
51,051,402,1874,1846,6,13,1,2,0,0,6,1502,1480,6,7,1,2,0,0,6,185.1,489.9,255.7,701.6,208.6,242.2,354,589,185.1,208.6,304,489.9,242.2,645.3
51,051,501,832,818,2,3,3,2,0,0,4,661,651,0,2,3,2,0,0,3,95.7,227.8,121,243.7,106,139.3,136.3,210.6,95.7,106,128.7,227.8,139.3,227
51,051,502,933,927,0,5,0,0,0,0,1,749,746,0,3,0,0,0,0,0,81.6,316.4,70.3,306.6,100.3,198.9,90.2,284.9,81.6,100.3,80.1,316.4,198.9,295.9
51,051,503,1341,1318,4,5,2,2,0,3,7,1082,1063,4,5,2,2,0,1,5,117.7,456.8,101.7,443.1,144.8,287.2,129.7,412.2,117.7,144.8,115.3,456.8,287.2,427.6
51,053,101,1957,1150,603,153,4,15,2,1,29,1501,920,452,94,4,13,2,0,16,445.3,505.8,569.6,545.9,411,352.2,562.6,534.6,445.3,411,566.3,505.8,352.2,539.8
51,053,102,1177,873,263,17,9,0,0,2,13,919,678,212,12,3,0,0,1,13,143.9,468.3,168.4,741.5,129.3,372.6,174.1,727.5,143.9,129.3,171.2,468.3,372.6,734.6
51,053,103,2187,1869,259,26,10,6,0,1,16,1695,1461,197,15,9,4,0,0,9,229.8,905.8,185.4,1030.2,205.9,719.9,230.2,1009.9,229.8,205.9,205.4,905.8,719.9,1021.2
51,053,201,2010,1142,782,46,5,7,1,2,25,1528,930,551,23,5,7,1,0,11,553.5,398.4,634.6,420,474.3,281.5,627.7,409.8,553.5,474.3,631.1999999999999,398.4,281.5,415.1
51,053,202,3975,2315,1434,135,16,13,1,5,56,2835,1769,945,72,11,12,0,3,23,890.3,881.6,983.3,922.4,783.6999999999999,654,973.4,908.9,890.3,783.6999999999999,978.2,881.6,654,915.7
51,053,301,1039,802,206,11,1,4,0,2,13,811,618,171,6,1,4,0,2,9,207.29999999999998,367.90000000000003,285.5,606.3,168.7,295.2,297.2,600.2,207.29999999999998,168.7,291,367.90000000000003,295.2,602.9
51,053,302,4949,2583,2102,149,7,46,1,2,59,3957,2118,1664,93,7,36,1,2,36,1091.5,956.1999999999999,1156,1120.1,875.4,691.9,1226,1045,1091.5,875.4,1190.3,956.1999999999999,691.9,1082.8
51,053,401,2593,1501,988,30,9,6,0,0,59,2019,1142,817,22,7,6,0,0,25,576.8,685.3,537.7,720.1,482.9,539,562.3,685.1,576.8,482.9,549.7,685.3,539,702.2
51,053,402,1862,1072,736,25,4,5,0,0,20,1448,818,595,14,4,3,0,0,14,486.5,411.5,504.2,452,390.4,343.8,509,428.9,486.5,390.4,506.6,411.5,343.8,439.8
51,053,403,735,387,324,9,1,5,0,0,9,619,320,286,5,1,2,0,0,5,219.4,194.2,246,238.2,181.1,146.3,242.4,237,219.4,181.1,243.3,194.2,146.3,238
51,053,501,1814,1343,409,31,4,11,1,1,14,1434,1051,343,20,3,10,1,1,5,312.5,590.9,246.3,616.7,269.3,458.8,274.9,592.8,312.5,269.3,260.4,590.9,458.8,604.2
51,053,502,2195,1444,685,27,7,2,1,2,27,1713,1151,529,15,7,1,1,1,8,400.8,604,499.1,729.5,323.3,427.8,530,706.4,400.8,323.3,513.7,604,427.8,719.4
51,053,503,1508,1136,343,15,6,2,0,0,6,1143,860,269,8,4,0,0,0,2,206,474.5,206.9,544.1,166.9,341.4,230.5,526.7,206,166.9,218.2,474.5,341.4,535.6
51,057,101,2899,1475,1216,90,7,61,0,4,46,2215,1251,849,52,7,39,0,0,17,610.4,571.1,727,530,556.3,427.1,786.1,499.6,610.4,556.3,755.9,571.1,427.1,513.7
51,057,201,2754,1132,1465,71,21,5,0,6,54,2125,899,1129,45,17,5,0,2,28,821.4,447.9,1015.1,463.9,686.7,348.6,987,463.2,821.4,686.7,999.6,447.9,348.6,463.6
51,057,301,2481,1743,599,78,9,8,1,1,42,1979,1434,461,53,8,8,1,0,14,467.7,844.8,611.2,1109.8,436.1,671.1,672.5,1055.9,467.7,436.1,640.6,844.8,671.1,1083.2
51,057,401,3017,1889,944,110,9,12,1,2,50,2381,1540,723,79,9,8,1,1,20,642.7,793.4,684.6,971.3,585.4,669.7,748.3,898.9,642.7,585.4,716.2,793.4,669.7,935.1
51,059,102,5503,1293,718,1753,10,1547,3,19,160,4086,1067,486,1217,5,1209,3,12,87,1676.2,462,2361.1,725,1289.9,366.1,2478.9,616.9,1676.2,1289.9,2420,462,366.1,671.1
51,059,104,3156,2254,81,294,8,440,4,4,71,2385,1720,64,204,6,351,3,1,36,1115.2,662.9,1428.1,711,1174,546.2,1369.9,788.7,1115.2,1174,1399,662.9,546.2,749.9
51,059,105,6948,4450,420,786,6,978,3,19,286,5223,3490,291,563,6,726,3,11,133,2358.3,1205,3066.1,1257,2325.3,925.8000000000001,2996.2999999999997,1339.1,2358.3,2325.3,3031.4,1205,925.8000000000001,1297.4
51,059,106,9805,2310,794,3640,20,2788,9,24,220,7572,1981,580,2559,17,2284,6,7,138,2285.9,664.1,3257.8,1019,1725.9,504,3435,927.9,2285.9,1725.9,3346.2000000000003,664.1,504,973.3
51,059,108,4333,2646,169,699,6,694,8,10,101,3274,2056,126,494,6,531,8,4,49,1630.8,815,2704.1,1025.2,1583.9,659.1,2699.8,1115.8,1630.8,1583.9,2701.7,815,659.1,1070.8
51,059,109,3262,2252,72,310,10,562,1,9,46,2461,1759,57,196,4,417,1,9,18,1046.6,545.8,1618.5,682.7,1001.8,469.7,1570.2,732.5,1046.6,1001.8,1594.8,545.8,469.7,707.6
51,059,110,3674,1890,146,643,5,902,4,14,70,2840,1579,93,446,3,687,3,6,23,1163.1,519.1,1514.8,723.6,1006.3,438.3,1538.9,729.1,1163.1,1006.3,1527.3,519.1,438.3,727
51,059,111,3626,1311,296,1258,5,644,0,14,98,2665,1049,210,854,3,495,0,6,48,1091.1,487,1421.5,679.2,944,411,1444.3,684.2,1091.1,944,1433,487,411,681.9
51,059,113,3019,2092,61,196,2,612,0,3,53,2244,1587,38,130,2,456,0,2,29,1122.1,521.4,1250.7,597.6,1075.9,443.7,1244.3,642.6,1122.1,1075.9,1247.6,521.4,443.7,619.9
51,059,115,2466,1452,59,355,5,531,4,10,50,1888,1167,45,236,4,403,3,7,23,928.2,512,1580.1,776.9,845.9,422,1514.2,839.9,928.2,845.9,1547.2,512,422,808.3
51,059,116,2966,2217,63,205,1,406,1,2,71,2260,1741,48,135,1,312,1,2,20,1236,524.9,1593.3,642.1,1224.2,470,1547.8,713,1236,1224.2,1570.5,524.9,470,677.6
51,059,117,7314,4685,720,474,7,1114,5,27,282,6696,4361,686,431,6,940,4,18,250,3389.2,950.7,2079.2,589.1,2516.9,588.2,2062.4,645.5,3389.2,2516.9,2070.6,950.7,588.2,616.9
51,059,118,6805,3615,366,1362,11,1259,1,17,174,5101,2826,252,964,11,962,1,4,81,2482.3,917.5,3243,1139.9,2333.3,758.3,3237.7,1168.2,2482.3,2333.3,3240.3,917.5,758.3,1154
51,059,119,5611,3593,328,593,5,872,5,20,195,4206,2767,246,431,4,661,5,7,85,2079.1,1023.2,2649.9,1195.7,1943.2,836.5,2610,1287.2,2079.1,1943.2,2630.1,1023.2,836.5,1241.5
51,059,120,4130,3178,120,304,2,407,3,12,104,3111,2459,78,203,1,321,3,7,39,1375.8,1000.4,1759,1057.1,1424.1000000000001,821.9,1630.9,1193.1,1375.8,1424.1000000000001,1694.8,1000.4,821.9,1125.4
51,059,121,3204,1738,195,516,9,641,2,5,98,2368,1359,125,335,8,488,1,4,48,1054.6,556,1665.1,762,919.3,415.8,1709,777,1054.6,919.3,1687.1,556,415.8,769.5
51,059,122,2198,1545,43,126,2,422,2,15,43,1608,1177,24,73,2,306,2,8,16,804,373.9,896.3,428.3,771,318,891.8000000000001,460.5,804,771,893.8,373.9,318,444.3
51,059,123,6304,3937,304,612,8,1230,14,11,188,4778,3080,214,425,6,940,10,9,94,2072.7,1077.8,2078.8,1059.1,1956,823.9,2044.2,1141.7,2072.7,1956,2061.7,1077.8,823.9,1100.1
51,059,124,2651,1789,50,157,4,591,2,8,50,2015,1392,41,115,4,438,2,5,18,1065.7,563.4,1356.6,580.9,1040,464.2,1345.4,610.9,1065.7,1040,1351,563.4,464.2,595.8
51,059,125,4257,2896,107,344,2,784,4,14,106,3173,2181,82,234,2,626,3,8,37,1492.1,779.9,1901.3,816.9,1514,637.8000000000001,1818.3,899.9,1492.1,1514,1859.9,779.9,637.8000000000001,858.1999999999999
51,059,126,3378,1885,240,433,1,686,2,15,116,2587,1511,175,314,1,530,2,3,51,1292,547,1955,654,1241.7,420.1,1957.1,664.2,1292,1241.7,1956.1000000000001,547,420.1,658.9
51,059,127,7071,4200,428,1043,13,1132,9,19,227,5362,3349,312,713,12,859,5,9,103,2336.1,1081.1,3310.9,1072.7,2243.1,807.3,3179,1178.2,2336.1,2243.1,3245.1,1081.1,807.3,1124.9
51,059,128,3794,2262,326,583,7,484,4,16,112,2961,1879,247,396,5,353,4,15,62,1221.1,571.8,1909.9,693,1163,419,1947.9,707,1221.1,1163,1929,571.8,419,699.9
51,059,129,2648,1536,115,459,5,436,4,9,84,1995,1218,88,295,4,337,4,2,47,930.8,437,1392.9,568.2,880,349.9,1392.1,611.3,930.8,880,1392.7,437,349.9,589.6
51,059,130,3307,2155,145,385,5,521,4,13,79,2445,1628,114,254,1,398,4,8,38,1231.2,655.1,1865,734.8,1207,514,1834.9,800.2,1231.2,1207,1850,655.1,514,767.5
51,059,202,5932,4243,139,610,16,720,0,20,184,4340,3169,111,432,7,533,0,6,82,1894.2,977.9,2007.9,1013.5,1893,855.9,1936.2,1092.4,1894.2,1893,1972,977.9,855.9,1053
51,059,203,5204,3292,173,188,8,1389,5,9,140,3591,2366,117,122,6,910,3,3,64,1878.5,1015.3000000000001,2073.2,926.2,1874.5,781.4,2015.5,990,1878.5,1874.5,2044.2,1015.3000000000001,781.4,958.3000000000001
51,059,208,4738,2652,606,573,12,705,0,13,177,3829,2316,432,398,9,553,0,10,111,1868,527,2491,717,1944.6000000000001,490,2440.2,767.8,1868,1944.6000000000001,2465.2999999999997,527,490,742.1999999999999
51,059,209,4703,2916,727,441,1,413,4,22,179,3572,2416,444,279,1,313,4,12,103,1929.9,459.2,2776.1,552,1821,391.09999999999997,2731,590,1929.9,1821,2753.6,459.2,391.09999999999997,571
51,059,213,5496,4157,99,413,3,669,0,16,139,4075,3128,76,287,3,511,0,10,60,1913,943.6,1995,954.1,1992.1,817,1969.7,1037.6,1913,1992.1,1982.8,943.6,817,995.5
51,059,214,4158,3222,63,260,9,482,0,10,112,3114,2487,50,179,3,343,0,7,45,1535.2,740.4,1388.4,729.4,1583.2,628.1,1383,797.8,1535.2,1583.2,1385.3,740.4,628.1,763.9
51,059,216,2997,1439,77,1015,3,367,6,12,78,2274,1124,62,746,1,289,5,3,44,897.4,376.1,919.1,390.9,831,295.1,913,402.9,897.4,831,916.1,376.1,295.1,396.9
51,059,218,2853,1999,218,187,3,329,1,10,106,2071,1466,190,124,1,243,1,4,42,1170.6,408.1,977.2,425.5,1151,347.8,939.5,470.7,1170.6,1151,958,408.1,347.8,448.09999999999997
51,059,219,5268,3544,162,309,4,1047,1,15,186,4017,2707,143,223,4,837,1,7,95,1780,790.5,1775.9,786.8,1710.9,730.1999999999999,1782.8,825.1,1780,1710.9,1779.5,790.5,730.1999999999999,805.8
51,059,220,7658,2732,1192,2331,21,1122,1,28,231,5411,2142,792,1507,13,809,1,17,130,2437.1,700,3115,856,2231.9,607.6999999999999,3070,907.1,2437.1,2231.9,3092.6,700,607.6999999999999,881.6
51,059,221,3302,2752,131,133,3,191,3,8,81,2555,2181,102,86,3,137,3,4,39,1430,607.5,1508.3,576,1519.9,493.1,1460.6,635.8,1430,1519.9,1484.2,607.5,493.1,606
51,059,222,3240,1966,353,535,9,282,0,11,84,2631,1703,251,402,5,229,0,7,34,1413.1,278.9,1588.8999999999999,331.9,1343,256.1,1587,352.9,1413.1,1343,1587.9,278.9,256.1,342.4
51,059,223,5132,3576,402,401,4,528,2,20,199,4098,2950,308,278,3,441,2,14,102,2213.9,682.3,2048.4,644.2,2129.2,573.9,2069.8,697,2213.9,2129.2,2059.4,682.3,573.9,670.6
51,059,224,5684,4501,273,283,11,422,2,25,167,4801,3892,228,220,7,349,2,16,87,2572.2000000000003,774.3,2526.2,904,2671,629.9,2557,953,2572.2000000000003,2671,2541.9,774.3,629.9,928.5
51,059,225,6940,3162,865,1673,9,941,1,40,249,5443,2734,640,1181,6,715,1,24,142,2303.9,556.9,2619.1,662.1,2180,456.1,2579.2,731.8000000000001,2303.9,2180,2599.2,556.9,456.1,697.1
51,059,226,4460,3776,34,181,4,367,0,5,93,3138,2695,21,111,2,274,0,3,32,1681,902.1,1847,926,1725,770.9,1753.4,1047.9,1681,1725,1800,902.1,770.9,986.8
51,059,227,2378,1871,50,124,1,263,0,4,65,1681,1342,41,74,1,190,0,0,33,907.1,422,1067.1,433.8,868.9,402,1030.9,475.9,907.1,868.9,1049.1,422,402,455.09999999999997
51,059,229,6062,4424,201,319,15,885,4,14,200,4261,3181,165,207,11,623,3,7,64,2407.5,1324,2829.2000000000003,1382.5,2425.2,1107,2709.5,1518,2407.5,2425.2,2769.8,1324,1107,1450.5
51,059,233,6986,5241,335,476,11,675,6,30,212,5325,4079,266,331,6,518,5,16,104,2515.8,1160.4,2805.1,1089.8,2658.4,955,2616.4,1233.4,2515.8,2658.4,2711.1,1160.4,955,1161.8999999999999
51,059,234,6352,4890,263,295,8,716,2,5,173,4875,3855,206,210,8,510,2,5,79,2415.4,1160.7,2540.6,1114.7,2530.4,958.9,2379.7,1257.8,2415.4,2530.4,2460.3,1160.7,958.9,1185.8
51,059,235,5436,2011,353,264,18,2565,1,18,206,3942,1574,283,178,6,1780,1,9,111,1743.8999999999999,569.1,1815.8,599.1,1580.7,405.8,1770.1,623.8,1743.8999999999999,1580.7,1793.2,569.1,405.8,611.8
51,059,236,1828,1312,117,143,1,188,0,3,64,1317,960,84,102,0,139,0,0,32,725.2,323.2,1168.9,347.8,740.1,272.09999999999997,1121.8,409.9,725.2,740.1,1145.2,323.2,272.09999999999997,378.8
51,059,237,7557,2575,1020,788,23,2873,3,23,252,5841,2244,746,540,16,2126,3,16,150,2065.9,602.4,2379,638.3,1769,401.4,2435.8,620.1,2065.9,1769,2407.2999999999997,602.4,401.4,629.2
51,059,238,4836,3413,293,299,11,661,2,7,150,4393,3194,249,262,9,559,2,6,112,1487.3,803.2,1040,550,1609.3,662.9,1026.7,601,1487.3,1609.3,1033.5,803.2,662.9,575.2
51,059,239,7394,2169,1273,855,12,2850,0,22,213,5600,1828,976,595,2,2045,0,16,138,2082.6,590.1,3096.6,882.3,1916.9,425.8,3053.1,902.1,2082.6,1916.9,3074.9,590.1,425.8,892.3000000000001
51,059,301,4726,3520,69,233,4,801,0,3,96,3572,2736,51,172,4,549,0,3,57,1310,823.1,1178.1,777,1408,684.1,1139.7,851.6,1310,1408,1159.3,823.1,684.1,814.9
51,059,302,3258,2785,44,155,2,187,1,14,70,2412,2095,39,94,2,146,0,9,27,1181,583.8,657.9,430.3,1230.1,583.8,654.2,471.1,1181,1230.1,656.2,583.8,583.8,450.3
51,059,303,2178,1484,35,123,5,449,1,7,74,1515,1049,21,81,5,326,1,3,29,740.1,345.8,1006.1,424.2,768.1,311.8,920.9,496.9,740.1,768.1,963.6,345.8,311.8,460.5
51,059,304,2993,2257,69,109,2,442,0,10,104,2186,1684,52,72,1,331,0,5,41,887.5,551.9,815.9,537,863.2,485.2,790.6,583.2,887.5,863.2,803.3,551.9,485.2,560.2
51,059,305,3154,2533,43,142,6,340,0,6,84,2221,1810,36,85,2,255,0,5,28,1054.2,453.9,952.9,448.3,1096.9,404,865.1,553.6999999999999,1054.2,1096.9,909.2,453.9,404,500.7
51,059,306,2525,2133,26,84,4,200,2,4,72,1915,1642,24,55,4,153,2,2,33,870.9,691.2,1050.9,769.6,867.1999999999999,636,985.9,837.3,870.9,867.1999999999999,1018.3,691.2,636,803.5
51,059,307,3369,2660,49,158,4,384,0,10,104,2441,1998,31,105,3,261,0,8,35,1214.3,487.40000000000003,1092.1,465.3,1229.8,456.2,1019.8,569.8,1214.3,1229.8,1056.1,487.40000000000003,456.2,517.8
51,059,309,4966,3466,137,178,0,1035,0,23,127,3573,2532,109,114,0,750,0,8,60,1554.7,869.8,1474.4,745,1585.9,800.1,1453.7,808.5,1554.7,1585.9,1464.2,869.8,800.1,776.7
51,059,310,3043,2231,41,158,0,516,3,8,86,2216,1647,33,108,0,382,2,5,39,971,397.2,883,423,1003.9,356.5,839.1,493.1,971,1003.9,861.1999999999999,397.2,356.5,458
51,059,311,2736,2142,36,138,7,356,0,6,51,2015,1583,29,97,4,281,0,4,17,853.9,537,898.0999999999999,549.9,844.9,495.1,830.9,640.9,853.9,844.9,864.7,537,495.1,595.4
51,059,312,3861,2724,71,200,5,712,1,10,138,2795,2043,47,142,3,493,1,5,61,1190.5,541.1,914.3000000000001,546.2,1217.2,491.6,918.2,587.7,1190.5,1217.2,916.3,541.1,491.6,566.8
51,059,314,3382,2419,76,199,0,563,0,17,108,2629,1934,58,142,0,424,0,11,60,1011,579.8,709.9,410.7,1121.7,478,662,460.8,1011,1121.7,685.9,579.8,478,435.3
51,059,315,5254,2916,195,1174,7,778,7,9,168,4216,2448,147,894,6,613,6,9,93,1769.1,810.8,1595.6,789.2,1613,644.3,1643.8,796.1,1769.1,1613,1620,810.8,644.3,792.9
51,059,316,3623,2898,96,190,3,348,3,10,75,2635,2141,71,123,3,255,2,6,34,1143.1,626.3,897.8,487.9,1192,533.1,857.9,577.8,1143.1,1192,877.8,626.3,533.1,533
51,059,317,3095,2376,34,158,4,423,2,21,77,2376,1872,29,123,4,314,2,8,24,1079.2,497,710,435.9,1112.6,435.9,713.4,474.4,1079.2,1112.6,711.4,497,435.9,455.2
51,059,318,2030,1452,23,132,1,350,3,4,65,1497,1089,16,86,1,269,1,1,34,669.1,328.1,739.8,289,674.2,299.6,672,347,669.1,674.2,706,328.1,299.6,317.8
51,059,319,6684,3322,509,1476,11,1132,0,11,223,4958,2580,363,1054,8,829,0,7,117,2102.6,952.8,2414.9,974.4,1972.1,731,2361.9,1058.2,2102.6,1972.1,2388,952.8,731,1015.8
51,059,320,8600,2664,788,3434,25,1428,3,20,238,6333,2128,595,2402,13,1067,3,9,116,2423.9,824.9,2596.7,884.2,2212.2,653,2579,893.7,2423.9,2212.2,2588,824.9,653,888.9
51,059,321,5784,4207,244,462,6,686,5,19,155,4261,3122,190,331,6,529,5,8,70,2257.2,1247.2,2718.5,1229.3,2334.9,1016.5,2684.6,1350.5,2257.2,2334.9,2701.7,1247.2,1016.5,1289.7
51,059,322,4234,3321,68,167,1,526,0,13,138,2923,2341,50,85,1,377,0,5,64,1210.4,1141,1612,1257.8,1238.1,927.8,1592.8999999999999,1333,1210.4,1238.1,1602.7,1141,927.8,1295.4
51,059,323,3059,2136,72,80,5,704,0,8,54,2211,1575,49,55,2,498,0,5,27,1123,590.9,1531.1,664.5,1165.1,540.8,1489.3,719.2,1123,1165.1,1510.1,590.9,540.8,692.2
51,059,324,8008,2443,844,2916,14,1599,0,22,170,6159,2018,629,2137,8,1260,0,9,98,1994.5,720.8,2329.1,781.3,1893.4,511.59999999999997,2356,801.6,1994.5,1893.4,2342.3,720.8,511.59999999999997,791.5
51,059,325,5843,1668,637,2116,28,1217,5,27,145,4355,1338,492,1486,19,909,2,16,93,1449.9,351.1,2373.9,411,1280.9,248.2,2397.3,385.9,1449.9,1280.9,2385.6,351.1,248.2,398.4
51,059,327,4261,2901,189,309,4,691,2,14,151,3011,2109,140,206,2,477,2,5,70,1669.2,935.4,1807.4,899.5,1658.2,789.5,1790.6,979.6,1669.2,1658.2,1799,935.4,789.5,939.1
51,059,328,4221,3196,62,150,2,674,1,9,127,2943,2257,52,93,2,471,0,5,63,1375,992.6,1220.1,838.9,1440.8999999999999,815.9,1125.2,943.1,1375,1440.8999999999999,1173.2,992.6,815.9,891.3
51,059,329,4447,3289,112,202,3,682,0,19,140,3138,2353,90,133,3,491,0,5,63,1498.4,1141.2,2066.7,1156.7,1518.2,942.4,1967.2,1255.2,1498.4,1518.2,2017.1,1141.2,942.4,1206.4
51,059,330,3240,2373,74,163,2,489,5,2,132,2343,1741,58,95,2,381,3,2,61,1173.7,765.9,1182.7,632.9,1153.1000000000001,658.9,1145.1,690.1999999999999,1173.7,1153.1000000000001,1163.8,765.9,658.9,661.5
51,059,331,3012,2283,43,116,6,489,0,10,65,2122,1624,30,73,3,360,0,1,31,941.3000000000001,533.9,1000.1,458.2,986.1,465,911.1,514.1,941.3000000000001,986.1,955.4,533.9,465,486.4
51,059,401,4703,2989,495,548,4,527,13,6,121,3593,2366,374,369,4,404,10,4,62,1716,815,2130.1,931.4,1639.3,652.1,2093.1,1009.2,1716,1639.3,2111.4,815,652.1,970.4
51,059,402,1650,892,160,430,4,121,0,3,40,1288,761,124,288,2,91,0,2,20,656.1,246,1003,320,652,192.8,1007.9,337.1,656.1,652,1005.4,246,192.8,328.59999999999997
51,059,404,5616,3110,857,518,16,917,5,11,182,4511,2607,657,395,11,725,4,8,104,1980.2,643.5,1888.9,720.3,1896.6,564.5,1851.2,746.6999999999999,1980.2,1896.6,1869.8,643.5,564.5,733.5
51,059,405,14159,2559,4093,5896,34,1222,7,42,306,9964,2179,2883,3768,23,924,7,19,161,3563.3,645.2,4756.1,750.8,2770.1,475.9,4722.1,708.6,3563.3,2770.1,4739.2,645.2,475.9,729.8
51,059,406,3836,2787,410,293,8,227,2,6,103,2894,2154,306,197,5,174,2,3,53,1316.8,840.1,1514.6000000000001,898.8,1327.9,647.9,1485.2,972.9,1316.8,1327.9,1500.2,840.1,647.9,935.8
51,059,408,2327,1162,179,778,6,159,3,3,37,1863,999,142,558,5,131,3,3,22,870.8,179,1139.5,233.6,788.6,131.9,1111.6,262.2,870.8,788.6,1125.7,179,131.9,247.9
51,059,409,9105,3422,1365,1972,13,2030,6,32,265,6912,2816,950,1426,8,1531,6,21,154,3048.1,1009.9,4120,1249.5,2564.3,803.2,4134,1232.1,3048.1,2564.3,4127.2,1009.9,803.2,1240.7
51,059,410,6812,3821,774,1073,18,827,2,36,261,5226,3079,588,760,10,632,2,14,141,2207.9,1127.1,2703.8,1177.7,2152.6,864.7,2741.1,1204.7,2207.9,2152.6,2722.7,1127.1,864.7,1191.1
51,059,411,2270,1027,140,844,1,204,1,11,42,1699,854,103,555,0,154,1,5,27,815.4,308.3,1279.1,373,758.8,228.2,1244.9,396,815.4,758.8,1262.1,308.3,228.2,384.59999999999997
51,059,413,12582,1822,4367,5207,25,839,14,28,280,9089,1580,3154,3499,15,653,11,16,161,3230.2,477.59999999999997,4464.9,661,2871.7,369.1,4436.6,575.8,3230.2,2871.7,4450.5,477.59999999999997,369.1,618.3
51,059,415,4910,1683,177,1913,4,1029,1,18,85,3776,1398,138,1402,3,775,1,12,47,1441.9,639.3,2377.4,1045.3,1226.6,523,2467.1,1011.2,1441.9,1226.6,2422.7,639.3,523,1028.3
51,059,417,6213,2129,587,1038,10,2185,6,19,239,4709,1732,415,740,10,1648,3,11,150,2130,743.9,3133.2,995,1760.8,623.4,3176.9,986.1,2130,1760.8,3155,743.9,623.4,990.6
51,059,418,4867,1091,244,2245,3,1103,0,28,153,3680,893,184,1618,2,871,0,14,98,1306,408.1,2191.1,582,1048.9,318.8,2183,568.1,1306,1048.9,2187.2,408.1,318.8,575.3
51,059,419,5322,2408,996,894,10,791,6,10,207,4081,1973,729,625,8,629,2,4,111,1987.1000000000001,576.1,2216,730,1951.9,448,2252,749.8,1987.1000000000001,1951.9,2234.1,576.1,448,740
51,059,420,5421,3117,930,510,15,611,2,20,216,4240,2564,708,377,10,465,2,16,98,1957.5,727.4,2078.8,716,1945.3,593.8,2082.3,748.8000000000001,1957.5,1945.3,2080.5,727.4,593.8,732.3
51,059,421,5771,3203,1025,536,13,746,3,34,211,4569,2651,767,402,12,585,3,19,130,1957.3,687.1,1781.1,650.8,1838.8,534.9,1794.1,689.7,1957.3,1838.8,1787.4,687.1,534.9,670.3000000000001
51,059,422,5613,2862,1164,624,8,769,10,10,166,4459,2421,872,464,5,599,6,2,90,2080.9,666.8,2080.1,632.9,2010.1000000000001,515.1,2042.8999999999999,683.9,2080.9,2010.1000000000001,2061.3,666.8,515.1,658.4
51,059,423,3829,2469,271,639,8,352,1,19,70,2928,1964,199,445,8,275,1,6,30,1416.1,636.1,1929.2,741.3,1418.4,533.8,1961.2,779.1,1416.1,1418.4,1945.2,636.1,533.8,760.2
51,059,424,3677,2198,541,435,5,391,1,7,99,2875,1797,412,303,5,296,1,5,56,1437.8000000000002,599.1,1839,724.1,1411.9,515.9,1791,783,1437.8000000000002,1411.9,1814.9,599.1,515.9,753.6
51,059,425,3398,1514,627,922,13,247,1,7,67,2493,1184,463,609,6,197,1,1,32,1178.4,328.5,1671.5,410.3,1079.6,242.8,1628.8,446.90000000000003,1178.4,1079.6,1650.2,328.5,242.8,428.5
51,059,426,2010,1939,14,13,1,38,0,1,4,2007,1939,14,13,1,35,0,1,4,1094,550,1593,475,1027,464,1514,489,1094,1027,1553.5,550,464,482
