state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_blu,uss_16_dem_kan,uss_18_rep_haw,uss_18_dem_mcc,gov_16_rep_gre,gov_16_dem_kos,gov_20_rep_par,gov_20_dem_gal,atg_16_rep_haw,atg_16_dem_hen,atg_20_rep_sch,atg_20_dem_fin,sos_16_rep_ash,sos_16_dem_smi,sos_20_rep_ash,sos_20_dem_fal,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
29,145,8,2715,2241,24,160,56,25,102,0,107,1928,1654,9,97,37,16,61,0,54,902.6,181.6,1031.1,229.8,780.4,280.4,694.9,186.4,797.1,281.1,1026.6,227.5,882.3,204.9,1033.6,213.1,840.9,205.4,1045.2,190.2,230.2,186.4,214.4,840.4,694.9,1033.8
29,145,9,8417,7450,99,311,138,206,11,12,190,6561,5930,78,181,109,146,10,6,101,2857.4,1116.7,3006.2,1423.6,2685.9,1326.9,2410,1117.8,2752.6,1319.7,3018.7,1406.4,3058.6,1055.3,3131.9,1202.5,2953,1042.8,3197.2,1153.3,1171.8,1117.8,1295.5,2861.5,2410,3087.2
29,147,10,389,383,0,1,2,0,0,0,3,307,303,0,1,0,0,0,0,3,163.70000000000002,35.4,171.9,36.6,143.29999999999998,55.800000000000004,123.3,36.6,124.8,70,170.4,31.4,159.1,40.8,171.9,24.8,159.4,36.9,174,30.7,47.2,36.6,30.7,150.6,123.3,171.9
29,147,11,419,417,0,0,1,0,0,0,1,336,334,0,0,1,0,0,0,1,168.1,62.4,197,60.4,152.9,67.5,122.7,64.9,147.70000000000002,80.7,201.6,51.9,156.79999999999998,68.4,202.4,40.4,162,57.3,206.1,40,67.2,64.9,48,156.9,122.7,201.6
29,147,12,843,830,0,5,0,0,0,0,8,638,632,0,1,0,0,0,0,5,310.6,66.6,361.2,89,232.3,140.1,212.6,85.6,274.2,115.10000000000001,346.4,106.4,268.6,120.60000000000001,353.9,72.6,274.2,89,369.4,72.6,106.1,85.6,84.3,273.3,212.6,356.9
29,147,13,2874,2767,29,29,10,26,0,0,13,2321,2241,23,21,9,20,0,0,7,746.9,325.2,733.3,353.7,643.6,434.2,449.3,410.3,689,422,749.1,335,725.9,385.6,762.1,278.3,758.1,307.3,803.3,249,373.8,410.3,303.4,713.4,449.3,761
29,147,14,2270,2134,26,34,2,42,2,1,29,1843,1747,20,27,2,31,2,1,13,312,221.7,321.1,251.8,279.1,268.1,284.1,193.4,311.4,245.6,328.9,241.9,326,238.2,332.9,216.2,341.9,203.6,355.6,197.3,235.5,193.4,227,313.1,284.1,334.2
29,147,15,6139,5418,293,103,14,219,1,5,86,5477,4831,283,91,14,191,1,5,61,928,659.5,952.5,750,827.8,796.1,845.3,574.1,925.8,730.7,976.3,717.9,968.8,709.6,988.5,641.6,1015.5,603.7,1057.2,585.9,700.3000000000001,574.1,673.8,931.8,845.3,993
29,147,16,3140,2854,194,34,4,32,0,1,21,2640,2379,186,30,4,27,0,1,13,849.7,369.2,834.6999999999999,402.3,732,493.8,510.9,466.5,782.8000000000001,480,852.2,380.5,825.7,439.3,866.5,316.6,861.5,348.9,913.4,283.4,425.3,466.5,345.2,810.8,510.9,866.3000000000001
29,147,17,1354,1274,6,37,2,29,0,1,5,1052,992,2,25,2,27,0,1,3,501.6,232.8,549.9,235,453.2,297.09999999999997,403.9,235,480,285.9,547.6,235,524.3,233.9,561.7,200.5,534.5,212.7,606.3,154.9,252.79999999999998,235,207.1,499.7,403.9,565.8
29,147,18,476,472,0,0,0,1,0,0,3,360,357,0,0,0,1,0,0,2,179.8,47.6,210.5,53.4,149.5,78.8,137.3,50.3,146.7,80.6,213.4,46.6,172.6,64.6,210.5,46.6,182,43.4,222.8,41.4,62.5,50.3,47.6,165.8,137.3,213.9
29,147,19,358,356,0,0,1,0,0,0,1,272,270,0,0,1,0,0,0,1,168.4,27.2,178.9,25.9,145.6,52.7,119.2,31,143.70000000000002,54.300000000000004,164.2,27.3,160.6,38.7,163.3,29.8,161.9,34.9,173.9,22,41.5,31,26.6,156.9,119.2,169.3
29,147,2,400,396,0,0,2,0,0,0,2,332,329,0,0,2,0,0,0,1,166.4,42.8,199,54.9,137.2,68.1,128.2,44.2,135,68.3,189.7,56.9,151.5,56.5,192.4,43.3,154.4,47.9,196.2,46.2,56.4,44.2,50.2,148.70000000000002,128.2,194.4
29,147,20,474,467,0,2,0,1,0,0,4,359,356,0,0,0,1,0,0,2,226.4,55.8,275.2,74.9,185.6,95.10000000000001,150.2,64.7,201.9,86.3,285,68,208.1,78.4,286.4,55.7,215.1,68.9,287.1,57.6,77.2,64.7,63.4,208.1,150.2,284.8
29,147,3,560,544,2,5,0,8,0,0,1,429,418,2,1,0,7,0,0,1,242.9,85.9,271.9,104.6,200,123,170.1,94.7,205.6,126.8,265.8,104.6,231.1,99.6,262.5,102.3,238.1,85.9,282.9,85.8,103.9,94.7,99.6,222.70000000000002,170.1,269.8
29,147,4,284,280,0,2,0,0,0,0,2,189,189,0,0,0,0,0,0,0,111.39999999999999,24.7,125.9,26.8,107,29.7,74.4,22.2,94.5,41.1,125.9,22.2,94.5,38.1,120.8,26.2,105.3,29.7,126.4,20.4,32,22.2,22.7,103.2,74.4,125.9
29,147,5,739,722,9,4,0,2,0,0,2,548,542,2,1,0,2,0,0,1,248.6,52.3,297.6,61.9,193.6,100,164.8,66,226.3,72,291.1,65.8,208.2,89,293,52.3,226.8,61.5,312.1,43.9,75.9,66,55,219.6,164.8,298.1
29,147,6,426,421,2,0,0,0,0,3,0,345,342,0,0,0,0,0,3,0,237.4,15.5,256.5,32.3,208,49.4,180.4,29.1,203.7,57.6,260.8,39.9,222.8,37.4,267,23,225.1,34.1,274.6,19.1,38.6,29.1,30.1,219.7,180.4,265.9
29,147,7,403,396,0,1,0,1,0,0,5,293,289,0,1,0,1,0,0,2,104.6,35.1,144.1,39.8,86.6,50.199999999999996,77.4,38,88.9,52.9,136,41.7,99.89999999999999,41.7,137.79999999999998,39.8,93.2,37.7,142.8,34.6,42.1,38,39.4,93.7,77.4,138.2
29,147,8,986,971,1,8,2,1,0,0,3,726,716,1,6,1,1,0,0,1,447.8,71.7,469.4,96.2,396.1,121.6,318.7,88,373.4,145.1,477.4,75.4,405,114.4,477.4,80.4,434.7,75.4,482.9,75.4,106.9,88,81.7,410.6,318.7,477.4
29,147,9,836,779,1,37,1,15,0,0,3,640,583,1,37,1,15,0,0,3,269.4,101.10000000000001,319.2,104.6,250.8,142,195.4,115.5,236.9,160,322.8,106,258.8,136.5,309,104.6,278.4,108.5,342.4,69.2,129.2,115.5,95.5,257.7,195.4,322.3
29,149,10,596,568,0,9,3,2,0,0,14,485,460,0,6,3,2,0,0,14,268,43.6,310.7,37.2,229.4,78.3,200.4,43.6,227.5,79.4,309.9,35.9,237.1,71.8,293.4,35.1,252,47.7,301.8,35.9,64.1,43.6,35.9,242.3,200.4,304
29,149,11,388,381,1,2,3,0,0,0,1,331,324,1,2,3,0,0,0,1,155.1,43.300000000000004,153.8,33.4,131,65.1,113.2,50.7,128.6,71.60000000000001,151.4,33.2,136.5,66.5,148.3,29,150.1,48.4,153,27.400000000000002,59,50.7,30.9,140.1,113.2,151.6
29,149,12,1572,1477,5,37,16,3,0,0,34,1173,1119,1,19,11,2,0,0,21,470.5,122.7,487.1,111.3,377.7,198.1,360.40000000000003,145.6,385.5,196.3,476.2,117.9,391.5,184.3,459.7,106.8,414.3,147.7,472.8,96.3,170,145.6,108.60000000000001,407.9,360.40000000000003,473.1
29,149,13,1180,1111,1,6,37,3,0,2,20,899,845,0,5,27,3,0,2,17,360.8,94.3,373.5,84.9,288.9,152,276.2,111.5,295.7,150.8,365.1,90.3,299.5,140.9,352.4,82,317.3,113.4,362.6,73.5,130.7,111.5,83.1,312.6,276.2,363
29,149,14,1974,1900,4,18,17,6,1,2,26,1513,1468,2,11,10,3,0,2,17,608.8,162.3,626.8,160.9,512.7,245.2,444.7,177.3,534.8,236.3,613.5,162,561.8,213.29999999999998,608.1,146.9,573.1,181.4,627.6,130.1,207.4,177.3,150.6,558.4,444.7,617.6
29,149,15,2003,1933,0,28,8,3,0,1,30,1554,1501,0,18,8,3,0,1,23,624.9,166.8,644.3,164.9,527.2,252.3,456.9,182.4,549.5,242.1,629.8,166.6,576.5,219.4,624.3,150.9,587.9,186.3,644.9,133.1,212.7,182.4,154.5,573.5,456.9,634.7
29,149,16,308,296,0,3,4,0,1,0,4,243,234,0,2,2,0,1,0,4,97.3,25.5,100.8,22.8,77.9,40.7,74.5,29.9,80.1,40.3,98.8,24.3,81.3,38.1,95.5,22.400000000000002,85.6,31,97.9,20,35.1,29.9,22.5,84.6,74.5,97.9
29,149,2,839,803,2,8,4,1,0,0,21,654,626,1,6,4,1,0,0,16,295.6,60.4,323.40000000000003,58.9,236,95.1,231.2,63.6,225.9,110.6,303.9,61.4,254,90.3,315.2,50.6,257.5,65.5,314.2,54.2,84.2,63.6,56.2,253.6,231.2,314.8
29,149,3,91,87,0,0,0,0,0,0,4,81,77,0,0,0,0,0,0,4,37.8,10.7,37.5,8.1,32,16,27.6,12.399999999999999,31.4,17.3,37,8.1,33.4,16.2,36.2,7.1000000000000005,36.800000000000004,11.8,37.4,6.7,14.5,12.399999999999999,7.5,34.1,27.6,37
29,149,4,424,412,1,3,2,1,1,0,4,345,338,1,1,2,1,1,0,1,150.6,34.6,160,34.6,119.2,59.5,95.6,37.6,123.1,58.6,158.2,34.5,125.5,56.4,154.4,30.3,139.1,37.6,159.4,28.6,49.8,37.6,31.900000000000002,131.6,95.6,158.4
29,149,5,475,447,0,10,3,9,0,0,6,367,343,0,8,2,8,0,0,6,216,20.1,224,23,177,52.2,184.8,31.9,183.5,43,222.8,24.3,194,40.2,220.6,12.2,205.29999999999998,22.1,225,17.6,35.7,31.9,19.2,195.1,184.8,223.1
29,149,6,346,339,0,4,0,1,0,0,2,271,265,0,3,0,1,0,0,2,118.7,27.3,125.3,27.2,93.9,46.5,74.9,30.1,96.4,45.9,124,27.1,98.2,43.9,121.3,23.8,109.2,30.1,124.9,22.8,39.1,30.1,25.1,103.3,74.9,124.1
29,149,7,206,198,0,1,6,0,0,0,1,174,168,0,1,5,0,0,0,0,96.8,17.8,80.5,17.4,77.2,34.8,72.6,22.2,74.4,42.800000000000004,79.5,17.4,79.9,37.6,77.7,15.3,84.3,29.5,80.2,14.700000000000001,33,22.2,16.1,83,72.6,79.6
29,149,8,399,375,1,2,12,3,1,0,5,302,281,1,2,11,3,1,0,3,140.7,27.2,170,30.5,130.1,36.7,106.1,18.1,126.9,38.300000000000004,170.8,29.1,134.1,34.7,157.6,31.8,132,29.1,162.1,30.2,33.2,18.1,30.4,132.6,106.1,165.5
29,149,9,80,80,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,25.2,6.7,26.3,5.9,20.2,10.7,19.400000000000002,7.7,20.799999999999997,10.7,25.599999999999998,6.3,21,9.9,24.7,5.7,22.2,8,25.4,5.1,9.3,7.7,5.8,22,19.400000000000002,25.4
29,151,10,253,244,2,3,0,1,0,0,3,202,195,2,2,0,1,0,0,2,99.3,20.8,105.6,29.8,85.2,32.2,75,28.8,79.1,40.4,109.4,25.7,81.9,36.9,106.6,26,89.2,30.6,107.7,24.8,32.2,28.8,26.6,87,75,107.4
29,151,11,126,124,0,2,0,0,0,0,0,106,105,0,1,0,0,0,0,0,52.300000000000004,10.9,55.3,15.5,44.6,16.9,39.3,15.1,41.7,21.2,57.400000000000006,13.5,42.800000000000004,19.2,56.1,13.7,46.8,16.3,56.5,12.9,16.9,15.1,13.9,45.8,39.3,56.5
29,151,12,375,364,0,9,0,0,0,0,2,266,258,0,6,0,0,0,0,2,149.4,31.3,190.8,30.9,119.5,61.7,123.8,33.2,109.6,70.9,198,24.6,130.2,51.4,187.1,28.2,139,38.5,189.9,29.2,50.9,33.2,28.3,129.7,123.8,191.1
29,151,13,1555,1543,0,2,0,2,0,0,8,1140,1131,0,2,0,1,0,0,6,764.6,102.8,823.1,105,628.8,246.79999999999998,634.2,136.6,570.4,310.9,832.8,92.8,677.9,201.2,823.9,81.8,717.4,140.8,839.6,74.4,200.2,136.6,88.5,672,634.2,829.5
29,151,14,2040,1993,4,16,15,1,2,0,9,1570,1541,4,10,8,1,2,0,4,708.7,147.4,733.4,160.6,560.8,285,570.4,171.5,551.1,310.4,738.9,150.4,611.5,246.8,711.4,150.4,646.3,189.7,741.6,131.5,236.5,171.5,148.8,616.1,570.4,731.5
29,151,15,576,566,1,4,0,0,0,0,5,422,412,1,4,0,0,0,0,5,232,37.6,271.5,32.7,184.6,84,183.1,54.3,175.6,98.1,273.8,33.1,189.4,85.9,262.1,38.8,216.6,51.9,260.4,39.2,71.60000000000001,54.3,35.7,199.5,183.1,266.7
29,151,16,199,199,0,0,0,0,0,0,0,147,147,0,0,0,0,0,0,0,94.3,13.3,102.1,12.8,77.3,30.8,77.8,16.7,71.8,37.4,103.2,11.2,84,25.1,102.5,9.8,88.5,17.7,104,9.3,24.8,16.7,10.8,83.1,77.8,102.9
29,151,17,155,154,0,0,0,0,0,0,1,131,130,0,0,0,0,0,0,1,65,13.2,70.2,16.4,54.699999999999996,21.8,49.7,16.8,52.800000000000004,25.1,72.3,14,54.8,22.5,71,13.8,59.3,18.5,71.3,13.8,20.2,16.8,14.4,57.4,49.7,71.3
29,151,18,859,851,0,2,0,1,0,1,4,632,627,0,2,0,1,0,0,2,396.3,43.6,448.6,55.1,327,107.6,307,68.8,312.40000000000003,132.6,451,48.2,361.8,83.3,437.1,41.9,365.2,75.8,448.6,37.6,89.1,68.8,46,352.4,307,446.6
29,151,19,2026,1979,13,13,3,5,2,0,11,1538,1503,8,10,3,4,2,0,8,721,138.7,718.1,127.7,610.5,243,564.7,172.1,602.9,260.1,739,104.4,644.1,216,721.4,105.6,694.9,152.2,743.1,86.2,202.2,172.1,105.6,653.3,564.7,729.2
29,151,2,294,293,0,1,0,0,0,0,0,211,210,0,1,0,0,0,0,0,114.9,25.3,149.5,25.1,91.5,49.5,95.6,26.3,84.7,55.8,155.3,20,100.8,41,146.7,22.2,106.89999999999999,31,148,23.8,41,26.3,22.5,100.3,95.6,149.8
29,151,20,1486,1464,0,10,0,3,0,0,9,1077,1060,0,8,0,2,0,0,7,731.3,107.4,811.7,112.2,601.1,228.1,567.3,139.2,543.5,294.8,824.8,95.1,618.8,216.8,803.1999999999999,92.3,671.8,151.8,809.5,95.1,199.7,139.2,98.6,633.4,567.3,812.5
29,151,3,1061,1040,5,4,8,0,0,0,4,821,804,3,3,8,0,0,0,3,445,82.2,496.3,93.2,360.9,161.6,330.5,101.4,367.5,142.5,485.7,104,415.3,113.4,498.4,80.8,410.6,101.4,501.8,82.1,119.39999999999999,101.4,90.3,400,330.5,495.2
29,151,4,342,339,0,3,0,0,0,0,0,269,266,0,3,0,0,0,0,0,180.4,24.5,194.2,24.9,148.7,57.9,149.7,32.4,134.5,73.3,196.3,21.7,160.1,47.4,194.4,19.3,169.3,33.3,197.9,17.7,47,32.4,20.8,158.6,149.7,195.5
29,151,5,818,803,1,7,3,0,0,0,4,602,591,1,5,2,0,0,0,3,305,54.3,344.3,40.8,244.1,112.3,240.7,52.4,262.7,103.39999999999999,347.4,37.3,273.5,87.3,350.1,23.8,290.3,66.6,347.4,33.3,84.6,52.4,34,275.7,240.7,347.4
29,151,6,188,188,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,74.4,15.700000000000001,78.8,22.3,63.6,24,55.9,21.6,59.3,30.2,82,19.5,61.300000000000004,27.3,80,19.6,66.8,22.9,80.6,18.400000000000002,24,21.6,20.099999999999998,65.10000000000001,55.9,80.4
29,151,7,425,421,0,4,0,0,0,0,0,320,318,0,2,0,0,0,0,0,217.5,31.900000000000002,241.20000000000002,33.1,178.6,67.7,168.6,41.4,161.6,87.4,244.9,28.400000000000002,183.6,64.6,238.7,27.5,199.4,45.1,240.3,28.400000000000002,59.5,41.4,29.4,188.3,168.6,241.4
29,151,8,305,303,0,0,0,0,0,0,2,229,229,0,0,0,0,0,0,0,153.3,20.9,164.9,21.2,126.4,49.3,127.5,27.2,114.5,62.2,167.4,18.7,136.3,40.7,165.2,16.2,144.4,28,168.8,14.7,39.8,27.2,18,135.2,127.5,166.2
29,151,9,795,786,2,4,0,1,0,0,2,611,608,0,2,0,1,0,0,0,314.90000000000003,73.2,384.9,72.7,251,146.8,237.8,89.3,257.6,148.1,394.8,61.1,286.6,113.5,383.2,56.3,284.2,111.3,384.9,59.5,119.4,89.3,61.3,278.9,237.8,386.5
29,153,10,300,279,1,10,3,1,0,0,6,242,226,1,5,3,1,0,0,6,124.5,33.800000000000004,155.7,29.2,111.9,41.5,111.3,35.4,124.5,33.800000000000004,155.7,28.400000000000002,117.5,34.7,151.9,25.6,119.3,35.4,149.4,30.9,35.4,35.4,28.5,119.7,111.3,153.4
29,153,11,434,420,1,2,6,1,0,0,4,365,353,1,2,5,1,0,0,3,158.9,47.2,177,55.3,135.9,68,125.89999999999999,60.1,129.7,76.6,170.8,56.1,146.7,68,170.1,48.9,152.79999999999998,57.8,176,51.2,64.2,60.1,53,145.1,125.89999999999999,173
29,153,2,311,298,0,3,1,1,0,0,8,272,265,0,2,1,1,0,0,3,113.2,48.800000000000004,130.1,39.1,99,63.2,96.9,52.9,103.10000000000001,59.1,125.7,38,119.7,45.8,126.9,32,110,45.8,126.9,32,52.6,52.9,35.2,108.9,96.9,127.3
29,153,3,1245,1192,1,35,7,2,0,0,8,974,938,1,25,5,2,0,0,3,483.40000000000003,86.4,560.3,100.9,421.8,118.2,369.6,111.9,408.2,148.9,560.1,94.8,446,112,543,89.5,444.1,99.2,541.7,96.8,112.9,111.9,95.9,441.2,369.6,550.1
29,153,4,648,632,1,2,2,2,0,0,9,512,499,1,1,2,2,0,0,7,280.2,50.9,319.6,45.7,239.79999999999998,81.7,210.3,60.8,215.4,109.3,325,42,265.9,62.3,317.4,39.7,270.6,51.2,317.4,39.7,71.2,60.8,41.4,255.2,210.3,319.8
29,153,5,864,838,1,8,2,1,0,1,13,693,675,0,6,2,1,0,1,8,406,44.3,435,57.4,352,82.4,306.6,65.2,322.8,117.4,431.2,50.1,373.3,78.3,421.4,53.9,370,56.5,419.6,46.4,76.5,65.2,53.5,365.90000000000003,306.6,427
29,153,6,1383,1349,0,10,3,2,0,0,19,1053,1030,0,5,2,2,0,0,14,510.8,86.6,576.6,98.6,439.6,131.8,413.9,94,431.3,153.1,563.5,97.8,457.6,144.8,571.2,77.7,483.09999999999997,98.1,565.1,89.6,122.2,94,90.8,464.2,413.9,569
29,153,7,1674,1625,4,13,12,1,0,1,18,1404,1370,0,9,8,1,0,1,15,601.9,133.6,723.8,140.4,484.7,219.8,520.8,168.5,503.9,218.3,686.3,159.8,554.3,197.3,706.9,119.2,554.3,153.8,704.9,124.7,185.2,168.5,137.2,540.2,520.8,704.9
29,153,8,2370,2292,2,24,18,2,0,0,32,1879,1826,1,16,12,2,0,0,22,768.3,153.7,734.6,133.7,641.1,239.2,682.9,208.5,664.1,247.9,700.8,144,709.5,214.3,698.3,110.7,710.8,169.3,692.4,101.1,203.8,208.5,120.9,700.3,682.9,706
29,153,9,494,462,0,21,4,0,0,0,7,380,358,0,13,4,0,0,0,5,192.5,43,254.7,52.3,156,65.7,161.7,57,173,63.4,244.1,59.6,179.79999999999998,66.1,249.6,43.5,180.5,49.2,254,42.8,57.6,57,48.9,176.3,161.7,251.2
29,155,10,287,255,29,1,0,0,0,0,2,227,198,27,1,0,0,0,0,1,87.8,16.3,98.39999999999999,18.1,73.3,30.2,62.9,15.6,75.7,30.2,99.2,18.1,74.5,30.4,98.39999999999999,15.6,78.4,22.2,104.2,12.4,25.2,15.6,16.3,77.9,62.9,99.60000000000001
29,155,11,1773,768,951,15,1,3,0,1,34,1263,628,606,10,1,3,0,1,14,181.8,344.3,208.1,270.8,159.8,335.7,166.3,244.1,166.3,342.4,211.5,252.6,162.3,336.7,211.5,250.3,164.8,327.2,220.1,227.4,336.8,244.1,251.1,166.5,166.3,211.9
29,155,12,1840,956,841,16,6,6,0,1,14,1336,752,555,13,6,5,0,1,4,329.2,282,349.9,213.6,277.3,315.5,241.5,205.9,291.6,318.5,350,197.9,290.9,308.8,336.1,197.1,298,294.7,349,178.5,304.2,205.9,197.3,297.7,241.5,346.6
29,155,13,225,1,223,0,0,0,0,0,1,109,1,107,0,0,0,0,0,1,15.6,29.7,18,23.3,13.8,29,14.3,21.1,14.3,29.599999999999998,18.299999999999997,21.8,14,29.099999999999998,18.299999999999997,21.5,14.2,28.3,19,19.599999999999998,29.2,21.1,21.6,14.4,14.3,18.4
29,155,14,553,511,9,26,1,0,0,0,6,433,399,9,19,1,0,0,0,5,143.9,38.7,187.8,16.9,129.9,43.3,103.5,27.900000000000002,127.9,46.300000000000004,173.2,23,128,47.1,173.2,17.9,132.9,39.3,176.2,15.8,43.3,27.900000000000002,17.6,132.1,103.5,177.2
29,155,15,151,4,144,0,1,0,0,0,2,106,4,99,0,1,0,0,0,2,39,14.5,41.6,8.1,31.7,20.400000000000002,28.3,9.1,35.7,17.099999999999998,41.1,8.1,34.699999999999996,17.4,40,7.5,34.4,16.3,41.1,7.5,17.099999999999998,9.1,7.7,35.1,28.3,40.9
29,155,16,855,804,29,8,2,0,0,0,12,631,601,19,3,2,0,0,0,6,231.4,41,304.5,30.5,202.8,61.6,223.3,33.9,210.6,57.9,284.6,33,213.4,57.9,285.1,25.7,222,49,289.3,24.4,54.2,33.9,27.6,215.4,223.3,290.5
29,155,17,263,244,13,2,0,0,0,0,4,224,210,9,2,0,0,0,0,3,79.9,14.5,88.4,16.900000000000002,72.7,20.9,60.5,10.1,72.3,20.9,87.5,16.900000000000002,68.5,22.4,84.4,15.9,73.9,20.9,87.5,15.700000000000001,20.4,10.1,16.400000000000002,73.3,60.5,87.4
29,155,18,2327,1808,412,49,9,2,0,6,41,1656,1356,256,27,6,2,0,4,5,549.3,148.4,577.2,125.4,496.7,165.6,398.1,106.5,487.2,177.4,582,114.3,488.9,179.6,563.3,104.5,508.5,150.7,576.4,96.5,165.5,106.5,110.5,506.3,398.1,575
29,155,19,187,166,5,13,0,0,0,0,3,138,129,5,3,0,0,0,0,1,59.1,6.5,59.7,5.6,49.3,10.6,40.7,4.1,53.7,9.7,55.2,7.3,53.7,6.5,55.2,5.9,53.9,7.3,55.9,5,8,4.1,5.8,53.8,40.7,56.5
29,155,2,276,250,9,5,3,5,0,0,4,198,186,5,3,2,2,0,0,0,70.7,12.6,77.9,15.4,63.8,18.4,53.3,9,63.6,18.4,77.1,15.4,60.7,19.8,74.9,13.8,65.5,18.4,77.1,13.700000000000001,17.9,9,14.6,64.7,53.3,77
29,155,20,599,548,30,10,0,8,0,0,3,448,421,17,4,0,6,0,0,0,141.5,19.2,157.7,33.5,128.8,28,110.3,24,126.2,31.6,158.9,30.9,128.7,25.3,153.7,28.1,134.5,24.6,156.9,25.5,25.4,24,29.5,132.5,110.3,156.8
29,155,21,693,639,33,10,2,2,0,0,7,527,484,25,8,2,2,0,0,6,193.70000000000002,72,207.1,40.6,158,102,140.2,46.4,176.9,85.1,205.2,40.6,172.6,86.9,199.2,37.2,172.3,81.3,205.2,36.9,85.2,46.4,38.9,174.5,140.2,204.7
29,155,3,253,237,11,0,0,0,0,0,5,202,194,6,0,0,0,0,0,2,84.8,29.5,88.9,26.8,74,36.300000000000004,64.3,26.2,72.8,35.8,85.1,26.2,71.5,33.6,81.6,24.3,73.7,31.099999999999998,85.1,22.3,33.4,26.2,24.9,75.3,64.3,85.1
29,155,4,217,209,0,1,0,0,0,0,7,165,163,0,1,0,0,0,0,1,63.9,12.1,71.5,13.3,53.3,21.8,45.6,11.6,54.9,21.8,72.2,13.3,53.9,22,71.5,11.6,56.800000000000004,16.2,75.8,9,18.6,11.6,11.9,56.6,45.6,72.5
29,155,5,6221,3919,2039,145,10,12,0,0,96,4395,3038,1211,89,10,10,0,0,37,1198.6,769.7,1051,612.9,1071.6,827.7,848.1,582,1064.6,837,1027.7,578.5,1080.1,815,996,577.5,1116.9,758.9,1035.8,532.2,802.9,582,575.6,1107.6,848.1,1027.5
29,155,6,243,238,3,0,1,1,0,0,0,205,201,2,0,1,1,0,0,0,79.2,14.6,89.1,16.6,65.9,27.6,57,14.3,68.6,27.6,89.7,16.6,67.4,27.6,89.1,14.3,70.7,20.1,94.1,11.1,23,14.3,15,70.5,57,89.9
29,155,7,759,725,17,16,0,0,0,0,1,540,520,11,9,0,0,0,0,0,231.2,25.9,234,21.5,192.9,41.9,158.7,17,209.6,37.2,216.8,28.6,209.6,25.9,216.2,22.9,211.1,27.9,219.29999999999998,19.9,32.1,17,22.5,210.6,158.7,221.6
29,155,8,186,164,7,12,1,1,0,0,1,143,130,3,7,1,1,0,0,1,52.4,9.1,69.1,6.5,46,13.8,50.9,7.8,47.7,13.1,64.9,7.7,48.3,13.1,65,5.8,50.6,11,65.6,5.3999999999999995,12.2,7.8,6.3,48.9,50.9,65.7
29,155,9,388,295,74,12,0,1,0,0,6,316,244,59,9,0,1,0,0,3,132.8,46,139.2,41.8,115.6,56.4,100.7,40.9,114.1,55.6,133.4,40.9,112,52.4,127.9,38.1,115.1,48.4,133.4,35.300000000000004,51.5,40.9,39.1,118.1,100.7,133.4
29,157,10,575,569,0,5,0,0,0,0,1,421,419,0,2,0,0,0,0,0,198.9,58.1,258.1,57.9,159,89,146.5,90.7,154.7,104.4,252.6,59.6,179.4,66.1,246.9,54.4,179.4,76.3,256.8,45.5,78.8,90.7,54.6,174,146.5,253.3
29,157,11,438,435,0,3,0,0,0,0,0,330,328,0,2,0,0,0,0,0,201.8,20.1,228.2,27.3,176.9,36.8,179.1,25.5,154.9,60.300000000000004,226.9,23.1,187.9,29.2,222.1,23.1,188.7,25.5,228.2,19.4,33.9,25.5,23.1,182.3,179.1,226.8
29,157,12,3663,3514,28,64,9,18,0,0,30,2741,2649,20,35,7,11,0,0,19,1221.8,291.8,1242.5,298.6,1012.5,486.1,939,351.1,1082.9,436.8,1246.2,286.3,1150.2,365.2,1196.7,238.1,1111.2,363.3,1246.8,215.20000000000002,387.8,351.1,259.2,1116,939,1233.6
29,157,13,7212,6820,33,200,15,63,1,1,79,5361,5097,25,136,14,50,1,0,38,2299.6,598.5,2468.5,634.4,1853.8,988.2,1720.2,681.1,1964.3,934.9,2434,644.6,2138.9,748.9,2422.7,509.1,2131.7,695.2,2490.9,465,792.9,681.1,563,2077.7,1720.2,2454.5
29,157,14,348,338,1,1,1,2,0,0,5,259,252,1,1,1,1,0,0,3,130.7,28.1,155.79999999999998,34.9,111.9,48.8,105,37.9,106.3,52.6,150.7,28.1,125.9,30.2,157.6,22,120.2,34.4,158.8,21.2,38.8,37.9,26.3,119.10000000000001,105,155.79999999999998
29,157,15,809,788,0,5,8,2,0,0,6,617,607,0,2,6,1,0,0,1,279.3,62.6,310.6,101.1,225.1,107.1,203,81.3,234.9,102.8,304.2,105.1,242.1,87.8,292,97,245.4,80,317.8,82.8,88,81.3,96.6,245.5,203,306.4
29,157,16,624,610,0,5,0,0,0,0,9,489,482,0,2,0,0,0,0,5,317,19.8,338.2,40.3,274.4,59.8,252.70000000000002,38.2,264.1,70,335.7,34.3,299,31.1,329.2,34.3,306.5,23.6,338.2,28.6,41.3,38.2,34.3,292.6,252.70000000000002,336
