state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lee,uss_16_dem_sno,uss_18_rep_rom,uss_18_dem_wil,gov_16_rep_her,gov_16_dem_wei,gov_20_rep_cox,gov_20_dem_pet,atg_16_rep_rey,atg_16_dem_har,atg_20_rep_rey,atg_20_dem_sko,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
49,021,CC20,2002,1783,11,117,40,15,8,11,17,1408,1269,5,78,26,10,4,2,14,776.4,121,1397.2,257.4,861.9,133.3,750.5,161.1,811.9,139.6,1192.5,219.5,788.4,127.8,1345.5,215.5,131.5,161.1,230.3,809.9,750.5,1312.4
49,021,CC21,777,684,1,39,37,2,1,0,13,505,452,1,26,23,1,1,0,1,150.1,29,257,98.1,224.9,27.9,178,48,216.1,30,240,70.1,204.89999999999998,35,252.9,80,30.5,48,82.6,198.9,178,250
49,021,CC22,802,770,0,13,2,8,1,0,8,495,474,0,8,2,7,1,0,3,228.8,42.2,346,85.3,271.8,44.9,252.20000000000002,40.4,284,39.4,344.1,60.9,261.5,36.5,362.9,64.60000000000001,40.7,40.4,70.2,261.5,252.20000000000002,351.1
49,021,CC23,1256,1093,1,113,23,9,1,2,14,824,737,1,62,12,4,1,2,5,283.3,59.800000000000004,474.5,159.3,337,58.9,252,62.5,321.09999999999997,65.7,459.6,126,306.90000000000003,54.3,471.8,129.8,59.5,62.5,138.5,312,252,468.8
49,021,CC24,597,532,4,23,5,7,1,0,25,420,372,3,16,3,7,1,0,18,285.09999999999997,51.9,500,105,336.9,57.8,347.2,51.9,344,48.8,519.8,64.2,340.9,44.9,496,92,50.7,51.9,87.2,326.8,347.2,505.3
49,021,CD25,1457,1332,6,73,13,9,4,2,18,907,841,1,42,6,6,1,2,8,427.8,85.6,776.8,146.5,517.8,81.4,398.8,96.7,467.7,90.1,674.9,123.1,444.3,75.4,737.8,134.7,83.3,96.7,134.7,464.4,398.8,730
49,021,EN01,1970,1703,2,168,55,2,16,4,20,1136,991,1,90,33,2,9,1,9,479,71,734.8,137,583.8,81,440.8,94,549.9,96.4,687.3,99.8,527.3,65.6,711.1,112.3,78.7,94,116.3,535.3,440.8,711
49,021,EN02,2474,2252,2,154,16,7,7,2,34,1597,1475,1,83,9,7,3,1,18,706.9,112.5,1203.6,212.2,867.2,128.3,651.6,135.1,798.1,132.9,1036.2,196.8,766.8,109.9,1121.4,198.9,120.4,135.1,202.1,785.1,651.6,1120.5
49,021,EN03,1664,1509,0,93,13,15,0,2,32,957,880,0,44,6,12,0,2,13,529.4,63.2,966.6,118.7,667.2,80.3,530,76.3,632.6,68.2,826.5,89.6,617.4,65.1,931.8,106.1,69.1,76.3,104.9,611.7,530,908.1
49,021,KA01,517,474,1,21,5,6,1,0,9,405,374,0,18,4,4,1,0,4,231.2,45.9,353,57,247.9,48.5,202.4,52,246.5,48,316.8,53.4,235.79999999999998,41.8,331.2,62.1,46,52,57.1,240.4,202.4,333.5
49,021,MO01,91,86,0,3,2,0,0,0,0,83,78,0,3,2,0,0,0,0,16,6.5,25.3,6.5,17.7,6.5,14.4,4.8,14.1,6.5,17.3,5.4,14.1,2.3000000000000003,24.3,5.4,5.8,4.8,5.5,15.1,14.4,22.4
49,021,MV01,1859,1638,2,154,30,5,7,0,23,1238,1121,2,82,20,5,2,0,6,514.5,113.5,933.4,177.6,603.6,118.7,480.5,125.8,539.4,130.4,790.3,157.4,508.1,110.6,869.2,168.7,119.3,125.8,167.5,541,480.5,864.4
49,021,NC01,455,377,0,66,9,0,0,0,3,287,246,0,36,2,0,0,0,3,135,13.8,222.5,18.6,154.3,13.700000000000001,118.2,10.8,139.9,14.3,174.4,14.8,135.6,13.6,208.6,16.5,13.8,10.8,16.6,141.6,118.2,202.5
49,021,PG01,575,534,0,30,1,1,0,0,9,424,401,0,20,0,1,0,0,2,228.1,24.6,323.4,40.3,262,28.6,213.1,32.4,252.3,30.7,314.8,40.2,239.9,25.9,323.2,41.7,27,32.4,40.7,245.3,213.1,321
49,021,PN01,1842,1707,3,101,6,11,0,0,14,1292,1221,1,49,5,7,0,0,9,687,69.7,896.3,125.5,745,79,593.8,87.5,713.1,90.5,841.9,101.8,681.3,83.4,855.2,119.2,80.1,87.5,116.3,705.7,593.8,864.9
49,021,PS01,1267,1183,0,60,10,4,0,2,8,929,880,0,34,8,2,0,1,4,417.4,71.9,621.8,141.4,474.4,74.2,395.3,89.3,464.1,82.3,616.4,96.3,442,79.8,610.7,118.10000000000001,77,89.3,118.8,450,395.3,616.1
49,021,SU01,175,156,0,13,5,0,0,0,1,140,126,0,8,5,0,0,0,1,84.5,13.1,120.39999999999999,20.9,90.5,14.5,84.3,10.9,90.9,11.700000000000001,119.2,13.799999999999999,89.60000000000001,12.4,113.7,21.6,13,10.9,18.7,88.8,84.3,117.80000000000001
49,023,CA11,187,112,0,14,51,0,0,0,10,127,79,0,10,37,0,0,0,1,20.1,5.7,30.9,10.2,25.2,5,21.8,5,26.8,4.1,25.7,5.7,25.7,2.8000000000000003,27.9,5.7,4.6,5,6.8,24.7,21.8,28.099999999999998
49,023,EU,693,660,0,27,2,1,0,0,3,509,485,0,18,2,1,0,0,3,195.9,84.4,290,111.4,206.2,97.3,193.20000000000002,94,232.4,77.3,265.6,91.5,204,79.2,274.1,115.9,84.8,94,105.9,209.3,193.20000000000002,276.4
49,023,LE06,976,916,0,42,0,1,3,2,12,685,651,0,25,0,1,1,0,7,294.3,47.9,479.9,48.4,360.8,48.300000000000004,324.3,40.8,350.09999999999997,57.8,433,43.4,310.3,68.4,442.6,57.9,55.7,40.8,49.3,329.09999999999997,324.3,451.1
49,023,MO05,1909,1814,3,58,7,2,7,0,18,1098,1065,0,24,2,1,3,0,3,585.1,63.4,1054.4,122.2,741.5,68.1,690.5,72.9,701.1,81,983.1,80.4,656.5,72.8,1013.1,102.7,70.8,72.9,102.3,671.3,690.5,1016.2
49,023,NE01,1197,1144,3,36,0,3,1,0,10,740,718,1,15,0,3,1,0,2,331.4,53.3,693,68.6,428.4,44.4,408.2,65.2,414.5,58.5,627.1,55,379.9,61.3,655.9,80.4,54.5,65.2,67.8,388.2,408.2,658.3
49,023,NE02,1147,1085,7,37,4,4,0,0,10,765,722,3,26,4,0,0,0,10,341.4,37.2,610.3,64.7,422,25.2,422.7,43.7,409.9,37.8,574.1,41,377,38,586.7,65.9,34.6,43.7,57.5,387.3,422.7,590.4
49,023,NE03,814,750,1,27,8,5,4,1,18,516,485,1,13,7,2,2,0,6,204.8,33,390.4,39.7,266.40000000000003,33,241.2,24.8,259,33.7,380,31.2,236.5,33,382.3,47.1,33,24.8,39.6,241.8,241.2,384.1
49,023,NE04,1179,1085,5,77,2,3,0,2,5,747,694,1,44,1,3,0,2,2,366.7,55.2,582.3,81.9,464.7,56.5,469.9,57.7,467.6,57.5,592.2,44.4,434.8,55,546.2,82.6,56.1,57.7,69.7,433.8,469.9,573.6
49,023,NE05,1379,1324,2,37,1,3,0,0,12,940,906,0,23,1,2,0,0,8,387,57.7,611.9,93.2,475.6,60.1,450.7,76,476.3,66,583.1,69.9,447,51.9,571.6,106.8,59.2,76,89.6,446.2,450.7,588.8
49,023,RR13,765,741,0,24,0,0,0,0,0,282,274,0,8,0,0,0,0,0,102.1,4.1,344,4.1,185.9,11.1,97.8,11.1,145.1,13.799999999999999,141,6.9,153,6.9,314,6,9.2,11.1,5.7,146.5,97.8,266.5
49,025,AL05,24,17,0,5,0,0,0,0,2,19,16,0,2,0,0,0,0,1,11.299999999999999,0.8,19,2,13.299999999999999,0.8,12.2,1.1,13.299999999999999,0,16.1,1.7000000000000002,11.4,0.2,16.2,1.9000000000000001,0.2,1.1,1.9000000000000001,12.4,12.2,17.1
49,025,BU08,167,137,0,2,25,0,0,0,3,118,102,0,2,13,0,0,0,1,11.9,6.4,15.3,14.6,13.100000000000001,6.4,8.3,5.5,13.200000000000001,5.4,18.1,11.4,12.1,5.3,16.1,12.5,5.9,5.5,12.8,12.5,8.3,16.4
49,025,BW09,475,434,4,14,12,4,1,2,4,388,356,2,10,10,4,1,2,3,121.4,50.2,133.4,61.1,119.4,55.4,84.4,44.4,123.39999999999999,54.1,122.5,60.6,113.5,49.5,127,57.4,52.2,44.4,60.1,119.8,84.4,127.5
49,025,CM11,253,245,0,4,0,3,0,0,1,216,209,0,4,0,3,0,0,0,127.5,31,190.4,39.3,127.5,33.9,116,25.6,129.5,29,192.4,29,119.7,30,191.70000000000002,28.3,31.099999999999998,25.6,31.4,126.8,116,191.70000000000002
49,025,CW12,179,158,0,2,17,0,0,0,2,148,135,0,2,11,0,0,0,0,39.2,11.6,56.5,21.2,39.5,15.799999999999999,33.6,11.7,41.4,11.6,55.5,19.5,41.4,13,57.2,19.5,13.1,11.7,19.9,40.4,33.6,56.4
49,025,GL06,497,476,0,10,5,3,0,0,3,317,303,0,6,4,2,0,0,2,201,15.299999999999999,273.6,29.6,229.1,18.2,186.1,18.4,223.4,18.5,236.1,24.9,210.9,20.9,259.7,31.7,17.900000000000002,18.4,28.700000000000003,216.1,186.1,256.9
49,025,KA02,1514,1413,10,60,11,3,0,0,17,1119,1055,6,33,10,3,0,0,12,449,188.4,545.2,246.5,519.4,181.3,418,181.3,527,181.1,523.2,214.9,494.1,166.6,541.2,219.6,179.29999999999998,181.3,227,497.1,418,536.4
49,025,KA1A,540,486,1,41,3,1,0,0,8,379,351,1,20,1,1,0,0,5,159.7,40.3,259.9,81.3,186.8,36.2,169.1,48.7,184.6,38.2,239.7,62.8,175.7,39.7,259.09999999999997,67.5,38.5,48.7,70.60000000000001,176.6,169.1,252.7
49,025,KA1B1,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1.2000000000000002,0.30000000000000004,2.0999999999999996,0.6000000000000001,1.5,0.30000000000000004,1.3,0.4,1.5,0.30000000000000004,1.9,0.5,1.4,0.30000000000000004,2.0999999999999996,0.6000000000000001,0.30000000000000004,0.4,0.6000000000000001,1.4,1.3,2.0999999999999996
49,025,KA1B2,484,467,0,14,0,1,0,1,1,419,407,0,9,0,1,0,1,1,168.9,69.5,225.8,97.2,192,66,157.7,71,194.9,65.9,214.20000000000002,81.9,183.9,61.4,222.5,85.2,65.7,71,87.9,184.8,157.7,220.7
49,025,KA3A,1002,962,0,16,11,2,0,0,11,781,749,0,13,8,2,0,0,9,324.1,110.5,409.7,163,386.8,109,326.6,107.1,386.5,107.3,388.7,139,360.7,103.7,414.90000000000003,141.8,107.6,107.1,148,364.6,326.6,404.6
49,025,KA3B,126,114,0,6,0,3,0,0,3,92,83,0,5,0,3,0,0,1,38,11.2,48.5,17.3,46.1,10.9,39.3,10.700000000000001,46,10.9,46,14.6,43,10.700000000000001,49.4,15,10.9,10.700000000000001,15.5,43.3,39.3,48.300000000000004
49,025,KA4A1,1181,1085,0,60,18,6,0,0,12,886,834,0,29,10,6,0,0,7,371.8,187.7,465.2,261.5,410.6,191.3,347,188.7,425.6,177.2,448.79999999999995,219.9,389.6,169.7,456.6,227.3,181.3,188.7,236.3,399.2,347,456.7
49,025,KA4A2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.8,0.2,1.4,0.4,1,0.2,0.9,0.3,1,0.2,1.3,0.3,0.9,0.2,1.4,0.4,0.2,0.3,0.4,0.9,0.9,1.4
49,025,KA4B1,18,17,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,5.3999999999999995,1.4,8.9,2.8,6.4,1.3,5.800000000000001,1.7,6.4,1.3,8.3,2.1,6,1.4,8.9,2.4,1.3,1.7,2.5,6,5.800000000000001,8.7
49,025,KA4B2,6,6,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2.1,0.5,3.4,1.1,2.5,0.5,2.2,0.6,2.4,0.5,3.2,0.8,2.3,0.5,3.4,0.9,0.5,0.6,0.9,2.3,2.2,3.3
49,025,MC10,72,55,0,15,0,2,0,0,0,65,48,0,15,0,2,0,0,0,30.8,1.9000000000000001,45.3,5.6,36.4,3.7,29.9,3.9000000000000004,36.2,3.7,38.099999999999994,4.6,34.6,3.7,44,4.6,3.5,3.9000000000000004,4.8,34.7,29.9,42.699999999999996
49,025,OR07,582,562,0,14,1,3,0,0,2,426,409,0,11,1,3,0,0,2,201.3,13.2,296,36.7,237.8,21.9,196,24.4,235.1,22.5,249.1,29.3,228.4,21.9,288.1,29.3,20,24.4,31.5,225.4,196,277.6
49,027,ABR14,175,145,0,29,0,1,0,0,0,116,98,0,17,0,1,0,0,0,50.9,3.4000000000000004,74.7,4.8,61.400000000000006,3.9,44.2,1,56,3.4000000000000004,54.1,3.9,54.1,3.4000000000000004,67.1,3.9,3.5,1,3.9,55.699999999999996,44.2,65.4
49,027,DEL17,1584,1399,1,145,7,9,9,0,14,1045,946,0,79,2,8,4,0,6,546.9,64.3,747.8,76.2,631.7,64.3,464.8,73.5,621.3,76.8,605.4,79.3,572.4,76.2,698.8,96.2,69.9,73.5,83.6,593.7,464.8,683.5
49,027,DEL18,2524,1857,5,627,11,5,0,0,19,1664,1307,1,338,8,0,0,0,10,598.5,65.7,832.2,92.9,672.2,72.3,539.1,90.7,665.9,79.6,680.6,79.9,637.3,74.10000000000001,785.1,102.1,72.6,90.7,92.5,643.1,539.1,765.8
49,027,DOS05,713,660,1,38,6,1,1,0,6,485,456,0,18,4,0,1,0,6,237.70000000000002,20.7,317.7,29.599999999999998,252.5,32.6,199.1,21.1,251.70000000000002,31.8,251.1,19.5,241.9,21.1,292.4,32.6,26.3,21.1,27,245.7,199.1,287.5
49,027,FIL01,1494,1208,0,237,19,18,0,1,11,1017,856,0,131,13,14,0,0,3,445.8,61.4,595.6,90.4,542.5,55.7,480.3,53.9,546.1,60.9,529.7,62,530.5,49.1,574.3,81.1,56.9,53.9,77.7,516.6,480.3,566.7
49,027,FIL02,1068,810,0,204,8,20,2,6,18,717,575,0,112,8,14,1,3,4,261.6,46.6,392.6,67.2,320.5,46.6,276.9,51.8,307.1,62,333.8,55.1,299,48.7,364.7,68.5,50.8,51.8,63.8,296.8,276.9,363.9
49,027,FLO25,279,247,0,18,0,13,0,0,1,175,158,0,8,0,8,0,0,1,94,7,124.9,10.200000000000001,112.9,4.9,85.1,11,107.1,9.3,118.9,7,107.1,4.9,118,11,6.6,11,9.5,105.2,85.1,120.6
49,027,GAR16,158,135,0,16,2,3,0,0,2,117,100,0,12,1,3,0,0,1,58.4,3.8000000000000003,58.6,7,70.2,0.9,45.1,0.9,67,2,63.800000000000004,0,60.7,6.4,58.4,8,3,0.9,5.3,64.4,45.1,60.2
49,027,HIN11,770,682,0,85,2,0,0,0,1,543,487,0,53,2,0,0,0,1,224.1,11.6,287.2,25.5,246,20.9,205.6,29.7,246,24.6,240.5,25.5,231.9,23.3,271.5,31.5,20.4,29.7,26.6,237,205.6,266.7
49,027,HOL08,485,429,0,45,5,2,0,0,4,341,314,0,22,2,2,0,0,1,192.8,13.4,295.1,21.8,236.5,13.4,203.8,14.1,229.2,13.4,259.4,20.7,229.2,13.4,286.9,21.8,13.4,14.1,21.8,222.8,203.8,280.1
49,027,KAN04,618,527,0,53,31,0,2,0,5,429,372,0,28,24,0,2,0,3,218.79999999999998,37.5,326,48.7,272.6,42.9,191.4,46.8,251.6,44.6,263.4,41.4,239.9,44.6,295.3,47.9,42.8,46.8,46.4,245.6,191.4,295.3
49,027,LEA07,304,297,0,6,0,1,0,0,0,208,203,0,4,0,1,0,0,0,109,13.299999999999999,132.8,20.7,126.2,15.1,99.6,17.4,127.8,15.2,111.9,18.5,118.7,15.2,129.8,22.3,14.7,17.4,20.7,120.4,99.6,124.8
49,027,LYN19,119,113,0,3,2,0,1,0,0,89,85,0,2,1,0,1,0,0,37.3,9.3,53.3,13.9,56,9.3,40.8,8.3,48.2,12.8,53.4,8.3,48.400000000000006,13.9,53.4,13.9,11,8.3,12,47.400000000000006,40.8,53.4
49,027,MEA03,364,346,0,11,2,3,0,0,2,255,243,0,7,2,2,0,0,1,142.5,15.7,211.5,21.1,163.4,14.9,139.5,17.3,159,15.8,173.2,16.5,155.1,14,197.2,20,15.1,17.3,19.5,154.7,139.5,193.7
49,027,OCT06,739,708,0,25,3,0,0,0,3,487,471,0,13,1,0,0,0,2,264.8,22.1,397.4,37.5,353.6,25.1,265.7,23.6,321,31.599999999999998,322.1,29.7,308.3,28.900000000000002,377.9,37.5,26.9,23.6,35.2,311.8,265.7,366.1
49,027,SCI09,337,330,0,4,0,0,0,0,3,239,236,0,3,0,0,0,0,0,92.2,23.9,189.2,36.7,133.9,23.9,139.4,26.8,138.5,21.3,176.9,26.8,133.2,18.8,180.1,42.7,21.8,26.8,35.6,123.8,139.4,181.6
49,027,SUT20,772,696,3,57,2,0,0,0,14,515,484,0,27,2,0,0,0,2,285.3,11.9,364.9,20.5,323,20.9,250.79999999999998,23.7,311,29.3,286.8,23.7,309,22.8,337.3,28.3,20.9,23.7,23.7,308.1,250.79999999999998,329.4
49,029,CC04A,577,566,0,8,0,1,0,0,2,412,405,0,4,0,1,0,0,2,234.9,22.3,340.9,39,303.3,24.400000000000002,265.4,34.8,287.3,27.7,335.7,27.8,283.1,25.8,333,41.7,25.3,34.8,36.5,277.4,265.4,336.90000000000003
49,029,CC04B,170,163,5,0,0,0,0,0,2,120,116,4,0,0,0,0,0,0,68.5,6.300000000000001,99.3,11.5,88.4,7,77.5,9.9,83.8,8.1,97.8,8.2,82.5,7.5,96.9,12,7.3,9.9,10.6,80.9,77.5,98.1
49,029,CM06,1412,1356,3,34,2,2,2,1,12,893,862,0,20,2,2,1,1,5,395.3,70,654.9,92.2,545,80.89999999999999,522.8,79.5,548.5,74.1,641.7,71.8,519.3,79.9,658.7,84.4,76.2,79.5,82.9,502,522.8,651.9
49,029,CR08,203,201,0,2,0,0,0,0,0,119,117,0,2,0,0,0,0,0,54.5,6.3,112.1,14,83.2,9.5,73.6,7.4,75.6,11.4,101.7,10.2,74,8.5,113.1,12,9.1,7.4,11.9,71.9,73.6,109.1
49,029,MG01,1297,1237,0,26,3,19,1,2,9,901,860,0,21,2,10,0,2,6,487.9,174.7,783.3,283.4,721.1,160.4,696.7,150.9,696,181,825.9,197.8,684.7,164.29999999999998,788.6,254.5,170.3,150.9,245.4,647.7,696.7,799.2
49,029,MI03A,315,302,0,0,0,2,1,0,10,217,211,0,0,0,2,1,0,3,110.2,11.7,171.9,18.9,141.7,11.9,120.10000000000001,15.9,137.2,15.200000000000001,155.7,16.3,136.6,10.5,162.2,21.4,12.4,15.9,19,131.4,120.10000000000001,163.3
49,029,MI03B,322,315,0,3,0,0,0,0,4,225,221,0,1,0,0,0,0,3,130.8,9.1,191.5,16.3,166.2,10.9,148.70000000000002,15.4,162.3,15.4,177.9,15.4,157.1,12.1,181.70000000000002,21.3,11.9,15.4,17.599999999999998,154.1,148.70000000000002,183.70000000000002
49,029,MI03C,67,67,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,25.9,1.4,38.199999999999996,2.5,32.6,1.8,29.599999999999998,2.5,32.5,3.1,34.2,3.1,31,2.1,35.6,3.9,2.1,2.5,3.1999999999999997,30.4,29.599999999999998,36
49,029,NM07,1105,1034,2,58,0,2,2,0,7,752,716,2,26,0,1,1,0,6,353.8,63,623.6,133.2,462.2,72.7,463.3,57.9,477,62.800000000000004,626.5,91.9,454.7,67.9,619.5,123.9,66.7,57.9,116.5,436.9,463.3,623.3
49,029,PE02A,289,275,0,8,0,1,0,0,5,173,165,0,4,0,1,0,0,3,96.10000000000001,14.7,159,31,124.2,12.4,129.5,15.200000000000001,122.6,15.200000000000001,157.79999999999998,25,118.7,11.899999999999999,160.6,29.8,13.6,15.200000000000001,28.5,115.39999999999999,129.5,159.1
49,029,PE02B,2001,1919,3,56,9,3,1,2,8,1182,1150,0,24,3,1,0,2,2,688.8,116,1244.3,298.3,970.5,108.1,951.7,126.8,935,130.2,1284.8,198.7,937.4,92.3,1262,270.9,111.6,126.8,255.8,883.2,951.7,1263.2
49,029,SM05A,1129,1095,2,22,0,3,1,0,6,735,716,0,13,0,3,0,0,3,375.8,56.7,527.9,99.6,519.1,63.8,453.2,65,515.6,59.9,524.1,71.9,497.2,66.9,520,94.5,62,65,88.7,476.7,453.2,524.2
49,029,SM05B,582,568,0,9,0,0,2,0,3,347,341,0,4,0,0,0,0,2,165.9,25.1,234,46.3,220.4,31,210.70000000000002,19.1,230.9,24.400000000000002,227.1,32.1,220.6,26.6,230.29999999999998,40.1,26.8,19.1,39.4,209.3,210.70000000000002,230.4
49,031,CI03,547,445,1,93,1,0,1,0,6,380,325,0,50,1,0,1,0,3,201.2,6.1000000000000005,255.1,16,207.3,9.9,167.1,14.9,205.9,12.1,211.9,15.9,190.8,8.1,240.9,18,9.3,14.9,16.6,201.1,167.1,235.9
49,031,GR05,121,116,1,0,1,0,0,0,3,75,75,0,0,0,0,0,0,0,49.1,3.1,63.1,6.3,52.7,4.1,37.7,8.7,55.2,3.1,66.3,2.4,51.3,4.1,59.2,10.9,3.4,8.7,6.4,52.2,37.7,63
49,031,JU02,192,180,0,6,0,5,0,0,1,126,121,0,2,0,3,0,0,0,67.3,7,99.2,12.7,71.9,2.9000000000000004,71.9,12.7,70,1.6,74.1,11.1,68.7,2.9000000000000004,88.2,13.9,3.1,12.7,12.6,69.5,71.9,86.8
49,031,KI04,227,224,0,3,0,0,0,0,0,161,158,0,3,0,0,0,0,0,94.4,3.4,111.2,7.4,105.4,5.1000000000000005,81.5,10,97.6,5.1000000000000005,83.6,9.1,93.5,3.4,112.8,5.8,4,10,7.3,97.2,81.5,102.60000000000001
49,031,MA01,469,454,0,7,3,1,1,0,3,346,338,0,4,2,1,0,0,1,214.7,27.1,244.6,42.6,203.2,32.3,165,30.3,201.1,32.3,235.7,27.1,193.1,32.3,235.7,44.2,31.5,30.3,37.6,203.2,165,238.1
49,033,GC05,827,783,0,42,2,0,0,0,0,585,560,0,23,2,0,0,0,0,223.7,47.3,349,111.5,304,59.7,282.5,62.5,294.2,60.4,354.6,94.2,279.6,58.8,340.8,114.1,56.4,62.5,107.4,275.1,282.5,348.6
49,033,LA04,344,326,0,9,0,1,0,2,6,247,237,0,5,0,1,0,2,2,148.4,15.5,201.4,20.1,175,10.2,171.6,14.6,171.1,16.7,189.4,19.1,164.6,15.700000000000001,192.8,21,14.3,14.6,20.1,164.5,171.6,194.3
49,033,RN03,319,307,0,7,2,0,0,0,3,223,218,0,2,2,0,0,0,1,140.5,13.6,189.1,17.8,163.6,10.7,155.7,15.7,158.4,16.5,174,15.8,150.1,14.8,175.9,21.2,14.1,15.7,18.400000000000002,152.8,155.7,179.5
49,033,RS02,437,396,0,23,12,1,0,0,5,289,267,0,13,6,1,0,0,2,167.2,15.9,232.2,19.3,192.2,15.8,178,19.4,187.1,18.7,206.9,17.400000000000002,175.8,18.6,213.4,25.1,17.2,19.4,20.8,180.4,178,217.5
49,033,WA06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,033,WO01,337,319,0,15,0,0,1,0,2,216,207,0,8,0,0,1,0,0,117.2,12.4,185.2,12.4,134.4,13.8,121.8,11.5,136.8,10.1,155.4,11.5,129.2,14.4,176,12.4,12.4,11.5,12.4,129.6,121.8,172.8
49,035,1104,1019,707,13,245,1,8,21,0,24,673,490,5,144,1,7,12,0,14,126.3,104.3,211.70000000000002,174.7,170.2,116,140.6,124.1,156.5,123.4,210,152.5,153.7,106.5,203.9,154.9,112.5,124.1,160.7,151.9,140.6,208.6
49,035,1108,1738,1273,16,350,12,17,29,0,41,1230,945,7,213,8,15,19,0,23,163.5,141.9,280,246,211.9,172.5,172.5,195,205.5,169.7,261,228.3,196.4,141.9,252.2,227.9,156.5,195,234.1,194.3,172.5,264.6
49,035,1109,1627,1179,15,342,11,6,40,0,34,1073,830,10,181,8,5,21,0,18,168.9,202.9,299.9,334,234.9,221.9,198.1,217,214.4,240.1,301.1,305.2,230.2,198.1,295.9,294.90000000000003,215.6,217,311.4,212.1,198.1,298.90000000000003
49,035,1110,1744,1203,37,419,5,8,28,0,44,1118,828,15,238,4,8,15,0,10,170.2,147.4,323.7,282.7,263.6,163.4,210,200.7,252.7,184.8,328.7,244.29999999999998,258,140.8,318,254,159.2,200.7,260.5,236.1,210,323.5
49,035,1114,1946,1472,6,359,6,9,30,9,55,1334,1051,3,227,4,8,15,6,20,207.2,196.6,372.3,350.4,308.2,224.5,268.8,221.6,304.2,236.2,387.4,298.3,293.4,197.4,360,317.4,213.8,221.6,321.9,278.5,268.8,373.2
49,035,1116,876,730,2,97,10,1,14,2,20,641,556,1,64,5,1,8,2,4,100.1,91,164.10000000000002,156.7,141.1,104.1,119.9,97.9,138.3,110,173,126.7,131.4,94,155.1,142.3,99.8,97.9,141.9,127.7,119.9,164
49,035,1120,1600,1295,14,238,10,14,9,0,20,1081,904,7,146,4,11,4,0,5,224,182.5,372.7,303.3,303.8,198.29999999999998,251.4,208.8,275.7,215.7,374.9,260.3,272.6,187.2,363.8,265.8,196,208.8,276.2,269,251.4,370.4
49,035,1122,2062,1267,17,650,13,13,47,4,51,1275,837,11,372,4,9,21,2,19,188.9,182.4,316.5,313,255.4,196,227.6,192.5,249.4,210.1,336.9,260,243,179.1,305.8,281.5,192,192.5,285.1,234.1,227.6,319.7
49,035,1124,1856,1278,6,442,21,15,52,4,38,1160,827,5,262,10,13,29,4,10,165.1,164.4,284.3,283.8,216.9,174.5,203.5,183.7,218.4,183.4,308.5,243.6,221.5,148.4,280.4,252.20000000000002,167.70000000000002,183.7,260,205.2,203.5,291
49,035,1126,2050,1510,11,407,5,46,40,1,30,1292,980,8,242,2,26,24,0,10,211.2,208.1,485,408,343,206,276.9,256,304,247,479.9,338.1,314.9,189.1,475.9,367,212.7,256,371,293.3,276.9,480.2
49,035,1130,1481,1031,0,362,6,4,46,1,31,975,723,0,204,2,3,27,1,15,172.4,143.5,311.8,246,257.6,163.8,234.2,168.3,243.7,179.4,315.1,227,241.3,157,300.5,230.5,160.8,168.3,234.5,228.8,234.2,309.09999999999997
49,035,1131,1555,1151,7,327,7,5,46,0,12,1099,866,4,182,6,5,29,0,7,165.8,178,304.3,304.1,262.5,206.4,233.79999999999998,216.6,259.5,210,333.6,257.7,254.5,176.5,308.8,269.8,192.6,216.6,277.3,235.8,233.79999999999998,315.5
49,035,1132,1847,1243,12,504,13,10,21,6,38,1196,834,10,305,6,7,15,3,16,143.6,156.9,290.8,276.3,236.9,175.2,217.4,177,242.7,171.3,305.4,236.9,221.5,149.2,278.2,250.20000000000002,163.1,177,254.2,211.3,217.4,291.5
49,035,1134,1911,1146,18,629,19,27,36,4,32,1200,777,10,351,14,20,16,2,10,168.3,179,320.6,304.1,270.9,202.5,229.3,214.6,265.6,209.6,335.6,264.4,255.9,175.5,313.4,274.2,191.5,214.6,281,240.1,229.3,323.5
49,035,1135,1700,1081,18,463,24,21,51,1,41,1040,702,5,258,16,17,25,0,17,143.9,143.3,268.5,255.2,242.10000000000002,157.9,180.9,185.7,229.8,171.2,278.2,217,221.4,140.6,263.6,225.5,153.3,185.7,232.79999999999998,209.4,180.9,270.1
49,035,1136,1491,1065,10,354,10,13,10,2,27,997,746,6,209,7,9,6,0,14,148,157.4,292.7,286.4,229.8,167.3,206.7,167.6,219.5,183,298.9,250.79999999999998,210.8,159.7,292.4,258,166.70000000000002,167.6,265.1,202,206.7,294.7
