state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_hoe,uss_16_dem_gla,uss_18_rep_cra,uss_18_dem_hei,gov_16_rep_bur,gov_16_dem_nel,gov_20_rep_bur,gov_20_dem_len,atg_18_rep_ste,atg_18_dem_tho,sos_18_dem_bos,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
38,089,37-02,1914,1822,26,22,8,29,0,0,7,1478,1399,26,20,6,27,0,0,0,653.6,139.9,815.1,201.8,725.8,87,599.3,236.5,700.9,106.4,721.7,159.1,653.6,173.1,187.1,111,199,180.4,693.9,626.3,768.3000000000001
38,089,37-03,2538,2193,60,68,24,150,3,1,39,2138,1826,58,55,17,149,3,0,30,945.6,202.6,1178.7,292,1049.4,125.6,866.5,342.3,1013.4,153.4,1043.5,230.5,945.8,250.9,271.4,160.5,288.9,260.7,1003.4,905.7,1111.3
38,089,37-04,3508,3339,20,58,67,12,1,0,11,2867,2745,14,37,53,10,1,0,7,1267.6,272.2,1580.5,391.5,1407.8,168.7,1161.6,458.5,1358.9,206.9,1398.7,308.7,1267.9,336,363,216,386.7,349.9,1344.6,1214.9,1488.9
38,089,37-05,2818,2699,8,56,21,10,0,0,24,2134,2068,6,29,12,9,0,0,10,943.9,202.8,1176.2,291.2,1047.4,125.7,864.5,341.9,1011.5,153.5,1041.1,229.2,944,249.8,270,161.2,287,260.4,1001.4,904.5,1109.6
38,089,37-06,1137,1058,11,27,14,5,0,0,22,903,855,10,17,10,4,0,0,7,515.4,95.7,691,142.5,548.4,62.5,473,180,537.1,66.7,605.7,118,516,126.4,134.1,75,146.9,130.5,533.7,494,648
38,091,20-03,445,440,1,3,0,0,0,0,1,342,338,1,3,0,0,0,0,0,133.3,90.39999999999999,161,98.1,191.20000000000002,56.3,92.4,137.5,194.5,58.1,170.6,86.7,144.8,84.8,104.1,71.3,110.7,92.9,171.6,120.6,165.8
38,091,20-04,584,565,1,13,1,0,0,1,3,468,460,0,4,1,0,0,1,2,155.1,109.8,186.9,127.8,246.5,53,108.89999999999999,170.8,233.5,59.6,218.9,98.5,161.4,118.4,124.2,75.3,138.9,112.7,213.5,133,203.1
38,091,20-05,128,125,0,0,2,0,0,0,1,101,98,0,0,2,0,0,0,1,24.7,19.4,33.8,20.2,40.1,10.1,16.7,29,36.7,11.4,39.1,16.5,25.8,20.2,21.5,13.8,23.9,17.6,34.5,20.900000000000002,36.9
38,091,23-01,280,271,0,1,6,2,0,0,0,219,216,0,1,1,1,0,0,0,85,58.3,105.7,60.6,117.4,39.4,59.8,87.7,119.5,41.1,108.8,54.7,93.5,54,65.4,47.5,69.8,58.4,106.3,77.7,107.5
38,091,23-02,538,515,1,3,14,0,0,0,5,424,408,1,1,11,0,0,0,3,133.4,83.9,168.5,85.8,194.6,46.7,121.2,131.5,182.2,52.7,179.4,76.9,170.8,80.1,103.7,61.5,105.2,82.1,170.6,147,174.7
38,093,29-01,500,482,1,4,9,0,0,0,4,409,401,0,2,3,0,0,0,3,201.3,44.1,245,40.9,228.8,17.2,178,83.2,221.4,26.3,228.20000000000002,35.6,201.3,55.5,81.8,27.6,76.4,36.2,218.20000000000002,184.1,234.1
38,093,29-02,419,417,0,2,0,0,0,0,0,334,332,0,2,0,0,0,0,0,133.5,38.5,152.5,35.2,155.7,18.8,131.8,69.9,152.9,20.900000000000002,145.3,30.3,145.3,54.7,67.4,24.5,66.5,32.3,149.20000000000002,139.8,149.2
38,093,29-03,1050,1019,2,9,5,0,2,0,13,799,781,2,4,5,0,1,0,6,384.8,132.4,423,166.3,488.4,63.5,318.8,257.6,471.3,69.6,443.6,115.8,409.7,155.8,192.5,91.5,202.3,139.4,447,367.1,430.8
38,093,29-04,1345,1325,1,8,2,1,1,0,7,1012,1000,0,4,1,1,1,0,5,540.9,133,605.7,145.3,622.6,68.7,470.3,246.5,588.9,100.3,588.9,107,542.7,158.8,184.8,100.7,199.8,117,588.9,506.2,597.1999999999999
38,093,29-05,1133,1110,0,5,2,5,0,0,11,876,862,0,3,1,4,0,0,6,436.4,73.8,438,72.5,476.20000000000005,37.2,356.5,118.4,470.3,38.2,399.9,50.300000000000004,388.6,83.60000000000001,115.7,43.800000000000004,111.6,64.2,465.5,377.4,413.2
38,093,29-06,1228,1197,2,10,8,3,0,0,8,951,931,0,8,5,3,0,0,4,479.2,136.6,570.3,160.9,578.7,63.3,424.3,240.9,565.7,75.8,573.7,126.9,508.7,138.1,194.7,93.3,190.4,143.1,540.2,468.3,571.8
38,093,29-07,2623,2489,22,43,20,13,2,0,34,2202,2102,18,31,15,11,2,0,23,755.5,362.2,693.3,375.4,1003.5,189.2,588.1,501,934,220.2,748.8,263.5,745.3,304.8,406.6,257.6,404.5,319.2,897.5,666.5,720.9
38,093,29-08,2685,2555,24,43,24,15,2,0,22,2164,2081,13,24,21,11,2,0,12,1010.1,467.2,1000.5,492.4,1314.8,253.2,753.7,711.6,1249.2,280.4,1071.7,366.2,993.3,429.2,556.1,333.7,566,430.4,1192,872.6,1036.7
38,093,29-09,2615,2503,6,47,13,14,0,1,31,1997,1928,4,30,7,11,0,1,16,790.9,315.7,781.4,359.8,986.7,177.5,627.1,526.8,925.5,217.3,807.9,258.4,755.1,334.3,430.6,237.3,430.6,309.7,901.9,692.6,795.7
38,093,29-10,2035,1916,8,39,25,21,2,0,24,1583,1504,7,27,12,19,2,0,12,637.7,212.3,714.8,230.4,791.3,101.2,518,375.1,751.5,117.7,710.3,182.9,626.9,256.2,308.9,144,314,206.2,726.6,572.6,712.8
38,093,29-11,2768,2602,15,68,40,15,2,1,25,2161,2053,8,39,30,14,2,1,14,755.7,353,785.4,373.3,984.4,212,653.6,508.6,928.9,255.7,785.2,278.3,769.5,365.7,431.8,273,433.4,325.6,889.4,710.6,785.3
38,093,29-12,2699,2381,45,83,149,12,1,2,26,2281,2010,39,64,138,12,1,1,16,597.6,230.9,593.5,224.5,749.5,122,459.5,384.2,704.9,151.2,582.6,181.1,547.4,269.2,298.2,167.6,318.5,201.8,684,503.5,587
38,095,10-02,389,376,0,4,8,0,0,0,1,321,311,0,1,8,0,0,0,1,107.5,53.6,141.9,50.7,160.4,32.1,101.1,96.2,131.3,59.2,147,35,125.5,69.2,77.1,48.6,80.2,42.6,131.3,112.3,143.9
38,095,10-03,458,440,0,0,14,0,0,4,0,383,371,0,0,11,0,0,1,0,110,91.9,119.7,91.9,156.4,60.7,91.9,128.7,110,115.1,139.8,63.9,118.1,92.6,101.4,90.1,110.1,76.7,126,105.8,123.5
38,095,15-01,1399,1349,2,6,27,1,0,0,14,1110,1076,1,2,24,1,0,0,6,517.4,159.1,561.3,176.2,632.7,90.6,433.3,272.3,600.8000000000001,126.7,573.9,129.9,506.2,188.7,222.4,125.1,226.4,150.7,579.8,471.8,567.3
38,097,20-01,394,384,0,3,3,0,0,0,4,285,278,0,3,3,0,0,0,1,127.3,57.9,147.70000000000002,57.9,140.5,54.4,103.9,85.2,140.5,55,151.5,53.300000000000004,127.3,56.6,70.2,55.7,70.1,55.7,136.6,115.3,148.8
38,097,20-02,660,638,2,14,2,1,0,0,3,501,487,2,8,2,0,0,0,2,200.3,102.6,235.5,142.1,277.7,59.9,156.7,167.4,252.9,77.5,270.2,105.2,218.20000000000002,100.3,135.9,80,134.8,123.4,244,187.8,251.4
38,097,20-03,387,385,0,1,0,0,0,0,1,289,289,0,0,0,0,0,0,0,131.8,57,132.3,63.5,167.8,30.900000000000002,93.5,100,167.8,36.9,139.1,52.6,133.1,59.5,71.5,41.6,77.6,57.1,156.3,111.8,136.1
38,097,20-04,254,245,0,4,2,1,0,0,2,194,191,0,1,1,1,0,0,0,95.5,57.699999999999996,104.10000000000001,66.6,127.4,32,74.8,80.4,128.8,31.8,127.3,45.8,103.80000000000001,51.4,66.7,40,66.7,54.6,116.39999999999999,91.3,116.1
38,097,20-05,263,258,0,3,2,0,0,0,0,206,202,0,2,2,0,0,0,0,73.2,50.3,89.5,44.1,103,22.8,54.6,75.6,104,21.6,102,28,89.5,34.4,41.4,30.8,51.8,35.1,93.8,71.2,94.3
38,097,20-06,205,202,0,0,3,0,0,0,0,154,153,0,0,1,0,0,0,0,48.6,37.5,61,33.1,68.2,25.5,35.7,46.199999999999996,76.9,17.7,67,25.5,46.199999999999996,32.6,39.5,26.099999999999998,39.5,28.2,63.9,41.1,64.3
38,097,20-07,702,678,0,4,0,1,1,0,18,541,533,0,1,0,1,1,0,5,263.6,119.10000000000001,278.7,133.8,350.2,65.2,192.9,207.5,348.1,75.6,295.5,108.2,268,126.1,146.9,86.7,160.6,119.4,321,228.4,286.8
38,097,20-08,713,650,22,25,2,2,0,0,12,599,543,21,20,2,2,0,0,11,154.7,84.9,170.3,104.9,210.1,52.4,118.2,121.3,195.7,59.7,181.9,88.7,156.3,77.2,94.9,65.1,97.7,96.9,187.4,136.6,175.8
38,097,20-09,775,738,4,17,9,3,0,0,4,602,579,3,10,5,3,0,0,2,219.6,114.8,242.8,152.3,311.40000000000003,60.2,173,208.6,302.9,64.9,273,116.8,245.2,128,145.2,80.2,159.9,133.7,278.5,209.5,258.5
38,097,20-10,1037,985,0,29,4,3,0,0,16,798,770,0,15,4,2,0,0,7,235,129.1,275.7,156.3,317.3,77.3,208.5,197.8,312.5,76.8,283.1,140.6,273.4,129.8,149.7,93.8,156.8,149.7,289.2,240.1,277.6
38,097,20-11,877,809,1,36,18,5,0,0,8,675,635,1,19,14,3,0,0,3,265,143.2,279.7,167.8,353.3,82.4,185.6,233.4,343.9,90.1,308.1,134.3,272.8,140.1,181.8,105.3,184.7,149.3,320.8,229.7,295.3
38,097,20-12,955,874,0,59,8,4,0,1,9,695,654,0,32,5,1,0,1,2,258.6,151.4,283.3,181.4,357.7,88.2,179.7,245.2,342.1,96.5,315.2,144.9,267.7,149.2,193,111.7,195.4,162,319.5,223.1,298.8
38,097,20-13,899,847,10,19,10,1,0,0,12,772,728,10,15,9,1,0,0,9,194.6,134.7,218.3,185.7,278.1,89.6,158.5,221,275.9,90.7,247.7,154.7,240.4,140.4,176,104.9,179,170.1,249.4,199,233.20000000000002
38,099,16-01,350,331,0,15,0,2,0,0,2,304,287,0,13,0,2,0,0,2,111.3,48.8,133.6,59.6,151.9,30.5,91.2,86.6,142.2,31.6,133.6,42.7,122.8,48.8,50.5,35.6,60.9,50,136.70000000000002,104.5,133.6
38,099,16-02,475,460,0,5,0,1,0,3,6,400,393,0,1,0,1,0,2,3,147,63.6,176.1,76.3,199.4,40.4,120,113.1,188.1,43.6,176.1,57.4,163.6,63.9,67,48.7,80.5,65.6,179.1,140.7,176.1
38,099,16-03,709,634,1,65,1,3,0,0,5,549,501,1,41,1,3,0,0,2,186.70000000000002,70.1,206,81.4,233.6,45.7,162.3,116.8,223.8,47.2,216.7,58.2,200.8,73.5,85.9,55.6,91.2,67.6,215.2,178.6,211.4
38,099,16-04,778,742,0,28,2,4,0,0,2,614,590,0,17,2,4,0,0,1,207,73.4,222.8,86.6,253.3,50.6,181.5,123.2,244.7,52,238.2,61.6,220.3,80.5,94.4,60.5,98,70.8,236.4,196.7,232.5
38,099,16-05,467,409,0,53,1,1,0,0,3,363,323,0,37,1,1,0,0,1,122.1,42.6,132,50.9,149,30.8,107.6,72.6,144.8,31,141.5,36.3,130.5,48.1,56.7,35.6,58.4,40.7,139.9,115.5,138.1
38,099,16-06,512,475,0,32,1,0,0,0,4,386,365,0,18,1,0,0,0,2,130.2,45.7,140,54.2,158.3,31.900000000000002,114.6,77.2,154.1,32.4,150.7,38.6,138.8,51,60.5,38,61.7,43,148.4,123,146.8
38,099,16-07,685,644,4,20,15,1,0,0,1,513,488,3,11,10,1,0,0,0,178.4,69.3,201.4,80.9,228,45.9,152.6,118.4,218.5,47.9,208.9,59.6,194.4,72.9,82.6,55.1,90.8,68,209,170.2,205.5
38,099,16-08,503,473,1,17,2,1,0,0,9,405,392,0,7,2,1,0,0,3,138.6,50.2,151.9,60.1,172,35,120.2,86.5,166.1,36,161.4,43.5,148.9,54.9,64,41.4,67.6,48.8,160.5,130.8,158.20000000000002
38,099,16-09,349,335,2,4,3,1,0,0,4,280,274,0,2,2,1,0,0,1,102.9,44.7,123.2,55,139.9,28,84,79.1,131.4,28.900000000000002,123.2,39.3,112.9,44.8,46.9,33.1,56,46.4,125.8,96.3,123.2
38,099,16-10,867,670,5,158,23,4,0,0,7,694,587,2,81,17,4,0,0,3,234,86.2,251.8,97.4,288.6,55.5,202.79999999999998,139.7,274.8,57.7,267.2,69.6,249.1,89,105.6,66.7,111.8,83.5,266.1,225.1,259.2
38,099,16-11,667,467,0,160,29,0,3,0,8,471,371,0,76,17,0,2,0,5,158.7,57.7,171,66.1,195.5,37.7,137.6,94.4,187.3,38.9,182,47.2,169,61,72,44.9,76.10000000000001,56.5,180.7,152,176.79999999999998
38,099,16-12,911,793,3,78,24,6,1,0,6,739,664,2,43,21,6,0,0,3,249.2,91.5,268.2,103.7,307.3,59.1,215.8,148.5,293.3,60.9,285,74.2,265.1,95.3,112.6,70.8,119.2,88.9,283.3,239.4,276.6
38,099,16-13,914,702,6,163,18,7,0,0,18,698,572,3,96,12,6,0,0,9,235.2,86.9,253.4,98.1,289.8,55.800000000000004,203.9,140.6,276.3,57.5,269.5,70.1,250.2,90,106.4,66.6,112.7,84.1,267,226.3,261.5
38,099,16-14,925,854,0,43,16,2,0,0,10,674,644,0,16,7,2,0,0,5,227.2,83.9,244.6,95.2,280.2,53.8,197.5,136.1,266.3,56.1,259.6,67.9,241.6,86.6,102.6,64.4,108.3,81.7,258.1,219.3,252.2
38,099,16-15,489,475,0,8,3,0,0,0,3,377,369,0,3,3,0,0,0,2,139.1,60.6,165.1,70.9,186.6,38.8,113.1,105.2,178.5,41.9,164.9,53.5,155,61.3,63.7,47.1,76.6,62.3,167.8,133.6,165
38,099,16-16,418,390,0,13,7,2,0,0,6,331,318,0,4,7,2,0,0,0,122.3,52.9,145.1,62.3,164.20000000000002,34.1,99.3,92.5,156.8,36.8,144.9,47,136.20000000000002,53.7,56,41.1,67.2,54.5,147.9,117.6,144.9
38,099,16-17,496,475,0,12,7,1,0,0,1,398,385,0,6,5,1,0,0,1,147.1,63.800000000000004,174.4,74.7,197.70000000000002,40.5,119.39999999999999,111.2,188.6,44.5,174.2,56.6,163.9,64.6,67.5,49.5,80.9,65.4,177.4,141,174.3
38,099,16-18,604,505,2,95,1,0,0,0,1,456,403,1,50,1,0,0,0,1,153.4,56.6,165.8,63.800000000000004,189.5,36.6,133.5,91.6,180.5,37.8,175.5,45.8,163.7,58.2,69.8,44.4,73.4,54.3,174.5,147.6,170.7
38,101,03-08,2557,2354,21,44,88,6,0,0,44,1940,1823,16,23,55,5,0,0,18,974.5,231.3,981.7,293.8,1130.3,128.9,751.6,399.1,1070.9,175.6,977.1,222.1,854.6,286.8,335.8,178.8,340.7,258,1058.9,802.6,979.4
38,101,03-14,970,928,4,13,11,1,0,0,13,755,729,3,9,9,1,0,0,4,482.4,97.8,518.1,118.7,542.8000000000001,46.4,401.8,165.9,511.8,70.1,496.2,103,451.7,115.2,140.6,71.5,140.8,111.2,512.5,426.6,508
38,101,03-15,1578,1508,8,19,15,3,2,0,23,1138,1102,5,10,7,1,2,0,11,725.4,106.9,716.6,125,805.1,50.1,585.5,213.9,784.3,76.1,706.3,99.1,622.7,163.7,181.4,77.2,186.6,111,772.2,602,711.7
38,101,03-16,2520,2129,33,62,209,7,0,0,80,1874,1639,25,40,143,7,0,0,20,683.6,229,655.8,271.7,837.9,138.9,476.3,346.7,781.1,171.7,664.2,210.4,538,271.9,296.3,180.2,304.9,240.6,767.1,508,660.4
38,101,03-17,3222,2825,54,121,136,19,2,1,64,2449,2170,45,80,97,19,2,1,35,882.4,299.9,848.1,354.9,1084,182.9,615.7,451.8,1010.8,224.5,860.1,274.9,694.3,355.4,386.7,235.5,397.7,314.3,992.2,655.5,854.5
38,101,03-18,1885,1699,44,55,31,8,5,0,43,1488,1379,29,34,20,4,2,0,20,419.2,187.5,515.6,215.8,547.3,117.5,373.8,274.3,513.2,142.8,522.5,167,421.8,216.1,234.7,148.8,241.6,191.4,493,398.3,519.5
38,101,03-19,2190,1827,71,81,100,27,4,0,80,1794,1518,65,61,72,25,4,0,49,602.5,250.6,623.9,265.2,765.6,168,452,331.2,726.4,193.2,635.3,205.3,511.9,259,284.3,204.2,291.8,235,697.6999999999999,482.8,630.1
38,101,04-07,282,267,0,2,7,0,0,0,6,209,203,0,2,2,0,0,0,2,113.10000000000001,29.8,118.1,33,125.4,13.700000000000001,72.2,45.300000000000004,118.9,21,113.4,21,83.6,30.4,33.2,21,35.8,26.400000000000002,118.9,78.8,115.7
38,101,04-11,376,361,1,4,5,0,0,0,5,312,302,1,3,4,0,0,0,2,192,49.8,190.6,52.7,220.4,26.400000000000002,136.1,80.4,199.8,43.8,167.3,49.4,167.10000000000002,51.1,52.7,40.9,62.2,50.8,203.3,151.7,178.1
38,101,04-12,930,906,2,6,6,1,0,0,9,665,652,2,3,5,1,0,0,2,455.6,70.3,467.8,81.2,500.59999999999997,40.2,391.4,138,483.2,64,431,72.6,426.1,103.1,124.2,59.2,124.1,77.1,480.7,406,451
38,101,04-13,640,626,0,7,3,0,1,0,3,447,438,0,5,3,0,0,0,1,263.8,51.7,296.3,56.7,304,34.5,215.5,96.2,285.3,47.1,264.2,45.2,236.3,73.5,82.2,44.8,86.7,47.7,285.3,222.1,280.4
38,101,05-24,3238,3014,53,42,54,27,0,4,44,2481,2340,37,28,34,22,0,2,18,1020.4,341.40000000000003,1140,470.8,1281.3,175.1,871.1,547.4,1191.2,237.8,1189.7,360.1,1008.2,390.9,497.7,251.7,478.7,415.4,1164.2,939.6,1165.2
38,101,05-27,1500,1319,35,51,48,17,2,0,28,1205,1080,27,37,30,12,2,0,17,464.7,168.2,461.3,205.4,591.2,85.2,361.5,245.6,546.1,119.60000000000001,489.5,156.1,423.8,175.8,213,124.1,211.9,180.2,534.2,392.9,475.59999999999997
38,101,05-28,3227,2940,70,91,51,43,4,4,24,2784,2573,54,64,38,32,4,3,16,1081.5,387.90000000000003,1087.7,479.9,1373.2,196.8,849.6,572.4,1269.6,273.2,1151.4,365.7,992.8000000000001,409.2,500.2,286.3,494.2,422.8,1241.3,921.3,1119.4
38,101,05-29,2602,2452,30,27,29,21,1,1,41,2128,2034,21,21,18,17,1,1,15,821.1,297,814.7,362.7,1044.4,150.6,638.3,433.7,964.7,209.4,864.1,276.1,746.6,310.1,376.9,219.4,373.8,319,944,693,839.6
38,101,05-30,2288,2055,29,72,57,10,3,0,62,1853,1695,27,44,42,9,3,0,33,653.3000000000001,275.2,709.2,315.8,838.7,147.6,555.9,378.1,770.4,202.5,752.9,240.4,650.4,269.9,328.2,208.1,325.7,278.1,754.6,603.2,731.3
38,101,05-31,1917,1558,65,63,127,16,0,2,86,1465,1276,37,35,80,15,0,1,21,488.4,225.1,560.7,249.4,630.7,124.3,439.4,298.5,577.1,169.1,594.9,190.1,514.3,213.2,259.5,172.6,257,219.8,565.6,476.8,577.7
38,101,05-32,313,279,14,7,2,7,0,0,4,274,241,13,7,2,7,0,0,4,105.89999999999999,38.1,104.9,46.7,134.5,19.3,82.2,56,124.30000000000001,27,111.2,35.5,96.2,39.9,48.6,28.1,48.199999999999996,41.1,121.4,89.3,108
38,101,06-02,1180,1159,2,9,2,1,0,0,7,825,814,2,5,2,1,0,0,1,505.7,61.6,537.9,104.6,573.7,39.2,413.90000000000003,166.8,547.5,70.9,483,81.4,473.9,104.4,154.8,56,144,89,541.1,443.7,510.1
38,101,06-04,476,466,0,2,4,0,0,0,4,353,349,0,1,1,0,0,0,2,227.8,39.6,232.6,46.7,257.9,19,177.79999999999998,65.6,245.9,29,223.7,24.3,209,36.800000000000004,51.6,29.2,51.5,35.7,244.79999999999998,193.3,227
38,101,06-06,1572,1499,2,40,8,9,0,0,14,1226,1187,2,15,7,5,0,0,10,612.2,110.8,654.7,124.2,680,66.6,510.5,195.9,658.4,97.6,633.1,97.6,570.4,134.9,167.7,94.4,167.7,108,652.6,542.3,643.8000000000001
38,101,38-01,648,635,4,0,3,0,0,0,6,477,472,2,0,2,0,0,0,1,314.3,63.6,336.6,86.2,367.6,34.4,262.8,97.3,351.5,48.4,320.8,63.8,286.5,73.2,98.6,48.6,90,74.5,344.59999999999997,274.2,328.4
38,101,38-03,1884,1782,2,24,41,5,0,3,27,1350,1299,2,12,25,3,0,1,8,740.2,135.9,824.3,155,822.1,82.9,643.7,259.6,804.2,108.8,803.6,115.5,740.2,157.4,228.5,109.3,216.4,135.4,789.6,690.3,812.8
38,101,38-05,1524,1430,13,14,35,11,1,0,20,1078,1029,11,7,17,6,1,0,7,622.3,148.7,696.4,182.5,725.9,68.5,539.7,234.7,704.4,80.4,704.3,133.8,588,177.3,238.2,100.5,216.2,156.3,684.7,562.7,700.5
38,101,38-09,2454,1767,234,229,11,79,5,4,125,1818,1331,193,158,9,60,3,2,62,199.79999999999998,67.8,172.9,86.5,221.3,51.6,107.7,67.8,207.70000000000002,53.3,164.4,74.9,118.3,52.7,52.7,57.300000000000004,57.300000000000004,80.7,209.4,113.2,168.6
38,101,38-23,3096,2913,35,31,23,43,2,3,46,2370,2257,26,19,16,30,1,2,19,1184.2,369,1352.2,516.7,1431,205.8,1008.2,580.2,1363.8,267.4,1389.2,397,1153.6,413.8,555.5,280.6,517.1,456.6,1326.4,1080.1,1370.7
38,101,38-26,2258,2058,30,71,41,9,2,0,47,1743,1619,24,43,21,9,2,0,25,658.6,243,785.9,336.6,813.6,142.9,585.9,373.1,768.9,183,821.4,256.3,676.5,269.7,341.8,189.8,328.5,295.9,747,631.2,803.3
38,101,38-31,1470,1340,25,18,53,8,1,0,25,1061,989,13,8,30,8,1,0,12,644.1,214.1,617.9,227.8,782.7,119.4,463,255.8,723.7,160.2,629.9,174.6,527.1,183.4,245.9,164.7,228.4,201,716.9,494.8,624.1
38,101,40-10,3712,2748,296,326,50,71,29,7,185,2313,1786,187,178,33,49,15,5,60,412.2,112.8,379.7,138.3,458.5,80.7,265,142.6,426.1,101.8,385.9,107.4,290.8,117.3,128.9,99.7,129.3,121.8,432.3,277.1,383.6
38,101,40-20,1316,1103,36,53,46,13,2,1,62,1046,894,33,44,36,11,2,1,25,284.3,125.8,372.7,186,363.1,76,268.7,194.1,340.7,94.3,397.3,139.8,313.8,144.9,171.9,98.2,170.7,163.4,329.9,290.7,385.3
38,101,40-21,3235,2735,137,131,79,40,5,0,108,2562,2210,112,91,49,38,5,0,57,810.3,341.7,912.7,455.7,1022.4,216.1,658.9,474.90000000000003,968.7,254.7,974.2,343.3,768.4,355.2,421.9,270.9,417.3,399.6,934.2,714.2,943.3
38,101,40-22,2782,2489,76,82,45,34,2,3,51,2265,2016,69,69,37,32,2,3,37,615.9,271,807.3000000000001,403.09999999999997,786,164.9,582.8,420.2,737.9,203.5,861.7,303.8,678.9,313.7,373.1,213.2,368.9,353.3,713.1,631.1,834.8
38,101,40-25,1567,1306,42,55,111,13,1,1,38,1234,1053,36,37,76,12,1,1,18,335.6,148,439.6,219.2,428.2,89.8,317.3,228.8,402.1,111,469,165.7,369.9,171.1,203.5,116.2,201,192.2,388.8,343.5,454.7
38,101,40-33,266,240,1,17,2,1,2,0,3,191,178,1,5,2,1,2,0,2,38.7,12.9,40.9,17.1,45.3,8.5,29,17.9,42,10.6,42.3,13.3,32.7,14.1,16,10.8,16.1,15.2,42,30.7,41.699999999999996
38,103,14-01,2337,2293,1,19,10,0,0,0,14,1883,1849,1,16,7,0,0,0,10,944.1,220.9,1017,241.8,1086.2,126.4,823.1,301,1046.1,177.1,874.2,189.4,929,201.3,253.4,172.2,250.1,214,1023.9,873.1,947.8
38,103,14-02,881,872,1,0,1,3,0,0,4,736,730,1,0,1,2,0,0,2,399.2,106.6,412.7,96.3,482.4,56.2,385.90000000000003,145.20000000000002,430.8,106.8,337.5,77.1,419.5,117.2,111,92.3,128.3,87.6,433,398.8,377.7
38,103,14-03,485,481,0,2,1,0,0,0,1,418,415,0,1,1,0,0,0,1,232.9,34.7,222.8,39.9,251.2,23.7,207.1,59.9,244.2,25.1,185.1,29.1,207.7,58.2,48.9,25.400000000000002,58.2,34.800000000000004,244.2,207.7,204.5
38,103,14-04,504,497,1,0,1,1,0,0,4,406,403,1,0,0,0,0,0,2,226,58.199999999999996,240.2,64.6,260.2,34.9,185.4,108.10000000000001,247,44,203,58.199999999999996,226,75.5,86.9,44,87.7,61,243.6,205.3,220.3
38,105,01-59,4308,3980,5,56,145,13,2,0,107,3350,3145,4,37,105,7,2,0,50,1434.7,280.1,1605.1,336.4,1610.1,168.5,1110.5,473.7,1541.7,212.8,1496,258.5,1241.7,321,351.4,218.9,381.4,297,1529.3999999999999,1175.1,1550
38,105,01-60,2099,1854,10,64,107,5,0,0,59,1593,1444,7,40,77,5,0,0,20,658.1,137.1,713.8,162,728.2,89.9,517.5,235.4,702.3,108.1,674.2,117.9,578.2,170.6,176,111.1,193.3,139.3,696.7,546.6,693.8
38,105,01-73,2370,2213,20,26,60,5,0,1,45,1797,1692,17,20,39,3,0,1,25,831.4,176.6,893.7,219.9,920.1,113.7,684.2,307.9,895.2,134.2,854.5,161.9,757.4,220.9,240.5,140.7,256.1,190.8,882.7,720.6,873.5
38,105,01-74,2669,2448,6,65,64,15,2,1,68,2126,1982,4,43,53,10,1,1,32,1038,221.7,1111,283.1,1148.9,141.4,870.5,390.7,1120.8,167.4,1067.3,208.8,960.1999999999999,279.1,309.3,176.6,327,245.3,1102.6,916.7,1087.5
38,105,01-76,3784,3410,6,120,112,12,0,0,124,2800,2576,3,72,76,10,0,0,63,1373.9,268.3,1585.3,366.4,1474.6,175.4,1074.4,422.6,1436.3,213.4,1443.6,284.9,1147.3,319.2,324.7,218.5,355.2,325.40000000000003,1428.3999999999999,1110.3,1513.7
38,105,2-43,1478,1368,3,16,55,3,0,1,32,1109,1043,0,10,34,3,0,1,18,1120.4,113,1573.4,148.3,1132.3,79.4,957.4,214.4,1085.1,106.60000000000001,1382.9,119.4,983.3,172,177.1,101.5,186.8,130.6,1112.1,972.3,1476.4
38,105,2-45,210,198,0,1,6,0,0,0,5,163,151,0,1,6,0,0,0,5,153.7,16.400000000000002,209.6,16.3,168.6,5.6000000000000005,116.8,32.7,160.7,9.700000000000001,173.70000000000002,13.8,129.2,21.9,26.7,9.8,26.7,14.3,160.8,123.3,192.9
38,105,2-48,942,870,4,9,32,4,0,0,23,705,651,4,6,24,3,0,0,17,1203.6,137.7,1651.9,241.1,1203.6,124.9,1032.4,276,1208.8,117.6,1438.3,192.5,1059.1,220.7,250.79999999999998,126.6,249.7,216.6,1204.6,1046.1000000000001,1544.8
38,105,2-53,189,184,0,1,2,0,0,0,2,167,162,0,1,2,0,0,0,2,118.5,16.7,124.3,22.8,126.6,7.4,106,26.4,124.60000000000001,13.9,110.7,15,101.3,25.8,24.4,13.8,25.8,17.7,124.3,103.1,117.7
38,105,2-55,701,369,0,18,247,1,0,0,66,501,281,0,7,181,0,0,0,32,239.8,60.2,240.7,66.7,249,59.6,173.5,109.4,244.4,64.5,214.7,53.9,185.3,95.8,89.9,60.6,98.7,58.7,244.29999999999998,178.2,226.5
38,105,2-62,536,496,1,8,18,5,0,0,8,407,389,1,3,11,1,0,0,2,299.3,28.2,321.2,33.7,310.4,23.1,251.7,53.5,292,37.5,269.6,33.7,250.6,43.8,53.5,28.1,52.6,33.7,301.3,251.5,297.6
