state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_dem_bid,pre_20_rep_tru,uss_18_rep_new,uss_18_dem_klo,uss_20_dem_smi,uss_20_rep_lew,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
27,093,0100,1256,1219,5,21,1,1,0,0,9,892,878,2,6,1,1,0,0,4,540.8,128.5,168.6,633.4,406.5,190.7,165.3,594.5,447.5,142.6,446,128.5,446,141.1,128.5,151.2,167.4,540.8,437.6,615
27,093,0105,1568,1476,8,78,0,0,0,0,6,1102,1062,4,33,0,0,0,0,3,408.5,316.6,367.5,483.9,282.1,370.2,353.2,448,342.8,298.90000000000003,361.1,259.5,346.2,282.2,316.6,302.8,360.4,408.5,333.3,466
27,093,0110,1196,1140,4,45,0,2,0,0,5,924,887,3,27,0,2,0,0,5,337.4,185.6,224.3,405.1,210.3,242.2,225.2,364.9,249.6,191.1,267.8,163.8,251.1,180.79999999999998,185.6,194.4,224.8,337.4,244.5,385.1
27,093,0115,1279,1128,3,133,4,5,0,3,3,982,888,2,82,4,4,0,0,2,332.5,199.6,231.7,364.4,208.3,258.3,219.7,333.2,256,201.2,268.8,173.1,269.8,180.7,199.6,202.9,225.5,332.5,251,348.4
27,093,0120,1322,1258,2,54,0,3,0,0,5,1042,1000,1,36,0,3,0,0,2,397.4,198.3,252.1,442,230,295.6,241.4,396.1,291,225.4,304.7,190.4,294,218.5,198.3,232.6,245.8,397.4,279.7,419.4
27,093,0125,1361,1160,6,177,2,0,0,0,16,1004,896,6,94,2,0,0,0,6,322.5,179.6,200.8,343.9,191.3,221.8,187.2,301.40000000000003,236.1,179.6,250.6,147.1,234,171.1,179.6,179.9,193.8,322.5,227.9,322.8
27,093,0130,832,810,4,14,0,2,0,0,2,634,622,0,8,0,2,0,0,2,365.5,143.8,177.20000000000002,404,248.9,185.4,183.8,375.9,282.1,151.1,299.8,122.3,294.7,135.5,143.8,148.8,180.5,365.5,281.4,389.3
27,093,0135,604,586,6,12,0,0,0,0,0,441,433,2,6,0,0,0,0,0,194.9,51.8,62.8,238.1,134,94.4,69.4,219.9,168.3,60.1,164.1,53.4,164.1,57.4,51.8,65.9,66.2,194.9,157.2,228.5
27,093,0140,400,383,0,14,1,0,0,0,2,278,270,0,5,1,0,0,0,2,133.3,40.6,37.6,161.29999999999998,88.6,70.4,40.2,151,110.60000000000001,47.8,111.2,37.6,103.39999999999999,45.6,40.6,49.7,38.7,133.3,103.1,155.1
27,093,0145,633,619,0,9,0,0,0,0,5,468,462,0,4,0,0,0,0,2,265.6,84.5,92.8,308.7,176.6,130.4,100.5,279.9,207.1,102.60000000000001,205.5,87.3,212.5,87.3,84.5,101.2,96.2,265.6,200.5,293.2
27,093,0150,962,949,5,4,2,2,0,0,0,692,682,2,4,2,2,0,0,0,290,99.8,113,365,181.2,158.2,127.3,302.2,211.1,127.3,213,104.5,222.8,110.8,99.8,125.10000000000001,120.3,290,207.4,333.8
27,095,0005,106,101,0,2,0,2,0,0,1,83,78,0,2,0,2,0,0,1,22,6,11.9,27.1,8.2,14,11.9,19.9,10,9,11,10,10,9,6,10.4,11.9,22,9.9,23.3
27,095,0010,1421,1391,2,7,4,1,1,0,15,996,978,1,5,4,1,1,0,6,544.6,147.3,190.8,653,387.2,246.4,183.4,603.8,450.8,182,462.8,144.3,442.6,178.2,147.3,187.5,187.1,544.6,435.9,627.5
27,095,0015,1718,1670,2,17,4,6,0,4,15,1232,1210,0,5,3,6,0,1,7,662.9,181.1,231.9,788.9,434.8,281.7,230.1,698.5,492.3,224.4,511.1,182.1,497.8,209,181.1,224.5,231.1,662.9,484.5,744.2
27,095,0020,268,255,0,12,0,1,0,0,0,175,169,0,6,0,0,0,0,0,63.1,25.8,22.1,75.89999999999999,38,38.8,25,71,43,33.1,46,29.1,46,30,25.8,32.7,23.6,63.1,43.2,73.7
27,095,0025,234,227,0,1,2,1,0,0,3,185,181,0,1,2,1,0,0,0,81,26,30.8,94.8,51.9,33.1,34.1,82.8,55.1,29.1,57.8,26,56.9,26,26,28.5,32.6,81,55.5,88.6
27,095,0030,620,599,3,11,3,0,0,0,4,538,525,1,6,3,0,0,0,3,259.1,161.7,164.6,284.1,173,172,158.4,264.5,210.6,137.29999999999998,211.4,124.5,202.6,140.9,161.7,143.9,161.6,259.1,199.7,274.09999999999997
27,095,0035,533,509,0,9,6,4,0,0,5,383,370,0,6,4,1,0,0,2,163.9,52.2,61.800000000000004,215.9,102.9,74.2,65.9,183.8,108.9,62.8,114.9,55.9,113.2,59,52.2,62.8,63.9,163.9,109.9,199.8
27,095,0040,1293,1224,9,26,8,7,0,3,16,975,925,4,20,7,7,0,3,9,459.5,151,168.5,568.1999999999999,300.9,209.5,167.6,518.7,332.2,168.5,360.9,139.3,338.7,151,151,167.4,168.2,459.5,333.6,542.5
27,095,0045,501,491,0,4,0,1,0,0,5,376,370,0,3,0,1,0,0,2,186.20000000000002,60,58.3,243.8,138.9,72.1,65.1,225.1,146.5,59,151.9,49.1,148.2,59,60,59.5,61.699999999999996,186.20000000000002,146.5,234.29999999999998
27,095,0050,751,547,0,23,168,1,0,0,12,575,463,0,10,97,0,0,0,5,228.3,151.8,177.6,247.8,145.8,189.1,153.1,219.8,179.9,163.7,185.1,137.6,178.8,150.5,151.8,160.4,165.4,228.3,172.5,233.5
27,095,0055,593,562,0,6,14,1,0,0,10,444,436,0,1,6,1,0,0,0,201.6,77.5,95.2,232.9,123.39999999999999,108.1,90.5,212.6,156.7,78.3,157.7,70.6,147.6,73.9,77.5,82.7,92.6,201.6,146.3,222.6
27,095,0060,1627,527,9,32,1007,5,0,0,47,1118,445,5,16,625,3,0,0,24,212.7,375.8,398.1,245.8,152,312.2,313.9,217.1,182.5,298.90000000000003,183.20000000000002,273.6,176.5,303.3,375.8,297.7,355.3,212.7,173.9,230.2
27,095,0065,52,42,0,2,0,0,0,0,8,34,31,0,2,0,0,0,0,1,9,7,8,16,7,9,8,15,8,7,9,6,7,8,7,7.5,8,9,7.8,15.7
27,095,0070,2946,2817,13,19,41,9,1,0,46,2314,2230,8,11,38,6,1,0,20,844.1,450.8,535.8,1004.8,544.6,538.9,497.9,860,610.9,462.8,638.5,411.4,632.7,421.9,450.8,459.5,516.4,844.1,606.3,931.1
27,095,0075,1617,1566,6,17,7,3,0,0,18,1146,1121,5,9,3,2,0,0,6,614.3,170.5,226.6,741.6,430.9,274.2,220.7,679,461.4,230.7,473.3,190.7,467,215.5,170.5,228.8,223.9,614.3,458.4,710.1
27,095,0080,1385,1329,3,16,16,1,0,0,20,985,953,3,10,6,1,0,0,12,562.6,157.6,210,695.9,398.6,236.4,211,635.1,440.9,187,450.1,166.2,436.6,168.6,157.6,189.3,210.2,562.6,431.3,665.5
27,095,0085,84,80,0,1,0,0,0,0,3,68,67,0,0,0,0,0,0,1,34,6.8,6.8,48.9,26.1,12.1,9.8,46.1,31.2,6.8,31.2,7.9,28,9.8,6.8,9.1,8.3,34,29,47.5
27,095,0090,878,717,20,15,87,6,0,0,33,632,564,2,6,44,4,0,0,12,172.8,129.7,156.4,191.3,90,157.9,152.2,163.8,119.2,126.2,113.1,123.7,111.4,123.7,129.7,132.9,155.1,172.8,108.6,178.2
27,095,0095,575,503,1,22,38,0,0,0,11,450,410,1,12,23,0,0,0,4,162,72.8,103,192.1,79.1,124.1,102.1,153.9,103,99.9,102.1,90,100.9,92.8,72.8,101.60000000000001,102.9,162,95.8,173.2
27,095,0100,743,718,2,6,4,0,0,0,13,560,548,1,3,2,0,0,0,6,260,83.7,99.5,369,197.8,115.7,105.9,331.1,215.9,96.8,215.9,83.7,215.3,86.8,83.7,95.8,102.6,260,211.4,349.8
27,095,0105,242,233,0,4,0,2,0,2,1,165,158,0,2,0,2,0,2,1,69,34,30,84.9,51.1,40.9,32,75,58.1,34,56,29,56,32,34,34,31.099999999999998,69,55.4,79.8
27,095,0110,4648,4425,17,79,30,13,0,2,82,3497,3383,10,45,17,7,0,1,34,1286.9,701,834.7,1503.5,800,855.6,734.7,1283.2,934.6,706.4,958.5,609.1,933.3000000000001,667.3,701,707.9,784.4,1286.9,907.6,1394.4
27,095,0115,2256,2173,5,33,8,12,0,0,25,1740,1688,4,19,7,8,0,0,14,870.6999999999999,276.9,324.7,975.9,559.6,406.2,321.8,882.2,630.7,327.9,646.9,284.2,629.6,307.1,276.9,331.1,323.2,870.6999999999999,616.9,928
27,095,0120,800,681,4,11,82,2,0,0,20,637,578,1,3,42,1,0,0,12,260.7,137.1,174.4,319.40000000000003,180.5,160.4,150.2,294,224.1,123.6,219.1,116.2,214.4,122,137.1,129.9,162.3,260.7,209.5,306.4
27,095,0125,206,195,0,2,5,1,0,0,3,174,168,0,2,3,1,0,0,0,108.5,58.699999999999996,82.8,127.89999999999999,70.1,90.7,78.5,115.3,88.7,70.6,93.8,55.7,85.39999999999999,70.1,58.699999999999996,71.7,80.7,108.5,84.5,121.6
27,097,0005,572,569,0,0,1,2,0,0,0,417,414,0,0,1,2,0,0,0,268,57.9,71.1,303.9,172,92,72,280,202,58.7,200,55,200,56.9,57.9,65.5,71.6,268,193.5,292
27,097,0010,1105,1087,2,7,3,1,1,0,4,872,858,2,7,2,1,1,0,1,494.6,135,165.8,547.5,314.2,190.3,167.1,476.4,360.6,141.5,362.9,122,359.8,135.1,135,146.2,165.7,494.6,348.9,511.5
27,097,0015,1093,1054,2,8,0,6,0,0,23,806,785,1,4,0,3,0,0,13,517,131.2,155.1,621,359.9,186.2,168.5,557.1,399.7,145,403,127,403.2,136.5,131.2,149.2,161.6,517,391.7,588.7
27,097,0020,290,285,1,0,1,0,0,0,3,220,217,1,0,0,0,0,0,2,95.2,25.099999999999998,21.3,121.1,44,44,22.7,104.89999999999999,58.9,27.9,56.1,23.8,53.1,26.1,25.099999999999998,30.7,22,95.2,53.1,112.5
27,097,0025,270,260,3,7,0,0,0,0,0,184,175,3,6,0,0,0,0,0,105.10000000000001,13.1,15,133,71,32.9,22.1,112,86,17.1,80.9,18.1,85.10000000000001,16,13.1,21,18.5,105.10000000000001,80.7,122.4
27,097,0030,733,695,4,16,0,8,0,0,10,530,508,0,10,0,5,0,0,7,289.5,24.5,36,355.2,212.1,63.2,43.5,337.1,233.5,41.4,233.5,33.9,226.9,41.4,24.5,44.9,40.4,289.5,226.2,346.2
27,097,0035,520,503,0,11,0,2,0,0,4,385,377,0,6,0,2,0,0,0,243.1,24.9,30,291.8,177.5,52.1,38.5,269.5,192.5,38.5,199.1,29.4,190,32.9,24.9,38.5,33.3,243.1,189.8,280.6
27,097,0045,487,470,0,10,1,2,0,0,4,353,343,0,6,1,2,0,0,1,187.1,32.1,35.5,235.3,128.2,67.1,37.8,218.9,148.9,47,149.3,38.8,148.1,42.9,32.1,49.1,36.5,187.1,143.5,226.9
27,097,0050,714,696,1,0,1,4,0,0,12,556,546,1,0,1,3,0,0,5,296.1,79.9,89.7,352.90000000000003,226.6,108.7,91,325.8,248.5,86.1,254,72.2,248.70000000000002,81.4,79.9,86.8,89.9,296.1,245.1,338.6
27,097,0055,535,524,0,5,0,1,0,0,5,418,414,0,3,0,0,0,0,1,253.4,50.9,69.8,275.7,178.6,82.2,69.2,252.7,197.7,64.1,195.8,55.8,191.9,63.7,50.9,66,69.6,253.4,191,263.6
27,097,0060,116,115,0,1,0,0,0,0,0,86,85,0,1,0,0,0,0,0,52.900000000000006,7.1,7.8999999999999995,61.1,30,16,12,57,34.1,11,33.1,8.9,33.1,12,7.1,12,9.9,52.900000000000006,32.4,59
27,097,0065,1010,988,9,3,0,2,5,0,3,713,702,3,3,0,2,3,0,0,475.2,55.9,77.6,574.9,322.5,111.1,79.8,546.6,356,76.7,350.6,71.3,348,78.9,55.9,83.9,78.7,475.2,344.9,560.8
27,097,0070,225,219,0,0,1,1,0,0,4,159,154,0,0,1,1,0,0,3,102.8,19.9,23,110.2,63.8,31.8,25.1,98.8,66.1,29.1,69,25.1,63.8,29.900000000000002,19.9,28.900000000000002,24.3,102.8,65.7,104.3
27,097,0075,75,75,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,27,4,3,31,15,4,2,29,17.900000000000002,0,17,1,17,3,4,1.8,2.4,27,16.7,30
27,097,0080,481,474,0,6,0,0,0,0,1,327,323,0,3,0,0,0,0,1,202.8,32.7,38.1,250.1,166.4,50.9,38.1,239.6,180.9,38.1,175,29.7,174.1,33.4,32.7,38.2,38.1,202.8,174.1,244.6
27,097,0085,748,737,0,6,0,2,0,0,3,548,541,0,3,0,1,0,0,3,323.1,83.7,116.7,344,214,117.6,111.4,308.8,247.20000000000002,86.5,239.2,83.7,231.9,91.60000000000001,83.7,94.7,114,323.1,233.1,326.4
27,097,0090,125,125,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,25.900000000000002,17.1,19.099999999999998,42,22.099999999999998,23,22.099999999999998,34.9,23,23,25.900000000000002,18,23.9,22.099999999999998,17.1,21.5,20.5,25.900000000000002,23.7,38.4
27,097,0095,38,38,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,5.9,8.1,5.9,10.8,2.9,5.9,7.1000000000000005,9,2.9,5.9,3.9,5.1000000000000005,2.9,5.9,8.1,5.6,6.5,5.9,3.1,10
27,097,0100,197,195,0,1,0,0,0,1,0,136,134,0,1,0,0,0,1,0,79.2,19.9,13.1,101.1,64,19.1,15.9,91,68,16.9,71,9.9,64,19.1,19.9,16.1,14.7,79.2,66.7,96.1
27,097,0105,450,441,0,4,3,1,0,0,1,323,316,0,3,3,1,0,0,0,176.5,49.6,55.8,195.70000000000002,111.8,68.8,62.2,175.1,122.10000000000001,54.8,120.9,53.9,114.3,58.2,49.6,58.7,58.6,176.5,117,185.4
27,097,0110,104,104,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,33.1,13.1,16,34.1,16,21.9,17.2,27,16,21.9,20.2,17.2,18,18,13.1,19.599999999999998,16.7,33.1,17.4,30.5
27,097,0115,212,211,0,0,1,0,0,0,0,156,155,0,0,1,0,0,0,0,91,8.1,13.9,109.8,55.1,27,20,100.9,66,13.9,66,12,61.1,20,8.1,18.2,16.9,91,62.1,105.60000000000001
27,097,0120,2733,2583,41,56,7,17,1,0,28,2195,2112,28,26,7,11,1,0,10,717.1,427.3,499.59999999999997,811.8,500.8,534.6,474.4,696.4,557.8,446.7,590.1,388.1,567.5,428.1,427.3,449.6,487.2,717.1,554.2,753.4
27,097,0125,3175,3025,16,28,13,15,0,2,76,2420,2341,9,16,10,8,0,1,35,1057,484,578.4,1173,700.6,610.4,552.4,1031.7,791.9,492.6,822.6,426.6,801,461,484,496.7,564,1057,778.2,1101.8
27,097,0130,2435,2331,9,32,11,13,0,0,39,1873,1810,6,16,9,11,0,0,21,792.1,249.3,318.2,833.6,503.1,347.9,313.5,689.8,563.2,289.5,562.7,264.7,550.1,277.2,249.3,293.6,316.3,792.1,545.9,761.2
27,097,0135,1682,1614,10,33,1,3,0,0,21,1266,1223,5,25,1,3,0,0,9,704.8,242.8,291.7,760.8,461.2,329.1,290,705.3,522.8,264.8,543,223.8,527.7,250,242.8,266.3,290.6,704.8,514,733
27,097,0140,696,690,0,4,0,0,0,0,2,498,492,0,4,0,0,0,0,2,282.2,42,56.699999999999996,360.2,154.9,92.1,67.8,328.8,180,66,182.1,52.8,178.1,61,42,67.7,62.2,282.2,173.9,344.4
27,097,0145,660,608,0,29,1,0,0,0,22,507,484,0,13,1,0,0,0,9,176.29999999999998,65.2,78.7,222,119.7,72.10000000000001,78,187.7,130.1,61.1,130.1,58,136.9,56.7,65.2,62.1,78.3,176.29999999999998,129.3,204.3
27,097,0150,202,202,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,91.8,21.1,32.2,99.8,67.9,34.9,29.099999999999998,96.1,73.2,29.099999999999998,77.89999999999999,23.1,79.3,25.8,21.1,28,30.8,91.8,74.5,98
27,097,0155,93,89,0,4,0,0,0,0,0,68,65,0,3,0,0,0,0,0,33,8.9,8.9,46.1,18.900000000000002,13.9,11,38.1,25.1,7,23,7,23,10,8.9,9.5,10.1,33,22.5,42.2
27,097,0160,474,472,0,2,0,0,0,0,0,344,343,0,1,0,0,0,0,0,161.9,59.8,59.8,195.9,109.3,91.1,68.7,176,119.7,75.9,126.9,67,127.8,68.8,59.8,75.9,64.5,161.9,121,185.5
27,097,0165,1393,1369,0,9,2,3,0,0,10,1052,1041,0,6,2,0,0,0,3,550.9,114.7,148.1,566.1,337.7,181.9,152.3,492,369.2,151,372.7,132.1,365,139,114.7,151.1,150.6,550.9,361.2,529.8
27,097,0170,535,525,1,5,0,0,0,0,4,378,374,0,4,0,0,0,0,0,241.3,21.7,35.2,293.6,147.9,48.3,43.5,270,163.1,29.3,167.3,25.2,168,17.6,21.7,30.2,39.1,241.3,162.3,281.8
27,097,0175,953,928,0,13,1,4,1,0,6,738,723,0,9,1,2,1,0,2,432.5,96.2,121.3,468,314.3,139,120.6,444.9,337.5,121.3,343.6,96.2,336.6,109.6,96.2,116.9,121,432.5,332.9,457
27,097,0180,357,354,2,1,0,0,0,0,0,281,279,1,1,0,0,0,0,0,136.2,18.7,22.8,172.9,82,43.8,33.7,151.2,93.9,28.6,97,20.8,93.9,27.2,18.7,30.6,28.3,136.2,91.4,161.79999999999998
27,097,0185,300,295,1,1,0,0,0,1,2,221,217,1,1,0,0,0,1,1,119.9,36.3,37.8,139.2,68.6,41.4,41.4,126,76.5,31.8,83.2,22.1,78.3,30.9,36.3,31.6,39.6,119.9,76.7,132.6
27,097,0195,650,632,4,7,1,0,0,0,6,474,463,1,5,1,0,0,0,4,237.6,69.7,74.3,267.1,132.2,91.2,76.8,226.2,155,70.2,155,67.9,148.9,68.7,69.7,74.3,75.2,237.6,147.7,246.2
27,097,0200,536,517,2,4,4,0,0,4,5,440,436,0,1,1,0,0,1,1,197.20000000000002,43.1,60,269.1,159.20000000000002,74.8,69.7,254.1,177.6,56,189.5,37.3,173.3,52,43.1,54.9,64.9,197.20000000000002,175.3,261.5
27,097,0205,729,702,0,18,1,1,0,0,7,538,521,0,12,1,1,0,0,3,319,76.7,91.1,356,205.8,124.1,106.6,328.8,235.9,92.8,241,76.7,237.9,78.9,76.7,92.8,99,319,230.1,342.1
27,097,0210,146,144,0,2,0,0,0,0,0,117,115,0,2,0,0,0,0,0,88.2,21.1,17,132.1,88.2,23,17,123.9,94.9,18.1,98.9,13,93.10000000000001,16,21.1,17.5,17,88.2,93.7,128
27,097,0215,1239,1219,0,11,0,5,0,0,4,847,838,0,4,0,2,0,0,3,406.3,124.2,154.7,464.4,236.2,178.3,153,403.3,267.7,143.8,271.6,125.5,269,128.5,124.2,143.8,153.8,406.3,261,433.8
27,097,0220,1191,1158,5,14,1,5,0,0,8,983,969,2,7,1,1,0,0,3,572.4,223.7,287.7,648.8,432.3,311.6,264.9,617.5,499.7,241.1,497.3,213.5,484.40000000000003,228.5,223.7,248.5,276.8,572.4,478.59999999999997,633.2
27,097,0225,195,195,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,78.2,24.4,21.9,92.7,55.1,32.2,27,81.4,60.4,27,57.6,25.4,53.5,27,24.4,28,24.3,78.2,56.699999999999996,87
27,097,0230,743,735,4,2,2,0,0,0,0,550,545,1,2,2,0,0,0,0,317.5,87.8,104.7,346.3,198.1,127.9,105.5,322.8,212.1,113.4,217.4,93.3,207.5,109,87.8,110.2,104.7,317.5,207.8,334.5
27,097,0235,348,339,0,5,1,1,0,0,2,256,250,0,4,1,1,0,0,0,110,37.1,39.300000000000004,125.9,65.8,43,37.1,113,70.1,37.8,76.2,28.2,75.3,37.1,37.1,36.8,38.3,110,71.9,119.3
27,097,0240,517,500,1,16,0,0,0,0,0,377,370,1,6,0,0,0,0,0,226.5,30.3,37.5,263.9,165.20000000000002,61,49.1,244.1,184.4,41.7,188.4,34.2,175.8,41.7,30.3,43.9,42.5,226.5,178,254.1
27,097,0245,689,683,0,4,1,0,0,0,1,519,514,0,3,1,0,0,0,1,387.5,81.8,72.4,447,273.1,125.39999999999999,83.4,418.59999999999997,307.2,88.8,309,74.9,303.7,82.1,81.8,91.9,78.9,387.5,298.4,431.8
27,097,0250,427,400,4,17,2,2,1,0,1,324,313,2,9,0,0,0,0,0,167.2,42,44.9,190.3,125,67.1,50,173,132.9,57.1,135.1,44.9,132.9,52.1,42,55.1,47.4,167.2,131.4,181.6
27,099,0005,787,766,0,13,0,0,0,0,8,619,611,0,5,0,0,0,0,3,192.3,143.79999999999998,158.4,223,140.1,207.9,165.3,190.2,163.2,187.4,176.8,153.7,175.5,163.2,143.79999999999998,177.79999999999998,161.6,192.3,163.3,206.7
27,099,0010,452,433,1,9,0,1,0,0,8,323,311,1,8,0,1,0,0,2,136.7,89.4,120.6,150.8,93.6,172.2,131,132.4,120.6,143.6,129.3,122.9,116.9,133.6,89.4,143,126,136.7,115.2,142
27,099,0015,4395,3335,228,589,6,154,18,12,53,3545,2863,147,367,6,122,9,4,27,611.1,937.5,1179.6,759.9,430.9,945,1068.7,634.5,489,893.1,518.4,793.4,497.7,856.8,937.5,872.2,1124.5,611.1,484.6,698.3
27,099,0020,4318,3295,96,754,7,83,1,10,72,3134,2585,47,414,6,52,1,4,25,674,874.8,1044.4,760.9,404.5,901.4,903.2,646.5,450.5,849.6,505.3,729.4,482.7,805.5,874.8,821,973.7,674,462,702.2
27,099,0030,3422,2946,55,350,5,35,0,1,30,2645,2385,29,187,4,30,0,0,10,663.2,719.6,870.9,710,443.2,776.6,804.9,606.7,509.2,714.4,561.6,610.1,510.6,678,719.6,694.2,838.1,663.2,507.3,657.5
27,099,0035,4508,3727,174,429,3,86,8,0,81,3281,2882,79,223,2,59,7,0,29,1036.1,1088.1,1301.4,1093.7,716.8,1199.7,1218.6,992.7,832.1,1080.8,912.1,893,863.1,983.7,1088.1,1039.3,1260,1036.1,831.1,1042.9
27,099,0050,4117,2489,127,1261,13,136,2,0,89,2882,1974,63,709,11,102,1,0,22,453.7,549,681.2,553,282.2,569.5,582.7,423.8,310.5,542.7,325.4,481.4,317.8,542.8,549,534,631.9,453.7,309.9,487.6
27,099,0055,3958,3330,45,413,10,92,6,0,62,2902,2569,25,221,3,57,5,0,22,739.1,826.7,958.6,894.8,369.9,684.4,928.7,714,416.9,655.5,455.9,557.7,431.4,612.5,826.7,626.6,943.5,739.1,418.3,804.5
27,099,0070,1004,954,5,30,0,7,0,0,8,791,766,2,14,0,5,0,0,4,309.9,239.2,284.8,347.6,206.8,282,277.6,304.8,231.1,260.9,241.7,225,232.6,239.3,239.2,251,281,309.9,228.7,326.3
27,099,0075,169,167,0,0,0,0,0,0,2,123,122,0,0,0,0,0,0,1,61.5,17.8,24.6,69.8,36.3,34.3,31.400000000000002,56.9,42.4,26.8,49.4,17.5,45,20.8,17.8,24.6,27.3,61.5,43,63.2
27,099,0080,676,635,1,37,0,0,0,0,3,510,487,1,20,0,0,0,0,2,204.6,116.4,162.4,230.1,135.5,173.8,155.5,205.2,144.3,165.4,156,142.4,157.7,144.1,116.4,156.4,159.3,204.6,148.1,217.6
27,099,0085,158,154,0,1,0,0,0,0,3,119,118,0,1,0,0,0,0,0,73.7,23.6,35.6,67.39999999999999,35.6,45.3,39.7,59.5,36.5,39.7,41.1,33.9,39.1,35.7,23.6,39.1,36.5,73.7,37.9,62.6
27,099,0090,341,324,2,6,3,1,0,0,5,268,262,1,2,1,1,0,0,1,128.6,57.400000000000006,76.1,143.4,74.5,99.5,74.4,119.6,93.6,79.1,99.9,66.1,95.5,71.7,57.400000000000006,79.2,75.3,128.6,90.7,131.5
27,099,0095,310,305,0,1,1,1,0,0,2,224,221,0,0,1,1,0,0,1,91.2,38.6,41.8,95.8,69.5,55,38.6,91.2,81.3,43,82.10000000000001,41.3,80.6,39.6,38.6,44.8,39.7,91.2,79,93.3
27,099,0100,141,132,0,2,0,0,1,0,6,99,95,0,2,0,0,1,0,1,44.1,22,23.1,38.1,29,27.1,22,34.9,31.1,23.9,31.1,22,34.9,21.1,22,23.5,22.599999999999998,44.1,31.5,36.7
27,099,0105,371,364,1,1,0,0,0,3,2,279,272,1,1,0,0,0,3,2,150.1,52.7,60.7,166.7,111.6,68.7,66.1,150.8,127,54.4,135.5,39.7,129.6,43.1,52.7,51.4,62.6,150.1,125.8,159.1
27,099,0110,1139,1084,16,25,1,6,0,0,7,809,780,8,16,1,4,0,0,0,337,162.4,200.8,394,219.2,225,197,345.3,251.2,198.9,267.9,147,270,167.9,162.4,184.8,199.7,337,251.9,369.8
27,099,0115,306,299,0,0,0,1,0,0,6,234,232,0,0,0,1,0,0,1,127.2,36.7,48.6,123.8,85.2,47.3,50.1,120.1,93.6,41.4,93.6,36,86.7,37.4,36.7,40,49.5,127.2,90.3,122.5
27,099,0120,941,850,35,41,0,6,0,4,5,721,670,19,23,0,5,0,1,3,290.3,193.4,201.1,317.9,177.6,225.9,215.1,260.1,199,204.7,218.2,172.3,210.4,176.9,193.4,195.7,207.5,290.3,200.9,288
27,099,0125,929,919,0,5,1,1,0,0,3,715,710,0,3,1,1,0,0,0,320.2,136.2,157.9,343.8,200,200.8,165.2,286,233.1,173.7,246,136.9,234,149.8,136.2,164.5,161.4,320.2,228.5,315
27,099,0130,354,332,0,18,1,2,0,0,1,261,249,0,9,1,2,0,0,0,134.8,55.5,51.8,156.5,88,77.9,57.5,139.3,104.5,61.1,107.7,52.2,107.7,51.8,55.5,61,54.5,134.8,102.7,147.6
27,099,0135,270,268,0,0,0,0,0,0,2,190,189,0,0,0,0,0,0,1,92.3,38.2,27.1,103.10000000000001,54.3,67.9,38,88.3,69.7,54.3,73.3,43.4,75.8,39.5,38.2,51.4,32.1,92.3,67.8,95.1
27,099,0140,551,539,0,4,1,0,0,0,7,401,397,0,2,0,0,0,0,2,136.79999999999998,89.9,105.89999999999999,152,80.2,124.8,112.89999999999999,119.4,89.1,117.8,95,95,92,110.9,89.9,111.89999999999999,109.4,136.79999999999998,89.1,135.4
27,099,0145,356,343,0,10,0,2,0,0,1,275,267,0,7,0,1,0,0,0,132.29999999999998,65.2,58.300000000000004,165,95.1,73.10000000000001,64.39999999999999,146.4,99.8,66.7,110,51.7,100.60000000000001,57.4,65.2,61.5,60.300000000000004,132.29999999999998,101.10000000000001,155.2
27,099,0150,176,147,0,25,0,3,0,0,1,148,130,0,15,0,3,0,0,0,29.1,31.900000000000002,29.1,31.900000000000002,11,40.9,29.1,23,15,35,14,33.1,18.1,37.1,31.900000000000002,36.6,29.1,29.1,14.5,27.5
27,099,0155,361,356,0,4,0,1,0,0,0,256,253,0,2,0,1,0,0,0,116.5,55.9,73.89999999999999,113.9,72.1,86.2,75.9,107.8,85.39999999999999,73.3,81.5,59.9,81.5,71.4,55.9,72.4,74.3,116.5,79.9,111.5
27,099,0160,338,322,0,4,8,2,0,0,2,264,254,0,2,6,1,0,0,1,128.5,64.7,71.4,143,64.2,94.7,86.9,121,71.4,90.2,83.9,75.7,77.2,79.3,64.7,84.2,79.1,128.5,74.3,132
27,099,0165,304,302,0,0,1,1,0,0,0,221,219,0,0,1,1,0,0,0,110.5,36.8,57.800000000000004,142.6,76.5,54.4,54.4,131.7,79.9,51.8,84.2,42.2,81,48.1,36.8,48.7,56.9,110.5,79.9,137.7
