state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_hei,uss_18_rep_ric,uss_20_dem_luj,uss_20_rep_ron,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_16_dem_oli,sos_16_rep_esp,sos_18_dem_tou,sos_18_rep_cla,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
35,001,511,1026,657,32,267,15,28,2,0,25,805,546,26,179,11,23,2,0,18,231.9,258.9,312.2,299,238,182.1,290.1,319.2,262,239.9,296.1,172.1,277.1,268.9,268.9,205.2,254.6,266.2,301.2,264.1,199.9,309.09999999999997
35,001,512,1263,855,18,308,15,42,1,0,24,1023,720,17,223,9,36,1,0,17,309.9,266.9,415.1,338,304.1,180.9,380.1,369,326.9,266,352.2,202.9,369,266,338,222.3,339.5,330.7,397.8,266.2,218.1,353.4
35,001,513,1395,853,18,392,37,71,5,0,19,1144,736,11,291,27,62,4,0,13,368,352,453.2,395.9,359.9,234,409.5,446.9,377.9,360.9,441.1,267,438.9,368,411.9,290,403.5,397.5,431.3,359.6,288.1,421.5
35,001,514,1328,775,33,385,59,41,0,2,33,1037,632,31,274,45,32,0,2,21,269.1,268,381.3,300.1,286.1,163.9,341,333.9,295.8,253.7,326.8,189.1,347,271,313.1,206.1,307.8,305.4,361,269.7,203.2,317.1
35,001,515,777,563,5,178,5,12,0,0,14,624,482,3,121,4,10,0,0,4,195,214.9,225,233.9,192,146,205,254,195,214,241.89999999999998,144.1,225,229.9,205.9,177,209.8,208.7,215.10000000000002,222.5,170.2,244
35,001,516,2064,1182,78,613,72,49,2,4,64,1685,1020,63,461,59,41,2,4,35,349.90000000000003,296,541,353.1,348,178,482.9,383.90000000000003,371.9,275.1,407.9,194.9,449.3,305.8,371.9,229,399.6,374.8,511.9,300.8,219.3,368.8
35,001,517,939,598,28,242,3,42,0,2,24,727,500,24,153,3,33,0,1,13,173,223.1,260.1,277.8,201.1,151,225.1,307,198.9,239.9,248.9,167.1,226.8,225.9,213,197,200,215.4,242.6,224.6,188.79999999999998,292.7
35,001,518,1342,833,46,344,20,71,0,0,28,1022,687,36,225,11,49,0,0,14,278.9,292.1,406.2,354.8,285.9,200.1,372.8,383,309.1,288.9,337,217,329,316.8,313.2,240.9,303.9,311.2,389.6,304.40000000000003,236.8,368.6
35,001,519,711,411,14,237,5,22,0,0,22,548,340,12,162,4,17,0,0,13,125.2,136.8,223.1,154.8,139,89.2,199.9,174.9,152.8,136.8,171,97.9,166,144.1,153.9,116.1,145.7,154.3,211.6,140.2,109.8,164.9
35,001,520,1243,902,12,227,16,51,0,3,32,995,746,10,160,14,44,0,3,18,401.8,372.09999999999997,494.1,393,407,263.2,445.1,447,421.1,378.8,480.8,278,465.1,371.2,433.8,336.1,433.2,435.7,469.6,371.4,314.3,420.1
35,001,521,1372,857,42,323,57,57,0,0,36,1098,710,34,237,52,49,0,0,16,279,260.1,392,315,270,197,360,355.1,294,260.90000000000003,332.09999999999997,193,341.1,285,306,220.9,310,300.6,376,272.3,217.9,335.1
35,001,522,1651,1088,44,399,22,49,3,6,40,1340,926,36,293,19,40,2,6,18,415.9,398.09999999999997,540.8,452.2,415.9,282.9,485.1,505.1,445,385,514.1,281.9,509.90000000000003,405,452.9,333,462.7,456.9,512.6999999999999,401.3,320.6,478.7
35,001,523,931,594,23,257,19,20,1,1,16,735,496,20,182,11,16,1,1,8,233,223.2,275,263,239.20000000000002,151,251,273.2,246.9,219,287.1,152,298,222,259.3,178,265.5,258.4,262.6,223,175,268
35,001,524,526,393,3,114,3,5,0,1,7,437,336,3,86,3,5,0,1,3,112,127.10000000000001,148,147.1,109.1,94.10000000000001,127.9,170.9,122.10000000000001,126,143.8,95.1,140.1,138,122.89999999999999,112,126.1,124.3,138,132.7,106.89999999999999,159.1
35,001,525,1426,726,31,552,71,15,2,0,29,1069,610,24,354,50,15,1,0,15,281.9,222.2,408.9,253,287.7,141.1,364,287.7,318,213.79999999999998,351.1,155.8,332.90000000000003,239,326.8,180,307.40000000000003,320.7,386.3,230.6,172.3,270.5
35,001,526,978,790,5,146,3,14,2,2,16,819,681,5,105,3,12,2,2,9,293.9,312,403.1,321,331.1,229,361.9,364.9,330,325.90000000000003,411.1,221.2,349.90000000000003,325.1,356,273,321.8,357.2,382.5,318.4,262.4,343.1
35,001,527,375,288,2,59,3,13,1,0,9,291,237,2,35,1,11,1,0,4,82.10000000000001,135,132.1,132.1,95,87,106,158,95,127,116.1,94,113,133,109,105,97.60000000000001,103.8,119,134,103.3,145
35,001,528,472,324,7,100,5,24,1,0,11,371,268,7,68,4,17,1,0,6,105,146,131,147,108.1,83,117,160,113,132,146,88,147,146,128,108.1,125.89999999999999,123.7,124,146,102.8,153.6
35,001,529,2260,1353,51,580,154,85,1,0,36,1898,1197,48,446,110,76,1,0,20,413.9,374,588.9,443,437,262.1,552,472,448.09999999999997,365,485,294,521.1,351,460.2,317.1,467.5,457.5,570.7,362.5,309.6,457.5
35,001,530,1213,925,21,201,26,26,1,0,13,1015,802,14,151,18,20,1,0,9,362.9,273.90000000000003,457,310.9,319,203.9,413.9,345,355,279,392.9,207,413.1,293,360.1,242.1,388,356.6,435.6,283.59999999999997,233,327.9
35,001,531,1487,667,74,539,114,20,1,5,67,1150,554,52,395,83,16,1,5,44,216,140,335.1,186,222.2,81.1,306.9,207.9,242.10000000000002,142.2,274,82.8,283.9,138.9,257.2,94,250,248.9,321,139.3,99.89999999999999,197
35,001,532,945,572,28,290,34,5,0,3,13,742,489,19,195,23,5,0,3,8,226.8,176.8,296.8,207.1,224.2,100,272.9,224.2,241.1,146.1,260.4,98.1,299.09999999999997,159,243.1,112,263.1,242.4,284.8,168,114.2,215.6
35,001,533,837,454,28,288,27,9,3,0,28,633,367,24,198,21,7,2,0,14,178.1,144.1,268.2,157,192.1,102.2,242.9,176,216.1,139.1,240.1,96.1,235.9,133,210,119,207.29999999999998,214.7,255.4,138.3,114.10000000000001,166.6
35,001,534,1195,668,29,414,21,34,0,2,27,967,587,22,303,15,24,0,2,14,250.1,238.9,355.1,276.2,258.9,146.8,328.3,303.9,289.2,219.1,328.3,143.2,337.09999999999997,236.7,290.9,186.9,293.4,291.9,341.40000000000003,238.3,173.8,290.1
35,001,535,965,417,19,449,30,15,1,0,34,731,357,14,309,22,12,1,0,16,192,157.8,287.1,194.8,183.20000000000002,83,259.9,208.9,211,127.1,230,95.8,251.20000000000002,159.3,213.1,103.9,221.5,209.5,273.4,158.5,102.5,201.9
35,001,536,641,312,8,256,26,20,0,0,19,492,268,8,168,16,18,0,0,14,140,124.1,199.9,141.9,129.1,82,190,155,141.9,119,159,88,173.2,130,143,97.1,156.7,143.1,194.9,127,96.4,148.4
35,001,537,1005,871,12,85,12,10,0,0,15,875,775,9,65,7,10,0,0,9,407.09999999999997,276,499,306,424,191,447.09999999999997,373,413.9,315.8,457.1,240,447,315.8,430.3,271,427.2,431.3,472.9,295.8,254.6,339.3
35,001,538,1265,843,22,279,49,35,0,3,34,1081,751,19,218,39,28,0,3,23,356.09999999999997,258,489,278.2,358.9,182.1,447.1,324.8,372,264,420.2,180.1,388.2,272,386.8,216.1,372.1,384.4,468.1,264.8,210.6,301.7
35,001,539,1227,1044,3,119,8,24,0,5,24,1088,946,3,95,7,19,0,2,16,448,351,572.1,397.1,459.8,258.8,531,439,466.2,356.3,516,265.1,507.2,344.9,485,306,477.6,481.8,551.6,348.1,296.5,418
35,001,540,1404,889,21,404,29,33,1,0,27,1118,755,18,283,21,28,1,0,12,310,292,473,353.2,343.2,208.2,417.09999999999997,396.09999999999997,369.3,294.1,404,225.1,395.3,283.3,369.9,248,352.5,371.40000000000003,445.1,287.8,243.8,374.6
35,001,541,2574,1806,10,556,8,120,0,2,72,1883,1384,7,367,4,83,0,2,36,451,964,725.9,1090.7,496.9,734.8,607,1217.9,522.9,945.8000000000001,634.4,773.1,566.7,1008,541.4,866,508.8,549.4,666.5,986,830,1154
35,001,542,1203,486,52,558,65,20,0,0,22,921,422,41,386,43,20,0,0,9,233,178,306.1,229.79999999999998,211,112.9,298,241.1,233.9,159,258.1,108,292.1,179.7,241.1,131.1,262.6,235.8,301.9,179.1,127.7,235.2
35,001,543,887,395,19,404,24,14,0,4,27,676,329,14,285,19,14,0,4,11,170,124.1,249,142,184,78.9,228.20000000000002,158,196,120,217.1,82.9,216,129,209.9,94,193,201.8,238.6,126.5,94,150.1
35,001,544,1704,829,40,656,82,57,1,1,38,1381,754,34,466,58,41,1,1,26,268.7,239.1,391.1,270.2,298.1,168.2,336.9,311,316.9,224.9,349.9,160.1,349,214.9,321,189,308.7,321.5,363.9,227,185.7,290.9
35,001,545,1299,621,75,449,40,79,0,4,31,1011,525,49,327,32,57,0,4,17,244.89999999999998,204.9,352.1,237.9,242.1,112.7,320.8,259,269.9,173.1,308.8,103,301,195.9,279.8,126.1,272.6,275.2,336.2,200.3,128.4,248.7
35,001,546,1018,689,10,260,9,41,2,0,7,848,602,6,197,7,30,2,0,4,226.9,272.8,310.1,293,238.1,193.9,272.8,325,251.9,270,291,185.1,301.9,260.1,268,218.9,264.3,262.2,291.3,266.5,217,309.1
35,001,547,1347,632,78,514,30,50,2,1,40,1021,524,58,348,21,40,2,1,27,251.10000000000002,169.1,333.9,231.2,244,99,306.1,251.9,277,160,294.2,117.89999999999999,285,180.9,269.09999999999997,132,268.3,271.1,319.90000000000003,175.1,127.1,241.20000000000002
35,001,548,1275,929,17,236,20,42,0,2,29,1054,807,13,165,13,36,0,2,18,343,339,449.8,376.09999999999997,361,234,412.9,431,371,337.90000000000003,414,256,413.1,348,380.9,294,378,381.7,431.4,343.8,280.6,403.6
35,001,549,1350,816,40,409,31,28,0,4,22,1114,704,35,318,23,20,0,2,12,296,277.09999999999997,417.2,285.8,287.1,173,364.1,321.1,312,267.09999999999997,372,176.1,365,295.1,338.90000000000003,201.1,330.4,327.5,390.7,286.1,204.3,303.2
35,001,550,1036,650,19,266,27,47,0,6,21,852,571,10,194,23,35,0,6,13,250.9,196.2,368.1,240,286.2,137,334.8,268.1,283.2,195,309.3,146,309.3,196.8,304.8,157.9,280.1,295.9,351.3,196.4,159.1,254.1
35,001,551,539,157,2,365,10,1,1,1,2,404,120,1,268,10,1,1,1,2,91.1,54.9,109.4,104.3,100.8,34.1,106.3,102.5,103.2,47.8,114.10000000000001,33.1,103.2,58,103.2,42.1,97.1,105.5,108,56.6,39.2,103.2
35,001,552,1590,1200,8,321,24,7,0,8,22,1268,1000,7,217,18,5,0,7,14,357.8,367.3,481.2,476.7,363.6,271.2,442.3,512.8,420,362.8,429.09999999999997,284.6,436.1,365.4,422.7,312.3,396.8,409,462.1,366.2,307.59999999999997,494.3
35,001,553,2818,2086,8,611,24,27,3,5,54,2278,1751,7,448,18,22,3,4,25,549.8,860.1,810,999.2,614.3,622.5,743.4,1080.5,668.4,857.4,744.4,673.3,684.4,916.6,658.7,767.9,616.4,671.7,776,888.2,730.7,1039.4
35,001,554,814,489,1,292,10,7,0,0,15,666,422,1,217,8,7,0,0,11,203.9,192.9,268.9,219.1,210.8,142.9,244.5,244.2,222.2,195.1,243.9,148.8,260.1,187.1,222.2,167.4,231.6,225,257,189.8,163.7,231.8
35,001,555,778,610,2,127,10,6,0,0,23,645,518,2,99,8,6,0,0,12,190,195.9,295.1,201,215.1,122.2,268.9,225,230,192,253,141.6,220.9,219.1,237.9,165,205.10000000000002,233.89999999999998,282,207.3,155.3,212.8
35,001,556,730,578,1,111,19,7,0,2,12,611,494,1,83,16,5,0,2,10,197.1,186,269,261,212,161.9,256.1,278,225.9,216.1,242.1,175.1,225,216.1,224.1,196,211.1,225.9,262.7,201,187.29999999999998,269.3
35,001,557,3354,2594,15,640,23,22,5,8,47,2610,2108,14,420,18,17,2,4,27,588.5,1022.8,888.6,1308.8,660,749,804.6,1385.2,724.3,1007.2,811.1,798.7,814.7,1015,734.9,900.1,701.7,732.5,846.6,1018.7,863.9,1346.8
35,001,558,798,610,7,153,12,9,0,1,6,646,516,7,108,8,4,0,1,2,174,191.2,296.1,239.9,193.8,137.9,277.9,252.79999999999998,198.9,193.3,220.8,150.8,220.8,187,214.2,157.9,197.4,207,287,189.2,160,246.3
35,001,559,1812,1469,11,294,9,6,0,5,18,1449,1224,6,194,6,5,0,5,9,476.2,471.5,658,607.1,504.09999999999997,360.7,598.1,657,539.3,491.2,565,390,579.3,513,553,422.4,527.8,540.5,628.1,492.1,416.3,631.7
35,001,560,1812,1391,13,297,13,59,0,7,32,1395,1100,12,205,9,45,0,5,19,414.3,565,583.3,682.8,424,412,521,753.1,434.8,592.2,530.1,448,476,590.1,471,518.4,445.4,464.6,552.3,577,492.4,717.4
35,001,561,1707,1006,79,494,54,24,3,2,45,1356,852,61,355,40,21,2,2,23,309.9,317,497.9,338.9,327,190.2,414.8,405.9,364.1,312.1,416.8,214.1,425.1,317,372.1,250.1,367.4,370.3,456.4,317,241.4,372.4
35,001,562,1764,1358,24,290,31,35,3,6,17,1609,1261,22,245,30,27,3,6,15,549.1,345.9,731.9,394.9,588.9,235,646.0999999999999,465,588,362,645.9,252.8,613.9,350.9,627.9,286,581.6,612.7,689.1,348.5,284,429.9
35,001,563,1292,946,19,290,7,14,1,0,15,1053,815,17,195,4,14,1,0,7,328.9,397.9,410,440.8,335.1,297.1,345.1,515.8,343.7,410.9,418.8,300.1,424,409.9,363.2,359.9,376.4,365.1,377.59999999999997,403.6,342.1,478.3
35,001,564,584,483,5,59,1,22,0,1,13,491,415,4,46,1,17,0,1,7,166.9,201,225,201,172.1,130,185.9,242,180.1,191,207.9,143,193.9,210,184,169,180.5,186.1,205.5,205.6,158.2,221.5
35,001,565,1148,786,36,221,63,15,1,4,22,933,677,30,156,45,12,1,3,9,227.10000000000002,248.1,347,265,235.1,181,308.8,296.9,242,248.1,267.8,193,288,228,244,221,257.5,247.3,328,238.2,211,281
35,001,566,1362,1073,6,207,13,39,0,2,22,1109,894,4,157,9,31,0,2,12,397.9,453,571.9,477.1,424.8,313.8,512.1,544.1,432.9,453,496.1,352.2,470.09999999999997,464,460.09999999999997,396,433.9,453.6,542,458.4,379,510.3
35,001,567,179,135,0,40,0,3,1,0,0,128,107,0,19,0,2,0,0,0,43.9,55,53.900000000000006,61.1,34.9,38.9,43.9,73,35.9,57.9,47,43,44.9,64,35.9,52.9,44.4,38.4,48.9,59.6,48.3,66.9
35,001,568,1405,1113,26,177,11,61,0,0,17,1171,967,16,132,6,44,0,0,6,336,532.9,438.8,561.9,337.9,369.90000000000003,379.2,613.8,337.9,521.1,423.1,406.2,393.8,527.5,366.1,459.8,365.1,366.40000000000003,408.8,530,439.3,587.8
35,001,569,1601,1448,6,107,2,24,0,3,11,1417,1296,5,82,2,22,0,2,8,581.1,465.3,797.8,492.9,607.2,357.9,733,579,618.1,522.1,685.3,395.3,640.2,514.1,643.3,458,610.9,638.6,765.8,489.5,433.4,535.9
35,001,570,1321,981,16,278,12,14,1,1,18,1059,815,8,210,8,7,1,1,9,317.7,334,403.3,400.4,328.7,244.3,370.5,438.2,348.1,342.2,381.1,275.2,384.8,353.7,357.8,298.4,350.8,353.8,386.5,343.1,290.2,419.4
35,001,571,1848,1350,12,424,23,9,0,1,29,1482,1130,8,298,19,7,0,1,19,366.9,421.1,502.7,530,412.3,307.3,466.9,572.8,451.1,410.4,468.8,340.1,471.6,415.1,439.5,369.4,418.9,443.2,483.8,418.1,356.5,552.2
35,001,572,662,371,17,265,5,1,0,0,3,535,325,10,192,4,1,0,0,3,144.8,170.9,199.7,209.1,149,118.8,186.7,221.7,167.8,161.9,183.1,122.3,196,162.6,170.9,150.79999999999998,170.6,167.6,193.1,166.8,138.6,215.2
35,001,573,1369,1048,28,248,11,16,0,3,15,1121,898,15,174,10,13,0,3,8,380,486,504.9,568.8000000000001,382.8,393.3,461.4,615.6,395,528.8,455.7,415.09999999999997,442.1,491,406.1,463,411,409.9,483.2,488.6,449.7,592.3000000000001
35,001,601,1229,824,15,290,11,63,0,6,20,987,702,12,201,11,46,0,4,11,275.1,320.90000000000003,383.9,357.9,305,209.8,318.90000000000003,409.1,296.8,318.90000000000003,351.3,237.2,343,330.9,320.1,264,308.9,318.4,351.7,326,257.4,383.3
35,001,602,2378,1756,36,356,14,170,5,3,38,1911,1458,31,253,12,130,2,3,22,509,769.8000000000001,699.1,837.1,509.59999999999997,562.9,623,912.2,519,749.6,591.1,619.9,602.2,774.1,537,688.1,555.7,538.9,661,771.9,655.3,874.9
35,001,603,3535,2799,42,471,16,133,2,7,65,2935,2403,38,344,13,105,1,4,27,1096.6,982.4,1489.9,1102.6000000000001,1109.1,704,1316.3,1283.2,1109.1,1056.1,1308.2,785.7,1226,1053.9,1168.1,918.8,1161.2,1173.9,1403.1,1017.8,866,1192.8999999999999
35,003,1,789,519,1,246,9,0,0,0,14,644,448,1,172,9,0,0,0,14,76.2,260.8,115.4,287.1,117,167.4,100.7,293.1,99.4,222.7,129,165.4,117,221.3,120.7,172,97,117.9,106.8,242.4,183.5,289.8
35,003,2,843,627,8,136,55,1,0,0,16,697,538,8,112,31,0,0,0,8,72.4,339.6,109.5,410.7,90.2,258,101.8,401.1,84.3,309.6,111.9,263.7,102,321.5,90.2,284.1,85.2,94.6,105.7,328.7,278.8,405
35,003,3,449,387,1,50,0,1,0,7,3,400,351,1,40,0,1,0,4,3,89.1,185.3,102.3,199.4,102.3,120,95.2,198.4,95.9,168.4,108.4,126.8,120.6,160.6,95.2,155.7,104.2,100.10000000000001,98.4,173.4,142,198.9
35,003,4,438,297,0,132,0,1,0,1,7,358,237,0,112,0,1,0,1,7,42.800000000000004,163.3,51.6,172.9,51.6,133.6,45.4,175.5,50.7,151.4,61.9,130.2,59.3,145.6,50.7,139.6,50.3,53.2,48.3,154.4,139.6,173.8
35,003,5,988,822,5,118,23,2,0,2,16,856,725,3,90,21,1,0,2,14,123.5,433.9,185.9,522.5,159.7,339.8,173.9,521.6,154.1,412.1,188,336.2,169.4,425.5,155.9,367.3,144,166.7,178.1,429.1,364.1,521.9
35,003,6,218,180,0,27,0,0,0,0,11,180,153,0,21,0,0,0,0,6,19.6,79.1,30.8,104.1,30.1,56.4,28.3,105.6,29,64.9,29,53.6,30.8,79.7,34.4,57.9,25.1,30.599999999999998,29.2,79.3,58.1,105.1
35,005,1,1029,743,7,255,3,2,0,1,18,814,609,4,183,3,2,0,1,12,62.1,313.8,75.6,380.9,63.199999999999996,216,70.6,378.40000000000003,72.2,263.7,89,229.1,78,316.9,65.2,256.9,69.9,72.5,73.4,315.6,241.4,379.9
35,005,2,891,580,7,276,8,8,0,0,12,640,454,5,161,6,7,0,0,7,91.1,276,107.9,304.9,83.1,181.1,100,309.9,78.1,227.9,96.3,187.9,112,286.2,83.1,208,101.60000000000001,85.1,103.8,281.2,201.20000000000002,307.6
35,005,3,1078,653,28,365,3,15,0,0,14,782,518,19,221,3,13,0,0,8,104,305.9,138.8,352.5,109.9,194.9,128,352.8,96.1,256,121,208.8,135,308.9,101.8,227.79999999999998,119.8,107.3,133.5,307.1,222.1,352.7
35,005,4,946,592,16,305,4,12,0,2,15,701,462,14,205,2,9,0,2,7,110,257.1,121,288.9,100.1,191.9,113.2,291,100.1,244,123.1,199,121,272,100.8,225,115.6,106.3,117.1,264.5,215,289.8
35,005,5,1924,1305,13,534,7,40,0,0,25,1451,1073,9,327,6,25,0,0,11,193.6,777.1,266.1,848.3,236,548,233.7,883.9,197.8,723.1999999999999,298.90000000000003,574.2,264.9,769.8,233.4,653.7,229,242,250,773.3,624.4,865.9
35,005,6,1357,818,14,479,6,17,1,7,15,1103,725,14,329,6,14,1,6,8,106.2,295.8,125.2,335.8,93,200.2,115.2,335.8,88.8,253.1,125.9,201.7,134.2,297.1,88.8,231.9,120.2,99,120.1,296.4,221.6,335.8
35,005,7,1051,729,7,289,4,11,0,0,11,810,621,6,165,4,7,0,0,7,106,410.9,149.8,484,114.2,286.9,124.9,508.1,107.4,375.2,151.1,306,158,392.8,110.8,351.1,131.8,120.8,137.3,402,329.8,496
35,005,9,1460,1024,12,355,15,26,0,3,25,1106,831,10,223,7,15,0,3,17,123.8,530,196.1,644.1,123.8,391.9,164.8,668.6,132,494.90000000000003,184.2,413.9,167.1,529.3,132,466.7,145.4,143,180.6,529.7,442.2,656.4
35,005,10,1106,855,1,229,2,10,0,0,9,833,671,1,149,2,7,0,0,3,71.9,503.9,90,579,78.6,389.2,76.3,588,68.6,481.1,106.4,407.9,100.1,499.6,76.3,450.8,85.4,82.4,83.2,501.4,431.4,583.8
35,005,11,1469,1177,1,250,8,15,2,4,12,1233,1037,1,167,3,14,2,2,7,124.7,565.1,182.9,627.8,158.4,430,154.1,650.2,138,564.1,198,461,156.7,573,164,512.1,140.4,164.7,168.3,568.6999999999999,492.3,639
35,005,12,668,532,3,120,4,2,0,0,7,526,431,3,83,4,1,0,0,4,31.8,284,57.6,349.9,41.6,217.2,44.1,360.8,36.8,281.9,70.8,226.2,66.7,279,44,254.89999999999998,48.7,47.9,50.2,281.7,245.9,355.5
35,005,13,1301,526,20,732,8,6,0,3,6,941,446,17,460,6,6,0,3,3,137.1,258,176.1,373.1,133.1,179.2,167.8,371.8,139.8,241.2,154.9,196.20000000000002,154.9,273.3,135.6,222.1,146,140.7,172.2,265.2,209.6,372.6
35,005,14,2205,1015,76,991,24,36,20,7,36,1614,796,64,658,21,24,18,4,29,133.9,244.2,167.1,288,129,144.2,155.2,290.9,132.4,209.3,158.29999999999998,168.9,160.9,256.8,140.2,175.70000000000002,147.6,139.5,161.1,251,174.6,289.7
35,005,15,617,388,14,195,2,6,1,1,10,488,339,7,127,2,6,1,1,5,74.2,151.8,81.8,184.9,72.4,97.6,77.10000000000001,184.1,86.1,132.1,86.1,111.3,94.2,157,81.8,120.10000000000001,84.3,81.6,79.4,154.1,115.5,184.70000000000002
35,005,16,835,336,3,474,7,11,0,0,4,615,277,2,318,6,9,0,0,3,77.1,179.8,81.9,215.8,63.4,133.1,83,217.9,72.1,149.8,83,129,100.3,168.9,74,139.1,88.89999999999999,73.3,82.4,174,138,217.1
35,005,21,1499,1055,7,411,3,13,0,1,9,1149,869,5,261,2,8,0,1,3,180.8,583,264.3,741,211,450.1,252,760,218,564.4,275.3,466.7,222.5,588,227.4,511.9,201.1,232.2,258.1,585.6,498.7,750.4
35,005,22,1085,738,11,309,10,5,0,0,12,832,595,6,211,8,5,0,0,7,143.9,314,191.9,341.9,146.4,210,181.3,350.2,162.6,277.3,182,224.1,175,324.9,158.8,253.4,159.6,162.7,186,319.4,241.4,346.4
35,005,23,1098,415,37,607,6,11,0,8,14,745,345,29,348,6,8,0,2,7,92.1,179.9,112.3,240.1,79.8,118.1,113.4,231.5,89,148.6,107,120.8,107,188.2,89,138.1,99.5,91.4,112.8,184.20000000000002,131.4,236
35,005,24,892,283,18,582,1,3,0,2,3,644,232,14,389,1,3,0,2,3,67.9,101.2,76.7,118,69.1,55.699999999999996,81.8,108.6,76.1,79.1,78.1,69.1,79.1,105.2,76.1,69.7,73.2,74.8,79,103.1,68.4,113.3
35,005,25,805,381,18,383,10,1,0,2,10,601,319,14,246,9,1,0,2,10,80.2,134.8,96.1,148.20000000000002,69.5,89.3,95,144.2,77,109.8,80.8,93.89999999999999,97.8,140.3,74.7,100.1,88.9,75.2,95.3,137.6,98.1,146.5
35,005,31,1618,572,33,962,16,8,3,1,23,1079,454,18,568,15,5,2,1,16,125.8,212.8,155.2,291.9,111.10000000000001,141.1,153.2,285.2,115,198.7,136.1,150,135.1,244.9,107.6,181,130.3,117.4,154.1,229,167.7,288.6
35,005,32,909,273,28,576,3,0,0,5,24,639,240,16,365,3,0,0,2,13,69.9,96.8,76,130.1,73.2,63.4,82.8,121.9,74,81.2,85.3,61.9,71.1,112.3,71.9,68.9,70.7,75.7,79.6,104.6,68.8,126.1
35,005,33,1184,486,24,631,7,10,0,6,20,791,373,17,372,7,9,0,5,8,105.89999999999999,157.4,87.9,192,81.1,87,82.3,189.2,82.89999999999999,115.10000000000001,96.9,89.3,121.2,169.9,81.1,99.9,113.6,85.3,85,163.79999999999998,97.9,190.6
35,005,34,938,280,15,617,3,1,0,2,20,662,235,14,393,3,1,0,2,14,83.9,79.1,92.2,122.2,75.8,47.3,96.1,110.8,80.8,73.2,84.9,52.9,83.3,95.2,75.8,61.1,83.7,79.3,94.1,87.1,59,116.2
35,005,35,1167,536,18,582,10,4,0,1,16,838,422,18,373,8,4,0,1,12,93.2,169.8,129.1,214.9,99.2,106,118.2,220.2,105,146,120.1,117,107.1,190,100.9,131,100.1,106.3,123.8,180,125.10000000000001,217.5
35,005,36,1462,786,15,637,7,2,0,2,13,1059,631,8,403,7,2,0,1,7,100.9,389.7,115.3,438.1,109.8,256,104.7,443.6,104,321.2,125.9,283.8,137.3,376.9,99.8,313.8,118,109.1,109.9,382.5,295,440.5
35,005,41,2191,1328,20,796,15,3,0,1,28,1505,1019,11,443,12,3,0,1,16,149.6,525.1,182.2,609.3,154.7,354.3,180.4,599.3,153.7,444.6,190.7,361.3,195.29999999999998,529.4,156.3,409.6,171,163.6,181.5,527.1,392.2,604
35,005,42,1262,327,16,903,4,8,0,0,4,866,268,12,574,3,5,0,0,4,86.4,95.3,104,130.9,69.1,47.1,98.5,127,86.4,64.1,91.1,47.1,96,104,75.7,56.1,91.3,80.7,101.4,100,53.6,129
35,005,43,1104,268,24,796,8,0,0,3,5,778,231,14,520,8,0,0,1,4,117.2,95,105.2,142.8,98.9,52.9,103.9,143.9,111.1,80.9,111.1,66.1,136.9,101.9,105.9,63.1,127.2,107,104.7,98.3,66,143.5
35,005,44,46,30,0,15,0,0,0,0,1,38,28,0,9,0,0,0,0,1,3.3000000000000003,16.900000000000002,2.1,15.700000000000001,3.3000000000000003,11.6,0,17.5,2.1,15.700000000000001,3.3000000000000003,11.6,3.3000000000000003,16.900000000000002,3.8000000000000003,13.7,3.3000000000000003,3.3000000000000003,0.5,16.900000000000002,13.1,17.2
35,005,45,53,38,0,15,0,0,0,0,0,39,30,0,9,0,0,0,0,0,0,15.100000000000001,2.1,15.8,0,13.899999999999999,1.2000000000000002,17,0,15.100000000000001,0,15.100000000000001,0,15.100000000000001,0,15.100000000000001,0,0,1.7,15.100000000000001,15,16.5
35,005,46,253,170,0,80,0,0,0,0,3,188,134,0,51,0,0,0,0,3,8.9,78.8,17.1,94,12.799999999999999,64,17.1,94.9,11,75.1,15.2,64.9,17.1,80.2,12.1,72,13.1,12.7,17.1,79.5,69.2,94.5
35,005,47,27,23,0,1,0,0,0,2,1,23,20,0,0,0,0,0,2,1,0,6,0,6.9,0,2.3,0,6.9,0,3.2,0,2.3,0,6,0,3.2,0,0,0,6,2.3,6.9
35,005,51,845,133,29,667,5,7,0,0,4,589,101,22,454,3,5,0,0,4,67.7,57.1,58.9,76.2,45.8,26.1,57.1,77.1,56.3,37.8,58.9,28.9,72.7,67.7,55.1,28,69.8,54.1,58.4,62.4,29.7,76.8
35,005,52,1513,425,17,1051,9,1,0,5,5,1057,342,12,684,9,1,0,4,5,126.4,187.7,126.4,248.2,99.6,148.1,135.1,231.7,99.6,198.9,124.1,153.1,136.3,196.6,111.2,168,131.1,108.5,130.8,192.1,167.3,239.8
35,005,61,1039,57,17,948,13,0,0,0,4,731,50,15,650,12,0,0,0,4,95,41.9,110.3,80,99.8,26.1,110.7,80,110.7,38.9,106.8,34.1,88,67,105.89999999999999,32.8,91.4,106.1,110.4,54.4,32.8,80
