state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_war,uss_18_rep_die,uss_20_dem_mar,uss_20_rep_oco,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
25,013,2783,2481,2358,14,57,11,11,0,2,28,1956,1882,10,26,9,9,0,0,20,474.7,719.6,698.6,792.6,461,607.1,682.5,813.3,891.3,227.2,546.2,579.6,474.7,411.4,690,719.6,693,803
25,013,2784,2588,193,26,2335,3,1,0,8,22,1658,173,21,1440,2,1,0,6,15,752,53.4,413.09999999999997,175.3,381.1,58.8,420.1,147.6,150.5,300,366.5,77.2,752,349.5,416.9,53.4,95.5,161.6
25,013,2785,2273,533,64,1632,6,22,0,0,16,1679,484,48,1113,6,18,0,0,10,658.1,79.4,475.5,160.6,407,55,464.8,152.4,182.7,290.6,398.9,64.9,658.1,365.4,469.9,79.4,100.8,156.79999999999998
25,013,2786,3161,1088,101,1924,3,5,1,2,37,2190,981,60,1122,3,1,1,0,22,796.6,144.3,629.5,247.7,456.5,115.7,624.6,238.7,330.4,252.1,471,108.7,796.6,392.9,627.1,144.3,185,243.3
25,013,2787,3348,256,73,2971,2,18,0,3,25,2031,189,49,1762,2,9,0,2,18,774.3,85.6,551,204.5,418.6,57.7,538.5,184.9,182.5,303.6,411.59999999999997,62.7,774.3,378.1,544.5,85.6,100.9,194.6
25,013,2788,2940,1501,80,1255,7,50,4,7,36,2240,1291,62,814,7,40,1,5,20,882.8,293.3,874.8,342.9,686.6999999999999,209.3,888.5,338.1,491.90000000000003,425.90000000000003,712.6,196.9,882.8,608.5,881.7,293.3,299.2,340.7
25,013,2789,2790,2319,44,370,3,37,0,3,14,2278,1963,35,242,3,25,0,0,10,821.3,487.9,930.4,480,722.5,383.5,924.4,492.6,783.4,369,829.4,320.7,821.3,640.4,927.5,487.9,495.9,486.5
25,013,2790,2883,522,85,2232,1,14,0,4,25,1936,464,56,1392,1,11,0,4,8,686,95.7,513.8,169.9,404.6,59.6,500,168.8,179.4,300.8,401,67.4,686,368.8,506.8,95.7,102.3,169.29999999999998
25,013,2791,2817,1100,101,1552,10,17,0,5,32,2166,972,89,1060,5,16,0,3,21,822,173.9,754,246.9,609,106.9,764.2,227.9,313.8,427.1,607.9,126.9,822,548.1,759.1,173.9,182.8,237.5
25,013,2792,2844,2519,40,214,0,17,0,11,43,2332,2110,33,144,0,15,0,7,23,897.2,725.3,1086.7,759.6,769.1999999999999,655.2,1008,808.1,1124.5,322.2,908.2,567.7,897.2,666.2,1046.8,725.3,782.5,783.8
25,013,2793,3035,1468,106,1329,1,74,0,9,48,2208,1300,77,745,1,59,0,3,23,900.5,406.3,840.7,508.2,622.5,331.1,831,485,619.1,340.1,677.1,292.6,900.5,546.8,835.6,406.3,414.5,496.5
25,013,2794,3234,1479,63,1624,2,25,0,7,34,2229,1246,47,895,2,20,0,2,17,956.5999999999999,299.1,914.2,318.7,620.7,210.5,905,326.2,506.5,360.7,675.3,198.5,956.5999999999999,552.3,909.9,299.1,305.2,322.4
25,013,2795,2774,1524,59,1105,1,45,0,1,39,2186,1323,50,754,1,33,0,1,24,881.3,327.3,981.4,373.3,738.2,263.9,991.7,361.7,574.8,457.3,810.5,229.9,881.3,669,986.1,327.3,356.2,367.5
25,013,2796,2597,2154,79,275,2,51,2,1,33,2171,1872,74,164,2,42,1,1,15,917.7,521.8,1155.4,522.7,839.3,485.4,1120.1,527.9,910.1,432.7,966,399.9,917.7,746.1,1137.6,521.8,598.1,525.2
25,013,2797,2596,1995,40,495,2,26,0,0,38,2065,1678,28,311,2,20,0,0,26,937.9,343.8,1063.5,349.1,832,299.3,1037.6000000000001,370.7,660.6,485.7,911.2,250.4,937.9,742.8,1051,343.8,403.2,359.8
25,013,2798,3185,3009,7,47,0,100,0,1,21,2243,2149,5,23,0,57,0,1,8,1124.6000000000001,623.9,1424.8,648.9,994.8,603,1336.9,726.9,1187.4,463.5,1133,514.5,1124.6000000000001,864.1,1380.9,623.9,768.5,687.8
25,013,2799,3429,3068,58,115,1,124,2,1,60,2519,2280,48,73,0,87,2,1,28,1114.9,666.4,1372.4,661.5,960,594.3,1313.4,712.8,1156.8,462.6,1141.5,475.2,1114.9,854.3,1343.5,666.4,742.5,687
25,013,2800,2952,2679,28,85,3,118,0,7,32,2213,2033,23,54,2,85,0,5,11,956.1,708.1,1248.9,720.5,827.4,649.2,1203.9,767.7,1158.3,363.09999999999997,973.4,545.4,956.1,721.1,1226.3,708.1,784.5,744.3
25,013,2801,3074,2739,29,70,0,212,0,2,22,2330,2101,22,47,0,148,0,0,12,1012.8,806,1241.1,729.6,869.6999999999999,730.7,1185.1,775.1,1282.9,360.9,1031,622.9,1012.8,753.9,1213,806,878.7,752.3
25,013,2802,3144,2827,33,53,0,189,1,1,40,2475,2263,26,33,0,133,1,1,18,1101.8,652.1,1391.6,733.5,888.9,597.3,1350.4,753.5,1163.8,355,1005.7,506.9,1101.8,749.4,1371,652.1,755.8,743.8
25,013,2803,3450,3230,28,104,3,29,0,17,39,2719,2584,17,61,2,26,0,10,19,779.6,800.3,926.6,949.9,659.8,631.2,945.8,899.7,1009.2,327.9,791.5,548.5,779.6,593,936.2,800.3,729.8,924.2
25,013,2804,3544,3194,32,200,2,34,4,10,68,2824,2609,20,119,2,24,2,7,41,691,618.8,818.3,691.3,541.5,406.4,851,623.3,714.6,261.3,610.6,371.3,691,470.90000000000003,834.5,618.8,497.2,657.1
25,013,2805,4138,3942,18,109,1,27,0,4,37,3133,3020,13,62,0,18,0,3,17,787.9,1192.5,1034.4,1354.8999999999999,710.5,945.7,1050,1280.9,1400.4,283.7,887.8,804.9,787.9,627.5,1042,1192.5,1050,1317.4
25,013,2806,3377,3145,39,115,2,25,4,5,42,2741,2606,21,68,2,19,1,3,21,808.8,806.3,930.4,915.8,682.6,627.2,951.2,832.1,1038.9,304.3,783.6999999999999,554,808.8,590,940.7,806.3,739.9,873.9
25,013,2807,3018,2010,353,608,2,25,0,1,19,2642,1668,348,590,2,21,0,1,12,502.4,598.6,629.8,654.7,438,471.9,651.1,605.3,745.8,179,524.5,417.40000000000003,502.4,380.5,640.2,598.6,545,630
25,013,2808,3576,3442,15,47,4,30,0,8,30,2983,2893,13,27,3,23,0,6,18,906.1,1074.3,1119.1,1120.8,729.4,842.3,1128.9,1069.2,1272.6,321.8,883,722.9,906.1,644.6,1124.1,1074.3,945.7,1094.7
25,013,2809,2670,2529,29,37,11,16,0,2,46,2123,2042,24,21,5,10,0,1,20,582.8,730.7,737.7,812.1,485.9,588.3,741.6,796.7,892.1999999999999,199.5,568.8,540,582.8,418.4,739.7,730.7,673.4,804.6999999999999
25,013,2810,3006,2876,9,64,5,22,0,4,26,2317,2243,5,41,5,12,0,2,9,660.3,784.6,863.2,905.2,571.8,663.8,866.2,870.5,1013.3,271.3,685.7,610.8,660.3,509.6,865.1999999999999,784.6,762.6,887.8
25,013,2811,2884,2767,27,52,2,14,0,1,21,2192,2119,18,32,2,8,0,1,12,675.1,738.8,839.8,866.6,613.4,588.8,848.1,846,967.7,292.8,697.9,573.1,675.1,534.3000000000001,844,738.8,709.7,856.1
25,013,2812,838,805,0,10,6,3,0,0,14,681,658,0,9,4,2,0,0,8,199.2,281.1,245.9,312,167,265.2,225,313.3,361.9,75.9,218.1,230.9,199.2,153.7,235.6,281.1,286.4,312.8
25,013,2813,2845,2716,15,59,5,10,0,4,36,2250,2172,11,31,4,10,0,3,19,602.3,794.8,808.1,833.3,514.8,586.1,812.8,798.9,914.5,239,602,572.1999999999999,602.3,451.8,810.1,794.8,690.4,815.9
25,013,2814,3268,3087,36,80,3,23,0,0,39,2546,2435,26,51,3,13,0,0,18,662.5,890.6,838.2,950.8000000000001,565.6,671.9,817.9,930.2,1037.9,255.4,684.5,619.8,662.5,501.9,827.7,890.6,776.9,940.9
25,013,2815,3128,2906,42,84,9,47,0,0,40,2502,2356,38,44,5,35,0,0,24,619.1,609.8,775.3,630.2,531.9,441.9,786.8,606.8000000000001,770.2,250.70000000000002,623.1,417.4,619.1,468.7,781.1,609.8,543.1,618.5
25,013,2816,2899,2737,29,68,3,27,0,2,33,2291,2192,20,38,3,16,0,2,20,588.8,783.6,681.1,821.6,484.5,537,709.8,769.1,832.4,230,554.8,514.3,588.8,423.3,695.4,783.6,627.6,795.5
25,013,2817,1775,1701,12,46,2,5,0,1,8,1332,1290,8,24,2,3,0,0,5,277.9,480.2,365.1,512.2,260,398.6,379.8,497.7,553.1,114.9,321,351.1,277.9,231.8,372.5,480.2,434.3,505.1
25,013,2818,3328,3136,30,93,9,31,1,1,27,2571,2457,18,47,8,21,1,1,18,658.5,1162.3,831.7,1277.3,557.4,983.5,817.2,1277.7,1350.2,228.7,671.9,908.6999999999999,658.5,486.4,824.5,1162.3,1081,1277.4
25,013,2819,2808,2697,24,29,10,15,0,0,33,2224,2141,19,20,10,11,0,0,23,483,763.4,629.4,828.5,427.1,591.1,630.6,830.9,878.8,212.9,541.5,557.5,483,393.5,630.1,763.4,675.6,829.9
25,013,2820,3366,3195,25,76,4,31,2,0,33,2597,2483,17,54,2,26,1,0,14,716.8,1034.7,898.6,1115.8,597.2,889.2,870.8,1117.3,1258.3,254.29999999999998,740.8,791.9,716.8,530.7,884.6,1034.7,979.7,1116.4
25,013,2821,2610,70,181,2343,4,1,0,0,11,1580,61,107,1405,3,1,0,0,3,767.6,34.4,452.7,169.9,364.8,17.8,431.8,140.8,128.1,265,335.9,35.300000000000004,767.6,322,442.2,34.4,60.4,155.2
25,013,2822,2100,122,121,1818,3,18,0,0,18,1333,95,72,1141,3,15,0,0,7,582.4,52.7,460,123.3,359,32.5,449.1,116.3,152,259,348.2,40.9,582.4,322.2,454.5,52.7,75.2,119.4
25,013,2823,2235,85,79,2020,2,7,0,9,33,1397,69,42,1256,1,7,0,5,17,521,44.9,356.6,112.2,251.9,22,343.3,99.1,89.4,193.3,231,36.3,521,225.2,350.2,44.9,49.2,105.5
25,013,2824,2264,223,272,1725,1,6,0,4,33,1493,194,156,1119,1,2,0,1,20,576.9,45.7,436.7,108.10000000000001,339.8,27.9,419.2,91.7,134.4,238.8,311.9,46.3,576.9,296.7,427.9,45.7,69.5,99.9
25,013,2825,2341,379,311,1590,5,32,0,2,22,1802,369,254,1123,5,31,0,2,18,714,64.2,554.3,168.8,438.3,31.2,536.7,155.1,164.6,310.8,416.4,44.1,714,388.5,545.5,64.2,80.1,161.8
25,013,2826,2762,332,342,2017,4,33,0,11,23,1923,309,244,1320,4,23,0,6,17,684.8,49.4,518.6,128,397.3,23.8,494.3,112.7,176.5,250.4,371.5,33.4,684.8,339.9,506.5,49.4,77.8,120.10000000000001
25,013,2827,2504,563,517,1356,9,20,0,1,38,1989,552,430,948,8,14,0,1,36,686.9,69.9,551.8000000000001,122.4,363.4,46.6,520.3,128.2,211.5,222.7,377.9,50.6,686.9,321.4,536,69.9,103.1,125.3
25,013,2828,2246,511,312,1342,5,34,0,2,40,1821,494,287,976,4,32,0,2,26,641.5,58.3,520.4,108.8,356.1,29.400000000000002,512.2,108.2,165.6,223.8,343,32.7,641.5,307.7,516.4,58.3,75.9,108.4
25,013,2829,2371,703,300,1298,7,31,4,1,27,1779,627,211,894,4,26,4,1,12,557.9,96.89999999999999,502.4,141.6,309.9,61.2,497.5,123.3,193.2,194.9,322.3,58.9,557.9,275.59999999999997,500.1,96.89999999999999,104.5,132.2
25,013,2830,2338,934,230,1095,1,46,0,9,23,1746,806,160,727,0,32,0,7,14,801.4,212.5,698.5,260.9,583.5,172.6,693.6,245.4,453.6,329.3,632.8,141.5,801.4,515.1,695.8,212.5,255.6,253.2
25,013,2831,2692,848,240,1514,5,14,0,7,64,1929,707,170,994,3,14,0,6,35,588.4,143.3,569.4,210.2,396.4,102.3,573.9,209.5,260.2,256.2,417.8,91.8,588.4,356.9,571.7,143.3,151.6,209.9
25,013,2832,2524,1045,286,1103,3,26,0,5,56,1873,909,209,700,2,18,0,2,33,732.4,226.8,725.2,274.7,500.1,160.4,739.1,247.5,373.1,304.2,550.3,132.8,732.4,451.4,732.2,226.8,222.2,261.4
25,013,2833,2627,1275,224,1031,3,51,0,0,43,1989,1082,162,676,3,39,0,0,27,685.4,242.6,674.8,310.1,477.3,188.7,670.5,310.4,443.3,263.3,545.6,153.7,685.4,428.6,672.4,242.6,262.2,310
25,013,2834,2536,865,224,1309,11,61,0,6,60,1819,751,162,825,9,37,0,4,31,819.4,185.1,813.2,287.4,502.9,142.4,794.5,270.8,366.5,304.7,527,136.1,819.4,444.4,804.1,185.1,215,279.4
25,013,2835,2436,1496,265,603,2,16,0,3,51,1888,1279,179,386,2,15,0,2,25,701.1,306.4,774.5,359.9,543.3,224.9,769.8,352.2,527.1,267.9,589.5,199.6,701.1,466.5,772.1,306.4,317.3,356.1
25,013,2836,2407,1110,303,866,3,58,0,9,58,1813,963,216,563,3,41,0,5,22,709,261.9,691.2,283,481.9,166,687.9,272.6,386.8,289,525,147.8,709,432.3,689,261.9,233.6,278.1
25,013,2837,2445,398,412,1579,7,3,4,5,37,1742,361,313,1028,6,3,2,4,25,544.9,67.9,433.1,92.9,287.1,41.9,424.90000000000003,80,128.2,209.1,272.1,58,544.9,255.9,429.3,67.9,76.10000000000001,86.6
25,013,2838,2050,291,281,1430,3,14,1,6,24,1385,264,199,886,3,11,1,5,16,503.4,43.5,354.1,83.2,262.2,21.1,350.9,70.6,102.4,186.5,259,22.2,503.4,235.7,352.2,43.5,48.4,76.9
25,013,2839,2133,358,302,1394,4,42,0,2,31,1433,309,212,853,4,32,0,1,22,397.9,41,301.4,82.5,194,24.1,293.8,77.10000000000001,80.7,137.20000000000002,187.4,29.7,397.9,173.1,297.5,41,44.7,79.6
25,013,2840,2109,207,509,1297,4,45,0,4,43,1392,168,353,821,2,24,0,4,20,493.2,35.7,398.7,91.89999999999999,268,19,402.1,88.4,109.4,177,263.6,23.4,493.2,236.2,400.8,35.7,50.6,90.1
25,013,2841,2477,291,617,1436,11,69,0,0,53,1615,233,428,875,7,45,0,0,27,523.2,48.5,401.6,108,272.8,31.6,409.5,95.5,119.2,186.1,262.8,40.7,523.2,240.5,405.3,48.5,64.2,101.5
25,013,2842,2453,470,483,1262,13,148,2,10,65,1597,393,327,730,6,104,2,6,29,441,67,405.2,123.8,264,49.9,414.9,108,121.9,188.8,257,56.9,441,236.6,410.1,67,76.39999999999999,115.8
25,013,2843,2572,384,491,1443,1,216,0,1,36,1623,318,323,829,1,137,0,1,14,434.5,51.5,377.7,106.7,224.6,40.1,372.6,102.1,116.2,153.2,227.9,39.5,434.5,201.7,375.2,51.5,65.3,104.3
25,013,2844,2498,519,462,1128,14,320,1,1,53,1731,463,290,726,12,210,1,1,28,560.7,90.7,486,156.1,312.40000000000003,58.9,464.09999999999997,152.1,184.6,195.7,306.09999999999997,62.7,560.7,271.5,475.1,90.7,102.10000000000001,154.4
25,013,2845,2273,436,833,928,7,10,0,2,57,1611,384,606,569,3,8,0,0,41,674.2,70.1,695,86.4,481.3,47.3,674.6,91.8,258.5,292.2,487.6,57.4,674.2,420.4,684.7,70.1,121.1,89
25,013,2846,2253,189,1094,889,7,9,0,1,64,1539,161,793,523,6,7,0,1,48,738.8,44.2,643.4,109.7,445.5,27.8,596.5,122.3,202.79999999999998,269.7,420.7,40.1,738.8,378.6,620,44.2,90.1,115.6
25,013,2847,2243,141,1077,951,11,4,5,2,52,1429,110,737,539,9,4,4,1,25,593.5,26.3,510.1,71.5,348.1,17.6,498.8,70.9,141.4,236.7,338.4,27.3,593.5,307.7,504,26.3,62.1,71.4
25,013,2848,1840,89,864,836,3,1,0,0,47,1218,67,622,497,2,1,0,0,29,487.8,22.7,430.3,52.6,273.2,14.2,416.3,57.9,103.5,186.70000000000002,258.3,25.2,487.8,239.4,423.40000000000003,22.7,47.6,55.1
25,013,2849,2354,86,1077,1096,4,6,0,10,75,1557,73,790,631,4,4,0,4,51,584.1,27.6,524.9,59.9,314,14.200000000000001,502.1,62.8,125.8,210.7,319.9,20,584.1,281.4,513.6,27.6,53.3,61.199999999999996
25,013,2850,2372,1622,403,286,1,13,1,2,44,2184,1610,324,196,1,13,1,1,38,239.9,17.3,206.6,26.5,157.5,7.2,200.4,28.5,66.8,107.10000000000001,152.20000000000002,12.5,239.9,138.8,203.7,17.3,28.7,27.7
25,013,2851,2550,383,1071,1002,6,29,0,2,57,1781,357,808,550,6,24,0,2,34,794.4,54.9,669,101.3,525,36.7,653.4,99,235.1,329.4,509.1,46.2,794.4,454.7,661.2,54.9,105.7,100
25,013,2852,2951,295,1784,776,4,18,3,8,63,2119,273,1333,435,4,14,3,8,49,841.6,36.8,770.9,76,541,19.3,743.3,72.2,219.5,346.6,523.5,30.900000000000002,841.6,470.5,757.1,36.8,89.8,73.9
25,013,2853,2176,244,1094,741,4,38,0,0,55,1531,221,802,440,4,31,0,0,33,678.1,60.8,609.5,93.4,449.5,33.2,593,97,248.2,245.7,452.9,30.7,678.1,382.7,601,60.8,104.1,94.9
25,013,2854,2369,749,757,753,4,33,1,3,69,1722,643,585,425,2,28,1,2,36,757,163.5,781.2,200.6,554.4,102.3,792.2,165.2,341.5,325,569.6,102.2,757,483,786.2,163.5,181.9,183
25,013,2855,2346,987,511,740,3,25,3,2,75,1581,816,338,382,3,17,1,0,24,612.3,209.3,615,232.8,401.2,149.1,599.1,236,350.9,210.8,431.7,123.89999999999999,612.3,347.90000000000003,606.7,209.3,207.8,234.29999999999998
25,013,2856,2101,1382,320,292,4,51,1,2,49,1733,1218,245,195,3,38,1,2,31,616.7,346.6,712.6,400.4,503.6,276.4,717.1,376.09999999999997,549.2,235,575.3,220.9,616.7,438.1,714.7,346.6,348.8,388.5
25,013,2857,3003,1209,948,711,21,37,0,3,74,2216,1057,666,421,7,27,0,2,36,1021,234.9,1108,282.6,754.8,151.7,1092.7,270.4,499.9,430.8,780.9,147.1,1021,655.3,1100.1,234.9,266.4,276.9
25,013,2858,2369,1109,706,383,15,71,0,6,79,1897,993,565,242,10,51,0,4,32,773.8,255.1,845,255.8,611.9,178.6,823.2,264,511.2,301.8,641.2,163.9,773.8,518.6,834,255.1,284.7,259.4
25,013,2859,2349,1624,278,315,4,63,1,7,57,1789,1328,215,176,3,40,1,2,24,656.2,468.8,823.6,480.6,568.5,351.6,812.9,464.6,662.3,278.5,657.7,290.2,656.2,501.4,818.4,468.8,434.8,472.9
25,013,2860,2660,2030,319,212,5,40,1,5,48,2240,1766,244,161,5,33,1,4,26,650.6,445.6,756.3,406.6,588.3,304.8,722,416.3,635,291.7,668.1,258.9,650.6,516.3,738.9,445.6,399.5,412.3
25,013,2861,1996,579,409,912,4,31,0,18,43,1339,496,263,525,2,22,0,10,21,500.7,97.3,473.7,124.8,333.6,77.8,464.40000000000003,117.3,206.8,210.9,340.2,77.8,500.7,294.7,469.09999999999997,97.3,120.7,121.1
25,013,2862,2406,1549,204,523,1,57,0,14,58,1954,1349,165,349,1,41,0,12,37,696,230,801.8,261,565.7,186.9,795.6999999999999,249.2,450.1,318.5,607.2,159,696,497.2,798.7,230,265.1,255.6
25,013,2863,2546,1178,374,754,6,185,0,6,43,1891,989,257,471,6,136,0,2,30,653.3,231.7,704.4,271,471.7,201,691,298.2,409.4,276.2,511.40000000000003,171.7,653.3,419.8,697.8,231.7,260.6,284.6
25,013,2864,2147,1779,106,154,0,75,5,0,28,1809,1545,79,109,0,53,3,0,20,635.3000000000001,399.3,730.4,428.2,543.3,310.4,732.1,406.1,611.1,254.9,626.9,248.2,635.3000000000001,474.9,731.3,399.3,389.8,417.4
25,013,2865,2466,644,454,1152,0,157,1,1,57,1642,550,299,654,0,113,1,0,25,559.4,94.1,528.6,183.70000000000002,349.6,66.1,503.9,172.1,216.8,213.2,349.9,74.2,559.4,304.3,516.5,94.1,118.9,177.9
25,013,2866,2531,975,520,753,16,190,0,2,75,1774,811,322,465,14,132,0,2,28,632.9,141.7,653.4,200,455.2,100.7,667.6,177.2,291.3,281.5,485,82.6,632.9,407.2,660.5,141.7,158.4,188.1
25,013,2867,2599,1171,421,829,9,127,0,2,40,1850,975,266,488,4,93,0,1,23,605.1,206.7,716.6,258.5,486.3,152.9,692.5,251.6,373.3,276.8,522.6,124.9,605.1,428.5,704.6,206.7,216.9,255
25,013,2868,2249,1522,302,332,2,54,0,0,37,1721,1281,193,189,2,34,0,0,22,632.4,318.4,663.7,315.2,531.9,223.8,644.7,318.4,454.5,317.4,578.7,197.7,632.4,475.9,654.4,318.4,292.4,316.9
25,013,2869,2309,1463,260,425,2,120,0,2,37,1794,1222,198,268,2,81,0,2,21,637.9,334.6,772.1999999999999,367.4,546.2,267,753.2,362.6,553.9,271.2,598.9,225,637.9,472.3,762.8,334.6,348.7,364.9
25,013,2870,2288,1842,140,188,1,78,0,2,37,1846,1546,102,126,1,52,0,1,18,770,437.9,876,459.09999999999997,678.3,361.3,860.3,463.90000000000003,778.9,290.1,818.1,260.9,770,595,868.6,437.9,467.2,461.6
25,013,2871,2287,1705,192,216,2,112,0,5,55,1868,1478,153,131,2,78,0,3,23,716.8,426.9,866.3000000000001,435.1,622.2,349.9,854.7,437,711.9,291.1,711.9,286,716.8,541.7,860.5,426.9,449.1,436.2
25,013,2872,2250,1691,175,242,1,82,0,0,59,1812,1426,140,159,1,59,0,0,27,597.9,387.9,702,431.6,503.7,318,678.7,418.5,583.5,252.1,592.9,238,597.9,449.5,690.4,387.9,379.8,424.7
25,013,2873,2480,907,657,748,4,75,4,7,78,1580,738,368,386,3,48,3,3,31,650.1,183.9,618.3,207.1,441,142.3,607.2,196.8,341.9,249,462.90000000000003,127,650.1,384.3,612.9,183.9,203.9,201.6
25,013,2874,2185,1601,299,205,4,54,1,3,18,1796,1362,245,129,2,43,1,3,11,668.5,428.9,757.1,399.4,565.8,322.3,749,403.8,635.6,262.7,636.3,266.6,668.5,488.2,753,428.9,408.3,402
25,013,2875,2163,1705,195,158,4,57,0,4,40,1781,1453,152,106,4,37,0,1,28,626.8,488.1,752.6,506,566.3,391,735.4,497.7,745.4,225.9,648.1,329.8,626.8,480.1,743.9,488.1,488.8,501.5
25,013,2876,2286,1808,220,171,1,42,1,10,33,2099,1706,190,130,1,36,1,7,28,338.3,177.6,376.4,167,292.8,151,361.2,187.3,326.9,127.6,327.9,124.8,338.3,249.3,369,177.6,200.8,177.5
25,013,2877,2289,1256,261,685,5,28,2,2,50,1815,1122,186,446,3,23,2,1,32,573.9,243.1,615.9,305.7,397.6,165.1,600.6,299.3,365.3,217.9,421.40000000000003,159.4,573.9,346.2,608.3,243.1,229.9,302
25,013,2878,2554,929,601,874,11,53,0,7,79,1855,801,414,550,8,40,0,4,38,669.4,222.1,759.9,264.2,491.8,143.9,755.2,244.2,378.7,275.5,518.4,128.1,669.4,428.3,757.7,222.1,216.9,253.9
25,013,2879,2373,582,783,872,3,74,0,0,59,1726,495,600,543,2,52,0,0,34,787.5,121.7,720.1,194.6,520.6,100.3,704.9,176.5,301.7,321.4,517.6,99.7,787.5,453.2,712.6,121.7,167.1,185.3
25,013,2880,2683,835,451,1291,1,24,0,6,75,1654,668,270,662,1,19,0,2,32,534.7,139.3,478,180.3,327,89.3,486.1,155,206.6,218,339,87.2,534.7,294.59999999999997,482.1,139.3,127.7,167.9
25,013,2881,2421,1189,372,755,3,47,2,1,52,1722,991,240,426,2,38,2,1,22,491.4,148.9,480.5,188.3,286.4,81.5,476.4,174.5,209.6,172.2,307.8,67.60000000000001,491.4,255.8,478.5,148.9,119.5,181.1
25,013,2882,2452,1307,408,617,10,54,2,1,53,1838,1098,286,372,2,44,2,0,34,583.6,278,693.5,311.4,461.5,174,694.7,285.3,379.9,272.8,483.3,169.8,583.6,405.7,694.1,278,241.4,298.1
25,013,2883,2739,1354,510,726,2,70,1,2,74,2074,1158,364,453,2,48,1,2,46,742.9,300.3,764.3,341.1,553.7,226.5,743.5,349,491.5,298,579.1,209.2,742.9,477,754,300.3,308.7,344.5
25,013,2884,2422,623,720,959,9,10,0,0,101,1653,520,501,573,3,10,0,0,46,648,165.29999999999998,695.7,204.7,448.5,101.7,700,194.7,306.4,268.3,460,106.89999999999999,648,392,698.1,165.29999999999998,171.6,199.9
25,013,2885,485,459,6,6,5,1,0,0,8,379,366,3,4,3,1,0,0,2,101.4,189.7,135.9,186.1,102.7,147.3,129,190.6,192.9,54.1,113.7,139.3,101.4,90.4,132.6,189.7,159.6,188.6
25,013,2886,1838,1761,17,29,4,3,0,0,24,1435,1392,9,12,4,1,0,0,17,365.3,549.3000000000001,429.5,618.9,313.2,436.8,431.5,606.8,626.7,153.9,375.2,412.1,365.3,280.7,430.5,549.3000000000001,491.7,612.9
25,013,2887,3556,2336,163,686,5,280,3,2,81,2643,1824,125,457,5,188,2,1,41,454,243.6,514.7,382.5,304.2,170.6,523.3000000000001,338.8,309.9,186.2,324.2,164.5,454,271.7,518.8,243.6,215.1,360.5
25,013,2888,3305,2394,175,396,4,243,2,0,91,2534,1894,130,256,4,192,2,0,56,528.2,342.2,646.6,435,406,204.6,649.1999999999999,412,394.6,238.5,441.3,196,528.2,361.9,647.9,342.2,265.1,423.5
25,013,2889,3539,2933,80,316,5,132,3,10,60,2813,2414,58,189,5,107,3,7,30,675.5,583.6,849.8,636.2,522.1,475,851.9,627.9,780,254.2,621.8,419.9,675.5,465.8,851,583.6,558.3,632.1
25,013,2890,3395,2989,83,191,5,75,0,0,52,2686,2420,62,104,4,61,0,0,35,734.7,627.7,913.3,675,609.6,474.8,930,632.1,836.4,282.4,722.2,398.3,734.7,538.5,921.6999999999999,627.7,570.2,653.7
25,013,2891,3420,3243,6,87,7,47,0,4,26,2717,2617,5,47,6,31,0,0,11,905.5,1021.3000000000001,1128.5,1052.5,767.5,873.5,1093.1,1065.1,1390.6,276.2,947.2,744.7,905.5,663.5,1110.9,1021.3000000000001,1003.1,1058.6
25,013,2892,3588,3140,31,198,1,164,2,0,52,2719,2459,25,91,1,107,2,0,34,850.1,958.1,1027.2,990.9,706,756.3,1014.6,958.8,1203.1,298.1,869.1,638.5,850.1,624.5,1021.1,958.1,865.7,974.8
25,013,2893,3687,3409,30,88,0,121,1,7,31,3004,2802,19,67,0,87,1,5,23,861,1129.1,1117.6,1177.2,753.3,954.2,1072.6,1172.3,1450.9,274,944.7,797.5,861,657.3,1095.5,1129.1,1067.6,1174.7
25,013,2894,3901,2862,273,509,7,183,3,11,53,3273,2493,219,357,7,153,3,8,33,696.9,628,954.7,714.1,574.5,488.8,944.5,694.3,809.5,275.7,663.3,434.4,696.9,504.9,949.7,628,577.7,703.8
25,013,2895,3568,3245,32,244,0,21,2,0,24,2806,2622,25,135,0,15,2,0,7,842,1033.4,1102.7,1136.2,757.9,882.4,1069.9,1117.6,1324.8,325.4,881.9,776.8,842,655,1086.5,1033.4,994.3,1126.5
25,013,2896,3499,3168,23,235,4,30,1,1,37,2624,2403,20,150,4,22,1,1,23,661.2,820,856,921.6,595.2,699.8,844,916,1019.1,278.5,714.4,599.4,661.2,529.3,849.7,820,772.2,918.9
25,013,2897,3313,2598,68,525,12,60,0,4,46,2553,2068,56,353,11,44,0,2,19,521.5,368.1,642.7,454.8,401.2,276.1,643.1,415.7,474.1,222,441.7,253.5,521.5,354.8,642.9,368.1,334.8,435.3
