state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_sco,uss_16_dem_dix,uss_20_rep_gra,uss_20_dem_har,gov_18_dem_smi,gov_18_rep_mcm,atg_18_dem_ana,atg_18_rep_wil,sos_18_dem_whi,sos_18_rep_ham,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
45,019,923,3389,1662,1282,283,13,56,5,2,86,2480,1319,892,170,9,52,3,1,34,438.5,651.9,496,957.2,515.6,553.5,478.1,980.3,644.2,339.2,615.5,329.2,622.7,356.8,602.2,627.8,968.6,477.1,341.6,487.4
45,019,924,3717,1356,1836,314,8,87,6,8,102,2874,1134,1358,235,8,73,5,3,58,356.1,977.4,321.9,1339.9,453.9,889.4,296,1373.9,867.8,222.1,849.2,209,871.8,222.1,933.3,862.6,1357,404.9,217.9,308.9
45,019,925,909,168,645,71,1,7,0,4,13,690,153,470,49,1,7,0,4,6,48.9,382.8,55.9,354.2,84.9,338.2,54,364.2,285.2,48.9,291,40.300000000000004,289.8,48.9,360.4,288.7,359,67.1,45.9,55.2
45,019,926,830,121,503,188,2,1,9,0,6,599,107,373,111,1,1,4,0,2,45.300000000000004,279,37,195.3,59.3,265.1,30.900000000000002,202.1,168.1,34.8,163,31.8,168.1,34,272.1,166.6,198.9,52.2,33.8,33.9
45,019,927,3157,750,1062,1240,11,32,9,14,39,2249,634,712,842,9,24,4,10,14,163.6,469.1,156.8,455.5,200.6,425.8,148.9,463.59999999999997,340.6,92.6,331.8,89.9,336.1,97.1,447.7,335.7,459.7,182.2,92.7,153.1
45,019,928,2203,596,851,717,3,12,2,5,17,1648,520,617,486,3,9,2,3,8,76.6,328.9,84.5,371.3,113.9,289,80.8,378,261.5,32,256.2,32.9,257.09999999999997,37.7,308.9,258,374.9,95,34.1,82.6
45,019,929,2746,652,621,1378,21,47,0,3,24,1991,568,443,913,9,45,0,0,13,171,340.3,156.1,302.2,197.29999999999998,319.6,147.6,305,267.1,104.9,255.8,107.9,259.2,110.9,330.1,260.5,303.6,184.1,107.9,151.9
45,019,930,3029,747,1963,216,8,34,8,5,48,2219,652,1365,128,7,30,7,5,25,302.7,869.9,278,982.1,359.6,809.2,271.9,993,747,220.2,735.9,204.4,739.6,220.2,839.3,740.6,987.8,331.2,215.3,274.9
45,021,001,1729,1623,55,23,8,4,0,0,16,1312,1247,36,11,4,4,0,0,10,620.4,69.7,704.4,60.7,572.6,79.4,676.3000000000001,69.8,50.6,419.6,34.4,427.8,34.4,432.9,73.8,39.6,64.7,596.6,427.2,690.4
45,021,002,3735,1840,1532,271,2,12,0,9,69,2622,1435,1002,141,2,12,0,5,25,419.5,542.7,520.1,550.5,410.1,500.6,499.3,566.5,370.2,321.4,354.6,325.5,359.6,333.2,521.7,360.8,558.8,414.7,325.90000000000003,509.8
45,021,003,2219,2017,51,102,8,8,0,8,25,1734,1585,43,75,5,4,0,4,18,759.7,103.2,867.9,102,677.8,143.1,810,118.7,80.1,570.2,71.7,569.9,75.7,576.6,122.6,75.7,109.3,719.4,571.5,838.1999999999999
45,021,004,1722,1615,41,36,3,2,0,2,23,1298,1225,31,26,3,1,0,0,12,711.7,80.6,767,121,686.2,99.1,745.4,133.3,81.8,564,68.2,572.1,68.2,576.1,89.9,72.6,126.8,699.4,571,755.7
45,021,005,1159,911,222,7,2,1,1,1,14,828,665,148,5,1,1,1,0,7,343.1,132.9,379.8,148.6,324.6,132.3,365.1,153.7,108.2,237.3,106.5,233.9,109,233.2,132.5,108.2,151.4,333.5,234.6,372.6
45,021,006,311,230,64,6,5,0,0,1,5,247,185,52,3,4,0,0,0,3,102.2,39.6,113,44.5,96.9,39.5,109.1,46,32.3,70.8,32,69.9,32.8,69.6,39.5,32.3,45.3,99.4,69.9,111.1
45,021,007,872,669,165,10,0,1,0,0,27,639,519,101,7,0,1,0,0,11,277.8,63.1,308,59.4,252.6,64.5,300,63.9,47.4,221,43,224.5,42.7,225.3,63.8,44,61.400000000000006,265.3,224.20000000000002,303.5
45,021,008,1347,1227,74,13,6,10,0,0,17,1003,926,52,7,4,8,0,0,6,436.4,99,483.7,93.4,396.8,100.6,470.1,100.3,74.2,346.7,67,352.8,66.7,354.1,99.7,68.9,96.5,417.3,352.2,475.8
45,021,009,1046,728,257,36,1,1,0,0,23,863,622,200,28,1,1,0,0,11,234.70000000000002,155.6,298.1,176,246.6,134.1,296,178.3,143.7,187.4,131.8,194.79999999999998,132.5,197.2,144.9,135.8,177,240.6,193.4,297.4
45,021,010,2974,2327,555,54,3,2,0,2,31,2139,1750,345,26,3,2,0,0,13,739.5,216.2,866.5,233.9,685.3,233.1,832.5,257,179.1,563,159.4,564.2,159,578.7,224.2,165.1,245.1,712,568.4,849.5
45,021,011,2485,2204,138,96,6,14,0,2,25,1884,1703,103,50,5,9,0,0,14,801.5,164.1,935.4,168.1,772.1,174,910.3,181.5,122.7,604.5,111.9,607.7,114.1,610.7,168.9,116,174.6,786.7,607.7,923.1
45,021,012,1507,590,825,63,6,3,0,3,17,1091,513,521,41,5,2,0,1,8,115,310,148.9,295.1,104,294.2,132,305.8,181.1,72.6,185.1,71.2,189.3,71.2,302.2,185.1,300.3,109.4,71.4,140.3
45,021,013,2094,632,1304,125,1,5,0,0,27,1599,554,942,85,1,5,0,0,12,125.2,545.7,180.6,579.8,136.9,510.9,175,585.3,426.2,104.10000000000001,416.1,106.3,425.4,106.6,527.5,423.2,583.2,130.7,106.3,177.7
45,021,014,1560,385,1118,23,6,7,1,2,18,1211,327,852,16,4,4,1,0,7,118,505.8,158.2,630.8,128.3,452.8,143.7,652.5,443.6,102,434.7,102,436.2,107.9,479.40000000000003,437.7,641.7,123.3,103.10000000000001,150.8
45,021,015,1950,959,868,58,7,25,0,0,33,1475,815,583,35,5,21,0,0,16,339,402.7,464.6,478.4,354.3,366.7,452.40000000000003,489.9,329.6,281.4,313.4,285.09999999999997,320.3,290.5,384.9,321.1,483.9,345.9,285.6,459.3
45,021,016,716,617,79,5,4,0,2,1,8,571,493,61,4,3,0,2,1,7,155.5,103.3,197.1,116.3,163,89,195.9,117.7,95.1,123.8,87.3,129,87.4,130.4,95.9,89.8,116.9,158.8,128.2,196.5
45,021,017,1824,1432,314,30,2,21,0,1,24,1479,1183,244,18,2,17,0,1,14,525,201.3,626.2,287.4,507.90000000000003,181.3,610.6,291.3,182.79999999999998,417.6,169.1,427.2,163.6,436.6,191,171.7,289.2,516.8,426.8,618.2
45,021,018,2860,2263,293,245,4,40,0,1,14,2113,1722,217,137,3,28,0,1,5,1122.1,300.2,1455.9,364.8,1131.2,277.1,1433.4,376.2,222.5,937,215.7,927.8,201.1,954,288.7,212.7,370.2,1126.4,939.2,1444.7
45,021,019,1886,1722,84,67,2,2,0,0,9,1429,1317,61,40,2,2,0,0,7,672.2,111.7,873.7,136.3,650.9,111.7,848.2,142.9,103.5,506.5,88.4,514.3,82.8,522.2,111.7,91,139.6,661.5,514.3,860.6
45,021,020,2290,1999,212,37,5,2,0,0,35,1693,1505,141,18,3,2,0,0,24,709.7,93,776.3,115.2,670.6,107,743.4,132.2,96.6,526,92.4,525.2,88.3,532.5,100.1,92.4,123.5,689.1,527.1,759.3
45,021,021,1872,1210,520,116,1,4,1,1,19,1434,976,364,81,1,4,1,0,7,226.1,219.3,279.8,232.6,199,220.1,268.4,241.9,168.8,144.9,165.2,149.1,161.6,156.1,220,165.2,237.2,212.3,149.70000000000002,274.6
45,021,022,641,546,42,34,2,1,0,0,16,489,429,30,21,2,1,0,0,6,249.7,29.8,271.2,33.9,244.3,26,263.1,38,29.2,192.3,23.6,193.1,29.2,192.3,27.8,27.5,35.9,247.1,192.3,267
45,021,023,2475,1914,417,65,1,43,0,0,35,1858,1472,315,34,1,26,0,0,10,768.1999999999999,169.4,951,213.7,756.8000000000001,150.1,936.6999999999999,223.8,160.8,610.4,143,619.4,141.6,632.5,159.3,148.2,218.8,762.6,620.6999999999999,943.3
45,021,024,1906,1707,115,51,9,3,0,1,20,1446,1317,86,27,6,3,0,0,7,716,100.7,858.6,142.7,695.4,105.7,828.6999999999999,149,95.7,552.7,85.1,551.1,93.2,555.1,102.5,91.8,145.9,706.8,552.7,843.3
45,021,025,2118,1626,329,90,3,45,0,2,23,1622,1284,240,48,2,37,0,0,11,616.1,273.6,793,365.7,607.3,262.5,770.2,379.9,241.7,518.1,226.4,516.6,234.4,527.4,268.4,234.29999999999998,373.3,611.8,519.8,781.6
45,021,026,1455,1396,32,11,7,2,0,0,7,1158,1117,26,7,3,2,0,0,3,544.1,60.5,628,64.2,503,74.1,610.4,72,53.7,413.2,44.8,423,44.8,418.2,66.8,47.6,67.6,523.9,418.2,619.1
45,021,027,1545,781,531,210,0,3,1,5,14,1133,580,408,131,0,3,1,4,6,306.6,309.1,375,385.1,315,281.8,365.9,392,275.3,249,270.9,243.8,272,253.1,295.6,272.5,388.4,310.5,249,370.2
45,021,028,1101,352,681,23,3,28,0,2,12,876,304,522,19,1,21,0,1,8,120.1,328.1,150.9,411.1,129,294,145.1,416.2,275.2,105.8,271.8,105.1,270.2,114,311.4,272.4,413.7,124.6,108.3,147.9
45,021,029,926,826,60,17,12,0,0,1,10,718,643,47,10,12,0,0,0,6,288.2,67.2,323.6,63.4,262.2,74.60000000000001,309.8,65.4,38.7,218.8,37,215.4,33.8,222.9,70.9,36.9,64.5,275.2,218.8,316.7
45,021,030,1293,1224,58,2,2,1,0,0,6,970,915,48,1,2,1,0,0,3,571.9,74.1,679.7,75.1,534.4,96.3,666.9,84.2,76,451,63,454.9,68.4,456.4,84.8,68.8,79.6,553,454.3,673.4
45,021,031,1460,1283,101,48,6,3,0,3,16,1086,980,69,25,3,1,0,1,7,435.8,101.8,489.8,95.7,396.5,112.7,468.59999999999997,99.5,59,330.8,56.300000000000004,326,50.9,337,107.3,55.8,97.5,416.2,331,479.2
45,021,032,923,909,5,5,0,2,0,0,2,699,691,4,3,0,0,0,0,1,379.1,18.900000000000002,410,22,351,26,405.1,22,22,295.8,20,295.8,12.9,300.1,22.5,18.400000000000002,22,364.9,297,407.4
45,021,033,1341,1175,72,53,2,13,0,1,25,969,869,46,37,2,6,0,0,9,620,98.8,707.4,116.9,606.4,86.1,694.9,116.9,93.3,468.09999999999997,77.8,473.9,83.8,471,92.6,84.9,116.9,613.4,471,701.1
45,023,001,2143,1015,1054,25,14,12,0,4,19,1584,821,721,16,9,8,0,1,8,234.7,406.8,361.2,434.7,175.6,401.3,321.4,463.2,290.2,165.6,291.4,164.5,292.4,165.6,403.1,291.4,448.9,204.6,165.6,340.9
45,023,002,1021,803,189,13,1,0,0,3,12,800,647,138,5,1,0,0,0,9,376.8,108.10000000000001,428.1,125,328.9,115,406,133.8,91.9,274.2,78.2,281.2,79.5,282.2,111.3,82.9,128.8,353.1,279.5,416.6
45,023,003,1348,844,484,9,1,0,0,1,9,1078,679,386,6,1,0,0,0,6,389.1,425.2,388.09999999999997,272.5,363.8,424,372.6,286.3,290.1,306.9,260.1,326.8,268.1,330.7,424.59999999999997,272.4,279.2,376.4,322,380.2
45,023,004,979,723,234,11,2,2,0,0,7,760,579,169,7,1,2,0,0,2,256.9,189.7,318,202.9,238,198,305.9,208.8,149.1,208.8,150.2,203.8,152.4,204.7,193.29999999999998,150.6,206.1,247.20000000000002,205.4,311.9
45,023,009,1568,1241,262,24,13,4,1,0,23,1212,962,208,15,10,4,1,0,12,601.2,258,632.4,219.9,562.2,270.7,622.1,228.5,227.1,467.1,214.3,463.7,217.8,474.3,264.4,219.4,224.9,582,468.2,627.9
45,023,010,2610,1095,1452,23,5,5,1,2,27,1955,875,1050,16,4,2,0,0,8,308.7,566,421.8,685.5,264.9,568.9,399,705.4,447.2,225.8,434.1,224.8,447.2,227.9,567.6,443.5,695.8,287.5,225.9,410.3
45,023,011,2415,1640,662,41,20,10,0,1,41,1841,1299,475,25,16,8,0,0,18,662.8,475,717.1,407.8,619.3,473.2,683.6,429.8,328,472.1,305.7,478.7,306.3,495.4,474.2,312.8,418.7,641.3,482,700.1
45,023,012,304,131,160,8,3,0,0,0,2,241,102,133,5,1,0,0,0,0,91.8,113,80,86.1,82.1,114.8,80,86.7,71.3,62,70.1,62.9,72.6,61.1,113.89999999999999,71.3,86.4,86.8,62,80
45,023,013,1200,937,229,7,7,0,0,0,20,901,720,163,5,5,0,0,0,8,388,157.2,432.8,170.7,346.3,170,411.3,185.5,133.5,271.2,118.7,280,123.6,281.2,163.7,124.9,178,366.9,277.5,422.2
45,023,014,385,297,69,11,0,0,0,0,8,307,235,61,8,0,0,0,0,3,125.8,57.5,143.7,54.7,118.1,61.699999999999996,139,58.9,48.9,97.7,45.2,97.7,48.2,98.7,59.7,47.7,57,122,97.9,141.4
45,023,015,1224,891,283,21,7,1,0,3,18,953,710,217,12,5,1,0,0,8,390.9,178.7,445.5,170.2,366.4,192,430.7,182.3,151.5,303.2,141.1,303.2,149.4,306.2,185.4,147.6,176.20000000000002,378.7,304,438.5
45,023,018,1434,1097,258,53,1,1,0,1,23,1114,884,187,28,1,1,0,1,12,527.1999999999999,198.4,548.6,216.6,490.2,225.4,519.1,237.7,158.3,396.2,152,391.2,159.1,397,212,157.2,227,509.2,394.9,533.2
45,023,021,1972,1327,513,63,9,16,0,4,40,1503,1039,391,35,6,13,0,2,17,620.2,415.4,603.7,389.1,561.9,442.2,579.1,401.7,330.7,450.5,312.5,441.4,322.1,448.4,428.6,322.1,395.9,591.6,447.3,591.8
45,023,022,1889,1362,432,42,8,9,0,3,33,1434,1062,323,26,6,6,0,1,10,529.3,267.9,688.2,350.7,499.3,269.6,657.1,356.8,270.4,478.3,245.6,488.7,255.8,494,269,257.2,354.2,514,487.3,673.1
45,023,023,706,573,125,2,1,0,0,0,5,554,456,95,2,1,0,0,0,0,227.79999999999998,119.7,242.2,75,202.8,121.60000000000001,237.8,77.8,74.2,176.9,73,176.9,73,178.8,120.6,73,76.3,215.1,176.9,240.3
45,023,024,863,463,384,8,3,2,0,0,3,709,378,323,1,3,2,0,0,2,178.70000000000002,241.79999999999998,193.8,218.5,164.9,222.6,185.7,227.1,193.8,147.4,193,146.6,193.8,147.4,231.8,193.8,222,171.6,147.4,189.8
45,023,026,1263,733,500,16,0,0,0,1,13,950,585,356,5,0,0,0,1,3,269.7,267.6,231.1,189.3,246.6,265.1,214.6,194.6,192.1,163,183.3,163.1,187.9,168.4,266.6,188,191.8,258.2,164.6,222
45,023,028,617,436,150,9,0,0,0,0,22,449,346,97,3,0,0,0,0,3,127.6,126.4,108.8,89.6,116.8,125,101.5,91.9,90.4,77.2,86.6,77.2,89.1,79,125.6,89.1,90.3,122.3,77.6,105
45,023,029,2196,756,1377,19,15,2,0,0,27,1599,596,968,14,8,2,0,0,11,219.1,566.3,333.5,769.2,187.4,566.3,312.1,788.8000000000001,505.40000000000003,183.3,492.59999999999997,180.9,501.6,189.1,566.3,500.3,779.5,203.1,183.7,322.9
45,023,030,1634,470,1112,18,7,2,0,2,23,1172,383,763,14,2,2,0,0,8,85,424.9,124.8,502.7,89.6,399.2,115.3,514.9,346,87.2,341.8,86.5,338.7,90.8,412.09999999999997,342,509.2,87.3,87.5,120.2
45,023,031,3808,2213,1451,44,9,30,0,12,49,2908,1818,1008,28,8,18,0,2,26,518.1,570.4,1026.6,834.1,488.3,532.7,974.1,879.4,491.3,523.2,469.2,525.8,472.5,538.1,550.3,476.8,856.8,502.4,529.5,1000.9
45,023,032,1561,543,969,12,4,8,3,3,19,1188,450,720,7,2,3,0,1,5,134.8,445,190,476.1,134.8,418.90000000000003,176.7,482.9,313.2,125.8,307.90000000000003,125.1,304.5,137.5,431.8,308,478.8,134.8,129.3,183.6
45,025,1,1134,775,305,36,4,0,0,3,11,869,587,246,24,4,0,0,3,5,287.3,164.1,333,145.6,277,170,327.6,145.6,125.8,215.1,121.7,213.9,122.4,219.7,167.4,122.5,145.6,281.4,215.2,330.3
45,025,10,2460,1199,1162,14,17,20,0,3,45,1846,943,844,12,15,17,0,0,15,344.1,447,455.6,518.9,349,442.1,425.2,530.2,353.2,239.3,343.3,237.5,353.2,240.3,444.1,350.2,524.8,346.7,239.2,440.4
45,025,11,3200,2176,942,40,6,13,0,0,23,2469,1737,680,29,5,7,0,0,11,714.5,355.2,948.3,480.2,697.4,341.2,920,498.8,290.4,538.9,266,540.3,258.8,571,348.9,269.7,490.8,705.3,548.1,935.8000000000001
45,025,12,1741,1280,323,91,12,0,6,1,28,1284,988,211,61,10,0,4,1,9,435.9,135.7,501.1,152.1,381.4,162.8,484.2,157.8,93,294.9,85.3,298,90.2,299.6,148.6,90.1,155.4,407.59999999999997,297.9,492.6
45,025,13,2075,1513,500,20,15,10,0,0,17,1576,1169,371,14,7,6,0,0,9,490.7,259.2,599.2,309.5,451.1,263.8,568.9,325.4,206.6,346.2,191.8,342.9,193.6,356.4,262,196.5,316.8,470.5,348,584.1
45,025,14,3078,1968,942,71,2,12,0,11,72,2236,1537,639,31,2,6,0,3,18,629,461.5,771.5,476.4,598.4,475.2,745.7,493.5,367.1,464.2,359.3,461.5,357.3,468,468.2,359.9,485.2,615.2,464.2,757.8
45,025,15,2515,1565,750,143,16,2,0,2,37,1871,1190,551,101,12,2,0,1,14,677.2,417.9,674.6,388.7,659.4,407,660.9,395.7,337.5,480.4,334.3,472.7,330,489.8,413.3,334,391.2,667,480.4,667
45,025,16,1492,1201,52,220,4,1,0,0,14,1134,905,42,172,4,1,0,0,10,394.2,66,436.4,79.3,375.8,79.3,421.7,78.4,59.8,289.4,45.9,296.3,47,297.3,72.4,50.4,78.6,384.9,294.5,429.3
45,025,17,642,478,126,15,1,0,0,1,21,504,385,101,8,1,0,0,0,9,178.5,67.4,219.9,62.5,172.6,72.6,218.5,67.7,49.6,150.5,47.4,145.7,50.4,148.2,69.9,49.6,64.4,175.7,148,218.8
45,025,18,1247,1163,58,14,3,0,0,0,9,930,874,43,5,3,0,0,0,5,424.8,71.4,483.8,62.1,384.9,96.89999999999999,465.5,65.7,52.2,263.2,50.1,258.2,47.8,267.1,84.1,50.1,63.800000000000004,404.8,263.1,474.8
45,025,19,3656,1888,1199,487,10,17,0,1,54,2701,1480,863,315,9,14,0,0,20,564.4,494.1,720.5,528.9,542.6,488,689.4,540.3,381.5,443.2,364.9,450.4,372.3,450.4,491.1,372.9,534.9,553,449.1,704.9
45,025,2,618,580,20,11,2,0,0,0,5,474,455,13,3,2,0,0,0,1,206.7,39.3,249.9,33.3,187.5,47.6,246.8,33.9,34.7,141.4,32,140.6,31.1,146,43.4,32.2,33.5,197.7,142.2,248.3
45,025,20,3064,1808,988,177,10,12,0,2,67,2234,1419,663,113,10,8,0,1,20,549.6,426,624.3,421,528.2,400,606.2,442.2,287.3,404.2,283.3,404.2,286.1,408.8,413,286.1,432.2,538.9,404.8,615.5
45,025,21,1322,993,280,23,5,4,0,1,16,1059,815,220,11,4,1,0,0,8,246.5,166.8,317.7,161.4,233.3,164.1,289.4,178.7,142.7,182.7,127.4,186.8,139.6,187.5,165.2,138,168.6,239.7,186.8,304
45,025,22,461,405,42,2,9,0,0,0,3,342,299,32,1,7,0,0,0,3,160.9,36.8,187.4,33.3,152.9,43.5,185.9,33.3,26.4,109.9,22.2,107.1,22.9,113,39.800000000000004,23.8,33.3,157.1,109.9,186.70000000000002
45,025,23,1756,1231,471,23,17,3,0,6,5,1318,943,341,15,12,1,0,2,4,388.9,262.3,468.1,280.7,341.4,258,451.6,298.5,207.4,253.6,206.4,249,204.4,259.1,260.2,206.4,289.9,366.3,253.8,460.6
45,025,24,924,692,217,4,5,1,0,3,2,746,563,171,4,5,1,0,1,1,276.8,142.20000000000002,351.6,149.5,264.9,151.4,344.8,149.5,99.8,215.4,99.6,215.4,97.9,215.4,147.4,99.6,149.5,270.5,215.4,348.5
45,025,25,1034,827,173,13,5,1,2,0,13,795,635,139,12,4,1,2,0,2,247,70.1,321.9,88,236.5,77.5,299.1,102.7,67.9,169,62,171.8,60.4,176,73.7,63.2,94.4,242.5,171.8,310.9
45,025,3,897,709,158,14,11,1,1,0,3,662,550,97,8,5,1,1,0,0,149.7,90,199.70000000000002,90,129.29999999999998,97.2,187.2,97.6,46.8,93.1,46.8,91,48.7,91,93.2,47.1,93.4,138.9,91.2,193.2
45,025,4,2763,1326,1334,52,16,6,0,2,27,2120,1060,994,31,15,4,0,0,16,361.8,545.8,491.8,655.5,340.6,526.6,466.9,680.9,413.4,262.9,398.6,264.8,404.5,269.4,535.3,404.9,666.8,350.3,265.3,479.2
45,025,5,1580,806,717,6,10,19,0,0,22,1221,617,568,3,9,13,0,0,11,302.4,383.5,342.8,414.1,303.1,380.5,339.8,419.2,307.2,221.8,307.6,220.8,300.7,228.4,382.2,306.09999999999997,416.9,302.5,222.8,341.2
45,025,6,2035,899,969,124,2,2,0,1,38,1503,712,704,68,2,2,0,0,15,258.9,353.6,339.5,388.9,235.4,346.4,320.5,402.7,239.1,188.9,236.1,190.3,236.7,190.3,349.4,236.9,395.7,246.8,190.1,330.2
45,025,7,2032,1337,603,23,19,21,0,2,27,1585,1069,458,14,14,17,0,0,13,486.1,338.5,588.1,409.8,499.1,305.9,568,430.1,285.6,366.7,276.4,369.9,264.5,384.7,321.4,276.4,420.3,492.7,374.3,578.4
45,025,8,1747,1051,628,14,11,22,0,0,21,1404,863,507,5,8,14,0,0,7,283.6,305.2,348.9,364.2,285.3,280.8,337.8,375.8,241.2,195.3,226,203.8,232.1,204.9,292.5,232.6,370.4,284.2,201.4,344.2
45,025,9,3261,920,2220,29,11,4,0,11,66,2294,769,1477,12,8,4,0,3,21,251.5,758.2,318.6,736.5,266.2,705.8,306.6,755.9,528.9,201.8,518.3,202.5,517.3,211.9,730.6,520.5,745.8,258.9,204.2,311.9
45,027,001,1339,590,688,48,3,3,0,0,7,999,457,507,29,3,1,0,0,2,281.3,360.8,309.7,339.8,298.7,335.1,293.4,347.5,305.7,228.4,314.6,217.9,304.5,228.4,347.9,307.5,343.8,289.8,225.6,302
45,027,002,880,702,157,14,1,1,0,0,5,661,536,110,10,1,1,0,0,3,390,57.3,346.3,57.3,387.3,51.9,344.3,57.3,46.1,270,36.7,277.1,36.7,279.1,54.199999999999996,40,57.3,388.7,275.7,345.5
45,027,003,222,159,58,2,0,3,0,0,0,156,109,44,1,0,2,0,0,0,105.1,50.9,82,30.099999999999998,104,60.1,83.10000000000001,31.1,37.8,68.8,36.9,69.9,36.9,69.9,55.4,37,30.7,104.6,69.6,82.60000000000001
45,027,004,701,424,262,11,1,1,0,0,2,528,318,198,8,1,1,0,0,2,231.20000000000002,131,227,135,219.8,135,217.8,137.9,105.3,126.8,86.8,133,94,135,132.9,95.6,136.6,225.5,132.1,222.79999999999998
45,027,005,880,156,700,15,3,4,0,0,2,695,132,551,4,3,4,0,0,1,80.5,416.6,83.2,307.7,87.5,394.7,75.4,314.1,310.8,59.2,296.8,69.4,301.7,67.3,405.6,302.9,310.6,83.5,65.6,78.7
45,027,006,2473,1216,1159,62,7,5,0,0,24,2035,1085,888,36,7,4,0,0,15,603.3,530.7,781.5,614.5,602.2,503.1,771.2,620.1,480.59999999999997,528.5,468.90000000000003,515.9,473.2,541.8,516.7,473.9,617.2,602.5,528.5,776.7
45,027,007,925,382,518,14,2,1,0,0,8,726,305,408,8,2,1,0,0,2,265.5,286.2,244.7,238.3,261.9,283.4,238.3,244,203.9,176.9,193.9,183.9,193.9,187.20000000000002,284.9,197,241.1,263.7,183.3,241.6
45,027,008,1093,864,162,56,1,1,0,1,8,810,660,109,34,1,1,0,0,5,420.5,90.9,378,65.5,412.8,98.7,372.3,63.300000000000004,65.5,257.1,66.9,250,62.5,257.6,94.7,65.39999999999999,64.4,416.7,254.8,375.5
45,027,009,592,410,123,53,0,0,0,4,2,438,328,79,27,0,0,0,3,1,255.9,57.1,211,57.1,250,53.8,204.8,57.1,65,174,62.9,172.20000000000002,61.1,176.8,55.1,62.9,57.1,252.8,174.2,207.79999999999998
45,027,010,3152,2444,616,33,7,17,1,0,34,2663,2160,444,20,4,13,1,0,21,828.6,382.7,1329.9,545.9,807.7,329.1,1279.3,573.7,335.4,776.5,314.3,774.9,297.5,801.8,354.6,315.1,559.6,819.6999999999999,783.6,1305.4
45,027,011,1066,306,725,24,0,10,0,0,1,772,242,507,16,0,7,0,0,0,150.2,274.6,169.2,319.9,155.5,264.1,169.2,319.9,206.8,116.7,200,121,200.9,123.9,269.5,202.2,319.9,153.2,120.8,169.2
45,027,012,1602,526,993,56,2,6,0,0,19,1222,428,742,37,1,4,0,0,10,233,355.09999999999997,289,385.8,258.8,310.1,278.8,388.2,322,226.9,318.2,219,306.4,241.1,332.7,315.8,386.9,245.6,229.1,283.7
45,027,013,1991,1264,617,30,1,65,1,1,12,1571,1038,459,23,1,44,1,0,5,496.8,284.1,655.5,453,514,262.3,635.8000000000001,466.5,267.8,409.09999999999997,252.9,416,240.4,433.1,273.6,253.1,459.8,504.5,419.4,645.1
45,027,014,2527,351,2059,85,5,16,0,0,11,1827,276,1469,59,2,12,0,0,9,98.8,586.2,168.9,933.4,124.3,535.7,163.7,945.3,581.8,105.2,575.1,108.6,579.3,111.8,560.1,579,939.6,110.9,108.6,166.9
45,027,015,1893,706,1063,71,4,28,0,0,21,1282,544,659,47,4,22,0,0,6,290.3,387.9,332.1,432.9,307.9,349.2,314.8,445.1,289.2,214.3,276.1,216,272.9,226.1,368.5,279.2,439.3,298.7,218.5,323.4
45,027,016,662,381,269,11,0,0,0,0,1,499,288,203,8,0,0,0,0,0,281.5,180.3,250,133.6,273.1,182.7,246.79999999999998,135.9,144.4,208.3,140.6,209.8,142.2,208.3,181.6,142.3,134.6,277,208.7,248.2
45,027,017,1467,548,846,66,1,2,0,1,3,1081,420,617,40,1,1,0,1,1,290,507.7,246.9,418.3,305.8,479.40000000000003,233.7,435.3,418.3,180.6,413.8,181.9,411.5,187.7,493.7,413.9,427.4,298.8,183.3,240.2
45,027,018,410,85,316,3,0,1,0,0,5,324,69,251,2,0,0,0,0,2,48,175,45,118,59,154.3,46.1,118,132.8,32.2,130.9,32.9,132.8,32.9,164.4,132.3,118,53.2,32.7,45.7
45,027,019,470,177,275,16,0,0,0,0,2,362,139,211,11,0,0,0,0,1,110.8,282,77.8,145.6,108.3,267.8,74,144.8,188.2,79,183.9,80,183.9,84.1,274.6,185.4,145.1,109.7,81,76.1
45,027,020,2696,1503,1091,46,11,27,1,0,17,2246,1350,819,37,10,18,1,0,11,678.7,517.5,984.2,754.9,698.1,453.9,972.3,757.4,481.9,610.3,458.1,608.9,438.4,644.1,485.3,458.4,755.8,689.1,620.5,978
45,027,021,613,211,391,4,0,1,0,0,6,490,182,299,3,0,1,0,0,5,53.9,179.9,49,244.4,54.800000000000004,169.9,49,243,162.2,40,160.1,38.1,166,38.1,174.7,162.5,243.6,54.4,38.3,49
45,027,022,1724,259,1376,49,0,23,0,0,17,1299,211,1026,39,0,17,0,0,6,123.1,632.8000000000001,134.7,612.6999999999999,139.20000000000002,581.1,129.2,620,458.7,93.2,459.9,92.4,456,93.3,606.9,458.5,616.9,131.4,93.3,131.9
45,027,023,3038,1507,1447,65,8,6,0,0,5,2564,1239,1265,49,4,5,0,0,2,628.9,281.6,529.8,209.7,618.6,276,523.6,215.2,214.5,434.59999999999997,203.9,439,195.1,450.4,279.1,204.1,212.20000000000002,624,440.8,526.5
