state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_you,uss_16_dem_bay,uss_18_rep_bra,uss_18_dem_don,gov_16_rep_hol,gov_16_dem_gre,gov_20_rep_hol,gov_20_dem_mye,atg_16_rep_hil,atg_16_dem_arr,atg_20_rep_rok,atg_20_dem_wei,sos_18_rep_law,sos_18_dem_har,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
18,095,00320,925,396,457,32,1,0,1,11,27,676,304,334,20,1,0,1,6,10,72.9,237.9,87.1,240.2,63.9,249.9,62.1,215.9,67,250.9,104.3,205.1,85.1,232,82.9,250.9,64.8,218.9,242.5,217.3,231.9,72.2,63.3,91.5,233.4,76.5
18,095,00330,1340,353,852,69,7,5,0,5,49,931,260,600,43,5,5,0,0,18,63.5,303.7,57.6,278.8,57,303.7,39.9,252,57.6,308.3,73.9,248.7,76.8,298.3,62.2,279.6,48.8,238,303.5,245.1,269.2,63.5,44,64,279.2,58.9
18,095,00340,1174,550,547,36,2,7,0,0,32,901,435,424,23,2,3,0,0,14,146.6,363.5,134.3,383.1,126.1,370.8,97.10000000000001,317,119.3,388.3,141.4,341.8,168.4,353.8,137.2,386.7,104.2,315.8,368.7,316.2,370.5,139.7,100.89999999999999,137.4,357.6,130.7
18,095,00350,899,237,569,64,1,1,0,5,22,627,186,400,27,1,1,0,2,10,57.2,234,53.2,210.8,54.1,224,32.4,200.8,47.9,240,64.8,179.8,71,224,49.1,213.1,44.4,190.6,230.9,196.1,201.5,57.9,38,55.5,212.9,52.8
18,095,00360,741,139,479,97,5,0,0,0,21,526,104,365,49,3,0,0,0,5,33.6,198,49.9,175,32.2,196.2,27.7,154.8,31.7,199.6,49.9,156.8,46.800000000000004,187.5,46.1,178.9,33.6,148.1,195.7,151,170.2,36.3,30.9,48.8,177,38.8
18,095,00370,1018,565,319,108,1,1,0,0,24,737,444,227,54,1,1,0,0,10,73.7,124.9,79.9,126.9,59.9,128,38.2,107.1,54.6,140.1,73.7,116.7,76.8,125.5,73.7,138.1,42.9,101,130,103.9,127,65.8,40.800000000000004,75.2,122.9,63.6
18,095,00380,983,771,153,22,1,7,0,3,26,765,624,104,18,1,7,0,0,11,181,176,196.9,177.70000000000002,165.3,198,129.1,174.9,155.9,214.1,152.4,143,198,173.1,194,187,149,168,190.2,171.3,169.20000000000002,175.1,139.2,181.1,179,169.1
18,095,00390,1283,1163,53,33,4,3,0,0,27,993,926,36,17,4,2,0,0,8,241.4,175.8,244.70000000000002,173,194.7,205.8,153.9,180.9,196.3,233,230.1,136.3,246.1,197.6,230.1,196.3,174.9,163,203.1,172.5,169,219.6,164.4,235.1,184.7,212.3
18,095,00400,1455,1260,112,35,3,5,1,2,37,1188,1054,97,18,3,3,1,0,12,244.1,239.1,256.90000000000003,222,213,262.1,163.9,211,217.1,276.9,259.1,163.1,265,224.1,250,227,190,192,250.6,201.3,204.1,234.8,176.9,255.2,224,228.8
18,095,00410,1102,990,78,20,0,3,0,2,9,905,830,52,11,0,3,0,2,7,442.8,232.8,408,309,422.9,272.9,347.9,272.9,422.9,288.1,480.2,198.9,482.9,211.1,434.8,294,394.9,239,251.2,255.9,267.2,442.8,371.3,441.3,257.6,426.4
18,095,00420,1318,1149,90,32,0,8,0,1,38,954,872,51,17,0,4,0,0,10,277.1,179,273.2,163.6,234.6,210.5,201,176.9,229.9,220.1,259.7,120.2,276,183.7,256.9,184.6,227.2,158.70000000000002,198.5,167.7,156,254.3,213.9,263.3,177.6,248.4
18,095,00430,689,622,51,4,1,4,0,1,6,549,497,40,4,1,4,0,0,3,217.20000000000002,148.3,208,163.7,203.3,164.4,158,163,207,172.9,203.4,115.9,239.1,138.2,216.4,162.5,188.3,143.2,156,153.3,147.3,216.5,173.1,209.4,152.6,204.70000000000002
18,095,00440,1238,1000,201,11,7,0,0,3,16,978,821,148,4,2,0,0,1,2,403.9,293,368.6,344.8,360.5,335.3,302.7,324.5,376.1,340,420.2,229.4,455.90000000000003,271.7,372.4,346.9,347.5,288.59999999999997,309.9,306.6,306.9,398.9,324.7,387,308.1,378.3
18,095,00450,1622,1244,251,88,3,0,4,4,28,1345,1054,212,54,2,0,1,2,20,175.2,189.29999999999998,176.6,192.8,159.5,191.5,115.4,153.2,163.1,206.9,183.5,146.9,193.9,186.5,171.2,205.3,122.6,143.8,193.3,148.3,181.5,173.1,118.4,176.8,179.9,162.4
18,095,00460,1055,818,98,70,3,5,0,5,56,767,629,71,36,3,5,0,2,21,130.8,138.2,133.3,141.2,112.8,137,76.7,121.3,107.2,154.6,141.2,108,146.9,136,129.2,154.6,100.10000000000001,102.8,141.6,112.5,134.7,124.7,88.4,134.5,132.8,119.8
18,095,00470,1302,1031,185,49,8,0,0,3,26,946,775,130,25,7,0,0,0,9,175.9,167.8,188,158.1,143.1,200,100.1,158.1,147,208.9,171,124.1,183,185.1,161.9,191.3,113,146,190.4,151.9,157.9,162,106.5,173.6,171,153.6
18,095,00480,1043,450,453,106,1,2,0,1,30,696,339,297,51,1,2,0,0,6,66.6,249,77,264,54.9,262.1,53.5,214.5,57.800000000000004,261.8,84.1,238.1,88.89999999999999,236.29999999999998,79.3,268.6,56.9,214.1,251.5,214.3,256.8,67.2,55,79.9,245.4,68.7
18,095,00490,1443,1074,218,93,6,8,1,5,38,1107,854,163,57,4,8,1,2,18,164.8,186.20000000000002,168,169.1,143.3,199.2,94.9,168,139.5,220.5,168,135.7,180.2,186.8,158,192,113.8,157,198.2,162.7,165.9,156.8,104.4,165,179.5,147.5
18,095,00500,1453,953,310,116,5,4,0,4,61,1111,780,230,64,4,3,0,0,30,138,223.6,138,203.3,122.1,229.9,79,153.2,119,239,133.1,179.8,149.8,216.8,125.89999999999999,218.9,98.8,142,227.20000000000002,147.7,200.7,132.3,89.1,132.4,200.7,122.8
18,095,00510,832,757,35,26,0,5,0,0,9,634,590,22,14,0,4,0,0,4,141,116,132.2,115,112,141,92.9,100.2,110.1,156.1,125.2,83.9,151.2,123,123,121.1,100.2,98,134,99,106.8,128.2,96.6,126.8,117,120.8
18,095,00520,156,152,0,3,0,0,0,1,0,128,126,0,2,0,0,0,0,0,72,34.9,71,46,71,37,55,40,69,41,77,34,77,33,74.10000000000001,42.1,66,30,36.5,35,40.7,72.2,60.6,74.10000000000001,37.599999999999994,70.3
18,095,00530,724,679,21,5,0,4,0,0,15,566,541,15,4,0,3,0,0,3,234.9,192.5,225.4,238.5,226,202.1,170.29999999999998,198.6,220,224.3,231.6,186.6,270.1,171.6,217.6,251.6,200.6,178,197.6,188.2,225.8,237.79999999999998,185.4,224.9,204.7,222
18,095,00540,1204,1097,66,30,3,1,0,1,6,974,899,52,18,2,0,0,0,3,457.8,277,487,303,417.1,304.8,384,270.1,423,314.5,470.1,224.5,487.6,242.4,494,297.9,430.8,216.3,284.6,243.4,275.2,445.8,407.4,484.1,271.9,449.9
18,095,00550,661,643,0,11,0,0,0,0,7,481,474,0,5,0,0,0,0,2,288.6,59.7,249,54.800000000000004,225.1,101.5,194.5,83.1,219.7,117.8,201.8,41.8,265.8,81.2,243.89999999999998,64,218.3,67.4,90.2,74.9,53.5,249.8,206.5,231.5,74.4,234.1
18,095,00560,507,503,0,3,0,0,0,0,1,407,405,0,1,0,0,0,0,1,174.1,63.7,194.1,60,148.1,89.6,134.29999999999998,65.9,144.3,93.3,141.3,40.5,176.1,63.7,191.7,65,155,51.6,77.9,59,55.1,160.7,144.6,175.9,65.9,162.6
18,095,00570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,095,00575,41,41,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,17,15,25,18,11,19,20,17,11,21,32,9,22,11,28,17,21,15,16.5,16,14.700000000000001,15.3,20.5,28.400000000000002,15.8,20.799999999999997
18,095,00580,1119,1094,5,7,1,1,0,2,9,836,820,5,5,1,0,0,0,5,370.1,155,334.9,182,310.09999999999997,206.1,245.1,170.1,302,231.9,319.8,107.1,354.9,172.2,327,193.9,274.9,151.1,191.3,160.5,161.2,334.40000000000003,260.1,327.2,174.5,315.4
18,095,00590,1735,1672,4,16,3,17,0,2,21,1277,1241,3,9,2,15,0,0,7,685.3,233.29999999999998,659.6,273,645.9,277.2,524.2,261.7,616.3000000000001,319,630.8000000000001,180,721.9,206,653.8,285.3,592,204.3,258.5,232.6,246.2,667,557.9,648.1,248.9,636.8
18,095,00600,1514,1440,22,15,9,16,1,3,8,1070,1026,14,10,6,11,1,0,2,492.2,228.9,492.2,311.2,420,300.8,368,280.1,421.9,314.9,519.3,197.2,516.8,222,514,292.8,424.3,225.1,266.2,252.2,267.4,462.4,396.2,509,263.7,463.2
18,095,00610,1267,1234,4,9,1,6,2,0,11,936,922,3,2,1,3,0,0,5,374.4,224.2,347.9,273.7,335.8,272.9,249.3,252.8,324.9,293.8,343.9,179.1,402.1,223.4,357.9,268,281.5,218.7,253.70000000000002,235.9,240.2,359.7,265.6,349.5,244.7,335.4
18,095,00620,1077,1042,8,10,0,10,0,0,7,857,835,4,4,0,9,0,0,5,301,163.9,295.09999999999997,199.4,277.9,189.1,226.79999999999998,146.8,282,191.8,311.1,118.7,342.5,137.8,311.1,189.1,259.9,120.9,171.2,133.7,169.2,301,243.4,305.8,162,289.9
18,095,00630,5259,3401,1620,180,10,8,4,16,20,4621,2896,1528,168,8,7,4,1,9,621.6,213,637.1999999999999,283,554.8,269.1,510.2,244.1,554.8,292.6,589.2,178.9,646.1,200.6,639.1999999999999,287.8,552.1,210.9,243.8,227.3,250,594.6,530.9,622.1,242.5,590
18,095,00640,1374,1317,11,22,2,12,0,0,10,1033,999,7,12,2,10,0,0,3,532.8,241.20000000000002,481.9,291,492.7,295.2,377.2,250.6,478.09999999999997,325.9,480.4,169.1,564.1,229.3,480.4,291.9,413.2,206.4,272.9,228.6,250.9,516.7,395.2,480.59999999999997,255.8,477.8
18,095,00650,1348,1307,7,14,1,3,0,0,16,1026,997,5,9,1,3,0,0,11,531.9,212.8,507,243.2,469.9,267.1,377,221.2,457.90000000000003,295.3,457.2,160.9,536.8,205.2,501,251,426.3,183.8,245,202.5,218.1,498.9,401.8,488.6,226.9,474.2
18,095,00660,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,3,2,4,2,3,1,1,2,3,3,3,3,2,1,3,1,1,2.8,1,3.3,2,1,2,2.6,1.8
18,095,00670,1857,1768,34,17,2,9,0,0,27,1368,1321,16,11,2,5,0,0,13,611.1,199.3,637,260.7,578.7,239.9,477.2,218.2,560.8000000000001,273.1,579.7,172.8,651,178.1,632.3,270,512.8,185.7,223.1,201.6,234.29999999999998,600.1,494.2,616.8,221.7,582.5
18,095,00680,2915,2677,73,95,7,9,0,10,44,2006,1885,34,54,7,8,0,1,17,680.6999999999999,255.4,607.8,300,590,313,447,273.1,584.2,351.6,506.7,232.70000000000002,697.6,270.1,607.2,312.3,483.9,242.8,297.4,257.5,282,638.7,465.9,573.2,283.5,578.5
18,095,00690,2765,2390,124,131,2,34,1,3,80,1684,1486,78,71,2,24,1,0,22,617.3000000000001,373.8,612.4,489,613.2,403.2,409.3,386.09999999999997,581.7,462.90000000000003,568.3,349.9,693.4,360.5,619.8000000000001,510.1,447.5,355.09999999999997,400.1,370.7,449.6,626.3,428.3,600.1,410.09999999999997,573.6
18,095,00700,1904,1826,19,34,1,11,0,0,13,1483,1433,18,20,1,10,0,0,1,694.8,240.1,774.9,261,636.9,294.5,528,258.7,580.4,361.8,686,175.9,723.4,229.4,758.9,280.2,577.9,202.2,281.6,229.9,239.7,659.1,553.2,740.6,256.1,662.6
18,095,00710,1399,1345,19,17,0,2,2,1,13,1059,1028,10,10,0,2,1,0,8,479.3,154.8,430.8,161.5,395.6,215.6,331.7,196.3,372.8,260.9,366.9,125,474.4,166.5,404.1,176.6,366.9,176.2,199.9,186.3,154.4,430.3,349.1,400.9,180.9,403
18,095,00720,1355,1277,31,30,3,2,0,0,12,1039,989,25,16,3,2,0,0,4,495,170.7,430.2,172.1,428.9,230,359.9,176.1,404.1,265.1,397.9,119,473.8,184.1,411,189.9,371.1,169.2,212.4,172.70000000000002,160.29999999999998,450.8,365.7,413.2,186.2,419
18,095,00730,1179,1093,3,59,2,3,0,0,19,868,826,2,28,2,3,0,0,7,301,161.6,233.9,125.39999999999999,252.3,197.20000000000002,185.5,152.4,253.4,213.4,207.8,101.10000000000001,313,170.9,223.8,145.9,202.5,135.7,185.6,144,124.2,280.1,194,221.8,155.9,241.7
18,095,00740,1342,1221,65,30,0,3,1,1,21,1048,974,45,17,0,3,1,1,7,257.1,160.3,246.1,161.3,196.3,217.29999999999998,149.5,151.70000000000002,199.8,219.4,237.7,126.4,254.1,169.3,226.3,189.1,154.6,151.70000000000002,191.6,151.70000000000002,159.2,226.7,152.5,237.1,172,213.6
18,095,00750,1200,1151,1,30,0,0,1,0,17,812,789,0,15,0,0,1,0,7,269.1,114.9,193.7,106.1,219.9,152.9,150.8,124,210,175.3,178.9,81.2,268.4,125.9,181.6,123.4,165.4,116.5,141.7,120.2,104.1,242,158.1,184.3,124.2,204.5
18,095,00770,1089,1047,6,19,0,10,0,2,5,823,801,3,10,0,6,0,2,1,350.4,105.4,306.9,118.6,295.1,161,244.4,140.3,265.2,208,271.3,89.3,330.9,136.5,278.7,145.7,255.7,127.7,152.3,134,118.1,310.3,251.5,286.1,136.79999999999998,288.9
18,095,00790,1061,1031,3,12,1,0,0,5,9,807,790,3,7,1,0,0,0,6,215.4,95.9,183.8,107.5,175.8,134.4,119,107.60000000000001,169.3,159.7,161.6,71.1,215,128.3,170.7,112,144.1,102.9,129.6,104,97.3,194,131.1,171.1,112.8,173.4
18,095,00800,835,799,4,21,5,0,0,2,4,654,631,2,13,5,0,0,1,2,217.8,108.2,198,95.6,174.1,133.8,161,109.7,182.1,140.6,176.6,62.7,215.5,112.9,189.7,101.1,187.6,92.5,123.8,101,87,196.8,174.6,188.2,106.5,189.4
18,095,00820,959,934,4,7,0,2,0,0,12,730,718,1,3,0,2,0,0,6,221.5,131.4,189.2,104.1,184,161.8,140.7,94,174,181,186.2,71.8,229.8,131.4,191,107.7,156.8,83,150.9,88.1,94.6,202.3,148.3,189.2,118.7,186
18,095,00840,960,922,1,28,2,3,0,0,4,772,744,1,20,2,3,0,0,2,297.8,87,316.5,89,247.6,129.1,216.3,103.3,238.6,156.6,283,55.1,300.7,99.6,298.4,107.9,232.8,88,117.9,95.4,84.4,271.4,224.8,299.4,101.9,270.3
18,095,00850,848,832,1,12,1,0,0,0,2,647,638,1,5,1,0,0,0,2,271.1,100,249.2,100.6,229.2,130.7,193.7,121.9,219.7,144.3,224.9,69.2,273.1,99.1,245.6,104.3,221.8,96.1,118.6,108.9,91.3,248.2,207.6,239.6,107.3,236.4
18,095,00860,1834,1805,1,10,3,4,0,0,11,1444,1426,1,5,3,4,0,0,5,674.5,201,624.8,191.8,571.6,286,481.7,233.7,552.9,329.7,559.6,122.1,687.3,205.1,620.5,194.4,529.5,196.9,255.4,216.1,169.3,621.6,504.3,601.9,217.8,588.9
18,095,00870,1712,1538,7,121,3,15,2,1,25,1278,1180,6,67,2,13,2,1,7,271.7,156,290,134.8,225.4,184.3,175.20000000000002,161.1,213.1,204.9,204.5,128.6,271.7,164.2,272.7,161.5,194.6,143.9,177,151.9,141.5,245.79999999999998,185,255.6,160.9,234.9
18,095,00880,872,843,1,17,0,2,0,0,9,651,635,1,9,0,2,0,0,4,175.9,82,198.5,90,139.3,113,124.10000000000001,94,133.5,127.7,160.70000000000002,71.8,165.9,92.8,191.4,102.1,138.3,85.6,103.60000000000001,89.6,88,153.5,130.6,183.7,95.1,158.6
18,095,00890,888,850,1,23,3,1,1,0,9,655,634,1,11,3,1,1,0,4,215.2,107.8,246.9,107.8,183.2,152.2,147.1,102.8,172.5,179,213.3,73.9,233,114.1,233,119.1,164.9,101.2,138.3,102.3,100.4,200.8,155.9,231.2,117.8,201
18,095,00900,1694,1604,2,55,3,8,0,0,22,1280,1232,0,27,3,8,0,0,10,359.9,154.8,410.8,166.8,280.1,219.3,241.2,153.6,264.9,262.6,343.3,122,353.9,181.2,369.2,209,252,158.1,205,156,166.6,315.8,246.70000000000002,373.9,181.2,318.4
18,095,00910,694,656,2,19,1,2,0,1,13,519,497,1,16,1,0,0,1,3,132.1,55,146.8,42.9,108.2,72,81.9,51.4,98.9,90.1,110.89999999999999,34.8,126.2,64,127.8,65.1,91,42,70,46.6,47.7,116.4,86.3,128.2,57.6,113.7
18,095,00920,1092,1050,3,27,0,2,0,0,10,840,820,2,14,0,1,0,0,3,278.5,131,311.9,123.1,215.4,174.9,182.1,131,212.9,190,252.1,76.7,259.3,145.4,289.8,146,197.20000000000002,126.6,160.1,129,115.3,241.6,189.6,284.9,138.2,244.3
18,095,00930,758,742,1,9,0,0,1,0,5,545,536,0,6,0,0,0,0,3,150.6,76,163.5,81,114.1,103.9,87.1,76,117.8,107,129.2,55.8,156.9,80.2,154.2,93.1,111,63,91.7,69.1,76.7,135.1,99.1,148.6,81.4,131.8
18,095,00940,866,841,1,15,4,0,0,0,5,643,630,1,9,2,0,0,0,1,172.7,110.8,205.9,87.7,128,154.2,99.1,114,121.2,166.20000000000002,160.2,89.7,165.6,123,183.6,118.2,114.4,107.1,138.4,110.8,98.3,146.6,106.5,183.6,118.8,150.2
18,095,00950,829,801,2,22,1,1,0,0,2,648,632,1,12,1,1,0,0,1,266.7,101.5,288.2,104.8,222.29999999999998,138.2,201.9,100.7,220.4,151.3,207.8,77.5,263.8,95.7,283.2,114.4,224.8,86.9,121.8,94.5,98.9,243.3,212.8,259.3,107.5,241.7
18,095,00960,873,845,0,21,0,2,1,0,4,716,701,0,11,0,1,1,0,2,287.4,133.2,323.8,165.2,240.8,176.8,215.5,145.8,240.8,189.8,290.8,110.2,293.8,132.29999999999998,324.4,172.1,238,127.1,158.2,136.4,148.8,265.9,226.1,313.2,150,273
18,095,00970,1069,1015,4,34,8,1,0,0,7,822,786,2,24,6,1,0,0,3,343.6,128.5,385.5,118.6,278.2,183.5,247.7,139.8,279.2,203.4,322,78.5,351,129.9,372.2,138,258,137.4,161.7,138.8,112.4,312.2,253.2,360.6,139.3,316.4
18,095,00980,1150,1115,2,17,1,5,0,0,10,861,841,1,10,1,2,0,0,6,378.5,140,355.5,115.1,309.3,189.2,265.5,155.2,312.1,206.3,256.1,86.1,381,142.4,318.7,145,294.2,142.4,170,149,115.2,344.7,279.5,310.4,146.6,318.8
18,095,00990,491,479,2,7,0,0,0,0,3,398,390,2,5,0,0,0,0,1,194,68.9,166.1,56.1,168.79999999999998,81.9,151.1,63.9,158,98.9,151.1,34.1,186.7,77.2,168.79999999999998,54.1,159.1,56.1,81.7,60,48.4,177,155.1,161.7,65.7,167
18,095,01000,1134,1078,23,12,1,3,0,3,14,923,889,16,9,1,2,0,0,6,406.1,179.1,372.9,195.79999999999998,339,235.9,291.8,213.1,335.1,262.1,374,133,393.1,186.7,363.9,207,337,179.1,215.9,196.2,178.9,368.5,314.1,369.7,198.9,357.2
18,095,01010,1387,1341,9,19,1,4,0,1,12,1108,1086,3,13,1,2,0,0,3,495.90000000000003,227.1,428,231.70000000000002,412.2,276.9,356.8,252.1,431.9,293.2,437,141.1,519,212,436.3,231.70000000000002,428.7,190.1,252.4,221.1,201.4,464.6,392.9,433.9,228.3,438.1
18,095,01020,758,693,34,8,0,5,1,0,17,612,571,24,4,0,4,1,0,8,237.6,106.7,229.1,113.3,220,122.89999999999999,187,117.9,212.4,138.1,211,86.8,260.5,103.1,221.9,129.6,208.4,96.8,118.1,107.3,109.8,232.4,197.4,221.3,113,221.2
