state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,uss_20_rep_hyd,uss_20_dem_esp,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
28,047,311,3587,3079,255,118,12,54,5,2,62,2650,2346,146,73,9,41,3,2,30,1322.8,284.4,1382.3,405,1089.2,277.5,945.2,267.2,1300.9,474.2,284.4,277.5,439.4,1322.8,1089.2,1342.1,341.5,1208.1
28,047,312,2147,1828,140,82,14,50,1,1,31,1623,1426,90,45,11,39,1,0,11,751.4,153.5,885.5,257.7,565.7,138.4,505.9,149.4,817.1999999999999,302.8,153.5,138.4,280.4,751.4,565.7,851.3,200.1,705.1
28,047,313,1453,1152,121,107,16,29,0,1,27,1087,885,84,68,9,25,0,1,15,323.4,53.3,349,56.6,242.2,41.2,224.2,36.6,317.3,75.6,53.3,41.2,66.3,323.4,242.2,333.3,52.7,291.3
28,047,314,3332,2979,113,94,10,62,1,5,68,2577,2334,80,67,6,47,1,5,37,1114.4,185.29999999999998,1268.2,276.9,840.6,200.8,716.7,187.8,1170,338.1,185.29999999999998,200.8,306.4,1114.4,840.6,1219.1,237.8,1022.4
28,047,315,1627,1509,46,33,5,5,0,0,29,1151,1083,28,18,4,3,0,0,15,404,35,474,41.2,285,29.1,243,27,439,64.89999999999999,35,29.1,53.1,404,285,456.7,39.7,368.9
28,047,401,1250,301,868,37,2,18,2,0,22,890,245,592,27,2,13,1,0,10,54.4,361.6,67.5,369.6,43.7,273.6,36.6,299.1,55.2,385.3,361.6,273.6,377.5,54.4,43.7,60.8,337.8,52.2
28,047,402,2368,954,1235,112,3,5,4,2,53,1759,772,876,79,2,5,4,0,21,186.2,412.5,191.3,460.8,144.1,306.7,118.7,323.5,166.6,480.4,412.5,306.7,471.8,186.2,144.1,178.9,396.5,161.6
28,047,403,568,282,218,34,7,13,1,0,13,480,252,175,26,6,12,1,0,8,50.7,112.1,52.2,125.6,39.4,83.4,32.4,88.8,45.9,131.1,112.1,83.4,129.3,50.7,39.4,48.9,108.10000000000001,44.3
28,047,404,5166,1731,2757,445,33,51,8,3,138,3462,1297,1718,308,22,42,8,3,64,177.2,672.7,229.3,830.9,130.7,488.7,89.9,567,189.9,873.5,672.7,488.7,852.7,177.2,130.7,209.1,686.8,163.70000000000002
28,047,405,3531,663,2671,103,7,21,4,0,62,2495,568,1818,69,4,16,2,0,18,82.9,942.3,70,988.2,59.9,694.7,35.6,781.8,53.800000000000004,1018,942.3,694.7,1003.3,82.9,59.9,60.8,885.1,60.4
28,047,406,1651,444,1100,66,5,5,1,0,30,1274,357,846,47,5,5,1,0,13,107.8,601.9,114.2,629.9,75.2,475.7,55,512.1,95.6,655.3,601.9,475.7,642.6,107.8,75.2,105.3,575,89.9
28,047,407,2101,210,1770,70,4,4,2,0,41,1436,159,1197,46,4,4,2,0,24,21,643.1,31.400000000000002,571.4,26,435.5,8.6,459.6,22.2,586.5,643.1,435.5,577.8,21,26,26.3,539.3,21.900000000000002
28,047,408,1509,503,859,102,10,8,5,0,22,1150,433,612,77,9,8,2,0,9,80.9,325.6,108.6,365.4,63.5,245.5,52.3,276.4,89.3,383.59999999999997,325.6,245.5,374.3,80.9,63.5,98.8,319.2,78.89999999999999
28,047,409,7993,3639,3422,396,24,206,5,16,285,5574,2785,2203,268,18,179,5,10,106,932.7,1271.4,1097.8,1722.2,732.4,1149.9,622.2,1227.1,963.5,1849.1,1271.4,1149.9,1785.6,932.7,732.4,1030.8,1444.3,870.5
28,047,410,5423,2864,1972,298,12,149,8,11,109,4286,2402,1463,225,10,124,6,8,48,583.9,749.1,592,942.2,379.1,607.7,295.3,646.1,510,1008.2,749.1,607.7,975.2,583.9,379.1,550.8,790.8,471.8
28,047,411,2058,74,1919,41,3,2,0,0,19,1558,54,1462,26,2,2,0,0,12,26.6,1010.6,34.7,1046.8,33.7,805.6,13.7,881.1,27,1079.7,1010.6,805.6,1063.6,26.6,33.7,30.400000000000002,964.5,27
28,047,412,879,235,584,33,1,11,1,0,14,664,188,442,18,1,5,1,0,9,46.800000000000004,187.9,62.7,210.5,36.4,141.6,30.4,159.4,51.6,221.3,187.9,141.6,216,46.800000000000004,36.4,57,184.1,45.6
28,047,501,1263,972,225,19,3,31,0,1,12,931,724,158,14,2,26,0,1,6,337.40000000000003,206.79999999999998,404.8,331.7,278.2,194.2,246.3,198.5,379.9,348.6,206.79999999999998,194.2,340.1,337.40000000000003,278.2,392.1,255.8,329.4
28,047,502,5082,3352,940,424,11,149,14,7,185,3980,2793,636,308,8,124,12,3,96,829.1999999999999,509.40000000000003,947.5,680.9,632.6,399.7,573.1,441.8,867,746.8,509.40000000000003,399.7,714.3,829.1999999999999,632.6,907.4,555.7,770.1
28,047,503,7182,4491,1580,691,22,190,9,8,191,5671,3767,1078,523,22,171,6,6,98,1656.6,812.9,1788.3,1075.6,1330.1,705.6,1167,739.9,1648.7,1182.2,812.9,705.6,1129.3,1656.6,1330.1,1718.4,903.2,1518.2
28,047,504,2799,2058,340,300,6,43,2,4,46,2237,1713,243,217,5,35,1,2,21,775.9,252,783.7,363.9,635,234.1,562.8,242,724.8,403.9,252,234.1,383.9,775.9,635,754.5,299.3,696.7
28,047,505,4753,3325,869,314,17,94,16,4,114,3685,2679,606,239,15,85,10,2,49,1220,532.1,1278.9,727.5,958.6999999999999,488.3,854.5,500.1,1198.7,791.3,532.1,488.3,759.6,1220,958.6999999999999,1238.9,608.2,1102.5
28,047,506,4375,3796,223,186,13,73,6,4,74,3301,2897,154,137,12,60,4,3,34,1347.1,245.1,1768.9,463.8,1144.5,274.5,1030.5,255,1649.7,542,245.1,274.5,502.8,1347.1,1144.5,1709.5,356.5,1388.3
28,047,507,3203,2859,207,46,18,18,0,1,54,2405,2170,148,29,11,16,0,0,31,818.9,131.2,955,152.5,592.2,104.3,512.3,110.5,899.8,185.9,131.2,104.3,169.7,818.9,592.2,928.1,136.8,755.3
28,047,508,3387,3169,56,56,9,30,2,0,65,2556,2403,41,43,9,24,2,0,34,1331.8,141.9,1600.9,206.5,1102.9,156.5,973.4,148.7,1512.7,261.4,141.9,156.5,233.4,1331.8,1102.9,1556.2,182.8,1304
28,047,509,6305,4383,1037,435,30,276,6,13,125,4781,3443,713,307,20,213,6,12,67,1455.3,598.3,1859.7,885,1211.6,534.7,1048,554.2,1706.1,1001.8,598.3,534.7,943.4,1455.3,1211.6,1782.7,714.6,1456
28,047,510,4085,3108,540,157,20,167,5,3,85,3141,2462,373,108,12,134,5,2,45,1301.9,484.9,1366.4,560.7,1050,412.1,927.8,450.1,1258,636.9,484.9,412.1,598.6,1301.9,1050,1312.4,509,1181.1
28,049,101,1176,1137,3,15,2,16,0,0,3,901,873,2,7,2,14,0,0,3,525.1999999999999,162.9,630.8,289.8,537.9,170.9,472,210.1,616.2,314.6,162.9,170.9,301.9,525.1999999999999,537.9,623.5,229.7,556.4
28,049,102,2242,2142,51,23,0,17,0,0,9,1715,1642,34,20,0,16,0,0,3,823,320.5,899,452.9,801.1,354.1,696.4,394.6,887,495.6,320.5,354.1,474,823,801.1,893.3,403.4,821.4
28,049,103,2144,1970,118,33,1,19,0,0,3,1617,1493,84,20,1,17,0,0,2,787.1,267.7,810.7,395,707.7,246.7,640.6,288.5,804.8,414.5,267.7,246.7,404.9,787.1,707.7,807.6,323.2,750
28,049,104,1671,586,1012,43,6,6,0,3,15,1269,514,709,26,2,5,0,1,12,178.6,415.3,156.1,538.3,157,409,144.8,424.9,144.8,554.7,415.3,409,546.7,178.6,157,150.3,468.4,156.1
28,049,105,1644,731,877,12,0,7,1,3,13,1253,607,621,6,0,7,1,2,9,147.1,452.9,122.8,487.2,106.10000000000001,390.9,88,414.2,111.10000000000001,507,452.9,390.9,496.8,147.1,106.10000000000001,116.8,450.5,115
28,049,106,1476,199,1231,35,1,4,0,0,6,1013,180,804,22,1,2,0,0,4,42.2,446.9,27,522.2,36,373,23.8,405.4,23.2,535.1,446.9,373,528.8,42.2,36,25.400000000000002,456.6,30.5
28,049,107,1926,821,1004,53,6,13,1,5,23,1742,786,878,39,4,13,1,4,17,95,361.7,93.6,467.2,81.7,335.7,53.8,356.7,79.2,488.9,361.7,335.7,478,95,81.7,86.5,401.8,80.8
28,049,108,1303,1093,137,18,2,25,1,2,25,1181,987,126,17,2,25,1,1,22,175.9,285.1,216.2,388.2,173.3,308,139.9,313.3,203.4,407.9,285.1,308,398.3,175.9,173.3,209.7,340.7,181.7
28,049,109,1961,1786,84,33,3,23,0,4,28,1696,1540,78,30,3,22,0,4,19,352.8,429.8,343.1,542.2,317.2,429.8,255.8,448.1,347.9,571.1,429.8,429.8,557.1,352.8,317.2,345.7,484,323.1
28,049,110,2849,170,2594,43,3,14,1,4,20,2065,155,1856,27,3,11,1,3,9,53,797.1,46,761.9,50.7,610,31,643.1,35,780,797.1,610,770.5,53,50.7,39.8,718.6,42.9
28,049,111,3838,212,3448,116,0,18,0,8,36,2551,199,2239,75,0,17,0,3,18,48.9,917,75.9,1093.6,62.8,732,30.1,817.8,51,1118.8,917,732,1106.5,48.9,62.8,63.2,935.9,53.7
28,049,112,3992,1329,2468,107,6,42,0,3,37,2907,1130,1642,76,5,33,0,1,20,453.3,1009.7,393.2,1186.7,391.8,878.2,342.5,972.1,375.59999999999997,1208.7,1009.7,878.2,1197.9,453.3,391.8,383.6,1051.1,391.4
28,049,113,2553,2201,254,41,3,38,0,0,16,2060,1796,194,31,2,25,0,0,12,803.2,419.1,677.7,672.9,694.9,444,608.1,465.8,662,694.9,419.1,444,683.3,803.2,694.9,670.1,539.3,689
28,049,114,2247,888,1223,85,3,25,0,0,23,1746,799,841,67,3,22,0,0,14,432.2,557.2,336.3,710.2,356.8,559.4,327,580.6,326.2,730.1,557.2,559.4,720.3,432.2,356.8,331.4,627.4,355.9
28,049,115,4029,2269,1534,143,11,54,3,1,14,3333,2009,1154,100,9,47,3,1,10,706.8,976,628.4,1236.6,616.6,921.2,554.6,961.8,614.3,1263.3,976,921.2,1250.1000000000001,706.8,616.6,621.3,1071.5,624
28,049,116,3557,591,2465,414,0,32,0,4,51,2572,551,1657,311,0,28,0,4,21,157,908.1,141,1106,143,782.2,100.10000000000001,875,126.1,1124.7,908.1,782.2,1115.3,157,143,133.2,959.1999999999999,133.4
28,049,117,4130,102,3946,44,9,1,0,6,22,2796,86,2657,31,6,0,0,5,11,46.7,1087.1,39.8,1057.1,48.8,832.6,22,940.2,29.7,1074.2,1087.1,832.6,1065.6,46.7,48.8,34.5,998.3,37.4
28,049,118,1902,59,1810,13,6,2,0,0,12,1584,58,1498,11,4,2,0,0,11,36.2,1285,37.1,1347.9,58.2,1201.2,17.3,1280.7,27.5,1361.4,1285,1201.2,1354.6,36.2,58.2,32.1,1295.4,35.6
28,049,119,1839,40,1777,9,3,0,0,0,10,1398,39,1344,5,2,0,0,0,8,15.8,862.1,13.9,903.1,22.1,757.1999999999999,10.5,787.8,7.4,918.4,862.1,757.1999999999999,910.9,15.8,22.1,10.3,845.8,13.8
28,049,120,3738,23,3692,6,2,2,0,0,13,2650,22,2616,0,2,2,0,0,8,31.1,1796.2,42.8,1747.2,52.3,1515.1,17,1625,26,1779,1796.2,1515.1,1762.9,31.1,52.3,34.3,1692.5,33.6
28,049,121,1238,1049,162,16,1,8,0,0,2,993,894,78,12,0,7,0,0,2,333,209,367.8,265.8,320,191.2,276.1,191.2,371.9,278,209,191.2,272.2,333,320,369.6,227.20000000000002,333.9
28,049,201,659,3,642,2,7,0,0,0,5,508,2,498,0,4,0,0,0,4,3.1,298.6,3.8000000000000003,296.5,5.8,233.3,3.1,249.29999999999998,3.1,300.5,298.6,233.3,298.1,3.1,5.8,3.1,276,3.8000000000000003
28,049,202,798,5,778,4,1,2,0,0,8,591,4,576,4,1,2,0,0,4,4.3,342,10.1,325.8,11.3,268.4,1.3,300.8,5.3,333.7,342,268.4,330,4.3,11.3,7.7,314.4,6.5
28,049,203,1044,3,1015,11,1,0,0,0,14,807,3,788,7,1,0,0,0,8,5.8,467,13.8,444.6,15.6,366.8,1.8,410.8,7.3,455.5,467,366.8,450.09999999999997,5.8,15.6,10.6,429.1,8.7
28,049,204,1348,1171,100,20,0,50,0,2,5,1136,987,79,16,0,48,0,2,4,303.09999999999997,245.9,332.1,379.8,283.9,270.1,244,298.90000000000003,319.8,396.7,245.9,270.1,388.5,303.09999999999997,283.9,325.8,318.1,296.6
28,049,205,442,405,25,8,0,2,0,0,2,387,352,25,8,0,2,0,0,0,47.7,137.9,54.9,167.8,43.3,131.4,36.9,139.7,51.4,175,137.9,131.4,171.6,47.7,43.3,53,150.4,46.9
28,049,206,1744,429,1271,19,4,7,0,1,13,1338,389,915,16,4,6,0,0,8,164.8,476.3,189.9,580,149.6,454.3,127.8,483.8,176.9,605.4,476.3,454.3,593.1,164.8,149.6,183,520.2,162
28,049,207,843,760,65,10,1,2,1,0,4,662,602,43,9,1,2,1,0,4,81.3,235.8,94.2,286.8,74.1,224.5,63.5,239.3,87.7,299.6,235.8,224.5,293.7,81.3,74.1,91,257.1,80.3
28,049,208,1628,18,1596,2,0,0,0,1,11,1163,18,1137,2,0,0,0,0,6,11,596.1,16.1,643.7,25.2,480.2,8.2,536,11,657.1,596.1,480.2,650.7,11,25.2,13.3,582.3,14.4
28,049,209,2103,42,2015,24,3,0,0,1,18,1620,40,1548,21,3,0,0,1,7,8,814.2,18.9,820.9,33.1,608.4,6.1000000000000005,736,12,832.1,814.2,608.4,826.6999999999999,8,33.1,15.3,762.4,15.700000000000001
28,049,210,2125,6,2097,1,1,2,0,1,17,1417,6,1398,1,0,2,0,1,9,11.9,724.1,18.9,672.1,17.1,536.1,2.8,619,5.2,687.9,724.1,536.1,679.9,11.9,17.1,11.8,647.7,11.4
28,049,211,2128,35,2058,3,0,5,0,0,27,1478,34,1426,3,0,5,0,0,10,20.1,695.7,30.7,697.5,28.9,509.2,4.9,616,21.6,727.1,695.7,509.2,712.7,20.1,28.9,25.8,648.8,21.4
28,049,212,1713,8,1679,8,3,0,0,5,10,1368,8,1342,8,3,0,0,2,5,16.1,927,25,883.1,28.9,709,5.8,774,8,902.8,927,709,893.3,16.1,28.9,16.4,839.1,16.6
28,049,213,1861,17,1836,3,0,0,0,0,5,1535,15,1514,3,0,0,0,0,3,15.9,737.2,20.9,704.4,27.9,571.7,3.9000000000000004,614.4,12.2,716.7,737.2,571.7,710.1,15.9,27.9,16.8,668.9,16
28,049,214,976,12,948,1,0,0,1,0,14,764,12,741,1,0,0,1,0,9,4,433.9,10.7,435.2,20,353.1,2.8000000000000003,386,5.9,443.2,433.9,353.1,439.2,4,20,8.3,410.5,8.4
28,049,215,1003,2,993,4,1,0,0,0,3,745,2,735,4,1,0,0,0,3,2.3000000000000003,401.09999999999997,0.5,366.9,13.9,288,0.5,330.1,0.5,369,401.09999999999997,288,368.3,2.3000000000000003,13.9,0.5,350.8,3.3000000000000003
28,049,216,2537,20,2498,10,1,1,0,0,7,1872,20,1839,7,1,1,0,0,4,11,1207.9,16.2,1158.9,34,908,7,1038.1,10,1173.9,1207.9,908,1166.2,11,34,13,1097.4,15.7
28,049,217,3222,16,3164,13,9,2,0,5,13,2390,16,2347,9,5,2,0,3,8,32.8,1488.8,28.900000000000002,1482.8,42,1254.1,11.2,1372.3,18.1,1498.4,1488.8,1254.1,1490.4,32.8,42,23.1,1419.3,26.7
28,049,218,2343,59,2243,22,4,2,0,0,13,1607,51,1537,9,2,2,0,0,6,17.2,779.8,20.5,792.7,26.7,671.6,4,761.4,5.4,824.5,779.8,671.6,808.3,17.2,26.7,12.5,766,14.9
28,049,219,1650,479,1151,2,6,0,0,0,12,1272,411,853,1,3,0,0,0,4,248.2,714.7,274.7,721.7,208.6,612.2,193.2,663.2,258.9,742.6,714.7,612.2,731.8,248.2,208.6,266.8,691.6,237.5
28,049,220,3406,767,2542,66,9,10,0,0,12,2522,639,1817,49,3,6,0,0,8,291,1010.1,397.2,1157.5,324.7,829.3,244.8,977.4,370.2,1187.5,1010.1,829.3,1173.2,291,324.7,383.8,1032.1,325.8
28,049,221,3491,1842,1400,60,9,155,4,1,20,2573,1421,990,33,7,111,2,1,8,968.6,942.2,1106.9,1191.1,893.6,849.8,787.8,922.4,1066,1232.6,942.2,849.8,1211.6,968.6,893.6,1086.9,1027.4,964.7
28,049,222,296,15,275,0,0,3,0,0,3,237,9,224,0,0,3,0,0,1,4,182,5,162.4,10.9,123.8,1,143.9,4,165.9,182,123.8,164.4,4,10.9,4.4,155.8,5
28,049,223,783,365,405,9,0,1,1,0,2,597,277,313,3,0,1,1,0,2,214.3,179.2,238.9,215.1,175.1,159.1,164.7,172.6,219.4,222.6,179.2,159.1,218.7,214.3,175.1,229.6,189.6,202.4
28,049,224,494,176,312,5,0,0,0,0,1,375,140,232,2,0,0,0,0,1,89.10000000000001,167.3,106.6,182.6,81.2,145.5,69.4,154.7,107.1,188,167.3,145.5,185.5,89.10000000000001,81.2,106.8,167.7,90.7
28,049,225,1104,334,750,12,1,0,0,0,7,817,244,558,8,1,0,0,0,6,129.2,469,114.3,475.8,108.3,391.9,98.1,443.9,105.9,489.9,469,391.9,482.90000000000003,129.2,108.3,110,454,111.4
28,049,226,648,224,409,10,0,1,0,0,4,534,192,334,6,0,1,0,0,1,138.3,183.3,141.7,204.2,121.4,169,113.9,180.6,135.2,208,183.3,169,205.5,138.3,121.4,138.3,189.1,130.4
28,049,227,461,24,435,0,0,0,0,1,1,347,19,326,0,0,0,0,1,1,13.6,299,26.4,310.2,13.1,242.6,7.7,266.6,19.599999999999998,321.2,299,242.6,315.9,13.6,13.1,22.8,287.8,16
28,049,228,1221,915,261,27,0,14,0,3,1,897,685,186,15,0,9,0,1,1,558.8,192,633.5,280.8,440.9,177.9,422.2,199.9,608.3000000000001,286.6,192,177.9,283.8,558.8,440.9,620.9,227.6,532.5
28,049,229,1294,641,613,35,0,0,0,0,5,1003,533,446,22,0,0,0,0,2,282.9,290.2,269,297.8,234.9,233.9,207.4,242.3,258.9,309.1,290.2,233.9,303.2,282.9,234.9,264.2,274.8,251.1
28,049,301,811,24,777,5,0,3,0,0,2,587,21,557,5,0,3,0,0,1,11.9,259,11.7,276.9,9,197.1,2.9,213.8,8,283,259,197.1,279.7,11.9,9,10,246.1,8.8
28,049,302,2096,17,2064,3,7,3,0,0,2,1491,17,1462,2,6,3,0,0,1,12.3,987.4,15.4,947.2,21.3,776.5,7.2,883.2,12.1,951.4,987.4,776.5,949.4,12.3,21.3,13.5,908.9,13.6
28,049,303,1236,33,1159,18,4,9,0,3,10,829,32,772,10,3,6,0,1,5,13,437,16.5,391,13,336.9,9.2,372.1,11,399.3,437,336.9,395.1,13,13,13.799999999999999,387.1,12.8
28,049,304,2300,28,2246,12,1,1,0,0,12,1531,28,1480,9,1,1,0,0,12,15.1,727.8000000000001,20,663.7,18,562.1,6.9,615.5,13.3,683.1,727.8000000000001,562.1,673.1,15.1,18,16.7,650.9,15
28,049,305,1077,41,982,42,3,1,0,0,8,774,40,690,34,3,1,0,0,6,19.6,358,21,366.5,18.7,271.7,9,313.9,15.7,376.3,358,271.7,371.1,19.6,18.7,18.1,337.3,16.8
28,049,306,1585,79,1481,2,2,3,0,0,18,1014,74,928,2,2,3,0,0,5,18.8,335.6,27,327.8,16.6,219.2,6.6000000000000005,250.4,21.2,334.4,335.6,219.2,331.1,18.8,16.6,23.7,293.4,17.9
28,049,307,4140,335,3737,15,8,12,0,0,33,2774,321,2407,8,6,10,0,0,22,66.4,1083.9,63.8,1219.1,67.2,885.7,37.1,997.4,59,1231.1,1083.9,885.7,1225.2,66.4,67.2,61,1083.4,58.8
28,049,308,2007,154,1814,19,2,0,0,1,17,1276,143,1111,14,1,0,0,0,7,33.8,416.9,30.8,401,35.6,299.5,26.1,351.4,26.1,409.6,416.9,299.5,405.5,33.8,35.6,28.4,375.5,30.7
28,049,309,1474,10,1426,22,3,0,0,0,13,1140,9,1102,17,3,0,0,0,9,12.6,613.5,10.8,558,21.6,470.4,3.9000000000000004,516.4,5.800000000000001,570,613.5,470.4,563.8000000000001,12.6,21.6,8.6,545.5,10.9
28,049,310,2144,292,1796,32,1,4,0,1,18,1360,263,1065,19,1,4,0,1,7,50,471.9,47,474.8,50,327,28,376,37.9,489,471.9,327,481.5,50,50,42.3,427.9,42.5
28,049,311,1280,40,1209,12,9,0,0,1,9,969,40,903,9,9,0,0,1,7,2.1,237.9,5.1,285,3.9,199,0,217,3.1,287,237.9,199,286.2,2.1,3.9,4.1,245.2,2.9
28,049,312,1388,24,1337,12,0,0,0,0,15,979,23,940,6,0,0,0,0,10,10.9,456,17.1,447.3,17.8,346.2,2.9000000000000004,395.1,9,457.9,456,346.2,452.7,10.9,17.8,13.1,420.3,11.7
28,049,313,589,15,550,11,0,0,1,2,10,444,15,415,8,0,0,1,1,4,4.1000000000000005,211.2,10.8,167.9,10.8,165.9,0.7000000000000001,193.1,4.8,182,211.2,165.9,174.8,4.1000000000000005,10.8,7.9,184,6.2
28,049,314,1154,21,1127,1,0,0,0,0,5,828,19,808,1,0,0,0,0,0,8.8,452.2,8.8,416,15.1,353.9,0.9,392,7.2,422.9,452.2,353.9,419.8,8.8,15.1,8,407.2,8.5
28,049,315,816,124,683,2,2,5,0,0,0,599,121,472,2,1,3,0,0,0,7.3,215.4,11,212.6,2.7,171.1,1,189.6,5.6,215.4,215.4,171.1,213.6,7.3,2.7,8.299999999999999,200.6,5.7
28,049,316,1634,30,1569,11,1,0,0,0,23,1137,26,1093,8,0,0,0,0,10,4.7,331.3,11,348.4,16.6,254.2,3.1,313.5,3.4000000000000004,357,331.3,254.2,353,4.7,16.6,7,320.9,7.7
28,049,317,2035,206,1778,39,1,6,0,3,2,1412,196,1188,19,1,4,0,2,2,26.400000000000002,467.4,37.4,456.2,23.2,304.7,9.2,348.7,29.3,465.7,467.4,304.7,460.8,26.400000000000002,23.2,32.8,408.6,25.2
28,049,318,2518,98,2381,9,6,0,0,0,24,1686,87,1576,4,6,0,0,0,13,33.1,798.9,24.8,815.8,31.1,586,15.200000000000001,672,17.9,822,798.9,586,818.8,33.1,31.1,20.9,738.8,24.6
28,049,319,2391,200,2026,140,2,8,0,0,15,1525,178,1232,101,1,6,0,0,7,43.1,702.8,43.9,723.3,38.5,538.3,20.6,614.3000000000001,34.2,738.9,702.8,538.3,731,43.1,38.5,38.6,663.9,36
28,049,320,3832,282,3474,41,5,5,0,2,23,2687,268,2372,27,4,5,0,1,10,159.7,1367.6,140.5,1454.3,141.8,1190,99.1,1301.8,111.2,1480.6,1367.6,1190,1467.5,159.7,141.8,125.5,1358.7,130.5
28,049,321,2501,222,2209,51,4,4,0,0,11,1835,206,1577,35,4,4,0,0,9,49.6,927.9,54.5,836,51.8,672.5,28.6,762.3,37.2,855.4,927.9,672.5,846.1,49.6,51.8,45.7,810.8000000000001,44.4
28,049,322,3254,366,2756,106,1,6,0,0,19,2025,329,1617,57,1,4,0,0,17,55.9,577.3,54.1,654.5,60.2,441.5,34.2,487.3,42.2,667.8,577.3,441.5,661.4,55.9,60.2,47.9,566.2,49.8
28,049,323,2927,208,2683,11,1,9,0,1,14,2086,187,1877,6,1,7,0,0,8,81.5,1230.2,89.5,1339.2,87.6,1058.2,50.8,1182.9,74.5,1365.8,1230.2,1058.2,1352.1,81.5,87.6,82.4,1234.8999999999999,76.8
28,049,401,2873,1835,887,42,2,86,0,1,20,2208,1498,589,30,1,77,0,1,12,647.4,419,605.3,526.8,518.5,367.8,441.7,397.8,581.9,546.4,419,367.8,537.3,647.4,518.5,593.8,451.6,559.1
28,049,402,6645,4396,1767,71,7,335,1,8,60,4888,3407,1171,39,4,233,1,2,31,2119.3,1138.6,2086.4,1642.3,1701.2,1096.1,1560.6000000000001,1205.8,2033,1679.7,1138.6,1096.1,1660.9,2119.3,1701.2,2060.7,1352.6,1900
28,049,403,3915,2428,1373,43,14,33,0,1,23,3128,2038,1019,29,8,24,0,1,9,988.4,788.3,872.1,994.8,703.9,675,711.9,761.4,832.6,1023.6999999999999,788.3,675,1009.1,988.4,703.9,852.7,848.8,822
28,049,404,2090,1188,793,31,1,27,0,4,46,1514,931,519,20,1,19,0,1,23,455.7,438.2,437,610.2,338.4,407,296.4,461,399.1,641.6,438.2,407,626.2,455.7,338.4,418,511.6,385.3
28,049,405,1441,1108,272,24,3,23,0,0,11,1089,866,189,14,0,14,0,0,6,371.5,204.9,391.1,296.2,321,192.8,268.9,208.7,367.9,314.5,204.9,192.8,305.3,371.5,321,379.5,243.4,344.2
28,049,406,4137,1718,1890,97,11,363,1,5,52,3127,1422,1297,80,8,288,1,5,26,512.2,641.7,500.6,838.1,414.4,568.8,354,615.9,460.9,873.4,641.7,568.8,855.9,512.2,414.4,480.7,707.6,448.5
28,049,407,3305,1707,1549,30,3,1,0,0,15,2448,1364,1050,21,3,1,0,0,9,907.9,623.8,910.7,649.8,768.5,494.2,700.1,565.3,898.3,665.9,623.8,494.2,657.9,907.9,768.5,904.8,600.1,836.6
28,049,408,5417,2655,2649,59,7,13,2,2,30,4619,2205,2326,45,7,13,2,1,20,990.8,649.4,989.6,734.2,801.1,563.7,755.5,605.2,962.5,745.9,649.4,563.7,740,990.8,801.1,975.2,659.2,900.8000000000001
28,049,409,4616,1874,2655,19,2,23,2,5,36,3442,1550,1829,17,0,17,2,2,25,925.9,1290.9,863.7,1546.9,741.2,1158.9,687.7,1262.4,838.8,1584.7,1290.9,1158.9,1565.1,925.9,741.2,850.9,1369,811.3
28,049,410,2166,222,1859,40,3,4,3,0,35,1385,208,1135,23,2,3,2,0,12,36.1,426,28.9,424.1,24.8,284.2,16.1,323.1,18.9,435.8,426,284.2,429.8,36.1,24.8,23.7,378.4,24.8
28,049,411,1716,227,1451,12,3,1,0,0,22,1060,206,842,3,1,0,0,0,8,58.4,405.3,42.9,432.5,50.2,297.5,31.4,335.3,32.8,453.2,405.3,297.5,442.8,58.4,50.2,38,384.8,42.8
28,049,412,1389,168,1179,15,0,2,0,4,21,882,148,712,9,0,1,0,2,10,23.2,288.2,21.2,277.3,24.5,206.8,18,243,18,283.2,288.2,206.8,280.2,23.2,24.5,19.5,259.7,21.1
28,049,413,1468,259,1176,12,2,5,0,1,13,933,226,687,9,2,5,0,1,3,55.1,274.6,47.6,264.7,48.5,212.8,33.8,239.2,41.2,272,274.6,212.8,268.5,55.1,48.5,44.5,252.7,45.4
28,049,414,4132,436,3604,53,4,3,0,2,30,2651,413,2193,26,4,3,0,2,10,129.6,1215,115.6,1289.2,118.2,930.4,83.5,1096.4,90.1,1327.7,1215,930.4,1307.3,129.6,118.2,102.9,1171.4,107.6
28,049,415,2800,372,2347,26,1,0,2,4,48,1875,341,1494,20,1,0,2,1,16,99,717.2,70.4,725.6,78.60000000000001,559.1999999999999,55.4,636.4,62.1,740.8,717.2,559.1999999999999,732.7,99,78.60000000000001,66.1,675.7,73.2
28,049,416,877,307,556,9,1,1,0,0,3,646,273,364,6,1,1,0,0,1,40.6,341.8,35.6,362,35.7,299.09999999999997,25.400000000000002,327.1,28,368.6,341.8,299.09999999999997,365.2,40.6,35.7,31.8,339.7,33.2
28,049,417,2613,590,1985,20,3,3,0,0,12,1892,539,1327,12,2,3,0,0,9,229,924.2,185.2,1020.1,185.2,792.1,139.8,859.1999999999999,163.8,1038.7,924.2,792.1,1029.4,229,185.2,174.7,927.1,180.3
