state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_wie,uss_16_rep_mor,uss_20_dem_bol,uss_20_rep_mar,gov_18_dem_kel,gov_18_rep_kob,atg_18_rep_sch,atg_18_dem_swa,sos_18_rep_sch,sos_18_dem_mcc,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
20,035,000370,75,75,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,2.1,27.9,8.1,29.3,2.8000000000000003,24.8,8.1,24.8,2.1,16.9,19.7,4,21.1,2.1,2.4,2.4,8.1,26,19.5,27
20,035,000380,325,314,0,5,4,0,0,0,2,260,254,0,2,3,0,0,0,1,28.7,130,41.8,140.2,39.3,121.9,46,130.6,40.7,84.9,109.2,31.2,91.39999999999999,46.7,33.7,39.6,43.9,126,95,135.4
20,035,000390,484,454,3,11,3,3,0,0,10,370,347,3,8,3,3,0,0,6,39.2,188.7,51.7,207.3,37.3,188.7,54.3,199.70000000000002,59.3,116.5,163.3,44.3,131.2,65.4,38.4,56.5,53.1,188.7,136.8,203.4
20,035,000400,646,610,0,10,10,1,0,0,15,495,468,0,9,7,0,0,0,11,72.4,244.4,94.5,282.6,56.2,254.4,102.3,260.7,100.3,148.2,213.5,66.6,186.4,87.8,63.5,85.7,98.4,249.2,183.3,272
20,035,00041A,1343,1155,9,116,27,2,0,0,34,1015,908,7,61,24,1,0,0,14,90.1,401.5,95.4,494,98.9,382.1,122,434,119.3,259.1,337.9,87.2,296.3,109.2,94.2,104.9,108.1,391.6,297.5,463.4
20,035,00041B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,00042A,606,540,1,34,13,2,0,0,16,468,436,0,18,6,1,0,0,7,51.9,189.3,65.4,239.4,55.9,193.1,73.3,210,76.7,131,167.9,66.1,153.4,74.2,53.7,72.4,69.6,191.1,150.8,224.4
20,035,000430,176,168,0,1,5,1,0,0,1,136,132,0,1,2,1,0,0,0,18.5,63.6,13.6,72.4,16.400000000000002,65.6,19.1,67.4,19.8,48.199999999999996,59.3,13.6,53.2,19.1,16.5,18,15.6,63.8,53.5,69.1
20,035,000440,777,682,14,48,8,10,0,0,15,608,550,11,23,6,8,0,0,10,135.1,138.9,142.9,193.9,112.89999999999999,171,145.7,178.3,145.1,90.8,145.7,114.8,121.4,135.1,123.8,131.6,144,154.5,119.2,186.1
20,035,000450,722,569,21,70,8,39,0,1,14,570,459,20,52,5,28,0,1,5,65.1,105.9,79.7,113.7,54.7,117,88.9,105.2,74.9,57.3,95,54.7,79.7,63,59.6,63.9,84.5,111.5,77.3,109.39999999999999
20,035,000460,749,624,15,42,11,34,0,0,23,576,493,11,24,9,25,0,0,14,76.9,142.3,103.8,172.7,74,149.6,112.8,155.79999999999998,101.4,67,105,79.8,87.9,93,75.7,91.2,108.2,145.5,86.7,164
20,035,000470,806,698,25,40,10,21,0,1,11,578,519,10,19,8,16,0,1,5,101.7,162.9,134.1,185,96.9,170.5,139.6,176.6,115.60000000000001,89.7,131,99.8,112.4,111.89999999999999,99.1,108.8,136.1,166.8,111.5,180.9
20,035,000480,854,752,10,23,10,39,0,0,20,686,619,7,11,8,28,0,0,13,128.7,237,143.8,267.3,103.7,265.9,151.1,241.1,158.6,153,228.9,111.1,190.9,143,116.1,137.4,147.4,251.5,190.9,254.2
20,035,000490,747,616,26,37,6,37,0,0,25,532,447,17,25,3,29,0,0,11,88.9,129.1,107.9,141.1,77.8,133.6,107.9,127.8,98.8,76,109.2,92,92.3,103.2,83.1,98.39999999999999,107.9,131.70000000000002,92.3,134.4
20,035,000500,1066,822,33,89,7,77,0,0,38,794,633,29,56,7,54,0,0,15,122.4,196.9,141.9,239.2,107.3,211.2,150.1,219.4,140.2,111.2,166.8,117,138.1,135.9,115.2,130.8,146.2,204,138.4,229.1
20,035,00051A,120,106,0,3,0,7,0,0,4,95,84,0,2,0,5,0,0,4,42.8,98.8,49.300000000000004,92.9,26.9,118,51.6,91.5,54.6,74.2,97,38.7,88.1,45.2,34.9,46.2,50.4,108.4,86.4,92.2
20,035,00051B,54,46,1,1,0,4,0,0,2,48,41,1,1,0,4,0,0,1,10.9,32.9,15.1,32.2,9.6,35.4,14.2,30.6,19.7,23.6,32.7,11.9,29.9,14.1,10.3,15.2,14.7,34.2,28.7,31.4
20,035,000520,348,288,14,29,7,3,0,0,7,256,226,9,12,3,1,0,0,5,34.3,71.8,42.7,93,32.6,73.5,45.8,80.5,41.7,37.8,58.9,36.6,46.3,43.4,33.4,40.7,44.1,72.6,47.7,86.60000000000001
20,035,00053A,2410,1878,226,139,30,75,0,0,62,2039,1609,219,100,27,58,0,0,26,238.9,246.1,246.1,294,202.9,299.8,266.1,264.9,242,150.1,236.9,190.5,196.7,212.2,221,214.5,256.1,273,194.9,279.4
20,035,00053B,9,8,0,0,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,000540,930,729,28,85,15,39,0,0,34,643,528,14,50,13,26,0,0,12,94.7,102,104.9,130.4,85.7,116.2,99.89999999999999,124.3,75,65.1,90.6,67.3,78.39999999999999,78.8,89.6,74.3,102,109.1,78.3,127.7
20,035,000550,1657,1356,44,105,24,62,0,2,64,1221,1061,26,58,13,41,0,1,21,158.7,287.1,226.6,318.7,139.7,319.6,231.8,299.8,195.8,164.6,255.70000000000002,138.8,208,174.6,149.1,169.4,229,303.2,209.29999999999998,308.8
20,035,000560,287,260,2,4,5,14,0,0,2,197,182,0,4,2,9,0,0,0,69.1,122.9,95,129.1,59,135.1,95.89999999999999,125,86.1,86.1,126,54,108,67.9,64.1,69.3,95.4,128.9,106.80000000000001,127.19999999999999
20,035,000570,763,690,10,35,3,16,0,0,9,618,559,9,29,3,14,0,0,4,123.8,172,138.1,209.1,97.1,196.1,151.9,189.7,137,122,185.2,85.9,136,132,110.4,118.2,145.1,183.7,147.7,199
20,035,900010,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,035,900070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2
20,037,000010,310,284,4,10,3,0,0,0,9,233,219,3,6,2,0,0,0,3,48.800000000000004,85.7,38.7,108.7,55.8,74.1,43,93.2,44.2,54.699999999999996,57.4,50,59.1,41.8,51.7,45.9,40.699999999999996,78.7,57.199999999999996,101.4
20,037,000020,903,843,3,25,4,10,0,4,14,680,644,2,15,4,7,0,4,4,148.9,333.1,182,353.8,143.6,342.79999999999995,187.4,327.7,190.2,239.4,302,148.9,271.4,155.5,146,164.6,185.2,337.8,271.2,340.8
20,037,000030,248,235,2,7,0,0,0,0,4,206,199,0,3,0,0,0,0,4,34.3,89.3,41,103.1,34.2,93.9,47.8,93.9,39.6,61.7,74.2,37.7,68.4,32.1,34.2,36.5,43.3,92.3,68.4,97.8
20,037,000033,137,126,0,2,0,0,0,0,9,100,95,0,1,0,0,0,0,4,20.9,28.2,19.1,37.1,21.8,27.1,23.1,31.8,21.8,20,24,23.1,20.9,24.900000000000002,21.4,23.2,21.1,28,21.5,34.2
20,037,000040,74,74,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,6.7,28.7,6.7,33.800000000000004,11.5,24.3,9.8,28.7,5.4,22.7,24.8,6.7,22.7,8.9,9.3,6.7,7.9,26.9,22.9,31.2
20,037,000050,510,487,1,9,6,0,0,0,7,379,369,0,4,4,0,0,0,2,67.3,151.6,76.6,181,75.8,145.1,83.4,157.7,88.1,86.5,115,72.4,99.8,83.4,71.7,81.7,79.4,148.7,100.4,169.1
20,037,000060,577,555,1,9,3,0,0,0,9,421,408,1,3,2,0,0,0,7,65.1,145.8,65.9,168.7,69.4,130.9,70.2,144.4,80.7,107.1,126,75.9,117.3,75.9,66.1,76.2,66.5,136.9,117.3,156.6
20,037,000070,477,461,2,9,3,1,0,0,1,371,363,1,3,2,1,0,0,1,84.2,182.2,91,234.20000000000002,76.9,198.9,95,226.8,103.3,124.9,164.2,81.9,151.9,91.9,80.3,92,92.9,190.3,147.3,231
20,037,000080,346,334,0,0,8,0,0,0,4,277,269,0,0,4,0,0,0,4,36.9,153.8,55.4,205.3,24,177.5,63.2,190.1,59.5,115.9,151,40.1,140.6,35.5,30.2,44.7,58.6,165.7,136.6,197.4
20,037,000090,232,215,5,1,9,0,0,0,2,185,172,5,1,6,0,0,0,1,36.9,58.9,41.9,64,39.6,58,44.6,62,53.6,42.8,58.9,45.6,48.2,50.1,38.3,49.6,43.1,58.4,49.9,63.1
20,037,000110,986,923,3,29,9,3,5,0,14,733,700,1,14,6,2,3,0,7,189,208,212.1,280.1,198,203,220.70000000000002,245.3,230,138.9,174.1,207,166.8,203,193.9,213.3,216.4,205,159.9,262.6
20,037,00012A,1323,1270,8,8,3,16,1,0,17,1051,1016,3,5,3,13,1,0,10,305.2,310.9,310,369.9,283.5,324.5,320.2,329.9,335.4,184.6,263,278.3,228.9,293.9,294.5,302.6,314.7,317.7,225.6,350.2
20,037,00013A,585,549,4,20,2,5,0,0,5,427,404,4,12,2,3,0,0,2,82,154,92,171.3,99,140.2,111.1,136.9,109,93.9,116.3,95.3,97,104,90.3,102.8,101.5,147,102.3,154.6
20,037,00013B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,037,00014A,543,506,3,15,4,1,0,1,13,393,375,3,7,2,1,0,1,4,86.7,97.6,106.7,135.1,92.6,99.1,111.1,120.5,107.3,65,78.4,96,70.4,97.2,89.5,100,109,98.1,71.1,127.8
20,037,000150,291,272,0,18,1,0,0,0,0,216,208,0,7,1,0,0,0,0,27.3,75.3,40.4,93.1,31.3,71.2,50.4,77.3,38.7,52,72,34.4,69.1,35.9,29.5,36.3,45.2,73.4,64.6,85.2
20,037,00016A,849,800,5,23,5,2,0,0,14,672,646,3,14,5,1,0,0,3,102.2,216.6,107.9,266.7,79.8,244.9,118.8,253.7,143.1,175.7,224.9,116.8,205,126.2,91.1,128.6,112.9,230.3,201.6,260.3
20,037,00017A,691,654,6,15,2,2,0,0,12,512,497,1,6,2,2,0,0,4,71.1,136.1,93.2,151.3,78.3,132.9,105.89999999999999,121.1,99,70.2,95.1,83.8,86.7,88.7,74.4,89.6,100.2,134.8,84,135.8
20,037,00017B,24,24,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,037,000180,934,841,37,20,10,2,0,2,22,676,634,15,11,6,2,0,0,8,80.8,203.4,87.1,247.1,89.8,202.8,102.9,210.1,113,127.9,162.3,86.1,147,89.8,84.9,96.6,95.2,202.9,145.9,228.5
20,037,000190,236,224,0,2,4,0,0,0,6,184,175,0,2,3,0,0,0,4,34.4,85.6,28.7,98.4,28.7,97.4,40.1,84,53.5,56,72.9,40.1,65.6,42.4,31.2,45.5,34.5,91.9,65.6,91.7
20,037,000200,132,131,0,1,0,0,0,0,0,103,103,0,0,0,0,0,0,0,4.7,28,5.9,34.1,2.9000000000000004,30.9,8.7,23.9,10.6,14.9,20.7,5.9,19,5.9,3.8000000000000003,7.5,6.9,29.4,18.3,28.6
20,037,000210,390,343,0,19,8,4,2,0,14,291,270,0,8,4,1,2,0,6,46.6,105,48.5,132.5,44.8,104.6,57.3,115,49.7,70,84.5,44.8,78.9,44.8,45.4,46,52.9,104.9,77.5,123.7
20,037,00022A,1212,1132,12,45,11,2,1,0,9,926,883,7,18,9,2,1,0,6,194.2,352.1,204.3,383.6,174.9,375.5,220.70000000000002,346.2,237.1,240.20000000000002,304.6,201,278.5,204.3,184.70000000000002,213,211.6,363.5,275.1,365.2
20,037,000230,405,378,0,9,5,2,0,0,11,304,288,0,6,4,2,0,0,4,30.400000000000002,114.8,54.9,127.4,39.8,105.5,62,108.5,50.7,71.2,88.2,48.7,81.1,42.5,34.2,47.2,58.7,109.4,80.3,117.9
20,037,000240,230,199,1,13,11,0,0,0,6,177,157,1,9,7,0,0,0,3,27.2,37.6,25.2,49.1,31.1,37.6,30.3,38.5,33.4,20.5,30.9,35.1,24.8,36.2,29.2,35.1,27.9,37.6,25.1,43.7
20,037,000250,290,263,2,5,8,0,0,0,12,226,209,1,3,6,0,0,0,7,26.3,51,38.4,56.8,32.3,45.9,36.6,48,29.6,25.4,34,30.7,25.6,35.5,29.3,31.3,37.1,48.4,28.6,52.3
20,037,000260,883,829,2,28,18,0,0,0,6,683,653,1,14,11,0,0,0,4,116.2,205,124.60000000000001,227.4,100.4,208.4,134.1,203.3,131.2,109.2,150.3,113.6,136.6,117.8,106.9,120.1,130.7,206.9,132.2,214.1
20,037,000270,302,277,4,5,3,2,0,0,11,245,231,2,2,2,2,0,0,6,63.1,106.6,70.1,117.2,49.7,117.89999999999999,68.9,114.4,83.89999999999999,76.9,99.39999999999999,68.2,91,65.9,55.9,72.9,69.7,111.8,89.9,115.5
20,037,000280,488,469,1,7,1,0,0,0,10,372,360,1,3,1,0,0,0,7,84.4,147.5,98.2,207.1,90.7,136,103.5,186.6,99.8,107.7,129.1,86.2,115.5,95.3,86.8,94.2,101.7,142.4,117,196.2
20,037,000290,1259,1069,40,86,17,3,3,1,40,1004,869,27,62,17,3,3,1,22,120.7,175.1,167.8,206.9,118,186.5,186.5,171.7,118.8,110,133.5,110,127.8,108.9,119.10000000000001,111.5,177.2,179.1,124,189.6
20,037,000300,2524,2078,112,134,23,103,4,4,66,2278,1899,98,102,23,102,4,2,48,216,285.9,248.2,293.9,196.2,318.1,245.2,277.7,253.79999999999998,151.1,222.9,226,186.6,239.9,206.2,239.6,246.7,301.4,186.6,286.4
20,037,000310,3407,2969,93,78,23,133,5,5,101,2881,2536,74,60,21,114,5,5,66,526.3,600.8,661.5,740.9,459.90000000000003,708.9,663.7,699.8,606.5,463,590.9,542.6,542.6,544.6,492.3,564.7,662.8,654.8,532.4,720
20,037,000320,792,633,29,79,9,3,0,0,39,590,494,20,52,7,3,0,0,14,80.6,126.2,107.5,113,98.5,113,101.2,106.9,83,70.1,92.9,74.8,84.1,75.8,89.6,77.3,104.9,119.1,82.7,109.9
20,037,000330,778,663,26,53,12,4,1,0,19,572,500,20,34,7,4,1,0,6,128,149.9,149.9,156,124.2,158,144.9,142.1,134,91,111.1,121.1,94.1,132,126.2,129.2,146.7,154.2,98.5,149.4
20,037,000340,1000,843,23,83,12,8,1,0,30,764,658,23,55,7,6,1,0,14,168.6,163.9,188.3,208.8,152,180.3,192.9,188.3,163.9,109,139.2,161.1,117.1,162.9,160.3,162.9,190.8,172.1,122,199.3
20,037,000350,611,541,11,37,2,4,0,0,16,467,423,7,25,1,2,0,0,9,127.8,148.1,153,177.9,122.1,182.8,158.9,174.5,160,125,158.9,132.1,136.7,148.1,125.4,146.5,156,165.3,140.1,176.79999999999998
20,037,000360,1641,1331,73,87,10,100,0,2,38,1444,1184,62,67,8,99,0,2,22,186.1,219.9,253.2,241.9,158.3,263.9,254,228.8,207.9,145.8,187.3,181.3,167.70000000000002,183.9,171.9,191,253.4,242,167.1,235.3
20,037,000370,1095,931,26,84,8,9,6,1,30,831,734,20,46,6,5,3,0,17,122.8,149.2,166.4,166.4,129.2,156.4,176,144.3,142.5,86.89999999999999,110.2,132,92.9,140,126.60000000000001,138.6,170.8,152.4,96.2,155.5
20,037,00038A,1260,996,49,152,11,7,0,1,44,947,801,34,81,8,6,0,0,17,140.6,222,195.6,255,158.79999999999998,209.4,205.3,227.2,178.2,133,169.5,173.70000000000002,152.8,177.5,149,177.2,200.29999999999998,215.7,151.9,240.5
20,037,000390,516,420,22,49,2,2,0,1,20,397,335,16,32,2,2,0,0,10,55.7,51.9,68.2,57.7,58.4,51.9,64.9,58.4,58.4,33,41.6,55.7,39.7,54,56.8,55.7,66.8,51.9,39.2,57.9
20,037,000400,1216,998,36,107,12,9,17,0,37,782,683,17,50,9,5,9,0,9,114.3,105.5,141.3,141.3,113.3,114.89999999999999,143,127.60000000000001,122.3,68.2,95.5,113.3,78.7,119,113.5,118.9,142,110.1,80.2,134.5
20,037,000410,1512,1220,44,159,7,4,23,1,54,1146,977,29,93,7,4,14,0,22,165.5,266.7,218.4,283.2,167.1,259.5,216.1,259.9,206.9,153,201.4,191.1,180.9,185.1,166,193.6,216.8,263,179.1,270.4
20,037,00042A,995,820,26,112,9,3,1,0,24,713,614,14,61,8,3,1,0,12,100.60000000000001,145.6,127.9,169.4,101.9,146.1,123.6,152,119.3,80.3,103.6,113.5,98.1,113.4,101.6,114.5,126.7,145.7,93.8,161.2
20,037,000430,1396,1275,23,45,7,13,0,1,32,1068,998,15,25,5,8,0,0,17,246.7,379,301.1,421.4,212.1,430.3,317,385.3,303.5,248.2,322.9,255.7,289.6,271,229.4,276.6,308.8,404.6,287,403.7
20,037,00044A,231,219,3,5,0,0,0,0,4,156,152,2,2,0,0,0,0,0,23.1,64.1,23.900000000000002,70,22.4,67.3,26,64.8,33.6,44.9,56.699999999999996,26,54.4,24.7,22.9,28,24.900000000000002,65.9,52.1,67.5
20,037,000450,582,559,3,3,6,3,1,0,7,417,405,2,0,4,2,1,0,3,86.3,247,96.6,280.3,71.6,268.6,107.7,264.8,133.1,180.29999999999998,236.70000000000002,86.3,207.3,108.5,78.60000000000001,109.3,101.7,257.7,208.3,272.2
20,037,000460,125,122,0,2,1,0,0,0,0,97,94,0,2,1,0,0,0,0,14,58.2,19.1,55.9,17,53,21.900000000000002,52,21.900000000000002,29.1,37.1,18.1,33,18.1,15.3,19.4,20.5,55.5,33,53.900000000000006
20,037,000470,536,514,0,2,7,4,0,0,9,399,386,0,2,4,2,0,0,5,71.7,199.1,80.6,223.3,68.4,199.9,91.3,203.5,121.7,134,185,79.8,173.9,80.2,68.9,94.3,84.7,199.5,163.7,212.9
20,037,000480,509,487,3,7,3,0,0,0,9,408,397,3,3,2,0,0,0,3,81.9,200.2,108,222.1,89.8,198.20000000000002,113.3,221.20000000000002,111.6,144,180.1,89.8,162.1,102,85.7,101.3,111.10000000000001,199.3,162.1,221.5
20,037,000490,949,924,0,18,1,1,0,0,5,744,731,0,6,1,1,0,0,5,145.6,223.3,150,274.6,142.1,216.2,166.1,242.8,148.7,135.3,160.5,140.1,148.8,135.9,144,141.5,157.8,219.5,148.8,259.1
20,037,000500,220,206,0,8,4,0,0,0,2,145,139,0,4,1,0,0,0,1,8.1,35.4,14.5,55.300000000000004,12,33.2,20.9,46,13.3,22.6,24.2,13.3,26.3,10,10.200000000000001,13.1,17.1,33.6,24.2,50.5
20,037,000A41,132,131,0,1,0,0,0,0,0,98,97,0,1,0,0,0,0,0,9.4,45.6,16.5,54.9,14,45.6,13.4,52.400000000000006,16.5,23.2,21.400000000000002,18.5,23.9,15.8,11.1,16.5,14.8,45.6,23.2,53.8
20,037,000A51,352,342,0,7,0,0,0,0,3,274,268,0,3,0,0,0,0,3,27.5,163.7,29.7,191.2,30.6,163.6,43.9,176,46.199999999999996,125.3,148.70000000000002,36.3,136.3,37.5,28.7,40,35.5,163.6,136.3,184.6
20,037,000A62,293,292,0,0,0,1,0,0,0,223,222,0,0,0,1,0,0,0,22.3,111.5,40.1,138.7,31.9,102,37.1,124.9,44.6,75,90.39999999999999,38.1,79,44.6,26.7,43,38.3,106.5,81,132.2
20,037,000A82,77,76,0,0,0,0,0,0,1,61,60,0,0,0,0,0,0,1,6.9,27.7,6.9,30.4,6.1000000000000005,27.200000000000003,9,26.4,6.9,15.5,18.3,5.2,17.4,5.2,6.2,6,7.7,27.3,17.4,28.099999999999998
20,037,000A83,74,68,0,5,0,0,0,0,1,55,52,0,2,0,0,0,0,1,0.7000000000000001,18.9,2.1,22.7,5.3,14.1,3.6,19.9,8.9,8.9,14.1,7.4,14.1,5.7,2.7,7.4,2.8000000000000003,16.5,12.1,21.900000000000002
20,037,00100,439,412,9,5,4,2,0,0,7,320,301,3,4,4,2,0,0,6,76.1,142.8,71.6,152.5,83.8,134.8,76.9,132.6,83.8,82,102.8,75.2,90,76.9,80,78.60000000000001,74,139.3,91.9,142.2
20,037,900010,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,037,900020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,037,900030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,037,900040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,039,000010,23,23,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0.8,12.9,2.1,16.8,2.1,10.8,2.1,16,4.2,8.1,13.9,2.9,13.9,2.1,1.5,2.9,2.1,12.1,11.8,16.5
20,039,000020,18,16,1,0,0,0,0,0,1,14,13,1,0,0,0,0,0,0,0,8,0,12.2,0,8.8,1,9.799999999999999,1,7,8.8,0,8.8,0,0,0,0,8.4,8.4,10.8
20,039,000030,35,34,0,0,0,0,0,0,1,25,24,0,0,0,0,0,0,1,0,14,1,14,1,15,3,11,2,6,10,0,8,1,0.30000000000000004,1,1.9000000000000001,14.5,8,12.5
20,039,000040,82,72,1,5,0,0,0,0,4,57,52,1,3,0,0,0,0,1,0.9,26.599999999999998,2.1,31.900000000000002,0.9,26,3.2,31,3.2,19.2,20.7,2.1,20.3,2.1,0.9,2.1,2.7,26.4,20.3,31.3
20,039,000050,58,58,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,1.7000000000000002,33.4,4.1000000000000005,35.1,1.7000000000000002,28.5,1.7000000000000002,35.1,1.7000000000000002,20.8,24,3.2,23.3,1.7000000000000002,1.7000000000000002,1.9,3,30.8,23.1,35.1
20,039,000060,24,22,0,2,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,12.2,0,16,0,12.2,0,14.1,0,11.299999999999999,11.299999999999999,0,11.299999999999999,0,0,0,0,12.2,11.299999999999999,15.200000000000001
20,039,000070,25,25,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,18.900000000000002,0.9,15.9,0,18.900000000000002,0,14.799999999999999,0.9,10.4,14.799999999999999,0,10.6,3,0,1,0.1,18.900000000000002,11.8,15.2
20,039,000080,112,112,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,5.6000000000000005,51,8.2,48,9.6,47.5,10.6,42.4,10.6,36.6,42.2,9.6,37.4,10.6,8,10.6,9.200000000000001,48.4,38.4,44.3
20,039,000090,49,49,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,2,19.3,2,19.3,1.3,20,2,19.3,3.1,14.3,14.8,3.1,14.8,2,1.7000000000000002,3,2,19.700000000000003,14.7,19.3
20,039,000100,42,42,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,5.1,15.9,8.5,17.4,3.6,17.6,10.4,15.9,12.1,8.9,15.9,5.1,10.6,10.6,3.7,8.9,10,16.1,12.2,16
20,039,000110,11,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,6.9,0,5.1,0,5.9,0,4.1,0,2.1,2.1,0,2.1,0,0,0,0,6.6,2.1,4.4
20,039,000120,21,20,0,0,1,0,0,0,0,21,20,0,0,1,0,0,0,0,0,13.9,0,10.5,0.8,11.8,0.8,10.5,0,7.1,7.1,0,7.1,0,0,0,0,12.6,7.1,10.5
20,039,000130,133,132,0,0,0,0,0,0,1,122,121,0,0,0,0,0,0,1,19.9,47.3,17.2,49.3,14.5,49.3,17.5,47.3,22.3,24.5,36.7,13.7,31.3,19.9,16.5,18.6,17.4,48.8,31.3,48.8
20,039,000140,51,47,0,2,0,0,0,0,2,42,39,0,2,0,0,0,0,1,0.5,29.799999999999997,4.2,29.799999999999997,1.8,29.2,4.6000000000000005,28,6,19.2,23.8,2.8000000000000003,21,4.6000000000000005,0.8,4.6000000000000005,4.3,29.4,21.1,29.299999999999997
20,039,000150,172,167,0,3,0,0,0,0,2,142,138,0,2,0,0,0,0,2,6,70.8,9.1,77,5.8,65.89999999999999,8.4,75.2,14.3,36.6,45.5,11.3,38.4,11.3,5.8,11.5,8.5,67.5,39.9,76.60000000000001
20,039,000160,33,33,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,17.9,0,22.2,0,16.8,0,21.1,0,13,13,0,13,0,0,0,0,17.2,13,21.8
20,039,000170,13,13,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,3.2,3.9,3.2,3.9,0,5.2,3.2,3.9,3.2,3.9,3.9,3.2,3.9,3.2,1.3,3.2,3.2,4.5,3.9,3.9
20,039,000180,822,795,7,3,3,4,0,0,10,662,653,1,1,2,1,0,0,4,56.2,312.4,66.6,292.8,35,329.3,67.8,274.8,81.2,180,233.9,48.1,205.6,66.6,45.7,66.2,67,320.4,205.7,286
20,039,00019A,966,931,6,15,9,1,0,0,4,768,743,2,12,9,1,0,0,1,54.3,343.7,64.9,380.6,36.5,357.3,69.1,354.7,89,208.1,283,46.9,254.3,66.7,44.8,66.9,66.4,350.9,248.1,367.5
20,039,00019B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,039,000200,81,81,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,6.3,44.300000000000004,7.7,39.7,7,46,6.3,39.7,14,27.3,38,7.7,35,13.3,6.4,11.4,7,45.3,33.699999999999996,39.7
20,039,000210,33,33,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,6.1000000000000005,25.2,6.1000000000000005,28.8,1.2000000000000002,28.8,8.1,25.900000000000002,3.9000000000000004,17.200000000000003,19.2,1.9000000000000001,19.2,3.9000000000000004,3.5,3.4,6.9,27.099999999999998,18.7,27.4
20,039,000220,38,38,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,3.8000000000000003,13.700000000000001,6.1000000000000005,12.1,1.1,17.8,6.1000000000000005,12.1,6.7,6.7,13.2,1.1,7.9,6.1000000000000005,2.3000000000000003,4.5,6.1000000000000005,16,9.4,12.1
