state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_men,uss_18_rep_hug,uss_20_dem_boo,uss_20_rep_meh,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
34,039,10104,892,808,0,59,0,21,0,0,4,674,611,0,44,0,17,0,0,2,136.1,272.1,195.1,340.3,96.1,240.9,191.2,331.1,136.1,96.1,193.3,272.1,240.9,335.7,154.5,295.9
34,039,10201,960,837,2,82,0,18,4,5,12,750,650,2,67,0,18,4,4,5,211.1,304.9,267.7,356.2,179,227,271.9,336.1,211.1,179,269.8,304.9,227,346,232.4,306.1
34,039,10202,1045,904,20,74,0,38,0,0,9,846,722,19,62,0,35,0,0,8,338.8,414.3,301.90000000000003,402,290.2,335.8,306.8,379,338.8,290.2,304.4,414.3,335.8,390.6,309.5,382.8
34,039,10203,934,680,14,112,1,119,0,4,4,761,566,10,85,1,97,0,2,0,211.9,202.9,271.5,361.5,183.1,181.1,275.8,340.90000000000003,211.9,183.1,273.8,202.9,181.1,351.3,235.6,271.6
34,039,10204,872,774,0,77,1,16,0,3,1,683,612,0,54,1,13,0,2,1,153.1,303,243.8,324.4,133.9,270.1,247.5,305.9,153.1,133.9,245.4,303,270.1,315,194.8,300.8
34,039,10301,793,714,1,33,0,42,0,0,3,608,555,1,22,0,30,0,0,0,172.1,316.9,203.6,324.3,128.9,248,200.4,315.6,172.1,128.9,202.3,316.9,248,319.7,176,301.1
34,039,10302,808,736,0,52,0,14,0,1,5,645,587,0,39,0,13,0,1,5,188.1,309.1,216.20000000000002,344,143.9,245.9,212.7,334.8,188.1,143.9,214.4,309.1,245.9,339.5,190.1,308.4
34,039,10303,820,742,0,51,2,24,0,0,1,626,572,0,34,2,18,0,0,0,143.2,240.9,209.8,333.7,121.9,200,206.29999999999998,324.90000000000003,143.2,121.9,208.1,240.9,200,329.3,170.4,274.7
34,039,10304,911,806,1,80,1,14,0,0,9,723,656,1,50,1,10,0,0,5,214.1,384.2,242.3,385.5,157.9,337.2,238.5,374.8,214.1,157.9,240.4,384.2,337.2,380.2,213.1,370.4
34,039,10401,905,795,0,61,1,42,0,3,3,712,628,0,41,1,37,0,2,3,138.1,233.1,198.3,363,95.9,194,192.2,351.1,138.1,95.9,195.1,233.1,194,357,156.3,285
34,039,10402,845,784,7,31,0,15,0,5,3,672,622,6,24,0,14,0,4,2,144,331.9,187,343,118,262.9,181.3,331.4,144,118,184.1,331.9,262.9,337.4,157.4,317.3
34,039,10403,792,722,1,47,0,14,0,2,6,639,592,1,30,0,12,0,2,2,152.9,284.1,177.9,325.90000000000003,112,214.1,172.5,315.1,152.9,112,175.3,284.1,214.1,320.6,153.8,284.9
34,039,10404,1103,987,0,94,0,20,0,0,2,852,765,0,69,0,16,0,0,2,177,499.9,237.2,434.7,157.2,452.9,229.6,420.40000000000003,177,157.2,233.6,499.9,452.9,427.9,200.2,452.2
34,039,105001,629,572,2,43,0,0,1,1,10,513,475,2,29,0,0,1,1,5,146,156.5,164.1,185.6,137.5,123.2,159.8,169.2,146,137.5,162,156.5,123.2,177.4,151.9,158.7
34,039,105002,842,769,12,51,0,2,0,2,6,703,666,7,25,0,2,0,1,2,170.9,240.70000000000002,224.9,254.4,132.5,157.7,219.1,231.9,170.9,132.5,221.8,240.70000000000002,157.7,243.2,186.9,221.2
34,039,15001,1231,1039,35,111,1,20,0,4,21,961,828,32,72,1,17,0,4,7,473.1,267,506.4,327.59999999999997,380.1,247.20000000000002,483.6,340.9,473.1,380.1,494.8,267,247.20000000000002,334.3,460.9,295.8
34,039,15002,553,493,1,33,0,23,0,0,3,427,381,1,29,0,15,0,0,1,143.8,141.9,225.2,145.5,135.9,116.1,214.9,151.5,143.8,135.9,219.8,141.9,116.1,148.6,180,138.8
34,039,15003,723,643,13,42,1,17,0,2,5,525,484,5,23,1,11,0,0,1,228,184.1,276.7,178.9,183.1,190.9,264.3,186.20000000000002,228,183.1,270.7,184.1,190.9,182.8,238.1,185.1
34,039,15004,640,587,1,45,0,7,0,0,0,480,444,1,29,0,6,0,0,0,181,193.1,253.10000000000002,163.5,163,180.1,241.6,170.3,181,163,247.4,193.1,180.1,167.1,209.8,176.8
34,039,15005,770,686,1,46,2,19,0,8,8,569,509,1,32,2,16,0,5,4,214,189.1,299.7,193.9,202,172.7,286.4,201.8,214,202,293.1,189.1,172.7,197.9,250.6,189.4
34,039,15006,722,657,2,32,4,19,0,0,8,525,490,2,18,1,13,0,0,1,235.4,224.1,276.5,178.9,202.2,212.3,264.4,186.4,235.4,202.2,270.3,224.1,212.3,182.6,244.6,200.4
34,039,15007,890,780,7,59,1,25,1,4,13,710,634,7,40,1,17,1,3,7,292.9,152.1,374,242,242.1,152.1,357.3,251.9,292.9,242.1,365.6,152.1,152.1,246.9,316.5,199.3
34,039,15008,801,657,25,65,0,42,0,1,11,624,519,21,46,0,31,0,1,6,239,206.1,328.8,212.6,211,194,314,221.39999999999998,239,211,321.5,206.1,194,217,273.3,208.4
34,039,15009,773,724,0,33,0,7,0,1,8,569,538,0,21,0,6,0,0,4,253.8,204.9,299.7,193.8,236.9,193.8,286.4,201.79999999999998,253.8,236.9,293.1,204.9,193.8,197.9,269.5,198.7
34,039,15010,691,619,1,42,0,29,0,0,0,501,458,1,26,0,16,0,0,0,227.9,176,264.2,170.79999999999998,181,156,252,177.8,227.9,181,258.1,176,156,174.2,231.4,170.1
34,039,15011,640,526,24,53,0,17,0,1,19,473,408,20,29,0,13,0,1,2,174.1,178,249.2,161.2,133.9,177,237.9,167.79999999999998,174.1,133.9,243.4,178,177,164.5,198.9,171.1
34,039,15012,809,703,50,32,0,9,0,0,15,585,500,47,21,0,8,0,0,9,256.1,195,308.2,199.29999999999998,208,202.9,294.40000000000003,207.6,256.1,208,301.20000000000005,195,202.9,203.4,266.6,201.2
34,039,15013,987,761,48,96,0,68,0,4,10,840,659,41,73,0,56,0,4,7,265,222.9,442.8,286.1,222.9,184,422.6,298.1,265,222.9,432.8,222.9,184,292,338.3,247.8
34,039,15014,663,565,0,66,0,23,0,4,5,517,450,0,45,0,16,0,3,3,219.2,222.1,272.2,176.2,171,181.6,260,183.5,219.2,171,265.90000000000003,222.1,181.6,180,230.5,191
34,039,15015,1012,749,112,95,0,32,0,3,21,831,629,96,64,0,27,0,2,13,301,208.1,437.9,283.1,246.1,191.1,418.1,294.9,301,246.1,427.9,208.1,191.1,289,350.8,244.4
34,039,15016,659,615,0,33,0,7,0,1,3,454,427,0,21,0,4,0,1,1,205,159.8,239.2,154.8,186.9,172,228.5,161.2,205,186.9,233.9,159.8,172,157.8,214.9,162
34,039,15017,626,588,4,13,0,16,0,2,3,451,428,2,12,0,7,0,0,2,162.9,196.9,237.7,153.70000000000002,126.1,209.1,226.9,160.20000000000002,162.9,126.1,232.29999999999998,196.9,209.1,157,188.3,180.1
34,039,15018,612,558,7,35,0,1,0,0,11,448,421,6,16,0,1,0,0,4,185.3,153.2,236.1,152.7,191.20000000000002,151.1,225.6,159,185.3,191.20000000000002,230.9,153.2,151.1,155.8,209.6,154
34,039,15019,580,520,0,28,0,30,0,0,2,432,390,0,20,0,22,0,0,0,193,190,227.70000000000002,147.1,161,165,217.3,153.20000000000002,193,161,222.6,190,165,150.3,199.8,163.9
34,039,15020,683,621,4,38,0,17,0,0,3,460,421,3,25,0,11,0,0,0,279,134,242.39999999999998,156.9,234,152.1,231.5,163.20000000000002,279,234,236.70000000000002,134,152.1,160.3,246.6,151.5
34,039,15021,815,659,31,59,0,44,1,2,19,646,534,27,41,0,38,1,2,3,270.9,212.9,340.4,220.1,244,187.2,325.1,229.4,270.9,244,332.5,212.9,187.2,224.8,295.2,212.4
34,039,15022,787,696,1,38,0,39,0,0,13,589,531,1,23,0,29,0,0,5,281.8,214.4,310.4,200.5,243.3,190.1,296.4,209,281.8,243.3,303.5,214.4,190.1,204.9,283.2,203.5
34,039,15023,720,658,7,38,0,9,1,0,7,510,472,4,25,0,7,1,0,1,271,154.1,268.7,173.7,244.9,157,256.8,181.1,271,244.9,262.4,154.1,157,177.3,260.5,166.4
34,039,15024,618,577,0,22,0,11,0,0,8,439,412,0,14,0,8,0,0,5,154.2,145.4,231.2,149.8,142.9,205.9,220.9,155.7,154.2,142.9,225.9,145.4,205.9,152.7,187.4,164
34,039,15025,610,550,10,41,0,3,0,4,2,453,415,4,27,0,3,0,4,0,147,195.1,238.7,154.3,141.9,164.1,227.9,160.7,147,141.9,233.2,195.1,164.1,157.7,188.9,168.7
34,039,15026,863,755,10,57,0,25,0,4,12,699,619,9,41,0,21,0,4,5,298.9,166,368.4,238.5,261.1,161.1,351.8,248.1,298.9,261.1,360,166,161.1,243.5,320,203.7
34,039,15027,1018,749,143,82,0,24,0,4,16,844,643,110,57,0,23,0,2,9,245.1,150.9,444.8,287.6,185.8,136.2,424.6,299.4,245.1,185.8,434.7,150.9,136.2,293.5,325,218.6
34,039,15028,682,612,2,62,0,6,0,0,0,475,434,1,35,0,5,0,0,0,215.7,154.8,250.3,161.79999999999998,183.6,151.8,239,168.4,215.7,183.6,244.5,154.8,151.8,165.1,222.1,159.2
34,039,15029,740,659,7,38,0,29,0,1,6,533,476,3,27,0,23,0,1,3,249.7,204.7,280.9,181.7,233.79999999999998,190.7,268.2,189.1,249.7,233.79999999999998,274.4,204.7,190.7,185.4,258.1,191.5
34,039,15030,707,629,17,40,1,17,0,0,3,584,518,17,34,1,14,0,0,0,193.1,161.9,307.7,199.1,159.9,140.9,293.90000000000003,207.3,193.1,159.9,300.9,161.9,140.9,203,238.6,177.2
34,039,20101,2247,263,252,1672,7,31,0,6,16,1511,193,144,1143,3,15,0,3,10,509,82.5,369.7,112.3,300.6,36.6,371.6,78.5,509,300.6,370.6,82.5,36.6,95.4,387.8,77.5
34,039,20102,2686,194,737,1678,3,30,0,30,14,1821,153,482,1125,1,23,0,27,10,448.1,48.3,445.5,135.3,330.4,57.5,447.9,94.8,448.1,330.4,446.7,48.3,57.5,115.2,418,84.1
34,039,20103,2396,358,147,1819,9,6,0,25,32,1723,280,85,1308,6,4,0,19,21,493.5,106.2,422.6,132.5,353.8,62.4,425.3,93.4,493.5,353.8,424,106.2,62.4,112.9,423.6,98.5
34,039,20104,631,30,427,167,0,1,0,0,6,411,23,269,115,0,1,0,0,3,129.4,11.2,100.5,30.5,85,8,101.1,21.3,129.4,85,100.89999999999999,11.2,8,26,103.8,17.8
34,039,20105,2171,421,588,1099,0,21,0,10,32,1481,338,388,717,0,17,0,4,17,500.4,54.8,362.4,109.9,315.7,41.2,364.1,77,500.4,315.7,363.1,54.8,41.2,93.4,385.7,70.7
34,039,20106,59,20,6,31,0,1,0,1,0,46,15,3,26,0,1,0,1,0,15.6,1.7,11.3,3.4,9.8,1.3,11.3,2.4,15.6,9.8,11.3,1.7,1.3,2.8,12,2.1999999999999997
34,039,20107,3692,609,879,2099,3,45,0,24,33,2578,491,580,1442,2,25,0,18,20,713.7,91.7,630.8,191.5,464,60.2,634,134.2,713.7,464,632.5,91.7,60.2,162.7,610.6,119.4
34,039,20108,2322,217,561,1483,5,36,0,6,14,1543,155,345,1005,4,19,0,5,10,380.1,31.9,377.5,114.8,272,28,379.6,80.2,380.1,272,378.7,31.9,28,97.7,352.3,63.6
34,039,20109,2430,120,372,1887,0,7,2,23,19,1706,71,234,1366,0,7,2,13,13,359.8,40.8,417.4,126.6,232.8,32.2,419.7,88.9,359.8,232.8,418.5,40.8,32.2,107.7,357.5,72.3
34,039,20110,1905,92,187,1593,3,15,0,7,8,1351,62,124,1143,0,13,0,3,6,285,32.3,330.5,100.4,185.9,26.9,332.4,70.3,285,185.9,331.4,32.3,26.9,85.4,283.3,57.4
34,039,20201,2521,462,216,1720,1,82,0,10,30,1916,381,162,1282,1,71,0,6,13,510,134.5,491.9,230.7,388.3,94.3,498.1,172.1,510,388.3,494.8,134.5,94.3,201.5,472.1,158
34,039,20202,2066,501,231,1215,0,74,0,24,21,1620,433,196,898,0,63,0,13,17,385.5,152.9,416,195.1,236.2,67.1,421.09999999999997,145.5,385.5,236.2,418.5,152.9,67.1,170.5,364.7,140.1
34,039,20203,1590,247,169,1113,0,37,1,8,15,1161,200,124,802,0,24,1,6,4,296.09999999999997,75.6,298.1,139.9,224.7,45.6,301.8,104.4,296.09999999999997,224.7,300,75.6,45.6,122.3,280.1,91.39999999999999
34,039,20204,1312,452,43,771,0,33,0,10,3,1040,384,29,592,0,27,0,5,3,247.4,98.2,267,125.3,253,71.1,270.4,93.3,247.4,253,268.7,98.2,71.1,109.4,259.4,97
34,039,20205,1525,345,108,992,0,54,1,8,17,1171,280,83,742,0,49,1,2,14,405.1,94,300.7,141.1,241.1,82.9,304.4,105.3,405.1,241.1,302.7,94,82.9,123.1,312.9,105.6
34,039,20206,1632,469,65,1030,2,20,0,30,16,1188,385,49,716,2,15,0,14,7,372.9,90.10000000000001,304.9,143.1,266.3,52.7,308.9,106.7,372.9,266.3,307,90.10000000000001,52.7,124.9,313.3,98.2
34,039,20207,1871,426,291,1089,0,31,0,12,22,1334,343,201,736,0,26,0,8,20,318.9,77.1,342.5,160.70000000000002,212,48.7,346.7,119.8,318.9,212,344.7,77.1,48.7,140.2,304.90000000000003,101.7
34,039,20208,1523,378,121,939,0,68,0,1,16,1108,306,87,655,0,49,0,1,10,293.1,96.9,284.6,133.5,220.8,63.5,288,99.7,293.1,220.8,286.3,96.9,63.5,116.8,271.5,98.3
34,039,20209,1292,204,141,895,2,32,0,1,17,985,172,107,667,2,27,0,1,9,272.7,66.9,252.8,118.60000000000001,195.89999999999998,53.4,256.2,88.5,272.7,195.89999999999998,254.4,66.9,53.4,103.6,244.4,81.9
34,039,20210,1578,314,153,1051,4,28,0,4,24,1124,233,109,746,3,18,0,2,13,323.8,85.6,288.6,135.5,237.3,57.9,292.3,101,323.8,237.3,290.6,85.6,57.9,118.10000000000001,285.4,95
34,039,20211,2507,472,652,1283,3,38,0,17,42,1754,404,384,909,2,32,0,10,13,581.6,121.5,450.3,211.2,348.1,72.8,456.1,157.8,581.6,348.1,453.3,121.5,72.8,184.5,459.1,140.8
34,039,20212,1422,260,66,1065,1,20,0,6,4,1006,200,45,741,0,13,0,3,4,261.6,72.5,258.3,121.1,175.2,64.5,261.6,90.6,261.6,175.2,260,72.5,64.5,105.8,239,87.2
34,039,20301,777,509,24,231,0,11,0,0,2,597,398,18,172,0,9,0,0,0,220.9,207.1,179.8,106.2,208.1,177,181.4,84.2,220.9,208.1,180.5,207.1,177,95.2,197.7,143.8
34,039,20302,935,521,23,338,0,31,0,2,20,744,429,14,258,0,28,0,2,13,274,243,224,132.3,229.9,193.1,226.1,104.9,274,229.9,225.1,243,193.1,118.7,238.4,168.5
34,039,20303,775,456,15,275,0,17,0,5,7,613,374,12,203,0,14,0,4,6,175,187.8,184.4,109.10000000000001,129.1,115.5,186.2,86.5,175,129.1,185.5,187.8,115.5,97.8,168.8,124.8
34,039,20304,1078,555,5,465,0,36,0,3,14,860,456,5,358,0,32,0,0,9,313.4,237.3,267.8,150.7,267.2,173.3,270.1,120.1,313.4,267.2,268.7,237.3,173.3,135.4,279.8,170.5
34,039,20305,1400,383,253,678,0,54,0,13,19,1096,328,194,512,0,37,0,9,16,405.09999999999997,129,330,194.9,282.9,92,333.3,154.6,405.09999999999997,282.9,331.7,129,92,174.8,338,142.7
34,039,20306,1046,538,30,417,0,35,0,6,20,846,460,24,318,0,29,0,0,15,283.3,131.6,254.6,150.4,198.9,106.1,257.2,119.4,283.3,198.9,255.79999999999998,131.6,106.1,135,248.3,126.9
34,039,20307,1374,353,116,782,0,95,0,3,25,1049,287,82,590,0,73,0,3,14,351.5,163.4,315.8,186.6,262.9,89.60000000000001,319.2,147.9,351.5,262.9,317.6,163.4,89.60000000000001,167.1,312.3,146.9
34,039,20308,1106,660,20,385,0,26,1,6,8,834,507,11,284,0,22,1,4,5,313.8,251.9,251.2,148.3,256,193.1,253.3,117.7,313.8,256,252.3,251.9,193.1,133.1,268.6,177.8
34,039,20309,1583,342,166,1023,1,37,0,1,13,1226,288,113,782,1,33,0,0,9,297,89.2,369.1,218.1,242.6,66.3,372.7,173,297,242.6,370.9,89.2,66.3,195.6,320.4,136.6
34,039,20310,1400,204,128,966,2,80,0,5,15,1083,174,102,734,2,57,0,3,11,246.2,65.8,326,192.6,182.8,49.2,329.3,152.8,246.2,182.8,327.7,65.8,49.2,172.70000000000002,271.1,115.1
34,039,20311,1633,251,241,1065,6,51,0,8,11,1209,200,181,767,4,39,0,8,10,271.6,70.9,363.8,215,215.7,56.6,367.59999999999997,170.5,271.6,215.7,365.9,70.9,56.6,192.6,304.7,128.2
34,039,20312,2501,322,387,1681,3,80,3,9,16,1945,277,298,1280,2,63,3,8,14,570.1,100.9,585.6,346,319.9,63.9,591.4,274.3,570.1,319.9,588.4,100.9,63.9,310.1,516.6,196.3
34,039,20313,1507,266,113,1046,2,56,0,8,16,1158,214,84,801,1,44,0,2,12,259.59999999999997,67.5,348.6,205.9,229.1,58.800000000000004,352.1,163.39999999999998,259.59999999999997,229.1,350.3,67.5,58.800000000000004,184.8,297.40000000000003,124
34,039,20314,1844,381,362,1020,2,46,0,15,18,1527,355,300,808,2,40,0,7,15,386.8,83.8,459.8,271.5,283.5,56.4,464.3,215.4,386.8,283.5,462,83.8,56.4,243.6,398.6,156.79999999999998
34,039,20315,1498,225,172,1069,0,26,0,0,6,1131,200,117,787,0,21,0,0,6,306.9,69,340.6,201.1,234.1,48,343.8,159.5,306.9,234.1,342.3,69,48,180.2,306.40000000000003,119.3
34,039,20401,1954,366,325,1203,2,23,0,18,17,1438,294,232,871,0,15,0,13,13,438.1,88.1,408.5,132.6,295,74,409,100.3,438.1,295,408.6,88.1,74,116.5,387.7,98.7
34,039,20402,2363,247,613,1442,0,25,3,17,16,1757,203,439,1071,0,23,2,6,13,444.2,56.9,499.1,162,339.9,54.1,500,122.4,444.2,339.9,499.6,56.9,54.1,142.3,445.8,98.8
34,039,20403,2059,435,196,1353,6,36,1,19,13,1549,359,136,989,4,34,1,15,11,423.1,90.89999999999999,439.90000000000003,143,265.1,71,440.59999999999997,108,423.1,265.1,440.4,90.89999999999999,71,125.3,392.2,103.4
34,039,20404,2163,190,262,1653,11,25,0,6,16,1673,146,204,1285,9,16,0,4,9,431.7,70.2,475,154.1,333.1,51.5,475.90000000000003,116.39999999999999,431.7,333.1,475.5,70.2,51.5,135.4,428.9,98.1
34,039,20405,1504,446,318,662,1,43,2,10,22,1182,373,251,496,1,37,2,6,16,389,79,335.8,109,252,66,336.3,82.4,389,252,336,79,66,95.7,328.3,84.1
34,039,20406,1231,293,298,540,1,81,0,1,17,962,230,232,425,1,64,0,0,10,287,76,273.3,88.6,204,61.9,273.7,67,287,204,273.4,76,61.9,77.7,259.4,73.4
34,039,20407,1753,271,440,936,2,83,3,2,16,1402,232,358,723,2,71,1,2,13,389.9,48,398.3,129.2,295.29999999999995,46.3,398.9,97.8,389.9,295.29999999999995,398.59999999999997,48,46.3,113.5,370.6,80.3
34,039,20408,1931,274,545,1011,12,57,0,7,25,1461,227,406,750,4,48,0,7,19,406.40000000000003,50.1,415,134.7,306,30.1,415.8,101.9,406.40000000000003,306,415.4,50.1,30.1,118.3,385.7,79.2
34,039,20409,1909,154,841,860,2,7,0,15,30,1423,119,633,641,2,5,0,11,12,400.9,49,392.3,122.5,296.8,34.5,395.5,88.7,400.9,296.8,394,49,34.5,105.60000000000001,371.3,73.8
34,039,20410,2973,339,1092,1294,6,156,0,17,69,2287,294,839,976,5,110,0,10,53,687.7,132.4,649.7,210.70000000000002,498.2,86.8,650.6,159.4,687.7,498.2,650.1,132.4,86.8,185.1,621.5,147.2
34,039,20411,1672,151,1047,408,0,28,1,7,30,1057,124,591,291,0,25,1,7,18,319.4,57.7,300.2,97.5,246.9,55.2,300.7,73.6,319.4,246.9,300.5,57.7,55.2,85.5,292.09999999999997,71.1
34,039,20412,205,29,20,151,0,0,0,3,2,188,29,20,135,0,0,0,2,2,48.5,7.9,53.4,17.3,37.4,5.8,53.5,13.1,48.5,37.4,53.5,7.9,5.8,15.2,48.2,11
34,039,20501,1517,447,77,899,0,31,0,39,24,1156,358,53,671,0,23,0,32,19,294.8,86.7,314.6,96.4,175.6,59,318,68.4,294.8,175.6,316.4,86.7,59,82.3,275.8,77.7
34,039,20502,1594,114,585,844,2,19,0,16,14,1120,80,409,600,2,12,0,9,8,345,31,304.7,93.5,256,30.4,308.1,66.2,345,256,306.3,31,30.4,79.6,303.5,55.1
34,039,20503,1973,142,847,954,1,9,0,3,17,1365,103,600,643,0,6,0,3,10,516,29,371.6,113.8,345.1,32.9,375.8,80.8,516,345.1,373.6,29,32.9,97.3,402.09999999999997,64
34,039,20504,1175,136,445,539,0,11,3,16,25,897,106,346,404,0,11,2,11,17,363,30.5,237.8,72.8,283.2,31.3,240.1,51.4,363,283.2,238.9,30.5,31.3,62,281.1,46.5
34,039,20505,1167,89,607,422,0,5,1,23,20,812,66,407,305,0,5,1,14,14,359,25,221.1,67.7,191.9,16,223.4,48.1,359,191.9,222.4,25,16,57.9,248.8,39.3
34,039,20506,2340,311,614,1325,0,11,1,52,26,1690,248,449,926,0,8,1,37,21,464.6,65.60000000000001,460,140.9,352.2,68,465,100.2,464.6,352.2,462.5,65.60000000000001,68,120.5,435.4,93.6
34,039,20507,1753,544,178,983,2,10,0,21,15,1275,426,125,692,1,7,0,15,9,325.2,95.4,346.90000000000003,106.3,193.6,65,350.7,75.6,325.2,193.6,348.9,95.4,65,91.10000000000001,304.1,85.5
34,039,20508,2252,654,225,1280,4,26,1,29,33,1717,508,181,965,3,23,0,20,17,497.90000000000003,89.1,467.1,143.20000000000002,353,68.9,472.1,101.7,497.90000000000003,353,469.59999999999997,89.1,68.9,122.4,447.7,100.8
34,039,20509,1651,498,101,970,1,24,2,27,28,1227,404,77,688,1,16,1,19,21,289.4,77.9,333.9,102.4,187.4,49.3,337.5,72.6,289.4,187.4,335.7,77.9,49.3,87.5,287,75.6
34,039,20510,1352,372,72,844,0,24,0,18,22,1012,306,52,603,0,22,0,16,13,238.6,64.2,275.4,84.5,154.6,40.6,278.4,60,238.6,154.6,276.9,64.2,40.6,72.1,236.8,62.3
34,039,20511,2158,81,1314,696,1,23,0,1,42,1533,58,923,502,1,20,0,1,28,488.3,36.3,417,127.80000000000001,345.8,16.2,421.7,90.7,488.3,345.8,419.5,36.3,16.2,109.3,418.2,67.9
34,039,20601,1205,166,165,837,3,23,0,4,7,1012,155,145,678,3,22,0,2,7,253,48,210.5,97,192.4,30.900000000000002,214.3,72,253,192.4,212.5,48,30.900000000000002,84.7,217.7,62
34,039,20602,1415,227,256,900,0,20,0,2,10,1118,188,218,687,0,14,0,2,9,272,69,232.4,107.3,239,45,236.8,79.5,272,239,234.6,69,45,93.5,244.9,75.3
34,039,20603,1566,360,42,1120,0,30,0,3,11,1136,298,28,782,0,21,0,0,7,253.7,68,236.2,109,167.4,47,240.5,80.6,253.7,167.4,238.5,68,47,94.7,224.5,76.1
34,039,20604,1762,422,65,1231,1,21,0,13,9,1287,348,40,875,0,12,0,8,4,287.4,77,267.7,123.4,189.6,53.2,272.6,91.7,287.4,189.6,270.2,77,53.2,107.4,254.4,86.4
34,039,20605,1810,229,57,1496,0,8,0,9,11,1307,178,45,1067,0,7,0,7,3,282.2,108.7,280.6,120.3,201.7,73.6,285,88.4,282.2,201.7,282.8,108.7,73.6,104.4,262.6,97.7
34,039,20606,1700,189,687,753,4,42,1,0,24,1290,159,537,538,1,34,1,0,20,362,28.7,351,107.7,280.8,20.4,355.1,76.4,362,280.8,353.3,28.7,20.4,92.3,337.4,58.199999999999996
34,039,20607,2459,148,426,1823,2,19,1,16,24,1834,104,323,1367,2,14,1,8,15,388.9,50.2,398.3,165.9,262.5,38.6,404.3,121.6,388.9,262.5,401,50.2,38.6,143.8,363.4,94.2
34,039,20608,1545,318,274,878,3,51,1,4,16,1229,275,209,681,1,44,0,4,15,317.9,75.8,255.6,117.9,232.8,49.1,260.2,87.3,317.9,232.8,257.9,75.8,49.1,102.6,266.6,82.5
34,039,20609,1928,305,118,1473,1,26,0,1,4,1410,232,91,1063,0,19,0,1,4,306.1,135.9,293.1,135.4,222,90,298.6,100.3,306.1,222,295.9,135.9,90,117.9,279.8,115.4
34,039,20610,1679,124,524,1001,2,5,0,3,20,1252,105,399,729,2,5,0,2,10,332.2,34.5,297.9,112.9,228.6,24.6,302.1,82.1,332.2,228.6,300,34.5,24.6,97.4,290.2,63.5
34,039,20611,3896,468,772,2517,8,59,2,30,40,3182,406,671,1998,7,47,2,24,27,510.6,87.3,661.8,305.09999999999997,305.5,69.60000000000001,673.6,226.3,510.6,305.5,667.9,87.3,69.60000000000001,265.6,537.6999999999999,172.2
34,039,20612,1520,346,157,923,1,69,0,12,12,1187,296,128,697,1,52,0,5,8,307,73.2,246.7,113.9,223.8,58.8,251.29999999999998,84.4,307,223.8,248.9,73.2,58.8,99.1,257.2,82.6
34,039,25001,1033,735,69,89,1,118,0,0,21,750,549,56,57,1,81,0,0,6,367.1,184,465.3,217.2,347,164.9,445.7,231.1,367.1,347,455.5,184,164.9,224.1,406.2,199.5
34,039,25002,733,630,14,54,0,18,0,2,15,502,447,10,24,0,14,0,2,5,244,167.8,311.5,145.2,191,160.9,298.2,154.6,244,191,304.90000000000003,167.8,160.9,150,261.2,157.1
34,039,25003,1348,1041,161,68,0,48,0,6,24,1023,824,112,41,0,37,0,3,6,466,235,634.6,296.2,415.9,219.1,607.8,315.09999999999997,466,415.9,621.2,235,219.1,305.8,531,266.2
34,039,25004,1007,811,50,45,1,83,0,0,17,724,589,40,29,1,60,0,0,5,390.9,175,449.09999999999997,209.6,322,198.8,430.3,222.9,390.9,322,439.7,175,198.8,216.2,398,201.5
34,039,25005,1038,855,34,67,0,62,0,3,17,741,616,28,50,0,40,0,3,4,400,201.1,459.6,214.6,353.1,197,440.5,228.1,400,353.1,449.9,201.1,197,221.3,413.1,210.3
34,039,25006,1066,862,28,76,0,80,0,1,19,754,620,15,47,0,64,0,1,7,337.8,271,467.7,218.3,298.9,262.9,448.1,232.1,337.8,298.9,457.9,271,262.9,224.9,388,246
34,039,25007,1093,919,18,59,3,81,0,0,13,796,678,11,43,1,58,0,0,5,336.1,278,493.9,230.5,286,255.1,473.2,245.2,336.1,286,483.3,278,255.1,237.7,397.5,252.3
34,039,30001,1233,1065,13,109,0,33,0,4,9,1016,895,7,74,0,32,0,1,7,274.1,301.7,387.4,366.5,258.9,283,384.8,350.6,274.1,258.9,386.6,301.7,283,358.7,326,325.4
34,039,30002,1239,1136,9,69,0,12,0,2,11,980,910,9,45,0,12,0,0,4,317.9,376,373.6,353.1,290.2,327,371.1,338.4,317.9,290.2,372.2,376,327,345.7,338.5,348.5
34,039,30003,932,800,10,97,0,12,0,0,13,761,666,10,68,0,9,0,0,8,256.8,245.1,290.2,274.5,242.9,204.79999999999998,288.2,262.8,256.8,242.9,289,245.1,204.79999999999998,268.8,269.3,246.9
34,039,30004,822,665,10,98,1,29,0,11,8,655,541,9,74,1,24,0,5,1,176,206.5,249.6,236.1,156.2,171.3,247.9,226.2,176,156.2,248.8,206.5,171.3,231.1,207.3,209.9
34,039,35101,2103,258,1506,272,2,37,0,20,8,1537,211,1079,197,2,27,0,14,7,905.3,58.5,841.7,92.6,750.3,35.5,839.6,76.1,905.3,750.3,840.5,58.5,35.5,84.4,834.3,65.8
