state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_gra,uss_16_dem_jud,uss_20_rep_ern,uss_20_dem_gre,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
19,011,011012,1866,1814,9,13,10,3,1,0,16,1455,1426,7,6,6,2,1,0,7,620.4,353.6,694,391.5,688.6,299.9,644.3,413.59999999999997,506.3,335.8,539.5,542.8,293.4,325.6,389.4,403.4,654.4,523.4,669.3
19,011,011013,2442,2401,8,11,5,5,0,0,12,1709,1692,4,4,4,3,0,0,2,898.7,483,1027.2,617.9,1025.4,382.2,1025.1,600.2,764.3,498.4,831,838.7,419,431.5,582.4,608.7,961.8000000000001,801.2,1025.7
19,011,011014,1214,1176,18,14,0,5,0,0,1,904,892,4,6,0,2,0,0,0,403.1,250.5,402.1,253,494.7,180.8,391.7,253.5,324.8,223.6,372,361.4,188.8,214.6,260.8,253.2,448.5,342.9,397.3
19,011,011015,983,964,0,8,1,1,0,0,9,724,717,0,4,1,1,0,0,1,328.2,169.5,371.6,188.3,370,143,362.3,183.9,289.8,169.5,286,310.8,144.8,156.3,200.5,186,347.7,300.1,364.3
19,011,011016,864,847,0,12,2,1,0,0,2,662,651,0,6,2,1,0,0,2,303.3,150.7,329.7,131.6,331.6,121.10000000000001,316.9,139.2,245.2,132.4,240.7,255,120.2,134.6,164.6,134.1,317.6,251.1,324.2
19,011,011017,400,399,0,1,0,0,0,0,0,315,315,0,0,0,0,0,0,0,138,64.5,161.3,69.10000000000001,148.7,56.800000000000004,154.1,72.9,116.9,59.2,108.2,124.3,51.4,60.9,72.9,70.7,143.29999999999998,121,157.6
19,011,011018,2534,2456,3,42,1,10,1,1,20,1939,1901,2,19,1,6,1,1,8,668.5,382.6,696.3,445.2,743.2,321.2,660.2,452.9,496.9,384.8,593.6,532.8,341.7,352.4,440.3,449.4,706.5,514.4,679.3
19,011,011019,1079,1024,11,38,1,1,0,0,4,810,774,6,26,1,1,0,0,2,355.5,165.7,415.9,178.1,383.8,145.6,395.8,186.6,302.3,151.1,278.1,319.4,132.1,156.3,186.2,181.9,370.3,312.1,405.5
19,011,011020,96,88,2,5,0,0,0,0,1,65,62,1,2,0,0,0,0,0,28.5,13.3,33.4,14.2,30.8,11.8,31.7,15.1,24.3,12.1,22.4,25.7,10.6,12.6,15,14.6,29.6,25.3,32.5
19,011,011021,400,399,0,1,0,0,0,0,0,314,313,0,1,0,0,0,0,0,139.6,83.1,156.9,83.5,153.2,69,147.2,84.9,123.4,74.5,129.4,130.7,62.8,75.7,89.3,84.8,145.9,126.4,151.1
19,011,011022,1026,1005,3,6,4,2,0,0,6,780,766,1,5,3,2,0,0,3,346,206.5,388.5,208.5,379.7,172.7,365.8,211.6,306.1,184.3,321.8,326.1,156,189.6,220.5,210.6,362.7,315,376.2
19,011,011023,1082,1060,0,7,1,4,0,0,10,731,719,0,3,1,2,0,0,6,296,237,319.6,254.9,332.4,199.9,309.2,254.9,255,228.3,334.5,270,203.5,218.8,255.5,254.9,314.3,262.5,314.7
19,013,013001,881,852,0,14,0,10,0,2,3,670,661,0,5,0,2,0,2,0,361.3,194.1,412,231.1,432.1,155.9,414,225.7,335,190.1,315.7,344.3,168.5,174.6,224.7,228.4,396.7,339.1,413.2
19,013,013002,570,549,4,7,1,1,0,0,8,447,435,4,4,1,1,0,0,2,197.1,130.7,234.9,122.39999999999999,248,94.9,223.2,119.8,170.6,105.5,176.6,175.7,101.7,112.6,128.1,121.3,222.29999999999998,173.29999999999998,229.1
19,013,013003,127,122,5,0,0,0,0,0,0,90,88,2,0,0,0,0,0,0,39.8,26.3,47.3,24.6,49.900000000000006,19.099999999999998,45,24,34.5,21.4,35.5,35.4,20.6,22.6,25.8,24.2,44.7,34.9,46.1
19,013,013004,1140,1088,35,10,0,1,0,1,5,899,865,26,3,0,1,0,1,3,348,257,391.7,258.1,417.9,204.5,398.90000000000003,240.9,299.4,205.1,358.6,313.4,186.7,230.4,250.3,249.7,382.6,306.5,395.2
19,013,013005,446,433,0,7,0,1,0,0,5,354,348,0,5,0,1,0,0,0,209.7,69.3,233.79999999999998,66.2,225.2,58.8,229.3,65.1,173.70000000000002,63,161.9,184.8,51.4,64.7,92,65.7,217.7,179,231.3
19,013,013006,742,727,0,6,1,6,0,0,2,527,517,0,4,1,4,0,0,1,222,122.89999999999999,256.8,135.5,247.8,106.6,245.6,137,177.2,112.8,188.20000000000002,179.3,105.3,114.3,135.5,136.3,234.8,178.3,250
19,013,013007,852,814,6,22,0,6,0,0,4,604,583,3,11,0,5,0,0,2,254.8,140.5,294.3,155.3,284.1,123.10000000000001,281.3,157.3,202.9,129.8,215.8,205.7,120.8,131.8,155.4,156.4,269.2,204.6,287.8
19,013,013008,474,464,1,5,0,0,0,3,1,367,363,1,3,0,0,0,0,0,154.6,85.7,178.5,94.4,172.9,74,171,95.3,123.4,79,131.2,124.9,73.4,79.9,94.5,94.8,163.1,124,173.4
19,013,013009,1058,1025,15,6,2,2,0,1,7,859,841,8,3,2,2,0,0,3,297.8,209.7,347.8,210.9,326.3,189.7,315.1,219.1,242.29999999999998,195.5,316.7,246.6,184.1,198.5,231.70000000000002,214.8,311.3,245,331.6
19,013,013010,1152,1120,0,16,1,5,0,0,10,913,899,0,7,1,3,0,0,3,399.8,293.7,508.4,314.6,472.3,234.6,481.6,321.1,316.6,284.9,449.2,333,259.3,264.4,330.8,318.3,436.8,324.6,495.2
19,013,013011,490,480,0,3,0,7,0,0,0,345,342,0,1,0,2,0,0,0,151,110.6,192.1,118.9,178.5,88.6,182.1,121.9,119.39999999999999,107.89999999999999,169.8,125.4,98.2,100.6,125,121.1,164.9,122.6,186.7
19,013,013012,117,117,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,29.4,21.5,37.3,23.1,34.6,17.200000000000003,35.4,23.5,23.3,20.9,32.900000000000006,24.400000000000002,19,19.5,24.2,23.3,31.9,23.8,36.300000000000004
19,013,013013,336,327,0,4,1,2,0,0,2,249,247,0,1,1,0,0,0,0,127.1,45.1,147.3,61.5,138.9,41.9,149.3,57.9,106.2,49.3,81.3,104.9,47.2,43.1,59.3,59.3,132.8,105.7,148.4
19,013,013014,2560,2493,17,22,1,6,0,0,21,1874,1848,7,8,1,4,0,0,6,714,503.90000000000003,877.5,562.2,812.4,428.5,818.5,581.7,579.6,482.5,740.7,617.3,443.4,466.6,555.8,573.3,763.5,597.3,846.8000000000001
19,013,013015,1588,1534,11,23,0,2,0,0,18,1256,1231,7,10,0,2,0,0,6,446.5,335,504.7,374.7,505.6,279.9,500,369.2,378.4,313.7,475.1,369.7,307.9,307.8,366.2,371.6,476.1,373.8,502.4
19,013,013016,457,439,6,0,7,0,0,0,5,392,379,5,0,5,0,0,0,3,139.29999999999998,104.3,157.4,117,157.7,87.5,156.1,115,117.9,97.7,148.2,115.6,96.1,95.9,114.1,115.9,148.5,116.8,156.8
19,013,013017,460,444,2,5,0,2,0,3,4,359,352,1,3,0,1,0,1,1,219.8,56.8,244.9,68.3,227.5,56.1,236.6,70.5,203.2,55,132.7,209,46.5,56.2,78.2,69.6,223.6,205.9,241.3
19,013,013018,337,335,0,0,0,2,0,0,0,279,278,0,0,0,1,0,0,0,136.5,73.8,156.4,93.9,161.79999999999998,55.9,154.8,90.2,126.4,73.8,126.5,127.9,68.4,64.6,89.7,92,148.3,127.6,155.4
19,013,013019,384,375,0,5,0,2,0,1,1,291,286,0,2,0,1,0,1,1,142.4,77.2,163.5,97.6,168.79999999999998,58.8,161.6,94.2,131.6,77,132.1,133.4,71.2,68.2,93.5,96,155.2,132.7,162.3
19,013,013020,2282,2221,6,36,0,12,0,0,7,1687,1657,4,14,0,9,0,0,3,825.3000000000001,446.7,948.2,566.6,978.2,342.1,937.2,547.1,762.5,446.1,766.2,774.2,412.6,393.9,541.7,557,901.5,768.9,942.3
19,013,013021,315,303,0,1,0,0,0,0,11,252,246,0,1,0,0,0,0,5,69,72.7,78.8,90.6,88.9,59.3,80.89999999999999,86.6,66.9,72.4,95.2,68.1,67.6,65.9,78.4,88.8,79.2,67.7,79.5
19,013,013022,1975,1918,9,21,2,5,0,0,20,1583,1549,6,14,2,4,0,0,8,484.2,494.6,549.2,517.8,596.9,412.9,510.6,533.8,364.8,456.2,586.5,393.9,420.1,454.7,487.5,525.6,540.5,379,529
19,013,013023,2097,1969,33,42,6,11,0,0,36,1740,1653,24,32,6,11,0,0,14,419.8,657.9,432.2,776.8,566.4,559,441.3,753,348.9,669.3,793.2,372,629.9,608.9,698.1,764.8,492.6,360.9,436
19,013,013024,2144,2005,28,51,3,28,0,3,26,1774,1690,17,35,3,22,0,1,6,387.8,670,404.3,796.6,527.2,572.9,416.6,769.7,327.6,667.2,777,349.2,631.6,622.1,692.6,783,457.7,338,410.3
19,013,013025,2545,2381,51,45,0,19,0,1,48,2061,1974,30,29,0,13,0,1,14,606.5,752.7,643.4,883.2,772.1,632.7,649.5,865.4,494,766.3000000000001,933.7,520.5,727.6,692.2,809.7,874.3,688.9,507.3,645.9
19,013,013026,2245,2017,53,40,3,85,0,1,46,2104,1914,43,35,3,76,0,0,33,625.5,640.6,711,808.9,803.9,521.5,731.7,771.3,603.3,642.3000000000001,851,621.4,597,581.1,696.6,790,714.8,612.2,721.3
19,013,013027,3330,2992,47,84,7,141,0,0,59,2320,2126,30,39,4,99,0,0,22,994.6,920.2,1119.9,1226.1,1283.4,732,1157.8,1164.9,946.3,945.3,1291.7,1004.9,851.1,825.6,1029.1,1195.6,1139.2,975.5,1138.9
19,013,013028,2678,2408,80,67,3,81,0,2,37,1961,1820,42,32,1,52,0,2,12,713.7,666,739.3,747.4,919.9,509.8,790.5,702.9,649.5,608.4,819.3,668.2,568,588.1,665.4,725.5,816.9,659.1,764.9
19,013,013029,2722,2493,35,51,2,97,0,4,40,2068,1915,25,32,2,68,0,4,22,955.3,900.4,1086.3,1101.1,1216,693.3000000000001,1111.8,1054.9,941.8,866.1,1215.1,986,795.1,796.8,958.6,1077.9,1085.6,963.8,1099
19,013,013030,3212,2968,53,65,2,72,1,0,51,2834,2649,46,51,2,52,1,0,33,667.8000000000001,802.4,413,611.5,884.5,624.8000000000001,436.4,565.9,409.3,676,772.5,440.7,604.1999999999999,713.5,684.3000000000001,588.7,776.5,425,425
19,013,013031,1727,1609,40,42,0,11,0,0,25,1440,1358,27,33,0,9,0,0,13,311.9,485.5,301.5,555.7,412.3,413.4,310.4,539,231.6,478.2,543.9,247.3,452.5,449.4,492.2,547.3,362,239.3,306.1
19,013,013032,2440,2306,37,46,2,30,0,1,18,2265,2156,27,40,2,25,0,1,14,403.5,697.2,339.2,768.3,546.7,596.1999999999999,352.8,741.7,256.2,671.2,731.3,278.3,632.1,646.7,678.8000000000001,754.8,475.4,267.2,346.4
19,013,013033,3640,3282,130,85,3,96,0,1,43,3592,3247,127,80,3,94,0,1,40,563.4,823.1,332.3,690.1,816.9,604.6,353.3,656.1,369.8,724.8,800.8,381.5,687.3,714,737.6,672.9,690.1,375.70000000000005,342.8
19,013,013034,3533,3277,56,69,4,75,0,2,50,2848,2686,33,41,4,57,0,1,26,792.7,1046.5,885.1,1191.5,1046,860.4,887.8,1162.5,709.4,1022.7,1311.5,719.8,982.5,953.4,1105.7,1177.2,919.6,714.4,886.2
19,013,013035,1602,1387,99,34,1,50,0,0,31,1254,1139,52,15,1,34,0,0,13,343.8,456.40000000000003,364.2,529.4,443.1,386,361.4,515.3,295.2,433.5,560.7,310.9,409.1,421.3,467.8,522.3,393.4,303.4,362.9
19,013,013036,3370,3181,43,29,5,78,0,2,32,2626,2506,29,16,4,60,0,0,11,1193.8,1050,1291.6,1322.1,1519.5,841.9,1341.8,1261,1113.3,1063.4,1520.9,1172.5,965.5,946,1183.2,1291.6,1356.7,1143,1316.8
19,013,013037,1117,1046,19,28,1,1,1,0,21,901,864,9,20,1,0,1,0,6,326.4,246.3,380.8,286.4,365.8,207.7,353.2,300.4,238.1,242.1,361.2,232.5,243.2,227.29999999999998,282.1,293.5,346.2,235.3,367
19,013,013038,4751,4452,77,81,6,24,1,2,108,3644,3497,44,43,6,20,1,1,32,1048.4,973.5,1188.7,1034.1,1154.4,845.8,1085.3,1085.5,757.3,874,1156.6,773.5,837,910,955.6,1059.3,1101.7,765.6,1136.6
19,013,013039,2188,1991,90,42,4,29,7,0,25,1765,1642,66,21,4,23,3,0,6,549,581,595.9,697,667,475,572.4,706,480.1,591.3,796.9,476,564.6,527.7,651.2,701.6,607.7,478,584
19,013,013040,2477,2200,108,57,6,19,0,3,84,1873,1748,55,28,4,14,0,1,23,528.9,554.1,522.1,671.1,650.1,450,513.2,657.9,400.2,549.1,698.7,412.7,513.2,502.2,587.1,664.7,589.2,406.9,517.5
19,013,013041,2535,1890,325,186,7,16,27,3,81,1800,1462,191,89,7,11,14,0,26,311.1,547.7,312,585.2,386.9,496,294.3,588.9,236.8,475.3,552.7,242.1,458.7,522,495.8,586.8,348.8,239.2,303.5
19,013,013042,2368,2146,76,90,3,14,0,2,37,1829,1699,50,51,3,11,0,2,13,542.6,571.1,583.2,633.6,658.7,492.7,583.8,621.7,460.7,507.5,674.8,479.8,471.6,532.1,550.7,627.9,600.5,470.5,583.4
19,013,013043,2054,1819,120,35,5,15,0,3,57,1671,1527,82,27,2,13,0,2,18,456,511.1,509.9,593,547.2,422,501.3,590,389.9,480,658.2,415.9,445.9,466.7,528.3,591.4,501.6,403.2,505.7
19,013,013044,2593,2299,137,51,2,71,0,1,32,2079,1896,82,29,2,55,0,0,15,893.2,656.8,1007,878.9,1067,537,1061.8999999999999,812.1,840.8,649,1008.3,869.1,601.9,597,753.1,845.2,980.3,854.4,1034
19,013,013045,1649,1464,82,17,4,38,19,3,22,1399,1278,60,14,1,27,7,2,10,339,406.1,336.8,476.3,439,330.2,338,453,303.9,376,510,325.1,347.2,368.2,411,464.7,389.1,314.5,337.5
19,013,013046,1983,1513,302,98,0,34,0,2,34,1576,1275,196,69,0,24,0,0,12,260.1,464.1,264,448.1,312.9,423.90000000000003,261.1,449.90000000000003,217,359.8,459,220.79999999999998,361.2,443.7,393.4,449.1,286.8,218.9,262.3
19,013,013047,2556,2304,72,88,2,29,2,10,49,1975,1838,45,53,1,16,1,5,16,435.9,602.4,498.8,624.3,501.9,546.1,468.8,635.8,355.8,503.2,677.2,354.1,504.2,575.1,561.4,629.5,469.3,355.4,484.2
19,013,013048,2853,2474,213,53,6,21,25,4,57,2331,2107,137,33,6,15,12,1,20,723.4,891,773.2,960.6,875.3,744.4,750.9,937.7,573,772.4,997.8,585.2,746.1,818,838.6,949.3,798.9,579.6,762.2
19,013,013049,2961,2735,61,77,7,22,0,3,56,2378,2244,44,47,6,18,0,1,18,612.7,570.7,618.3,713.6,693.1,506,600,711.4,449,541.4,719.9,452,528,538,596.2,712.4,653.4,450.3,608.9
19,013,013050,2107,1923,79,11,1,58,0,1,34,1648,1533,56,8,1,40,0,1,9,630,560.7,644,636.2,740.5,468.1,659.5,609.2,543.3,518.7,754.8,569,485,514.8000000000001,586.4,622.7,685.3,555.8,651.7
19,013,013051,2042,1697,192,99,3,16,0,3,32,1569,1369,123,48,3,11,0,2,13,366,490.9,409,552.9,454.2,422.5,389.5,543.8,293.6,440.8,573.7,290.1,443.6,457.3,485.5,548.7,410,292.1,398.9
19,013,013052,2048,1391,512,59,3,8,0,10,65,1607,1176,363,36,2,7,0,3,20,306.1,609.8,361.1,602.9,360,554.9,345.7,603.9,239.8,500.8,593.5,251.1,482.4,581.8,525.6,603.1,333.2,245.3,353.4
19,013,013053,1875,770,840,155,0,21,6,6,77,1328,652,551,90,0,16,2,1,16,78.8,469.90000000000003,85.3,438,122.9,433.1,78.8,430.3,53.2,372.9,391.1,54.7,370.1,451.5,377.8,434.3,100.9,54,82
19,013,013054,2069,1300,466,184,1,12,3,3,100,1474,1016,296,110,1,11,3,1,36,181.3,518.5,179.5,440.5,219,462,154.7,439.6,123.9,307.8,356.8,112.8,323.2,490.1,329.6,440.1,200.7,117.6,166.4
19,013,013055,3042,2746,106,83,8,28,1,8,62,2413,2264,65,43,4,20,1,0,16,521.7,693.7,590.5,781.9,665.3,582.5,551.3,782.8,364.6,608.9,749.6,359,611.6999999999999,638.7,656.2,782.4,594.4,362.2,569.9
19,013,013056,2372,1370,556,281,5,30,17,2,111,1752,1131,358,182,5,23,10,1,42,142.1,405.3,195.4,466,203.2,354.8,183.7,462.7,121,322.9,375.9,124.9,322.1,380,340.2,464.40000000000003,172.5,122.7,189.2
19,013,013057,2094,505,1464,65,8,3,1,2,46,1544,431,1042,43,4,3,1,1,19,66.1,716.8,87,679,96.1,676.8,81.8,660,65.1,529,565.4,53.1,547.9,696.6,547.5,669.8,80.3,59.1,84.7
19,013,013058,1977,747,1038,118,4,7,5,0,58,1439,635,705,70,4,7,2,0,16,57.1,473.1,85.3,488.8,100.6,434.4,75.1,475.5,56.9,363.2,382.3,53.4,359.6,454.09999999999997,368.2,482.3,78.3,55,80
19,013,013059,2074,755,844,363,17,9,6,2,78,1465,613,578,218,13,7,2,2,32,71.2,382.3,87.2,382.3,119.7,339.9,79,373.7,70.6,272.9,293,65.4,269.3,362,278.4,377.7,95.5,67.5,82.3
19,013,013060,2306,1631,379,210,11,1,0,1,73,1669,1317,228,97,10,1,0,1,15,216,491.6,256.1,498.3,256.8,442.3,228.8,498.3,143.9,420,460.4,157.7,399.1,467.4,426.3,498.3,236.6,150.3,242.2
19,013,013061,2186,669,1285,133,6,2,6,0,85,1592,528,950,73,3,2,4,0,32,136.7,757.7,172.6,686.8,183.2,701.2,159.2,678.5,115.6,572.4,618.2,107.7,572.4,729.3,586.9,682.6,160.1,110.9,165.2
19,013,013062,2269,1631,115,392,10,25,15,7,74,1640,1297,70,211,7,22,6,2,25,248.2,338.2,289.2,329.1,276.1,304.4,260,347,143.2,267.2,311.9,152,257.7,321.2,279.4,337.6,261.8,147.2,274.8
19,013,013063,2290,1373,413,373,3,11,25,0,92,1575,1066,230,225,2,10,14,0,28,106.9,294.8,135.7,287.7,136.7,269.2,132.2,287.3,84,203.9,229.8,75.6,210.5,281.5,214.6,287.6,121.1,79.2,133.9
19,013,013064,2539,2227,73,156,6,17,2,3,55,1904,1735,45,87,4,16,1,2,14,382,539.7,380.8,624,476.2,463.09999999999997,370.2,611.8,278.9,476.2,589.1,289.9,447.8,501,504.6,618.3,429.1,284.4,375.5
19,013,013065,2272,1784,221,180,9,14,3,8,53,1646,1388,132,90,9,10,1,6,10,305.9,501.3,329.2,552,357.1,463.9,301.1,553.9,199.8,405,483.1,221.5,386.3,482.3,424.90000000000003,553.1,330.4,210.9,315.7
19,013,013066,2334,2018,147,78,0,57,0,0,34,1846,1668,84,40,0,39,0,0,15,496.8,598.1,492.9,674.1,620.1,494.3,470.1,662.1,365.9,562.9,717.1,383.8,531,546.3,603.9,668.4,558.7,374.9,482
19,013,013067,2101,1974,37,50,3,9,1,1,26,1616,1550,20,26,2,5,1,0,12,538,636.3,554.3,763,703.3,533,570,738,512.8,647.2,844.7,517.2,621.1,584.1,704.1,750.4,620.8,514.6,562.3
19,013,013068,2192,1908,135,43,1,74,0,3,28,1789,1589,91,31,1,64,0,1,12,424.7,572.1,427.9,655.9,543.9,484.6,433.09999999999997,630.1,392.9,507.1,693,406.9,479.7,528.3,560.2,642.8,484,399.8,430.6
19,013,013069,788,761,7,8,0,4,1,0,7,606,591,3,4,0,2,1,0,5,219.4,165.8,256.2,192.7,245.8,139.6,237.7,201.79999999999998,160,162.79999999999998,243,156.6,163.7,152.9,190.1,196.9,232.6,158,246.6
19,015,015001,337,328,1,3,0,5,0,0,0,275,271,0,1,0,3,0,0,0,110,63.2,119,65.1,117.9,55.7,109.7,70.5,84.3,66.9,105.2,87.3,66,58.4,79.2,67.1,113.9,85.5,114.7
19,015,015002,340,329,4,0,1,0,0,1,5,269,264,2,0,1,0,0,1,1,107.6,61.800000000000004,116.2,63.7,115.2,54.8,106.9,68.5,83,65.5,102.6,85.7,64.3,57.7,77.5,66.2,111.5,83.7,112
19,015,015003,462,455,0,6,0,0,0,0,1,354,350,0,3,0,0,0,0,1,178.7,106.1,215.8,134.6,207.7,91.3,216.8,127.4,170.2,110.9,180.1,173.9,101.9,99.6,130.8,131.5,192,171.2,216.7
19,015,015004,354,346,1,6,1,0,0,0,0,277,274,0,2,1,0,0,0,0,139.2,83,168.5,105.7,162.4,71.2,169.9,99.4,133.5,86.9,140.7,136.3,79.5,78.4,102.3,103,149.8,134.7,169.7
19,015,015005,716,697,0,14,0,0,0,0,5,527,517,0,7,0,0,0,0,3,266.59999999999997,157.3,322.2,200.7,308.5,135.7,323.5,189.6,253.9,166.1,268.59999999999997,258.40000000000003,151,147.1,195,195.7,286.7,255.89999999999998,323.2
19,015,015006,941,915,4,5,6,1,1,1,8,742,730,3,3,0,1,1,1,3,236.7,183,283.5,203.2,266.4,169.6,262.6,211,187.8,199.5,268.4,195.6,180.3,176.1,216.1,207.6,250.3,191.1,273.7
19,015,015007,532,514,2,11,4,0,0,0,1,417,405,1,7,3,0,0,0,1,207.8,105.9,245.6,128.6,231.1,90.9,241.3,128.8,182.20000000000002,117.89999999999999,175.9,187.9,103,97.5,131.7,128.8,218.7,185.20000000000002,243.5
19,015,015008,102,100,0,0,0,0,0,0,2,83,81,0,0,0,0,0,0,2,33.2,19.2,35.9,19.6,35.6,17,33,21.2,25.5,20.2,31.599999999999998,26.5,19.9,17.8,23.9,20.3,34.4,25.9,34.6
19,015,015009,193,187,0,0,0,0,0,6,0,152,150,0,0,0,0,0,2,0,76,38.5,90.6,46.2,84.5,32.9,88.7,46.2,67.4,43.2,63.5,68.9,37.5,34.5,47.8,46.2,79.1,67.9,89.5
19,015,015010,48,48,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,18,9.1,21.3,11.1,19.9,7.9,20.9,11.1,15.8,10.1,15.1,16.3,8.9,8.3,11.4,11.1,18.8,16.1,21
19,015,015011,143,138,0,5,0,0,0,0,0,120,118,0,2,0,0,0,0,0,60,31,71.6,36.4,67.1,26.2,69.7,36.4,52.7,33.9,50.5,55,29,27.9,37.7,36.4,63.1,53.5,71
19,015,015012,896,874,1,5,6,3,0,2,5,685,672,0,3,3,3,0,2,2,343.2,173.5,405,211.5,380.9,149.3,397.9,211.9,300.6,193.7,289.5,309.7,170.2,159.8,217.2,211.9,360.7,305.5,401.5
19,015,015013,2044,2002,1,22,7,0,0,1,11,1537,1506,1,15,6,0,0,0,9,613.7,392.4,686.2,415.7,676.2,358.4,651.7,417.7,474.2,397,583.1,483.7,359.6,374.3,446.4,416.4,644.9,479.5,670.2
19,015,015014,594,585,1,3,0,0,0,0,5,485,480,0,3,0,0,0,0,2,203.5,125.4,222.4,153.9,222.4,114.6,216.2,153.9,162.70000000000002,153.3,212.6,182.7,123.7,119.8,163.6,153.9,212.9,173,219.5
19,015,015015,12670,12094,97,252,35,56,1,1,134,9693,9373,67,143,21,35,1,0,53,3113.9,2712.1,3607.1,3067.9,3703.3,2326.1,3424.3,3078.7,2463.9,2781.3,3699.1,2611.6,2479.6,2518.6,2983.7,3073.9,3410.9,2530.7,3516.6
19,015,015016,660,563,7,68,1,13,0,1,7,527,465,5,36,1,13,0,1,6,215.29999999999998,172.3,255.2,203,255.8,140.5,252.6,192.8,193.9,168.9,229.5,207.1,151.2,156.9,183.5,198,235.9,200.7,253.2
19,015,015017,122,118,1,2,0,1,0,0,0,102,100,0,2,0,0,0,0,0,42.8,26.5,46.9,32.3,46.9,24.099999999999998,45.3,32.3,34.1,32.2,44.7,38.5,26.2,25.1,34.5,32.3,44.7,36.3,46.1
19,015,015018,432,412,0,12,1,1,0,0,6,301,293,0,5,0,1,0,0,2,122.9,99,145.9,115.9,146,80.3,145,110.3,110.5,95.7,131,118.4,86.4,89.5,104.5,114,134.5,115.5,145
19,015,015019,29,28,0,0,1,0,0,0,0,20,19,0,0,1,0,0,0,0,8.3,6.6,9.7,7.699999999999999,9.7,5.300000000000001,9.6,7.300000000000001,7.300000000000001,6.4,8.7,7.9,5.699999999999999,6,7,7.4,9,7.6,9.6
19,015,015020,610,593,2,5,3,0,0,0,7,440,427,2,3,2,0,0,0,6,184.4,113.8,201.8,139.3,201.8,103.7,195.9,139.3,147.6,138.9,192.6,166.1,112.3,108.6,148.1,139.3,193.2,156.7,198.9
19,015,015021,2543,2491,5,21,2,2,1,4,17,1914,1892,1,7,1,2,1,3,7,745.3,599.1,881.3,633.6,822.6,526.3,804.8,658.6,581.5,621.5,821.5,586.5,587,562.1,677.4,645.2,784.1,583.8,843.6
19,015,015022,737,610,67,46,4,1,0,0,9,457,429,19,6,0,1,0,0,2,191.7,118.1,209.5,144.8,209.5,107.9,203.5,144.8,153.5,144.4,200.3,172.2,116.7,112.9,153.9,144.8,200.8,163.1,206.4
19,015,015023,334,327,4,2,0,0,0,0,1,250,247,0,2,0,0,0,0,1,108.2,60.9,135.1,64.1,125,50.4,133.20000000000002,64.1,90.8,60.9,95.5,91.8,57.2,54.6,70.6,64.1,116,91,134.6
19,015,015024,435,409,4,16,0,4,0,0,2,340,326,2,9,0,2,0,0,1,147.7,82.9,184.4,87.1,169.9,69,181.6,87.1,123.6,82.9,129.7,124.2,77.60000000000001,74.7,96.2,87.1,158.6,123.89999999999999,183.2
19,015,015025,32,31,0,1,0,0,0,0,0,24,23,0,1,0,0,0,0,0,10.4,5.8,13,6.2,12,4.8,12.8,6.2,8.6,5.8,9.3,8.8,5.5,5.1000000000000005,6.8999999999999995,6.2,11,8.6,13
19,017,017001,922,906,2,3,1,0,1,0,9,710,697,2,3,1,0,1,0,6,325.3,147.1,371.9,173.5,349.3,131,355.5,179.4,282.5,139.2,255.5,271.4,141.6,139,179.4,177.3,336.3,277.6,363.8
19,017,017002,388,386,1,0,0,0,0,0,1,279,277,1,0,0,0,0,0,1,128,57.8,145.8,68.4,136.8,51.5,139.5,70.8,111.6,55.6,100.2,106.9,55.8,54.5,70.8,70,131.6,110.1,141.9
19,017,017003,363,358,0,0,1,2,0,0,2,299,294,0,0,1,2,0,0,2,133.5,70.9,135.6,69.9,141.2,59.4,129.6,72.7,92,59.4,95.3,102.1,49.7,64.8,67.7,70.7,138.3,96.3,132.9
19,017,017004,189,180,1,6,0,2,0,0,0,153,149,0,2,0,2,0,0,0,68.2,36.3,69.5,35.9,72.2,30.5,66.4,37.1,47.1,30.5,48.4,52,25.3,32.9,34.4,36.5,70.4,49,67.8
19,017,017005,322,313,0,1,0,1,0,0,7,235,232,0,0,0,1,0,0,2,101,47.1,115.3,54,110.5,40,112.6,54.9,85.4,46,89.1,85.7,42.800000000000004,43.3,58.7,54.2,105.7,85.4,114.1
19,017,017006,2006,1967,0,15,1,16,0,0,7,1565,1543,0,8,1,12,0,0,1,668,316.2,764.7,353.8,739,272.2,746,364.1,567.7,302.6,588.7,570.4,281.5,294.7,390.4,359.2,703.7,568.4,754.6999999999999
19,017,017007,380,373,2,0,0,4,0,0,1,282,279,1,0,0,2,0,0,0,120.6,56.4,138.1,64.2,133.2,48.6,134.79999999999998,65.7,102.9,55,106.6,103.1,50.800000000000004,52.7,70.4,64.7,126.7,102.9,136.2
19,017,017008,396,387,0,7,0,1,0,0,1,297,293,0,3,0,1,0,0,0,109.4,80.3,124.7,83,124.9,70,115,87.2,86.1,75.2,113.3,85.1,72.5,74.8,87.4,84.6,117.7,85.6,119
