state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lan,uss_16_dem_wor,uss_20_rep_inh,uss_20_dem_bro,gov_18_rep_sti,gov_18_dem_edm,atg_18_rep_hun,atg_18_dem_myl,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
40,109,318,2506,2085,27,102,106,19,2,2,163,1841,1595,21,59,57,18,0,1,90,817.1,226,906.2,252.7,849.8,170.3,866.7,260.8,530.4,318.9,633.9,240.3,197.9,279.4,257.2,833.6,581.2,886.4
40,109,319,2754,2365,47,74,140,11,3,8,106,2060,1821,35,36,87,11,3,6,61,1135,286.7,1240.5,378.5,1180.8999999999999,222.4,1208,415.7,774.6,398,897.7,307.3,254.6,352,397.1,1158.2,836.3,1224.1000000000001
40,109,320,24,22,0,0,0,0,0,0,2,20,19,0,0,0,0,0,0,1,10.6,3.2,11,3.6,11.2,2.4,10.8,3.6,7,4.2,8.2,3.2,2.8,3.8,3.6,10.8,7.6,10.8
40,109,321,4228,3500,104,167,210,51,0,5,191,3227,2742,77,106,140,41,0,5,116,1768,522.1,1934.7,655.3,1869.8,396.8,1868.1000000000001,699,1220.1,727.2,1399.9,597.6,459.6,662.3,676.6,1818.5,1309.8,1901.7
40,109,322,1264,1027,29,64,64,13,3,0,64,904,753,26,34,42,8,3,0,38,492.09999999999997,138.1,494.3,190.1,530.2,100.3,481.3,194.7,350.6,217.7,422.7,158.9,119.2,188.4,192.5,510.90000000000003,386.8,487.7
40,109,323,1344,1050,64,46,77,16,2,1,88,967,780,44,28,53,16,2,1,43,526.1,147.9,528.8,203.2,567.1,107.4,514.7,208.3,375.2,233.1,452.3,170.20000000000002,127.6,201.6,205.70000000000002,546.4,414,521.8
40,109,324,258,214,12,17,5,0,1,0,9,188,160,10,7,3,0,1,0,7,76,18.9,88.9,15,80,14,85,15,57,24,66.1,16,16.5,20.1,15,78,61.6,87
40,109,325,493,213,185,33,8,11,2,1,40,357,178,115,24,6,11,1,1,21,108,73.9,98,91.8,119.9,61.1,96.9,89,67.7,76.8,84.3,67.1,67.39999999999999,71.89999999999999,90.4,114,75.8,97.6
40,109,326,2147,1331,440,139,73,14,2,2,146,1592,1099,268,72,59,14,2,0,78,416.5,305.3,360.6,388.5,446.7,258.2,349.3,372.5,253.2,324.1,305.3,302.8,282.2,313.2,380.1,430.8,279.9,354.4
40,109,327,1117,688,219,93,39,8,6,0,64,806,556,143,41,24,8,5,0,29,211.2,154.2,182.5,196.6,226.2,130.9,176.8,188.5,128.2,164,154.2,153.3,142.4,158.4,192.7,218.8,140.9,179.70000000000002
40,109,328,4356,3079,415,377,193,37,4,6,245,3215,2416,252,227,140,35,3,4,138,893.8,501.7,836,659,911.9,431.1,763.9,691.2,507.4,540.7,612.9,488.9,466.4,514.7,674.5,902.1,559.9,799.6
40,109,329,2688,1866,383,150,134,31,1,2,121,2107,1548,280,84,95,28,1,0,71,638.1,437.2,578.8,541.3,706.9,359.9,571.1,525,399.1,452.2,497.8,396,398.4,423.9,532.9,672.3,448.1,575.1999999999999
40,109,330,3291,2149,447,243,141,59,9,4,239,2458,1753,276,143,110,49,7,1,119,769.7,424.1,728.7,584.5,821.8,341,695.5,598.2,465.9,520,567.6,449.4,382.7,484.6,591.1,796.1,517.2,712
40,109,331,1665,1287,76,97,71,30,0,2,102,1274,1025,54,62,49,22,0,0,62,404.5,199.9,395.9,280.8,427.6,156,371.5,288.7,250.7,245,303.1,206,178,225.5,284.8,416,276.8,383.4
40,109,332,3544,1512,1273,263,113,58,6,2,317,2439,1245,786,161,77,45,4,2,119,460.9,631.1,302.8,662.8,520.8,516.1,300.8,635.8,270.2,545.6,318,534.7,573.7,540.2,649.6,490.4,294.1,301.6
40,109,333,2097,1341,277,150,102,83,10,1,133,1574,1096,180,96,61,67,6,1,67,486.40000000000003,292.9,447.1,398,524.4,240.5,433.1,405.3,288.1,359.2,353.9,315.9,267.2,337.5,401.8,505.3,321.1,440.1
40,109,334,4620,4122,67,131,89,93,3,4,111,3283,2977,51,76,55,61,3,2,58,1956.7,514.7,2156.6,609.5,2146.1,363.7,2148.5,609,1611.3999999999999,815.3,1849.8,594.6,438.6,704,609.2,2051.5,1730.3,2153
40,109,335,2898,2679,32,56,44,29,0,0,58,2097,1970,21,26,31,14,0,0,35,1182.7,320.7,1393.9,459.1,1291.9,229.7,1397.9,450.9,998.3,568.8,1179.9,390.7,275,479.9,455.2,1237.5,1089,1395.9
40,109,336,4865,4076,187,178,106,133,1,4,180,3285,2816,135,109,62,86,1,2,74,1760.7,690.1,1928.2,973,1957.3,497,1947,942.1,1321.6000000000001,1044.9,1638.8,721.1,593.5,882.4,957.9,1859.7,1479.7,1937.6
40,109,337,5089,4092,332,167,133,182,4,3,176,3656,3046,197,87,90,142,3,0,91,1379.1,742.2,1412.3,864.8,1584,552.7,1400.2,852.1,1034.5,949.6,1295.3,724.6,647.2,836.9,858.1,1481.7,1164.9,1406.3
40,109,338,4060,3563,59,103,56,140,0,0,139,2971,2641,42,65,41,104,0,0,78,1311.8,497.7,1389.6,566.9,1520.6,337.4,1407.7,543.9,1100.7,749.3,1356.1,493.90000000000003,417.7,621.5,555.6,1416,1228,1398.4
40,109,339,3013,2656,68,91,60,44,1,0,93,2232,2008,46,49,38,30,0,0,61,1008.5,421.6,1170.8,476,1165.8,293.1,1158.8,457.1,861.7,619.7,1066.9,442.8,357.2,531.2,466.40000000000003,1087.1,964.1,1164.5
40,109,340,4919,4233,112,157,102,155,0,10,150,3522,3100,63,85,74,105,0,3,92,2042.9,693.9,2641.2,967.2,2302.4,469.4,2670.4,953.7,1796.1,1049.9,2120.9,735.1,581.5,892.1,960,2172.6,1958.8,2656.3
40,109,341,837,552,168,31,34,6,0,1,45,616,419,133,18,22,3,0,1,20,388.3,148.1,490.8,195.6,424.6,110.8,489.1,200.5,308.59999999999997,190.1,356.3,153.9,128.8,172.1,197.5,406.3,332.1,489.90000000000003
40,109,342,594,495,8,36,18,5,0,0,32,436,385,7,14,9,2,0,0,19,277.2,105.6,349.4,139.4,303,78.9,348.2,142.4,220.7,136.1,254.7,109.4,91.8,123,140.7,290.2,237.5,348.8
40,109,343,779,669,12,18,27,26,0,6,21,577,507,9,11,17,17,0,3,13,348.4,100.9,383.4,169.3,401.3,67.7,393.3,160.2,297,144.6,355,93.1,84.4,118.8,164.7,374.8,326,388.3
40,109,344,3779,3310,84,107,74,75,0,4,125,2914,2593,67,67,56,53,0,3,75,1169.9,542.9,1113.9,582.3,1434.1,345,1137.9,599.1,988.8,781.1,1230,564.5,444.1,672.6,590.5,1302.2,1109.3,1125.8
40,109,345,2903,2597,16,84,65,55,2,0,84,2203,2007,14,51,44,37,2,0,48,1141,440.7,1212.7,496.7,1331,284,1215.9,491,869.2,625.4,1094.7,413.8,362.59999999999997,519.8,493.7,1235.9,982.1,1214.3
40,109,346,2849,2372,80,121,75,94,7,10,90,2060,1778,49,72,51,56,7,4,43,869.1999999999999,321.6,949.8,389,970.8,242.6,947.4,387.9,695.5,499.2,836.5,364.4,282.2,431.3,388.6,920.1,766.3,948.6
40,109,347,6204,4536,305,555,178,397,6,6,221,4941,3757,255,347,126,299,6,4,147,1263.3,792.9,1326.1,1065,1459.1,601.1,1317.7,1048.3,872.1,964.8,1115.4,726.8,696.6,845.5,1056.4,1361.5,993.3,1321.8
40,109,348,3379,2238,428,199,167,258,7,0,82,3003,2009,406,156,147,227,7,0,51,422,397.1,392.1,521.2,485.1,303.59999999999997,376.1,506.8,243.9,422,302.4,369.6,350.4,395.9,514.1,453.2,273,384.1
40,109,349,2483,1564,409,131,64,179,4,5,127,2071,1405,279,87,52,166,4,5,73,351.8,332.8,286.2,378.8,415.3,268,251,381.2,190.1,347.7,253.9,296.2,300.6,321.6,379.6,383.6,221.7,267.9
40,109,350,3089,2334,182,295,107,43,0,6,122,2366,1876,117,188,75,39,0,0,71,606.6,408.7,583.9,589.5,660.2,291,557.9,601.1,348,479.3,459,407.1,349.7,443.6,595.1,633.8,403,570.7
40,109,351,2395,1807,201,124,46,110,14,2,91,1756,1379,134,69,35,79,8,2,50,625.7,394.5,640.5,516.8,725.9,299.4,623.4,505.5,408.59999999999997,515.9,526,411.09999999999997,346.9,463.2,511,675.8,467.1,631.9
40,109,352,2682,2254,142,106,45,60,1,0,74,1956,1698,96,56,25,46,0,0,35,946.1999999999999,447.5,893.5,612.3,1098.1,325.5,906.4,576,647.5,617.1,809.5,460.4,386.8,538.4,594.1,1021.9,728.7,900.4
40,109,353,2553,2040,199,99,62,36,3,7,107,1953,1625,136,53,48,28,2,6,55,653.9,386.2,600.8,473,726,299,585.6,472.1,408.90000000000003,505.1,530,404.1,342.4,454.4,472.5,689.8,469.4,593.2
40,109,354,4295,3397,312,158,115,86,10,5,212,3171,2579,217,96,79,70,5,4,121,1060.3,607.1,975.1,720,1228.2,445.2,949.3,723.1,656.3,735,835.4,578.2,526.3,656.7,721.3000000000001,1144.5,745.9,962.1
40,109,355,2684,1397,443,547,102,41,1,0,153,1867,1126,254,312,70,34,1,0,70,428.1,360.2,425.9,472.7,480.7,277,435.9,458.09999999999997,261.1,389.2,337.2,327.8,318.3,358.6,465.4,454.8,299.5,430.9
40,109,356,3410,2577,233,208,62,162,6,1,161,2570,2010,176,134,47,118,5,1,79,867.2,511.9,899.1999999999999,697.6,992.8,389.7,883.9,678,579,687.1,716.8,568.9,450.9,627.9,688.1,930.2,647.5,891.2
40,109,357,2703,2152,157,124,78,83,5,11,93,2218,1796,128,90,66,72,3,7,56,763,391.9,729.8,509.4,851.5,313.8,726.9,504,457.09999999999997,507.09999999999997,602.6,373.8,352.7,441.4,506.8,807.9,529.5,728.2
40,109,358,3160,2436,198,210,92,60,13,4,147,2405,1931,125,143,67,51,5,2,81,748.8,445.7,684.2,580,875.4,322.9,637.1,612.1,439,495.1,561.8,377.1,384.8,436.2,596.2,812,500.4,660.6
40,109,359,2618,2250,56,97,79,35,2,8,91,2018,1800,39,55,49,24,2,4,45,760.1,363.7,773.9,508.09999999999997,897.8,248.9,762.1,503.5,579.1,461.5,716.1999999999999,358.7,306.4,409.6,506.2,828.5,647.5,768
40,109,360,5612,4531,375,224,97,164,11,8,202,4890,4036,318,167,77,131,8,4,149,1140.6,673.5,1116.5,897.5,1323,483.7,1078.3,906.9,742.4,868,975.3000000000001,643.9,578.4,756.1,902.1,1231.6,858.9,1097.4
40,109,361,1893,1605,4,83,102,8,1,0,90,1440,1261,2,38,71,7,1,0,60,688.3,157.29999999999998,763.1,163.4,692.5,131.8,713.1,200.4,419.9,217.4,488.7,172.7,144.8,194.6,180.9,690.7,454,738.8000000000001
40,109,362,2083,1643,21,93,186,18,1,0,121,1475,1232,9,50,111,11,1,0,61,728.2,197.5,848.8000000000001,206.3,780,149.2,802.2,240.3,498.3,274,590,205.3,173.4,239.3,223,754.1,543.9,825.3
40,109,363,2466,2120,40,86,129,11,0,0,80,1906,1671,34,54,80,8,0,0,59,1017.3000000000001,238.7,1159.4,315.9,1051.1,189.6,1112.9,366.4,693.2,339,804.4,257.6,213.9,298.2,341.1,1034.4,748.7,1136
40,109,364,2403,2064,29,69,123,10,0,0,108,1778,1570,20,43,76,8,0,0,61,1164.7,234.4,1402,327.8,1196.3,184,1347.2,357,784.3,357.1,893.3,274,208.9,315.6,342,1180.4,838.9,1374.8
40,109,365,2341,1907,123,100,115,3,1,2,90,1719,1436,104,53,74,2,1,0,49,744.4,244,934.9,337.8,776,190.2,884.9,371.3,463.1,314.7,578.5,243.8,216.5,279.3,354.7,759.4,520.7,909.5
40,109,366,860,694,53,49,26,1,0,0,37,639,528,40,27,22,1,0,0,21,271.5,89.2,351,130.9,296.1,69.8,332.9,144.4,164.8,111.2,199,92.10000000000001,79.4,101.7,137.4,283.8,182,342
40,109,367,73,49,13,10,0,0,0,0,1,55,39,11,4,0,0,0,0,1,7.800000000000001,30,9.399999999999999,35.1,9,28.4,9,33.599999999999994,4.4,23.9,6,23,29.2,23.4,34.4,8.4,5.2,9.2
40,109,368,418,335,19,24,21,0,0,0,19,305,255,12,13,11,0,0,0,14,44.9,142.8,67.7,151.9,57.3,124.1,65.9,145.4,31.3,124.7,38.7,121,133.5,122.8,148.6,51.3,35,66.7
40,109,369,1063,912,24,28,28,3,1,0,67,798,695,22,19,22,3,1,0,36,401.5,149.9,525.4,198.4,429.1,118.1,514.3,203.8,296.2,186.7,344.3,154.9,134.3,171.1,200.9,415.2,320,520.3000000000001
40,109,370,1762,1436,57,79,101,2,3,1,83,1294,1084,40,42,72,2,3,1,50,591.9,186.4,699.6,217,609.3,154.3,678.8,218.5,391,233.7,444.8,201.4,171.2,217.7,217.8,600.9,417.4,689
40,109,371,740,574,69,38,28,1,0,1,29,521,416,53,19,16,1,0,1,15,232.1,80.9,292.4,98.6,237.9,68.1,284.5,97.2,157,101.4,180.3,86.1,75.6,94.2,98.5,235.1,168.2,288.1
40,109,372,541,371,47,55,28,1,0,0,39,373,277,38,24,15,1,0,0,18,25.8,93,24.7,114.1,32.2,81,25.1,109.7,15.3,82,18.4,80.7,87,81.1,111.89999999999999,28.9,16.9,25
40,109,373,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.3,0,0.2,0,0.2,0.2,0.2,0.3,0.1,0,0.1
40,109,374,1138,273,681,49,14,14,0,3,104,785,226,452,31,11,14,0,0,51,54,195.9,51.5,240.2,68.1,170.5,53.2,230.8,32,172.8,38.9,170,183.20000000000002,171.5,235.5,61.1,35.3,52.4
40,109,375,3500,966,2006,187,67,42,6,3,223,2484,817,1370,94,50,38,5,0,110,171.2,619.5,162.8,759.3,215.9,539,167.9,731.4,101.4,546.7,123,537.3,579.1,541.7,745.3,193.20000000000002,112.3,165
40,109,376,4131,1668,1891,204,103,25,1,2,237,2935,1340,1262,100,85,24,1,2,121,410.8,838.5,470.2,1014.5,450.3,727,466.6,989.9,251.8,708,314.2,696.1,783,701.5,1001.9,430.8,282.8,468.5
40,109,377,2633,2160,150,100,82,27,0,2,112,2008,1697,115,54,59,24,0,2,57,916.1,455.3,962.4,640.2,1012.9,365.4,932.4,646.3,626.1,582.7,745.3,493.9,410.4,538.4,643.5,964.2,685.6,947.1
40,109,378,3883,2895,458,167,131,93,1,1,137,2979,2269,353,110,91,77,1,0,78,1547.1,640.1,1676.8,939.5,1653.8,508.4,1613.7,991.2,1029.9,955.9,1259.4,771.6,574.3,863.8,965.2,1600,1144.8,1645.6
40,109,379,3289,2259,455,195,117,48,9,2,204,2415,1747,313,118,79,42,7,0,109,821.7,549.6,841,752.8,910.2,428.3,772.7,774.8,505.4,615.8,606.5,551.5,488.7,583.3,763.9,865.8,555.8,806.6999999999999
40,109,380,1939,1340,236,114,82,22,3,4,138,1474,1073,170,73,66,19,3,2,68,403.9,320.5,431.5,418.4,423.6,257.5,401.7,406,255.3,333.1,299.4,308.2,288.9,321,412,413.5,277.6,416.7
40,109,381,3993,3053,376,158,127,90,4,7,178,3134,2481,275,106,91,75,3,6,97,1387.8,648.7,1354.2,827,1530.5,500.5,1330.1,823.4,962,845.2,1190.1,671.4,574.5,758.5,824.9,1459.5,1075.5,1341.8
40,109,382,2986,1466,1057,160,88,37,3,3,172,2220,1213,717,102,62,36,3,3,84,606.8,568.4,658.8,752.5,659.5,479.6,652.6,703.9,425.1,631,521.2,570.9,524.3,600.9,728,633.2,473.2,655.8
40,109,383,3690,1569,1470,194,126,42,9,1,279,2612,1246,982,114,81,38,4,1,146,397.5,607.7,400.2,865.3,446.6,507.5,394.7,820,226.5,568.9,288.9,552.1999999999999,557.8,560.6,842.4,422,258,397.3
40,109,384,3880,2644,681,176,128,83,1,0,167,3053,2191,497,116,92,68,1,0,88,923.8,665.1,938.5,1009.5,1040.8,537.8,928.4,984.3,644.4,785.3,796.8,701,601.7,743.6,997.3,982.3,720.8,933.9
40,109,385,4797,3186,852,242,160,125,7,6,219,3770,2657,602,157,111,99,7,3,134,1068.3,762.4,1030.4,1181.6,1189.5,586.7,992.4,1154.5,688,928.5,883.3,772.4,674.2,850.8,1167.9,1128.8,785.3,1011.8000000000001
40,109,386,2941,2104,300,177,132,41,0,0,187,2192,1683,198,96,88,34,0,0,93,617.1,388.8,566.2,528,661.2,307,547.8,528,361.8,420,443.1,392.9,348.1,406.3,528,638.7,402.6,556.8
40,109,387,1954,1238,324,155,72,44,1,3,117,1515,1034,217,103,56,40,1,1,63,253.3,265.7,265.7,322,305.1,198.6,266.6,299.3,169.8,237.2,210.4,222.2,232.1,229.9,310.8,279.3,190.3,266.4
40,109,388,4096,2808,396,364,184,78,2,2,262,3058,2219,272,218,153,62,2,2,130,757.8000000000001,528,711.5,742.2,814.2,423.9,661.8,734.5,422.6,620.2,531,550.9,476.6,585.3,738.2,786.3,476.90000000000003,686.6
40,109,389,4137,3042,284,275,226,55,2,4,249,3059,2365,194,168,158,40,2,2,130,731.8,519.5,687.6,761.3,770.7,396.4,668.2,717.3,373.7,557.5,484.3,513.6,457.2,535.8,738,751.8,428.5,678.2
40,109,390,492,415,16,19,21,2,0,0,19,386,337,15,11,14,2,0,0,7,151.20000000000002,50.1,189.1,78.9,159.9,34.9,176.1,75.1,84.2,53.9,86,53.9,42.5,53.9,77,155.4,85.2,182.4
40,109,391,1338,1156,16,44,65,2,0,0,55,1008,887,12,25,49,2,0,0,33,497,113.8,516.6999999999999,181,498.7,101.9,487.8,189.2,292.1,170.4,350.7,130.1,107.9,150.4,185.1,497.7,321.4,501.79999999999995
40,109,392,727,546,75,28,34,1,0,1,42,551,427,63,13,23,1,0,1,23,183.70000000000002,123.7,201.9,123,187.6,109.2,187.6,131,100.9,113.6,110.2,110.9,116.2,112,127.19999999999999,185.6,105.6,194.6
40,109,393,1606,1030,317,80,36,76,1,4,62,1258,873,223,46,28,48,1,2,37,351.2,441.8,318.2,629.5,417,349.9,325.1,615.9,204.9,515,308.1,425.3,395.9,470,622.3,383.7,256.7,321.7
40,109,394,2052,1622,142,112,60,11,0,3,102,1679,1392,97,68,47,10,0,1,64,605.9,436,567.8,613.3,710.1,317.8,557.7,618,470.1,586.9,603.1,452.2,377.1,519.6,615.5,658.2,536.4,563
40,109,395,916,742,56,44,35,9,0,0,30,766,645,35,31,25,8,0,0,22,282.4,209.5,283.9,238.5,346.4,150.5,279,238,213,282.1,274.7,222.6,180.2,252.5,238.2,314.4,243.8,281.5
40,109,396,2087,1576,134,174,59,23,5,0,116,1660,1316,99,108,44,21,3,0,69,398.2,380.3,371.2,498,486.09999999999997,297.1,358.7,493.4,271,483.6,347.5,426.1,338.8,454.5,495.8,442.4,309.8,365
40,109,397,1013,898,13,35,17,25,0,0,25,845,759,11,28,13,19,0,0,15,303.3,200.29999999999998,298.7,231.3,365.5,136.9,305.4,225.4,241.6,256.5,315.4,184.4,168.5,220.4,228.3,334.2,278.6,302
40,109,398,1490,1279,44,66,36,28,0,1,36,1167,1025,34,38,28,23,0,0,19,459.1,319.2,484.9,347.1,584.1,229.6,524.4,304.5,383.2,373.4,518.2,251.1,274.7,312.6,325.9,521.4,450.5,504.5
40,109,399,2111,1953,14,32,39,34,0,2,37,1677,1556,11,20,29,32,0,0,29,822.3000000000001,483.7,810.1,534.1,1037.7,311.6,845,500.1,685.9,563.1,878.2,366.8,397.7,465.1,516.7,930.2,782.4,827.4
40,109,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,109,401,2931,2602,42,86,73,51,0,1,76,1983,1785,28,52,47,30,0,1,40,1466.5,391.5,1907.9,703.7,1634.9,255.5,1893,737.4,1125.6,693.6,1349.1,487.4,323.1,590.7,720.1,1551.5,1237.6,1900.2
40,109,402,1319,1092,38,34,33,84,0,0,38,872,740,23,16,25,50,0,0,18,769.4,252.1,936.1,426.5,887.6,156.8,944.2,435.4,619.2,474.9,758.9,337.1,204.20000000000002,406.2,431,828.6,688.7,940.4
40,109,403,5186,4302,259,237,69,151,0,2,166,3373,2859,173,134,40,99,0,2,66,1910.4,780.6,2098,1183.2,2150.2,573.2,2065.3,1201.3,1313,1114.1,1615.8,836,677.3,975.1,1192.6,2030.3,1464.6,2081.7
40,109,404,4132,3283,247,171,64,209,3,0,155,2913,2400,165,99,44,138,3,0,64,1499.8,882.4,1441.1,971.3,1724,652.6999999999999,1405.3,997.2,1064.3,1137.2,1344.8,873.5,766.9,1005.3,984.1,1611.6,1203.9,1423
40,109,405,6023,4329,461,282,111,591,13,11,225,4107,3062,307,167,69,382,8,4,108,1722,950.9,1760.1,1283.8,1971.9,731.1,1731.9,1284.1,1278.9,1349.6,1601.7,1073.8,841.3,1211.3,1284.6,1847.2,1441,1746.1
40,109,406,707,533,89,33,15,20,0,0,17,491,380,58,19,9,15,0,0,10,196.6,134.70000000000002,259.90000000000003,222.9,226,96,253.70000000000002,231.4,143.5,193.7,184.8,154.1,115.2,174,227.29999999999998,211.3,164.1,256.8
40,109,407,1536,1146,150,76,36,56,1,0,71,1104,844,104,43,28,42,1,0,42,441.8,302.6,584.1,501.1,508.1,215.9,570.4,520.4,322.4,435.4,415.1,346.1,259.2,391.2,510.7,474.8,368.8,577.4
40,109,408,5068,3426,625,205,72,543,2,15,180,3744,2637,445,126,50,379,2,10,95,1371.4,966.9,1410.2,1059.7,1564.8,733.1,1412.6,1029.8,1085.8,1081.9,1335.1,860.3000000000001,849.8,971.1,1045.2,1467.6000000000001,1210.2,1411.5
40,109,409,1195,516,461,75,24,4,0,0,115,724,427,202,32,21,3,0,0,39,186.4,147.1,199.4,206.3,218,107.2,194.5,200.2,112.10000000000001,163.6,145.9,134.1,127,148.70000000000002,203.3,202.3,129,196.9
40,109,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,109,411,2797,1275,1009,179,55,117,2,5,155,2313,1133,799,133,45,100,2,3,98,146.1,412.9,135.1,479.6,189.1,344.3,131.8,465.5,71.8,335.4,103.3,322.2,378.6,328.7,472.5,167.5,87.6,133.5
40,109,412,803,350,318,64,16,21,0,0,34,695,326,264,46,14,19,0,0,26,40.7,114.9,37.5,132.1,52.9,96.1,36.8,128.4,18.6,89.9,27.7,86.5,105.5,88.2,130.2,46.8,23.1,37.1
40,109,413,4372,1983,1657,311,74,135,7,6,199,3582,1790,1259,224,61,114,5,4,125,324,763,363.5,907.1,405.1,630.8,358.09999999999997,867.8000000000001,219.2,703.1,296.9,654.9,696.6,679,887.5,364.6,257.9,360.8
40,109,414,5003,3420,718,271,92,292,2,9,199,4076,2939,539,182,78,210,2,5,121,1118.7,996.9,1135.2,1394.1,1302.8,774.9,1099.4,1339.1,724,1076.1,935.2,909.9,886,992.9000000000001,1366.7,1210.9,829.4,1117.4
40,109,415,5993,4403,481,329,125,460,3,1,191,4412,3397,337,186,91,313,3,1,84,1467.7,1008.1,1618,1186.4,1733.8,784.8,1587.8,1162.6,1169.4,1340.7,1470.1,1088.9,896.3,1215.3,1174.4,1600.8,1318.9,1603.3
40,109,416,5117,4084,253,190,99,312,1,2,176,3639,2985,180,116,66,210,1,1,80,2391.8,1091,2730.1,1657,2715.3,795,2744,1596.9,1924,1711.8999999999999,2395.3,1254.1,942.9,1483.1,1627.1,2553.3,2159.8,2736.9
40,109,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,109,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,109,419,3224,2660,238,118,39,72,0,0,97,2495,2118,183,67,35,42,0,0,50,942.5,574.2,814,643,1114.2,389.8,834.8,632,740,744.3,936.4,555.9,482,649.8,637.6,1028.4,838.3,824.7
40,109,420,1875,1579,153,49,19,16,1,4,54,1530,1311,116,32,18,14,1,2,36,700.1,350.3,709.1,380.2,811.1,244.20000000000002,721.8000000000001,361.9,604.3,436.1,741.1,306.4,297.2,371.1,371.1,755.8,672.2,715.7
40,109,421,3318,2676,207,149,67,83,0,10,126,2894,2393,176,117,54,64,0,5,85,1028.1,576.6,942.2,681,1195.1,434.3,928,663.8,848,716.4,1002.2,575.8,505.3,646.5,672.5,1111.4,925.2,935.5
40,109,422,2189,1647,230,87,35,114,0,1,75,1933,1503,184,73,31,91,0,1,50,835.1999999999999,416.9,687.3,414.1,923.3,297.9,696.9,386.3,603,453.1,706,359,357.1,406.2,400.2,879.1999999999999,654.4,692.1
40,109,423,3043,2298,311,120,42,164,2,1,105,2544,1999,243,80,33,126,2,0,61,971.1,646.1,930.1,761.8,1090.9,516.8,915,769,734.8,855.9,888.8,709.9,581.7,782.7,765.5,1030.8,812,922.4
40,109,424,2798,2256,129,75,49,223,0,1,65,2222,1832,93,49,39,166,0,0,43,1058,480.9,989.7,528,1185.8,381.8,973,540.9,844.1,636.9,1041,453.9,431,545.2,534.2,1122.1,942.4,981.5
40,109,425,5086,3533,696,232,115,257,1,7,245,3976,2873,519,152,89,201,1,7,134,1065.2,895.4,1047.3,1088.2,1214.1,692,1008,1080.9,743.4,1111.2,953.2,927.2,794,1019.7,1084.8,1139.8999999999999,848,1027.4
40,109,426,1604,1283,56,50,34,139,0,2,40,1149,943,36,31,22,93,0,2,22,669.9,328.7,827.6,466.7,752.1,248,814.3,465.1,560.6,518.3,684.6,402.8,288.5,460.3,465.8,711.2,622.7,820.9
40,109,427,1334,755,381,37,32,67,0,0,62,940,602,219,24,24,47,0,0,24,539.7,274.8,656.5,382.2,607.3,208.3,646.2,379.4,452.9,430.6,555,336,241.6,383.09999999999997,380.8,573.5,504,651.5
40,109,428,4203,2724,649,235,68,356,0,7,164,3033,2078,432,144,47,254,0,2,76,1062.7,720.2,1167.2,884.8,1251,528.8,1151.1,882.8,795.2,902,1000.2,736.2,624.6,819.1,884.1,1156.7,897.8,1159.4
40,109,429,4128,2834,501,227,112,305,0,5,144,3142,2275,336,152,75,225,0,3,76,1009,738,891.9,853.3,1162.4,556,889.6999999999999,813,747.1,819.2,902.1,687.7,646.8,753.5,833.5,1085.5,824.9,891.1
40,109,430,3796,2674,470,184,76,251,0,0,141,2881,2159,308,118,50,179,0,0,67,1022,691.8,991.9,933.1,1165.7,536,956,938,705.9,872.1,914.2,690.7,614.1,781,935.7,1093.9,809.9,973.4
40,109,431,5212,4008,491,260,107,170,1,10,165,4318,3498,319,168,88,132,1,8,104,978.2,678.2,900.1,698.1,1095.3,512.9,867.7,699.3,816.7,820,988.5,681.9,595.3,750.9,698.8,1036.7,902.5,883.9
40,109,432,5162,3688,704,234,118,229,2,5,182,4135,3136,469,156,98,172,2,4,98,1101.3,767.9,1109.7,888.2,1235.6,595.2,1074.2,871.9,888.2,974.8,1082.1,815.1,681.3,895.4,879.9,1168.7,985.6,1092
40,109,433,1577,972,265,138,61,64,2,3,72,1136,804,142,68,39,50,1,0,32,368,242.1,316,284,423,172.1,323,265,256,254,309.90000000000003,205,206.9,229.6,274.7,395.6,282.8,319.4
40,109,434,4122,2412,990,305,78,114,0,8,215,3020,2008,607,166,52,92,0,1,94,700.8,724.6,612,878,778.1,598.7,601.5,883.7,473.6,787.3,580.3,703.3,661.5,745.5,881,739.4,526.7,606.2
