state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_blu,uss_16_rep_car,uss_18_dem_mur,uss_18_rep_cor,gov_18_dem_lam,gov_18_rep_ste,atg_18_dem_ton,atg_18_rep_hat,sos_18_dem_mer,sos_18_rep_cha,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
09,003,03-017,6907,5430,297,894,11,103,0,7,165,5189,4349,196,490,10,70,0,6,68,1500.3,1507.5,1912.3999999999999,1629.9,1917.7,1091.9,1357.4,1191.7,1060.6,1421.3,1117.2,1393.9,1264.4,1238,1708.4,1199.5,1912.3999999999999,1299.1000000000001,1310.5,1629.9
09,003,03-018,4668,3848,173,484,5,57,0,4,97,3763,3219,133,317,4,44,0,3,43,925.1,1066.3,1150,1179.9,1184.6,788.4,822.2,812.9,646.5,956.5,688.2,942.7,770.4,846.3,1054.7,732.3,1150,927.3,888.8,1179.9
09,003,03-019,6002,5391,122,254,11,152,2,5,65,4843,4409,108,157,6,118,2,3,40,1405.9,1599,1714,1611.7,1906.2,1103.2,1359.8,1167.5,1029.2,1404.9,1080.3,1410.1,1260.3,1202.6,1655.7,1182.8,1714,1351,1296.4,1611.7
09,003,03-020,5326,4758,117,286,2,82,2,10,69,4312,3940,91,181,2,63,2,5,28,1199.7,1130.1,1449.3,1247.6,1541.1,795,1126.4,876.1,898.9,1046.7,948.6,1045.2,1061.2,919.9,1370.2,1009.1999999999999,1449.3,962,971.6,1247.6
09,003,03-021,7252,6343,196,459,12,125,1,6,110,5617,5036,143,289,7,94,0,3,45,1541.2,1848.8,1918.9,1972.8,2002,1393.4,1392.4,1470.8,1075.7,1722,1151.3,1704.9,1298.1,1534.2,1770.7,1229.2,1918.9,1620.8,1607.2,1972.8
09,003,03-022,8397,6588,350,1133,17,108,1,19,181,6311,5271,237,638,12,70,1,10,72,1527.6,1575.8,1886.5,1739.9,1956.2,1121.7,1334.6,1152.5,1069.6,1364,1118.5,1354.8,1254.3,1197.6,1741.3,1194.5,1886.5,1348.8,1267.5,1739.9
09,003,03-023,7900,5999,335,1235,5,148,2,22,154,6149,4975,247,741,5,107,1,13,60,1451.8,1174.8,1762.5,1284.2,1750.6,826.9,1207.2,818.1,996.3,980.3,1022.4,986.7,1120.8,868.1,1600.8,1086.7,1762.5,1000.4,913.6,1284.2
09,003,03-024,7683,6371,289,687,4,169,1,15,147,6269,5361,242,447,4,133,1,9,72,1656.7,1594,2064.5,1777.1,2002.9,1187.7,1538.2,1224.5,1252.5,1426.2,1316.5,1432.4,1454.7,1265.3,1830.3,1390.4,2064.5,1390.4,1336.9,1777.1
09,003,03-025,9301,8784,55,246,1,136,3,4,72,6771,6467,38,140,1,90,1,3,31,2358.3,2777.4,3107.5,3038,2774.2,2431.2,2351,2453.1,1866.1,2749.5,2029.4,2732.8,2192.6,2543.5,2566.3,2109.4,3107.5,2605.5,2619.1,3038
09,003,03-026,10292,9671,82,265,19,151,1,4,99,7809,7437,60,149,14,100,1,1,47,3100.8,2601.4,3877.6,2663.4,3386.6,2390,3033.1,2358.3,2390,2672.2,2598.8,2748.1,2761.6,2540.4,3244.4,2695.2,3877.6,2494.3,2579.1,2663.4
09,003,03-027,759,615,23,46,2,58,0,1,14,576,483,18,28,2,39,0,1,5,206.20000000000002,203.6,265.7,208.6,243.4,176.5,196.7,176.1,149.8,205.79999999999998,170.1,200.9,183.2,185.70000000000002,225.1,174.9,265.7,189.8,191.79999999999998,208.6
09,003,03-028,4389,3999,84,125,5,72,4,10,90,3303,3061,59,77,4,49,1,8,44,1182.7,1167.5,1523.3999999999999,1196.2,1396.5,1012.2,1127.3,1010.6,859.8,1180.8,975.6,1152.5,1050.8,1066.1,1289.9,1003.3,1523.3999999999999,1089.5,1101.8,1196.2
09,003,03-029,8304,2297,2762,2636,15,409,0,26,159,6012,2039,1840,1720,12,303,0,14,84,1983.9,445.8,2104.8,505.8,1986.8,347.9,1372.9,319.7,1314.2,392.5,1281.6,369.5,1349.5,329.6,1985.1,1329.1,2104.8,396.1,353.2,505.8
09,003,03-030,5930,2417,1490,1387,4,460,1,28,143,4567,2130,1051,923,4,366,1,20,72,1432.4,608.1,1711.4,669.2,1560.5,428.4,1188.9,443.9,1062.9,555,1065.4,529.3,1134.7,473.90000000000003,1495.9,1112.8,1711.4,517.9,500,669.2
09,003,03-031,7842,2139,2199,2276,23,979,0,68,158,5795,1885,1546,1470,14,748,0,39,93,1955.2,586.9,2206.2,648.8,2030.7,435.2,1534.5,437.2,1434.8,534,1405.8,511.8,1489.1,465.5,1992.5,1466.6,2206.2,510.8,487,648.8
09,003,03-032,10077,3041,2934,3475,34,389,3,13,188,7613,2797,2078,2294,24,316,3,10,91,2378,550,2446.9,637.6,2391.9,394.7,1752,346.6,1672.8,446.3,1590.1,439.3,1674.6,398.5,2385.1,1672.6,2446.9,472.3,408.1,637.6
09,003,03-033,6945,3260,1608,1698,15,195,0,16,153,5447,2985,1137,1075,13,147,0,10,80,1750.2,724,1933.9,814,1898.4,520,1385.8,520.8,1238.7,636.2,1251.6,632.8,1356.2,546,1824.4,1308,1933.9,621.2,583.9,814
09,003,03-034,5942,3958,711,961,5,192,0,14,101,4783,3462,488,643,5,139,0,2,44,1802.2,1084.3,2163.3,1016.1,2063.8,775.1,1561.6,841.3,1368.4,988.8,1415.7,956.6,1530.1,843,1932.7,1469.3,2163.3,929.4,907.7,1016.1
09,003,03-035,6212,4340,689,799,5,275,2,12,90,5058,3770,477,535,5,212,2,5,52,1879.1,1213.4,2221.9,1231.5,2164.8,883.2,1680.9,956.1,1418.8,1123.2,1499.3,1083.5,1632.2,971.9,2022.4,1557.4,2221.9,1047.8,1033.6,1231.5
09,003,03-036,5527,4452,300,258,4,423,0,10,80,4690,3898,231,178,4,324,0,5,50,1181.5,1255.1,1473.5,1241.4,1455,932.2,1097.8,919.4,872.5,1062.7,927.9,1068.1,1030.9,948.3,1318,982.5,1473.5,1093.3,999.5,1241.4
09,003,03-037,5635,4616,442,383,8,95,0,11,80,4323,3730,279,201,6,63,0,6,38,1260,1351.8,1535.1,1299,1535.1,1048.1,1179,1100.2,958.8,1236.7,988.7,1260,1104.7,1138.5,1397.4,1057.5,1535.1,1199.7,1184.6,1299
09,003,03-038,3216,2984,55,87,0,47,1,4,38,2550,2395,36,53,0,37,1,4,24,727.2,874.6,959.7,849.9,983.5,623.5,743,674.7,571.8,785.5,601.9,800.9,680,710.2,855.6,649.3,959.7,748.9,742.8,849.9
09,003,03-039,6702,6268,83,168,8,94,1,6,74,5245,4967,60,90,7,74,0,4,43,1449.9,1718.9,1909.2,1764.4,1936.6,1233.9,1460,1376.2,1107.7,1613.5,1166.3,1624.8,1329.3,1451.6,1693,1265.4,1909.2,1475.8,1516.3,1764.4
09,003,03-040,4319,3729,154,221,4,114,0,5,92,3422,3057,104,118,3,93,0,1,46,753.9,618.3,974.2,646.7,915.6,451.8,674.1,443.6,554.6,529.6,558.8,546.8,628.6,465.2,835.1,604.1,974.2,534.7,496.1,646.7
09,003,03-041,6787,4938,500,862,20,230,3,13,221,5112,3981,317,514,17,170,3,10,100,1153.1,991.6,1498.4,1037.1,1415,719.1,1045.6,712.7,855.3,851.8,865.7,875.4,976.1,748.7,1284.6,935.9,1498.4,854.9,797.3,1037.1
09,003,03-042,8573,5777,1448,1146,12,90,2,9,89,7527,4879,1421,1090,12,73,2,5,45,1333,1595.5,1751.9,1564.8,1746.3,1188.2,1339.2,1228.2,1019.1,1435.5,1069,1428.3,1225.9,1287.7,1539.5,1163.6,1751.9,1391.8,1345.3,1564.8
09,003,03-043,5425,4975,115,154,1,112,4,14,50,4370,4086,76,91,1,84,1,10,21,1155,1112.6,1392.8,1038.8,1449.4,792.3,1064.8,776.3,822.2,951.7,859.2,933.7,987,824.7,1302.2,933.1,1392.8,952.8,871.7,1038.8
09,003,03-044,3965,3587,86,136,4,89,0,0,63,3135,2884,70,88,2,61,0,0,30,829.1,913.1999999999999,1114.7,957.3,1084.5,642.3,816.9,662.6,644.9,799.1,670.2,802.2,765.3,702.2,956,723.8,1114.7,777.8,741.5,957.3
09,003,03-045,1346,1232,44,47,2,5,0,0,16,1088,1013,34,29,2,5,0,0,5,341.2,410.8,446,395.5,454.40000000000003,286.5,310.40000000000003,251.29999999999998,247.9,298.9,258.9,293.9,289.3,260.4,397.8,276.5,446,348.5,276.2,395.5
09,003,03-046,4321,3846,126,185,7,83,4,7,63,3418,3117,89,115,6,61,2,5,23,903.8,995.4,1216,1043.7,1182.7,700.1,890.5,722.3,702.9,871.3,730.4,874.6,834.4,765.7,1043.2,789.3,1216,848.1,808.4,1043.7
09,003,03-047,5591,4589,142,253,5,496,4,8,94,4502,3780,112,177,3,370,4,6,50,1895.5,1126,2336.8,1233.3,1915.9,1140.3,1747.4,983.1999999999999,1413.6,1173.5,1548.5,1143.1,1625.3999999999999,1066.2,1905.6,1584,2336.8,1132.6,1091.6,1233.3
09,003,03-048,3349,2790,88,127,5,290,0,3,46,2717,2327,62,88,4,210,0,1,25,945,806,1225.8,868,1039.3,733.1,903.3,724.3,732,806.7,802.8,803.4,843.3000000000001,693,992,821,1225.8,769.6,757,868
09,003,03-049,7235,6294,128,263,1,463,0,8,78,5417,4835,85,154,1,308,0,4,30,2106.9,1916.8,2721.7,1912,2377.6,1747.5,2092,1608.4,1628.5,1908,1743.2,1818.2,1883.2,1672.8999999999999,2243.2,1836.9,2721.7,1831.9,1751.9,1912
09,003,03-050,2129,1854,57,52,0,129,1,4,32,1661,1477,40,34,0,93,1,0,16,646.1,507.2,798.9,499.1,688.9,494.40000000000003,617.4,452.70000000000005,498.1,511.3,547.1,509.4,579.7,482.3,667.4,560.6,798.9,501,488.8,499.1
09,003,03-051,4955,3951,133,264,4,503,0,8,92,3790,3126,98,163,3,355,0,6,39,1585.5,916.4,1896.5,978.1,1735.7,812.8,1476.3,793,1197.2,920.3000000000001,1266.9,981.9,1345.4,875,1660.3,1321.2,1896.5,864.4,892.1,978.1
09,003,03-052,2797,2348,56,93,8,252,0,0,40,2050,1763,42,56,3,169,0,0,17,875.8,522.9,1083,556.8,958.1,467.8,825.1,482.2,666.3,544.9,711,580.4,757,522.4,916.7,739.8,1083,495.40000000000003,532.2,556.8
09,003,03-053,1539,1370,24,36,1,94,0,2,12,1174,1053,15,27,0,75,0,0,4,503.8,345.1,622.7,354.9,527.1,345.9,456.5,318.3,377.2,350.2,403.3,367.7,408.5,359.6,515.6,411.40000000000003,622.7,345.4,349,354.9
09,003,03-054,4790,4107,70,179,1,356,0,8,69,3329,2915,47,100,0,243,0,4,20,1453.5,1113.9,1928.8,1205.6,1549.8,1123.1,1374.7,1053.1,1059.1,1211.1000000000001,1159.5,1223.9,1227,1158,1501.5,1205.2,1928.8,1118.7,1161.4,1205.6
09,003,03-055,5311,4827,41,158,4,197,0,3,81,3743,3449,28,90,3,133,0,1,39,1717.8,1357.5,2188.8,1439.2,1823.8,1402.5,1538.8,1391.8,1156.8,1559.1,1335,1581.2,1393.7,1512.9,1770.9,1356,2188.8,1379.6,1511.9,1439.2
09,003,03-056,3858,3401,45,157,0,214,0,2,39,2804,2532,34,89,0,137,0,2,10,1244,785,1627.7,833.2,1360.3,711.1,1196.5,794.9,960.3000000000001,865.3,1036.8,919.4,1110.3,841.2,1302,1075.9,1627.7,748,855.1,833.2
09,003,03-057,4315,3404,178,398,15,244,0,0,76,3425,2829,116,261,14,169,0,0,36,1480.1,899.4,1864.2,957.3,1619.6,807.8,1403.6,855.6,1132,954.5,1211.5,1016.7,1292.7,920.5,1550.2,1260,1864.2,853.7,936.4,957.3
09,003,03-058,2744,2365,48,83,4,212,0,6,26,2012,1758,30,49,4,155,0,2,14,893.7,643.3,1121.5,675.5,940.8,645.5,838.6,627.6,653.2,702.5,722.8,730.3,748,694.8,917.6,740.8,1121.5,644.5,689.1,675.5
09,003,03-059,4118,3655,46,100,4,257,0,5,51,2972,2691,35,63,1,166,0,1,15,1319.9,950.4,1657,998.1,1389.9,952.8,1238.9,927.4,964.7,1037.7,1067.8,1078.7,1104.8,1026.5,1354.8,1094.2,1657,951.4,1017.9,998.1
09,003,03-060,7961,7567,75,143,14,75,6,3,78,5987,5752,48,79,10,56,4,0,38,2223.4,2103.6,2878.9,2243,2438.8,2020.3,2129.7,1961.7,1632.3,2227.6,1804.4,2259.3,1963.4,2063.1,2330.9,1882.7,2878.9,2062.2,2127.7,2243
09,003,03-061,3321,3156,41,53,2,25,0,5,39,2399,2298,31,34,1,17,0,3,15,889.7,862.6,1150.2,922.1,970.9,838.5,853,809.1,654,920.3,725.6,925.5,790.8,845.9,930.9,755.6,1150.2,850.3,875.4,922.1
09,003,03-062,6550,1029,1109,3869,14,189,1,245,94,4808,913,805,2666,12,149,1,196,66,1237.5,127.7,1089.9,239.9,1111.3,112.5,777,94.2,777.2,133,686.8,103.7,723,99,1174.4,741.2,1089.9,120.3,107.5,239.9
09,003,03-063,3656,42,3236,271,11,7,2,7,80,2688,39,2393,166,10,6,2,6,66,1087.5,37.8,1056.2,45,1019,28.5,781.7,21.9,793.1,36,580.6,27.9,771.3,23.2,1053.3,731.4,1056.2,33.4,27,45
09,003,03-064,7258,617,1312,4999,13,129,3,99,86,5124,555,953,3364,13,97,3,75,64,1774.1,151,1586.4,320.9,1667,104.9,1155.3,96.9,1153,134.8,1071.2,125.8,1124.7,113.5,1720.5,1126.3,1586.4,127.8,118,320.9
09,003,03-065,3982,998,710,2048,5,104,0,48,69,3077,950,515,1446,4,83,0,29,50,1308.6,205.5,1323.8,270.4,1301.7,140.5,819.3,133.7,808.8,164.1,730,161.4,786.7,134.4,1304.7,786.1,1323.8,173.4,148.7,270.4
09,003,03-066,5946,750,1091,3838,16,109,4,65,73,4274,690,789,2584,10,95,2,50,54,1610.6,204.4,1545.3,323.4,1550.9,153.2,1092.3,146.2,1086.4,176.7,1019.9,166.6,1076.8,144.5,1581.1,1069.1,1545.3,178.5,158.6,323.4
09,003,03-067,6476,1086,1181,3995,9,73,0,37,95,4608,957,819,2677,5,56,0,26,68,1529.9,147.1,1456,268.1,1494.5,107,1007.1,103.2,995.3,135.1,958,171.2,999.3,109.6,1512.3,990.1,1456,126.8,130.1,268.1
09,003,03-068,7461,2391,1064,3684,16,180,2,28,96,5520,1985,730,2557,14,139,1,22,72,1477.8,245.9,1402.5,377.3,1417.9,192.5,972.2,147.7,965.2,189.7,933.8,175.1,985.2,148.3,1447.2,964.2,1402.5,219,165.2,377.3
09,003,03-069,4737,876,652,2999,4,75,2,43,86,3352,727,448,2045,2,52,0,25,53,837.1,83.1,672,148.6,771.4,64.5,489.6,51.7,488.2,77.1,424.6,61.4,451.8,55.6,804.3,463.5,672,73.9,61.5,148.6
09,003,03-070,6417,546,1253,4305,20,130,1,70,92,4344,467,834,2837,12,77,1,54,62,1188.4,103.9,1051,195.3,1086.2,84.3,738.7,73.4,742.9,99.3,664.2,86.8,704.7,75.5,1137.3,712.8,1051,93.9,83.6,195.3
09,003,03-071,7068,2014,939,3636,17,323,2,24,113,5776,1952,760,2669,15,265,2,22,91,1231.8,129.3,942.6,188.9,1081.8,125.89999999999999,680.8,66,703,80.1,619.9,79.1,655.8,78.10000000000001,1156.5,664.5,942.6,127.2,75.7,188.9
09,003,03-072,3667,332,842,2120,6,306,0,8,53,2720,321,611,1451,5,283,0,8,41,876,83.3,889.9,144.9,798.3000000000001,78,609.2,68.3,608.4,81,571.5,80.8,602.1,69.5,837.3,597.9,889.9,80.6,74.9,144.9
09,003,03-073,1891,1108,307,208,7,220,0,4,37,1812,1089,296,188,6,197,0,4,32,764.9,112.7,841.8000000000001,144.70000000000002,705.9,127.7,599.2,96.9,566.1,113.5,560.8,120.1,581.8,110.1,735.2,577,841.8000000000001,120.1,110.1,144.70000000000002
09,003,03-074,3694,2342,727,462,5,74,0,7,77,3391,2284,613,338,5,72,0,7,72,1106.3,77.39999999999999,1059.5,66.1,1038.8,76.4,788.7,50.3,786.8000000000001,67.7,740.1,67.3,666.1,53.6,1072.5,745.6,1059.5,77,59.8,66.1
09,003,03-075,5265,332,2882,1441,26,447,5,11,121,3832,308,2120,955,21,336,3,11,78,1085.4,69,1043.4,103.5,1022.6,52,724.8,44.2,729.7,57.800000000000004,673.5,64,717.1,46.1,1054.1,711.2,1043.4,60.4,53.3,103.5
09,003,03-076,3759,55,1440,2196,10,10,1,2,45,2465,52,986,1387,7,9,1,2,21,980.4,34.4,801.7,98.8,885.6,33.3,515.5,19.9,533.5,30.1,489.8,34.1,514.7,22.4,932.9,513.7,801.7,34.1,26.7,98.8
09,003,03-077,7959,399,4738,2682,13,7,0,14,106,5561,374,3353,1747,9,6,0,7,65,2063.6,58,1946.3,158.8,1903.4,41.1,1363.6,36.2,1390.8,62.2,1284.6,62.5,1334.7,45.4,1983.5,1342.9,1946.3,49.7,51.4,158.8
09,003,03-078,4007,54,3066,719,18,38,0,16,96,2831,46,2271,402,14,27,0,12,59,1058.4,32.4,1011.5,77.9,995,19.9,698.3,19.9,705.9,30.9,661,34.8,676,26.1,1026.6,685.2,1011.5,26.1,27.8,77.9
09,003,03-079,3224,1672,825,518,4,142,2,13,48,2787,1528,655,427,4,129,2,8,34,1129.2,166.6,1168.5,184.8,1098.3,176.7,953.8000000000001,152,884.5,179.5,902.1,171.9,453.7,158.8,1113.8,798.6,1168.5,171.7,165.6,184.8
09,003,03-080,2907,857,1014,850,12,73,1,22,78,2283,802,740,601,6,63,1,21,49,868.5,89.6,863.5,129.3,824.9,83.2,665.4,65.5,647.5,80.7,626.8,84.8,644.5,74.5,846.3,646,863.5,86.4,76.6,129.3
09,003,03-081,8373,1349,3539,2734,28,505,1,30,187,6829,1273,2864,2108,22,385,1,27,149,1931.8,165.7,1829.1,213.2,1826.4,127.7,1291.2,93.5,1272.9,121,1203.5,132.6,1275.3,103.5,1879.1,1260.7,1829.1,146.4,112.8,213.2
09,003,03-082,7452,100,6249,933,20,13,0,11,126,5303,90,4532,568,17,11,0,10,75,1940.4,54.1,1785.8999999999999,97.5,1829.3,32.8,1296.8,36,1323.6,58.3,1211.1,56.8,1260.8999999999999,43,1884.9,1272.9,1785.8999999999999,43.2,48.6,97.5
09,003,03-083,5185,78,4754,197,16,19,0,9,112,3797,74,3498,114,8,19,0,5,79,1681.5,50,1649.9,70.6,1579.5,33.7,1227.6,31,1244.7,53.3,847.9,36,1214.7,33.5,1630.3,1133.8,1649.9,41.3,38.2,70.6
09,003,03-084,7841,738,1293,5481,19,174,0,38,98,5376,694,878,3527,15,154,0,30,78,1605.6,101.6,1284.1,247.4,1452,93,929,66.3,895.1999999999999,91,758.1,83,796.2,70.3,1529.2,844.5,1284.1,97.3,77.9,247.4
09,003,03-085,2114,2044,9,12,6,17,0,3,23,1646,1605,5,9,2,8,0,3,14,348.8,804.1,457.2,818.3,451.9,712.2,362,679.3,290,729.9,303.9,732.9,348,680.1,400.4,326.3,457.2,758.1,706,818.3
09,003,03-086,9518,4859,1195,1046,21,2119,9,65,204,7664,4335,821,673,11,1642,7,43,132,2131.4,1066,2998.1,1123,2312.7,870.6,1935.3,877.9,1692.3,996.6999999999999,1758,1024.3,1855.4,896.6,2222,1810.2,2998.1,968.3,948.6,1123
09,003,03-087,6934,3947,991,1275,16,469,1,21,214,5394,3434,706,779,13,336,1,17,108,1682.3,743.2,2078.4,777.4,1812.5,566.2,1426.8,592.1,1286.1,667.4,1318.9,675.3,1378,594.3,1746.9,1352.6,2078.4,654.1,632,777.4
09,003,03-088,5540,4306,446,514,12,137,2,11,112,4377,3580,328,312,9,103,2,3,40,1549.4,856.7,2114.3,903.2,1716.5,696.8,1400.8,718.9,1211.4,804.8,1262.8,839.3,1345.8,733.4,1633,1304.1,2114.3,776.8,774.8,903.2
09,003,03-089,4696,3936,203,266,3,200,1,6,81,3864,3352,151,160,3,155,1,2,40,1410.5,1014.8,1822.7,973.8,1626.4,841.6,1327.1,911.9,1143,986.4,1201.6,1018.2,1304.4,905.4,1518,1244,1822.7,928.2,955.1999999999999,973.8
09,003,03-090,3613,3207,83,129,0,134,0,4,56,2952,2687,58,72,0,105,0,4,26,1230.9,966.3,1551.3,934.4,1359.7,871,1245.9,909,1011.1,975.5,1115.3,1010.1,1199.9,915.9,1295.4,1143.4,1551.3,918.5,952.3,934.4
09,003,03-091,4468,3524,357,349,5,117,1,8,107,3521,2916,240,225,5,82,1,5,47,1156.8999999999999,594.5,1665.7,759.7,1281.3,478,1028.3,510,897.6,569.2,932.7,591.4,983.7,516.7,1218.8,960.4,1665.7,536,545.9,759.7
09,003,03-092,6573,3441,1238,1423,26,243,2,6,194,4876,2953,802,854,16,155,2,6,88,1582.2,786.8,1786.5,610.9,1738.4,627.3,1400,663.7,1234.3,742.3,1278.3,764.6,1344.8,671,1660.3,1314.3,1786.5,706.6,710.3,610.9
09,003,03-093,5769,4186,590,623,6,192,1,9,162,4582,3583,408,374,6,143,0,6,62,1396.6,668.9,1859.9,693.6,1512.1,534.1,1242.2,543.8,1101.2,614.1,1139,626.7,1196.5,551.1,1454.4,1169.7,1859.9,601.7,583.6,693.6
09,003,03-094,6079,3005,1186,1027,6,713,0,2,140,4709,2677,801,643,2,523,0,2,61,1396.1,561,1621.7,609.6,1495.5,401.7,1108.9,431.8,1005.1,492.6,1020,500.4,1063.2,435.4,1446.2,1049.4,1621.7,481.1,464.8,609.6
09,003,03-095,5051,4046,313,336,8,267,2,6,73,4049,3366,215,226,5,191,2,6,38,1571.1,1098.6,1955.6,1145.1,1748.2,934,1466,956.3,1250.2,1050,1309.7,1078,1399.7,968.2,1659.4,1356.5,1955.6,1017.1,1012.9,1145.1
09,003,03-096,6404,5952,71,181,7,103,4,2,84,4745,4476,61,105,4,63,2,1,33,1686.9,1765.7,2119.3,1861.4,2004.1,1522.6,1651.8,1488.2,1291,1715.1,1367.4,1723.6,1524.3,1525.8,1845.2,1458.2,2119.3,1643.5,1612.3,1861.4
09,003,03-097,4975,3299,457,1052,7,62,1,9,88,4015,2889,327,707,6,50,1,6,29,1327.5,787.4,1530.3,854.6,1463.6,603.4,1155.8,651.9,1012.6,742,993.3,649,1104.8,664.2,1394.5,1066.3,1530.3,695.1,677.5,854.6
09,003,03-098,5271,2322,696,2032,5,72,1,17,126,3920,2005,513,1270,4,51,1,15,61,1137.1,399.7,1196.5,520.8,1190.7,250.3,872.4,278.4,793.2,355.9,727.2,299.3,836.8,282.7,1163.4,807.6,1196.5,325.2,304.4,520.8
09,003,03-099,5775,2200,859,2471,7,110,1,23,104,4107,1884,572,1496,7,78,1,14,55,1197.3,365.3,1259.4,518.6,1231.4,236.7,917.6,275.4,851.7,338.1,730.6,280.8,870.8,281,1214.2,842.5,1259.4,301.1,294.2,518.6
09,003,03-100,4337,2073,469,1631,0,98,1,8,57,3356,1814,353,1082,0,76,1,3,27,1038.8,464.7,1148,605.7,1099.3,324,859.7,316.5,760.2,413.4,714.4,344,814.7,331.5,1069.1,787,1148,394.1,351.4,605.7
09,003,03-101,4182,1054,549,2451,5,24,2,14,83,2938,968,395,1491,4,20,2,9,49,804.1,158.1,741.6,235.9,773.8,111.9,489.4,111.5,466.7,143,423.59999999999997,121.5,470.7,116,789.3,462.6,741.6,135,123.10000000000001,235.9
09,003,03-102,279,221,16,31,2,4,0,0,5,275,221,16,29,2,3,0,0,4,108,40,111,38,109,23,74,23,73,28,54,27,69,22,108.5,67.5,111,31.5,25,38
09,003,03-103,387,126,48,202,0,5,0,0,6,383,126,48,198,0,5,0,0,6,163,15,118,40,154,8,131,10,131,17,90,9,129,11,158.5,120.2,118,11.5,11.8,40
09,003,03-104,5181,1375,767,2834,21,51,0,21,112,3505,1171,527,1698,8,31,0,13,57,904,257.2,870.1,362.3,875.5,172.5,611.7,185.1,562.8,236.9,533.6,196.5,586.4,188.8,889.6,573.6,870.1,214.9,201.8,362.3
09,003,03-105,4671,1319,434,2777,5,44,1,6,85,3431,1216,337,1790,5,31,0,6,46,920.8,191.2,791.8,301.4,888.7,128.7,578.3,129.1,555.3,171.7,504.3,129.2,554,135.3,904.6,547.9,791.8,160.2,141.3,301.4
09,003,03-106,4854,1273,644,2757,8,58,1,4,109,3440,1165,444,1711,4,50,1,3,62,971.4,220.9,885.8,347.5,948,164.1,666.3,149,624.9,198.2,591.3,178,633.8,161.1,959.8,629,885.8,192.5,171.6,347.5
09,003,03-107,5876,3344,644,1646,7,125,0,9,101,4854,3083,516,1060,7,114,0,6,68,1009.4,373.8,1001.1,433.1,1037.9,267,797.5,262.3,732.3,321.6,694.8000000000001,296,751.8,272.8,1023.7,744.1999999999999,1001.1,319.9,287.8,433.1
09,003,03-108,4872,2836,518,1342,5,61,1,20,89,3770,2450,352,849,4,46,1,14,54,1138.5,600,1294.8,693,1226.3,444.8,958.4,463.3,845.8,546.5,823.7,472.7,914.6,475.1,1182.2,885.1,1294.8,522.6,489.9,693
09,003,03-109,4660,2899,273,1365,1,42,1,1,78,3644,2515,175,879,1,35,1,1,37,721.4,319.7,736.4,425.5,718.5,204.4,503,202,459.3,261.4,445,204.7,487.1,197.2,719.9,473.6,736.4,262.2,216.3,425.5
09,003,03-110,4126,2471,363,1018,5,148,1,13,107,3406,2258,291,675,4,106,1,10,61,812.3,337.09999999999997,801.9,412.2,845.4,238.79999999999998,634.8,236.6,564.3,300.7,535.5,257,598.8000000000001,245.5,828.7,583.3,801.9,288.1,260.2,412.2
09,003,03-111,4701,3367,292,787,2,129,2,12,110,3873,2919,243,528,2,102,1,8,70,1020.5,568.7,1133.5,693.3,1110.5,394.8,858.9,401.7,732.8,513,697.7,425,808.1,412.3,1065.4,774.6,1133.5,481.7,437.8,693.3
09,003,03-112,4735,3052,397,772,8,423,3,0,80,4041,2772,319,537,6,355,3,0,49,1100.7,583.8,1318.3999999999999,751.4,1187,408.5,909.5,399.2,798.3,507.7,741.5,419.1,866.1,414.5,1143.9,829.2,1318.3999999999999,496.2,434.9,751.4
09,003,03-113,4324,1688,556,1766,11,216,0,9,78,3187,1499,394,1074,6,167,0,4,43,1093.2,372.9,1090.1,492.6,1145.1,250.3,839.8,253.79999999999998,762.8,342.7,710.2,287.4,804.1,257.4,1119.3,779.1999999999999,1090.1,312,285.3,492.6
09,003,03-114,4430,3799,67,314,7,178,0,2,63,3542,3130,48,210,5,119,0,1,29,1322.1,930,1522.9,1002.2,1545.1,719.7,1214.1,798.7,1007.1,897,1032.6,928.2,1127.1,829,1433.3,1095.5,1522.9,824,863,1002.2
09,003,03-115,6248,4958,261,505,2,432,1,9,80,5089,4212,180,329,2,306,1,9,50,1817.9,1329.5,2168.2,1458,2140.2,1053.6,1734.2,1080.5,1466.1,1226.5,1511.2,1234.9,1669.8,1090.7,1979.5,1595.1,2168.2,1191,1157.5,1458
09,003,03-116,2803,2186,81,195,1,297,1,9,33,2340,1903,66,126,1,213,1,9,21,802.8,617.2,946.1,669,917.6,482,751.9,514.8,611.9,613,649.1,580,718.7,525,859.9,683,946.1,549.6,558.3,669
09,003,03-117,3531,2919,132,288,2,119,0,1,70,2821,2404,99,185,2,93,0,1,37,988.9,714.9,1172,774,1197.2,534.2,929.9,598.2,752.8,695.9,789.3,682.1,860.8,622,1093.2,833.4,1172,624.4,649.9,774
09,003,03-118,3338,2621,157,264,9,223,0,0,64,2700,2190,117,181,6,165,0,0,41,774,664.5,954.2,718.6,940.4,486.7,757.6999999999999,523.3,605,618.8,653.9,593.4,716.8,536.7,856.9,683,954.2,575.4,568,718.6
